GNTX,Date
0.1638435274362564,1991-06-11
0.15124031901359558,1991-06-12
0.15124031901359558,1991-06-13
0.15124031901359558,1991-06-14
0.1537608504295349,1991-06-17
0.1537608504295349,1991-06-18
0.1562819480895996,1991-06-19
0.1562819480895996,1991-06-20
0.1537608504295349,1991-06-21
0.1562819480895996,1991-06-24
0.1562819480895996,1991-06-25
0.1562819480895996,1991-06-26
0.15880252420902252,1991-06-27
0.1487198770046234,1991-06-28
0.1487198770046234,1991-07-01
0.1487198770046234,1991-07-02
0.1562819480895996,1991-07-03
0.1562819480895996,1991-07-05
0.15124031901359558,1991-07-08
0.15880252420902252,1991-07-09
0.15880252420902252,1991-07-10
0.15880252420902252,1991-07-11
0.16132305562496185,1991-07-12
0.18148845434188843,1991-07-15
0.17140571773052216,1991-07-16
0.17392630875110626,1991-07-17
0.17896798253059387,1991-07-18
0.18148845434188843,1991-07-19
0.18148845434188843,1991-07-22
0.18148845434188843,1991-07-23
0.18148845434188843,1991-07-24
0.18148845434188843,1991-07-25
0.18148845434188843,1991-07-26
0.1865299493074417,1991-07-29
0.19157114624977112,1991-07-30
0.19661282002925873,1991-07-31
0.19661282002925873,1991-08-01
0.19661282002925873,1991-08-02
0.1991332471370697,1991-08-05
0.1991332471370697,1991-08-06
0.20165377855300903,1991-08-07
0.20165377855300903,1991-08-08
0.1991332471370697,1991-08-09
0.19661282002925873,1991-08-12
0.19157114624977112,1991-08-13
0.19157114624977112,1991-08-14
0.19157114624977112,1991-08-15
0.1940915882587433,1991-08-16
0.18400898575782776,1991-08-19
0.19157114624977112,1991-08-20
0.19157114624977112,1991-08-21
0.1991332471370697,1991-08-22
0.1991332471370697,1991-08-23
0.20165377855300903,1991-08-26
0.1991332471370697,1991-08-27
0.19661282002925873,1991-08-28
0.1940915882587433,1991-08-29
0.1940915882587433,1991-08-30
0.19157114624977112,1991-09-03
0.1890505701303482,1991-09-04
0.19157114624977112,1991-09-05
0.19157114624977112,1991-09-06
0.19157114624977112,1991-09-09
0.19157114624977112,1991-09-10
0.19157114624977112,1991-09-11
0.19661282002925873,1991-09-12
0.19661282002925873,1991-09-13
0.1940915882587433,1991-09-16
0.1991332471370697,1991-09-17
0.20417439937591553,1991-09-18
0.1991332471370697,1991-09-19
0.19661282002925873,1991-09-20
0.1991332471370697,1991-09-23
0.1991332471370697,1991-09-24
0.20165377855300903,1991-09-25
0.20417439937591553,1991-09-26
0.20669545233249664,1991-09-27
0.21173641085624695,1991-09-30
0.221819207072258,1991-10-01
0.221819207072258,1991-10-02
0.21929867565631866,1991-10-03
0.21677809953689575,1991-10-04
0.20921601355075836,1991-10-07
0.21173641085624695,1991-10-08
0.21425697207450867,1991-10-09
0.221819207072258,1991-10-10
0.22686079144477844,1991-10-11
0.22686079144477844,1991-10-14
0.21929867565631866,1991-10-15
0.2319018542766571,1991-10-16
0.24954679608345032,1991-10-17
0.24198447167873383,1991-10-18
0.24450507760047913,1991-10-21
0.2319018542766571,1991-10-22
0.22686079144477844,1991-10-23
0.21425697207450867,1991-10-24
0.20669545233249664,1991-10-25
0.21677809953689575,1991-10-28
0.21929867565631866,1991-10-29
0.24954679608345032,1991-10-30
0.25962942838668823,1991-10-31
0.26214995980262756,1991-11-01
0.2545878291130066,1991-11-04
0.2545878291130066,1991-11-05
0.25206729769706726,1991-11-06
0.2571088969707489,1991-11-07
0.26214995980262756,1991-11-08
0.26214995980262756,1991-11-11
0.2671915292739868,1991-11-12
0.26214995980262756,1991-11-13
0.25962942838668823,1991-11-14
0.2571088969707489,1991-11-15
0.2571088969707489,1991-11-18
0.25206729769706726,1991-11-19
0.25206729769706726,1991-11-20
0.24954679608345032,1991-11-21
0.24954679608345032,1991-11-22
0.24954679608345032,1991-11-25
0.24954679608345032,1991-11-26
0.24702636897563934,1991-11-27
0.24702636897563934,1991-11-29
0.24450507760047913,1991-12-02
0.24954679608345032,1991-12-03
0.24954679608345032,1991-12-04
0.24198447167873383,1991-12-05
0.24450507760047913,1991-12-06
0.24954679608345032,1991-12-09
0.24954679608345032,1991-12-10
0.2319018542766571,1991-12-11
0.23442241549491882,1991-12-12
0.22433969378471375,1991-12-13
0.22433969378471375,1991-12-16
0.22686079144477844,1991-12-17
0.23442241549491882,1991-12-18
0.23694352805614471,1991-12-19
0.2319018542766571,1991-12-20
0.22686079144477844,1991-12-23
0.23442241549491882,1991-12-24
0.23694352805614471,1991-12-26
0.2319018542766571,1991-12-27
0.24450507760047913,1991-12-30
0.26214995980262756,1991-12-31
0.2722325623035431,1992-01-02
0.2747530937194824,1992-01-03
0.2949184775352478,1992-01-06
0.3100428879261017,1992-01-07
0.2974397540092468,1992-01-08
0.29996007680892944,1992-01-09
0.30500128865242004,1992-01-10
0.3251665532588959,1992-01-13
0.3201255798339844,1992-01-14
0.32768765091896057,1992-01-15
0.32768765091896057,1992-01-16
0.31760504841804504,1992-01-17
0.35037362575531006,1992-01-20
0.3428114354610443,1992-01-21
0.38314229249954224,1992-01-22
0.3781011402606964,1992-01-23
0.38314229249954224,1992-01-24
0.3604561388492584,1992-01-27
0.3604561388492584,1992-01-28
0.35793596506118774,1992-01-29
0.38314229249954224,1992-01-30
0.3881838619709015,1992-01-31
0.3781011402606964,1992-02-03
0.3781011402606964,1992-02-04
0.3806215822696686,1992-02-05
0.3781011402606964,1992-02-06
0.3806215822696686,1992-02-07
0.3881838619709015,1992-02-10
0.38566285371780396,1992-02-11
0.3881838619709015,1992-02-12
0.3806215822696686,1992-02-13
0.3806215822696686,1992-02-14
0.38314229249954224,1992-02-18
0.3806215822696686,1992-02-19
0.3881838619709015,1992-02-20
0.39070433378219604,1992-02-21
0.4234728217124939,1992-02-24
0.4083494246006012,1992-02-25
0.415910929441452,1992-02-26
0.4184320271015167,1992-02-27
0.4234728217124939,1992-02-28
0.446158766746521,1992-03-02
0.443638414144516,1992-03-03
0.4587627351284027,1992-03-04
0.43607619404792786,1992-03-05
0.4209522008895874,1992-03-06
0.3982664942741394,1992-03-09
0.4285145103931427,1992-03-10
0.43355557322502136,1992-03-11
0.40330755710601807,1992-03-12
0.3806215822696686,1992-03-13
0.40078696608543396,1992-03-16
0.4184320271015167,1992-03-17
0.4184320271015167,1992-03-18
0.4209522008895874,1992-03-19
0.4234728217124939,1992-03-20
0.42599329352378845,1992-03-23
0.4285145103931427,1992-03-24
0.4184320271015167,1992-03-25
0.4184320271015167,1992-03-26
0.40330755710601807,1992-03-27
0.40582817792892456,1992-03-30
0.40330755710601807,1992-03-31
0.4133901596069336,1992-04-01
0.4184320271015167,1992-04-02
0.415910929441452,1992-04-03
0.4638037085533142,1992-04-06
0.446158766746521,1992-04-07
0.4234728217124939,1992-04-08
0.42599329352378845,1992-04-09
0.43355557322502136,1992-04-10
0.4285145103931427,1992-04-13
0.4587627351284027,1992-04-14
0.48396894335746765,1992-04-15
0.4738862216472626,1992-04-16
0.4663242995738983,1992-04-20
0.45624154806137085,1992-04-21
0.45372098684310913,1992-04-22
0.45624154806137085,1992-04-23
0.45120054483413696,1992-04-24
0.45120054483413696,1992-04-27
0.4587627351284027,1992-04-28
0.443638414144516,1992-04-29
0.44867995381355286,1992-04-30
0.44867995381355286,1992-05-01
0.446158766746521,1992-05-04
0.44111794233322144,1992-05-05
0.443638414144516,1992-05-06
0.446158766746521,1992-05-07
0.45372098684310913,1992-05-08
0.4587627351284027,1992-05-11
0.446158766746521,1992-05-12
0.45372098684310913,1992-05-13
0.45624154806137085,1992-05-14
0.4663242995738983,1992-05-15
0.4688454866409302,1992-05-18
0.4638037085533142,1992-05-19
0.44111794233322144,1992-05-20
0.446158766746521,1992-05-21
0.45120054483413696,1992-05-22
0.446158766746521,1992-05-26
0.4587627351284027,1992-05-27
0.45120054483413696,1992-05-28
0.44867995381355286,1992-05-29
0.45372098684310913,1992-06-01
0.45624154806137085,1992-06-02
0.4587627351284027,1992-06-03
0.4638037085533142,1992-06-04
0.4738862216472626,1992-06-05
0.5041345953941345,1992-06-08
0.49909359216690063,1992-06-09
0.5041345953941345,1992-06-10
0.4864894449710846,1992-06-11
0.49909359216690063,1992-06-12
0.5066549181938171,1992-06-15
0.511696457862854,1992-06-16
0.4738862216472626,1992-06-17
0.44111794233322144,1992-06-18
0.443638414144516,1992-06-19
0.44867995381355286,1992-06-22
0.443638414144516,1992-06-23
0.45120054483413696,1992-06-24
0.44867995381355286,1992-06-25
0.44111794233322144,1992-06-26
0.4764067530632019,1992-06-29
0.4864894449710846,1992-06-30
0.48144862055778503,1992-07-01
0.44111794233322144,1992-07-02
0.44111794233322144,1992-07-06
0.39322489500045776,1992-07-07
0.38566285371780396,1992-07-08
0.3957454562187195,1992-07-09
0.40330755710601807,1992-07-10
0.40078696608543396,1992-07-13
0.4083494246006012,1992-07-14
0.45372098684310913,1992-07-15
0.4638037085533142,1992-07-16
0.4738862216472626,1992-07-17
0.4310351610183716,1992-07-20
0.4083494246006012,1992-07-21
0.3982664942741394,1992-07-22
0.4133901596069336,1992-07-23
0.4209522008895874,1992-07-24
0.43355557322502136,1992-07-27
0.40582817792892456,1992-07-28
0.3957454562187195,1992-07-29
0.40078696608543396,1992-07-30
0.4234728217124939,1992-07-31
0.415910929441452,1992-08-03
0.4285145103931427,1992-08-04
0.415910929441452,1992-08-05
0.446158766746521,1992-08-06
0.45372098684310913,1992-08-07
0.4663242995738983,1992-08-10
0.46128323674201965,1992-08-11
0.4688454866409302,1992-08-12
0.4638037085533142,1992-08-13
0.4587627351284027,1992-08-14
0.4638037085533142,1992-08-17
0.43859735131263733,1992-08-18
0.4310351610183716,1992-08-19
0.43859735131263733,1992-08-20
0.44867995381355286,1992-08-21
0.415910929441452,1992-08-24
0.4209522008895874,1992-08-25
0.44111794233322144,1992-08-26
0.45372098684310913,1992-08-27
0.43607619404792786,1992-08-28
0.4234728217124939,1992-08-31
0.415910929441452,1992-09-01
0.40330755710601807,1992-09-02
0.39070433378219604,1992-09-03
0.3957454562187195,1992-09-04
0.40582817792892456,1992-09-08
0.43607619404792786,1992-09-09
0.43355557322502136,1992-09-10
0.43859735131263733,1992-09-11
0.45372098684310913,1992-09-14
0.43859735131263733,1992-09-15
0.43859735131263733,1992-09-16
0.43859735131263733,1992-09-17
0.44111794233322144,1992-09-18
0.36297690868377686,1992-09-21
0.36297690868377686,1992-09-22
0.3705388605594635,1992-09-23
0.3680185079574585,1992-09-24
0.3554147183895111,1992-09-25
0.3428114354610443,1992-09-28
0.3226461112499237,1992-09-29
0.30248063802719116,1992-09-30
0.29996007680892944,1992-10-01
0.30248063802719116,1992-10-02
0.29239797592163086,1992-10-05
0.30752241611480713,1992-10-06
0.2974397540092468,1992-10-07
0.30752241611480713,1992-10-08
0.30752241611480713,1992-10-09
0.31256330013275146,1992-10-12
0.30248063802719116,1992-10-13
0.2873569428920746,1992-10-14
0.2898775339126587,1992-10-15
0.2848358154296875,1992-10-16
0.30248063802719116,1992-10-19
0.31256330013275146,1992-10-20
0.31760504841804504,1992-10-21
0.31256330013275146,1992-10-22
0.3100428879261017,1992-10-23
0.33777040243148804,1992-10-26
0.3327288031578064,1992-10-27
0.3528940677642822,1992-10-28
0.3705388605594635,1992-10-29
0.37557998299598694,1992-10-30
0.35793596506118774,1992-11-02
0.3528940677642822,1992-11-03
0.3528940677642822,1992-11-04
0.36297690868377686,1992-11-05
0.365497350692749,1992-11-06
0.3680185079574585,1992-11-09
0.3428114354610443,1992-11-10
0.34029093384742737,1992-11-11
0.34029093384742737,1992-11-12
0.3327288031578064,1992-11-13
0.3226461112499237,1992-11-16
0.3226461112499237,1992-11-17
0.3226461112499237,1992-11-18
0.3478531241416931,1992-11-19
0.35793596506118774,1992-11-20
0.365497350692749,1992-11-23
0.36297690868377686,1992-11-24
0.3554147183895111,1992-11-25
0.3528940677642822,1992-11-27
0.3528940677642822,1992-11-30
0.3428114354610443,1992-12-01
0.33777040243148804,1992-12-02
0.3680185079574585,1992-12-03
0.38314229249954224,1992-12-04
0.41086989641189575,1992-12-07
0.4133901596069336,1992-12-08
0.40330755710601807,1992-12-09
0.39322489500045776,1992-12-10
0.3781011402606964,1992-12-11
0.3781011402606964,1992-12-14
0.39070433378219604,1992-12-15
0.38314229249954224,1992-12-16
0.39070433378219604,1992-12-17
0.38314229249954224,1992-12-18
0.38566285371780396,1992-12-21
0.38314229249954224,1992-12-22
0.38314229249954224,1992-12-23
0.3881838619709015,1992-12-24
0.39322489500045776,1992-12-28
0.39070433378219604,1992-12-29
0.39070433378219604,1992-12-30
0.4285145103931427,1992-12-31
0.4184320271015167,1993-01-04
0.42599329352378845,1993-01-05
0.43859735131263733,1993-01-06
0.43355557322502136,1993-01-07
0.443638414144516,1993-01-08
0.443638414144516,1993-01-11
0.44867995381355286,1993-01-12
0.45372098684310913,1993-01-13
0.44867995381355286,1993-01-14
0.4663242995738983,1993-01-15
0.4587627351284027,1993-01-18
0.4738862216472626,1993-01-19
0.4738862216472626,1993-01-20
0.4738862216472626,1993-01-21
0.4663242995738983,1993-01-22
0.4688454866409302,1993-01-25
0.4713658094406128,1993-01-26
0.4789281487464905,1993-01-27
0.4738862216472626,1993-01-28
0.5142171382904053,1993-01-29
0.5268203020095825,1993-02-01
0.5444651246070862,1993-02-02
0.5646307468414307,1993-02-03
0.5394240021705627,1993-02-04
0.5142171382904053,1993-02-05
0.5192588567733765,1993-02-08
0.5242999196052551,1993-02-09
0.5192588567733765,1993-02-10
0.5242999196052551,1993-02-11
0.5343823432922363,1993-02-12
0.5242999196052551,1993-02-16
0.5091761946678162,1993-02-17
0.5318619608879089,1993-02-18
0.5242999196052551,1993-02-19
0.5293415188789368,1993-02-22
0.5293415188789368,1993-02-23
0.5192588567733765,1993-02-24
0.5444651246070862,1993-02-25
0.5495067834854126,1993-02-26
0.5394240021705627,1993-03-01
0.5444651246070862,1993-03-02
0.5293415188789368,1993-03-03
0.49909359216690063,1993-03-04
0.4890108108520508,1993-03-05
0.49405190348625183,1993-03-08
0.49405190348625183,1993-03-09
0.5091761946678162,1993-03-10
0.5091761946678162,1993-03-11
0.5091761946678162,1993-03-12
0.5066549181938171,1993-03-15
0.511696457862854,1993-03-16
0.5394240021705627,1993-03-17
0.5898376107215881,1993-03-18
0.5898376107215881,1993-03-19
0.5797550678253174,1993-03-22
0.554547905921936,1993-03-23
0.554547905921936,1993-03-24
0.5621100664138794,1993-03-25
0.5898376107215881,1993-03-26
0.5898376107215881,1993-03-29
0.5999201536178589,1993-03-30
0.5999201536178589,1993-03-31
0.5696722865104675,1993-04-01
0.5696722865104675,1993-04-02
0.6251266002655029,1993-04-05
0.6049612760543823,1993-04-06
0.5999201536178589,1993-04-07
0.5999201536178589,1993-04-08
0.6100030541419983,1993-04-12
0.6251266002655029,1993-04-13
0.6654576063156128,1993-04-14
0.6452922224998474,1993-04-15
0.6503337025642395,1993-04-16
0.6478123664855957,1993-04-19
0.6251266002655029,1993-04-20
0.6200857758522034,1993-04-21
0.6150441765785217,1993-04-22
0.6251266002655029,1993-04-23
0.6251266002655029,1993-04-26
0.6100030541419983,1993-04-27
0.5847959518432617,1993-04-28
0.5999201536178589,1993-04-29
0.5999201536178589,1993-04-30
0.6251266002655029,1993-05-03
0.6755399703979492,1993-05-04
0.6856228709220886,1993-05-05
0.6755399703979492,1993-05-06
0.6704990267753601,1993-05-07
0.6654576063156128,1993-05-10
0.6654576063156128,1993-05-11
0.7108302116394043,1993-05-12
0.6982265710830688,1993-05-13
0.6982265710830688,1993-05-14
0.7007472515106201,1993-05-17
0.7057881355285645,1993-05-18
0.7007472515106201,1993-05-19
0.7309954762458801,1993-05-20
0.7612431645393372,1993-05-21
0.7562016248703003,1993-05-24
0.7461186051368713,1993-05-25
0.7738465070724487,1993-05-26
0.7763671278953552,1993-05-27
0.7814086675643921,1993-05-28
0.7814086675643921,1993-06-01
0.7914913892745972,1993-06-02
0.7814086675643921,1993-06-03
0.7965323328971863,1993-06-04
0.7864497900009155,1993-06-07
0.7914913892745972,1993-06-08
0.7763671278953552,1993-06-09
0.7763671278953552,1993-06-10
0.7965323328971863,1993-06-11
0.8620703220367432,1993-06-14
0.8746737241744995,1993-06-15
0.8368633389472961,1993-06-16
0.8267803192138672,1993-06-17
0.8116568326950073,1993-06-18
0.8318220973014832,1993-06-21
0.8771939873695374,1993-06-22
0.887276828289032,1993-06-23
0.8923181891441345,1993-06-24
0.9074419736862183,1993-06-25
0.937690258026123,1993-06-28
0.9326493740081787,1993-06-29
0.887276828289032,1993-06-30
0.8620703220367432,1993-07-01
0.9074419736862183,1993-07-02
0.993145227432251,1993-07-06
1.0183520317077637,1993-07-07
1.008269190788269,1993-07-08
0.9780207872390747,1993-07-09
0.9578553438186646,1993-07-12
0.9528141617774963,1993-07-13
0.9578553438186646,1993-07-14
0.9276074171066284,1993-07-15
0.9477724432945251,1993-07-16
1.0284342765808105,1993-07-19
0.998186469078064,1993-07-20
1.0032280683517456,1993-07-21
1.0183520317077637,1993-07-22
1.0586825609207153,1993-07-23
1.1292614936828613,1993-07-26
1.0788475275039673,1993-07-27
1.0183520317077637,1993-07-28
1.0586825609207153,1993-07-29
1.0435588359832764,1993-07-30
1.0183520317077637,1993-08-02
1.0183520317077637,1993-08-03
1.0738065242767334,1993-08-04
1.0687646865844727,1993-08-05
1.0889302492141724,1993-08-06
1.0738065242767334,1993-08-09
1.0838896036148071,1993-08-10
1.0788475275039673,1993-08-11
1.099012851715088,1993-08-12
1.099012851715088,1993-08-13
1.0889302492141724,1993-08-16
1.0687646865844727,1993-08-17
1.0788475275039673,1993-08-18
1.0284342765808105,1993-08-19
0.9578553438186646,1993-08-20
0.9326493740081787,1993-08-23
0.998186469078064,1993-08-24
1.0183520317077637,1993-08-25
1.0485998392105103,1993-08-26
1.0183520317077637,1993-08-27
1.0032280683517456,1993-08-30
0.9881038069725037,1993-08-31
0.9679378867149353,1993-09-01
1.023392915725708,1993-09-02
1.0687646865844727,1993-09-03
1.0485998392105103,1993-09-07
1.0485998392105103,1993-09-08
1.0586825609207153,1993-09-09
1.038516879081726,1993-09-10
1.008269190788269,1993-09-13
0.9679378867149353,1993-09-14
0.9679378867149353,1993-09-15
0.9628972411155701,1993-09-16
0.9780207872390747,1993-09-17
1.008269190788269,1993-09-20
1.023392915725708,1993-09-21
1.0586825609207153,1993-09-22
1.0738065242767334,1993-09-23
1.0687646865844727,1993-09-24
1.0889302492141724,1993-09-27
1.1191786527633667,1993-09-28
1.1494265794754028,1993-09-29
1.159509301185608,1993-09-30
1.1494265794754028,1993-10-01
1.1292614936828613,1993-10-04
1.1292614936828613,1993-10-05
1.1494265794754028,1993-10-06
1.1393440961837769,1993-10-07
1.1191786527633667,1993-10-08
1.1494265794754028,1993-10-11
1.1494265794754028,1993-10-12
1.159509301185608,1993-10-13
1.159509301185608,1993-10-14
1.2099225521087646,1993-10-15
1.1947990655899048,1993-10-18
1.1796746253967285,1993-10-19
1.0889302492141724,1993-10-20
1.2099225521087646,1993-10-21
1.2099225521087646,1993-10-22
1.2048819065093994,1993-10-25
1.2099225521087646,1993-10-26
1.1897577047348022,1993-10-27
1.1695919036865234,1993-10-28
1.1897577047348022,1993-10-29
1.2300883531570435,1993-11-01
1.3107495307922363,1993-11-02
1.2805017232894897,1993-11-03
1.2200052738189697,1993-11-04
1.2401707172393799,1993-11-05
1.2502532005310059,1993-11-08
1.3006666898727417,1993-11-09
1.32083261013031,1993-11-10
1.3309152126312256,1993-11-11
1.3107495307922363,1993-11-12
1.26033616065979,1993-11-15
1.1796746253967285,1993-11-16
1.1695919036865234,1993-11-17
1.2099225521087646,1993-11-18
1.2200052738189697,1993-11-19
1.109095811843872,1993-11-22
1.0586825609207153,1993-11-23
1.1191786527633667,1993-11-24
1.1998398303985596,1993-11-26
1.2300883531570435,1993-11-29
1.2099225521087646,1993-11-30
1.2300883531570435,1993-12-01
1.2300883531570435,1993-12-02
1.2502532005310059,1993-12-03
1.2704188823699951,1993-12-06
1.2805017232894897,1993-12-07
1.2754606008529663,1993-12-08
1.26033616065979,1993-12-09
1.2200052738189697,1993-12-10
1.2401707172393799,1993-12-13
1.2401707172393799,1993-12-14
1.2300883531570435,1993-12-15
1.2099225521087646,1993-12-16
1.2300883531570435,1993-12-17
1.26033616065979,1993-12-20
1.3006666898727417,1993-12-21
1.3157910108566284,1993-12-22
1.32083261013031,1993-12-23
1.32083261013031,1993-12-27
1.3309152126312256,1993-12-28
1.3510799407958984,1993-12-29
1.3510799407958984,1993-12-30
1.4216595888137817,1993-12-31
1.3309152126312256,1994-01-03
1.2905844449996948,1994-01-04
1.2805017232894897,1994-01-05
1.2805017232894897,1994-01-06
1.26033616065979,1994-01-07
1.2502532005310059,1994-01-10
1.2401707172393799,1994-01-11
1.2401707172393799,1994-01-12
1.2401707172393799,1994-01-13
1.2200052738189697,1994-01-14
1.2351295948028564,1994-01-17
1.2502532005310059,1994-01-18
1.2905844449996948,1994-01-19
1.3409972190856934,1994-01-20
1.3309152126312256,1994-01-21
1.32083261013031,1994-01-24
1.3006666898727417,1994-01-25
1.3309152126312256,1994-01-26
1.32083261013031,1994-01-27
1.3006666898727417,1994-01-28
1.2805017232894897,1994-01-31
1.2704188823699951,1994-02-01
1.2805017232894897,1994-02-02
1.2300883531570435,1994-02-03
1.2099225521087646,1994-02-04
1.1292614936828613,1994-02-07
1.099012851715088,1994-02-08
1.1897577047348022,1994-02-09
1.1695919036865234,1994-02-10
1.1695919036865234,1994-02-11
1.1494265794754028,1994-02-14
1.1695919036865234,1994-02-15
1.1494265794754028,1994-02-16
1.1494265794754028,1994-02-17
1.1292614936828613,1994-02-18
1.0788475275039673,1994-02-22
1.0334757566452026,1994-02-23
1.038516879081726,1994-02-24
1.0284342765808105,1994-02-25
1.0284342765808105,1994-02-28
1.013310432434082,1994-03-01
0.9780207872390747,1994-03-02
0.9881038069725037,1994-03-03
0.9780207872390747,1994-03-04
0.9881038069725037,1994-03-07
0.9679378867149353,1994-03-08
0.9679378867149353,1994-03-09
0.9477724432945251,1994-03-10
0.9024010896682739,1994-03-11
0.9477724432945251,1994-03-14
1.0183520317077637,1994-03-15
1.0586825609207153,1994-03-16
1.109095811843872,1994-03-17
1.109095811843872,1994-03-18
1.0788475275039673,1994-03-21
1.0889302492141724,1994-03-22
1.0536409616470337,1994-03-23
0.9881038069725037,1994-03-24
0.9679378867149353,1994-03-25
0.998186469078064,1994-03-28
0.9679378867149353,1994-03-29
0.9578553438186646,1994-03-30
0.9175247550010681,1994-03-31
0.9175247550010681,1994-04-04
0.9578553438186646,1994-04-05
0.9780207872390747,1994-04-06
1.013310432434082,1994-04-07
0.998186469078064,1994-04-08
0.9780207872390747,1994-04-11
0.9881038069725037,1994-04-12
0.9780207872390747,1994-04-13
1.0485998392105103,1994-04-14
1.0687646865844727,1994-04-15
1.0586825609207153,1994-04-18
1.0485998392105103,1994-04-19
0.9679378867149353,1994-04-20
0.9276074171066284,1994-04-21
0.9881038069725037,1994-04-22
1.0485998392105103,1994-04-25
1.099012851715088,1994-04-26
1.1847167015075684,1994-04-28
1.1746333837509155,1994-04-29
1.1796746253967285,1994-05-02
1.159509301185608,1994-05-03
1.1393440961837769,1994-05-04
1.159509301185608,1994-05-05
1.1494265794754028,1994-05-06
1.109095811843872,1994-05-09
1.0687646865844727,1994-05-10
1.0889302492141724,1994-05-11
1.0687646865844727,1994-05-12
1.008269190788269,1994-05-13
0.9578553438186646,1994-05-16
0.9881038069725037,1994-05-17
1.0889302492141724,1994-05-18
1.0687646865844727,1994-05-19
1.0889302492141724,1994-05-20
1.0738065242767334,1994-05-23
1.0788475275039673,1994-05-24
1.0485998392105103,1994-05-25
1.0485998392105103,1994-05-26
1.0788475275039673,1994-05-27
1.0687646865844727,1994-05-31
1.0889302492141724,1994-06-01
1.0788475275039673,1994-06-02
1.099012851715088,1994-06-03
1.0687646865844727,1994-06-06
1.038516879081726,1994-06-07
1.038516879081726,1994-06-08
1.0183520317077637,1994-06-09
0.998186469078064,1994-06-10
0.9881038069725037,1994-06-13
0.998186469078064,1994-06-14
1.0687646865844727,1994-06-15
1.0485998392105103,1994-06-16
1.038516879081726,1994-06-17
0.9881038069725037,1994-06-20
0.9628972411155701,1994-06-21
0.9830622673034668,1994-06-22
0.9780207872390747,1994-06-23
0.9881038069725037,1994-06-24
1.0183520317077637,1994-06-27
0.998186469078064,1994-06-28
1.0284342765808105,1994-06-29
1.0284342765808105,1994-06-30
1.038516879081726,1994-07-01
1.0183520317077637,1994-07-05
1.008269190788269,1994-07-06
0.9477724432945251,1994-07-07
0.9628972411155701,1994-07-08
0.9175247550010681,1994-07-11
0.998186469078064,1994-07-12
1.0284342765808105,1994-07-13
0.9578553438186646,1994-07-14
0.9679378867149353,1994-07-15
0.9578553438186646,1994-07-18
0.9124836325645447,1994-07-19
0.887276828289032,1994-07-20
0.8973592519760132,1994-07-21
0.9074419736862183,1994-07-22
0.887276828289032,1994-07-25
0.887276828289032,1994-07-26
0.8771939873695374,1994-07-27
0.8469456434249878,1994-07-28
0.8166982531547546,1994-07-29
0.7965323328971863,1994-08-01
0.9024010896682739,1994-08-02
0.8973592519760132,1994-08-03
0.8570284247398376,1994-08-04
0.8267803192138672,1994-08-05
0.7763671278953552,1994-08-08
0.736036479473114,1994-08-09
0.7864497900009155,1994-08-10
0.7763671278953552,1994-08-11
0.8066151142120361,1994-08-12
0.7763671278953552,1994-08-15
0.7965323328971863,1994-08-16
0.8166982531547546,1994-08-17
0.8217397928237915,1994-08-18
0.8267803192138672,1994-08-19
0.8267803192138672,1994-08-22
0.8771939873695374,1994-08-23
0.8469456434249878,1994-08-24
0.8066151142120361,1994-08-25
0.887276828289032,1994-08-26
0.9074419736862183,1994-08-29
0.8923181891441345,1994-08-30
0.887276828289032,1994-08-31
0.9074419736862183,1994-09-01
0.9175247550010681,1994-09-02
0.9276074171066284,1994-09-06
0.998186469078064,1994-09-07
0.9881038069725037,1994-09-08
0.998186469078064,1994-09-09
0.9780207872390747,1994-09-12
0.9679378867149353,1994-09-13
0.9578553438186646,1994-09-14
0.9578553438186646,1994-09-15
0.972979724407196,1994-09-16
0.9578553438186646,1994-09-19
0.9477724432945251,1994-09-20
0.8973592519760132,1994-09-21
0.8519872426986694,1994-09-22
0.8469456434249878,1994-09-23
0.8570284247398376,1994-09-26
0.8570284247398376,1994-09-27
0.8923181891441345,1994-09-28
0.9175247550010681,1994-09-29
0.9578553438186646,1994-09-30
0.9276074171066284,1994-10-03
0.887276828289032,1994-10-04
0.8721529245376587,1994-10-05
0.8671111464500427,1994-10-06
0.8771939873695374,1994-10-07
0.8771939873695374,1994-10-10
0.9175247550010681,1994-10-11
0.937690258026123,1994-10-12
0.9477724432945251,1994-10-13
0.9074419736862183,1994-10-14
0.9074419736862183,1994-10-17
0.887276828289032,1994-10-18
0.9276074171066284,1994-10-19
0.9175247550010681,1994-10-20
0.9175247550010681,1994-10-21
0.9276074171066284,1994-10-24
0.9124836325645447,1994-10-25
0.9477724432945251,1994-10-26
0.9830622673034668,1994-10-27
0.9881038069725037,1994-10-28
0.9679378867149353,1994-10-31
0.9780207872390747,1994-11-01
0.9830622673034668,1994-11-02
0.9578553438186646,1994-11-03
0.9628972411155701,1994-11-04
0.9679378867149353,1994-11-07
0.9578553438186646,1994-11-08
0.9477724432945251,1994-11-09
0.9477724432945251,1994-11-10
0.9477724432945251,1994-11-11
0.9175247550010681,1994-11-14
0.9074419736862183,1994-11-15
0.9124836325645447,1994-11-16
0.9074419736862183,1994-11-17
0.9276074171066284,1994-11-18
0.9276074171066284,1994-11-21
0.9074419736862183,1994-11-22
0.8671111464500427,1994-11-23
0.8771939873695374,1994-11-25
0.8166982531547546,1994-11-28
0.8368633389472961,1994-11-29
0.8721529245376587,1994-11-30
