HII,Date
225.66241455078125,2018-03-23
233.00146484375,2018-03-26
226.37322998046875,2018-03-27
224.95162963867188,2018-03-28
229.02096557617188,2018-03-29
225.15594482421875,2018-04-02
230.2382354736328,2018-04-03
230.93121337890625,2018-04-04
231.8908233642578,2018-04-05
227.7326202392578,2018-04-06
228.4700927734375,2018-04-09
226.39102172851562,2018-04-10
226.1421661376953,2018-04-11
228.53225708007812,2018-04-12
228.05250549316406,2018-04-13
229.8561553955078,2018-04-16
231.8908233642578,2018-04-17
234.38751220703125,2018-04-18
235.97793579101562,2018-04-19
234.17433166503906,2018-04-20
235.4271240234375,2018-04-23
227.26171875,2018-04-24
224.347412109375,2018-04-25
223.45889282226562,2018-04-26
218.36778259277344,2018-04-27
216.0932159423828,2018-04-30
208.54981994628906,2018-05-01
205.9197998046875,2018-05-02
184.21368408203125,2018-05-03
187.1724090576172,2018-05-04
191.7748565673828,2018-05-07
197.0792236328125,2018-05-08
196.8393096923828,2018-05-09
197.6034698486328,2018-05-10
195.62208557128906,2018-05-11
194.09385681152344,2018-05-14
193.97836303710938,2018-05-15
195.9952392578125,2018-05-16
196.25291442871094,2018-05-17
196.95480346679688,2018-05-18
197.91441345214844,2018-05-21
196.12855529785156,2018-05-22
197.65672302246094,2018-05-23
202.7822265625,2018-05-24
200.32199096679688,2018-05-25
195.60655212402344,2018-05-29
198.5036163330078,2018-05-30
197.0595245361328,2018-05-31
199.0116729736328,2018-06-01
199.92086791992188,2018-06-04
198.5214080810547,2018-06-05
200.72317504882812,2018-06-06
198.37881469726562,2018-06-07
201.7660675048828,2018-06-08
201.28468322753906,2018-06-11
197.70132446289062,2018-06-12
196.69407653808594,2018-06-13
196.0611572265625,2018-06-14
196.5692596435547,2018-06-15
197.6656494140625,2018-06-18
191.2298126220703,2018-06-19
190.6772003173828,2018-06-20
188.6982421875,2018-06-21
189.83035278320312,2018-06-22
190.7751922607422,2018-06-25
190.83761596679688,2018-06-26
189.56292724609375,2018-06-27
192.3618621826172,2018-06-28
193.24436950683594,2018-06-29
193.73463439941406,2018-07-02
193.2354736328125,2018-07-03
193.9307403564453,2018-07-05
194.00204467773438,2018-07-06
198.68186950683594,2018-07-09
199.22561645507812,2018-07-10
197.79043579101562,2018-07-11
198.67295837402344,2018-07-12
200.5448455810547,2018-07-13
202.3009033203125,2018-07-16
202.88027954101562,2018-07-17
203.80735778808594,2018-07-18
202.693115234375,2018-07-19
202.63961791992188,2018-07-20
202.1493377685547,2018-07-23
202.32762145996094,2018-07-24
202.65744018554688,2018-07-25
206.07150268554688,2018-07-26
206.5617218017578,2018-07-27
203.22792053222656,2018-07-30
207.73834228515625,2018-07-31
204.5649871826172,2018-08-01
214.6109619140625,2018-08-02
210.33229064941406,2018-08-03
208.19297790527344,2018-08-06
208.3177490234375,2018-08-07
209.3161163330078,2018-08-08
210.94737243652344,2018-08-09
212.0170440673828,2018-08-10
214.4148406982422,2018-08-13
216.8750762939453,2018-08-14
214.584228515625,2018-08-15
217.88238525390625,2018-08-16
220.41392517089844,2018-08-17
221.60836791992188,2018-08-20
225.94949340820312,2018-08-21
223.65859985351562,2018-08-22
220.2178192138672,2018-08-23
220.7169952392578,2018-08-24
223.4000701904297,2018-08-27
221.4033660888672,2018-08-28
220.03955078125,2018-08-29
215.43545532226562,2018-08-30
218.55551147460938,2018-08-31
217.54531860351562,2018-09-04
218.6448974609375,2018-09-05
221.8275604248047,2018-09-06
219.6551055908203,2018-09-07
221.55038452148438,2018-09-10
217.92079162597656,2018-09-11
219.75347900390625,2018-09-12
222.55165100097656,2018-09-13
226.09188842773438,2018-09-14
230.1953582763672,2018-09-17
230.6513214111328,2018-09-18
225.31411743164062,2018-09-19
223.54400634765625,2018-09-20
228.6040496826172,2018-09-21
227.04847717285156,2018-09-24
228.6934356689453,2018-09-25
228.18382263183594,2018-09-26
228.85435485839844,2018-09-27
228.93479919433594,2018-09-28
230.09701538085938,2018-10-01
228.9169158935547,2018-10-02
231.3575439453125,2018-10-03
231.12513732910156,2018-10-04
233.58358764648438,2018-10-05
233.45843505859375,2018-10-08
231.3665008544922,2018-10-09
221.63087463378906,2018-10-10
208.3728790283203,2018-10-11
202.266845703125,2018-10-12
209.2042999267578,2018-10-15
210.3486328125,2018-10-16
208.4086151123047,2018-10-17
208.4891357421875,2018-10-18
209.5708770751953,2018-10-19
211.1621551513672,2018-10-22
208.15829467773438,2018-10-23
198.2796630859375,2018-10-24
195.82118225097656,2018-10-25
193.8722381591797,2018-10-26
186.47886657714844,2018-10-29
191.4584503173828,2018-10-30
195.32052612304688,2018-10-31
200.2374725341797,2018-11-01
197.11744689941406,2018-11-02
202.28472900390625,2018-11-05
203.8313751220703,2018-11-06
209.26687622070312,2018-11-07
196.73301696777344,2018-11-08
199.94252014160156,2018-11-09
191.43161010742188,2018-11-12
190.5823211669922,2018-11-13
190.82369995117188,2018-11-14
192.2809295654297,2018-11-15
193.47885131835938,2018-11-16
189.37545776367188,2018-11-19
187.4801788330078,2018-11-20
188.09701538085938,2018-11-21
189.10726928710938,2018-11-23
190.30519104003906,2018-11-26
182.44699096679688,2018-11-27
191.2796630859375,2018-11-28
192.8504638671875,2018-11-29
193.43386840820312,2018-11-30
192.02467346191406,2018-12-03
182.77037048339844,2018-12-04
182.1150665283203,2018-12-06
178.1656494140625,2018-12-07
179.12606811523438,2018-12-10
180.06854248046875,2018-12-11
181.8906707763672,2018-12-12
179.2427520751953,2018-12-13
177.9951171875,2018-12-14
177.15138244628906,2018-12-17
176.90902709960938,2018-12-18
169.4229736328125,2018-12-19
166.25439453125,2018-12-20
161.17398071289062,2018-12-21
158.90304565429688,2018-12-24
164.9439239501953,2018-12-26
168.36376953125,2018-12-27
168.90235900878906,2018-12-28
170.82322692871094,2018-12-31
172.8428497314453,2019-01-02
169.5037384033203,2019-01-03
175.499755859375,2019-01-04
175.92164611816406,2019-01-07
174.73678588867188,2019-01-08
172.6094512939453,2019-01-09
172.81591796875,2019-01-10
174.6021270751953,2019-01-11
175.95755004882812,2019-01-14
177.26803588867188,2019-01-15
175.54464721679688,2019-01-16
176.9359130859375,2019-01-17
179.7813262939453,2019-01-18
176.37939453125,2019-01-22
176.47811889648438,2019-01-23
178.66830444335938,2019-01-24
181.38804626464844,2019-01-25
183.63204956054688,2019-01-28
185.31057739257812,2019-01-29
187.41094970703125,2019-01-30
185.31057739257812,2019-01-31
185.23873901367188,2019-02-01
189.69088745117188,2019-02-04
190.1217041015625,2019-02-05
189.45750427246094,2019-02-06
188.71250915527344,2019-02-07
187.83285522460938,2019-02-08
188.99073791503906,2019-02-11
192.32986450195312,2019-02-12
193.8737335205078,2019-02-13
192.51832580566406,2019-02-14
197.20382690429688,2019-02-15
195.6779022216797,2019-02-19
198.2181396484375,2019-02-20
195.57785034179688,2019-02-21
195.6409454345703,2019-02-22
192.47802734375,2019-02-25
191.06332397460938,2019-02-26
189.4503173828125,2019-02-27
188.7023468017578,2019-02-28
189.23403930664062,2019-03-01
185.96295166015625,2019-03-04
186.03506469726562,2019-03-05
184.3409881591797,2019-03-06
181.53851318359375,2019-03-07
180.3310089111328,2019-03-08
180.6914825439453,2019-03-11
183.5479736328125,2019-03-12
187.27862548828125,2019-03-13
186.80101013183594,2019-03-14
184.19679260253906,2019-03-15
186.900146484375,2019-03-18
184.72845458984375,2019-03-19
184.50315856933594,2019-03-20
187.26058959960938,2019-03-21
183.04336547851562,2019-03-22
183.2596435546875,2019-03-25
183.15150451660156,2019-03-26
182.89918518066406,2019-03-27
184.82760620117188,2019-03-28
186.71090698242188,2019-03-29
191.43276977539062,2019-04-01
189.97291564941406,2019-04-02
187.99046325683594,2019-04-03
188.77442932128906,2019-04-04
191.7571563720703,2019-04-05
193.0457305908203,2019-04-08
191.8292694091797,2019-04-09
191.24351501464844,2019-04-10
196.01939392089844,2019-04-11
197.5963592529297,2019-04-12
197.4972686767578,2019-04-15
199.1913299560547,2019-04-16
198.20010375976562,2019-04-17
199.05616760253906,2019-04-18
197.4251708984375,2019-04-22
203.3544921875,2019-04-23
203.0570831298828,2019-04-24
201.23683166503906,2019-04-25
199.63287353515625,2019-04-26
199.0922088623047,2019-04-29
200.57005310058594,2019-04-30
201.07467651367188,2019-05-01
187.098388671875,2019-05-02
191.06332397460938,2019-05-03
189.81076049804688,2019-05-06
187.9274139404297,2019-05-07
186.45855712890625,2019-05-08
186.8730926513672,2019-05-09
187.9184112548828,2019-05-10
184.9807586669922,2019-05-13
185.39527893066406,2019-05-14
184.7374725341797,2019-05-15
188.089599609375,2019-05-16
186.53067016601562,2019-05-17
189.18894958496094,2019-05-20
191.0182342529297,2019-05-21
189.2520294189453,2019-05-22
184.87277221679688,2019-05-23
185.97657775878906,2019-05-24
185.11700439453125,2019-05-28
184.93605041503906,2019-05-29
185.361328125,2019-05-30
185.59658813476562,2019-05-31
188.0486602783203,2019-06-03
191.00738525390625,2019-06-04
195.2690887451172,2019-06-05
194.23764038085938,2019-06-06
197.43161010742188,2019-06-07
194.29190063476562,2019-06-10
189.35162353515625,2019-06-11
190.8625946044922,2019-06-12
194.46376037597656,2019-06-13
194.34616088867188,2019-06-14
195.44100952148438,2019-06-17
198.30027770996094,2019-06-18
200.67083740234375,2019-06-19
203.3672332763672,2019-06-20
201.68426513671875,2019-06-21
201.45806884765625,2019-06-24
202.2090606689453,2019-06-25
202.04620361328125,2019-06-26
202.6252899169922,2019-06-27
203.34912109375,2019-06-28
203.07769775390625,2019-07-01
207.466064453125,2019-07-02
210.57864379882812,2019-07-03
208.58802795410156,2019-07-05
207.04983520507812,2019-07-08
209.23043823242188,2019-07-09
208.46133422851562,2019-07-10
210.56057739257812,2019-07-11
212.33399963378906,2019-07-12
212.49685668945312,2019-07-15
213.67312622070312,2019-07-16
209.3300018310547,2019-07-17
207.99082946777344,2019-07-18
208.1265869140625,2019-07-19
207.05889892578125,2019-07-22
208.3799285888672,2019-07-23
211.42913818359375,2019-07-24
211.15773010253906,2019-07-25
211.7006072998047,2019-07-26
211.59207153320312,2019-07-29
210.94960021972656,2019-07-30
206.57029724121094,2019-07-31
194.54525756835938,2019-08-01
186.5647735595703,2019-08-02
182.55638122558594,2019-08-05
186.4832763671875,2019-08-06
187.63243103027344,2019-08-07
191.9302978515625,2019-08-08
189.43296813964844,2019-08-09
184.5017547607422,2019-08-12
184.34796142578125,2019-08-13
181.69676208496094,2019-08-14
184.53794860839844,2019-08-15
187.13479614257812,2019-08-16
188.41958618164062,2019-08-19
187.75914001464844,2019-08-20
189.49635314941406,2019-08-21
188.69105529785156,2019-08-22
184.8274688720703,2019-08-23
185.1441650390625,2019-08-26
183.32545471191406,2019-08-27
184.41123962402344,2019-08-28
188.33665466308594,2019-08-29
189.9086151123047,2019-08-30
189.03628540039062,2019-09-03
189.5087890625,2019-09-04
194.66998291015625,2019-09-05
195.36053466796875,2019-09-06
195.76943969726562,2019-09-09
197.97744750976562,2019-09-10
200.24908447265625,2019-09-11
196.9870147705078,2019-09-12
198.36819458007812,2019-09-13
202.32081604003906,2019-09-16
200.88516235351562,2019-09-17
199.63121032714844,2019-09-18
198.50450134277344,2019-09-19
195.19699096679688,2019-09-20
192.9435272216797,2019-09-23
193.21609497070312,2019-09-24
194.2247314453125,2019-09-25
194.68814086914062,2019-09-26
193.89756774902344,2019-09-27
192.4437713623047,2019-09-30
187.60971069335938,2019-10-01
181.87611389160156,2019-10-02
184.39303588867188,2019-10-03
186.2558135986328,2019-10-04
186.77378845214844,2019-10-07
184.69293212890625,2019-10-08
186.84646606445312,2019-10-09
189.53604125976562,2019-10-10
192.3983612060547,2019-10-11
193.0616455078125,2019-10-14
193.71588134765625,2019-10-15
195.36964416503906,2019-10-16
192.4073944091797,2019-10-17
190.90814208984375,2019-10-18
191.73501586914062,2019-10-21
195.50592041015625,2019-10-22
197.32321166992188,2019-10-23
200.55804443359375,2019-10-24
200.985107421875,2019-10-25
202.34805297851562,2019-10-28
202.2390594482422,2019-10-29
204.52883911132812,2019-10-30
205.04676818847656,2019-10-31
209.1993408203125,2019-11-01
207.8636016845703,2019-11-04
209.11753845214844,2019-11-05
212.61585998535156,2019-11-06
227.5723114013672,2019-11-07
228.2628631591797,2019-11-08
228.8898468017578,2019-11-11
230.76165771484375,2019-11-12
231.25230407714844,2019-11-13
232.07012939453125,2019-11-14
233.3967742919922,2019-11-15
234.48715209960938,2019-11-18
233.80564880371094,2019-11-19
231.0342559814453,2019-11-20
227.82675170898438,2019-11-21
226.99078369140625,2019-11-22
226.40011596679688,2019-11-25
226.6182098388672,2019-11-26
230.43212890625,2019-11-27
229.6291961669922,2019-11-29
228.14195251464844,2019-12-02
227.39376831054688,2019-12-03
232.2113494873047,2019-12-04
229.9576873779297,2019-12-05
231.2168426513672,2019-12-06
231.0525665283203,2019-12-09
229.72955322265625,2019-12-10
231.51791381835938,2019-12-11
232.2569580078125,2019-12-12
229.2368621826172,2019-12-13
230.213134765625,2019-12-16
230.29527282714844,2019-12-17
229.66566467285156,2019-12-18
231.97412109375,2019-12-19
231.8555145263672,2019-12-20
233.11465454101562,2019-12-23
231.7460174560547,2019-12-24
230.4777374267578,2019-12-26
229.08172607421875,2019-12-27
229.75692749023438,2019-12-30
228.90838623046875,2019-12-31
233.44313049316406,2020-01-02
240.4231414794922,2020-01-03
241.7917938232422,2020-01-06
244.03634643554688,2020-01-07
245.4049835205078,2020-01-08
251.8375244140625,2020-01-09
247.21157836914062,2020-01-10
250.75177001953125,2020-01-13
247.62216186523438,2020-01-14
250.09487915039062,2020-01-15
252.34852600097656,2020-01-16
253.47996520996094,2020-01-17
254.1733856201172,2020-01-21
251.59120178222656,2020-01-22
252.83209228515625,2020-01-23
252.25726318359375,2020-01-24
250.10398864746094,2020-01-27
250.27728271484375,2020-01-28
241.18960571289062,2020-01-29
242.53086853027344,2020-01-30
238.14212036132812,2020-01-31
238.46144104003906,2020-02-03
241.8465118408203,2020-02-04
245.95248413085938,2020-02-05
244.69325256347656,2020-02-06
245.56915283203125,2020-02-07
245.3684844970703,2020-02-10
244.5929412841797,2020-02-11
246.4269256591797,2020-02-12
228.4339141845703,2020-02-13
224.64739990234375,2020-02-14
216.70016479492188,2020-02-18
215.0578155517578,2020-02-19
216.62718200683594,2020-02-20
215.3498077392578,2020-02-21
214.2731475830078,2020-02-24
203.31495666503906,2020-02-25
200.51382446289062,2020-02-26
197.3236541748047,2020-02-27
188.4131317138672,2020-02-28
192.18087768554688,2020-03-02
190.31076049804688,2020-03-03
201.25637817382812,2020-03-04
192.22671508789062,2020-03-05
187.27642822265625,2020-03-06
178.62257385253906,2020-03-09
191.96083068847656,2020-03-10
181.4369354248047,2020-03-11
161.9474639892578,2020-03-12
163.74424743652344,2020-03-13
143.62228393554688,2020-03-16
147.68333435058594,2020-03-17
158.00558471679688,2020-03-18
155.35629272460938,2020-03-19
146.05157470703125,2020-03-20
141.14712524414062,2020-03-23
151.60691833496094,2020-03-24
162.66253662109375,2020-03-25
179.02593994140625,2020-03-26
170.13377380371094,2020-03-27
173.75479125976562,2020-03-30
167.03529357910156,2020-03-31
158.7206268310547,2020-04-01
165.5960235595703,2020-04-02
165.96267700195312,2020-04-03
177.5775146484375,2020-04-06
175.7716064453125,2020-04-07
179.16343688964844,2020-04-08
176.36744689941406,2020-04-09
178.38424682617188,2020-04-13
180.61187744140625,2020-04-14
175.07492065429688,2020-04-15
176.44998168945312,2020-04-16
179.64015197753906,2020-04-17
176.248291015625,2020-04-20
169.08871459960938,2020-04-21
170.72047424316406,2020-04-22
171.2154998779297,2020-04-23
169.13458251953125,2020-04-24
172.58139038085938,2020-04-27
175.3407440185547,2020-04-28
179.26429748535156,2020-04-29
175.4691162109375,2020-04-30
170.2071075439453,2020-05-01
164.99099731445312,2020-05-04
167.45693969726562,2020-05-05
163.77174377441406,2020-05-06
158.87648010253906,2020-05-07
165.54103088378906,2020-05-08
163.27671813964844,2020-05-11
159.06898498535156,2020-05-12
156.0804901123047,2020-05-13
157.8772735595703,2020-05-14
156.33718872070312,2020-05-15
165.3851318359375,2020-05-18
159.0506591796875,2020-05-19
160.5265350341797,2020-05-20
166.38441467285156,2020-05-21
167.54864501953125,2020-05-22
177.3116455078125,2020-05-26
188.77066040039062,2020-05-27
184.89186096191406,2020-05-28
184.1640167236328,2020-05-29
180.1470489501953,2020-06-01
178.96775817871094,2020-06-02
183.96131896972656,2020-06-03
182.9018096923828,2020-06-04
186.63320922851562,2020-06-05
189.811767578125,2020-06-08
182.20159912109375,2020-06-09
181.51058959960938,2020-06-10
166.57591247558594,2020-06-11
167.9486541748047,2020-06-12
167.75521850585938,2020-06-15
170.97982788085938,2020-06-16
169.4780731201172,2020-06-17
167.2116241455078,2020-06-18
164.60426330566406,2020-06-19
163.9224853515625,2020-06-22
163.23147583007812,2020-06-23
154.06427001953125,2020-06-24
158.56956481933594,2020-06-25
157.5100555419922,2020-06-26
163.45257568359375,2020-06-29
160.76231384277344,2020-06-30
160.06214904785156,2020-07-01
159.49087524414062,2020-07-02
159.64752197265625,2020-07-06
155.07777404785156,2020-07-07
154.31304931640625,2020-07-08
149.04306030273438,2020-07-09
153.8984375,2020-07-10
156.2754669189453,2020-07-13
158.30238342285156,2020-07-14
163.0472412109375,2020-07-15
165.25840759277344,2020-07-16
166.71408081054688,2020-07-17
162.36544799804688,2020-07-20
164.00540161132812,2020-07-21
165.4795379638672,2020-07-22
166.67726135253906,2020-07-23
163.13015747070312,2020-07-24
159.5738067626953,2020-07-27
161.22300720214844,2020-07-28
162.04296875,2020-07-29
161.03872680664062,2020-07-30
160.043701171875,2020-07-31
161.54544067382812,2020-08-03
159.8870849609375,2020-08-04
164.61349487304688,2020-08-05
149.99203491210938,2020-08-06
154.6907501220703,2020-08-07
155.82403564453125,2020-08-10
155.28041076660156,2020-08-11
151.2542266845703,2020-08-12
151.21737670898438,2020-08-13
153.76022338867188,2020-08-14
150.25921630859375,2020-08-17
149.5221405029297,2020-08-18
149.9644012451172,2020-08-19
146.98849487304688,2020-08-20
146.15008544921875,2020-08-21
149.42076110839844,2020-08-24
146.43568420410156,2020-08-25
141.78302001953125,2020-08-26
142.32101440429688,2020-08-27
141.4119873046875,2020-08-28
140.54010009765625,2020-08-31
139.43630981445312,2020-09-01
140.38241577148438,2020-09-02
139.24156188964844,2020-09-03
136.8206787109375,2020-09-04
131.48733520507812,2020-09-08
131.1071014404297,2020-09-09
127.84214782714844,2020-09-10
136.71864318847656,2020-09-11
136.20852661132812,2020-09-14
134.74302673339844,2020-09-15
137.21951293945312,2020-09-16
139.67747497558594,2020-09-17
138.36964416503906,2020-09-18
133.47227478027344,2020-09-21
133.20330810546875,2020-09-22
129.32618713378906,2020-09-23
129.38185119628906,2020-09-24
130.9864959716797,2020-09-25
132.75807189941406,2020-09-28
130.97720336914062,2020-09-29
130.550537109375,2020-09-30
129.8363494873047,2020-10-01
133.6855926513672,2020-10-02
135.71690368652344,2020-10-05
136.46820068359375,2020-10-06
137.21951293945312,2020-10-07
138.7963409423828,2020-10-08
139.11166381835938,2020-10-09
138.62010192871094,2020-10-12
137.70184326171875,2020-10-13
140.5493621826172,2020-10-14
136.85780334472656,2020-10-15
137.27520751953125,2020-10-16
136.31057739257812,2020-10-19
136.99688720703125,2020-10-20
138.68505859375,2020-10-21
141.19862365722656,2020-10-22
141.74586486816406,2020-10-23
138.86126708984375,2020-10-26
135.89312744140625,2020-10-27
131.20912170410156,2020-10-28
132.6096954345703,2020-10-29
136.79286193847656,2020-10-30
138.6664581298828,2020-11-02
145.5302276611328,2020-11-03
139.7980499267578,2020-11-04
140.80908203125,2020-11-05
141.6531524658203,2020-11-06
144.66761779785156,2020-11-09
149.833984375,2020-11-10
146.58763122558594,2020-11-11
147.04212951660156,2020-11-12
152.125,2020-11-13
151.42935180664062,2020-11-16
151.021240234375,2020-11-17
151.2067413330078,2020-11-18
150.45545959472656,2020-11-19
147.23687744140625,2020-11-20
153.14532470703125,2020-11-23
158.4878692626953,2020-11-24
154.56605529785156,2020-11-25
153.63233947753906,2020-11-27
149.5797882080078,2020-11-30
153.52960205078125,2020-12-01
152.36239624023438,2020-12-02
152.8853302001953,2020-12-03
156.5830078125,2020-12-04
158.77735900878906,2020-12-07
160.22471618652344,2020-12-08
161.95216369628906,2020-12-09
162.9045867919922,2020-12-10
165.92999267578125,2020-12-11
163.39016723632812,2020-12-14
164.40797424316406,2020-12-15
163.05398559570312,2020-12-16
159.1788787841797,2020-12-17
158.38514709472656,2020-12-18
154.32330322265625,2020-12-21
152.79193115234375,2020-12-22
155.5185089111328,2020-12-23
154.44467163085938,2020-12-24
155.8359832763672,2020-12-28
155.5465545654297,2020-12-29
157.37669372558594,2020-12-30
159.18821716308594,2020-12-31
153.18411254882812,2021-01-04
154.59408569335938,2021-01-05
159.6550750732422,2021-01-06
158.49725341796875,2021-01-07
157.8903045654297,2021-01-08
157.9929962158203,2021-01-11
160.8036346435547,2021-01-12
159.95388793945312,2021-01-13
160.62620544433594,2021-01-14
160.11265563964844,2021-01-15
159.27224731445312,2021-01-19
157.30201721191406,2021-01-20
155.8359832763672,2021-01-21
156.53631591796875,2021-01-22
155.48117065429688,2021-01-25
150.22406005859375,2021-01-26
152.3904266357422,2021-01-27
151.2231903076172,2021-01-28
146.90921020507812,2021-01-29
147.32005310058594,2021-02-01
149.0475311279297,2021-02-02
150.5228729248047,2021-02-03
150.56956481933594,2021-02-04
153.04405212402344,2021-02-05
154.08987426757812,2021-02-08
156.14414978027344,2021-02-09
156.65774536132812,2021-02-10
159.23489379882812,2021-02-11
164.46400451660156,2021-02-12
163.55824279785156,2021-02-16
166.60232543945312,2021-02-17
166.6116485595703,2021-02-18
170.0665740966797,2021-02-19
178.012939453125,2021-02-22
174.0724334716797,2021-02-23
175.6411590576172,2021-02-24
172.136962890625,2021-02-25
165.2601318359375,2021-02-26
167.60879516601562,2021-03-01
168.7549285888672,2021-03-02
171.19749450683594,2021-03-03
168.5106964111328,2021-03-04
174.37289428710938,2021-03-05
179.53053283691406,2021-03-08
173.88436889648438,2021-03-09
176.48666381835938,2021-03-10
178.4125518798828,2021-03-11
183.2789764404297,2021-03-12
186.2758331298828,2021-03-15
183.31654357910156,2021-03-16
185.95639038085938,2021-03-17
186.45436096191406,2021-03-18
185.31756591796875,2021-03-19
184.1996307373047,2021-03-22
179.88751220703125,2021-03-23
182.36767578125,2021-03-24
188.02322387695312,2021-03-25
190.8603973388672,2021-03-26
194.80612182617188,2021-03-29
193.2184295654297,2021-03-30
193.3874969482422,2021-03-31
191.8656005859375,2021-04-01
195.0315704345703,2021-04-05
194.8155059814453,2021-04-06
192.61715698242188,2021-04-07
194.1296844482422,2021-04-08
194.3457489013672,2021-04-09
197.53994750976562,2021-04-12
193.6693572998047,2021-04-13
195.27581787109375,2021-04-14
195.73619079589844,2021-04-15
195.46372985839844,2021-04-16
197.2862548828125,2021-04-19
195.00340270996094,2021-04-20
195.94285583496094,2021-04-21
191.54620361328125,2021-04-22
193.6505889892578,2021-04-23
194.43975830078125,2021-04-26
194.89065551757812,2021-04-27
197.51173400878906,2021-04-28
200.07647705078125,2021-04-29
199.46580505371094,2021-04-30
202.11509704589844,2021-05-03
201.4104766845703,2021-05-04
199.9825439453125,2021-05-05
205.0931854248047,2021-05-06
203.8530731201172,2021-05-07
206.08901977539062,2021-05-10
201.70172119140625,2021-05-11
199.2967071533203,2021-05-12
202.25601196289062,2021-05-13
203.1203155517578,2021-05-14
203.712158203125,2021-05-17
200.45223999023438,2021-05-18
200.2737274169922,2021-05-19
199.69131469726562,2021-05-20
200.7340850830078,2021-05-21
202.8760528564453,2021-05-24
199.05245971679688,2021-05-25
199.89797973632812,2021-05-26
203.6571502685547,2021-05-27
204.2144317626953,2021-05-28
205.9901123046875,2021-06-01
206.77406311035156,2021-06-02
208.3703155517578,2021-06-03
209.91928100585938,2021-06-04
209.0031280517578,2021-06-07
210.3065643310547,2021-06-08
208.7670135498047,2021-06-09
208.50254821777344,2021-06-10
208.7386474609375,2021-06-11
207.60523986816406,2021-06-14
207.87913513183594,2021-06-15
204.76222229003906,2021-06-16
199.89796447753906,2021-06-17
195.68540954589844,2021-06-18
201.22975158691406,2021-06-21
199.86019897460938,2021-06-22
197.86727905273438,2021-06-23
199.35958862304688,2021-06-24
201.44699096679688,2021-06-25
199.44459533691406,2021-06-28
196.29934692382812,2021-06-29
199.05734252929688,2021-06-30
200.379638671875,2021-07-01
200.2096710205078,2021-07-02
194.43861389160156,2021-07-06
195.41148376464844,2021-07-07
192.25682067871094,2021-07-08
194.77867126464844,2021-07-09
193.33355712890625,2021-07-12
191.41616821289062,2021-07-13
190.4716796875,2021-07-14
190.2071990966797,2021-07-15
189.60272216796875,2021-07-16
184.47393798828125,2021-07-19
191.6334228515625,2021-07-20
193.39967346191406,2021-07-21
190.95335388183594,2021-07-22
192.44570922851562,2021-07-23
193.78692626953125,2021-07-26
193.08795166015625,2021-07-27
193.49412536621094,2021-07-28
195.73263549804688,2021-07-29
193.74916076660156,2021-07-30
192.13401794433594,2021-08-02
193.02186584472656,2021-08-03
189.29100036621094,2021-08-04
191.9262237548828,2021-08-05
194.17417907714844,2021-08-06
193.74916076660156,2021-08-09
195.45872497558594,2021-08-10
197.3383331298828,2021-08-11
195.97825622558594,2021-08-12
194.5142059326172,2021-08-13
194.33474731445312,2021-08-16
194.2592010498047,2021-08-17
190.0088348388672,2021-08-18
189.05487060546875,2021-08-19
191.48231506347656,2021-08-20
194.55198669433594,2021-08-23
194.60865783691406,2021-08-24
194.77867126464844,2021-08-25
194.15179443359375,2021-08-26
196.59275817871094,2021-08-27
196.6117401123047,2021-08-30
193.9143829345703,2021-08-31
192.79367065429688,2021-09-01
194.82618713378906,2021-09-02
192.96458435058594,2021-09-03
189.23204040527344,2021-09-07
189.469482421875,2021-09-08
189.3175048828125,2021-09-09
188.22525024414062,2021-09-10
190.88461303710938,2021-09-13
187.81686401367188,2021-09-14
189.19403076171875,2021-09-15
185.28099060058594,2021-09-16
185.19552612304688,2021-09-17
183.90380859375,2021-09-20
179.81033325195312,2021-09-21
181.8523406982422,2021-09-22
184.76808166503906,2021-09-23
185.556396484375,2021-09-24
187.16151428222656,2021-09-27
186.6676025390625,2021-09-28
187.41796875,2021-09-29
183.36244201660156,2021-09-30
184.4261932373047,2021-10-01
185.26197814941406,2021-10-04
185.1385040283203,2021-10-05
186.8955841064453,2021-10-06
192.67019653320312,2021-10-07
196.02288818359375,2021-10-08
200.23036193847656,2021-10-11
201.5124969482422,2021-10-12
197.5235137939453,2021-10-13
197.98890686035156,2021-10-14
199.9454345703125,2021-10-15
197.0296173095703,2021-10-18
198.90066528320312,2021-10-19
201.0851593017578,2021-10-20
200.52479553222656,2021-10-21
202.13938903808594,2021-10-22
201.8069610595703,2021-10-25
194.07582092285156,2021-10-26
192.4612274169922,2021-10-27
194.24681091308594,2021-10-28
192.54672241210938,2021-10-29
191.9293670654297,2021-11-01
189.8588409423828,2021-11-02
189.9063720703125,2021-11-03
181.70034790039062,2021-11-04
184.2742156982422,2021-11-05
184.37869262695312,2021-11-08
184.9675750732422,2021-11-09
184.08428955078125,2021-11-10
179.3829345703125,2021-11-11
182.37466430664062,2021-11-12
180.84555053710938,2021-11-15
178.8605499267578,2021-11-16
177.3124237060547,2021-11-17
175.88775634765625,2021-11-18
175.4983673095703,2021-11-19
180.9310302734375,2021-11-22
179.71534729003906,2021-11-23
178.22438049316406,2021-11-24
175.15650939941406,2021-11-26
173.6751251220703,2021-11-29
169.65151977539062,2021-11-30
168.7626953125,2021-12-01
170.39698791503906,2021-12-02
173.13992309570312,2021-12-03
177.6414031982422,2021-12-06
176.51364135742188,2021-12-07
178.09059143066406,2021-12-08
177.7178497314453,2021-12-09
