KEYS,Date
145.27999877929688,2022-04-22
146.9600067138672,2022-04-25
141.3800048828125,2022-04-26
141.30999755859375,2022-04-27
145.17999267578125,2022-04-28
140.27000427246094,2022-04-29
141.8699951171875,2022-05-02
142.92999267578125,2022-05-03
146.60000610351562,2022-05-04
140.91000366210938,2022-05-05
138.77999877929688,2022-05-06
132.1999969482422,2022-05-09
135.08999633789062,2022-05-10
131.02999877929688,2022-05-11
130.61000061035156,2022-05-12
136.6699981689453,2022-05-13
135.17999267578125,2022-05-16
140.3699951171875,2022-05-17
136.0,2022-05-18
137.10000610351562,2022-05-19
137.8000030517578,2022-05-20
140.16000366210938,2022-05-23
138.85000610351562,2022-05-24
137.4499969482422,2022-05-25
141.25999450683594,2022-05-26
145.22999572753906,2022-05-27
145.60000610351562,2022-05-31
143.5500030517578,2022-06-01
148.77999877929688,2022-06-02
146.72999572753906,2022-06-03
146.6300048828125,2022-06-06
148.4499969482422,2022-06-07
144.8699951171875,2022-06-08
143.86000061035156,2022-06-09
140.52999877929688,2022-06-10
133.5500030517578,2022-06-13
135.1699981689453,2022-06-14
138.47000122070312,2022-06-15
131.0500030517578,2022-06-16
133.8000030517578,2022-06-17
136.5399932861328,2022-06-21
135.8800048828125,2022-06-22
136.9199981689453,2022-06-23
140.47999572753906,2022-06-24
141.97000122070312,2022-06-27
138.9199981689453,2022-06-28
138.67999267578125,2022-06-29
137.85000610351562,2022-06-30
136.14999389648438,2022-07-01
137.35000610351562,2022-07-05
139.80999755859375,2022-07-06
142.99000549316406,2022-07-07
142.66000366210938,2022-07-08
141.50999450683594,2022-07-11
140.97999572753906,2022-07-12
141.6300048828125,2022-07-13
138.57000732421875,2022-07-14
143.58999633789062,2022-07-15
141.22999572753906,2022-07-18
147.5500030517578,2022-07-19
149.74000549316406,2022-07-20
153.39999389648438,2022-07-21
150.5800018310547,2022-07-22
152.05999755859375,2022-07-25
151.25,2022-07-26
155.60000610351562,2022-07-27
159.33999633789062,2022-07-28
162.60000610351562,2022-07-29
163.64999389648438,2022-08-01
163.0800018310547,2022-08-02
165.5399932861328,2022-08-03
168.02000427246094,2022-08-04
167.25999450683594,2022-08-05
166.22000122070312,2022-08-08
162.50999450683594,2022-08-09
166.55999755859375,2022-08-10
166.72000122070312,2022-08-11
169.60000610351562,2022-08-12
171.1300048828125,2022-08-15
170.6300048828125,2022-08-16
169.2899932861328,2022-08-17
179.36000061035156,2022-08-18
176.22999572753906,2022-08-19
170.60000610351562,2022-08-22
170.22999572753906,2022-08-23
170.88999938964844,2022-08-24
172.61000061035156,2022-08-25
167.0800018310547,2022-08-26
166.35000610351562,2022-08-29
164.0,2022-08-30
163.88999938964844,2022-08-31
164.05999755859375,2022-09-01
163.27000427246094,2022-09-02
163.52999877929688,2022-09-06
169.6699981689453,2022-09-07
172.89999389648438,2022-09-08
172.36000061035156,2022-09-09
173.6999969482422,2022-09-12
168.36000061035156,2022-09-13
168.11000061035156,2022-09-14
165.66000366210938,2022-09-15
165.42999267578125,2022-09-16
165.9600067138672,2022-09-19
164.4600067138672,2022-09-20
162.0500030517578,2022-09-21
158.7100067138672,2022-09-22
156.85000610351562,2022-09-23
155.55999755859375,2022-09-26
156.91000366210938,2022-09-27
159.5500030517578,2022-09-28
158.82000732421875,2022-09-29
157.36000061035156,2022-09-30
162.4199981689453,2022-10-03
168.64999389648438,2022-10-04
168.7100067138672,2022-10-05
168.50999450683594,2022-10-06
161.05999755859375,2022-10-07
160.32000732421875,2022-10-10
156.0,2022-10-11
153.77999877929688,2022-10-12
156.99000549316406,2022-10-13
154.24000549316406,2022-10-14
159.11000061035156,2022-10-17
161.1999969482422,2022-10-18
161.14999389648438,2022-10-19
160.8000030517578,2022-10-20
168.9600067138672,2022-10-21
169.39999389648438,2022-10-24
173.7100067138672,2022-10-25
175.27000427246094,2022-10-26
173.38999938964844,2022-10-27
177.64999389648438,2022-10-28
174.14999389648438,2022-10-31
173.97999572753906,2022-11-01
167.10000610351562,2022-11-02
166.97000122070312,2022-11-03
163.85000610351562,2022-11-04
163.52000427246094,2022-11-07
163.6199951171875,2022-11-08
161.02000427246094,2022-11-09
171.7100067138672,2022-11-10
172.17999267578125,2022-11-11
171.0399932861328,2022-11-14
172.47999572753906,2022-11-15
166.57000732421875,2022-11-16
166.02999877929688,2022-11-17
171.89999389648438,2022-11-18
172.1300048828125,2022-11-21
174.27999877929688,2022-11-22
176.0399932861328,2022-11-23
176.6199951171875,2022-11-25
173.58999633789062,2022-11-28
173.11000061035156,2022-11-29
180.88999938964844,2022-11-30
181.47999572753906,2022-12-01
180.52999877929688,2022-12-02
178.55999755859375,2022-12-05
176.8300018310547,2022-12-06
177.6999969482422,2022-12-07
181.0500030517578,2022-12-08
180.72000122070312,2022-12-09
183.10000610351562,2022-12-12
185.1999969482422,2022-12-13
182.97999572753906,2022-12-14
176.17999267578125,2022-12-15
173.85000610351562,2022-12-16
171.3800048828125,2022-12-19
172.33999633789062,2022-12-20
174.07000732421875,2022-12-21
169.77999877929688,2022-12-22
169.8300018310547,2022-12-23
169.6300048828125,2022-12-27
167.66000366210938,2022-12-28
172.1999969482422,2022-12-29
171.07000732421875,2022-12-30
170.94000244140625,2023-01-03
170.49000549316406,2023-01-04
168.8699951171875,2023-01-05
175.4199981689453,2023-01-06
176.61000061035156,2023-01-09
178.00999450683594,2023-01-10
179.44000244140625,2023-01-11
177.9199981689453,2023-01-12
180.61000061035156,2023-01-13
184.9600067138672,2023-01-17
181.49000549316406,2023-01-18
176.72000122070312,2023-01-19
178.9199981689453,2023-01-20
180.5500030517578,2023-01-23
180.2100067138672,2023-01-24
180.85000610351562,2023-01-25
180.05999755859375,2023-01-26
177.4499969482422,2023-01-27
176.91000366210938,2023-01-30
179.35000610351562,2023-01-31
179.49000549316406,2023-02-01
182.17999267578125,2023-02-02
181.39999389648438,2023-02-03
179.22999572753906,2023-02-06
182.97000122070312,2023-02-07
181.3800048828125,2023-02-08
182.52000427246094,2023-02-09
180.75,2023-02-10
184.0,2023-02-13
185.24000549316406,2023-02-14
188.50999450683594,2023-02-15
186.97000122070312,2023-02-16
185.77999877929688,2023-02-17
182.97999572753906,2023-02-21
159.72000122070312,2023-02-22
160.86000061035156,2023-02-23
157.80999755859375,2023-02-24
161.22999572753906,2023-02-27
159.9600067138672,2023-02-28
157.1199951171875,2023-03-01
157.83999633789062,2023-03-02
159.6999969482422,2023-03-03
159.36000061035156,2023-03-06
158.00999450683594,2023-03-07
158.3800048828125,2023-03-08
157.4199981689453,2023-03-09
154.50999450683594,2023-03-10
154.19000244140625,2023-03-13
156.77000427246094,2023-03-14
154.4499969482422,2023-03-15
155.38999938964844,2023-03-16
155.16000366210938,2023-03-17
155.55999755859375,2023-03-20
157.25,2023-03-21
154.8300018310547,2023-03-22
156.44000244140625,2023-03-23
156.6999969482422,2023-03-24
155.75,2023-03-27
155.30999755859375,2023-03-28
156.64999389648438,2023-03-29
158.07000732421875,2023-03-30
161.47999572753906,2023-03-31
161.07000732421875,2023-04-03
157.3000030517578,2023-04-04
155.9600067138672,2023-04-05
155.75,2023-04-06
157.41000366210938,2023-04-10
156.1699981689453,2023-04-11
157.69000244140625,2023-04-12
159.75999450683594,2023-04-13
159.55999755859375,2023-04-14
153.02999877929688,2023-04-17
150.27000427246094,2023-04-18
148.6300048828125,2023-04-19
147.8000030517578,2023-04-20
148.3699951171875,2023-04-21
146.8300018310547,2023-04-24
141.97000122070312,2023-04-25
141.25,2023-04-26
141.88999938964844,2023-04-27
144.63999938964844,2023-04-28
144.5399932861328,2023-05-01
142.4199981689453,2023-05-02
142.57000732421875,2023-05-03
141.27000427246094,2023-05-04
143.66000366210938,2023-05-05
143.1300048828125,2023-05-08
143.0,2023-05-09
145.6699981689453,2023-05-10
144.50999450683594,2023-05-11
145.27000427246094,2023-05-12
148.8000030517578,2023-05-15
146.52000427246094,2023-05-16
157.66000366210938,2023-05-17
157.72000122070312,2023-05-18
157.19000244140625,2023-05-19
158.72000122070312,2023-05-22
157.49000549316406,2023-05-23
155.4600067138672,2023-05-24
157.10000610351562,2023-05-25
161.6300048828125,2023-05-26
162.27000427246094,2023-05-30
161.8000030517578,2023-05-31
163.13999938964844,2023-06-01
163.25999450683594,2023-06-02
161.4499969482422,2023-06-05
161.47000122070312,2023-06-06
161.47000122070312,2023-06-07
162.3800048828125,2023-06-08
161.57000732421875,2023-06-09
164.02999877929688,2023-06-12
164.92999267578125,2023-06-13
164.17999267578125,2023-06-14
165.41000366210938,2023-06-15
164.86000061035156,2023-06-16
162.5800018310547,2023-06-20
161.16000366210938,2023-06-21
159.88999938964844,2023-06-22
157.97999572753906,2023-06-23
158.9199981689453,2023-06-26
162.55999755859375,2023-06-27
162.9499969482422,2023-06-28
165.33999633789062,2023-06-29
167.4499969482422,2023-06-30
166.97999572753906,2023-07-03
164.97000122070312,2023-07-05
164.63999938964844,2023-07-06
163.77000427246094,2023-07-07
168.8300018310547,2023-07-10
169.42999267578125,2023-07-11
168.1699981689453,2023-07-12
169.07000732421875,2023-07-13
167.00999450683594,2023-07-14
170.42999267578125,2023-07-17
169.88999938964844,2023-07-18
172.5800018310547,2023-07-19
167.39999389648438,2023-07-20
168.32000732421875,2023-07-21
168.2899932861328,2023-07-24
169.14999389648438,2023-07-25
169.0,2023-07-26
166.07000732421875,2023-07-27
162.69000244140625,2023-07-28
161.0800018310547,2023-07-31
161.07000732421875,2023-08-01
159.86000061035156,2023-08-02
158.57000732421875,2023-08-03
158.7100067138672,2023-08-04
159.1300048828125,2023-08-07
156.91000366210938,2023-08-08
156.6699981689453,2023-08-09
157.52000427246094,2023-08-10
156.5399932861328,2023-08-11
157.0399932861328,2023-08-14
152.8699951171875,2023-08-15
150.8000030517578,2023-08-16
150.0500030517578,2023-08-17
129.3699951171875,2023-08-18
129.58999633789062,2023-08-21
128.6699981689453,2023-08-22
130.10000610351562,2023-08-23
127.69999694824219,2023-08-24
129.1999969482422,2023-08-25
129.25999450683594,2023-08-28
132.25999450683594,2023-08-29
132.5800018310547,2023-08-30
133.3000030517578,2023-08-31
133.8800048828125,2023-09-01
134.55999755859375,2023-09-05
133.97999572753906,2023-09-06
131.60000610351562,2023-09-07
132.3000030517578,2023-09-08
132.72000122070312,2023-09-11
131.64999389648438,2023-09-12
131.88999938964844,2023-09-13
133.1199951171875,2023-09-14
132.86000061035156,2023-09-15
132.75,2023-09-18
132.9600067138672,2023-09-19
132.5399932861328,2023-09-20
131.0,2023-09-21
130.97999572753906,2023-09-22
130.7899932861328,2023-09-25
130.02999877929688,2023-09-26
130.39999389648438,2023-09-27
132.63999938964844,2023-09-28
132.30999755859375,2023-09-29
131.6999969482422,2023-10-02
131.3000030517578,2023-10-03
130.3699951171875,2023-10-04
129.27999877929688,2023-10-05
131.05999755859375,2023-10-06
131.16000366210938,2023-10-09
132.30999755859375,2023-10-10
132.9199981689453,2023-10-11
129.74000549316406,2023-10-12
128.92999267578125,2023-10-13
131.44000244140625,2023-10-16
129.33999633789062,2023-10-17
126.01000213623047,2023-10-18
123.98999786376953,2023-10-19
122.81999969482422,2023-10-20
121.91000366210938,2023-10-23
122.23999786376953,2023-10-24
120.47000122070312,2023-10-25
119.66000366210938,2023-10-26
119.30999755859375,2023-10-27
119.73999786376953,2023-10-30
122.05000305175781,2023-10-31
120.80000305175781,2023-11-01
123.19999694824219,2023-11-02
125.76000213623047,2023-11-03
124.0199966430664,2023-11-06
125.0199966430664,2023-11-07
124.79000091552734,2023-11-08
121.91000366210938,2023-11-09
124.25,2023-11-10
123.31999969482422,2023-11-13
129.1699981689453,2023-11-14
133.19000244140625,2023-11-15
132.8000030517578,2023-11-16
133.17999267578125,2023-11-17
134.9199981689453,2023-11-20
134.55999755859375,2023-11-21
135.72000122070312,2023-11-22
136.0399932861328,2023-11-24
136.35000610351562,2023-11-27
136.32000732421875,2023-11-28
137.8800048828125,2023-11-29
135.88999938964844,2023-11-30
137.8800048828125,2023-12-01
138.13999938964844,2023-12-04
138.22000122070312,2023-12-05
141.02999877929688,2023-12-06
141.88999938964844,2023-12-07
144.3300018310547,2023-12-08
147.14999389648438,2023-12-11
149.3699951171875,2023-12-12
