NOW,Date
301.5,2020-01-14
304.8699951171875,2020-01-15
310.0199890136719,2020-01-16
312.5199890136719,2020-01-17
312.9800109863281,2020-01-21
312.8500061035156,2020-01-22
311.4599914550781,2020-01-23
309.3900146484375,2020-01-24
307.6300048828125,2020-01-27
314.04998779296875,2020-01-28
312.92999267578125,2020-01-29
341.6199951171875,2020-01-30
338.2300109863281,2020-01-31
343.20001220703125,2020-02-03
352.0299987792969,2020-02-04
338.5,2020-02-05
341.70001220703125,2020-02-06
341.05999755859375,2020-02-07
342.7699890136719,2020-02-10
343.57000732421875,2020-02-11
349.79998779296875,2020-02-12
351.80999755859375,2020-02-13
356.1600036621094,2020-02-14
357.489990234375,2020-02-18
357.7200012207031,2020-02-19
352.94000244140625,2020-02-20
344.4800109863281,2020-02-21
333.55999755859375,2020-02-24
329.7200012207031,2020-02-25
334.2699890136719,2020-02-26
320.1000061035156,2020-02-27
326.0899963378906,2020-02-28
344.3999938964844,2020-03-02
329.6300048828125,2020-03-03
345.07000732421875,2020-03-04
329.3299865722656,2020-03-05
317.239990234375,2020-03-06
292.0899963378906,2020-03-09
312.79998779296875,2020-03-10
290.6300048828125,2020-03-11
262.1199951171875,2020-03-12
287.6700134277344,2020-03-13
265.42999267578125,2020-03-16
287.4200134277344,2020-03-17
278.1600036621094,2020-03-18
277.6600036621094,2020-03-19
254.6999969482422,2020-03-20
255.32000732421875,2020-03-23
272.0,2020-03-24
264.6700134277344,2020-03-25
294.7300109863281,2020-03-26
274.0,2020-03-27
286.3900146484375,2020-03-30
286.5799865722656,2020-03-31
273.07000732421875,2020-04-01
259.0,2020-04-02
249.57000732421875,2020-04-03
269.95001220703125,2020-04-06
262.3500061035156,2020-04-07
274.04998779296875,2020-04-08
278.05999755859375,2020-04-09
283.55999755859375,2020-04-13
302.0899963378906,2020-04-14
295.9200134277344,2020-04-15
291.94000244140625,2020-04-16
299.5899963378906,2020-04-17
302.4599914550781,2020-04-20
288.7699890136719,2020-04-21
299.6099853515625,2020-04-22
297.30999755859375,2020-04-23
302.94000244140625,2020-04-24
308.6000061035156,2020-04-27
296.0,2020-04-28
321.989990234375,2020-04-29
351.5400085449219,2020-04-30
339.510009765625,2020-05-01
354.6400146484375,2020-05-04
370.6400146484375,2020-05-05
365.3900146484375,2020-05-06
381.8299865722656,2020-05-07
377.260009765625,2020-05-08
383.6499938964844,2020-05-11
365.6000061035156,2020-05-12
361.2900085449219,2020-05-13
367.8299865722656,2020-05-14
370.4599914550781,2020-05-15
374.8699951171875,2020-05-18
382.8800048828125,2020-05-19
390.1600036621094,2020-05-20
383.6400146484375,2020-05-21
387.9599914550781,2020-05-22
380.6700134277344,2020-05-26
371.1600036621094,2020-05-27
377.9800109863281,2020-05-28
387.92999267578125,2020-05-29
383.3699951171875,2020-06-01
392.8999938964844,2020-06-02
388.0899963378906,2020-06-03
376.95001220703125,2020-06-04
390.4599914550781,2020-06-05
386.6400146484375,2020-06-08
388.8299865722656,2020-06-09
401.6600036621094,2020-06-10
375.04998779296875,2020-06-11
385.1300048828125,2020-06-12
392.5,2020-06-15
398.4599914550781,2020-06-16
400.6499938964844,2020-06-17
401.0299987792969,2020-06-18
399.8699951171875,2020-06-19
402.82000732421875,2020-06-22
400.94000244140625,2020-06-23
392.92999267578125,2020-06-24
401.6400146484375,2020-06-25
399.9700012207031,2020-06-26
394.54998779296875,2020-06-29
405.05999755859375,2020-06-30
416.7900085449219,2020-07-01
414.2099914550781,2020-07-02
416.44000244140625,2020-07-06
411.739990234375,2020-07-07
425.20001220703125,2020-07-08
426.3699951171875,2020-07-09
422.9100036621094,2020-07-10
401.8699951171875,2020-07-13
413.2300109863281,2020-07-14
423.55999755859375,2020-07-15
413.8800048828125,2020-07-16
421.80999755859375,2020-07-17
449.2699890136719,2020-07-20
437.2200012207031,2020-07-21
441.6000061035156,2020-07-22
430.8500061035156,2020-07-23
425.19000244140625,2020-07-24
433.80999755859375,2020-07-27
435.0400085449219,2020-07-28
445.7099914550781,2020-07-29
431.3999938964844,2020-07-30
439.20001220703125,2020-07-31
439.9599914550781,2020-08-03
438.1499938964844,2020-08-04
435.739990234375,2020-08-05
430.3299865722656,2020-08-06
431.2099914550781,2020-08-07
438.67999267578125,2020-08-10
421.3599853515625,2020-08-11
427.1300048828125,2020-08-12
438.4200134277344,2020-08-13
435.7300109863281,2020-08-14
442.3699951171875,2020-08-17
437.5799865722656,2020-08-18
437.1300048828125,2020-08-19
453.3399963378906,2020-08-20
449.4200134277344,2020-08-21
448.1000061035156,2020-08-24
457.92999267578125,2020-08-25
487.70001220703125,2020-08-26
480.54998779296875,2020-08-27
487.8699951171875,2020-08-28
482.0199890136719,2020-08-31
497.19000244140625,2020-09-01
499.69000244140625,2020-09-02
468.8399963378906,2020-09-03
450.3500061035156,2020-09-04
443.1400146484375,2020-09-08
458.20001220703125,2020-09-09
452.9800109863281,2020-09-10
445.8999938964844,2020-09-11
458.05999755859375,2020-09-14
473.9599914550781,2020-09-15
456.010009765625,2020-09-16
453.79998779296875,2020-09-17
453.0899963378906,2020-09-18
461.8800048828125,2020-09-21
470.57000732421875,2020-09-22
460.4700012207031,2020-09-23
460.1199951171875,2020-09-24
479.9700012207031,2020-09-25
484.2099914550781,2020-09-28
487.9800109863281,2020-09-29
485.0,2020-09-30
492.5199890136719,2020-10-01
493.1499938964844,2020-10-02
501.7900085449219,2020-10-05
491.5400085449219,2020-10-06
500.0,2020-10-07
496.5,2020-10-08
508.6099853515625,2020-10-09
509.0899963378906,2020-10-12
518.2999877929688,2020-10-13
516.8900146484375,2020-10-14
520.6799926757812,2020-10-15
524.8699951171875,2020-10-16
521.9500122070312,2020-10-19
518.1900024414062,2020-10-20
510.2799987792969,2020-10-21
505.9599914550781,2020-10-22
514.010009765625,2020-10-23
501.6099853515625,2020-10-26
499.80999755859375,2020-10-27
484.04998779296875,2020-10-28
510.5899963378906,2020-10-29
497.57000732421875,2020-10-30
476.0,2020-11-02
480.04998779296875,2020-11-03
513.5800170898438,2020-11-04
531.0800170898438,2020-11-05
535.1799926757812,2020-11-06
501.9599914550781,2020-11-09
481.2799987792969,2020-11-10
503.3599853515625,2020-11-11
509.7799987792969,2020-11-12
508.010009765625,2020-11-13
502.2799987792969,2020-11-16
513.0999755859375,2020-11-17
507.1199951171875,2020-11-18
514.3300170898438,2020-11-19
518.0599975585938,2020-11-20
522.1099853515625,2020-11-23
514.6900024414062,2020-11-24
519.219970703125,2020-11-25
527.47998046875,2020-11-27
534.5499877929688,2020-11-30
539.5900268554688,2020-12-01
526.52001953125,2020-12-02
525.239990234375,2020-12-03
525.7000122070312,2020-12-04
533.25,2020-12-07
542.25,2020-12-08
527.989990234375,2020-12-09
538.0,2020-12-10
537.3599853515625,2020-12-11
532.47998046875,2020-12-14
527.3800048828125,2020-12-15
545.0,2020-12-16
554.0700073242188,2020-12-17
565.4299926757812,2020-12-18
550.8200073242188,2020-12-21
561.719970703125,2020-12-22
550.0599975585938,2020-12-23
553.8900146484375,2020-12-24
543.739990234375,2020-12-28
545.97998046875,2020-12-29
547.3800048828125,2020-12-30
550.4299926757812,2020-12-31
526.8300170898438,2021-01-04
531.969970703125,2021-01-05
507.25,2021-01-06
511.4100036621094,2021-01-07
529.6400146484375,2021-01-08
523.0599975585938,2021-01-11
513.2100219726562,2021-01-12
521.7100219726562,2021-01-13
514.3400268554688,2021-01-14
513.760009765625,2021-01-15
519.4199829101562,2021-01-19
542.1900024414062,2021-01-20
544.3300170898438,2021-01-21
541.0900268554688,2021-01-22
537.8800048828125,2021-01-25
532.4600219726562,2021-01-26
516.5,2021-01-27
554.239990234375,2021-01-28
543.1599731445312,2021-01-29
558.5599975585938,2021-02-01
583.510009765625,2021-02-02
576.6500244140625,2021-02-03
588.97998046875,2021-02-04
589.72998046875,2021-02-05
587.9099731445312,2021-02-08
581.780029296875,2021-02-09
589.3599853515625,2021-02-10
594.469970703125,2021-02-11
591.2899780273438,2021-02-12
585.739990234375,2021-02-16
580.9400024414062,2021-02-17
575.7999877929688,2021-02-18
570.72998046875,2021-02-19
550.260009765625,2021-02-22
551.75,2021-02-23
551.8300170898438,2021-02-24
528.7899780273438,2021-02-25
533.4600219726562,2021-02-26
556.469970703125,2021-03-01
549.2999877929688,2021-03-02
516.0,2021-03-03
490.6300048828125,2021-03-04
486.9599914550781,2021-03-05
464.04998779296875,2021-03-08
488.95001220703125,2021-03-09
474.0,2021-03-10
502.8699951171875,2021-03-11
489.2200012207031,2021-03-12
496.7699890136719,2021-03-15
498.989990234375,2021-03-16
485.0,2021-03-17
466.17999267578125,2021-03-18
470.8399963378906,2021-03-19
476.6499938964844,2021-03-22
478.1700134277344,2021-03-23
472.32000732421875,2021-03-24
472.17999267578125,2021-03-25
495.0,2021-03-26
485.3900146484375,2021-03-29
487.57000732421875,2021-03-30
500.1099853515625,2021-03-31
507.010009765625,2021-04-01
514.02001953125,2021-04-05
509.0799865722656,2021-04-06
510.7300109863281,2021-04-07
524.0399780273438,2021-04-08
530.0,2021-04-09
537.0,2021-04-12
548.9299926757812,2021-04-13
544.8400268554688,2021-04-14
559.3499755859375,2021-04-15
556.9099731445312,2021-04-16
549.3699951171875,2021-04-19
540.780029296875,2021-04-20
546.469970703125,2021-04-21
548.489990234375,2021-04-22
552.7000122070312,2021-04-23
559.2100219726562,2021-04-26
562.6300048828125,2021-04-27
557.239990234375,2021-04-28
505.0,2021-04-29
506.3699951171875,2021-04-30
490.32000732421875,2021-05-03
483.29998779296875,2021-05-04
479.9700012207031,2021-05-05
485.8399963378906,2021-05-06
483.510009765625,2021-05-07
466.79998779296875,2021-05-10
481.5,2021-05-11
464.7099914550781,2021-05-12
454.9800109863281,2021-05-13
460.3299865722656,2021-05-14
454.3999938964844,2021-05-17
457.2200012207031,2021-05-18
459.760009765625,2021-05-19
471.1300048828125,2021-05-20
469.4700012207031,2021-05-21
476.3599853515625,2021-05-24
479.8999938964844,2021-05-25
485.4100036621094,2021-05-26
479.2200012207031,2021-05-27
473.8800048828125,2021-05-28
469.1700134277344,2021-06-01
467.010009765625,2021-06-02
459.20001220703125,2021-06-03
460.6499938964844,2021-06-04
459.4599914550781,2021-06-07
460.760009765625,2021-06-08
464.7099914550781,2021-06-09
489.1300048828125,2021-06-10
498.010009765625,2021-06-11
509.3399963378906,2021-06-14
505.42999267578125,2021-06-15
510.0799865722656,2021-06-16
530.4000244140625,2021-06-17
533.739990234375,2021-06-18
534.75,2021-06-21
546.030029296875,2021-06-22
550.2000122070312,2021-06-23
552.0700073242188,2021-06-24
544.989990234375,2021-06-25
552.1699829101562,2021-06-28
558.5900268554688,2021-06-29
549.5499877929688,2021-06-30
545.1699829101562,2021-07-01
551.8300170898438,2021-07-02
558.489990234375,2021-07-06
561.780029296875,2021-07-07
560.469970703125,2021-07-08
566.3699951171875,2021-07-09
561.9299926757812,2021-07-12
559.3300170898438,2021-07-13
562.9400024414062,2021-07-14
558.280029296875,2021-07-15
556.3599853515625,2021-07-16
555.0900268554688,2021-07-19
565.25,2021-07-20
567.1300048828125,2021-07-21
576.7000122070312,2021-07-22
586.1799926757812,2021-07-23
584.2000122070312,2021-07-26
582.2899780273438,2021-07-27
583.3499755859375,2021-07-28
586.4299926757812,2021-07-29
587.8900146484375,2021-07-30
584.6699829101562,2021-08-02
584.6599731445312,2021-08-03
593.469970703125,2021-08-04
595.5,2021-08-05
590.6799926757812,2021-08-06
587.9600219726562,2021-08-09
575.7999877929688,2021-08-10
570.2000122070312,2021-08-11
581.5700073242188,2021-08-12
587.8300170898438,2021-08-13
580.219970703125,2021-08-16
582.239990234375,2021-08-17
581.9500122070312,2021-08-18
586.9199829101562,2021-08-19
600.52001953125,2021-08-20
619.4299926757812,2021-08-23
621.8499755859375,2021-08-24
621.0700073242188,2021-08-25
624.030029296875,2021-08-26
632.4000244140625,2021-08-27
641.6500244140625,2021-08-30
643.6400146484375,2021-08-31
650.8499755859375,2021-09-01
660.3099975585938,2021-09-02
678.6300048828125,2021-09-03
661.0900268554688,2021-09-07
653.7999877929688,2021-09-08
650.1900024414062,2021-09-09
647.97998046875,2021-09-10
639.0800170898438,2021-09-13
645.4199829101562,2021-09-14
652.1500244140625,2021-09-15
656.3499755859375,2021-09-16
651.030029296875,2021-09-17
648.72998046875,2021-09-20
654.2000122070312,2021-09-21
662.6500244140625,2021-09-22
664.219970703125,2021-09-23
666.3099975585938,2021-09-24
649.5599975585938,2021-09-27
612.52001953125,2021-09-28
618.02001953125,2021-09-29
622.27001953125,2021-09-30
632.7999877929688,2021-10-01
617.969970703125,2021-10-04
633.4199829101562,2021-10-05
629.3599853515625,2021-10-06
637.9199829101562,2021-10-07
617.5800170898438,2021-10-08
615.8499755859375,2021-10-11
629.1300048828125,2021-10-12
639.4099731445312,2021-10-13
653.030029296875,2021-10-14
663.1799926757812,2021-10-15
666.219970703125,2021-10-18
680.25,2021-10-19
681.1099853515625,2021-10-20
686.3400268554688,2021-10-21
686.6500244140625,2021-10-22
688.8499755859375,2021-10-25
676.7100219726562,2021-10-26
664.760009765625,2021-10-27
687.7000122070312,2021-10-28
697.760009765625,2021-10-29
681.97998046875,2021-11-01
686.5900268554688,2021-11-02
687.6699829101562,2021-11-03
701.72998046875,2021-11-04
692.010009765625,2021-11-05
692.280029296875,2021-11-08
691.27001953125,2021-11-09
670.9099731445312,2021-11-10
679.25,2021-11-11
691.4000244140625,2021-11-12
682.5700073242188,2021-11-15
692.5499877929688,2021-11-16
684.9299926757812,2021-11-17
675.8400268554688,2021-11-18
675.969970703125,2021-11-19
656.3800048828125,2021-11-22
636.9099731445312,2021-11-23
649.3099975585938,2021-11-24
649.5499877929688,2021-11-26
672.8200073242188,2021-11-29
647.7000122070312,2021-11-30
599.5700073242188,2021-12-01
623.3699951171875,2021-12-02
613.1099853515625,2021-12-03
616.5399780273438,2021-12-06
663.3900146484375,2021-12-07
665.8099975585938,2021-12-08
642.1500244140625,2021-12-09
647.0,2021-12-10
655.9400024414062,2021-12-13
624.6900024414062,2021-12-14
647.0399780273438,2021-12-15
608.97998046875,2021-12-16
615.6300048828125,2021-12-17
605.3699951171875,2021-12-20
631.3200073242188,2021-12-21
643.9299926757812,2021-12-22
648.5700073242188,2021-12-23
663.280029296875,2021-12-27
654.0,2021-12-28
654.5800170898438,2021-12-29
654.5399780273438,2021-12-30
649.1099853515625,2021-12-31
630.1400146484375,2022-01-03
603.9400024414062,2022-01-04
572.760009765625,2022-01-05
574.0399780273438,2022-01-06
566.3900146484375,2022-01-07
572.0,2022-01-10
578.4400024414062,2022-01-11
573.3900146484375,2022-01-12
521.260009765625,2022-01-13
531.02001953125,2022-01-14
522.3400268554688,2022-01-18
521.2899780273438,2022-01-19
515.0,2022-01-20
507.739990234375,2022-01-21
525.8400268554688,2022-01-24
495.0799865722656,2022-01-25
484.4200134277344,2022-01-26
528.6900024414062,2022-01-27
561.0800170898438,2022-01-28
585.780029296875,2022-01-31
586.5399780273438,2022-02-01
581.1500244140625,2022-02-02
560.8499755859375,2022-02-03
577.52001953125,2022-02-04
573.2000122070312,2022-02-07
591.27001953125,2022-02-08
613.969970703125,2022-02-09
610.4600219726562,2022-02-10
583.719970703125,2022-02-11
579.5800170898438,2022-02-14
591.6599731445312,2022-02-15
590.8900146484375,2022-02-16
565.75,2022-02-17
556.010009765625,2022-02-18
550.1500244140625,2022-02-22
524.7000122070312,2022-02-23
573.9500122070312,2022-02-24
580.22998046875,2022-02-25
579.9199829101562,2022-02-28
571.0700073242188,2022-03-01
587.0599975585938,2022-03-02
562.3099975585938,2022-03-03
547.0700073242188,2022-03-04
519.6199951171875,2022-03-07
518.2000122070312,2022-03-08
559.5800170898438,2022-03-09
533.5900268554688,2022-03-10
512.1500244140625,2022-03-11
495.1000061035156,2022-03-14
514.219970703125,2022-03-15
547.4000244140625,2022-03-16
566.6799926757812,2022-03-17
579.8800048828125,2022-03-18
569.7999877929688,2022-03-21
588.6599731445312,2022-03-22
567.9600219726562,2022-03-23
581.0900268554688,2022-03-24
561.8699951171875,2022-03-25
582.760009765625,2022-03-28
597.75,2022-03-29
573.989990234375,2022-03-30
556.8900146484375,2022-03-31
548.6900024414062,2022-04-01
574.8200073242188,2022-04-04
553.219970703125,2022-04-05
527.9500122070312,2022-04-06
529.780029296875,2022-04-07
515.5999755859375,2022-04-08
511.4200134277344,2022-04-11
510.2099914550781,2022-04-12
526.0700073242188,2022-04-13
507.3299865722656,2022-04-14
497.5299987792969,2022-04-18
514.4000244140625,2022-04-19
505.2200012207031,2022-04-20
491.6700134277344,2022-04-21
471.3999938964844,2022-04-22
472.2699890136719,2022-04-25
456.0,2022-04-26
466.2900085449219,2022-04-27
504.0199890136719,2022-04-28
478.1000061035156,2022-04-29
484.5,2022-05-02
481.8599853515625,2022-05-03
499.4599914550781,2022-05-04
469.3299865722656,2022-05-05
456.739990234375,2022-05-06
425.8699951171875,2022-05-09
432.32000732421875,2022-05-10
420.3599853515625,2022-05-11
432.94000244140625,2022-05-12
452.6499938964844,2022-05-13
432.92999267578125,2022-05-16
432.8500061035156,2022-05-17
412.25,2022-05-18
426.760009765625,2022-05-19
433.0299987792969,2022-05-20
430.1199951171875,2022-05-23
419.6499938964844,2022-05-24
452.2900085449219,2022-05-25
454.8699951171875,2022-05-26
476.2900085449219,2022-05-27
467.4700012207031,2022-05-31
475.1300048828125,2022-06-01
504.79998779296875,2022-06-02
492.4800109863281,2022-06-03
492.5400085449219,2022-06-06
506.42999267578125,2022-06-07
505.4200134277344,2022-06-08
492.2200012207031,2022-06-09
473.1499938964844,2022-06-10
440.3699951171875,2022-06-13
444.75,2022-06-14
465.95001220703125,2022-06-15
428.0799865722656,2022-06-16
443.7900085449219,2022-06-17
455.2699890136719,2022-06-21
458.6499938964844,2022-06-22
485.5299987792969,2022-06-23
504.0899963378906,2022-06-24
496.70001220703125,2022-06-27
473.44000244140625,2022-06-28
477.7900085449219,2022-06-29
475.5199890136719,2022-06-30
484.3599853515625,2022-07-01
495.92999267578125,2022-07-05
493.30999755859375,2022-07-06
497.04998779296875,2022-07-07
494.1499938964844,2022-07-08
490.3999938964844,2022-07-11
427.94000244140625,2022-07-12
422.7699890136719,2022-07-13
420.9700012207031,2022-07-14
435.6199951171875,2022-07-15
426.739990234375,2022-07-18
435.94000244140625,2022-07-19
456.8500061035156,2022-07-20
460.2900085449219,2022-07-21
446.7699890136719,2022-07-22
440.0,2022-07-25
422.82000732421875,2022-07-26
448.6000061035156,2022-07-27
436.5,2022-07-28
446.6600036621094,2022-07-29
453.7699890136719,2022-08-01
454.44000244140625,2022-08-02
471.45001220703125,2022-08-03
493.0,2022-08-04
494.8500061035156,2022-08-05
494.95001220703125,2022-08-08
487.4599914550781,2022-08-09
516.2000122070312,2022-08-10
499.45001220703125,2022-08-11
506.510009765625,2022-08-12
504.07000732421875,2022-08-15
496.739990234375,2022-08-16
488.760009765625,2022-08-17
489.6000061035156,2022-08-18
476.260009765625,2022-08-19
459.7099914550781,2022-08-22
459.989990234375,2022-08-23
457.5199890136719,2022-08-24
466.0299987792969,2022-08-25
444.69000244140625,2022-08-26
435.7799987792969,2022-08-29
436.8399963378906,2022-08-30
434.6199951171875,2022-08-31
430.55999755859375,2022-09-01
434.510009765625,2022-09-02
430.4700012207031,2022-09-06
444.1600036621094,2022-09-07
450.7699890136719,2022-09-08
470.0299987792969,2022-09-09
476.2900085449219,2022-09-12
452.3800048828125,2022-09-13
457.489990234375,2022-09-14
435.54998779296875,2022-09-15
425.79998779296875,2022-09-16
425.04998779296875,2022-09-19
411.20001220703125,2022-09-20
401.42999267578125,2022-09-21
386.9700012207031,2022-09-22
377.0400085449219,2022-09-23
370.1000061035156,2022-09-26
378.95001220703125,2022-09-27
388.8500061035156,2022-09-28
385.5,2022-09-29
377.6099853515625,2022-09-30
391.7099914550781,2022-10-03
411.54998779296875,2022-10-04
420.5799865722656,2022-10-05
418.42999267578125,2022-10-06
401.2099914550781,2022-10-07
381.7799987792969,2022-10-10
371.29998779296875,2022-10-11
369.1300048828125,2022-10-12
361.8999938964844,2022-10-13
341.760009765625,2022-10-14
348.6099853515625,2022-10-17
356.7900085449219,2022-10-18
355.44000244140625,2022-10-19
356.260009765625,2022-10-20
360.6700134277344,2022-10-21
366.55999755859375,2022-10-24
376.6600036621094,2022-10-25
366.4100036621094,2022-10-26
415.6700134277344,2022-10-27
420.3999938964844,2022-10-28
420.739990234375,2022-10-31
418.55999755859375,2022-11-01
392.67999267578125,2022-11-02
385.55999755859375,2022-11-03
361.75,2022-11-04
363.20001220703125,2022-11-07
371.1400146484375,2022-11-08
361.2699890136719,2022-11-09
404.05999755859375,2022-11-10
409.9100036621094,2022-11-11
400.3999938964844,2022-11-14
419.4800109863281,2022-11-15
412.20001220703125,2022-11-16
400.5799865722656,2022-11-17
399.3800048828125,2022-11-18
387.3800048828125,2022-11-21
400.2799987792969,2022-11-22
409.3699951171875,2022-11-23
407.2099914550781,2022-11-25
401.92999267578125,2022-11-28
396.8500061035156,2022-11-29
416.29998779296875,2022-11-30
425.6000061035156,2022-12-01
412.8699951171875,2022-12-02
392.260009765625,2022-12-05
389.1499938964844,2022-12-06
388.5199890136719,2022-12-07
396.2300109863281,2022-12-08
393.5799865722656,2022-12-09
401.6400146484375,2022-12-12
416.1700134277344,2022-12-13
418.3900146484375,2022-12-14
400.6400146484375,2022-12-15
394.3699951171875,2022-12-16
382.29998779296875,2022-12-19
386.4700012207031,2022-12-20
391.9100036621094,2022-12-21
379.94000244140625,2022-12-22
381.8599853515625,2022-12-23
380.6400146484375,2022-12-27
376.04998779296875,2022-12-28
389.8500061035156,2022-12-29
388.2699890136719,2022-12-30
385.5,2023-01-03
393.8500061035156,2023-01-04
366.32000732421875,2023-01-05
366.5299987792969,2023-01-06
378.55999755859375,2023-01-09
380.8399963378906,2023-01-10
393.7799987792969,2023-01-11
413.260009765625,2023-01-12
414.8900146484375,2023-01-13
418.239990234375,2023-01-17
416.20001220703125,2023-01-18
428.42999267578125,2023-01-19
441.8299865722656,2023-01-20
442.44000244140625,2023-01-23
443.4100036621094,2023-01-24
448.7699890136719,2023-01-25
463.07000732421875,2023-01-26
458.8599853515625,2023-01-27
442.57000732421875,2023-01-30
455.1300048828125,2023-01-31
473.80999755859375,2023-02-01
491.2699890136719,2023-02-02
472.2200012207031,2023-02-03
455.2200012207031,2023-02-06
463.260009765625,2023-02-07
463.9800109863281,2023-02-08
463.29998779296875,2023-02-09
458.3599853515625,2023-02-10
461.0400085449219,2023-02-13
461.3500061035156,2023-02-14
463.9100036621094,2023-02-15
453.69000244140625,2023-02-16
439.010009765625,2023-02-17
431.8599853515625,2023-02-21
439.8399963378906,2023-02-22
441.7099914550781,2023-02-23
425.5899963378906,2023-02-24
428.57000732421875,2023-02-27
432.1700134277344,2023-02-28
428.94000244140625,2023-03-01
436.0400085449219,2023-03-02
443.9800109863281,2023-03-03
446.0199890136719,2023-03-06
444.80999755859375,2023-03-07
446.9700012207031,2023-03-08
428.5,2023-03-09
415.0799865722656,2023-03-10
414.92999267578125,2023-03-13
424.5400085449219,2023-03-14
422.260009765625,2023-03-15
442.3900146484375,2023-03-16
441.0,2023-03-17
435.1499938964844,2023-03-20
445.4599914550781,2023-03-21
433.510009765625,2023-03-22
440.4700012207031,2023-03-23
432.8999938964844,2023-03-24
431.30999755859375,2023-03-27
429.0799865722656,2023-03-28
438.44000244140625,2023-03-29
439.6300048828125,2023-03-30
464.7200012207031,2023-03-31
464.489990234375,2023-04-03
476.04998779296875,2023-04-04
467.3299865722656,2023-04-05
473.1300048828125,2023-04-06
472.6400146484375,2023-04-10
469.82000732421875,2023-04-11
471.42999267578125,2023-04-12
483.5,2023-04-13
463.0299987792969,2023-04-14
470.54998779296875,2023-04-17
475.989990234375,2023-04-18
475.5899963378906,2023-04-19
467.69000244140625,2023-04-20
473.30999755859375,2023-04-21
473.0,2023-04-24
442.2799987792969,2023-04-25
454.0299987792969,2023-04-26
454.3399963378906,2023-04-27
459.4200134277344,2023-04-28
450.4100036621094,2023-05-01
443.67999267578125,2023-05-02
437.0799865722656,2023-05-03
430.510009765625,2023-05-04
434.79998779296875,2023-05-05
438.989990234375,2023-05-08
441.3900146484375,2023-05-09
454.1400146484375,2023-05-10
452.57000732421875,2023-05-11
455.20001220703125,2023-05-12
463.1400146484375,2023-05-15
468.239990234375,2023-05-16
492.9200134277344,2023-05-17
510.1700134277344,2023-05-18
510.29998779296875,2023-05-19
511.3900146484375,2023-05-22
500.1400146484375,2023-05-23
502.54998779296875,2023-05-24
531.780029296875,2023-05-25
537.4600219726562,2023-05-26
549.1199951171875,2023-05-30
544.780029296875,2023-05-31
542.9600219726562,2023-06-01
548.1799926757812,2023-06-02
556.7100219726562,2023-06-05
555.7999877929688,2023-06-06
528.3200073242188,2023-06-07
535.3400268554688,2023-06-08
534.030029296875,2023-06-09
546.3499755859375,2023-06-12
554.719970703125,2023-06-13
567.3099975585938,2023-06-14
574.3699951171875,2023-06-15
565.47998046875,2023-06-16
559.489990234375,2023-06-20
546.7999877929688,2023-06-21
549.8699951171875,2023-06-22
542.989990234375,2023-06-23
537.969970703125,2023-06-26
539.9600219726562,2023-06-27
548.6699829101562,2023-06-28
548.0800170898438,2023-06-29
561.969970703125,2023-06-30
562.8699951171875,2023-07-03
565.760009765625,2023-07-05
555.8300170898438,2023-07-06
552.97998046875,2023-07-07
565.5999755859375,2023-07-10
561.4400024414062,2023-07-11
561.3400268554688,2023-07-12
577.4500122070312,2023-07-13
580.3800048828125,2023-07-14
592.3800048828125,2023-07-17
597.1300048828125,2023-07-18
603.25,2023-07-19
578.8800048828125,2023-07-20
582.02001953125,2023-07-21
578.0399780273438,2023-07-24
582.3800048828125,2023-07-25
577.27001953125,2023-07-26
559.8900146484375,2023-07-27
569.5399780273438,2023-07-28
583.0,2023-07-31
590.3900146484375,2023-08-01
563.1699829101562,2023-08-02
560.4000244140625,2023-08-03
551.6300048828125,2023-08-04
554.8900146484375,2023-08-07
552.8300170898438,2023-08-08
550.3300170898438,2023-08-09
555.0,2023-08-10
557.4400024414062,2023-08-11
566.2100219726562,2023-08-14
559.5999755859375,2023-08-15
549.5,2023-08-16
543.6400146484375,2023-08-17
541.5,2023-08-18
554.7000122070312,2023-08-21
561.8200073242188,2023-08-22
568.0,2023-08-23
549.5399780273438,2023-08-24
563.6500244140625,2023-08-25
568.3099975585938,2023-08-28
578.8699951171875,2023-08-29
588.239990234375,2023-08-30
588.8300170898438,2023-08-31
590.8800048828125,2023-09-01
597.1599731445312,2023-09-05
598.510009765625,2023-09-06
599.3200073242188,2023-09-07
600.0700073242188,2023-09-08
605.9400024414062,2023-09-11
588.8400268554688,2023-09-12
591.3800048828125,2023-09-13
590.1099853515625,2023-09-14
579.5800170898438,2023-09-15
578.510009765625,2023-09-18
572.3300170898438,2023-09-19
570.5499877929688,2023-09-20
549.530029296875,2023-09-21
554.0900268554688,2023-09-22
559.47998046875,2023-09-25
544.6300048828125,2023-09-26
546.3800048828125,2023-09-27
553.52001953125,2023-09-28
558.9600219726562,2023-09-29
555.22998046875,2023-10-02
541.239990234375,2023-10-03
548.6400146484375,2023-10-04
547.1699829101562,2023-10-05
560.719970703125,2023-10-06
564.4299926757812,2023-10-09
558.2999877929688,2023-10-10
558.6699829101562,2023-10-11
560.1500244140625,2023-10-12
549.6599731445312,2023-10-13
551.6300048828125,2023-10-16
568.469970703125,2023-10-17
550.6799926757812,2023-10-18
559.97998046875,2023-10-19
542.510009765625,2023-10-20
541.3800048828125,2023-10-23
554.3900146484375,2023-10-24
530.1699829101562,2023-10-25
550.9500122070312,2023-10-26
554.010009765625,2023-10-27
568.5399780273438,2023-10-30
581.8499755859375,2023-10-31
