SEDG,Date
230.02999877929688,2022-10-31
225.25,2022-11-01
217.5800018310547,2022-11-02
224.9499969482422,2022-11-03
219.0,2022-11-04
211.3000030517578,2022-11-07
251.72999572753906,2022-11-08
249.22000122070312,2022-11-09
283.6700134277344,2022-11-10
288.9100036621094,2022-11-11
284.010009765625,2022-11-14
287.9700012207031,2022-11-15
289.760009765625,2022-11-16
299.2099914550781,2022-11-17
306.3900146484375,2022-11-18
301.4100036621094,2022-11-21
309.17999267578125,2022-11-22
306.25,2022-11-23
301.9100036621094,2022-11-25
295.45001220703125,2022-11-28
290.8500061035156,2022-11-29
298.8599853515625,2022-11-30
295.7699890136719,2022-12-01
308.7699890136719,2022-12-02
314.05999755859375,2022-12-05
298.9800109863281,2022-12-06
310.7900085449219,2022-12-07
315.510009765625,2022-12-08
314.79998779296875,2022-12-09
314.9100036621094,2022-12-12
327.6400146484375,2022-12-13
335.6099853515625,2022-12-14
327.30999755859375,2022-12-15
320.5299987792969,2022-12-16
309.5799865722656,2022-12-19
309.8999938964844,2022-12-20
323.1600036621094,2022-12-21
311.4599914550781,2022-12-22
310.1499938964844,2022-12-23
293.0400085449219,2022-12-27
275.8399963378906,2022-12-28
280.6600036621094,2022-12-29
283.2699890136719,2022-12-30
285.42999267578125,2023-01-03
290.55999755859375,2023-01-04
276.75,2023-01-05
281.80999755859375,2023-01-06
284.1400146484375,2023-01-09
285.4800109863281,2023-01-10
302.1499938964844,2023-01-11
309.4599914550781,2023-01-12
315.0199890136719,2023-01-13
320.1700134277344,2023-01-17
319.70001220703125,2023-01-18
286.7200012207031,2023-01-19
294.7300109863281,2023-01-20
309.17999267578125,2023-01-23
308.3699951171875,2023-01-24
300.5199890136719,2023-01-25
303.3800048828125,2023-01-26
306.44000244140625,2023-01-27
301.8699951171875,2023-01-30
319.1300048828125,2023-01-31
327.69000244140625,2023-02-01
327.6099853515625,2023-02-02
316.0,2023-02-03
319.54998779296875,2023-02-06
319.4100036621094,2023-02-07
323.6099853515625,2023-02-08
295.8699951171875,2023-02-09
300.7099914550781,2023-02-10
310.7099914550781,2023-02-13
315.42999267578125,2023-02-14
343.9800109863281,2023-02-15
314.94000244140625,2023-02-16
305.0400085449219,2023-02-17
294.510009765625,2023-02-21
295.7099914550781,2023-02-22
301.8599853515625,2023-02-23
296.17999267578125,2023-02-24
313.6300048828125,2023-02-27
317.9200134277344,2023-02-28
327.42999267578125,2023-03-01
323.4200134277344,2023-03-02
326.8299865722656,2023-03-03
332.4800109863281,2023-03-06
328.3699951171875,2023-03-07
324.92999267578125,2023-03-08
313.5299987792969,2023-03-09
304.32000732421875,2023-03-10
316.2099914550781,2023-03-13
314.2699890136719,2023-03-14
306.42999267578125,2023-03-15
285.57000732421875,2023-03-16
267.2099914550781,2023-03-17
272.30999755859375,2023-03-20
296.510009765625,2023-03-21
289.5199890136719,2023-03-22
291.5400085449219,2023-03-23
284.5199890136719,2023-03-24
284.5899963378906,2023-03-27
277.79998779296875,2023-03-28
291.94000244140625,2023-03-29
296.0299987792969,2023-03-30
303.95001220703125,2023-03-31
298.30999755859375,2023-04-03
292.7699890136719,2023-04-04
278.8999938964844,2023-04-05
280.239990234375,2023-04-06
283.19000244140625,2023-04-10
288.3500061035156,2023-04-11
284.9599914550781,2023-04-12
306.8900146484375,2023-04-13
300.4599914550781,2023-04-14
315.1600036621094,2023-04-17
316.3900146484375,2023-04-18
314.3599853515625,2023-04-19
318.20001220703125,2023-04-20
319.20001220703125,2023-04-21
318.45001220703125,2023-04-24
309.2099914550781,2023-04-25
276.9700012207031,2023-04-26
289.1499938964844,2023-04-27
285.6300048828125,2023-04-28
276.0,2023-05-01
263.6099853515625,2023-05-02
263.82000732421875,2023-05-03
281.2200012207031,2023-05-04
293.3900146484375,2023-05-05
291.67999267578125,2023-05-08
286.260009765625,2023-05-09
294.8900146484375,2023-05-10
296.05999755859375,2023-05-11
301.8500061035156,2023-05-12
307.32000732421875,2023-05-15
295.1199951171875,2023-05-16
303.07000732421875,2023-05-17
301.67999267578125,2023-05-18
295.9200134277344,2023-05-19
298.8699951171875,2023-05-22
288.95001220703125,2023-05-23
288.20001220703125,2023-05-24
296.9599914550781,2023-05-25
294.4100036621094,2023-05-26
295.7900085449219,2023-05-30
284.8299865722656,2023-05-31
294.75,2023-06-01
291.05999755859375,2023-06-02
294.1000061035156,2023-06-05
290.75,2023-06-06
290.17999267578125,2023-06-07
285.3999938964844,2023-06-08
282.3299865722656,2023-06-09
285.4200134277344,2023-06-12
283.04998779296875,2023-06-13
271.44000244140625,2023-06-14
277.4599914550781,2023-06-15
276.70001220703125,2023-06-16
255.36000061035156,2023-06-20
251.99000549316406,2023-06-21
244.57000732421875,2023-06-22
243.64999389648438,2023-06-23
247.61000061035156,2023-06-26
255.22999572753906,2023-06-27
257.9599914550781,2023-06-28
253.9600067138672,2023-06-29
269.04998779296875,2023-06-30
270.4200134277344,2023-07-03
265.19000244140625,2023-07-05
255.0800018310547,2023-07-06
258.94000244140625,2023-07-07
264.989990234375,2023-07-10
265.04998779296875,2023-07-11
270.9200134277344,2023-07-12
272.010009765625,2023-07-13
273.55999755859375,2023-07-14
283.8500061035156,2023-07-17
274.1600036621094,2023-07-18
273.75,2023-07-19
263.1000061035156,2023-07-20
263.8999938964844,2023-07-21
260.0899963378906,2023-07-24
259.4599914550781,2023-07-25
244.25999450683594,2023-07-26
241.75,2023-07-27
236.7899932861328,2023-07-28
241.4600067138672,2023-07-31
239.47000122070312,2023-08-01
195.50999450683594,2023-08-02
189.7899932861328,2023-08-03
182.64999389648438,2023-08-04
180.74000549316406,2023-08-07
178.4499969482422,2023-08-08
183.1300048828125,2023-08-09
177.83999633789062,2023-08-10
176.35000610351562,2023-08-11
176.99000549316406,2023-08-14
170.0,2023-08-15
162.32000732421875,2023-08-16
162.77000427246094,2023-08-17
162.33999633789062,2023-08-18
163.0,2023-08-21
164.16000366210938,2023-08-22
167.07000732421875,2023-08-23
156.94000244140625,2023-08-24
161.6999969482422,2023-08-25
161.47000122070312,2023-08-28
166.57000732421875,2023-08-29
164.11000061035156,2023-08-30
162.57000732421875,2023-08-31
161.9499969482422,2023-09-01
161.6699981689453,2023-09-05
155.89999389648438,2023-09-06
152.2899932861328,2023-09-07
148.85000610351562,2023-09-08
148.25999450683594,2023-09-11
150.8699951171875,2023-09-12
144.97000122070312,2023-09-13
144.75999450683594,2023-09-14
140.2899932861328,2023-09-15
136.22000122070312,2023-09-18
138.4600067138672,2023-09-19
139.1999969482422,2023-09-20
136.2899932861328,2023-09-21
134.60000610351562,2023-09-22
131.8699951171875,2023-09-25
127.2699966430664,2023-09-26
128.00999450683594,2023-09-27
130.74000549316406,2023-09-28
129.50999450683594,2023-09-29
122.55999755859375,2023-10-02
120.30999755859375,2023-10-03
125.30999755859375,2023-10-04
120.62000274658203,2023-10-05
123.97000122070312,2023-10-06
119.22000122070312,2023-10-09
124.98999786376953,2023-10-10
124.54000091552734,2023-10-11
120.6500015258789,2023-10-12
119.76000213623047,2023-10-13
123.5999984741211,2023-10-16
127.6500015258789,2023-10-17
120.77999877929688,2023-10-18
113.9800033569336,2023-10-19
82.9000015258789,2023-10-20
85.48999786376953,2023-10-23
83.33999633789062,2023-10-24
81.04000091552734,2023-10-25
83.41000366210938,2023-10-26
76.98999786376953,2023-10-27
75.04000091552734,2023-10-30
75.94999694824219,2023-10-31
75.79000091552734,2023-11-01
72.79000091552734,2023-11-02
75.5999984741211,2023-11-03
71.7699966430664,2023-11-06
73.16999816894531,2023-11-07
70.87000274658203,2023-11-08
70.33000183105469,2023-11-09
71.13999938964844,2023-11-10
71.62000274658203,2023-11-13
79.3499984741211,2023-11-14
80.04000091552734,2023-11-15
76.5199966430664,2023-11-16
78.98999786376953,2023-11-17
81.05000305175781,2023-11-20
78.91999816894531,2023-11-21
78.68000030517578,2023-11-22
78.08000183105469,2023-11-24
76.81999969482422,2023-11-27
76.97000122070312,2023-11-28
78.55000305175781,2023-11-29
79.37999725341797,2023-11-30
82.4800033569336,2023-12-01
83.5999984741211,2023-12-04
81.9000015258789,2023-12-05
80.66999816894531,2023-12-06
80.19000244140625,2023-12-07
78.4000015258789,2023-12-08
79.6500015258789,2023-12-11
76.18000030517578,2023-12-12
