GPN,Date
22.324068069458008,2008-06-12
22.722972869873047,2008-06-13
22.4826717376709,2008-06-16
23.352561950683594,2008-06-17
22.90079689025879,2008-06-18
23.25164222717285,2008-06-19
23.674562454223633,2008-06-20
23.91967010498047,2008-06-23
23.237213134765625,2008-06-24
23.318925857543945,2008-06-25
22.362516403198242,2008-06-26
22.348100662231445,2008-06-27
22.39615821838379,2008-06-30
22.208723068237305,2008-07-01
22.38654327392578,2008-07-02
22.19430923461914,2008-07-03
22.01649284362793,2008-07-07
22.5980167388916,2008-07-08
22.4298038482666,2008-07-09
21.598346710205078,2008-07-10
21.377273559570312,2008-07-11
21.401308059692383,2008-07-14
21.52146339416504,2008-07-15
21.843467712402344,2008-07-16
22.300045013427734,2008-07-17
22.352907180786133,2008-07-18
22.285615921020508,2008-07-21
22.57879066467285,2008-07-22
22.328872680664062,2008-07-23
21.978031158447266,2008-07-24
20.58909034729004,2008-07-25
21.377273559570312,2008-07-28
21.57912826538086,2008-07-29
21.800201416015625,2008-07-30
21.285966873168945,2008-07-31
21.444564819335938,2008-08-01
21.281150817871094,2008-08-04
21.954002380371094,2008-08-05
22.266403198242188,2008-08-06
22.199106216430664,2008-08-07
22.944047927856445,2008-08-08
22.881567001342773,2008-08-11
22.881567001342773,2008-08-12
23.12668228149414,2008-08-13
23.39592170715332,2008-08-14
23.424779891967773,2008-08-15
23.189184188842773,2008-08-18
22.958391189575195,2008-08-19
22.429515838623047,2008-08-20
22.482398986816406,2008-08-21
23.107446670532227,2008-08-22
22.54972267150879,2008-08-25
22.75165557861328,2008-08-26
23.12186622619629,2008-08-27
23.6267147064209,2008-08-28
23.179576873779297,2008-08-29
23.12668228149414,2008-09-02
23.434396743774414,2008-09-03
22.94878578186035,2008-09-04
21.862165451049805,2008-09-05
22.145841598510742,2008-09-08
22.318923950195312,2008-09-09
22.256425857543945,2008-09-10
22.573759078979492,2008-09-11
22.737226486206055,2008-09-12
21.698694229125977,2008-09-15
21.905437469482422,2008-09-16
21.544836044311523,2008-09-17
21.847736358642578,2008-09-18
22.482398986816406,2008-09-19
22.333351135253906,2008-09-22
22.6218318939209,2008-09-23
22.333351135253906,2008-09-24
22.81415367126465,2008-09-25
22.102563858032227,2008-09-26
21.04960823059082,2008-09-29
21.56887435913086,2008-09-30
21.198657989501953,2008-10-01
19.741819381713867,2008-10-02
23.525741577148438,2008-10-03
22.434316635131836,2008-10-06
21.386165618896484,2008-10-07
20.953439712524414,2008-10-08
19.179288864135742,2008-10-09
19.770666122436523,2008-10-10
20.554378509521484,2008-10-13
20.09761619567871,2008-10-14
18.145544052124023,2008-10-15
19.25139808654785,2008-10-16
19.592771530151367,2008-10-17
20.46783447265625,2008-10-20
19.982219696044922,2008-10-21
18.54461669921875,2008-10-22
18.448453903198242,2008-10-23
17.94361114501953,2008-10-24
16.962770462036133,2008-10-27
18.434032440185547,2008-10-28
18.587890625,2008-10-29
18.900409698486328,2008-10-30
19.477375030517578,2008-10-31
20.208194732666016,2008-11-03
20.95825958251953,2008-11-04
20.63129997253418,2008-11-05
19.895675659179688,2008-11-06
19.746623992919922,2008-11-07
19.236968994140625,2008-11-10
19.006189346313477,2008-11-11
17.6881160736084,2008-11-12
18.29905128479004,2008-11-13
17.683303833007812,2008-11-14
17.13010597229004,2008-11-17
17.05314064025879,2008-11-18
16.119890213012695,2008-11-19
15.085650444030762,2008-11-20
15.79760456085205,2008-11-21
16.928062438964844,2008-11-24
16.235349655151367,2008-11-25
16.96173095703125,2008-11-26
17.399486541748047,2008-11-28
16.014074325561523,2008-12-01
15.730254173278809,2008-12-02
15.744683265686035,2008-12-03
15.831268310546875,2008-12-04
16.350812911987305,2008-12-05
16.74526023864746,2008-12-08
15.82165241241455,2008-12-09
15.845706939697266,2008-12-10
15.258824348449707,2008-12-11
15.68696403503418,2008-12-12
15.162617683410645,2008-12-15
15.855320930480957,2008-12-16
15.82646369934082,2008-12-17
15.975590705871582,2008-12-18
15.917859077453613,2008-12-19
15.720632553100586,2008-12-22
15.682145118713379,2008-12-23
15.634045600891113,2008-12-24
15.864944458007812,2008-12-26
15.643668174743652,2008-12-29
15.8745698928833,2008-12-30
15.773543357849121,2008-12-31
16.442211151123047,2009-01-02
16.115089416503906,2009-01-05
16.730838775634766,2009-01-06
16.81260871887207,2009-01-07
16.94730567932129,2009-01-08
17.072378158569336,2009-01-09
16.95692253112793,2009-01-12
17.04351234436035,2009-01-13
16.62018394470215,2009-01-14
16.701969146728516,2009-01-15
16.65386199951172,2009-01-16
15.7158203125,2009-01-20
16.153581619262695,2009-01-21
15.82646369934082,2009-01-22
15.730254173278809,2009-01-23
15.576324462890625,2009-01-26
16.153581619262695,2009-01-27
16.932878494262695,2009-01-28
16.65867805480957,2009-01-29
16.697158813476562,2009-01-30
16.846284866333008,2009-02-02
16.94730567932129,2009-02-03
16.81260871887207,2009-02-04
17.163774490356445,2009-02-05
17.46202278137207,2009-02-06
17.19744873046875,2009-02-09
16.740453720092773,2009-02-10
16.827085494995117,2009-02-11
17.096635818481445,2009-02-12
16.966670989990234,2009-02-13
16.355398178100586,2009-02-17
16.446849822998047,2009-02-18
15.85000228881836,2009-02-19
15.787429809570312,2009-02-20
15.065442085266113,2009-02-23
15.739298820495605,2009-02-24
15.339801788330078,2009-02-25
14.90179443359375,2009-02-26
14.767021179199219,2009-02-27
13.93914794921875,2009-03-02
14.381966590881348,2009-03-03
14.213505744934082,2009-03-04
13.79956340789795,2009-03-05
13.640728950500488,2009-03-06
13.279730796813965,2009-03-09
13.97283935546875,2009-03-10
14.126860618591309,2009-03-11
14.252007484436035,2009-03-12
14.767021179199219,2009-03-13
14.776652336120605,2009-03-16
15.152081489562988,2009-03-17
15.46013069152832,2009-03-18
15.195405006408691,2009-03-19
15.359055519104004,2009-03-20
16.076231002807617,2009-03-23
15.57083511352539,2009-03-24
15.772988319396973,2009-03-25
16.321706771850586,2009-03-26
15.9318265914917,2009-03-27
15.734489440917969,2009-03-30
16.081035614013672,2009-03-31
16.05215835571289,2009-04-01
16.278385162353516,2009-04-02
15.40237045288086,2009-04-03
15.349427223205566,2009-04-06
15.580460548400879,2009-04-07
15.927017211914062,2009-04-08
16.076231002807617,2009-04-09
15.772988319396973,2009-04-13
15.513075828552246,2009-04-14
15.734489440917969,2009-04-15
16.143606185913086,2009-04-16
16.076231002807617,2009-04-17
15.662286758422852,2009-04-20
15.503450393676758,2009-04-21
15.40237045288086,2009-04-22
15.229093551635742,2009-04-23
14.906608581542969,2009-04-24
15.05100154876709,2009-04-27
15.079885482788086,2009-04-28
15.431253433227539,2009-04-29
15.431253433227539,2009-04-30
15.580460548400879,2009-05-01
15.912576675415039,2009-05-04
15.643034934997559,2009-05-05
15.927017211914062,2009-05-06
15.8981351852417,2009-05-07
16.186931610107422,2009-05-08
15.907763481140137,2009-05-11
16.023283004760742,2009-05-12
15.382735252380371,2009-05-13
15.103401184082031,2009-05-14
15.021524429321289,2009-05-15
15.10821533203125,2009-05-18
15.498318672180176,2009-05-19
15.849893569946289,2009-05-20
16.57714080810547,2009-05-21
16.4085693359375,2009-05-22
16.919086456298828,2009-05-26
16.856468200683594,2009-05-27
17.07801055908203,2009-05-28
17.318822860717773,2009-05-29
17.631872177124023,2009-06-01
17.896759033203125,2009-06-02
17.814878463745117,2009-06-03
17.949735641479492,2009-06-04
18.185731887817383,2009-06-05
17.978628158569336,2009-06-08
18.041231155395508,2009-06-09
18.108667373657227,2009-06-10
18.03641700744629,2009-06-11
18.542116165161133,2009-06-12
18.204988479614258,2009-06-15
17.9689998626709,2009-06-16
18.21462059020996,2009-06-17
18.243518829345703,2009-06-18
18.542116165161133,2009-06-19
17.97381591796875,2009-06-22
18.03641700744629,2009-06-23
18.099040985107422,2009-06-24
18.26759910583496,2009-06-25
18.185731887817383,2009-06-26
18.229068756103516,2009-06-29
18.041231155395508,2009-06-30
18.296493530273438,2009-07-01
17.723373413085938,2009-07-02
17.867860794067383,2009-07-06
17.4488582611084,2009-07-07
17.309185028076172,2009-07-08
17.44403648376465,2009-07-09
17.309185028076172,2009-07-10
17.959375381469727,2009-07-13
18.204988479614258,2009-07-14
18.864791870117188,2009-07-15
19.206745147705078,2009-07-16
19.226003646850586,2009-07-17
19.452377319335938,2009-07-20
19.510164260864258,2009-07-21
19.375307083129883,2009-07-22
19.40902328491211,2009-07-23
20.386690139770508,2009-07-24
20.36743927001953,2009-07-27
20.52155303955078,2009-07-28
20.314455032348633,2009-07-29
20.56970977783203,2009-07-30
20.372249603271484,2009-07-31
20.232580184936523,2009-08-03
20.540809631347656,2009-08-04
20.377065658569336,2009-08-05
20.319259643554688,2009-08-06
20.670854568481445,2009-08-07
20.492647171020508,2009-08-10
20.36261558532715,2009-08-11
20.632322311401367,2009-08-12
20.516681671142578,2009-08-13
20.47812271118164,2009-08-14
20.280580520629883,2009-08-17
20.56968116760254,2009-08-18
20.75278663635254,2009-08-19
20.719057083129883,2009-08-20
20.694961547851562,2009-08-21
20.80577850341797,2009-08-24
20.950326919555664,2009-08-25
21.123796463012695,2009-08-26
20.959972381591797,2009-08-27
20.84433364868164,2009-08-28
20.449222564697266,2009-08-31
20.40586280822754,2009-09-01
20.45404052734375,2009-09-02
20.723873138427734,2009-09-03
20.969606399536133,2009-09-04
21.00815200805664,2009-09-08
20.820240020751953,2009-09-09
21.0804386138916,2009-09-10
21.239444732666016,2009-09-11
21.43217658996582,2009-09-14
21.518905639648438,2009-09-15
21.870643615722656,2009-09-16
21.947736740112305,2009-09-17
21.909191131591797,2009-09-18
22.015199661254883,2009-09-21
22.068201065063477,2009-09-22
22.05374526977539,2009-09-23
21.904376983642578,2009-09-24
21.567089080810547,2009-09-25
22.25130271911621,2009-09-28
22.48257827758789,2009-09-29
22.501850128173828,2009-09-30
22.241661071777344,2009-10-01
21.957380294799805,2009-10-02
22.998144149780273,2009-10-05
23.532991409301758,2009-10-06
23.37879753112793,2009-10-07
23.451082229614258,2009-10-08
23.31134605407715,2009-10-09
23.40288734436035,2009-10-12
23.39806365966797,2009-10-13
23.691987991333008,2009-10-14
24.0100040435791,2009-10-15
24.332841873168945,2009-10-16
24.59785270690918,2009-10-19
24.506303787231445,2009-10-20
24.385839462280273,2009-10-21
24.347299575805664,2009-10-22
24.49184799194336,2009-10-23
24.347299575805664,2009-10-26
23.870269775390625,2009-10-27
23.638992309570312,2009-10-28
23.78835678100586,2009-10-29
23.720911026000977,2009-10-30
23.88954734802246,2009-11-02
23.87990379333496,2009-11-03
24.260562896728516,2009-11-04
25.243511199951172,2009-11-05
25.2965145111084,2009-11-06
25.624174118041992,2009-11-09
25.956636428833008,2009-11-10
25.937366485595703,2009-11-11
25.585485458374023,2009-11-12
25.566207885742188,2009-11-13
25.966289520263672,2009-11-16
25.913259506225586,2009-11-17
25.011890411376953,2009-11-18
24.02375602722168,2009-11-19
24.038209915161133,2009-11-20
24.79497528076172,2009-11-23
25.093841552734375,2009-11-24
25.190231323242188,2009-11-25
24.688934326171875,2009-11-27
24.70821189880371,2009-11-30
24.872098922729492,2009-12-01
24.452749252319336,2009-12-02
24.16836166381836,2009-12-03
24.573259353637695,2009-12-04
24.56361198425293,2009-12-07
24.428646087646484,2009-12-08
24.457571029663086,2009-12-09
24.578075408935547,2009-12-10
24.433467864990234,2009-12-11
24.78533172607422,2009-12-14
24.97332763671875,2009-12-15
25.214338302612305,2009-12-16
24.876922607421875,2009-12-17
25.151676177978516,2009-12-18
25.31555938720703,2009-12-21
25.426420211791992,2009-12-22
25.48908805847168,2009-12-23
25.734909057617188,2009-12-24
25.70598793029785,2009-12-28
25.759016036987305,2009-12-29
26.10123634338379,2009-12-30
25.96146011352539,2009-12-31
25.387866973876953,2010-01-04
25.334835052490234,2010-01-05
25.243253707885742,2010-01-06
25.084186553955078,2010-01-07
23.60439682006836,2010-01-08
23.050081253051758,2010-01-11
23.025976181030273,2010-01-12
23.045259475708008,2010-01-13
22.645187377929688,2010-01-14
22.404163360595703,2010-01-15
22.539142608642578,2010-01-19
22.505393981933594,2010-01-20
22.110145568847656,2010-01-21
21.883594512939453,2010-01-22
21.83539390563965,2010-01-25
21.806482315063477,2010-01-26
21.936614990234375,2010-01-27
21.82575035095215,2010-01-28
21.449777603149414,2010-01-29
21.6907901763916,2010-02-01
21.84503746032715,2010-02-02
21.816112518310547,2010-02-03
21.79682731628418,2010-02-04
21.753450393676758,2010-02-05
21.681142807006836,2010-02-08
21.92215919494629,2010-02-09
21.796775817871094,2010-02-10
21.98484992980957,2010-02-11
21.454395294189453,2010-02-12
21.50261878967285,2010-02-16
21.07343101501465,2010-02-17
21.14094352722168,2010-02-18
21.0203857421875,2010-02-19
20.745515823364258,2010-02-22
20.600852966308594,2010-02-23
20.779260635375977,2010-02-24
20.706932067871094,2010-02-25
20.64424705505371,2010-02-26
21.10718536376953,2010-03-01
20.9818115234375,2010-03-02
20.649065017700195,2010-03-03
20.615312576293945,2010-03-04
21.049320220947266,2010-03-05
21.198814392089844,2010-03-08
21.71479606628418,2010-03-09
21.898040771484375,2010-03-10
21.825708389282227,2010-03-11
21.796775817871094,2010-03-12
21.51708984375,2010-03-15
21.700336456298828,2010-03-16
22.21149253845215,2010-03-17
22.39474105834961,2010-03-18
22.19220542907715,2010-03-19
22.539403915405273,2010-03-22
22.365808486938477,2010-03-23
21.753379821777344,2010-03-24
21.91733741760254,2010-03-25
21.989665985107422,2010-03-26
22.119873046875,2010-03-29
22.336875915527344,2010-03-30
21.965557098388672,2010-03-31
22.008953094482422,2010-04-01
21.550838470458984,2010-04-05
21.806427001953125,2010-04-06
21.319372177124023,2010-04-07
21.049320220947266,2010-04-08
20.866069793701172,2010-04-09
21.17951774597168,2010-04-12
21.001102447509766,2010-04-13
21.34348487854004,2010-04-14
22.004131317138672,2010-04-15
22.119873046875,2010-04-16
22.110227584838867,2010-04-19
21.87874984741211,2010-04-20
21.936622619628906,2010-04-21
21.825708389282227,2010-04-22
22.139156341552734,2010-04-23
21.845001220703125,2010-04-26
21.50261878967285,2010-04-27
21.420644760131836,2010-04-28
21.353120803833008,2010-04-29
20.64424705505371,2010-04-30
20.841960906982422,2010-05-03
20.67317771911621,2010-05-04
20.73587989807129,2010-05-05
20.697301864624023,2010-05-06
19.52065086364746,2010-05-07
20.06557846069336,2010-05-10
19.8437557220459,2010-05-11
20.243995666503906,2010-05-12
20.678211212158203,2010-05-13
20.07513999938965,2010-05-14
20.427326202392578,2010-05-17
20.509340286254883,2010-05-18
20.422504425048828,2010-05-19
19.790481567382812,2010-05-20
20.277769088745117,2010-05-21
19.92074966430664,2010-05-24
19.867677688598633,2010-05-25
19.886981964111328,2010-05-26
20.408035278320312,2010-05-27
20.354965209960938,2010-05-28
19.993120193481445,2010-06-01
20.060665130615234,2010-06-02
20.408035278320312,2010-06-03
19.718116760253906,2010-06-04
19.327327728271484,2010-06-07
19.34662437438965,2010-06-08
19.29837417602539,2010-06-09
20.017242431640625,2010-06-10
20.055831909179688,2010-06-11
20.002763748168945,2010-06-14
20.572071075439453,2010-06-15
20.528648376464844,2010-06-16
20.53347396850586,2010-06-17
20.557594299316406,2010-06-18
18.762842178344727,2010-06-21
19.00889778137207,2010-06-22
18.772499084472656,2010-06-23
18.405826568603516,2010-06-24
18.64705467224121,2010-06-25
18.618106842041016,2010-06-28
17.937835693359375,2010-06-29
17.629070281982422,2010-06-30
17.41678810119629,2010-07-01
17.450551986694336,2010-07-02
17.489158630371094,2010-07-06
18.058452606201172,2010-07-07
17.8944149017334,2010-07-08
18.14046859741211,2010-07-09
18.12117576599121,2010-07-12
18.458892822265625,2010-07-13
18.521617889404297,2010-07-14
18.44925308227539,2010-07-15
17.826873779296875,2010-07-16
17.961956024169922,2010-07-19
18.039155960083008,2010-07-20
18.039155960083008,2010-07-21
18.714599609375,2010-07-22
19.14398765563965,2010-07-23
19.332151412963867,2010-07-26
19.264606475830078,2010-07-27
17.63389015197754,2010-07-28
18.04398536682129,2010-07-29
18.203187942504883,2010-07-30
18.58915901184082,2010-08-02
18.473371505737305,2010-08-03
18.444419860839844,2010-08-04
18.405826568603516,2010-08-05
18.618106842041016,2010-08-06
18.88346290588379,2010-08-09
18.719425201416016,2010-08-10
18.290027618408203,2010-08-11
18.092227935791016,2010-08-12
17.952232360839844,2010-08-13
18.02947425842285,2010-08-16
18.208080291748047,2010-08-17
18.338411331176758,2010-08-18
18.150144577026367,2010-08-19
18.29014015197754,2010-08-20
18.082576751708984,2010-08-23
18.053607940673828,2010-08-24
18.193593978881836,2010-08-25
18.23704719543457,2010-08-26
18.512189865112305,2010-08-27
18.3094539642334,2010-08-30
18.16463851928711,2010-08-31
18.72458839416504,2010-09-01
18.85492515563965,2010-09-02
19.06731605529785,2010-09-03
18.75355339050293,2010-09-07
18.83561897277832,2010-09-08
19.101110458374023,2010-09-09
19.255571365356445,2010-09-10
19.574167251586914,2010-09-13
19.51141357421875,2010-09-14
19.61761474609375,2010-09-15
19.733463287353516,2010-09-16
19.685197830200195,2010-09-17
19.95069122314453,2010-09-20
19.752777099609375,2010-09-21
19.6658878326416,2010-09-22
19.487281799316406,2010-09-23
19.9941349029541,2010-09-24
20.23549461364746,2010-09-27
20.2692813873291,2010-09-28
20.500986099243164,2010-09-29
20.703723907470703,2010-09-30
20.307907104492188,2010-10-01
20.10515594482422,2010-10-04
20.225833892822266,2010-10-05
20.163089752197266,2010-10-06
20.16791343688965,2010-10-07
20.288593292236328,2010-10-08
20.438230514526367,2010-10-11
18.77768898010254,2010-10-12
18.71010971069336,2010-10-13
18.628040313720703,2010-10-14
18.77768898010254,2010-10-15
18.859756469726562,2010-10-18
18.5218448638916,2010-10-19
18.541156768798828,2010-10-20
18.555633544921875,2010-10-21
18.970775604248047,2010-10-22
19.231441497802734,2010-10-25
19.24110221862793,2010-10-26
18.970775604248047,2010-10-27
18.830785751342773,2010-10-28
18.806652069091797,2010-10-29
18.806652069091797,2010-11-01
19.154203414916992,2010-11-02
19.144554138183594,2010-11-03
19.424518585205078,2010-11-04
19.467971801757812,2010-11-05
19.757604598999023,2010-11-08
19.733463287353516,2010-11-09
19.99895668029785,2010-11-10
19.979642868041992,2010-11-11
19.921689987182617,2010-11-12
19.849258422851562,2010-11-15
19.462902069091797,2010-11-16
19.42426109313965,2010-11-17
19.89272117614746,2010-11-18
19.82027816772461,2010-11-19
19.815444946289062,2010-11-22
19.54499626159668,2010-11-23
19.950679779052734,2010-11-24
20.071407318115234,2010-11-26
19.897552490234375,2010-11-29
20.071407318115234,2010-11-30
20.428794860839844,2010-12-01
20.45777130126953,2010-12-02
20.65094757080078,2010-12-03
20.361183166503906,2010-12-06
20.771686553955078,2010-12-07
20.964868545532227,2010-12-08
21.26913070678711,2010-12-09
21.298107147216797,2010-12-10
21.235326766967773,2010-12-13
21.39952850341797,2010-12-14
21.457481384277344,2010-12-15
21.206344604492188,2010-12-16
21.597532272338867,2010-12-17
21.641002655029297,2010-12-20
21.829357147216797,2010-12-21
22.162582397460938,2010-12-22
22.13360595703125,2010-12-23
22.27849578857422,2010-12-27
22.471670150756836,2010-12-28
22.3171329498291,2010-12-29
22.524803161621094,2010-12-30
22.3171329498291,2010-12-31
22.597244262695312,2011-01-03
22.152917861938477,2011-01-04
22.30263900756836,2011-01-05
22.177082061767578,2011-01-06
22.925647735595703,2011-01-07
23.056039810180664,2011-01-10
22.94496726989746,2011-01-11
22.949796676635742,2011-01-12
22.756620407104492,2011-01-13
22.83871841430664,2011-01-14
23.10434341430664,2011-01-18
23.041555404663086,2011-01-19
22.713150024414062,2011-01-20
22.495824813842773,2011-01-21
22.790414810180664,2011-01-24
22.949796676635742,2011-01-25
22.915990829467773,2011-01-26
23.007749557495117,2011-01-27
22.611732482910156,2011-01-28
22.814571380615234,2011-01-31
23.191280364990234,2011-02-01
23.157466888427734,2011-02-02
23.283031463623047,2011-02-03
23.49069595336914,2011-02-04
23.50519371032715,2011-02-07
23.872228622436523,2011-02-08
23.553483963012695,2011-02-09
23.60179901123047,2011-02-10
23.838544845581055,2011-02-11
23.993146896362305,2011-02-14
23.98348617553711,2011-02-15
23.94966697692871,2011-02-16
23.862701416015625,2011-02-17
23.867523193359375,2011-02-18
23.495512008666992,2011-02-22
22.78045082092285,2011-02-23
22.674148559570312,2011-02-24
23.171791076660156,2011-02-25
23.18628692626953,2011-02-28
22.930225372314453,2011-03-01
23.200782775878906,2011-03-02
23.48585319519043,2011-03-03
23.307079315185547,2011-03-04
22.94954490661621,2011-03-07
23.43752670288086,2011-03-08
23.38437843322754,2011-03-09
22.770774841308594,2011-03-10
22.81426429748535,2011-03-11
22.60651397705078,2011-03-14
22.553367614746094,2011-03-15
22.176511764526367,2011-03-16
22.181337356567383,2011-03-17
22.40359115600586,2011-03-18
22.732133865356445,2011-03-21
22.674148559570312,2011-03-22
22.751461029052734,2011-03-23
22.930225372314453,2011-03-24
23.05583381652832,2011-03-25
22.983369827270508,2011-03-28
23.26842498779297,2011-03-29
23.321565628051758,2011-03-30
23.635622024536133,2011-03-31
24.418315887451172,2011-04-01
23.99798011779785,2011-04-04
25.16236686706543,2011-04-05
24.935287475585938,2011-04-06
25.21068572998047,2011-04-07
25.321805953979492,2011-04-08
25.403947830200195,2011-04-11
25.268667221069336,2011-04-12
25.331466674804688,2011-04-13
25.056072235107422,2011-04-14
25.181690216064453,2011-04-15
24.8193302154541,2011-04-18
25.036746978759766,2011-04-19
25.070566177368164,2011-04-20
25.027084350585938,2011-04-21
25.273487091064453,2011-04-25
25.051239013671875,2011-04-26
25.457088470458984,2011-04-27
25.61652946472168,2011-04-28
25.722816467285156,2011-04-29
25.703489303588867,2011-05-02
25.795289993286133,2011-05-03
25.283153533935547,2011-05-04
25.447423934936523,2011-05-05
24.954608917236328,2011-05-06
25.268667221069336,2011-05-09
25.693828582763672,2011-05-10
25.558549880981445,2011-05-11
25.626195907592773,2011-05-12
25.350688934326172,2011-05-13
25.200855255126953,2011-05-16
25.04619789123535,2011-05-17
25.573022842407227,2011-05-18
25.72768783569336,2011-05-19
25.500516891479492,2011-05-20
24.93985366821289,2011-05-23
25.00752830505371,2011-05-24
24.562862396240234,2011-05-25
25.055856704711914,2011-05-26
25.060691833496094,2011-05-27
25.113855361938477,2011-05-31
24.717525482177734,2011-06-01
24.85285186767578,2011-06-02
24.161693572998047,2011-06-03
24.466190338134766,2011-06-06
24.07952880859375,2011-06-07
24.384031295776367,2011-06-08
24.57735824584961,2011-06-09
23.765365600585938,2011-06-10
23.712200164794922,2011-06-13
24.011871337890625,2011-06-14
23.61553955078125,2011-06-15
23.48503303527832,2011-06-16
23.75570297241211,2011-06-17
24.016693115234375,2011-06-20
24.442031860351562,2011-06-21
24.127872467041016,2011-06-22
24.181034088134766,2011-06-23
23.775033950805664,2011-06-24
23.963533401489258,2011-06-27
24.069866180419922,2011-06-28
24.45652961730957,2011-06-29
24.649852752685547,2011-06-30
24.82386016845703,2011-07-01
24.683692932128906,2011-07-05
24.95435905456543,2011-07-06
25.23952865600586,2011-07-07
25.24919319152832,2011-07-08
24.73685646057129,2011-07-11
24.678861618041992,2011-07-12
24.490360260009766,2011-07-13
24.751371383666992,2011-07-14
24.7900333404541,2011-07-15
24.41786766052246,2011-07-18
25.099349975585938,2011-07-19
25.196022033691406,2011-07-20
25.229854583740234,2011-07-21
23.311038970947266,2011-07-22
23.36903190612793,2011-07-25
23.364198684692383,2011-07-26
23.083858489990234,2011-07-27
23.103200912475586,2011-07-28
22.914705276489258,2011-07-29
22.895374298095703,2011-08-01
22.2138729095459,2011-08-02
22.866365432739258,2011-08-03
21.759544372558594,2011-08-04
21.580713272094727,2011-08-05
20.048553466796875,2011-08-08
21.020050048828125,2011-08-09
20.3917236328125,2011-08-10
21.266550064086914,2011-08-11
21.643552780151367,2011-08-12
21.875652313232422,2011-08-15
21.67255973815918,2011-08-16
21.377593994140625,2011-08-17
20.347640991210938,2011-08-18
19.868925094604492,2011-08-19
20.226757049560547,2011-08-22
20.855365753173828,2011-08-23
21.184173583984375,2011-08-24
20.792499542236328,2011-08-25
21.372756958007812,2011-08-26
21.899829864501953,2011-08-29
22.025550842285156,2011-08-30
22.16094207763672,2011-08-31
21.730581283569336,2011-09-01
21.17449951171875,2011-09-02
20.773162841796875,2011-09-06
21.430784225463867,2011-09-07
21.237361907958984,2011-09-08
20.59908103942871,2011-09-09
20.681283950805664,2011-09-12
20.89405059814453,2011-09-13
21.17449951171875,2011-09-14
21.34374237060547,2011-09-15
21.411441802978516,2011-09-16
20.97624969482422,2011-09-19
20.773162841796875,2011-09-20
20.25092124938965,2011-09-21
19.322521209716797,2011-09-22
19.322521209716797,2011-09-23
19.55462646484375,2011-09-26
19.917278289794922,2011-09-27
19.414398193359375,2011-09-28
19.54979133605957,2011-09-29
19.53044319152832,2011-09-30
19.01788330078125,2011-10-03
19.75288200378418,2011-10-04
19.868925094604492,2011-10-05
20.347640991210938,2011-10-06
20.45401954650879,2011-10-07
20.773162841796875,2011-10-10
21.121309280395508,2011-10-11
21.372756958007812,2011-10-12
21.324405670166016,2011-10-13
21.401771545410156,2011-10-14
20.71030616760254,2011-10-17
21.232526779174805,2011-10-18
20.671621322631836,2011-10-19
21.140657424926758,2011-10-20
21.45012855529785,2011-10-21
21.904659271240234,2011-10-24
21.188997268676758,2011-10-25
21.276046752929688,2011-10-26
22.9007625579834,2011-10-27
22.64931869506836,2011-10-28
22.204456329345703,2011-10-31
21.720916748046875,2011-11-01
22.310836791992188,2011-11-02
22.779878616333008,2011-11-03
22.58646011352539,2011-11-04
22.48975372314453,2011-11-07
22.75570297241211,2011-11-08
21.899829864501953,2011-11-09
21.875652313232422,2011-11-10
22.654159545898438,2011-11-11
22.020435333251953,2011-11-14
22.039791107177734,2011-11-15
21.57537841796875,2011-11-16
21.343185424804688,2011-11-17
21.03842544555664,2011-11-18
20.704633712768555,2011-11-21
20.404708862304688,2011-11-22
19.98867416381836,2011-11-23
20.003190994262695,2011-11-25
20.332136154174805,2011-11-28
20.114456176757812,2011-11-29
21.396398544311523,2011-11-30
21.39156150817871,2011-12-01
21.812419891357422,2011-12-02
21.909177780151367,2011-12-05
21.735021591186523,2011-12-06
21.730188369750977,2011-12-07
21.35285758972168,2011-12-08
21.7253475189209,2011-12-09
21.449607849121094,2011-12-12
21.362537384033203,2011-12-13
21.260948181152344,2011-12-14
21.28997802734375,2011-12-15
21.565710067749023,2011-12-16
21.231924057006836,2011-12-19
22.489686965942383,2011-12-20
22.39293098449707,2011-12-21
22.46550178527832,2011-12-22
22.726716995239258,2011-12-23
22.925058364868164,2011-12-27
22.842823028564453,2011-12-28
22.99278450012207,2011-12-29
22.920223236083984,2011-12-30
23.29271125793457,2012-01-03
23.321735382080078,2012-01-04
23.215309143066406,2012-01-05
22.42679214477539,2012-01-06
22.929895401000977,2012-01-09
23.307218551635742,2012-01-10
23.447511672973633,2012-01-11
23.24433708190918,2012-01-12
22.779930114746094,2012-01-13
23.026647567749023,2012-01-17
23.524913787841797,2012-01-18
23.529747009277344,2012-01-19
23.316898345947266,2012-01-20
23.263683319091797,2012-01-23
23.4862117767334,2012-01-24
24.27957534790039,2012-01-25
24.226348876953125,2012-01-26
24.29408073425293,2012-01-27
24.19249725341797,2012-01-30
24.197324752807617,2012-01-31
24.27957534790039,2012-02-01
24.35213851928711,2012-02-02
24.54079246520996,2012-02-03
24.39566993713379,2012-02-06
24.453718185424805,2012-02-07
24.918121337890625,2012-02-08
25.116456985473633,2012-02-09
24.898771286010742,2012-02-10
24.801982879638672,2012-02-13
25.102027893066406,2012-02-14
25.087509155273438,2012-02-15
25.213336944580078,2012-02-16
25.223011016845703,2012-02-17
24.961681365966797,2012-02-21
24.937484741210938,2012-02-22
25.131057739257812,2012-02-23
