SPLK,Date
122.05999755859375,2019-01-25
119.55000305175781,2019-01-28
118.20999908447266,2019-01-29
122.77999877929688,2019-01-30
124.83999633789062,2019-01-31
127.30000305175781,2019-02-01
128.8300018310547,2019-02-04
129.55999755859375,2019-02-05
128.2100067138672,2019-02-06
128.2100067138672,2019-02-07
130.88999938964844,2019-02-08
130.9199981689453,2019-02-11
134.27000427246094,2019-02-12
133.80999755859375,2019-02-13
134.52999877929688,2019-02-14
136.25,2019-02-15
136.16000366210938,2019-02-19
133.1199951171875,2019-02-20
132.4199981689453,2019-02-21
134.55999755859375,2019-02-22
135.39999389648438,2019-02-25
135.97000122070312,2019-02-26
138.4499969482422,2019-02-27
135.8800048828125,2019-02-28
134.64999389648438,2019-03-01
127.91000366210938,2019-03-04
125.30999755859375,2019-03-05
122.70999908447266,2019-03-06
123.33000183105469,2019-03-07
122.43000030517578,2019-03-08
125.80999755859375,2019-03-11
124.79000091552734,2019-03-12
124.25,2019-03-13
126.41999816894531,2019-03-14
127.31999969482422,2019-03-15
128.5800018310547,2019-03-18
129.5500030517578,2019-03-19
129.99000549316406,2019-03-20
132.47000122070312,2019-03-21
125.68000030517578,2019-03-22
123.54000091552734,2019-03-25
124.27999877929688,2019-03-26
120.48999786376953,2019-03-27
121.83000183105469,2019-03-28
124.5999984741211,2019-03-29
126.83999633789062,2019-04-01
127.7300033569336,2019-04-02
128.8699951171875,2019-04-03
125.94999694824219,2019-04-04
128.6999969482422,2019-04-05
129.6300048828125,2019-04-08
129.69000244140625,2019-04-09
133.9199981689453,2019-04-10
135.3800048828125,2019-04-11
134.94000244140625,2019-04-12
134.67999267578125,2019-04-15
133.52000427246094,2019-04-16
128.91000366210938,2019-04-17
128.0800018310547,2019-04-18
130.0,2019-04-22
133.61000061035156,2019-04-23
133.2899932861328,2019-04-24
135.75999450683594,2019-04-25
137.6999969482422,2019-04-26
138.8800048828125,2019-04-29
138.0399932861328,2019-04-30
134.80999755859375,2019-05-01
134.47000122070312,2019-05-02
135.22000122070312,2019-05-03
135.10000610351562,2019-05-06
131.2899932861328,2019-05-07
131.77000427246094,2019-05-08
132.42999267578125,2019-05-09
133.32000732421875,2019-05-10
126.86000061035156,2019-05-13
130.97999572753906,2019-05-14
135.0,2019-05-15
139.00999450683594,2019-05-16
136.49000549316406,2019-05-17
134.3300018310547,2019-05-20
138.27000427246094,2019-05-21
136.1199951171875,2019-05-22
128.72999572753906,2019-05-23
119.30000305175781,2019-05-24
122.19000244140625,2019-05-28
118.7699966430664,2019-05-29
117.5999984741211,2019-05-30
113.98999786376953,2019-05-31
109.05000305175781,2019-06-03
111.7300033569336,2019-06-04
110.97000122070312,2019-06-05
109.5,2019-06-06
111.33999633789062,2019-06-07
118.51000213623047,2019-06-10
116.75,2019-06-11
116.12999725341797,2019-06-12
118.23999786376953,2019-06-13
118.23999786376953,2019-06-14
119.31999969482422,2019-06-17
120.08000183105469,2019-06-18
122.11000061035156,2019-06-19
124.47000122070312,2019-06-20
124.33999633789062,2019-06-21
122.93000030517578,2019-06-24
117.98999786376953,2019-06-25
120.76000213623047,2019-06-26
124.2300033569336,2019-06-27
125.75,2019-06-28
125.33000183105469,2019-07-01
128.44000244140625,2019-07-02
129.30999755859375,2019-07-03
130.32000732421875,2019-07-05
130.41000366210938,2019-07-08
132.36000061035156,2019-07-09
132.2100067138672,2019-07-10
137.4199981689453,2019-07-11
136.82000732421875,2019-07-12
138.49000549316406,2019-07-15
136.50999450683594,2019-07-16
138.55999755859375,2019-07-17
138.38999938964844,2019-07-18
138.13999938964844,2019-07-19
138.6999969482422,2019-07-22
137.77000427246094,2019-07-23
139.9600067138672,2019-07-24
138.74000549316406,2019-07-25
140.72999572753906,2019-07-26
138.22000122070312,2019-07-29
137.49000549316406,2019-07-30
135.30999755859375,2019-07-31
135.05999755859375,2019-08-01
126.47000122070312,2019-08-02
122.47000122070312,2019-08-05
124.54000091552734,2019-08-06
122.72000122070312,2019-08-07
126.87999725341797,2019-08-08
130.17999267578125,2019-08-09
129.1199951171875,2019-08-12
131.72000122070312,2019-08-13
125.5999984741211,2019-08-14
123.54000091552734,2019-08-15
124.79000091552734,2019-08-16
125.55999755859375,2019-08-19
126.72000122070312,2019-08-20
128.4600067138672,2019-08-21
118.41000366210938,2019-08-22
118.55999755859375,2019-08-23
112.54000091552734,2019-08-26
112.97000122070312,2019-08-27
110.56999969482422,2019-08-28
112.41000366210938,2019-08-29
111.81999969482422,2019-08-30
108.22000122070312,2019-09-03
109.69999694824219,2019-09-04
110.68000030517578,2019-09-05
110.36000061035156,2019-09-06
109.4800033569336,2019-09-09
112.70999908447266,2019-09-10
113.88999938964844,2019-09-11
113.91000366210938,2019-09-12
113.6500015258789,2019-09-13
114.81999969482422,2019-09-16
118.73999786376953,2019-09-17
116.93000030517578,2019-09-18
121.87999725341797,2019-09-19
121.5999984741211,2019-09-20
122.73999786376953,2019-09-23
118.93000030517578,2019-09-24
117.54000091552734,2019-09-25
119.56999969482422,2019-09-26
118.05999755859375,2019-09-27
117.86000061035156,2019-09-30
117.06999969482422,2019-10-01
115.58999633789062,2019-10-02
118.93000030517578,2019-10-03
122.8499984741211,2019-10-04
121.36000061035156,2019-10-07
117.61000061035156,2019-10-08
119.08000183105469,2019-10-09
118.1500015258789,2019-10-10
120.80999755859375,2019-10-11
119.68000030517578,2019-10-14
119.8499984741211,2019-10-15
113.58999633789062,2019-10-16
113.19999694824219,2019-10-17
110.94999694824219,2019-10-18
111.12999725341797,2019-10-21
110.45999908447266,2019-10-22
115.0,2019-10-23
119.69000244140625,2019-10-24
119.58000183105469,2019-10-25
120.0,2019-10-28
119.23999786376953,2019-10-29
120.47000122070312,2019-10-30
119.95999908447266,2019-10-31
123.11000061035156,2019-11-01
121.02999877929688,2019-11-04
123.37000274658203,2019-11-05
123.4000015258789,2019-11-06
122.80000305175781,2019-11-07
125.02999877929688,2019-11-08
124.75,2019-11-11
124.87999725341797,2019-11-12
124.72000122070312,2019-11-13
116.98999786376953,2019-11-14
119.19999694824219,2019-11-15
122.79000091552734,2019-11-18
124.66000366210938,2019-11-19
126.80999755859375,2019-11-20
126.83999633789062,2019-11-21
140.5,2019-11-22
147.63999938964844,2019-11-25
147.52000427246094,2019-11-26
151.0,2019-11-27
149.22000122070312,2019-11-29
148.0399932861328,2019-12-02
148.08999633789062,2019-12-03
146.6199951171875,2019-12-04
146.13999938964844,2019-12-05
147.88999938964844,2019-12-06
149.75,2019-12-09
149.0800018310547,2019-12-10
145.89999389648438,2019-12-11
143.64999389648438,2019-12-12
143.50999450683594,2019-12-13
146.30999755859375,2019-12-16
145.10000610351562,2019-12-17
148.10000610351562,2019-12-18
150.13999938964844,2019-12-19
150.9600067138672,2019-12-20
150.0500030517578,2019-12-23
150.35000610351562,2019-12-24
151.9199981689453,2019-12-26
151.50999450683594,2019-12-27
148.9499969482422,2019-12-30
149.77000427246094,2019-12-31
151.97999572753906,2020-01-02
152.05999755859375,2020-01-03
154.4600067138672,2020-01-06
153.41000366210938,2020-01-07
155.75999450683594,2020-01-08
154.52000427246094,2020-01-09
155.77999877929688,2020-01-10
156.4600067138672,2020-01-13
157.0399932861328,2020-01-14
156.02000427246094,2020-01-15
160.32000732421875,2020-01-16
157.9600067138672,2020-01-17
157.10000610351562,2020-01-21
156.52999877929688,2020-01-22
157.83999633789062,2020-01-23
157.0,2020-01-24
153.58999633789062,2020-01-27
155.5749969482422,2020-01-28
155.6199951171875,2020-01-29
158.69000244140625,2020-01-30
155.25999450683594,2020-01-31
159.8800048828125,2020-02-03
167.80999755859375,2020-02-04
163.8800048828125,2020-02-05
162.6699981689453,2020-02-06
162.5500030517578,2020-02-07
167.16000366210938,2020-02-10
168.10000610351562,2020-02-11
169.83999633789062,2020-02-12
170.92999267578125,2020-02-13
172.52000427246094,2020-02-14
172.8800048828125,2020-02-18
174.1699981689453,2020-02-19
173.41000366210938,2020-02-20
167.07000732421875,2020-02-21
160.0500030517578,2020-02-24
155.6199951171875,2020-02-25
156.50999450683594,2020-02-26
146.8699951171875,2020-02-27
147.3300018310547,2020-02-28
152.02000427246094,2020-03-02
148.5,2020-03-03
155.39999389648438,2020-03-04
141.25,2020-03-05
138.94000244140625,2020-03-06
128.24000549316406,2020-03-09
132.27999877929688,2020-03-10
120.73999786376953,2020-03-11
105.01000213623047,2020-03-12
115.19000244140625,2020-03-13
95.70999908447266,2020-03-16
109.38999938964844,2020-03-17
105.37000274658203,2020-03-18
107.5199966430664,2020-03-19
110.30000305175781,2020-03-20
113.44000244140625,2020-03-23
121.0999984741211,2020-03-24
122.04000091552734,2020-03-25
129.13999938964844,2020-03-26
124.76000213623047,2020-03-27
127.22000122070312,2020-03-30
126.2300033569336,2020-03-31
109.69000244140625,2020-04-01
105.27999877929688,2020-04-02
102.13999938964844,2020-04-03
118.4000015258789,2020-04-06
120.22000122070312,2020-04-07
125.05000305175781,2020-04-08
123.12999725341797,2020-04-09
125.87999725341797,2020-04-13
132.9199981689453,2020-04-14
130.5399932861328,2020-04-15
131.5749969482422,2020-04-16
135.14999389648438,2020-04-17
133.3800048828125,2020-04-20
127.18000030517578,2020-04-21
131.27999877929688,2020-04-22
131.69000244140625,2020-04-23
128.6300048828125,2020-04-24
132.61000061035156,2020-04-27
130.08999633789062,2020-04-28
140.83999633789062,2020-04-29
140.36000061035156,2020-04-30
134.0500030517578,2020-05-01
134.9199981689453,2020-05-04
143.61500549316406,2020-05-05
145.1699981689453,2020-05-06
150.6300048828125,2020-05-07
153.24000549316406,2020-05-08
158.7100067138672,2020-05-11
156.36000061035156,2020-05-12
149.08999633789062,2020-05-13
151.5399932861328,2020-05-14
156.19000244140625,2020-05-15
155.00999450683594,2020-05-18
159.05999755859375,2020-05-19
163.27999877929688,2020-05-20
163.4499969482422,2020-05-21
184.25999450683594,2020-05-22
181.14999389648438,2020-05-26
181.6199951171875,2020-05-27
180.0,2020-05-28
185.83999633789062,2020-05-29
186.55999755859375,2020-06-01
188.5399932861328,2020-06-02
188.97999572753906,2020-06-03
181.5800018310547,2020-06-04
183.1199951171875,2020-06-05
186.30999755859375,2020-06-08
183.92999267578125,2020-06-09
187.22000122070312,2020-06-10
173.74000549316406,2020-06-11
178.8800048828125,2020-06-12
181.5,2020-06-15
184.14999389648438,2020-06-16
183.7899932861328,2020-06-17
186.1999969482422,2020-06-18
187.16000366210938,2020-06-19
193.08999633789062,2020-06-22
193.0800018310547,2020-06-23
190.61000061035156,2020-06-24
193.0399932861328,2020-06-25
196.8000030517578,2020-06-26
194.5,2020-06-29
198.6999969482422,2020-06-30
203.61000061035156,2020-07-01
199.91000366210938,2020-07-02
198.66000366210938,2020-07-06
196.67999267578125,2020-07-07
205.16000366210938,2020-07-08
204.85000610351562,2020-07-09
211.32000732421875,2020-07-10
198.0,2020-07-13
199.77999877929688,2020-07-14
200.55999755859375,2020-07-15
199.02000427246094,2020-07-16
199.97000122070312,2020-07-17
207.6699981689453,2020-07-20
203.9499969482422,2020-07-21
204.50999450683594,2020-07-22
201.92999267578125,2020-07-23
199.57000732421875,2020-07-24
203.14999389648438,2020-07-27
205.3000030517578,2020-07-28
208.3300018310547,2020-07-29
209.38999938964844,2020-07-30
209.82000732421875,2020-07-31
214.4199981689453,2020-08-03
210.88999938964844,2020-08-04
217.3000030517578,2020-08-05
213.66000366210938,2020-08-06
200.3800048828125,2020-08-07
197.89999389648438,2020-08-10
195.63999938964844,2020-08-11
190.39999389648438,2020-08-12
193.3699951171875,2020-08-13
192.33999633789062,2020-08-14
195.0,2020-08-17
197.64999389648438,2020-08-18
195.4600067138672,2020-08-19
200.1699981689453,2020-08-20
202.35000610351562,2020-08-21
202.22999572753906,2020-08-24
203.6199951171875,2020-08-25
216.74000549316406,2020-08-26
215.38999938964844,2020-08-27
220.4199981689453,2020-08-28
219.3300018310547,2020-08-31
223.58999633789062,2020-09-01
221.7899932861328,2020-09-02
206.72000122070312,2020-09-03
200.13999938964844,2020-09-04
191.88999938964844,2020-09-08
196.5500030517578,2020-09-09
192.8300018310547,2020-09-10
186.92999267578125,2020-09-11
183.6699981689453,2020-09-14
185.35000610351562,2020-09-15
182.5500030517578,2020-09-16
177.67999267578125,2020-09-17
174.88999938964844,2020-09-18
177.72999572753906,2020-09-21
184.92999267578125,2020-09-22
177.47999572753906,2020-09-23
175.91000366210938,2020-09-24
184.88999938964844,2020-09-25
187.89999389648438,2020-09-28
187.17999267578125,2020-09-29
188.1300048828125,2020-09-30
192.55999755859375,2020-10-01
194.8000030517578,2020-10-02
194.07000732421875,2020-10-05
198.19000244140625,2020-10-06
206.0800018310547,2020-10-07
209.0500030517578,2020-10-08
212.42999267578125,2020-10-09
215.33999633789062,2020-10-12
215.8300018310547,2020-10-13
209.22999572753906,2020-10-14
205.2899932861328,2020-10-15
207.1999969482422,2020-10-16
207.21499633789062,2020-10-19
211.5500030517578,2020-10-20
211.6699981689453,2020-10-21
219.4600067138672,2020-10-22
216.50999450683594,2020-10-23
209.77999877929688,2020-10-26
208.77000427246094,2020-10-27
205.72000122070312,2020-10-28
205.8699951171875,2020-10-29
198.0399932861328,2020-10-30
191.33999633789062,2020-11-02
194.77999877929688,2020-11-03
207.00999450683594,2020-11-04
208.97999572753906,2020-11-05
201.0,2020-11-06
196.32000732421875,2020-11-09
187.8800048828125,2020-11-10
194.1199951171875,2020-11-11
191.75,2020-11-12
193.25,2020-11-13
193.5,2020-11-16
198.08999633789062,2020-11-17
193.10000610351562,2020-11-18
199.27999877929688,2020-11-19
198.94000244140625,2020-11-20
198.11000061035156,2020-11-23
198.49000549316406,2020-11-24
198.86000061035156,2020-11-25
204.02999877929688,2020-11-27
204.17999267578125,2020-11-30
206.42999267578125,2020-12-01
205.91000366210938,2020-12-02
158.02999877929688,2020-12-03
161.07000732421875,2020-12-04
155.6199951171875,2020-12-07
160.97000122070312,2020-12-08
155.58999633789062,2020-12-09
153.49000549316406,2020-12-10
155.25,2020-12-11
159.3800048828125,2020-12-14
161.8000030517578,2020-12-15
162.33999633789062,2020-12-16
166.25999450683594,2020-12-17
165.88999938964844,2020-12-18
174.3699951171875,2020-12-21
177.0,2020-12-22
182.5500030517578,2020-12-23
180.1999969482422,2020-12-24
175.5500030517578,2020-12-28
172.24000549316406,2020-12-29
172.3800048828125,2020-12-30
169.88999938964844,2020-12-31
166.3699951171875,2021-01-04
166.72000122070312,2021-01-05
161.60000610351562,2021-01-06
163.0399932861328,2021-01-07
165.39999389648438,2021-01-08
166.50999450683594,2021-01-11
167.00999450683594,2021-01-12
170.64999389648438,2021-01-13
170.9499969482422,2021-01-14
169.97000122070312,2021-01-15
172.9600067138672,2021-01-19
172.66000366210938,2021-01-20
171.8300018310547,2021-01-21
170.89999389648438,2021-01-22
171.91000366210938,2021-01-25
173.75999450683594,2021-01-26
168.63999938964844,2021-01-27
168.47999572753906,2021-01-28
165.02999877929688,2021-01-29
171.6300048828125,2021-02-01
175.08999633789062,2021-02-02
171.2899932861328,2021-02-03
172.25999450683594,2021-02-04
170.24000549316406,2021-02-05
169.55999755859375,2021-02-08
172.77999877929688,2021-02-09
168.02000427246094,2021-02-10
169.9600067138672,2021-02-11
173.3300018310547,2021-02-12
169.3000030517578,2021-02-16
170.5,2021-02-17
166.64999389648438,2021-02-18
169.66000366210938,2021-02-19
160.82000732421875,2021-02-22
153.8000030517578,2021-02-23
152.52999877929688,2021-02-24
145.0800018310547,2021-02-25
143.00999450683594,2021-02-26
151.25999450683594,2021-03-01
149.08999633789062,2021-03-02
143.19000244140625,2021-03-03
139.47000122070312,2021-03-04
136.77000427246094,2021-03-05
131.02999877929688,2021-03-08
135.8699951171875,2021-03-09
133.91000366210938,2021-03-10
138.19000244140625,2021-03-11
135.9199981689453,2021-03-12
138.52999877929688,2021-03-15
139.02999877929688,2021-03-16
137.80999755859375,2021-03-17
133.83999633789062,2021-03-18
135.0399932861328,2021-03-19
141.1699981689453,2021-03-22
138.22000122070312,2021-03-23
134.94000244140625,2021-03-24
132.92999267578125,2021-03-25
135.19000244140625,2021-03-26
135.02999877929688,2021-03-29
131.9499969482422,2021-03-30
135.47999572753906,2021-03-31
138.27000427246094,2021-04-01
140.47999572753906,2021-04-05
141.7899932861328,2021-04-06
138.7899932861328,2021-04-07
139.97999572753906,2021-04-08
142.27000427246094,2021-04-09
144.7100067138672,2021-04-12
147.69000244140625,2021-04-13
146.0800018310547,2021-04-14
148.3800048828125,2021-04-15
134.25,2021-04-16
132.89999389648438,2021-04-19
131.74000549316406,2021-04-20
133.74000549316406,2021-04-21
134.99000549316406,2021-04-22
133.1999969482422,2021-04-23
134.0,2021-04-26
127.38999938964844,2021-04-27
128.1300048828125,2021-04-28
128.2100067138672,2021-04-29
126.41999816894531,2021-04-30
122.97000122070312,2021-05-03
119.8499984741211,2021-05-04
116.83999633789062,2021-05-05
116.77999877929688,2021-05-06
117.81999969482422,2021-05-07
113.73999786376953,2021-05-10
119.25,2021-05-11
115.69000244140625,2021-05-12
111.98999786376953,2021-05-13
116.22000122070312,2021-05-14
114.37000274658203,2021-05-17
115.41000366210938,2021-05-18
112.7699966430664,2021-05-19
116.26000213623047,2021-05-20
118.05000305175781,2021-05-21
119.69000244140625,2021-05-24
118.70999908447266,2021-05-25
121.5,2021-05-26
120.81999969482422,2021-05-27
121.19999694824219,2021-05-28
120.27999877929688,2021-06-01
123.79000091552734,2021-06-02
111.9800033569336,2021-06-03
112.41000366210938,2021-06-04
115.69000244140625,2021-06-07
117.11000061035156,2021-06-08
116.06999969482422,2021-06-09
120.54000091552734,2021-06-10
120.94000244140625,2021-06-11
122.38999938964844,2021-06-14
121.41999816894531,2021-06-15
123.37999725341797,2021-06-16
126.30000305175781,2021-06-17
129.08999633789062,2021-06-18
125.48999786376953,2021-06-21
139.61000061035156,2021-06-22
137.6999969482422,2021-06-23
139.72999572753906,2021-06-24
141.24000549316406,2021-06-25
144.19000244140625,2021-06-28
143.8800048828125,2021-06-29
144.5800018310547,2021-06-30
141.02000427246094,2021-07-01
142.2899932861328,2021-07-02
142.91000366210938,2021-07-06
141.32000732421875,2021-07-07
138.52999877929688,2021-07-08
138.3699951171875,2021-07-09
136.0,2021-07-12
135.52999877929688,2021-07-13
133.05999755859375,2021-07-14
133.5800018310547,2021-07-15
134.38999938964844,2021-07-16
134.0399932861328,2021-07-19
137.8699951171875,2021-07-20
137.0500030517578,2021-07-21
141.07000732421875,2021-07-22
141.75,2021-07-23
141.6199951171875,2021-07-26
140.5500030517578,2021-07-27
142.4199981689453,2021-07-28
141.8800048828125,2021-07-29
141.97999572753906,2021-07-30
141.69000244140625,2021-08-02
140.60000610351562,2021-08-03
141.1999969482422,2021-08-04
146.50999450683594,2021-08-05
144.66000366210938,2021-08-06
144.32000732421875,2021-08-09
141.30999755859375,2021-08-10
145.47000122070312,2021-08-11
147.6199951171875,2021-08-12
147.4600067138672,2021-08-13
143.00999450683594,2021-08-16
143.2899932861328,2021-08-17
142.22000122070312,2021-08-18
141.27000427246094,2021-08-19
144.3300018310547,2021-08-20
145.0800018310547,2021-08-23
153.02000427246094,2021-08-24
155.02000427246094,2021-08-25
152.88999938964844,2021-08-26
155.07000732421875,2021-08-27
154.24000549316406,2021-08-30
152.8699951171875,2021-08-31
156.60000610351562,2021-09-01
158.11000061035156,2021-09-02
158.44000244140625,2021-09-03
157.2100067138672,2021-09-07
155.25,2021-09-08
156.16000366210938,2021-09-09
153.85000610351562,2021-09-10
150.92999267578125,2021-09-13
150.49000549316406,2021-09-14
151.67999267578125,2021-09-15
153.57000732421875,2021-09-16
151.77999877929688,2021-09-17
146.75999450683594,2021-09-20
148.17999267578125,2021-09-21
149.88999938964844,2021-09-22
152.55999755859375,2021-09-23
151.1199951171875,2021-09-24
148.8000030517578,2021-09-27
139.4199981689453,2021-09-28
137.57000732421875,2021-09-29
144.7100067138672,2021-09-30
145.13999938964844,2021-10-01
140.27999877929688,2021-10-04
142.5800018310547,2021-10-05
146.4600067138672,2021-10-06
150.0800018310547,2021-10-07
150.89999389648438,2021-10-08
151.1999969482422,2021-10-11
155.66000366210938,2021-10-12
161.58999633789062,2021-10-13
164.47999572753906,2021-10-14
165.0,2021-10-15
163.92999267578125,2021-10-18
165.58999633789062,2021-10-19
167.27000427246094,2021-10-20
168.8300018310547,2021-10-21
167.47000122070312,2021-10-22
168.36000061035156,2021-10-25
167.3800048828125,2021-10-26
163.25,2021-10-27
164.5,2021-10-28
164.82000732421875,2021-10-29
166.0,2021-11-01
164.97999572753906,2021-11-02
166.25,2021-11-03
166.44000244140625,2021-11-04
166.07000732421875,2021-11-05
168.69000244140625,2021-11-08
173.30999755859375,2021-11-09
164.41000366210938,2021-11-10
163.7899932861328,2021-11-11
167.82000732421875,2021-11-12
137.3800048828125,2021-11-15
141.38999938964844,2021-11-16
139.52999877929688,2021-11-17
136.05999755859375,2021-11-18
132.49000549316406,2021-11-19
128.16000366210938,2021-11-22
124.9000015258789,2021-11-23
125.06999969482422,2021-11-24
124.8499984741211,2021-11-26
125.0,2021-11-29
121.0,2021-11-30
111.69999694824219,2021-12-01
116.91999816894531,2021-12-02
114.20999908447266,2021-12-03
113.54000091552734,2021-12-06
117.98999786376953,2021-12-07
119.43000030517578,2021-12-08
113.1500015258789,2021-12-09
110.83999633789062,2021-12-10
111.5,2021-12-13
109.3499984741211,2021-12-14
112.81999969482422,2021-12-15
108.91000366210938,2021-12-16
111.33999633789062,2021-12-17
109.61000061035156,2021-12-20
114.04000091552734,2021-12-21
114.05999755859375,2021-12-22
115.91999816894531,2021-12-23
115.02999877929688,2021-12-27
112.68000030517578,2021-12-28
115.5,2021-12-29
116.08999633789062,2021-12-30
115.72000122070312,2021-12-31
116.95999908447266,2022-01-03
115.80000305175781,2022-01-04
112.23999786376953,2022-01-05
114.58000183105469,2022-01-06
114.79000091552734,2022-01-07
118.31999969482422,2022-01-10
122.11000061035156,2022-01-11
121.45999908447266,2022-01-12
120.4000015258789,2022-01-13
122.62000274658203,2022-01-14
118.05000305175781,2022-01-18
118.77999877929688,2022-01-19
118.0999984741211,2022-01-20
115.27999877929688,2022-01-21
121.29000091552734,2022-01-24
116.25,2022-01-25
113.12000274658203,2022-01-26
109.25,2022-01-27
113.87000274658203,2022-01-28
123.91999816894531,2022-01-31
124.01000213623047,2022-02-01
120.80000305175781,2022-02-02
114.94000244140625,2022-02-03
117.81999969482422,2022-02-04
117.77999877929688,2022-02-07
120.25,2022-02-08
122.66000366210938,2022-02-09
117.76000213623047,2022-02-10
114.51000213623047,2022-02-11
124.97000122070312,2022-02-14
123.94000244140625,2022-02-15
123.55000305175781,2022-02-16
117.54000091552734,2022-02-17
114.69999694824219,2022-02-18
116.20999908447266,2022-02-22
116.81999969482422,2022-02-23
121.33999633789062,2022-02-24
120.9800033569336,2022-02-25
118.0999984741211,2022-02-28
116.54000091552734,2022-03-01
114.91999816894531,2022-03-02
121.83000183105469,2022-03-03
129.05999755859375,2022-03-04
127.12000274658203,2022-03-07
124.11000061035156,2022-03-08
127.88999938964844,2022-03-09
126.91999816894531,2022-03-10
122.16999816894531,2022-03-11
110.22000122070312,2022-03-14
111.93000030517578,2022-03-15
117.87000274658203,2022-03-16
122.19999694824219,2022-03-17
128.00999450683594,2022-03-18
133.97999572753906,2022-03-21
139.39999389648438,2022-03-22
138.89999389648438,2022-03-23
142.97999572753906,2022-03-24
142.50999450683594,2022-03-25
143.85000610351562,2022-03-28
143.47000122070312,2022-03-29
142.08999633789062,2022-03-30
148.61000061035156,2022-03-31
147.8699951171875,2022-04-01
147.11000061035156,2022-04-04
140.57000732421875,2022-04-05
136.82000732421875,2022-04-06
136.1199951171875,2022-04-07
132.61000061035156,2022-04-08
133.27999877929688,2022-04-11
130.50999450683594,2022-04-12
141.72000122070312,2022-04-13
137.77000427246094,2022-04-14
133.80999755859375,2022-04-18
136.44000244140625,2022-04-19
133.22000122070312,2022-04-20
125.86000061035156,2022-04-21
123.58000183105469,2022-04-22
129.0,2022-04-25
124.0999984741211,2022-04-26
122.77999877929688,2022-04-27
126.3499984741211,2022-04-28
122.0199966430664,2022-04-29
123.91999816894531,2022-05-02
121.9800033569336,2022-05-03
122.91000366210938,2022-05-04
112.04000091552734,2022-05-05
103.37000274658203,2022-05-06
90.04000091552734,2022-05-09
94.88999938964844,2022-05-10
87.95999908447266,2022-05-11
93.76000213623047,2022-05-12
101.80000305175781,2022-05-13
96.3499984741211,2022-05-16
97.69999694824219,2022-05-17
95.68000030517578,2022-05-18
96.87999725341797,2022-05-19
98.9000015258789,2022-05-20
98.19999694824219,2022-05-23
88.7699966430664,2022-05-24
93.12000274658203,2022-05-25
102.0,2022-05-26
108.5,2022-05-27
102.55999755859375,2022-05-31
102.58999633789062,2022-06-01
108.44000244140625,2022-06-02
105.5199966430664,2022-06-03
105.91000366210938,2022-06-06
109.8499984741211,2022-06-07
105.91000366210938,2022-06-08
102.69999694824219,2022-06-09
98.45999908447266,2022-06-10
87.72000122070312,2022-06-13
86.47000122070312,2022-06-14
90.83000183105469,2022-06-15
85.79000091552734,2022-06-16
88.69999694824219,2022-06-17
93.56999969482422,2022-06-21
93.05999755859375,2022-06-22
92.36000061035156,2022-06-23
97.86000061035156,2022-06-24
97.51000213623047,2022-06-27
92.93000030517578,2022-06-28
92.31999969482422,2022-06-29
88.45999908447266,2022-06-30
91.95999908447266,2022-07-01
94.41999816894531,2022-07-05
94.4800033569336,2022-07-06
100.69000244140625,2022-07-07
99.70999908447266,2022-07-08
96.4800033569336,2022-07-11
91.69000244140625,2022-07-12
91.48999786376953,2022-07-13
89.77999877929688,2022-07-14
95.41999816894531,2022-07-15
96.05999755859375,2022-07-18
99.4000015258789,2022-07-19
106.44999694824219,2022-07-20
107.25,2022-07-21
105.2300033569336,2022-07-22
103.36000061035156,2022-07-25
98.62999725341797,2022-07-26
101.83000183105469,2022-07-27
103.87999725341797,2022-07-28
103.91000366210938,2022-07-29
104.5,2022-08-01
106.7300033569336,2022-08-02
111.5,2022-08-03
112.18000030517578,2022-08-04
112.56999969482422,2022-08-05
113.08000183105469,2022-08-08
111.9000015258789,2022-08-09
115.0,2022-08-10
111.37999725341797,2022-08-11
114.80999755859375,2022-08-12
114.83999633789062,2022-08-15
113.33000183105469,2022-08-16
109.58000183105469,2022-08-17
111.91000366210938,2022-08-18
109.22000122070312,2022-08-19
106.19999694824219,2022-08-22
108.23999786376953,2022-08-23
110.36000061035156,2022-08-24
97.12000274658203,2022-08-25
94.41999816894531,2022-08-26
93.58999633789062,2022-08-29
92.6500015258789,2022-08-30
90.02999877929688,2022-08-31
88.41999816894531,2022-09-01
87.33000183105469,2022-09-02
86.9800033569336,2022-09-06
88.1500015258789,2022-09-07
89.25,2022-09-08
94.44999694824219,2022-09-09
99.63999938964844,2022-09-12
96.3499984741211,2022-09-13
96.91000366210938,2022-09-14
93.4800033569336,2022-09-15
90.79000091552734,2022-09-16
91.5199966430664,2022-09-19
88.62999725341797,2022-09-20
86.54000091552734,2022-09-21
83.27999877929688,2022-09-22
81.02999877929688,2022-09-23
79.37999725341797,2022-09-26
80.38999938964844,2022-09-27
82.05000305175781,2022-09-28
77.80000305175781,2022-09-29
75.19999694824219,2022-09-30
78.02999877929688,2022-10-03
81.88999938964844,2022-10-04
83.30999755859375,2022-10-05
79.52999877929688,2022-10-06
72.9800033569336,2022-10-07
72.12000274658203,2022-10-10
70.16999816894531,2022-10-11
68.01000213623047,2022-10-12
69.75,2022-10-13
70.2300033569336,2022-10-14
74.04000091552734,2022-10-17
76.1500015258789,2022-10-18
77.08000183105469,2022-10-19
78.16999816894531,2022-10-20
79.19999694824219,2022-10-21
79.0,2022-10-24
82.87000274658203,2022-10-25
81.95999908447266,2022-10-26
83.16000366210938,2022-10-27
