EXPE,Date
56.61940383911133,2012-12-17
57.34744644165039,2012-12-18
56.731414794921875,2012-12-19
56.85275650024414,2012-12-20
55.620670318603516,2012-12-21
55.620670318603516,2012-12-24
54.07124710083008,2012-12-26
56.283382415771484,2012-12-27
55.40598678588867,2012-12-28
57.34744644165039,2012-12-31
59.0368766784668,2013-01-02
58.644859313964844,2013-01-03
60.166282653808594,2013-01-04
60.11962127685547,2013-01-07
60.43696975708008,2013-01-08
59.447574615478516,2013-01-09
58.58885192871094,2013-01-10
58.43952560424805,2013-01-11
58.69152069091797,2013-01-14
59.288902282714844,2013-01-15
58.51418685913086,2013-01-16
58.67285919189453,2013-01-17
58.094154357910156,2013-01-18
57.86080551147461,2013-01-22
58.43952560424805,2013-01-23
59.15822982788086,2013-01-24
62.06106948852539,2013-01-25
62.219757080078125,2013-01-28
62.13572311401367,2013-01-29
61.286354064941406,2013-01-30
60.90367126464844,2013-01-31
62.789093017578125,2013-02-01
60.81965255737305,2013-02-04
63.003780364990234,2013-02-05
61.32367706298828,2013-02-06
61.04366683959961,2013-02-07
61.27701950073242,2013-02-08
60.4836311340332,2013-02-11
61.183677673339844,2013-02-12
61.109012603759766,2013-02-13
60.82899856567383,2013-02-14
60.278297424316406,2013-02-15
60.12894821166992,2013-02-19
58.90620422363281,2013-02-20
59.512908935546875,2013-02-21
60.19428253173828,2013-02-22
58.00082015991211,2013-02-25
58.635520935058594,2013-02-26
59.904930114746094,2013-02-27
59.643577575683594,2013-02-28
59.49424362182617,2013-03-01
60.12894821166992,2013-03-04
61.519710540771484,2013-03-05
60.623634338378906,2013-03-06
60.1560173034668,2013-03-07
60.530120849609375,2013-03-08
60.77329635620117,2013-03-11
60.76394271850586,2013-03-12
61.493431091308594,2013-03-13
62.05458450317383,2013-03-14
61.93301773071289,2013-03-15
60.268245697021484,2013-03-18
58.59412384033203,2013-03-19
59.1833381652832,2013-03-20
57.92074203491211,2013-03-21
58.86534881591797,2013-03-22
58.34161376953125,2013-03-25
58.07038879394531,2013-03-26
56.95741271972656,2013-03-27
56.1343879699707,2013-03-28
56.58331298828125,2013-04-01
57.8646125793457,2013-04-02
56.8638916015625,2013-04-03
57.219303131103516,2013-04-04
57.63081359863281,2013-04-05
58.285499572753906,2013-04-08
58.38836669921875,2013-04-09
60.18406295776367,2013-04-10
60.801353454589844,2013-04-11
60.25889587402344,2013-04-12
57.48115921020508,2013-04-15
59.04304885864258,2013-04-16
57.77109146118164,2013-04-17
56.58331298828125,2013-04-18
57.67756271362305,2013-04-19
59.23945617675781,2013-04-22
60.04377746582031,2013-04-23
60.02507019042969,2013-04-24
60.76394271850586,2013-04-25
54.76891326904297,2013-04-26
52.43074417114258,2013-04-29
52.22499465942383,2013-04-30
51.53290557861328,2013-05-01
53.094791412353516,2013-05-02
55.1804313659668,2013-05-03
54.51639938354492,2013-05-06
53.37538528442383,2013-05-07
53.478248596191406,2013-05-08
52.34657669067383,2013-05-09
55.058834075927734,2013-05-10
55.58259201049805,2013-05-13
56.82648849487305,2013-05-14
56.798423767089844,2013-05-15
54.151634216308594,2013-05-16
54.338687896728516,2013-05-17
54.245174407958984,2013-05-20
54.2545051574707,2013-05-21
53.945865631103516,2013-05-22
54.44156265258789,2013-05-23
55.21782684326172,2013-05-24
55.274078369140625,2013-05-28
53.85871505737305,2013-05-29
53.886837005615234,2013-05-30
53.90557861328125,2013-05-31
53.90557861328125,2013-06-03
52.6120719909668,2013-06-04
51.51539611816406,2013-06-05
52.11529541015625,2013-06-06
52.340248107910156,2013-06-07
53.18384552001953,2013-06-10
52.340248107910156,2013-06-11
52.8370361328125,2013-06-12
54.50546646118164,2013-06-13
54.37424087524414,2013-06-14
55.42403793334961,2013-06-17
56.83940124511719,2013-06-18
56.698814392089844,2013-06-19
55.95832443237305,2013-06-20
55.14284896850586,2013-06-21
53.41816329956055,2013-06-24
53.5400276184082,2013-06-25
54.2805061340332,2013-06-26
56.16454315185547,2013-06-27
56.38011932373047,2013-06-28
58.21727752685547,2013-07-01
57.823604583740234,2013-07-02
57.814231872558594,2013-07-03
58.93901062011719,2013-07-05
58.489097595214844,2013-07-08
59.07024383544922,2013-07-09
59.257720947265625,2013-07-10
59.12647247314453,2013-07-11
59.754493713378906,2013-07-12
60.30751037597656,2013-07-15
60.45748519897461,2013-07-16
61.0198860168457,2013-07-17
61.41355895996094,2013-07-18
60.391876220703125,2013-07-19
59.94195556640625,2013-07-22
59.78261184692383,2013-07-23
59.78261184692383,2013-07-24
60.92615509033203,2013-07-25
44.24176025390625,2013-07-26
43.145084381103516,2013-07-29
44.51358413696289,2013-07-30
44.1761474609375,2013-07-31
44.24176025390625,2013-08-01
45.150962829589844,2013-08-02
46.5756950378418,2013-08-05
47.775474548339844,2013-08-06
47.61612319946289,2013-08-07
47.709869384765625,2013-08-08
47.50364303588867,2013-08-09
46.55695724487305,2013-08-12
46.285118103027344,2013-08-13
45.73210525512695,2013-08-14
44.776039123535156,2013-08-15
44.419837951660156,2013-08-16
43.90431594848633,2013-08-19
44.61668014526367,2013-08-20
42.83576202392578,2013-08-21
43.55751037597656,2013-08-22
45.77897644042969,2013-08-23
44.378055572509766,2013-08-26
44.152400970458984,2013-08-27
44.19001007080078,2013-08-28
44.274627685546875,2013-08-29
43.964359283447266,2013-08-30
44.44386672973633,2013-09-03
45.98582077026367,2013-09-04
45.29945373535156,2013-09-05
46.70978546142578,2013-09-06
47.61237716674805,2013-09-09
48.74063491821289,2013-09-10
48.97568893432617,2013-09-11
48.1201057434082,2013-09-12
48.12949752807617,2013-09-13
49.28594970703125,2013-09-16
49.135536193847656,2013-09-17
50.2731819152832,2013-09-18
49.944114685058594,2013-09-19
49.66204071044922,2013-09-20
48.75944137573242,2013-09-23
49.069705963134766,2013-09-24
48.50558090209961,2013-09-25
48.90987777709961,2013-09-26
49.088523864746094,2013-09-27
48.71242904663086,2013-09-30
49.69965744018555,2013-10-01
50.2637825012207,2013-10-02
49.032108306884766,2013-10-03
48.58079528808594,2013-10-04
48.674835205078125,2013-10-07
47.60298538208008,2013-10-08
47.00124740600586,2013-10-09
48.317535400390625,2013-10-10
48.63721466064453,2013-10-11
45.60972595214844,2013-10-14
45.026790618896484,2013-10-15
45.03620529174805,2013-10-16
45.32766342163086,2013-10-17
45.53451919555664,2013-10-18
45.308868408203125,2013-10-21
45.98582077026367,2013-10-22
46.25847244262695,2013-10-23
47.48074722290039,2013-10-24
47.433738708496094,2013-10-25
46.94483184814453,2013-10-28
47.64999008178711,2013-10-29
46.97304153442383,2013-10-30
55.444358825683594,2013-10-31
56.51620101928711,2013-11-01
56.638431549072266,2013-11-04
56.017887115478516,2013-11-05
56.2341423034668,2013-11-06
55.387943267822266,2013-11-07
56.29995346069336,2013-11-08
57.58804702758789,2013-11-11
58.31200408935547,2013-11-12
58.029930114746094,2013-11-13
57.39060592651367,2013-11-14
57.531639099121094,2013-11-15
57.399993896484375,2013-11-18
57.211490631103516,2013-11-19
57.59793472290039,2013-11-20
58.99287414550781,2013-11-21
58.483909606933594,2013-11-22
57.861839294433594,2013-11-25
58.747825622558594,2013-11-26
59.662071228027344,2013-11-27
60.0296630859375,2013-11-29
59.01172637939453,2013-12-02
58.96460723876953,2013-12-03
59.2285041809082,2013-12-04
59.92599105834961,2013-12-05
59.831722259521484,2013-12-06
59.850582122802734,2013-12-09
59.567813873291016,2013-12-10
58.728965759277344,2013-12-11
58.94575881958008,2013-12-12
59.12482452392578,2013-12-13
62.09380340576172,2013-12-16
62.57447052001953,2013-12-17
63.6678466796875,2013-12-18
62.960933685302734,2013-12-19
63.7243537902832,2013-12-20
64.73287200927734,2013-12-23
64.5632095336914,2013-12-24
65.06275939941406,2013-12-26
64.80828857421875,2013-12-27
64.88367462158203,2013-12-30
65.65654754638672,2013-12-31
65.23240661621094,2014-01-02
65.22299194335938,2014-01-03
64.99678802490234,2014-01-06
67.34366607666016,2014-01-07
66.26919555664062,2014-01-08
65.5528793334961,2014-01-09
65.5999984741211,2014-01-10
63.969444274902344,2014-01-13
65.34552764892578,2014-01-14
65.43035125732422,2014-01-15
64.54436492919922,2014-01-16
66.62734985351562,2014-01-17
63.780921936035156,2014-01-21
63.20598602294922,2014-01-22
62.678165435791016,2014-01-23
62.489646911621094,2014-01-24
61.69793701171875,2014-01-27
63.10231018066406,2014-01-28
61.70736312866211,2014-01-29
61.754486083984375,2014-01-30
61.24552917480469,2014-01-31
59.63379669189453,2014-02-03
60.29356384277344,2014-02-04
60.255855560302734,2014-02-05
61.396324157714844,2014-02-06
70.1712875366211,2014-02-07
70.0487289428711,2014-02-10
70.49171447753906,2014-02-11
71.50023651123047,2014-02-12
72.28253936767578,2014-02-13
72.69725799560547,2014-02-14
73.53608703613281,2014-02-18
75.04415893554688,2014-02-19
75.12897491455078,2014-02-20
75.39287567138672,2014-02-21
74.7048110961914,2014-02-24
74.8744888305664,2014-02-25
74.0073471069336,2014-02-26
74.10160827636719,2014-02-27
74.01678466796875,2014-02-28
72.29193878173828,2014-03-03
72.61241149902344,2014-03-04
71.37772369384766,2014-03-05
70.55609130859375,2014-03-06
71.00938415527344,2014-03-07
71.04717254638672,2014-03-10
70.58440399169922,2014-03-11
72.25599670410156,2014-03-12
71.27381134033203,2014-03-13
71.55714416503906,2014-03-14
72.4920883178711,2014-03-17
72.65264129638672,2014-03-18
71.10382080078125,2014-03-19
71.02826690673828,2014-03-20
70.07443237304688,2014-03-21
68.27063751220703,2014-03-24
68.0628662109375,2014-03-25
67.20346069335938,2014-03-26
67.8362045288086,2014-03-27
68.19508361816406,2014-03-28
68.46894073486328,2014-03-31
71.67992401123047,2014-04-01
71.7837905883789,2014-04-02
69.34723663330078,2014-04-03
66.15518188476562,2014-04-04
64.73855590820312,2014-04-07
66.12684631347656,2014-04-08
67.81731414794922,2014-04-09
64.78579711914062,2014-04-10
64.9652328491211,2014-04-11
66.30628204345703,2014-04-14
66.976806640625,2014-04-15
68.41229248046875,2014-04-16
68.4311752319336,2014-04-17
68.19508361816406,2014-04-21
69.45114135742188,2014-04-22
68.45006561279297,2014-04-23
68.09117889404297,2014-04-24
65.55077362060547,2014-04-25
64.75746154785156,2014-04-28
66.66515350341797,2014-04-29
67.04290771484375,2014-04-30
69.76278686523438,2014-05-01
67.19400787353516,2014-05-02
67.779541015625,2014-05-05
66.58961486816406,2014-05-06
65.1635513305664,2014-05-07
64.63468933105469,2014-05-08
64.83300018310547,2014-05-09
66.86346435546875,2014-05-12
67.15624237060547,2014-05-13
66.63679504394531,2014-05-14
65.9001693725586,2014-05-15
66.05127716064453,2014-05-16
66.73126220703125,2014-05-19
66.2779312133789,2014-05-20
66.9012451171875,2014-05-21
67.07125091552734,2014-05-22
67.42066192626953,2014-05-23
69.47000885009766,2014-05-27
69.20502471923828,2014-05-28
69.62142181396484,2014-05-29
69.36592864990234,2014-05-30
70.23654174804688,2014-06-02
69.28075408935547,2014-06-03
69.33751678466797,2014-06-04
70.02835845947266,2014-06-05
71.0598373413086,2014-06-06
70.54882049560547,2014-06-09
71.0598373413086,2014-06-10
71.9020767211914,2014-06-11
70.00943756103516,2014-06-12
70.2743911743164,2014-06-13
70.57720947265625,2014-06-16
73.45404815673828,2014-06-17
76.03752899169922,2014-06-18
73.7000961303711,2014-06-19
74.11648559570312,2014-06-20
73.65277862548828,2014-06-23
72.16705322265625,2014-06-24
73.16069793701172,2014-06-25
72.87679290771484,2014-06-26
74.7126693725586,2014-06-27
74.53286743164062,2014-06-30
76.4444580078125,2014-07-01
75.95238494873047,2014-07-02
77.79769897460938,2014-07-03
76.51068115234375,2014-07-07
74.58019256591797,2014-07-08
75.8671875,2014-07-09
75.07229614257812,2014-07-10
75.45079803466797,2014-07-11
75.8293685913086,2014-07-14
76.27411651611328,2014-07-15
75.11959075927734,2014-07-16
73.2458724975586,2014-07-17
74.56127166748047,2014-07-18
74.41931915283203,2014-07-21
75.94291687011719,2014-07-22
76.53907775878906,2014-07-23
75.6116943359375,2014-07-24
75.3940200805664,2014-07-25
75.89558410644531,2014-07-28
76.34984588623047,2014-07-29
77.296142578125,2014-07-30
75.1574478149414,2014-07-31
79.92693328857422,2014-08-01
80.47583770751953,2014-08-04
79.82286071777344,2014-08-05
79.34968566894531,2014-08-06
79.03740692138672,2014-08-07
78.11946868896484,2014-08-08
79.43484497070312,2014-08-11
79.92693328857422,2014-08-12
80.4569091796875,2014-08-13
80.37171936035156,2014-08-14
80.78811645507812,2014-08-15
81.4221420288086,2014-08-18
81.70603942871094,2014-08-19
81.5262451171875,2014-08-20
82.3211669921875,2014-08-21
82.5577392578125,2014-08-22
83.25946807861328,2014-08-25
82.90860748291016,2014-08-26
82.02669525146484,2014-08-27
81.93187713623047,2014-08-28
81.45773315429688,2014-08-29
83.72412872314453,2014-09-02
83.82843780517578,2014-09-03
83.3922348022461,2014-09-04
83.31636047363281,2014-09-05
83.22154235839844,2014-09-08
81.48617553710938,2014-09-09
82.53877258300781,2014-09-10
82.66204833984375,2014-09-11
82.07411193847656,2014-09-12
80.7560043334961,2014-09-15
81.75169372558594,2014-09-16
80.93616485595703,2014-09-17
81.46723937988281,2014-09-18
80.7560043334961,2014-09-19
79.19132232666016,2014-09-22
79.589599609375,2014-09-23
81.49568939208984,2014-09-24
80.30081176757812,2014-09-25
81.45773315429688,2014-09-26
82.10256958007812,2014-09-29
83.08877563476562,2014-09-30
80.39566040039062,2014-10-01
79.05858612060547,2014-10-02
81.0499496459961,2014-10-03
82.09310913085938,2014-10-06
80.34825134277344,2014-10-07
80.96461486816406,2014-10-08
79.49480438232422,2014-10-09
76.81112670898438,2014-10-10
72.39212036132812,2014-10-13
70.88433837890625,2014-10-14
70.2679672241211,2014-10-15
71.1972885131836,2014-10-16
70.71366882324219,2014-10-17
73.25507354736328,2014-10-20
76.15681457519531,2014-10-21
74.92403411865234,2014-10-22
75.71111297607422,2014-10-23
77.313720703125,2014-10-24
76.22319030761719,2014-10-27
76.43181610107422,2014-10-28
75.4266357421875,2014-10-29
76.55508422851562,2014-10-30
80.57583618164062,2014-10-31
81.48617553710938,2014-11-03
79.55168151855469,2014-11-04
78.75511932373047,2014-11-05
79.71289825439453,2014-11-06
80.71807098388672,2014-11-07
81.55253601074219,2014-11-10
81.98876953125,2014-11-11
82.60515594482422,2014-11-12
82.01722717285156,2014-11-13
83.3922348022461,2014-11-14
82.4439697265625,2014-11-17
83.97386169433594,2014-11-18
82.71002197265625,2014-11-19
81.79776000976562,2014-11-20
80.47689819335938,2014-11-21
81.39866638183594,2014-11-24
81.54119873046875,2014-11-25
81.3321533203125,2014-11-26
82.77652740478516,2014-11-28
82.1874008178711,2014-12-01
83.16614532470703,2014-12-02
84.18290710449219,2014-12-03
85.09514617919922,2014-12-04
86.80561828613281,2014-12-05
85.8173599243164,2014-12-08
86.18792724609375,2014-12-09
83.41320037841797,2014-12-10
82.97608184814453,2014-12-11
83.17564392089844,2014-12-12
82.98560333251953,2014-12-15
81.75975799560547,2014-12-16
82.53895568847656,2014-12-17
83.42272186279297,2014-12-18
83.67928314208984,2014-12-19
84.88610076904297,2014-12-22
84.49650573730469,2014-12-23
84.58202362060547,2014-12-24
84.86708068847656,2014-12-26
83.81232452392578,2014-12-29
81.69325256347656,2014-12-30
81.11360168457031,2014-12-31
81.49370574951172,2015-01-02
80.01131439208984,2015-01-05
79.9827880859375,2015-01-06
79.9827880859375,2015-01-07
83.51773834228516,2015-01-08
83.19465637207031,2015-01-09
80.93303680419922,2015-01-12
80.7905044555664,2015-01-13
81.14210510253906,2015-01-14
78.42436981201172,2015-01-15
79.3271255493164,2015-01-16
79.76422119140625,2015-01-20
79.89727020263672,2015-01-21
81.4461898803711,2015-01-22
83.09014129638672,2015-01-23
82.94758605957031,2015-01-26
82.36792755126953,2015-01-27
81.59822082519531,2015-01-28
82.26341247558594,2015-01-29
81.65523529052734,2015-01-30
81.93082427978516,2015-02-02
83.45121002197266,2015-02-03
83.49874877929688,2015-02-04
83.62227630615234,2015-02-05
73.99620819091797,2015-02-06
74.30978393554688,2015-02-09
74.30027770996094,2015-02-10
74.32878112792969,2015-02-11
85.1141586303711,2015-02-12
85.03813934326172,2015-02-13
84.2779312133789,2015-02-17
84.72454071044922,2015-02-18
86.75809478759766,2015-02-19
87.70836639404297,2015-02-20
90.03645324707031,2015-02-23
89.49481964111328,2015-02-24
89.9034423828125,2015-02-25
88.61109924316406,2015-02-26
87.18571472167969,2015-02-27
87.59432220458984,2015-03-02
86.4920425415039,2015-03-03
85.39924621582031,2015-03-04
86.83412170410156,2015-03-05
85.92961120605469,2015-03-06
86.21524810791016,2015-03-09
85.07267761230469,2015-03-10
84.69181823730469,2015-03-11
87.01502990722656,2015-03-12
86.9769287109375,2015-03-13
88.51939392089844,2015-03-16
87.91002655029297,2015-03-17
89.53816986083984,2015-03-18
90.14751434326172,2015-03-19
91.31864929199219,2015-03-20
90.83307647705078,2015-03-23
90.89971160888672,2015-03-24
89.45245361328125,2015-03-25
88.3194351196289,2015-03-26
89.19538116455078,2015-03-27
89.68099212646484,2015-03-30
89.62386322021484,2015-03-31
89.66194152832031,2015-04-01
93.28955841064453,2015-04-02
93.86083984375,2015-04-06
93.7560806274414,2015-04-07
93.92748260498047,2015-04-08
93.13721466064453,2015-04-09
94.4511489868164,2015-04-10
94.0322036743164,2015-04-13
93.394287109375,2015-04-14
93.2705078125,2015-04-15
92.51832580566406,2015-04-16
91.4995346069336,2015-04-17
92.7373046875,2015-04-20
93.60375213623047,2015-04-21
94.70821380615234,2015-04-22
94.18453216552734,2015-04-23
94.16552734375,2015-04-24
94.08934020996094,2015-04-27
93.11817169189453,2015-04-28
91.65190124511719,2015-04-29
89.71907806396484,2015-04-30
96.82194519042969,2015-05-01
96.06977081298828,2015-05-04
94.0417251586914,2015-05-05
94.35592651367188,2015-05-06
96.13642120361328,2015-05-07
97.84074401855469,2015-05-08
98.84046173095703,2015-05-11
98.27869415283203,2015-05-12
97.10759735107422,2015-05-13
99.15467071533203,2015-05-14
98.45962524414062,2015-05-15
98.4976806640625,2015-05-18
98.75477600097656,2015-05-19
100.44955444335938,2015-05-20
100.82089233398438,2015-05-21
107.59052276611328,2015-05-22
105.51158142089844,2015-05-26
105.78813171386719,2015-05-27
104.17646026611328,2015-05-28
102.28825378417969,2015-05-29
102.46942901611328,2015-06-01
102.64108276367188,2015-06-02
101.66838073730469,2015-06-03
100.74333953857422,2015-06-04
101.46808624267578,2015-06-05
99.93275451660156,2015-06-08
100.1520767211914,2015-06-09
103.15606689453125,2015-06-10
102.86998748779297,2015-06-11
102.69832611083984,2015-06-12
102.2500991821289,2015-06-15
102.94624328613281,2015-06-16
102.88903045654297,2015-06-17
104.59605407714844,2015-06-18
103.64242553710938,2015-06-19
104.42440032958984,2015-06-22
104.73910522460938,2015-06-23
103.92850494384766,2015-06-24
104.205078125,2015-06-25
105.57833099365234,2015-06-26
101.99259185791016,2015-06-29
104.28135681152344,2015-06-30
102.22150421142578,2015-07-01
102.10704803466797,2015-07-02
101.57300567626953,2015-07-06
102.09750366210938,2015-07-07
100.009033203125,2015-07-08
99.70384979248047,2015-07-09
102.96533966064453,2015-07-10
105.96932220458984,2015-07-13
102.28825378417969,2015-07-14
102.46942901611328,2015-07-15
104.94891357421875,2015-07-16
105.65462493896484,2015-07-17
104.48162841796875,2015-07-20
104.98705291748047,2015-07-21
105.53063201904297,2015-07-22
104.44348907470703,2015-07-23
100.800537109375,2015-07-24
100.05670928955078,2015-07-27
102.20242309570312,2015-07-28
101.91632080078125,2015-07-29
102.62202453613281,2015-07-30
115.81097412109375,2015-07-31
116.90766143798828,2015-08-03
118.78632354736328,2015-08-04
120.91299438476562,2015-08-05
115.96354675292969,2015-08-06
115.42951202392578,2015-08-07
115.858642578125,2015-08-10
115.51534271240234,2015-08-11
115.18156433105469,2015-08-12
115.067138671875,2015-08-13
116.01122283935547,2015-08-14
117.30819702148438,2015-08-17
117.60381317138672,2015-08-18
117.43217468261719,2015-08-19
113.19796752929688,2015-08-20
109.20218658447266,2015-08-21
103.31816101074219,2015-08-24
103.62403106689453,2015-08-25
110.14234161376953,2015-08-26
112.25457763671875,2015-08-27
111.35615539550781,2015-08-28
109.90340423583984,2015-08-31
105.4877700805664,2015-09-01
108.3646011352539,2015-09-02
107.89630126953125,2015-09-03
106.30973052978516,2015-09-04
109.3968505859375,2015-09-08
108.33594512939453,2015-09-09
110.8113784790039,2015-09-10
111.45173645019531,2015-09-11
110.62977600097656,2015-09-14
113.57352447509766,2015-09-15
119.16476440429688,2015-09-16
123.13117980957031,2015-09-17
120.89469146728516,2015-09-18
120.74179077148438,2015-09-21
119.35592651367188,2015-09-22
116.73712921142578,2015-09-23
115.16966247558594,2015-09-24
114.73957061767578,2015-09-25
111.5568618774414,2015-09-28
108.96675872802734,2015-09-29
112.47441101074219,2015-09-30
114.61532592773438,2015-10-01
117.1958999633789,2015-10-02
118.46704864501953,2015-10-05
116.81359100341797,2015-10-06
117.4921646118164,2015-10-07
117.44438934326172,2015-10-08
119.79557800292969,2015-10-09
121.40126037597656,2015-10-12
122.43348693847656,2015-10-13
116.45994567871094,2015-10-14
119.64265441894531,2015-10-15
121.74531555175781,2015-10-16
124.67951965332031,2015-10-19
123.33189392089844,2015-10-20
123.42745971679688,2015-10-21
121.93647766113281,2015-10-22
119.86247253417969,2015-10-23
122.71065521240234,2015-10-26
121.4872817993164,2015-10-27
120.23522186279297,2015-10-28
121.43946838378906,2015-10-29
130.27073669433594,2015-10-30
129.4201202392578,2015-11-02
130.3567657470703,2015-11-03
128.2349853515625,2015-11-04
131.236083984375,2015-11-05
127.42257690429688,2015-11-06
123.7524185180664,2015-11-09
123.30323028564453,2015-11-10
123.04517364501953,2015-11-11
122.28055572509766,2015-11-12
119.6617431640625,2015-11-13
117.10986328125,2015-11-16
115.76917266845703,2015-11-17
119.99237823486328,2015-11-18
122.6641845703125,2015-11-19
120.9021224975586,2015-11-20
119.62846374511719,2015-11-23
116.13308715820312,2015-11-24
118.38356018066406,2015-11-25
118.39311218261719,2015-11-27
117.89515686035156,2015-11-30
119.743408203125,2015-12-01
117.89515686035156,2015-12-02
117.09072875976562,2015-12-03
120.58611297607422,2015-12-04
119.743408203125,2015-12-07
120.30838012695312,2015-12-08
119.72422790527344,2015-12-09
120.28924560546875,2015-12-10
117.99089813232422,2015-12-11
119.03472900390625,2015-12-14
124.72312927246094,2015-12-15
125.60417175292969,2015-12-16
123.2196273803711,2015-12-17
120.04983520507812,2015-12-18
120.26051330566406,2015-12-21
122.11833953857422,2015-12-22
120.93085479736328,2015-12-23
121.11282348632812,2015-12-24
120.75848388671875,2015-12-28
122.29070281982422,2015-12-29
120.92129516601562,2015-12-30
119.03472900390625,2015-12-31
115.68299865722656,2016-01-04
114.84983825683594,2016-01-05
113.99755859375,2016-01-06
109.94671630859375,2016-01-07
106.69075775146484,2016-01-08
106.48963928222656,2016-01-11
107.15998077392578,2016-01-12
101.8642349243164,2016-01-13
103.10916137695312,2016-01-14
98.40715789794922,2016-01-15
100.85872650146484,2016-01-19
101.77803802490234,2016-01-20
101.8929672241211,2016-01-21
102.58246612548828,2016-01-22
100.75337219238281,2016-01-25
100.48524475097656,2016-01-26
95.31395721435547,2016-01-27
94.50955200195312,2016-01-28
96.760009765625,2016-01-29
97.82298278808594,2016-02-01
94.5286865234375,2016-02-02
92.22079467773438,2016-02-03
95.6683120727539,2016-02-04
89.57772064208984,2016-02-05
87.6528549194336,2016-02-08
88.71583557128906,2016-02-09
90.35338592529297,2016-02-10
98.99131774902344,2016-02-11
97.91875457763672,2016-02-12
100.97364807128906,2016-02-16
106.18318176269531,2016-02-17
102.91764831542969,2016-02-18
104.06680297851562,2016-02-19
102.42923736572266,2016-02-22
99.74784088134766,2016-02-23
99.97769927978516,2016-02-24
100.6767578125,2016-02-25
100.98321533203125,2016-02-26
99.69995880126953,2016-02-29
103.60713195800781,2016-03-01
102.208984375,2016-03-02
103.9135971069336,2016-03-03
103.93273162841797,2016-03-04
100.92574310302734,2016-03-07
100.64740753173828,2016-03-08
101.44404602050781,2016-03-09
104.98580169677734,2016-03-10
110.3128433227539,2016-03-11
111.7142105102539,2016-03-14
111.59900665283203,2016-03-15
109.70816040039062,2016-03-16
107.00145721435547,2016-03-17
105.7632827758789,2016-03-18
106.425537109375,2016-03-21
104.5442886352539,2016-03-22
104.6114730834961,2016-03-23
103.36371612548828,2016-03-24
102.31748962402344,2016-03-28
102.9317855834961,2016-03-29
103.46929931640625,2016-03-30
103.48847198486328,2016-03-31
103.85320281982422,2016-04-01
100.91615295410156,2016-04-04
99.86993408203125,2016-04-05
101.49203491210938,2016-04-06
99.40923309326172,2016-04-07
98.83332061767578,2016-04-08
97.8638916015625,2016-04-11
100.3690414428711,2016-04-12
102.62464904785156,2016-04-13
104.44830322265625,2016-04-14
104.77464294433594,2016-04-15
106.56951904296875,2016-04-18
103.2389144897461,2016-04-19
103.93961334228516,2016-04-20
103.98758697509766,2016-04-21
103.19093322753906,2016-04-22
102.15432739257812,2016-04-25
102.35588073730469,2016-04-26
103.44049072265625,2016-04-27
102.69181060791016,2016-04-28
111.11911010742188,2016-04-29
111.83897399902344,2016-05-02
111.31106567382812,2016-05-03
109.52579498291016,2016-05-04
108.02847290039062,2016-05-05
108.61396789550781,2016-05-06
108.07644653320312,2016-05-09
110.39922332763672,2016-05-10
108.12444305419922,2016-05-11
108.40279388427734,2016-05-12
107.42378997802734,2016-05-13
107.42378997802734,2016-05-16
107.13582611083984,2016-05-17
106.31996154785156,2016-05-18
104.19876098632812,2016-05-19
106.05122375488281,2016-05-20
105.77285766601562,2016-05-23
108.86063385009766,2016-05-24
108.70671844482422,2016-05-25
107.5620346069336,2016-05-26
108.01416015625,2016-05-27
107.0041275024414,2016-05-31
106.38850402832031,2016-06-01
106.86945343017578,2016-06-02
105.8017349243164,2016-06-03
105.58048248291016,2016-06-06
106.44622039794922,2016-06-07
105.84019470214844,2016-06-08
104.95525360107422,2016-06-09
102.73320007324219,2016-06-10
100.35726928710938,2016-06-13
101.00173950195312,2016-06-14
100.36687469482422,2016-06-15
100.37650299072266,2016-06-16
100.17447662353516,2016-06-17
103.10835266113281,2016-06-20
103.281494140625,2016-06-21
103.86827087402344,2016-06-22
105.71514892578125,2016-06-23
97.8851089477539,2016-06-24
94.69154357910156,2016-06-27
97.33683013916016,2016-06-28
100.21295928955078,2016-06-29
102.25225067138672,2016-06-30
103.60856628417969,2016-07-01
101.89632415771484,2016-07-05
102.15605163574219,2016-07-06
103.47386169433594,2016-07-07
105.2630615234375,2016-07-08
107.04261016845703,2016-07-11
109.08187103271484,2016-07-12
109.90912628173828,2016-07-13
110.7459945678711,2016-07-14
110.25542449951172,2016-07-15
111.13076782226562,2016-07-18
111.70791625976562,2016-07-19
112.7275619506836,2016-07-20
112.14077758789062,2016-07-21
112.73717498779297,2016-07-22
113.1315689086914,2016-07-25
113.1604232788086,2016-07-26
112.73717498779297,2016-07-27
114.72834777832031,2016-07-28
112.2081298828125,2016-07-29
112.90069580078125,2016-08-01
109.2261734008789,2016-08-02
108.27386474609375,2016-08-03
109.18769073486328,2016-08-04
108.91835021972656,2016-08-05
109.74559020996094,2016-08-08
109.44739532470703,2016-08-09
110.02455139160156,2016-08-10
110.4285659790039,2016-08-11
111.6598129272461,2016-08-12
112.44860076904297,2016-08-15
111.85221862792969,2016-08-16
111.02496337890625,2016-08-17
111.044189453125,2016-08-18
110.62096405029297,2016-08-19
109.64940643310547,2016-08-22
109.5240707397461,2016-08-23
107.87542724609375,2016-08-24
108.22251892089844,2016-08-25
107.36444854736328,2016-08-26
105.86041259765625,2016-08-29
105.17588806152344,2016-08-30
105.20482635498047,2016-08-31
