GPC,Date
18.430465698242188,2002-05-17
18.28907585144043,2002-05-20
18.08205223083496,2002-05-21
18.359773635864258,2002-05-22
18.521360397338867,2002-05-23
18.304227828979492,2002-05-24
18.329477310180664,2002-05-28
18.334522247314453,2002-05-29
18.188095092773438,2002-05-30
18.45571517944336,2002-05-31
18.188095092773438,2002-06-03
18.046709060668945,2002-06-04
18.34197425842285,2002-06-05
18.413240432739258,2002-06-06
18.443790435791016,2002-06-07
18.397972106933594,2002-06-10
18.326698303222656,2002-06-11
18.403060913085938,2002-06-12
18.331789016723633,2002-06-13
17.868534088134766,2002-06-14
18.42851448059082,2002-06-17
18.484512329101562,2002-06-18
18.387784957885742,2002-06-19
18.31142807006836,2002-06-20
18.275793075561523,2002-06-21
18.046707153320312,2002-06-24
18.072162628173828,2002-06-25
17.94999122619629,2002-06-26
18.051799774169922,2002-06-27
17.751441955566406,2002-06-28
17.120193481445312,2002-07-01
16.799470901489258,2002-07-02
16.494028091430664,2002-07-03
17.06928253173828,2002-07-05
16.488935470581055,2002-07-08
16.03586196899414,2002-07-09
15.6286039352417,2002-07-10
15.475876808166504,2002-07-11
15.277339935302734,2002-07-12
15.623512268066406,2002-07-15
15.404611587524414,2002-07-16
15.409703254699707,2002-07-17
15.297704696655273,2002-07-18
14.691900253295898,2002-07-19
14.26937198638916,2002-07-22
14.070831298828125,2002-07-23
14.49844741821289,2002-07-24
14.854805946350098,2002-07-25
14.839537620544434,2002-07-26
15.689691543579102,2002-07-29
15.379157066345215,2002-07-30
15.633688926696777,2002-07-31
15.735505104064941,2002-08-01
15.129703521728516,2002-08-02
14.854805946350098,2002-08-05
15.323161125183105,2002-08-06
15.64896011352539,2002-08-07
15.94931697845459,2002-08-08
16.17840576171875,2002-08-09
16.010406494140625,2002-08-12
15.577693939208984,2002-08-13
16.020587921142578,2002-08-14
16.219127655029297,2002-08-15
16.07149887084961,2002-08-16
16.310771942138672,2002-08-19
16.147863388061523,2002-08-20
16.31585693359375,2002-08-21
16.514385223388672,2002-08-22
16.33112335205078,2002-08-23
16.28021240234375,2002-08-26
16.621294021606445,2002-08-27
16.870744705200195,2002-08-28
16.947101593017578,2002-08-29
16.92674446105957,2002-08-30
16.41766929626465,2002-09-03
16.479312896728516,2002-09-04
16.448495864868164,2002-09-05
16.59233283996582,2002-09-06
16.70020294189453,2002-09-09
16.741294860839844,2002-09-10
16.674518585205078,2002-09-11
16.602598190307617,2002-09-12
16.535818099975586,2002-09-13
16.489591598510742,2002-09-16
16.083763122558594,2002-09-17
16.037532806396484,2002-09-18
15.66767692565918,2002-09-19
15.934796333312988,2002-09-20
15.57520866394043,2002-09-23
15.410828590393066,2002-09-24
15.934796333312988,2002-09-25
16.41767120361328,2002-09-26
15.883430480957031,2002-09-27
15.73958683013916,2002-09-30
16.289241790771484,2002-10-01
15.924515724182129,2002-10-02
15.981030464172363,2002-10-03
15.636857032775879,2002-10-04
15.18994426727295,2002-10-07
15.775551795959473,2002-10-08
15.205347061157227,2002-10-09
15.60603141784668,2002-10-10
16.26869773864746,2002-10-11
15.801234245300293,2002-10-14
16.3868465423584,2002-10-15
16.176231384277344,2002-10-16
16.20191764831543,2002-10-17
16.124858856201172,2002-10-18
16.0734920501709,2002-10-21
15.611169815063477,2002-10-22
15.662538528442383,2002-10-23
15.374872207641602,2002-10-24
15.559794425964355,2002-10-25
15.231034278869629,2002-10-28
15.200210571289062,2002-10-29
15.328631401062012,2002-10-30
15.174528121948242,2002-10-31
15.251581192016602,2002-11-01
15.205347061157227,2002-11-04
15.282400131225586,2002-11-05
15.477594375610352,2002-11-06
15.18480110168457,2002-11-07
15.261853218078613,2002-11-08
15.143708229064941,2002-11-11
15.282400131225586,2002-11-12
15.24130630493164,2002-11-13
15.441655158996582,2002-11-14
15.498152732849121,2002-11-15
15.585485458374023,2002-11-18
15.683080673217773,2002-11-19
15.939929962158203,2002-11-20
16.278968811035156,2002-11-21
16.176231384277344,2002-11-22
16.361162185668945,2002-11-25
15.9758882522583,2002-11-26
16.25328826904297,2002-11-27
16.330337524414062,2002-11-29
16.438217163085938,2002-12-02
15.981030464172363,2002-12-03
15.78916072845459,2002-12-04
15.586953163146973,2002-12-05
15.602505683898926,2002-12-06
15.296568870544434,2002-12-09
15.519538879394531,2002-12-10
15.701020240783691,2002-12-11
15.841020584106445,2002-12-12
15.68547248840332,2002-12-13
16.12102508544922,2002-12-16
16.126211166381836,2002-12-17
16.017322540283203,2002-12-18
15.861760139465332,2002-12-19
16.089923858642578,2002-12-20
16.19881248474121,2002-12-23
16.079551696777344,2002-12-24
16.079551696777344,2002-12-26
15.955101013183594,2002-12-27
15.908441543579102,2002-12-30
15.970654487609863,2002-12-31
16.390663146972656,2003-01-02
16.333621978759766,2003-01-03
16.530675888061523,2003-01-06
16.307703018188477,2003-01-07
16.09510612487793,2003-01-08
16.478816986083984,2003-01-09
16.318071365356445,2003-01-10
16.333621978759766,2003-01-13
16.354366302490234,2003-01-14
16.032882690429688,2003-01-15
15.981030464172363,2003-01-16
15.996583938598633,2003-01-17
15.799538612365723,2003-01-21
15.576568603515625,2003-01-22
15.835840225219727,2003-01-23
15.680283546447754,2003-01-24
15.395089149475098,2003-01-27
15.43657398223877,2003-01-28
15.503981590270996,2003-01-29
15.192865371704102,2003-01-30
15.296568870544434,2003-01-31
15.410643577575684,2003-02-03
15.239537239074707,2003-02-04
15.130642890930176,2003-02-05
15.11508560180664,2003-02-06
14.933599472045898,2003-02-07
15.037312507629395,2003-02-10
15.016563415527344,2003-02-11
14.798787117004395,2003-02-12
14.606924057006836,2003-02-13
14.907672882080078,2003-02-14
15.141009330749512,2003-02-18
15.001008033752441,2003-02-19
14.866189956665039,2003-02-20
14.89730167388916,2003-02-21
14.803969383239746,2003-02-24
14.881749153137207,2003-02-25
14.7158203125,2003-02-26
14.995823860168457,2003-02-27
14.933599472045898,2003-02-28
15.037312507629395,2003-03-03
14.778040885925293,2003-03-04
14.754464149475098,2003-03-05
14.544880867004395,2003-03-06
14.77542495727539,2003-03-07
14.450573921203613,2003-03-10
14.371983528137207,2003-03-11
14.513446807861328,2003-03-12
14.932605743408203,2003-03-13
14.958805084228516,2003-03-14
15.377964973449707,2003-03-17
15.493237495422363,2003-03-18
15.59278678894043,2003-03-19
15.7709321975708,2003-03-20
16.242481231689453,2003-03-21
15.81284236907959,2003-03-24
16.08530044555664,2003-03-25
15.985754013061523,2003-03-26
15.949068069458008,2003-03-27
15.818086624145508,2003-03-28
15.985754013061523,2003-03-31
16.08530044555664,2003-04-01
16.645923614501953,2003-04-02
16.567337036132812,2003-04-03
16.68260383605957,2003-04-04
16.89742660522461,2003-04-07
16.803123474121094,2003-04-08
16.624969482421875,2003-04-09
16.57781410217285,2003-04-10
16.431116104125977,2003-04-11
16.729764938354492,2003-04-14
16.735002517700195,2003-04-15
16.48349952697754,2003-04-16
16.42586898803711,2003-04-17
16.368236541748047,2003-04-21
16.624969482421875,2003-04-22
16.735002517700195,2003-04-23
16.530664443969727,2003-04-24
16.383947372436523,2003-04-25
16.761194229125977,2003-04-28
16.77167320251465,2003-04-29
16.75071907043457,2003-04-30
16.57781410217285,2003-05-01
17.028417587280273,2003-05-02
16.960296630859375,2003-05-05
17.101764678955078,2003-05-06
17.29038429260254,2003-05-07
17.11749267578125,2003-05-08
17.295631408691406,2003-05-09
17.46329116821289,2003-05-12
17.437095642089844,2003-05-13
17.258953094482422,2003-05-14
17.589040756225586,2003-05-15
17.636201858520508,2003-05-16
17.258953094482422,2003-05-19
17.237998962402344,2003-05-20
17.143688201904297,2003-05-21
17.227514266967773,2003-05-22
17.232751846313477,2003-05-23
17.300872802734375,2003-05-27
17.363744735717773,2003-05-28
17.18560028076172,2003-05-29
17.222272872924805,2003-05-30
17.44232940673828,2003-06-02
17.35326385498047,2003-06-03
17.488067626953125,2003-06-04
17.551511764526367,2003-06-05
17.281888961791992,2003-06-06
17.27132797241211,2003-06-09
17.371761322021484,2003-06-10
17.66781234741211,2003-06-11
17.620237350463867,2003-06-12
17.60966682434082,2003-06-13
17.710111618041992,2003-06-16
17.68367576599121,2003-06-17
17.60966682434082,2003-06-18
17.308324813842773,2003-06-19
17.276615142822266,2003-06-20
16.98584747314453,2003-06-23
16.94883918762207,2003-06-24
16.848398208618164,2003-06-25
17.038713455200195,2003-06-26
17.033418655395508,2003-06-27
16.92240333557129,2003-06-30
17.19729995727539,2003-07-01
17.408771514892578,2003-07-02
17.392913818359375,2003-07-03
17.657241821289062,2003-07-07
17.68367576599121,2003-07-08
17.657241821289062,2003-07-09
17.6043758392334,2003-07-10
17.68367576599121,2003-07-11
17.657241821289062,2003-07-14
17.583227157592773,2003-07-15
17.382343292236328,2003-07-16
16.94355010986328,2003-07-17
16.758522033691406,2003-07-18
16.39903450012207,2003-07-21
16.494192123413086,2003-07-22
16.425466537475586,2003-07-23
16.30916404724121,2003-07-24
16.541772842407227,2003-07-25
16.33030128479004,2003-07-28
16.28801155090332,2003-07-29
16.35145378112793,2003-07-30
16.35673713684082,2003-07-31
16.2827205657959,2003-08-01
16.256296157836914,2003-08-04
15.970817565917969,2003-08-05
15.875657081604004,2003-08-06
15.875657081604004,2003-08-07
16.002538681030273,2003-08-08
16.102981567382812,2003-08-11
16.256296157836914,2003-08-12
16.2298583984375,2003-08-13
16.388456344604492,2003-08-14
16.467754364013672,2003-08-15
16.473041534423828,2003-08-18
16.62635040283203,2003-08-19
16.61050796508789,2003-08-20
16.72151756286621,2003-08-21
16.594635009765625,2003-08-22
16.573488235473633,2003-08-25
16.53119468688965,2003-08-26
16.52062225341797,2003-08-27
16.64222526550293,2003-08-28
16.92769432067871,2003-08-29
17.234310150146484,2003-09-02
17.6584415435791,2003-09-03
17.685108184814453,2003-09-04
17.674440383911133,2003-09-05
17.765132904052734,2003-09-08
17.674440383911133,2003-09-09
17.61575698852539,2003-09-10
17.674440383911133,2003-09-11
17.669111251831055,2003-09-12
17.63176155090332,2003-09-15
17.66377830505371,2003-09-16
17.583749771118164,2003-09-17
17.59975242614746,2003-09-18
17.57307243347168,2003-09-19
17.445043563842773,2003-09-22
17.359683990478516,2003-09-23
17.130285263061523,2003-09-24
17.119617462158203,2003-09-25
16.948898315429688,2003-09-26
17.09827423095703,2003-09-29
17.060937881469727,2003-09-30
17.09827423095703,2003-10-01
17.07160186767578,2003-10-02
17.247657775878906,2003-10-03
17.349010467529297,2003-10-06
17.34368133544922,2003-10-07
17.322341918945312,2003-10-08
17.434371948242188,2003-10-09
17.42903709411621,2003-10-10
17.38636016845703,2003-10-13
17.327678680419922,2003-10-14
17.28499412536621,2003-10-15
17.28499412536621,2003-10-16
17.19429588317871,2003-10-17
17.07160186767578,2003-10-20
17.09293556213379,2003-10-21
16.964908599853516,2003-10-22
16.95957374572754,2003-10-23
17.01824951171875,2003-10-24
17.082275390625,2003-10-27
17.124948501586914,2003-10-28
17.103612899780273,2003-10-29
17.01824951171875,2003-10-30
16.97557830810547,2003-10-31
17.124948501586914,2003-11-03
17.26898956298828,2003-11-04
17.22097396850586,2003-11-05
17.130285263061523,2003-11-06
17.05558967590332,2003-11-07
16.740840911865234,2003-11-10
16.687490463256836,2003-11-11
16.91155433654785,2003-11-12
16.783523559570312,2003-11-13
16.698158264160156,2003-11-14
16.591468811035156,2003-11-17
16.426076889038086,2003-11-18
16.506107330322266,2003-11-19
16.420745849609375,2003-11-20
16.575454711914062,2003-11-21
16.8315372467041,2003-11-24
16.91155433654785,2003-11-25
16.93289566040039,2003-11-26
16.794187545776367,2003-11-28
16.93822479248047,2003-12-01
17.14095687866211,2003-12-02
17.262102127075195,2003-12-03
17.267484664916992,2003-12-04
17.31056022644043,2003-12-05
17.542083740234375,2003-12-08
17.488245010375977,2003-12-09
17.418243408203125,2003-12-10
17.676692962646484,2003-12-11
17.83822250366211,2003-12-12
17.811296463012695,2003-12-15
17.77361297607422,2003-12-16
17.660537719726562,2003-12-17
17.8543758392334,2003-12-18
17.832841873168945,2003-12-19
17.87052345275879,2003-12-22
17.8543758392334,2003-12-23
17.76822280883789,2003-12-24
17.778993606567383,2003-12-26
17.81668472290039,2003-12-29
17.789762496948242,2003-12-30
17.87590980529785,2003-12-31
17.784372329711914,2004-01-02
18.02129364013672,2004-01-05
17.956682205200195,2004-01-06
17.951292037963867,2004-01-07
17.98360252380371,2004-01-08
17.79514503479004,2004-01-09
17.714385986328125,2004-01-12
17.547475814819336,2004-01-13
17.63361930847168,2004-01-14
17.569002151489258,2004-01-15
17.57978057861328,2004-01-16
17.299789428710938,2004-01-20
17.520545959472656,2004-01-21
17.520545959472656,2004-01-22
17.455928802490234,2004-01-23
17.897451400756836,2004-01-26
17.86513900756836,2004-01-27
17.94590950012207,2004-01-28
17.822071075439453,2004-01-29
17.746688842773438,2004-01-30
17.762842178344727,2004-02-02
17.87590980529785,2004-02-03
17.827457427978516,2004-02-04
17.762842178344727,2004-02-05
18.1020565032959,2004-02-06
18.182817459106445,2004-02-09
18.268962860107422,2004-02-10
18.26358413696289,2004-02-11
18.252819061279297,2004-02-12
18.258193969726562,2004-02-13
18.48971939086914,2004-02-17
18.55971908569336,2004-02-18
18.635095596313477,2004-02-19
18.581253051757812,2004-02-20
18.683561325073242,2004-02-23
18.721254348754883,2004-02-24
18.640485763549805,2004-02-25
18.575878143310547,2004-02-26
18.699708938598633,2004-02-27
18.818164825439453,2004-03-01
18.818164825439453,2004-03-02
18.774715423583984,2004-03-03
18.7801456451416,2004-03-04
18.807315826416016,2004-03-05
18.666091918945312,2004-03-08
18.628084182739258,2004-03-09
18.313091278076172,2004-03-10
18.052406311035156,2004-03-11
18.2479190826416,2004-03-12
17.987232208251953,2004-03-15
18.106712341308594,2004-03-16
18.329383850097656,2004-03-17
18.084989547729492,2004-03-18
18.00895881652832,2004-03-19
17.89490509033203,2004-03-22
17.813444137573242,2004-03-23
17.786291122436523,2004-03-24
17.867755889892578,2004-03-25
17.75370216369629,2004-03-26
17.813444137573242,2004-03-29
17.91119956970215,2004-03-30
17.769996643066406,2004-03-31
17.769996643066406,2004-04-01
17.846033096313477,2004-04-02
18.139301300048828,2004-04-05
18.106712341308594,2004-04-06
17.954647064208984,2004-04-07
18.01981544494629,2004-04-08
18.193614959716797,2004-04-12
18.177318572998047,2004-04-13
18.106712341308594,2004-04-14
19.00282096862793,2004-04-15
19.540485382080078,2004-04-16
19.866334915161133,2004-04-19
19.757715225219727,2004-04-20
19.877193450927734,2004-04-21
20.078144073486328,2004-04-22
19.94236946105957,2004-04-23
19.92064094543457,2004-04-26
19.92607307434082,2004-04-27
19.697978973388672,2004-04-28
19.502466201782227,2004-04-29
19.442718505859375,2004-04-30
19.61651039123535,2004-05-03
19.611080169677734,2004-05-04
19.573062896728516,2004-05-05
19.638233184814453,2004-05-06
19.344966888427734,2004-05-07
19.393842697143555,2004-05-10
19.53504180908203,2004-05-11
19.61651039123535,2004-05-12
19.529613494873047,2004-05-13
19.687116622924805,2004-05-14
19.50788688659668,2004-05-17
19.58392906188965,2004-05-18
19.79572868347168,2004-05-19
19.806591033935547,2004-05-20
19.86090087890625,2004-05-21
19.844608306884766,2004-05-24
20.110736846923828,2004-05-25
20.333391189575195,2004-05-26
20.317108154296875,2004-05-27
20.442012786865234,2004-05-28
20.588640213012695,2004-06-01
21.126312255859375,2004-06-02
21.31639289855957,2004-06-03
21.430442810058594,2004-06-04
21.696550369262695,2004-06-07
21.82147216796875,2004-06-08
21.515047073364258,2004-06-09
21.460344314575195,2004-06-10
21.285240173339844,2004-06-14
21.526002883911133,2004-06-15
21.54241180419922,2004-06-16
21.504106521606445,2004-06-17
21.62449836730957,2004-06-18
21.520530700683594,2004-06-21
21.515047073364258,2004-06-22
21.640901565551758,2004-06-23
21.55335235595703,2004-06-24
21.72296905517578,2004-06-25
21.859764099121094,2004-06-28
21.728445053100586,2004-06-29
21.71202850341797,2004-06-30
21.56429100036621,2004-07-01
21.15938377380371,2004-07-02
20.77088165283203,2004-07-06
20.721637725830078,2004-07-07
20.459001541137695,2004-07-08
20.748998641967773,2004-07-09
20.68334197998047,2004-07-12
20.694278717041016,2004-07-13
20.7106990814209,2004-07-14
20.73805809020996,2004-07-15
20.513708114624023,2004-07-16
20.519184112548828,2004-07-19
20.661447525024414,2004-07-20
20.475406646728516,2004-07-21
20.420684814453125,2004-07-22
20.524658203125,2004-07-23
20.39333724975586,2004-07-26
20.459001541137695,2004-07-27
20.61767578125,2004-07-28
20.68334197998047,2004-07-29
20.645030975341797,2004-07-30
20.891260147094727,2004-08-02
20.68334197998047,2004-08-03
20.606727600097656,2004-08-04
20.278430938720703,2004-08-05
19.851627349853516,2004-08-06
20.037668228149414,2004-08-09
20.34408950805664,2004-08-10
20.420684814453125,2004-08-11
20.349546432495117,2004-08-12
20.14162254333496,2004-08-13
20.513708114624023,2004-08-16
20.765411376953125,2004-08-17
20.792776107788086,2004-08-18
20.61767578125,2004-08-19
20.842012405395508,2004-08-20
20.792776107788086,2004-08-23
20.84748077392578,2004-08-24
21.01164436340332,2004-08-25
20.86389923095703,2004-08-26
20.869382858276367,2004-08-27
20.78182601928711,2004-08-30
20.7435245513916,2004-08-31
20.732585906982422,2004-09-01
20.776363372802734,2004-09-02
20.787296295166016,2004-09-03
20.84748077392578,2004-09-07
20.913673400878906,2004-09-08
20.786828994750977,2004-09-09
20.57724952697754,2004-09-10
20.819921493530273,2004-09-13
20.693065643310547,2004-09-14
20.682031631469727,2004-09-15
20.89712905883789,2004-09-16
20.974348068237305,2004-09-17
20.90264892578125,2004-09-20
20.9522762298584,2004-09-21
20.70960807800293,2004-09-22
20.637910842895508,2004-09-23
20.648941040039062,2004-09-24
20.522098541259766,2004-09-27
20.682031631469727,2004-09-28
20.77579116821289,2004-09-29
21.167377471923828,2004-09-30
21.558948516845703,2004-10-01
21.531375885009766,2004-10-04
21.48174285888672,2004-10-05
21.581008911132812,2004-10-06
21.343860626220703,2004-10-07
21.299745559692383,2004-10-08
21.448650360107422,2004-10-11
20.996402740478516,2004-10-12
21.018463134765625,2004-10-13
20.246328353881836,2004-10-14
21.950532913208008,2004-10-15
22.038782119750977,2004-10-18
21.680282592773438,2004-10-19
21.503801345825195,2004-10-20
21.470712661743164,2004-10-21
21.17840003967285,2004-10-22
21.28870964050293,2004-10-25
21.343860626220703,2004-10-26
21.76302146911621,2004-10-27
21.939502716064453,2004-10-28
22.00016975402832,2004-10-29
22.00568199157715,2004-11-01
22.226295471191406,2004-11-02
22.496540069580078,2004-11-03
23.114238739013672,2004-11-04
23.257631301879883,2004-11-05
23.10321807861328,2004-11-08
23.31279754638672,2004-11-09
23.285228729248047,2004-11-10
23.599576950073242,2004-11-11
23.759525299072266,2004-11-12
23.594072341918945,2004-11-15
23.632675170898438,2004-11-16
23.947036743164062,2004-11-17
24.167644500732422,2004-11-18
23.616130828857422,2004-11-19
23.549943923950195,2004-11-22
23.660249710083008,2004-11-23
23.709890365600586,2004-11-24
23.825706481933594,2004-11-26
23.985652923583984,2004-11-29
23.941513061523438,2004-11-30
24.22831153869629,2004-12-01
24.26140785217285,2004-12-02
24.26140785217285,2004-12-03
23.985652923583984,2004-12-06
23.78158950805664,2004-12-07
23.770471572875977,2004-12-08
23.3594913482666,2004-12-09
23.415037155151367,2004-12-10
23.75937271118164,2004-12-13
23.964860916137695,2004-12-14
24.13148307800293,2004-12-15
23.909317016601562,2004-12-16
23.626087188720703,2004-12-17
23.881559371948242,2004-12-20
24.07037925720215,2004-12-21
24.236995697021484,2004-12-22
24.336965560913086,2004-12-23
24.120370864868164,2004-12-27
24.42028045654297,2004-12-28
24.375852584838867,2004-12-29
24.470260620117188,2004-12-30
24.470260620117188,2004-12-31
24.225875854492188,2005-01-03
24.003732681274414,2005-01-04
23.737159729003906,2005-01-05
23.79268455505371,2005-01-06
23.631628036499023,2005-01-07
23.85934066772461,2005-01-10
23.737159729003906,2005-01-11
23.81491470336914,2005-01-12
23.570531845092773,2005-01-13
23.881559371948242,2005-01-14
24.07037925720215,2005-01-18
23.737159729003906,2005-01-19
23.637178421020508,2005-01-20
23.515003204345703,2005-01-21
23.38726806640625,2005-01-24
23.437236785888672,2005-01-25
23.542766571044922,2005-01-26
23.365047454833984,2005-01-27
23.376157760620117,2005-01-28
23.509441375732422,2005-01-31
23.714937210083008,2005-02-01
24.120370864868164,2005-02-02
24.342525482177734,2005-02-03
24.78683853149414,2005-02-04
24.74795150756836,2005-02-07
24.825706481933594,2005-02-08
24.50914764404297,2005-02-09
24.481367111206055,2005-02-10
24.2425594329834,2005-02-11
24.403610229492188,2005-02-14
24.386953353881836,2005-02-15
24.503576278686523,2005-02-16
24.50914764404297,2005-02-17
24.581329345703125,2005-02-18
23.876001358032227,2005-02-22
24.464710235595703,2005-02-23
24.714637756347656,2005-02-24
23.83156394958496,2005-02-25
24.037059783935547,2005-02-28
24.14813804626465,2005-03-01
24.259218215942383,2005-03-02
24.342525482177734,2005-03-03
24.375852584838867,2005-03-04
24.309207916259766,2005-03-07
24.32586669921875,2005-03-08
24.15972137451172,2005-03-09
24.44499969482422,2005-03-10
24.288372039794922,2005-03-11
24.573671340942383,2005-03-14
24.433828353881836,2005-03-15
24.210063934326172,2005-03-16
24.20448112487793,2005-03-17
23.712215423583984,2005-03-18
23.628318786621094,2005-03-21
23.549999237060547,2005-03-22
23.633907318115234,2005-03-23
23.75697135925293,2005-03-24
23.499664306640625,2005-03-28
23.689842224121094,2005-03-29
24.10378074645996,2005-03-30
24.327543258666992,2005-03-31
24.321945190429688,2005-04-01
24.288372039794922,2005-04-04
24.484169006347656,2005-04-05
24.55129623413086,2005-04-06
24.635202407836914,2005-04-07
24.640796661376953,2005-04-08
24.624000549316406,2005-04-11
24.864551544189453,2005-04-12
24.55129623413086,2005-04-13
24.37228775024414,2005-04-14
23.919193267822266,2005-04-15
24.215656280517578,2005-04-18
24.16532325744629,2005-04-19
23.908000946044922,2005-04-20
24.38907241821289,2005-04-21
24.142942428588867,2005-04-22
24.15413475036621,2005-04-25
23.95834732055664,2005-04-26
24.025470733642578,2005-04-27
23.745779037475586,2005-04-28
23.99750328063965,2005-04-29
23.941560745239258,2005-05-02
23.930377960205078,2005-05-03
24.16532325744629,2005-05-04
24.00309944152832,2005-05-05
23.935972213745117,2005-05-06
23.941560745239258,2005-05-09
23.846464157104492,2005-05-10
23.941560745239258,2005-05-11
23.684253692626953,2005-05-12
23.52202606201172,2005-05-13
23.83529281616211,2005-05-16
23.846464157104492,2005-05-17
24.170909881591797,2005-05-18
24.10378074645996,2005-05-19
24.098188400268555,2005-05-20
24.38347625732422,2005-05-23
24.366701126098633,2005-05-24
24.131755828857422,2005-05-25
24.16532325744629,2005-05-26
24.22125244140625,2005-05-27
24.03106689453125,2005-05-31
24.109386444091797,2005-06-01
23.969533920288086,2005-06-02
23.796133041381836,2005-06-03
23.81849479675293,2005-06-06
23.930377960205078,2005-06-07
23.81937599182129,2005-06-08
23.864444732666016,2005-06-09
23.920791625976562,2005-06-10
24.04476547241211,2005-06-13
24.37160873413086,2005-06-14
24.326515197753906,2005-06-15
24.21946144104004,2005-06-16
24.208179473876953,2005-06-17
24.174375534057617,2005-06-20
24.118019104003906,2005-06-21
24.095483779907227,2005-06-22
23.610862731933594,2005-06-23
23.24459457397461,2005-06-24
23.092445373535156,2005-06-27
23.374197006225586,2005-06-28
23.413644790649414,2005-06-29
23.154436111450195,2005-06-30
23.362943649291992,2005-07-01
23.379838943481445,2005-07-05
23.199512481689453,2005-07-06
23.379838943481445,2005-07-07
23.712299346923828,2005-07-08
23.80809783935547,2005-07-11
23.72357177734375,2005-07-12
23.892629623413086,2005-07-13
23.9545955657959,2005-07-14
24.06730842590332,2005-07-15
24.005319595336914,2005-07-18
24.822410583496094,2005-07-19
25.470447540283203,2005-07-20
25.504241943359375,2005-07-21
25.786006927490234,2005-07-22
25.724016189575195,2005-07-25
26.050846099853516,2005-07-26
25.893070220947266,2005-07-27
25.966337203979492,2005-07-28
25.80290985107422,2005-07-29
26.033946990966797,2005-08-01
26.20299530029297,2005-08-02
26.19171714782715,2005-08-03
25.90433692932129,2005-08-04
25.62257957458496,2005-08-05
25.577491760253906,2005-08-08
25.769094467163086,2005-08-09
25.690202713012695,2005-08-10
25.74655532836914,2005-08-11
25.470447540283203,2005-08-12
25.54369354248047,2005-08-15
25.109798431396484,2005-08-16
25.143613815307617,2005-08-17
25.087257385253906,2005-08-18
25.109798431396484,2005-08-19
25.222501754760742,2005-08-22
25.166147232055664,2005-08-23
24.991464614868164,2005-08-24
25.32392692565918,2005-08-25
25.08161735534668,2005-08-26
25.391551971435547,2005-08-29
25.17178726196289,2005-08-30
25.8198184967041,2005-08-31
25.611318588256836,2005-09-01
25.42535972595215,2005-09-02
26.022676467895508,2005-09-06
25.808778762817383,2005-09-07
25.661266326904297,2005-09-08
25.882539749145508,2005-09-09
26.030048370361328,2005-09-12
25.97332191467285,2005-09-13
25.700990676879883,2005-09-14
25.72934913635254,2005-09-15
25.649927139282227,2005-09-16
25.13363265991211,2005-09-19
24.78754234313965,2005-09-20
24.384735107421875,2005-09-21
24.41876983642578,2005-09-22
24.41876983642578,2005-09-23
24.29395866394043,2005-09-26
24.36771011352539,2005-09-27
24.21452522277832,2005-09-28
24.23723030090332,2005-09-29
24.339344024658203,2005-09-30
24.396089553833008,2005-10-03
24.29395866394043,2005-10-04
23.885461807250977,2005-10-05
23.817380905151367,2005-10-06
23.919504165649414,2005-10-07
23.70958709716797,2005-10-10
23.743621826171875,2005-10-11
23.73227882385254,2005-10-12
23.760650634765625,2005-10-13
23.811704635620117,2005-10-14
23.715251922607422,2005-10-17
23.794679641723633,2005-10-18
23.998929977416992,2005-10-19
23.970565795898438,2005-10-20
24.169132232666016,2005-10-21
24.691097259521484,2005-10-24
24.49251937866211,2005-10-25
24.362030029296875,2005-10-26
24.04999542236328,2005-10-27
24.66840362548828,2005-10-28
25.17336082458496,2005-10-31
25.258453369140625,2005-11-01
25.34923553466797,2005-11-02
25.33220863342285,2005-11-03
25.247112274169922,2005-11-04
25.496742248535156,2005-11-07
25.29248809814453,2005-11-08
25.360567092895508,2005-11-09
25.808778762817383,2005-11-10
25.67828369140625,2005-11-11
25.400293350219727,2005-11-14
25.162012100219727,2005-11-15
25.13363265991211,2005-11-16
25.258453369140625,2005-11-17
25.36624526977539,2005-11-18
25.35489845275879,2005-11-21
25.53645133972168,2005-11-22
25.326541900634766,2005-11-23
25.258453369140625,2005-11-25
25.156328201293945,2005-11-28
25.218738555908203,2005-11-29
25.139301300048828,2005-11-30
25.252777099609375,2005-12-01
25.230077743530273,2005-12-02
25.03719139099121,2005-12-05
24.96343231201172,2005-12-06
24.965137481689453,2005-12-07
24.92514419555664,2005-12-08
24.999433517456055,2005-12-09
24.908000946044922,2005-12-12
25.027999877929688,2005-12-13
25.125137329101562,2005-12-14
24.970844268798828,2005-12-15
25.0394229888916,2005-12-16
24.95943260192871,2005-12-19
24.885141372680664,2005-12-20
24.970844268798828,2005-12-21
25.15943145751953,2005-12-22
25.15369415283203,2005-12-23
25.016576766967773,2005-12-27
25.18227767944336,2005-12-28
25.216569900512695,2005-12-29
25.096559524536133,2005-12-30
25.262279510498047,2006-01-03
25.290847778320312,2006-01-04
25.347991943359375,2006-01-05
25.342288970947266,2006-01-06
25.342288970947266,2006-01-09
25.20513916015625,2006-01-10
25.1879940032959,2006-01-11
25.0394229888916,2006-01-12
25.365129470825195,2006-01-13
25.10228157043457,2006-01-17
25.062286376953125,2006-01-18
25.13656997680664,2006-01-19
24.279451370239258,2006-01-20
24.530874252319336,2006-01-23
24.588010787963867,2006-01-24
24.565160751342773,2006-01-25
24.77086067199707,2006-01-26
24.696577072143555,2006-01-27
24.433725357055664,2006-01-30
