TTWO,Date
9.569999694824219,2010-09-13
9.529999732971191,2010-09-14
9.869999885559082,2010-09-15
9.75,2010-09-16
9.829999923706055,2010-09-17
9.930000305175781,2010-09-20
9.989999771118164,2010-09-21
9.949999809265137,2010-09-22
9.739999771118164,2010-09-23
9.989999771118164,2010-09-24
9.899999618530273,2010-09-27
10.100000381469727,2010-09-28
10.069999694824219,2010-09-29
10.140000343322754,2010-09-30
10.25,2010-10-01
10.40999984741211,2010-10-04
10.550000190734863,2010-10-05
10.460000038146973,2010-10-06
10.40999984741211,2010-10-07
10.529999732971191,2010-10-08
10.550000190734863,2010-10-11
10.649999618530273,2010-10-12
10.899999618530273,2010-10-13
10.829999923706055,2010-10-14
10.569999694824219,2010-10-15
10.550000190734863,2010-10-18
10.100000381469727,2010-10-19
10.260000228881836,2010-10-20
10.210000038146973,2010-10-21
10.15999984741211,2010-10-22
9.880000114440918,2010-10-25
10.220000267028809,2010-10-26
10.289999961853027,2010-10-27
10.1899995803833,2010-10-28
10.670000076293945,2010-10-29
10.789999961853027,2010-11-01
11.109999656677246,2010-11-02
11.1899995803833,2010-11-03
11.239999771118164,2010-11-04
11.130000114440918,2010-11-05
11.329999923706055,2010-11-08
11.289999961853027,2010-11-09
11.470000267028809,2010-11-10
11.619999885559082,2010-11-11
11.109999656677246,2010-11-12
11.079999923706055,2010-11-15
10.729999542236328,2010-11-16
11.220000267028809,2010-11-17
11.319999694824219,2010-11-18
11.069999694824219,2010-11-19
11.1899995803833,2010-11-22
10.770000457763672,2010-11-23
10.9399995803833,2010-11-24
11.100000381469727,2010-11-26
11.029999732971191,2010-11-29
11.069999694824219,2010-11-30
11.369999885559082,2010-12-01
11.470000267028809,2010-12-02
11.989999771118164,2010-12-03
12.039999961853027,2010-12-06
12.0,2010-12-07
12.069999694824219,2010-12-08
12.050000190734863,2010-12-09
12.329999923706055,2010-12-10
11.920000076293945,2010-12-13
12.0600004196167,2010-12-14
12.0,2010-12-15
11.9399995803833,2010-12-16
12.930000305175781,2010-12-17
12.850000381469727,2010-12-20
12.5600004196167,2010-12-21
12.569999694824219,2010-12-22
12.40999984741211,2010-12-23
12.449999809265137,2010-12-27
12.390000343322754,2010-12-28
12.25,2010-12-29
12.279999732971191,2010-12-30
12.270000457763672,2010-12-31
12.369999885559082,2011-01-03
12.380000114440918,2011-01-04
12.40999984741211,2011-01-05
12.279999732971191,2011-01-06
12.550000190734863,2011-01-07
12.779999732971191,2011-01-10
12.8100004196167,2011-01-11
12.75,2011-01-12
13.149999618530273,2011-01-13
13.029999732971191,2011-01-14
12.949999809265137,2011-01-18
12.75,2011-01-19
12.4399995803833,2011-01-20
12.149999618530273,2011-01-21
12.279999732971191,2011-01-24
12.220000267028809,2011-01-25
12.40999984741211,2011-01-26
12.819999694824219,2011-01-27
12.40999984741211,2011-01-28
12.479999542236328,2011-01-31
13.119999885559082,2011-02-01
13.829999923706055,2011-02-02
14.130000114440918,2011-02-03
14.119999885559082,2011-02-04
14.359999656677246,2011-02-07
14.539999961853027,2011-02-08
14.760000228881836,2011-02-09
15.420000076293945,2011-02-10
15.819999694824219,2011-02-11
15.970000267028809,2011-02-14
16.0,2011-02-15
16.59000015258789,2011-02-16
16.34000015258789,2011-02-17
16.280000686645508,2011-02-18
15.920000076293945,2011-02-22
15.529999732971191,2011-02-23
15.6899995803833,2011-02-24
16.239999771118164,2011-02-25
16.06999969482422,2011-02-28
15.90999984741211,2011-03-01
15.880000114440918,2011-03-02
16.139999389648438,2011-03-03
16.049999237060547,2011-03-04
15.670000076293945,2011-03-07
15.800000190734863,2011-03-08
15.5600004196167,2011-03-09
15.369999885559082,2011-03-10
15.4399995803833,2011-03-11
15.449999809265137,2011-03-14
15.25,2011-03-15
14.960000038146973,2011-03-16
14.960000038146973,2011-03-17
15.0600004196167,2011-03-18
15.180000305175781,2011-03-21
15.09000015258789,2011-03-22
15.279999732971191,2011-03-23
15.550000190734863,2011-03-24
15.609999656677246,2011-03-25
15.569999694824219,2011-03-28
15.930000305175781,2011-03-29
15.40999984741211,2011-03-30
15.369999885559082,2011-03-31
15.050000190734863,2011-04-01
15.100000381469727,2011-04-04
15.300000190734863,2011-04-05
15.720000267028809,2011-04-06
15.65999984741211,2011-04-07
15.5600004196167,2011-04-08
15.460000038146973,2011-04-11
15.100000381469727,2011-04-12
15.130000114440918,2011-04-13
15.270000457763672,2011-04-14
15.5600004196167,2011-04-15
15.300000190734863,2011-04-18
15.300000190734863,2011-04-19
15.630000114440918,2011-04-20
15.59000015258789,2011-04-21
15.460000038146973,2011-04-25
15.539999961853027,2011-04-26
16.170000076293945,2011-04-27
16.290000915527344,2011-04-28
16.18000030517578,2011-04-29
16.100000381469727,2011-05-02
15.970000267028809,2011-05-03
15.529999732971191,2011-05-04
15.670000076293945,2011-05-05
15.600000381469727,2011-05-06
15.770000457763672,2011-05-09
16.18000030517578,2011-05-10
16.040000915527344,2011-05-11
15.989999771118164,2011-05-12
15.930000305175781,2011-05-13
15.869999885559082,2011-05-16
17.100000381469727,2011-05-17
17.06999969482422,2011-05-18
17.40999984741211,2011-05-19
16.8799991607666,2011-05-20
16.450000762939453,2011-05-23
16.100000381469727,2011-05-24
16.6200008392334,2011-05-25
16.760000228881836,2011-05-26
16.389999389648438,2011-05-27
16.389999389648438,2011-05-31
16.31999969482422,2011-06-01
16.290000915527344,2011-06-02
16.170000076293945,2011-06-03
15.869999885559082,2011-06-06
15.8100004196167,2011-06-07
15.289999961853027,2011-06-08
15.729999542236328,2011-06-09
15.59000015258789,2011-06-10
15.420000076293945,2011-06-13
15.0,2011-06-14
14.529999732971191,2011-06-15
14.489999771118164,2011-06-16
14.489999771118164,2011-06-17
14.630000114440918,2011-06-20
14.9399995803833,2011-06-21
14.859999656677246,2011-06-22
15.210000038146973,2011-06-23
14.800000190734863,2011-06-24
15.140000343322754,2011-06-27
15.260000228881836,2011-06-28
15.380000114440918,2011-06-29
15.279999732971191,2011-06-30
15.420000076293945,2011-07-01
15.569999694824219,2011-07-05
15.479999542236328,2011-07-06
15.579999923706055,2011-07-07
15.359999656677246,2011-07-08
14.84000015258789,2011-07-11
14.770000457763672,2011-07-12
14.75,2011-07-13
14.489999771118164,2011-07-14
14.369999885559082,2011-07-15
14.210000038146973,2011-07-18
14.449999809265137,2011-07-19
14.15999984741211,2011-07-20
14.199999809265137,2011-07-21
14.079999923706055,2011-07-22
14.09000015258789,2011-07-25
14.069999694824219,2011-07-26
13.65999984741211,2011-07-27
13.510000228881836,2011-07-28
13.489999771118164,2011-07-29
13.25,2011-08-01
12.760000228881836,2011-08-02
13.050000190734863,2011-08-03
12.279999732971191,2011-08-04
12.140000343322754,2011-08-05
11.069999694824219,2011-08-08
11.609999656677246,2011-08-09
10.800000190734863,2011-08-10
11.239999771118164,2011-08-11
11.479999542236328,2011-08-12
11.90999984741211,2011-08-15
11.630000114440918,2011-08-16
11.59000015258789,2011-08-17
10.9399995803833,2011-08-18
10.9399995803833,2011-08-19
11.020000457763672,2011-08-22
11.65999984741211,2011-08-23
11.8100004196167,2011-08-24
11.75,2011-08-25
12.079999923706055,2011-08-26
12.699999809265137,2011-08-29
13.140000343322754,2011-08-30
13.220000267028809,2011-08-31
12.819999694824219,2011-09-01
12.609999656677246,2011-09-02
12.609999656677246,2011-09-06
13.050000190734863,2011-09-07
13.40999984741211,2011-09-08
13.4399995803833,2011-09-09
13.579999923706055,2011-09-12
13.760000228881836,2011-09-13
13.960000038146973,2011-09-14
14.0,2011-09-15
14.010000228881836,2011-09-16
13.779999732971191,2011-09-19
13.600000381469727,2011-09-20
13.239999771118164,2011-09-21
12.619999885559082,2011-09-22
12.880000114440918,2011-09-23
13.1899995803833,2011-09-26
13.329999923706055,2011-09-27
12.899999618530273,2011-09-28
13.15999984741211,2011-09-29
12.720000267028809,2011-09-30
12.25,2011-10-03
12.430000305175781,2011-10-04
13.220000267028809,2011-10-05
14.09000015258789,2011-10-06
13.5600004196167,2011-10-07
14.420000076293945,2011-10-10
14.359999656677246,2011-10-11
14.279999732971191,2011-10-12
14.289999961853027,2011-10-13
14.039999961853027,2011-10-14
13.920000076293945,2011-10-17
14.270000457763672,2011-10-18
13.890000343322754,2011-10-19
13.9399995803833,2011-10-20
14.09000015258789,2011-10-21
14.390000343322754,2011-10-24
15.220000267028809,2011-10-25
15.270000457763672,2011-10-26
15.800000190734863,2011-10-27
16.209999084472656,2011-10-28
15.779999732971191,2011-10-31
15.289999961853027,2011-11-01
15.640000343322754,2011-11-02
15.899999618530273,2011-11-03
15.899999618530273,2011-11-04
15.569999694824219,2011-11-07
15.65999984741211,2011-11-08
15.449999809265137,2011-11-09
14.40999984741211,2011-11-10
14.720000267028809,2011-11-11
14.479999542236328,2011-11-14
14.170000076293945,2011-11-15
13.699999809265137,2011-11-16
13.59000015258789,2011-11-17
13.579999923706055,2011-11-18
13.329999923706055,2011-11-21
13.470000267028809,2011-11-22
13.270000457763672,2011-11-23
13.270000457763672,2011-11-25
13.9399995803833,2011-11-28
13.670000076293945,2011-11-29
13.949999809265137,2011-11-30
13.819999694824219,2011-12-01
13.65999984741211,2011-12-02
14.130000114440918,2011-12-05
14.25,2011-12-06
14.180000305175781,2011-12-07
13.770000457763672,2011-12-08
14.100000381469727,2011-12-09
14.149999618530273,2011-12-12
13.819999694824219,2011-12-13
13.550000190734863,2011-12-14
13.760000228881836,2011-12-15
13.6899995803833,2011-12-16
13.479999542236328,2011-12-19
13.760000228881836,2011-12-20
13.550000190734863,2011-12-21
13.520000457763672,2011-12-22
13.800000190734863,2011-12-23
13.760000228881836,2011-12-27
13.350000381469727,2011-12-28
13.399999618530273,2011-12-29
13.550000190734863,2011-12-30
14.0,2012-01-03
14.0,2012-01-04
14.65999984741211,2012-01-05
14.760000228881836,2012-01-06
14.90999984741211,2012-01-09
14.489999771118164,2012-01-10
14.5,2012-01-11
14.579999923706055,2012-01-12
14.5,2012-01-13
14.819999694824219,2012-01-17
15.210000038146973,2012-01-18
15.100000381469727,2012-01-19
15.079999923706055,2012-01-20
15.15999984741211,2012-01-23
15.399999618530273,2012-01-24
15.399999618530273,2012-01-25
15.199999809265137,2012-01-26
15.630000114440918,2012-01-27
15.550000190734863,2012-01-30
15.600000381469727,2012-01-31
15.760000228881836,2012-02-01
15.720000267028809,2012-02-02
16.200000762939453,2012-02-03
16.270000457763672,2012-02-06
16.020000457763672,2012-02-07
16.110000610351562,2012-02-08
16.190000534057617,2012-02-09
15.800000190734863,2012-02-10
16.049999237060547,2012-02-13
15.899999618530273,2012-02-14
15.569999694824219,2012-02-15
15.609999656677246,2012-02-16
15.34000015258789,2012-02-17
15.199999809265137,2012-02-21
15.40999984741211,2012-02-22
15.5600004196167,2012-02-23
15.569999694824219,2012-02-24
15.59000015258789,2012-02-27
15.579999923706055,2012-02-28
15.449999809265137,2012-02-29
15.520000457763672,2012-03-01
15.579999923706055,2012-03-02
15.479999542236328,2012-03-05
15.40999984741211,2012-03-06
15.40999984741211,2012-03-07
15.609999656677246,2012-03-08
15.829999923706055,2012-03-09
15.920000076293945,2012-03-12
15.90999984741211,2012-03-13
15.680000305175781,2012-03-14
15.930000305175781,2012-03-15
16.030000686645508,2012-03-16
16.1299991607666,2012-03-19
15.989999771118164,2012-03-20
15.970000267028809,2012-03-21
15.8100004196167,2012-03-22
15.8100004196167,2012-03-23
16.030000686645508,2012-03-26
15.899999618530273,2012-03-27
15.680000305175781,2012-03-28
15.489999771118164,2012-03-29
15.390000343322754,2012-03-30
15.4399995803833,2012-04-02
15.529999732971191,2012-04-03
15.449999809265137,2012-04-04
15.270000457763672,2012-04-05
15.15999984741211,2012-04-09
14.739999771118164,2012-04-10
14.739999771118164,2012-04-11
14.75,2012-04-12
14.65999984741211,2012-04-13
14.149999618530273,2012-04-16
14.630000114440918,2012-04-17
14.380000114440918,2012-04-18
14.149999618530273,2012-04-19
14.039999961853027,2012-04-20
13.9399995803833,2012-04-23
13.729999542236328,2012-04-24
14.149999618530273,2012-04-25
14.25,2012-04-26
14.300000190734863,2012-04-27
14.109999656677246,2012-04-30
13.859999656677246,2012-05-01
13.579999923706055,2012-05-02
13.649999618530273,2012-05-03
13.40999984741211,2012-05-04
13.4399995803833,2012-05-07
13.40999984741211,2012-05-08
12.630000114440918,2012-05-09
12.760000228881836,2012-05-10
12.609999656677246,2012-05-11
12.600000381469727,2012-05-14
12.329999923706055,2012-05-15
11.9399995803833,2012-05-16
11.619999885559082,2012-05-17
11.1899995803833,2012-05-18
11.270000457763672,2012-05-21
11.15999984741211,2012-05-22
11.779999732971191,2012-05-23
11.510000228881836,2012-05-24
11.5600004196167,2012-05-25
11.899999618530273,2012-05-29
11.729999542236328,2012-05-30
11.520000457763672,2012-05-31
11.0600004196167,2012-06-01
10.899999618530273,2012-06-04
11.140000343322754,2012-06-05
11.630000114440918,2012-06-06
11.140000343322754,2012-06-07
10.869999885559082,2012-06-08
10.5600004196167,2012-06-11
10.75,2012-06-12
10.260000228881836,2012-06-13
10.039999961853027,2012-06-14
10.0,2012-06-15
10.029999732971191,2012-06-18
10.289999961853027,2012-06-19
10.229999542236328,2012-06-20
9.850000381469727,2012-06-21
9.869999885559082,2012-06-22
9.619999885559082,2012-06-25
9.40999984741211,2012-06-26
9.399999618530273,2012-06-27
9.239999771118164,2012-06-28
9.460000038146973,2012-06-29
9.399999618530273,2012-07-02
9.779999732971191,2012-07-03
9.5,2012-07-05
9.420000076293945,2012-07-06
9.260000228881836,2012-07-09
9.119999885559082,2012-07-10
9.15999984741211,2012-07-11
9.100000381469727,2012-07-12
8.890000343322754,2012-07-13
9.020000457763672,2012-07-16
9.010000228881836,2012-07-17
9.199999809265137,2012-07-18
9.84000015258789,2012-07-19
9.420000076293945,2012-07-20
9.079999923706055,2012-07-23
8.949999809265137,2012-07-24
8.930000305175781,2012-07-25
8.729999542236328,2012-07-26
9.100000381469727,2012-07-27
9.130000114440918,2012-07-30
8.779999732971191,2012-07-31
7.869999885559082,2012-08-01
7.820000171661377,2012-08-02
8.079999923706055,2012-08-03
8.609999656677246,2012-08-06
9.4399995803833,2012-08-07
8.989999771118164,2012-08-08
8.819999694824219,2012-08-09
9.380000114440918,2012-08-10
9.079999923706055,2012-08-13
8.8100004196167,2012-08-14
9.380000114440918,2012-08-15
9.869999885559082,2012-08-16
10.069999694824219,2012-08-17
10.3100004196167,2012-08-20
10.1899995803833,2012-08-21
10.140000343322754,2012-08-22
10.279999732971191,2012-08-23
10.140000343322754,2012-08-24
9.989999771118164,2012-08-27
10.350000381469727,2012-08-28
10.289999961853027,2012-08-29
10.029999732971191,2012-08-30
10.25,2012-08-31
10.010000228881836,2012-09-04
9.9399995803833,2012-09-05
10.34000015258789,2012-09-06
10.539999961853027,2012-09-07
10.649999618530273,2012-09-10
10.819999694824219,2012-09-11
10.569999694824219,2012-09-12
10.6899995803833,2012-09-13
10.930000305175781,2012-09-14
11.149999618530273,2012-09-17
11.140000343322754,2012-09-18
11.149999618530273,2012-09-19
11.0,2012-09-20
10.729999542236328,2012-09-21
10.75,2012-09-24
10.460000038146973,2012-09-25
10.5,2012-09-26
10.609999656677246,2012-09-27
10.4399995803833,2012-09-28
10.199999809265137,2012-10-01
10.239999771118164,2012-10-02
10.1899995803833,2012-10-03
10.850000381469727,2012-10-04
11.210000038146973,2012-10-05
11.010000228881836,2012-10-08
10.609999656677246,2012-10-09
10.319999694824219,2012-10-10
10.970000267028809,2012-10-11
11.180000305175781,2012-10-12
11.5,2012-10-15
11.5,2012-10-16
11.460000038146973,2012-10-17
11.449999809265137,2012-10-18
10.979999542236328,2012-10-19
10.930000305175781,2012-10-22
11.020000457763672,2012-10-23
11.239999771118164,2012-10-24
10.9399995803833,2012-10-25
10.710000038146973,2012-10-26
11.149999618530273,2012-10-31
11.210000038146973,2012-11-01
11.039999961853027,2012-11-02
11.029999732971191,2012-11-05
11.319999694824219,2012-11-06
10.869999885559082,2012-11-07
11.109999656677246,2012-11-08
11.029999732971191,2012-11-09
11.449999809265137,2012-11-12
11.510000228881836,2012-11-13
11.470000267028809,2012-11-14
11.550000190734863,2012-11-15
11.850000381469727,2012-11-16
12.350000381469727,2012-11-19
12.239999771118164,2012-11-20
12.300000190734863,2012-11-21
12.420000076293945,2012-11-23
12.390000343322754,2012-11-26
12.399999618530273,2012-11-27
12.529999732971191,2012-11-28
12.529999732971191,2012-11-29
12.369999885559082,2012-11-30
12.34000015258789,2012-12-03
12.300000190734863,2012-12-04
12.100000381469727,2012-12-05
12.1899995803833,2012-12-06
12.329999923706055,2012-12-07
12.520000457763672,2012-12-10
12.770000457763672,2012-12-11
13.100000381469727,2012-12-12
13.029999732971191,2012-12-13
13.100000381469727,2012-12-14
12.600000381469727,2012-12-17
12.65999984741211,2012-12-18
11.979999542236328,2012-12-19
11.6899995803833,2012-12-20
11.350000381469727,2012-12-21
11.199999809265137,2012-12-24
11.140000343322754,2012-12-26
11.0,2012-12-27
11.020000457763672,2012-12-28
11.010000228881836,2012-12-31
11.479999542236328,2013-01-02
11.880000114440918,2013-01-03
12.199999809265137,2013-01-04
12.15999984741211,2013-01-07
11.779999732971191,2013-01-08
11.920000076293945,2013-01-09
11.979999542236328,2013-01-10
12.3100004196167,2013-01-11
12.199999809265137,2013-01-14
12.460000038146973,2013-01-15
12.300000190734863,2013-01-16
12.489999771118164,2013-01-17
12.520000457763672,2013-01-18
12.539999961853027,2013-01-22
12.529999732971191,2013-01-23
12.609999656677246,2013-01-24
12.819999694824219,2013-01-25
13.119999885559082,2013-01-28
13.0600004196167,2013-01-29
13.0600004196167,2013-01-30
12.170000076293945,2013-01-31
12.779999732971191,2013-02-01
12.510000228881836,2013-02-04
12.65999984741211,2013-02-05
14.4399995803833,2013-02-06
14.800000190734863,2013-02-07
15.039999961853027,2013-02-08
15.130000114440918,2013-02-11
14.859999656677246,2013-02-12
14.90999984741211,2013-02-13
14.970000267028809,2013-02-14
15.079999923706055,2013-02-15
15.520000457763672,2013-02-19
15.109999656677246,2013-02-20
14.899999618530273,2013-02-21
14.949999809265137,2013-02-22
14.930000305175781,2013-02-25
14.890000343322754,2013-02-26
14.8100004196167,2013-02-27
14.640000343322754,2013-02-28
14.720000267028809,2013-03-01
14.989999771118164,2013-03-04
15.0,2013-03-05
15.430000305175781,2013-03-06
15.40999984741211,2013-03-07
15.420000076293945,2013-03-08
15.579999923706055,2013-03-11
15.539999961853027,2013-03-12
15.579999923706055,2013-03-13
15.930000305175781,2013-03-14
15.680000305175781,2013-03-15
15.479999542236328,2013-03-18
15.229999542236328,2013-03-19
15.65999984741211,2013-03-20
15.59000015258789,2013-03-21
15.5,2013-03-22
15.869999885559082,2013-03-25
16.020000457763672,2013-03-26
16.059999465942383,2013-03-27
16.149999618530273,2013-03-28
15.890000343322754,2013-04-01
15.600000381469727,2013-04-02
15.359999656677246,2013-04-03
15.4399995803833,2013-04-04
15.420000076293945,2013-04-05
15.539999961853027,2013-04-08
15.600000381469727,2013-04-09
15.869999885559082,2013-04-10
15.699999809265137,2013-04-11
15.779999732971191,2013-04-12
15.100000381469727,2013-04-15
14.9399995803833,2013-04-16
14.449999809265137,2013-04-17
14.319999694824219,2013-04-18
14.859999656677246,2013-04-19
15.0600004196167,2013-04-22
15.319999694824219,2013-04-23
15.859999656677246,2013-04-24
15.510000228881836,2013-04-25
15.600000381469727,2013-04-26
15.460000038146973,2013-04-29
15.260000228881836,2013-04-30
15.109999656677246,2013-05-01
15.300000190734863,2013-05-02
15.680000305175781,2013-05-03
15.609999656677246,2013-05-06
15.75,2013-05-07
16.219999313354492,2013-05-08
15.989999771118164,2013-05-09
16.440000534057617,2013-05-10
16.389999389648438,2013-05-13
16.540000915527344,2013-05-14
16.34000015258789,2013-05-15
16.020000457763672,2013-05-16
16.329999923706055,2013-05-17
16.209999084472656,2013-05-20
16.06999969482422,2013-05-21
15.880000114440918,2013-05-22
15.949999809265137,2013-05-23
16.020000457763672,2013-05-24
16.280000686645508,2013-05-28
16.450000762939453,2013-05-29
16.65999984741211,2013-05-30
16.639999389648438,2013-05-31
16.260000228881836,2013-06-03
16.079999923706055,2013-06-04
15.979999542236328,2013-06-05
16.079999923706055,2013-06-06
16.979999542236328,2013-06-07
16.540000915527344,2013-06-10
16.809999465942383,2013-06-11
15.369999885559082,2013-06-12
15.5,2013-06-13
15.460000038146973,2013-06-14
15.59000015258789,2013-06-17
15.65999984741211,2013-06-18
15.359999656677246,2013-06-19
15.119999885559082,2013-06-20
15.039999961853027,2013-06-21
14.529999732971191,2013-06-24
14.630000114440918,2013-06-25
14.210000038146973,2013-06-26
14.569999694824219,2013-06-27
14.970000267028809,2013-06-28
15.369999885559082,2013-07-01
15.4399995803833,2013-07-02
15.430000305175781,2013-07-03
15.699999809265137,2013-07-05
15.510000228881836,2013-07-08
15.8100004196167,2013-07-09
15.899999618530273,2013-07-10
16.040000915527344,2013-07-11
15.880000114440918,2013-07-12
15.920000076293945,2013-07-15
15.90999984741211,2013-07-16
16.309999465942383,2013-07-17
16.43000030517578,2013-07-18
16.68000030517578,2013-07-19
16.559999465942383,2013-07-22
16.479999542236328,2013-07-23
16.59000015258789,2013-07-24
16.40999984741211,2013-07-25
16.81999969482422,2013-07-26
16.969999313354492,2013-07-29
16.989999771118164,2013-07-30
17.549999237060547,2013-07-31
17.889999389648438,2013-08-01
18.1299991607666,2013-08-02
18.260000228881836,2013-08-05
17.959999084472656,2013-08-06
18.059999465942383,2013-08-07
18.469999313354492,2013-08-08
18.56999969482422,2013-08-09
18.65999984741211,2013-08-12
18.600000381469727,2013-08-13
18.420000076293945,2013-08-14
18.329999923706055,2013-08-15
18.360000610351562,2013-08-16
17.989999771118164,2013-08-19
18.469999313354492,2013-08-20
18.190000534057617,2013-08-21
18.940000534057617,2013-08-22
18.829999923706055,2013-08-23
19.100000381469727,2013-08-26
18.290000915527344,2013-08-27
18.59000015258789,2013-08-28
18.8700008392334,2013-08-29
18.360000610351562,2013-08-30
18.649999618530273,2013-09-03
18.6299991607666,2013-09-04
18.65999984741211,2013-09-05
18.18000030517578,2013-09-06
18.489999771118164,2013-09-09
18.139999389648438,2013-09-10
17.299999237060547,2013-09-11
17.239999771118164,2013-09-12
17.65999984741211,2013-09-13
17.350000381469727,2013-09-16
17.0,2013-09-17
17.200000762939453,2013-09-18
17.43000030517578,2013-09-19
16.989999771118164,2013-09-20
17.229999542236328,2013-09-23
18.040000915527344,2013-09-24
18.350000381469727,2013-09-25
18.420000076293945,2013-09-26
18.1200008392334,2013-09-27
18.170000076293945,2013-09-30
18.3799991607666,2013-10-01
18.200000762939453,2013-10-02
17.729999542236328,2013-10-03
17.829999923706055,2013-10-04
17.40999984741211,2013-10-07
16.799999237060547,2013-10-08
16.84000015258789,2013-10-09
17.049999237060547,2013-10-10
16.84000015258789,2013-10-11
17.1200008392334,2013-10-14
16.940000534057617,2013-10-15
17.020000457763672,2013-10-16
17.149999618530273,2013-10-17
17.219999313354492,2013-10-18
17.149999618530273,2013-10-21
17.280000686645508,2013-10-22
16.989999771118164,2013-10-23
17.059999465942383,2013-10-24
17.34000015258789,2013-10-25
17.68000030517578,2013-10-28
17.950000762939453,2013-10-29
17.139999389648438,2013-10-30
17.90999984741211,2013-10-31
17.969999313354492,2013-11-01
18.350000381469727,2013-11-04
18.239999771118164,2013-11-05
17.829999923706055,2013-11-06
17.399999618530273,2013-11-07
17.510000228881836,2013-11-08
17.950000762939453,2013-11-11
17.860000610351562,2013-11-12
18.049999237060547,2013-11-13
18.0,2013-11-14
17.989999771118164,2013-11-15
17.510000228881836,2013-11-18
17.1299991607666,2013-11-19
17.040000915527344,2013-11-20
17.1200008392334,2013-11-21
16.860000610351562,2013-11-22
16.93000030517578,2013-11-25
16.010000228881836,2013-11-26
16.149999618530273,2013-11-27
16.360000610351562,2013-11-29
16.450000762939453,2013-12-02
16.5,2013-12-03
16.610000610351562,2013-12-04
16.40999984741211,2013-12-05
16.639999389648438,2013-12-06
16.889999389648438,2013-12-09
16.899999618530273,2013-12-10
16.489999771118164,2013-12-11
16.420000076293945,2013-12-12
16.940000534057617,2013-12-13
17.360000610351562,2013-12-16
17.479999542236328,2013-12-17
17.700000762939453,2013-12-18
17.799999237060547,2013-12-19
17.579999923706055,2013-12-20
17.729999542236328,2013-12-23
17.670000076293945,2013-12-24
17.8799991607666,2013-12-26
17.68000030517578,2013-12-27
17.399999618530273,2013-12-30
17.3700008392334,2013-12-31
17.530000686645508,2014-01-02
17.6299991607666,2014-01-03
17.600000381469727,2014-01-06
18.110000610351562,2014-01-07
17.799999237060547,2014-01-08
17.670000076293945,2014-01-09
17.639999389648438,2014-01-10
17.459999084472656,2014-01-13
17.170000076293945,2014-01-14
16.959999084472656,2014-01-15
16.68000030517578,2014-01-16
17.049999237060547,2014-01-17
17.389999389648438,2014-01-21
18.649999618530273,2014-01-22
18.520000457763672,2014-01-23
18.459999084472656,2014-01-24
18.239999771118164,2014-01-27
18.6200008392334,2014-01-28
18.360000610351562,2014-01-29
19.049999237060547,2014-01-30
19.18000030517578,2014-01-31
18.899999618530273,2014-02-03
17.059999465942383,2014-02-04
18.0,2014-02-05
18.239999771118164,2014-02-06
18.649999618530273,2014-02-07
18.93000030517578,2014-02-10
19.209999084472656,2014-02-11
19.219999313354492,2014-02-12
19.209999084472656,2014-02-13
19.110000610351562,2014-02-14
20.399999618530273,2014-02-18
19.56999969482422,2014-02-19
19.59000015258789,2014-02-20
19.290000915527344,2014-02-21
19.610000610351562,2014-02-24
19.59000015258789,2014-02-25
19.780000686645508,2014-02-26
20.020000457763672,2014-02-27
19.770000457763672,2014-02-28
20.0,2014-03-03
20.43000030517578,2014-03-04
20.799999237060547,2014-03-05
20.739999771118164,2014-03-06
21.209999084472656,2014-03-07
20.809999465942383,2014-03-10
20.719999313354492,2014-03-11
21.219999313354492,2014-03-12
20.8799991607666,2014-03-13
21.5,2014-03-14
21.950000762939453,2014-03-17
22.260000228881836,2014-03-18
21.790000915527344,2014-03-19
21.68000030517578,2014-03-20
21.770000457763672,2014-03-21
21.530000686645508,2014-03-24
21.239999771118164,2014-03-25
20.860000610351562,2014-03-26
21.0,2014-03-27
21.479999542236328,2014-03-28
21.93000030517578,2014-03-31
21.920000076293945,2014-04-01
21.739999771118164,2014-04-02
21.56999969482422,2014-04-03
21.200000762939453,2014-04-04
20.829999923706055,2014-04-07
21.170000076293945,2014-04-08
20.350000381469727,2014-04-09
20.329999923706055,2014-04-10
19.780000686645508,2014-04-11
19.969999313354492,2014-04-14
19.530000686645508,2014-04-15
20.049999237060547,2014-04-16
20.510000228881836,2014-04-17
20.530000686645508,2014-04-21
20.850000381469727,2014-04-22
20.889999389648438,2014-04-23
20.8799991607666,2014-04-24
20.360000610351562,2014-04-25
20.360000610351562,2014-04-28
20.3799991607666,2014-04-29
20.3799991607666,2014-04-30
20.690000534057617,2014-05-01
20.770000457763672,2014-05-02
20.639999389648438,2014-05-05
20.790000915527344,2014-05-06
21.420000076293945,2014-05-07
20.850000381469727,2014-05-08
20.3799991607666,2014-05-09
20.670000076293945,2014-05-12
20.6299991607666,2014-05-13
18.989999771118164,2014-05-14
18.809999465942383,2014-05-15
19.09000015258789,2014-05-16
19.43000030517578,2014-05-19
19.510000228881836,2014-05-20
19.219999313354492,2014-05-21
18.860000610351562,2014-05-22
19.649999618530273,2014-05-23
20.049999237060547,2014-05-27
20.010000228881836,2014-05-28
20.200000762939453,2014-05-29
20.6299991607666,2014-05-30
19.510000228881836,2014-06-02
19.469999313354492,2014-06-03
19.59000015258789,2014-06-04
19.670000076293945,2014-06-05
19.549999237060547,2014-06-06
19.790000915527344,2014-06-09
20.239999771118164,2014-06-10
20.18000030517578,2014-06-11
19.850000381469727,2014-06-12
