SPG,Date
145.60865783691406,2016-08-24
146.49900817871094,2016-08-25
145.2824249267578,2016-08-26
146.5941619873047,2016-08-29
146.73683166503906,2016-08-30
146.44461059570312,2016-08-31
146.81845092773438,2016-09-01
147.2738037109375,2016-09-02
148.27288818359375,2016-09-06
148.80979919433594,2016-09-07
147.54563903808594,2016-09-08
142.65899658203125,2016-09-09
144.27655029296875,2016-09-12
140.6336212158203,2016-09-13
141.21810913085938,2016-09-14
141.3064727783203,2016-09-15
141.86378479003906,2016-09-16
142.4482879638672,2016-09-19
141.83657836914062,2016-09-20
143.31820678710938,2016-09-21
145.0989532470703,2016-09-22
145.0989532470703,2016-09-23
145.96205139160156,2016-09-26
144.71832275390625,2016-09-27
144.50082397460938,2016-09-28
141.08216857910156,2016-09-29
140.69473266601562,2016-09-30
137.18096923828125,2016-10-03
135.16241455078125,2016-10-04
133.02151489257812,2016-10-05
133.53805541992188,2016-10-06
133.7623291015625,2016-10-07
134.23129272460938,2016-10-10
132.9059600830078,2016-10-11
135.19639587402344,2016-10-12
135.1080322265625,2016-10-13
133.88465881347656,2016-10-14
134.22447204589844,2016-10-17
134.87014770507812,2016-10-18
134.8837890625,2016-10-19
134.0681610107422,2016-10-20
133.58563232421875,2016-10-21
133.8982696533203,2016-10-24
134.074951171875,2016-10-25
128.03286743164062,2016-10-26
124.53262329101562,2016-10-27
124.29480743408203,2016-10-28
126.38810729980469,2016-10-31
124.54623413085938,2016-11-01
122.11990356445312,2016-11-02
121.88203430175781,2016-11-03
122.52769470214844,2016-11-04
123.64912414550781,2016-11-07
124.54623413085938,2016-11-08
122.86746978759766,2016-11-09
123.89379119873047,2016-11-10
124.11127471923828,2016-11-11
127.2867660522461,2016-11-14
126.35401153564453,2016-11-15
125.46927642822266,2016-11-16
123.91921997070312,2016-11-17
124.02210235595703,2016-11-18
123.23339080810547,2016-11-21
124.53651428222656,2016-11-22
123.97408294677734,2016-11-23
124.34444427490234,2016-11-25
124.3650131225586,2016-11-28
125.0302963256836,2016-11-29
123.21278381347656,2016-11-30
121.27184295654297,2016-12-01
123.01392364501953,2016-12-02
123.97408294677734,2016-12-05
123.5283203125,2016-12-06
126.0248031616211,2016-12-07
125.96304321289062,2016-12-08
125.8052978515625,2016-12-09
127.65023040771484,2016-12-12
128.54873657226562,2016-12-13
124.33074188232422,2016-12-14
123.4528579711914,2016-12-15
124.33761596679688,2016-12-16
125.25662994384766,2016-12-19
125.49667358398438,2016-12-20
122.19774627685547,2016-12-21
120.87406921386719,2016-12-22
120.67513275146484,2016-12-23
120.6820297241211,2016-12-27
119.47492980957031,2016-12-28
120.69570922851562,2016-12-29
121.85480499267578,2016-12-30
125.24977111816406,2017-01-03
126.25108337402344,2017-01-04
126.4705581665039,2017-01-05
128.13720703125,2017-01-06
127.50621795654297,2017-01-09
126.32650756835938,2017-01-10
124.81770324707031,2017-01-11
125.57215118408203,2017-01-12
126.20309448242188,2017-01-13
127.1084213256836,2017-01-17
127.95885467529297,2017-01-18
125.45552825927734,2017-01-19
126.55973815917969,2017-01-20
126.88207244873047,2017-01-23
126.29227447509766,2017-01-24
125.098876953125,2017-01-25
124.8862533569336,2017-01-26
123.11680603027344,2017-01-27
121.90283203125,2017-01-30
126.03852081298828,2017-01-31
124.502197265625,2017-02-01
125.48298645019531,2017-02-02
127.1084213256836,2017-02-03
124.87257385253906,2017-02-06
122.8081283569336,2017-02-07
123.87806701660156,2017-02-08
124.81770324707031,2017-02-09
126.10576629638672,2017-02-10
125.80797576904297,2017-02-13
125.3024673461914,2017-02-14
123.64041137695312,2017-02-15
124.08360290527344,2017-02-16
125.40631866455078,2017-02-17
128.22486877441406,2017-02-21
127.90630340576172,2017-02-22
128.1071319580078,2017-02-23
127.62234497070312,2017-02-24
129.03504943847656,2017-02-27
127.6985092163086,2017-02-28
126.39661407470703,2017-03-01
125.44094848632812,2017-03-02
124.23596954345703,2017-03-03
123.82049560546875,2017-03-06
122.77481079101562,2017-03-07
120.9742660522461,2017-03-08
117.2554931640625,2017-03-09
116.4591064453125,2017-03-10
116.81922149658203,2017-03-13
115.80812072753906,2017-03-14
117.72637939453125,2017-03-15
117.31090545654297,2017-03-16
116.35523223876953,2017-03-17
116.41752624511719,2017-03-20
117.0062026977539,2017-03-21
114.5408706665039,2017-03-22
116.03666687011719,2017-03-23
116.3067398071289,2017-03-24
115.06025695800781,2017-03-27
116.37602233886719,2017-03-28
117.62948608398438,2017-03-29
117.75408935546875,2017-03-30
119.1322021484375,2017-03-31
120.53800201416016,2017-04-03
118.11418151855469,2017-04-04
117.9272232055664,2017-04-05
117.587890625,2017-04-06
117.59483337402344,2017-04-07
118.75826263427734,2017-04-10
120.04629516601562,2017-04-11
119.99779510498047,2017-04-12
120.38563537597656,2017-04-13
120.89115905761719,2017-04-17
121.0019302368164,2017-04-18
120.79421997070312,2017-04-19
121.0019302368164,2017-04-20
119.09757232666016,2017-04-21
116.99237060546875,2017-04-24
116.36910247802734,2017-04-25
114.29154968261719,2017-04-26
116.25133514404297,2017-04-27
114.44389343261719,2017-04-28
116.76380157470703,2017-05-01
116.88847351074219,2017-05-02
114.67243194580078,2017-05-03
114.55467987060547,2017-05-04
113.93144989013672,2017-05-05
112.76806640625,2017-05-08
112.50487518310547,2017-05-09
114.7139892578125,2017-05-10
112.03398895263672,2017-05-11
109.05621337890625,2017-05-12
109.35733032226562,2017-05-15
107.93572235107422,2017-05-16
108.0267562866211,2017-05-17
107.85169982910156,2017-05-18
110.55480194091797,2017-05-19
110.3657455444336,2017-05-22
110.12064361572266,2017-05-23
111.89240264892578,2017-05-24
112.53663635253906,2017-05-25
110.12763214111328,2017-05-26
108.5309829711914,2017-05-30
108.01976776123047,2017-05-31
108.42594146728516,2017-06-01
106.89229583740234,2017-06-02
106.6261978149414,2017-06-05
107.20744323730469,2017-06-06
108.73404693603516,2017-06-07
108.24386596679688,2017-06-08
108.96516418457031,2017-06-09
111.86436462402344,2017-06-12
111.21308135986328,2017-06-13
111.79434204101562,2017-06-14
112.55765533447266,2017-06-15
112.228515625,2017-06-16
111.32512664794922,2017-06-19
111.33216094970703,2017-06-20
111.19205474853516,2017-06-21
111.43716430664062,2017-06-22
111.27610778808594,2017-06-23
112.36157989501953,2017-06-26
113.70612335205078,2017-06-27
114.7075424194336,2017-06-28
113.85320281982422,2017-06-29
113.2789535522461,2017-06-30
115.67393493652344,2017-07-03
110.80691528320312,2017-07-05
109.09120178222656,2017-07-06
109.69346618652344,2017-07-07
108.85310363769531,2017-07-10
107.80268859863281,2017-07-11
108.90914154052734,2017-07-12
110.6808853149414,2017-07-13
112.55765533447266,2017-07-14
113.53804779052734,2017-07-17
111.9273910522461,2017-07-18
112.23554229736328,2017-07-19
112.75369262695312,2017-07-20
112.45260620117188,2017-07-21
112.0744400024414,2017-07-24
113.14590454101562,2017-07-25
114.68649291992188,2017-07-26
116.4792709350586,2017-07-27
112.41057586669922,2017-07-28
110.9959945678711,2017-07-31
115.2537612915039,2017-08-01
113.00582885742188,2017-08-02
113.41199493408203,2017-08-03
115.2187271118164,2017-08-04
116.50727844238281,2017-08-07
114.91063690185547,2017-08-08
114.4344253540039,2017-08-09
112.85174560546875,2017-08-10
110.56881713867188,2017-08-11
112.28453063964844,2017-08-14
111.54086303710938,2017-08-15
111.86666107177734,2017-08-16
111.3354721069336,2017-08-17
108.77165222167969,2017-08-18
109.47993469238281,2017-08-21
108.52378845214844,2017-08-22
111.5975341796875,2017-08-23
110.95303344726562,2017-08-24
112.63863372802734,2017-08-25
111.07345581054688,2017-08-28
110.66265106201172,2017-08-29
111.20800018310547,2017-08-30
111.08760070800781,2017-08-31
112.03665924072266,2017-09-01
111.10884094238281,2017-09-05
112.41910552978516,2017-09-06
113.88516235351562,2017-09-07
113.0069351196289,2017-09-08
113.54521179199219,2017-09-11
111.58336639404297,2017-09-12
113.62309265136719,2017-09-13
115.9744873046875,2017-09-14
116.69689178466797,2017-09-15
114.39508819580078,2017-09-18
113.12732696533203,2017-09-19
113.24772644042969,2017-09-20
113.02110290527344,2017-09-21
112.47577667236328,2017-09-22
113.65852355957031,2017-09-25
115.804443359375,2017-09-26
113.396484375,2017-09-27
114.44465637207031,2017-09-28
114.03389739990234,2017-09-29
113.09900665283203,2017-10-02
112.63863372802734,2017-10-03
113.20524597167969,2017-10-04
114.21090698242188,2017-10-05
113.48855590820312,2017-10-06
113.8568115234375,2017-10-09
115.37950134277344,2017-10-10
116.91643524169922,2017-10-11
116.53399658203125,2017-10-12
117.78755187988281,2017-10-13
117.0934829711914,2017-10-16
118.34707641601562,2017-10-17
116.49858093261719,2017-10-18
117.2280502319336,2017-10-19
116.6614761352539,2017-10-20
117.17137908935547,2017-10-23
116.05944061279297,2017-10-24
115.92489624023438,2017-10-25
115.98155212402344,2017-10-26
110.95303344726562,2017-10-27
111.71792602539062,2017-10-30
110.01109313964844,2017-10-31
111.2575912475586,2017-11-01
112.86529541015625,2017-11-02
109.7773666381836,2017-11-03
109.77027893066406,2017-11-06
112.64574432373047,2017-11-07
111.21508026123047,2017-11-08
114.21090698242188,2017-11-09
115.9744873046875,2017-11-10
113.53812408447266,2017-11-13
113.67976379394531,2017-11-14
114.19567108154297,2017-11-15
114.54672241210938,2017-11-16
116.03703308105469,2017-11-17
113.93050384521484,2017-11-20
114.03084564208984,2017-11-21
113.44332885742188,2017-11-22
113.20689392089844,2017-11-24
112.05329132080078,2017-11-27
111.85987091064453,2017-11-28
113.72990417480469,2017-11-29
115.8937759399414,2017-11-30
116.32364654541016,2017-12-01
117.2694320678711,2017-12-04
116.6102523803711,2017-12-05
116.61742401123047,2017-12-06
116.12303924560547,2017-12-07
116.25200653076172,2017-12-08
116.2591552734375,2017-12-11
119.18964385986328,2017-12-12
118.81707763671875,2017-12-13
118.67378997802734,2017-12-14
120.2357406616211,2017-12-15
121.67589569091797,2017-12-18
120.67279815673828,2017-12-19
117.49153900146484,2017-12-20
118.0074234008789,2017-12-21
119.70555114746094,2017-12-22
121.3462905883789,2017-12-26
122.35658264160156,2017-12-27
122.62883758544922,2017-12-28
123.05158233642578,2017-12-29
123.53880310058594,2018-01-02
122.96560668945312,2018-01-03
119.36878204345703,2018-01-04
120.47933197021484,2018-01-05
121.26746368408203,2018-01-08
118.6021499633789,2018-01-09
118.2080307006836,2018-01-10
118.1005859375,2018-01-11
118.5877914428711,2018-01-12
118.25100708007812,2018-01-16
119.94197845458984,2018-01-17
117.68501281738281,2018-01-18
117.67784118652344,2018-01-19
119.01055145263672,2018-01-22
119.17535400390625,2018-01-23
119.01055145263672,2018-01-24
117.64916229248047,2018-01-25
117.29805755615234,2018-01-26
116.73206329345703,2018-01-29
116.50993347167969,2018-01-30
117.054443359375,2018-01-31
114.38909912109375,2018-02-01
112.14644622802734,2018-02-02
111.14334869384766,2018-02-05
111.7595443725586,2018-02-06
110.95711517333984,2018-02-07
109.03682708740234,2018-02-08
112.6336441040039,2018-02-09
112.34710693359375,2018-02-12
112.81141662597656,2018-02-13
111.79566955566406,2018-02-14
113.29022979736328,2018-02-15
113.24671936035156,2018-02-16
112.88396453857422,2018-02-20
109.77146911621094,2018-02-21
111.75212097167969,2018-02-22
113.6602783203125,2018-02-23
115.40876770019531,2018-02-26
111.6795883178711,2018-02-27
111.37487030029297,2018-02-28
112.41234588623047,2018-03-01
112.83316040039062,2018-03-02
114.24069213867188,2018-03-05
114.3640365600586,2018-03-06
113.12338256835938,2018-03-07
113.38458251953125,2018-03-08
113.5949935913086,2018-03-09
113.71833038330078,2018-03-12
114.24796295166016,2018-03-13
114.98799133300781,2018-03-14
113.61675262451172,2018-03-15
114.00126647949219,2018-03-16
112.76786041259766,2018-03-19
112.15118408203125,2018-03-20
111.97702026367188,2018-03-21
110.66386413574219,2018-03-22
110.08342742919922,2018-03-23
111.23703002929688,2018-03-26
109.16203308105469,2018-03-27
113.1161117553711,2018-03-28
111.98432159423828,2018-03-29
111.06291961669922,2018-04-02
111.89726257324219,2018-04-03
113.38458251953125,2018-04-04
112.85494232177734,2018-04-05
111.8029556274414,2018-04-06
111.30957794189453,2018-04-09
112.40511322021484,2018-04-10
111.44742584228516,2018-04-11
108.77023315429688,2018-04-12
110.08342742919922,2018-04-13
110.48249816894531,2018-04-16
111.17900848388672,2018-04-17
110.6783676147461,2018-04-18
109.03142547607422,2018-04-19
106.83311462402344,2018-04-20
106.57917022705078,2018-04-23
107.23214721679688,2018-04-24
106.46311950683594,2018-04-25
108.94439697265625,2018-04-26
113.28299713134766,2018-04-27
113.4281005859375,2018-04-30
115.8948974609375,2018-05-01
115.4958267211914,2018-05-02
115.38701629638672,2018-05-03
115.60466003417969,2018-05-04
115.91666412353516,2018-05-07
115.17660522460938,2018-05-08
116.03999328613281,2018-05-09
116.9686508178711,2018-05-10
116.00370025634766,2018-05-11
114.64700317382812,2018-05-14
112.20195770263672,2018-05-15
113.38497161865234,2018-05-16
112.92207336425781,2018-05-17
113.2894287109375,2018-05-18
115.39091491699219,2018-05-21
116.25800323486328,2018-05-22
117.02216339111328,2018-05-23
116.66947174072266,2018-05-24
117.191162109375,2018-05-25
117.38221740722656,2018-05-29
118.7342300415039,2018-05-30
117.72756958007812,2018-05-31
118.15375518798828,2018-06-01
119.4910659790039,2018-06-04
119.71883392333984,2018-06-05
121.43824005126953,2018-06-06
121.0855484008789,2018-06-07
121.51908111572266,2018-06-08
121.31333923339844,2018-06-11
122.08484649658203,2018-06-12
119.40290069580078,2018-06-13
120.54179382324219,2018-06-14
120.85775756835938,2018-06-15
121.26921081542969,2018-06-18
121.52644348144531,2018-06-19
123.50303649902344,2018-06-20
124.53168487548828,2018-06-21
127.00794219970703,2018-06-22
125.9865493774414,2018-06-25
126.67723846435547,2018-06-26
125.58979034423828,2018-06-27
125.8028793334961,2018-06-28
125.05342864990234,2018-06-29
124.67864990234375,2018-07-02
125.75877380371094,2018-07-03
126.75078582763672,2018-07-05
127.11080932617188,2018-07-06
126.48622131347656,2018-07-09
126.99324035644531,2018-07-10
125.74413299560547,2018-07-11
126.12615203857422,2018-07-12
126.15555572509766,2018-07-13
125.39873504638672,2018-07-16
125.26644897460938,2018-07-17
125.44285583496094,2018-07-18
127.82356262207031,2018-07-19
125.28118896484375,2018-07-20
125.19304656982422,2018-07-23
124.76680755615234,2018-07-24
125.74413299560547,2018-07-25
125.58979034423828,2018-07-26
123.87040710449219,2018-07-27
126.2804946899414,2018-07-30
129.47682189941406,2018-07-31
130.60836791992188,2018-08-01
129.5135498046875,2018-08-02
130.99046325683594,2018-08-03
130.12342834472656,2018-08-06
129.6752166748047,2018-08-07
129.5282440185547,2018-08-08
129.83688354492188,2018-08-09
128.13217163085938,2018-08-10
128.43341064453125,2018-08-13
129.02125549316406,2018-08-14
130.16015625,2018-08-15
131.38636779785156,2018-08-16
132.64239501953125,2018-08-17
134.79017639160156,2018-08-20
133.92807006835938,2018-08-21
133.31124877929688,2018-08-22
134.09158325195312,2018-08-23
134.45571899414062,2018-08-24
133.82403564453125,2018-08-27
135.58535766601562,2018-08-28
134.93133544921875,2018-08-29
134.84962463378906,2018-08-30
136.0238494873047,2018-08-31
135.1320037841797,2018-09-04
135.56307983398438,2018-09-05
137.13119506835938,2018-09-06
135.02796936035156,2018-09-07
135.32525634765625,2018-09-10
136.9676513671875,2018-09-11
137.4433135986328,2018-09-12
137.6588134765625,2018-09-13
135.6299591064453,2018-09-14
136.34341430664062,2018-09-17
134.8273162841797,2018-09-18
133.6307830810547,2018-09-19
133.853759765625,2018-09-20
134.1287384033203,2018-09-21
131.2972412109375,2018-09-24
131.5350341796875,2018-09-25
130.2864990234375,2018-09-26
130.40541076660156,2018-09-27
131.35665893554688,2018-09-28
131.27490234375,2018-10-01
130.83645629882812,2018-10-02
128.6440887451172,2018-10-03
125.65650177001953,2018-10-04
127.29150390625,2018-10-05
129.98922729492188,2018-10-08
130.1304473876953,2018-10-09
128.28732299804688,2018-10-10
126.63748931884766,2018-10-11
127.2171859741211,2018-10-12
127.09827423095703,2018-10-15
129.3798370361328,2018-10-16
128.3839874267578,2018-10-17
128.65151977539062,2018-10-18
129.8851776123047,2018-10-19
127.73739624023438,2018-10-22
128.33937072753906,2018-10-23
129.3203887939453,2018-10-24
134.3813934326172,2018-10-25
133.59364318847656,2018-10-26
134.4111328125,2018-10-29
139.53163146972656,2018-10-30
136.3880157470703,2018-10-31
134.99081420898438,2018-11-01
134.07669067382812,2018-11-02
136.11302185058594,2018-11-05
136.46974182128906,2018-11-06
139.17491149902344,2018-11-07
139.1897735595703,2018-11-08
140.2301788330078,2018-11-09
139.657958984375,2018-11-12
140.35655212402344,2018-11-13
139.2715301513672,2018-11-14
137.03298950195312,2018-11-15
139.02362060546875,2018-11-16
140.3382110595703,2018-11-19
137.59634399414062,2018-11-20
137.4836883544922,2018-11-21
137.0404510498047,2018-11-23
135.7634735107422,2018-11-26
136.5146484375,2018-11-27
138.4451904296875,2018-11-28
138.67054748535156,2018-11-29
139.4893798828125,2018-11-30
140.4358673095703,2018-12-03
138.99359130859375,2018-12-04
143.17019653320312,2018-12-06
141.5401153564453,2018-12-07
139.79736328125,2018-12-10
140.8114776611328,2018-12-11
137.0930633544922,2018-12-12
138.264892578125,2018-12-13
137.21322631835938,2018-12-14
131.4440460205078,2018-12-17
131.45907592773438,2018-12-18
129.1679229736328,2018-12-19
126.25333404541016,2018-12-20
123.85700988769531,2018-12-21
120.68697357177734,2018-12-24
125.19412994384766,2018-12-26
125.69744110107422,2018-12-27
126.27583312988281,2018-12-28
126.19322204589844,2018-12-31
123.95465850830078,2019-01-02
123.8494873046875,2019-01-03
125.73500061035156,2019-01-04
127.05708312988281,2019-01-07
130.09190368652344,2019-01-08
130.27220153808594,2019-01-09
130.21961975097656,2019-01-10
129.4684295654297,2019-01-11
128.2589874267578,2019-01-14
128.6270751953125,2019-01-15
129.87405395507812,2019-01-16
130.15953063964844,2019-01-17
130.67787170410156,2019-01-18
130.15199279785156,2019-01-22
130.8355712890625,2019-01-23
131.66192626953125,2019-01-24
133.0441131591797,2019-01-25
134.08828735351562,2019-01-28
134.61410522460938,2019-01-29
136.15408325195312,2019-01-30
136.80760192871094,2019-01-31
134.62164306640625,2019-02-01
136.61978149414062,2019-02-04
138.21981811523438,2019-02-05
138.10719299316406,2019-02-06
139.60955810546875,2019-02-07
138.2949981689453,2019-02-08
139.19644165039062,2019-02-11
138.67054748535156,2019-02-12
139.77203369140625,2019-02-13
139.58970642089844,2019-02-14
139.28585815429688,2019-02-15
138.427490234375,2019-02-19
136.14100646972656,2019-02-20
138.3667449951172,2019-02-21
139.490966796875,2019-02-22
139.2402801513672,2019-02-25
139.22508239746094,2019-02-26
137.6754608154297,2019-02-27
137.6146697998047,2019-02-28
133.36837768554688,2019-03-01
133.1708526611328,2019-03-04
133.9988250732422,2019-03-05
133.98365783691406,2019-03-06
133.2316131591797,2019-03-07
132.34283447265625,2019-03-08
133.60386657714844,2019-03-11
135.15350341796875,2019-03-12
135.32058715820312,2019-03-13
136.573974609375,2019-03-14
133.7633514404297,2019-03-15
132.42642211914062,2019-03-18
131.719970703125,2019-03-19
132.13014221191406,2019-03-20
135.35096740722656,2019-03-21
134.91041564941406,2019-03-22
135.1990509033203,2019-03-25
137.6754608154297,2019-03-26
137.57669067382812,2019-03-27
139.28585815429688,2019-03-28
138.41229248046875,2019-03-29
138.959228515625,2019-04-01
139.23272705078125,2019-04-02
138.98960876464844,2019-04-03
139.65811157226562,2019-04-04
140.37977600097656,2019-04-05
139.36944580078125,2019-04-08
138.68577575683594,2019-04-09
140.47848510742188,2019-04-10
139.93154907226562,2019-04-11
140.92665100097656,2019-04-12
140.15185546875,2019-04-15
134.51539611816406,2019-04-16
134.78884887695312,2019-04-17
135.25982666015625,2019-04-18
131.9554443359375,2019-04-22
134.1583709716797,2019-04-23
135.32818603515625,2019-04-24
135.10032653808594,2019-04-25
135.67762756347656,2019-04-26
133.50506591796875,2019-04-29
131.94784545898438,2019-04-30
135.0243377685547,2019-05-01
135.0623016357422,2019-05-02
136.28536987304688,2019-05-03
135.29782104492188,2019-05-06
132.19851684570312,2019-05-07
131.29457092285156,2019-05-08
132.00100708007812,2019-05-09
133.09486389160156,2019-05-10
132.93531799316406,2019-05-13
133.8849334716797,2019-05-14
134.4546356201172,2019-05-15
134.73126220703125,2019-05-16
134.0780487060547,2019-05-17
131.0807647705078,2019-05-20
132.80227661132812,2019-05-21
131.94151306152344,2019-05-22
131.7877960205078,2019-05-23
131.6725311279297,2019-05-24
129.18251037597656,2019-05-28
126.0084457397461,2019-05-29
125.3091049194336,2019-05-30
124.5713119506836,2019-05-31
124.24853515625,2019-06-03
124.58666229248047,2019-06-04
126.76927185058594,2019-06-05
125.75483703613281,2019-06-06
125.57038116455078,2019-06-07
124.03331756591797,2019-06-10
125.01703643798828,2019-06-11
124.9248275756836,2019-06-12
125.90084838867188,2019-06-13
125.20917510986328,2019-06-14
127.99124908447266,2019-06-17
127.67615509033203,2019-06-18
127.01524353027344,2019-06-19
126.69246673583984,2019-06-20
126.10836791992188,2019-06-21
124.52520751953125,2019-06-24
124.11016845703125,2019-06-25
122.40402221679688,2019-06-26
122.91126251220703,2019-06-27
122.78060913085938,2019-06-28
121.91988372802734,2019-07-01
124.4637222290039,2019-07-02
126.83080291748047,2019-07-03
125.23992156982422,2019-07-05
126.25437927246094,2019-07-08
126.446533203125,2019-07-09
125.94696807861328,2019-07-10
124.9248275756836,2019-07-11
124.7019271850586,2019-07-12
124.96326446533203,2019-07-15
124.51751708984375,2019-07-16
123.07267761230469,2019-07-17
122.49626922607422,2019-07-18
120.22911071777344,2019-07-19
119.22230529785156,2019-07-22
121.6201400756836,2019-07-23
122.32719421386719,2019-07-24
121.67393493652344,2019-07-25
121.68162536621094,2019-07-26
122.68840026855469,2019-07-29
123.12647247314453,2019-07-30
124.65581512451172,2019-07-31
121.02836608886719,2019-08-01
122.38866424560547,2019-08-02
118.93025970458984,2019-08-05
117.93885803222656,2019-08-06
117.9849624633789,2019-08-07
119.2376708984375,2019-08-08
119.08395385742188,2019-08-09
117.61608123779297,2019-08-12
119.39907836914062,2019-08-13
116.90901947021484,2019-08-14
115.2491683959961,2019-08-15
115.81022644042969,2019-08-16
116.86229705810547,2019-08-19
114.9608154296875,2019-08-20
114.85171508789062,2019-08-21
115.88035583496094,2019-08-22
113.79966735839844,2019-08-23
114.54000091552734,2019-08-26
113.36326599121094,2019-08-27
114.19713592529297,2019-08-28
115.50631713867188,2019-08-29
116.06739807128906,2019-08-30
116.51160430908203,2019-09-03
117.01034545898438,2019-09-04
116.94021606445312,2019-09-05
117.86756134033203,2019-09-06
123.29141998291016,2019-09-09
125.63706970214844,2019-09-10
123.02644348144531,2019-09-11
121.00031280517578,2019-09-12
119.95604705810547,2019-09-13
120.3145523071289,2019-09-16
120.14309692382812,2019-09-17
121.42893981933594,2019-09-18
120.49376678466797,2019-09-19
120.82107543945312,2019-09-20
120.75094604492188,2019-09-23
120.01063537597656,2019-09-24
119.82357788085938,2019-09-25
121.27306365966797,2019-09-26
123.09661865234375,2019-09-27
121.29644012451172,2019-09-30
118.73258209228516,2019-10-01
116.24662780761719,2019-10-02
114.94523620605469,2019-10-03
115.3348617553711,2019-10-04
115.50631713867188,2019-10-07
113.67497253417969,2019-10-08
113.76071166992188,2019-10-09
114.70366668701172,2019-10-10
115.80245971679688,2019-10-11
115.84141540527344,2019-10-14
116.0284423828125,2019-10-15
115.89596557617188,2019-10-16
115.96611022949219,2019-10-17
116.83111572265625,2019-10-18
119.36380767822266,2019-10-21
120.40804290771484,2019-10-22
120.54835510253906,2019-10-23
120.35352325439453,2019-10-24
121.226318359375,2019-10-25
119.88589477539062,2019-10-28
119.13001251220703,2019-10-29
117.81303405761719,2019-10-30
117.4233627319336,2019-10-31
120.08853912353516,2019-11-01
123.17450714111328,2019-11-04
121.8886947631836,2019-11-05
120.85224151611328,2019-11-06
121.54580688476562,2019-11-07
120.39246368408203,2019-11-08
121.1172103881836,2019-11-11
119.69889831542969,2019-11-12
120.27556610107422,2019-11-13
121.32633209228516,2019-11-14
121.66606140136719,2019-11-15
121.43694305419922,2019-11-18
119.16950988769531,2019-11-19
117.10751342773438,2019-11-20
115.74864959716797,2019-11-21
116.68875885009766,2019-11-22
117.90544891357422,2019-11-25
119.09050750732422,2019-11-26
119.46971130371094,2019-11-27
119.46184539794922,2019-11-29
117.60526275634766,2019-12-02
117.0206069946289,2019-12-03
117.82645416259766,2019-12-04
117.3208236694336,2019-12-05
117.11540985107422,2019-12-06
118.3399658203125,2019-12-09
117.74742889404297,2019-12-10
114.87167358398438,2019-12-11
113.77354431152344,2019-12-12
114.04219055175781,2019-12-13
115.01390838623047,2019-12-16
114.28709411621094,2019-12-17
114.04219055175781,2019-12-18
114.83219909667969,2019-12-19
114.94279479980469,2019-12-20
114.53197479248047,2019-12-23
115.16402435302734,2019-12-24
115.83554077148438,2019-12-26
116.60189056396484,2019-12-27
116.60189056396484,2019-12-30
117.68425750732422,2019-12-31
114.62678527832031,2020-01-02
114.83219909667969,2020-01-03
115.43262481689453,2020-01-06
114.12117004394531,2020-01-07
114.87167358398438,2020-01-08
113.94734954833984,2020-01-09
114.38977813720703,2020-01-10
114.7847900390625,2020-01-13
116.23847198486328,2020-01-14
116.21476745605469,2020-01-15
117.35242462158203,2020-01-16
116.74409484863281,2020-01-17
117.80274963378906,2020-01-21
115.35359954833984,2020-01-22
116.33326721191406,2020-01-23
114.4134750366211,2020-01-24
111.89325714111328,2020-01-27
110.59760284423828,2020-01-28
110.62916564941406,2020-01-29
107.80085754394531,2020-01-30
105.19371795654297,2020-01-31
104.91720581054688,2020-02-03
108.46446228027344,2020-02-04
110.97679901123047,2020-02-05
111.28491973876953,2020-02-06
111.41133880615234,2020-02-07
113.02301025390625,2020-02-10
112.24879455566406,2020-02-11
109.94977569580078,2020-02-12
111.22516632080078,2020-02-13
111.43370819091797,2020-02-14
111.63427734375,2020-02-18
109.90160369873047,2020-02-19
112.72517395019531,2020-02-20
114.1048583984375,2020-02-21
112.92572784423828,2020-02-24
108.51393127441406,2020-02-25
106.06737518310547,2020-02-26
100.90960693359375,2020-02-27
98.7277603149414,2020-02-28
102.04864501953125,2020-03-02
98.23846435546875,2020-03-03
99.05664825439453,2020-03-04
96.17696380615234,2020-03-05
95.5031509399414,2020-03-06
82.65282440185547,2020-03-09
89.39083862304688,2020-03-10
81.41751861572266,2020-03-11
66.9709243774414,2020-03-12
72.00839233398438,2020-03-13
52.77299499511719,2020-03-16
47.214149475097656,2020-03-17
36.03227233886719,2020-03-18
44.711456298828125,2020-03-19
38.61516571044922,2020-03-20
40.235496520996094,2020-03-23
43.90129852294922,2020-03-24
50.00560760498047,2020-03-25
49.813079833984375,2020-03-26
46.66065979003906,2020-03-27
45.1365852355957,2020-03-30
44.00556564331055,2020-03-31
37.73282241821289,2020-04-01
35.30232238769531,2020-04-02
37.476131439208984,2020-04-03
43.36386489868164,2020-04-06
48.83447265625,2020-04-07
50.46281814575195,2020-04-08
54.682106018066406,2020-04-09
52.37995529174805,2020-04-13
54.34519577026367,2020-04-14
49.10720443725586,2020-04-15
42.59379577636719,2020-04-16
45.016273498535156,2020-04-17
43.17936706542969,2020-04-20
42.96278762817383,2020-04-21
42.08042526245117,2020-04-22
42.633907318115234,2020-04-23
41.30234909057617,2020-04-24
45.87456130981445,2020-04-27
50.799720764160156,2020-04-28
55.187442779541016,2020-04-29
53.55908966064453,2020-04-30
50.69544982910156,2020-05-01
50.54303741455078,2020-05-04
48.56976318359375,2020-05-05
44.711456298828125,2020-05-06
45.7221565246582,2020-05-07
46.54034423828125,2020-05-08
44.18204879760742,2020-05-11
43.7488899230957,2020-05-12
