PLD,Date
50.169071197509766,2017-07-21
51.283180236816406,2017-07-24
51.25767135620117,2017-07-25
51.99756622314453,2017-07-26
52.014583587646484,2017-07-27
52.34627151489258,2017-07-28
51.716922760009766,2017-07-31
52.16767120361328,2017-08-01
52.04859924316406,2017-08-02
51.980560302734375,2017-08-03
52.18467712402344,2017-08-04
51.58084487915039,2017-08-07
51.69139862060547,2017-08-08
51.65738296508789,2017-08-09
50.97701644897461,2017-08-10
50.781410217285156,2017-08-11
52.15916061401367,2017-08-14
52.63541793823242,2017-08-15
52.941593170166016,2017-08-16
52.13364791870117,2017-08-17
52.074119567871094,2017-08-18
52.805519104003906,2017-08-21
52.47384262084961,2017-08-22
53.417850494384766,2017-08-23
52.958595275878906,2017-08-24
53.22225570678711,2017-08-25
53.09467697143555,2017-08-28
52.882057189941406,2017-08-29
53.12018966674805,2017-08-30
53.88561248779297,2017-08-31
54.24280548095703,2017-09-01
54.01317596435547,2017-09-05
53.69850158691406,2017-09-06
54.18327713012695,2017-09-07
54.40439224243164,2017-09-08
55.39093017578125,2017-09-11
54.99123001098633,2017-09-12
54.438411712646484,2017-09-13
55.52700424194336,2017-09-14
55.826683044433594,2017-09-15
55.681121826171875,2017-09-18
55.441383361816406,2017-09-19
55.330081939697266,2017-09-20
55.10745620727539,2017-09-21
54.52521514892578,2017-09-22
54.81633377075195,2017-09-25
54.50809097290039,2017-09-26
53.865909576416016,2017-09-27
54.41390609741211,2017-09-28
54.336830139160156,2017-09-29
54.448143005371094,2017-10-02
54.533775329589844,2017-10-03
54.867706298828125,2017-10-04
55.28725814819336,2017-10-05
55.24444580078125,2017-10-06
55.5098876953125,2017-10-09
55.41569900512695,2017-10-10
55.22732925415039,2017-10-11
55.72395324707031,2017-10-12
55.835262298583984,2017-10-13
55.65544509887695,2017-10-16
55.06462860107422,2017-10-17
55.920875549316406,2017-10-18
55.2701416015625,2017-10-19
55.17595291137695,2017-10-20
55.193077087402344,2017-10-23
54.83345413208008,2017-10-24
54.82489776611328,2017-10-25
55.0303955078125,2017-10-26
55.390018463134766,2017-10-27
54.867706298828125,2017-10-30
55.29582214355469,2017-10-31
55.65544509887695,2017-11-01
56.46030807495117,2017-11-02
56.742862701416016,2017-11-03
56.97404479980469,2017-11-06
56.965484619140625,2017-11-07
57.12818145751953,2017-11-08
56.92268371582031,2017-11-09
56.70005798339844,2017-11-10
57.427852630615234,2017-11-13
57.530616760253906,2017-11-14
56.16061782836914,2017-11-15
57.410728454589844,2017-11-16
56.76856231689453,2017-11-17
56.88844299316406,2017-11-20
57.71041488647461,2017-11-21
57.273738861083984,2017-11-22
57.41928482055664,2017-11-24
57.25661849975586,2017-11-27
57.10249710083008,2017-11-28
56.622989654541016,2017-11-29
56.70862579345703,2017-11-30
56.674373626708984,2017-12-01
56.46030807495117,2017-12-04
55.17595291137695,2017-12-05
55.41569900512695,2017-12-06
56.3575553894043,2017-12-07
56.648677825927734,2017-12-08
56.28049087524414,2017-12-11
56.6572380065918,2017-12-12
56.30618667602539,2017-12-13
56.43463134765625,2017-12-14
56.874237060546875,2017-12-15
56.770790100097656,2017-12-18
54.633056640625,2017-12-19
54.34859848022461,2017-12-20
54.31411361694336,2017-12-21
55.020965576171875,2017-12-22
55.012332916259766,2017-12-26
55.40884780883789,2017-12-27
55.822608947753906,2017-12-28
55.60710906982422,2017-12-29
55.17611312866211,2018-01-02
55.07268142700195,2018-01-03
53.969329833984375,2018-01-04
53.92621994018555,2018-01-05
54.555477142333984,2018-01-08
54.00381088256836,2018-01-09
52.96080017089844,2018-01-10
53.14181137084961,2018-01-11
53.31420135498047,2018-01-12
53.564186096191406,2018-01-16
54.1848258972168,2018-01-17
52.952178955078125,2018-01-18
53.25387191772461,2018-01-19
54.40032196044922,2018-01-22
56.003631591796875,2018-01-23
55.581260681152344,2018-01-24
55.35713195800781,2018-01-25
55.5036735534668,2018-01-26
54.64167785644531,2018-01-29
54.21929931640625,2018-01-30
56.12430191040039,2018-01-31
54.92613220214844,2018-02-01
55.020965576171875,2018-02-02
52.762535095214844,2018-02-05
52.35740661621094,2018-02-06
51.75400924682617,2018-02-07
50.27999496459961,2018-02-08
51.99535369873047,2018-02-09
51.84882354736328,2018-02-12
52.71943664550781,2018-02-13
52.18500518798828,2018-02-14
52.9349365234375,2018-02-15
53.42626953125,2018-02-16
52.77977752685547,2018-02-20
51.641944885253906,2018-02-21
51.66780471801758,2018-02-22
52.805633544921875,2018-02-23
52.84873580932617,2018-02-26
52.02984619140625,2018-02-27
52.3056755065918,2018-02-28
52.34016036987305,2018-03-01
51.90916442871094,2018-03-02
52.659088134765625,2018-03-05
53.09870910644531,2018-03-06
53.37454605102539,2018-03-07
53.77106475830078,2018-03-08
54.900272369384766,2018-03-09
54.7882194519043,2018-03-12
54.62443923950195,2018-03-13
54.911067962646484,2018-03-14
55.102142333984375,2018-03-15
55.44089126586914,2018-03-16
55.01530075073242,2018-03-19
55.2237434387207,2018-03-20
54.39860153198242,2018-03-21
53.599517822265625,2018-03-22
52.20981216430664,2018-03-23
53.182621002197266,2018-03-26
53.88615798950195,2018-03-27
54.31175994873047,2018-03-28
54.7113037109375,2018-03-29
53.33027267456055,2018-04-02
53.61689376831055,2018-04-03
53.98169708251953,2018-04-04
53.642948150634766,2018-04-05
53.1912956237793,2018-04-06
53.26077651977539,2018-04-09
53.50397491455078,2018-04-10
53.52135467529297,2018-04-11
53.538726806640625,2018-04-12
54.07722854614258,2018-04-13
54.37255096435547,2018-04-16
56.71770477294922,2018-04-17
57.03037643432617,2018-04-18
56.65691375732422,2018-04-19
56.44844055175781,2018-04-20
56.3528938293457,2018-04-23
56.64820098876953,2018-04-24
56.14444351196289,2018-04-25
57.21278762817383,2018-04-26
57.8294677734375,2018-04-27
56.37895965576172,2018-04-30
56.51792526245117,2018-05-01
56.239986419677734,2018-05-02
56.283409118652344,2018-05-03
56.67425537109375,2018-05-04
56.882720947265625,2018-05-07
56.62215042114258,2018-05-08
56.64820098876953,2018-05-09
56.96957778930664,2018-05-10
56.743751525878906,2018-05-11
56.6395263671875,2018-05-14
55.77963638305664,2018-05-15
55.06741714477539,2018-05-16
54.96317672729492,2018-05-17
54.928436279296875,2018-05-18
55.432212829589844,2018-05-21
55.38877868652344,2018-05-22
56.25735092163086,2018-05-23
56.00547409057617,2018-05-24
55.94466781616211,2018-05-25
55.857810974121094,2018-05-29
56.283409118652344,2018-05-30
55.892555236816406,2018-05-31
56.552669525146484,2018-06-01
57.54283905029297,2018-06-04
57.36043930053711,2018-06-05
57.27358627319336,2018-06-06
57.29094696044922,2018-06-07
57.28226852416992,2018-06-08
56.87405014038086,2018-06-11
56.900089263916016,2018-06-12
56.20011520385742,2018-06-13
56.366355895996094,2018-06-14
55.955116271972656,2018-06-15
56.147605895996094,2018-06-18
55.57011795043945,2018-06-19
56.09511184692383,2018-06-20
55.955116271972656,2018-06-21
56.270111083984375,2018-06-22
56.12136459350586,2018-06-25
56.016361236572266,2018-06-26
56.35761260986328,2018-06-27
57.00509262084961,2018-06-28
57.47758865356445,2018-06-29
56.45384979248047,2018-07-02
56.9175910949707,2018-07-03
57.731327056884766,2018-07-05
57.923828125,2018-07-06
57.57383728027344,2018-07-09
57.60008239746094,2018-07-10
57.22383499145508,2018-07-11
57.460079193115234,2018-07-12
57.33759689331055,2018-07-13
56.908843994140625,2018-07-16
55.491371154785156,2018-07-17
55.097625732421875,2018-07-18
55.56137466430664,2018-07-19
54.6338996887207,2018-07-20
54.74763870239258,2018-07-23
54.56389617919922,2018-07-24
55.78887176513672,2018-07-25
56.996341705322266,2018-07-26
56.87384033203125,2018-07-27
56.87384033203125,2018-07-30
57.41633987426758,2018-07-31
57.84507369995117,2018-08-01
57.61757278442383,2018-08-02
58.45756912231445,2018-08-03
58.168827056884766,2018-08-06
57.45133972167969,2018-08-07
57.486328125,2018-08-08
57.19758987426758,2018-08-09
56.49760818481445,2018-08-10
56.3751106262207,2018-08-13
56.04261016845703,2018-08-14
56.445106506347656,2018-08-15
57.44259262084961,2018-08-16
59.00004959106445,2018-08-17
59.2800407409668,2018-08-20
57.53008270263672,2018-08-21
57.01384735107422,2018-08-22
56.46260452270508,2018-08-23
57.827571868896484,2018-08-24
57.71381759643555,2018-08-27
58.92130661010742,2018-08-28
58.80754852294922,2018-08-29
58.518821716308594,2018-08-30
58.78129959106445,2018-08-31
57.9500732421875,2018-09-04
58.83380126953125,2018-09-05
58.78129959106445,2018-09-06
57.74882507324219,2018-09-07
58.221309661865234,2018-09-10
58.09008026123047,2018-09-11
58.12507247924805,2018-09-12
59.14004135131836,2018-09-13
59.245811462402344,2018-09-14
59.50135803222656,2018-09-17
58.80517578125,2018-09-18
58.11781692504883,2018-09-19
59.36036682128906,2018-09-20
59.47491455078125,2018-09-21
58.44386291503906,2018-09-24
58.496734619140625,2018-09-25
58.15306091308594,2018-09-26
58.56725311279297,2018-09-27
59.73929214477539,2018-09-28
59.254608154296875,2018-10-01
58.53200149536133,2018-10-02
58.188297271728516,2018-10-03
57.74769592285156,2018-10-04
57.492130279541016,2018-10-05
58.338130950927734,2018-10-08
59.095977783203125,2018-10-09
57.77412414550781,2018-10-10
55.377159118652344,2018-10-11
55.11278533935547,2018-10-12
55.579833984375,2018-10-15
56.27601623535156,2018-10-16
55.394779205322266,2018-10-17
55.579833984375,2018-10-18
56.0380859375,2018-10-19
55.74726867675781,2018-10-22
56.43464279174805,2018-10-23
57.51856994628906,2018-10-24
58.0649299621582,2018-10-25
56.778324127197266,2018-10-26
57.545013427734375,2018-10-29
57.827003479003906,2018-10-30
56.813575744628906,2018-10-31
57.06914138793945,2018-11-01
56.707828521728516,2018-11-02
57.342315673828125,2018-11-05
58.08257293701172,2018-11-06
59.113624572753906,2018-11-07
59.14886474609375,2018-11-08
59.545406341552734,2018-11-09
59.712860107421875,2018-11-12
59.52779769897461,2018-11-13
59.53660583496094,2018-11-14
58.7963752746582,2018-11-15
59.3162956237793,2018-11-16
59.659976959228516,2018-11-19
58.77873611450195,2018-11-20
58.97261428833008,2018-11-21
59.007869720458984,2018-11-23
58.47911834716797,2018-11-26
58.74349594116211,2018-11-27
59.35153579711914,2018-11-28
59.20173263549805,2018-11-29
59.342742919921875,2018-11-30
60.497161865234375,2018-12-03
58.91973114013672,2018-12-04
60.347354888916016,2018-12-06
58.902103424072266,2018-12-07
58.109012603759766,2018-12-10
58.57606506347656,2018-12-11
56.96338653564453,2018-12-12
57.386390686035156,2018-12-13
57.113189697265625,2018-12-14
54.618438720703125,2018-12-17
55.60390853881836,2018-12-18
54.37872314453125,2018-12-19
53.597450256347656,2018-12-20
52.26572036743164,2018-12-21
49.66441345214844,2018-12-24
51.46669006347656,2018-12-26
51.493316650390625,2018-12-27
51.92835235595703,2018-12-28
52.132545471191406,2018-12-31
50.632144927978516,2019-01-02
50.2237434387207,2019-01-03
51.493316650390625,2019-01-04
52.32786178588867,2019-01-07
54.0679817199707,2019-01-08
54.43199920654297,2019-01-09
55.381961822509766,2019-01-10
55.364200592041016,2019-01-11
55.355316162109375,2019-01-14
56.11885070800781,2019-01-15
56.41181945800781,2019-01-16
56.864620208740234,2019-01-17
57.44169235229492,2019-01-18
57.51271057128906,2019-01-22
57.77018356323242,2019-01-23
57.468326568603516,2019-01-24
58.60472869873047,2019-01-25
59.2261962890625,2019-01-28
59.96308898925781,2019-01-29
60.71772003173828,2019-01-30
61.40135192871094,2019-01-31
61.62330627441406,2019-02-01
61.83637619018555,2019-02-04
62.09383773803711,2019-02-05
61.685447692871094,2019-02-06
62.52885437011719,2019-02-07
62.88399887084961,2019-02-08
63.0704345703125,2019-02-11
62.67980194091797,2019-02-12
62.875125885009766,2019-02-13
62.90174865722656,2019-02-14
63.20361328125,2019-02-15
63.3723030090332,2019-02-19
62.431209564208984,2019-02-20
63.06155776977539,2019-02-21
63.58537673950195,2019-02-22
63.26575469970703,2019-02-25
63.0704345703125,2019-02-26
62.28915023803711,2019-02-27
62.200401306152344,2019-02-28
62.04056930541992,2019-03-01
62.44895935058594,2019-03-04
62.44895935058594,2019-03-05
62.298030853271484,2019-03-06
61.720951080322266,2019-03-07
62.09383773803711,2019-03-08
63.02604675292969,2019-03-11
63.58537673950195,2019-03-12
64.2601089477539,2019-03-13
64.19750213623047,2019-03-14
64.07230377197266,2019-03-15
63.365745544433594,2019-03-18
62.990108489990234,2019-03-19
63.4283447265625,2019-03-20
64.44793701171875,2019-03-21
63.562503814697266,2019-03-22
63.45517349243164,2019-03-25
64.5373764038086,2019-03-26
64.0275650024414,2019-03-27
64.50159454345703,2019-03-28
64.34954071044922,2019-03-29
64.58207702636719,2019-04-01
65.41384887695312,2019-04-02
65.42278289794922,2019-04-03
65.15446472167969,2019-04-04
65.34229278564453,2019-04-05
65.19023895263672,2019-04-08
64.73412322998047,2019-04-09
65.78948974609375,2019-04-10
65.78948974609375,2019-04-11
66.56759643554688,2019-04-12
65.94152069091797,2019-04-15
65.08293151855469,2019-04-16
64.6268081665039,2019-04-17
65.79842376708984,2019-04-18
65.22601318359375,2019-04-22
66.36186218261719,2019-04-23
67.3546142578125,2019-04-24
67.48876953125,2019-04-25
68.06116485595703,2019-04-26
67.41720581054688,2019-04-29
68.5709457397461,2019-04-30
69.4027099609375,2019-05-01
68.26687622070312,2019-05-02
68.66038513183594,2019-05-03
68.18637084960938,2019-05-06
66.46918487548828,2019-05-07
66.53179931640625,2019-05-08
66.75538635253906,2019-05-09
67.57820892333984,2019-05-10
67.13102722167969,2019-05-13
67.34568786621094,2019-05-14
67.98067474365234,2019-05-15
68.74981689453125,2019-05-16
68.51729583740234,2019-05-17
67.60504150390625,2019-05-20
68.71405792236328,2019-05-21
68.46363830566406,2019-05-22
68.35630798339844,2019-05-23
67.44407653808594,2019-05-24
66.513916015625,2019-05-28
65.42278289794922,2019-05-29
65.57484436035156,2019-05-30
65.88785552978516,2019-05-31
67.16680908203125,2019-06-03
67.0773696899414,2019-06-04
69.28644561767578,2019-06-05
69.88568115234375,2019-06-06
69.93041229248047,2019-06-07
70.12715148925781,2019-06-10
70.50277709960938,2019-06-11
70.96199798583984,2019-06-12
71.970458984375,2019-06-13
71.99748229980469,2019-06-14
72.86189270019531,2019-06-17
72.46569061279297,2019-06-18
73.4111328125,2019-06-19
74.26654052734375,2019-06-20
73.23104858398438,2019-06-21
72.57376098632812,2019-06-24
71.83540344238281,2019-06-25
70.35871887207031,2019-06-26
71.45722198486328,2019-06-27
72.12352752685547,2019-06-28
71.96146392822266,2019-07-01
73.46515655517578,2019-07-02
74.37458801269531,2019-07-03
74.22150421142578,2019-07-05
74.11346435546875,2019-07-08
74.39258575439453,2019-07-09
74.75274658203125,2019-07-10
72.951904296875,2019-07-11
72.06050109863281,2019-07-12
71.9794692993164,2019-07-15
73.34809875488281,2019-07-16
73.4831771850586,2019-07-17
74.22150421142578,2019-07-18
72.6998062133789,2019-07-19
73.09599304199219,2019-07-22
74.36556243896484,2019-07-23
74.0684585571289,2019-07-24
73.33908081054688,2019-07-25
73.9333724975586,2019-07-26
74.40159606933594,2019-07-29
73.84335327148438,2019-07-30
72.58274841308594,2019-07-31
72.73582458496094,2019-08-01
72.49271392822266,2019-08-02
70.80892944335938,2019-08-05
71.98847198486328,2019-08-06
72.48369598388672,2019-08-07
73.98739624023438,2019-08-08
73.68125915527344,2019-08-09
73.55521392822266,2019-08-12
73.67225646972656,2019-08-13
72.2676010131836,2019-08-14
73.12300872802734,2019-08-15
74.18547821044922,2019-08-16
75.50910949707031,2019-08-19
74.23953247070312,2019-08-20
75.0048828125,2019-08-21
75.62615966796875,2019-08-22
73.73528289794922,2019-08-23
74.40159606933594,2019-08-26
73.84335327148438,2019-08-27
74.59068298339844,2019-08-28
75.38304138183594,2019-08-29
75.29302978515625,2019-08-30
76.1484146118164,2019-09-03
76.8687515258789,2019-09-04
76.1664047241211,2019-09-05
76.34648895263672,2019-09-06
76.20243835449219,2019-09-09
74.9778823852539,2019-09-10
74.27554321289062,2019-09-11
75.67119598388672,2019-09-12
75.80625915527344,2019-09-13
76.73368072509766,2019-09-16
77.83219146728516,2019-09-17
77.0578384399414,2019-09-18
77.0306625366211,2019-09-19
76.4236068725586,2019-09-20
76.66825103759766,2019-09-23
76.30584716796875,2019-09-24
77.11219787597656,2019-09-25
78.1631851196289,2019-09-26
77.71923065185547,2019-09-27
77.21186065673828,2019-09-30
76.3329849243164,2019-10-01
76.3329849243164,2019-10-02
77.474609375,2019-10-03
78.0907211303711,2019-10-04
77.70111846923828,2019-10-07
77.13937377929688,2019-10-08
77.45649719238281,2019-10-09
77.74641418457031,2019-10-10
77.77359771728516,2019-10-11
78.15412902832031,2019-10-14
80.73631286621094,2019-10-15
80.67288970947266,2019-10-16
80.7816162109375,2019-10-17
81.1893310546875,2019-10-18
82.10443115234375,2019-10-21
82.27656555175781,2019-10-22
83.2369613647461,2019-10-23
83.43627166748047,2019-10-24
82.32186126708984,2019-10-25
77.81890106201172,2019-10-28
78.50749206542969,2019-10-29
79.4406967163086,2019-10-30
79.51316833496094,2019-10-31
79.2232437133789,2019-11-01
79.52223205566406,2019-11-04
77.82796478271484,2019-11-05
79.34101867675781,2019-11-06
79.0601806640625,2019-11-07
78.88802337646484,2019-11-08
79.114501953125,2019-11-11
78.4893569946289,2019-11-12
79.6672134399414,2019-11-13
80.74537658691406,2019-11-14
80.72725677490234,2019-11-15
81.44302368164062,2019-11-18
82.47589111328125,2019-11-19
82.947021484375,2019-11-20
82.31281280517578,2019-11-21
82.05006408691406,2019-11-22
82.32186126708984,2019-11-25
83.65373992919922,2019-11-26
83.71714782714844,2019-11-27
82.947021484375,2019-11-29
81.55174255371094,2019-12-02
82.20408630371094,2019-12-03
82.53929138183594,2019-12-04
82.76582336425781,2019-12-05
82.83831787109375,2019-12-06
82.79300689697266,2019-12-09
82.57554626464844,2019-12-10
81.36146545410156,2019-12-11
80.56415557861328,2019-12-12
80.2198715209961,2019-12-13
80.05679321289062,2019-12-16
79.10546875,2019-12-17
79.807373046875,2019-12-18
79.58859252929688,2019-12-19
80.24490356445312,2019-12-20
79.85295104980469,2019-12-23
80.08995819091797,2019-12-24
80.59131622314453,2019-12-26
80.82830810546875,2019-12-27
81.00151824951172,2019-12-30
81.25674438476562,2019-12-31
80.58219146728516,2020-01-02
81.48463439941406,2020-01-03
81.16558074951172,2020-01-06
80.64600372314453,2020-01-07
81.08354949951172,2020-01-08
81.09265899658203,2020-01-09
81.53022003173828,2020-01-10
83.68151092529297,2020-01-13
82.61497497558594,2020-01-14
84.05524444580078,2020-01-15
85.09442138671875,2020-01-16
85.93305969238281,2020-01-17
87.11807250976562,2020-01-21
85.63224029541016,2020-01-22
87.23660278320312,2020-01-23
87.64681243896484,2020-01-24
86.58940124511719,2020-01-27
87.10897064208984,2020-01-28
87.96585083007812,2020-01-29
87.70149993896484,2020-01-30
84.66596984863281,2020-01-31
83.74530792236328,2020-02-03
85.1582260131836,2020-02-04
84.53836059570312,2020-02-05
84.87565612792969,2020-02-06
84.90300750732422,2020-02-07
86.28858184814453,2020-02-10
87.70149993896484,2020-02-11
88.23019409179688,2020-02-12
87.93851470947266,2020-02-13
88.92300415039062,2020-02-14
89.65225982666016,2020-02-18
89.12352752685547,2020-02-19
90.19918060302734,2020-02-20
90.45442962646484,2020-02-21
87.49183654785156,2020-02-24
83.59033966064453,2020-02-25
83.18924713134766,2020-02-26
79.0416488647461,2020-02-27
76.82654571533203,2020-02-28
80.46367645263672,2020-03-02
81.48463439941406,2020-03-03
86.02423095703125,2020-03-04
81.77632904052734,2020-03-05
78.28504180908203,2020-03-06
70.89227294921875,2020-03-09
73.7090072631836,2020-03-10
67.17310333251953,2020-03-11
63.9734992980957,2020-03-12
71.52899932861328,2020-03-13
59.17549514770508,2020-03-16
64.97540283203125,2020-03-17
62.31903839111328,2020-03-18
58.74349594116211,2020-03-19
57.74161148071289,2020-03-20
58.24715042114258,2020-03-23
64.84671783447266,2020-03-24
66.35414123535156,2020-03-25
71.40950775146484,2020-03-26
72.7698745727539,2020-03-27
76.17993927001953,2020-03-30
73.87285614013672,2020-03-31
67.33763885498047,2020-04-01
69.40574645996094,2020-04-02
67.64095306396484,2020-04-03
73.74417877197266,2020-04-06
74.40596771240234,2020-04-07
79.21317291259766,2020-04-08
84.31449890136719,2020-04-09
79.4245834350586,2020-04-13
81.94307708740234,2020-04-14
79.54407501220703,2020-04-15
81.06986999511719,2020-04-16
82.92658996582031,2020-04-17
81.34561920166016,2020-04-20
81.80521392822266,2020-04-21
80.76654815673828,2020-04-22
79.73709869384766,2020-04-23
81.84197235107422,2020-04-24
84.41561889648438,2020-04-27
82.34750366210938,2020-04-28
82.87142944335938,2020-04-29
82.01661682128906,2020-04-30
79.82901000976562,2020-05-01
80.08638000488281,2020-05-04
80.64706420898438,2020-05-05
79.91173553466797,2020-05-06
80.95039367675781,2020-05-07
82.69678497314453,2020-05-08
81.69490814208984,2020-05-11
77.41163635253906,2020-05-12
76.1431655883789,2020-05-13
77.282958984375,2020-05-14
76.54762268066406,2020-05-15
79.81063079833984,2020-05-18
77.83442687988281,2020-05-19
80.07718658447266,2020-05-20
79.41539764404297,2020-05-21
80.47242736816406,2020-05-22
82.74275970458984,2020-05-26
84.34210205078125,2020-05-27
85.52781677246094,2020-05-28
84.10310363769531,2020-05-29
86.12525939941406,2020-06-01
87.74296569824219,2020-06-02
89.45260620117188,2020-06-03
85.80355072021484,2020-06-04
87.97276306152344,2020-06-05
89.8662338256836,2020-06-08
89.46179962158203,2020-06-09
88.6161880493164,2020-06-10
83.56082153320312,2020-06-11
86.82380676269531,2020-06-12
87.29549407958984,2020-06-15
89.6168212890625,2020-06-16
89.43185424804688,2020-06-17
87.94286346435547,2020-06-18
84.96489715576172,2020-06-19
85.60301971435547,2020-06-22
84.57646179199219,2020-06-23
83.05047607421875,2020-06-24
84.59495544433594,2020-06-25
83.07823181152344,2020-06-26
84.31749725341797,2020-06-29
86.3151626586914,2020-06-30
87.99836730957031,2020-07-01
88.3683090209961,2020-07-02
88.3775405883789,2020-07-06
87.7024154663086,2020-07-07
88.56251525878906,2020-07-08
89.3116455078125,2020-07-09
87.69316101074219,2020-07-10
86.53712463378906,2020-07-13
86.36139678955078,2020-07-14
86.69434356689453,2020-07-15
85.1775894165039,2020-07-16
88.174072265625,2020-07-17
87.60993957519531,2020-07-20
90.56941223144531,2020-07-21
90.98558807373047,2020-07-22
91.46651458740234,2020-07-23
92.40059661865234,2020-07-24
94.11154174804688,2020-07-27
94.83290100097656,2020-07-28
98.1900863647461,2020-07-29
97.28374481201172,2020-07-30
97.49645233154297,2020-07-31
97.08952331542969,2020-08-03
97.65365600585938,2020-08-04
97.01554870605469,2020-08-05
96.99703216552734,2020-08-06
97.17276000976562,2020-08-07
95.9334716796875,2020-08-10
92.95550537109375,2020-08-11
95.14736938476562,2020-08-12
94.9253921508789,2020-08-13
94.62944793701172,2020-08-14
96.37739562988281,2020-08-17
95.85948181152344,2020-08-18
94.09306335449219,2020-08-19
94.97164154052734,2020-08-20
95.29534149169922,2020-08-21
94.3335189819336,2020-08-24
94.31501770019531,2020-08-25
93.43641662597656,2020-08-26
94.24102020263672,2020-08-27
94.78667449951172,2020-08-28
94.20404052734375,2020-08-31
93.8710708618164,2020-09-01
96.71959686279297,2020-09-02
93.97281646728516,2020-09-03
93.18671417236328,2020-09-04
91.37403106689453,2020-09-08
93.39016723632812,2020-09-09
92.49308013916016,2020-09-10
92.67802429199219,2020-09-11
94.28726196289062,2020-09-14
95.00862884521484,2020-09-15
94.90631866455078,2020-09-16
94.03203582763672,2020-09-17
92.5625,2020-09-18
89.80013275146484,2020-09-21
92.25557708740234,2020-09-22
88.63751220703125,2020-09-23
88.69334411621094,2020-09-24
90.84184265136719,2020-09-25
93.0368423461914,2020-09-28
92.64620971679688,2020-09-29
93.58561706542969,2020-09-30
95.0179443359375,2020-10-01
96.93392181396484,2020-10-02
97.83612060546875,2020-10-05
97.17575073242188,2020-10-06
98.36625671386719,2020-10-07
99.3707504272461,2020-10-08
99.43585968017578,2020-10-09
100.71939849853516,2020-10-12
99.17542266845703,2020-10-13
96.7572021484375,2020-10-14
97.64079284667969,2020-10-15
96.97113800048828,2020-10-16
95.81781005859375,2020-10-19
96.29216003417969,2020-10-20
95.47367095947266,2020-10-21
95.61319732666016,2020-10-22
96.02243041992188,2020-10-23
93.44609832763672,2020-10-26
92.20906829833984,2020-10-27
90.6930160522461,2020-10-28
93.17636108398438,2020-10-29
92.26487731933594,2020-10-30
94.74821472167969,2020-11-02
97.09203338623047,2020-11-03
98.41277313232422,2020-11-04
98.4778823852539,2020-11-05
97.55706787109375,2020-11-06
92.64620971679688,2020-11-09
92.95314025878906,2020-11-10
94.88772583007812,2020-11-11
95.44579315185547,2020-11-12
96.29216003417969,2020-11-13
96.0410385131836,2020-11-16
96.91531372070312,2020-11-17
94.31107330322266,2020-11-18
92.99964141845703,2020-11-19
93.26005554199219,2020-11-20
92.5997085571289,2020-11-23
91.90213775634766,2020-11-24
92.08817291259766,2020-11-25
93.5669937133789,2020-11-27
93.0554428100586,2020-11-30
93.19495391845703,2020-12-01
90.70233154296875,2020-12-02
90.31169128417969,2020-12-03
91.76261901855469,2020-12-04
90.71163177490234,2020-12-07
90.13497924804688,2020-12-08
89.68851470947266,2020-12-09
90.3860855102539,2020-12-10
90.56281280517578,2020-12-11
90.0977783203125,2020-12-14
92.59040832519531,2020-12-15
92.86944580078125,2020-12-16
94.094970703125,2020-12-17
91.7468032836914,2020-12-18
90.97966766357422,2020-12-21
91.35387420654297,2020-12-22
89.988037109375,2020-12-23
90.9703140258789,2020-12-24
91.88713073730469,2020-12-28
91.41938018798828,2020-12-29
92.44844055175781,2020-12-30
93.23428344726562,2020-12-31
89.84770202636719,2021-01-04
89.988037109375,2021-01-05
87.85503387451172,2021-01-06
89.17411804199219,2021-01-07
90.37158203125,2021-01-08
88.55667877197266,2021-01-11
88.60343933105469,2021-01-12
89.25830841064453,2021-01-13
89.34249114990234,2021-01-14
91.38195037841797,2021-01-15
91.69066619873047,2021-01-19
93.87043762207031,2021-01-20
93.95465087890625,2021-01-21
94.69371032714844,2021-01-22
96.07828521728516,2021-01-25
99.21228790283203,2021-01-26
96.62088775634766,2021-01-27
96.73313903808594,2021-01-28
96.54603576660156,2021-01-29
99.08130645751953,2021-02-01
99.98876190185547,2021-02-02
99.20291900634766,2021-02-03
99.54907989501953,2021-02-04
99.82037353515625,2021-02-05
100.17586517333984,2021-02-08
100.49394226074219,2021-02-09
100.58749389648438,2021-02-10
100.8120346069336,2021-02-11
100.72782135009766,2021-02-12
99.7081069946289,2021-02-16
99.00646209716797,2021-02-17
98.95967864990234,2021-02-18
98.5106430053711,2021-02-19
97.96802520751953,2021-02-22
97.80899047851562,2021-02-23
96.58345031738281,2021-02-24
94.85273742675781,2021-02-25
92.68234252929688,2021-02-26
93.01912689208984,2021-03-01
92.70104217529297,2021-03-02
89.91317749023438,2021-03-03
89.47348022460938,2021-03-04
91.09193420410156,2021-03-05
89.76348876953125,2021-03-08
91.98068237304688,2021-03-09
91.41938018798828,2021-03-10
93.1407241821289,2021-03-11
94.75918579101562,2021-03-12
96.15312194824219,2021-03-15
97.5096435546875,2021-03-16
95.5169677734375,2021-03-17
96.11941528320312,2021-03-18
94.49089813232422,2021-03-19
97.5690689086914,2021-03-22
99.02812957763672,2021-03-23
97.72908782958984,2021-03-24
98.30331420898438,2021-03-25
100.51543426513672,2021-03-26
100.50601959228516,2021-03-29
100.49661254882812,2021-03-30
99.78118896484375,2021-03-31
102.13451385498047,2021-04-01
102.01216125488281,2021-04-05
102.90642547607422,2021-04-06
103.19823455810547,2021-04-07
102.07804870605469,2021-04-08
