SNA,Date
16.221603393554688,2001-03-26
16.17058753967285,2001-03-27
15.989209175109863,2001-03-28
16.074235916137695,2001-03-29
16.50499725341797,2001-03-30
16.397300720214844,2001-04-02
16.000553131103516,2001-04-03
16.368967056274414,2001-04-04
16.975440979003906,2001-04-05
16.391643524169922,2001-04-06
16.896080017089844,2001-04-09
17.020780563354492,2001-04-10
16.436981201171875,2001-04-11
16.88474464416504,2001-04-12
16.811065673828125,2001-04-16
16.935758590698242,2001-04-17
17.530895233154297,2001-04-18
17.41753578186035,2001-04-19
17.13981056213379,2001-04-20
17.219158172607422,2001-04-23
16.901744842529297,2001-04-24
16.436981201171875,2001-04-25
16.55034065246582,2001-04-26
16.641023635864258,2001-04-27
16.436981201171875,2001-04-30
16.641023635864258,2001-05-01
16.737382888793945,2001-05-02
16.44831085205078,2001-05-03
16.714717864990234,2001-05-04
16.74871826171875,2001-05-07
16.760047912597656,2001-05-08
16.521997451782227,2001-05-09
16.510663986206055,2001-05-10
16.59568214416504,2001-05-11
16.323623657226562,2001-05-14
16.357629776000977,2001-05-15
17.272092819213867,2001-05-16
17.0491943359375,2001-05-17
16.872020721435547,2001-05-18
16.803438186645508,2001-05-21
16.83772850036621,2001-05-22
16.603389739990234,2001-05-23
16.67198371887207,2001-05-24
16.58625030517578,2001-05-25
16.6662654876709,2001-05-29
16.374773025512695,2001-05-30
16.46050453186035,2001-05-31
16.614824295043945,2001-06-01
16.58053207397461,2001-06-04
17.089200973510742,2001-06-05
16.946321487426758,2001-06-06
16.860591888427734,2001-06-07
16.860591888427734,2001-06-08
16.55767822265625,2001-06-11
16.55767822265625,2001-06-12
16.609111785888672,2001-06-13
16.380496978759766,2001-06-14
16.329055786132812,2001-06-15
15.3745756149292,2001-06-18
14.997349739074707,2001-06-19
14.985921859741211,2001-06-20
14.991636276245117,2001-06-21
14.705863952636719,2001-06-22
14.385798454284668,2001-06-25
14.157188415527344,2001-06-26
14.24290943145752,2001-06-27
14.174324989318848,2001-06-28
13.808536529541016,2001-06-29
13.934281349182129,2001-07-02
13.997145652770996,2001-07-03
14.025721549987793,2001-07-05
13.9857177734375,2001-07-06
14.094316482543945,2001-07-09
13.877121925354004,2001-07-10
13.974288940429688,2001-07-11
14.460100173950195,2001-07-12
14.522971153259277,2001-07-13
14.380086898803711,2001-07-16
14.740160942077637,2001-07-17
14.70014476776123,2001-07-18
14.837318420410156,2001-07-19
14.843031883239746,2001-07-20
14.62012767791748,2001-07-23
14.614411354064941,2001-07-24
15.288847923278809,2001-07-25
15.500308990478516,2001-07-26
15.608909606933594,2001-07-27
15.483165740966797,2001-07-30
15.431731224060059,2001-07-31
15.340279579162598,2001-08-01
15.243124008178711,2001-08-02
15.105949401855469,2001-08-03
14.905909538269043,2001-08-06
14.843031883239746,2001-08-07
14.540114402770996,2001-08-08
14.688714981079102,2001-08-09
14.843031883239746,2001-08-10
14.711578369140625,2001-08-13
14.694435119628906,2001-08-14
14.677286148071289,2001-08-15
14.781136512756348,2001-08-16
14.608049392700195,2001-08-17
14.365744590759277,2001-08-20
14.313813209533691,2001-08-21
14.319580078125,2001-08-22
14.365744590759277,2001-08-23
14.40612506866455,2001-08-24
14.44074535369873,2001-08-27
14.336891174316406,2001-08-28
14.354195594787598,2001-08-29
14.43497371673584,2001-08-30
14.688823699951172,2001-08-31
15.127296447753906,2001-09-04
15.011910438537598,2001-09-05
14.948445320129395,2001-09-06
14.827288627624512,2001-09-07
14.567662239074707,2001-09-10
13.529182434082031,2001-09-17
14.042656898498535,2001-09-18
13.494565963745117,2001-09-19
12.99262809753418,2001-09-20
12.490691184997559,2001-09-21
13.079168319702148,2001-09-24
13.136865615844727,2001-09-25
12.74454402923584,2001-09-26
12.90609073638916,2001-09-27
12.883011817932129,2001-09-28
12.50800895690918,2001-10-01
13.413790702819824,2001-10-02
14.10034465789795,2001-10-03
14.284964561462402,2001-10-04
14.008036613464355,2001-10-05
14.094584465026855,2001-10-08
13.990738868713379,2001-10-09
14.625362396240234,2001-10-10
14.925369262695312,2001-10-11
14.798447608947754,2001-10-12
14.884982109069824,2001-10-15
14.959986686706543,2001-10-16
14.64844036102295,2001-10-17
14.521509170532227,2001-10-18
14.59074878692627,2001-10-19
14.786901473999023,2001-10-22
15.092681884765625,2001-10-23
15.51384449005127,2001-10-24
15.444611549377441,2001-10-25
15.894621849060059,2001-10-26
15.467687606811523,2001-10-29
15.404228210449219,2001-10-30
15.438849449157715,2001-10-31
15.692705154418945,2001-11-01
15.981163024902344,2001-11-02
16.171560287475586,2001-11-05
16.517711639404297,2001-11-06
16.77734375,2001-11-07
16.6446475982666,2001-11-08
16.621559143066406,2001-11-09
16.292713165283203,2001-11-12
16.471553802490234,2001-11-13
17.43503761291504,2001-11-14
17.592069625854492,2001-11-15
17.708372116088867,2001-11-16
17.778165817260742,2001-11-19
17.8072452545166,2001-11-20
17.714195251464844,2001-11-21
18.051502227783203,2001-11-23
18.004968643188477,2001-11-26
17.97007179260254,2001-11-27
17.824691772460938,2001-11-28
18.016603469848633,2001-11-29
18.202707290649414,2001-11-30
17.999156951904297,2001-12-03
18.4062442779541,2001-12-04
19.377439498901367,2001-12-05
19.528642654418945,2001-12-06
19.615886688232422,2001-12-07
19.191343307495117,2001-12-10
18.83078384399414,2001-12-11
18.824968338012695,2001-12-12
19.115751266479492,2001-12-13
19.202978134155273,2001-12-14
19.592618942260742,2001-12-17
19.708938598632812,2001-12-18
19.8950252532959,2001-12-19
19.732187271118164,2001-12-20
19.819435119628906,2001-12-21
19.761276245117188,2001-12-24
19.697296142578125,2001-12-26
19.796165466308594,2001-12-27
19.732187271118164,2001-12-28
19.575176239013672,2001-12-31
19.47630500793457,2002-01-02
19.179719924926758,2002-01-03
19.249496459960938,2002-01-04
19.191343307495117,2002-01-07
19.104110717773438,2002-01-08
19.045961380004883,2002-01-09
18.836605072021484,2002-01-10
18.784257888793945,2002-01-11
18.5516300201416,2002-01-14
18.377166748046875,2002-01-15
18.214330673217773,2002-01-16
18.30738639831543,2002-01-17
18.476032257080078,2002-01-18
18.324819564819336,2002-01-22
18.324819564819336,2002-01-23
18.55745506286621,2002-01-24
18.737733840942383,2002-01-25
18.9238338470459,2002-01-28
18.784257888793945,2002-01-29
19.20878791809082,2002-01-30
18.952903747558594,2002-01-31
18.755172729492188,2002-02-01
18.377166748046875,2002-02-04
18.231775283813477,2002-02-05
18.301572799682617,2002-02-06
17.958444595336914,2002-02-07
18.13292121887207,2002-02-08
18.58070945739746,2002-02-11
18.598154067993164,2002-02-12
18.88527488708496,2002-02-13
19.213411331176758,2002-02-14
19.307161331176758,2002-02-15
18.820819854736328,2002-02-19
18.73878288269043,2002-02-20
19.219270706176758,2002-02-21
19.547409057617188,2002-02-22
19.834522247314453,2002-02-25
20.051328659057617,2002-02-26
20.115781784057617,2002-02-27
20.186094284057617,2002-02-28
20.12164306640625,2002-03-01
20.479066848754883,2002-03-04
20.186094284057617,2002-03-05
20.27985191345215,2002-03-06
20.197813034057617,2002-03-07
20.232961654663086,2002-03-08
20.186094284057617,2002-03-11
20.484926223754883,2002-03-12
20.420473098754883,2002-03-13
20.37359619140625,2002-03-14
20.420473098754883,2002-03-15
20.25640869140625,2002-03-18
20.191953659057617,2002-03-19
20.12164306640625,2002-03-20
19.723194122314453,2002-03-21
19.57084083557129,2002-03-22
19.18997573852539,2002-03-25
19.453645706176758,2002-03-26
19.617725372314453,2002-03-27
19.951709747314453,2002-03-28
19.55912208557129,2002-04-01
19.395050048828125,2002-04-02
19.412628173828125,2002-04-03
19.629426956176758,2002-04-04
19.828659057617188,2002-04-05
19.863815307617188,2002-04-08
19.916553497314453,2002-04-09
19.92241668701172,2002-04-10
19.869678497314453,2002-04-11
19.99272346496582,2002-04-12
19.863815307617188,2002-04-15
19.969297409057617,2002-04-16
19.852102279663086,2002-04-17
19.482948303222656,2002-04-18
19.348176956176758,2002-04-19
18.92629623413086,2002-04-22
18.47511100769043,2002-04-23
18.650894165039062,2002-04-24
18.797382354736328,2002-04-25
18.74464225769043,2002-04-26
18.44581413269043,2002-04-29
18.562997817993164,2002-04-30
18.908714294433594,2002-05-01
19.049345016479492,2002-05-02
19.219270706176758,2002-05-03
18.938013076782227,2002-05-06
19.055206298828125,2002-05-07
19.354032516479492,2002-05-08
19.160675048828125,2002-05-09
18.680198669433594,2002-05-10
18.480968475341797,2002-05-13
18.838407516479492,2002-05-14
18.680198669433594,2002-05-15
18.703805923461914,2002-05-16
18.851408004760742,2002-05-17
18.550312042236328,2002-05-20
18.04846954345703,2002-05-21
18.32595443725586,2002-05-22
18.50306510925293,2002-05-23
18.432222366333008,2002-05-24
18.438125610351562,2002-05-28
18.390897750854492,2002-05-29
18.467649459838867,2002-05-30
18.656579971313477,2002-05-31
18.26101303100586,2002-06-03
17.948095321655273,2002-06-04
18.036657333374023,2002-06-05
17.74736785888672,2002-06-06
17.894968032836914,2002-06-07
17.936298370361328,2002-06-10
17.75916862487793,2002-06-11
17.84182357788086,2002-06-12
17.257335662841797,2002-06-13
17.121549606323242,2002-06-14
17.706035614013672,2002-06-17
17.670610427856445,2002-06-18
17.782787322998047,2002-06-19
17.717845916748047,2002-06-20
17.664714813232422,2002-06-21
17.7237491607666,2002-06-24
17.599767684936523,2002-06-25
17.540725708007812,2002-06-26
17.74736785888672,2002-06-27
17.52892303466797,2002-06-28
17.286849975585938,2002-07-01
17.109739303588867,2002-07-02
16.932621002197266,2002-07-03
17.652896881103516,2002-07-05
17.41674041748047,2002-07-08
17.20419692993164,2002-07-09
16.73187828063965,2002-07-10
16.71416664123535,2002-07-11
17.009361267089844,2002-07-12
17.162866592407227,2002-07-15
16.312700271606445,2002-07-16
16.271364212036133,2002-07-17
15.96436882019043,2002-07-18
15.291308403015137,2002-07-19
14.807185173034668,2002-07-22
14.73633861541748,2002-07-23
15.751816749572754,2002-07-24
15.745918273925781,2002-07-25
15.551080703735352,2002-07-26
16.401254653930664,2002-07-29
16.413063049316406,2002-07-30
16.041112899780273,2002-07-31
15.92894458770752,2002-08-01
15.214563369750977,2002-08-02
14.94887638092041,2002-08-05
15.320825576782227,2002-08-06
15.42710018157959,2002-08-07
15.62783145904541,2002-08-08
15.704583168029785,2002-08-09
15.598321914672852,2002-08-12
15.480239868164062,2002-08-13
15.905324935913086,2002-08-14
16.13557243347168,2002-08-15
16.147493362426758,2002-08-16
16.55251693725586,2002-08-19
16.498910903930664,2002-08-20
16.719297409057617,2002-08-21
16.91585350036621,2002-08-22
16.5584716796875,2002-08-23
16.582294464111328,2002-08-26
16.737165451049805,2002-08-27
16.67759132385254,2002-08-28
16.65376853942871,2002-08-29
16.832462310791016,2002-08-30
16.385744094848633,2002-09-03
16.582294464111328,2002-09-04
16.260652542114258,2002-09-05
16.64781951904297,2002-09-06
14.56312370300293,2002-09-09
14.717984199523926,2002-09-10
14.849021911621094,2002-09-11
14.402299880981445,2002-09-12
14.330826759338379,2002-09-13
14.152129173278809,2002-09-16
13.955578804016113,2002-09-17
14.021098136901855,2002-09-18
13.800710678100586,2002-09-19
13.860276222229004,2002-09-20
13.693498611450195,2002-09-23
13.401643753051758,2002-09-24
13.764979362487793,2002-09-25
14.169999122619629,2002-09-26
13.943670272827148,2002-09-27
13.687545776367188,2002-09-30
14.10448169708252,2002-10-01
13.98535442352295,2002-10-02
13.705416679382324,2002-10-03
13.401643753051758,2002-10-04
12.94896125793457,2002-10-07
13.282517433166504,2002-10-08
12.806009292602539,2002-10-09
13.062134742736816,2002-10-10
13.580331802368164,2002-10-11
13.514815330505371,2002-10-14
14.420162200927734,2002-10-15
14.044922828674316,2002-10-16
14.902627944946289,2002-10-17
15.069405555725098,2002-10-18
15.569729804992676,2002-10-21
15.021751403808594,2002-10-22
15.516119003295898,2002-10-23
15.635252952575684,2002-10-24
15.635252952575684,2002-10-25
15.35530948638916,2002-10-28
15.27191162109375,2002-10-29
15.408913612365723,2002-10-30
15.516119003295898,2002-10-31
15.962846755981445,2002-11-01
16.05813980102539,2002-11-04
16.08197021484375,2002-11-05
16.21896743774414,2002-11-06
15.748427391052246,2002-11-07
15.712674140930176,2002-11-08
15.432735443115234,2002-11-11
16.004535675048828,2002-11-12
16.27256965637207,2002-11-13
16.576345443725586,2002-11-14
16.816755294799805,2002-11-15
16.71457862854004,2002-11-18
16.40804672241211,2002-11-19
16.768672943115234,2002-11-20
17.339649200439453,2002-11-21
17.339649200439453,2002-11-22
17.676225662231445,2002-11-25
17.598094940185547,2002-11-26
18.163053512573242,2002-11-27
17.994768142700195,2002-11-29
17.988758087158203,2002-12-02
17.495914459228516,2002-12-03
17.261516571044922,2002-12-04
17.051151275634766,2002-12-05
17.225444793701172,2002-12-06
16.979034423828125,2002-12-09
17.213428497314453,2002-12-10
17.15934181213379,2002-12-11
17.171363830566406,2002-12-12
16.967012405395508,2002-12-13
17.309593200683594,2002-12-16
17.123281478881836,2002-12-17
16.94898796081543,2002-12-18
16.858827590942383,2002-12-19
16.973020553588867,2002-12-20
16.967012405395508,2002-12-23
16.75664710998535,2002-12-24
16.828767776489258,2002-12-26
16.660480499267578,2002-12-27
16.774669647216797,2002-12-30
16.89488983154297,2002-12-31
17.321619033813477,2003-01-02
16.88888168334961,2003-01-03
17.177371978759766,2003-01-06
16.93094825744629,2003-01-07
16.576345443725586,2003-01-08
16.94898796081543,2003-01-09
16.822771072387695,2003-01-10
16.822771072387695,2003-01-13
16.750640869140625,2003-01-14
16.564321517944336,2003-01-15
16.70856475830078,2003-01-16
16.221738815307617,2003-01-17
15.825053215026855,2003-01-21
15.662778854370117,2003-01-22
15.506512641906738,2003-01-23
15.091803550720215,2003-01-24
14.869427680969238,2003-01-27
14.947562217712402,2003-01-28
15.109831809997559,2003-01-29
14.881444931030273,2003-01-30
15.326205253601074,2003-01-31
15.338225364685059,2003-02-03
15.1158447265625,2003-02-04
15.248076438903809,2003-02-05
15.085796356201172,2003-02-06
14.905489921569824,2003-02-07
15.037714004516602,2003-02-10
14.947562217712402,2003-02-11
15.038628578186035,2003-02-12
14.941484451293945,2003-02-13
15.190412521362305,2003-02-14
15.5546875,2003-02-18
15.36041259765625,2003-02-19
15.293622970581055,2003-02-20
15.378626823425293,2003-02-21
15.123631477355957,2003-02-24
15.330053329467773,2003-02-25
15.147911071777344,2003-02-26
15.214693069458008,2003-02-27
15.172195434570312,2003-02-28
15.026483535766602,2003-03-03
14.45578384399414,2003-03-04
14.267566680908203,2003-03-05
14.164358139038086,2003-03-06
14.261500358581543,2003-03-07
14.085433006286621,2003-03-10
13.903292655944824,2003-03-11
14.121862411499023,2003-03-12
14.83220386505127,2003-03-13
14.868626594543457,2003-03-14
15.512185096740723,2003-03-17
15.779330253601074,2003-03-18
15.730754852294922,2003-03-19
15.84611701965332,2003-03-20
16.41073989868164,2003-03-21
15.694334030151367,2003-03-24
15.645759582519531,2003-03-25
15.512185096740723,2003-03-26
15.524333000183105,2003-03-27
15.245052337646484,2003-03-28
15.032556533813477,2003-03-31
15.336116790771484,2003-04-01
15.88254165649414,2003-04-02
15.840044975280762,2003-04-03
16.082889556884766,2003-04-04
16.319677352905273,2003-04-07
16.28324317932129,2003-04-08
16.216463088989258,2003-04-09
16.31360626220703,2003-04-10
16.428951263427734,2003-04-11
16.775028228759766,2003-04-14
16.896451950073242,2003-04-15
16.683956146240234,2003-04-16
17.084657669067383,2003-04-17
17.139299392700195,2003-04-21
17.285018920898438,2003-04-22
17.193939208984375,2003-04-23
17.260723114013672,2003-04-24
16.987525939941406,2003-04-25
17.606794357299805,2003-04-28
17.618928909301758,2003-04-29
17.819284439086914,2003-04-30
17.788925170898438,2003-05-01
17.9467830657959,2003-05-02
17.964994430541992,2003-05-05
18.098569869995117,2003-05-06
18.17142677307129,2003-05-07
18.17142677307129,2003-05-08
18.304990768432617,2003-05-09
18.918195724487305,2003-05-12
18.814987182617188,2003-05-13
18.748191833496094,2003-05-14
18.693557739257812,2003-05-15
18.742515563964844,2003-05-16
18.173263549804688,2003-05-19
18.209997177124023,2003-05-20
18.10593605041504,2003-05-21
18.173263549804688,2003-05-22
18.056968688964844,2003-05-23
18.363018035888672,2003-05-27
18.332416534423828,2003-05-28
18.1977481842041,2003-05-29
18.61397361755371,2003-05-30
18.840463638305664,2003-06-02
18.920028686523438,2003-06-03
19.128154754638672,2003-06-04
19.275054931640625,2003-06-05
19.195480346679688,2003-06-06
18.773122787475586,2003-06-09
18.993478775024414,2003-06-10
19.372987747192383,2003-06-11
19.3546199798584,2003-06-12
19.128154754638672,2003-06-13
19.58722496032715,2003-06-16
19.66067886352539,2003-06-17
19.281173706054688,2003-06-18
19.226078033447266,2003-06-19
19.134267807006836,2003-06-20
18.760889053344727,2003-06-23
18.90778923034668,2003-06-24
18.85881996154785,2003-06-25
17.995758056640625,2003-06-26
17.806013107299805,2003-06-27
17.769283294677734,2003-06-30
17.781522750854492,2003-07-01
18.01412010192871,2003-07-02
17.689708709716797,2003-07-03
17.848854064941406,2003-07-07
17.854978561401367,2003-07-08
17.591768264770508,2003-07-09
17.53668212890625,2003-07-10
17.67134666442871,2003-07-11
17.49995994567871,2003-07-14
17.46935272216797,2003-07-15
17.395896911621094,2003-07-16
17.542810440063477,2003-07-17
17.426513671875,2003-07-18
17.169429779052734,2003-07-21
17.200029373168945,2003-07-22
17.285720825195312,2003-07-23
17.138816833496094,2003-07-24
17.457117080688477,2003-07-25
17.279598236083984,2003-07-28
17.138816833496094,2003-07-29
17.157180786132812,2003-07-30
17.33469009399414,2003-07-31
17.065366744995117,2003-08-01
16.924583435058594,2003-08-04
16.630775451660156,2003-08-05
16.698102951049805,2003-08-06
16.86948585510254,2003-08-07
16.97966957092285,2003-08-08
16.991907119750977,2003-08-11
17.07147979736328,2003-08-12
17.353050231933594,2003-08-13
17.69582748413086,2003-08-14
17.781522750854492,2003-08-15
18.059354782104492,2003-08-18
18.269277572631836,2003-08-19
18.30015754699707,2003-08-20
18.46685028076172,2003-08-21
17.991445541381836,2003-08-22
17.948223114013672,2003-08-25
17.942049026489258,2003-08-26
17.960573196411133,2003-08-27
18.114933013916016,2003-08-28
18.213712692260742,2003-08-29
18.250757217407227,2003-09-02
18.398935317993164,2003-09-03
18.318674087524414,2003-09-04
17.91118049621582,2003-09-05
17.954395294189453,2003-09-08
17.905006408691406,2003-09-09
17.800050735473633,2003-09-10
17.88648223876953,2003-09-11
17.917356491088867,2003-09-12
17.905006408691406,2003-09-15
17.905006408691406,2003-09-16
18.127277374267578,2003-09-17
18.318674087524414,2003-09-18
18.053190231323242,2003-09-19
17.880306243896484,2003-09-22
17.867965698242188,2003-09-23
17.52838897705078,2003-09-24
17.219669342041016,2003-09-25
16.923328399658203,2003-09-26
17.040620803833008,2003-09-29
17.071496963500977,2003-09-30
17.380203247070312,2003-10-01
17.49751853942871,2003-10-02
17.750656127929688,2003-10-03
17.855609893798828,2003-10-06
17.905006408691406,2003-10-07
17.929704666137695,2003-10-08
17.8432674407959,2003-10-09
17.695087432861328,2003-10-10
17.8741397857666,2003-10-13
18.071706771850586,2003-10-14
17.935874938964844,2003-10-15
17.89883804321289,2003-10-16
17.59630584716797,2003-10-17
17.516036987304688,2003-10-20
17.460464477539062,2003-10-21
17.250547409057617,2003-10-22
17.63334846496582,2003-10-23
17.509862899780273,2003-10-24
17.77535057067871,2003-10-27
17.960573196411133,2003-10-28
17.861785888671875,2003-10-29
17.923532485961914,2003-10-30
18.114933013916016,2003-10-31
18.219892501831055,2003-11-03
18.1210994720459,2003-11-04
18.374238967895508,2003-11-05
18.269277572631836,2003-11-06
18.151968002319336,2003-11-07
17.88648223876953,2003-11-10
17.627172470092773,2003-11-11
18.09023666381836,2003-11-12
18.405109405517578,2003-11-13
18.368064880371094,2003-11-14
18.231090545654297,2003-11-17
18.106552124023438,2003-11-18
18.268449783325195,2003-11-19
18.062971115112305,2003-11-20
18.056743621826172,2003-11-21
18.336936950683594,2003-11-24
18.64826202392578,2003-11-25
18.59222412109375,2003-11-26
18.691844940185547,2003-11-28
19.015626907348633,2003-12-01
19.059200286865234,2003-12-02
18.891094207763672,2003-12-03
19.084115982055664,2003-12-04
18.909772872924805,2003-12-05
19.015626907348633,2003-12-08
19.326948165893555,2003-12-09
19.00316619873047,2003-12-10
19.36431121826172,2003-12-11
19.420337677001953,2003-12-12
19.43280029296875,2003-12-15
19.27090072631836,2003-12-16
19.17127799987793,2003-12-17
19.607139587402344,2003-12-18
19.800151824951172,2003-12-19
19.874866485595703,2003-12-22
19.912233352661133,2003-12-23
19.750343322753906,2003-12-24
19.893552780151367,2003-12-26
20.136390686035156,2003-12-29
20.105253219604492,2003-12-30
20.074121475219727,2003-12-31
19.800151824951172,2004-01-02
19.868648529052734,2004-01-05
19.656944274902344,2004-01-06
20.123929977416992,2004-01-07
20.20487403869629,2004-01-08
19.818836212158203,2004-01-09
20.14261245727539,2004-01-12
20.310728073120117,2004-01-13
20.74034309387207,2004-01-14
20.933368682861328,2004-01-15
21.020536422729492,2004-01-16
20.8088436126709,2004-01-20
19.88732147216797,2004-01-21
19.575998306274414,2004-01-22
19.62581443786621,2004-01-23
19.656944274902344,2004-01-26
19.51373863220215,2004-01-27
19.43901824951172,2004-01-28
19.302034378051758,2004-01-29
19.395437240600586,2004-01-30
19.370527267456055,2004-02-02
19.302034378051758,2004-02-03
19.046754837036133,2004-02-04
19.245996475219727,2004-02-05
19.544870376586914,2004-02-06
19.395437240600586,2004-02-09
19.551095962524414,2004-02-10
19.563549041748047,2004-02-11
19.544870376586914,2004-02-12
19.613906860351562,2004-02-13
19.76454734802246,2004-02-17
19.695507049560547,2004-02-18
19.777101516723633,2004-02-19
19.852418899536133,2004-02-20
19.682952880859375,2004-02-23
19.739437103271484,2004-02-24
19.682952880859375,2004-02-25
20.0030460357666,2004-02-26
20.08464813232422,2004-02-27
20.09719467163086,2004-03-01
20.103471755981445,2004-03-02
20.586763381958008,2004-03-03
20.712291717529297,2004-03-04
20.806440353393555,2004-03-05
20.567935943603516,2004-03-08
20.34825325012207,2004-03-09
19.98421859741211,2004-03-10
19.425615310668945,2004-03-11
19.632741928100586,2004-03-12
19.36284828186035,2004-03-15
19.626462936401367,2004-03-16
20.109752655029297,2004-03-17
19.990495681762695,2004-03-18
19.902618408203125,2004-03-19
19.839862823486328,2004-03-22
19.839862823486328,2004-03-23
19.76454734802246,2004-03-24
20.229000091552734,2004-03-25
20.090923309326172,2004-03-26
20.329423904418945,2004-03-29
20.404747009277344,2004-03-30
20.298046112060547,2004-03-31
20.203899383544922,2004-04-01
20.837820053100586,2004-04-02
20.994728088378906,2004-04-05
21.34621238708496,2004-04-06
20.931970596313477,2004-04-07
20.787601470947266,2004-04-08
20.881742477416992,2004-04-12
20.9068546295166,2004-04-13
20.599319458007812,2004-04-14
20.699731826782227,2004-04-15
20.712291717529297,2004-04-16
20.6809024810791,2004-04-19
20.38591766357422,2004-04-20
20.304323196411133,2004-04-21
20.875471115112305,2004-04-22
21.0575008392334,2004-04-23
21.107702255249023,2004-04-26
21.45918846130371,2004-04-27
21.17047119140625,2004-04-28
21.001007080078125,2004-04-29
21.201860427856445,2004-04-30
21.528230667114258,2004-05-03
21.383872985839844,2004-05-04
21.252073287963867,2004-05-05
21.176746368408203,2004-05-06
20.44867706298828,2004-05-07
20.454954147338867,2004-05-10
20.649518966674805,2004-05-11
20.655807495117188,2004-05-12
20.66834831237793,2004-05-13
20.724842071533203,2004-05-14
20.354536056518555,2004-05-17
20.5695858001709,2004-05-18
20.430437088012695,2004-05-19
20.765674591064453,2004-05-20
20.949092864990234,2004-05-21
21.043970108032227,2004-05-24
21.1514949798584,2004-05-25
21.069276809692383,2004-05-26
21.170486450195312,2004-05-27
21.27168846130371,2004-05-28
21.43614387512207,2004-06-01
21.372894287109375,2004-06-02
21.16415786743164,2004-06-03
20.904815673828125,2004-06-04
21.512048721313477,2004-06-07
21.410844802856445,2004-06-08
21.08824920654297,2004-06-09
21.113554000854492,2004-06-10
20.816280364990234,2004-06-14
21.06296157836914,2004-06-15
21.157833099365234,2004-06-16
21.202110290527344,2004-06-17
21.29066276550293,2004-06-18
21.25270652770996,2004-06-21
21.240055084228516,2004-06-22
21.37921714782715,2004-06-23
21.1514949798584,2004-06-24
21.25270652770996,2004-06-25
21.189453125,2004-06-28
21.0566349029541,2004-06-29
21.221092224121094,2004-06-30
21.334938049316406,2004-07-01
21.25270652770996,2004-07-02
21.09458351135254,2004-07-06
21.06296157836914,2004-07-07
20.841571807861328,2004-07-08
20.949092864990234,2004-07-09
20.740365982055664,2004-07-12
20.765674591064453,2004-07-13
20.518985748291016,2004-07-14
20.500015258789062,2004-07-15
20.41145896911621,2004-07-16
21.03764533996582,2004-07-19
21.138856887817383,2004-07-20
20.816280364990234,2004-07-21
20.955429077148438,2004-07-22
21.025001525878906,2004-07-23
20.487363815307617,2004-07-26
20.531631469726562,2004-07-27
20.525310516357422,2004-07-28
20.664461135864258,2004-07-29
20.310253143310547,2004-07-30
20.645492553710938,2004-08-02
20.24067497253418,2004-08-03
20.436765670776367,2004-08-04
20.202722549438477,2004-08-05
19.747318267822266,2004-08-06
19.734661102294922,2004-08-09
20.196401596069336,2004-08-10
19.9876651763916,2004-08-11
19.785263061523438,2004-08-12
19.690387725830078,2004-08-13
20.14579963684082,2004-08-16
20.335556030273438,2004-08-17
20.501304626464844,2004-08-18
20.290935516357422,2004-08-19
20.424806594848633,2004-08-20
20.182559967041016,2004-08-23
20.322805404663086,2004-08-24
20.34193229675293,2004-08-25
20.418426513671875,2004-08-26
20.424806594848633,2004-08-27
20.195316314697266,2004-08-30
20.2526798248291,2004-08-31
20.32918357849121,2004-09-01
20.405681610107422,2004-09-02
20.405681610107422,2004-09-03
20.67342185974121,2004-09-07
20.571420669555664,2004-09-08
20.526803970336914,2004-09-09
20.58416748046875,2004-09-10
20.902912139892578,2004-09-13
20.488554000854492,2004-09-14
20.488554000854492,2004-09-15
20.533166885375977,2004-09-16
20.635168075561523,2004-09-17
20.520423889160156,2004-09-20
20.616052627563477,2004-09-21
20.62879753112793,2004-09-22
20.424806594848633,2004-09-23
20.34830093383789,2004-09-24
20.195316314697266,2004-09-27
17.74102210998535,2004-09-28
17.377660751342773,2004-09-29
17.56889533996582,2004-09-30
18.308372497558594,2004-10-01
18.39124298095703,2004-10-04
18.36574935913086,2004-10-05
18.423118591308594,2004-10-06
18.321123123168945,2004-10-07
18.225505828857422,2004-10-08
18.333871841430664,2004-10-11
18.54424285888672,2004-10-12
18.48686981201172,2004-10-13
18.161760330200195,2004-10-14
18.308372497558594,2004-10-15
18.238250732421875,2004-10-18
18.403993606567383,2004-10-19
18.05976104736328,2004-10-20
18.193626403808594,2004-10-21
18.142629623413086,2004-10-22
18.117128372192383,2004-10-25
18.36574935913086,2004-10-26
18.652618408203125,2004-10-27
18.652618408203125,2004-10-28
18.729114532470703,2004-10-29
18.996849060058594,2004-11-01
19.27096176147461,2004-11-02
19.105224609375,2004-11-03
18.9649715423584,2004-11-04
19.245464324951172,2004-11-05
19.436708450317383,2004-11-08
19.602458953857422,2004-11-09
19.62795066833496,2004-11-10
19.570581436157227,2004-11-11
19.44308853149414,2004-11-12
19.474956512451172,2004-11-15
19.825571060180664,2004-11-16
19.664913177490234,2004-11-17
19.703468322753906,2004-11-18
19.690616607666016,2004-11-19
19.82556915283203,2004-11-22
19.8641300201416,2004-11-23
20.10832977294922,2004-11-24
20.101909637451172,2004-11-26
20.08906364440918,2004-11-29
20.313980102539062,2004-11-30
20.538909912109375,2004-12-01
20.69314956665039,2004-12-02
20.90521240234375,2004-12-03
20.731704711914062,2004-12-06
20.628875732421875,2004-12-07
21.136566162109375,2004-12-08
21.130136489868164,2004-12-09
21.322935104370117,2004-12-10
