DAL,Date
33.92009353637695,2014-09-22
33.69662094116211,2014-09-23
33.66087341308594,2014-09-24
32.76706314086914,2014-09-25
32.641937255859375,2014-09-26
32.177162170410156,2014-09-29
32.31123352050781,2014-09-30
31.19396209716797,2014-10-01
31.533611297607422,2014-10-02
33.02627944946289,2014-10-03
32.27547836303711,2014-10-06
31.524681091308594,2014-10-07
31.113525390625,2014-10-08
30.13033103942871,2014-10-09
29.4152774810791,2014-10-10
27.61872673034668,2014-10-13
29.308027267456055,2014-10-14
28.941564559936523,2014-10-15
29.781742095947266,2014-10-16
30.738121032714844,2014-10-17
32.21290969848633,2014-10-20
33.4999885559082,2014-10-21
33.339111328125,2014-10-22
33.893272399902344,2014-10-23
35.251861572265625,2014-10-24
35.52894592285156,2014-10-27
35.6093864440918,2014-10-28
35.37699508666992,2014-10-29
34.98372268676758,2014-10-30
35.957977294921875,2014-10-31
36.2976188659668,2014-11-03
37.82603073120117,2014-11-04
37.503578186035156,2014-11-05
38.42615509033203,2014-11-06
38.23806381225586,2014-11-07
38.847145080566406,2014-11-10
39.268131256103516,2014-11-11
38.8740234375,2014-11-12
39.48311233520508,2014-11-13
39.18751525878906,2014-11-14
38.900901794433594,2014-11-17
40.11906051635742,2014-11-18
39.814517974853516,2014-11-19
39.37562561035156,2014-11-20
38.59635543823242,2014-11-21
38.97254180908203,2014-11-24
39.48311233520508,2014-11-25
39.62643051147461,2014-11-26
41.803001403808594,2014-11-28
40.86249923706055,2014-12-01
40.01156997680664,2014-12-02
40.0832405090332,2014-12-03
41.57908248901367,2014-12-04
42.34939956665039,2014-12-05
42.40313720703125,2014-12-08
41.49846267700195,2014-12-09
41.39993667602539,2014-12-10
43.289894104003906,2014-12-11
42.707679748535156,2014-12-12
42.815162658691406,2014-12-15
40.647544860839844,2014-12-16
41.35514831542969,2014-12-17
41.892574310302734,2014-12-18
42.438961029052734,2014-12-19
42.4658317565918,2014-12-22
42.215030670166016,2014-12-23
43.03908920288086,2014-12-24
43.3436393737793,2014-12-26
43.69296646118164,2014-12-29
44.096031188964844,2014-12-30
44.060211181640625,2014-12-31
44.05125427246094,2015-01-02
43.3167610168457,2015-01-05
42.29564666748047,2015-01-06
42.07173156738281,2015-01-07
43.164493560791016,2015-01-08
41.99110794067383,2015-01-09
41.25661849975586,2015-01-12
41.749263763427734,2015-01-13
40.584842681884766,2015-01-14
40.351951599121094,2015-01-15
41.05956268310547,2015-01-16
44.04229736328125,2015-01-20
44.05125427246094,2015-01-21
45.41273880004883,2015-01-22
45.287330627441406,2015-01-23
44.92009735107422,2015-01-26
44.05125427246094,2015-01-27
43.40633773803711,2015-01-28
44.973846435546875,2015-01-29
42.37626647949219,2015-01-30
41.65969467163086,2015-02-02
41.21183395385742,2015-02-03
42.06276321411133,2015-02-04
41.328285217285156,2015-02-05
40.763980865478516,2015-02-06
39.814517974853516,2015-02-09
40.59378433227539,2015-02-10
40.289241790771484,2015-02-11
40.13697052001953,2015-02-12
39.859310150146484,2015-02-13
40.092201232910156,2015-02-17
40.630714416503906,2015-02-18
41.21409225463867,2015-02-19
42.57830810546875,2015-02-20
42.353939056396484,2015-02-23
43.10785675048828,2015-02-24
42.03980255126953,2015-02-25
41.21409225463867,2015-02-26
39.957557678222656,2015-02-27
40.7384033203125,2015-03-02
41.08842849731445,2015-03-03
40.52300262451172,2015-03-04
39.840885162353516,2015-03-05
39.29339599609375,2015-03-06
40.002437591552734,2015-03-09
38.97028732299805,2015-03-10
39.50880432128906,2015-03-11
40.68455505371094,2015-03-12
40.837135314941406,2015-03-13
41.42949295043945,2015-03-16
41.86928939819336,2015-03-17
41.1153564453125,2015-03-18
42.416770935058594,2015-03-19
42.560367584228516,2015-03-20
41.806453704833984,2015-03-23
41.31281661987305,2015-03-24
39.957557678222656,2015-03-25
39.57162857055664,2015-03-26
40.280670166015625,2015-03-27
40.89098358154297,2015-03-30
40.35247039794922,2015-03-31
38.82668685913086,2015-04-01
37.920196533203125,2015-04-02
37.48040771484375,2015-04-06
37.372711181640625,2015-04-07
38.853614807128906,2015-04-08
38.718990325927734,2015-04-09
38.799774169921875,2015-04-10
38.65615463256836,2015-04-13
38.66512680053711,2015-04-14
39.67036056518555,2015-04-15
40.3794059753418,2015-04-16
40.17296600341797,2015-04-17
41.04356384277344,2015-04-20
41.49232482910156,2015-04-21
41.761573791503906,2015-04-22
41.67182159423828,2015-04-23
42.165462493896484,2015-04-24
41.68977737426758,2015-04-27
41.46540069580078,2015-04-28
40.4152946472168,2015-04-29
40.06527328491211,2015-04-30
40.980735778808594,2015-05-01
40.648658752441406,2015-05-04
39.40110778808594,2015-05-05
39.62594223022461,2015-05-06
40.79512405395508,2015-05-07
41.52359390258789,2015-05-08
42.09918975830078,2015-05-11
41.46064376831055,2015-05-12
42.072208404541016,2015-05-13
42.629817962646484,2015-05-14
42.27007293701172,2015-05-15
42.60282897949219,2015-05-18
41.5595703125,2015-05-19
39.23021697998047,2015-05-20
39.34713363647461,2015-05-21
38.83450698852539,2015-05-22
37.63833999633789,2015-05-26
38.24991226196289,2015-05-27
37.99809646606445,2015-05-28
38.60066604614258,2015-05-29
39.88675308227539,2015-06-01
38.861488342285156,2015-06-02
38.88847351074219,2015-06-03
38.60066604614258,2015-06-04
38.58268356323242,2015-06-05
36.6490478515625,2015-06-08
36.622074127197266,2015-06-09
36.9278450012207,2015-06-10
36.69401550292969,2015-06-11
36.99980545043945,2015-06-12
36.60408401489258,2015-06-15
36.487159729003906,2015-06-16
36.69401550292969,2015-06-17
37.18866729736328,2015-06-18
37.764259338378906,2015-06-19
38.60966110229492,2015-06-22
38.76255416870117,2015-06-23
38.3668327331543,2015-06-24
38.3128776550293,2015-06-25
38.0880241394043,2015-06-26
36.981815338134766,2015-06-29
36.94583511352539,2015-06-30
36.21735382080078,2015-07-01
35.97452163696289,2015-07-02
36.40623474121094,2015-07-06
37.03578186035156,2015-07-07
36.127418518066406,2015-07-08
36.469173431396484,2015-07-09
38.18695831298828,2015-07-10
39.0053825378418,2015-07-13
39.266197204589844,2015-07-14
39.56298828125,2015-07-15
39.994686126708984,2015-07-16
40.41737365722656,2015-07-17
39.65291976928711,2015-07-20
40.15656661987305,2015-07-21
40.66920471191406,2015-07-22
40.6152458190918,2015-07-23
39.66191482543945,2015-07-24
39.5090217590332,2015-07-27
40.39039611816406,2015-07-28
39.733863830566406,2015-07-29
39.598960876464844,2015-07-30
39.87776565551758,2015-07-31
41.127891540527344,2015-08-03
41.68548583984375,2015-08-04
41.762149810791016,2015-08-05
41.52763366699219,2015-08-06
41.80725860595703,2015-08-07
41.780189514160156,2015-08-10
42.48374938964844,2015-08-11
42.03274917602539,2015-08-12
42.79944610595703,2015-08-13
42.96179962158203,2015-08-14
43.28652572631836,2015-08-17
42.718257904052734,2015-08-18
42.46571350097656,2015-08-19
41.22998809814453,2015-08-20
39.32677459716797,2015-08-21
38.01890182495117,2015-08-24
37.315330505371094,2015-08-25
39.41697692871094,2015-08-26
39.5612907409668,2015-08-27
39.63345718383789,2015-08-28
39.4891357421875,2015-08-31
39.48011779785156,2015-09-01
41.4825439453125,2015-09-02
40.64368438720703,2015-09-03
40.95036315917969,2015-09-04
42.02373123168945,2015-09-08
41.50057601928711,2015-09-09
41.93353271484375,2015-09-10
42.32138442993164,2015-09-11
42.29433059692383,2015-09-14
42.29433059692383,2015-09-15
42.474727630615234,2015-09-16
42.83551788330078,2015-09-17
42.095890045166016,2015-09-18
42.61904525756836,2015-09-21
41.906471252441406,2015-09-22
42.02373123168945,2015-09-23
41.41037368774414,2015-09-24
41.52763366699219,2015-09-25
40.282875061035156,2015-09-28
39.723655700683594,2015-09-29
40.47230529785156,2015-09-30
40.95937728881836,2015-10-01
40.47230529785156,2015-10-02
42.35746765136719,2015-10-05
40.67074203491211,2015-10-06
41.4825439453125,2015-10-07
41.45549011230469,2015-10-08
42.58296203613281,2015-10-09
43.74653625488281,2015-10-12
43.052001953125,2015-10-13
43.82770919799805,2015-10-14
44.1343879699707,2015-10-15
44.30575942993164,2015-10-16
45.34307098388672,2015-10-19
45.23482894897461,2015-10-20
44.59440994262695,2015-10-21
45.830135345458984,2015-10-22
46.00150680541992,2015-10-23
46.290138244628906,2015-10-26
45.88425064086914,2015-10-27
45.22579574584961,2015-10-28
45.55050277709961,2015-10-29
45.8571891784668,2015-10-30
45.73091125488281,2015-11-02
46.00150680541992,2015-11-03
45.816104888916016,2015-11-04
45.707584381103516,2015-11-05
46.304481506347656,2015-11-06
45.788978576660156,2015-11-09
45.49052810668945,2015-11-10
45.20113754272461,2015-11-11
45.20113754272461,2015-11-12
44.3057975769043,2015-11-13
43.347137451171875,2015-11-16
43.20244216918945,2015-11-17
43.184356689453125,2015-11-18
43.871673583984375,2015-11-19
44.0977783203125,2015-11-20
44.079689025878906,2015-11-23
42.72311782836914,2015-11-24
42.388484954833984,2015-11-25
42.6326789855957,2015-11-27
42.0177001953125,2015-11-30
43.11199188232422,2015-12-01
43.70889663696289,2015-12-02
43.60941696166992,2015-12-03
45.02024841308594,2015-12-04
46.82902145385742,2015-12-07
45.463409423828125,2015-12-08
44.776058197021484,2015-12-09
46.37682342529297,2015-12-10
44.56806182861328,2015-12-11
45.38201141357422,2015-12-14
46.25925064086914,2015-12-15
47.13650894165039,2015-12-16
46.150733947753906,2015-12-17
45.18304443359375,2015-12-18
46.539615631103516,2015-12-21
46.8018798828125,2015-12-22
46.7928352355957,2015-12-23
47.26311492919922,2015-12-24
46.98276901245117,2015-12-28
47.181732177734375,2015-12-29
46.27734375,2015-12-30
45.84324264526367,2015-12-31
44.00733184814453,2016-01-04
43.92594528198242,2016-01-05
44.251522064208984,2016-01-06
42.506072998046875,2016-01-07
42.15335464477539,2016-01-08
42.27092361450195,2016-01-11
42.469886779785156,2016-01-12
40.64302062988281,2016-01-13
41.00477600097656,2016-01-14
40.24510192871094,2016-01-15
41.56550979614258,2016-01-19
41.32131576538086,2016-01-20
42.071956634521484,2016-01-21
42.28900909423828,2016-01-22
41.54741287231445,2016-01-25
41.70115661621094,2016-01-26
40.44406509399414,2016-01-27
39.06940460205078,2016-01-28
40.05517578125,2016-01-29
40.887210845947266,2016-02-01
39.44020462036133,2016-02-02
39.61203384399414,2016-02-03
39.82908630371094,2016-02-04
37.99318313598633,2016-02-05
36.871742248535156,2016-02-08
37.9660530090332,2016-02-09
39.13270950317383,2016-02-10
38.61721420288086,2016-02-11
39.00278854370117,2016-02-12
40.44533157348633,2016-02-16
41.82434844970703,2016-02-17
42.15095520019531,2016-02-18
42.386844635009766,2016-02-19
44.29207229614258,2016-02-22
44.4100227355957,2016-02-23
44.40093994140625,2016-02-24
44.636837005615234,2016-02-25
43.42111587524414,2016-02-26
43.765865325927734,2016-02-29
44.364662170410156,2016-03-01
44.047119140625,2016-03-02
44.264854431152344,2016-03-03
44.155982971191406,2016-03-04
43.90195083618164,2016-03-07
41.93321990966797,2016-03-08
42.404991149902344,2016-03-09
42.64088439941406,2016-03-10
43.26688003540039,2016-03-11
43.44832992553711,2016-03-14
43.33038330078125,2016-03-15
44.24671173095703,2016-03-16
44.110626220703125,2016-03-17
45.40800094604492,2016-03-18
45.47150802612305,2016-03-21
44.809207916259766,2016-03-22
44.37372970581055,2016-03-23
43.40296936035156,2016-03-24
43.72957992553711,2016-03-28
44.573326110839844,2016-03-29
44.75476837158203,2016-03-30
44.16506576538086,2016-03-31
42.64993667602539,2016-04-01
42.77696990966797,2016-04-04
42.786033630371094,2016-04-05
42.82232666015625,2016-04-06
41.55216598510742,2016-04-07
41.996726989746094,2016-04-08
42.232608795166016,2016-04-11
42.30519104003906,2016-04-12
43.58442687988281,2016-04-13
43.99269104003906,2016-04-14
43.094505310058594,2016-04-15
42.232608795166016,2016-04-18
42.522926330566406,2016-04-19
42.27797317504883,2016-04-20
40.79914855957031,2016-04-21
40.48161697387695,2016-04-22
39.855613708496094,2016-04-25
39.54713439941406,2016-04-26
39.63786697387695,2016-04-27
38.88485336303711,2016-04-28
37.805213928222656,2016-04-29
38.25884246826172,2016-05-02
38.93928527832031,2016-05-03
37.58748245239258,2016-05-04
37.8777961730957,2016-05-05
38.140899658203125,2016-05-06
38.59143829345703,2016-05-09
39.09203338623047,2016-05-10
38.50041580200195,2016-05-11
37.38090515136719,2016-05-12
37.86330032348633,2016-05-13
39.137542724609375,2016-05-16
39.74736022949219,2016-05-17
39.920291900634766,2016-05-18
39.22855758666992,2016-05-19
39.22855758666992,2016-05-20
39.09203338623047,2016-05-23
39.7109489440918,2016-05-24
39.59263229370117,2016-05-25
38.919097900390625,2016-05-26
39.246761322021484,2016-05-27
39.55622482299805,2016-05-31
39.60173416137695,2016-06-01
38.63694763183594,2016-06-02
37.835994720458984,2016-06-03
37.572044372558594,2016-06-06
38.318389892578125,2016-06-07
38.09083557128906,2016-06-08
38.59143829345703,2016-06-09
38.2637825012207,2016-06-10
36.925819396972656,2016-06-13
35.596954345703125,2016-06-14
35.396724700927734,2016-06-15
34.60487365722656,2016-06-16
34.59577178955078,2016-06-17
34.668582916259766,2016-06-20
35.19648361206055,2016-06-21
35.0872688293457,2016-06-22
34.86882019042969,2016-06-23
32.01997375488281,2016-06-24
30.36345100402832,2016-06-27
31.555782318115234,2016-06-28
32.98475646972656,2016-06-29
33.15768814086914,2016-06-30
33.4671516418457,2016-07-01
32.420448303222656,2016-07-05
32.38404083251953,2016-07-06
33.10308074951172,2016-07-07
34.013248443603516,2016-07-08
34.69588851928711,2016-07-11
36.59815216064453,2016-07-12
36.00653839111328,2016-07-13
37.298988342285156,2016-07-14
36.38881301879883,2016-07-15
36.4980354309082,2016-07-18
36.88941955566406,2016-07-19
36.59815216064453,2016-07-20
35.05996322631836,2016-07-21
35.46043014526367,2016-07-22
35.46043014526367,2016-07-25
35.52414321899414,2016-07-26
35.07815933227539,2016-07-27
35.82450866699219,2016-07-28
35.26929473876953,2016-07-29
35.93372344970703,2016-08-01
33.12127685546875,2016-08-02
33.20319747924805,2016-08-03
33.257816314697266,2016-08-04
34.28630065917969,2016-08-05
34.076969146728516,2016-08-08
33.813018798828125,2016-08-09
33.385623931884766,2016-08-10
33.58696746826172,2016-08-11
33.26665115356445,2016-08-12
33.78830337524414,2016-08-15
33.806610107421875,2016-08-16
34.32826614379883,2016-08-17
33.925575256347656,2016-08-18
33.65103530883789,2016-08-19
33.50460433959961,2016-08-22
33.577816009521484,2016-08-23
33.65103530883789,2016-08-24
33.37648010253906,2016-08-25
33.028717041015625,2016-08-26
33.44969177246094,2016-08-29
34.0079460144043,2016-08-30
33.632728576660156,2016-08-31
33.6967887878418,2016-09-01
34.01710891723633,2016-09-02
33.6967887878418,2016-09-06
35.60035705566406,2016-09-07
35.957275390625,2016-09-08
34.54790496826172,2016-09-09
35.17937469482422,2016-09-12
34.346561431884766,2016-09-13
33.971351623535156,2016-09-14
34.126922607421875,2016-09-15
33.65103530883789,2016-09-16
34.383174896240234,2016-09-19
34.438079833984375,2016-09-20
34.82246017456055,2016-09-21
35.23428726196289,2016-09-22
35.490543365478516,2016-09-23
34.81330490112305,2016-09-26
35.88406753540039,2016-09-27
35.90235900878906,2016-09-28
35.71932601928711,2016-09-29
36.02133560180664,2016-09-30
36.5887451171875,2016-10-03
36.744327545166016,2016-10-04
36.89990997314453,2016-10-05
36.55213928222656,2016-10-06
35.646114349365234,2016-10-07
36.39656448364258,2016-10-10
35.636959075927734,2016-10-11
35.93898010253906,2016-10-12
36.6161994934082,2016-10-13
36.64365768432617,2016-10-14
36.01218032836914,2016-10-17
36.11285400390625,2016-10-18
37.43070602416992,2016-10-19
37.943206787109375,2016-10-20
37.67780303955078,2016-10-21
37.86083984375,2016-10-24
37.71440505981445,2016-10-25
37.888301849365234,2016-10-26
37.952354431152344,2016-10-27
37.83338928222656,2016-10-28
38.22690963745117,2016-10-31
38.327579498291016,2016-11-01
38.37334442138672,2016-11-02
38.36418533325195,2016-11-03
39.24275588989258,2016-11-04
40.45994186401367,2016-11-07
40.94078063964844,2016-11-08
41.60276412963867,2016-11-09
42.24633026123047,2016-11-10
42.64167022705078,2016-11-11
43.64381790161133,2016-11-14
43.809303283691406,2016-11-15
43.56107711791992,2016-11-16
44.59999084472656,2016-11-17
44.95855712890625,2016-11-18
44.691932678222656,2016-11-21
44.95855712890625,2016-11-22
45.24356460571289,2016-11-23
45.271156311035156,2016-11-25
44.581607818603516,2016-11-28
44.67354202270508,2016-11-29
44.29658889770508,2016-11-30
43.91964340209961,2016-12-01
44.41611099243164,2016-12-02
43.96559524536133,2016-12-05
45.445831298828125,2016-12-06
46.981231689453125,2016-12-07
47.21107482910156,2016-12-08
47.606422424316406,2016-12-09
45.94231414794922,2016-12-12
45.657291412353516,2016-12-13
45.80439758300781,2016-12-14
46.429595947265625,2016-12-15
46.117000579833984,2016-12-16
46.35603713989258,2016-12-19
46.66862869262695,2016-12-20
46.815738677978516,2016-12-21
45.7860107421875,2016-12-22
45.86875915527344,2016-12-23
46.300872802734375,2016-12-27
45.519386291503906,2016-12-28
45.33549499511719,2016-12-29
45.22517776489258,2016-12-30
45.4918098449707,2017-01-03
46.61347579956055,2017-01-04
45.72165298461914,2017-01-05
45.67568588256836,2017-01-06
45.684879302978516,2017-01-09
46.82493591308594,2017-01-10
47.293819427490234,2017-01-11
46.78815460205078,2017-01-12
47.10074996948242,2017-01-13
46.273292541503906,2017-01-17
46.24570846557617,2017-01-18
45.69407272338867,2017-01-19
46.429595947265625,2017-01-20
44.83902359008789,2017-01-23
45.45503234863281,2017-01-24
46.14457702636719,2017-01-25
46.797359466552734,2017-01-26
45.69407272338867,2017-01-27
43.82769775390625,2017-01-30
43.43235397338867,2017-01-31
43.450740814208984,2017-02-01
43.56107711791992,2017-02-02
43.9564094543457,2017-02-03
44.37013626098633,2017-02-06
44.26900863647461,2017-02-07
44.22303771972656,2017-02-08
45.353904724121094,2017-02-09
45.28954315185547,2017-02-10
46.02505874633789,2017-02-13
45.841182708740234,2017-02-14
47.04558563232422,2017-02-15
46.732994079589844,2017-02-16
47.10074996948242,2017-02-17
47.082359313964844,2017-02-21
47.01129150390625,2017-02-22
46.59591293334961,2017-02-23
46.57744598388672,2017-02-24
46.558998107910156,2017-02-27
46.08823776245117,2017-02-28
47.10359191894531,2017-03-01
46.11592102050781,2017-03-02
46.2728385925293,2017-03-03
45.091331481933594,2017-03-06
43.974430084228516,2017-03-07
44.00212478637695,2017-03-08
43.614444732666016,2017-03-09
44.22365951538086,2017-03-10
43.70673370361328,2017-03-13
42.71907043457031,2017-03-14
43.559051513671875,2017-03-15
43.76213073730469,2017-03-16
42.931373596191406,2017-03-17
43.245216369628906,2017-03-20
42.017547607421875,2017-03-21
42.22062301635742,2017-03-22
42.386775970458984,2017-03-23
42.46061325073242,2017-03-24
42.552913665771484,2017-03-27
42.94983673095703,2017-03-28
42.41446304321289,2017-03-29
42.709842681884766,2017-03-30
42.42369842529297,2017-03-31
42.7559928894043,2017-04-03
41.63909149169922,2017-04-04
41.61140441894531,2017-04-05
41.777549743652344,2017-04-06
41.694480895996094,2017-04-07
41.50986862182617,2017-04-10
41.80524444580078,2017-04-11
41.58371353149414,2017-04-12
40.64219284057617,2017-04-13
40.93757629394531,2017-04-17
40.992958068847656,2017-04-18
41.61140441894531,2017-04-19
42.39600372314453,2017-04-20
42.02677917480469,2017-04-21
43.208290100097656,2017-04-24
43.13444519042969,2017-04-25
42.802146911621094,2017-04-26
42.22062301635742,2017-04-27
41.94370651245117,2017-04-28
41.90678787231445,2017-05-01
44.149818420410156,2017-05-02
44.59288024902344,2017-05-03
44.89748764038086,2017-05-04
44.95287322998047,2017-05-05
44.786720275878906,2017-05-08
45.74671173095703,2017-05-09
46.12515640258789,2017-05-10
45.86669921875,2017-05-11
45.220550537109375,2017-05-12
45.7005500793457,2017-05-15
45.7005500793457,2017-05-16
44.24816131591797,2017-05-17
44.174007415771484,2017-05-18
44.674522399902344,2017-05-19
44.94330596923828,2017-05-22
45.03599166870117,2017-05-23
45.295509338378906,2017-05-24
46.71360778808594,2017-05-25
47.084346771240234,2017-05-26
45.471614837646484,2017-05-30
45.5364990234375,2017-05-31
46.20383071899414,2017-06-01
47.44581985473633,2017-06-02
47.631195068359375,2017-06-05
47.482887268066406,2017-06-06
48.44682312011719,2017-06-07
48.975128173828125,2017-06-08
49.13269805908203,2017-06-09
48.42828369140625,2017-06-12
48.076080322265625,2017-06-13
48.113155364990234,2017-06-14
47.788761138916016,2017-06-15
48.19657516479492,2017-06-16
48.669273376464844,2017-06-19
47.97412872314453,2017-06-20
48.44682312011719,2017-06-21
48.947330474853516,2017-06-22
49.04928207397461,2017-06-23
49.00294494628906,2017-06-26
48.975128173828125,2017-06-27
49.9019889831543,2017-06-28
49.9297981262207,2017-06-29
49.80930709838867,2017-06-30
50.105899810791016,2017-07-03
50.35615158081055,2017-07-05
50.39323043823242,2017-07-06
51.40349197387695,2017-07-07
50.80104064941406,2017-07-10
50.30980682373047,2017-07-11
51.42203903198242,2017-07-12
50.51371383666992,2017-07-13
51.09764099121094,2017-07-14
50.64347839355469,2017-07-17
50.013214111328125,2017-07-18
49.855655670166016,2017-07-19
48.96586990356445,2017-07-20
48.43754959106445,2017-07-21
47.76095199584961,2017-07-24
47.399478912353516,2017-07-25
47.39021301269531,2017-07-26
46.41701126098633,2017-07-27
46.648719787597656,2017-07-28
45.749671936035156,2017-07-31
46.407737731933594,2017-08-01
46.35213088989258,2017-08-02
46.87117385864258,2017-08-03
46.908241271972656,2017-08-04
47.038002014160156,2017-08-07
46.630184173583984,2017-08-08
46.036991119384766,2017-08-09
45.45307540893555,2017-08-10
45.86090087890625,2017-08-11
46.407737731933594,2017-08-14
46.26871109008789,2017-08-15
46.463348388671875,2017-08-16
44.05352020263672,2017-08-17
44.05352020263672,2017-08-18
44.59923553466797,2017-08-21
43.98356246948242,2017-08-22
43.07870101928711,2017-08-23
42.173851013183594,2017-08-24
43.54512405395508,2017-08-25
43.796993255615234,2017-08-28
43.48915100097656,2017-08-29
43.6850471496582,2017-08-30
44.020870208740234,2017-08-31
44.32870864868164,2017-09-01
42.761531829833984,2017-09-05
44.20743942260742,2017-09-06
43.955570220947266,2017-09-07
44.26341247558594,2017-09-08
45.541404724121094,2017-09-11
45.74663543701172,2017-09-12
45.6906623840332,2017-09-13
45.02834701538086,2017-09-14
45.00968551635742,2017-09-15
44.73916244506836,2017-09-18
44.683197021484375,2017-09-19
44.813785552978516,2017-09-20
44.92573165893555,2017-09-21
45.21491241455078,2017-09-22
45.074981689453125,2017-09-25
45.242897033691406,2017-09-26
44.515281677246094,2017-09-27
45.06565856933594,2017-09-28
44.98170471191406,2017-09-29
44.84177780151367,2017-10-02
47.8082160949707,2017-10-03
48.0974006652832,2017-10-04
48.20934295654297,2017-10-05
48.51716995239258,2017-10-06
48.26531219482422,2017-10-09
49.16083526611328,2017-10-10
49.5059928894043,2017-10-11
49.543304443359375,2017-10-12
50.33621597290039,2017-10-13
50.01905059814453,2017-10-16
49.2168083190918,2017-10-17
49.310096740722656,2017-10-18
48.75971603393555,2017-10-19
49.69255828857422,2017-10-20
48.769039154052734,2017-10-23
49.608612060546875,2017-10-24
48.73173141479492,2017-10-25
47.509708404541016,2017-10-26
47.16455078125,2017-10-27
46.94999694824219,2017-10-30
46.670143127441406,2017-10-31
46.96865463256836,2017-11-01
46.95932388305664,2017-11-02
47.01530075073242,2017-11-03
47.173885345458984,2017-11-06
46.55820846557617,2017-11-07
46.69813919067383,2017-11-08
45.88656234741211,2017-11-09
45.60670852661133,2017-11-10
45.5787239074707,2017-11-13
45.61603546142578,2017-11-14
46.01716613769531,2017-11-15
47.354736328125,2017-11-16
46.76338195800781,2017-11-17
46.7352180480957,2017-11-20
47.56123352050781,2017-11-21
47.31718063354492,2017-11-22
47.035587310791016,2017-11-24
46.54749298095703,2017-11-27
47.47675704956055,2017-11-28
48.90349578857422,2017-11-29
49.673187255859375,2017-11-30
48.86595153808594,2017-12-01
49.66380310058594,2017-12-04
49.17570877075195,2017-12-05
49.091224670410156,2017-12-06
50.13311767578125,2017-12-07
50.1800537109375,2017-12-08
51.03422927856445,2017-12-11
50.330238342285156,2017-12-12
50.339630126953125,2017-12-13
51.860233306884766,2017-12-14
52.6580810546875,2017-12-15
52.62992477416992,2017-12-18
52.32956314086914,2017-12-19
52.770721435546875,2017-12-20
52.592376708984375,2017-12-21
52.592376708984375,2017-12-22
52.96784210205078,2017-12-26
52.67685317993164,2017-12-27
52.89274597167969,2017-12-28
52.564212799072266,2017-12-29
53.258819580078125,2018-01-02
52.273231506347656,2018-01-03
52.273231506347656,2018-01-04
52.53606033325195,2018-01-05
51.3252067565918,2018-01-08
50.84649658203125,2018-01-09
52.43280792236328,2018-01-10
54.929603576660156,2018-01-11
56.159244537353516,2018-01-12
55.70868682861328,2018-01-16
56.05598831176758,2018-01-17
55.802547454833984,2018-01-18
56.32819747924805,2018-01-19
56.440826416015625,2018-01-22
56.25310134887695,2018-01-23
53.31513214111328,2018-01-24
51.447227478027344,2018-01-25
51.869625091552734,2018-01-26
52.33893585205078,2018-01-29
52.67685317993164,2018-01-30
53.2869758605957,2018-01-31
52.95845031738281,2018-02-01
51.268882751464844,2018-02-02
49.2977294921875,2018-02-05
49.84213638305664,2018-02-06
50.54612731933594,2018-02-07
48.08686447143555,2018-02-08
47.364112854003906,2018-02-09
48.8565559387207,2018-02-12
48.96920394897461,2018-02-13
48.99736022949219,2018-02-14
49.70134735107422,2018-02-15
49.60747528076172,2018-02-16
49.250797271728516,2018-02-20
49.898460388183594,2018-02-21
49.61052322387695,2018-02-22
50.4696159362793,2018-02-23
51.630821228027344,2018-02-26
50.62066650390625,2018-02-27
50.88501739501953,2018-02-28
50.36577224731445,2018-03-01
50.28081130981445,2018-03-02
50.781158447265625,2018-03-05
50.82836151123047,2018-03-06
50.535701751708984,2018-03-07
51.5836067199707,2018-03-08
52.95250701904297,2018-03-09
53.018592834472656,2018-03-12
53.42453384399414,2018-03-13
53.0091552734375,2018-03-14
53.18852233886719,2018-03-15
53.51893997192383,2018-03-16
52.82978439331055,2018-03-19
53.339569091796875,2018-03-20
52.820343017578125,2018-03-21
51.611934661865234,2018-03-22
50.88501739501953,2018-03-23
51.98012161254883,2018-03-26
51.22486877441406,2018-03-27
50.913326263427734,2018-03-28
51.74410629272461,2018-03-29
49.044090270996094,2018-04-02
50.715084075927734,2018-04-03
50.84724807739258,2018-04-04
51.177669525146484,2018-04-05
50.08255386352539,2018-04-06
49.61996841430664,2018-04-09
49.43115234375,2018-04-10
48.59093475341797,2018-04-11
50.01646423339844,2018-04-12
49.95982360839844,2018-04-13
51.262638092041016,2018-04-16
51.4986457824707,2018-04-17
52.12172317504883,2018-04-18
51.98956298828125,2018-04-19
52.30110549926758,2018-04-20
51.555301666259766,2018-04-23
50.800045013427734,2018-04-24
51.59305953979492,2018-04-25
50.1580810546875,2018-04-26
50.50737762451172,2018-04-27
49.29898452758789,2018-04-30
49.78990173339844,2018-05-01
49.43115234375,2018-05-02
48.89303207397461,2018-05-03
49.41227340698242,2018-05-04
48.99688720703125,2018-05-07
49.44058609008789,2018-05-08
48.732540130615234,2018-05-09
49.4400520324707,2018-05-10
50.23777389526367,2018-05-11
49.468544006347656,2018-05-14
49.73444747924805,2018-05-15
50.78858947753906,2018-05-16
50.42770767211914,2018-05-17
50.2852668762207,2018-05-18
51.263423919677734,2018-05-21
50.826576232910156,2018-05-22
50.712615966796875,2018-05-23
51.66228485107422,2018-05-24
53.058311462402344,2018-05-25
51.5008430480957,2018-05-29
51.576820373535156,2018-05-30
51.329898834228516,2018-05-31
51.681278228759766,2018-06-01
52.41252517700195,2018-06-04
51.918701171875,2018-06-05
51.443870544433594,2018-06-06
