REG,Date
19.109676361083984,2009-08-11
19.00067710876465,2009-08-12
19.24736976623535,2009-08-13
18.91461753845215,2009-08-14
18.317045211791992,2009-08-17
18.415964126586914,2009-08-18
18.31122589111328,2009-08-19
18.823266983032227,2009-08-20
19.085107803344727,2009-08-21
18.81163215637207,2009-08-24
19.15492820739746,2009-08-25
19.137474060058594,2009-08-26
19.323665618896484,2009-08-27
19.59132194519043,2009-08-28
19.521507263183594,2009-08-31
18.776721954345703,2009-09-01
18.107574462890625,2009-09-02
18.404327392578125,2009-09-03
18.660343170166016,2009-09-04
19.509868621826172,2009-09-08
20.423389434814453,2009-09-09
21.319461822509766,2009-09-10
21.61039161682129,2009-09-11
21.99443244934082,2009-09-14
22.355175018310547,2009-09-15
23.239601135253906,2009-09-16
23.542179107666016,2009-09-17
23.885488510131836,2009-09-18
23.07086753845215,2009-09-21
23.58290672302246,2009-09-22
22.360992431640625,2009-09-23
21.232173919677734,2009-09-24
21.109983444213867,2009-09-25
21.7384033203125,2009-09-28
21.587112426757812,2009-09-29
21.558025360107422,2009-09-30
20.673595428466797,2009-10-01
19.992813110351562,2009-10-02
20.248830795288086,2009-10-05
20.248830795288086,2009-10-06
20.196475982666016,2009-10-07
20.615415573120117,2009-10-08
20.691051483154297,2009-10-09
20.307022094726562,2009-10-12
19.89971923828125,2009-10-13
20.784147262573242,2009-10-14
20.83069610595703,2009-10-15
20.272098541259766,2009-10-16
20.73177719116211,2009-10-19
20.59794807434082,2009-10-20
20.528121948242188,2009-10-21
21.08670425415039,2009-10-22
20.976167678833008,2009-10-23
20.83069610595703,2009-10-26
20.48158073425293,2009-10-27
19.277116775512695,2009-10-28
20.20810317993164,2009-10-29
19.521507263183594,2009-10-30
18.939640045166016,2009-11-02
19.68442726135254,2009-11-03
19.51568603515625,2009-11-04
19.288766860961914,2009-11-05
18.986181259155273,2009-11-06
20.045183181762695,2009-11-09
19.812423706054688,2009-11-10
20.23137664794922,2009-11-11
19.74261474609375,2009-11-12
19.893896102905273,2009-11-13
19.99594497680664,2009-11-16
19.883867263793945,2009-11-17
19.92515754699707,2009-11-18
19.364803314208984,2009-11-19
19.347103118896484,2009-11-20
19.701007843017578,2009-11-23
19.19374656677246,2009-11-24
19.19964027404785,2009-11-25
18.651081085205078,2009-11-27
19.742307662963867,2009-11-30
20.043128967285156,2009-12-01
19.78359603881836,2009-12-02
19.453283309936523,2009-12-03
19.765893936157227,2009-12-04
19.111164093017578,2009-12-07
19.046279907226562,2009-12-08
19.518165588378906,2009-12-09
19.730510711669922,2009-12-10
20.07851791381836,2009-12-11
20.1846981048584,2009-12-14
19.872066497802734,2009-12-15
20.0195369720459,2009-12-16
19.748201370239258,2009-12-17
19.848485946655273,2009-12-18
19.954652786254883,2009-12-21
20.367549896240234,2009-12-22
20.904312133789062,2009-12-23
21.034072875976562,2009-12-24
21.12845230102539,2009-12-28
20.66836929321289,2009-12-29
20.768640518188477,2009-12-30
20.680173873901367,2009-12-31
20.509103775024414,2010-01-04
20.656566619873047,2010-01-05
20.68606948852539,2010-01-06
20.845321655273438,2010-01-07
20.809934616088867,2010-01-08
21.12254524230957,2010-01-11
20.733257293701172,2010-01-12
21.334896087646484,2010-01-13
21.234628677368164,2010-01-14
21.488265991210938,2010-01-15
22.196081161499023,2010-01-19
21.65342140197754,2010-01-20
21.110759735107422,2010-01-21
20.52090835571289,2010-01-22
20.231884002685547,2010-01-25
20.155200958251953,2010-01-26
20.196489334106445,2010-01-27
19.901561737060547,2010-01-28
19.754100799560547,2010-01-29
20.220081329345703,2010-02-01
20.237781524658203,2010-02-02
19.860271453857422,2010-02-03
19.258628845214844,2010-02-04
19.966440200805664,2010-02-05
19.56535530090332,2010-02-08
19.205543518066406,2010-02-09
19.19374656677246,2010-02-10
19.2645263671875,2010-02-11
19.505647659301758,2010-02-12
20.127920150756836,2010-02-16
20.15184783935547,2010-02-17
20.451013565063477,2010-02-18
20.516836166381836,2010-02-19
20.295452117919922,2010-02-22
20.062103271484375,2010-02-23
20.480932235717773,2010-02-24
20.58265495300293,2010-02-25
20.744205474853516,2010-02-26
21.13312530517578,2010-03-01
21.163040161132812,2010-03-02
21.12713050842285,2010-03-03
21.210899353027344,2010-03-04
21.773332595825195,2010-03-05
22.006681442260742,2010-03-08
22.162254333496094,2010-03-09
22.024633407592773,2010-03-10
22.072505950927734,2010-03-11
22.47936248779297,2010-03-12
22.383644104003906,2010-03-15
23.137531280517578,2010-03-16
23.556367874145508,2010-03-17
23.328998565673828,2010-03-18
22.928117752075195,2010-03-19
23.2691650390625,2010-03-22
23.197364807128906,2010-03-23
23.203351974487305,2010-03-24
23.364891052246094,2010-03-25
23.09564971923828,2010-03-26
22.91614532470703,2010-03-29
22.66484832763672,2010-03-30
22.41952896118164,2010-03-31
22.413557052612305,2010-04-01
22.8682861328125,2010-04-05
23.364891052246094,2010-04-06
22.808448791503906,2010-04-07
22.70075035095215,2010-04-08
22.91614532470703,2010-04-09
22.640918731689453,2010-04-12
23.646108627319336,2010-04-13
23.62816619873047,2010-04-14
23.376863479614258,2010-04-15
22.96401596069336,2010-04-16
22.80246925354004,2010-04-19
23.065736770629883,2010-04-20
23.604238510131836,2010-04-21
23.849546432495117,2010-04-22
24.166667938232422,2010-04-23
24.304277420043945,2010-04-26
23.580303192138672,2010-04-27
23.652095794677734,2010-04-28
25.100065231323242,2010-04-29
24.561580657958984,2010-04-30
25.10604476928711,2010-05-03
24.070932388305664,2010-05-04
23.735864639282227,2010-05-05
23.723896026611328,2010-05-06
23.29907989501953,2010-05-07
24.98039436340332,2010-05-10
24.759023666381836,2010-05-11
24.89662742614746,2010-05-12
24.01708221435547,2010-05-13
22.958040237426758,2010-05-14
22.996196746826172,2010-05-17
22.451112747192383,2010-05-18
22.311813354492188,2010-05-19
21.415468215942383,2010-05-20
22.18463706970215,2010-05-21
21.71828842163086,2010-05-24
21.69407081604004,2010-05-25
21.36095428466797,2010-05-26
22.475341796875,2010-05-27
22.257308959960938,2010-05-28
21.990833282470703,2010-06-01
22.22096824645996,2010-06-02
21.93631935119629,2010-06-03
20.61602020263672,2010-06-04
20.597854614257812,2010-06-07
21.245891571044922,2010-06-08
21.18532371520996,2010-06-09
22.202796936035156,2010-06-10
22.7115421295166,2010-06-11
22.74787712097168,2010-06-14
23.401968002319336,2010-06-15
23.22027015686035,2010-06-16
23.159709930419922,2010-06-17
23.050703048706055,2010-06-18
23.105205535888672,2010-06-21
22.208852767944336,2010-06-22
22.281539916992188,2010-06-23
21.65166664123535,2010-06-24
22.305763244628906,2010-06-25
21.906036376953125,2010-06-28
21.07630729675293,2010-06-29
20.834060668945312,2010-06-30
20.712923049926758,2010-07-01
20.137556076049805,2010-07-02
19.531923294067383,2010-07-06
20.470670700073242,2010-07-07
20.62207794189453,2010-07-08
20.961238861083984,2010-07-09
21.009687423706055,2010-07-12
21.500263214111328,2010-07-13
21.38518714904785,2010-07-14
21.07630729675293,2010-07-15
20.34953498840332,2010-07-16
20.706863403320312,2010-07-19
20.894620895385742,2010-07-20
20.470670700073242,2010-07-21
21.542646408081055,2010-07-22
21.930267333984375,2010-07-23
22.735767364501953,2010-07-26
22.856891632080078,2010-07-27
22.572246551513672,2010-07-28
22.650972366333008,2010-07-29
22.856891632080078,2010-07-30
23.934921264648438,2010-08-02
23.589719772338867,2010-08-03
23.8561954498291,2010-08-04
23.940990447998047,2010-08-05
23.95916748046875,2010-08-06
24.292259216308594,2010-08-09
24.05605697631836,2010-08-10
23.159709930419922,2010-08-11
22.63279914855957,2010-08-12
22.384490966796875,2010-08-13
22.459930419921875,2010-08-16
22.962858200073242,2010-08-17
23.165252685546875,2010-08-18
22.386333465576172,2010-08-19
22.312732696533203,2010-08-20
22.20233154296875,2010-08-23
22.07353973388672,2010-08-24
22.459930419921875,2010-08-25
22.165529251098633,2010-08-26
22.50286102294922,2010-08-27
22.245264053344727,2010-08-30
22.36180305480957,2010-08-31
23.220449447631836,2010-09-01
23.80923843383789,2010-09-02
24.128170013427734,2010-09-03
23.925777435302734,2010-09-07
24.066843032836914,2010-09-08
24.109779357910156,2010-09-09
24.263105392456055,2010-09-10
24.680164337158203,2010-09-13
24.42870330810547,2010-09-14
24.348968505859375,2010-09-15
24.164976119995117,2010-09-16
24.09137535095215,2010-09-17
24.496171951293945,2010-09-20
24.1036319732666,2010-09-21
24.06070327758789,2010-09-22
23.392175674438477,2010-09-23
24.109779357910156,2010-09-24
23.539377212524414,2010-09-27
24.04230499267578,2010-09-28
23.80311393737793,2010-09-29
24.20790672302246,2010-09-30
24.287641525268555,2010-10-01
24.900959014892578,2010-10-04
25.27508544921875,2010-10-05
25.27508544921875,2010-10-06
25.287357330322266,2010-10-07
25.281217575073242,2010-10-08
25.33642578125,2010-10-11
25.428415298461914,2010-10-12
25.870014190673828,2010-10-13
25.71056365966797,2010-10-14
25.716684341430664,2010-10-15
25.870014190673828,2010-10-18
25.722814559936523,2010-10-19
26.213478088378906,2010-10-20
26.225740432739258,2010-10-21
26.32999610900879,2010-10-22
26.244138717651367,2010-10-25
26.047880172729492,2010-10-26
25.912948608398438,2010-10-27
25.986541748046875,2010-10-28
25.870014190673828,2010-10-29
26.23187828063965,2010-11-01
26.740924835205078,2010-11-02
26.67959976196289,2010-11-03
26.796123504638672,2010-11-04
27.476930618286133,2010-11-05
27.274520874023438,2010-11-08
26.121477127075195,2010-11-09
26.53852653503418,2010-11-10
26.422012329101562,2010-11-11
25.80254554748535,2010-11-12
25.779600143432617,2010-11-15
24.92380142211914,2010-11-16
25.302087783813477,2010-11-17
25.481935501098633,2010-11-18
25.649375915527344,2010-11-19
25.444721221923828,2010-11-22
25.24007797241211,2010-11-23
25.835418701171875,2010-11-24
25.686582565307617,2010-11-26
25.680376052856445,2010-11-29
25.252473831176758,2010-11-30
25.45712661743164,2010-12-01
25.891231536865234,2010-12-02
25.767194747924805,2010-12-03
26.015260696411133,2010-12-06
26.36254119873047,2010-12-07
25.99666976928711,2010-12-08
25.6369686126709,2010-12-09
25.70517921447754,2010-12-10
25.525341033935547,2010-12-13
25.147048950195312,2010-12-14
24.911392211914062,2010-12-15
24.936199188232422,2010-12-16
25.25867462158203,2010-12-17
25.481935501098633,2010-12-20
25.593555450439453,2010-12-21
25.82921600341797,2010-12-22
25.531536102294922,2010-12-23
25.810604095458984,2010-12-27
25.940845489501953,2010-12-28
26.015260696411133,2010-12-29
26.139297485351562,2010-12-30
26.195100784301758,2010-12-31
26.691219329833984,2011-01-03
26.002857208251953,2011-01-04
26.139297485351562,2011-01-05
26.015260696411133,2011-01-06
25.75479507446289,2011-01-07
25.75479507446289,2011-01-10
25.78580665588379,2011-01-11
25.878822326660156,2011-01-12
25.643163681030273,2011-01-13
25.680376052856445,2011-01-14
26.033864974975586,2011-01-18
25.711381912231445,2011-01-19
25.810604095458984,2011-01-20
25.661766052246094,2011-01-21
25.916034698486328,2011-01-24
26.257110595703125,2011-01-25
26.108287811279297,2011-01-26
26.72223663330078,2011-01-27
26.498973846435547,2011-01-28
26.734621047973633,2011-01-31
27.013696670532227,2011-02-01
26.840057373046875,2011-02-02
26.480379104614258,2011-02-03
26.0462646484375,2011-02-04
26.226106643676758,2011-02-07
26.23231315612793,2011-02-08
26.226106643676758,2011-02-09
26.771835327148438,2011-02-10
26.72223663330078,2011-02-11
26.836950302124023,2011-02-14
27.081436157226562,2011-02-15
27.34471893310547,2011-02-16
27.388601303100586,2011-02-17
27.520248413085938,2011-02-18
27.520248413085938,2011-02-22
27.44502067565918,2011-02-23
27.150390625,2011-02-24
27.802349090576172,2011-02-25
28.366554260253906,2011-02-28
27.451295852661133,2011-03-01
27.100248336791992,2011-03-02
27.501447677612305,2011-03-03
27.263233184814453,2011-03-04
27.200550079345703,2011-03-07
27.771007537841797,2011-03-08
27.69576644897461,2011-03-09
27.376068115234375,2011-03-10
27.645627975463867,2011-03-11
27.200550079345703,2011-03-14
26.88082504272461,2011-03-15
26.310361862182617,2011-03-16
26.642616271972656,2011-03-17
26.767988204956055,2011-03-18
26.868297576904297,2011-03-21
26.604991912841797,2011-03-22
25.915430068969727,2011-03-23
26.053335189819336,2011-03-24
26.39813232421875,2011-03-25
26.448284149169922,2011-03-28
26.448284149169922,2011-03-29
27.075162887573242,2011-03-30
27.25696563720703,2011-03-31
27.332191467285156,2011-04-01
27.4324893951416,2011-04-04
27.31964111328125,2011-04-05
27.47011375427246,2011-04-06
26.887100219726562,2011-04-07
26.673969268798828,2011-04-08
26.63634490966797,2011-04-11
26.266477584838867,2011-04-12
26.32916831970215,2011-04-13
26.8494873046875,2011-04-14
27.087709426879883,2011-04-15
26.9372615814209,2011-04-18
27.36979866027832,2011-04-19
27.95907211303711,2011-04-20
27.990421295166016,2011-04-21
28.209815979003906,2011-04-25
28.52326202392578,2011-04-26
28.86806869506836,2011-04-27
29.369571685791016,2011-04-28
29.501205444335938,2011-04-29
29.51375389099121,2011-05-02
29.400911331176758,2011-05-03
29.319400787353516,2011-05-04
28.748947143554688,2011-05-05
28.479389190673828,2011-05-06
28.416704177856445,2011-05-09
28.8116397857666,2011-05-10
28.435510635375977,2011-05-11
28.510730743408203,2011-05-12
28.372819900512695,2011-05-13
28.545717239379883,2011-05-16
28.602737426757812,2011-05-17
29.160093307495117,2011-05-18
29.172754287719727,2011-05-19
28.55206298828125,2011-05-20
28.33672523498535,2011-05-23
28.457059860229492,2011-05-24
28.729406356811523,2011-05-25
28.989084243774414,2011-05-26
29.134750366210938,2011-05-27
29.331100463867188,2011-05-31
28.146703720092773,2011-06-01
27.931358337402344,2011-06-02
27.925031661987305,2011-06-03
27.51334571838379,2011-06-06
27.779348373413086,2011-06-07
27.551359176635742,2011-06-08
27.11432456970215,2011-06-09
26.360612869262695,2011-06-10
26.40494728088379,2011-06-13
26.601293563842773,2011-06-14
26.246614456176758,2011-06-15
26.461959838867188,2011-06-16
26.911643981933594,2011-06-17
27.190317153930664,2011-06-20
27.399335861206055,2011-06-21
27.494340896606445,2011-06-22
27.031982421875,2011-06-23
27.012983322143555,2011-06-24
27.12698745727539,2011-06-27
27.361339569091797,2011-06-28
27.868026733398438,2011-06-29
27.849027633666992,2011-06-30
28.495058059692383,2011-07-01
28.824403762817383,2011-07-05
29.191757202148438,2011-07-06
29.609779357910156,2011-07-07
29.755451202392578,2011-07-08
29.445096969604492,2011-07-11
29.698453903198242,2011-07-12
29.476778030395508,2011-07-13
29.274089813232422,2011-07-14
29.48310089111328,2011-07-15
29.337421417236328,2011-07-18
29.95180320739746,2011-07-19
29.970796585083008,2011-07-20
29.74912452697754,2011-07-21
29.894790649414062,2011-07-22
29.53377914428711,2011-07-25
29.616106033325195,2011-07-26
28.58373260498047,2011-07-27
28.50137710571289,2011-07-28
28.450733184814453,2011-07-29
28.12770652770996,2011-08-01
26.75330352783203,2011-08-02
26.398618698120117,2011-08-03
24.289525985717773,2011-08-04
23.83349609375,2011-08-05
21.604053497314453,2011-08-08
23.4471378326416,2011-08-09
23.054454803466797,2011-08-10
24.618864059448242,2011-08-11
24.650535583496094,2011-08-12
25.49855613708496,2011-08-15
25.575489044189453,2011-08-16
25.979307174682617,2011-08-17
24.97295379638672,2011-08-18
24.735780715942383,2011-08-19
24.799880981445312,2011-08-22
25.46010398864746,2011-08-23
25.947248458862305,2011-08-24
25.428056716918945,2011-08-25
25.665224075317383,2011-08-26
26.754898071289062,2011-08-29
26.76131248474121,2011-08-30
26.447227478027344,2011-08-31
25.812650680541992,2011-09-01
25.06269645690918,2011-09-02
24.7421932220459,2011-09-06
25.594717025756836,2011-09-07
25.126785278320312,2011-09-08
24.062740325927734,2011-09-09
24.158891677856445,2011-09-12
24.280681610107422,2011-09-13
24.440935134887695,2011-09-14
24.81911849975586,2011-09-15
25.319089889526367,2011-09-16
24.646045684814453,2011-09-19
24.40888214111328,2011-09-20
23.069215774536133,2011-09-21
22.351306915283203,2011-09-22
22.56924057006836,2011-09-23
23.017929077148438,2011-09-26
23.524309158325195,2011-09-27
22.934606552124023,2011-09-28
23.479446411132812,2011-09-29
22.646169662475586,2011-09-30
21.389820098876953,2011-10-03
22.37694549560547,2011-10-04
22.050046920776367,2011-10-05
22.87691879272461,2011-10-06
22.0885009765625,2011-10-07
23.094850540161133,2011-10-10
22.4154052734375,2011-10-11
23.056400299072266,2011-10-12
22.646169662475586,2011-10-13
22.99871063232422,2011-10-14
22.325674057006836,2011-10-17
23.383298873901367,2011-10-18
22.966657638549805,2011-10-19
23.408939361572266,2011-10-20
24.18453598022461,2011-10-21
24.928083419799805,2011-10-24
24.883214950561523,2011-10-25
24.863981246948242,2011-10-26
26.145965576171875,2011-10-27
26.472867965698242,2011-10-28
26.25492286682129,2011-10-31
24.80629539489746,2011-11-01
25.338319778442383,2011-11-02
25.6459903717041,2011-11-03
25.428056716918945,2011-11-04
25.203710556030273,2011-11-07
25.408815383911133,2011-11-08
24.030691146850586,2011-11-09
24.005062103271484,2011-11-10
24.48579978942871,2011-11-11
24.040042877197266,2011-11-14
24.435840606689453,2011-11-15
24.23468589782715,2011-11-16
23.819429397583008,2011-11-17
24.020565032958984,2011-11-18
23.248437881469727,2011-11-21
23.177061080932617,2011-11-22
22.359506607055664,2011-11-23
22.45034408569336,2011-11-25
23.151103973388672,2011-11-28
23.14461326599121,2011-11-29
24.111413955688477,2011-11-30
23.806442260742188,2011-12-01
24.007600784301758,2011-12-02
24.215225219726562,2011-12-05
24.16332244873047,2011-12-06
24.740793228149414,2011-12-07
23.53394317626953,2011-12-08
23.76752281188965,2011-12-09
23.170574188232422,2011-12-12
23.03431510925293,2011-12-13
22.898054122924805,2011-12-14
23.131649017333984,2011-12-15
23.475534439086914,2011-12-16
23.345760345458984,2011-12-19
24.040042877197266,2011-12-20
23.97515296936035,2011-12-21
24.487741470336914,2011-12-22
24.442323684692383,2011-12-23
24.494239807128906,2011-12-27
24.2087459564209,2011-12-28
24.500713348388672,2011-12-29
24.409879684448242,2011-12-30
24.37095069885254,2012-01-03
23.806442260742188,2012-01-04
23.929729461669922,2012-01-05
24.040042877197266,2012-01-06
24.130876541137695,2012-01-09
24.565610885620117,2012-01-10
25.08469009399414,2012-01-11
25.46752166748047,2012-01-12
25.383169174194336,2012-01-13
25.512939453125,2012-01-17
25.967138290405273,2012-01-18
26.12285041809082,2012-01-19
26.16827964782715,2012-01-20
26.012548446655273,2012-01-23
26.27858543395996,2012-01-24
26.51865577697754,2012-01-25
26.875534057617188,2012-01-26
26.972856521606445,2012-01-27
26.933921813964844,2012-01-30
26.810649871826172,2012-01-31
26.732776641845703,2012-02-01
27.368663787841797,2012-02-02
28.134309768676758,2012-02-03
28.218660354614258,2012-02-06
27.894237518310547,2012-02-07
28.02399444580078,2012-02-08
27.78392791748047,2012-02-09
27.582782745361328,2012-02-10
28.10297393798828,2012-02-13
27.88649559020996,2012-02-14
27.97178840637207,2012-02-15
28.266983032226562,2012-02-16
28.371946334838867,2012-02-17
27.984899520874023,2012-02-21
27.689722061157227,2012-02-22
28.17514991760254,2012-02-23
28.194814682006836,2012-02-24
28.06362533569336,2012-02-27
27.919296264648438,2012-02-28
28.0701904296875,2012-02-29
28.293230056762695,2012-03-01
28.109546661376953,2012-03-02
28.253868103027344,2012-03-05
27.8405818939209,2012-03-06
27.958654403686523,2012-03-07
27.59786033630371,2012-03-08
27.499475479125977,2012-03-09
27.499475479125977,2012-03-12
28.247303009033203,2012-03-13
28.371946334838867,2012-03-14
28.627779006958008,2012-03-15
29.027942657470703,2012-03-16
29.277223587036133,2012-03-19
29.270666122436523,2012-03-20
29.198495864868164,2012-03-21
29.014827728271484,2012-03-22
29.027942657470703,2012-03-23
29.21818733215332,2012-03-26
29.146024703979492,2012-03-27
29.126344680786133,2012-03-28
29.11322593688965,2012-03-29
29.1788272857666,2012-03-30
29.198495864868164,2012-04-02
29.093547821044922,2012-04-03
28.955787658691406,2012-04-04
28.654027938842773,2012-04-05
28.457229614257812,2012-04-09
27.637226104736328,2012-04-10
28.004587173461914,2012-04-11
28.293230056762695,2012-04-12
28.011137008666992,2012-04-13
28.535945892333984,2012-04-16
29.014827728271484,2012-04-17
28.503143310546875,2012-04-18
28.30634880065918,2012-04-19
28.706504821777344,2012-04-20
28.450654983520508,2012-04-23
28.818021774291992,2012-04-24
29.29691505432129,2012-04-25
29.237865447998047,2012-04-26
29.474021911621094,2012-04-27
29.49370765686035,2012-04-30
29.926664352416992,2012-05-01
29.854501724243164,2012-05-02
30.71385955810547,2012-05-03
30.851627349853516,2012-05-04
30.904104232788086,2012-05-07
31.13370132446289,2012-05-08
31.087772369384766,2012-05-09
31.035310745239258,2012-05-10
31.376422882080078,2012-05-11
30.967723846435547,2012-05-14
30.570266723632812,2012-05-15
30.000595092773438,2012-05-16
29.04671859741211,2012-05-17
28.450557708740234,2012-05-18
29.19245719909668,2012-05-21
29.33818244934082,2012-05-22
29.21894073486328,2012-05-23
29.271942138671875,2012-05-24
29.026845932006836,2012-05-25
29.37792205810547,2012-05-29
28.708881378173828,2012-05-30
29.02022933959961,2012-05-31
27.913999557495117,2012-06-01
27.973609924316406,2012-06-04
28.609529495239258,2012-06-05
29.285186767578125,2012-06-06
29.073217391967773,2012-06-07
29.63627052307129,2012-06-08
28.940723419189453,2012-06-11
29.45741081237793,2012-06-12
29.324947357177734,2012-06-13
29.788625717163086,2012-06-14
30.325172424316406,2012-06-15
30.696130752563477,2012-06-18
30.58351707458496,2012-06-19
30.70937156677246,2012-06-20
30.470905303955078,2012-06-21
30.755741119384766,2012-06-22
30.345046997070312,2012-06-25
30.36492347717285,2012-06-26
30.2059383392334,2012-06-27
30.815359115600586,2012-06-28
31.510894775390625,2012-06-29
31.669879913330078,2012-07-02
31.630123138427734,2012-07-03
31.597002029418945,2012-07-05
31.464515686035156,2012-07-06
31.577131271362305,2012-07-09
31.24592399597168,2012-07-10
31.351905822753906,2012-07-11
31.35854148864746,2012-07-12
31.630123138427734,2012-07-13
31.78909683227539,2012-07-16
32.03419876098633,2012-07-17
31.868581771850586,2012-07-18
31.577131271362305,2012-07-19
31.365161895751953,2012-07-20
31.020708084106445,2012-07-23
30.570266723632812,2012-07-24
30.596755981445312,2012-07-25
30.87497329711914,2012-07-26
31.33867073059082,2012-07-27
31.636747360229492,2012-07-30
31.696352005004883,2012-07-31
32.219669342041016,2012-08-01
32.226287841796875,2012-08-02
32.38527297973633,2012-08-03
32.186546325683594,2012-08-06
32.060691833496094,2012-08-07
31.92157554626465,2012-08-08
31.948081970214844,2012-08-09
32.12031173706055,2012-08-10
32.09556198120117,2012-08-13
31.975183486938477,2012-08-14
32.068809509277344,2012-08-15
32.38314437866211,2012-08-16
32.74429702758789,2012-08-17
32.510215759277344,2012-08-20
32.85798263549805,2012-08-21
32.884742736816406,2012-08-22
32.63729476928711,2012-08-23
33.05194091796875,2012-08-24
33.07201385498047,2012-08-27
32.9716911315918,2012-08-28
32.878055572509766,2012-08-29
32.8446044921875,2012-08-30
32.77104949951172,2012-08-31
33.13219451904297,2012-09-04
33.02518844604492,2012-09-05
33.24590301513672,2012-09-06
33.152259826660156,2012-09-07
33.005123138427734,2012-09-10
33.005123138427734,2012-09-11
33.379661560058594,2012-09-12
33.70067596435547,2012-09-13
33.78763198852539,2012-09-14
33.49334716796875,2012-09-17
33.379661560058594,2012-09-18
33.18570327758789,2012-09-19
32.67073059082031,2012-09-20
32.643978118896484,2012-09-21
32.677406311035156,2012-09-24
32.516902923583984,2012-09-25
32.32295608520508,2012-09-26
32.563720703125,2012-09-27
32.59046936035156,2012-09-28
32.396514892578125,2012-10-01
32.510215759277344,2012-10-02
32.4366340637207,2012-10-03
32.44332504272461,2012-10-04
32.44332504272461,2012-10-05
32.45003128051758,2012-10-08
32.2828254699707,2012-10-09
32.58378219604492,2012-10-10
32.777732849121094,2012-10-11
32.70417022705078,2012-10-12
32.677406311035156,2012-10-15
33.05194091796875,2012-10-16
33.13888168334961,2012-10-17
33.453216552734375,2012-10-18
33.15895080566406,2012-10-19
32.864681243896484,2012-10-22
32.40989303588867,2012-10-23
32.249385833740234,2012-10-24
31.96849250793457,2012-10-25
31.56722068786621,2012-10-26
32.115623474121094,2012-10-31
32.32295608520508,2012-11-01
32.82455825805664,2012-11-02
32.80448913574219,2012-11-05
32.81117630004883,2012-11-06
32.50352096557617,2012-11-07
31.841419219970703,2012-11-08
31.47873306274414,2012-11-09
31.26262664794922,2012-11-12
31.309906005859375,2012-11-13
30.695329666137695,2012-11-14
30.587257385253906,2012-11-15
30.68181610107422,2012-11-16
30.843900680541992,2012-11-19
31.120803833007812,2012-11-20
31.100547790527344,2012-11-21
31.444984436035156,2012-11-23
31.55304527282715,2012-11-26
31.52603530883789,2012-11-27
31.438230514526367,2012-11-28
31.519268035888672,2012-11-29
31.64084243774414,2012-11-30
31.728641510009766,2012-12-03
31.60706329345703,2012-12-04
31.688112258911133,2012-12-05
31.532777786254883,2012-12-06
31.721878051757812,2012-12-07
31.52603530883789,2012-12-10
31.627336502075195,2012-12-11
31.323408126831055,2012-12-12
31.100547790527344,2012-12-13
31.141061782836914,2012-12-14
31.093795776367188,2012-12-17
31.57330894470215,2012-12-18
31.350427627563477,2012-12-19
31.82318687438965,2012-12-20
31.64084243774414,2012-12-21
31.50575828552246,2012-12-24
31.242361068725586,2012-12-26
31.627336502075195,2012-12-27
31.37745475769043,2012-12-28
31.82318687438965,2012-12-31
32.10008239746094,2013-01-02
32.255409240722656,2013-01-03
32.22841262817383,2013-01-04
32.60660171508789,2013-01-07
32.47154235839844,2013-01-08
32.795711517333984,2013-01-09
32.768699645996094,2013-01-10
32.978050231933594,2013-01-11
33.1604118347168,2013-01-14
33.24819564819336,2013-01-15
33.234703063964844,2013-01-16
33.14015579223633,2013-01-17
33.403541564941406,2013-01-18
33.68044662475586,2013-01-22
33.76824188232422,2013-01-23
33.51836395263672,2013-01-24
33.94383239746094,2013-01-25
33.964080810546875,2013-01-28
34.06540298461914,2013-01-29
33.76824188232422,2013-01-30
33.65342330932617,2013-01-31
34.045135498046875,2013-02-01
34.173458099365234,2013-02-04
34.26124954223633,2013-02-05
34.43009948730469,2013-02-06
34.34230041503906,2013-02-07
34.720497131347656,2013-02-08
34.89292526245117,2013-02-11
35.13144302368164,2013-02-12
35.14506530761719,2013-02-13
35.1587028503418,2013-02-14
35.23368835449219,2013-02-15
35.42449188232422,2013-02-19
35.30863952636719,2013-02-20
34.68165588378906,2013-02-21
35.10419464111328,2013-02-22
34.32045364379883,2013-02-25
34.74299621582031,2013-02-26
35.0837516784668,2013-02-27
35.35634231567383,2013-02-28
35.349525451660156,2013-03-01
35.697086334228516,2013-03-04
36.30363082885742,2013-03-05
36.41947937011719,2013-03-06
36.28999710083008,2013-03-07
36.187767028808594,2013-03-08
35.94924545288086,2013-03-11
35.853843688964844,2013-03-12
35.91517639160156,2013-03-13
36.08555221557617,2013-03-14
35.92198944091797,2013-03-15
35.89472579956055,2013-03-18
35.785682678222656,2013-03-19
35.6425666809082,2013-03-20
35.46537780761719,2013-03-21
35.6766471862793,2013-03-22
35.47901153564453,2013-03-25
35.64938735961914,2013-03-26
35.697086334228516,2013-03-27
36.05828857421875,2013-03-28
36.078739166259766,2013-04-01
35.89472579956055,2013-04-02
35.819766998291016,2013-04-03
36.146888732910156,2013-04-04
36.05828857421875,2013-04-05
36.474002838134766,2013-04-08
36.494449615478516,2013-04-09
36.882904052734375,2013-04-10
36.951053619384766,2013-04-11
37.380401611328125,2013-04-12
36.28999710083008,2013-04-15
37.01921463012695,2013-04-16
36.1536979675293,2013-04-17
36.19458770751953,2013-04-18
36.882904052734375,2013-04-19
36.651187896728516,2013-04-22
36.68526840209961,2013-04-23
36.93742370605469,2013-04-24
37.175960540771484,2013-04-25
