MA,Date
44.784156799316406,2012-12-05
45.053993225097656,2012-12-06
44.6052131652832,2012-12-07
44.93407440185547,2012-12-10
45.11396026611328,2012-12-11
45.293846130371094,2012-12-12
45.3865966796875,2012-12-13
45.187034606933594,2012-12-14
45.84474563598633,2012-12-17
46.178279876708984,2012-12-18
45.851295471191406,2012-12-19
46.707637786865234,2012-12-20
46.242919921875,2012-12-21
46.3787841796875,2012-12-24
45.55242156982422,2012-12-26
45.70889663696289,2012-12-27
45.2601203918457,2012-12-28
46.028385162353516,2012-12-31
47.80756378173828,2013-01-02
47.87596130371094,2013-01-03
47.87409210205078,2013-01-04
48.703731536865234,2013-01-07
48.543426513671875,2013-01-08
49.9093132019043,2013-01-09
49.46494674682617,2013-01-10
49.56150817871094,2013-01-11
49.07685852050781,2013-01-14
49.01028060913086,2013-01-15
48.86872863769531,2013-01-16
49.06183624267578,2013-01-17
48.84153747558594,2013-01-18
48.72529602050781,2013-01-22
48.5190544128418,2013-01-23
48.95966720581055,2013-01-24
48.693424224853516,2013-01-25
48.196563720703125,2013-01-28
48.605316162109375,2013-01-29
48.372825622558594,2013-01-30
48.597801208496094,2013-01-31
48.62686538696289,2013-02-01
48.20594787597656,2013-02-04
48.81248474121094,2013-02-05
49.080604553222656,2013-02-06
48.70560836791992,2013-02-07
49.166831970214844,2013-02-08
48.82748031616211,2013-02-11
48.714046478271484,2013-02-12
48.67374801635742,2013-02-13
48.950286865234375,2013-02-14
49.041221618652344,2013-02-15
49.015907287597656,2013-02-19
48.083133697509766,2013-02-20
48.70936584472656,2013-02-21
49.106849670410156,2013-02-22
47.89470291137695,2013-02-25
47.78221893310547,2013-02-26
48.2968864440918,2013-02-27
48.543426513671875,2013-02-28
48.588436126708984,2013-03-01
48.87997817993164,2013-03-04
49.413387298583984,2013-03-05
49.45838165283203,2013-03-06
49.37308883666992,2013-03-07
49.61306381225586,2013-03-08
49.7686882019043,2013-03-11
49.04404067993164,2013-03-12
49.44902038574219,2013-03-13
49.42089080810547,2013-03-14
48.68873596191406,2013-03-15
48.2800178527832,2013-03-18
47.9603271484375,2013-03-19
48.61842727661133,2013-03-20
48.186256408691406,2013-03-21
48.513431549072266,2013-03-22
48.74687194824219,2013-03-25
50.198036193847656,2013-03-26
50.438026428222656,2013-03-27
50.7286376953125,2013-03-28
50.363037109375,2013-04-01
50.67802429199219,2013-04-02
49.98991775512695,2013-04-03
50.080867767333984,2013-04-04
49.89127731323242,2013-04-05
50.1512451171875,2013-04-08
49.51963806152344,2013-04-09
50.15687561035156,2013-04-10
50.79601287841797,2013-04-11
50.021732330322266,2013-04-12
48.963111877441406,2013-04-15
49.8894157409668,2013-04-16
49.343196868896484,2013-04-17
48.896453857421875,2013-04-18
48.986549377441406,2013-04-19
49.000633239746094,2013-04-22
49.8349723815918,2013-04-23
49.93070602416992,2013-04-24
50.2235221862793,2013-04-25
50.24135208129883,2013-04-26
50.586727142333984,2013-04-29
51.89313507080078,2013-04-30
50.66273498535156,2013-05-01
51.198631286621094,2013-05-02
51.951316833496094,2013-05-03
51.40509796142578,2013-05-06
51.73638153076172,2013-05-07
51.967281341552734,2013-05-08
51.79457473754883,2013-05-09
52.099605560302734,2013-05-10
52.166229248046875,2013-05-13
53.46514129638672,2013-05-14
53.90435791015625,2013-05-15
53.508304595947266,2013-05-16
54.88228988647461,2013-05-17
54.74714279174805,2013-05-20
54.88886642456055,2013-05-21
54.124908447265625,2013-05-22
53.46983337402344,2013-05-23
53.6321907043457,2013-05-24
54.03386688232422,2013-05-28
53.777652740478516,2013-05-29
54.07329177856445,2013-05-30
53.51863098144531,2013-05-31
54.04982376098633,2013-06-03
53.32810592651367,2013-06-04
52.51628875732422,2013-06-05
53.02122116088867,2013-06-06
53.14322280883789,2013-06-07
53.0991096496582,2013-06-10
52.59795379638672,2013-06-11
52.3670768737793,2013-06-12
53.84429931640625,2013-06-13
53.604034423828125,2013-06-14
54.26382064819336,2013-06-17
54.847564697265625,2013-06-18
55.031517028808594,2013-06-19
53.75044250488281,2013-06-20
53.80392837524414,2013-06-21
52.8006591796875,2013-06-24
52.986488342285156,2013-06-25
53.495174407958984,2013-06-26
53.55897903442383,2013-06-27
53.91748809814453,2013-06-28
54.73494338989258,2013-07-01
54.72086715698242,2013-07-02
55.01367950439453,2013-07-03
55.90147399902344,2013-07-05
55.36223220825195,2013-07-08
55.76619338989258,2013-07-09
55.51441955566406,2013-07-10
56.464229583740234,2013-07-11
56.26130294799805,2013-07-12
55.98040771484375,2013-07-15
55.40919876098633,2013-07-16
55.7436637878418,2013-07-17
56.079044342041016,2013-07-18
55.741764068603516,2013-07-19
56.6126594543457,2013-07-22
56.18050765991211,2013-07-23
55.521915435791016,2013-07-24
56.27257537841797,2013-07-25
56.194602966308594,2013-07-26
56.088436126708984,2013-07-29
56.50181198120117,2013-07-30
57.365177154541016,2013-07-31
60.72568130493164,2013-08-01
60.64957809448242,2013-08-02
60.35645294189453,2013-08-05
61.441558837890625,2013-08-06
60.72004699707031,2013-08-07
60.67494583129883,2013-08-08
59.93464279174805,2013-08-09
59.25446319580078,2013-08-12
59.49967956542969,2013-08-13
59.1849479675293,2013-08-14
58.128971099853516,2013-08-15
58.07917785644531,2013-08-16
58.237022399902344,2013-08-19
58.4737434387207,2013-08-20
58.18252944946289,2013-08-21
58.348812103271484,2013-08-22
58.82136154174805,2013-08-23
57.79453659057617,2013-08-26
57.112457275390625,2013-08-27
57.365177154541016,2013-08-28
57.549320220947266,2013-08-29
56.93961715698242,2013-08-30
58.57146453857422,2013-09-03
58.56678009033203,2013-09-04
59.092872619628906,2013-09-05
59.80875778198242,2013-09-06
60.16386795043945,2013-09-09
61.206687927246094,2013-09-10
61.860565185546875,2013-09-11
62.71170425415039,2013-09-12
62.60744094848633,2013-09-13
63.03866195678711,2013-09-16
63.80620574951172,2013-09-17
64.60195922851562,2013-09-18
64.48262786865234,2013-09-19
64.42343139648438,2013-09-20
64.16509246826172,2013-09-23
64.3886947631836,2013-09-24
63.12696075439453,2013-09-25
63.6568489074707,2013-09-26
64.05799865722656,2013-09-27
63.205894470214844,2013-09-30
63.67656707763672,2013-10-01
63.537540435791016,2013-10-02
62.85641098022461,2013-10-03
63.257545471191406,2013-10-04
62.63132858276367,2013-10-07
61.48414611816406,2013-10-08
61.80008316040039,2013-10-09
63.808597564697266,2013-10-10
64.33419799804688,2013-10-11
64.79685974121094,2013-10-14
64.54200744628906,2013-10-15
65.39865112304688,2013-10-16
66.25811004638672,2013-10-17
67.25012969970703,2013-10-18
67.49929809570312,2013-10-21
67.5782699584961,2013-10-22
66.85333251953125,2013-10-23
68.14342498779297,2013-10-24
68.05784606933594,2013-10-25
68.63707733154297,2013-10-28
68.8721694946289,2013-10-29
68.23651885986328,2013-10-30
67.42974090576172,2013-10-31
69.34608459472656,2013-11-01
68.49224853515625,2013-11-04
69.24264526367188,2013-11-05
69.006591796875,2013-11-06
67.8265380859375,2013-11-07
69.06303405761719,2013-11-08
69.69209289550781,2013-11-11
69.3648681640625,2013-11-12
69.15805053710938,2013-11-13
69.91495513916016,2013-11-14
70.7358627319336,2013-11-15
70.95117950439453,2013-11-18
70.2365493774414,2013-11-19
70.14063262939453,2013-11-20
70.24125671386719,2013-11-21
70.94176483154297,2013-11-22
71.13362121582031,2013-11-25
71.1853256225586,2013-11-26
71.50128173828125,2013-11-27
71.53981018066406,2013-11-29
71.09882354736328,2013-12-02
70.9089126586914,2013-12-03
70.35126495361328,2013-12-04
70.6644058227539,2013-12-05
71.31977844238281,2013-12-06
71.35645294189453,2013-12-09
71.80310821533203,2013-12-10
74.33818817138672,2013-12-11
73.5831298828125,2013-12-12
74.09371185302734,2013-12-13
74.9192886352539,2013-12-16
75.0321273803711,2013-12-17
75.41862487792969,2013-12-18
75.73077392578125,2013-12-19
76.82814025878906,2013-12-20
76.644775390625,2013-12-23
76.46609497070312,2013-12-24
77.2841796875,2013-12-26
77.84556579589844,2013-12-27
78.35615539550781,2013-12-30
78.5592269897461,2013-12-31
78.4351577758789,2014-01-02
78.12198638916016,2014-01-03
77.73460388183594,2014-01-06
78.8173828125,2014-01-07
78.79385375976562,2014-01-08
79.43032836914062,2014-01-09
78.5979995727539,2014-01-10
76.26670837402344,2014-01-13
77.36927032470703,2014-01-14
77.52558135986328,2014-01-15
77.72611999511719,2014-01-16
77.05948638916016,2014-01-17
77.06514739990234,2014-01-21
78.4322738647461,2014-01-22
77.54720306396484,2014-01-23
73.92220306396484,2014-01-24
71.60595703125,2014-01-27
74.2234878540039,2014-01-28
73.1595230102539,2014-01-29
75.09915161132812,2014-01-30
71.257568359375,2014-01-31
69.59101867675781,2014-02-03
68.84717559814453,2014-02-04
68.58351135253906,2014-02-05
70.52316284179688,2014-02-06
71.85077667236328,2014-02-07
71.8884048461914,2014-02-10
71.73780059814453,2014-02-11
71.53063201904297,2014-02-12
72.05787658691406,2014-02-13
72.86763763427734,2014-02-14
72.9617919921875,2014-02-18
72.1708984375,2014-02-19
71.42706298828125,2014-02-20
71.27640533447266,2014-02-21
71.52118682861328,2014-02-24
72.25560760498047,2014-02-25
72.83939361572266,2014-02-26
73.21602630615234,2014-02-27
73.17835235595703,2014-02-28
72.24620056152344,2014-03-03
73.91278076171875,2014-03-04
73.63031005859375,2014-03-05
73.09361267089844,2014-03-06
73.38551330566406,2014-03-07
72.86763763427734,2014-03-10
73.34784698486328,2014-03-11
73.76213836669922,2014-03-12
72.14265441894531,2014-03-13
71.87898254394531,2014-03-14
73.28192138671875,2014-03-17
74.30823516845703,2014-03-18
73.73389434814453,2014-03-19
73.82804107666016,2014-03-20
71.5494613647461,2014-03-21
72.86763763427734,2014-03-24
70.88095092773438,2014-03-25
69.4026870727539,2014-03-26
69.0543212890625,2014-03-27
68.94132995605469,2014-03-28
70.33484649658203,2014-03-31
70.43843078613281,2014-04-01
70.33484649658203,2014-04-02
70.17476654052734,2014-04-03
67.96212005615234,2014-04-04
67.2642593383789,2014-04-07
67.44343566894531,2014-04-08
69.36713409423828,2014-04-09
67.1133804321289,2014-04-10
64.76532745361328,2014-04-11
67.12283325195312,2014-04-14
68.03753662109375,2014-04-15
69.71609497070312,2014-04-16
69.9046859741211,2014-04-17
70.07443237304688,2014-04-21
70.28189849853516,2014-04-22
69.1785659790039,2014-04-23
70.11215209960938,2014-04-24
66.63247680664062,2014-04-25
67.1794204711914,2014-04-28
67.92437744140625,2014-04-29
69.35773468017578,2014-04-30
69.98954010009766,2014-05-01
69.57463073730469,2014-05-02
70.55534362792969,2014-05-05
69.60289764404297,2014-05-06
69.65950775146484,2014-05-07
70.0083999633789,2014-05-08
70.1404037475586,2014-05-09
70.74396514892578,2014-05-12
70.56477355957031,2014-05-13
69.87641143798828,2014-05-14
68.91453552246094,2014-05-15
69.54631805419922,2014-05-16
69.65006256103516,2014-05-19
69.4520492553711,2014-05-20
71.31918334960938,2014-05-21
71.43236541748047,2014-05-22
72.09244537353516,2014-05-23
72.63937377929688,2014-05-27
72.54508209228516,2014-05-28
72.41305541992188,2014-05-29
72.09244537353516,2014-05-30
72.65824127197266,2014-06-02
71.99813842773438,2014-06-03
71.96986389160156,2014-06-04
72.460205078125,2014-06-05
73.05429077148438,2014-06-06
72.47908020019531,2014-06-09
72.9505844116211,2014-06-10
72.48851013183594,2014-06-11
71.40403747558594,2014-06-12
71.61152648925781,2014-06-13
70.82882690429688,2014-06-16
70.70625305175781,2014-06-17
70.83824157714844,2014-06-18
70.03668975830078,2014-06-19
69.60289764404297,2014-06-20
69.91410827636719,2014-06-23
68.55619812011719,2014-06-24
68.87683868408203,2014-06-25
68.6221923828125,2014-06-26
69.21626281738281,2014-06-27
69.28230285644531,2014-06-30
71.22489166259766,2014-07-01
71.85665893554688,2014-07-02
72.36591339111328,2014-07-03
71.94097900390625,2014-07-07
71.47819519042969,2014-07-08
72.36591339111328,2014-07-09
71.27049255371094,2014-07-10
71.61043548583984,2014-07-11
73.02698516845703,2014-07-14
73.96187591552734,2014-07-15
73.9524154663086,2014-07-16
72.13929748535156,2014-07-17
73.1875,2014-07-18
73.04584503173828,2014-07-21
73.91465759277344,2014-07-22
73.41415405273438,2014-07-23
73.25360870361328,2014-07-24
71.53486633300781,2014-07-25
71.9504165649414,2014-07-28
71.66708374023438,2014-07-29
71.68598175048828,2014-07-30
70.02394104003906,2014-07-31
70.80770874023438,2014-08-01
71.46876525878906,2014-08-04
71.0154800415039,2014-08-05
71.16657257080078,2014-08-06
69.9389419555664,2014-08-07
70.98713684082031,2014-08-08
71.42155456542969,2014-08-11
71.42155456542969,2014-08-12
72.05429077148438,2014-08-13
71.81816864013672,2014-08-14
71.0249252319336,2014-08-15
72.49810028076172,2014-08-18
72.14871978759766,2014-08-19
72.13929748535156,2014-08-20
72.70587921142578,2014-08-21
72.22425079345703,2014-08-22
72.17705535888672,2014-08-25
72.71533203125,2014-08-26
72.3753662109375,2014-08-27
71.92208099365234,2014-08-28
71.59154510498047,2014-08-29
71.37435150146484,2014-09-02
71.71430969238281,2014-09-03
72.12981414794922,2014-09-04
72.58311462402344,2014-09-05
71.98816680908203,2014-09-08
71.83705139160156,2014-09-09
72.38481903076172,2014-09-10
71.41213989257812,2014-09-11
71.27049255371094,2014-09-12
71.05326080322266,2014-09-15
72.3281478881836,2014-09-16
71.9787368774414,2014-09-17
73.47081756591797,2014-09-18
72.9797134399414,2014-09-19
71.92208099365234,2014-09-22
71.30821228027344,2014-09-23
72.76254272460938,2014-09-24
70.56221771240234,2014-09-25
70.88329315185547,2014-09-26
70.37333679199219,2014-09-29
69.80671691894531,2014-09-30
69.2400894165039,2014-10-01
69.33452606201172,2014-10-02
70.19390869140625,2014-10-03
70.36388397216797,2014-10-06
68.98310089111328,2014-10-07
70.04231262207031,2014-10-08
67.93330383300781,2014-10-09
66.67547607421875,2014-10-10
65.99451446533203,2014-10-13
67.1483154296875,2014-10-14
67.43207550048828,2014-10-15
67.01591491699219,2014-10-16
67.67796325683594,2014-10-17
68.13189697265625,2014-10-20
70.13689422607422,2014-10-21
69.2479019165039,2014-10-22
70.0706787109375,2014-10-23
69.985595703125,2014-10-24
70.0896224975586,2014-10-27
71.8770980834961,2014-10-28
71.86761474609375,2014-10-29
78.62028503417969,2014-10-30
79.20664978027344,2014-10-31
79.56604766845703,2014-11-03
79.4336166381836,2014-11-04
81.32511901855469,2014-11-05
81.09814453125,2014-11-06
80.19970703125,2014-11-07
80.24699401855469,2014-11-10
80.00108337402344,2014-11-11
79.77410888671875,2014-11-12
79.63224029541016,2014-11-13
79.4903793334961,2014-11-14
78.68650817871094,2014-11-17
79.34851837158203,2014-11-18
79.70791625976562,2014-11-19
80.01054382324219,2014-11-20
80.1240463256836,2014-11-21
80.37937927246094,2014-11-24
81.65612030029297,2014-11-25
81.86422729492188,2014-11-26
82.55460357666016,2014-11-28
82.71538543701172,2014-12-01
82.93290710449219,2014-12-02
83.52872467041016,2014-12-03
83.95433807373047,2014-12-04
84.24748992919922,2014-12-05
83.26392364501953,2014-12-08
83.07476043701172,2014-12-09
81.6467056274414,2014-12-10
82.93290710449219,2014-12-11
79.56604766845703,2014-12-12
80.02002716064453,2014-12-15
78.15687561035156,2014-12-16
80.13347625732422,2014-12-17
82.20469665527344,2014-12-18
81.75074005126953,2014-12-19
82.11956787109375,2014-12-22
82.87613677978516,2014-12-23
83.008544921875,2014-12-24
83.008544921875,2014-12-26
82.92347717285156,2014-12-29
82.25196838378906,2014-12-30
81.48591613769531,2014-12-31
81.03197479248047,2015-01-02
78.752685546875,2015-01-05
78.58245086669922,2015-01-06
79.80482482910156,2015-01-07
81.0461654663086,2015-01-08
80.0133056640625,2015-01-09
78.98995971679688,2015-01-12
79.16996002197266,2015-01-13
79.08467102050781,2015-01-14
77.93812561035156,2015-01-15
79.4068374633789,2015-01-16
79.8427505493164,2015-01-20
79.33101654052734,2015-01-21
79.95642852783203,2015-01-22
79.96593475341797,2015-01-23
79.21733093261719,2015-01-26
77.48326110839844,2015-01-27
76.50727081298828,2015-01-28
77.11372375488281,2015-01-29
77.72962951660156,2015-01-30
78.62985229492188,2015-02-02
79.41632843017578,2015-02-03
79.76692199707031,2015-02-04
81.32093811035156,2015-02-05
79.74797821044922,2015-02-06
80.15543365478516,2015-02-09
79.81431579589844,2015-02-10
80.03225708007812,2015-02-11
82.93183135986328,2015-02-12
82.57176208496094,2015-02-13
82.93183135986328,2015-02-17
83.13082122802734,2015-02-18
84.52375793457031,2015-02-19
86.0304183959961,2015-02-20
86.34310913085938,2015-02-23
86.5326156616211,2015-02-24
87.81185150146484,2015-02-25
86.47578430175781,2015-02-26
85.40501403808594,2015-02-27
87.1959228515625,2015-03-02
86.20096588134766,2015-03-03
86.90218353271484,2015-03-04
87.94450378417969,2015-03-05
86.0304183959961,2015-03-06
86.34310913085938,2015-03-09
84.18260955810547,2015-03-10
82.4106674194336,2015-03-11
84.57112884521484,2015-03-12
83.1497573852539,2015-03-13
84.0594711303711,2015-03-16
83.35823822021484,2015-03-17
84.22053527832031,2015-03-18
84.35317993164062,2015-03-19
85.11125183105469,2015-03-20
84.64695739746094,2015-03-23
84.79854583740234,2015-03-24
82.78968048095703,2015-03-25
83.32034301757812,2015-03-26
82.67597198486328,2015-03-27
83.0739517211914,2015-03-30
81.8610610961914,2015-03-31
82.19269561767578,2015-04-01
82.46749877929688,2015-04-02
82.76126861572266,2015-04-06
83.46376037597656,2015-04-07
84.79279327392578,2015-04-08
84.54598236083984,2015-04-09
84.08082580566406,2015-04-10
83.77703857421875,2015-04-13
84.60294342041016,2015-04-14
84.72635650634766,2015-04-15
84.22322845458984,2015-04-16
82.52396392822266,2015-04-17
82.9036865234375,2015-04-20
83.32135772705078,2015-04-21
86.5774917602539,2015-04-22
86.27373504638672,2015-04-23
86.12185668945312,2015-04-24
85.20100402832031,2015-04-27
85.65668487548828,2015-04-28
85.6756820678711,2015-04-29
85.63768005371094,2015-04-30
86.62500762939453,2015-05-01
86.55854034423828,2015-05-04
86.17878723144531,2015-05-05
85.97942352294922,2015-05-06
87.38443756103516,2015-05-07
88.77041625976562,2015-05-08
87.83059692382812,2015-05-11
87.70719146728516,2015-05-12
87.83059692382812,2015-05-13
89.08370971679688,2015-05-14
88.4951400756836,2015-05-15
88.36223602294922,2015-05-18
89.04574584960938,2015-05-19
88.51412200927734,2015-05-20
88.19135284423828,2015-05-21
87.99200439453125,2015-05-22
87.2325439453125,2015-05-26
87.8970718383789,2015-05-27
88.11540985107422,2015-05-28
87.58377838134766,2015-05-29
87.86859893798828,2015-06-01
88.44768524169922,2015-06-02
88.76093292236328,2015-06-03
87.87808990478516,2015-06-04
87.92554473876953,2015-06-05
87.2420654296875,2015-06-08
87.42237854003906,2015-06-09
89.39696502685547,2015-06-10
89.71027374267578,2015-06-11
89.01725006103516,2015-06-12
88.5710678100586,2015-06-15
89.37800598144531,2015-06-16
89.66277313232422,2015-06-17
91.18170928955078,2015-06-18
90.00454711914062,2015-06-19
90.5836181640625,2015-06-22
90.84944915771484,2015-06-23
90.66907501220703,2015-06-24
89.67227935791016,2015-06-25
89.71974182128906,2015-06-26
87.83059692382812,2015-06-29
88.74195098876953,2015-06-30
89.71027374267578,2015-07-01
89.46344757080078,2015-07-02
89.72923278808594,2015-07-06
89.28231048583984,2015-07-07
87.9510269165039,2015-07-08
88.47400665283203,2015-07-09
89.97650146484375,2015-07-10
90.81328582763672,2015-07-13
90.59458923339844,2015-07-14
90.57555389404297,2015-07-15
91.11759948730469,2015-07-16
91.36481475830078,2015-07-17
92.4869384765625,2015-07-20
91.96393585205078,2015-07-21
92.12557220458984,2015-07-22
90.48997497558594,2015-07-23
91.12711334228516,2015-07-24
89.75776672363281,2015-07-27
90.48997497558594,2015-07-28
91.98294067382812,2015-07-29
93.58049774169922,2015-07-30
92.62005615234375,2015-07-31
92.65808868408203,2015-08-03
92.52495574951172,2015-08-04
93.44737243652344,2015-08-05
92.39183044433594,2015-08-06
92.9719009399414,2015-08-07
93.26667785644531,2015-08-10
92.42986297607422,2015-08-11
92.27772521972656,2015-08-12
92.45840454101562,2015-08-13
93.08601379394531,2015-08-14
93.0574951171875,2015-08-17
92.81024932861328,2015-08-18
91.85930633544922,2015-08-19
89.91940307617188,2015-08-20
86.2298583984375,2015-08-21
83.51969909667969,2015-08-24
82.55928039550781,2015-08-25
87.20928192138672,2015-08-26
89.4344482421875,2015-08-27
89.46299743652344,2015-08-28
87.83690643310547,2015-08-31
84.6798324584961,2015-09-01
85.99211120605469,2015-09-02
87.1522445678711,2015-09-03
86.08723449707031,2015-09-04
88.34089660644531,2015-09-08
85.55470275878906,2015-09-09
85.27890014648438,2015-09-10
86.8669662475586,2015-09-11
86.47706604003906,2015-09-14
87.58966827392578,2015-09-15
88.1792221069336,2015-09-16
88.63571166992188,2015-09-17
87.627685546875,2015-09-18
88.48353576660156,2015-09-21
87.5516128540039,2015-09-22
87.6181869506836,2015-09-23
86.64824676513672,2015-09-24
86.81942749023438,2015-09-25
84.01416778564453,2015-09-28
84.404052734375,2015-09-29
85.69734191894531,2015-09-30
86.27737426757812,2015-10-01
87.5516128540039,2015-10-02
89.70072174072266,2015-10-05
89.31084442138672,2015-10-06
90.6634292602539,2015-10-07
91.32071685791016,2015-10-08
91.2730941772461,2015-10-09
92.05416870117188,2015-10-12
91.37785339355469,2015-10-13
90.52056884765625,2015-10-14
92.54948425292969,2015-10-15
93.00669860839844,2015-10-16
93.10197448730469,2015-10-19
93.0352783203125,2015-10-20
92.01606750488281,2015-10-21
93.36868286132812,2015-10-22
95.0547103881836,2015-10-23
94.90229797363281,2015-10-26
93.75923919677734,2015-10-27
95.34044647216797,2015-10-28
95.8167495727539,2015-10-29
94.29264831542969,2015-10-30
94.66416931152344,2015-11-02
95.3690414428711,2015-11-03
95.75004577636719,2015-11-04
95.9119873046875,2015-11-05
96.68355560302734,2015-11-06
95.70243835449219,2015-11-09
95.8739013671875,2015-11-10
96.09297943115234,2015-11-11
93.61637115478516,2015-11-12
92.26374053955078,2015-11-13
93.63541412353516,2015-11-16
93.41632080078125,2015-11-17
94.45459747314453,2015-11-18
94.23552703857422,2015-11-19
94.77845764160156,2015-11-20
94.65461730957031,2015-11-23
93.82592010498047,2015-11-24
93.50205993652344,2015-11-25
93.98783111572266,2015-11-27
93.27342224121094,2015-11-30
93.282958984375,2015-12-01
92.49234008789062,2015-12-02
91.40642547607422,2015-12-03
94.01640319824219,2015-12-04
93.1781997680664,2015-12-07
93.52111053466797,2015-12-08
93.1781997680664,2015-12-09
92.97816467285156,2015-12-10
90.33007049560547,2015-12-11
91.73030853271484,2015-12-14
93.75923919677734,2015-12-15
95.2928237915039,2015-12-16
94.61652374267578,2015-12-17
91.72079467773438,2015-12-18
92.43521118164062,2015-12-21
92.9114761352539,2015-12-22
94.04499053955078,2015-12-23
93.91160583496094,2015-12-24
93.85448455810547,2015-12-28
94.988037109375,2015-12-29
94.17833709716797,2015-12-30
92.74000549316406,2015-12-31
90.31100463867188,2016-01-04
90.48246765136719,2016-01-05
89.09852600097656,2016-01-06
87.46637725830078,2016-01-07
85.79609680175781,2016-01-08
86.45465850830078,2016-01-11
87.27552032470703,2016-01-12
85.12796020507812,2016-01-13
86.5787353515625,2016-01-14
84.6698226928711,2016-01-15
82.2932357788086,2016-01-19
81.25286102294922,2016-01-20
82.19779205322266,2016-01-21
83.9921646118164,2016-01-22
82.81818389892578,2016-01-25
83.03770446777344,2016-01-26
80.94746398925781,2016-01-27
79.63028717041016,2016-01-28
84.9752426147461,2016-01-29
84.59344482421875,2016-02-01
82.01644134521484,2016-02-02
82.53184509277344,2016-02-03
82.39823150634766,2016-02-04
78.9908218383789,2016-02-05
76.9769058227539,2016-02-08
78.23678588867188,2016-02-09
79.51573944091797,2016-02-10
78.37040710449219,2016-02-11
81.02379608154297,2016-02-12
82.25506591796875,2016-02-16
83.23814392089844,2016-02-17
82.12142181396484,2016-02-18
82.8372802734375,2016-02-19
83.82035827636719,2016-02-22
82.28368377685547,2016-02-23
82.48412322998047,2016-02-24
83.4385757446289,2016-02-25
83.58173370361328,2016-02-26
82.96134185791016,2016-02-29
85.99651336669922,2016-03-01
85.79609680175781,2016-03-02
85.65290069580078,2016-03-03
85.94881439208984,2016-03-04
84.27849578857422,2016-03-07
82.89451599121094,2016-03-08
83.20953369140625,2016-03-09
82.93270874023438,2016-03-10
84.5457534790039,2016-03-11
84.82255554199219,2016-03-14
85.29022216796875,2016-03-15
85.91061401367188,2016-03-16
87.24686431884766,2016-03-17
88.10588073730469,2016-03-18
88.14404296875,2016-03-21
87.58092498779297,2016-03-22
87.93406677246094,2016-03-23
87.7240982055664,2016-03-24
87.0845947265625,2016-03-28
88.5544662475586,2016-03-29
89.53754425048828,2016-03-30
90.1961441040039,2016-03-31
91.50373840332031,2016-04-01
90.72106170654297,2016-04-04
90.05297088623047,2016-04-05
90.61724853515625,2016-04-06
89.43128967285156,2016-04-07
89.6990966796875,2016-04-08
89.39305114746094,2016-04-11
89.76605224609375,2016-04-12
91.57360076904297,2016-04-13
91.97528076171875,2016-04-14
92.46305084228516,2016-04-15
93.40986633300781,2016-04-18
92.99861907958984,2016-04-19
93.62982940673828,2016-04-20
93.28553771972656,2016-04-21
93.19945526123047,2016-04-22
92.74996948242188,2016-04-25
93.02730560302734,2016-04-26
94.08889770507812,2016-04-27
92.94124603271484,2016-04-28
92.75951385498047,2016-04-29
93.5054931640625,2016-05-02
92.2430648803711,2016-05-03
92.05181884765625,2016-05-04
91.99443054199219,2016-05-05
92.46305084228516,2016-05-06
92.5013198852539,2016-05-09
93.38117980957031,2016-05-10
92.20482635498047,2016-05-11
91.66925048828125,2016-05-12
91.20063781738281,2016-05-13
91.95618438720703,2016-05-16
91.43014526367188,2016-05-17
91.45885467529297,2016-05-18
90.56941223144531,2016-05-19
91.30583190917969,2016-05-20
90.93284606933594,2016-05-23
92.27178955078125,2016-05-24
92.2430648803711,2016-05-25
92.17613220214844,2016-05-26
92.94124603271484,2016-05-27
91.71708679199219,2016-05-31
92.20482635498047,2016-06-01
92.65432739257812,2016-06-02
91.84138488769531,2016-06-03
92.42478942871094,2016-06-06
92.46305084228516,2016-06-07
93.71591186523438,2016-06-08
92.78820037841797,2016-06-09
91.05716705322266,2016-06-10
90.08165740966797,2016-06-13
90.0051498413086,2016-06-14
89.26873779296875,2016-06-15
89.9764633178711,2016-06-16
89.22093963623047,2016-06-17
90.23468017578125,2016-06-20
90.9615249633789,2016-06-21
89.95731353759766,2016-06-22
91.53536224365234,2016-06-23
87.48031616210938,2016-06-24
85.18497467041016,2016-06-27
86.47608184814453,2016-06-28
88.11149597167969,2016-06-29
84.21904754638672,2016-06-30
84.97457885742188,2016-07-01
84.39117431640625,2016-07-05
83.22187042236328,2016-07-06
84.16114044189453,2016-07-07
84.8799819946289,2016-07-08
85.06209564208984,2016-07-11
86.26014709472656,2016-07-12
86.58600616455078,2016-07-13
87.64991760253906,2016-07-14
87.15152740478516,2016-07-15
87.79365539550781,2016-07-18
88.541259765625,2016-07-19
89.42303466796875,2016-07-20
88.617919921875,2016-07-21
89.76806640625,2016-07-22
89.13549041748047,2016-07-25
89.54764556884766,2016-07-26
89.85433197021484,2016-07-27
92.02040100097656,2016-07-28
91.28242492675781,2016-07-29
91.11946868896484,2016-08-01
91.2919921875,2016-08-02
91.12905883789062,2016-08-03
91.92457580566406,2016-08-04
92.85426330566406,2016-08-05
92.75840759277344,2016-08-08
92.68175506591797,2016-08-09
92.28878021240234,2016-08-10
92.518798828125,2016-08-11
92.1258316040039,2016-08-12
92.43254089355469,2016-08-15
91.64661407470703,2016-08-16
91.61784362792969,2016-08-17
91.31117248535156,2016-08-18
91.26322937011719,2016-08-19
