XYL,Date
74.0257339477539,2019-03-19
73.7897720336914,2019-03-20
74.7996826171875,2019-03-21
72.7326431274414,2019-03-22
72.54389190673828,2019-03-25
73.71424865722656,2019-03-26
73.60098266601562,2019-03-27
74.62976837158203,2019-03-28
74.6014633178711,2019-03-29
76.03609466552734,2019-04-01
75.54533386230469,2019-04-02
75.21498107910156,2019-04-03
75.5075454711914,2019-04-04
75.82844543457031,2019-04-05
76.76287841796875,2019-04-08
75.10169982910156,2019-04-09
74.91293334960938,2019-04-10
76.35702514648438,2019-04-11
77.74447631835938,2019-04-12
77.27254486083984,2019-04-15
77.81053924560547,2019-04-16
78.12200164794922,2019-04-17
78.27301788330078,2019-04-18
78.80157470703125,2019-04-22
78.4051513671875,2019-04-23
78.4051513671875,2019-04-24
77.56515502929688,2019-04-25
78.44292449951172,2019-04-26
79.113037109375,2019-04-29
78.71662139892578,2019-04-30
78.61280822753906,2019-05-01
75.0733871459961,2019-05-02
77.66895294189453,2019-05-03
75.58308410644531,2019-05-06
74.72417449951172,2019-05-07
74.68641662597656,2019-05-08
74.63922882080078,2019-05-09
73.7897720336914,2019-05-10
72.48725891113281,2019-05-13
71.26971435546875,2019-05-14
72.15689849853516,2019-05-15
71.97759246826172,2019-05-16
70.9959716796875,2019-05-17
70.31641387939453,2019-05-20
71.51509094238281,2019-05-21
71.1941909790039,2019-05-22
69.91056060791016,2019-05-23
69.77841186523438,2019-05-24
70.07099914550781,2019-05-28
70.04261016845703,2019-05-29
70.19410705566406,2019-05-30
70.27934265136719,2019-05-31
71.69970703125,2019-06-03
73.29049682617188,2019-06-04
74.69192504882812,2019-06-05
74.94757843017578,2019-06-06
75.3358154296875,2019-06-07
76.11227416992188,2019-06-10
75.75243377685547,2019-06-11
75.95130920410156,2019-06-12
76.78457641601562,2019-06-13
76.77511596679688,2019-06-14
76.26377868652344,2019-06-17
76.87926483154297,2019-06-18
77.20121765136719,2019-06-19
78.87725067138672,2019-06-20
77.41900634765625,2019-06-21
77.7409439086914,2019-06-24
77.22962188720703,2019-06-25
77.00235748291016,2019-06-26
77.51368713378906,2019-06-27
79.19918060302734,2019-06-28
79.92830657958984,2019-07-01
78.7541275024414,2019-07-02
78.90565490722656,2019-07-03
78.44165802001953,2019-07-05
77.36219024658203,2019-07-08
76.680419921875,2019-07-09
76.12173461914062,2019-07-10
76.84139251708984,2019-07-11
78.1197280883789,2019-07-12
77.56103515625,2019-07-15
78.23334503173828,2019-07-16
76.98342895507812,2019-07-17
76.18804931640625,2019-07-18
76.57625579833984,2019-07-19
76.06494140625,2019-07-22
77.43794250488281,2019-07-23
77.96821594238281,2019-07-24
77.33378601074219,2019-07-25
77.15389251708984,2019-07-26
76.59518432617188,2019-07-29
76.81298828125,2019-07-30
76.02705383300781,2019-07-31
74.6256332397461,2019-08-01
73.41358184814453,2019-08-02
70.63916015625,2019-08-05
71.79438781738281,2019-08-06
71.98375701904297,2019-08-07
73.1105728149414,2019-08-08
72.74127960205078,2019-08-09
71.73759460449219,2019-08-12
72.94961547851562,2019-08-13
70.90428161621094,2019-08-14
71.15996551513672,2019-08-15
72.50455474853516,2019-08-16
72.81703186035156,2019-08-19
72.00270080566406,2019-08-20
71.93643188476562,2019-08-21
71.55767059326172,2019-08-22
69.82479858398438,2019-08-23
70.1278305053711,2019-08-26
70.33615112304688,2019-08-27
71.2386245727539,2019-08-28
72.5685806274414,2019-08-29
72.777587890625,2019-08-30
70.90613555908203,2019-09-03
71.5426254272461,2019-09-04
73.86054992675781,2019-09-05
74.46854400634766,2019-09-06
73.6230697631836,2019-09-09
74.43052673339844,2019-09-10
75.32351684570312,2019-09-11
74.16455841064453,2019-09-12
74.73453521728516,2019-09-13
74.1550521850586,2019-09-16
74.41153717041016,2019-09-17
74.46854400634766,2019-09-18
74.050537109375,2019-09-19
73.60404968261719,2019-09-20
73.66105651855469,2019-09-23
73.01509857177734,2019-09-24
74.6300277709961,2019-09-25
75.36151885986328,2019-09-26
76.12149047851562,2019-09-27
75.63700103759766,2019-09-30
72.98657989501953,2019-10-01
70.87763977050781,2019-10-02
71.36212921142578,2019-10-03
72.16960144042969,2019-10-04
71.78961181640625,2019-10-07
69.75666809082031,2019-10-08
70.83963775634766,2019-10-09
71.65660095214844,2019-10-10
73.7465591430664,2019-10-11
73.1575927734375,2019-10-14
74.1170425415039,2019-10-15
74.26904296875,2019-10-16
74.8675308227539,2019-10-17
75.78900909423828,2019-10-18
76.95745849609375,2019-10-21
77.20447540283203,2019-10-22
77.5179672241211,2019-10-23
77.87895202636719,2019-10-24
79.13291931152344,2019-10-25
79.8263931274414,2019-10-28
80.52937316894531,2019-10-29
80.08162689208984,2019-10-30
73.06043243408203,2019-10-31
75.37541961669922,2019-11-01
74.92766571044922,2019-11-04
75.89940643310547,2019-11-05
74.49897003173828,2019-11-06
73.6606216430664,2019-11-07
73.6701431274414,2019-11-08
72.22206115722656,2019-11-11
73.01278686523438,2019-11-12
72.18395233154297,2019-11-13
72.8889389038086,2019-11-14
73.87973022460938,2019-11-15
73.65108489990234,2019-11-18
74.30843353271484,2019-11-19
73.80350494384766,2019-11-20
73.76541900634766,2019-11-21
73.2509765625,2019-11-22
72.96515655517578,2019-11-25
73.49864959716797,2019-11-26
73.93689727783203,2019-11-27
73.84161376953125,2019-11-29
72.92706298828125,2019-12-02
71.96484375,2019-12-03
71.81242370605469,2019-12-04
71.36467742919922,2019-12-05
71.75526428222656,2019-12-06
71.83148956298828,2019-12-09
72.22206115722656,2019-12-10
73.19380950927734,2019-12-11
73.98452758789062,2019-12-12
74.04167938232422,2019-12-13
73.62250518798828,2019-12-16
74.28935241699219,2019-12-17
74.22269439697266,2019-12-18
73.91781616210938,2019-12-19
74.8895492553711,2019-12-20
75.21347045898438,2019-12-23
74.91814422607422,2019-12-24
74.8800277709961,2019-12-26
75.1086654663086,2019-12-27
75.01338195800781,2019-12-30
75.06104278564453,2019-12-31
76.07086944580078,2020-01-02
76.51862335205078,2020-01-03
76.02323913574219,2020-01-06
75.73745727539062,2020-01-07
75.9946517944336,2020-01-08
76.33760833740234,2020-01-09
76.15660095214844,2020-01-10
77.43318939208984,2020-01-13
77.5189437866211,2020-01-14
78.54781341552734,2020-01-15
79.22420501708984,2020-01-16
79.51000213623047,2020-01-17
78.50017547607422,2020-01-21
78.31916809082031,2020-01-22
78.46208190917969,2020-01-23
77.62371826171875,2020-01-24
76.42337036132812,2020-01-27
77.42366790771484,2020-01-28
79.23373413085938,2020-01-29
79.70055389404297,2020-01-30
77.79521942138672,2020-01-31
79.39571380615234,2020-02-03
82.41567993164062,2020-02-04
83.46361541748047,2020-02-05
79.18611145019531,2020-02-06
80.21499633789062,2020-02-07
81.6630630493164,2020-02-10
83.11109924316406,2020-02-11
84.91165161132812,2020-02-12
82.93012237548828,2020-02-13
83.96852111816406,2020-02-14
83.88278198242188,2020-02-18
83.79704284667969,2020-02-19
84.46392059326172,2020-02-20
84.3305435180664,2020-02-21
82.33944702148438,2020-02-24
80.33882904052734,2020-02-25
80.20503997802734,2020-02-26
77.08019256591797,2020-02-27
73.90752410888672,2020-02-28
78.63782501220703,2020-03-02
76.33478546142578,2020-03-03
81.53335571289062,2020-03-04
78.80030059814453,2020-03-05
77.6153335571289,2020-03-06
72.56964874267578,2020-03-09
73.3819351196289,2020-03-10
69.98949432373047,2020-03-11
61.94318771362305,2020-03-12
68.9192123413086,2020-03-13
62.16299057006836,2020-03-16
68.63249969482422,2020-03-17
62.583457946777344,2020-03-18
61.59916687011719,2020-03-19
57.23199462890625,2020-03-20
54.1262321472168,2020-03-23
59.24834060668945,2020-03-24
61.02579879760742,2020-03-25
64.99161529541016,2020-03-26
62.5930061340332,2020-03-27
63.30015563964844,2020-03-30
62.23942947387695,2020-03-31
57.117313385009766,2020-04-01
60.58620834350586,2020-04-02
57.81492233276367,2020-04-03
62.29677200317383,2020-04-06
63.252376556396484,2020-04-07
66.02368927001953,2020-04-08
66.2625961303711,2020-04-09
65.16362762451172,2020-04-13
67.2755355834961,2020-04-14
64.14111328125,2020-04-15
63.62508010864258,2020-04-16
66.50148010253906,2020-04-17
66.18612670898438,2020-04-20
65.05848693847656,2020-04-21
66.10968780517578,2020-04-22
64.98204040527344,2020-04-23
65.47896575927734,2020-04-24
67.62910461425781,2020-04-27
70.19970703125,2020-04-28
70.51508331298828,2020-04-29
68.7089614868164,2020-04-30
66.21480560302734,2020-05-01
65.50765228271484,2020-05-04
62.16299057006836,2020-05-05
60.26129913330078,2020-05-06
60.729549407958984,2020-05-07
60.203956604003906,2020-05-08
59.75481414794922,2020-05-11
56.44838333129883,2020-05-12
55.62654495239258,2020-05-13
56.33370590209961,2020-05-14
55.60742950439453,2020-05-15
59.2674560546875,2020-05-18
57.88180160522461,2020-05-19
59.32480239868164,2020-05-20
59.219669342041016,2020-05-21
59.45858383178711,2020-05-22
62.35411071777344,2020-05-26
66.06714630126953,2020-05-27
65.39553833007812,2020-05-28
63.64934158325195,2020-05-29
63.323143005371094,2020-06-01
65.14607238769531,2020-06-02
67.23765563964844,2020-06-03
67.52548217773438,2020-06-04
69.79937744140625,2020-06-05
69.36762237548828,2020-06-08
67.41995239257812,2020-06-09
65.73133850097656,2020-06-10
61.212364196777344,2020-06-11
61.55776596069336,2020-06-12
61.903167724609375,2020-06-15
64.18663787841797,2020-06-16
64.34974670410156,2020-06-17
63.71651077270508,2020-06-18
62.64192199707031,2020-06-19
62.68031692504883,2020-06-22
61.64411163330078,2020-06-23
59.91712188720703,2020-06-24
59.638885498046875,2020-06-25
60.59832763671875,2020-06-26
61.65371322631836,2020-06-29
62.3253173828125,2020-06-30
61.06845474243164,2020-07-01
62.76666259765625,2020-07-02
64.4264907836914,2020-07-06
63.40947341918945,2020-07-07
63.07368087768555,2020-07-08
63.822052001953125,2020-07-09
63.81245803833008,2020-07-10
64.60877990722656,2020-07-13
70.35585021972656,2020-07-14
71.93893432617188,2020-07-15
71.71824645996094,2020-07-16
71.238525390625,2020-07-17
71.16178131103516,2020-07-20
71.41122436523438,2020-07-21
71.4016342163086,2020-07-22
71.58393096923828,2020-07-23
71.238525390625,2020-07-24
72.20756530761719,2020-07-27
71.32488250732422,2020-07-28
74.04009246826172,2020-07-29
71.64149475097656,2020-07-30
70.02005004882812,2020-07-31
70.63408660888672,2020-08-03
70.79718780517578,2020-08-04
72.94632720947266,2020-08-05
72.71607208251953,2020-08-06
74.02090454101562,2020-08-07
75.79586791992188,2020-08-10
77.04315948486328,2020-08-11
76.85127258300781,2020-08-12
76.25642395019531,2020-08-13
76.39073944091797,2020-08-14
76.00696563720703,2020-08-17
76.11250305175781,2020-08-18
76.16046905517578,2020-08-19
76.16046905517578,2020-08-20
76.17964172363281,2020-08-21
78.0985336303711,2020-08-24
77.65719604492188,2020-08-25
77.67645263671875,2020-08-26
78.16732788085938,2020-08-27
78.90848541259766,2020-08-28
77.1759262084961,2020-08-31
78.6678695678711,2020-09-01
80.06352996826172,2020-09-02
78.60047912597656,2020-09-03
78.80259704589844,2020-09-04
78.3021011352539,2020-09-08
80.284912109375,2020-09-09
78.94698333740234,2020-09-10
81.38220977783203,2020-09-11
81.05494689941406,2020-09-14
81.24745178222656,2020-09-15
82.0174789428711,2020-09-16
82.63348388671875,2020-09-17
82.38322448730469,2020-09-18
80.3330307006836,2020-09-21
80.78543090820312,2020-09-22
79.34162902832031,2020-09-23
79.12024688720703,2020-09-24
79.94802856445312,2020-09-25
80.71805572509766,2020-09-28
80.63143157958984,2020-09-29
80.96831512451172,2020-09-30
79.46675872802734,2020-10-01
81.26669311523438,2020-10-02
83.08589172363281,2020-10-05
83.26876831054688,2020-10-06
84.89544677734375,2020-10-07
86.4643783569336,2020-10-08
87.1958999633789,2020-10-09
88.42794799804688,2020-10-12
86.52212524414062,2020-10-13
87.41728973388672,2020-10-14
87.5616683959961,2020-10-15
88.09105682373047,2020-10-16
87.03227233886719,2020-10-19
88.05255126953125,2020-10-20
87.3691635131836,2020-10-21
87.4557876586914,2020-10-22
88.1584243774414,2020-10-23
86.69538879394531,2020-10-26
85.72322082519531,2020-10-27
84.07730102539062,2020-10-28
83.60564422607422,2020-10-29
83.87516784667969,2020-10-30
85.27082824707031,2020-11-02
88.17768096923828,2020-11-03
83.76638793945312,2020-11-04
87.66609191894531,2020-11-05
87.91707611083984,2020-11-06
90.28199005126953,2020-11-09
91.80712890625,2020-11-10
90.5426025390625,2020-11-11
89.15261840820312,2020-11-12
91.6912841796875,2020-11-13
94.00794219970703,2020-11-16
92.6179428100586,2020-11-17
91.681640625,2020-11-18
91.09282684326172,2020-11-19
91.10246276855469,2020-11-20
91.41133880615234,2020-11-23
94.13340759277344,2020-11-24
93.33224487304688,2020-11-25
93.76661682128906,2020-11-27
92.63724517822266,2020-11-30
93.69905090332031,2020-12-01
92.80135345458984,2020-12-02
93.39016723632812,2020-12-03
94.99251556396484,2020-12-04
94.78981018066406,2020-12-07
95.20487213134766,2020-12-08
95.10835266113281,2020-12-09
94.7994613647461,2020-12-10
95.0600814819336,2020-12-11
93.76661682128906,2020-12-14
96.30529022216797,2020-12-15
95.58132934570312,2020-12-16
96.28598022460938,2020-12-17
96.57556915283203,2020-12-18
97.22229766845703,2020-12-21
95.94813537597656,2020-12-22
96.26669311523438,2020-12-23
96.76861572265625,2020-12-24
96.88444519042969,2020-12-28
96.0543212890625,2020-12-29
97.28021240234375,2020-12-30
98.25513458251953,2020-12-31
96.22806549072266,2021-01-04
96.11222076416016,2021-01-05
100.1663818359375,2021-01-06
104.71280670166016,2021-01-07
103.6510238647461,2021-01-08
102.33824920654297,2021-01-11
102.15483856201172,2021-01-12
101.5563735961914,2021-01-13
101.86526489257812,2021-01-14
99.90576171875,2021-01-15
100.63936614990234,2021-01-19
100.3884048461914,2021-01-20
99.55826568603516,2021-01-21
99.03700256347656,2021-01-22
97.4925765991211,2021-01-25
95.7840347290039,2021-01-26
94.54847717285156,2021-01-27
95.64889526367188,2021-01-28
93.2357177734375,2021-01-29
93.76661682128906,2021-02-01
93.80521392822266,2021-02-02
91.8167724609375,2021-02-03
93.79557037353516,2021-02-04
94.78016662597656,2021-02-05
97.45397186279297,2021-02-08
97.67598724365234,2021-02-09
97.62770080566406,2021-02-10
95.50410461425781,2021-02-11
95.67784881591797,2021-02-12
95.54270935058594,2021-02-16
95.04902648925781,2021-02-17
93.70349884033203,2021-02-18
96.5494384765625,2021-02-19
96.29777526855469,2021-02-22
95.68791961669922,2021-02-23
97.85626220703125,2021-02-24
96.80113220214844,2021-02-25
96.37521362304688,2021-02-26
98.9598159790039,2021-03-01
98.69844055175781,2021-03-02
97.90467071533203,2021-03-03
95.34910583496094,2021-03-04
97.03346252441406,2021-03-05
97.69171905517578,2021-03-08
96.81082916259766,2021-03-09
97.76914978027344,2021-03-10
97.82722473144531,2021-03-11
98.61133575439453,2021-03-12
100.73126220703125,2021-03-15
99.27924346923828,2021-03-16
101.03133392333984,2021-03-17
100.83773803710938,2021-03-18
100.682861328125,2021-03-19
99.15340423583984,2021-03-22
97.18833923339844,2021-03-23
97.87564086914062,2021-03-24
98.6694107055664,2021-03-25
101.40886688232422,2021-03-26
100.93453979492188,2021-03-29
101.5250244140625,2021-03-30
101.8154296875,2021-03-31
101.29270935058594,2021-04-01
103.01576232910156,2021-04-05
103.10289764404297,2021-04-06
102.55111694335938,2021-04-07
102.34783172607422,2021-04-08
104.54522705078125,2021-04-09
104.94212341308594,2021-04-12
103.6836929321289,2021-04-13
104.35160827636719,2021-04-14
104.58393096923828,2021-04-15
105.1357192993164,2021-04-16
104.74848937988281,2021-04-19
104.14834594726562,2021-04-20
105.9778823852539,2021-04-21
105.59069061279297,2021-04-22
106.9458999633789,2021-04-23
106.90717315673828,2021-04-26
107.7977523803711,2021-04-27
107.7009506225586,2021-04-28
108.67862701416016,2021-04-29
107.11046600341797,2021-04-30
108.03005981445312,2021-05-03
112.24091339111328,2021-05-04
113.60580444335938,2021-05-05
114.95135498046875,2021-05-06
115.5224609375,2021-05-07
115.96775817871094,2021-05-10
113.86717224121094,2021-05-11
109.36592102050781,2021-05-12
112.14409637451172,2021-05-13
114.612548828125,2021-05-14
113.7800521850586,2021-05-17
111.45683288574219,2021-05-18
109.55952453613281,2021-05-19
110.16936492919922,2021-05-20
111.77627563476562,2021-05-21
112.19251251220703,2021-05-24
113.03468322753906,2021-05-25
113.39370727539062,2021-05-26
114.11176300048828,2021-05-27
114.61634826660156,2021-05-28
115.7419204711914,2021-06-01
115.24706268310547,2021-06-02
114.98506164550781,2021-06-03
115.70311737060547,2021-06-04
115.4702377319336,2021-06-07
116.20769500732422,2021-06-08
114.9365463256836,2021-06-09
114.72307586669922,2021-06-10
114.65515899658203,2021-06-11
113.79154205322266,2021-06-14
114.58722686767578,2021-06-15
112.06433868408203,2021-06-16
110.56033325195312,2021-06-17
110.05574798583984,2021-06-18
112.87942504882812,2021-06-21
112.92794799804688,2021-06-22
112.62714385986328,2021-06-23
113.45194244384766,2021-06-24
113.38398742675781,2021-06-25
115.664306640625,2021-06-28
115.70311737060547,2021-06-29
116.4017562866211,2021-06-30
116.57642364501953,2021-07-01
117.30416107177734,2021-07-02
116.88693237304688,2021-07-06
117.0906982421875,2021-07-07
115.65460205078125,2021-07-08
117.45943450927734,2021-07-09
118.03193664550781,2021-07-12
117.18772888183594,2021-07-13
117.42061614990234,2021-07-14
116.45028686523438,2021-07-15
115.8195571899414,2021-07-16
113.75273132324219,2021-07-19
117.92518615722656,2021-07-20
118.79850006103516,2021-07-21
118.38125610351562,2021-07-22
119.60387420654297,2021-07-23
120.39955139160156,2021-07-26
120.2734146118164,2021-07-27
119.2836685180664,2021-07-28
121.35047912597656,2021-07-29
122.11705017089844,2021-07-30
121.91328430175781,2021-08-02
124.13536834716797,2021-08-03
122.90301513671875,2021-08-04
123.73751068115234,2021-08-05
124.97956085205078,2021-08-06
124.67874908447266,2021-08-09
125.56175231933594,2021-08-10
126.35741424560547,2021-08-11
127.20162200927734,2021-08-12
127.6285629272461,2021-08-13
128.9870147705078,2021-08-16
127.89055633544922,2021-08-17
126.40594482421875,2021-08-18
126.38654327392578,2021-08-19
127.6673812866211,2021-08-20
128.2786865234375,2021-08-23
129.98648071289062,2021-08-24
131.3672637939453,2021-08-25
130.56988525390625,2021-08-26
131.21168518066406,2021-08-27
132.7091064453125,2021-08-30
132.54380798339844,2021-08-31
132.77719116210938,2021-09-01
134.21629333496094,2021-09-02
133.45782470703125,2021-09-03
131.9020538330078,2021-09-07
131.3769989013672,2021-09-08
130.2393035888672,2021-09-09
130.6282501220703,2021-09-10
129.01409912109375,2021-09-13
128.82937622070312,2021-09-14
130.47267150878906,2021-09-15
129.20858764648438,2021-09-16
127.925048828125,2021-09-17
127.41941833496094,2021-09-20
127.32218933105469,2021-09-21
129.48086547851562,2021-09-22
131.43531799316406,2021-09-23
131.8728790283203,2021-09-24
130.58935546875,2021-09-27
125.35801696777344,2021-09-28
124.24951171875,2021-09-29
120.26278686523438,2021-09-30
117.94855499267578,2021-10-01
116.0038070678711,2021-10-04
119.08623504638672,2021-10-05
118.87229919433594,2021-10-06
118.9792709350586,2021-10-07
118.11385345458984,2021-10-08
115.50788116455078,2021-10-11
115.47872924804688,2021-10-12
116.6261215209961,2021-10-13
119.96135711669922,2021-10-14
121.24488067626953,2021-10-15
121.6338119506836,2021-10-18
122.042236328125,2021-10-19
123.06321716308594,2021-10-20
124.53150939941406,2021-10-21
125.20242309570312,2021-10-22
125.48442840576172,2021-10-25
124.26895904541016,2021-10-26
124.46343994140625,2021-10-27
127.58474731445312,2021-10-28
126.98187255859375,2021-10-29
125.6983413696289,2021-11-01
125.48442840576172,2021-11-02
122.14918518066406,2021-11-03
126.15535736083984,2021-11-04
127.39024353027344,2021-11-05
129.39337158203125,2021-11-08
129.82118225097656,2021-11-09
128.61544799804688,2021-11-10
126.7096176147461,2021-11-11
126.92352294921875,2021-11-12
125.892822265625,2021-11-15
127.23468780517578,2021-11-16
126.5637435913086,2021-11-17
126.64155578613281,2021-11-18
125.53304290771484,2021-11-19
124.3539047241211,2021-11-22
123.34042358398438,2021-11-23
121.8494873046875,2021-11-24
119.5107192993164,2021-11-26
120.64112854003906,2021-11-29
118.01976776123047,2021-11-30
115.57380676269531,2021-12-01
117.26939392089844,2021-12-02
115.07681274414062,2021-12-03
117.62022399902344,2021-12-06
121.0016860961914,2021-12-07
120.98219299316406,2021-12-08
119.958984375,2021-12-09
119.66663360595703,2021-12-10
118.9844970703125,2021-12-13
115.65176391601562,2021-12-14
116.69447326660156,2021-12-15
115.61278533935547,2021-12-16
112.85499572753906,2021-12-17
111.13990783691406,2021-12-20
113.02066040039062,2021-12-21
113.19607543945312,2021-12-22
114.50188446044922,2021-12-23
115.27172088623047,2021-12-27
116.47032928466797,2021-12-28
116.31440734863281,2021-12-29
116.06104278564453,2021-12-30
116.86012268066406,2021-12-31
113.90743255615234,2022-01-03
115.11579132080078,2022-01-04
113.54688262939453,2022-01-05
113.39096069335938,2022-01-06
112.48468780517578,2022-01-07
111.34454345703125,2022-01-10
113.22530364990234,2022-01-11
113.21554565429688,2022-01-12
111.50045776367188,2022-01-13
108.6939468383789,2022-01-14
107.17374420166016,2022-01-18
105.74126434326172,2022-01-19
103.80204010009766,2022-01-20
104.35748291015625,2022-01-21
104.8447265625,2022-01-24
101.21966552734375,2022-01-25
99.92359924316406,2022-01-26
97.86742401123047,2022-01-27
99.11476135253906,2022-01-28
102.34031677246094,2022-01-31
102.24286651611328,2022-02-01
101.5217514038086,2022-02-02
89.31145477294922,2022-02-03
88.20054626464844,2022-02-04
87.17733764648438,2022-02-07
89.03860473632812,2022-02-08
92.74163055419922,2022-02-09
89.4966049194336,2022-02-10
86.96295166015625,2022-02-11
86.98245239257812,2022-02-14
88.70729064941406,2022-02-15
88.64861297607422,2022-02-16
87.80777740478516,2022-02-17
88.63883972167969,2022-02-18
88.00333404541016,2022-02-22
86.18479919433594,2022-02-23
85.74482727050781,2022-02-24
88.90282440185547,2022-02-25
86.96694946289062,2022-02-28
84.82579803466797,2022-03-01
86.16525268554688,2022-03-02
86.93762969970703,2022-03-03
83.34945678710938,2022-03-04
81.5211410522461,2022-03-07
80.53364562988281,2022-03-08
83.68187713623047,2022-03-09
81.37448120117188,2022-03-10
81.75579071044922,2022-03-11
82.11753845214844,2022-03-14
83.60365295410156,2022-03-15
85.158203125,2022-03-16
86.13591003417969,2022-03-17
86.1065902709961,2022-03-18
85.70571899414062,2022-03-21
86.71276092529297,2022-03-22
84.61068725585938,2022-03-23
84.41514587402344,2022-03-24
84.7573471069336,2022-03-25
84.91378021240234,2022-03-28
87.27982330322266,2022-03-29
86.13591003417969,2022-03-30
83.3592300415039,2022-03-31
84.30760192871094,2022-04-01
84.82579803466797,2022-04-04
84.952880859375,2022-04-05
84.77690124511719,2022-04-06
84.78668212890625,2022-04-07
84.73779296875,2022-04-08
83.81875610351562,2022-04-11
82.95835876464844,2022-04-12
84.61068725585938,2022-04-13
82.26419067382812,2022-04-14
80.80741882324219,2022-04-18
83.43743133544922,2022-04-19
84.86489868164062,2022-04-20
84.55203247070312,2022-04-21
82.78237915039062,2022-04-22
82.17620849609375,2022-04-25
79.0084228515625,2022-04-26
80.27945709228516,2022-04-27
81.55047607421875,2022-04-28
78.7053451538086,2022-04-29
80.00569915771484,2022-05-02
80.53364562988281,2022-05-03
88.286865234375,2022-05-04
84.35649871826172,2022-05-05
83.31033325195312,2022-05-06
83.08546447753906,2022-05-09
80.78785705566406,2022-05-10
79.0866470336914,2022-05-11
80.94429016113281,2022-05-12
82.03932189941406,2022-05-13
79.97637176513672,2022-05-16
82.16641998291016,2022-05-17
79.15509033203125,2022-05-18
80.12301635742188,2022-05-19
79.86882019042969,2022-05-20
79.42884826660156,2022-05-23
80.12301635742188,2022-05-24
79.51461029052734,2022-05-25
82.36038208007812,2022-05-26
84.30335998535156,2022-05-27
82.67440795898438,2022-05-31
82.1837387084961,2022-06-01
84.89213562011719,2022-06-02
83.88140106201172,2022-06-03
84.06784057617188,2022-06-06
84.40148162841797,2022-06-07
83.04728698730469,2022-06-08
81.17301940917969,2022-06-09
78.6412582397461,2022-06-10
75.52073669433594,2022-06-13
75.0693359375,2022-06-14
75.02027130126953,2022-06-15
71.70348358154297,2022-06-16
71.54647064208984,2022-06-17
73.41093444824219,2022-06-21
74.10765075683594,2022-06-22
75.39315795898438,2022-06-23
78.12117004394531,2022-06-24
78.06229400634766,2022-06-27
76.44316101074219,2022-06-28
76.57071685791016,2022-06-29
76.71791076660156,2022-06-30
77.27725219726562,2022-07-01
77.32633209228516,2022-07-05
78.02304077148438,2022-07-06
78.82771301269531,2022-07-07
77.28707122802734,2022-07-08
76.72772979736328,2022-07-11
75.34410858154297,2022-07-12
74.6081314086914,2022-07-13
74.03895568847656,2022-07-14
75.83474731445312,2022-07-15
74.46092224121094,2022-07-18
78.28799438476562,2022-07-19
79.68144226074219,2022-07-20
81.40852355957031,2022-07-21
82.76271057128906,2022-07-22
82.72346496582031,2022-07-25
83.33186340332031,2022-07-26
85.60846710205078,2022-07-27
88.29724884033203,2022-07-28
90.30889892578125,2022-07-29
89.49442291259766,2022-08-01
93.58644104003906,2022-08-02
95.49015045166016,2022-08-03
95.87285614013672,2022-08-04
95.40184783935547,2022-08-05
97.79621887207031,2022-08-08
96.21631622314453,2022-08-09
98.60086822509766,2022-08-10
99.24853515625,2022-08-11
101.44662475585938,2022-08-12
101.56438446044922,2022-08-15
102.01579284667969,2022-08-16
100.40646362304688,2022-08-17
100.43589782714844,2022-08-18
97.66863250732422,2022-08-19
95.16632843017578,2022-08-22
94.35184478759766,2022-08-23
94.33222198486328,2022-08-24
95.72566986083984,2022-08-25
91.2313232421875,2022-08-26
90.32852935791016,2022-08-29
89.64160919189453,2022-08-30
89.69083404541016,2022-08-31
90.66552734375,2022-09-01
89.79914093017578,2022-09-02
91.06918334960938,2022-09-06
94.31814575195312,2022-09-07
94.93840026855469,2022-09-08
95.37159729003906,2022-09-09
96.0903091430664,2022-09-12
92.27031707763672,2022-09-13
93.09732055664062,2022-09-14
92.8216552734375,2022-09-15
91.81743621826172,2022-09-16
94.97779083251953,2022-09-19
93.37298583984375,2022-09-20
91.93557739257812,2022-09-21
89.29703521728516,2022-09-22
88.47002410888672,2022-09-23
87.51502990722656,2022-09-26
86.99323272705078,2022-09-27
89.1690444946289,2022-09-28
86.72740173339844,2022-09-29
86.0086898803711,2022-09-30
88.80475616455078,2022-10-03
91.69928741455078,2022-10-04
91.22672271728516,2022-10-05
90.2421875,2022-10-06
87.88915252685547,2022-10-07
87.44612121582031,2022-10-10
87.67256164550781,2022-10-11
85.87086486816406,2022-10-12
86.97354125976562,2022-10-13
84.86663818359375,2022-10-14
89.14936065673828,2022-10-17
92.13248443603516,2022-10-18
91.46300506591797,2022-10-19
89.63176727294922,2022-10-20
92.40815734863281,2022-10-21
94.51504516601562,2022-10-24
96.70071411132812,2022-10-25
97.53756713867188,2022-10-26
98.99466705322266,2022-10-27
100.93419647216797,2022-10-28
100.84558868408203,2022-10-31
103.90747833251953,2022-11-01
102.65711975097656,2022-11-02
105.51226806640625,2022-11-03
105.55164337158203,2022-11-04
107.04813385009766,2022-11-07
106.59525299072266,2022-11-08
103.72042846679688,2022-11-09
110.01158142089844,2022-11-10
109.47992706298828,2022-11-11
107.29428100585938,2022-11-14
110.39554595947266,2022-11-15
110.67121887207031,2022-11-16
109.07627868652344,2022-11-17
110.88780975341797,2022-11-18
110.55219268798828,2022-11-21
111.13460540771484,2022-11-22
111.79600524902344,2022-11-23
112.04279327392578,2022-11-25
108.2027359008789,2022-11-28
108.46927642822266,2022-11-29
110.90756225585938,2022-11-30
