Date,BF.B
2022-07-05,70.8
2022-07-06,70.4
2022-07-07,70.43
2022-07-08,70.16
2022-07-11,70.23
2022-07-12,70.07
2022-07-13,70.93
2022-07-14,71.56
2022-07-15,71.3
2022-07-18,70.22
2022-07-19,71.4
2022-07-20,70.9
2022-07-21,71.19
2022-07-22,71.22
2022-07-25,71.3
2022-07-26,71.87
2022-07-27,72.42
2022-07-28,73.61
2022-07-29,74.22
2022-08-01,74.76
2022-08-02,74.36
2022-08-03,75.9
2022-08-04,76.1
2022-08-05,75.54
2022-08-08,74.26
2022-08-09,75.43
2022-08-10,75.93
2022-08-11,75.4
2022-08-12,76.14
2022-08-15,76.95
2022-08-16,77.45
2022-08-17,77.66
2022-08-18,77.66
2022-08-19,77.24
2022-08-22,77.23
2022-08-23,76.56
2022-08-24,77.33
2022-08-25,77.56
2022-08-26,75.75
2022-08-29,75.34
2022-08-30,73.52
2022-08-31,72.7
2022-09-01,72.51
2022-09-02,71.64
2022-09-06,71.03
2022-09-07,72.75
2022-09-08,72.77
2022-09-09,73.48
2022-09-12,73.49
2022-09-13,71.24
2022-09-14,72.04
2022-09-15,70.33
2022-09-16,70.56
2022-09-19,71.23
2022-09-20,71.01
2022-09-21,70.8
2022-09-22,69.83
2022-09-23,68.56
2022-09-26,68.85
2022-09-27,67.5
2022-09-28,68.1
2022-09-29,67.4
2022-09-30,66.57
2022-10-03,68.28
2022-10-04,68.51
2022-10-05,67.39
2022-10-06,66.2
2022-10-07,65.13
2022-10-10,65.0
2022-10-11,64.65
2022-10-12,64.46
2022-10-13,65.43
2022-10-14,63.89
2022-10-17,65.41
2022-10-18,65.74
2022-10-19,64.26
2022-10-20,63.37
2022-10-21,63.9
2022-10-24,64.47
2022-10-25,66.82
2022-10-26,66.63
2022-10-27,66.59
2022-10-28,68.17
2022-10-31,68.0
2022-11-01,67.44
2022-11-02,66.44
2022-11-03,66.16
2022-11-04,67.15
2022-11-07,67.09
2022-11-08,66.99
2022-11-09,66.44
2022-11-10,69.84
2022-11-11,69.64
2022-11-14,68.88
2022-11-15,69.25
2022-11-16,69.56
2022-11-17,68.89
2022-11-18,69.79
2022-11-21,70.47
2022-11-22,72.24
2022-11-23,72.57
2022-11-25,72.73
2022-11-28,71.93
2022-11-29,71.12
2022-11-30,73.02
2022-12-01,74.05
2022-12-02,74.51
2022-12-05,74.02
2022-12-06,73.65
2022-12-07,68.27
2022-12-08,68.13
2022-12-09,67.92
2022-12-12,68.84
2022-12-13,69.19
2022-12-14,68.94
2022-12-15,66.86
2022-12-16,65.86
2022-12-19,65.46
2022-12-20,65.1
2022-12-21,66.82
2022-12-22,66.52
2022-12-23,66.35
2022-12-27,66.58
2022-12-28,65.57
2022-12-29,66.15
2022-12-30,65.68
2023-01-03,64.99
2023-01-04,65.53
2023-01-05,63.74
2023-01-06,64.41
2023-01-09,64.69
2023-01-10,65.26
2023-01-11,66.13
2023-01-12,65.67
2023-01-13,67.07
2023-01-17,68.0
2023-01-18,66.69
2023-01-19,65.9
2023-01-20,66.25
2023-01-23,66.51
2023-01-24,67.16
2023-01-25,68.35
2023-01-26,67.16
2023-01-27,66.84
2023-01-30,66.0
2023-01-31,66.58
2023-02-01,67.18
2023-02-02,66.84
2023-02-03,66.84
2023-02-06,66.65
2023-02-07,65.79
2023-02-08,65.03
2023-02-09,64.55
2023-02-10,65.01
2023-02-13,65.89
2023-02-14,65.31
2023-02-15,65.58
2023-02-16,65.42
2023-02-17,65.65
2023-02-21,64.9
2023-02-22,65.06
2023-02-23,65.15
2023-02-24,64.99
2023-02-27,65.24
2023-02-28,64.87
2023-03-01,64.25
2023-03-02,65.83
2023-03-03,67.03
2023-03-06,67.28
2023-03-07,66.26
2023-03-08,63.48
2023-03-09,62.29
2023-03-10,61.52
2023-03-13,62.28
2023-03-14,62.29
2023-03-15,61.81
2023-03-16,62.39
2023-03-17,61.66
2023-03-20,62.38
2023-03-21,62.38
2023-03-22,62.43
2023-03-23,61.79
2023-03-24,62.95
2023-03-27,63.06
2023-03-28,62.98
2023-03-29,63.69
2023-03-30,63.54
2023-03-31,64.27
2023-04-03,64.08
2023-04-04,62.9
2023-04-05,62.93
2023-04-06,62.66
2023-04-10,62.7
2023-04-11,63.23
2023-04-12,62.56
2023-04-13,63.05
2023-04-14,62.78
2023-04-17,63.72
2023-04-18,63.68
2023-04-19,64.15
2023-04-20,64.07
2023-04-21,63.97
2023-04-24,63.58
2023-04-25,63.95
2023-04-26,64.0
2023-04-27,65.28
2023-04-28,65.09
2023-05-01,65.29
2023-05-02,64.61
2023-05-03,64.32
2023-05-04,64.32
2023-05-05,64.67
2023-05-08,64.63
2023-05-09,63.8
2023-05-10,64.23
2023-05-11,64.22
2023-05-12,64.27
2023-05-15,64.26
2023-05-16,63.01
2023-05-17,63.3
2023-05-18,63.18
2023-05-19,63.7
2023-05-22,64.34
2023-05-23,62.98
2023-05-24,61.81
2023-05-25,61.2
2023-05-26,61.58
2023-05-30,61.53
2023-05-31,61.77
2023-06-01,61.81
2023-06-02,64.05
2023-06-05,63.08
2023-06-06,62.5
2023-06-07,64.77
2023-06-08,65.43
2023-06-09,64.34
2023-06-12,63.55
2023-06-13,65.2
2023-06-14,64.96
2023-06-15,65.2
2023-06-16,65.4
2023-06-20,64.83
2023-06-21,66.32
2023-06-22,65.84
2023-06-23,65.04
2023-06-26,65.44
2023-06-27,66.12
2023-06-28,65.62
2023-06-29,66.3
2023-06-30,66.78
2023-07-03,66.82
2023-07-05,67.0
2023-07-06,66.83
2023-07-07,66.19
2023-07-10,65.53
2023-07-11,65.95
2023-07-12,66.02
2023-07-13,66.89
2023-07-14,67.54
2023-07-17,66.68
2023-07-18,67.3
2023-07-19,68.62
2023-07-20,68.84
2023-07-21,68.62
2023-07-24,69.09
2023-07-25,69.77
2023-07-26,70.36
2023-07-27,69.87
2023-07-28,70.82
2023-07-31,70.6
2023-08-01,70.81
2023-08-02,70.59
2023-08-03,70.38
2023-08-04,69.96
2023-08-07,70.55
2023-08-08,69.75
2023-08-09,70.45
2023-08-10,70.4
2023-08-11,70.3
2023-08-14,70.29
2023-08-15,68.64
2023-08-16,68.39
2023-08-17,67.64
2023-08-18,67.86
2023-08-21,67.77
2023-08-22,66.91
2023-08-23,69.29
2023-08-24,67.37
2023-08-25,68.09
2023-08-28,68.46
2023-08-29,69.03
2023-08-30,66.28
2023-08-31,66.13
2023-09-01,66.74
2023-09-05,64.99
2023-09-06,63.58
2023-09-07,64.2
2023-09-08,64.31
2023-09-11,64.99
2023-09-12,64.02
2023-09-13,64.01
2023-09-14,64.57
2023-09-15,63.73
2023-09-18,63.34
2023-09-19,62.83
2023-09-20,63.15
2023-09-21,61.16
2023-09-22,60.51
2023-09-25,59.83
2023-09-26,58.29
2023-09-27,56.64
2023-09-28,57.09
2023-09-29,57.69
2023-10-02,56.83
2023-10-03,57.75
2023-10-04,57.73
2023-10-05,56.89
2023-10-06,56.86
2023-10-09,56.13
2023-10-10,56.63
2023-10-11,56.19
2023-10-12,53.0
2023-10-13,53.48
2023-10-16,54.89
2023-10-17,55.69
2023-10-18,55.78
2023-10-19,55.75
2023-10-20,55.31
2023-10-23,55.19
2023-10-24,56.35
2023-10-25,55.97
2023-10-26,55.96
2023-10-27,55.04
2023-10-30,55.23
2023-10-31,56.16
2023-11-01,56.17
2023-11-02,57.84
2023-11-03,59.55
2023-11-06,58.97
2023-11-07,59.09
2023-11-08,58.72
2023-11-09,58.38
2023-11-10,57.02
2023-11-13,57.56
2023-11-14,59.09
2023-11-15,59.22
2023-11-16,57.69
2023-11-17,58.51
2023-11-20,59.02
2023-11-21,58.59
2023-11-22,59.55
2023-11-24,59.75
2023-11-27,59.12
2023-11-28,59.26
2023-11-29,58.23
2023-11-30,58.74
2023-12-01,59.94
2023-12-04,60.38
2023-12-05,60.23
2023-12-06,53.98
2023-12-07,54.52
2023-12-08,55.08
2023-12-11,56.44
2023-12-12,56.94
2023-12-13,57.11
2023-12-14,58.42
2023-12-15,57.33
2023-12-18,58.18
2023-12-19,59.09
2023-12-20,57.0
2023-12-21,57.54
2023-12-22,57.73
2023-12-26,57.69
2023-12-27,57.29
2023-12-28,57.35
2023-12-29,57.1
2024-01-02,56.85
2024-01-03,55.77
2024-01-04,55.84
2024-01-05,55.09
2024-01-08,55.69
2024-01-09,55.56
2024-01-10,55.59
2024-01-11,55.51
2024-01-12,55.78
2024-01-16,54.56
2024-01-17,54.03
2024-01-18,54.54
2024-01-19,54.6
2024-01-22,53.99
2024-01-23,55.04
2024-01-24,54.56
2024-01-25,55.71
2024-01-26,56.69
2024-01-29,56.48
2024-01-30,56.11
2024-01-31,54.9
2024-02-01,57.03
2024-02-02,56.8
2024-02-05,56.43
2024-02-06,56.91
2024-02-07,57.13
2024-02-08,56.93
2024-02-09,56.57
2024-02-12,57.78
2024-02-13,56.69
2024-02-14,57.35
2024-02-15,58.01
2024-02-16,57.87
2024-02-20,58.51
2024-02-21,58.57
2024-02-22,57.82
2024-02-23,57.49
2024-02-26,57.0
2024-02-27,57.62
2024-02-28,58.49
2024-02-29,60.23
2024-03-01,60.37
2024-03-04,60.26
2024-03-05,60.78
2024-03-06,56.33
2024-03-07,54.6
2024-03-08,54.42
2024-03-11,55.16
2024-03-12,54.33
2024-03-13,54.32
2024-03-14,53.31
2024-03-15,53.72
2024-03-18,52.43
2024-03-19,52.34
2024-03-20,52.25
2024-03-21,51.64
2024-03-22,50.9
2024-03-25,50.86
2024-03-26,51.0
2024-03-27,52.04
2024-03-28,51.62
2024-04-01,51.02
2024-04-02,50.99
2024-04-03,51.84
2024-04-04,51.42
2024-04-05,50.98
2024-04-08,51.005
