IFF,Date
13.595454216003418,2001-04-06
13.662576675415039,2001-04-09
14.132441520690918,2001-04-10
13.796826362609863,2001-04-11
13.790722846984863,2001-04-12
13.693093299865723,2001-04-16
13.72359848022461,2001-04-17
14.15074348449707,2001-04-18
14.040904998779297,2001-04-19
13.699190139770508,2001-04-20
13.36357307434082,2001-04-23
13.211027145385742,2001-04-24
13.34526538848877,2001-04-25
13.857848167419434,2001-04-26
14.358214378356934,2001-04-27
15.084354400634766,2001-04-30
15.017239570617676,2001-05-01
15.133180618286133,2001-05-02
14.950119018554688,2001-05-03
15.243017196655273,2001-05-04
15.255215644836426,2001-05-07
15.377264022827148,2001-05-08
15.596941947937012,2001-05-09
16.47564125061035,2001-05-10
16.15222930908203,2001-05-11
15.975264549255371,2001-05-14
15.78610610961914,2001-05-15
16.536659240722656,2001-05-16
16.914989471435547,2001-05-17
16.7441349029541,2001-05-18
17.14076042175293,2001-05-21
16.805150985717773,2001-05-22
16.677003860473633,2001-05-23
16.329193115234375,2001-05-24
16.23766326904297,2001-05-25
16.255970001220703,2001-05-29
16.219350814819336,2001-05-30
16.01797866821289,2001-05-31
15.914252281188965,2001-06-01
15.920354843139648,2001-06-04
16.194936752319336,2001-06-05
16.18274688720703,2001-06-06
16.323089599609375,2001-06-07
16.37799835205078,2001-06-08
16.1705322265625,2001-06-11
16.14612579345703,2001-06-12
16.18274688720703,2001-06-13
15.755599975585938,2001-06-14
15.773902893066406,2001-06-15
15.590835571289062,2001-06-18
15.468795776367188,2001-06-19
15.517606735229492,2001-06-20
15.554230690002441,2001-06-21
15.437597274780273,2001-06-22
15.007923126220703,2001-06-25
15.118414878845215,2001-06-26
15.320971488952637,2001-06-27
15.3455228805542,2001-06-28
15.42531967163086,2001-06-29
15.904099464416504,2001-07-02
15.94093132019043,2001-07-03
15.676986694335938,2001-07-05
15.351666450500488,2001-07-06
15.695402145385742,2001-07-09
15.621746063232422,2001-07-10
15.836579322814941,2001-07-11
15.959341049194336,2001-07-12
15.971622467041016,2001-07-13
15.977764129638672,2001-07-16
16.026857376098633,2001-07-17
16.72047996520996,2001-07-18
17.186983108520508,2001-07-19
17.186983108520508,2001-07-20
17.260656356811523,2001-07-23
17.272918701171875,2001-07-24
17.18085479736328,2001-07-25
17.150156021118164,2001-07-26
17.088773727416992,2001-07-27
17.512304306030273,2001-07-30
17.880605697631836,2001-07-31
17.880605697631836,2001-08-01
18.35938262939453,2001-08-02
18.021791458129883,2001-08-03
18.113862991333008,2001-08-06
18.4023494720459,2001-08-07
18.08930778503418,2001-08-08
17.837636947631836,2001-08-09
17.727149963378906,2001-08-10
17.892879486083984,2001-08-13
17.89901351928711,2001-08-14
18.15683364868164,2001-08-15
19.188047409057617,2001-08-16
19.089832305908203,2001-08-17
19.089832305908203,2001-08-20
19.120529174804688,2001-08-21
19.231006622314453,2001-08-22
19.07142448425293,2001-08-23
18.93637466430664,2001-08-24
18.844303131103516,2001-08-27
18.715402603149414,2001-08-28
18.568084716796875,2001-08-29
18.55581283569336,2001-08-30
18.50670051574707,2001-08-31
18.50670051574707,2001-09-04
18.482147216796875,2001-09-05
18.390071868896484,2001-09-06
18.10772132873535,2001-09-07
17.880605697631836,2001-09-10
17.56755828857422,2001-09-17
17.285200119018555,2001-09-18
16.69593048095703,2001-09-19
16.579303741455078,2001-09-20
15.664709091186523,2001-09-21
15.701760292053223,2001-09-24
16.800819396972656,2001-09-25
16.73290252685547,2001-09-26
16.800819396972656,2001-09-27
17.097196578979492,2001-09-28
16.99840545654297,2001-10-01
17.245384216308594,2001-10-02
15.819071769714355,2001-10-03
15.70793342590332,2001-10-04
16.54766845703125,2001-10-05
16.2451114654541,2001-10-08
16.448869705200195,2001-10-09
16.763774871826172,2001-10-10
16.85639190673828,2001-10-11
16.68350601196289,2001-10-12
16.54766845703125,2001-10-15
16.6279354095459,2001-10-16
16.62176513671875,2001-10-17
16.76994514465332,2001-10-18
17.233041763305664,2001-10-19
17.30712127685547,2001-10-22
17.208341598510742,2001-10-23
16.868732452392578,2001-10-24
17.288599014282227,2001-10-25
17.375049591064453,2001-10-26
17.412092208862305,2001-10-29
17.338003158569336,2001-10-30
17.60350799560547,2001-10-31
17.906049728393555,2001-11-01
17.856660842895508,2001-11-02
18.07894515991211,2001-11-05
18.30122184753418,2001-11-06
18.190088272094727,2001-11-07
18.196256637573242,2001-11-08
18.214780807495117,2001-11-09
18.153034210205078,2001-11-12
18.30122184753418,2001-11-13
18.801361083984375,2001-11-14
18.893978118896484,2001-11-15
18.838394165039062,2001-11-16
19.060691833496094,2001-11-19
18.98659896850586,2001-11-20
18.980411529541016,2001-11-21
19.202707290649414,2001-11-23
18.99277114868164,2001-11-26
18.79518699645996,2001-11-27
18.838394165039062,2001-11-28
18.79518699645996,2001-11-29
18.92484474182129,2001-11-30
18.640823364257812,2001-12-03
18.74578094482422,2001-12-04
19.418804168701172,2001-12-05
19.054515838623047,2001-12-06
18.671688079833984,2001-12-07
18.554380416870117,2001-12-10
18.474117279052734,2001-12-11
18.40619659423828,2001-12-12
18.276531219482422,2001-12-13
18.338268280029297,2001-12-14
18.560546875,2001-12-17
18.863100051879883,2001-12-18
18.998937606811523,2001-12-19
18.800392150878906,2001-12-20
18.608041763305664,2001-12-21
18.68870735168457,2001-12-24
18.73214340209961,2001-12-26
18.583227157592773,2001-12-27
18.527385711669922,2001-12-28
18.434316635131836,2001-12-31
18.33503532409668,2002-01-02
18.10546112060547,2002-01-03
18.27298355102539,2002-01-04
18.018596649169922,2002-01-07
17.894500732421875,2002-01-08
17.913114547729492,2002-01-09
17.602869033813477,2002-01-10
17.671119689941406,2002-01-11
17.0134220123291,2002-01-14
17.57805824279785,2002-01-15
17.5594482421875,2002-01-16
17.52220916748047,2002-01-17
17.534626007080078,2002-01-18
17.80763053894043,2002-01-22
18.093053817749023,2002-01-23
18.04341697692871,2002-01-24
18.38467788696289,2002-01-25
17.851064682006836,2002-01-28
17.93172264099121,2002-01-29
18.986530303955078,2002-01-30
18.670093536376953,2002-01-31
19.265748977661133,2002-02-01
19.20370101928711,2002-02-04
19.948278427124023,2002-02-05
19.911041259765625,2002-02-06
20.04134178161621,2002-02-07
19.966880798339844,2002-02-08
20.419828414916992,2002-02-11
20.773500442504883,2002-02-12
20.46947479248047,2002-02-13
20.345373153686523,2002-02-14
20.605979919433594,2002-02-15
20.56874656677246,2002-02-19
20.692846298217773,2002-02-20
20.761089324951172,2002-02-21
21.114761352539062,2002-02-22
21.09614372253418,2002-02-25
20.891386032104492,2002-02-26
21.07753562927246,2002-02-27
21.3753604888916,2002-02-28
21.660776138305664,2002-03-01
21.85934066772461,2002-03-04
21.412588119506836,2002-03-05
21.505657196044922,2002-03-06
21.3753604888916,2002-03-07
21.02790069580078,2002-03-08
21.03411102294922,2002-03-11
20.835548400878906,2002-03-12
20.878976821899414,2002-03-13
21.071325302124023,2002-03-14
21.77866554260254,2002-03-15
21.729034423828125,2002-03-18
21.96480941772461,2002-03-19
21.902751922607422,2002-03-20
21.760055541992188,2002-03-21
21.753820419311523,2002-03-22
21.566883087158203,2002-03-25
21.735132217407227,2002-03-26
21.809907913208008,2002-03-27
21.791210174560547,2002-03-28
21.953235626220703,2002-04-01
22.27103042602539,2002-04-02
21.841060638427734,2002-04-03
22.009315490722656,2002-04-04
22.158864974975586,2002-04-05
22.389429092407227,2002-04-08
22.420574188232422,2002-04-09
23.04373550415039,2002-04-10
23.074874877929688,2002-04-11
23.255590438842773,2002-04-12
22.90662956237793,2002-04-15
22.744619369506836,2002-04-16
22.320880889892578,2002-04-17
22.196247100830078,2002-04-18
22.451740264892578,2002-04-19
22.102785110473633,2002-04-22
21.903371810913086,2002-04-23
21.940771102905273,2002-04-24
20.03396224975586,2002-04-25
20.146129608154297,2002-04-26
20.02772331237793,2002-04-29
20.06511116027832,2002-04-30
20.239595413208008,2002-05-01
20.613481521606445,2002-05-02
20.65087127685547,2002-05-03
20.451465606689453,2002-05-06
20.451465606689453,2002-05-07
20.856502532958984,2002-05-08
21.03721046447754,2002-05-09
20.918813705444336,2002-05-10
21.018524169921875,2002-05-13
21.03721046447754,2002-05-14
20.93750762939453,2002-05-15
21.25531005859375,2002-05-16
21.29892921447754,2002-05-17
21.17430305480957,2002-05-20
21.21792984008789,2002-05-21
21.21792984008789,2002-05-22
21.0496826171875,2002-05-23
21.087060928344727,2002-05-24
21.024747848510742,2002-05-28
20.731870651245117,2002-05-29
20.93750762939453,2002-05-30
21.224163055419922,2002-05-31
21.21792984008789,2002-06-03
21.186769485473633,2002-06-04
21.753820419311523,2002-06-05
21.492109298706055,2002-06-06
21.336318969726562,2002-06-07
21.311403274536133,2002-06-10
21.29892921447754,2002-06-11
21.884687423706055,2002-06-12
21.5793399810791,2002-06-13
21.26154327392578,2002-06-14
21.86599349975586,2002-06-17
21.442251205444336,2002-06-18
21.348779678344727,2002-06-19
20.613481521606445,2002-06-20
20.513769149780273,2002-06-21
20.50124740600586,2002-06-24
19.906558990478516,2002-06-25
20.012985229492188,2002-06-26
20.19451904296875,2002-06-27
20.3385009765625,2002-06-28
20.23208236694336,2002-07-01
19.606088638305664,2002-07-02
19.343175888061523,2002-07-03
19.96916389465332,2002-07-05
20.000463485717773,2002-07-08
20.125669479370117,2002-07-09
19.743803024291992,2002-07-10
19.443330764770508,2002-07-11
19.230493545532227,2002-07-12
18.90497589111328,2002-07-15
18.43547821044922,2002-07-16
18.67336082458496,2002-07-17
18.491823196411133,2002-07-18
17.627944946289062,2002-07-19
17.227317810058594,2002-07-22
17.634206771850586,2002-07-23
18.46051597595215,2002-07-24
18.72342872619629,2002-07-25
18.58572769165039,2002-07-26
18.967565536499023,2002-07-29
18.523120880126953,2002-07-30
19.14911460876465,2002-07-31
18.41670036315918,2002-08-01
18.05988121032715,2002-08-02
17.671770095825195,2002-08-05
18.410444259643555,2002-08-06
18.685880661010742,2002-08-07
18.667098999023438,2002-08-08
18.97383689880371,2002-08-09
18.967565536499023,2002-08-12
19.0927734375,2002-08-13
19.900300979614258,2002-08-14
19.96916389465332,2002-08-15
19.944120407104492,2002-08-16
20.2508544921875,2002-08-19
20.06931495666504,2002-08-20
20.125669479370117,2002-08-21
20.520034790039062,2002-08-22
20.1381778717041,2002-08-23
20.2508544921875,2002-08-26
20.40109634399414,2002-08-27
20.031763076782227,2002-08-28
20.1381778717041,2002-08-29
20.18825912475586,2002-08-30
19.593563079833984,2002-09-03
20.156959533691406,2002-09-04
20.031763076782227,2002-09-05
20.10062026977539,2002-09-06
20.16948127746582,2002-09-09
20.044282913208008,2002-09-10
20.05680274963379,2002-09-11
19.55600357055664,2002-09-12
19.46210289001465,2002-09-13
19.65616798400879,2002-09-16
19.399507522583008,2002-09-17
19.355688095092773,2002-09-18
19.468372344970703,2002-09-19
19.693735122680664,2002-09-20
19.468372344970703,2002-09-23
18.707242965698242,2002-09-24
19.361434936523438,2002-09-25
20.229488372802734,2002-09-26
20.053356170654297,2002-09-27
20.034494400024414,2002-09-30
20.776737213134766,2002-10-01
20.443355560302734,2002-10-02
20.707555770874023,2002-10-03
20.386749267578125,2002-10-04
21.17303466796875,2002-10-07
21.110126495361328,2002-10-08
21.047222137451172,2002-10-09
21.229650497436523,2002-10-10
21.229650497436523,2002-10-11
21.8209285736084,2002-10-14
21.871246337890625,2002-10-15
21.720272064208984,2002-10-16
21.864952087402344,2002-10-17
21.890113830566406,2002-10-18
22.097698211669922,2002-10-21
21.49384117126465,2002-10-22
21.600778579711914,2002-10-23
20.9780330657959,2002-10-24
20.996904373168945,2002-10-25
20.71383285522461,2002-10-28
21.386899948120117,2002-10-29
21.29883575439453,2002-10-30
21.103839874267578,2002-10-31
21.368032455444336,2002-11-01
20.883686065673828,2002-11-04
21.166732788085938,2002-11-05
21.00948715209961,2002-11-06
20.808202743530273,2002-11-07
20.8710994720459,2002-11-08
20.430774688720703,2002-11-11
20.43707275390625,2002-11-12
20.443355560302734,2002-11-13
20.959156036376953,2002-11-14
21.116418838500977,2002-11-15
20.789318084716797,2002-11-18
20.81447982788086,2002-11-19
20.801908493041992,2002-11-20
21.13529396057129,2002-11-21
21.128999710083008,2002-11-22
21.204486846923828,2002-11-25
20.877391815185547,2002-11-26
20.694963455200195,2002-11-27
20.770448684692383,2002-11-29
20.474811553955078,2002-12-02
20.657222747802734,2002-12-03
20.8585262298584,2002-12-04
20.588031768798828,2002-12-05
20.839651107788086,2002-12-06
20.669809341430664,2002-12-09
21.02836036682129,2002-12-10
20.877391815185547,2002-12-11
20.688682556152344,2002-12-12
20.74529457092285,2002-12-13
21.13529396057129,2002-12-16
20.883686065673828,2002-12-17
21.059803009033203,2002-12-18
21.053516387939453,2002-12-19
21.546361923217773,2002-12-20
21.50844383239746,2002-12-23
21.483169555664062,2002-12-24
21.7548770904541,2002-12-26
21.74854850769043,2002-12-27
22.165571212768555,2002-12-30
22.178220748901367,2002-12-31
22.607879638671875,2003-01-02
22.620519638061523,2003-01-03
23.10706901550293,2003-01-06
22.746891021728516,2003-01-07
22.557334899902344,2003-01-08
22.936460494995117,2003-01-09
22.9490909576416,2003-01-10
22.4688777923584,2003-01-13
22.209808349609375,2003-01-14
21.97602653503418,2003-01-15
22.273000717163086,2003-01-16
21.906517028808594,2003-01-17
21.704320907592773,2003-01-21
21.476856231689453,2003-01-22
21.34416961669922,2003-01-23
20.794448852539062,2003-01-24
20.47220802307129,2003-01-27
20.724946975708008,2003-01-28
20.59857749938965,2003-01-29
20.257368087768555,2003-01-30
20.074134826660156,2003-01-31
20.219465255737305,2003-02-03
20.288965225219727,2003-02-04
20.225784301757812,2003-02-05
20.48484230041504,2003-02-06
20.112045288085938,2003-02-07
20.263690948486328,2003-02-10
20.029903411865234,2003-02-11
20.061492919921875,2003-02-12
19.966726303100586,2003-02-13
20.112045288085938,2003-02-14
20.206825256347656,2003-02-18
20.074134826660156,2003-02-19
19.871946334838867,2003-02-20
20.238414764404297,2003-02-21
19.796110153198242,2003-02-24
19.871946334838867,2003-02-25
19.60655975341797,2003-02-26
19.82139015197754,2003-02-27
19.81507682800293,2003-02-28
19.75187873840332,2003-03-03
18.962060928344727,2003-03-04
19.126340866088867,2003-03-05
19.0189266204834,2003-03-06
19.14529800415039,2003-03-07
18.74091148376465,2003-03-10
18.867290496826172,2003-03-11
18.867290496826172,2003-03-12
19.107389450073242,2003-03-13
18.962060928344727,2003-03-14
19.467546463012695,2003-03-17
19.296947479248047,2003-03-18
19.454914093017578,2003-03-19
19.398046493530273,2003-03-20
19.94776153564453,2003-03-21
19.47160530090332,2003-03-24
19.50969886779785,2003-03-25
19.344635009765625,2003-03-26
19.560482025146484,2003-03-27
19.820785522460938,2003-03-28
19.738250732421875,2003-03-31
19.814437866210938,2003-04-01
20.144573211669922,2003-04-02
19.852527618408203,2003-04-03
19.99220848083496,2003-04-04
20.062042236328125,2003-04-07
19.973159790039062,2003-04-08
19.83983612060547,2003-04-09
20.055686950683594,2003-04-10
20.068387985229492,2003-04-11
20.404869079589844,2003-04-14
20.538192749023438,2003-04-15
20.246158599853516,2003-04-16
20.423919677734375,2003-04-17
20.366779327392578,2003-04-21
21.096885681152344,2003-04-22
21.020694732666016,2003-04-23
21.211162567138672,2003-04-24
20.963560104370117,2003-04-25
20.80483627319336,2003-04-28
20.44295883178711,2003-04-29
20.176319122314453,2003-04-30
20.18901252746582,2003-05-01
20.49374771118164,2003-05-02
20.315988540649414,2003-05-05
20.08108901977539,2003-05-06
20.20171546936035,2003-05-07
19.973159790039062,2003-05-08
20.138225555419922,2003-05-09
20.41122055053711,2003-05-12
20.43026351928711,2003-05-13
20.5635929107666,2003-05-14
20.855640411376953,2003-05-15
20.773109436035156,2003-05-16
20.303295135498047,2003-05-19
19.909671783447266,2003-05-20
19.928714752197266,2003-05-21
20.10647964477539,2003-05-22
19.92236328125,2003-05-23
20.10647964477539,2003-05-27
20.055686950683594,2003-05-28
19.985849380493164,2003-05-29
19.928714752197266,2003-05-30
19.630327224731445,2003-06-02
19.712854385375977,2003-06-03
19.776342391967773,2003-06-04
19.52239990234375,2003-06-05
19.687461853027344,2003-06-06
19.50335121154785,2003-06-09
19.706510543823242,2003-06-10
19.83983612060547,2003-06-11
20.25249671936035,2003-06-12
20.030290603637695,2003-06-13
20.766752243041992,2003-06-16
20.779436111450195,2003-06-17
20.823888778686523,2003-06-18
20.5635929107666,2003-06-19
20.722305297851562,2003-06-20
20.38582420349121,2003-06-23
20.609142303466797,2003-06-24
20.073184967041016,2003-06-25
20.18802833557129,2003-06-26
20.15612030029297,2003-06-27
20.373065948486328,2003-06-30
20.22631072998047,2003-07-01
20.283740997314453,2003-07-02
20.417724609375,2003-07-03
20.494300842285156,2003-07-07
19.63292121887207,2003-07-08
19.109718322753906,2003-07-09
19.07143783569336,2003-07-10
18.975732803344727,2003-07-11
19.141630172729492,2003-07-14
19.014013290405273,2003-07-15
18.931074142456055,2003-07-16
19.07781410217285,2003-07-17
19.205427169799805,2003-07-18
19.17990493774414,2003-07-21
19.371315002441406,2003-07-22
19.21818733215332,2003-07-23
19.11609649658203,2003-07-24
19.173526763916016,2003-07-25
19.32028579711914,2003-07-28
19.192657470703125,2003-07-29
19.26923942565918,2003-07-30
19.237329483032227,2003-07-31
19.17990493774414,2003-08-01
18.982112884521484,2003-08-04
19.014013290405273,2003-08-05
19.237329483032227,2003-08-06
19.313894271850586,2003-08-07
19.27561378479004,2003-08-08
19.326648712158203,2003-08-11
19.44150733947754,2003-08-12
19.345794677734375,2003-08-13
19.377704620361328,2003-08-14
19.301132202148438,2003-08-15
19.250091552734375,2003-08-18
19.18628692626953,2003-08-19
19.160764694213867,2003-08-20
19.24371337890625,2003-08-21
19.28199577331543,2003-08-22
19.32028579711914,2003-08-25
19.42873764038086,2003-08-26
19.409603118896484,2003-08-27
19.939186096191406,2003-08-28
20.09869956970215,2003-08-29
20.27735710144043,2003-09-02
20.4623966217041,2003-09-03
21.00473976135254,2003-09-04
20.768657684326172,2003-09-05
21.106826782226562,2003-09-08
20.86436653137207,2003-09-09
20.7941837310791,2003-09-10
20.781421661376953,2003-09-11
20.851606369018555,2003-09-12
20.83246421813965,2003-09-15
20.991975784301758,2003-09-16
20.83246421813965,2003-09-17
21.138734817504883,2003-09-18
21.145111083984375,2003-09-19
21.151498794555664,2003-09-22
21.11943244934082,2003-09-23
20.779624938964844,2003-09-24
21.164323806762695,2003-09-25
21.087379455566406,2003-09-26
21.27330780029297,2003-09-29
21.20919418334961,2003-09-30
21.318187713623047,2003-10-01
21.420772552490234,2003-10-02
21.67723846435547,2003-10-03
22.247859954833984,2003-10-06
22.420970916748047,2003-10-07
22.21579933166504,2003-10-08
22.183740615844727,2003-10-09
22.254261016845703,2003-10-10
22.472259521484375,2003-10-13
22.247859954833984,2003-10-14
22.241451263427734,2003-10-15
22.74794578552246,2003-10-16
22.356849670410156,2003-10-17
22.79283332824707,2003-10-20
22.504308700561523,2003-10-21
22.17731285095215,2003-10-22
20.484699249267578,2003-10-23
20.644977569580078,2003-10-24
20.56804847717285,2003-10-27
20.60651206970215,2003-10-28
20.85014533996582,2003-10-29
20.747577667236328,2003-10-30
21.222015380859375,2003-10-31
21.247663497924805,2003-11-03
20.8565673828125,2003-11-04
20.45904541015625,2003-11-05
20.779624938964844,2003-11-06
20.670629501342773,2003-11-07
20.29235076904297,2003-11-10
20.253875732421875,2003-11-11
20.51675033569336,2003-11-12
20.49751091003418,2003-11-13
20.34364891052246,2003-11-14
20.40775489807129,2003-11-17
20.22823143005371,2003-11-18
20.144887924194336,2003-11-19
20.016660690307617,2003-11-20
20.285940170288086,2003-11-21
20.433406829833984,2003-11-24
20.843738555908203,2003-11-25
20.85014533996582,2003-11-26
20.818096160888672,2003-11-28
21.25408172607422,2003-12-01
21.799047470092773,2003-12-02
21.600290298461914,2003-12-03
21.645172119140625,2003-12-04
21.45282745361328,2003-12-05
21.478477478027344,2003-12-08
21.549007415771484,2003-12-09
21.266895294189453,2003-12-10
21.555408477783203,2003-12-11
21.549007415771484,2003-12-12
21.510540008544922,2003-12-15
21.68364715576172,2003-12-16
21.728527069091797,2003-12-17
21.856752395629883,2003-12-18
21.82455062866211,2003-12-19
22.10797691345215,2003-12-22
22.049999237060547,2003-12-23
22.03068733215332,2003-12-24
22.05645179748535,2003-12-26
22.520244598388672,2003-12-29
22.51380729675293,2003-12-30
22.494482040405273,2003-12-31
22.153076171875,2004-01-02
23.022708892822266,2004-01-05
22.861665725708008,2004-01-06
22.906755447387695,2004-01-07
22.971166610717773,2004-01-08
22.880990982055664,2004-01-09
22.71350860595703,2004-01-12
22.629758834838867,2004-01-13
22.38497543334961,2004-01-14
22.281890869140625,2004-01-15
22.481605529785156,2004-01-16
22.752159118652344,2004-01-20
22.591110229492188,2004-01-21
22.404300689697266,2004-01-22
22.294795989990234,2004-01-23
23.048473358154297,2004-01-26
22.99694061279297,2004-01-27
23.15154457092285,2004-01-28
23.550928115844727,2004-01-29
23.615339279174805,2004-01-30
23.673322677612305,2004-02-02
23.995405197143555,2004-02-03
24.272397994995117,2004-02-04
24.24019432067871,2004-02-05
24.45276641845703,2004-02-06
23.86013412475586,2004-02-09
24.111352920532227,2004-02-10
24.0340576171875,2004-02-11
24.0340576171875,2004-02-12
23.879459381103516,2004-02-13
24.343257904052734,2004-02-17
23.963205337524414,2004-02-18
23.911666870117188,2004-02-19
23.7828369140625,2004-02-20
23.699087142944336,2004-02-23
23.5573787689209,2004-02-24
23.550928115844727,2004-02-25
23.570255279541016,2004-02-26
23.570255279541016,2004-02-27
24.021181106567383,2004-03-01
24.14356231689453,2004-03-02
24.607372283935547,2004-03-03
24.588043212890625,2004-03-04
24.47852897644043,2004-03-05
24.536508560180664,2004-03-08
24.50429916381836,2004-03-09
24.233741760253906,2004-03-10
24.285287857055664,2004-03-11
23.885896682739258,2004-03-12
23.615339279174805,2004-03-15
23.905229568481445,2004-03-16
23.83437156677246,2004-03-17
23.892343521118164,2004-03-18
23.8405818939209,2004-03-19
21.996732711791992,2004-03-22
21.964385986328125,2004-03-23
21.51152229309082,2004-03-24
22.436664581298828,2004-03-25
22.216707229614258,2004-03-26
22.66311264038086,2004-03-29
22.481956481933594,2004-03-30
22.96717643737793,2004-03-31
23.20008087158203,2004-04-01
23.135393142700195,2004-04-02
23.22596549987793,2004-04-05
23.22596549987793,2004-04-06
22.79896354675293,2004-04-07
22.896005630493164,2004-04-08
22.727802276611328,2004-04-12
22.617820739746094,2004-04-13
22.889551162719727,2004-04-14
23.025407791137695,2004-04-15
23.310073852539062,2004-04-16
23.478288650512695,2004-04-19
23.22596549987793,2004-04-20
23.303600311279297,2004-04-21
23.581806182861328,2004-04-22
23.5494441986084,2004-04-23
23.53003692626953,2004-04-26
23.646493911743164,2004-04-27
23.161266326904297,2004-04-28
23.8988037109375,2004-04-29
23.452407836914062,2004-04-30
23.691774368286133,2004-05-03
23.542984008789062,2004-05-04
23.40711784362793,2004-05-05
23.348886489868164,2004-05-06
22.80544090270996,2004-05-07
22.637229919433594,2004-05-10
22.643699645996094,2004-05-11
22.52724838256836,2004-05-12
22.48842430114746,2004-05-13
22.481956481933594,2004-05-14
22.42373275756836,2004-05-17
22.46254539489746,2004-05-18
22.579002380371094,2004-05-19
22.650165557861328,2004-05-20
22.870140075683594,2004-05-21
22.960702896118164,2004-05-24
23.348886489868164,2004-05-25
23.34242057800293,2004-05-26
23.730594635009766,2004-05-27
23.27771759033203,2004-05-28
23.40064239501953,2004-06-01
23.950559616088867,2004-06-02
23.6012020111084,2004-06-03
23.67237091064453,2004-06-04
23.976442337036133,2004-06-07
24.151126861572266,2004-06-08
24.241703033447266,2004-06-09
24.06702423095703,2004-06-10
23.9376277923584,2004-06-14
24.0540828704834,2004-06-15
24.047597885131836,2004-06-16
24.189950942993164,2004-06-17
23.944093704223633,2004-06-18
24.008792877197266,2004-06-21
24.038042068481445,2004-06-22
24.24605369567871,2004-06-23
24.038042068481445,2004-06-24
24.00554656982422,2004-06-25
24.109540939331055,2004-06-28
24.343557357788086,2004-06-29
24.311050415039062,2004-06-30
24.109540939331055,2004-07-01
24.168052673339844,2004-07-02
23.986045837402344,2004-07-06
24.24605369567871,2004-07-07
24.02503776550293,2004-07-08
24.168052673339844,2004-07-09
24.051042556762695,2004-07-12
23.97953987121582,2004-07-13
24.051042556762695,2004-07-14
24.018539428710938,2004-07-15
24.09004020690918,2004-07-16
24.116037368774414,2004-07-19
24.239561080932617,2004-07-20
24.04454803466797,2004-07-21
23.862537384033203,2004-07-22
23.778032302856445,2004-07-23
23.401010513305664,2004-07-26
23.498517990112305,2004-07-27
23.33601188659668,2004-07-28
23.771543502807617,2004-07-29
23.752025604248047,2004-07-30
24.285058975219727,2004-08-02
24.122547149658203,2004-08-03
24.16153907775879,2004-08-04
23.732528686523438,2004-08-05
23.48552703857422,2004-08-06
23.537532806396484,2004-08-09
23.80402183532715,2004-08-10
24.116037368774414,2004-08-11
23.934038162231445,2004-08-12
23.895034790039062,2004-08-13
24.629566192626953,2004-08-16
24.623079299926758,2004-08-17
24.857080459594727,2004-08-18
24.79857635498047,2004-08-19
25.03258514404297,2004-08-20
25.019569396972656,2004-08-23
24.79857635498047,2004-08-24
25.026084899902344,2004-08-25
25.006591796875,2004-08-26
25.013090133666992,2004-08-27
24.727075576782227,2004-08-30
25.045578002929688,2004-08-31
24.883075714111328,2004-09-01
25.35759735107422,2004-09-02
25.253583908081055,2004-09-03
25.87763023376465,2004-09-07
25.292593002319336,2004-09-08
25.22109031677246,2004-09-09
25.104087829589844,2004-09-10
25.16259002685547,2004-09-13
25.019569396972656,2004-09-14
24.753068923950195,2004-09-15
25.136585235595703,2004-09-16
25.156095504760742,2004-09-17
24.265554428100586,2004-09-20
24.543115615844727,2004-09-21
24.36025047302246,2004-09-22
24.30147361755371,2004-09-23
24.510465621948242,2004-09-24
24.516990661621094,2004-09-27
24.660667419433594,2004-09-28
24.69331932067871,2004-09-29
24.94802474975586,2004-09-30
25.320295333862305,2004-10-01
25.307239532470703,2004-10-04
25.281105041503906,2004-10-05
25.307239532470703,2004-10-06
25.085187911987305,2004-10-07
25.013341903686523,2004-10-08
25.091711044311523,2004-10-11
25.05252456665039,2004-10-12
24.778228759765625,2004-10-13
24.74556541442871,2004-10-14
24.86965560913086,2004-10-15
24.81740379333496,2004-10-18
24.37984848022461,2004-10-19
24.56270980834961,2004-10-20
24.641067504882812,2004-10-21
24.85660171508789,2004-10-22
24.882722854614258,2004-10-25
25.490093231201172,2004-10-26
25.64029884338379,2004-10-27
24.68678855895996,2004-10-28
25.50316619873047,2004-10-29
25.130897521972656,2004-11-01
25.078645706176758,2004-11-02
25.085187911987305,2004-11-03
25.457439422607422,2004-11-04
25.731727600097656,2004-11-05
25.470510482788086,2004-11-08
25.699079513549805,2004-11-09
25.934185028076172,2004-11-10
26.352170944213867,2004-11-11
26.809343338012695,2004-11-12
26.68524932861328,2004-11-15
26.50237464904785,2004-11-16
26.73749542236328,2004-11-17
26.82239532470703,2004-11-18
26.352170944213867,2004-11-19
26.326038360595703,2004-11-22
26.339113235473633,2004-11-23
26.44361686706543,2004-11-24
26.35871124267578,2004-11-26
26.521976470947266,2004-11-29
26.45012855529785,2004-11-30
26.907306671142578,2004-12-01
26.86810874938965,2004-12-02
26.874637603759766,2004-12-03
26.78973960876465,2004-12-06
26.776676177978516,2004-12-07
26.828927993774414,2004-12-08
27.06403923034668,2004-12-09
27.031394958496094,2004-12-10
27.03791046142578,2004-12-13
27.488548278808594,2004-12-14
27.462421417236328,2004-12-15
27.795499801635742,2004-12-16
27.691009521484375,2004-12-17
27.880401611328125,2004-12-20
27.844337463378906,2004-12-21
27.7459659576416,2004-12-22
27.962369918823242,2004-12-23
