FLEX,Date
11.670000076293945,2007-05-03
11.649999618530273,2007-05-04
11.479999542236328,2007-05-07
11.65999984741211,2007-05-08
11.720000267028809,2007-05-09
11.40999984741211,2007-05-10
11.470000267028809,2007-05-11
11.329999923706055,2007-05-14
11.289999961853027,2007-05-15
11.380000114440918,2007-05-16
11.199999809265137,2007-05-17
11.210000038146973,2007-05-18
11.34000015258789,2007-05-21
11.350000381469727,2007-05-22
11.34000015258789,2007-05-23
11.270000457763672,2007-05-24
11.130000114440918,2007-05-25
11.100000381469727,2007-05-29
11.300000190734863,2007-05-30
11.550000190734863,2007-05-31
11.699999809265137,2007-06-01
11.539999961853027,2007-06-04
10.90999984741211,2007-06-05
11.050000190734863,2007-06-06
10.890000343322754,2007-06-07
10.859999656677246,2007-06-08
11.109999656677246,2007-06-11
11.050000190734863,2007-06-12
11.130000114440918,2007-06-13
11.130000114440918,2007-06-14
11.079999923706055,2007-06-15
11.180000305175781,2007-06-18
11.1899995803833,2007-06-19
11.0600004196167,2007-06-20
11.279999732971191,2007-06-21
11.100000381469727,2007-06-22
10.979999542236328,2007-06-25
10.800000190734863,2007-06-26
11.029999732971191,2007-06-27
11.15999984741211,2007-06-28
10.800000190734863,2007-06-29
11.050000190734863,2007-07-02
11.180000305175781,2007-07-03
11.039999961853027,2007-07-05
11.029999732971191,2007-07-06
11.09000015258789,2007-07-09
10.890000343322754,2007-07-10
10.989999771118164,2007-07-11
11.130000114440918,2007-07-12
11.079999923706055,2007-07-13
11.270000457763672,2007-07-16
11.390000343322754,2007-07-17
11.260000228881836,2007-07-18
11.449999809265137,2007-07-19
11.399999618530273,2007-07-20
11.479999542236328,2007-07-23
11.399999618530273,2007-07-24
11.479999542236328,2007-07-25
11.15999984741211,2007-07-26
11.170000076293945,2007-07-27
11.140000343322754,2007-07-30
11.170000076293945,2007-07-31
11.380000114440918,2007-08-01
11.4399995803833,2007-08-02
11.100000381469727,2007-08-03
11.029999732971191,2007-08-06
11.130000114440918,2007-08-07
11.539999961853027,2007-08-08
11.470000267028809,2007-08-09
11.710000038146973,2007-08-10
11.579999923706055,2007-08-13
11.319999694824219,2007-08-14
11.020000457763672,2007-08-15
11.069999694824219,2007-08-16
11.149999618530273,2007-08-17
10.989999771118164,2007-08-20
10.970000267028809,2007-08-21
11.180000305175781,2007-08-22
10.920000076293945,2007-08-23
11.140000343322754,2007-08-24
10.979999542236328,2007-08-27
10.800000190734863,2007-08-28
11.180000305175781,2007-08-29
11.329999923706055,2007-08-30
11.390000343322754,2007-08-31
11.75,2007-09-04
11.90999984741211,2007-09-05
12.020000457763672,2007-09-06
11.869999885559082,2007-09-07
11.920000076293945,2007-09-10
11.920000076293945,2007-09-11
11.770000457763672,2007-09-12
11.920000076293945,2007-09-13
11.800000190734863,2007-09-14
11.760000228881836,2007-09-17
11.920000076293945,2007-09-18
11.680000305175781,2007-09-19
11.609999656677246,2007-09-20
11.600000381469727,2007-09-21
11.489999771118164,2007-09-24
11.569999694824219,2007-09-25
11.470000267028809,2007-09-26
11.399999618530273,2007-09-27
11.180000305175781,2007-09-28
11.199999809265137,2007-10-01
11.279999732971191,2007-10-02
11.270000457763672,2007-10-03
11.1899995803833,2007-10-04
11.460000038146973,2007-10-05
11.430000305175781,2007-10-08
11.5600004196167,2007-10-09
11.720000267028809,2007-10-10
11.350000381469727,2007-10-11
11.420000076293945,2007-10-12
11.40999984741211,2007-10-15
11.619999885559082,2007-10-16
11.859999656677246,2007-10-17
12.020000457763672,2007-10-18
11.5,2007-10-19
11.479999542236328,2007-10-22
11.84000015258789,2007-10-23
11.819999694824219,2007-10-24
11.529999732971191,2007-10-25
12.069999694824219,2007-10-26
12.319999694824219,2007-10-29
12.300000190734863,2007-10-30
12.3100004196167,2007-10-31
12.050000190734863,2007-11-01
12.300000190734863,2007-11-02
12.180000305175781,2007-11-05
13.279999732971191,2007-11-06
13.239999771118164,2007-11-07
12.829999923706055,2007-11-08
12.470000267028809,2007-11-09
12.109999656677246,2007-11-12
12.15999984741211,2007-11-13
12.260000228881836,2007-11-14
11.890000343322754,2007-11-15
11.979999542236328,2007-11-16
11.920000076293945,2007-11-19
11.729999542236328,2007-11-20
12.0600004196167,2007-11-21
12.050000190734863,2007-11-23
11.960000038146973,2007-11-26
12.029999732971191,2007-11-27
12.0600004196167,2007-11-28
12.1899995803833,2007-11-29
11.960000038146973,2007-11-30
12.010000228881836,2007-12-03
11.949999809265137,2007-12-04
11.90999984741211,2007-12-05
11.930000305175781,2007-12-06
11.960000038146973,2007-12-07
11.979999542236328,2007-12-10
11.800000190734863,2007-12-11
11.84000015258789,2007-12-12
11.819999694824219,2007-12-13
11.550000190734863,2007-12-14
11.529999732971191,2007-12-17
11.800000190734863,2007-12-18
11.90999984741211,2007-12-19
12.149999618530273,2007-12-20
12.15999984741211,2007-12-21
12.119999885559082,2007-12-24
12.149999618530273,2007-12-26
12.020000457763672,2007-12-27
12.119999885559082,2007-12-28
12.0600004196167,2007-12-31
11.649999618530273,2008-01-02
11.770000457763672,2008-01-03
11.15999984741211,2008-01-04
11.229999542236328,2008-01-07
11.010000228881836,2008-01-08
10.899999618530273,2008-01-09
11.0,2008-01-10
10.739999771118164,2008-01-11
11.029999732971191,2008-01-14
10.800000190734863,2008-01-15
10.079999923706055,2008-01-16
9.899999618530273,2008-01-17
9.739999771118164,2008-01-18
9.300000190734863,2008-01-22
9.65999984741211,2008-01-23
9.869999885559082,2008-01-24
9.739999771118164,2008-01-25
10.069999694824219,2008-01-28
10.3100004196167,2008-01-29
11.600000381469727,2008-01-30
11.699999809265137,2008-01-31
11.90999984741211,2008-02-01
11.819999694824219,2008-02-04
11.130000114440918,2008-02-05
11.149999618530273,2008-02-06
11.149999618530273,2008-02-07
11.149999618530273,2008-02-08
11.329999923706055,2008-02-11
11.210000038146973,2008-02-12
11.600000381469727,2008-02-13
10.84000015258789,2008-02-14
10.890000343322754,2008-02-15
10.65999984741211,2008-02-19
10.75,2008-02-20
10.510000228881836,2008-02-21
10.5600004196167,2008-02-22
10.75,2008-02-25
10.760000228881836,2008-02-26
10.6899995803833,2008-02-27
10.550000190734863,2008-02-28
10.140000343322754,2008-02-29
10.300000190734863,2008-03-03
10.289999961853027,2008-03-04
10.4399995803833,2008-03-05
10.239999771118164,2008-03-06
10.079999923706055,2008-03-07
9.779999732971191,2008-03-10
9.739999771118164,2008-03-11
9.960000038146973,2008-03-12
9.949999809265137,2008-03-13
9.619999885559082,2008-03-14
9.279999732971191,2008-03-17
9.75,2008-03-18
9.609999656677246,2008-03-19
9.619999885559082,2008-03-20
10.069999694824219,2008-03-24
10.210000038146973,2008-03-25
9.760000228881836,2008-03-26
9.510000228881836,2008-03-27
9.260000228881836,2008-03-28
9.390000343322754,2008-03-31
9.800000190734863,2008-04-01
9.90999984741211,2008-04-02
9.680000305175781,2008-04-03
9.930000305175781,2008-04-04
9.579999923706055,2008-04-07
9.670000076293945,2008-04-08
9.430000305175781,2008-04-09
9.65999984741211,2008-04-10
9.34000015258789,2008-04-11
9.279999732971191,2008-04-14
9.289999961853027,2008-04-15
9.65999984741211,2008-04-16
9.640000343322754,2008-04-17
9.90999984741211,2008-04-18
9.819999694824219,2008-04-21
9.710000038146973,2008-04-22
9.649999618530273,2008-04-23
10.09000015258789,2008-04-24
10.210000038146973,2008-04-25
10.15999984741211,2008-04-28
10.359999656677246,2008-04-29
10.390000343322754,2008-04-30
10.960000038146973,2008-05-01
11.010000228881836,2008-05-02
10.670000076293945,2008-05-05
10.760000228881836,2008-05-06
10.579999923706055,2008-05-07
10.5600004196167,2008-05-08
10.510000228881836,2008-05-09
10.869999885559082,2008-05-12
10.770000457763672,2008-05-13
10.729999542236328,2008-05-14
10.869999885559082,2008-05-15
10.710000038146973,2008-05-16
10.789999961853027,2008-05-19
10.529999732971191,2008-05-20
10.399999618530273,2008-05-21
10.489999771118164,2008-05-22
10.289999961853027,2008-05-23
10.579999923706055,2008-05-27
10.579999923706055,2008-05-28
10.579999923706055,2008-05-29
10.710000038146973,2008-05-30
10.59000015258789,2008-06-02
10.609999656677246,2008-06-03
10.880000114440918,2008-06-04
11.229999542236328,2008-06-05
10.920000076293945,2008-06-06
10.930000305175781,2008-06-09
10.960000038146973,2008-06-10
10.550000190734863,2008-06-11
10.600000381469727,2008-06-12
10.920000076293945,2008-06-13
10.960000038146973,2008-06-16
10.649999618530273,2008-06-17
10.350000381469727,2008-06-18
10.529999732971191,2008-06-19
10.15999984741211,2008-06-20
9.8100004196167,2008-06-23
9.640000343322754,2008-06-24
10.119999885559082,2008-06-25
9.699999809265137,2008-06-26
9.470000267028809,2008-06-27
9.399999618530273,2008-06-30
9.350000381469727,2008-07-01
8.720000267028809,2008-07-02
8.859999656677246,2008-07-03
8.930000305175781,2008-07-07
9.069999694824219,2008-07-08
8.75,2008-07-09
9.130000114440918,2008-07-10
8.84000015258789,2008-07-11
8.890000343322754,2008-07-14
8.90999984741211,2008-07-15
9.229999542236328,2008-07-16
9.600000381469727,2008-07-17
9.390000343322754,2008-07-18
9.239999771118164,2008-07-21
9.380000114440918,2008-07-22
9.449999809265137,2008-07-23
8.989999771118164,2008-07-24
8.789999961853027,2008-07-25
8.699999809265137,2008-07-28
9.279999732971191,2008-07-29
9.119999885559082,2008-07-30
8.930000305175781,2008-07-31
9.0600004196167,2008-08-01
9.0,2008-08-04
9.069999694824219,2008-08-05
8.760000228881836,2008-08-06
8.9399995803833,2008-08-07
9.229999542236328,2008-08-08
9.229999542236328,2008-08-11
9.1899995803833,2008-08-12
9.170000076293945,2008-08-13
9.510000228881836,2008-08-14
9.4399995803833,2008-08-15
9.289999961853027,2008-08-18
9.119999885559082,2008-08-19
9.119999885559082,2008-08-20
9.010000228881836,2008-08-21
9.149999618530273,2008-08-22
8.880000114440918,2008-08-25
8.850000381469727,2008-08-26
8.989999771118164,2008-08-27
9.180000305175781,2008-08-28
8.920000076293945,2008-08-29
8.470000267028809,2008-09-02
8.680000305175781,2008-09-03
8.420000076293945,2008-09-04
8.300000190734863,2008-09-05
8.539999961853027,2008-09-08
8.0600004196167,2008-09-09
8.020000457763672,2008-09-10
8.329999923706055,2008-09-11
8.4399995803833,2008-09-12
8.229999542236328,2008-09-15
8.0600004196167,2008-09-16
7.579999923706055,2008-09-17
7.659999847412109,2008-09-18
8.050000190734863,2008-09-19
7.550000190734863,2008-09-22
7.579999923706055,2008-09-23
7.409999847412109,2008-09-24
7.53000020980835,2008-09-25
7.710000038146973,2008-09-26
7.039999961853027,2008-09-29
7.079999923706055,2008-09-30
6.96999979019165,2008-10-01
6.429999828338623,2008-10-02
5.900000095367432,2008-10-03
5.71999979019165,2008-10-06
5.269999980926514,2008-10-07
5.110000133514404,2008-10-08
5.28000020980835,2008-10-09
4.96999979019165,2008-10-10
5.28000020980835,2008-10-13
4.920000076293945,2008-10-14
4.460000038146973,2008-10-15
4.400000095367432,2008-10-16
4.349999904632568,2008-10-17
4.570000171661377,2008-10-20
4.269999980926514,2008-10-21
4.230000019073486,2008-10-22
3.740000009536743,2008-10-23
3.8299999237060547,2008-10-24
3.75,2008-10-27
4.099999904632568,2008-10-28
4.099999904632568,2008-10-29
4.119999885559082,2008-10-30
4.179999828338623,2008-10-31
4.300000190734863,2008-11-03
4.289999961853027,2008-11-04
4.010000228881836,2008-11-05
3.509999990463257,2008-11-06
3.680000066757202,2008-11-07
3.5299999713897705,2008-11-10
3.4000000953674316,2008-11-11
3.119999885559082,2008-11-12
3.390000104904175,2008-11-13
3.059999942779541,2008-11-14
2.9600000381469727,2008-11-17
2.6500000953674316,2008-11-18
2.2699999809265137,2008-11-19
1.600000023841858,2008-11-20
1.9900000095367432,2008-11-21
2.2899999618530273,2008-11-24
2.190000057220459,2008-11-25
2.5,2008-11-26
2.3399999141693115,2008-11-28
2.190000057220459,2008-12-01
2.25,2008-12-02
2.380000114440918,2008-12-03
2.1600000858306885,2008-12-04
2.259999990463257,2008-12-05
2.390000104904175,2008-12-08
2.4200000762939453,2008-12-09
2.5899999141693115,2008-12-10
2.390000104904175,2008-12-11
2.2100000381469727,2008-12-12
2.0,2008-12-15
2.1500000953674316,2008-12-16
2.4200000762939453,2008-12-17
2.25,2008-12-18
2.490000009536743,2008-12-19
2.390000104904175,2008-12-22
2.369999885559082,2008-12-23
2.2699999809265137,2008-12-24
2.25,2008-12-26
2.2699999809265137,2008-12-29
2.509999990463257,2008-12-30
2.559999942779541,2008-12-31
2.8299999237060547,2009-01-02
2.7699999809265137,2009-01-05
3.190000057220459,2009-01-06
3.2300000190734863,2009-01-07
3.1600000858306885,2009-01-08
2.9600000381469727,2009-01-09
2.7899999618530273,2009-01-12
3.0,2009-01-13
2.809999942779541,2009-01-14
2.9200000762939453,2009-01-15
2.9100000858306885,2009-01-16
2.559999942779541,2009-01-20
2.799999952316284,2009-01-21
2.630000114440918,2009-01-22
2.559999942779541,2009-01-23
2.630000114440918,2009-01-26
2.619999885559082,2009-01-27
2.7200000286102295,2009-01-28
2.6700000762939453,2009-01-29
2.609999895095825,2009-01-30
2.7100000381469727,2009-02-02
2.7200000286102295,2009-02-03
2.9100000858306885,2009-02-04
2.890000104904175,2009-02-05
2.9100000858306885,2009-02-06
2.7799999713897705,2009-02-09
2.7100000381469727,2009-02-10
2.619999885559082,2009-02-11
2.7300000190734863,2009-02-12
2.75,2009-02-13
2.5,2009-02-17
2.4800000190734863,2009-02-18
2.2799999713897705,2009-02-19
2.4800000190734863,2009-02-20
2.2200000286102295,2009-02-23
2.440000057220459,2009-02-24
2.259999990463257,2009-02-25
2.119999885559082,2009-02-26
2.059999942779541,2009-02-27
1.940000057220459,2009-03-02
2.0899999141693115,2009-03-03
2.3299999237060547,2009-03-04
2.140000104904175,2009-03-05
1.940000057220459,2009-03-06
1.8600000143051147,2009-03-09
2.2100000381469727,2009-03-10
2.240000009536743,2009-03-11
2.430000066757202,2009-03-12
2.5399999618530273,2009-03-13
2.5,2009-03-16
2.640000104904175,2009-03-17
2.640000104904175,2009-03-18
2.549999952316284,2009-03-19
2.359999895095825,2009-03-20
2.6500000953674316,2009-03-23
2.549999952316284,2009-03-24
2.5,2009-03-25
3.0199999809265137,2009-03-26
2.930000066757202,2009-03-27
2.75,2009-03-30
2.890000104904175,2009-03-31
2.940000057220459,2009-04-01
3.2699999809265137,2009-04-02
3.3299999237060547,2009-04-03
3.180000066757202,2009-04-06
3.0199999809265137,2009-04-07
3.0799999237060547,2009-04-08
3.569999933242798,2009-04-09
3.450000047683716,2009-04-13
3.390000104904175,2009-04-14
3.549999952316284,2009-04-15
3.809999942779541,2009-04-16
4.099999904632568,2009-04-17
3.569999933242798,2009-04-20
3.740000009536743,2009-04-21
3.8399999141693115,2009-04-22
3.7799999713897705,2009-04-23
3.8499999046325684,2009-04-24
3.7300000190734863,2009-04-27
3.700000047683716,2009-04-28
3.890000104904175,2009-04-29
3.880000114440918,2009-04-30
3.9700000286102295,2009-05-01
4.199999809265137,2009-05-04
4.110000133514404,2009-05-05
4.230000019073486,2009-05-06
3.9800000190734863,2009-05-07
3.930000066757202,2009-05-08
3.7699999809265137,2009-05-11
3.5,2009-05-12
3.190000057220459,2009-05-13
3.5,2009-05-14
3.5,2009-05-15
3.690000057220459,2009-05-18
3.740000009536743,2009-05-19
3.5899999141693115,2009-05-20
3.3499999046325684,2009-05-21
3.299999952316284,2009-05-22
3.700000047683716,2009-05-26
3.509999990463257,2009-05-27
3.6500000953674316,2009-05-28
3.9600000381469727,2009-05-29
4.230000019073486,2009-06-01
4.150000095367432,2009-06-02
3.9800000190734863,2009-06-03
4.150000095367432,2009-06-04
4.099999904632568,2009-06-05
4.130000114440918,2009-06-08
4.210000038146973,2009-06-09
4.269999980926514,2009-06-10
4.619999885559082,2009-06-11
4.400000095367432,2009-06-12
4.199999809265137,2009-06-15
4.139999866485596,2009-06-16
4.099999904632568,2009-06-17
4.239999771118164,2009-06-18
4.349999904632568,2009-06-19
3.9700000286102295,2009-06-22
4.03000020980835,2009-06-23
4.070000171661377,2009-06-24
4.21999979019165,2009-06-25
4.210000038146973,2009-06-26
4.090000152587891,2009-06-29
4.150000095367432,2009-06-30
4.320000171661377,2009-07-01
4.110000133514404,2009-07-02
4.159999847412109,2009-07-06
4.110000133514404,2009-07-07
4.039999961853027,2009-07-08
4.130000114440918,2009-07-09
4.079999923706055,2009-07-10
4.340000152587891,2009-07-13
4.570000171661377,2009-07-14
4.909999847412109,2009-07-15
4.809999942779541,2009-07-16
4.900000095367432,2009-07-17
4.949999809265137,2009-07-20
4.940000057220459,2009-07-21
5.179999828338623,2009-07-22
5.53000020980835,2009-07-23
5.519999980926514,2009-07-24
5.349999904632568,2009-07-27
5.369999885559082,2009-07-28
5.130000114440918,2009-07-29
5.019999980926514,2009-07-30
5.320000171661377,2009-07-31
5.539999961853027,2009-08-03
5.409999847412109,2009-08-04
5.420000076293945,2009-08-05
5.300000190734863,2009-08-06
5.579999923706055,2009-08-07
5.75,2009-08-10
5.570000171661377,2009-08-11
5.840000152587891,2009-08-12
5.710000038146973,2009-08-13
5.599999904632568,2009-08-14
5.230000019073486,2009-08-17
5.590000152587891,2009-08-18
5.610000133514404,2009-08-19
5.639999866485596,2009-08-20
5.829999923706055,2009-08-21
5.639999866485596,2009-08-24
5.699999809265137,2009-08-25
5.71999979019165,2009-08-26
5.78000020980835,2009-08-27
6.170000076293945,2009-08-28
5.929999828338623,2009-08-31
5.679999828338623,2009-09-01
5.639999866485596,2009-09-02
5.909999847412109,2009-09-03
6.059999942779541,2009-09-04
5.96999979019165,2009-09-08
6.230000019073486,2009-09-09
6.570000171661377,2009-09-10
6.579999923706055,2009-09-11
6.630000114440918,2009-09-14
6.920000076293945,2009-09-15
7.460000038146973,2009-09-16
7.289999961853027,2009-09-17
7.369999885559082,2009-09-18
7.320000171661377,2009-09-21
7.519999980926514,2009-09-22
7.409999847412109,2009-09-23
7.099999904632568,2009-09-24
6.920000076293945,2009-09-25
7.179999828338623,2009-09-28
7.190000057220459,2009-09-29
7.46999979019165,2009-09-30
6.96999979019165,2009-10-01
