FE,Date
24.510351181030273,2017-09-14
24.494861602783203,2017-09-15
24.208234786987305,2017-09-18
24.301198959350586,2017-09-19
24.161754608154297,2017-09-20
24.130767822265625,2017-09-21
23.929357528686523,2017-09-22
24.099781036376953,2017-09-25
23.882877349853516,2017-09-26
23.28638458251953,2017-09-27
23.29413414001465,2017-09-28
23.882877349853516,2017-09-29
23.89836883544922,2017-10-02
24.030061721801758,2017-10-03
24.285701751708984,2017-10-04
24.270212173461914,2017-10-05
24.308944702148438,2017-10-06
24.332185745239258,2017-10-09
24.471616744995117,2017-10-10
24.657543182373047,2017-10-11
25.137834548950195,2017-10-12
25.16881561279297,2017-10-13
24.835716247558594,2017-10-16
24.920923233032227,2017-10-17
24.781478881835938,2017-10-18
25.021629333496094,2017-10-19
24.889944076538086,2017-10-20
24.889944076538086,2017-10-23
24.796974182128906,2017-10-24
24.673032760620117,2017-10-25
24.61880874633789,2017-10-26
25.021629333496094,2017-10-27
25.308256149291992,2017-10-30
25.525161743164062,2017-10-31
25.223047256469727,2017-11-01
25.2540283203125,2017-11-02
25.370229721069336,2017-11-03
25.667875289916992,2017-11-06
25.957683563232422,2017-11-07
26.419816970825195,2017-11-08
26.317991256713867,2017-11-09
26.53731346130371,2017-11-10
26.795787811279297,2017-11-13
27.453737258911133,2017-11-14
27.242252349853516,2017-11-15
27.132593154907227,2017-11-16
27.140430450439453,2017-11-17
27.062097549438477,2017-11-20
26.811450958251953,2017-11-21
26.819284439086914,2017-11-22
26.58430290222168,2017-11-24
26.58430290222168,2017-11-27
26.27099609375,2017-11-28
26.37281608581543,2017-11-29
26.740957260131836,2017-11-30
26.443315505981445,2017-12-01
25.519052505493164,2017-12-04
25.33889389038086,2017-12-05
25.35456657409668,2017-12-06
25.628713607788086,2017-12-07
25.71487045288086,2017-12-08
25.957683563232422,2017-12-11
25.58171272277832,2017-12-12
25.2762393951416,2017-12-13
25.15874481201172,2017-12-14
24.931598663330078,2017-12-15
24.680950164794922,2017-12-18
24.289308547973633,2017-12-19
23.960338592529297,2017-12-20
23.960338592529297,2017-12-21
23.874176025390625,2017-12-22
23.74884796142578,2017-12-26
23.74884796142578,2017-12-27
23.850675582885742,2017-12-28
23.983835220336914,2017-12-29
24.140491485595703,2018-01-02
23.795848846435547,2018-01-03
23.74884796142578,2018-01-04
23.584369659423828,2018-01-05
23.80368423461914,2018-01-08
23.54520034790039,2018-01-09
23.35721778869629,2018-01-10
23.686193466186523,2018-01-11
23.553037643432617,2018-01-12
23.435543060302734,2018-01-16
23.435543060302734,2018-01-17
23.153568267822266,2018-01-18
23.028242111206055,2018-01-19
25.4172306060791,2018-01-22
25.06475067138672,2018-01-23
24.35980796813965,2018-01-24
25.135250091552734,2018-01-25
25.135250091552734,2018-01-26
25.197906494140625,2018-01-29
25.315399169921875,2018-01-30
25.769699096679688,2018-01-31
25.550378799438477,2018-02-01
25.150917053222656,2018-02-02
24.751445770263672,2018-02-05
24.474138259887695,2018-02-06
24.410757064819336,2018-02-07
24.276063919067383,2018-02-08
24.791061401367188,2018-02-09
24.957443237304688,2018-02-12
25.43282127380371,2018-02-13
25.31397819519043,2018-02-14
25.979509353637695,2018-02-15
26.16965675354004,2018-02-16
25.987430572509766,2018-02-20
25.95573616027832,2018-02-21
26.082502365112305,2018-02-22
26.77973175048828,2018-02-23
26.676733016967773,2018-02-26
26.066665649414062,2018-02-27
25.615053176879883,2018-02-28
25.59920310974121,2018-03-01
25.575437545776367,2018-03-02
25.85274314880371,2018-03-05
25.23474884033203,2018-03-06
25.028745651245117,2018-03-07
25.19513511657715,2018-03-08
25.86858558654785,2018-03-09
25.908203125,2018-03-12
26.137971878051758,2018-03-13
26.478656768798828,2018-03-14
26.68465232849121,2018-03-15
26.85103988647461,2018-03-16
26.771806716918945,2018-03-19
26.73219108581543,2018-03-20
26.985729217529297,2018-03-21
27.29473114013672,2018-03-22
26.73219108581543,2018-03-23
26.930269241333008,2018-03-26
27.358110427856445,2018-03-27
27.2471866607666,2018-03-28
26.94611358642578,2018-03-29
26.8272705078125,2018-04-02
26.961957931518555,2018-04-03
27.0808048248291,2018-04-04
27.21549415588379,2018-04-05
27.09665870666504,2018-04-06
27.049114227294922,2018-04-09
27.2471866607666,2018-04-10
27.33433723449707,2018-04-11
27.009498596191406,2018-04-12
27.263032913208008,2018-04-13
27.421493530273438,2018-04-16
27.778026580810547,2018-04-17
27.809711456298828,2018-04-18
27.62749481201172,2018-04-19
27.28679656982422,2018-04-20
27.33433723449707,2018-04-23
27.167959213256836,2018-04-24
27.064964294433594,2018-04-25
27.167959213256836,2018-04-26
27.17588233947754,2018-04-27
27.255107879638672,2018-04-30
26.84311294555664,2018-05-01
26.94611358642578,2018-05-02
26.84311294555664,2018-05-03
27.315589904785156,2018-05-04
27.33161163330078,2018-05-07
26.61888885498047,2018-05-08
26.84311294555664,2018-05-09
27.155431747436523,2018-05-10
27.275554656982422,2018-05-11
27.02730941772461,2018-05-14
26.931203842163086,2018-05-15
26.96323585510254,2018-05-16
26.626893997192383,2018-05-17
26.570838928222656,2018-05-18
26.763029098510742,2018-05-21
26.875146865844727,2018-05-22
27.107383728027344,2018-05-23
27.179454803466797,2018-05-24
27.307580947875977,2018-05-25
27.275554656982422,2018-05-29
27.41168785095215,2018-05-30
27.563838958740234,2018-05-31
27.387672424316406,2018-06-01
27.083356857299805,2018-06-04
27.179454803466797,2018-06-05
26.562824249267578,2018-06-06
26.69896697998047,2018-06-07
26.68295669555664,2018-06-08
26.402671813964844,2018-06-11
26.68295669555664,2018-06-12
26.931203842163086,2018-06-13
27.443723678588867,2018-06-14
27.788068771362305,2018-06-15
27.820100784301758,2018-06-18
27.964242935180664,2018-06-19
27.940221786499023,2018-06-20
28.148439407348633,2018-06-21
28.100379943847656,2018-06-22
28.989280700683594,2018-06-25
28.877172470092773,2018-06-26
29.205507278442383,2018-06-27
28.981281280517578,2018-06-28
28.75704574584961,2018-06-29
29.00530242919922,2018-07-02
29.173471450805664,2018-07-03
29.357654571533203,2018-07-05
29.445743560791016,2018-07-06
28.284574508666992,2018-07-09
28.340621948242188,2018-07-10
28.749042510986328,2018-07-11
28.54883575439453,2018-07-12
28.700990676879883,2018-07-13
28.949241638183594,2018-07-16
29.037334442138672,2018-07-17
28.556840896606445,2018-07-18
28.54082679748535,2018-07-19
28.276569366455078,2018-07-20
27.892175674438477,2018-07-23
27.667949676513672,2018-07-24
27.80408477783203,2018-07-25
28.19647789001465,2018-07-26
28.036317825317383,2018-07-27
27.948230743408203,2018-07-30
28.372655868530273,2018-07-31
29.197500228881836,2018-08-01
29.165456771850586,2018-08-02
29.26956558227539,2018-08-03
29.310009002685547,2018-08-06
29.237215042114258,2018-08-07
29.115888595581055,2018-08-08
29.358531951904297,2018-08-09
29.310009002685547,2018-08-10
29.40706443786621,2018-08-13
29.423233032226562,2018-08-14
29.6416072845459,2018-08-15
29.981285095214844,2018-08-16
30.16730308532715,2018-08-17
29.9893741607666,2018-08-20
29.754837036132812,2018-08-21
29.560726165771484,2018-08-22
29.746746063232422,2018-08-23
29.965110778808594,2018-08-24
29.795269012451172,2018-08-27
30.054075241088867,2018-08-28
30.304800033569336,2018-08-29
30.232017517089844,2018-08-30
30.232017517089844,2018-08-31
30.38567352294922,2018-09-04
30.571693420410156,2018-09-05
30.701099395751953,2018-09-06
30.33715057373047,2018-09-07
30.83858871459961,2018-09-10
30.71727180480957,2018-09-11
30.531251907348633,2018-09-12
30.56361198425293,2018-09-13
30.595958709716797,2018-09-14
30.676837921142578,2018-09-17
30.620223999023438,2018-09-18
29.76291847229004,2018-09-19
29.811450958251953,2018-09-20
29.843795776367188,2018-09-21
29.811450958251953,2018-09-24
29.423233032226562,2018-09-25
29.043107986450195,2018-09-26
29.5445499420166,2018-09-27
30.062166213989258,2018-09-28
29.93276023864746,2018-10-01
30.2724552154541,2018-10-02
29.682044982910156,2018-10-03
30.037900924682617,2018-10-04
30.71727180480957,2018-10-05
30.773880004882812,2018-10-08
31.016523361206055,2018-10-09
30.773880004882812,2018-10-10
30.094524383544922,2018-10-11
30.126869201660156,2018-10-12
30.25627899169922,2018-10-15
30.571693420410156,2018-10-16
30.668752670288086,2018-10-17
30.78196907043457,2018-10-18
31.42091178894043,2018-10-19
31.234882354736328,2018-10-22
30.92755889892578,2018-10-23
31.30768585205078,2018-10-24
30.64448356628418,2018-10-25
29.69013214111328,2018-10-26
30.13495445251465,2018-10-29
30.110689163208008,2018-10-30
30.15113067626953,2018-10-31
30.062166213989258,2018-11-01
30.021724700927734,2018-11-02
30.312883377075195,2018-11-05
30.59052848815918,2018-11-06
30.82735252380371,2018-11-07
30.786527633666992,2018-11-08
31.03151512145996,2018-11-09
31.676637649536133,2018-11-12
31.58681297302246,2018-11-13
31.300989151000977,2018-11-14
31.701139450073242,2018-11-15
31.660308837890625,2018-11-16
31.47248649597168,2018-11-19
30.990676879882812,2018-11-20
30.459875106811523,2018-11-21
30.62320899963379,2018-11-23
30.77836036682129,2018-11-26
30.941679000854492,2018-11-27
30.70485496520996,2018-11-28
30.33738136291504,2018-11-29
30.89268684387207,2018-11-30
31.513315200805664,2018-12-03
31.480648040771484,2018-12-04
31.913461685180664,2018-12-06
32.035945892333984,2018-12-07
32.28910446166992,2018-12-10
32.346275329589844,2018-12-11
32.035945892333984,2018-12-12
32.20743942260742,2018-12-13
31.946117401123047,2018-12-14
30.802858352661133,2018-12-17
30.7293643951416,2018-12-18
30.50887680053711,2018-12-19
30.54154396057129,2018-12-20
30.370046615600586,2018-12-21
29.26761245727539,2018-12-24
29.88823890686035,2018-12-26
30.239389419555664,2018-12-27
30.427217483520508,2018-12-28
30.664031982421875,2018-12-31
29.98624038696289,2019-01-02
29.978073120117188,2019-01-03
30.35371208190918,2019-01-04
30.737529754638672,2019-01-07
31.178504943847656,2019-01-08
30.990676879882812,2019-01-09
31.50515365600586,2019-01-10
31.333660125732422,2019-01-11
31.03151512145996,2019-01-14
31.129501342773438,2019-01-15
31.42348861694336,2019-01-16
31.61131477355957,2019-01-17
31.741962432861328,2019-01-18
31.64397621154785,2019-01-22
32.1502685546875,2019-01-23
32.0767822265625,2019-01-24
31.676637649536133,2019-01-25
31.513315200805664,2019-01-28
31.488819122314453,2019-01-29
31.64397621154785,2019-01-30
32.01145553588867,2019-01-31
31.66847801208496,2019-02-01
31.47248649597168,2019-02-04
31.594980239868164,2019-02-05
31.88363265991211,2019-02-06
32.419700622558594,2019-02-07
32.568153381347656,2019-02-08
32.45268249511719,2019-02-11
32.592891693115234,2019-02-12
32.58462905883789,2019-02-13
32.535160064697266,2019-02-14
32.65061569213867,2019-02-15
32.65886306762695,2019-02-19
32.65061569213867,2019-02-20
33.02998352050781,2019-02-21
33.582557678222656,2019-02-22
33.3433837890625,2019-02-25
33.63203048706055,2019-02-26
33.582557678222656,2019-02-27
33.6072883605957,2019-02-28
33.73099899291992,2019-03-01
33.59904479980469,2019-03-04
33.33513259887695,2019-03-05
33.582557678222656,2019-03-06
33.63203048706055,2019-03-07
33.72275161743164,2019-03-08
34.11037063598633,2019-03-11
34.291812896728516,2019-03-12
34.324798583984375,2019-03-13
33.986663818359375,2019-03-14
34.00315856933594,2019-03-15
34.01140213012695,2019-03-18
33.32688522338867,2019-03-19
33.47533416748047,2019-03-20
34.01140213012695,2019-03-21
34.44850158691406,2019-03-22
34.52272033691406,2019-03-25
34.63819122314453,2019-03-26
34.40726852416992,2019-03-27
34.14336395263672,2019-03-28
34.31654357910156,2019-03-29
34.18459701538086,2019-04-01
34.0938720703125,2019-04-02
33.8876953125,2019-04-03
32.52690887451172,2019-04-04
33.78873062133789,2019-04-05
33.33513259887695,2019-04-08
33.689762115478516,2019-04-09
33.67326354980469,2019-04-10
33.986663818359375,2019-04-11
34.11860656738281,2019-04-12
34.04439163208008,2019-04-15
33.36811828613281,2019-04-16
33.178436279296875,2019-04-17
33.40110778808594,2019-04-18
33.47533416748047,2019-04-22
33.59904479980469,2019-04-23
33.69800567626953,2019-04-24
33.93718719482422,2019-04-25
34.20933532714844,2019-04-26
34.11037063598633,2019-04-29
34.66292953491211,2019-04-30
34.59695053100586,2019-05-01
34.61344909667969,2019-05-02
35.05055618286133,2019-05-03
34.86748123168945,2019-05-06
34.97565841674805,2019-05-07
34.48468017578125,2019-05-08
34.418113708496094,2019-05-09
35.05886459350586,2019-05-10
35.32516860961914,2019-05-13
35.03390884399414,2019-05-14
34.809226989746094,2019-05-15
35.083839416503906,2019-05-16
35.3418083190918,2019-05-17
35.44165802001953,2019-05-20
35.275230407714844,2019-05-21
35.48326873779297,2019-05-22
35.90766906738281,2019-05-23
35.66634750366211,2019-05-24
34.65110397338867,2019-05-28
34.1102180480957,2019-05-29
34.08524703979492,2019-05-30
34.31825256347656,2019-05-31
34.684391021728516,2019-06-03
34.81753921508789,2019-06-04
35.84110641479492,2019-06-05
36.10739517211914,2019-06-06
35.81614303588867,2019-06-07
35.79949951171875,2019-06-10
35.5748176574707,2019-06-11
36.09075164794922,2019-06-12
36.074100494384766,2019-06-13
36.59004211425781,2019-06-14
36.3653564453125,2019-06-17
36.20724105834961,2019-06-18
36.157325744628906,2019-06-19
36.340389251708984,2019-06-20
36.34871292114258,2019-06-21
36.29046630859375,2019-06-24
36.16564178466797,2019-06-25
35.3917350769043,2019-06-26
35.37508773803711,2019-06-27
35.6247444152832,2019-06-28
35.56648254394531,2019-07-01
36.140682220458984,2019-07-02
36.46521759033203,2019-07-03
36.390323638916016,2019-07-05
36.240535736083984,2019-07-08
36.232215881347656,2019-07-09
36.190608978271484,2019-07-10
36.27381896972656,2019-07-11
36.12403869628906,2019-07-12
36.498497009277344,2019-07-15
36.240535736083984,2019-07-16
36.390323638916016,2019-07-17
36.63996887207031,2019-07-18
36.190608978271484,2019-07-19
36.28213882446289,2019-07-22
36.04914093017578,2019-07-23
36.29878234863281,2019-07-24
36.50682830810547,2019-07-25
36.664939880371094,2019-07-26
37.00612258911133,2019-07-29
37.01443862915039,2019-07-30
36.59004211425781,2019-07-31
36.93123245239258,2019-08-01
36.82304763793945,2019-08-02
36.14900207519531,2019-08-05
36.45121765136719,2019-08-06
36.577144622802734,2019-08-07
37.14801025390625,2019-08-08
37.106040954589844,2019-08-09
37.36627960205078,2019-08-12
37.0892448425293,2019-08-13
36.543556213378906,2019-08-14
37.03886795043945,2019-08-15
37.50899124145508,2019-08-16
37.88677215576172,2019-08-19
37.718868255615234,2019-08-20
38.18058776855469,2019-08-21
38.36528396606445,2019-08-22
37.769248962402344,2019-08-23
38.105037689208984,2019-08-26
38.13862228393555,2019-08-27
38.21418380737305,2019-08-28
38.56676483154297,2019-08-29
38.61714553833008,2019-08-30
39.070472717285156,2019-09-03
39.322322845458984,2019-09-04
39.05367660522461,2019-09-05
39.1879997253418,2019-09-06
39.38948440551758,2019-09-09
39.23836898803711,2019-09-10
39.95194625854492,2019-09-11
39.98553466796875,2019-09-12
39.76725387573242,2019-09-13
39.92677307128906,2019-09-16
40.371700286865234,2019-09-17
40.38849639892578,2019-09-18
40.38849639892578,2019-09-19
39.7840461730957,2019-09-20
40.09465789794922,2019-09-23
40.67392349243164,2019-09-24
40.99293518066406,2019-09-25
40.90897750854492,2019-09-26
40.65713119506836,2019-09-27
40.489227294921875,2019-09-30
40.203800201416016,2019-10-01
39.716888427734375,2019-10-02
40.077877044677734,2019-10-03
40.489227294921875,2019-10-04
40.321327209472656,2019-10-07
39.97713851928711,2019-10-08
40.14503860473633,2019-10-09
40.212196350097656,2019-10-10
40.203800201416016,2019-10-11
39.80083084106445,2019-10-14
39.96034240722656,2019-10-15
40.12823486328125,2019-10-16
40.38849639892578,2019-10-17
40.61515426635742,2019-10-18
40.71589660644531,2019-10-21
40.59836196899414,2019-10-22
40.64033889770508,2019-10-23
40.53959655761719,2019-10-24
40.30453872680664,2019-10-25
39.68330383300781,2019-10-28
39.94355010986328,2019-10-29
40.16182327270508,2019-10-30
40.56478500366211,2019-10-31
40.59836196899414,2019-11-01
40.296146392822266,2019-11-04
39.72527313232422,2019-11-05
39.8691520690918,2019-11-06
39.53909683227539,2019-11-07
39.429080963134766,2019-11-08
38.95514678955078,2019-11-11
39.18365478515625,2019-11-12
39.70835494995117,2019-11-13
39.55602264404297,2019-11-14
39.80992126464844,2019-11-15
39.58141326904297,2019-11-18
39.29367446899414,2019-11-19
39.66604232788086,2019-11-20
39.47138977050781,2019-11-21
40.063804626464844,2019-11-22
40.38539505004883,2019-11-25
40.427711486816406,2019-11-26
40.44464111328125,2019-11-27
40.36001205444336,2019-11-29
40.21613311767578,2019-12-02
40.40232467651367,2019-12-03
40.78314971923828,2019-12-04
40.96933364868164,2019-12-05
40.94395065307617,2019-12-06
40.723915100097656,2019-12-09
40.613895416259766,2019-12-10
40.63928985595703,2019-12-11
40.49541473388672,2019-12-12
40.58004379272461,2019-12-13
41.05396270751953,2019-12-16
40.859317779541016,2019-12-17
41.06243896484375,2019-12-18
41.223236083984375,2019-12-19
41.31632614135742,2019-12-20
40.95241165161133,2019-12-23
41.02858352661133,2019-12-24
41.05396270751953,2019-12-26
40.95241165161133,2019-12-27
41.037044525146484,2019-12-30
41.13014221191406,2019-12-31
40.2245979309082,2020-01-02
40.16536331176758,2020-01-03
40.24153137207031,2020-01-06
40.21613311767578,2020-01-07
40.30076217651367,2020-01-08
40.5123405456543,2020-01-09
40.31769561767578,2020-01-10
40.427711486816406,2020-01-13
40.656211853027344,2020-01-14
41.00318908691406,2020-01-15
41.282470703125,2020-01-16
41.519432067871094,2020-01-17
41.7225456237793,2020-01-21
42.221866607666016,2020-01-22
42.611167907714844,2020-01-23
42.71272277832031,2020-01-24
42.534996032714844,2020-01-27
42.89889907836914,2020-01-28
43.135868072509766,2020-01-29
43.14433288574219,2020-01-30
42.98353958129883,2020-01-31
43.58440017700195,2020-02-03
43.57594299316406,2020-02-04
43.9313850402832,2020-02-05
43.7011604309082,2020-02-06
43.684104919433594,2020-02-07
43.79495620727539,2020-02-10
43.94844055175781,2020-02-11
43.89727020263672,2020-02-12
44.32362747192383,2020-02-13
44.53681182861328,2020-02-14
44.570919036865234,2020-02-18
44.468589782714844,2020-02-19
44.16162109375,2020-02-20
43.974021911621094,2020-02-21
43.172481536865234,2020-02-24
41.68877410888672,2020-02-25
41.18567657470703,2020-02-26
39.42057800292969,2020-02-27
37.97097396850586,2020-02-28
40.35002517700195,2020-03-02
39.15623474121094,2020-03-03
41.35621643066406,2020-03-04
40.18801498413086,2020-03-05
39.63375473022461,2020-03-06
36.60664749145508,2020-03-09
38.32911682128906,2020-03-10
36.77719497680664,2020-03-11
32.84621810913086,2020-03-12
35.16556930541992,2020-03-13
29.247802734375,2020-03-16
34.2020149230957,2020-03-17
31.720643997192383,2020-03-18
30.68886375427246,2020-03-19
29.230737686157227,2020-03-20
28.301294326782227,2020-03-23
30.253992080688477,2020-03-24
30.271045684814453,2020-03-25
32.974124908447266,2020-03-26
32.914424896240234,2020-03-27
34.52604675292969,2020-03-30
34.167911529541016,2020-03-31
33.13613510131836,2020-04-01
34.108219146728516,2020-04-02
32.360172271728516,2020-04-03
35.26790237426758,2020-04-06
34.508995056152344,2020-04-07
36.862449645996094,2020-04-08
38.15857696533203,2020-04-09
37.459354400634766,2020-04-13
38.772518157958984,2020-04-14
37.47640609741211,2020-04-15
38.25236892700195,2020-04-16
39.40351486206055,2020-04-17
37.936866760253906,2020-04-20
36.83687210083008,2020-04-21
37.70663070678711,2020-04-22
36.69190979003906,2020-04-23
36.08649444580078,2020-04-24
37.101219177246094,2020-04-27
36.3593635559082,2020-04-28
36.11207580566406,2020-04-29
35.19115447998047,2020-04-30
34.824493408203125,2020-05-01
35.12294006347656,2020-05-04
35.54076385498047,2020-05-05
34.43037796020508,2020-05-06
34.61113739013672,2020-05-07
34.94683837890625,2020-05-08
34.79190444946289,2020-05-11
34.0860710144043,2020-05-12
33.61266326904297,2020-05-13
34.395957946777344,2020-05-14
33.81924057006836,2020-05-15
35.385826110839844,2020-05-18
34.740257263183594,2020-05-19
34.67139434814453,2020-05-20
34.800514221191406,2020-05-21
34.98126983642578,2020-05-22
35.04152297973633,2020-05-26
35.60101318359375,2020-05-27
36.74582290649414,2020-05-28
36.37569808959961,2020-05-29
36.80608367919922,2020-06-01
37.07291030883789,2020-06-02
37.43443298339844,2020-06-03
36.46177673339844,2020-06-04
37.24507141113281,2020-06-05
37.8562126159668,2020-06-08
36.917972564697266,2020-06-09
36.36709213256836,2020-06-10
34.86077117919922,2020-06-11
34.800514221191406,2020-06-12
34.83494186401367,2020-06-15
34.86936569213867,2020-06-16
34.645572662353516,2020-06-17
34.86936569213867,2020-06-18
33.552406311035156,2020-06-19
34.17216110229492,2020-06-22
33.380252838134766,2020-06-23
32.51950454711914,2020-06-24
32.30430603027344,2020-06-25
31.718990325927734,2020-06-26
32.70025634765625,2020-06-29
33.380252838134766,2020-06-30
34.32709884643555,2020-07-01
34.36152648925781,2020-07-02
34.5853157043457,2020-07-06
34.645572662353516,2020-07-07
34.9726676940918,2020-07-08
34.59393310546875,2020-07-09
35.52355194091797,2020-07-10
35.153419494628906,2020-07-13
35.2222785949707,2020-07-14
35.136207580566406,2020-07-15
35.5407600402832,2020-07-16
36.272403717041016,2020-07-17
35.51494216918945,2020-07-20
29.481008529663086,2020-07-21
23.317977905273438,2020-07-22
23.584814071655273,2020-07-23
25.375192642211914,2020-07-24
25.20304298400879,2020-07-27
25.082534790039062,2020-07-28
24.65215492248535,2020-07-29
24.85013198852539,2020-07-30
24.96202850341797,2020-07-31
25.125574111938477,2020-08-03
25.512916564941406,2020-08-04
24.910383224487305,2020-08-05
25.460067749023438,2020-08-06
25.686922073364258,2020-08-07
26.227882385253906,2020-08-10
26.08828353881836,2020-08-11
26.062105178833008,2020-08-12
25.826526641845703,2020-08-13
25.5909481048584,2020-08-14
25.25066375732422,2020-08-17
25.198314666748047,2020-08-18
24.988908767700195,2020-08-19
24.744606018066406,2020-08-20
24.526473999023438,2020-08-21
24.700979232788086,2020-08-24
24.378145217895508,2020-08-25
24.439224243164062,2020-08-26
24.517749786376953,2020-08-27
24.700979232788086,2020-08-28
24.945283889770508,2020-08-31
24.6573543548584,2020-09-01
25.425168991088867,2020-09-02
25.643295288085938,2020-09-03
25.65202522277832,2020-09-04
25.41644287109375,2020-09-08
25.425168991088867,2020-09-09
25.346641540527344,2020-09-10
25.5909481048584,2020-09-11
25.878877639770508,2020-09-14
25.608396530151367,2020-09-15
25.966127395629883,2020-09-16
26.001028060913086,2020-09-17
25.268117904663086,2020-09-18
24.98018455505371,2020-09-21
24.927833557128906,2020-09-22
24.064037322998047,2020-09-23
24.57010269165039,2020-09-24
24.95401382446289,2020-09-25
24.82313346862793,2020-09-28
24.95401382446289,2020-09-29
25.049983978271484,2020-09-30
25.093608856201172,2020-10-01
25.756725311279297,2020-10-02
26.097003936767578,2020-10-05
26.533262252807617,2020-10-06
26.664140701293945,2020-10-07
27.2923583984375,2020-10-08
27.240007400512695,2020-10-09
27.274906158447266,2020-10-12
27.318531036376953,2020-10-13
27.42323112487793,2020-10-14
27.4930362701416,2020-10-15
27.650087356567383,2020-10-16
27.684988021850586,2020-10-19
27.772239685058594,2020-10-20
28.208499908447266,2020-10-21
28.81926155090332,2020-10-22
29.054841995239258,2020-10-23
29.07228660583496,2020-10-26
29.13336944580078,2020-10-27
27.711162567138672,2020-10-28
27.754791259765625,2020-10-29
25.931228637695312,2020-10-30
26.114458084106445,2020-11-02
26.28023338317871,2020-11-03
25.35536766052246,2020-11-04
25.992122650146484,2020-11-05
25.709123611450195,2020-11-06
26.107093811035156,2020-11-09
25.921375274658203,2020-11-10
26.34588050842285,2020-11-11
25.939064025878906,2020-11-12
26.098251342773438,2020-11-13
25.20502281188965,2020-11-16
25.41727066040039,2020-11-17
25.24924087524414,2020-11-18
25.682592391967773,2020-11-19
24.762828826904297,2020-11-20
24.506357192993164,2020-11-23
23.57775115966797,2020-11-24
23.48931312561035,2020-11-25
23.63081169128418,2020-11-27
23.48931312561035,2020-11-30
24.028785705566406,2020-12-01
24.16144371032715,2020-12-02
24.674386978149414,2020-12-03
25.602998733520508,2020-12-04
26.06287384033203,2020-12-07
26.76154136657715,2020-12-08
27.09760856628418,2020-12-09
26.726163864135742,2020-12-10
26.86766815185547,2020-12-11
26.841135025024414,2020-12-14
27.769739151000977,2020-12-15
27.336397171020508,2020-12-16
26.973793029785156,2020-12-17
26.832292556762695,2020-12-18
26.52275848388672,2020-12-21
26.487382888793945,2020-12-22
25.903688430786133,2020-12-23
26.24859619140625,2020-12-24
26.195531845092773,2020-12-28
26.275127410888672,2020-12-29
26.628887176513672,2020-12-30
27.071075439453125,2020-12-31
26.098251342773438,2021-01-04
26.390100479125977,2021-01-05
26.796916961669922,2021-01-06
26.204376220703125,2021-01-07
26.452003479003906,2021-01-08
26.708480834960938,2021-01-11
26.964950561523438,2021-01-12
27.230268478393555,2021-01-13
27.637083053588867,2021-01-14
28.008527755737305,2021-01-15
27.513269424438477,2021-01-19
27.70783805847168,2021-01-20
27.477895736694336,2021-01-21
27.654769897460938,2021-01-22
28.17656135559082,2021-01-25
28.238466262817383,2021-01-26
27.29217529296875,2021-01-27
27.29217529296875,2021-01-28
27.203737258911133,2021-01-29
27.575180053710938,2021-02-01
28.220779418945312,2021-02-02
28.654130935668945,2021-02-03
28.851062774658203,2021-02-04
28.895822525024414,2021-02-05
28.761550903320312,2021-02-08
29.119609832763672,2021-02-09
28.421390533447266,2021-02-10
27.857437133789062,2021-02-11
27.964855194091797,2021-02-12
28.582515716552734,2021-02-16
28.600421905517578,2021-02-17
30.659286499023438,2021-02-18
30.462358474731445,2021-02-19
30.32808494567871,2021-02-22
30.014772415161133,2021-02-23
30.659286499023438,2021-02-24
29.99687385559082,2021-02-25
29.665660858154297,2021-02-26
29.907350540161133,2021-03-01
29.370264053344727,2021-03-02
29.450824737548828,2021-03-03
29.737276077270508,2021-03-04
29.728321075439453,2021-03-05
29.871545791625977,2021-03-08
30.596633911132812,2021-03-09
30.927839279174805,2021-03-10
31.017358779907227,2021-03-11
31.268003463745117,2021-03-12
31.55445671081543,2021-03-15
31.831954956054688,2021-03-16
31.509693145751953,2021-03-17
30.99945640563965,2021-03-18
31.205341339111328,2021-03-19
30.766708374023438,2021-03-22
30.784616470336914,2021-03-23
30.73090362548828,2021-03-24
30.659286499023438,2021-03-25
30.677200317382812,2021-03-26
31.339614868164062,2021-03-29
30.87413215637207,2021-03-30
31.05316162109375,2021-03-31
30.713003158569336,2021-04-01
31.15163230895996,2021-04-05
31.15163230895996,2021-04-06
31.357513427734375,2021-04-07
31.321714401245117,2021-04-08
31.124771118164062,2021-04-09
31.05316162109375,2021-04-12
31.473886489868164,2021-04-13
31.473886489868164,2021-04-14
31.7961483001709,2021-04-15
31.948328018188477,2021-04-16
32.04679489135742,2021-04-19
32.476478576660156,2021-04-20
32.93300247192383,2021-04-21
32.539127349853516,2021-04-22
32.85243606567383,2021-04-23
32.84347915649414,2021-04-26
33.004608154296875,2021-04-27
33.4969482421875,2021-04-28
33.765499114990234,2021-04-29
33.94453430175781,2021-04-30
34.30259704589844,2021-05-03
33.82817459106445,2021-05-04
33.908729553222656,2021-05-05
33.84541702270508,2021-05-06
33.93586349487305,2021-05-07
34.053443908691406,2021-05-10
33.64643478393555,2021-05-11
32.95903015136719,2021-05-12
33.89968490600586,2021-05-13
34.01726531982422,2021-05-14
34.10771179199219,2021-05-17
34.071537017822266,2021-05-18
33.82733154296875,2021-05-19
34.08962631225586,2021-05-20
34.379051208496094,2021-05-21
34.29765319824219,2021-05-24
34.026309967041016,2021-05-25
33.99013900756836,2021-05-26
34.25242614746094,2021-05-27
34.28860855102539,2021-05-28
