ICE,Date
26.81285858154297,2013-04-18
27.159427642822266,2013-04-19
27.316007614135742,2013-04-22
27.688966751098633,2013-04-23
27.864891052246094,2013-04-24
28.075998306274414,2013-04-25
28.061931610107422,2013-04-26
28.48063087463379,2013-04-29
28.66358757019043,2013-04-30
29.302202224731445,2013-05-01
30.181840896606445,2013-05-02
30.262760162353516,2013-05-03
30.202943801879883,2013-05-06
30.10442543029785,2013-05-07
30.19942283630371,2013-05-08
30.12025260925293,2013-05-09
30.276830673217773,2013-05-10
30.304983139038086,2013-05-13
30.947099685668945,2013-05-14
30.75359344482422,2013-05-15
30.614601135253906,2013-05-16
31.211000442504883,2013-05-17
30.973501205444336,2013-05-20
30.52137565612793,2013-05-21
29.822948455810547,2013-05-22
29.606552124023438,2013-05-23
29.495729446411133,2013-05-24
29.821182250976562,2013-05-28
30.12025260925293,2013-05-29
31.216276168823242,2013-05-30
30.12025260925293,2013-05-31
29.766643524169922,2013-06-03
28.98553466796875,2013-06-04
28.999605178833008,2013-06-05
29.766643524169922,2013-06-06
30.734230041503906,2013-06-07
30.80108642578125,2013-06-10
30.107946395874023,2013-06-11
30.26979637145996,2013-06-12
30.855636596679688,2013-06-13
30.4615535736084,2013-06-14
31.46784210205078,2013-06-17
32.20674514770508,2013-06-18
31.464336395263672,2013-06-19
30.51785659790039,2013-06-20
30.357755661010742,2013-06-21
30.248685836791992,2013-06-24
30.808134078979492,2013-06-25
31.649051666259766,2013-06-26
31.606834411621094,2013-06-27
31.272573471069336,2013-06-28
31.318313598632812,2013-07-01
30.699052810668945,2013-07-02
30.76943016052246,2013-07-03
31.144149780273438,2013-07-05
31.205726623535156,2013-07-08
30.848587036132812,2013-07-09
31.53822135925293,2013-07-10
31.53118896484375,2013-07-11
31.784509658813477,2013-07-12
31.993867874145508,2013-07-15
31.94108772277832,2013-07-16
31.846088409423828,2013-07-17
31.925260543823242,2013-07-18
31.48895835876465,2013-07-19
31.170534133911133,2013-07-22
31.401002883911133,2013-07-23
31.100156784057617,2013-07-24
31.42913818359375,2013-07-25
31.188129425048828,2013-07-26
31.358774185180664,2013-07-29
31.606834411621094,2013-07-30
32.0976676940918,2013-07-31
32.68701934814453,2013-08-01
33.151458740234375,2013-08-02
32.65886688232422,2013-08-05
32.86644744873047,2013-08-06
32.544517517089844,2013-08-07
32.92803955078125,2013-08-08
32.532203674316406,2013-08-09
32.21903991699219,2013-08-12
32.194419860839844,2013-08-13
32.03609085083008,2013-08-14
31.728219985961914,2013-08-15
31.981548309326172,2013-08-16
31.958696365356445,2013-08-19
32.24544906616211,2013-08-20
31.958696365356445,2013-08-21
32.63600158691406,2013-08-22
32.60432434082031,2013-08-23
32.25951385498047,2013-08-26
31.708858489990234,2013-08-27
31.65433120727539,2013-08-28
31.714143753051758,2013-08-29
31.62266731262207,2013-08-30
31.96044158935547,2013-09-03
32.18561935424805,2013-09-04
31.84257698059082,2013-09-05
31.5593318939209,2013-09-06
31.918230056762695,2013-09-09
31.84257698059082,2013-09-10
31.9393253326416,2013-09-11
31.666650772094727,2013-09-12
31.759897232055664,2013-09-13
31.854888916015625,2013-09-16
31.948129653930664,2013-09-17
31.969236373901367,2013-09-18
32.18914031982422,2013-09-19
32.04137420654297,2013-09-20
31.86720848083496,2013-09-23
31.788028717041016,2013-09-24
31.473134994506836,2013-09-25
31.65257453918457,2013-09-26
31.891830444335938,2013-09-27
31.916454315185547,2013-09-30
32.3580322265625,2013-10-01
32.38970184326172,2013-10-02
33.07933807373047,2013-10-03
34.06802749633789,2013-10-04
33.95368957519531,2013-10-07
33.3660774230957,2013-10-08
33.24294662475586,2013-10-09
33.98183822631836,2013-10-10
34.24924087524414,2013-10-11
34.42163848876953,2013-10-14
34.150726318359375,2013-10-15
34.3952522277832,2013-10-16
34.70138168334961,2013-10-17
34.872005462646484,2013-10-18
34.70138168334961,2013-10-21
34.740074157714844,2013-10-22
34.47089385986328,2013-10-23
34.51664733886719,2013-10-24
34.48145294189453,2013-10-25
34.09617614746094,2013-10-28
33.927284240722656,2013-10-29
33.53145980834961,2013-10-30
33.90618896484375,2013-10-31
34.36710739135742,2013-11-01
34.10146713256836,2013-11-04
34.828033447265625,2013-11-05
35.14998245239258,2013-11-06
35.243221282958984,2013-11-07
35.92403793334961,2013-11-08
35.6636848449707,2013-11-11
34.798118591308594,2013-11-12
35.15702438354492,2013-11-13
35.037384033203125,2013-11-14
35.60034942626953,2013-11-15
35.74285125732422,2013-11-18
36.31460189819336,2013-11-19
37.484519958496094,2013-11-20
37.948951721191406,2013-11-21
38.2480354309082,2013-11-22
38.0562744140625,2013-11-25
37.52144241333008,2013-11-26
37.722007751464844,2013-11-27
37.52322769165039,2013-11-29
37.80469512939453,2013-12-02
37.42117691040039,2013-12-03
37.34904861450195,2013-12-04
37.410621643066406,2013-12-05
38.38700485229492,2013-12-06
38.240989685058594,2013-12-09
38.135440826416016,2013-12-10
38.43979263305664,2013-12-11
38.436275482177734,2013-12-12
38.89679718017578,2013-12-13
39.14382553100586,2013-12-16
39.21088790893555,2013-12-17
39.72787857055664,2013-12-18
39.283226013183594,2013-12-19
39.606143951416016,2013-12-20
39.888450622558594,2013-12-23
39.879615783691406,2013-12-24
39.67670822143555,2013-12-26
39.655540466308594,2013-12-27
39.440269470214844,2013-12-30
39.68730163574219,2013-12-31
39.63082504272461,2014-01-02
39.856693267822266,2014-01-03
39.95902633666992,2014-01-06
40.19899368286133,2014-01-07
40.05607604980469,2014-01-08
40.147830963134766,2014-01-09
39.75963592529297,2014-01-10
38.90915298461914,2014-01-13
38.78387451171875,2014-01-14
37.209930419921875,2014-01-15
36.936431884765625,2014-01-16
36.50236892700195,2014-01-17
36.701751708984375,2014-01-21
37.051124572753906,2014-01-22
36.50587844848633,2014-01-23
36.05946731567383,2014-01-24
35.84772491455078,2014-01-27
36.50764846801758,2014-01-28
36.133583068847656,2014-01-29
36.93114471435547,2014-01-30
36.841148376464844,2014-01-31
35.89889907836914,2014-02-03
36.855262756347656,2014-02-04
36.624114990234375,2014-02-05
37.128761291503906,2014-02-06
38.03042221069336,2014-02-07
37.42696762084961,2014-02-10
38.19804763793945,2014-02-11
38.36213684082031,2014-02-12
38.27392578125,2014-02-13
37.91043472290039,2014-02-14
38.280975341796875,2014-02-18
37.368736267089844,2014-02-19
37.09877014160156,2014-02-20
37.568119049072266,2014-02-21
37.993370056152344,2014-02-24
37.80104064941406,2014-02-25
36.858795166015625,2014-02-26
36.89232635498047,2014-02-27
36.84996795654297,2014-02-28
37.051124572753906,2014-03-03
37.922794342041016,2014-03-04
37.74280548095703,2014-03-05
37.931610107421875,2014-03-06
37.520469665527344,2014-03-07
37.104061126708984,2014-03-10
36.78114318847656,2014-03-11
36.90291213989258,2014-03-12
36.11701965332031,2014-03-13
36.27279281616211,2014-03-14
37.0214958190918,2014-03-17
36.4515495300293,2014-03-18
36.01613235473633,2014-03-19
36.00373077392578,2014-03-20
36.08161926269531,2014-03-21
36.06745910644531,2014-03-24
35.39663314819336,2014-03-25
35.306358337402344,2014-03-26
35.29750061035156,2014-03-27
34.722259521484375,2014-03-28
35.01607894897461,2014-03-31
34.185943603515625,2014-04-01
35.451507568359375,2014-04-02
35.78602981567383,2014-04-03
34.78951644897461,2014-04-04
34.03193283081055,2014-04-07
33.96999740600586,2014-04-08
34.10805892944336,2014-04-09
33.72043228149414,2014-04-10
33.47616958618164,2014-04-11
33.899208068847656,2014-04-14
34.31160354614258,2014-04-15
35.05146789550781,2014-04-16
35.09394836425781,2014-04-17
35.50459671020508,2014-04-21
36.07807922363281,2014-04-22
36.15950393676758,2014-04-23
36.42145919799805,2014-04-24
35.83381652832031,2014-04-25
35.68159103393555,2014-04-28
35.99311065673828,2014-04-29
36.18604278564453,2014-04-30
36.37012481689453,2014-05-01
35.80726623535156,2014-05-02
35.80195617675781,2014-05-05
35.08332824707031,2014-05-06
35.709922790527344,2014-05-07
34.00895309448242,2014-05-08
33.316864013671875,2014-05-09
33.870880126953125,2014-05-12
33.77531051635742,2014-05-13
33.95407485961914,2014-05-14
33.465545654296875,2014-05-15
33.36641311645508,2014-05-16
33.906272888183594,2014-05-19
33.25491714477539,2014-05-20
34.01779556274414,2014-05-21
34.31160354614258,2014-05-22
34.102752685546875,2014-05-23
34.938194274902344,2014-05-27
34.656761169433594,2014-05-28
34.515159606933594,2014-05-29
34.76296615600586,2014-05-30
34.371795654296875,2014-06-02
34.47975540161133,2014-06-03
34.13284683227539,2014-06-04
33.704505920410156,2014-06-05
33.63901138305664,2014-06-06
33.43724060058594,2014-06-09
33.651390075683594,2014-06-10
33.33634567260742,2014-06-11
34.10541534423828,2014-06-12
34.32564163208008,2014-06-13
34.1942138671875,2014-06-16
34.57430648803711,2014-06-17
35.19951248168945,2014-06-18
34.98280715942383,2014-06-19
34.609832763671875,2014-06-20
35.20128631591797,2014-06-23
33.778602600097656,2014-06-24
33.37896728515625,2014-06-25
33.613407135009766,2014-06-26
33.37896728515625,2014-06-27
33.5512580871582,2014-06-30
33.0930061340332,2014-07-01
33.34166717529297,2014-07-02
33.79813003540039,2014-07-03
33.641822814941406,2014-07-07
32.927825927734375,2014-07-08
33.19779968261719,2014-07-09
32.5832633972168,2014-07-10
32.75199890136719,2014-07-11
33.12675094604492,2014-07-14
33.311466217041016,2014-07-15
33.53883361816406,2014-07-16
33.96330642700195,2014-07-17
34.52102279663086,2014-07-18
34.88869094848633,2014-07-21
35.34159851074219,2014-07-22
35.08228302001953,2014-07-23
34.805198669433594,2014-07-24
34.94374465942383,2014-07-25
34.810546875,2014-07-28
34.703975677490234,2014-07-29
34.824729919433594,2014-07-30
34.140926361083984,2014-07-31
34.133819580078125,2014-08-01
34.44820022583008,2014-08-04
33.95265579223633,2014-08-05
34.140926361083984,2014-08-06
33.45356369018555,2014-08-07
33.98640823364258,2014-08-08
33.63117980957031,2014-08-11
33.36298751831055,2014-08-12
33.34166717529297,2014-08-13
33.62406921386719,2014-08-14
33.320350646972656,2014-08-15
33.746620178222656,2014-08-18
32.981101989746094,2014-08-19
33.19779968261719,2014-08-20
33.49264144897461,2014-08-21
33.586769104003906,2014-08-22
33.670249938964844,2014-08-25
33.63828659057617,2014-08-26
33.42158508300781,2014-08-27
33.51394271850586,2014-08-28
33.56901168823242,2014-08-29
33.44467544555664,2014-09-02
32.918949127197266,2014-09-03
32.96866989135742,2014-09-04
33.15517044067383,2014-09-05
33.291927337646484,2014-09-08
33.24219512939453,2014-09-09
33.79103469848633,2014-09-10
33.80702209472656,2014-09-11
34.69634246826172,2014-09-12
34.85318374633789,2014-09-15
35.075958251953125,2014-09-16
35.97064208984375,2014-09-17
36.36629867553711,2014-09-18
36.32172393798828,2014-09-19
35.779930114746094,2014-09-22
35.55715560913086,2014-09-23
35.47517776489258,2014-09-24
34.865657806396484,2014-09-25
35.015357971191406,2014-09-26
34.789031982421875,2014-09-29
34.762290954589844,2014-09-30
34.58940887451172,2014-10-01
35.23992156982422,2014-10-02
35.36289596557617,2014-10-03
35.48408889770508,2014-10-06
34.99575424194336,2014-10-07
35.8833122253418,2014-10-08
36.180931091308594,2014-10-09
36.28608322143555,2014-10-10
35.40568161010742,2014-10-13
35.8351936340332,2014-10-14
36.15776824951172,2014-10-15
35.23101806640625,2014-10-16
35.04031753540039,2014-10-17
35.62308883666992,2014-10-20
35.555381774902344,2014-10-21
35.41813659667969,2014-10-22
36.2041015625,2014-10-23
36.818973541259766,2014-10-24
36.65501403808594,2014-10-27
36.60867691040039,2014-10-28
36.701332092285156,2014-10-29
36.309261322021484,2014-10-30
37.1219367980957,2014-10-31
37.3892822265625,2014-11-03
38.76694869995117,2014-11-04
38.74913024902344,2014-11-05
39.19467544555664,2014-11-06
38.94873046875,2014-11-07
39.08953094482422,2014-11-10
39.429927825927734,2014-11-11
39.42280197143555,2014-11-12
39.781028747558594,2014-11-13
39.66517639160156,2014-11-14
39.601016998291016,2014-11-17
39.20001983642578,2014-11-18
39.337257385253906,2014-11-19
39.18220138549805,2014-11-20
39.260623931884766,2014-11-21
39.51548385620117,2014-11-24
39.40140914916992,2014-11-25
39.355079650878906,2014-11-26
40.27649688720703,2014-11-28
39.88973617553711,2014-12-01
40.05193328857422,2014-12-02
40.33708953857422,2014-12-03
40.46540451049805,2014-12-04
40.059059143066406,2014-12-05
40.24974822998047,2014-12-08
40.00559616088867,2014-12-09
39.752506256103516,2014-12-10
40.180240631103516,2014-12-11
39.1596565246582,2014-12-12
39.22935485839844,2014-12-15
38.42326736450195,2014-12-16
39.606502532958984,2014-12-17
40.03547668457031,2014-12-18
39.611881256103516,2014-12-19
40.232078552246094,2014-12-22
39.935386657714844,2014-12-23
39.631534576416016,2014-12-24
39.6583366394043,2014-12-26
39.70302200317383,2014-12-29
39.642242431640625,2014-12-30
39.19540023803711,2014-12-31
38.90047836303711,2015-01-02
39.11320114135742,2015-01-05
38.553733825683594,2015-01-06
39.09889221191406,2015-01-07
39.59041213989258,2015-01-08
39.6136474609375,2015-01-09
38.57695770263672,2015-01-12
37.44556427001953,2015-01-13
37.177452087402344,2015-01-14
36.762786865234375,2015-01-15
37.42768478393555,2015-01-16
37.17210006713867,2015-01-20
36.920074462890625,2015-01-21
38.283851623535156,2015-01-22
38.734256744384766,2015-01-23
38.92014694213867,2015-01-26
38.01752471923828,2015-01-27
36.71988296508789,2015-01-28
36.618003845214844,2015-01-29
36.77172088623047,2015-01-30
37.250728607177734,2015-02-02
37.77979278564453,2015-02-03
38.42861557006836,2015-02-04
40.367923736572266,2015-02-05
40.88090896606445,2015-02-06
40.93631362915039,2015-02-09
41.342041015625,2015-02-10
41.438560485839844,2015-02-11
41.90150451660156,2015-02-12
41.68521499633789,2015-02-13
41.96942138671875,2015-02-17
41.96226501464844,2015-02-18
41.80854415893555,2015-02-19
42.00693893432617,2015-02-20
41.89970016479492,2015-02-23
42.098106384277344,2015-02-24
42.691524505615234,2015-02-25
42.5806884765625,2015-02-26
42.067718505859375,2015-02-27
42.77552032470703,2015-03-02
42.1124153137207,2015-03-03
41.636966705322266,2015-03-04
41.84430694580078,2015-03-05
41.18475341796875,2015-03-06
41.81212615966797,2015-03-09
40.74327850341797,2015-03-10
40.859458923339844,2015-03-11
41.24730682373047,2015-03-12
41.06269454956055,2015-03-13
41.75457763671875,2015-03-16
41.854942321777344,2015-03-17
41.489288330078125,2015-03-18
42.42853546142578,2015-03-19
42.426734924316406,2015-03-20
42.181175231933594,2015-03-23
41.99834060668945,2015-03-24
41.39608383178711,2015-03-25
41.180999755859375,2015-03-26
41.58069610595703,2015-03-27
42.11842727661133,2015-03-30
41.811927795410156,2015-03-31
41.390708923339844,2015-04-01
41.02324676513672,2015-04-02
41.105709075927734,2015-04-06
41.19175338745117,2015-04-07
41.3154296875,2015-04-08
41.385337829589844,2015-04-09
41.56815719604492,2015-04-10
41.36739730834961,2015-04-13
41.02505874633789,2015-04-14
41.18815994262695,2015-04-15
41.20430374145508,2015-04-16
40.09119415283203,2015-04-17
40.449684143066406,2015-04-20
40.17186737060547,2015-04-21
40.438934326171875,2015-04-22
40.3636474609375,2015-04-23
40.041015625,2015-04-24
39.92629623413086,2015-04-27
40.20232391357422,2015-04-28
40.28656768798828,2015-04-29
40.24534225463867,2015-04-30
40.4765625,2015-05-01
40.61458969116211,2015-05-04
41.6147575378418,2015-05-05
40.73466873168945,2015-05-06
41.7796630859375,2015-05-07
42.702754974365234,2015-05-08
43.018226623535156,2015-05-11
43.00748062133789,2015-05-12
43.03257369995117,2015-05-13
43.109649658203125,2015-05-14
42.79775619506836,2015-05-15
42.602386474609375,2015-05-18
42.63286209106445,2015-05-19
42.25824737548828,2015-05-20
42.184757232666016,2015-05-21
42.45720291137695,2015-05-22
41.88541793823242,2015-05-26
42.064666748046875,2015-05-27
42.380123138427734,2015-05-28
42.441070556640625,2015-05-29
42.21881103515625,2015-06-01
42.28333282470703,2015-06-02
41.98579025268555,2015-06-03
42.172210693359375,2015-06-04
42.399845123291016,2015-06-05
42.224205017089844,2015-06-08
42.458984375,2015-06-09
43.102481842041016,2015-06-10
43.376712799072266,2015-06-11
42.891258239746094,2015-06-12
42.668312072753906,2015-06-15
42.14508819580078,2015-06-16
42.12889862060547,2015-06-17
42.028221130371094,2015-06-18
41.242488861083984,2015-06-19
41.514007568359375,2015-06-22
41.32880401611328,2015-06-23
41.00515365600586,2015-06-24
40.94581985473633,2015-06-25
40.663536071777344,2015-06-26
39.96772003173828,2015-06-29
40.20505142211914,2015-06-30
40.588008880615234,2015-07-01
40.82176208496094,2015-07-02
40.34169006347656,2015-07-06
40.855926513671875,2015-07-07
39.89039993286133,2015-07-08
40.35249328613281,2015-07-09
41.258670806884766,2015-07-10
41.17417907714844,2015-07-13
40.99257278442383,2015-07-14
41.1597900390625,2015-07-15
41.7711067199707,2015-07-16
41.6632194519043,2015-07-17
41.62546157836914,2015-07-20
41.65963363647461,2015-07-21
41.94551086425781,2015-07-22
41.325199127197266,2015-07-23
41.175960540771484,2015-07-24
40.72467041015625,2015-07-27
40.69770050048828,2015-07-28
40.94222640991211,2015-07-29
41.18316650390625,2015-07-30
41.00156784057617,2015-07-31
41.332393646240234,2015-08-03
41.47084045410156,2015-08-04
42.70965576171875,2015-08-05
42.6125602722168,2015-08-06
42.65751266479492,2015-08-07
43.22568893432617,2015-08-10
42.594600677490234,2015-08-11
42.46513748168945,2015-08-12
42.7402229309082,2015-08-13
43.268836975097656,2015-08-14
43.33177185058594,2015-08-17
43.88016128540039,2015-08-18
43.8675651550293,2015-08-19
43.923301696777344,2015-08-20
42.5604248046875,2015-08-21
40.442378997802734,2015-08-24
40.009071350097656,2015-08-25
41.23530197143555,2015-08-26
41.70818328857422,2015-08-27
41.78728485107422,2015-08-28
41.068084716796875,2015-08-31
40.368675231933594,2015-09-01
40.72646713256836,2015-09-02
41.157997131347656,2015-09-03
40.776817321777344,2015-09-04
42.16486358642578,2015-09-08
41.567928314208984,2015-09-09
42.278133392333984,2015-09-10
42.47412109375,2015-09-11
42.126007080078125,2015-09-14
42.116973876953125,2015-09-15
42.10616683959961,2015-09-16
41.521759033203125,2015-09-17
41.17184066772461,2015-09-18
41.78329849243164,2015-09-21
40.847164154052734,2015-09-22
41.3540153503418,2015-09-23
40.88864517211914,2015-09-24
42.38754653930664,2015-09-25
41.121337890625,2015-09-28
41.08705520629883,2015-09-29
42.3857307434082,2015-09-30
42.12420654296875,2015-10-01
41.75264358520508,2015-10-02
42.74108123779297,2015-10-05
42.6184196472168,2015-10-06
42.16929244995117,2015-10-07
42.23603057861328,2015-10-08
41.28726577758789,2015-10-09
42.09894561767578,2015-10-12
41.69491195678711,2015-10-13
41.368446350097656,2015-10-14
42.607601165771484,2015-10-15
42.908817291259766,2015-10-16
43.338111877441406,2015-10-19
43.58521270751953,2015-10-20
42.72664260864258,2015-10-21
44.32475280761719,2015-10-22
44.876686096191406,2015-10-23
44.62235641479492,2015-10-26
46.1230583190918,2015-10-27
46.476585388183594,2015-10-28
47.22874450683594,2015-10-29
45.52602767944336,2015-10-30
47.14035415649414,2015-11-02
46.98704528808594,2015-11-03
46.94194030761719,2015-11-04
47.167415618896484,2015-11-05
47.3153190612793,2015-11-06
47.131343841552734,2015-11-09
47.562435150146484,2015-11-10
47.61473846435547,2015-11-11
46.911293029785156,2015-11-12
46.620887756347656,2015-11-13
47.275638580322266,2015-11-16
47.24317932128906,2015-11-17
47.54619216918945,2015-11-18
47.42536163330078,2015-11-19
47.531768798828125,2015-11-20
47.49208450317383,2015-11-23
46.7435417175293,2015-11-24
46.8084831237793,2015-11-25
46.938350677490234,2015-11-27
46.86800003051758,2015-11-30
47.06821823120117,2015-12-01
46.72549819946289,2015-12-02
45.785762786865234,2015-12-03
47.64359664916992,2015-12-04
47.55881881713867,2015-12-07
47.109683990478516,2015-12-08
45.50437927246094,2015-12-09
45.53685760498047,2015-12-10
44.00188446044922,2015-12-11
44.432498931884766,2015-12-14
45.23218536376953,2015-12-15
44.81967544555664,2015-12-16
44.93727493286133,2015-12-17
44.25156021118164,2015-12-18
44.76901626586914,2015-12-21
45.24848175048828,2015-12-22
45.41312026977539,2015-12-23
45.579566955566406,2015-12-24
46.03010177612305,2015-12-28
46.63258361816406,2015-12-29
46.48602294921875,2015-12-30
46.36480712890625,2015-12-31
45.48368453979492,2016-01-04
46.60363006591797,2016-01-05
46.1875,2016-01-06
45.986663818359375,2016-01-07
45.28104782104492,2016-01-08
45.70984649658203,2016-01-11
45.93239212036133,2016-01-12
44.62065505981445,2016-01-13
45.24486541748047,2016-01-14
44.408973693847656,2016-01-15
45.05670166015625,2016-01-19
43.934940338134766,2016-01-20
43.79924392700195,2016-01-21
45.46378707885742,2016-01-22
45.0096435546875,2016-01-25
45.52891159057617,2016-01-26
45.73516845703125,2016-01-27
46.053619384765625,2016-01-28
47.729026794433594,2016-01-29
48.29712677001953,2016-02-01
47.85385513305664,2016-02-02
47.598751068115234,2016-02-03
44.52476501464844,2016-02-04
42.73356246948242,2016-02-05
43.23835754394531,2016-02-08
43.92950439453125,2016-02-09
42.78242874145508,2016-02-10
42.19077682495117,2016-02-11
42.74985122680664,2016-02-12
43.04114532470703,2016-02-16
44.579044342041016,2016-02-17
44.13758087158203,2016-02-18
44.88299560546875,2016-02-19
44.636940002441406,2016-02-22
43.719627380371094,2016-02-23
44.20633316040039,2016-02-24
44.33298110961914,2016-02-25
43.412052154541016,2016-02-26
43.14427947998047,2016-02-29
41.98994445800781,2016-03-01
41.96822738647461,2016-03-02
42.86927032470703,2016-03-03
43.24198913574219,2016-03-04
42.38798904418945,2016-03-07
42.16183853149414,2016-03-08
41.60819625854492,2016-03-09
41.99537658691406,2016-03-10
42.697383880615234,2016-03-11
42.920738220214844,2016-03-14
42.95341491699219,2016-03-15
42.33603286743164,2016-03-16
42.873512268066406,2016-03-17
43.12592697143555,2016-03-18
43.053287506103516,2016-03-21
42.70646667480469,2016-03-22
42.95341491699219,2016-03-23
42.5539436340332,2016-03-24
42.67196273803711,2016-03-28
42.613853454589844,2016-03-29
42.346923828125,2016-03-30
42.697391510009766,2016-03-31
42.79906463623047,2016-04-01
42.94434356689453,2016-04-04
43.0732536315918,2016-04-05
43.193115234375,2016-04-06
42.58299255371094,2016-04-07
42.40321350097656,2016-04-08
42.21437072753906,2016-04-11
42.30879592895508,2016-04-12
43.12773132324219,2016-04-13
42.99518585205078,2016-04-14
43.30750274658203,2016-04-15
43.47637176513672,2016-04-18
43.96120071411133,2016-04-19
44.05198669433594,2016-04-20
43.60893630981445,2016-04-21
43.7886962890625,2016-04-22
43.65433120727539,2016-04-25
44.375205993652344,2016-04-26
44.21360397338867,2016-04-27
43.736045837402344,2016-04-28
43.58531188964844,2016-04-29
44.4296760559082,2016-05-02
43.75782775878906,2016-05-03
46.93733596801758,2016-05-04
46.12566375732422,2016-05-05
46.87741470336914,2016-05-06
47.30231857299805,2016-05-09
47.3967399597168,2016-05-10
46.94823455810547,2016-05-11
47.60012435913086,2016-05-12
47.2097053527832,2016-05-13
47.503883361816406,2016-05-16
46.772098541259766,2016-05-17
47.47664260864258,2016-05-18
47.32593536376953,2016-05-19
47.75447082519531,2016-05-20
47.934226989746094,2016-05-23
49.152652740478516,2016-05-24
49.02735900878906,2016-05-25
48.66419219970703,2016-05-26
49.06547927856445,2016-05-27
49.2307243347168,2016-05-31
48.86030960083008,2016-06-01
48.52618408203125,2016-06-02
48.212059020996094,2016-06-03
48.02865219116211,2016-06-06
48.17210388183594,2016-06-07
48.08675765991211,2016-06-08
47.66912078857422,2016-06-09
47.445777893066406,2016-06-10
47.31321716308594,2016-06-13
47.005348205566406,2016-06-14
46.7338981628418,2016-06-15
46.73936080932617,2016-06-16
46.2110481262207,2016-06-17
45.945064544677734,2016-06-20
45.71916961669922,2016-06-21
45.908634185791016,2016-06-22
46.646446228027344,2016-06-23
44.88844680786133,2016-06-24
44.125125885009766,2016-06-27
45.24004364013672,2016-06-28
46.04708480834961,2016-06-29
46.630062103271484,2016-06-30
46.04344940185547,2016-07-01
46.43147659301758,2016-07-05
46.43329620361328,2016-07-06
46.26570510864258,2016-07-07
46.79947280883789,2016-07-08
46.990760803222656,2016-07-11
47.45349884033203,2016-07-12
47.28954315185547,2016-07-13
47.82877731323242,2016-07-14
47.921695709228516,2016-07-15
47.89619064331055,2016-07-18
48.12572479248047,2016-07-19
47.85792541503906,2016-07-20
47.81057357788086,2016-07-21
47.94354248046875,2016-07-22
47.987274169921875,2016-07-25
47.74862289428711,2016-07-26
48.1020393371582,2016-07-27
48.32429885864258,2016-07-28
48.131195068359375,2016-07-29
48.209529876708984,2016-08-01
48.082000732421875,2016-08-02
50.648887634277344,2016-08-03
50.70717239379883,2016-08-04
50.65799331665039,2016-08-05
50.42662811279297,2016-08-08
50.45759963989258,2016-08-09
50.432090759277344,2016-08-10
50.754539489746094,2016-08-11
50.76183319091797,2016-08-12
51.01323699951172,2016-08-15
50.6652717590332,2016-08-16
51.286495208740234,2016-08-17
51.257354736328125,2016-08-18
51.0697135925293,2016-08-19
50.91667175292969,2016-08-22
50.80554962158203,2016-08-23
50.48856735229492,2016-08-24
50.49586868286133,2016-08-25
50.58694076538086,2016-08-26
50.74726867675781,2016-08-29
51.00231170654297,2016-08-30
51.37759780883789,2016-08-31
51.80205535888672,2016-09-01
51.98788070678711,2016-09-02
51.894989013671875,2016-09-06
51.67454147338867,2016-09-07
51.47050476074219,2016-09-08
51.419498443603516,2016-09-09
51.91864776611328,2016-09-12
51.3101921081543,2016-09-13
51.12746047973633,2016-09-14
51.47829055786133,2016-09-15
51.43809127807617,2016-09-16
51.57515335083008,2016-09-19
51.20237731933594,2016-09-20
51.57697296142578,2016-09-21
51.29557418823242,2016-09-22
50.45318603515625,2016-09-23
50.07493591308594,2016-09-26
49.981746673583984,2016-09-27
49.51213836669922,2016-09-28
49.04433822631836,2016-09-29
49.219764709472656,2016-09-30
48.91096878051758,2016-10-03
48.92740249633789,2016-10-04
49.02790832519531,2016-10-05
48.92008590698242,2016-10-06
48.845176696777344,2016-10-07
49.04433822631836,2016-10-10
48.48703384399414,2016-10-11
48.84883499145508,2016-10-12
48.7081298828125,2016-10-13
49.572425842285156,2016-10-14
48.58571243286133,2016-10-17
48.90729904174805,2016-10-18
48.79949188232422,2016-10-19
48.42854690551758,2016-10-20
48.66610336303711,2016-10-21
48.7044792175293,2016-10-24
48.77756881713867,2016-10-25
48.66427230834961,2016-10-26
48.62590408325195,2016-10-27
48.94019317626953,2016-10-28
49.407981872558594,2016-10-31
48.066749572753906,2016-11-01
48.46327209472656,2016-11-02
49.2398681640625,2016-11-03
48.761112213134766,2016-11-04
49.729576110839844,2016-11-07
49.90317916870117,2016-11-08
52.388275146484375,2016-11-09
52.35173797607422,2016-11-10
51.39241409301758,2016-11-11
50.78941345214844,2016-11-14
50.70717239379883,2016-11-15
49.74785614013672,2016-11-16
50.158992767333984,2016-11-17
50.085906982421875,2016-11-18
50.414817810058594,2016-11-21
49.7113151550293,2016-11-22
49.638221740722656,2016-11-23
49.96713638305664,2016-11-25
49.40980911254883,2016-11-28
50.10417938232422,2016-11-29
50.615821838378906,2016-11-30
51.483768463134766,2016-12-01
51.757869720458984,2016-12-02
52.7994384765625,2016-12-05
53.502925872802734,2016-12-06
53.9780158996582,2016-12-07
54.32521438598633,2016-12-08
54.50792694091797,2016-12-09
54.4439697265625,2016-12-12
54.434818267822266,2016-12-13
53.481903076171875,2016-12-14
53.44527816772461,2016-12-15
53.06959915161133,2016-12-16
52.831363677978516,2016-12-19
53.207035064697266,2016-12-20
52.52899932861328,2016-12-21
52.48318099975586,2016-12-22
52.06172180175781,2016-12-23
52.48318099975586,2016-12-27
51.905941009521484,2016-12-28
51.75933837890625,2016-12-29
