EQIX,Date
71.18082427978516,2011-09-27
68.20916748046875,2011-09-28
67.73062896728516,2011-09-29
68.56422424316406,2011-09-30
65.04451751708984,2011-10-03
68.54104614257812,2011-10-04
70.60964965820312,2011-10-05
70.64823913574219,2011-10-06
70.3009033203125,2011-10-07
72.63961791992188,2011-10-10
72.6859359741211,2011-10-11
73.22622680664062,2011-10-12
73.7510986328125,2011-10-13
74.89347076416016,2011-10-14
73.32657623291016,2011-10-17
73.78196716308594,2011-10-18
73.03328704833984,2011-10-19
72.66276550292969,2011-10-20
73.49636840820312,2011-10-21
75.90458679199219,2011-10-24
74.67732238769531,2011-10-25
75.20989990234375,2011-10-26
78.3667984008789,2011-10-27
76.43717193603516,2011-10-28
74.10617065429688,2011-10-31
71.79057312011719,2011-11-01
72.06072235107422,2011-11-02
73.32657623291016,2011-11-03
73.39602661132812,2011-11-04
73.85143280029297,2011-11-07
75.81968688964844,2011-11-08
71.71339416503906,2011-11-09
70.78715515136719,2011-11-10
76.4603042602539,2011-11-11
75.3565673828125,2011-11-14
76.7381820678711,2011-11-15
76.02037811279297,2011-11-16
77.00833129882812,2011-11-17
76.92343139648438,2011-11-18
75.71162414550781,2011-11-21
76.47578430175781,2011-11-22
74.29912567138672,2011-11-23
74.0907211303711,2011-11-25
75.63442993164062,2011-11-28
74.87030029296875,2011-11-29
77.20128631591797,2011-11-30
78.72186279296875,2011-12-01
78.59835815429688,2011-12-02
79.94912719726562,2011-12-05
79.1000747680664,2011-12-06
78.6446762084961,2011-12-07
77.88827514648438,2011-12-08
80.43537139892578,2011-12-09
78.94571685791016,2011-12-12
78.3667984008789,2011-12-13
75.94316864013672,2011-12-14
75.6961898803711,2011-12-15
76.34452819824219,2011-12-16
76.7922134399414,2011-12-19
79.06147766113281,2011-12-20
76.66101837158203,2011-12-21
78.58292388916016,2011-12-22
79.15410614013672,2011-12-23
79.23899841308594,2011-12-27
77.9036865234375,2011-12-28
78.32049560546875,2011-12-29
78.2664794921875,2011-12-30
78.14297485351562,2012-01-03
77.88056182861328,2012-01-04
80.85220336914062,2012-01-05
80.98340606689453,2012-01-06
83.16777801513672,2012-01-09
85.2286605834961,2012-01-10
86.04680633544922,2012-01-11
86.8958511352539,2012-01-12
86.88044738769531,2012-01-13
87.59051513671875,2012-01-17
87.18143463134766,2012-01-18
87.6831283569336,2012-01-19
89.62822723388672,2012-01-20
88.77147674560547,2012-01-23
89.5201644897461,2012-01-24
90.98668670654297,2012-01-25
92.46865844726562,2012-01-26
93.41806030273438,2012-01-27
92.1599349975586,2012-01-30
92.59217071533203,2012-01-31
93.84259796142578,2012-02-01
94.4754867553711,2012-02-02
95.85713195800781,2012-02-03
95.63330841064453,2012-02-06
99.56977844238281,2012-02-07
100.29533386230469,2012-02-08
101.07489013671875,2012-02-09
99.16838073730469,2012-02-10
99.9248275756836,2012-02-13
99.52344512939453,2012-02-14
98.35025024414062,2012-02-15
103.3287124633789,2012-02-16
103.89219665527344,2012-02-17
104.01566314697266,2012-02-21
104.06198120117188,2012-02-22
105.39732360839844,2012-02-23
107.12625885009766,2012-02-24
107.51221466064453,2012-02-27
107.32695770263672,2012-02-28
108.19917297363281,2012-02-29
109.81231689453125,2012-03-01
107.16487884521484,2012-03-02
106.10743713378906,2012-03-05
103.97708892822266,2012-03-06
105.74464416503906,2012-03-07
107.5816650390625,2012-03-08
106.8097915649414,2012-03-09
107.28833770751953,2012-03-12
108.5464859008789,2012-03-13
109.3955307006836,2012-03-14
109.21031188964844,2012-03-15
109.4186782836914,2012-03-16
108.53878021240234,2012-03-19
108.66992950439453,2012-03-20
112.7300033569336,2012-03-21
112.75311279296875,2012-03-22
113.67935180664062,2012-03-23
116.99060821533203,2012-03-26
117.2144775390625,2012-03-27
120.4485855102539,2012-03-28
119.47600555419922,2012-03-29
121.5291519165039,2012-03-30
122.45537567138672,2012-04-02
123.4201431274414,2012-04-03
120.79591369628906,2012-04-04
121.29761505126953,2012-04-05
120.33274841308594,2012-04-09
115.77107238769531,2012-04-10
117.7161865234375,2012-04-11
120.44080352783203,2012-04-12
120.10896301269531,2012-04-13
118.85850524902344,2012-04-16
121.80705261230469,2012-04-17
121.72984313964844,2012-04-18
120.98885345458984,2012-04-19
117.70069885253906,2012-04-20
116.81309509277344,2012-04-23
114.00354766845703,2012-04-24
115.36968994140625,2012-04-25
130.66026306152344,2012-04-26
130.58303833007812,2012-04-27
126.73921966552734,2012-04-30
125.89785766601562,2012-05-01
125.9287109375,2012-05-02
123.45108795166016,2012-05-03
122.67924499511719,2012-05-04
121.44428253173828,2012-05-07
121.53681945800781,2012-05-08
122.71783447265625,2012-05-09
123.21180725097656,2012-05-10
125.08735656738281,2012-05-11
122.56343078613281,2012-05-14
125.85928344726562,2012-05-15
123.79839324951172,2012-05-16
118.12523651123047,2012-05-17
114.08845520019531,2012-05-18
121.25131225585938,2012-05-21
120.00086212158203,2012-05-22
123.85246276855469,2012-05-23
121.9305419921875,2012-05-24
121.89193725585938,2012-05-25
129.1474151611328,2012-05-29
125.4501724243164,2012-05-30
125.89785766601562,2012-05-31
119.83875274658203,2012-06-01
121.8224868774414,2012-06-04
122.2469482421875,2012-06-05
126.71603393554688,2012-06-06
124.80186462402344,2012-06-07
128.92356872558594,2012-06-08
127.90471649169922,2012-06-11
130.4981689453125,2012-06-12
128.49130249023438,2012-06-13
131.0075225830078,2012-06-14
135.46890258789062,2012-06-15
135.1602020263672,2012-06-18
131.12332153320312,2012-06-19
132.6979217529297,2012-06-20
129.47933959960938,2012-06-21
128.63023376464844,2012-06-22
128.16714477539062,2012-06-25
131.79489135742188,2012-06-26
131.90292358398438,2012-06-27
129.87295532226562,2012-06-28
135.5770263671875,2012-06-29
136.25625610351562,2012-07-02
136.91229248046875,2012-07-03
136.6343994140625,2012-07-05
134.54269409179688,2012-07-06
131.44747924804688,2012-07-09
129.40211486816406,2012-07-10
129.0933837890625,2012-07-11
129.62594604492188,2012-07-12
130.9149932861328,2012-07-13
131.3857879638672,2012-07-16
132.08047485351562,2012-07-17
128.23663330078125,2012-07-18
128.1516876220703,2012-07-19
129.61048889160156,2012-07-20
125.4116439819336,2012-07-23
124.83272552490234,2012-07-24
124.55485534667969,2012-07-25
140.4010772705078,2012-07-26
144.15232849121094,2012-07-27
140.15408325195312,2012-07-30
137.52981567382812,2012-07-31
135.16786193847656,2012-08-01
136.1558837890625,2012-08-02
138.33255004882812,2012-08-03
137.73818969726562,2012-08-06
138.40966796875,2012-08-07
139.32823181152344,2012-08-08
140.57862854003906,2012-08-09
140.85647583007812,2012-08-10
140.13096618652344,2012-08-13
139.28961181640625,2012-08-14
142.23814392089844,2012-08-15
142.95594787597656,2012-08-16
145.59571838378906,2012-08-17
147.42498779296875,2012-08-20
147.47901916503906,2012-08-21
148.7294921875,2012-08-22
148.8915557861328,2012-08-23
149.36239624023438,2012-08-24
151.3923797607422,2012-08-27
152.8743438720703,2012-08-28
154.19424438476562,2012-08-29
151.63937377929688,2012-08-30
152.55787658691406,2012-08-31
153.11358642578125,2012-09-04
152.58877563476562,2012-09-05
155.7379150390625,2012-09-06
152.41891479492188,2012-09-07
150.06475830078125,2012-09-10
145.94305419921875,2012-09-11
143.99024963378906,2012-09-12
154.7576446533203,2012-09-13
150.72857666015625,2012-09-14
150.11875915527344,2012-09-17
152.78945922851562,2012-09-18
152.74310302734375,2012-09-19
150.68226623535156,2012-09-20
153.9703826904297,2012-09-21
154.41029357910156,2012-09-24
152.67361450195312,2012-09-25
154.01666259765625,2012-09-26
157.76788330078125,2012-09-27
159.04151916503906,2012-09-28
156.86480712890625,2012-10-01
155.56039428710938,2012-10-02
155.66845703125,2012-10-03
156.14703369140625,2012-10-04
154.19424438476562,2012-10-05
155.0973358154297,2012-10-08
152.882080078125,2012-10-09
147.78009033203125,2012-10-10
145.62655639648438,2012-10-11
146.7997589111328,2012-10-12
147.88812255859375,2012-10-15
148.8915557861328,2012-10-16
147.98072814941406,2012-10-17
143.77410888671875,2012-10-18
141.12661743164062,2012-10-19
141.92942810058594,2012-10-22
143.3959197998047,2012-10-23
142.88648986816406,2012-10-24
141.8675994873047,2012-10-25
140.34707641601562,2012-10-26
139.3899383544922,2012-10-31
141.69781494140625,2012-11-01
146.6531524658203,2012-11-02
141.404541015625,2012-11-05
139.714111328125,2012-11-06
135.39944458007812,2012-11-07
133.45436096191406,2012-11-08
135.3068389892578,2012-11-09
135.74676513671875,2012-11-12
135.6927490234375,2012-11-13
134.05641174316406,2012-11-14
135.2064971923828,2012-11-15
138.0777587890625,2012-11-16
141.17291259765625,2012-11-19
142.45423889160156,2012-11-20
142.82470703125,2012-11-21
144.15232849121094,2012-11-23
143.16433715820312,2012-11-26
141.01087951660156,2012-11-27
141.24240112304688,2012-11-28
143.38816833496094,2012-11-29
143.3804931640625,2012-11-30
142.57774353027344,2012-12-03
141.23471069335938,2012-12-04
139.6833038330078,2012-12-05
144.22952270507812,2012-12-06
146.41384887695312,2012-12-07
149.8023223876953,2012-12-10
153.02867126464844,2012-12-11
152.89747619628906,2012-12-12
152.44981384277344,2012-12-13
153.26026916503906,2012-12-14
155.50636291503906,2012-12-17
156.86480712890625,2012-12-18
156.28594970703125,2012-12-19
157.45144653320312,2012-12-20
156.34771728515625,2012-12-21
156.55604553222656,2012-12-24
155.6838836669922,2012-12-26
157.6289825439453,2012-12-27
156.86480712890625,2012-12-28
159.15724182128906,2012-12-31
165.9573516845703,2013-01-02
163.7189178466797,2013-01-03
166.15029907226562,2013-01-04
168.8672637939453,2013-01-07
166.11175537109375,2013-01-08
168.14170837402344,2013-01-09
168.0953369140625,2013-01-10
168.04908752441406,2013-01-11
166.75233459472656,2013-01-14
167.3312225341797,2013-01-15
167.0842742919922,2013-01-16
168.65113830566406,2013-01-17
169.77804565429688,2013-01-18
171.59188842773438,2013-01-22
171.0670623779297,2013-01-23
171.3449249267578,2013-01-24
173.86119079589844,2013-01-25
171.88519287109375,2013-01-28
167.06884765625,2013-01-29
165.4710693359375,2013-01-30
166.2814483642578,2013-01-31
168.17254638671875,2013-02-01
165.74893188476562,2013-02-04
168.6742401123047,2013-02-05
168.22657775878906,2013-02-06
165.239501953125,2013-02-07
169.5851287841797,2013-02-08
168.2883758544922,2013-02-11
165.58682250976562,2013-02-12
164.4213104248047,2013-02-13
174.44007873535156,2013-02-14
173.30543518066406,2013-02-15
170.64254760742188,2013-02-19
166.4281768798828,2013-02-20
165.1854705810547,2013-02-21
165.3398895263672,2013-02-22
162.22154235839844,2013-02-25
164.4753875732422,2013-02-26
164.1511993408203,2013-02-27
163.2867431640625,2013-02-28
164.3595733642578,2013-03-01
164.44448852539062,2013-03-04
167.8020477294922,2013-03-05
167.9332733154297,2013-03-06
166.7755126953125,2013-03-07
167.5551300048828,2013-03-08
167.8252410888672,2013-03-11
166.6134033203125,2013-03-12
166.18890380859375,2013-03-13
165.98817443847656,2013-03-14
162.22154235839844,2013-03-15
159.2421417236328,2013-03-18
159.75164794921875,2013-03-19
162.76181030273438,2013-03-20
162.7078094482422,2013-03-21
163.4333953857422,2013-03-22
162.12118530273438,2013-03-25
163.57228088378906,2013-03-26
164.79954528808594,2013-03-27
166.96072387695312,2013-03-28
165.8955841064453,2013-04-01
164.39816284179688,2013-04-02
160.80902099609375,2013-04-03
162.65380859375,2013-04-04
165.20091247558594,2013-04-05
165.7952423095703,2013-04-08
163.01657104492188,2013-04-09
169.05250549316406,2013-04-10
171.1133270263672,2013-04-11
167.87152099609375,2013-04-12
161.8047332763672,2013-04-15
165.83383178710938,2013-04-16
164.236083984375,2013-04-17
161.44192504882812,2013-04-18
162.2061309814453,2013-04-19
164.89991760253906,2013-04-22
169.35348510742188,2013-04-23
167.01475524902344,2013-04-24
164.79954528808594,2013-04-25
163.2404327392578,2013-04-26
162.83900451660156,2013-04-29
165.2549591064453,2013-04-30
166.7600860595703,2013-05-01
165.86473083496094,2013-05-02
165.5636749267578,2013-05-03
165.99594116210938,2013-05-06
167.95648193359375,2013-05-07
173.60647583007812,2013-05-08
171.25228881835938,2013-05-09
172.68792724609375,2013-05-10
174.40145874023438,2013-05-13
176.7710418701172,2013-05-14
177.27279663085938,2013-05-15
175.9297332763672,2013-05-16
175.4434814453125,2013-05-17
172.80374145507812,2013-05-20
173.0507354736328,2013-05-21
168.4273223876953,2013-05-22
166.18890380859375,2013-05-23
165.239501953125,2013-05-24
162.16754150390625,2013-05-28
158.11524963378906,2013-05-29
156.95745849609375,2013-05-30
156.409423828125,2013-05-31
155.46005249023438,2013-06-03
152.85116577148438,2013-06-04
154.3331298828125,2013-06-05
157.3588104248047,2013-06-06
148.6368408203125,2013-06-07
153.6075897216797,2013-06-10
151.64703369140625,2013-06-11
145.67291259765625,2013-06-12
147.7877655029297,2013-06-13
147.50991821289062,2013-06-14
149.0536346435547,2013-06-17
147.6797332763672,2013-06-18
142.98684692382812,2013-06-19
137.04351806640625,2013-06-20
137.4448699951172,2013-06-21
135.94749450683594,2013-06-24
137.8153533935547,2013-06-25
141.1343536376953,2013-06-26
144.2758331298828,2013-06-27
142.57774353027344,2013-06-28
144.6617431640625,2013-07-01
143.15664672851562,2013-07-02
142.2303924560547,2013-07-03
143.31100463867188,2013-07-05
143.21066284179688,2013-07-08
144.33758544921875,2013-07-09
147.30148315429688,2013-07-10
153.99349975585938,2013-07-11
156.67189025878906,2013-07-12
154.86572265625,2013-07-15
154.48748779296875,2013-07-16
156.30136108398438,2013-07-17
154.72679138183594,2013-07-18
152.83572387695312,2013-07-19
149.9026641845703,2013-07-22
149.73287963867188,2013-07-23
147.9112548828125,2013-07-24
142.38479614257812,2013-07-25
141.82901000976562,2013-07-26
139.0117645263672,2013-07-29
139.08888244628906,2013-07-30
138.432861328125,2013-07-31
136.70388793945312,2013-08-01
136.79652404785156,2013-08-02
138.10867309570312,2013-08-05
136.75022888183594,2013-08-06
139.1738739013672,2013-08-07
139.9225311279297,2013-08-08
139.84535217285156,2013-08-09
137.96974182128906,2013-08-12
135.2682647705078,2013-08-13
132.64393615722656,2013-08-14
128.0436553955078,2013-08-15
129.50245666503906,2013-08-16
128.120849609375,2013-08-19
129.8111572265625,2013-08-20
128.51446533203125,2013-08-21
129.1242218017578,2013-08-22
131.22369384765625,2013-08-23
130.80690002441406,2013-08-26
131.3934783935547,2013-08-27
132.37374877929688,2013-08-28
135.7390899658203,2013-08-29
134.10272216796875,2013-08-30
136.56494140625,2013-09-03
136.11729431152344,2013-09-04
136.35655212402344,2013-09-05
133.35401916503906,2013-09-06
136.81968688964844,2013-09-09
136.79652404785156,2013-09-10
138.33255004882812,2013-09-11
137.2364501953125,2013-09-12
136.6575469970703,2013-09-13
134.11817932128906,2013-09-16
135.0289764404297,2013-09-17
138.34796142578125,2013-09-18
141.47398376464844,2013-09-19
142.04515075683594,2013-09-20
141.60520935058594,2013-09-23
140.0074462890625,2013-09-24
140.17723083496094,2013-09-25
141.67469787597656,2013-09-26
142.13009643554688,2013-09-27
141.75186157226562,2013-09-30
140.41650390625,2013-10-01
135.55380249023438,2013-10-02
128.59939575195312,2013-10-03
129.34036254882812,2013-10-04
127.89701080322266,2013-10-07
126.7469482421875,2013-10-08
127.63459014892578,2013-10-09
128.3832244873047,2013-10-10
128.9698486328125,2013-10-11
128.22119140625,2013-10-14
126.60025024414062,2013-10-15
127.76576232910156,2013-10-16
129.67225646972656,2013-10-17
128.7769012451172,2013-10-18
128.90817260742188,2013-10-21
128.90040588378906,2013-10-22
130.1739501953125,2013-10-23
134.35745239257812,2013-10-24
132.40463256835938,2013-10-25
130.3977813720703,2013-10-28
129.9732666015625,2013-10-29
125.1800537109375,2013-10-30
124.46221923828125,2013-10-31
128.25978088378906,2013-11-01
126.59257507324219,2013-11-04
124.47764587402344,2013-11-05
126.01368713378906,2013-11-06
123.30442810058594,2013-11-07
120.36365509033203,2013-11-08
121.3515853881836,2013-11-11
119.77704620361328,2013-11-12
121.8224868774414,2013-11-13
125.22637939453125,2013-11-14
129.37127685546875,2013-11-15
126.69290924072266,2013-11-18
124.71697998046875,2013-11-19
123.97593688964844,2013-11-20
123.98362731933594,2013-11-21
123.73665618896484,2013-11-22
125.23407745361328,2013-11-25
125.4501724243164,2013-11-26
123.97593688964844,2013-11-27
124.03768157958984,2013-11-29
123.15009307861328,2013-12-02
123.02654266357422,2013-12-03
124.87902069091797,2013-12-04
129.23231506347656,2013-12-05
127.72718811035156,2013-12-06
129.95013427734375,2013-12-09
130.11993408203125,2013-12-10
129.46388244628906,2013-12-11
129.67225646972656,2013-12-12
130.2820587158203,2013-12-13
131.01528930664062,2013-12-16
130.4595489501953,2013-12-17
131.54017639160156,2013-12-18
130.46725463867188,2013-12-19
131.74856567382812,2013-12-20
134.93630981445312,2013-12-23
135.55380249023438,2013-12-24
135.78541564941406,2013-12-26
134.75108337402344,2013-12-27
133.58554077148438,2013-12-30
136.96633911132812,2013-12-31
134.8900146484375,2014-01-02
133.855712890625,2014-01-03
134.4423370361328,2014-01-06
138.61810302734375,2014-01-07
139.1584014892578,2014-01-08
136.9971923828125,2014-01-09
138.17042541503906,2014-01-10
135.0135498046875,2014-01-13
137.9620361328125,2014-01-14
138.57183837890625,2014-01-15
138.533203125,2014-01-16
135.74676513671875,2014-01-17
138.38653564453125,2014-01-21
138.13955688476562,2014-01-22
140.97222900390625,2014-01-23
141.92942810058594,2014-01-24
139.7604522705078,2014-01-27
140.94140625,2014-01-28
140.97222900390625,2014-01-29
142.2844696044922,2014-01-30
142.9481964111328,2014-01-31
138.2707977294922,2014-02-03
142.0142822265625,2014-02-04
139.714111328125,2014-02-05
141.29647827148438,2014-02-06
143.80494689941406,2014-02-07
146.5990753173828,2014-02-10
147.22433471679688,2014-02-11
147.2320556640625,2014-02-12
148.0810546875,2014-02-13
149.15394592285156,2014-02-14
149.7560272216797,2014-02-18
148.67544555664062,2014-02-19
145.07083129882812,2014-02-20
146.2132110595703,2014-02-21
146.4910125732422,2014-02-24
145.49539184570312,2014-02-25
146.6531524658203,2014-02-26
148.0810546875,2014-02-27
146.6222381591797,2014-02-28
146.24411010742188,2014-03-03
147.46360778808594,2014-03-04
148.22000122070312,2014-03-05
149.5630340576172,2014-03-06
149.308349609375,2014-03-07
148.40528869628906,2014-03-10
146.54507446289062,2014-03-11
146.84609985351562,2014-03-12
140.25445556640625,2014-03-13
141.3196258544922,2014-03-14
141.55116271972656,2014-03-17
141.39683532714844,2014-03-18
139.66783142089844,2014-03-19
140.0460662841797,2014-03-20
139.19700622558594,2014-03-21
139.93798828125,2014-03-24
140.86419677734375,2014-03-25
139.46719360351562,2014-03-26
139.97659301757812,2014-03-27
142.0374755859375,2014-03-28
142.6703643798828,2014-03-31
143.1334686279297,2014-04-01
142.3616485595703,2014-04-02
141.23471069335938,2014-04-03
138.16273498535156,2014-04-04
136.665283203125,2014-04-07
136.98947143554688,2014-04-08
136.48004150390625,2014-04-09
133.8016815185547,2014-04-10
131.5864715576172,2014-04-11
132.42779541015625,2014-04-14
134.41151428222656,2014-04-15
138.74160766601562,2014-04-16
138.13955688476562,2014-04-17
139.1738739013672,2014-04-21
139.31280517578125,2014-04-22
139.02719116210938,2014-04-23
139.35137939453125,2014-04-24
139.08888244628906,2014-04-25
138.8187713623047,2014-04-28
143.0872039794922,2014-04-29
144.9627685546875,2014-04-30
145.89674377441406,2014-05-01
144.2063751220703,2014-05-02
147.40185546875,2014-05-05
145.3024139404297,2014-05-06
144.6154022216797,2014-05-07
145.3178253173828,2014-05-08
147.11627197265625,2014-05-09
148.42071533203125,2014-05-12
149.709716796875,2014-05-13
150.8598175048828,2014-05-14
151.2225799560547,2014-05-15
150.72085571289062,2014-05-16
151.70883178710938,2014-05-19
149.37008666992188,2014-05-20
150.28085327148438,2014-05-21
150.85206604003906,2014-05-22
151.6007537841797,2014-05-23
152.95924377441406,2014-05-27
153.22938537597656,2014-05-28
154.03211975097656,2014-05-29
153.4069061279297,2014-05-30
154.42576599121094,2014-06-02
151.84002685546875,2014-06-03
154.2328338623047,2014-06-04
154.41802978515625,2014-06-05
155.90000915527344,2014-06-06
155.6838836669922,2014-06-09
155.90000915527344,2014-06-10
155.5372314453125,2014-06-11
156.49435424804688,2014-06-12
159.03375244140625,2014-06-13
159.6280975341797,2014-06-16
159.6743927001953,2014-06-17
161.00204467773438,2014-06-18
160.00634765625,2014-06-19
161.4728546142578,2014-06-20
161.3570556640625,2014-06-23
161.67352294921875,2014-06-24
160.85533142089844,2014-06-25
161.06369018554688,2014-06-26
162.1752166748047,2014-06-27
162.15977478027344,2014-06-30
164.0277099609375,2014-07-01
163.49513244628906,2014-07-02
164.39816284179688,2014-07-03
163.80389404296875,2014-07-07
161.89739990234375,2014-07-08
164.08944702148438,2014-07-09
163.2558135986328,2014-07-10
163.1786346435547,2014-07-11
162.9856719970703,2014-07-14
163.21722412109375,2014-07-15
162.09805297851562,2014-07-16
160.9556427001953,2014-07-17
162.6074676513672,2014-07-18
162.38368225097656,2014-07-21
164.55258178710938,2014-07-22
166.34332275390625,2014-07-23
167.57821655273438,2014-07-24
168.27291870117188,2014-07-25
167.748046875,2014-07-28
166.01910400390625,2014-07-29
166.52854919433594,2014-07-30
165.5791015625,2014-07-31
163.15548706054688,2014-08-01
163.4256591796875,2014-08-04
162.5688934326172,2014-08-05
161.25669860839844,2014-08-06
161.78158569335938,2014-08-07
162.39910888671875,2014-08-08
163.1477508544922,2014-08-11
164.1203155517578,2014-08-12
165.84927368164062,2014-08-13
167.97964477539062,2014-08-14
167.45474243164062,2014-08-15
169.71627807617188,2014-08-18
170.34925842285156,2014-08-19
170.1021728515625,2014-08-20
172.57217407226562,2014-08-21
171.97010803222656,2014-08-22
171.1133270263672,2014-08-25
167.68629455566406,2014-08-26
167.78665161132812,2014-08-27
166.86813354492188,2014-08-28
168.4658966064453,2014-08-29
169.38438415527344,2014-09-02
169.23773193359375,2014-09-03
168.77464294433594,2014-09-04
169.28404235839844,2014-09-05
168.97532653808594,2014-09-08
167.26951599121094,2014-09-09
168.08773803710938,2014-09-10
167.6090850830078,2014-09-11
167.28494262695312,2014-09-12
166.45135498046875,2014-09-15
167.19232177734375,2014-09-16
167.29266357421875,2014-09-17
169.12197875976562,2014-09-18
167.86380004882812,2014-09-19
165.363037109375,2014-09-22
161.51918029785156,2014-09-23
162.15977478027344,2014-09-24
159.20359802246094,2014-09-25
161.866455078125,2014-09-26
163.68812561035156,2014-09-29
164.00453186035156,2014-09-30
159.31163024902344,2014-10-01
157.96856689453125,2014-10-02
161.14089965820312,2014-10-03
159.40426635742188,2014-10-06
156.17018127441406,2014-10-07
159.53549194335938,2014-10-08
154.9120635986328,2014-10-09
149.8332061767578,2014-10-10
148.8915557861328,2014-10-13
151.4849853515625,2014-10-14
149.27748107910156,2014-10-15
148.38214111328125,2014-10-16
159.2961883544922,2014-10-17
157.212158203125,2014-10-20
159.81338500976562,2014-10-21
154.72679138183594,2014-10-22
158.6092071533203,2014-10-23
156.31507873535156,2014-10-24
153.98080444335938,2014-10-27
154.8230743408203,2014-10-28
154.35781860351562,2014-10-29
166.34190368652344,2014-10-30
167.5692138671875,2014-10-31
169.109375,2014-11-03
169.04515075683594,2014-11-04
170.73770141601562,2014-11-05
172.35804748535156,2014-11-06
171.6842498779297,2014-11-07
174.89288330078125,2014-11-10
178.077392578125,2014-11-11
178.2298126220703,2014-11-12
178.05331420898438,2014-11-13
178.1495819091797,2014-11-14
179.8982391357422,2014-11-17
180.57211303710938,2014-11-18
181.02931213378906,2014-11-19
178.5345916748047,2014-11-20
179.4249725341797,2014-11-21
180.08277893066406,2014-11-24
181.7111358642578,2014-11-25
181.65496826171875,2014-11-26
182.2245330810547,2014-11-28
179.8260955810547,2014-12-01
180.81271362304688,2014-12-02
182.78599548339844,2014-12-03
184.84751892089844,2014-12-04
185.8422088623047,2014-12-05
183.70046997070312,2014-12-08
184.3822479248047,2014-12-09
184.2780303955078,2014-12-10
186.29945373535156,2014-12-11
181.55067443847656,2014-12-12
177.96507263183594,2014-12-15
176.4890899658203,2014-12-16
180.21914672851562,2014-12-17
183.05067443847656,2014-12-18
187.78341674804688,2014-12-19
187.38233947753906,2014-12-22
186.08290100097656,2014-12-23
187.02943420410156,2014-12-24
186.7085418701172,2014-12-26
184.47853088378906,2014-12-29
184.2379150390625,2014-12-30
181.87155151367188,2014-12-31
181.80740356445312,2015-01-02
179.93836975097656,2015-01-05
176.01585388183594,2015-01-06
176.59339904785156,2015-01-07
178.7030487060547,2015-01-08
173.9784393310547,2015-01-09
173.9704132080078,2015-01-12
174.26718139648438,2015-01-13
175.57473754882812,2015-01-14
175.03729248046875,2015-01-15
176.6656494140625,2015-01-16
178.39822387695312,2015-01-20
179.21646118164062,2015-01-21
183.81277465820312,2015-01-22
184.9759063720703,2015-01-23
184.0213165283203,2015-01-26
177.99716186523438,2015-01-27
174.1468505859375,2015-01-28
178.01316833496094,2015-01-29
173.954345703125,2015-01-30
174.8687744140625,2015-02-02
179.36087036132812,2015-02-03
178.17372131347656,2015-02-04
181.1255645751953,2015-02-05
176.01585388183594,2015-02-06
174.30728149414062,2015-02-09
176.3287353515625,2015-02-10
177.33135986328125,2015-02-11
182.68173217773438,2015-02-12
182.64964294433594,2015-02-13
180.62823486328125,2015-02-17
183.6202850341797,2015-02-18
184.0213165283203,2015-02-19
188.81015014648438,2015-02-20
186.86895751953125,2015-02-23
186.2353057861328,2015-02-24
183.2030792236328,2015-02-25
181.60678100585938,2015-02-26
179.8260955810547,2015-02-27
179.3928985595703,2015-03-02
177.3715362548828,2015-03-03
179.5452880859375,2015-03-04
187.94384765625,2015-03-05
188.92250061035156,2015-03-06
186.83799743652344,2015-03-09
183.92935180664062,2015-03-10
183.42034912109375,2015-03-11
187.03184509277344,2015-03-12
186.22393798828125,2015-03-13
190.78878784179688,2015-03-16
189.26986694335938,2015-03-17
191.08779907226562,2015-03-18
190.59487915039062,2015-03-19
193.05914306640625,2015-03-20
192.81674194335938,2015-03-23
186.9106903076172,2015-03-24
184.90696716308594,2015-03-25
184.09902954101562,2015-03-26
185.60992431640625,2015-03-27
189.23757934570312,2015-03-30
188.13070678710938,2015-03-31
188.7285614013672,2015-04-01
190.35256958007812,2015-04-02
189.9889373779297,2015-04-06
189.29409790039062,2015-04-07
193.17227172851562,2015-04-08
193.9559783935547,2015-04-09
193.6247100830078,2015-04-10
193.72166442871094,2015-04-13
195.11138916015625,2015-04-14
194.8689727783203,2015-04-15
195.16786193847656,2015-04-16
190.78878784179688,2015-04-17
193.8024444580078,2015-04-20
196.96156311035156,2015-04-21
197.76947021484375,2015-04-22
199.50656127929688,2015-04-23
198.81173706054688,2015-04-24
197.82606506347656,2015-04-27
199.06222534179688,2015-04-28
197.78564453125,2015-04-29
206.77810668945312,2015-04-30
209.16156005859375,2015-05-01
209.3635711669922,2015-05-04
207.7880401611328,2015-05-05
208.67677307128906,2015-05-06
211.6822967529297,2015-05-07
216.47349548339844,2015-05-08
212.8296356201172,2015-05-11
209.5009002685547,2015-05-12
209.8079071044922,2015-05-13
211.20565795898438,2015-05-14
210.38961791992188,2015-05-15
211.9166259765625,2015-05-18
213.03970336914062,2015-05-19
218.0651397705078,2015-05-20
216.70782470703125,2015-05-21
217.9030303955078,2015-05-22
216.9028778076172,2015-05-26
219.53721618652344,2015-05-27
218.87051391601562,2015-05-28
217.95989990234375,2015-05-29
219.65109252929688,2015-06-01
218.67544555664062,2015-06-02
216.39068603515625,2015-06-03
213.88644409179688,2015-06-04
213.8782501220703,2015-06-05
212.57742309570312,2015-06-08
209.6177978515625,2015-06-09
211.6992645263672,2015-06-10
212.1546173095703,2015-06-11
211.98387145996094,2015-06-12
208.03231811523438,2015-06-15
207.9022674560547,2015-06-16
