HRL,Date
0.5765658020973206,1987-04-28
0.5668596029281616,1987-04-29
0.5726836323738098,1987-04-30
0.5746248364448547,1987-05-01
0.5668596029281616,1987-05-04
0.5707423686981201,1987-05-05
0.5785073041915894,1987-05-06
0.5843308568000793,1987-05-07
0.5959787368774414,1987-05-08
0.5979202389717102,1987-05-11
0.5979202389717102,1987-05-12
0.5959787368774414,1987-05-13
0.592096209526062,1987-05-14
0.5882138609886169,1987-05-15
0.5804488062858582,1987-05-18
0.5785073041915894,1987-05-19
0.5804488062858582,1987-05-20
0.5765658020973206,1987-05-21
0.5707423686981201,1987-05-22
0.5746248364448547,1987-05-26
0.5629771947860718,1987-05-27
0.56103515625,1987-05-28
0.5668596029281616,1987-05-29
0.5726836323738098,1987-06-01
0.5901550054550171,1987-06-02
0.5862724184989929,1987-06-03
0.5901550054550171,1987-06-04
0.5901550054550171,1987-06-05
0.5901550054550171,1987-06-08
0.5979202389717102,1987-06-09
0.5979202389717102,1987-06-10
0.5979202389717102,1987-06-11
0.6056855916976929,1987-06-12
0.6212159395217896,1987-06-15
0.6250986456871033,1987-06-16
0.679455041885376,1987-06-17
0.6639246344566345,1987-06-18
0.6600417494773865,1987-06-19
0.6522766947746277,1987-06-22
0.6522766947746277,1987-06-23
0.6600417494773865,1987-06-24
0.6949856281280518,1987-06-25
0.6988677382469177,1987-06-26
0.7066330313682556,1987-06-29
0.7143980860710144,1987-06-30
0.7027504444122314,1987-07-01
0.7493417859077454,1987-07-02
0.7493417859077454,1987-07-06
0.7571068406105042,1987-07-07
0.7726377248764038,1987-07-08
0.7648724913597107,1987-07-09
0.7571068406105042,1987-07-10
0.7789170742034912,1987-07-13
0.7750227451324463,1987-07-14
0.7750227451324463,1987-07-15
0.7789170742034912,1987-07-16
0.7828113436698914,1987-07-17
0.7867062091827393,1987-07-20
0.7711275219917297,1987-07-21
0.7711275219917297,1987-07-22
0.7711275219917297,1987-07-23
0.7711275219917297,1987-07-24
0.7750227451324463,1987-07-27
0.7789170742034912,1987-07-28
0.7867062091827393,1987-07-29
0.7789170742034912,1987-07-30
0.7750227451324463,1987-07-31
0.7711275219917297,1987-08-03
0.7789170742034912,1987-08-04
0.794495165348053,1987-08-05
0.794495165348053,1987-08-06
0.8100731372833252,1987-08-07
0.8022841811180115,1987-08-10
0.8022841811180115,1987-08-11
0.8178625106811523,1987-08-12
0.8178625106811523,1987-08-13
0.8373354077339172,1987-08-14
0.8490191698074341,1987-08-17
0.8529142141342163,1987-08-18
0.8645977973937988,1987-08-19
0.8607031106948853,1987-08-20
0.8684921860694885,1987-08-21
0.887965202331543,1987-08-24
0.8645977973937988,1987-08-25
0.8723868727684021,1987-08-26
0.8684921860694885,1987-08-27
0.8607031106948853,1987-08-28
0.8568086624145508,1987-08-31
0.8295465707778931,1987-09-01
0.794495165348053,1987-09-02
0.7983899712562561,1987-09-03
0.8061789274215698,1987-09-04
0.7711275219917297,1987-09-08
0.7789170742034912,1987-09-09
0.794495165348053,1987-09-10
0.841230034828186,1987-09-11
0.8295465707778931,1987-09-14
0.8217570781707764,1987-09-15
0.8295465707778931,1987-09-16
0.8178625106811523,1987-09-17
0.7983899712562561,1987-09-18
0.8139679431915283,1987-09-21
0.8061789274215698,1987-09-22
0.8139679431915283,1987-09-23
0.8178625106811523,1987-09-24
0.8295465707778931,1987-09-25
0.8334408402442932,1987-09-28
0.8295465707778931,1987-09-29
0.8217570781707764,1987-09-30
0.8139679431915283,1987-10-01
0.8139679431915283,1987-10-02
0.8178625106811523,1987-10-05
0.8178625106811523,1987-10-06
0.790600597858429,1987-10-07
0.7750227451324463,1987-10-08
0.7828113436698914,1987-10-09
0.7789170742034912,1987-10-12
0.7789170742034912,1987-10-13
0.794495165348053,1987-10-14
0.7750227451324463,1987-10-15
0.7399705052375793,1987-10-16
0.6563630104064941,1987-10-19
0.5743179321289062,1987-10-20
0.695432186126709,1987-10-21
0.6876185536384583,1987-10-22
0.6915255784988403,1987-10-23
0.6680839657783508,1987-10-26
0.6094800233840942,1987-10-27
0.578224778175354,1987-10-28
0.6016660928726196,1987-10-29
0.6446424722671509,1987-10-30
0.6407352089881897,1987-11-02
0.629014790058136,1987-11-03
0.6251076459884644,1987-11-04
0.6251076459884644,1987-11-05
0.5821314454078674,1987-11-06
0.5586902499198914,1987-11-09
0.5391553044319153,1987-11-10
0.5704107880592346,1987-11-11
0.6016660928726196,1987-11-12
0.6212009191513062,1987-11-13
0.629014790058136,1987-11-16
0.6094800233840942,1987-11-17
0.6094800233840942,1987-11-18
0.6251076459884644,1987-11-19
0.629014790058136,1987-11-20
0.6524564027786255,1987-11-23
0.6876185536384583,1987-11-24
0.6798046827316284,1987-11-25
0.6837116479873657,1987-11-27
0.6524564027786255,1987-11-30
0.6719909906387329,1987-12-01
0.6876185536384583,1987-12-02
0.6680839657783508,1987-12-03
0.629014790058136,1987-12-04
0.6407352089881897,1987-12-07
0.6485487222671509,1987-12-08
0.6446424722671509,1987-12-09
0.6485487222671509,1987-12-10
0.6446424722671509,1987-12-11
0.6563630104064941,1987-12-14
0.6602698564529419,1987-12-15
0.6563630104064941,1987-12-16
0.6641767024993896,1987-12-17
0.6993394494056702,1987-12-18
0.6915255784988403,1987-12-21
0.695432186126709,1987-12-22
0.6915255784988403,1987-12-23
0.6915255784988403,1987-12-24
0.6719909906387329,1987-12-28
0.6641767024993896,1987-12-29
0.6798046827316284,1987-12-30
0.6680839657783508,1987-12-31
0.7110598683357239,1988-01-04
0.7110598683357239,1988-01-05
0.7032459378242493,1988-01-06
0.695432186126709,1988-01-07
0.695432186126709,1988-01-08
0.6816426515579224,1988-01-11
0.6620551347732544,1988-01-12
0.6542205214500427,1988-01-13
0.6581375598907471,1988-01-14
0.688510537147522,1988-01-15
0.6845769882202148,1988-01-18
0.692444920539856,1988-01-19
0.6845769882202148,1988-01-20
0.688510537147522,1988-01-21
0.6845769882202148,1988-01-22
0.692444920539856,1988-01-25
0.688510537147522,1988-01-26
0.692444920539856,1988-01-27
0.692444920539856,1988-01-28
0.7042486071586609,1988-01-29
0.7396571040153503,1988-02-01
0.7593292593955994,1988-02-02
0.7947379350662231,1988-02-03
0.7711325883865356,1988-02-04
0.7632638812065125,1988-02-05
0.7632638812065125,1988-02-08
0.767198383808136,1988-02-09
0.7750672101974487,1988-02-10
0.7711325883865356,1988-02-11
0.7750672101974487,1988-02-12
0.7711325883865356,1988-02-16
0.7986729145050049,1988-02-17
0.7868694067001343,1988-02-18
0.7947379350662231,1988-02-19
0.7790009379386902,1988-02-22
0.7908043265342712,1988-02-23
0.7829355597496033,1988-02-24
0.7947379350662231,1988-02-25
0.7829355597496033,1988-02-26
0.7908043265342712,1988-02-29
0.7947379350662231,1988-03-01
0.8026070594787598,1988-03-02
0.8104758262634277,1988-03-03
0.7908043265342712,1988-03-04
0.8616225719451904,1988-03-07
0.8380163311958313,1988-03-08
0.841950535774231,1988-03-09
0.8222790956497192,1988-03-10
0.8065411448478699,1988-03-11
0.8065411448478699,1988-03-14
0.7947379350662231,1988-03-15
0.7947379350662231,1988-03-16
0.8104758262634277,1988-03-17
0.8104758262634277,1988-03-18
0.814410388469696,1988-03-21
0.814410388469696,1988-03-22
0.8065411448478699,1988-03-23
0.8065411448478699,1988-03-24
0.7908043265342712,1988-03-25
0.7632638812065125,1988-03-28
0.7711325883865356,1988-03-29
0.7711325883865356,1988-03-30
0.7790009379386902,1988-03-31
0.7790009379386902,1988-04-04
0.7829355597496033,1988-04-05
0.7829355597496033,1988-04-06
0.7829355597496033,1988-04-07
0.7829355597496033,1988-04-08
0.7829355597496033,1988-04-11
0.7750672101974487,1988-04-12
0.7711325883865356,1988-04-13
0.7317888736724854,1988-04-14
0.7278547883033752,1988-04-15
0.7425474524497986,1988-04-18
0.754396915435791,1988-04-19
0.7425474524497986,1988-04-20
0.7425474524497986,1988-04-21
0.7464972138404846,1988-04-22
0.7583463191986084,1988-04-25
0.7622959017753601,1988-04-26
0.7662457227706909,1988-04-27
0.7504467368125916,1988-04-28
0.7622959017753601,1988-04-29
0.7583463191986084,1988-05-02
0.7583463191986084,1988-05-03
0.754396915435791,1988-05-04
0.7464972138404846,1988-05-05
0.7346476316452026,1988-05-06
0.7227990627288818,1988-05-09
0.7188490033149719,1988-05-10
0.6912012100219727,1988-05-11
0.6951507329940796,1988-05-12
0.6912012100219727,1988-05-13
0.6793521046638489,1988-05-16
0.6912012100219727,1988-05-17
0.6872510313987732,1988-05-18
0.6556534767150879,1988-05-19
0.667502760887146,1988-05-20
0.6596038341522217,1988-05-23
0.6122069954872131,1988-05-24
0.6082566976547241,1988-05-25
0.6240562796592712,1988-05-26
0.6319552659988403,1988-05-27
0.6477541327476501,1988-05-31
0.6635527610778809,1988-06-01
0.6596038341522217,1988-06-02
0.6556534767150879,1988-06-03
0.6556534767150879,1988-06-06
0.6477541327476501,1988-06-07
0.6398547887802124,1988-06-08
0.6438046097755432,1988-06-09
0.6556534767150879,1988-06-10
0.6438046097755432,1988-06-13
0.6438046097755432,1988-06-14
0.6240562796592712,1988-06-15
0.6161566972732544,1988-06-16
0.6003574132919312,1988-06-17
0.6082566976547241,1988-06-20
0.5924579501152039,1988-06-21
0.604307234287262,1988-06-22
0.604307234287262,1988-06-23
0.5845586061477661,1988-06-24
0.5806089639663696,1988-06-27
0.5806089639663696,1988-06-28
0.560860276222229,1988-06-29
0.5687596201896667,1988-06-30
0.5964077711105347,1988-07-01
0.6122069954872131,1988-07-05
0.6201063990592957,1988-07-06
0.6201063990592957,1988-07-07
0.6161566972732544,1988-07-08
0.5964077711105347,1988-07-11
0.5885086059570312,1988-07-12
0.5845586061477661,1988-07-13
0.5964077711105347,1988-07-14
0.6003574132919312,1988-07-15
0.5952776074409485,1988-07-18
0.6032148599624634,1988-07-19
0.5992465615272522,1988-07-20
0.5794036388397217,1988-07-21
0.5833722352981567,1988-07-22
0.5833722352981567,1988-07-25
0.5873408317565918,1988-07-26
0.5952776074409485,1988-07-27
0.5873408317565918,1988-07-28
0.5794036388397217,1988-07-29
0.5794036388397217,1988-08-01
0.5794036388397217,1988-08-02
0.5873408317565918,1988-08-03
0.5913094878196716,1988-08-04
0.6032148599624634,1988-08-05
0.6230577230453491,1988-08-08
0.6111518144607544,1988-08-09
0.6151205897331238,1988-08-10
0.6190890073776245,1988-08-11
0.6111518144607544,1988-08-12
0.6190890073776245,1988-08-15
0.6270263195037842,1988-08-16
0.6270263195037842,1988-08-17
0.6190890073776245,1988-08-18
0.5952776074409485,1988-08-19
0.5952776074409485,1988-08-22
0.5913094878196716,1988-08-23
0.5794036388397217,1988-08-24
0.571466326713562,1988-08-25
0.571466326713562,1988-08-26
0.5674982666969299,1988-08-29
0.5674982666969299,1988-08-30
0.5674982666969299,1988-08-31
0.5595612525939941,1988-09-01
0.571466326713562,1988-09-02
0.5794036388397217,1988-09-06
0.5913094878196716,1988-09-07
0.6032148599624634,1988-09-08
0.6111518144607544,1988-09-09
0.6151205897331238,1988-09-12
0.607183575630188,1988-09-13
0.6032148599624634,1988-09-14
0.5952776074409485,1988-09-15
0.5794036388397217,1988-09-16
0.5794036388397217,1988-09-19
0.5913094878196716,1988-09-20
0.5913094878196716,1988-09-21
0.5873408317565918,1988-09-22
0.5794036388397217,1988-09-23
0.5833722352981567,1988-09-26
0.571466326713562,1988-09-27
0.5833722352981567,1988-09-28
0.5833722352981567,1988-09-29
0.5913094878196716,1988-09-30
0.5952776074409485,1988-10-03
0.607183575630188,1988-10-04
0.6032148599624634,1988-10-05
0.5992465615272522,1988-10-06
0.5952776074409485,1988-10-07
0.5952776074409485,1988-10-10
0.5873408317565918,1988-10-11
0.5833722352981567,1988-10-12
0.5873408317565918,1988-10-13
0.5952776074409485,1988-10-14
0.6021368503570557,1988-10-17
0.606124222278595,1988-10-18
0.6101118326187134,1988-10-19
0.6220749020576477,1988-10-20
0.6539761424064636,1988-10-21
0.6779020428657532,1988-10-24
0.6938527226448059,1988-10-25
0.6978404521942139,1988-10-26
0.6818898916244507,1988-10-27
0.6659397482872009,1988-10-28
0.6659397482872009,1988-10-31
0.6699267625808716,1988-11-01
0.6699267625808716,1988-11-02
0.6539761424064636,1988-11-03
0.6300504803657532,1988-11-04
0.6300504803657532,1988-11-07
0.6380256414413452,1988-11-08
0.6340383291244507,1988-11-09
0.6300504803657532,1988-11-10
0.6220749020576477,1988-11-11
0.6140995621681213,1988-11-14
0.6260624527931213,1988-11-15
0.6180869936943054,1988-11-16
0.606124222278595,1988-11-17
0.5941617488861084,1988-11-18
0.5901735424995422,1988-11-21
0.606124222278595,1988-11-22
0.6539761424064636,1988-11-23
0.6659397482872009,1988-11-25
0.6619512438774109,1988-11-28
0.6699267625808716,1988-11-29
0.6579639911651611,1988-11-30
0.6539761424064636,1988-12-01
0.6579639911651611,1988-12-02
0.6699267625808716,1988-12-05
0.6699267625808716,1988-12-06
0.6659397482872009,1988-12-07
0.6539761424064636,1988-12-08
0.6699267625808716,1988-12-09
0.6579639911651611,1988-12-12
0.6539761424064636,1988-12-13
0.6539761424064636,1988-12-14
0.6499887704849243,1988-12-15
0.6539761424064636,1988-12-16
0.6699267625808716,1988-12-19
0.6858773827552795,1988-12-20
0.6898651123046875,1988-12-21
0.6978404521942139,1988-12-22
0.7137912511825562,1988-12-23
0.7058159112930298,1988-12-27
0.7058159112930298,1988-12-28
0.6978404521942139,1988-12-29
0.7018279433250427,1988-12-30
0.6858773827552795,1989-01-03
0.6938527226448059,1989-01-04
0.6938527226448059,1989-01-05
0.6938527226448059,1989-01-06
0.7018279433250427,1989-01-09
0.7018279433250427,1989-01-10
0.7177789211273193,1989-01-11
0.7257537245750427,1989-01-12
0.7252733111381531,1989-01-13
0.7252733111381531,1989-01-16
0.7212664484977722,1989-01-17
0.7372943162918091,1989-01-18
0.7453081011772156,1989-01-19
0.7493160963058472,1989-01-20
0.7533223628997803,1989-01-23
0.7533223628997803,1989-01-24
0.7413015365600586,1989-01-25
0.7493160963058472,1989-01-26
0.7453081011772156,1989-01-27
0.7653433680534363,1989-01-30
0.769350528717041,1989-01-31
0.7533223628997803,1989-02-01
0.7372943162918091,1989-02-02
0.7132520079612732,1989-02-03
0.6972238421440125,1989-02-06
0.7012310028076172,1989-02-07
0.6811957359313965,1989-02-08
0.6571533679962158,1989-02-09
0.6571533679962158,1989-02-10
0.6571533679962158,1989-02-13
0.6691751480102539,1989-02-14
0.6771888732910156,1989-02-15
0.6771888732910156,1989-02-16
0.6691751480102539,1989-02-17
0.6611608266830444,1989-02-21
0.6491395831108093,1989-02-22
0.6611608266830444,1989-02-23
0.6571533679962158,1989-02-24
0.6651674509048462,1989-02-27
0.6771888732910156,1989-02-28
0.6892098188400269,1989-03-01
0.6892098188400269,1989-03-02
0.7012310028076172,1989-03-03
0.705237865447998,1989-03-06
0.7372943162918091,1989-03-07
0.7573297023773193,1989-03-08
0.7493160963058472,1989-03-09
0.7372943162918091,1989-03-10
0.7372943162918091,1989-03-13
0.6932169795036316,1989-03-14
0.705237865447998,1989-03-15
0.7132520079612732,1989-03-16
0.6972238421440125,1989-03-17
0.6972238421440125,1989-03-20
0.705237865447998,1989-03-21
0.7012310028076172,1989-03-22
0.6852028965950012,1989-03-23
0.6932169795036316,1989-03-27
0.6932169795036316,1989-03-28
0.7012310028076172,1989-03-29
0.705237865447998,1989-03-30
0.7132520079612732,1989-03-31
0.705237865447998,1989-04-03
0.6972238421440125,1989-04-04
0.705237865447998,1989-04-05
0.7092452049255371,1989-04-06
0.7012310028076172,1989-04-07
0.7012310028076172,1989-04-10
0.6892098188400269,1989-04-11
0.6972238421440125,1989-04-12
0.705237865447998,1989-04-13
0.7212664484977722,1989-04-14
0.7127297520637512,1989-04-17
0.70467609167099,1989-04-18
0.7087026834487915,1989-04-19
0.7006492018699646,1989-04-20
0.692595899105072,1989-04-21
0.6845424771308899,1989-04-24
0.7006492018699646,1989-04-25
0.7167564630508423,1989-04-26
0.7087026834487915,1989-04-27
0.7087026834487915,1989-04-28
0.7006492018699646,1989-05-01
0.70467609167099,1989-05-02
0.7167564630508423,1989-05-03
0.7087026834487915,1989-05-04
0.7167564630508423,1989-05-05
0.7248098850250244,1989-05-08
0.7288364768028259,1989-05-09
0.7368900179862976,1989-05-10
0.7368900179862976,1989-05-11
0.7449436783790588,1989-05-12
0.7570233345031738,1989-05-15
0.7610504031181335,1989-05-16
0.7811836004257202,1989-05-17
0.7811836004257202,1989-05-18
0.7731300592422485,1989-05-19
0.7852107882499695,1989-05-22
0.7811836004257202,1989-05-23
0.7932642102241516,1989-05-24
0.8053441643714905,1989-05-25
0.7972903251647949,1989-05-26
0.7972903251647949,1989-05-30
0.8013172745704651,1989-05-31
0.8013172745704651,1989-06-01
0.8053441643714905,1989-06-02
0.8013172745704651,1989-06-05
0.8053441643714905,1989-06-06
0.8013172745704651,1989-06-07
0.8013172745704651,1989-06-08
0.7932642102241516,1989-06-09
0.7932642102241516,1989-06-12
0.8093709349632263,1989-06-13
0.8133970499038696,1989-06-14
0.8053441643714905,1989-06-15
0.8053441643714905,1989-06-16
0.8133970499038696,1989-06-19
0.8214507699012756,1989-06-20
0.8375576734542847,1989-06-21
0.8375576734542847,1989-06-22
0.8496384024620056,1989-06-23
0.8456110954284668,1989-06-26
0.853664755821228,1989-06-27
0.8657451272010803,1989-06-28
0.8576911687850952,1989-06-29
0.8415843844413757,1989-06-30
0.8415843844413757,1989-07-03
0.8657451272010803,1989-07-05
0.8576911687850952,1989-07-06
0.8697715401649475,1989-07-07
0.8697715401649475,1989-07-10
0.9019849896430969,1989-07-11
0.9019849896430969,1989-07-12
0.8778249621391296,1989-07-13
0.8818519115447998,1989-07-14
0.8894524574279785,1989-07-17
0.8975386619567871,1989-07-18
0.8934950232505798,1989-07-19
0.8854097127914429,1989-07-20
0.8813664317131042,1989-07-21
0.8934950232505798,1989-07-24
0.8773236274719238,1989-07-25
0.8773236274719238,1989-07-26
0.9217962026596069,1989-07-27
0.9420112371444702,1989-07-28
0.9460541605949402,1989-07-31
0.937968373298645,1989-08-01
0.937968373298645,1989-08-02
0.937968373298645,1989-08-03
0.9420112371444702,1989-08-04
0.9056240320205688,1989-08-07
0.8934950232505798,1989-08-08
0.9056240320205688,1989-08-09
0.9177533388137817,1989-08-10
0.8934950232505798,1989-08-11
0.9015816450119019,1989-08-14
0.8894524574279785,1989-08-15
0.8975386619567871,1989-08-16
0.8813664317131042,1989-08-17
0.9056240320205688,1989-08-18
0.9056240320205688,1989-08-21
0.9137097597122192,1989-08-22
0.9298818707466125,1989-08-23
0.9420112371444702,1989-08-24
0.9460541605949402,1989-08-25
0.9622253775596619,1989-08-28
0.958183228969574,1989-08-29
0.9460541605949402,1989-08-30
0.9420112371444702,1989-08-31
0.9460541605949402,1989-09-01
0.9541403651237488,1989-09-05
0.9541403651237488,1989-09-06
0.9460541605949402,1989-09-07
0.9420112371444702,1989-09-08
0.937968373298645,1989-09-11
0.9298818707466125,1989-09-12
0.9258390069007874,1989-09-13
0.9177533388137817,1989-09-14
0.9217962026596069,1989-09-15
0.9298818707466125,1989-09-18
0.9298818707466125,1989-09-19
0.9339253306388855,1989-09-20
0.9339253306388855,1989-09-21
0.9258390069007874,1989-09-22
0.9258390069007874,1989-09-25
0.9258390069007874,1989-09-26
0.9258390069007874,1989-09-27
0.9298818707466125,1989-09-28
0.958183228969574,1989-09-29
0.9622253775596619,1989-10-02
0.9541403651237488,1989-10-03
0.9622253775596619,1989-10-04
0.958183228969574,1989-10-05
0.9622253775596619,1989-10-06
0.9703110456466675,1989-10-09
0.982441246509552,1989-10-10
0.9945696592330933,1989-10-11
0.9905269145965576,1989-10-12
0.9298818707466125,1989-10-13
0.9212781190872192,1989-10-16
0.9415706396102905,1989-10-17
0.9375122785568237,1989-10-18
0.9375122785568237,1989-10-19
0.9375122785568237,1989-10-20
0.9375122785568237,1989-10-23
0.9293954968452454,1989-10-24
0.9415706396102905,1989-10-25
0.9496877193450928,1989-10-26
0.9375122785568237,1989-10-27
0.9375122785568237,1989-10-30
0.9456294178962708,1989-10-31
0.9618634581565857,1989-11-01
0.9659217000007629,1989-11-02
0.9780976176261902,1989-11-03
0.9740381240844727,1989-11-06
0.9780976176261902,1989-11-07
0.9983890056610107,1989-11-08
1.0024484395980835,1989-11-09
1.038974642753601,1989-11-10
1.0673843622207642,1989-11-13
1.038974642753601,1989-11-14
1.038974642753601,1989-11-15
1.0470913648605347,1989-11-16
1.0511500835418701,1989-11-17
1.038974642753601,1989-11-20
1.0470913648605347,1989-11-21
1.0552085638046265,1989-11-22
1.0673843622207642,1989-11-24
1.0795588493347168,1989-11-27
1.0917350053787231,1989-11-28
1.0876754522323608,1989-11-29
1.083617925643921,1989-11-30
1.0876754522323608,1989-12-01
1.0876754522323608,1989-12-04
1.0795588493347168,1989-12-05
1.0714424848556519,1989-12-06
1.0755009651184082,1989-12-07
1.0673843622207642,1989-12-08
1.0633249282836914,1989-12-11
1.0714424848556519,1989-12-12
1.0673843622207642,1989-12-13
1.0714424848556519,1989-12-14
1.0795588493347168,1989-12-15
1.0795588493347168,1989-12-18
1.083617925643921,1989-12-19
1.083617925643921,1989-12-20
1.083617925643921,1989-12-21
1.0917350053787231,1989-12-22
1.0876754522323608,1989-12-26
1.0917350053787231,1989-12-27
1.0957921743392944,1989-12-28
1.0957921743392944,1989-12-29
1.1282613277435303,1990-01-02
1.1363784074783325,1990-01-03
1.112027645111084,1990-01-04
1.112027645111084,1990-01-05
1.0957921743392944,1990-01-08
1.0957921743392944,1990-01-09
1.0876754522323608,1990-01-10
1.0876754522323608,1990-01-11
1.059319257736206,1990-01-12
1.0226513147354126,1990-01-15
1.0511707067489624,1990-01-16
1.038947582244873,1990-01-17
1.047096610069275,1990-01-18
1.0633935928344727,1990-01-19
1.047096610069275,1990-01-22
1.0552449226379395,1990-01-23
1.0430222749710083,1990-01-24
1.030799388885498,1990-01-25
1.034873604774475,1990-01-26
1.01857590675354,1990-01-29
0.9859817028045654,1990-01-30
0.99413001537323,1990-01-31
0.9900559186935425,1990-02-01
0.9900559186935425,1990-02-02
0.9859817028045654,1990-02-05
0.9819080233573914,1990-02-06
0.9696846604347229,1990-02-07
0.9737589359283447,1990-02-08
0.9696846604347229,1990-02-09
0.9737589359283447,1990-02-12
0.9737589359283447,1990-02-13
0.9696846604347229,1990-02-14
0.9696846604347229,1990-02-15
0.9656105637550354,1990-02-16
0.9656105637550354,1990-02-20
0.9452387094497681,1990-02-21
0.9452387094497681,1990-02-22
0.9452387094497681,1990-02-23
0.9452387094497681,1990-02-26
0.99413001537323,1990-02-27
0.99413001537323,1990-02-28
1.002278447151184,1990-03-01
1.002278447151184,1990-03-02
1.0104275941848755,1990-03-05
1.0837645530700684,1990-03-06
1.091912865638733,1990-03-07
1.1082109212875366,1990-03-08
1.1245081424713135,1990-03-09
1.1245081424713135,1990-03-12
1.100061058998108,1990-03-13
1.100061058998108,1990-03-14
1.1163599491119385,1990-03-15
1.100061058998108,1990-03-16
1.091912865638733,1990-03-19
1.091912865638733,1990-03-20
1.100061058998108,1990-03-21
1.075616478919983,1990-03-22
1.067467451095581,1990-03-23
1.0511707067489624,1990-03-26
1.0267243385314941,1990-03-27
1.0104275941848755,1990-03-28
1.0104275941848755,1990-03-29
1.01857590675354,1990-03-30
0.9859817028045654,1990-04-02
0.99413001537323,1990-04-03
0.9859817028045654,1990-04-04
0.9859817028045654,1990-04-05
0.9778327941894531,1990-04-06
0.961536169052124,1990-04-09
0.9533873796463013,1990-04-10
0.9778327941894531,1990-04-11
1.01857590675354,1990-04-12
1.0391966104507446,1990-04-16
1.0310132503509521,1990-04-17
1.022830843925476,1990-04-18
1.0310132503509521,1990-04-19
1.022830843925476,1990-04-20
1.022830843925476,1990-04-23
1.0064653158187866,1990-04-24
1.0146484375,1990-04-25
0.9982828497886658,1990-04-26
1.0146484375,1990-04-27
1.0064653158187866,1990-04-30
0.9982828497886658,1990-05-01
0.9901005029678345,1990-05-02
0.9982828497886658,1990-05-03
0.9819175004959106,1990-05-04
0.9737353920936584,1990-05-07
0.9819175004959106,1990-05-08
0.9655528664588928,1990-05-09
1.0146484375,1990-05-10
1.022830843925476,1990-05-11
1.0391966104507446,1990-05-14
1.022830843925476,1990-05-15
1.0310132503509521,1990-05-16
1.0555617809295654,1990-05-17
1.104656457901001,1990-05-18
1.088291883468628,1990-05-21
1.0964741706848145,1990-05-22
1.0964741706848145,1990-05-23
1.0964741706848145,1990-05-24
1.1128402948379517,1990-05-25
1.1128402948379517,1990-05-29
1.1292057037353516,1990-05-30
1.145570993423462,1990-05-31
1.145570993423462,1990-06-01
1.1783015727996826,1990-06-04
1.1619362831115723,1990-06-05
1.1701186895370483,1990-06-06
1.1537535190582275,1990-06-07
1.1128402948379517,1990-06-08
1.1292057037353516,1990-06-11
1.1292057037353516,1990-06-12
1.1128402948379517,1990-06-13
1.121023416519165,1990-06-14
1.104656457901001,1990-06-15
1.1128402948379517,1990-06-18
1.1783015727996826,1990-06-19
1.1701186895370483,1990-06-20
1.1701186895370483,1990-06-21
1.1701186895370483,1990-06-22
1.1537535190582275,1990-06-25
1.186484456062317,1990-06-26
1.2110321521759033,1990-06-27
1.2028495073318481,1990-06-28
1.2028495073318481,1990-06-29
1.1946662664413452,1990-07-02
1.1783015727996826,1990-07-03
1.1619362831115723,1990-07-05
1.1619362831115723,1990-07-06
1.1537535190582275,1990-07-09
1.121023416519165,1990-07-10
1.145570993423462,1990-07-11
1.1292057037353516,1990-07-12
1.1128402948379517,1990-07-13
1.1581816673278809,1990-07-16
1.1499673128128052,1990-07-17
1.1581816673278809,1990-07-18
1.1581816673278809,1990-07-19
1.1499673128128052,1990-07-20
1.1171118021011353,1990-07-23
1.1253252029418945,1990-07-24
1.1253252029418945,1990-07-25
1.1335394382476807,1990-07-26
1.1171118021011353,1990-07-27
1.1006834506988525,1990-07-30
1.1171118021011353,1990-07-31
1.1171118021011353,1990-08-01
1.1088967323303223,1990-08-02
1.067826747894287,1990-08-03
0.9856867790222168,1990-08-06
1.0185433626174927,1990-08-07
1.067826747894287,1990-08-08
1.0513991117477417,1990-08-09
1.0431851148605347,1990-08-10
1.0349706411361694,1990-08-13
1.0267574787139893,1990-08-14
1.0596129894256592,1990-08-15
1.067826747894287,1990-08-16
0.9939004778862,1990-08-17
1.0513991117477417,1990-08-20
1.002114176750183,1990-08-21
1.0267574787139893,1990-08-22
0.9856867790222168,1990-08-23
0.9446161389350891,1990-08-24
0.9939004778862,1990-08-27
0.9856867790222168,1990-08-28
0.9856867790222168,1990-08-29
0.9774722456932068,1990-08-30
0.9774722456932068,1990-08-31
0.9856867790222168,1990-09-04
1.002114176750183,1990-09-05
1.0103282928466797,1990-09-06
0.9939004778862,1990-09-07
0.9856867790222168,1990-09-10
1.002114176750183,1990-09-11
1.002114176750183,1990-09-12
0.969258189201355,1990-09-13
0.9774722456932068,1990-09-14
1.0103282928466797,1990-09-17
0.9856867790222168,1990-09-18
0.9939004778862,1990-09-19
0.9856867790222168,1990-09-20
0.9856867790222168,1990-09-21
0.9856867790222168,1990-09-24
0.9774722456932068,1990-09-25
0.9774722456932068,1990-09-26
0.969258189201355,1990-09-27
0.969258189201355,1990-09-28
0.9774722456932068,1990-10-01
0.9856867790222168,1990-10-02
0.9939004778862,1990-10-03
0.9939004778862,1990-10-04
0.969258189201355,1990-10-05
0.9528302550315857,1990-10-08
0.9528302550315857,1990-10-09
0.9446161389350891,1990-10-10
0.9364019632339478,1990-10-11
0.9281882047653198,1990-10-12
0.9654871821403503,1990-10-15
0.9572353363037109,1990-10-16
0.9654871821403503,1990-10-17
0.9324794411659241,1990-10-18
0.9489837884902954,1990-10-19
0.9572353363037109,1990-10-22
