PBR,Date
16.48076629638672,2007-10-23
17.03496551513672,2007-10-24
17.426271438598633,2007-10-25
18.191017150878906,2007-10-26
18.767065048217773,2007-10-29
18.165193557739258,2007-10-30
18.995494842529297,2007-10-31
18.612125396728516,2007-11-01
18.53267478942871,2007-11-02
17.928817749023438,2007-11-05
18.876310348510742,2007-11-06
18.421438217163086,2007-11-07
23.194643020629883,2007-11-08
21.404943466186523,2007-11-09
18.850488662719727,2007-11-12
20.958005905151367,2007-11-13
20.50313949584961,2007-11-14
19.819822311401367,2007-11-15
21.009653091430664,2007-11-16
20.054224014282227,2007-11-19
20.85670280456543,2007-11-20
19.672840118408203,2007-11-21
20.018465042114258,2007-11-23
18.77103614807129,2007-11-26
18.810758590698242,2007-11-27
19.613250732421875,2007-11-28
19.17823600769043,2007-11-29
19.128578186035156,2007-11-30
19.26563835144043,2007-12-03
19.118650436401367,2007-12-04
20.387929916381836,2007-12-05
21.190412521362305,2007-12-06
21.19637107849121,2007-12-07
20.868627548217773,2007-12-10
20.51505470275879,2007-12-11
22.241191864013672,2007-12-12
21.96707534790039,2007-12-13
21.31953239440918,2007-12-14
19.827770233154297,2007-12-17
20.72560691833496,2007-12-18
20.90040397644043,2007-12-19
21.452611923217773,2007-12-20
22.485511779785156,2007-12-21
23.12114906311035,2007-12-24
23.22245216369629,2007-12-26
23.03573989868164,2007-12-27
23.363479614257812,2007-12-28
22.890727996826172,2007-12-31
23.59986114501953,2008-01-02
23.19265365600586,2008-01-03
21.82802963256836,2008-01-04
21.37514305114746,2008-01-07
21.919401168823242,2008-01-08
22.686140060424805,2008-01-09
22.66031265258789,2008-01-10
22.090227127075195,2008-01-11
22.173137664794922,2008-01-14
21.025218963623047,2008-01-15
19.54846954345703,2008-01-16
18.44639015197754,2008-01-17
18.807104110717773,2008-01-18
19.24753761291504,2008-01-22
19.598289489746094,2008-01-23
20.413394927978516,2008-01-24
20.849842071533203,2008-01-25
21.926008224487305,2008-01-28
21.62906837463379,2008-01-29
21.772560119628906,2008-01-30
22.11334800720215,2008-01-31
22.531864166259766,2008-02-01
22.69727325439453,2008-02-04
21.218536376953125,2008-02-05
21.126853942871094,2008-02-06
22.24089241027832,2008-02-07
22.234912872314453,2008-02-08
22.93840789794922,2008-02-11
22.66936683654785,2008-02-12
23.346960067749023,2008-02-13
22.96432113647461,2008-02-14
22.808876037597656,2008-02-15
23.44860076904297,2008-02-19
24.02255630493164,2008-02-20
23.556217193603516,2008-02-21
23.6259708404541,2008-02-22
23.89501190185547,2008-02-25
24.263704299926758,2008-02-26
24.91339683532715,2008-02-27
24.883501052856445,2008-02-28
23.384828567504883,2008-02-29
23.424686431884766,2008-03-03
22.43022346496582,2008-03-04
23.26923179626465,2008-03-05
22.62552833557129,2008-03-06
22.254846572875977,2008-03-07
21.64301872253418,2008-03-10
22.834781646728516,2008-03-11
22.794921875,2008-03-12
22.294708251953125,2008-03-13
21.567289352416992,2008-03-14
20.64059066772461,2008-03-17
21.256399154663086,2008-03-18
19.420927047729492,2008-03-19
19.100065231323242,2008-03-20
19.450815200805664,2008-03-24
20.415388107299805,2008-03-25
20.885717391967773,2008-03-26
20.297807693481445,2008-03-27
20.10848045349121,2008-03-28
20.349618911743164,2008-03-31
20.835895538330078,2008-04-01
21.617115020751953,2008-04-02
21.9140567779541,2008-04-03
22.081457138061523,2008-04-04
22.1875057220459,2008-04-07
22.746685028076172,2008-04-08
22.894468307495117,2008-04-09
23.000320434570312,2008-04-10
22.536989212036133,2008-04-11
24.400270462036133,2008-04-14
24.58399772644043,2008-04-15
24.53207015991211,2008-04-16
25.06130027770996,2008-04-17
25.06130027770996,2008-04-18
25.726318359375,2008-04-21
25.48866844177246,2008-04-22
25.19910430908203,2008-04-23
24.37430191040039,2008-04-24
24.62993049621582,2008-04-25
24.516096115112305,2008-04-28
23.32383918762207,2008-04-29
24.24848747253418,2008-04-30
24.354328155517578,2008-05-01
24.847614288330078,2008-05-02
25.2709903717041,2008-05-05
26.019901275634766,2008-05-06
25.312929153442383,2008-05-07
25.47469139099121,2008-05-08
25.802209854125977,2008-05-09
26.241561889648438,2008-05-12
26.900604248046875,2008-05-13
26.46923828125,2008-05-14
27.268070220947266,2008-05-15
28.218673706054688,2008-05-16
28.833776473999023,2008-05-19
29.600643157958984,2008-05-20
30.032028198242188,2008-05-21
28.7658748626709,2008-05-22
28.9096622467041,2008-05-23
28.086872100830078,2008-05-27
29.305086135864258,2008-05-28
28.270599365234375,2008-05-29
28.15876579284668,2008-05-30
28.498258590698242,2008-06-02
27.188180923461914,2008-06-03
26.121740341186523,2008-06-04
27.371906280517578,2008-06-05
27.188180923461914,2008-06-06
27.559642791748047,2008-06-09
26.477235794067383,2008-06-10
26.43329429626465,2008-06-11
26.565105438232422,2008-06-12
27.136260986328125,2008-06-13
27.367921829223633,2008-06-16
27.807287216186523,2008-06-17
27.41983985900879,2008-06-18
26.62101936340332,2008-06-19
26.069814682006836,2008-06-20
26.48921012878418,2008-06-23
26.417316436767578,2008-06-24
27.49174690246582,2008-06-25
27.288034439086914,2008-06-26
27.651504516601562,2008-06-27
28.29056739807129,2008-06-30
28.054912567138672,2008-07-01
26.800750732421875,2008-07-02
26.249555587768555,2008-07-03
25.758277893066406,2008-07-07
24.887556076049805,2008-07-08
24.24449348449707,2008-07-09
24.659889221191406,2008-07-10
24.647911071777344,2008-07-11
24.907529830932617,2008-07-14
24.4561824798584,2008-07-15
24.03679847717285,2008-07-16
23.174062728881836,2008-07-17
23.190040588378906,2008-07-18
23.829105377197266,2008-07-21
23.0582275390625,2008-07-22
22.29135513305664,2008-07-23
21.30480194091797,2008-07-24
21.208938598632812,2008-07-25
21.412641525268555,2008-07-28
21.568408966064453,2008-07-29
22.7586727142334,2008-07-30
22.331295013427734,2008-07-31
21.75214385986328,2008-08-01
20.645769119262695,2008-08-04
20.06261444091797,2008-08-05
20.685707092285156,2008-08-06
20.813514709472656,2008-08-07
20.394132614135742,2008-08-08
19.747074127197266,2008-08-11
19.743087768554688,2008-08-12
20.605825424194336,2008-08-13
20.242359161376953,2008-08-14
19.459503173828125,2008-08-15
19.080059051513672,2008-08-18
19.850929260253906,2008-08-19
20.6337833404541,2008-08-20
21.59237289428711,2008-08-21
21.10110092163086,2008-08-22
20.561891555786133,2008-08-25
20.585857391357422,2008-08-26
21.248882293701172,2008-08-27
21.192964553833008,2008-08-28
21.06515121459961,2008-08-29
19.63125228881836,2008-09-02
19.187898635864258,2008-09-03
18.141429901123047,2008-09-04
17.897796630859375,2008-09-05
17.250734329223633,2008-09-08
15.353514671325684,2008-09-09
15.820828437805176,2008-09-10
16.84733009338379,2008-09-11
18.253271102905273,2008-09-12
16.116395950317383,2008-09-15
16.85930633544922,2008-09-16
15.693020820617676,2008-09-17
15.776890754699707,2008-09-18
18.900314331054688,2008-09-19
19.187898635864258,2008-09-22
17.750003814697266,2008-09-23
18.093505859375,2008-09-24
19.299734115600586,2008-09-25
18.596763610839844,2008-09-26
15.701005935668945,2008-09-29
17.55429458618164,2008-09-30
17.366567611694336,2008-10-01
15.209728240966797,2008-10-02
14.666524887084961,2008-10-03
13.659995079040527,2008-10-06
11.938515663146973,2008-10-07
11.894580841064453,2008-10-08
11.01986312866211,2008-10-09
10.42473030090332,2008-10-10
13.580109596252441,2008-10-13
13.016939163208008,2008-10-14
10.013336181640625,2008-10-15
10.205055236816406,2008-10-16
10.468667984008789,2008-10-17
11.622981071472168,2008-10-20
10.72029972076416,2008-10-21
9.246459007263184,2008-10-22
9.621909141540527,2008-10-23
8.407687187194824,2008-10-24
7.84451150894165,2008-10-27
8.986838340759277,2008-10-28
9.669837951660156,2008-10-29
10.792194366455078,2008-10-30
10.740272521972656,2008-10-31
10.532575607299805,2008-11-03
12.214113235473633,2008-11-04
10.808170318603516,2008-11-05
9.92147159576416,2008-11-06
10.692340850830078,2008-11-07
10.868083953857422,2008-11-10
10.24100399017334,2008-11-11
8.751184463500977,2008-11-12
9.569985389709473,2008-11-13
8.567451477050781,2008-11-14
8.515528678894043,2008-11-17
8.168039321899414,2008-11-18
7.133554458618164,2008-11-19
5.967261791229248,2008-11-20
6.949819564819336,2008-11-21
7.712704181671143,2008-11-24
7.788594722747803,2008-11-25
8.835064888000488,2008-11-26
8.363750457763672,2008-11-28
7.141541957855225,2008-12-01
7.361220836639404,2008-12-02
7.453083515167236,2008-12-03
6.8539605140686035,2008-12-04
7.1655049324035645,2008-12-05
7.72468900680542,2008-12-08
7.7686238288879395,2008-12-09
8.819087028503418,2008-12-10
9.142609596252441,2008-12-11
9.2105131149292,2008-12-12
9.33033561706543,2008-12-15
10.328874588012695,2008-12-16
9.869546890258789,2008-12-17
9.214505195617676,2008-12-18
9.346311569213867,2008-12-19
8.735208511352539,2008-12-22
8.671299934387207,2008-12-23
8.902962684631348,2008-12-24
9.006808280944824,2008-12-26
9.27554988861084,2008-12-29
9.826289176940918,2008-12-30
10.140993118286133,2008-12-31
10.749702453613281,2009-01-02
11.155510902404785,2009-01-05
11.673116683959961,2009-01-06
10.73728084564209,2009-01-07
11.213479995727539,2009-01-08
11.159649848937988,2009-01-09
10.248655319213867,2009-01-12
10.414292335510254,2009-01-13
9.635808944702148,2009-01-14
10.112009048461914,2009-01-15
10.348036766052246,2009-01-16
9.528144836425781,2009-01-20
10.414292335510254,2009-01-21
10.05817699432373,2009-01-22
10.178264617919922,2009-01-23
10.124431610107422,2009-01-26
10.112009048461914,2009-01-27
11.047846794128418,2009-01-28
10.861504554748535,2009-01-29
10.84908390045166,2009-01-30
10.733139038085938,2009-02-02
11.13066577911377,2009-02-03
11.283876419067383,2009-02-04
11.631707191467285,2009-02-05
12.335655212402344,2009-02-06
12.517853736877441,2009-02-09
11.880159378051758,2009-02-10
12.099624633789062,2009-02-11
12.203152656555176,2009-02-12
12.410189628601074,2009-02-13
11.490918159484863,2009-02-17
11.105817794799805,2009-02-18
11.304580688476562,2009-02-19
10.99815559387207,2009-02-20
10.339755058288574,2009-02-23
11.105817794799805,2009-02-24
11.275593757629395,2009-02-25
11.511622428894043,2009-02-26
11.482638359069824,2009-02-27
10.480545043945312,2009-03-02
10.5426607131958,2009-03-03
11.408101081848145,2009-03-04
11.138943672180176,2009-03-05
11.064408302307129,2009-03-06
11.010576248168945,2009-03-09
11.896726608276367,2009-03-10
11.892580032348633,2009-03-11
12.368785858154297,2009-03-12
12.44746208190918,2009-03-13
12.170022964477539,2009-03-16
12.617236137390137,2009-03-17
12.840841293334961,2009-03-18
13.375014305114746,2009-03-19
13.362595558166504,2009-03-20
14.488908767700195,2009-03-23
14.03754997253418,2009-03-24
14.244598388671875,2009-03-25
14.161779403686523,2009-03-26
13.416426658630371,2009-03-27
12.770450592041016,2009-03-30
12.617236137390137,2009-03-31
13.3294677734375,2009-04-01
14.27358341217041,2009-04-02
14.534457206726074,2009-04-03
14.203185081481934,2009-04-06
14.128656387329102,2009-04-07
14.203185081481934,2009-04-08
15.028748512268066,2009-04-09
14.991167068481445,2009-04-13
14.648751258850098,2009-04-14
14.364795684814453,2009-04-15
14.47336483001709,2009-04-16
14.247869491577148,2009-04-17
13.42940902709961,2009-04-20
13.617323875427246,2009-04-21
13.479523658752441,2009-04-22
13.77600383758545,2009-04-23
13.993144035339355,2009-04-24
13.466994285583496,2009-04-27
13.542160034179688,2009-04-28
14.10171890258789,2009-04-29
14.018199920654297,2009-04-30
14.623696327209473,2009-05-01
15.7302827835083,2009-05-04
15.801274299621582,2009-05-05
16.302370071411133,2009-05-06
16.001712799072266,2009-05-07
16.7032527923584,2009-05-08
16.694894790649414,2009-05-11
16.35247802734375,2009-05-12
15.596653938293457,2009-05-13
15.834681510925293,2009-05-14
15.454680442810059,2009-05-15
16.452693939208984,2009-05-18
16.7825870513916,2009-05-19
17.09994888305664,2009-05-20
16.648963928222656,2009-05-21
16.94544792175293,2009-05-22
17.509178161621094,2009-05-26
17.488298416137695,2009-05-27
18.168956756591797,2009-05-28
18.38609504699707,2009-05-29
19.05840492248535,2009-06-01
18.745220184326172,2009-06-02
17.52588653564453,2009-06-03
18.227418899536133,2009-06-04
18.064558029174805,2009-06-05
18.0478572845459,2009-06-08
18.039506912231445,2009-06-09
18.13555335998535,2009-06-10
18.853792190551758,2009-06-11
18.352697372436523,2009-06-12
17.60104751586914,2009-06-15
17.162588119506836,2009-06-16
16.82016944885254,2009-06-17
16.615556716918945,2009-06-18
16.824342727661133,2009-06-19
15.596653938293457,2009-06-22
16.131168365478516,2009-06-23
16.235553741455078,2009-06-24
16.853578567504883,2009-06-25
17.058191299438477,2009-06-26
17.275331497192383,2009-06-29
17.11247444152832,2009-06-30
16.903684616088867,2009-07-01
16.285669326782227,2009-07-02
15.768341064453125,2009-07-06
15.220688819885254,2009-07-07
14.930001258850098,2009-07-08
15.275450706481934,2009-07-09
15.271235466003418,2009-07-10
15.582977294921875,2009-07-13
15.545065879821777,2009-07-14
16.412887573242188,2009-07-15
16.60246467590332,2009-07-16
16.859445571899414,2009-07-17
17.482938766479492,2009-07-20
17.516633987426758,2009-07-21
17.33970069885254,2009-07-22
17.933698654174805,2009-07-23
17.887353897094727,2009-07-24
17.996891021728516,2009-07-27
17.53769874572754,2009-07-28
16.792036056518555,2009-07-29
17.230167388916016,2009-07-30
17.373401641845703,2009-07-31
18.22015953063965,2009-08-03
18.07692527770996,2009-08-04
18.215953826904297,2009-08-05
17.853656768798828,2009-08-06
17.921058654785156,2009-08-07
17.773609161376953,2009-08-10
17.45344352722168,2009-08-11
17.67250633239746,2009-08-12
18.055864334106445,2009-08-13
17.78203773498535,2009-08-14
17.217525482177734,2009-08-17
17.655658721923828,2009-08-18
17.94212532043457,2009-08-19
18.123271942138672,2009-08-20
18.675140380859375,2009-08-21
18.506629943847656,2009-08-24
18.249650955200195,2009-08-25
17.975826263427734,2009-08-26
17.75676155090332,2009-08-27
17.470294952392578,2009-08-28
16.699359893798828,2009-08-31
16.408679962158203,2009-09-01
16.880504608154297,2009-09-02
16.960548400878906,2009-09-03
17.634597778320312,2009-09-04
18.08536148071289,2009-09-08
18.21174430847168,2009-09-09
18.60773277282715,2009-09-10
18.422380447387695,2009-09-11
18.569822311401367,2009-09-14
18.738332748413086,2009-09-15
19.134328842163086,2009-09-16
19.045867919921875,2009-09-17
19.01215934753418,2009-09-18
19.03744125366211,2009-09-21
19.446075439453125,2009-09-22
18.98688507080078,2009-09-23
18.510848999023438,2009-09-24
18.649864196777344,2009-09-25
19.117481231689453,2009-09-28
19.1638240814209,2009-09-29
19.3365421295166,2009-09-30
18.809053421020508,2009-10-01
18.93182373046875,2009-10-02
19.1773681640625,2009-10-05
19.439836502075195,2009-10-06
19.554141998291016,2009-10-07
20.08331871032715,2009-10-08
20.303457260131836,2009-10-09
20.438920974731445,2009-10-12
20.523597717285156,2009-10-13
21.107807159423828,2009-10-14
21.39144515991211,2009-10-15
21.323707580566406,2009-10-16
21.76398468017578,2009-10-19
21.014667510986328,2009-10-20
21.255971908569336,2009-10-21
21.31100845336914,2009-10-22
20.99350357055664,2009-10-23
20.769132614135742,2009-10-26
20.42622184753418,2009-10-27
19.23240852355957,2009-10-28
20.50665855407715,2009-10-29
19.566844940185547,2009-10-30
19.774276733398438,2009-11-02
20.024049758911133,2009-11-03
20.155284881591797,2009-11-04
20.85379981994629,2009-11-05
20.74796485900879,2009-11-06
21.54384994506836,2009-11-09
21.641212463378906,2009-11-10
21.55231285095215,2009-11-11
20.862268447875977,2009-11-12
21.24327278137207,2009-11-13
21.569246292114258,2009-11-16
21.979888916015625,2009-11-17
21.649681091308594,2009-11-18
21.607349395751953,2009-11-19
21.192476272583008,2009-11-20
21.64545440673828,2009-11-23
21.772449493408203,2009-11-24
22.441328048706055,2009-11-25
21.730117797851562,2009-11-27
21.70895004272461,2009-11-30
22.37782859802246,2009-12-01
22.352428436279297,2009-12-02
22.064558029174805,2009-12-03
21.50574493408203,2009-12-04
21.217876434326172,2009-12-07
20.48972511291504,2009-12-08
20.523597717285156,2009-12-09
20.608257293701172,2009-12-10
20.39236068725586,2009-12-11
20.4473934173584,2009-12-14
20.46856117248535,2009-12-15
20.544761657714844,2009-12-16
19.96901512145996,2009-12-17
19.710784912109375,2009-12-18
19.59647560119629,2009-12-21
19.516040802001953,2009-12-22
20.015033721923828,2009-12-23
20.13414764404297,2009-12-24
20.406400680541992,2009-12-28
20.300052642822266,2009-12-29
20.283037185668945,2009-12-30
20.283037185668945,2009-12-31
20.716941833496094,2010-01-04
20.504243850708008,2010-01-05
20.80628204345703,2010-01-06
20.504243850708008,2010-01-07
20.614850997924805,2010-01-08
20.461700439453125,2010-01-11
20.023540496826172,2010-01-12
19.738523483276367,2010-01-13
19.20252227783203,2010-01-14
19.300363540649414,2010-01-15
19.62367057800293,2010-01-19
18.985570907592773,2010-01-20
18.11349868774414,2010-01-21
17.8837890625,2010-01-22
17.534955978393555,2010-01-25
17.32651138305664,2010-01-26
17.55622673034668,2010-01-27
17.64556312561035,2010-01-28
17.25844383239746,2010-01-29
17.75616455078125,2010-02-01
17.854013442993164,2010-02-02
17.611530303955078,2010-02-03
16.518251419067383,2010-02-04
16.49698257446289,2010-02-05
16.25025177001953,2010-02-08
16.820289611816406,2010-02-09
16.913867950439453,2010-02-10
17.29248046875,2010-02-11
17.390321731567383,2010-02-12
17.70511817932129,2010-02-16
17.74340057373047,2010-02-17
18.096485137939453,2010-02-18
18.122005462646484,2010-02-19
18.1092472076416,2010-02-22
17.794448852539062,2010-02-23
17.68810272216797,2010-02-24
17.80721092224121,2010-02-25
18.14327621459961,2010-02-26
18.44105339050293,2010-03-01
18.73458480834961,2010-03-02
18.73458480834961,2010-03-03
18.65801429748535,2010-03-04
19.12169647216797,2010-03-05
19.04086685180664,2010-03-08
19.474775314331055,2010-03-09
19.806594848632812,2010-03-10
19.89166831970215,2010-03-11
20.036300659179688,2010-03-12
19.83637046813965,2010-03-15
19.998018264770508,2010-03-16
19.92995262145996,2010-03-17
19.66620635986328,2010-03-18
19.325891494750977,2010-03-19
19.130203247070312,2010-03-22
19.176998138427734,2010-03-23
19.096174240112305,2010-03-24
18.547405242919922,2010-03-25
18.338958740234375,2010-03-26
18.71331214904785,2010-03-29
18.709060668945312,2010-03-30
18.930265426635742,2010-03-31
19.30462074279785,2010-04-01
19.530080795288086,2010-04-05
19.717252731323242,2010-04-06
19.376934051513672,2010-04-07
19.317384719848633,2010-04-08
19.236553192138672,2010-04-09
18.747346878051758,2010-04-12
18.611217498779297,2010-04-13
18.79839515686035,2010-04-14
18.462329864501953,2010-04-15
17.985877990722656,2010-04-16
18.241119384765625,2010-04-19
18.721818923950195,2010-04-20
18.5006103515625,2010-04-21
18.483598709106445,2010-04-22
18.661266326904297,2010-04-23
18.4771785736084,2010-04-26
17.655210494995117,2010-04-27
17.85641860961914,2010-04-28
18.26312255859375,2010-04-29
18.151809692382812,2010-04-30
17.552459716796875,2010-05-03
16.69624137878418,2010-05-04
16.44365692138672,2010-05-05
15.865713119506836,2010-05-06
15.62169075012207,2010-05-07
16.55496597290039,2010-05-10
16.212480545043945,2010-05-11
16.345195770263672,2010-05-12
16.26813507080078,2010-05-13
16.118297576904297,2010-05-14
15.861428260803223,2010-05-17
15.54891300201416,2010-05-18
15.095114707946777,2010-05-19
14.298836708068848,2010-05-20
14.68413257598877,2010-05-21
14.279109001159668,2010-05-24
14.167082786560059,2010-05-25
14.460077285766602,2010-05-26
15.300278663635254,2010-05-27
15.347674369812012,2010-05-28
15.351985931396484,2010-06-01
15.856104850769043,2010-06-02
15.894880294799805,2010-06-03
15.537254333496094,2010-06-04
15.55449104309082,2010-06-07
15.985363006591797,2010-06-08
16.183570861816406,2010-06-09
16.618751525878906,2010-06-10
16.511030197143555,2010-06-11
16.032764434814453,2010-06-14
16.338680267333984,2010-06-15
16.60150909423828,2010-06-16
16.476560592651367,2010-06-17
16.498106002807617,2010-06-18
16.65752410888672,2010-06-21
16.05430793762207,2010-06-22
15.713920593261719,2010-06-23
15.25719165802002,2010-06-24
15.558801651000977,2010-06-25
15.227030754089355,2010-06-28
14.73583698272705,2010-06-29
14.787537574768066,2010-06-30
14.490241050720215,2010-07-01
14.70136833190918,2010-07-02
14.84786319732666,2010-07-06
15.412306785583496,2010-07-07
15.56311321258545,2010-07-08
15.670825958251953,2010-07-09
15.40368938446045,2010-07-12
15.339056968688965,2010-07-13
15.347674369812012,2010-07-14
15.205491065979004,2010-07-15
14.86940860748291,2010-07-16
14.908185005187988,2010-07-19
15.524334907531738,2010-07-20
15.27873706817627,2010-07-21
15.632049560546875,2010-07-22
15.636359214782715,2010-07-23
15.636359214782715,2010-07-26
15.59327220916748,2010-07-27
15.347674369812012,2010-07-28
15.347674369812012,2010-07-29
15.683758735656738,2010-07-30
16.237438201904297,2010-08-02
16.55394744873047,2010-08-03
16.75773048400879,2010-08-04
16.770732879638672,2010-08-05
16.61898422241211,2010-08-06
16.51925277709961,2010-08-09
16.298133850097656,2010-08-10
15.535035133361816,2010-08-11
15.491679191589355,2010-08-12
15.552383422851562,2010-08-13
15.673784255981445,2010-08-16
15.903578758239746,2010-08-17
15.582731246948242,2010-08-18
14.975726127624512,2010-08-19
14.923697471618652,2010-08-20
14.754598617553711,2010-08-23
14.533476829528809,2010-08-24
14.485785484313965,2010-08-25
14.351372718811035,2010-08-26
14.650545120239258,2010-08-27
14.225640296936035,2010-08-30
14.459768295288086,2010-08-31
15.205516815185547,2010-09-01
15.604412078857422,2010-09-02
16.25044059753418,2010-09-03
15.799520492553711,2010-09-07
15.842876434326172,2010-09-08
15.634759902954102,2010-09-09
15.539376258850098,2010-09-10
15.790847778320312,2010-09-13
15.2878999710083,2010-09-14
15.183841705322266,2010-09-15
15.296570777893066,2010-09-16
15.383289337158203,2010-09-17
15.582731246948242,2010-09-20
15.335592269897461,2010-09-21
15.04943561553955,2010-09-22
15.430981636047363,2010-09-23
15.140483856201172,2010-09-24
15.54804515838623,2010-09-27
15.42664623260498,2010-09-28
15.487346649169922,2010-09-29
15.725811004638672,2010-09-30
15.808192253112793,2010-10-01
15.864557266235352,2010-10-04
15.916586875915527,2010-10-05
15.214192390441895,2010-10-06
14.693900108337402,2010-10-07
15.03642463684082,2010-10-08
15.00173568725586,2010-10-11
14.993070602416992,2010-10-12
15.0624418258667,2010-10-13
15.123144149780273,2010-10-14
14.867331504821777,2010-10-15
14.941041946411133,2010-10-18
14.38606071472168,2010-10-19
14.329693794250488,2010-10-20
13.878777503967285,2010-10-21
13.831082344055176,2010-10-22
14.008851051330566,2010-10-25
14.594179153442383,2010-10-26
14.602852821350098,2010-10-27
14.88467788696289,2010-10-28
14.793623924255371,2010-10-29
14.858662605285645,2010-11-01
15.092791557312012,2010-11-02
15.185137748718262,2010-11-03
15.825478553771973,2010-11-04
15.738354682922363,2010-11-05
15.725287437438965,2010-11-08
15.533622741699219,2010-11-09
15.468282699584961,2010-11-10
15.272262573242188,2010-11-11
14.753890991210938,2010-11-12
14.675481796264648,2010-11-15
14.157115936279297,2010-11-16
14.292155265808105,2010-11-17
14.636277198791504,2010-11-18
14.631925582885742,2010-11-19
14.266014099121094,2010-11-22
13.952380180358887,2010-11-23
14.370558738708496,2010-11-24
14.043858528137207,2010-11-26
14.196316719055176,2010-11-29
14.13097858428955,2010-11-30
14.514310836791992,2010-12-01
14.71468734741211,2010-12-02
14.980405807495117,2010-12-03
15.08059310913086,2010-12-06
14.636277198791504,2010-12-07
14.488177299499512,2010-12-08
14.488177299499512,2010-12-09
14.636277198791504,2010-12-10
14.780025482177734,2010-12-13
14.841014862060547,2010-12-14
14.518662452697754,2010-12-15
14.531733512878418,2010-12-16
14.845368385314941,2010-12-17
14.780025482177734,2010-12-20
14.819234848022461,2010-12-21
14.9635591506958,2010-12-22
15.038135528564453,2010-12-23
15.24870491027832,2010-12-27
15.643523216247559,2010-12-28
16.090980529785156,2010-12-29
16.47702407836914,2010-12-30
16.599855422973633,2010-12-31
16.358577728271484,2011-01-03
16.22258758544922,2011-01-04
16.310325622558594,2011-01-05
16.130460739135742,2011-01-06
15.889189720153809,2011-01-07
15.845317840576172,2011-01-10
16.2489070892334,2011-01-11
16.85867691040039,2011-01-12
16.310325622558594,2011-01-13
16.415605545043945,2011-01-14
16.41999626159668,2011-01-18
16.156784057617188,2011-01-19
16.01201820373535,2011-01-20
15.84970474243164,2011-01-21
16.1129150390625,2011-01-24
15.8014497756958,2011-01-25
15.81899356842041,2011-01-26
15.722484588623047,2011-01-27
15.533844947814941,2011-01-28
16.1129150390625,2011-01-31
16.551599502563477,2011-02-01
16.630563735961914,2011-02-02
16.87183952331543,2011-02-03
16.687589645385742,2011-02-04
16.165559768676758,2011-02-07
16.196266174316406,2011-02-08
15.770739555358887,2011-02-09
15.810220718383789,2011-02-10
15.897960662841797,2011-02-11
16.1173038482666,2011-02-14
16.459476470947266,2011-02-15
16.58230972290039,2011-02-16
16.52528190612793,2011-02-17
16.670047760009766,2011-02-18
16.801651000976562,2011-02-22
17.687793731689453,2011-02-23
17.4333553314209,2011-02-24
17.71411895751953,2011-02-25
17.472841262817383,2011-02-28
17.196468353271484,2011-03-01
17.93345832824707,2011-03-02
17.959779739379883,2011-03-03
18.19666862487793,2011-03-04
18.23615264892578,2011-03-07
17.788692474365234,2011-03-08
17.736053466796875,2011-03-09
17.192081451416016,2011-03-10
17.2973690032959,2011-03-11
17.459684371948242,2011-03-14
17.200855255126953,2011-03-15
16.9508056640625,2011-03-16
17.15260124206543,2011-03-17
17.05170440673828,2011-03-18
17.34562110900879,2011-03-21
17.547502517700195,2011-03-22
17.77670669555664,2011-03-23
17.692956924438477,2011-03-24
17.90453338623047,2011-03-25
17.573945999145508,2011-03-28
17.697364807128906,2011-03-29
17.811967849731445,2011-03-30
17.820785522460938,2011-03-31
18.252742767333984,2011-04-01
18.22629737854004,2011-04-04
17.953018188476562,2011-04-05
17.84282112121582,2011-04-06
17.838411331176758,2011-04-07
17.91335105895996,2011-04-08
17.556316375732422,2011-04-11
16.842247009277344,2011-04-12
16.397062301635742,2011-04-13
16.282455444335938,2011-04-14
16.665937423706055,2011-04-15
16.013580322265625,2011-04-18
16.34857749938965,2011-04-19
16.679161071777344,2011-04-20
16.846656799316406,2011-04-21
16.718830108642578,2011-04-25
16.771724700927734,2011-04-26
16.47640037536621,2011-04-27
16.282455444335938,2011-04-28
16.454364776611328,2011-04-29
16.40146827697754,2011-05-02
16.159040451049805,2011-05-03
15.806262969970703,2011-05-04
15.26182746887207,2011-05-05
15.204286575317383,2011-05-06
15.372488021850586,2011-05-09
15.576095581054688,2011-05-10
15.19986343383789,2011-05-11
15.013474464416504,2011-05-12
14.732561111450195,2011-05-13
14.991181373596191,2011-05-16
15.281018257141113,2011-05-17
15.276556968688965,2011-05-18
15.022391319274902,2011-05-19
15.102657318115234,2011-05-20
14.870787620544434,2011-05-23
14.986721992492676,2011-05-24
15.004558563232422,2011-05-25
15.227508544921875,2011-05-26
15.401412010192871,2011-05-27
15.441540718078613,2011-05-31
15.133872985839844,2011-06-01
15.151704788208008,2011-06-02
15.182918548583984,2011-06-03
14.705804824829102,2011-06-06
14.55419921875,2011-06-07
14.643377304077148,2011-06-08
14.906462669372559,2011-06-09
14.808361053466797,2011-06-10
14.67013168334961,2011-06-13
14.87524700164795,2011-06-14
14.6344575881958,2011-06-15
14.491772651672363,2011-06-16
14.580953598022461,2011-06-17
14.402588844299316,2011-06-20
14.531906127929688,2011-06-21
14.643377304077148,2011-06-22
14.326786994934082,2011-06-23
14.210853576660156,2011-06-24
14.380295753479004,2011-06-27
14.692428588867188,2011-06-28
14.826196670532227,2011-06-29
15.098197937011719,2011-06-30
15.205211639404297,2011-07-01
15.04914665222168,2011-07-05
14.9465913772583,2011-07-06
