QGEN,Date
19.48193359375,2010-05-26
20.480758666992188,2010-05-27
20.44196891784668,2010-05-28
20.112258911132812,2010-06-01
20.84925651550293,2010-06-02
20.868650436401367,2010-06-03
20.228628158569336,2010-06-04
20.073469161987305,2010-06-07
19.89891815185547,2010-06-08
20.170442581176758,2010-06-09
20.626216888427734,2010-06-10
20.878347396850586,2010-06-11
20.189838409423828,2010-06-14
20.645612716674805,2010-06-15
20.209232330322266,2010-06-16
20.209232330322266,2010-06-17
19.928009033203125,2010-06-18
20.073469161987305,2010-06-21
20.00558853149414,2010-06-22
19.918312072753906,2010-06-23
19.646787643432617,2010-06-24
19.46253776550293,2010-06-25
19.414051055908203,2010-06-28
18.8225154876709,2010-06-29
18.63826560974121,2010-06-30
18.618871688842773,2010-07-01
18.79342269897461,2010-07-02
18.90009307861328,2010-07-06
18.550989151000977,2010-07-07
19.07464599609375,2010-07-08
19.549814224243164,2010-07-09
19.404356002807617,2010-07-12
19.75345802307129,2010-07-13
19.957101821899414,2010-07-14
19.995891571044922,2010-07-15
19.317079544067383,2010-07-16
19.501327514648438,2010-07-19
19.3267765045166,2010-07-20
18.812816619873047,2010-07-21
19.07464599609375,2010-07-22
18.454017639160156,2010-07-23
18.06612205505371,2010-07-26
18.10491180419922,2010-07-27
17.70732307434082,2010-07-28
17.717018127441406,2010-07-29
18.153400421142578,2010-07-30
18.2503719329834,2010-08-02
18.298858642578125,2010-08-03
18.424924850463867,2010-08-04
18.744935989379883,2010-08-05
19.08434295654297,2010-08-06
18.948579788208008,2010-08-09
18.037031173706055,2010-08-10
17.532772064208984,2010-08-11
17.590953826904297,2010-08-12
17.600650787353516,2010-08-13
17.503679275512695,2010-08-16
17.377613067626953,2010-08-17
17.70732307434082,2010-08-18
17.338823318481445,2010-08-19
17.4357967376709,2010-08-20
17.309730529785156,2010-08-23
17.1254825592041,2010-08-24
17.29033660888672,2010-08-25
17.25154685974121,2010-08-26
17.445493698120117,2010-08-27
17.348520278930664,2010-08-30
17.280637741088867,2010-08-31
17.755807876586914,2010-09-01
17.881874084472656,2010-09-02
18.24067497253418,2010-09-03
17.94005584716797,2010-09-07
18.10491180419922,2010-09-08
18.279464721679688,2010-09-09
18.318254470825195,2010-09-10
18.541292190551758,2010-09-13
18.550989151000977,2010-09-14
18.580081939697266,2010-09-15
18.463714599609375,2010-09-16
18.230976104736328,2010-09-17
18.192188262939453,2010-09-20
17.95945167541504,2010-09-21
17.910964965820312,2010-09-22
17.523073196411133,2010-09-23
17.532772064208984,2010-09-24
17.377613067626953,2010-09-27
17.67823028564453,2010-09-28
17.581256866455078,2010-09-29
17.203062057495117,2010-09-30
17.348520278930664,2010-10-01
16.931535720825195,2010-10-04
17.241849899291992,2010-10-05
16.592130661010742,2010-10-06
16.504854202270508,2010-10-07
16.611522674560547,2010-10-08
16.795772552490234,2010-10-11
17.183666229248047,2010-10-12
18.182491302490234,2010-10-13
17.891571044921875,2010-10-14
17.82369041442871,2010-10-15
17.746110916137695,2010-10-18
17.590953826904297,2010-10-19
17.95945167541504,2010-10-20
18.143701553344727,2010-10-21
17.95945167541504,2010-10-22
18.143701553344727,2010-10-25
18.269765853881836,2010-10-26
18.09521484375,2010-10-27
18.483108520507812,2010-10-28
18.2503719329834,2010-10-29
18.337648391723633,2010-11-01
18.53159523010254,2010-11-02
18.366741180419922,2010-11-03
18.269765853881836,2010-11-04
18.11461067199707,2010-11-05
18.269765853881836,2010-11-08
18.08551788330078,2010-11-09
17.891571044921875,2010-11-10
17.80429458618164,2010-11-11
17.86248016357422,2010-11-12
17.784900665283203,2010-11-15
17.561861038208008,2010-11-16
18.163097381591797,2010-11-17
18.8225154876709,2010-11-18
18.851604461669922,2010-11-19
18.618871688842773,2010-11-22
18.201885223388672,2010-11-23
18.49280548095703,2010-11-24
18.34734535217285,2010-11-26
18.143701553344727,2010-11-29
17.736412048339844,2010-11-30
18.037031173706055,2010-12-01
18.046728134155273,2010-12-02
18.50250244140625,2010-12-03
18.21158218383789,2010-12-06
18.454017639160156,2010-12-07
18.803119659423828,2010-12-08
18.812816619873047,2010-12-09
19.006763458251953,2010-12-10
18.93888282775879,2010-12-13
19.317079544067383,2010-12-14
19.17161750793457,2010-12-15
19.026159286499023,2010-12-16
18.841909408569336,2010-12-17
18.812816619873047,2010-12-20
18.609174728393555,2010-12-21
18.851604461669922,2010-12-22
18.686750411987305,2010-12-23
18.696449279785156,2010-12-27
18.90009307861328,2010-12-28
18.88069725036621,2010-12-29
18.861303329467773,2010-12-30
18.958276748657227,2010-12-31
19.249197006225586,2011-01-03
19.20071029663086,2011-01-04
19.18131446838379,2011-01-05
19.10373878479004,2011-01-06
18.735239028930664,2011-01-07
18.65765953063965,2011-01-10
18.9097900390625,2011-01-11
19.026159286499023,2011-01-12
18.851604461669922,2011-01-13
18.686750411987305,2011-01-14
18.65765953063965,2011-01-18
18.260068893432617,2011-01-19
18.260068893432617,2011-01-20
17.998241424560547,2011-01-21
18.201885223388672,2011-01-24
18.201885223388672,2011-01-25
18.21158218383789,2011-01-26
18.153400421142578,2011-01-27
17.581256866455078,2011-01-28
17.891571044921875,2011-01-31
17.94975471496582,2011-02-01
17.600650787353516,2011-02-02
17.94005584716797,2011-02-03
17.92066192626953,2011-02-04
18.056425094604492,2011-02-07
18.09521484375,2011-02-08
18.143701553344727,2011-02-09
18.269765853881836,2011-02-10
18.628568649291992,2011-02-11
18.76432991027832,2011-02-14
19.17161750793457,2011-02-15
19.06494903564453,2011-02-16
19.3946590423584,2011-02-17
19.801942825317383,2011-02-18
19.782548904418945,2011-02-22
19.8795223236084,2011-02-23
19.976497650146484,2011-02-24
20.02498435974121,2011-02-25
20.00558853149414,2011-02-28
19.831035614013672,2011-03-01
19.928009033203125,2011-03-02
20.15104866027832,2011-03-03
20.209232330322266,2011-03-04
20.102561950683594,2011-03-07
20.18014144897461,2011-03-08
20.12195587158203,2011-03-09
19.74376106262207,2011-03-10
19.685577392578125,2011-03-11
19.34617042541504,2011-03-14
19.152223587036133,2011-03-15
18.667356491088867,2011-03-16
18.715843200683594,2011-03-17
18.90009307861328,2011-03-18
19.006763458251953,2011-03-21
18.88069725036621,2011-03-22
18.89039421081543,2011-03-23
19.05525016784668,2011-03-24
19.094039916992188,2011-03-25
18.89039421081543,2011-03-28
19.04555320739746,2011-03-29
19.646787643432617,2011-03-30
19.443143844604492,2011-03-31
19.695274353027344,2011-04-01
19.782548904418945,2011-04-04
19.569210052490234,2011-04-05
19.646787643432617,2011-04-06
19.520723342895508,2011-04-07
19.540117263793945,2011-04-08
19.520723342895508,2011-04-11
19.18131446838379,2011-04-12
19.220104217529297,2011-04-13
19.3946590423584,2011-04-14
19.75345802307129,2011-04-15
19.375263214111328,2011-04-18
19.414051055908203,2011-04-19
19.908615112304688,2011-04-20
20.00558853149414,2011-04-21
19.947404861450195,2011-04-25
20.248022079467773,2011-04-26
20.344995498657227,2011-04-27
20.907440185546875,2011-04-28
20.723190307617188,2011-04-29
20.82986068725586,2011-05-02
21.014110565185547,2011-05-03
21.36321449279785,2011-05-04
20.897743225097656,2011-05-05
20.742584228515625,2011-05-06
20.713491439819336,2011-05-09
20.645612716674805,2011-05-10
20.248022079467773,2011-05-11
20.257719039916992,2011-05-12
20.073469161987305,2011-05-13
19.821338653564453,2011-05-16
19.520723342895508,2011-05-17
19.48193359375,2011-05-18
19.637088775634766,2011-05-19
19.443143844604492,2011-05-20
18.9097900390625,2011-05-23
18.76432991027832,2011-05-24
18.735239028930664,2011-05-25
18.803119659423828,2011-05-26
18.93888282775879,2011-05-27
19.132827758789062,2011-05-31
18.8225154876709,2011-06-01
18.744935989379883,2011-06-02
18.851604461669922,2011-06-03
18.725540161132812,2011-06-06
18.78372573852539,2011-06-07
18.696449279785156,2011-06-08
18.65765953063965,2011-06-09
18.279464721679688,2011-06-10
19.05525016784668,2011-06-13
19.10373878479004,2011-06-14
18.88069725036621,2011-06-15
18.580081939697266,2011-06-16
18.521896362304688,2011-06-17
18.599475860595703,2011-06-20
18.65765953063965,2011-06-21
18.53159523010254,2011-06-22
18.550989151000977,2011-06-23
18.21158218383789,2011-06-24
18.06612205505371,2011-06-27
18.279464721679688,2011-06-28
18.22127914428711,2011-06-29
18.444320678710938,2011-06-30
18.49280548095703,2011-07-01
18.744935989379883,2011-07-05
18.774028778076172,2011-07-06
18.65765953063965,2011-07-07
18.589778900146484,2011-07-08
17.92066192626953,2011-07-11
17.68792724609375,2011-07-12
17.67823028564453,2011-07-13
17.6976261138916,2011-07-14
17.726715087890625,2011-07-15
17.358217239379883,2011-07-18
17.523073196411133,2011-07-19
17.309730529785156,2011-07-20
17.445493698120117,2011-07-21
17.338823318481445,2011-07-22
17.018810272216797,2011-07-25
16.766681671142578,2011-07-26
16.611522674560547,2011-07-27
16.485458374023438,2011-07-28
16.427274703979492,2011-07-29
15.981197357177734,2011-08-01
15.8163423538208,2011-08-02
15.864829063415527,2011-08-03
14.555689811706543,2011-08-04
15.302383422851562,2011-08-05
14.39083480834961,2011-08-08
14.604177474975586,2011-08-09
13.585956573486328,2011-08-10
14.332651138305664,2011-08-11
14.662360191345215,2011-08-12
15.312081336975098,2011-08-15
14.982373237609863,2011-08-16
14.759333610534668,2011-08-17
14.090217590332031,2011-08-18
14.00294303894043,2011-08-19
13.97385025024414,2011-08-22
14.439322471618652,2011-08-23
14.81751823425293,2011-08-24
14.45871639251709,2011-08-25
14.662360191345215,2011-08-26
14.95328140258789,2011-08-29
15.021162033081055,2011-08-30
14.972675323486328,2011-08-31
14.613874435424805,2011-09-01
14.303558349609375,2011-09-02
13.993245124816895,2011-09-06
14.429624557495117,2011-09-07
13.944758415222168,2011-09-08
13.450194358825684,2011-09-09
13.401707649230957,2011-09-12
13.469589233398438,2011-09-13
13.808996200561523,2011-09-14
13.915665626525879,2011-09-15
14.05142879486084,2011-09-16
13.750811576843262,2011-09-19
13.721719741821289,2011-09-20
13.508378982543945,2011-09-21
12.868354797363281,2011-09-22
13.042906761169434,2011-09-23
13.450194358825684,2011-09-26
13.808996200561523,2011-09-27
13.682930946350098,2011-09-28
14.032034873962402,2011-09-29
13.411404609680176,2011-09-30
12.897446632385254,2011-10-03
12.897446632385254,2011-10-04
12.713197708129883,2011-10-05
12.994420051574707,2011-10-06
12.267120361328125,2011-10-07
12.703500747680664,2011-10-10
12.761685371398926,2011-10-11
12.965328216552734,2011-10-12
12.8004732131958,2011-10-13
13.004117012023926,2011-10-14
12.558040618896484,2011-10-17
12.383488655090332,2011-10-18
12.499855995178223,2011-10-19
12.558040618896484,2011-10-20
12.984722137451172,2011-10-21
13.333827018737793,2011-10-24
13.101091384887695,2011-10-25
13.324130058288574,2011-10-26
13.85748291015625,2011-10-27
14.1871919631958,2011-10-28
13.36291790008545,2011-10-31
12.945934295654297,2011-11-01
12.596831321716309,2011-11-02
13.382312774658203,2011-11-03
13.392009735107422,2011-11-04
13.479286193847656,2011-11-07
14.216283798217773,2011-11-08
13.653839111328125,2011-11-09
13.692628860473633,2011-11-10
14.080520629882812,2011-11-11
13.85748291015625,2011-11-14
13.828390121459961,2011-11-15
13.64414119720459,2011-11-16
13.295037269592285,2011-11-17
13.314432144165039,2011-11-18
13.081696510314941,2011-11-21
13.178668975830078,2011-11-22
13.091394424438477,2011-11-23
13.033209800720215,2011-11-25
13.36291790008545,2011-11-28
13.64414119720459,2011-11-29
14.45871639251709,2011-11-30
14.449019432067871,2011-12-01
14.090217590332031,2011-12-02
14.52659797668457,2011-12-05
14.429624557495117,2011-12-06
14.361742973327637,2011-12-07
13.760509490966797,2011-12-08
13.90596866607666,2011-12-09
13.615049362182617,2011-12-12
13.527774810791016,2011-12-13
13.295037269592285,2011-12-14
13.20776081085205,2011-12-15
13.110787391662598,2011-12-16
12.819868087768555,2011-12-19
13.159274101257324,2011-12-20
12.955631256103516,2011-12-21
13.285340309143066,2011-12-22
13.227155685424805,2011-12-23
13.159274101257324,2011-12-27
13.23685359954834,2011-12-28
13.440496444702148,2011-12-29
13.392009735107422,2011-12-30
13.731416702270508,2012-01-03
14.070823669433594,2012-01-04
14.05142879486084,2012-01-05
14.061125755310059,2012-01-06
14.158099174499512,2012-01-09
14.565387725830078,2012-01-10
14.662360191345215,2012-01-11
14.720544815063477,2012-01-12
14.633269309997559,2012-01-13
14.701149940490723,2012-01-17
14.982373237609863,2012-01-18
15.22480583190918,2012-01-19
14.95328140258789,2012-01-20
15.12783145904541,2012-01-23
15.22480583190918,2012-01-24
16.252723693847656,2012-01-25
16.03938102722168,2012-01-26
15.893921852111816,2012-01-27
15.82603931427002,2012-01-30
15.690277099609375,2012-01-31
15.156923294067383,2012-02-01
15.467238426208496,2012-02-02
15.428449630737305,2012-02-03
15.379962921142578,2012-02-06
15.360568046569824,2012-02-07
15.215107917785645,2012-02-08
15.108438491821289,2012-02-09
14.691452980041504,2012-02-10
14.788426399230957,2012-02-13
14.769031524658203,2012-02-14
14.856307029724121,2012-02-15
15.156923294067383,2012-02-16
15.030858993530273,2012-02-17
15.069648742675781,2012-02-21
14.914491653442383,2012-02-22
15.379962921142578,2012-02-23
15.535120010375977,2012-02-24
15.282988548278809,2012-02-27
15.166621208190918,2012-02-28
14.81751823425293,2012-02-29
14.95328140258789,2012-03-01
14.691452980041504,2012-03-02
14.62357234954834,2012-03-05
14.206585884094238,2012-03-06
14.322953224182129,2012-03-07
14.62357234954834,2012-03-08
14.62357234954834,2012-03-09
14.497506141662598,2012-03-12
14.284164428710938,2012-03-13
14.138704299926758,2012-03-14
14.62357234954834,2012-03-15
14.555689811706543,2012-03-16
14.681755065917969,2012-03-19
14.487809181213379,2012-03-20
14.536294937133789,2012-03-21
14.410229682922363,2012-03-22
14.545992851257324,2012-03-23
15.205410957336426,2012-03-26
15.040556907653809,2012-03-27
15.050253868103027,2012-03-28
14.982373237609863,2012-03-29
15.09874153137207,2012-03-30
15.593305587768555,2012-04-02
15.525423049926758,2012-04-03
15.282988548278809,2012-04-04
14.972675323486328,2012-04-05
14.798123359680176,2012-04-09
14.38113784790039,2012-04-10
14.449019432067871,2012-04-11
14.67205810546875,2012-04-12
14.545992851257324,2012-04-13
14.59447956085205,2012-04-16
15.01146411895752,2012-04-17
15.137528419494629,2012-04-18
15.22480583190918,2012-04-19
15.43814754486084,2012-04-20
15.108438491821289,2012-04-23
15.564212799072266,2012-04-24
15.874527931213379,2012-04-25
15.942407608032227,2012-04-26
16.078168869018555,2012-04-27
16.223630905151367,2012-04-30
16.320602416992188,2012-05-01
16.611522674560547,2012-05-02
16.708498001098633,2012-05-03
16.233327865600586,2012-05-04
16.47576141357422,2012-05-07
16.73758888244629,2012-05-08
16.44666862487793,2012-05-09
16.533945083618164,2012-05-10
16.524248123168945,2012-05-11
16.43697166442871,2012-05-14
16.388484954833984,2012-05-15
16.068471908569336,2012-05-16
16.000593185424805,2012-05-17
15.961803436279297,2012-05-18
16.243024826049805,2012-05-21
16.0490779876709,2012-05-22
16.03938102722168,2012-05-23
15.923014640808105,2012-05-24
16.019987106323242,2012-05-25
16.223630905151367,2012-05-29
15.758158683776855,2012-05-30
15.515726089477539,2012-05-31
15.379962921142578,2012-06-01
15.350871086120605,2012-06-04
15.43814754486084,2012-06-05
15.554515838623047,2012-06-06
15.855132102966309,2012-06-07
16.010290145874023,2012-06-08
15.699974060058594,2012-06-11
15.952104568481445,2012-06-12
15.84543514251709,2012-06-13
15.932711601257324,2012-06-14
16.010290145874023,2012-06-15
15.990894317626953,2012-06-18
16.194538116455078,2012-06-19
16.194538116455078,2012-06-20
16.010290145874023,2012-06-21
16.019987106323242,2012-06-22
15.729065895080566,2012-06-25
15.758158683776855,2012-06-26
16.000593185424805,2012-06-27
15.913315773010254,2012-06-28
16.194538116455078,2012-06-29
16.582433700561523,2012-07-02
16.689102172851562,2012-07-03
16.533945083618164,2012-07-05
16.194538116455078,2012-07-06
16.514551162719727,2012-07-09
16.010290145874023,2012-07-10
16.126657485961914,2012-07-11
16.165447235107422,2012-07-12
16.44666862487793,2012-07-13
16.44666862487793,2012-07-16
16.679405212402344,2012-07-17
17.057600021362305,2012-07-18
16.960628509521484,2012-07-19
16.378787994384766,2012-07-20
15.82603931427002,2012-07-23
15.603002548217773,2012-07-24
16.524248123168945,2012-07-25
17.16427230834961,2012-07-26
17.329126358032227,2012-07-27
17.10608673095703,2012-07-30
17.076995849609375,2012-07-31
17.009113311767578,2012-08-01
16.582433700561523,2012-08-02
16.912141799926758,2012-08-03
16.834562301635742,2012-08-06
16.98002052307129,2012-08-07
16.834562301635742,2012-08-08
16.88304901123047,2012-08-09
16.902442932128906,2012-08-10
16.69879913330078,2012-08-13
16.69879913330078,2012-08-14
16.941232681274414,2012-08-15
16.99941635131836,2012-08-16
16.989717483520508,2012-08-17
16.88304901123047,2012-08-20
16.892745971679688,2012-08-21
16.660009384155273,2012-08-22
17.018810272216797,2012-08-23
17.096389770507812,2012-08-24
17.057600021362305,2012-08-27
17.173969268798828,2012-08-28
17.280637741088867,2012-08-29
17.377613067626953,2012-08-30
17.203062057495117,2012-08-31
17.600650787353516,2012-09-04
17.523073196411133,2012-09-05
17.80429458618164,2012-09-06
18.037031173706055,2012-09-07
17.872177124023438,2012-09-10
17.94005584716797,2012-09-11
17.86248016357422,2012-09-12
17.93035888671875,2012-09-13
18.269765853881836,2012-09-14
18.172794342041016,2012-09-17
18.192188262939453,2012-09-18
18.201885223388672,2012-09-19
18.21158218383789,2012-09-20
18.395832061767578,2012-09-21
18.279464721679688,2012-09-24
18.06612205505371,2012-09-25
17.978845596313477,2012-09-26
18.201885223388672,2012-09-27
17.94975471496582,2012-09-28
18.298858642578125,2012-10-01
18.483108520507812,2012-10-02
18.51219940185547,2012-10-03
18.618871688842773,2012-10-04
18.618871688842773,2012-10-05
18.53159523010254,2012-10-08
18.192188262939453,2012-10-09
18.11461067199707,2012-10-10
17.55216407775879,2012-10-11
17.406705856323242,2012-10-12
17.523073196411133,2012-10-15
17.80429458618164,2012-10-16
18.027334213256836,2012-10-17
17.726715087890625,2012-10-18
16.71819496154785,2012-10-19
16.960628509521484,2012-10-22
16.88304901123047,2012-10-23
16.931535720825195,2012-10-24
17.038206100463867,2012-10-25
17.096389770507812,2012-10-26
16.921838760375977,2012-10-31
17.203062057495117,2012-11-01
16.902442932128906,2012-11-02
17.096389770507812,2012-11-05
17.532772064208984,2012-11-06
17.523073196411133,2012-11-07
17.057600021362305,2012-11-08
17.076995849609375,2012-11-09
16.941232681274414,2012-11-12
16.84425926208496,2012-11-13
16.892745971679688,2012-11-14
16.650312423706055,2012-11-15
16.640615463256836,2012-11-16
16.99941635131836,2012-11-19
17.29033660888672,2012-11-20
17.309730529785156,2012-11-21
17.765504837036133,2012-11-23
17.84308433532715,2012-11-26
17.84308433532715,2012-11-27
17.988544464111328,2012-11-28
18.10491180419922,2012-11-29
17.94005584716797,2012-11-30
18.017635345458984,2012-12-03
17.881874084472656,2012-12-04
17.561861038208008,2012-12-05
17.4357967376709,2012-12-06
17.367916107177734,2012-12-07
17.348520278930664,2012-12-10
17.406705856323242,2012-12-11
17.232152938842773,2012-12-12
17.154573440551758,2012-12-13
17.067296981811523,2012-12-14
17.387310028076172,2012-12-17
17.561861038208008,2012-12-18
17.998241424560547,2012-12-19
18.269765853881836,2012-12-20
17.92066192626953,2012-12-21
17.83338737487793,2012-12-24
17.658836364746094,2012-12-26
17.600650787353516,2012-12-27
17.532772064208984,2012-12-28
17.600650787353516,2012-12-31
18.21158218383789,2013-01-02
18.12430763244629,2013-01-03
17.988544464111328,2013-01-04
18.056425094604492,2013-01-07
18.153400421142578,2013-01-08
18.50250244140625,2013-01-09
18.318254470825195,2013-01-10
18.53159523010254,2013-01-11
18.38613510131836,2013-01-14
18.463714599609375,2013-01-15
18.521896362304688,2013-01-16
18.550989151000977,2013-01-17
18.725540161132812,2013-01-18
18.851604461669922,2013-01-22
18.8225154876709,2013-01-23
19.14252471923828,2013-01-24
19.675878524780273,2013-01-25
19.287986755371094,2013-01-28
19.375263214111328,2013-01-29
20.55833625793457,2013-01-30
20.344995498657227,2013-01-31
20.626216888427734,2013-02-01
20.12195587158203,2013-02-04
20.354692459106445,2013-02-05
20.054075241088867,2013-02-06
19.89891815185547,2013-02-07
19.918312072753906,2013-02-08
19.986194610595703,2013-02-11
20.112258911132812,2013-02-12
20.1413516998291,2013-02-13
20.70379638671875,2013-02-14
21.314727783203125,2013-02-15
21.39230728149414,2013-02-19
21.42140007019043,2013-02-20
20.55833625793457,2013-02-21
20.635915756225586,2013-02-22
20.82986068725586,2013-02-25
20.69409942626953,2013-02-26
20.69409942626953,2013-02-27
20.79107093811035,2013-02-28
20.732887268066406,2013-03-01
20.257719039916992,2013-03-04
20.665006637573242,2013-03-05
20.31590461730957,2013-03-06
20.344995498657227,2013-03-07
20.403179168701172,2013-03-08
20.519548416137695,2013-03-11
20.335298538208008,2013-03-12
20.267417907714844,2013-03-13
20.277114868164062,2013-03-14
20.1413516998291,2013-03-15
19.986194610595703,2013-03-18
19.947404861450195,2013-03-19
20.15104866027832,2013-03-20
19.77285385131836,2013-03-21
19.928009033203125,2013-03-22
19.646787643432617,2013-03-25
19.782548904418945,2013-03-26
19.850431442260742,2013-03-27
20.44196891784668,2013-03-28
20.277114868164062,2013-04-01
20.44196891784668,2013-04-02
20.277114868164062,2013-04-03
20.209232330322266,2013-04-04
19.84073257446289,2013-04-05
19.84073257446289,2013-04-08
19.77285385131836,2013-04-09
20.015287399291992,2013-04-10
20.31590461730957,2013-04-11
20.12195587158203,2013-04-12
19.89891815185547,2013-04-15
20.1413516998291,2013-04-16
19.646787643432617,2013-04-17
19.36556625366211,2013-04-18
19.966798782348633,2013-04-19
19.908615112304688,2013-04-22
20.06377410888672,2013-04-23
19.801942825317383,2013-04-24
19.995891571044922,2013-04-25
20.015287399291992,2013-04-26
20.13165283203125,2013-04-29
19.278289794921875,2013-04-30
18.521896362304688,2013-05-01
18.395832061767578,2013-05-02
18.570384979248047,2013-05-03
18.599475860595703,2013-05-06
18.521896362304688,2013-05-07
18.260068893432617,2013-05-08
18.12430763244629,2013-05-09
18.21158218383789,2013-05-10
17.94005584716797,2013-05-13
18.395832061767578,2013-05-14
18.260068893432617,2013-05-15
18.037031173706055,2013-05-16
18.08551788330078,2013-05-17
17.94975471496582,2013-05-20
18.017635345458984,2013-05-21
18.11461067199707,2013-05-22
18.35704231262207,2013-05-23
18.40553092956543,2013-05-24
18.589778900146484,2013-05-28
18.337648391723633,2013-05-29
18.34734535217285,2013-05-30
18.11461067199707,2013-05-31
18.056425094604492,2013-06-03
17.910964965820312,2013-06-04
17.891571044921875,2013-06-05
18.06612205505371,2013-06-06
18.182491302490234,2013-06-07
18.075820922851562,2013-06-10
17.94975471496582,2013-06-11
18.395832061767578,2013-06-12
18.47340965270996,2013-06-13
18.53159523010254,2013-06-14
18.871000289916992,2013-06-17
19.026159286499023,2013-06-18
18.9097900390625,2013-06-19
18.424924850463867,2013-06-20
18.7546329498291,2013-06-21
18.76432991027832,2013-06-24
18.63826560974121,2013-06-25
18.706146240234375,2013-06-26
19.094039916992188,2013-06-27
19.30738067626953,2013-06-28
19.443143844604492,2013-07-01
19.258893966674805,2013-07-02
19.14252471923828,2013-07-03
19.123132705688477,2013-07-05
19.18131446838379,2013-07-08
19.123132705688477,2013-07-09
19.287986755371094,2013-07-10
19.317079544067383,2013-07-11
19.966798782348633,2013-07-12
19.88922119140625,2013-07-15
19.918312072753906,2013-07-16
19.918312072753906,2013-07-17
20.13165283203125,2013-07-18
20.04437828063965,2013-07-19
20.073469161987305,2013-07-22
20.1413516998291,2013-07-23
20.12195587158203,2013-07-24
20.209232330322266,2013-07-25
20.13165283203125,2013-07-26
20.054075241088867,2013-07-29
20.18014144897461,2013-07-30
20.267417907714844,2013-07-31
20.868650436401367,2013-08-01
21.023807525634766,2013-08-02
20.85895347595215,2013-08-05
20.655309677124023,2013-08-06
21.12078094482422,2013-08-07
20.888046264648438,2013-08-08
20.868650436401367,2013-08-09
20.85895347595215,2013-08-12
20.752281188964844,2013-08-13
20.752281188964844,2013-08-14
20.30620765686035,2013-08-15
20.30620765686035,2013-08-16
20.374086380004883,2013-08-19
20.3837833404541,2013-08-20
20.393482208251953,2013-08-21
20.267417907714844,2013-08-22
20.335298538208008,2013-08-23
20.374086380004883,2013-08-26
19.8795223236084,2013-08-27
19.75345802307129,2013-08-28
19.77285385131836,2013-08-29
19.433446884155273,2013-08-30
19.71466827392578,2013-09-03
20.170442581176758,2013-09-04
20.354692459106445,2013-09-05
19.986194610595703,2013-09-06
20.18014144897461,2013-09-09
20.30620765686035,2013-09-10
20.344995498657227,2013-09-11
20.199535369873047,2013-09-12
20.28681182861328,2013-09-13
20.742584228515625,2013-09-16
20.800769805908203,2013-09-17
20.9559268951416,2013-09-18
20.635915756225586,2013-09-19
20.509849548339844,2013-09-20
20.364389419555664,2013-09-23
20.500152587890625,2013-09-24
20.529245376586914,2013-09-25
20.82986068725586,2013-09-26
21.217756271362305,2013-09-27
20.752281188964844,2013-09-30
21.353517532348633,2013-10-01
21.014110565185547,2013-10-02
20.70379638671875,2013-10-03
20.55833625793457,2013-10-04
20.3837833404541,2013-10-07
20.16074562072754,2013-10-08
20.170442581176758,2013-10-09
20.199535369873047,2013-10-10
20.41287612915039,2013-10-11
20.31590461730957,2013-10-14
20.00558853149414,2013-10-15
20.199535369873047,2013-10-16
20.47106170654297,2013-10-17
20.3837833404541,2013-10-18
20.32560157775879,2013-10-21
20.82016372680664,2013-10-22
21.188663482666016,2013-10-23
21.256546020507812,2013-10-24
21.227453231811523,2013-10-25
21.227453231811523,2013-10-28
21.256546020507812,2013-10-29
21.625041961669922,2013-10-30
22.459012985229492,2013-10-31
22.546289443969727,2013-11-01
22.50749969482422,2013-11-04
22.265066146850586,2013-11-05
22.21657943725586,2013-11-06
21.91596221923828,2013-11-07
21.91596221923828,2013-11-08
22.09051513671875,2013-11-11
22.265066146850586,2013-11-12
22.294158935546875,2013-11-13
22.846906661987305,2013-11-14
23.903913497924805,2013-11-15
23.14752197265625,2013-11-18
22.643260955810547,2013-11-19
22.720840454101562,2013-11-20
22.837209701538086,2013-11-21
22.846906661987305,2013-11-22
22.720840454101562,2013-11-25
22.682050704956055,2013-11-26
22.885696411132812,2013-11-27
22.5850772857666,2013-11-29
22.74993324279785,2013-12-02
22.672353744506836,2013-12-03
22.400829315185547,2013-12-04
22.235973358154297,2013-12-05
22.779024124145508,2013-12-06
22.546289443969727,2013-12-09
22.245670318603516,2013-12-10
21.54746437072754,2013-12-11
21.64443588256836,2013-12-12
21.634740829467773,2013-12-13
21.94505500793457,2013-12-16
21.818988800048828,2013-12-17
22.391132354736328,2013-12-18
22.313552856445312,2013-12-19
22.643260955810547,2013-12-20
22.662656784057617,2013-12-23
22.682050704956055,2013-12-24
22.565683364868164,2013-12-26
22.536590576171875,2013-12-27
22.885696411132812,2013-12-30
23.089340209960938,2013-12-31
22.817813873291016,2014-01-02
22.711143493652344,2014-01-03
22.875999450683594,2014-01-06
23.273588180541992,2014-01-07
23.661481857299805,2014-01-08
23.32207489013672,2014-01-09
23.409351348876953,2014-01-10
23.225101470947266,2014-01-13
23.758455276489258,2014-01-14
23.991191864013672,2014-01-15
24.068769454956055,2014-01-16
23.477231979370117,2014-01-17
23.535415649414062,2014-01-21
23.777849197387695,2014-01-22
23.622692108154297,2014-01-23
23.03115463256836,2014-01-24
22.303855895996094,2014-01-27
22.371736526489258,2014-01-28
21.867475509643555,2014-01-29
21.537765502929688,2014-01-30
21.450490951538086,2014-01-31
21.343820571899414,2014-02-03
21.149873733520508,2014-02-04
20.907440185546875,2014-02-05
21.208057403564453,2014-02-06
21.8383846282959,2014-02-07
