MLM,Date
75.93164825439453,2009-10-02
76.80996704101562,2009-10-05
78.86214447021484,2009-10-06
77.89095306396484,2009-10-07
78.25410461425781,2009-10-08
77.91631317138672,2009-10-09
78.228759765625,2009-10-12
78.11052703857422,2009-10-13
77.18998718261719,2009-10-14
79.47021484375,2009-10-15
78.54124450683594,2009-10-16
80.75390625,2009-10-19
80.82145690917969,2009-10-20
77.80648803710938,2009-10-21
78.41455078125,2009-10-22
76.46368408203125,2009-10-23
73.82876586914062,2009-10-26
74.3270034790039,2009-10-27
71.40496826171875,2009-10-28
73.18692016601562,2009-10-29
70.36619567871094,2009-10-30
69.46253967285156,2009-11-02
67.41036224365234,2009-11-03
67.15699005126953,2009-11-04
69.94393157958984,2009-11-05
70.8307113647461,2009-11-06
73.01799774169922,2009-11-09
72.2579116821289,2009-11-10
72.89979553222656,2009-11-11
71.36273956298828,2009-11-12
72.57038116455078,2009-11-13
75.00267028808594,2009-11-16
74.91822052001953,2009-11-17
73.91317749023438,2009-11-18
72.61263275146484,2009-11-19
73.01799774169922,2009-11-20
73.88788604736328,2009-11-23
72.63796997070312,2009-11-24
73.06868743896484,2009-11-25
71.2954330444336,2009-11-27
72.36448669433594,2009-11-30
72.74629211425781,2009-12-01
73.74744415283203,2009-12-02
72.07598876953125,2009-12-03
71.94873809814453,2009-12-04
70.65060424804688,2009-12-07
69.99727630615234,2009-12-08
72.16932678222656,2009-12-09
73.24686431884766,2009-12-10
73.56926727294922,2009-12-11
74.23955535888672,2009-12-14
73.53533935546875,2009-12-15
73.79834747314453,2009-12-16
73.50987243652344,2009-12-17
75.41889953613281,2009-12-18
77.51457977294922,2009-12-21
79.34722900390625,2009-12-22
79.48300170898438,2009-12-23
79.75445556640625,2009-12-24
79.37269592285156,2009-12-28
78.98242950439453,2009-12-29
77.57396697998047,2009-12-30
75.86013793945312,2009-12-31
77.7776107788086,2010-01-04
76.72554779052734,2010-01-05
78.634521484375,2010-01-06
77.93030548095703,2010-01-07
76.64069366455078,2010-01-08
75.45285034179688,2010-01-11
75.19828033447266,2010-01-12
75.2576904296875,2010-01-13
74.935302734375,2010-01-14
73.34868621826172,2010-01-15
74.79955291748047,2010-01-19
74.10379028320312,2010-01-20
71.82994079589844,2010-01-21
69.6324462890625,2010-01-22
69.5306396484375,2010-01-25
69.06398010253906,2010-01-26
68.54644012451172,2010-01-27
67.68948364257812,2010-01-28
67.18042755126953,2010-01-29
68.6906967163086,2010-02-01
69.65791320800781,2010-02-02
68.69915771484375,2010-02-03
66.60347747802734,2010-02-04
66.70533752441406,2010-02-05
67.54528045654297,2010-02-08
64.43990325927734,2010-02-09
65.67867279052734,2010-02-10
66.2216796875,2010-02-11
66.3913803100586,2010-02-12
67.5113296508789,2010-02-16
67.5961685180664,2010-02-17
68.44462585449219,2010-02-18
69.1573486328125,2010-02-19
69.5645980834961,2010-02-22
69.14036560058594,2010-02-23
69.46275329589844,2010-02-24
69.02794647216797,2010-02-25
67.54437255859375,2010-02-26
66.64911651611328,2010-03-01
66.18872833251953,2010-03-02
67.68077087402344,2010-03-03
68.66130828857422,2010-03-04
70.03401184082031,2010-03-05
70.36656188964844,2010-03-08
69.81233215332031,2010-03-09
69.91468048095703,2010-03-10
70.2386245727539,2010-03-11
69.96580505371094,2010-03-12
69.34341430664062,2010-03-15
70.60528564453125,2010-03-16
76.05353546142578,2010-03-17
74.56143188476562,2010-03-18
74.52731323242188,2010-03-19
75.86591339111328,2010-03-22
75.83182525634766,2010-03-23
74.94510650634766,2010-03-24
71.85009765625,2010-03-25
71.0827407836914,2010-03-26
72.38723754882812,2010-03-29
71.85009765625,2010-03-30
71.23623657226562,2010-03-31
73.75144958496094,2010-04-01
74.10954284667969,2010-04-05
73.00115203857422,2010-04-06
72.97554779052734,2010-04-07
74.39089965820312,2010-04-08
74.61258697509766,2010-04-09
74.24594116210938,2010-04-12
73.75144958496094,2010-04-13
74.42500305175781,2010-04-14
75.79772186279297,2010-04-15
77.44328308105469,2010-04-16
76.5565414428711,2010-04-19
78.6795654296875,2010-04-20
79.64302062988281,2010-04-21
81.8001708984375,2010-04-22
82.32877349853516,2010-04-23
82.7295150756836,2010-04-26
79.91588592529297,2010-04-27
79.66011047363281,2010-04-28
82.1753158569336,2010-04-29
81.74899291992188,2010-04-30
85.09976196289062,2010-05-03
78.79041290283203,2010-05-04
76.513916015625,2010-05-05
74.91096496582031,2010-05-06
75.14973449707031,2010-05-07
79.85616302490234,2010-05-10
77.78429412841797,2010-05-11
80.0011215209961,2010-05-12
79.48955535888672,2010-05-13
78.4664306640625,2010-05-14
79.76241302490234,2010-05-17
79.15702819824219,2010-05-18
79.18262481689453,2010-05-19
75.88294982910156,2010-05-20
76.76115417480469,2010-05-21
77.39212799072266,2010-05-24
78.509033203125,2010-05-25
80.12901306152344,2010-05-26
81.22888946533203,2010-05-27
79.48955535888672,2010-05-28
78.29588317871094,2010-06-01
80.06934356689453,2010-06-02
80.99018096923828,2010-06-03
76.35797882080078,2010-06-04
75.1849594116211,2010-06-07
75.57882690429688,2010-06-08
75.33052825927734,2010-06-09
78.25879669189453,2010-06-10
78.75543212890625,2010-06-11
78.70404815673828,2010-06-14
79.64588928222656,2010-06-15
79.50889587402344,2010-06-16
78.81534576416016,2010-06-17
78.91808319091797,2010-06-18
79.29483795166016,2010-06-21
76.49498748779297,2010-06-22
77.17996215820312,2010-06-23
75.34766387939453,2010-06-24
75.87849426269531,2010-06-25
75.30484008789062,2010-06-28
73.12146759033203,2010-06-29
72.6163101196289,2010-06-30
73.02728271484375,2010-07-01
73.5495834350586,2010-07-02
74.59416198730469,2010-07-06
73.4211196899414,2010-07-07
72.85599517822266,2010-07-08
74.18318939208984,2010-07-09
72.40225219726562,2010-07-12
74.30305480957031,2010-07-13
73.83216857910156,2010-07-14
73.4725341796875,2010-07-15
70.51853942871094,2010-07-16
70.45863342285156,2010-07-19
72.41080474853516,2010-07-20
71.86283111572266,2010-07-21
73.37834167480469,2010-07-22
74.58562469482422,2010-07-23
75.69012451171875,2010-07-26
73.92632293701172,2010-07-27
73.14717864990234,2010-07-28
72.2738265991211,2010-07-29
73.12146759033203,2010-07-30
74.8167724609375,2010-08-02
70.56134796142578,2010-08-03
69.8592758178711,2010-08-04
70.37299346923828,2010-08-05
70.73260498046875,2010-08-06
70.94668579101562,2010-08-09
70.06474304199219,2010-08-10
67.66731262207031,2010-08-11
66.84534454345703,2010-08-12
66.59700775146484,2010-08-13
65.59526062011719,2010-08-16
67.3333969116211,2010-08-17
67.56456756591797,2010-08-18
65.8863525390625,2010-08-19
66.57991027832031,2010-08-20
65.7579345703125,2010-08-23
62.17036819458008,2010-08-24
62.54710006713867,2010-08-25
62.6070556640625,2010-08-26
64.35375213623047,2010-08-27
62.94203186035156,2010-08-30
63.010887145996094,2010-08-31
65.1198501586914,2010-09-01
66.41108703613281,2010-09-02
66.5229721069336,2010-09-03
67.82279205322266,2010-09-07
66.29054260253906,2010-09-08
66.43687438964844,2010-09-09
66.58323669433594,2010-09-10
67.61619567871094,2010-09-13
66.84146118164062,2010-09-14
66.17002868652344,2010-09-15
65.7396469116211,2010-09-16
64.8185806274414,2010-09-17
64.93046569824219,2010-09-20
65.7223892211914,2010-09-21
64.98211669921875,2010-09-22
63.992210388183594,2010-09-23
65.79988098144531,2010-09-24
65.36087799072266,2010-09-27
65.52444458007812,2010-09-28
66.28194427490234,2010-09-29
66.25611114501953,2010-09-30
67.2977066040039,2010-10-01
66.7898178100586,2010-10-04
67.64201354980469,2010-10-05
68.20155334472656,2010-10-06
67.46125030517578,2010-10-07
67.96910858154297,2010-10-08
68.21875,2010-10-11
67.22882843017578,2010-10-12
67.46985626220703,2010-10-13
67.7883529663086,2010-10-14
68.4683609008789,2010-10-15
67.71088409423828,2010-10-18
67.0050277709961,2010-10-19
67.60757446289062,2010-10-20
67.88304138183594,2010-10-21
67.92609405517578,2010-10-22
68.7868881225586,2010-10-25
69.21729278564453,2010-10-26
69.01067352294922,2010-10-27
68.75248718261719,2010-10-28
69.27757263183594,2010-10-29
69.08817291259766,2010-11-01
71.17990112304688,2010-11-02
70.82698822021484,2010-11-03
73.72791290283203,2010-11-04
74.85554504394531,2010-11-05
76.67185974121094,2010-11-08
76.74932861328125,2010-11-09
76.25865936279297,2010-11-10
75.75078582763672,2010-11-11
74.1668930053711,2010-11-12
73.72791290283203,2010-11-15
72.32479858398438,2010-11-16
73.09092712402344,2010-11-17
73.3147201538086,2010-11-18
73.27169036865234,2010-11-19
73.83118438720703,2010-11-22
73.58158111572266,2010-11-23
74.86414337158203,2010-11-24
73.28889465332031,2010-11-26
73.591552734375,2010-11-29
73.11593627929688,2010-11-30
76.44567108154297,2010-12-01
77.96781921386719,2010-12-02
77.50079345703125,2010-12-03
76.8867416381836,2010-12-06
76.99919128417969,2010-12-07
76.96459197998047,2010-12-08
77.414306640625,2010-12-09
78.2705307006836,2010-12-10
79.35161590576172,2010-12-13
80.94297790527344,2010-12-14
80.89972686767578,2010-12-15
81.98945617675781,2010-12-16
81.07266998291016,2010-12-17
80.50190734863281,2010-12-20
81.22840881347656,2010-12-21
81.08135223388672,2010-12-22
80.15594482421875,2010-12-23
80.77864837646484,2010-12-27
80.55378723144531,2010-12-28
81.29756164550781,2010-12-29
80.41543579101562,2010-12-30
79.775390625,2010-12-31
80.43268585205078,2011-01-03
75.2261962890625,2011-01-04
73.28023529052734,2011-01-05
71.65428924560547,2011-01-06
70.59049224853516,2011-01-07
71.4986343383789,2011-01-10
71.7580795288086,2011-01-11
72.30294799804688,2011-01-12
71.90510559082031,2011-01-13
72.55375671386719,2011-01-14
72.6315689086914,2011-01-18
72.2164535522461,2011-01-19
72.08670806884766,2011-01-20
72.24238586425781,2011-01-21
73.44456481933594,2011-01-24
73.11593627929688,2011-01-25
72.99483489990234,2011-01-26
73.26295471191406,2011-01-27
71.16998291015625,2011-01-28
72.2164535522461,2011-01-31
72.50184631347656,2011-02-01
72.83916473388672,2011-02-02
74.56023406982422,2011-02-03
74.37862396240234,2011-02-04
76.64458465576172,2011-02-07
78.40025329589844,2011-02-08
76.22080993652344,2011-02-09
76.7743148803711,2011-02-10
77.44026947021484,2011-02-11
78.52999114990234,2011-02-14
77.40565490722656,2011-02-15
79.21321868896484,2011-02-16
79.63703155517578,2011-02-17
79.68891143798828,2011-02-18
76.44567108154297,2011-02-22
75.05322265625,2011-02-23
75.27809143066406,2011-02-24
76.52926635742188,2011-02-25
77.20691680908203,2011-02-28
74.93927001953125,2011-03-01
74.82628631591797,2011-03-02
75.4344711303711,2011-03-03
75.11299133300781,2011-03-04
73.98345947265625,2011-03-07
74.77415466308594,2011-03-08
74.35708618164062,2011-03-09
73.20150756835938,2011-03-10
73.78363800048828,2011-03-11
73.6620101928711,2011-03-14
74.41792297363281,2011-03-15
72.86265563964844,2011-03-16
73.27102661132812,2011-03-17
73.70543670654297,2011-03-18
74.34840393066406,2011-03-21
73.21888732910156,2011-03-22
73.3231430053711,2011-03-23
75.84283447265625,2011-03-24
76.62481689453125,2011-03-25
76.32070922851562,2011-03-28
76.7464828491211,2011-03-29
77.6326904296875,2011-03-30
77.91072082519531,2011-03-31
79.23141479492188,2011-04-01
77.5718765258789,2011-04-04
78.58844757080078,2011-04-05
79.2140121459961,2011-04-06
79.00550842285156,2011-04-07
78.29306030273438,2011-04-08
76.85072326660156,2011-04-11
76.45973205566406,2011-04-12
77.07664489746094,2011-04-13
77.08531951904297,2011-04-14
77.33731079101562,2011-04-15
75.20857238769531,2011-04-18
75.20857238769531,2011-04-19
76.45105743408203,2011-04-20
78.37992095947266,2011-04-21
79.00550842285156,2011-04-25
79.64846801757812,2011-04-26
79.98731994628906,2011-04-27
79.51811981201172,2011-04-28
79.23141479492188,2011-04-29
78.99678802490234,2011-05-02
77.42417907714844,2011-05-03
76.43363952636719,2011-05-04
75.57347106933594,2011-05-05
75.75595092773438,2011-05-06
75.31287384033203,2011-05-09
76.77251434326172,2011-05-10
76.08611297607422,2011-05-11
75.5040054321289,2011-05-12
75.13040161132812,2011-05-13
75.37366485595703,2011-05-16
75.1825180053711,2011-05-17
75.28678894042969,2011-05-18
75.4605484008789,2011-05-19
74.96532440185547,2011-05-20
74.02690887451172,2011-05-23
73.7923583984375,2011-05-24
72.60198211669922,2011-05-25
72.30658721923828,2011-05-26
73.45901489257812,2011-05-27
74.78605651855469,2011-05-31
73.53759002685547,2011-06-01
73.05743408203125,2011-06-02
71.59940338134766,2011-06-03
70.76128387451172,2011-06-06
70.72637176513672,2011-06-07
70.24618530273438,2011-06-08
70.41205596923828,2011-06-09
69.03263092041016,2011-06-10
69.2945327758789,2011-06-13
71.92242431640625,2011-06-14
69.635009765625,2011-06-15
69.83583068847656,2011-06-16
70.59539794921875,2011-06-17
70.97953033447266,2011-06-20
71.91368865966797,2011-06-21
70.92716979980469,2011-06-22
70.81365203857422,2011-06-23
69.37309265136719,2011-06-24
69.28580474853516,2011-06-27
70.14139556884766,2011-06-28
69.88821411132812,2011-06-29
69.81836700439453,2011-06-30
70.81365203857422,2011-07-01
71.0406494140625,2011-07-05
70.33348846435547,2011-07-06
70.57794952392578,2011-07-07
69.62631225585938,2011-07-08
67.8016128540039,2011-07-11
68.44768524169922,2011-07-12
68.93659210205078,2011-07-13
67.67064666748047,2011-07-14
67.88017272949219,2011-07-15
66.5531234741211,2011-07-18
67.34761810302734,2011-07-19
67.88888549804688,2011-07-20
69.04137420654297,2011-07-21
69.11119079589844,2011-07-22
68.8143539428711,2011-07-25
68.40402221679688,2011-07-26
67.15555572509766,2011-07-27
66.18645477294922,2011-07-28
66.02055358886719,2011-07-29
64.96421813964844,2011-08-01
61.096534729003906,2011-08-02
61.567989349365234,2011-08-03
59.856788635253906,2011-08-04
59.044837951660156,2011-08-05
58.4162712097168,2011-08-08
58.14559555053711,2011-08-09
54.55732727050781,2011-08-10
57.124122619628906,2011-08-11
56.73998260498047,2011-08-12
59.58612823486328,2011-08-15
59.5250358581543,2011-08-16
58.42498779296875,2011-08-17
54.12953567504883,2011-08-18
54.03350830078125,2011-08-19
54.766868591308594,2011-08-22
57.49079513549805,2011-08-23
58.922603607177734,2011-08-24
57.38604736328125,2011-08-25
58.04082489013672,2011-08-26
61.437049865722656,2011-08-29
62.297508239746094,2011-08-30
62.19215393066406,2011-08-31
61.147239685058594,2011-09-01
58.07411575317383,2011-09-02
61.103363037109375,2011-09-06
61.92871856689453,2011-09-07
60.918983459472656,2011-09-08
58.03896713256836,2011-09-09
58.62726593017578,2011-09-12
59.628231048583984,2011-09-13
59.65459442138672,2011-09-14
60.43604278564453,2011-09-15
59.918006896972656,2011-09-16
58.03896713256836,2011-09-19
56.546302795410156,2011-09-20
55.26435852050781,2011-09-21
54.65849685668945,2011-09-22
55.202880859375,2011-09-23
57.66141891479492,2011-09-26
57.80190658569336,2011-09-27
56.77459716796875,2011-09-28
57.793121337890625,2011-09-29
55.51019287109375,2011-09-30
54.10532760620117,2011-10-03
55.91410446166992,2011-10-04
57.06435012817383,2011-10-05
59.031158447265625,2011-10-06
57.33653259277344,2011-10-07
60.09360885620117,2011-10-10
60.30433654785156,2011-10-11
60.85749816894531,2011-10-12
61.041893005371094,2011-10-13
61.770694732666016,2011-10-14
59.645816802978516,2011-10-17
61.76189041137695,2011-10-18
60.51508331298828,2011-10-19
61.235069274902344,2011-10-20
62.26239013671875,2011-10-21
63.70238494873047,2011-10-24
62.14826202392578,2011-10-25
63.561920166015625,2011-10-26
66.61752319335938,2011-10-27
65.08968353271484,2011-10-28
63.368736267089844,2011-10-31
62.657501220703125,2011-11-01
62.82433319091797,2011-11-02
65.4057846069336,2011-11-03
64.87896728515625,2011-11-04
64.69456481933594,2011-11-07
66.67018127441406,2011-11-08
63.79899978637695,2011-11-09
65.52873992919922,2011-11-10
66.25751495361328,2011-11-11
66.54727172851562,2011-11-14
66.74041748046875,2011-11-15
65.95899963378906,2011-11-16
65.9501953125,2011-11-17
66.39797973632812,2011-11-18
65.1511459350586,2011-11-21
64.35216522216797,2011-11-22
61.88484191894531,2011-11-23
62.912132263183594,2011-11-25
63.693626403808594,2011-11-28
64.28514862060547,2011-11-29
69.0970458984375,2011-11-30
68.08168029785156,2011-12-01
66.78384399414062,2011-12-02
66.60723114013672,2011-12-05
66.96038818359375,2011-12-06
66.88976287841797,2011-12-07
63.7465934753418,2011-12-08
64.77961730957031,2011-12-09
65.87443542480469,2011-12-12
65.90971374511719,2011-12-13
63.06673812866211,2011-12-14
64.91202545166016,2011-12-15
65.72430419921875,2011-12-16
65.20337677001953,2011-12-19
67.03101348876953,2011-12-20
67.45484161376953,2011-12-21
66.91622924804688,2011-12-22
67.09286499023438,2011-12-23
66.9957046508789,2011-12-27
64.34696960449219,2011-12-28
66.21876525878906,2011-12-29
66.58077239990234,2011-12-30
66.87210083007812,2012-01-03
66.84562683105469,2012-01-04
67.00454711914062,2012-01-05
65.50360870361328,2012-01-06
66.09516143798828,2012-01-09
66.01567840576172,2012-01-10
66.78384399414062,2012-01-11
68.70858001708984,2012-01-12
69.72394561767578,2012-01-13
69.0087890625,2012-01-17
70.44794464111328,2012-01-18
71.20723724365234,2012-01-19
71.42797088623047,2012-01-20
70.6510009765625,2012-01-23
70.79227447509766,2012-01-24
72.10781860351562,2012-01-25
71.87826538085938,2012-01-26
72.06363677978516,2012-01-27
72.76998901367188,2012-01-30
72.84945678710938,2012-01-31
73.15848541259766,2012-02-01
73.5028076171875,2012-02-02
74.4210433959961,2012-02-03
75.56000518798828,2012-02-06
76.14275360107422,2012-02-07
76.30168151855469,2012-02-08
77.95272827148438,2012-02-09
76.9903564453125,2012-02-10
77.67899322509766,2012-02-13
78.01451873779297,2012-02-14
78.5531005859375,2012-02-15
79.02104187011719,2012-02-16
78.90626525878906,2012-02-17
77.64369201660156,2012-02-21
76.60186767578125,2012-02-22
77.5818862915039,2012-02-23
77.4582748413086,2012-02-24
77.48474884033203,2012-02-27
77.041259765625,2012-02-28
76.16320037841797,2012-02-29
76.10111999511719,2012-03-01
75.5245590209961,2012-03-02
76.29625701904297,2012-03-05
74.32719421386719,2012-03-06
74.93033599853516,2012-03-07
76.62440490722656,2012-03-08
77.42265319824219,2012-03-09
77.02351379394531,2012-03-12
79.15225219726562,2012-03-13
78.3717269897461,2012-03-14
79.40058898925781,2012-03-15
78.67328643798828,2012-03-16
78.93048095703125,2012-03-19
78.25641632080078,2012-03-20
78.5668716430664,2012-03-21
77.32513427734375,2012-03-22
77.68877410888672,2012-03-23
78.10563659667969,2012-03-26
77.67102813720703,2012-03-27
76.54460144042969,2012-03-28
75.97694396972656,2012-03-29
75.95036315917969,2012-03-30
76.03014373779297,2012-04-02
75.73746490478516,2012-04-03
75.37377166748047,2012-04-04
75.47134399414062,2012-04-05
74.3537826538086,2012-04-09
72.83710479736328,2012-04-10
73.43135070800781,2012-04-11
74.34495544433594,2012-04-12
73.33377838134766,2012-04-13
73.6885986328125,2012-04-16
74.79728698730469,2012-04-17
73.26285552978516,2012-04-18
72.63310241699219,2012-04-19
72.79276275634766,2012-04-20
72.3404312133789,2012-04-23
72.358154296875,2012-04-24
73.54667663574219,2012-04-25
73.3958969116211,2012-04-26
73.97237396240234,2012-04-27
73.51117706298828,2012-04-30
72.57102966308594,2012-05-01
72.84598541259766,2012-05-02
71.91470336914062,2012-05-03
70.45118713378906,2012-05-04
70.77935791015625,2012-05-07
69.989990234375,2012-05-08
68.84578704833984,2012-05-09
68.28700256347656,2012-05-10
68.04751586914062,2012-05-11
67.31134796142578,2012-05-14
66.27359771728516,2012-05-15
60.84540939331055,2012-05-16
59.02714538574219,2012-05-17
60.65914535522461,2012-05-18
61.280006408691406,2012-05-21
60.526100158691406,2012-05-22
61.04054260253906,2012-05-23
61.306617736816406,2012-05-24
60.70349884033203,2012-05-25
61.7501335144043,2012-05-29
60.385215759277344,2012-05-30
60.18897247314453,2012-05-31
58.743778228759766,2012-06-01
58.13715744018555,2012-06-04
57.59299087524414,2012-06-05
59.49312210083008,2012-06-06
59.45744323730469,2012-06-07
60.24248123168945,2012-06-08
59.66262435913086,2012-06-11
59.58234405517578,2012-06-12
58.413719177246094,2012-06-13
59.073848724365234,2012-06-14
60.62607192993164,2012-06-15
61.027530670166016,2012-06-18
62.70463180541992,2012-06-19
62.29426574707031,2012-06-20
61.07213592529297,2012-06-21
62.124778747558594,2012-06-22
62.06232833862305,2012-06-25
64.82778930664062,2012-06-26
66.46923828125,2012-06-27
69.08303833007812,2012-06-28
70.31414031982422,2012-06-29
70.20707702636719,2012-07-02
70.46578979492188,2012-07-03
70.50146484375,2012-07-05
71.13483428955078,2012-07-06
70.5817642211914,2012-07-09
69.49339294433594,2012-07-10
69.72535705566406,2012-07-11
72.35699462890625,2012-07-12
72.8476333618164,2012-07-13
72.87439727783203,2012-07-16
73.0974349975586,2012-07-17
74.08767700195312,2012-07-18
74.63179779052734,2012-07-19
74.44444274902344,2012-07-20
73.72189331054688,2012-07-23
73.07066345214844,2012-07-24
72.74954986572266,2012-07-25
69.82349395751953,2012-07-26
70.84937286376953,2012-07-27
69.58261108398438,2012-07-30
67.03124237060547,2012-07-31
66.46923828125,2012-08-01
65.41658020019531,2012-08-02
66.72794342041016,2012-08-03
67.08476257324219,2012-08-06
68.44074249267578,2012-08-07
68.48535919189453,2012-08-08
69.2882080078125,2012-08-09
70.10894012451172,2012-08-10
69.64507293701172,2012-08-13
68.46751403808594,2012-08-14
67.7092514038086,2012-08-15
69.65399932861328,2012-08-16
69.97512817382812,2012-08-17
69.49339294433594,2012-08-20
68.3515396118164,2012-08-21
69.01166534423828,2012-08-22
68.38721466064453,2012-08-23
70.2695083618164,2012-08-24
69.34173583984375,2012-08-27
69.51123046875,2012-08-28
68.51209259033203,2012-08-29
67.05935668945312,2012-08-30
68.49419403076172,2012-08-31
67.4629135131836,2012-09-04
67.24767303466797,2012-09-05
69.42679595947266,2012-09-06
72.75372314453125,2012-09-07
75.48887634277344,2012-09-10
75.41712951660156,2012-09-11
77.9190902709961,2012-09-12
79.03103637695312,2012-09-13
81.54197692871094,2012-09-14
78.39434051513672,2012-09-17
78.49298095703125,2012-09-18
80.69004821777344,2012-09-19
79.05795288085938,2012-09-20
78.87860870361328,2012-09-21
79.0220947265625,2012-09-24
76.36769104003906,2012-09-25
74.62797546386719,2012-09-26
76.35871887207031,2012-09-27
74.31414031982422,2012-09-28
73.60565948486328,2012-10-01
74.84320068359375,2012-10-02
75.65028381347656,2012-10-03
76.30492401123047,2012-10-04
76.12557220458984,2012-10-05
75.73098754882812,2012-10-08
74.08992004394531,2012-10-09
74.45761108398438,2012-10-10
74.14372253417969,2012-10-11
73.81197357177734,2012-10-12
74.22444915771484,2012-10-15
75.23778533935547,2012-10-16
77.13888549804688,2012-10-17
76.50218963623047,2012-10-18
74.45761108398438,2012-10-19
74.16166687011719,2012-10-22
73.42632293701172,2012-10-23
73.75812530517578,2012-10-24
73.8836669921875,2012-10-25
73.53392028808594,2012-10-26
73.81197357177734,2012-10-31
75.51577758789062,2012-11-01
75.17498016357422,2012-11-02
76.23316955566406,2012-11-05
77.99978637695312,2012-11-06
77.9190902709961,2012-11-07
77.35409545898438,2012-11-08
77.23753356933594,2012-11-09
76.59190368652344,2012-11-12
76.68154907226562,2012-11-13
75.14810180664062,2012-11-14
74.03611755371094,2012-11-15
73.89260864257812,2012-11-16
76.59190368652344,2012-11-19
76.63671875,2012-11-20
76.63671875,2012-11-21
77.12092590332031,2012-11-23
77.82040405273438,2012-11-26
76.95954132080078,2012-11-27
78.202880859375,2012-11-28
81.79767608642578,2012-11-29
81.0859146118164,2012-11-30
81.4913558959961,2012-12-03
81.93283081054688,2012-12-04
81.35620880126953,2012-12-05
81.52735900878906,2012-12-06
81.8967514038086,2012-12-07
82.46437072753906,2012-12-10
83.23919677734375,2012-12-11
83.33831024169922,2012-12-12
83.54551696777344,2012-12-13
83.92394256591797,2012-12-14
85.87898254394531,2012-12-17
85.76187133789062,2012-12-18
85.73486328125,2012-12-19
86.12224578857422,2012-12-20
85.59971618652344,2012-12-21
85.95108032226562,2012-12-24
85.78890228271484,2012-12-26
85.33844757080078,2012-12-27
84.09510803222656,2012-12-28
84.94200134277344,2012-12-31
87.38359832763672,2013-01-02
87.34751892089844,2013-01-03
87.9692153930664,2013-01-04
88.08635711669922,2013-01-07
87.80704498291016,2013-01-08
88.3296127319336,2013-01-09
88.67195129394531,2013-01-10
88.51878356933594,2013-01-11
88.36560821533203,2013-01-14
89.14945983886719,2013-01-15
88.02328491210938,2013-01-16
88.24851989746094,2013-01-17
88.29356384277344,2013-01-18
88.88819885253906,2013-01-22
88.65394592285156,2013-01-23
89.40174102783203,2013-01-24
89.50984191894531,2013-01-25
89.4377670288086,2013-01-28
91.50995635986328,2013-01-29
90.15853118896484,2013-01-30
88.95124053955078,2013-01-31
88.61788940429688,2013-02-01
87.89715576171875,2013-02-04
88.37464141845703,2013-02-05
89.37467193603516,2013-02-06
87.72593688964844,2013-02-07
88.53678894042969,2013-02-08
88.35659790039062,2013-02-11
88.68096923828125,2013-02-12
89.6719970703125,2013-02-13
90.4107894897461,2013-02-14
91.07749938964844,2013-02-15
91.93341064453125,2013-02-19
88.8521499633789,2013-02-20
88.19444274902344,2013-02-21
88.37464141845703,2013-02-22
85.2573471069336,2013-02-25
85.96908569335938,2013-02-26
87.02764892578125,2013-02-27
87.87812805175781,2013-02-28
89.04522705078125,2013-03-01
89.48858642578125,2013-03-04
91.81375122070312,2013-03-05
92.38375091552734,2013-03-06
93.55994415283203,2013-03-07
94.88990020751953,2013-03-08
94.7361068725586,2013-03-11
94.03040313720703,2013-03-12
94.81752014160156,2013-03-13
94.7361068725586,2013-03-14
93.70467376708984,2013-03-15
94.00325012207031,2013-03-18
93.179931640625,2013-03-19
93.42420959472656,2013-03-20
92.76374816894531,2013-03-21
92.89946746826172,2013-03-22
92.13947296142578,2013-03-25
92.28421020507812,2013-03-26
92.2480697631836,2013-03-27
92.30228424072266,2013-03-28
92.20279693603516,2013-04-01
91.21664428710938,2013-04-02
88.81904602050781,2013-04-03
88.33952331542969,2013-04-04
89.45236206054688,2013-04-05
89.96806335449219,2013-04-08
89.55189514160156,2013-04-09
90.40234375,2013-04-10
90.63760375976562,2013-04-11
89.32569885253906,2013-04-12
84.64816284179688,2013-04-15
88.76475524902344,2013-04-16
87.34432220458984,2013-04-17
85.53482818603516,2013-04-18
85.96005249023438,2013-04-19
86.08672332763672,2013-04-22
87.44378662109375,2013-04-23
89.23523712158203,2013-04-24
88.683349609375,2013-04-25
87.48002624511719,2013-04-26
89.0814208984375,2013-04-29
91.37042236328125,2013-04-30
89.98616790771484,2013-05-01
93.23420715332031,2013-05-02
96.53655242919922,2013-05-03
96.71748352050781,2013-05-06
98.14700317382812,2013-05-07
98.48174285888672,2013-05-08
97.3145980834961,2013-05-09
97.15178680419922,2013-05-10
96.79895782470703,2013-05-13
97.71271514892578,2013-05-14
99.06080627441406,2013-05-15
99.44983673095703,2013-05-16
100.34553527832031,2013-05-17
101.41312408447266,2013-05-20
101.31361389160156,2013-05-21
98.31888580322266,2013-05-22
97.92985534667969,2013-05-23
97.91175842285156,2013-05-24
99.48602294921875,2013-05-28
98.99744415283203,2013-05-29
100.39586639404297,2013-05-30
99.00651550292969,2013-05-31
98.69779205322266,2013-06-03
97.14500427246094,2013-06-04
95.08368682861328,2013-06-05
96.7363510131836,2013-06-06
96.80902862548828,2013-06-07
98.99744415283203,2013-06-10
97.3629379272461,2013-06-11
96.636474609375,2013-06-12
99.4333267211914,2013-06-13
99.36975860595703,2013-06-14
99.6966552734375,2013-06-17
99.64214324951172,2013-06-18
98.15294647216797,2013-06-19
95.37427520751953,2013-06-20
