FWONA,Date
34.25343704223633,2020-06-09
34.35166931152344,2020-06-10
31.463653564453125,2020-06-11
33.20235824584961,2020-06-12
33.22200393676758,2020-06-15
33.015716552734375,2020-06-16
32.29862594604492,2020-06-17
31.522592544555664,2020-06-18
30.62868309020996,2020-06-19
29.567779541015625,2020-06-22
29.793712615966797,2020-06-23
28.752456665039062,2020-06-24
28.457759857177734,2020-06-25
28.04518699645996,2020-06-26
29.184675216674805,2020-06-29
28.664047241210938,2020-06-30
29.528486251831055,2020-07-01
29.764244079589844,2020-07-02
29.430255889892578,2020-07-06
29.607072830200195,2020-07-07
30.373281478881836,2020-07-08
30.756385803222656,2020-07-09
31.139488220214844,2020-07-10
30.392927169799805,2020-07-13
31.660118103027344,2020-07-14
32.90766143798828,2020-07-15
32.98624801635742,2020-07-16
32.92730712890625,2020-07-17
32.7897834777832,2020-07-20
32.249507904052734,2020-07-21
32.406681060791016,2020-07-22
32.308448791503906,2020-07-23
32.328094482421875,2020-07-24
32.38703155517578,2020-07-27
32.14145278930664,2020-07-28
32.170921325683594,2020-07-29
32.671905517578125,2020-07-30
32.504913330078125,2020-07-31
33.703338623046875,2020-08-03
33.516700744628906,2020-08-04
33.49705123901367,2020-08-05
34.50884246826172,2020-08-06
33.978389739990234,2020-08-07
33.801570892333984,2020-08-10
35.19646453857422,2020-08-11
35.009822845458984,2020-08-12
34.6267204284668,2020-08-13
34.71512985229492,2020-08-14
34.86247634887695,2020-08-17
34.469547271728516,2020-08-18
34.5186653137207,2020-08-19
35.01964569091797,2020-08-20
34.724952697753906,2020-08-21
36.296661376953125,2020-08-24
36.91551971435547,2020-08-25
36.75835037231445,2020-08-26
36.5815315246582,2020-08-27
36.66994094848633,2020-08-28
35.54027557373047,2020-08-31
35.275047302246094,2020-09-01
35.255401611328125,2020-09-02
34.85265350341797,2020-09-03
34.587425231933594,2020-09-04
34.25343704223633,2020-09-08
33.634578704833984,2020-09-09
33.28094482421875,2020-09-10
33.16306686401367,2020-09-11
33.801570892333984,2020-09-14
33.66404724121094,2020-09-15
34.047149658203125,2020-09-16
33.67387008666992,2020-09-17
32.180747985839844,2020-09-18
31.79764175415039,2020-09-21
31.719057083129883,2020-09-22
31.49312400817871,2020-09-23
31.660118103027344,2020-09-24
32.053043365478516,2020-09-25
32.45579528808594,2020-09-28
32.07269287109375,2020-09-29
32.917484283447266,2020-09-30
33.722984313964844,2020-10-01
33.64440155029297,2020-10-02
33.958744049072266,2020-10-05
33.96856689453125,2020-10-06
34.322200775146484,2020-10-07
34.03732681274414,2020-10-08
33.683692932128906,2020-10-09
34.17485427856445,2020-10-12
33.359527587890625,2020-10-13
33.07465744018555,2020-10-14
32.7897834777832,2020-10-15
32.750492095947266,2020-10-16
32.07269287109375,2020-10-19
32.3772087097168,2020-10-20
32.750492095947266,2020-10-21
33.46758270263672,2020-10-22
34.01768112182617,2020-10-23
32.51473617553711,2020-10-26
32.53438186645508,2020-10-27
32.31827163696289,2020-10-28
32.70137405395508,2020-10-29
32.71119689941406,2020-10-30
32.64243698120117,2020-11-02
33.71316146850586,2020-11-03
35.088409423828125,2020-11-04
35.54027557373047,2020-11-05
35.74656295776367,2020-11-06
36.86640548706055,2020-11-09
37.01375198364258,2020-11-10
36.463653564453125,2020-11-11
36.38507080078125,2020-11-12
37.28880310058594,2020-11-13
37.35756301879883,2020-11-16
37.66208267211914,2020-11-17
37.14145278930664,2020-11-18
36.75835037231445,2020-11-19
36.463653564453125,2020-11-20
37.35756301879883,2020-11-23
37.504913330078125,2020-11-24
37.347740173339844,2020-11-25
37.691551208496094,2020-11-27
37.16109848022461,2020-11-30
38.192535400390625,2020-12-01
39.076622009277344,2020-12-02
39.09626770019531,2020-12-03
38.605106353759766,2020-12-04
39.1060905456543,2020-12-07
39.204322814941406,2020-12-08
38.536346435546875,2020-12-09
38.516700744628906,2020-12-10
38.28094482421875,2020-12-11
38.12377166748047,2020-12-14
37.868370056152344,2020-12-15
36.964637756347656,2020-12-16
37.60314178466797,2020-12-17
37.29862594604492,2020-12-18
36.444007873535156,2020-12-21
35.81532287597656,2020-12-22
37.09233856201172,2020-12-23
37.3772087097168,2020-12-24
38.44793701171875,2020-12-28
38.52652359008789,2020-12-29
38.1041259765625,2020-12-30
37.31827163696289,2020-12-31
36.198429107666016,2021-01-04
36.021610260009766,2021-01-05
36.483299255371094,2021-01-06
36.84675979614258,2021-01-07
36.964637756347656,2021-01-08
35.8939094543457,2021-01-11
35.36345672607422,2021-01-12
34.98035430908203,2021-01-13
34.90176773071289,2021-01-14
35.05894088745117,2021-01-15
35.65815353393555,2021-01-19
36.77799606323242,2021-01-20
36.23772048950195,2021-01-21
36.021610260009766,2021-01-22
37.12180709838867,2021-01-25
37.41650390625,2021-01-26
35.8939094543457,2021-01-27
36.06090545654297,2021-01-28
35.60903549194336,2021-01-29
37.328094482421875,2021-02-01
38.08448028564453,2021-02-02
38.28094482421875,2021-02-03
38.56581497192383,2021-02-04
39.1650276184082,2021-02-05
39.88212203979492,2021-02-08
40.21611022949219,2021-02-09
40.11787796020508,2021-02-10
40.36345672607422,2021-02-11
40.353633880615234,2021-02-12
39.85265350341797,2021-02-16
39.842830657958984,2021-02-17
39.1650276184082,2021-02-18
39.764244079589844,2021-02-19
40.3143424987793,2021-02-22
40.30451965332031,2021-02-23
39.67583465576172,2021-02-24
38.2711181640625,2021-02-25
38.08448028564453,2021-02-26
38.83103942871094,2021-03-01
38.49705123901367,2021-03-02
38.69351577758789,2021-03-03
38.2711181640625,2021-03-04
38.261295318603516,2021-03-05
39.78388977050781,2021-03-08
40.12770080566406,2021-03-09
39.7937126159668,2021-03-10
40.795677185058594,2021-03-11
40.64833068847656,2021-03-12
40.94302749633789,2021-03-15
41.55206298828125,2021-03-16
41.964637756347656,2021-03-17
40.952850341796875,2021-03-18
40.108055114746094,2021-03-19
40.34381103515625,2021-03-22
39.21414566040039,2021-03-23
37.41650390625,2021-03-24
37.01375198364258,2021-03-25
37.16109848022461,2021-03-26
36.6895866394043,2021-03-29
37.44597244262695,2021-03-30
37.54420471191406,2021-03-31
37.98624801635742,2021-04-01
38.5854606628418,2021-04-05
38.91944885253906,2021-04-06
39.82318115234375,2021-04-07
39.6267204284668,2021-04-08
39.5186653137207,2021-04-09
38.261295318603516,2021-04-12
38.54616928100586,2021-04-13
38.50687789916992,2021-04-14
38.91944885253906,2021-04-15
39.21414566040039,2021-04-16
40.03929138183594,2021-04-19
40.1669921875,2021-04-20
41.561885833740234,2021-04-21
41.50294876098633,2021-04-22
41.4145393371582,2021-04-23
40.8939094543457,2021-04-26
41.208251953125,2021-04-27
40.84479522705078,2021-04-28
41.17878341674805,2021-04-29
40.6876220703125,2021-04-30
40.60903549194336,2021-05-03
39.88212203979492,2021-05-04
39.61689758300781,2021-05-05
39.548133850097656,2021-05-06
38.39882278442383,2021-05-07
37.97642517089844,2021-05-10
37.95677947998047,2021-05-11
37.46561813354492,2021-05-12
37.74066925048828,2021-05-13
38.536346435546875,2021-05-14
38.73280715942383,2021-05-17
39.05697250366211,2021-05-18
38.83103942871094,2021-05-19
39.77406692504883,2021-05-20
39.18467712402344,2021-05-21
39.597251892089844,2021-05-24
39.420433044433594,2021-05-25
39.13555908203125,2021-05-26
39.842830657958984,2021-05-27
39.33202362060547,2021-05-28
39.7937126159668,2021-06-01
38.77210235595703,2021-06-02
39.204322814941406,2021-06-03
39.1650276184082,2021-06-04
39.28290939331055,2021-06-07
39.499019622802734,2021-06-08
40.088409423828125,2021-06-09
40.28487014770508,2021-06-10
40.58938980102539,2021-06-11
40.05894088745117,2021-06-14
39.52848815917969,2021-06-15
39.69548034667969,2021-06-16
39.53831100463867,2021-06-17
38.703338623046875,2021-06-18
39.43025588989258,2021-06-21
39.41061019897461,2021-06-22
40.34381103515625,2021-06-23
42.02357482910156,2021-06-24
42.70137405395508,2021-06-25
43.15324020385742,2021-06-28
42.74066925048828,2021-06-29
41.87622833251953,2021-06-30
42.652259826660156,2021-07-01
43.66404724121094,2021-07-02
43.113948822021484,2021-07-06
43.516700744628906,2021-07-07
42.426326751708984,2021-07-08
42.55402755737305,2021-07-09
42.2102165222168,2021-07-12
42.2102165222168,2021-07-13
42.04322052001953,2021-07-14
41.93516540527344,2021-07-15
41.45383071899414,2021-07-16
40.3143424987793,2021-07-19
41.87622833251953,2021-07-20
41.277015686035156,2021-07-21
41.25736618041992,2021-07-22
41.47347640991211,2021-07-23
41.42436218261719,2021-07-26
41.06090545654297,2021-07-27
41.34577560424805,2021-07-28
41.03143310546875,2021-07-29
40.7269172668457,2021-07-30
40.854618072509766,2021-08-02
40.432220458984375,2021-08-03
40.30451965332031,2021-08-04
40.795677185058594,2021-08-05
40.874263763427734,2021-08-06
41.45383071899414,2021-08-09
41.03143310546875,2021-08-10
40.98231887817383,2021-08-11
41.561885833740234,2021-08-12
41.65029525756836,2021-08-13
41.42436218261719,2021-08-16
40.96267318725586,2021-08-17
41.30648422241211,2021-08-18
41.26719284057617,2021-08-19
42.19057083129883,2021-08-20
42.66208267211914,2021-08-23
43.66404724121094,2021-08-24
44.23379135131836,2021-08-25
44.00785827636719,2021-08-26
44.489192962646484,2021-08-27
44.57760238647461,2021-08-30
44.88212203979492,2021-08-31
45.84479522705078,2021-09-01
45.972496032714844,2021-09-02
46.25736618041992,2021-09-03
45.93320083618164,2021-09-07
45.39292526245117,2021-09-08
44.88212203979492,2021-09-09
44.6267204284668,2021-09-10
44.60707473754883,2021-09-13
43.9980354309082,2021-09-14
43.57563781738281,2021-09-15
44.125736236572266,2021-09-16
44.33202362060547,2021-09-17
43.69351577758789,2021-09-20
44.23379135131836,2021-09-21
45.78585433959961,2021-09-22
46.35559844970703,2021-09-23
45.756385803222656,2021-09-24
46.984283447265625,2021-09-27
45.96267318725586,2021-09-28
45.81532287597656,2021-09-29
46.218074798583984,2021-09-30
47.917484283447266,2021-10-01
46.964637756347656,2021-10-04
47.74066925048828,2021-10-05
47.96660232543945,2021-10-06
48.02553939819336,2021-10-07
47.7897834777832,2021-10-08
47.79960632324219,2021-10-11
48.192535400390625,2021-10-12
48.261295318603516,2021-10-13
49.65618896484375,2021-10-14
49.11591339111328,2021-10-15
49.047149658203125,2021-10-18
49.587425231933594,2021-10-19
49.80353546142578,2021-10-20
49.842830657958984,2021-10-21
50.21611022949219,2021-10-22
50.61886215209961,2021-10-25
50.157169342041016,2021-10-26
50.36345672607422,2021-10-27
51.394893646240234,2021-10-28
51.22789764404297,2021-10-29
52.02357482910156,2021-11-01
51.886051177978516,2021-11-02
51.16896057128906,2021-11-03
51.87622833251953,2021-11-04
52.46561813354492,2021-11-05
51.93516540527344,2021-11-08
51.296661376953125,2021-11-09
52.41650390625,2021-11-10
52.56385040283203,2021-11-11
52.66208267211914,2021-11-12
53.23182678222656,2021-11-15
54.08644485473633,2021-11-16
54.813358306884766,2021-11-17
55.186641693115234,2021-11-18
55.01964569091797,2021-11-19
54.63654327392578,2021-11-22
56.49312210083008,2021-11-23
56.71905517578125,2021-11-24
55.3732795715332,2021-11-26
55.952850341796875,2021-11-29
56.59135437011719,2021-11-30
54.047149658203125,2021-12-01
56.03143310546875,2021-12-02
55.58938980102539,2021-12-03
56.11001968383789,2021-12-06
56.11001968383789,2021-12-07
55.34381103515625,2021-12-08
55.108055114746094,2021-12-09
55.46168899536133,2021-12-10
55.451866149902344,2021-12-13
55.1669921875,2021-12-14
56.119842529296875,2021-12-15
54.17485427856445,2021-12-16
55.13752365112305,2021-12-17
54.71512985229492,2021-12-20
55.98231887817383,2021-12-21
56.4145393371582,2021-12-22
56.51277160644531,2021-12-23
57.495086669921875,2021-12-27
57.31827163696289,2021-12-28
57.8978385925293,2021-12-29
58.38899612426758,2021-12-30
58.290767669677734,2021-12-31
59.322200775146484,2022-01-03
58.339881896972656,2022-01-04
58.46758270263672,2022-01-05
57.593318939208984,2022-01-06
56.83693313598633,2022-01-07
56.76817321777344,2022-01-10
56.93516540527344,2022-01-11
57.31827163696289,2022-01-12
56.91551971435547,2022-01-13
56.93516540527344,2022-01-14
56.03143310546875,2022-01-18
55.874263763427734,2022-01-19
55.36345672607422,2022-01-20
54.764244079589844,2022-01-21
52.53438186645508,2022-01-24
51.444007873535156,2022-01-25
50.93320083618164,2022-01-26
51.5815315246582,2022-01-27
52.29862594604492,2022-01-28
53.83103942871094,2022-01-31
53.880157470703125,2022-02-01
54.243614196777344,2022-02-02
53.57563781738281,2022-02-03
54.4793701171875,2022-02-04
55.64833068847656,2022-02-07
55.795677185058594,2022-02-08
56.55206298828125,2022-02-09
57.04322052001953,2022-02-10
56.886051177978516,2022-02-11
56.23772048950195,2022-02-14
57.2102165222168,2022-02-15
57.19057083129883,2022-02-16
56.85658264160156,2022-02-17
56.984283447265625,2022-02-18
55.61886215209961,2022-02-22
55.39292526245117,2022-02-23
56.61100387573242,2022-02-24
56.5225944519043,2022-02-25
55.1669921875,2022-02-28
53.9980354309082,2022-03-01
55.2062873840332,2022-03-02
54.400787353515625,2022-03-03
52.504913330078125,2022-03-04
50.73674011230469,2022-03-07
50.12770080566406,2022-03-08
51.40471649169922,2022-03-09
51.38507080078125,2022-03-10
51.61100387573242,2022-03-11
51.45383071899414,2022-03-14
51.83693313598633,2022-03-15
53.192535400390625,2022-03-16
53.16306686401367,2022-03-17
53.61492919921875,2022-03-18
54.98035430908203,2022-03-21
57.60314178466797,2022-03-22
58.96856689453125,2022-03-23
59.57760238647461,2022-03-24
60.235755920410156,2022-03-25
59.420433044433594,2022-03-28
59.97053146362305,2022-03-29
62.053043365478516,2022-03-30
62.01375198364258,2022-03-31
62.151275634765625,2022-04-01
62.249507904052734,2022-04-04
61.87622833251953,2022-04-05
61.620826721191406,2022-04-06
61.59135437011719,2022-04-07
62.053043365478516,2022-04-08
61.92534255981445,2022-04-11
60.6876220703125,2022-04-12
61.63064956665039,2022-04-13
61.09037399291992,2022-04-14
61.07072830200195,2022-04-18
61.14931106567383,2022-04-19
61.17878341674805,2022-04-20
62.03339767456055,2022-04-21
59.842830657958984,2022-04-22
60.02946853637695,2022-04-25
58.438114166259766,2022-04-26
58.36935043334961,2022-04-27
58.14341735839844,2022-04-28
56.40471649169922,2022-04-29
56.67976379394531,2022-05-02
56.620826721191406,2022-05-03
56.93516540527344,2022-05-04
55.088409423828125,2022-05-05
55.66797637939453,2022-05-06
50.36345672607422,2022-05-09
51.38507080078125,2022-05-10
52.58349609375,2022-05-11
53.16306686401367,2022-05-12
55.088409423828125,2022-05-13
54.43025588989258,2022-05-16
55.0,2022-05-17
53.624755859375,2022-05-18
54.98035430908203,2022-05-19
56.198429107666016,2022-05-20
54.764244079589844,2022-05-23
54.52848815917969,2022-05-24
55.28487014770508,2022-05-25
55.756385803222656,2022-05-26
57.16109848022461,2022-05-27
56.01178741455078,2022-05-31
56.09037399291992,2022-06-01
56.75835037231445,2022-06-02
56.12966537475586,2022-06-03
56.561885833740234,2022-06-06
56.620826721191406,2022-06-07
55.756385803222656,2022-06-08
56.07072830200195,2022-06-09
53.85068893432617,2022-06-10
52.180747985839844,2022-06-13
52.38703155517578,2022-06-14
54.96070861816406,2022-06-15
53.192535400390625,2022-06-16
53.93909454345703,2022-06-17
54.469547271728516,2022-06-21
53.83103942871094,2022-06-22
55.17681884765625,2022-06-23
57.082515716552734,2022-06-24
56.85658264160156,2022-06-27
56.84675979614258,2022-06-28
56.67976379394531,2022-06-29
56.94498825073242,2022-06-30
55.7269172668457,2022-07-01
55.30451965332031,2022-07-05
54.69548034667969,2022-07-06
55.599212646484375,2022-07-07
54.96070861816406,2022-07-08
54.00785827636719,2022-07-11
53.30059051513672,2022-07-12
54.587425231933594,2022-07-13
53.536346435546875,2022-07-14
54.13555908203125,2022-07-15
54.38113784790039,2022-07-18
55.74656295776367,2022-07-19
56.67976379394531,2022-07-20
57.39685821533203,2022-07-21
57.22003936767578,2022-07-22
57.308448791503906,2022-07-25
57.1021614074707,2022-07-26
57.848724365234375,2022-07-27
58.76227951049805,2022-07-28
60.8939094543457,2022-07-29
60.74656295776367,2022-08-01
59.302555084228516,2022-08-02
59.34184646606445,2022-08-03
59.43025588989258,2022-08-04
56.28683853149414,2022-08-05
58.32023620605469,2022-08-08
58.64440155029297,2022-08-09
60.952850341796875,2022-08-10
59.587425231933594,2022-08-11
60.108055114746094,2022-08-12
60.29469680786133,2022-08-15
61.61100387573242,2022-08-16
62.0628662109375,2022-08-17
61.40471649169922,2022-08-18
61.16896057128906,2022-08-19
60.46168899536133,2022-08-22
60.38310241699219,2022-08-23
60.854618072509766,2022-08-24
61.296661376953125,2022-08-25
61.4145393371582,2022-08-26
60.81532287597656,2022-08-29
59.33202362060547,2022-08-30
57.1021614074707,2022-08-31
56.85658264160156,2022-09-01
57.2691535949707,2022-09-02
56.75835037231445,2022-09-06
56.463653564453125,2022-09-07
57.170921325683594,2022-09-08
58.44793701171875,2022-09-09
60.6876220703125,2022-09-12
58.59528350830078,2022-09-13
57.68172836303711,2022-09-14
56.69940948486328,2022-09-15
55.756385803222656,2022-09-16
56.316307067871094,2022-09-19
54.7937126159668,2022-09-20
52.868370056152344,2022-09-21
52.829078674316406,2022-09-22
51.28683853149414,2022-09-23
51.43418502807617,2022-09-26
51.67976379394531,2022-09-27
51.61100387573242,2022-09-28
50.73674011230469,2022-09-29
51.59135437011719,2022-09-30
53.791748046875,2022-10-03
55.333988189697266,2022-10-04
55.82514572143555,2022-10-05
55.3143424987793,2022-10-06
55.599212646484375,2022-10-07
53.457759857177734,2022-10-10
53.722984313964844,2022-10-11
53.212181091308594,2022-10-12
53.30059051513672,2022-10-13
51.787818908691406,2022-10-14
52.56385040283203,2022-10-17
53.3104133605957,2022-10-18
52.70137405395508,2022-10-19
52.053043365478516,2022-10-20
52.29862594604492,2022-10-21
51.45383071899414,2022-10-24
52.2691535949707,2022-10-25
51.827110290527344,2022-10-26
51.32612991333008,2022-10-27
51.561885833740234,2022-10-28
51.100196838378906,2022-10-31
50.333988189697266,2022-11-01
47.848724365234375,2022-11-02
48.172889709472656,2022-11-03
47.45579528808594,2022-11-04
50.1669921875,2022-11-07
52.003929138183594,2022-11-08
51.67976379394531,2022-11-09
51.45383071899414,2022-11-10
51.807464599609375,2022-11-11
50.11787796020508,2022-11-14
50.44204330444336,2022-11-15
50.3143424987793,2022-11-16
49.55795669555664,2022-11-17
50.952850341796875,2022-11-18
50.874263763427734,2022-11-21
51.964637756347656,2022-11-22
52.80942916870117,2022-11-23
52.77996063232422,2022-11-25
51.964637756347656,2022-11-28
52.12180709838867,2022-11-29
53.9980354309082,2022-11-30
55.49115753173828,2022-12-01
53.91944885253906,2022-12-02
53.722984313964844,2022-12-05
52.14145278930664,2022-12-06
51.71905517578125,2022-12-07
52.55402755737305,2022-12-08
54.09626770019531,2022-12-09
53.65422439575195,2022-12-12
54.28290939331055,2022-12-13
53.08448028564453,2022-12-14
51.208251953125,2022-12-15
50.98231887817383,2022-12-16
51.218074798583984,2022-12-19
51.640472412109375,2022-12-20
52.54420471191406,2022-12-21
52.406681060791016,2022-12-22
52.56385040283203,2022-12-23
52.01375198364258,2022-12-27
51.23772048950195,2022-12-28
52.04322052001953,2022-12-29
52.48526382446289,2022-12-30
52.2102165222168,2023-01-03
53.84086227416992,2023-01-04
54.4793701171875,2023-01-05
57.003929138183594,2023-01-06
55.82514572143555,2023-01-09
56.60117721557617,2023-01-10
57.43614959716797,2023-01-11
58.2711181640625,2023-01-12
58.90962600708008,2023-01-13
57.77996063232422,2023-01-17
57.45579528808594,2023-01-18
57.917484283447266,2023-01-19
61.640472412109375,2023-01-20
62.131629943847656,2023-01-23
61.5225944519043,2023-01-24
61.8958740234375,2023-01-25
62.053043365478516,2023-01-26
62.1021614074707,2023-01-27
61.5815315246582,2023-01-30
62.55402755737305,2023-01-31
62.79960632324219,2023-02-01
63.42829132080078,2023-02-02
63.4774055480957,2023-02-03
62.80942916870117,2023-02-06
63.59528350830078,2023-02-07
63.82121658325195,2023-02-08
64.34185028076172,2023-02-09
63.16306686401367,2023-02-10
63.48722839355469,2023-02-13
62.88801574707031,2023-02-14
63.16306686401367,2023-02-15
62.03339767456055,2023-02-16
61.984283447265625,2023-02-17
60.93320083618164,2023-02-21
61.87622833251953,2023-02-22
62.12180709838867,2023-02-23
60.74656295776367,2023-02-24
61.38507080078125,2023-02-27
59.6856575012207,2023-02-28
59.7937126159668,2023-03-01
64.54813385009766,2023-03-02
66.27701568603516,2023-03-03
64.8330078125,2023-03-06
63.16306686401367,2023-03-07
62.02357482910156,2023-03-08
60.8349723815918,2023-03-09
60.2062873840332,2023-03-10
60.60903549194336,2023-03-13
62.053043365478516,2023-03-14
62.28880310058594,2023-03-15
64.21414184570312,2023-03-16
63.98821258544922,2023-03-17
64.19449615478516,2023-03-20
65.15717315673828,2023-03-21
64.76424407958984,2023-03-22
64.86247253417969,2023-03-23
65.333984375,2023-03-24
66.90570068359375,2023-03-27
66.22789764404297,2023-03-28
66.9548110961914,2023-03-29
66.60118103027344,2023-03-30
66.30648040771484,2023-03-31
64.8330078125,2023-04-03
64.02750396728516,2023-04-04
64.45972442626953,2023-04-05
65.81532287597656,2023-04-06
66.12966918945312,2023-04-10
64.87229919433594,2023-04-11
65.12770080566406,2023-04-12
65.70726776123047,2023-04-13
65.50098419189453,2023-04-14
65.21611022949219,2023-04-17
65.92337799072266,2023-04-18
65.40274810791016,2023-04-19
64.8330078125,2023-04-20
64.92141723632812,2023-04-21
64.45972442626953,2023-04-24
62.88801574707031,2023-04-25
61.97446060180664,2023-04-26
62.88801574707031,2023-04-27
63.634578704833984,2023-04-28
63.67387008666992,2023-05-01
63.39882278442383,2023-05-02
62.56385040283203,2023-05-03
62.16109848022461,2023-05-04
64.5579605102539,2023-05-05
65.00982666015625,2023-05-08
63.39882278442383,2023-05-09
62.44597244262695,2023-05-10
62.88801574707031,2023-05-11
64.07662200927734,2023-05-12
66.05107879638672,2023-05-15
64.98035430908203,2023-05-16
65.1669921875,2023-05-17
64.5874252319336,2023-05-18
64.5874252319336,2023-05-19
63.82121658325195,2023-05-22
62.07269287109375,2023-05-23
62.95677947998047,2023-05-24
61.65029525756836,2023-05-25
62.83890151977539,2023-05-26
62.229862213134766,2023-05-30
62.03339767456055,2023-05-31
62.76031494140625,2023-06-01
63.261295318603516,2023-06-02
64.28290557861328,2023-06-05
64.44990539550781,2023-06-06
63.91944885253906,2023-06-07
66.53241729736328,2023-06-08
66.60118103027344,2023-06-09
67.77996063232422,2023-06-12
68.2121810913086,2023-06-13
68.96856689453125,2023-06-14
70.25540161132812,2023-06-15
69.07662200927734,2023-06-16
68.457763671875,2023-06-20
68.09429931640625,2023-06-21
67.40667724609375,2023-06-22
66.4538345336914,2023-06-23
65.40274810791016,2023-06-26
65.89391326904297,2023-06-27
66.00196838378906,2023-06-28
66.1001968383789,2023-06-29
66.42436218261719,2023-06-30
67.19056701660156,2023-07-03
68.3791732788086,2023-07-05
66.23772430419922,2023-07-06
65.70726776123047,2023-07-07
65.28487396240234,2023-07-10
65.36345672607422,2023-07-11
66.33595275878906,2023-07-12
66.542236328125,2023-07-13
66.02161407470703,2023-07-14
66.69940948486328,2023-07-17
65.61885833740234,2023-07-18
65.53044891357422,2023-07-19
64.83000183105469,2023-07-20
65.16999816894531,2023-07-21
63.310001373291016,2023-07-24
64.18000030517578,2023-07-25
63.560001373291016,2023-07-26
63.689998626708984,2023-07-27
64.31999969482422,2023-07-28
64.27999877929688,2023-07-31
65.1500015258789,2023-08-01
63.90999984741211,2023-08-02
65.68000030517578,2023-08-03
66.20999908447266,2023-08-04
64.16000366210938,2023-08-07
63.15999984741211,2023-08-08
61.779998779296875,2023-08-09
61.86000061035156,2023-08-10
62.369998931884766,2023-08-11
62.0099983215332,2023-08-14
62.290000915527344,2023-08-15
61.13999938964844,2023-08-16
58.650001525878906,2023-08-17
58.22999954223633,2023-08-18
57.88999938964844,2023-08-21
57.93000030517578,2023-08-22
58.15999984741211,2023-08-23
56.16999816894531,2023-08-24
56.66999816894531,2023-08-25
57.150001525878906,2023-08-28
58.31999969482422,2023-08-29
60.36000061035156,2023-08-30
60.650001525878906,2023-08-31
61.220001220703125,2023-09-01
59.279998779296875,2023-09-05
60.0,2023-09-06
59.689998626708984,2023-09-07
58.88999938964844,2023-09-08
59.20000076293945,2023-09-11
59.47999954223633,2023-09-12
58.75,2023-09-13
59.97999954223633,2023-09-14
59.029998779296875,2023-09-15
60.7599983215332,2023-09-18
60.220001220703125,2023-09-19
59.209999084472656,2023-09-20
56.810001373291016,2023-09-21
56.68000030517578,2023-09-22
56.58000183105469,2023-09-25
55.369998931884766,2023-09-26
55.459999084472656,2023-09-27
56.040000915527344,2023-09-28
56.540000915527344,2023-09-29
61.83000183105469,2023-10-02
59.63999938964844,2023-10-03
60.47999954223633,2023-10-04
60.34000015258789,2023-10-05
62.529998779296875,2023-10-06
62.66999816894531,2023-10-09
61.79999923706055,2023-10-10
61.70000076293945,2023-10-11
59.869998931884766,2023-10-12
59.720001220703125,2023-10-13
61.099998474121094,2023-10-16
62.869998931884766,2023-10-17
61.56999969482422,2023-10-18
60.380001068115234,2023-10-19
59.29999923706055,2023-10-20
59.790000915527344,2023-10-23
60.060001373291016,2023-10-24
57.650001525878906,2023-10-25
56.81999969482422,2023-10-26
56.72999954223633,2023-10-27
57.47999954223633,2023-10-30
57.54999923706055,2023-10-31
57.7400016784668,2023-11-01
58.66999816894531,2023-11-02
58.04999923706055,2023-11-03
57.40999984741211,2023-11-06
56.91999816894531,2023-11-07
58.16999816894531,2023-11-08
58.349998474121094,2023-11-09
60.58000183105469,2023-11-10
59.02000045776367,2023-11-13
58.900001525878906,2023-11-14
57.439998626708984,2023-11-15
57.150001525878906,2023-11-16
57.689998626708984,2023-11-17
59.150001525878906,2023-11-20
58.189998626708984,2023-11-21
58.91999816894531,2023-11-22
59.400001525878906,2023-11-24
59.31999969482422,2023-11-27
58.47999954223633,2023-11-28
57.20000076293945,2023-11-29
57.33000183105469,2023-11-30
57.279998779296875,2023-12-01
56.439998626708984,2023-12-04
56.220001220703125,2023-12-05
56.060001373291016,2023-12-06
56.20000076293945,2023-12-07
57.16999816894531,2023-12-08
57.43000030517578,2023-12-11
57.720001220703125,2023-12-12
57.290000915527344,2023-12-13
57.939998626708984,2023-12-14
58.630001068115234,2023-12-15
58.560001373291016,2023-12-18
59.880001068115234,2023-12-19
58.79999923706055,2023-12-20
59.130001068115234,2023-12-21
58.9900016784668,2023-12-22
57.56999969482422,2023-12-26
57.900001525878906,2023-12-27
58.290000915527344,2023-12-28
57.97999954223633,2023-12-29
57.16999816894531,2024-01-02
56.560001373291016,2024-01-03
56.2599983215332,2024-01-04
56.439998626708984,2024-01-05
57.040000915527344,2024-01-08
56.599998474121094,2024-01-09
56.63999938964844,2024-01-10
56.41999816894531,2024-01-11
57.52000045776367,2024-01-12
56.970001220703125,2024-01-16
56.810001373291016,2024-01-17
56.689998626708984,2024-01-18
56.7599983215332,2024-01-19
57.029998779296875,2024-01-22
60.939998626708984,2024-01-23
61.61000061035156,2024-01-24
61.47999954223633,2024-01-25
61.45000076293945,2024-01-26
61.52000045776367,2024-01-29
61.56999969482422,2024-01-30
61.09000015258789,2024-01-31
61.130001068115234,2024-02-01
59.849998474121094,2024-02-02
58.97999954223633,2024-02-05
59.41999816894531,2024-02-06
59.2400016784668,2024-02-07
59.38999938964844,2024-02-08
60.16999816894531,2024-02-09
61.189998626708984,2024-02-12
59.220001220703125,2024-02-13
60.65999984741211,2024-02-14
61.880001068115234,2024-02-15
62.59000015258789,2024-02-16
61.029998779296875,2024-02-20
61.08000183105469,2024-02-21
61.27000045776367,2024-02-22
61.84000015258789,2024-02-23
