LSXMA,Date
25.280000686645508,2023-10-02
24.59000015258789,2023-10-03
24.670000076293945,2023-10-04
24.540000915527344,2023-10-05
25.0,2023-10-06
25.399999618530273,2023-10-09
25.559999465942383,2023-10-10
25.90999984741211,2023-10-11
25.889999389648438,2023-10-12
26.110000610351562,2023-10-13
26.270000457763672,2023-10-16
26.219999313354492,2023-10-17
25.520000457763672,2023-10-18
25.15999984741211,2023-10-19
24.959999084472656,2023-10-20
24.6299991607666,2023-10-23
24.65999984741211,2023-10-24
24.350000381469727,2023-10-25
24.040000915527344,2023-10-26
23.739999771118164,2023-10-27
24.030000686645508,2023-10-30
24.489999771118164,2023-10-31
24.989999771118164,2023-11-01
25.639999389648438,2023-11-02
25.989999771118164,2023-11-03
25.43000030517578,2023-11-06
25.200000762939453,2023-11-07
24.90999984741211,2023-11-08
25.06999969482422,2023-11-09
25.450000762939453,2023-11-10
25.329999923706055,2023-11-13
25.799999237060547,2023-11-14
26.139999389648438,2023-11-15
26.350000381469727,2023-11-16
26.040000915527344,2023-11-17
26.530000686645508,2023-11-20
26.360000610351562,2023-11-21
26.760000228881836,2023-11-22
26.809999465942383,2023-11-24
26.75,2023-11-27
26.84000015258789,2023-11-28
26.899999618530273,2023-11-29
26.940000534057617,2023-11-30
27.219999313354492,2023-12-01
26.239999771118164,2023-12-04
26.170000076293945,2023-12-05
26.280000686645508,2023-12-06
26.34000015258789,2023-12-07
26.520000457763672,2023-12-08
26.639999389648438,2023-12-11
27.030000686645508,2023-12-12
27.600000381469727,2023-12-13
28.18000030517578,2023-12-14
27.889999389648438,2023-12-15
27.6200008392334,2023-12-18
28.309999465942383,2023-12-19
27.979999542236328,2023-12-20
28.59000015258789,2023-12-21
28.75,2023-12-22
28.809999465942383,2023-12-26
28.600000381469727,2023-12-27
28.700000762939453,2023-12-28
28.739999771118164,2023-12-29
29.209999084472656,2024-01-02
29.790000915527344,2024-01-03
29.93000030517578,2024-01-04
30.270000457763672,2024-01-05
30.25,2024-01-08
30.579999923706055,2024-01-09
30.799999237060547,2024-01-10
29.979999542236328,2024-01-11
30.5,2024-01-12
30.510000228881836,2024-01-16
30.59000015258789,2024-01-17
31.1200008392334,2024-01-18
31.25,2024-01-19
30.969999313354492,2024-01-22
30.93000030517578,2024-01-23
31.1299991607666,2024-01-24
30.979999542236328,2024-01-25
30.969999313354492,2024-01-26
30.450000762939453,2024-01-29
30.270000457763672,2024-01-30
30.389999389648438,2024-01-31
31.149999618530273,2024-02-01
30.809999465942383,2024-02-02
30.719999313354492,2024-02-05
30.690000534057617,2024-02-06
30.760000228881836,2024-02-07
30.389999389648438,2024-02-08
30.31999969482422,2024-02-09
30.780000686645508,2024-02-12
29.899999618530273,2024-02-13
30.190000534057617,2024-02-14
30.170000076293945,2024-02-15
30.209999084472656,2024-02-16
30.100000381469727,2024-02-20
29.719999313354492,2024-02-21
29.770000457763672,2024-02-22
30.350000381469727,2024-02-23
30.190000534057617,2024-02-26
30.389999389648438,2024-02-27
29.25,2024-02-28
29.139999389648438,2024-02-29
28.719999313354492,2024-03-01
28.889999389648438,2024-03-04
29.40999984741211,2024-03-05
29.3799991607666,2024-03-06
29.40999984741211,2024-03-07
29.90999984741211,2024-03-08
30.34000015258789,2024-03-11
30.040000915527344,2024-03-12
30.1299991607666,2024-03-13
29.829999923706055,2024-03-14
29.729999542236328,2024-03-15
29.639999389648438,2024-03-18
29.469999313354492,2024-03-19
28.579999923706055,2024-03-20
28.829999923706055,2024-03-21
28.75,2024-03-22
28.860000610351562,2024-03-25
28.950000762939453,2024-03-26
29.5,2024-03-27
29.700000762939453,2024-03-28
29.309999465942383,2024-04-01
28.489999771118164,2024-04-02
27.520000457763672,2024-04-03
27.329999923706055,2024-04-04
27.309999465942383,2024-04-05
26.670000076293945,2024-04-08
26.809999465942383,2024-04-09
