PM,Date
55.40926742553711,2015-08-13
55.1474723815918,2015-08-14
55.17366409301758,2015-08-17
54.990394592285156,2015-08-18
54.8071403503418,2015-08-19
54.37517166137695,2015-08-20
53.00074005126953,2015-08-21
51.27288818359375,2015-08-24
50.651126861572266,2015-08-25
52.19572067260742,2015-08-26
52.8698616027832,2015-08-27
52.588417053222656,2015-08-28
52.22843551635742,2015-08-31
50.906368255615234,2015-09-01
51.50849914550781,2015-09-02
51.999359130859375,2015-09-03
50.585662841796875,2015-09-04
52.202274322509766,2015-09-08
51.227054595947266,2015-09-09
51.619773864746094,2015-09-10
52.012451171875,2015-09-11
51.933937072753906,2015-09-14
52.88947677612305,2015-09-15
53.73377227783203,2015-09-16
53.720680236816406,2015-09-17
53.15782165527344,2015-09-18
53.746849060058594,2015-09-21
52.8632926940918,2015-09-22
52.64076614379883,2015-09-23
52.627689361572266,2015-09-24
52.75202941894531,2015-09-25
52.30790328979492,2015-09-28
52.12892150878906,2015-09-29
52.58631134033203,2015-09-30
52.6724967956543,2015-10-01
52.997314453125,2015-10-02
54.16395950317383,2015-10-05
54.018123626708984,2015-10-06
54.80033493041992,2015-10-07
55.781402587890625,2015-10-08
55.728370666503906,2015-10-09
56.11946487426758,2015-10-12
55.95375061035156,2015-10-13
56.00016784667969,2015-10-14
57.05412673950195,2015-10-15
58.18764114379883,2015-10-16
58.61189651489258,2015-10-19
58.8107795715332,2015-10-20
58.98311233520508,2015-10-21
59.36094665527344,2015-10-22
59.41397476196289,2015-10-23
59.46038818359375,2015-10-26
58.87705993652344,2015-10-27
59.261531829833984,2015-10-28
59.16872787475586,2015-10-29
58.5986442565918,2015-10-30
58.87040710449219,2015-11-02
58.558876037597656,2015-11-03
58.379886627197266,2015-11-04
58.43954086303711,2015-11-05
57.25300979614258,2015-11-06
56.51057815551758,2015-11-09
56.31834411621094,2015-11-10
56.377986907958984,2015-11-11
55.695220947265625,2015-11-12
55.284244537353516,2015-11-13
55.91398620605469,2015-11-16
55.57590103149414,2015-11-17
56.6298942565918,2015-11-18
57.17345428466797,2015-11-19
57.00111389160156,2015-11-20
57.39883804321289,2015-11-23
57.60432052612305,2015-11-24
57.7833137512207,2015-11-25
57.94902801513672,2015-11-27
57.92912673950195,2015-11-30
58.18764114379883,2015-12-01
57.869483947753906,2015-12-02
57.89599609375,2015-12-03
59.46038818359375,2015-12-04
58.85715103149414,2015-12-07
58.84392166137695,2015-12-08
58.346744537353516,2015-12-09
58.15451431274414,2015-12-10
57.21985626220703,2015-12-11
57.77666091918945,2015-12-14
58.22743225097656,2015-12-15
59.758689880371094,2015-12-16
59.04939270019531,2015-12-17
57.617584228515625,2015-12-18
58.10051727294922,2015-12-21
58.798095703125,2015-12-22
59.75056457519531,2015-12-23
59.60300827026367,2015-12-24
59.421913146972656,2015-12-28
59.938385009765625,2015-12-29
59.68350601196289,2015-12-30
58.965797424316406,2015-12-31
58.35541915893555,2016-01-04
58.93896484375,2016-01-05
58.92555618286133,2016-01-06
58.52309036254883,2016-01-07
58.16090774536133,2016-01-08
59.810935974121094,2016-01-11
59.757259368896484,2016-01-12
59.234100341796875,2016-01-13
58.94565963745117,2016-01-14
57.87919998168945,2016-01-15
58.6706428527832,2016-01-19
57.59075927734375,2016-01-20
57.550514221191406,2016-01-21
58.268218994140625,2016-01-22
58.1407585144043,2016-01-25
58.56333923339844,2016-01-26
59.086524963378906,2016-01-27
59.737152099609375,2016-01-28
60.374366760253906,2016-01-29
59.971920013427734,2016-02-01
59.931671142578125,2016-02-02
60.226806640625,2016-02-03
59.763980865478516,2016-02-04
60.06581497192383,2016-02-05
60.17985534667969,2016-02-08
60.38107681274414,2016-02-09
59.8511962890625,2016-02-10
59.25422286987305,2016-02-11
59.737152099609375,2016-02-12
60.44815444946289,2016-02-16
61.19267654418945,2016-02-17
61.47439956665039,2016-02-18
61.668907165527344,2016-02-19
62.071353912353516,2016-02-22
61.74270248413086,2016-02-23
61.34695816040039,2016-02-24
62.01099395751953,2016-02-25
61.34024429321289,2016-02-26
61.05855178833008,2016-02-29
61.40061950683594,2016-03-01
61.41403579711914,2016-03-02
62.55434036254883,2016-03-03
63.37935256958008,2016-03-04
62.983577728271484,2016-03-07
63.35251235961914,2016-03-08
64.39888763427734,2016-03-09
64.95561218261719,2016-03-10
64.72085571289062,2016-03-11
64.68730163574219,2016-03-14
64.68730163574219,2016-03-15
65.18367004394531,2016-03-16
66.33734130859375,2016-03-17
65.84770202636719,2016-03-18
66.1294174194336,2016-03-21
65.56687927246094,2016-03-22
65.79054260253906,2016-03-23
66.1294174194336,2016-03-24
66.32597351074219,2016-03-28
67.00373077392578,2016-03-29
66.88851928710938,2016-03-30
66.49541473388672,2016-03-31
67.60693359375,2016-04-01
68.0203857421875,2016-04-04
67.95260620117188,2016-04-05
68.56936645507812,2016-04-06
68.16948699951172,2016-04-07
68.37284088134766,2016-04-08
68.00005340576172,2016-04-11
68.88113403320312,2016-04-12
68.00005340576172,2016-04-13
67.61371612548828,2016-04-14
67.8509521484375,2016-04-15
68.18302917480469,2016-04-18
67.28840637207031,2016-04-19
66.50894927978516,2016-04-20
65.3499984741211,2016-04-21
65.6888656616211,2016-04-22
66.10230255126953,2016-04-25
65.90574645996094,2016-04-26
65.92607879638672,2016-04-27
65.98029327392578,2016-04-28
66.50218200683594,2016-04-29
66.80039978027344,2016-05-02
66.7732925415039,2016-05-03
66.94951629638672,2016-05-04
67.22062683105469,2016-05-05
67.9932861328125,2016-05-06
68.04070281982422,2016-05-09
69.0573501586914,2016-05-10
68.99636840820312,2016-05-11
69.25392150878906,2016-05-12
68.37960052490234,2016-05-13
68.93535614013672,2016-05-16
67.66793823242188,2016-05-17
67.06473541259766,2016-05-18
66.66486358642578,2016-05-19
66.44795989990234,2016-05-20
66.61062622070312,2016-05-23
66.99018096923828,2016-05-24
67.13250732421875,2016-05-25
67.10540771484375,2016-05-26
67.22062683105469,2016-05-27
66.8817367553711,2016-05-31
67.3697280883789,2016-06-01
67.27482604980469,2016-06-02
68.53546142578125,2016-06-03
67.9932861328125,2016-06-06
68.08818054199219,2016-06-07
68.942138671875,2016-06-08
68.9827880859375,2016-06-09
68.65747833251953,2016-06-10
68.16270446777344,2016-06-13
67.70182037353516,2016-06-14
67.53916931152344,2016-06-15
67.87804412841797,2016-06-16
68.27114868164062,2016-06-17
68.82691955566406,2016-06-20
69.0460205078125,2016-06-21
69.16924285888672,2016-06-22
69.764892578125,2016-06-23
66.89624786376953,2016-06-24
67.23170471191406,2016-06-27
67.46449279785156,2016-06-28
67.51927947998047,2016-06-29
69.64165496826172,2016-06-30
69.34039306640625,2016-07-01
69.99765014648438,2016-07-05
70.07981872558594,2016-07-06
69.68270111083984,2016-07-07
70.5796127319336,2016-07-08
70.77813720703125,2016-07-11
70.44951629638672,2016-07-12
70.68230438232422,2016-07-13
70.64805603027344,2016-07-14
70.94930267333984,2016-07-15
70.51797485351562,2016-07-18
68.38875579833984,2016-07-19
68.22443389892578,2016-07-20
68.06695556640625,2016-07-21
68.3545150756836,2016-07-22
68.26551055908203,2016-07-25
67.7520523071289,2016-07-26
66.63607025146484,2016-07-27
67.84788513183594,2016-07-28
68.6420669555664,2016-07-29
68.56676483154297,2016-08-01
68.44351959228516,2016-08-02
67.79997253417969,2016-08-03
67.77942657470703,2016-08-04
67.73149108886719,2016-08-05
67.47135162353516,2016-08-08
67.36863708496094,2016-08-09
67.89580535888672,2016-08-10
67.68356323242188,2016-08-11
67.77942657470703,2016-08-12
67.51241302490234,2016-08-15
68.10120391845703,2016-08-16
68.66261291503906,2016-08-17
68.69683074951172,2016-08-18
68.41614532470703,2016-08-19
68.54622650146484,2016-08-22
68.73107147216797,2016-08-23
68.55307006835938,2016-08-24
68.3545150756836,2016-08-25
67.84788513183594,2016-08-26
68.6420669555664,2016-08-29
68.44351959228516,2016-08-30
68.41614532470703,2016-08-31
68.8885269165039,2016-09-01
69.67589569091797,2016-09-02
70.07981872558594,2016-09-06
69.89494323730469,2016-09-07
69.36780548095703,2016-09-08
66.77984619140625,2016-09-09
68.9022216796875,2016-09-12
67.73149108886719,2016-09-13
67.51927947998047,2016-09-14
68.29290008544922,2016-09-15
67.66985321044922,2016-09-16
67.65617370605469,2016-09-19
67.92321014404297,2016-09-20
68.9090805053711,2016-09-21
69.64165496826172,2016-09-22
69.5115737915039,2016-09-23
68.5777359008789,2016-09-26
68.70915222167969,2016-09-27
68.7645034790039,2016-09-28
67.63700866699219,2016-09-29
67.24960327148438,2016-09-30
67.38796997070312,2016-10-03
66.47488403320312,2016-10-04
66.18435668945312,2016-10-05
66.15669250488281,2016-10-06
66.4195327758789,2016-10-07
66.57865142822266,2016-10-10
66.07366943359375,2016-10-11
66.46796417236328,2016-10-12
66.5440444946289,2016-10-13
66.28811645507812,2016-10-14
66.0667495727539,2016-10-17
66.79308319091797,2016-10-18
66.39187622070312,2016-10-19
66.1082763671875,2016-10-20
66.62015533447266,2016-10-21
67.03519439697266,2016-10-24
66.80692291259766,2016-10-25
66.4403076171875,2016-10-26
66.2535400390625,2016-10-27
66.62015533447266,2016-10-28
66.71007537841797,2016-10-31
66.4610595703125,2016-11-01
66.4403076171875,2016-11-02
66.56480407714844,2016-11-03
66.05292510986328,2016-11-04
67.32571411132812,2016-11-07
67.69232940673828,2016-11-08
65.26436614990234,2016-11-09
62.60121536254883,2016-11-10
61.52903747558594,2016-11-11
60.408451080322266,2016-11-14
60.52604675292969,2016-11-15
60.816558837890625,2016-11-16
61.75040054321289,2016-11-17
61.6258659362793,2016-11-18
61.99250793457031,2016-11-21
62.255367279052734,2016-11-22
61.4875602722168,2016-11-23
61.76422882080078,2016-11-25
62.421363830566406,2016-11-28
62.670387268066406,2016-11-29
61.06559753417969,2016-11-30
60.71280288696289,2016-12-01
60.9272346496582,2016-12-02
60.71280288696289,2016-12-05
60.99642562866211,2016-12-06
62.165443420410156,2016-12-07
61.83338928222656,2016-12-08
62.421363830566406,2016-12-09
62.82256317138672,2016-12-12
63.659549713134766,2016-12-13
62.75339889526367,2016-12-14
62.186180114746094,2016-12-15
63.1615104675293,2016-12-16
63.2652587890625,2016-12-19
63.461185455322266,2016-12-20
63.88798141479492,2016-12-21
64.09789276123047,2016-12-22
64.07689666748047,2016-12-23
63.90199661254883,2016-12-27
63.62912368774414,2016-12-28
64.18185424804688,2016-12-29
64.01395416259766,2016-12-30
63.83201217651367,2017-01-03
63.26526641845703,2017-01-04
63.76206588745117,2017-01-05
64.25882720947266,2017-01-06
63.88798141479492,2017-01-09
63.33523178100586,2017-01-10
63.279273986816406,2017-01-11
63.32825469970703,2017-01-12
63.25127410888672,2017-01-13
64.62265014648438,2017-01-17
65.4133071899414,2017-01-18
65.66516876220703,2017-01-19
66.16895294189453,2017-01-20
66.30188751220703,2017-01-23
67.01557159423828,2017-01-24
67.44237518310547,2017-01-25
67.42140197753906,2017-01-26
67.39339447021484,2017-01-27
67.14151000976562,2017-01-30
67.26045227050781,2017-01-31
67.13450622558594,2017-02-01
69.1565933227539,2017-02-02
70.744873046875,2017-02-03
69.96821594238281,2017-02-06
71.10871124267578,2017-02-07
71.80839538574219,2017-02-08
71.90634155273438,2017-02-09
71.80839538574219,2017-02-10
71.87836456298828,2017-02-13
71.77342224121094,2017-02-14
72.018310546875,2017-02-15
72.06029510498047,2017-02-16
72.52909088134766,2017-02-17
73.15877532958984,2017-02-21
73.13777923583984,2017-02-22
74.53016662597656,2017-02-23
75.3697738647461,2017-02-24
76.05546569824219,2017-02-27
76.51024627685547,2017-02-28
77.11898803710938,2017-03-01
76.82513427734375,2017-03-02
77.11197662353516,2017-03-03
76.77613067626953,2017-03-06
77.34988403320312,2017-03-07
76.76915740966797,2017-03-08
77.16097259521484,2017-03-09
77.3428726196289,2017-03-10
77.6787338256836,2017-03-13
77.50382232666016,2017-03-14
78.65827941894531,2017-03-15
78.85419464111328,2017-03-16
79.06410217285156,2017-03-17
79.77078247070312,2017-03-20
80.13796997070312,2017-03-21
79.79197692871094,2017-03-22
79.75662994384766,2017-03-23
78.93756866455078,2017-03-24
79.3541488647461,2017-03-27
79.6507339477539,2017-03-28
80.07440185546875,2017-03-29
80.1591567993164,2017-03-30
79.72135925292969,2017-03-31
79.72840881347656,2017-04-03
80.10973358154297,2017-04-04
79.9261245727539,2017-04-05
79.5024642944336,2017-04-06
80.21563720703125,2017-04-07
79.82727813720703,2017-04-10
80.08853912353516,2017-04-11
80.34273529052734,2017-04-12
79.8343276977539,2017-04-13
81.02061462402344,2017-04-17
81.35249328613281,2017-04-18
80.43455505371094,2017-04-19
77.65946960449219,2017-04-20
77.4052734375,2017-04-21
79.3612289428711,2017-04-24
79.85552215576172,2017-04-25
78.48564910888672,2017-04-26
77.80775451660156,2017-04-27
78.26671600341797,2017-04-28
78.0619888305664,2017-05-01
78.00550079345703,2017-05-02
78.10433959960938,2017-05-03
78.52096557617188,2017-05-04
79.26236724853516,2017-05-05
79.53069305419922,2017-05-08
79.0363998413086,2017-05-09
78.2596664428711,2017-05-10
78.51387786865234,2017-05-11
78.88106536865234,2017-05-12
79.34004974365234,2017-05-15
80.1591567993164,2017-05-16
80.32156372070312,2017-05-17
80.20153045654297,2017-05-18
81.02061462402344,2017-05-19
82.06568145751953,2017-05-22
82.23514556884766,2017-05-23
82.92008209228516,2017-05-24
84.36766052246094,2017-05-25
84.61479949951172,2017-05-26
84.69950866699219,2017-05-30
84.5936050415039,2017-05-31
85.37032318115234,2017-06-01
85.99879455566406,2017-06-02
86.12589263916016,2017-06-05
86.1470718383789,2017-06-06
86.35891723632812,2017-06-07
85.51862335205078,2017-06-08
84.81957244873047,2017-06-09
84.14874267578125,2017-06-12
83.80982208251953,2017-06-13
84.55829620361328,2017-06-14
85.09495544433594,2017-06-15
86.03408813476562,2017-06-16
86.7825927734375,2017-06-19
86.22474670410156,2017-06-20
85.59803009033203,2017-06-21
85.25617980957031,2017-06-22
85.14934539794922,2017-06-23
85.11375427246094,2017-06-26
84.1380386352539,2017-06-27
84.70067596435547,2017-06-28
83.38311767578125,2017-06-29
83.6466293334961,2017-06-30
83.25492858886719,2017-07-03
84.42291259765625,2017-07-05
84.28759002685547,2017-07-06
83.96711730957031,2017-07-07
84.15227508544922,2017-07-10
83.47570037841797,2017-07-11
84.20211791992188,2017-07-12
83.68937683105469,2017-07-13
84.84309387207031,2017-07-14
84.7505111694336,2017-07-17
85.20632934570312,2017-07-18
86.61646270751953,2017-07-19
85.36299133300781,2017-07-20
85.16358184814453,2017-07-21
84.67217254638672,2017-07-24
83.91014862060547,2017-07-25
83.78905487060547,2017-07-26
84.17365264892578,2017-07-27
84.40155029296875,2017-07-28
83.1196060180664,2017-07-31
82.52848052978516,2017-08-01
81.5171890258789,2017-08-02
81.53853607177734,2017-08-03
81.73084259033203,2017-08-04
82.51424407958984,2017-08-07
81.666748046875,2017-08-08
82.1937484741211,2017-08-09
81.34626770019531,2017-08-10
81.8163070678711,2017-08-11
81.73084259033203,2017-08-14
83.19794464111328,2017-08-15
83.8460464477539,2017-08-16
82.56409454345703,2017-08-17
82.13678741455078,2017-08-18
82.79200744628906,2017-08-21
82.77775573730469,2017-08-22
82.22936248779297,2017-08-23
81.55989837646484,2017-08-24
81.75933074951172,2017-08-25
82.28634643554688,2017-08-28
83.00565338134766,2017-08-29
82.92020416259766,2017-08-30
83.27629852294922,2017-08-31
83.9172592163086,2017-09-01
83.80330657958984,2017-09-05
84.47989654541016,2017-09-06
84.69353485107422,2017-09-07
83.36886596679688,2017-09-08
83.98847198486328,2017-09-11
83.36174774169922,2017-09-12
83.22644805908203,2017-09-13
83.13385009765625,2017-09-14
82.46440124511719,2017-09-15
82.6709213256836,2017-09-18
82.15814208984375,2017-09-19
80.78363800048828,2017-09-20
80.42041015625,2017-09-21
80.12840270996094,2017-09-22
80.65542602539062,2017-09-25
80.67698669433594,2017-09-26
80.24560546875,2017-09-27
80.38221740722656,2017-09-28
79.81422424316406,2017-09-29
79.71357727050781,2017-10-02
79.22464752197266,2017-10-03
80.10899353027344,2017-10-04
80.19528198242188,2017-10-05
80.00115966796875,2017-10-06
81.51103210449219,2017-10-09
82.80517578125,2017-10-10
82.15091705322266,2017-10-11
82.34502410888672,2017-10-12
81.956787109375,2017-10-13
81.61886596679688,2017-10-16
80.99334716796875,2017-10-17
80.89270782470703,2017-10-18
77.7579345703125,2017-10-19
78.74292755126953,2017-10-20
78.62789916992188,2017-10-23
78.05989074707031,2017-10-24
76.93110656738281,2017-10-25
76.88079071044922,2017-10-26
76.16898345947266,2017-10-27
75.2774429321289,2017-10-30
75.23429870605469,2017-10-31
74.59441375732422,2017-11-01
73.91138458251953,2017-11-02
73.81071472167969,2017-11-03
73.43685150146484,2017-11-06
74.0695571899414,2017-11-07
74.11988830566406,2017-11-08
73.66690826416016,2017-11-09
74.0695571899414,2017-11-10
74.4218521118164,2017-11-13
73.85385131835938,2017-11-14
73.37215423583984,2017-11-15
73.81071472167969,2017-11-16
73.79634857177734,2017-11-17
73.72443389892578,2017-11-20
74.31401062011719,2017-11-21
74.44342803955078,2017-11-22
74.18460083007812,2017-11-24
73.85385131835938,2017-11-27
73.96890258789062,2017-11-28
73.82508850097656,2017-11-29
73.87545013427734,2017-11-30
74.56565856933594,2017-12-01
75.2127456665039,2017-12-04
75.82386016845703,2017-12-05
77.36248779296875,2017-12-06
76.71539306640625,2017-12-07
76.63632202148438,2017-12-08
76.24087524414062,2017-12-11
77.14680480957031,2017-12-12
77.82262420654297,2017-12-13
77.42001342773438,2017-12-14
78.85796356201172,2017-12-15
77.62853240966797,2017-12-18
77.73635864257812,2017-12-19
75.79022979736328,2017-12-20
76.08795928955078,2017-12-21
75.9935531616211,2017-12-22
75.6014175415039,2017-12-26
76.03712463378906,2017-12-27
76.10973358154297,2017-12-28
76.71973419189453,2017-12-29
75.80474090576172,2018-01-02
75.71035766601562,2018-01-03
75.13668823242188,2018-01-04
75.73941040039062,2018-01-05
75.6231918334961,2018-01-08
76.16783142089844,2018-01-09
76.70520782470703,2018-01-10
76.14604187011719,2018-01-11
75.88462829589844,2018-01-12
76.15331268310547,2018-01-16
76.82138061523438,2018-01-17
76.2985610961914,2018-01-18
79.09430694580078,2018-01-19
79.01441955566406,2018-01-22
79.53726196289062,2018-01-23
80.31427001953125,2018-01-24
78.0558853149414,2018-01-25
80.01652526855469,2018-01-26
78.86917877197266,2018-01-29
78.38265991210938,2018-01-30
77.86708068847656,2018-01-31
76.37116241455078,2018-02-01
75.11489868164062,2018-02-02
71.66558074951172,2018-02-05
72.85652160644531,2018-02-06
71.80357360839844,2018-02-07
72.90007781982422,2018-02-08
72.57329559326172,2018-02-09
74.35968780517578,2018-02-12
74.8316879272461,2018-02-13
74.46134185791016,2018-02-14
75.29643249511719,2018-02-15
75.74665832519531,2018-02-16
74.68646240234375,2018-02-20
75.31822204589844,2018-02-21
74.78084564208984,2018-02-22
77.05377197265625,2018-02-23
77.4676742553711,2018-02-26
75.57964324951172,2018-02-27
75.19477844238281,2018-02-28
76.01532745361328,2018-03-01
77.56207275390625,2018-03-02
78.20838165283203,2018-03-05
78.41169738769531,2018-03-06
77.62016296386719,2018-03-07
79.15241241455078,2018-03-08
78.64408111572266,2018-03-09
77.80172729492188,2018-03-12
77.87433624267578,2018-03-13
76.69068908691406,2018-03-14
76.24044799804688,2018-03-15
75.12939453125,2018-03-16
73.88040924072266,2018-03-19
72.81294250488281,2018-03-20
71.74864196777344,2018-03-21
71.68990325927734,2018-03-22
70.19254302978516,2018-03-23
70.72101593017578,2018-03-26
70.99995422363281,2018-03-27
73.24600219726562,2018-03-28
72.9597396850586,2018-03-29
71.59449005126953,2018-04-02
73.2900390625,2018-04-03
74.07543182373047,2018-04-04
74.64793395996094,2018-04-05
74.1488265991211,2018-04-06
73.9139404296875,2018-04-09
74.20753479003906,2018-04-10
73.92862701416016,2018-04-11
73.58363342285156,2018-04-12
74.75802612304688,2018-04-13
75.5654296875,2018-04-16
75.82235717773438,2018-04-17
74.45709991455078,2018-04-18
62.859886169433594,2018-04-19
61.85430145263672,2018-04-20
61.413883209228516,2018-04-23
60.54778289794922,2018-04-24
60.04863739013672,2018-04-25
59.81377029418945,2018-04-26
60.59916305541992,2018-04-27
60.1881217956543,2018-04-30
59.60091018676758,2018-05-01
58.79350662231445,2018-05-02
59.04308319091797,2018-05-03
60.09268569946289,2018-05-04
59.828453063964844,2018-05-07
59.314666748046875,2018-05-08
60.18075942993164,2018-05-09
60.922119140625,2018-05-10
59.60091018676758,2018-05-11
59.351356506347656,2018-05-14
58.668731689453125,2018-05-15
59.37338638305664,2018-05-16
59.48347854614258,2018-05-17
59.27059555053711,2018-05-18
58.8302116394043,2018-05-21
58.624691009521484,2018-05-22
59.96792221069336,2018-05-23
59.901851654052734,2018-05-24
58.96967315673828,2018-05-25
58.18429183959961,2018-05-29
58.95499038696289,2018-05-30
58.382484436035156,2018-05-31
57.38423156738281,2018-06-01
57.55305480957031,2018-06-04
56.892459869384766,2018-06-05
56.40800476074219,2018-06-06
56.80437088012695,2018-06-07
58.29438781738281,2018-06-08
59.065086364746094,2018-06-11
58.95499038696289,2018-06-12
58.79350662231445,2018-06-13
59.344017028808594,2018-06-14
60.10002517700195,2018-06-15
58.742122650146484,2018-06-18
59.336669921875,2018-06-19
60.00461959838867,2018-06-20
59.156036376953125,2018-06-21
59.69197082519531,2018-06-22
59.5282096862793,2018-06-25
59.37934112548828,2018-06-26
59.47609329223633,2018-06-27
60.78622055053711,2018-06-28
60.101383209228516,2018-06-29
59.729209899902344,2018-07-02
60.384246826171875,2018-07-03
61.06163024902344,2018-07-05
61.232845306396484,2018-07-06
61.17329025268555,2018-07-09
61.538047790527344,2018-07-10
61.66459655761719,2018-07-11
61.932559967041016,2018-07-12
61.54549026489258,2018-07-13
60.9797477722168,2018-07-16
61.28495407104492,2018-07-17
61.15096664428711,2018-07-18
60.22047805786133,2018-07-19
62.75883865356445,2018-07-20
61.94746398925781,2018-07-23
62.20054626464844,2018-07-24
62.38664245605469,2018-07-25
62.870479583740234,2018-07-26
63.62230682373047,2018-07-27
64.47834777832031,2018-07-30
64.2401351928711,2018-07-31
63.67442321777344,2018-08-01
64.01683807373047,2018-08-02
64.64212036132812,2018-08-03
64.12849426269531,2018-08-06
63.66697692871094,2018-08-07
62.34196472167969,2018-08-08
62.82582473754883,2018-08-09
61.45616912841797,2018-08-10
60.93510055541992,2018-08-13
61.270057678222656,2018-08-14
62.088905334472656,2018-08-15
63.03425979614258,2018-08-16
63.30967712402344,2018-08-17
62.9598274230957,2018-08-20
62.17820739746094,2018-08-21
61.359397888183594,2018-08-22
61.27751159667969,2018-08-23
59.319786071777344,2018-08-24
59.74407958984375,2018-08-27
59.17835998535156,2018-08-28
58.85082244873047,2018-08-29
58.4860954284668,2018-08-30
57.979888916015625,2018-08-31
57.79380416870117,2018-09-04
58.64982604980469,2018-09-05
58.52330017089844,2018-09-06
58.5084114074707,2018-09-07
58.34465408325195,2018-09-10
57.65235900878906,2018-09-11
59.587764739990234,2018-09-12
59.386783599853516,2018-09-13
59.05181121826172,2018-09-14
59.773860931396484,2018-09-17
59.79618453979492,2018-09-18
60.22793197631836,2018-09-19
61.4487190246582,2018-09-20
62.34196472167969,2018-09-21
60.748992919921875,2018-09-24
60.326236724853516,2018-09-25
60.77163314819336,2018-09-26
61.53412628173828,2018-09-27
61.556758880615234,2018-09-28
61.768150329589844,2018-10-01
63.051513671875,2018-10-02
62.591026306152344,2018-10-03
63.27800369262695,2018-10-04
63.48938751220703,2018-10-05
64.08578491210938,2018-10-08
63.889488220214844,2018-10-09
63.8819465637207,2018-10-10
62.1380615234375,2018-10-11
62.1380615234375,2018-10-12
63.02886962890625,2018-10-15
63.036434173583984,2018-10-16
63.83663558959961,2018-10-17
66.07123565673828,2018-10-18
67.0601806640625,2018-10-19
66.06369018554688,2018-10-22
66.81106567382812,2018-10-23
67.33950805664062,2018-10-24
68.41905212402344,2018-10-25
67.18852233886719,2018-10-26
68.29071044921875,2018-10-29
68.29827880859375,2018-10-30
66.48645782470703,2018-10-31
66.69783020019531,2018-11-01
66.99979400634766,2018-11-02
67.60375213623047,2018-11-05
67.014892578125,2018-11-06
67.24137115478516,2018-11-07
67.5509033203125,2018-11-08
67.32441711425781,2018-11-09
66.40340423583984,2018-11-12
65.2257080078125,2018-11-13
64.5462875366211,2018-11-14
64.79541015625,2018-11-15
65.17286682128906,2018-11-16
66.15426635742188,2018-11-19
65.33895111083984,2018-11-20
63.37614822387695,2018-11-21
63.45163345336914,2018-11-23
63.29310989379883,2018-11-26
64.20655822753906,2018-11-27
65.21817016601562,2018-11-28
65.64847564697266,2018-11-29
65.32386016845703,2018-11-30
65.73907470703125,2018-12-03
64.4934310913086,2018-12-04
64.38774871826172,2018-12-06
63.83663558959961,2018-12-07
63.57999038696289,2018-12-10
63.66302490234375,2018-12-11
63.27800369262695,2018-12-12
63.670562744140625,2018-12-13
62.281497955322266,2018-12-14
61.451087951660156,2018-12-17
56.74787139892578,2018-12-18
55.222442626953125,2018-12-19
52.95344543457031,2018-12-20
50.75344467163086,2018-12-21
50.56947708129883,2018-12-24
51.25170135498047,2018-12-26
51.11372375488281,2018-12-27
51.565982818603516,2018-12-28
51.175045013427734,2018-12-31
51.596649169921875,2019-01-02
50.929752349853516,2019-01-03
53.31372833251953,2019-01-04
51.680965423583984,2019-01-07
52.02592468261719,2019-01-08
52.05658721923828,2019-01-09
52.24055099487305,2019-01-10
53.27539825439453,2019-01-11
53.36739730834961,2019-01-14
54.041954040527344,2019-01-15
54.23359298706055,2019-01-16
55.590389251708984,2019-01-17
56.563899993896484,2019-01-18
55.81269073486328,2019-01-22
56.72488021850586,2019-01-23
54.846832275390625,2019-01-24
55.75136947631836,2019-01-25
56.99318313598633,2019-01-28
57.0391845703125,2019-01-29
57.09284591674805,2019-01-30
58.809913635253906,2019-01-31
58.051025390625,2019-02-01
58.29632568359375,2019-02-04
58.11235046386719,2019-02-05
57.88239288330078,2019-02-06
58.81758117675781,2019-02-07
61.30888366699219,2019-02-08
60.595977783203125,2019-02-11
61.78413009643555,2019-02-12
62.32072067260742,2019-02-13
62.7423095703125,2019-02-14
63.97646713256836,2019-02-15
63.92280960083008,2019-02-19
65.18763732910156,2019-02-20
65.6015625,2019-02-21
66.8050537109375,2019-02-22
66.3834457397461,2019-02-25
66.31446075439453,2019-02-26
66.89704132080078,2019-02-27
66.64408111572266,2019-02-28
67.08101654052734,2019-03-01
66.90469360351562,2019-03-04
66.67475891113281,2019-03-05
66.70539855957031,2019-03-06
66.66707611083984,2019-03-07
67.03500366210938,2019-03-08
68.40715026855469,2019-03-11
68.06987762451172,2019-03-12
68.6064453125,2019-03-13
68.82876586914062,2019-03-14
69.64129638671875,2019-03-15
69.54933166503906,2019-03-18
69.37300109863281,2019-03-19
69.55697631835938,2019-03-20
70.453857421875,2019-03-21
69.8865966796875,2019-03-22
68.52037048339844,2019-03-25
68.7687759399414,2019-03-26
67.55781555175781,2019-03-27
67.75188446044922,2019-03-28
68.61354064941406,2019-03-29
68.46603393554688,2019-04-01
68.31855773925781,2019-04-02
66.61077880859375,2019-04-03
66.81259155273438,2019-04-04
66.32355499267578,2019-04-05
66.22265625,2019-04-08
66.63406372070312,2019-04-09
66.53314971923828,2019-04-10
66.37789154052734,2019-04-11
66.57974243164062,2019-04-12
66.90576171875,2019-04-15
66.92127227783203,2019-04-16
66.35462188720703,2019-04-17
65.58612060546875,2019-04-18
65.43087005615234,2019-04-22
65.91215515136719,2019-04-23
65.55506896972656,2019-04-24
64.88748931884766,2019-04-25
65.79570770263672,2019-04-26
65.90438842773438,2019-04-29
67.19298553466797,2019-04-30
66.58750915527344,2019-05-01
