GD,Date
1.9474694728851318,1991-08-02
1.9308724403381348,1991-08-05
1.9253395795822144,1991-08-06
1.9364047050476074,1991-08-07
1.9474694728851318,1991-08-08
1.953002691268921,1991-08-09
1.953002691268921,1991-08-12
1.9585349559783936,1991-08-13
1.9585349559783936,1991-08-14
1.9751330614089966,1991-08-15
1.9585349559783936,1991-08-16
1.9585349559783936,1991-08-19
2.069187641143799,1991-08-20
1.953002691268921,1991-08-21
1.8755453824996948,1991-08-22
1.8755453824996948,1991-08-23
1.8478832244873047,1991-08-26
1.7759597301483154,1991-08-27
1.8368184566497803,1991-08-28
1.8146878480911255,1991-08-29
1.8810786008834839,1991-08-30
1.8810786008834839,1991-09-03
1.8755453824996948,1991-09-04
1.8644815683364868,1991-09-05
1.8700135946273804,1991-09-06
1.8700135946273804,1991-09-09
1.8534152507781982,1991-09-10
1.8202210664749146,1991-09-11
1.8202210664749146,1991-09-12
1.8036236763000488,1991-09-13
1.7538293600082397,1991-09-16
1.7925578355789185,1991-09-17
1.8202210664749146,1991-09-18
1.8036236763000488,1991-09-19
1.8091553449630737,1991-09-20
1.8478832244873047,1991-09-23
2.0193941593170166,1991-09-24
2.190903663635254,1991-09-25
2.1577072143554688,1991-09-26
2.047056198120117,1991-09-27
2.052589178085327,1991-09-30
2.0636534690856934,1991-10-01
2.080251455307007,1991-10-02
2.080251455307007,1991-10-03
2.1466424465179443,1991-10-04
2.1079156398773193,1991-10-07
2.041524887084961,1991-10-08
2.069187641143799,1991-10-09
2.074719190597534,1991-10-10
2.102529764175415,1991-10-11
2.1192173957824707,1991-10-14
2.135904312133789,1991-10-15
2.108093023300171,1991-10-16
2.2137763500213623,1991-10-17
2.2304625511169434,1991-10-18
2.224900245666504,1991-10-21
2.2137763500213623,1991-10-22
2.1637158393859863,1991-10-23
2.141465902328491,1991-10-24
2.1303422451019287,1991-10-25
2.1915271282196045,1991-10-28
2.2638351917266846,1991-10-29
2.280522346496582,1991-10-30
2.3194568157196045,1991-10-31
2.2972097396850586,1991-11-01
2.3361451625823975,1991-11-04
2.3083336353302,1991-11-05
2.3472697734832764,1991-11-06
2.3361451625823975,1991-11-07
2.2916460037231445,1991-11-08
2.3361451625823975,1991-11-11
2.3361451625823975,1991-11-12
2.3917672634124756,1991-11-13
2.4084527492523193,1991-11-14
2.2471489906311035,1991-11-15
2.224900245666504,1991-11-18
2.180401086807251,1991-11-19
2.185964584350586,1991-11-20
2.174839735031128,1991-11-21
2.1136558055877686,1991-11-22
2.135904312133789,1991-11-25
2.1581523418426514,1991-11-26
2.1637158393859863,1991-11-27
2.169275999069214,1991-11-29
2.174839735031128,1991-12-02
2.1970884799957275,1991-12-03
2.2137763500213623,1991-12-04
2.219338893890381,1991-12-05
2.224900245666504,1991-12-06
2.274960517883301,1991-12-09
2.2582736015319824,1991-12-10
2.3583943843841553,1991-12-11
2.3862056732177734,1991-12-12
2.352832317352295,1991-12-13
2.3583943843841553,1991-12-16
2.3806424140930176,1991-12-17
2.4028921127319336,1991-12-18
2.3639559745788574,1991-12-19
2.3194568157196045,1991-12-20
2.3417069911956787,1991-12-23
2.352832317352295,1991-12-24
2.3583943843841553,1991-12-26
2.3194568157196045,1991-12-27
2.3750803470611572,1991-12-30
2.3917672634124756,1991-12-31
2.3917672634124756,1992-01-02
2.41957950592041,1992-01-03
2.4696388244628906,1992-01-06
2.553072690963745,1992-01-07
2.553072690963745,1992-01-08
2.5308241844177246,1992-01-09
2.5141375064849854,1992-01-10
2.5588326454162598,1992-01-13
2.609116554260254,1992-01-14
2.5923545360565186,1992-01-15
2.6649866104125977,1992-01-16
2.726442813873291,1992-01-17
2.659397602081299,1992-01-20
2.6929216384887695,1992-01-21
2.6929216384887695,1992-01-22
2.6314632892608643,1992-01-23
2.5476582050323486,1992-01-24
2.514137029647827,1992-01-27
2.5588326454162598,1992-01-28
2.530897617340088,1992-01-29
2.5923545360565186,1992-01-30
2.597942590713501,1992-01-31
2.62587571144104,1992-02-03
2.609116554260254,1992-02-04
2.6314632892608643,1992-02-05
2.6761577129364014,1992-02-06
2.670572280883789,1992-02-07
2.670572280883789,1992-02-10
2.6761577129364014,1992-02-11
2.6538116931915283,1992-02-12
2.614701747894287,1992-02-13
2.597942590713501,1992-02-14
2.5755937099456787,1992-02-18
2.5588326454162598,1992-02-19
2.5700058937072754,1992-02-20
2.5923545360565186,1992-02-21
2.5644195079803467,1992-02-24
2.614701747894287,1992-02-25
2.6202890872955322,1992-02-26
2.637050151824951,1992-02-27
2.6314632892608643,1992-02-28
2.7543764114379883,1992-03-02
2.7376151084899902,1992-03-03
2.715268850326538,1992-03-04
2.687333345413208,1992-03-05
2.687333345413208,1992-03-06
2.715268850326538,1992-03-09
2.720855474472046,1992-03-10
2.7543764114379883,1992-03-11
2.726442813873291,1992-03-12
2.720855474472046,1992-03-13
2.720855474472046,1992-03-16
2.7432031631469727,1992-03-17
2.7934858798980713,1992-03-18
2.843768835067749,1992-03-19
2.843768835067749,1992-03-20
2.843768835067749,1992-03-23
2.8661158084869385,1992-03-24
2.8772900104522705,1992-03-25
2.8772900104522705,1992-03-26
2.8717024326324463,1992-03-27
2.8605291843414307,1992-03-30
2.894052028656006,1992-03-31
2.894052028656006,1992-04-01
2.8717024326324463,1992-04-02
2.8828766345977783,1992-04-03
2.9275732040405273,1992-04-06
2.8717024326324463,1992-04-07
2.8214216232299805,1992-04-08
2.8605291843414307,1992-04-09
2.8728981018066406,1992-04-10
2.844787359237671,1992-04-13
2.906630754470825,1992-04-14
2.9403631687164307,1992-04-15
2.9684739112854004,1992-04-16
2.9403631687164307,1992-04-20
2.9459853172302246,1992-04-21
2.9347410202026367,1992-04-22
2.9347410202026367,1992-04-23
2.9347410202026367,1992-04-24
2.929119110107422,1992-04-27
2.901008129119873,1992-04-28
2.901008129119873,1992-04-29
2.9403631687164307,1992-04-30
2.9684739112854004,1992-05-01
2.979717969894409,1992-05-04
2.9628520011901855,1992-05-05
2.917874574661255,1992-05-06
2.9459853172302246,1992-05-07
2.974095106124878,1992-05-08
2.979717969894409,1992-05-11
2.9628520011901855,1992-05-12
2.9347410202026367,1992-05-13
2.9234981536865234,1992-05-14
2.9122538566589355,1992-05-15
2.884141445159912,1992-05-18
2.8391668796539307,1992-05-19
2.8504090309143066,1992-05-20
2.8335437774658203,1992-05-21
2.8391668796539307,1992-05-22
2.8504090309143066,1992-05-26
2.8672759532928467,1992-05-27
2.889763593673706,1992-05-28
2.906630754470825,1992-05-29
2.9459853172302246,1992-06-01
2.9628520011901855,1992-06-02
2.957230806350708,1992-06-03
2.951608180999756,1992-06-04
2.9403631687164307,1992-06-05
3.1933581829071045,1992-06-08
3.1821141242980957,1992-06-09
3.1596248149871826,1992-06-10
3.1764917373657227,1992-06-11
3.1821141242980957,1992-06-12
3.2102246284484863,1992-06-15
3.2046029567718506,1992-06-16
3.2046029567718506,1992-06-17
3.1540024280548096,1992-06-18
3.1652486324310303,1992-06-19
3.1652486324310303,1992-06-22
3.1764917373657227,1992-06-23
3.2046029567718506,1992-06-24
3.2102246284484863,1992-06-25
3.227090835571289,1992-06-26
3.233875036239624,1992-06-29
3.2282216548919678,1992-06-30
3.233875036239624,1992-07-01
3.2282216548919678,1992-07-02
3.233875036239624,1992-07-06
3.2451820373535156,1992-07-07
3.2677974700927734,1992-07-08
3.296066999435425,1992-07-09
3.313025712966919,1992-07-10
3.341294050216675,1992-07-13
3.3526012897491455,1992-07-14
3.3526012897491455,1992-07-15
3.3639087677001953,1992-07-16
3.3752171993255615,1992-07-17
3.3639087677001953,1992-07-20
3.369560956954956,1992-07-21
3.341294050216675,1992-07-22
3.4204440116882324,1992-07-23
3.590053081512451,1992-07-24
3.550478935241699,1992-07-27
3.5561306476593018,1992-07-28
3.527865409851074,1992-07-29
3.550478935241699,1992-07-30
3.573094367980957,1992-07-31
3.5674383640289307,1992-08-03
3.5674383640289307,1992-08-04
3.573094367980957,1992-08-05
3.510904550552368,1992-08-06
3.5844006538391113,1992-08-07
3.590053081512451,1992-08-10
3.590053081512451,1992-08-11
3.5844006538391113,1992-08-12
3.578745126724243,1992-08-13
3.6126701831817627,1992-08-14
3.590053081512451,1992-08-17
3.60136079788208,1992-08-18
3.573094367980957,1992-08-19
3.578745126724243,1992-08-20
3.5335183143615723,1992-08-21
3.510904550552368,1992-08-24
3.527865409851074,1992-08-25
3.510904550552368,1992-08-26
3.4939422607421875,1992-08-27
3.4656729698181152,1992-08-28
3.4600203037261963,1992-08-31
3.4769809246063232,1992-09-01
3.488288402557373,1992-09-02
3.4656729698181152,1992-09-03
3.4769809246063232,1992-09-04
3.4260995388031006,1992-09-08
3.397829294204712,1992-09-09
3.4204440116882324,1992-09-10
3.4147913455963135,1992-09-11
3.4600203037261963,1992-09-14
3.527865409851074,1992-09-15
3.5844006538391113,1992-09-16
3.669203042984009,1992-09-17
3.7483561038970947,1992-09-18
3.7427022457122803,1992-09-21
3.867082357406616,1992-09-22
3.7766237258911133,1992-09-23
3.7766237258911133,1992-09-24
3.691819429397583,1992-09-25
3.754009962081909,1992-09-28
3.844465494155884,1992-09-29
3.8501217365264893,1992-09-30
3.9462337493896484,1992-10-01
4.002768516540527,1992-10-02
3.991461992263794,1992-10-05
4.081920146942139,1992-10-06
4.076264381408691,1992-10-07
4.178030014038086,1992-10-08
4.247305870056152,1992-10-09
4.230270862579346,1992-10-12
4.29272985458374,1992-10-13
4.275698184967041,1992-10-14
4.258659839630127,1992-10-15
4.366545677185059,1992-10-16
4.485790252685547,1992-10-19
4.44036340713501,1992-10-20
4.4062957763671875,1992-10-21
4.4006171226501465,1992-10-22
4.4062957763671875,1992-10-23
4.542572975158691,1992-10-26
4.457399845123291,1992-10-27
4.599355697631836,1992-10-28
4.576642036437988,1992-10-29
4.633424282073975,1992-10-30
4.678849697113037,1992-11-02
4.5936760902404785,1992-11-03
4.536892414093018,1992-11-04
4.542572975158691,1992-11-05
4.582319736480713,1992-11-06
4.616386890411377,1992-11-09
4.582319736480713,1992-11-10
4.599355697631836,1992-11-11
4.565286636352539,1992-11-12
4.644779682159424,1992-11-13
4.605033874511719,1992-11-16
4.565286636352539,1992-11-17
4.559604644775391,1992-11-18
4.536892414093018,1992-11-19
4.542572975158691,1992-11-20
4.474434852600098,1992-11-23
4.474434852600098,1992-11-24
4.38358211517334,1992-11-25
4.3211212158203125,1992-11-27
4.4062957763671875,1992-11-30
4.4971466064453125,1992-12-01
4.451719284057617,1992-12-02
4.372225284576416,1992-12-03
4.372225284576416,1992-12-04
4.372225284576416,1992-12-07
4.587997913360596,1992-12-08
4.718597412109375,1992-12-09
4.6958842277526855,1992-12-10
4.712918281555176,1992-12-11
4.729953289031982,1992-12-14
4.729953289031982,1992-12-15
4.6958842277526855,1992-12-16
4.622067451477051,1992-12-17
4.7469868659973145,1992-12-18
4.7526655197143555,1992-12-21
4.724276065826416,1992-12-22
4.826481819152832,1992-12-23
4.758347988128662,1992-12-24
4.70156192779541,1992-12-28
4.678849697113037,1992-12-29
4.764023303985596,1992-12-30
4.707241535186768,1992-12-31
4.769701957702637,1993-01-04
4.724276065826416,1993-01-05
4.79809045791626,1993-01-06
4.741308689117432,1993-01-07
4.718597412109375,1993-01-08
4.80523681640625,1993-01-11
4.833737850189209,1993-01-12
4.976243495941162,1993-01-13
5.0332441329956055,1993-01-14
5.038946628570557,1993-01-15
5.056046009063721,1993-01-18
5.101646423339844,1993-01-19
5.152950286865234,1993-01-20
5.107349872589111,1993-01-21
5.107349872589111,1993-01-22
5.141548156738281,1993-01-25
5.175751686096191,1993-01-26
5.244152069091797,1993-01-27
5.187149524688721,1993-01-28
5.198549270629883,1993-01-29
5.238450527191162,1993-02-01
5.232754707336426,1993-02-02
5.278354644775391,1993-02-03
5.318253040313721,1993-02-04
5.312554836273193,1993-02-05
5.227051258087158,1993-02-08
5.175751686096191,1993-02-09
5.135849952697754,1993-02-10
5.198549270629883,1993-02-11
5.192850589752197,1993-02-12
5.170050144195557,1993-02-16
5.130148887634277,1993-02-17
5.061747074127197,1993-02-18
5.038946628570557,1993-02-19
5.016146659851074,1993-02-22
5.061747074127197,1993-02-23
5.192850589752197,1993-02-24
5.363854885101318,1993-02-25
5.369556427001953,1993-02-26
5.392355918884277,1993-03-01
5.392355918884277,1993-03-02
5.335353851318359,1993-03-03
5.295452117919922,1993-03-04
5.2726545333862305,1993-03-05
5.369556427001953,1993-03-08
5.375257968902588,1993-03-09
5.363854885101318,1993-03-10
5.289753437042236,1993-03-11
5.278354644775391,1993-03-12
5.323954105377197,1993-03-15
5.392355918884277,1993-03-16
5.346755027770996,1993-03-17
5.403759479522705,1993-03-18
5.403759479522705,1993-03-19
5.369556427001953,1993-03-22
5.318253040313721,1993-03-23
5.335353851318359,1993-03-24
5.323954105377197,1993-03-25
5.244152069091797,1993-03-26
5.278354644775391,1993-03-29
4.579233646392822,1993-03-30
4.579233646392822,1993-03-31
4.625840187072754,1993-04-01
4.585060119628906,1993-04-02
4.596712112426758,1993-04-05
4.625840187072754,1993-04-06
4.608366012573242,1993-04-07
4.544278621673584,1993-04-08
4.492795944213867,1993-04-12
4.598099231719971,1993-04-13
4.5629987716674805,1993-04-14
4.568848609924316,1993-04-15
4.621498107910156,1993-04-16
4.492795944213867,1993-04-19
4.4810967445373535,1993-04-20
4.545444965362549,1993-04-21
4.527897357940674,1993-04-22
4.545444965362549,1993-04-23
4.51619815826416,1993-04-26
4.4810967445373535,1993-04-27
4.4810967445373535,1993-04-28
4.475248336791992,1993-04-29
4.463544845581055,1993-04-30
4.475248336791992,1993-05-03
4.469398021697998,1993-05-04
4.457698345184326,1993-05-05
4.486947536468506,1993-05-06
4.469398021697998,1993-05-07
4.469398021697998,1993-05-10
4.486947536468506,1993-05-11
4.492795944213867,1993-05-12
4.451847553253174,1993-05-13
4.457698345184326,1993-05-14
4.498648643493652,1993-05-17
4.44014835357666,1993-05-18
4.445998191833496,1993-05-19
4.4225969314575195,1993-05-20
4.410898685455322,1993-05-21
4.428448677062988,1993-05-24
4.4225969314575195,1993-05-25
4.451847553253174,1993-05-26
4.445998191833496,1993-05-27
4.410898685455322,1993-05-28
4.457698345184326,1993-06-01
4.475248336791992,1993-06-02
4.522047996520996,1993-06-03
4.5395989418029785,1993-06-04
4.527897357940674,1993-06-07
4.492795944213867,1993-06-08
4.545444965362549,1993-06-09
4.5746989250183105,1993-06-10
4.603947162628174,1993-06-11
4.592248916625977,1993-06-14
4.635233402252197,1993-06-15
4.685381889343262,1993-06-16
4.735530376434326,1993-06-17
4.764190196990967,1993-06-18
4.821501731872559,1993-06-21
4.814338207244873,1993-06-22
4.807173728942871,1993-06-23
4.900310039520264,1993-06-24
4.986276626586914,1993-06-25
5.05792236328125,1993-06-28
5.065083026885986,1993-06-29
5.065083026885986,1993-06-30
5.129563808441162,1993-07-01
5.115232944488525,1993-07-02
5.100904941558838,1993-07-06
5.072249889373779,1993-07-07
5.086577892303467,1993-07-08
5.129563808441162,1993-07-09
5.174178600311279,1993-07-12
5.102218151092529,1993-07-13
5.066235065460205,1993-07-14
5.0590386390686035,1993-07-15
5.095021724700928,1993-07-16
5.102218151092529,1993-07-19
5.145396709442139,1993-07-20
5.188571929931641,1993-07-21
5.217358589172363,1993-07-22
5.195766925811768,1993-07-23
5.174178600311279,1993-07-26
5.138195991516113,1993-07-27
5.166983127593994,1993-07-28
5.174178600311279,1993-07-29
5.195766925811768,1993-07-30
5.2965168952941895,1993-08-02
5.339695930480957,1993-08-03
5.354086399078369,1993-08-04
5.354086399078369,1993-08-05
5.361288070678711,1993-08-06
5.433248996734619,1993-08-09
5.4476423263549805,1993-08-10
5.440444469451904,1993-08-11
5.462032794952393,1993-08-12
5.519608974456787,1993-08-13
5.584372043609619,1993-08-16
5.577176094055176,1993-08-17
5.613156795501709,1993-08-18
5.598766803741455,1993-08-19
5.541191577911377,1993-08-20
5.462032794952393,1993-08-23
5.469227313995361,1993-08-24
5.454838275909424,1993-08-25
5.440444469451904,1993-08-26
5.440444469451904,1993-08-27
5.433248996734619,1993-08-30
5.462032794952393,1993-08-31
5.577176094055176,1993-09-01
5.569981098175049,1993-09-02
5.548388957977295,1993-09-03
5.533999443054199,1993-09-07
5.505212783813477,1993-09-08
5.469227313995361,1993-09-09
5.462032794952393,1993-09-10
5.591569423675537,1993-09-13
5.56278133392334,1993-09-14
5.728299617767334,1993-09-15
5.728299617767334,1993-09-16
5.735496997833252,1993-09-17
5.771475315093994,1993-09-20
5.771475315093994,1993-09-21
5.902273654937744,1993-09-22
6.0821213722229,1993-09-23
6.106648921966553,1993-09-24
6.041251182556152,1993-09-27
6.000372409820557,1993-09-28
5.992201328277588,1993-09-29
6.024899005889893,1993-09-30
6.212921142578125,1993-10-01
6.343720436096191,1993-10-04
6.237448215484619,1993-10-05
6.392769813537598,1993-10-06
6.335546970367432,1993-10-07
6.432610034942627,1993-10-08
6.375030994415283,1993-10-11
6.375030994415283,1993-10-12
6.333898544311523,1993-10-13
6.309221267700195,1993-10-14
6.309221267700195,1993-10-15
6.3832573890686035,1993-10-18
6.358578205108643,1993-10-19
6.268094062805176,1993-10-20
6.194061756134033,1993-10-21
6.185836315155029,1993-10-22
6.177608489990234,1993-10-25
6.1447062492370605,1993-10-26
6.07067346572876,1993-10-27
6.169378757476807,1993-10-28
6.3009934425354,1993-10-29
6.309221267700195,1993-11-01
6.243415355682373,1993-11-02
6.128253936767578,1993-11-03
6.111800193786621,1993-11-04
6.0624470710754395,1993-11-05
6.095351219177246,1993-11-08
6.054220199584961,1993-11-09
6.095351219177246,1993-11-10
6.0788984298706055,1993-11-11
6.111800193786621,1993-11-12
6.194061756134033,1993-11-15
6.10357666015625,1993-11-16
6.120029449462891,1993-11-17
6.111800193786621,1993-11-18
6.07067346572876,1993-11-19
6.021317005157471,1993-11-22
5.9884161949157715,1993-11-23
5.971962928771973,1993-11-24
6.021317005157471,1993-11-26
5.856801509857178,1993-11-29
5.922608852386475,1993-11-30
5.9143829345703125,1993-12-01
6.004868507385254,1993-12-02
6.128253936767578,1993-12-03
6.128253936767578,1993-12-06
6.045994758605957,1993-12-07
6.07067346572876,1993-12-08
6.07067346572876,1993-12-09
6.037769317626953,1993-12-10
6.120029449462891,1993-12-13
6.10357666015625,1993-12-14
6.1447062492370605,1993-12-15
6.185836315155029,1993-12-16
6.3174519538879395,1993-12-17
6.210515022277832,1993-12-20
6.111800193786621,1993-12-21
6.3832573890686035,1993-12-22
6.185836315155029,1993-12-23
6.202286720275879,1993-12-27
6.185836315155029,1993-12-28
6.1529316902160645,1993-12-29
6.1447062492370605,1993-12-30
6.07067346572876,1993-12-31
5.971962928771973,1994-01-03
6.004868507385254,1994-01-04
6.013090133666992,1994-01-05
6.021317005157471,1994-01-06
6.037769317626953,1994-01-07
6.069231033325195,1994-01-10
6.069231033325195,1994-01-11
6.077513217926025,1994-01-12
6.094071865081787,1994-01-13
6.127190113067627,1994-01-14
6.118913173675537,1994-01-17
6.143754005432129,1994-01-18
6.1685943603515625,1994-01-19
6.259673595428467,1994-01-20
6.110635280609131,1994-01-21
5.9864325523376465,1994-01-24
6.044396877288818,1994-01-25
6.069231033325195,1994-01-26
6.094071865081787,1994-01-27
6.085792541503906,1994-01-28
6.102354526519775,1994-01-31
6.234834671020508,1994-02-01
6.201713562011719,1994-02-02
6.160314559936523,1994-02-03
6.152030944824219,1994-02-04
6.185153961181641,1994-02-07
6.243112564086914,1994-02-08
6.2182722091674805,1994-02-09
6.1685943603515625,1994-02-10
6.234834671020508,1994-02-11
6.267951011657715,1994-02-14
6.301071643829346,1994-02-15
6.226556301116943,1994-02-16
6.209988594055176,1994-02-17
6.1934332847595215,1994-02-18
6.127190113067627,1994-02-22
6.143754005432129,1994-02-23
6.135473728179932,1994-02-24
6.127190113067627,1994-02-25
6.176873207092285,1994-02-28
6.143754005432129,1994-03-01
6.135473728179932,1994-03-02
6.069231033325195,1994-03-03
6.259673595428467,1994-03-04
6.118913173675537,1994-03-07
6.094071865081787,1994-03-08
6.094071865081787,1994-03-09
6.094071865081787,1994-03-10
6.094071865081787,1994-03-11
6.094071865081787,1994-03-14
6.094071865081787,1994-03-15
6.077513217926025,1994-03-16
6.085792541503906,1994-03-17
6.044396877288818,1994-03-18
5.9864325523376465,1994-03-21
6.019550800323486,1994-03-22
5.9947123527526855,1994-03-23
5.961594581604004,1994-03-24
5.895354747772217,1994-03-25
5.6966352462768555,1994-03-28
5.506192684173584,1994-03-29
5.555873870849609,1994-03-30
5.622113227844238,1994-03-31
5.423391342163086,1994-04-04
5.531034469604492,1994-04-05
5.531034469604492,1994-04-06
5.713193416595459,1994-04-07
5.655234336853027,1994-04-08
5.66024112701416,1994-04-11
5.593455791473389,1994-04-12
5.543365478515625,1994-04-13
5.562146186828613,1994-04-14
5.6101508140563965,1994-04-15
5.560060977935791,1994-04-18
5.476577281951904,1994-04-19
5.443185329437256,1994-04-20
5.326307773590088,1994-04-21
5.326307773590088,1994-04-22
5.393092632293701,1994-04-25
5.393092632293701,1994-04-26
5.276215076446533,1994-04-28
5.409787654876709,1994-04-29
5.459881782531738,1994-05-02
5.459881782531738,1994-05-03
5.476577281951904,1994-05-04
5.493274211883545,1994-05-05
5.476577281951904,1994-05-06
5.409787654876709,1994-05-09
5.376396179199219,1994-05-10
5.376396179199219,1994-05-11
5.443185329437256,1994-05-12
5.426486015319824,1994-05-13
5.476577281951904,1994-05-16
5.526666641235352,1994-05-17
5.593455791473389,1994-05-18
5.626850128173828,1994-05-19
5.710333347320557,1994-05-20
5.7270307540893555,1994-05-23
5.6101508140563965,1994-05-24
5.676938533782959,1994-05-25
5.6101508140563965,1994-05-26
5.66024112701416,1994-05-27
5.66024112701416,1994-05-31
5.710333347320557,1994-06-01
5.710333347320557,1994-06-02
5.793817520141602,1994-06-03
5.843908309936523,1994-06-06
5.89400053024292,1994-06-07
5.860603332519531,1994-06-08
5.827210426330566,1994-06-09
5.843908309936523,1994-06-10
5.927393436431885,1994-06-13
5.960782051086426,1994-06-14
6.01087760925293,1994-06-15
5.927393436431885,1994-06-16
5.89400053024292,1994-06-17
5.793817520141602,1994-06-20
5.710333347320557,1994-06-21
5.743727684020996,1994-06-22
5.626850128173828,1994-06-23
5.543365478515625,1994-06-24
5.593455791473389,1994-06-27
5.6101508140563965,1994-06-28
5.493274211883545,1994-06-29
5.459881782531738,1994-06-30
5.576757907867432,1994-07-01
5.509969234466553,1994-07-05
5.493274211883545,1994-07-06
5.459881782531738,1994-07-07
5.409787654876709,1994-07-08
5.490633964538574,1994-07-11
5.423264026641846,1994-07-12
5.423264026641846,1994-07-13
5.456950664520264,1994-07-14
5.6085309982299805,1994-07-15
5.423264026641846,1994-07-18
5.423264026641846,1994-07-19
5.389579772949219,1994-07-20
5.372735500335693,1994-07-21
5.372735500335693,1994-07-22
5.372735500335693,1994-07-25
5.322208404541016,1994-07-26
5.423264026641846,1994-07-27
5.372735500335693,1994-07-28
5.389579772949219,1994-07-29
5.355893611907959,1994-08-01
5.271677494049072,1994-08-02
5.288522720336914,1994-08-03
5.288522720336914,1994-08-04
5.221154689788818,1994-08-05
5.221154689788818,1994-08-08
5.221154689788818,1994-08-09
5.237995147705078,1994-08-10
5.271677494049072,1994-08-11
5.33905029296875,1994-08-12
5.456950664520264,1994-08-15
5.625372886657715,1994-08-16
5.659060001373291,1994-08-17
5.6085309982299805,1994-08-18
5.6085309982299805,1994-08-19
5.776954650878906,1994-08-22
5.861165523529053,1994-08-23
5.945378303527832,1994-08-24
5.894853115081787,1994-08-25
5.928536415100098,1994-08-26
5.995906829833984,1994-08-29
6.04643440246582,1994-08-30
6.080118656158447,1994-08-31
6.198013782501221,1994-09-01
6.231701374053955,1994-09-02
6.198013782501221,1994-09-06
6.096959114074707,1994-09-07
6.080118656158447,1994-09-08
6.198013782501221,1994-09-09
6.096959114074707,1994-09-12
6.0632805824279785,1994-09-13
6.130644798278809,1994-09-14
6.130644798278809,1994-09-15
6.080118656158447,1994-09-16
6.0295891761779785,1994-09-19
5.962223052978516,1994-09-20
5.844325542449951,1994-09-21
6.012746334075928,1994-09-22
5.928536415100098,1994-09-23
5.928536415100098,1994-09-26
5.911693572998047,1994-09-27
5.995906829833984,1994-09-28
5.928536415100098,1994-09-29
5.894853115081787,1994-09-30
5.945378303527832,1994-10-03
5.894853115081787,1994-10-04
5.911693572998047,1994-10-05
5.911693572998047,1994-10-06
5.993185520172119,1994-10-07
5.942254543304443,1994-10-10
5.959232330322266,1994-10-11
6.010167121887207,1994-10-12
5.993185520172119,1994-10-13
6.010167121887207,1994-10-14
6.010167121887207,1994-10-17
5.9762091636657715,1994-10-18
5.993185520172119,1994-10-19
5.942254543304443,1994-10-20
5.993185520172119,1994-10-21
5.823410511016846,1994-10-24
5.738517761230469,1994-10-25
5.65363073348999,1994-10-26
5.721540451049805,1994-10-27
5.755495071411133,1994-10-28
5.755495071411133,1994-10-31
5.738517761230469,1994-11-01
5.636651992797852,1994-11-02
5.636651992797852,1994-11-03
5.449893951416016,1994-11-04
5.483851432800293,1994-11-07
5.483851432800293,1994-11-08
5.585718631744385,1994-11-09
5.534787178039551,1994-11-10
5.517807960510254,1994-11-11
5.568739891052246,1994-11-14
5.585718631744385,1994-11-15
5.704565525054932,1994-11-16
5.619673728942871,1994-11-17
5.466872692108154,1994-11-18
5.432918071746826,1994-11-21
5.331050395965576,1994-11-22
5.280116558074951,1994-11-23
5.297094345092773,1994-11-25
5.3140692710876465,1994-11-28
5.432918071746826,1994-11-29
5.466872692108154,1994-11-30
5.398962497711182,1994-12-01
5.517807960510254,1994-12-02
5.483851432800293,1994-12-05
5.41594123840332,1994-12-06
5.381982803344727,1994-12-07
5.331050395965576,1994-12-08
5.246163368225098,1994-12-09
5.755495071411133,1994-12-12
5.687585353851318,1994-12-13
5.9252753257751465,1994-12-14
5.84038782119751,1994-12-15
5.908295631408691,1994-12-16
5.908295631408691,1994-12-19
5.908295631408691,1994-12-20
5.891322135925293,1994-12-21
5.789454460144043,1994-12-22
5.87434196472168,1994-12-23
5.9252753257751465,1994-12-27
5.908295631408691,1994-12-28
5.908295631408691,1994-12-29
5.908295631408691,1994-12-30
5.908295631408691,1995-01-03
5.9762091636657715,1995-01-04
5.942254543304443,1995-01-05
5.9252753257751465,1995-01-06
5.956081390380859,1995-01-09
5.99031400680542,1995-01-10
5.956081390380859,1995-01-11
5.973196983337402,1995-01-12
6.007429599761963,1995-01-13
5.99031400680542,1995-01-16
6.075890064239502,1995-01-17
6.1101155281066895,1995-01-18
6.075890064239502,1995-01-19
6.007429599761963,1995-01-20
5.956081390380859,1995-01-23
5.973196983337402,1995-01-24
5.973196983337402,1995-01-25
5.973196983337402,1995-01-26
6.007429599761963,1995-01-27
5.973196983337402,1995-01-30
5.904736518859863,1995-01-31
5.80204439163208,1995-02-01
5.836278438568115,1995-02-02
5.887624263763428,1995-02-03
5.921851634979248,1995-02-06
6.0930070877075195,1995-02-07
6.075890064239502,1995-02-08
6.127236843109131,1995-02-09
6.0930070877075195,1995-02-10
6.161468029022217,1995-02-13
6.161468029022217,1995-02-14
6.127236843109131,1995-02-15
6.127236843109131,1995-02-16
6.0930070877075195,1995-02-17
6.1101155281066895,1995-02-21
6.264158248901367,1995-02-22
6.3155035972595215,1995-02-23
6.45242166519165,1995-02-24
6.332618236541748,1995-02-27
6.469536781311035,1995-02-28
6.383960723876953,1995-03-01
6.41819429397583,1995-03-02
6.4010772705078125,1995-03-03
6.332618236541748,1995-03-06
6.1956915855407715,1995-03-07
6.247042655944824,1995-03-08
6.229926586151123,1995-03-09
6.264158248901367,1995-03-10
6.264158248901367,1995-03-13
6.383960723876953,1995-03-14
6.4010772705078125,1995-03-15
