DFS,Date
31.273799896240234,2013-02-05
31.31361961364746,2013-02-06
31.329519271850586,2013-02-07
31.751497268676758,2013-02-08
31.870933532714844,2013-02-11
31.43303108215332,2013-02-12
31.226022720336914,2013-02-13
31.464885711669922,2013-02-14
31.170289993286133,2013-02-15
31.47284507751465,2013-02-19
30.9951229095459,2013-02-20
30.51742172241211,2013-02-21
30.963287353515625,2013-02-22
30.206933975219727,2013-02-25
30.095457077026367,2013-02-26
30.573171615600586,2013-02-27
30.67665672302246,2013-02-28
31.114564895629883,2013-03-01
31.655961990356445,2013-03-04
32.3088264465332,2013-03-05
32.874107360839844,2013-03-06
33.09705352783203,2013-03-07
32.93780517578125,2013-03-08
33.31200408935547,2013-03-11
33.54288864135742,2013-03-12
34.28334426879883,2013-03-13
34.11614990234375,2013-03-14
35.14320755004883,2013-03-15
35.22283172607422,2013-03-18
35.22283172607422,2013-03-19
35.79606628417969,2013-03-20
35.39797592163086,2013-03-21
35.82791519165039,2013-03-22
35.72441101074219,2013-03-25
35.84384536743164,2013-03-26
35.8120002746582,2013-03-27
35.70053482055664,2013-03-28
35.055633544921875,2013-04-01
35.57313919067383,2013-04-02
34.56996536254883,2013-04-03
34.4266471862793,2013-04-04
34.291297912597656,2013-04-05
34.80086898803711,2013-04-08
34.47441864013672,2013-04-09
34.2116813659668,2013-04-10
34.20372009277344,2013-04-11
34.48239517211914,2013-04-12
33.63843536376953,2013-04-15
34.2435302734375,2013-04-16
33.837486267089844,2013-04-17
33.877288818359375,2013-04-18
34.50627517700195,2013-04-19
34.72123336791992,2013-04-22
35.29447937011719,2013-04-23
35.15117263793945,2013-04-24
35.254669189453125,2013-04-25
34.96805191040039,2013-04-26
35.01582717895508,2013-04-29
34.82473373413086,2013-04-30
34.912315368652344,2013-05-01
35.76422882080078,2013-05-02
36.568363189697266,2013-05-03
36.870914459228516,2013-05-06
36.758968353271484,2013-05-07
36.8309211730957,2013-05-08
36.41512680053711,2013-05-09
36.45509719848633,2013-05-10
36.151241302490234,2013-05-13
37.246742248535156,2013-05-14
37.78248596191406,2013-05-15
37.166770935058594,2013-05-16
38.1423225402832,2013-05-17
38.534141540527344,2013-05-20
39.069889068603516,2013-05-21
38.31023406982422,2013-05-22
38.094337463378906,2013-05-23
38.126319885253906,2013-05-24
38.11834716796875,2013-05-28
37.97441864013672,2013-05-29
38.49415588378906,2013-05-30
37.910430908203125,2013-05-31
38.638092041015625,2013-06-03
38.630088806152344,2013-06-04
38.030364990234375,2013-06-05
38.91795349121094,2013-06-06
38.90997314453125,2013-06-07
39.293792724609375,2013-06-10
38.590110778808594,2013-06-11
37.958404541015625,2013-06-12
38.46217346191406,2013-06-13
37.85444641113281,2013-06-14
37.902435302734375,2013-06-17
38.29424285888672,2013-06-18
38.16631317138672,2013-06-19
37.39067459106445,2013-06-20
37.09480285644531,2013-06-21
36.247196197509766,2013-06-24
36.958866119384766,2013-06-25
37.49462127685547,2013-06-26
37.95042037963867,2013-06-27
38.094337463378906,2013-06-28
38.84599685668945,2013-07-01
38.40619659423828,2013-07-02
38.654090881347656,2013-07-03
39.973480224609375,2013-07-05
40.09341812133789,2013-07-08
40.20536804199219,2013-07-09
39.773563385009766,2013-07-10
40.26134490966797,2013-07-11
40.693138122558594,2013-07-12
40.20536804199219,2013-07-15
39.69359588623047,2013-07-16
40.14139175415039,2013-07-17
40.44526672363281,2013-07-18
40.47723388671875,2013-07-19
40.68513870239258,2013-07-22
40.54920196533203,2013-07-23
40.32530975341797,2013-07-24
40.26932907104492,2013-07-25
39.54167556762695,2013-07-26
39.66961669921875,2013-07-29
40.09341812133789,2013-07-30
39.589656829833984,2013-07-31
40.805091857910156,2013-08-01
40.88504409790039,2013-08-02
40.72511291503906,2013-08-05
40.78934097290039,2013-08-06
40.436126708984375,2013-08-07
40.84553909301758,2013-08-08
40.28359603881836,2013-08-09
40.37189483642578,2013-08-12
40.660911560058594,2013-08-13
40.404029846191406,2013-08-14
39.80192184448242,2013-08-15
39.962467193603516,2013-08-16
39.08744430541992,2013-08-19
39.673484802246094,2013-08-20
39.1035041809082,2013-08-21
39.344337463378906,2013-08-22
39.769813537597656,2013-08-23
39.48884201049805,2013-08-26
37.89933395385742,2013-08-27
38.019752502441406,2013-08-28
38.20439147949219,2013-08-29
37.93144607543945,2013-08-30
38.34086227416992,2013-09-03
38.7984504699707,2013-09-04
39.03125762939453,2013-09-05
39.007171630859375,2013-09-06
39.47278594970703,2013-09-09
40.25148010253906,2013-09-10
40.61272430419922,2013-09-11
40.82146453857422,2013-09-12
40.92581558227539,2013-09-13
41.6483154296875,2013-09-16
42.21830368041992,2013-09-17
42.40293884277344,2013-09-18
42.28252410888672,2013-09-19
41.84099197387695,2013-09-20
40.94991683959961,2013-09-23
40.78132247924805,2013-09-24
40.80540466308594,2013-09-25
41.319183349609375,2013-09-26
41.17469024658203,2013-09-27
40.57260513305664,2013-09-30
41.12651443481445,2013-10-01
40.70104217529297,2013-10-02
40.34782028198242,2013-10-03
40.596683502197266,2013-10-04
39.8822135925293,2013-10-07
39.127593994140625,2013-10-08
39.28011703491211,2013-10-09
41.09440231323242,2013-10-10
41.568058013916016,2013-10-11
42.41096878051758,2013-10-14
41.624229431152344,2013-10-15
42.39490509033203,2013-10-16
43.12542724609375,2013-10-17
43.310081481933594,2013-10-18
43.141502380371094,2013-10-21
41.58409881591797,2013-10-22
41.17469024658203,2013-10-23
41.295101165771484,2013-10-24
40.94186782836914,2013-10-25
41.50382995605469,2013-10-28
42.178165435791016,2013-10-29
42.113922119140625,2013-10-30
41.6483154296875,2013-10-31
41.744659423828125,2013-11-01
42.08182907104492,2013-11-04
41.840057373046875,2013-11-05
42.4202880859375,2013-11-06
41.9367790222168,2013-11-07
42.114070892333984,2013-11-08
42.0012321472168,2013-11-11
41.034210205078125,2013-11-12
41.034210205078125,2013-11-13
41.67890548706055,2013-11-14
42.21881866455078,2013-11-15
41.84812927246094,2013-11-18
41.654727935791016,2013-11-19
41.501617431640625,2013-11-20
42.073768615722656,2013-11-21
42.22687911987305,2013-11-22
42.88767623901367,2013-11-25
42.74263000488281,2013-11-26
42.927974700927734,2013-11-27
42.9521484375,2013-11-29
42.621761322021484,2013-12-02
41.75141525268555,2013-12-03
41.99319076538086,2013-12-04
41.840057373046875,2013-12-05
42.52504348754883,2013-12-06
43.08913803100586,2013-12-09
42.87961959838867,2013-12-10
42.4525146484375,2013-12-11
42.37999725341797,2013-12-12
42.72651672363281,2013-12-13
43.29060363769531,2013-12-16
42.99243927001953,2013-12-17
43.87887954711914,2013-12-18
43.4356689453125,2013-12-19
43.51625442504883,2013-12-20
43.532379150390625,2013-12-23
43.80636978149414,2013-12-24
43.9997673034668,2013-12-26
43.91918182373047,2013-12-27
44.378501892089844,2013-12-30
45.08767318725586,2013-12-31
44.61222457885742,2014-01-02
44.378501892089844,2014-01-03
43.80636978149414,2014-01-06
44.104522705078125,2014-01-07
44.12869644165039,2014-01-08
44.41880416870117,2014-01-09
44.65251159667969,2014-01-10
43.242252349853516,2014-01-13
44.144813537597656,2014-01-14
44.20122146606445,2014-01-15
43.73383331298828,2014-01-16
43.040794372558594,2014-01-17
42.944091796875,2014-01-21
43.242252349853516,2014-01-22
42.22687911987305,2014-01-23
43.41953659057617,2014-01-24
42.960205078125,2014-01-27
44.55580520629883,2014-01-28
43.500118255615234,2014-01-29
44.144813537597656,2014-01-30
43.23420333862305,2014-01-31
42.073768615722656,2014-02-03
42.259830474853516,2014-02-04
42.656211853027344,2014-02-05
43.659324645996094,2014-02-06
44.69478225708008,2014-02-07
45.00218200683594,2014-02-10
45.042633056640625,2014-02-11
45.12353515625,2014-02-12
45.43901824951172,2014-02-13
46.045738220214844,2014-02-14
46.56346893310547,2014-02-18
45.989112854003906,2014-02-19
46.16708755493164,2014-02-20
45.875850677490234,2014-02-21
46.46640396118164,2014-02-24
46.07809066772461,2014-02-25
45.93247604370117,2014-02-26
45.68980026245117,2014-02-27
46.41786575317383,2014-02-28
46.15090560913086,2014-03-03
47.032657623291016,2014-03-04
47.194461822509766,2014-03-05
47.54229736328125,2014-03-06
47.95486831665039,2014-03-07
48.06003189086914,2014-03-10
47.4047737121582,2014-03-11
47.4047737121582,2014-03-12
46.336952209472656,2014-03-13
46.24797058105469,2014-03-14
46.660552978515625,2014-03-17
46.256072998046875,2014-03-18
46.65245819091797,2014-03-19
47.501853942871094,2014-03-20
46.72524642944336,2014-03-21
46.78997802734375,2014-03-24
46.458309173583984,2014-03-25
45.875850677490234,2014-03-26
46.1751708984375,2014-03-27
46.52302551269531,2014-03-28
47.07311248779297,2014-03-31
47.793067932128906,2014-04-01
47.87397766113281,2014-04-02
48.092403411865234,2014-04-03
47.23490524291992,2014-04-04
45.86776351928711,2014-04-07
45.665523529052734,2014-04-08
46.28843307495117,2014-04-09
45.066890716552734,2014-04-10
44.613887786865234,2014-04-11
44.71903991699219,2014-04-14
44.89702224731445,2014-04-15
45.7221565246582,2014-04-16
45.9971923828125,2014-04-17
45.92438507080078,2014-04-21
45.843505859375,2014-04-22
45.52799987792969,2014-04-23
45.50373840332031,2014-04-24
44.92127990722656,2014-04-25
44.969825744628906,2014-04-28
45.09116744995117,2014-04-29
45.220611572265625,2014-04-30
45.31767654418945,2014-05-01
45.69789505004883,2014-05-02
45.62507629394531,2014-05-05
45.186378479003906,2014-05-06
46.08815383911133,2014-05-07
46.75432586669922,2014-05-08
46.7462158203125,2014-05-09
47.3474006652832,2014-05-12
46.72996139526367,2014-05-13
46.2181396484375,2014-05-14
45.96629333496094,2014-05-15
45.83631896972656,2014-05-16
46.177513122558594,2014-05-19
45.79568862915039,2014-05-20
46.16126251220703,2014-05-21
46.34812545776367,2014-05-22
46.53497314453125,2014-05-23
47.18491744995117,2014-05-27
47.70486831665039,2014-05-28
47.672359466552734,2014-05-29
48.03793716430664,2014-05-30
48.395408630371094,2014-06-02
48.35477066040039,2014-06-03
48.59037780761719,2014-06-04
48.73663330078125,2014-06-05
50.158348083496094,2014-06-06
50.174598693847656,2014-06-09
50.23146057128906,2014-06-10
49.906490325927734,2014-06-11
49.776512145996094,2014-06-12
49.573402404785156,2014-06-13
49.67902374267578,2014-06-16
50.05271530151367,2014-06-17
50.36956024169922,2014-06-18
50.328956604003906,2014-06-19
50.72703170776367,2014-06-20
50.50767135620117,2014-06-23
50.01211166381836,2014-06-24
50.174598693847656,2014-06-25
50.18271255493164,2014-06-26
50.35332107543945,2014-06-27
50.35332107543945,2014-06-30
51.09259796142578,2014-07-01
51.043880462646484,2014-07-02
51.38507080078125,2014-07-03
51.24696731567383,2014-07-07
50.54016876220703,2014-07-08
51.19823455810547,2014-07-09
50.9057502746582,2014-07-10
50.824527740478516,2014-07-11
50.9220085144043,2014-07-14
51.531314849853516,2014-07-15
52.01063919067383,2014-07-16
51.92939758300781,2014-07-17
51.84002685546875,2014-07-18
51.42569351196289,2014-07-21
52.04314422607422,2014-07-22
51.09259796142578,2014-07-23
51.3931999206543,2014-07-24
50.86513900756836,2014-07-25
51.011375427246094,2014-07-28
50.64579772949219,2014-07-29
50.81638717651367,2014-07-30
49.60591125488281,2014-07-31
48.84223175048828,2014-08-01
49.11844253540039,2014-08-04
48.604591369628906,2014-08-05
48.79219436645508,2014-08-06
48.24571990966797,2014-08-07
48.979793548583984,2014-08-08
49.17555236816406,2014-08-11
49.4039306640625,2014-08-12
49.828067779541016,2014-08-13
49.59968185424805,2014-08-14
49.24079513549805,2014-08-15
49.80359649658203,2014-08-18
49.950416564941406,2014-08-19
50.66817855834961,2014-08-20
50.9291877746582,2014-08-21
50.594783782958984,2014-08-22
51.10863494873047,2014-08-25
51.0596923828125,2014-08-26
51.16573715209961,2014-08-27
50.90471649169922,2014-08-28
50.87209701538086,2014-08-29
51.76931381225586,2014-09-02
51.87533187866211,2014-09-03
51.72038650512695,2014-09-04
52.005859375,2014-09-05
51.826412200927734,2014-09-08
51.337013244628906,2014-09-09
51.3777961730957,2014-09-10
51.17390060424805,2014-09-11
50.92103958129883,2014-09-12
51.20650863647461,2014-09-15
51.72853088378906,2014-09-16
52.73993682861328,2014-09-17
53.49848937988281,2014-09-18
53.26194381713867,2014-09-19
53.15592575073242,2014-09-22
52.51156234741211,2014-09-23
52.911231994628906,2014-09-24
51.91613006591797,2014-09-25
52.992794036865234,2014-09-26
52.568641662597656,2014-09-29
52.51970672607422,2014-09-30
51.8182487487793,2014-10-01
51.94060134887695,2014-10-02
52.87860870361328,2014-10-03
52.960166931152344,2014-10-06
51.777469635009766,2014-10-07
52.87860870361328,2014-10-08
51.801944732666016,2014-10-09
51.2391357421875,2014-10-10
50.50505447387695,2014-10-13
51.116798400878906,2014-10-14
50.627410888671875,2014-10-15
50.423492431640625,2014-10-16
50.93734359741211,2014-10-17
51.14126205444336,2014-10-20
52.51156234741211,2014-10-21
49.762813568115234,2014-10-22
50.48058319091797,2014-10-23
50.84762191772461,2014-10-24
50.76607131958008,2014-10-27
51.48384094238281,2014-10-28
51.353336334228516,2014-10-29
51.255455017089844,2014-10-30
52.02216339111328,2014-10-31
51.99769973754883,2014-11-03
52.56260681152344,2014-11-04
53.078426361083984,2014-11-05
53.78252410888672,2014-11-06
54.060909271240234,2014-11-07
54.314693450927734,2014-11-10
54.347469329833984,2014-11-11
54.044532775878906,2014-11-12
53.414100646972656,2014-11-13
53.201229095458984,2014-11-14
53.414100646972656,2014-11-17
53.201229095458984,2014-11-18
52.72636413574219,2014-11-19
52.54624938964844,2014-11-20
52.65267562866211,2014-11-21
53.348609924316406,2014-11-24
53.49599075317383,2014-11-25
53.19304656982422,2014-11-26
53.66791534423828,2014-11-28
53.42227554321289,2014-12-01
53.55329895019531,2014-12-02
53.364990234375,2014-12-03
53.184852600097656,2014-12-04
53.094783782958984,2014-12-05
53.16849136352539,2014-12-08
52.939239501953125,2014-12-09
51.694759368896484,2014-12-10
51.7602653503418,2014-12-11
50.60585021972656,2014-12-12
50.1309814453125,2014-12-15
49.467803955078125,2014-12-16
51.10527801513672,2014-12-17
53.22580337524414,2014-12-18
53.29129409790039,2014-12-19
53.75797653198242,2014-12-22
54.175533294677734,2014-12-23
53.99539566040039,2014-12-24
54.25739669799805,2014-12-26
54.19190979003906,2014-12-29
54.298343658447266,2014-12-30
53.61878204345703,2014-12-31
53.51234817504883,2015-01-02
52.3170051574707,2015-01-05
51.08890151977539,2015-01-06
51.85032653808594,2015-01-07
52.6854362487793,2015-01-08
51.842140197753906,2015-01-09
51.59651565551758,2015-01-12
51.12165069580078,2015-01-13
50.04092025756836,2015-01-14
49.205814361572266,2015-01-15
49.263126373291016,2015-01-16
49.83624267578125,2015-01-20
49.81168746948242,2015-01-21
46.92974853515625,2015-01-22
46.32387924194336,2015-01-23
46.42213821411133,2015-01-26
45.63614273071289,2015-01-27
45.06303405761719,2015-01-28
44.8992805480957,2015-01-29
44.522666931152344,2015-01-30
45.28408432006836,2015-02-02
46.35307693481445,2015-02-03
46.67377471923828,2015-02-04
47.28227233886719,2015-02-05
48.145694732666016,2015-02-06
48.26904296875,2015-02-09
48.31837463378906,2015-02-10
48.104576110839844,2015-02-11
48.869327545166016,2015-02-12
49.24757385253906,2015-02-13
48.44172286987305,2015-02-17
48.72951889038086,2015-02-18
49.05022430419922,2015-02-19
49.78207778930664,2015-02-20
49.856075286865234,2015-02-23
49.96296691894531,2015-02-24
50.26723098754883,2015-02-25
50.37413024902344,2015-02-26
50.143890380859375,2015-02-27
49.55182647705078,2015-03-02
49.29692077636719,2015-03-03
48.77063751220703,2015-03-04
48.597957611083984,2015-03-05
48.43351364135742,2015-03-06
48.51572799682617,2015-03-09
47.49607849121094,2015-03-10
47.570091247558594,2015-03-11
49.23935317993164,2015-03-12
48.79531478881836,2015-03-13
48.926876068115234,2015-03-16
48.44172286987305,2015-03-17
48.4746208190918,2015-03-18
48.178585052490234,2015-03-19
48.85287094116211,2015-03-20
48.4252815246582,2015-03-23
47.504302978515625,2015-03-24
46.98624801635742,2015-03-25
46.706668853759766,2015-03-26
46.517539978027344,2015-03-27
46.69844436645508,2015-03-30
46.33662796020508,2015-03-31
47.389183044433594,2015-04-01
47.85789108276367,2015-04-02
47.52897262573242,2015-04-06
47.01914596557617,2015-04-07
47.26582717895508,2015-04-08
47.23294448852539,2015-04-09
47.66053771972656,2015-04-10
47.594749450683594,2015-04-13
48.04701614379883,2015-04-14
48.4746208190918,2015-04-15
48.86109924316406,2015-04-16
48.581512451171875,2015-04-17
48.91865158081055,2015-04-20
48.72951889038086,2015-04-21
47.60297393798828,2015-04-22
48.244354248046875,2015-04-23
48.014137268066406,2015-04-24
48.227928161621094,2015-04-27
48.4499397277832,2015-04-28
47.94834518432617,2015-04-29
47.66876220703125,2015-04-30
48.77063751220703,2015-05-01
48.77886199951172,2015-05-04
48.42359161376953,2015-05-05
48.208797454833984,2015-05-06
47.845252990722656,2015-05-07
48.75408172607422,2015-05-08
49.09282302856445,2015-05-11
48.654930114746094,2015-05-12
49.3406867980957,2015-05-13
49.852928161621094,2015-05-14
49.15891647338867,2015-05-15
49.406776428222656,2015-05-18
49.67115783691406,2015-05-19
49.54722595214844,2015-05-20
49.24153518676758,2015-05-21
49.19197463989258,2015-05-22
48.49795913696289,2015-05-26
49.05978012084961,2015-05-27
48.77885437011719,2015-05-28
48.14268493652344,2015-05-29
48.183998107910156,2015-06-01
48.24184036254883,2015-06-02
48.555782318115234,2015-06-03
48.05180358886719,2015-06-04
48.16747283935547,2015-06-05
47.63044738769531,2015-06-08
47.64696502685547,2015-06-09
48.531009674072266,2015-06-10
48.91931915283203,2015-06-11
49.0267219543457,2015-06-12
48.101375579833984,2015-06-15
47.96918869018555,2015-06-16
48.03529357910156,2015-06-17
48.54753112792969,2015-06-18
48.539268493652344,2015-06-19
48.85320281982422,2015-06-22
49.15891647338867,2015-06-23
49.01020431518555,2015-06-24
48.77885437011719,2015-06-25
48.844970703125,2015-06-26
47.36605453491211,2015-06-29
47.60566329956055,2015-06-30
48.26662063598633,2015-07-01
48.29140090942383,2015-07-02
47.96918869018555,2015-07-06
48.200523376464844,2015-07-07
46.754676818847656,2015-07-08
46.886871337890625,2015-07-09
47.40737533569336,2015-07-10
48.29140090942383,2015-07-13
48.555782318115234,2015-07-14
48.580570220947266,2015-07-15
49.00193786621094,2015-07-16
48.869754791259766,2015-07-17
49.291114807128906,2015-07-20
49.10109329223633,2015-07-21
49.15891647338867,2015-07-22
47.29169845581055,2015-07-23
46.11023712158203,2015-07-24
45.63929748535156,2015-07-27
45.53190612792969,2015-07-28
45.771507263183594,2015-07-29
46.49854278564453,2015-07-30
46.11023712158203,2015-07-31
45.56494903564453,2015-08-03
45.54832458496094,2015-08-04
45.23278045654297,2015-08-05
44.50201416015625,2015-08-06
45.48191452026367,2015-08-07
46.40367889404297,2015-08-10
46.1047248840332,2015-08-11
46.088111877441406,2015-08-12
45.74763107299805,2015-08-13
46.4784049987793,2015-08-14
46.12132263183594,2015-08-17
46.1877555847168,2015-08-18
46.40367889404297,2015-08-19
46.07980728149414,2015-08-20
45.04179000854492,2015-08-21
43.47230529785156,2015-08-24
42.56714630126953,2015-08-25
43.99545669555664,2015-08-26
45.20786666870117,2015-08-27
44.80096435546875,2015-08-28
44.61826705932617,2015-08-31
42.641883850097656,2015-09-01
42.99066925048828,2015-09-02
43.34773635864258,2015-09-03
42.683406829833984,2015-09-04
43.879188537597656,2015-09-08
43.55533981323242,2015-09-09
43.596866607666016,2015-09-10
43.688209533691406,2015-09-11
43.5055046081543,2015-09-14
43.92902755737305,2015-09-15
44.33591842651367,2015-09-16
44.169837951660156,2015-09-17
43.39756393432617,2015-09-18
43.95395278930664,2015-09-21
43.14012908935547,2015-09-22
43.04878616333008,2015-09-23
42.72492218017578,2015-09-24
43.264705657958984,2015-09-25
42.019065856933594,2015-09-28
42.43427658081055,2015-09-29
43.17335510253906,2015-09-30
42.97404479980469,2015-10-01
43.32282638549805,2015-10-02
45.299217224121094,2015-10-05
45.30751419067383,2015-10-06
45.880496978759766,2015-10-07
46.27080154418945,2015-10-08
46.30400848388672,2015-10-09
46.12132263183594,2015-10-12
45.780860900878906,2015-10-13
45.35735321044922,2015-10-14
45.971839904785156,2015-10-15
46.254188537597656,2015-10-16
45.66459655761719,2015-10-19
45.44038772583008,2015-10-20
45.66459655761719,2015-10-21
46.40367889404297,2015-10-22
47.416770935058594,2015-10-23
47.117820739746094,2015-10-26
46.67770004272461,2015-10-27
47.70741271972656,2015-10-28
47.28390884399414,2015-10-29
46.68600845336914,2015-10-30
46.7358283996582,2015-11-02
47.02793502807617,2015-11-03
47.04462432861328,2015-11-04
47.49529266357422,2015-11-05
48.07948303222656,2015-11-06
47.67055130004883,2015-11-09
47.612125396728516,2015-11-10
47.503639221191406,2015-11-11
46.744178771972656,2015-11-12
46.493804931640625,2015-11-13
47.17814254760742,2015-11-16
46.69410705566406,2015-11-17
47.5954475402832,2015-11-18
48.11287307739258,2015-11-19
47.587093353271484,2015-11-20
47.49529266357422,2015-11-23
47.411834716796875,2015-11-24
47.46190643310547,2015-11-25
47.445220947265625,2015-11-27
47.370113372802734,2015-11-30
47.695587158203125,2015-12-01
46.744178771972656,2015-12-02
46.15998077392578,2015-12-03
47.069664001464844,2015-12-04
46.969512939453125,2015-12-07
45.89292526245117,2015-12-08
45.133460998535156,2015-12-09
45.292030334472656,2015-12-10
44.02348709106445,2015-12-11
43.8565673828125,2015-12-14
44.95819854736328,2015-12-15
45.826168060302734,2015-12-16
44.966552734375,2015-12-17
43.764774322509766,2015-12-18
44.51588821411133,2015-12-21
45.058349609375,2015-12-22
45.734352111816406,2015-12-23
45.709320068359375,2015-12-24
45.358795166015625,2015-12-28
45.717655181884766,2015-12-29
45.27534103393555,2015-12-30
44.749568939208984,2015-12-31
43.990116119384766,2016-01-04
43.889949798583984,2016-01-05
43.03035354614258,2016-01-06
42.22915267944336,2016-01-07
41.703392028808594,2016-01-08
42.13736343383789,2016-01-11
42.56298828125,2016-01-12
41.227684020996094,2016-01-13
41.86195373535156,2016-01-14
41.02738571166992,2016-01-15
40.81874084472656,2016-01-19
40.68521499633789,2016-01-20
40.40980911254883,2016-01-21
40.55168914794922,2016-01-22
39.71711349487305,2016-01-25
40.384769439697266,2016-01-26
40.660179138183594,2016-01-27
37.41371154785156,2016-01-28
38.21488571166992,2016-01-29
38.431884765625,2016-02-01
37.81051254272461,2016-02-02
38.12120056152344,2016-02-03
38.885311126708984,2016-02-04
38.834930419921875,2016-02-05
37.877689361572266,2016-02-08
38.51584243774414,2016-02-09
38.431880950927734,2016-02-10
36.31589889526367,2016-02-11
37.382293701171875,2016-02-12
38.3479118347168,2016-02-16
38.99447250366211,2016-02-17
38.95246887207031,2016-02-18
38.75094985961914,2016-02-19
39.75016784667969,2016-02-22
39.01124572753906,2016-02-23
39.22117233276367,2016-02-24
39.59902572631836,2016-02-25
39.59063720703125,2016-02-26
38.97765350341797,2016-02-29
39.943294525146484,2016-03-01
40.37991714477539,2016-03-02
40.942501068115234,2016-03-03
40.74938201904297,2016-03-04
40.87532424926758,2016-03-07
40.5058708190918,2016-03-08
40.30434799194336,2016-03-09
40.56465148925781,2016-03-10
41.295169830322266,2016-03-11
40.85013198852539,2016-03-14
40.9005126953125,2016-03-15
41.009681701660156,2016-03-16
41.580650329589844,2016-03-17
42.479103088378906,2016-03-18
42.327972412109375,2016-03-21
42.12644958496094,2016-03-22
41.86613845825195,2016-03-23
41.71501159667969,2016-03-24
41.37913513183594,2016-03-28
42.218807220458984,2016-03-29
42.2020263671875,2016-03-30
42.756187438964844,2016-03-31
43.15085220336914,2016-04-01
42.62185287475586,2016-04-04
43.00809860229492,2016-04-05
42.99131393432617,2016-04-06
42.2020263671875,2016-04-07
42.445518493652344,2016-04-08
42.462303161621094,2016-04-11
43.23481750488281,2016-04-12
44.17525863647461,2016-04-13
43.931739807128906,2016-04-14
43.55388641357422,2016-04-15
43.62106704711914,2016-04-18
44.12485885620117,2016-04-19
47.72705841064453,2016-04-20
47.32402801513672,2016-04-21
47.449974060058594,2016-04-22
47.76065444946289,2016-04-25
47.920188903808594,2016-04-26
48.00415802001953,2016-04-27
47.59272384643555,2016-04-28
47.248451232910156,2016-04-29
47.35761642456055,2016-05-02
46.87660598754883,2016-05-03
46.539066314697266,2016-05-04
46.26903533935547,2016-05-05
46.6065788269043,2016-05-06
46.54750442504883,2016-05-09
47.22259521484375,2016-05-10
46.724708557128906,2016-05-11
46.6656494140625,2016-05-12
45.923038482666016,2016-05-13
45.93992614746094,2016-05-16
45.349220275878906,2016-05-17
46.04963684082031,2016-05-18
45.93992614746094,2016-05-19
46.35341262817383,2016-05-20
46.15932846069336,2016-05-23
47.02851104736328,2016-05-24
47.745792388916016,2016-05-25
47.41667556762695,2016-05-26
47.91455078125,2016-05-27
47.939876556396484,2016-05-31
48.06645584106445,2016-06-01
48.22678756713867,2016-06-02
47.64452362060547,2016-06-03
48.36181640625,2016-06-06
48.39556121826172,2016-06-07
48.429325103759766,2016-06-08
47.93144989013672,2016-06-09
47.50950622558594,2016-06-10
46.85130310058594,2016-06-13
44.95259475708008,2016-06-14
44.82601547241211,2016-06-15
44.37877655029297,2016-06-16
44.55598449707031,2016-06-17
44.87666320800781,2016-06-20
44.961036682128906,2016-06-21
44.95259475708008,2016-06-22
45.804901123046875,2016-06-23
43.70368576049805,2016-06-24
42.79231262207031,2016-06-27
43.16360092163086,2016-06-28
44.3112678527832,2016-06-29
45.222633361816406,2016-06-30
45.307029724121094,2016-07-01
44.15937805175781,2016-07-05
44.623497009277344,2016-07-06
44.91041564941406,2016-07-07
46.395606994628906,2016-07-08
46.95255661010742,2016-07-11
47.83860778808594,2016-07-12
47.85549545288086,2016-07-13
48.47150802612305,2016-07-14
48.45463562011719,2016-07-15
48.17616271972656,2016-07-18
48.083335876464844,2016-07-19
47.50950622558594,2016-07-20
47.340736389160156,2016-07-21
47.75423049926758,2016-07-22
47.78798294067383,2016-07-25
47.70358657836914,2016-07-26
47.81329345703125,2016-07-27
47.99895477294922,2016-07-28
47.96519088745117,2016-07-29
47.54325485229492,2016-08-01
47.110591888427734,2016-08-02
47.7892951965332,2016-08-03
47.94199752807617,2016-08-04
49.02792739868164,2016-08-05
49.172157287597656,2016-08-08
49.12974166870117,2016-08-09
48.73099899291992,2016-08-10
49.24850845336914,2016-08-11
49.35031509399414,2016-08-12
49.384254455566406,2016-08-15
49.20608901977539,2016-08-16
49.27396011352539,2016-08-17
49.30790328979492,2016-08-18
49.095802307128906,2016-08-19
48.977027893066406,2016-08-22
49.265472412109375,2016-08-23
49.04490280151367,2016-08-24
49.214576721191406,2016-08-25
49.59634780883789,2016-08-26
50.181732177734375,2016-08-29
50.60592269897461,2016-08-30
50.9028434753418,2016-08-31
50.563499450683594,2016-09-01
50.91981887817383,2016-09-02
50.62288284301758,2016-09-06
50.512596130371094,2016-09-07
50.665313720703125,2016-09-08
49.833892822265625,2016-09-09
50.53805160522461,2016-09-12
49.23153305053711,2016-09-13
48.73947525024414,2016-09-14
48.943092346191406,2016-09-15
48.43405532836914,2016-09-16
48.56980514526367,2016-09-19
48.32377243041992,2016-09-20
48.73099899291992,2016-09-21
49.03640365600586,2016-09-22
48.688575744628906,2016-09-23
48.12864303588867,2016-09-26
48.417091369628906,2016-09-27
48.40012741088867,2016-09-28
47.52629470825195,2016-09-29
47.9759407043457,2016-09-30
48.0268440246582,2016-10-03
47.94199752807617,2016-10-04
48.44255065917969,2016-10-05
48.07773971557617,2016-10-06
47.84867858886719,2016-10-07
47.899574279785156,2016-10-10
47.07665252685547,2016-10-11
47.0936164855957,2016-10-12
46.2452392578125,2016-10-13
46.508235931396484,2016-10-14
46.211299896240234,2016-10-17
