VEON,Date
274.8396301269531,2010-01-20
262.26617431640625,2010-01-21
260.0794372558594,2010-01-22
260.352783203125,2010-01-25
255.56942749023438,2010-01-26
254.20269775390625,2010-01-27
250.9227294921875,2010-01-28
247.9159698486328,2010-01-29
260.0794372558594,2010-02-01
270.05621337890625,2010-02-02
258.5760803222656,2010-02-03
239.03256225585938,2010-02-04
235.0691375732422,2010-02-05
228.91909790039062,2010-02-08
235.7525177001953,2010-02-09
237.80252075195312,2010-02-10
247.7793426513672,2010-02-11
251.8793487548828,2010-02-12
258.43939208984375,2010-02-16
253.5193634033203,2010-02-17
254.20269775390625,2010-02-18
251.05935668945312,2010-02-19
252.83604431152344,2010-02-22
246.95932006835938,2010-02-23
250.78598022460938,2010-02-24
249.41937255859375,2010-02-25
253.5193634033203,2010-02-26
254.88612365722656,2010-03-01
253.65597534179688,2010-03-02
251.3327178955078,2010-03-03
245.45596313476562,2010-03-04
252.15267944335938,2010-03-05
250.9227294921875,2010-03-08
263.6328430175781,2010-03-09
277.1629943847656,2010-03-10
267.7328186035156,2010-03-11
261.582763671875,2010-03-12
251.19602966308594,2010-03-15
254.61265563964844,2010-03-16
246.54930114746094,2010-03-17
229.19244384765625,2010-03-18
243.54263305664062,2010-03-19
241.90257263183594,2010-03-22
240.67254638671875,2010-03-23
238.3491973876953,2010-03-24
236.8458251953125,2010-03-25
244.499267578125,2010-03-26
254.33937072753906,2010-03-29
260.7627868652344,2010-03-30
251.6060028076172,2010-03-31
258.0294189453125,2010-04-01
260.8995056152344,2010-04-05
256.6627502441406,2010-04-06
248.7359619140625,2010-04-07
242.5859375,2010-04-08
244.9093017578125,2010-04-09
239.5791778564453,2010-04-12
227.41575622558594,2010-04-13
224.68238830566406,2010-04-14
230.96913146972656,2010-04-15
229.60243225097656,2010-04-16
228.23574829101562,2010-04-19
230.28573608398438,2010-04-20
223.17904663085938,2010-04-21
247.36929321289062,2010-04-22
252.15267944335938,2010-04-23
246.82264709472656,2010-04-26
241.21923828125,2010-04-27
239.16921997070312,2010-04-28
241.90257263183594,2010-04-29
238.07591247558594,2010-04-30
242.85923767089844,2010-05-03
234.93246459960938,2010-05-04
222.3590087890625,2010-05-05
206.64218139648438,2010-05-06
211.2888946533203,2010-05-07
229.60243225097656,2010-05-10
218.8056182861328,2010-05-11
228.09909057617188,2010-05-12
223.31570434570312,2010-05-13
214.84231567382812,2010-05-14
212.24560546875,2010-05-17
207.46217346191406,2010-05-18
209.37551879882812,2010-05-19
201.85882568359375,2010-05-20
205.13882446289062,2010-05-21
195.98208618164062,2010-05-24
202.81549072265625,2010-05-25
207.0522003173828,2010-05-26
219.48899841308594,2010-05-27
212.5189208984375,2010-05-28
210.46893310546875,2010-06-01
219.8990020751953,2010-06-02
219.07896423339844,2010-06-03
212.24560546875,2010-06-04
207.46217346191406,2010-06-07
204.72882080078125,2010-06-08
206.91551208496094,2010-06-09
216.20896911621094,2010-06-10
217.71231079101562,2010-06-11
219.07896423339844,2010-06-14
232.1991424560547,2010-06-15
233.15579223632812,2010-06-16
228.37240600585938,2010-06-17
234.93246459960938,2010-06-18
226.3223876953125,2010-06-21
229.60243225097656,2010-06-22
229.32911682128906,2010-06-23
223.58905029296875,2010-06-24
224.68238830566406,2010-06-25
227.0057373046875,2010-06-28
219.76234436035156,2010-06-29
221.12905883789062,2010-06-30
213.06561279296875,2010-07-01
210.6055908203125,2010-07-02
212.24560546875,2010-07-06
220.03564453125,2010-07-07
220.718994140625,2010-07-08
218.39564514160156,2010-07-09
214.7056427001953,2010-07-12
215.7989501953125,2010-07-13
214.29563903808594,2010-07-14
210.6055908203125,2010-07-15
211.01556396484375,2010-07-16
212.92889404296875,2010-07-19
213.8855743408203,2010-07-20
214.56895446777344,2010-07-21
219.35232543945312,2010-07-22
228.7823944091797,2010-07-23
226.4590606689453,2010-07-26
222.76902770996094,2010-07-27
222.6323699951172,2010-07-28
222.2223663330078,2010-07-29
222.9057159423828,2010-07-30
229.4657745361328,2010-08-02
232.1991424560547,2010-08-03
237.1192169189453,2010-08-04
233.42916870117188,2010-08-05
239.9892120361328,2010-08-06
238.21253967285156,2010-08-09
237.25587463378906,2010-08-10
229.7390899658203,2010-08-11
211.2888946533203,2010-08-12
215.3889617919922,2010-08-13
212.5189208984375,2010-08-16
211.83554077148438,2010-08-17
213.33892822265625,2010-08-18
206.64218139648438,2010-08-19
201.85882568359375,2010-08-20
199.12545776367188,2010-08-23
196.11874389648438,2010-08-24
204.86549377441406,2010-08-25
205.00218200683594,2010-08-26
206.09555053710938,2010-08-27
203.3621826171875,2010-08-30
204.3188934326172,2010-08-31
207.73556518554688,2010-09-01
204.1822052001953,2010-09-02
203.7721710205078,2010-09-03
203.6355438232422,2010-09-07
202.67884826660156,2010-09-08
202.95216369628906,2010-09-09
203.22547912597656,2010-09-10
205.13882446289062,2010-09-13
202.405517578125,2010-09-14
199.12545776367188,2010-09-15
197.48544311523438,2010-09-16
199.5354461669922,2010-09-17
202.2688446044922,2010-09-20
202.2688446044922,2010-09-21
199.39878845214844,2010-09-22
197.48544311523438,2010-09-23
196.39212036132812,2010-09-24
198.16879272460938,2010-09-27
198.3054656982422,2010-09-28
198.3054656982422,2010-09-29
202.95216369628906,2010-09-30
201.17550659179688,2010-10-01
196.80213928222656,2010-10-04
192.7020721435547,2010-10-05
190.78872680664062,2010-10-06
194.3420867919922,2010-10-07
196.80213928222656,2010-10-08
197.7587890625,2010-10-11
197.8954620361328,2010-10-12
202.2688446044922,2010-10-13
202.67884826660156,2010-10-14
203.7721710205078,2010-10-15
204.3188934326172,2010-10-18
202.81549072265625,2010-10-19
202.81549072265625,2010-10-20
199.94549560546875,2010-10-21
200.7654571533203,2010-10-22
203.7721710205078,2010-10-25
206.5054931640625,2010-10-26
203.0888214111328,2010-10-27
203.7721710205078,2010-10-28
209.51222229003906,2010-10-29
210.7422332763672,2010-11-01
211.01556396484375,2010-11-02
216.07229614257812,2010-11-03
222.08570861816406,2010-11-04
218.53233337402344,2010-11-05
214.84231567382812,2010-11-08
217.16563415527344,2010-11-09
214.7056427001953,2010-11-10
212.79222106933594,2010-11-11
211.2888946533203,2010-11-12
213.4755859375,2010-11-15
210.87887573242188,2010-11-16
212.24560546875,2010-11-17
216.20896911621094,2010-11-18
215.93560791015625,2010-11-19
214.56895446777344,2010-11-22
210.33221435546875,2010-11-23
216.81271362304688,2010-11-24
216.95355224609375,2010-11-26
218.22146606445312,2010-11-29
220.75732421875,2010-11-30
217.93971252441406,2010-12-01
218.36233520507812,2010-12-02
212.16366577148438,2010-12-03
204.97882080078125,2010-12-06
207.373779296875,2010-12-07
205.96498107910156,2010-12-08
203.1474609375,2010-12-09
202.5839080810547,2010-12-10
201.4568634033203,2010-12-13
200.47068786621094,2010-12-14
203.42919921875,2010-12-15
205.1197509765625,2010-12-16
209.06436157226562,2010-12-17
214.55862426757812,2010-12-20
207.9373016357422,2010-12-21
210.47312927246094,2010-12-22
206.95111083984375,2010-12-23
209.90960693359375,2010-12-27
210.7548828125,2010-12-28
210.614013671875,2010-12-29
212.3045196533203,2010-12-30
211.88192749023438,2010-12-31
215.54476928710938,2011-01-03
218.36233520507812,2011-01-04
221.03904724121094,2011-01-05
218.92584228515625,2011-01-06
216.53091430664062,2011-01-07
218.22146606445312,2011-01-10
217.51707458496094,2011-01-11
220.47549438476562,2011-01-12
216.10829162597656,2011-01-13
216.10829162597656,2011-01-14
205.96498107910156,2011-01-18
203.42919921875,2011-01-19
199.76629638671875,2011-01-20
193.84939575195312,2011-01-21
200.8933563232422,2011-01-24
200.47068786621094,2011-01-25
202.30213928222656,2011-01-26
201.87948608398438,2011-01-27
196.66697692871094,2011-01-28
194.97642517089844,2011-01-31
198.9210662841797,2011-02-01
200.7524871826172,2011-02-02
198.9210662841797,2011-02-03
200.7524871826172,2011-02-04
201.4568634033203,2011-02-07
203.0065460205078,2011-02-08
196.1034698486328,2011-02-09
197.0896453857422,2011-02-10
202.72476196289062,2011-02-11
201.31600952148438,2011-02-14
200.04808044433594,2011-02-15
202.44300842285156,2011-02-16
203.1474609375,2011-02-17
200.7524871826172,2011-02-18
197.79403686523438,2011-02-22
193.42672729492188,2011-02-23
196.1034698486328,2011-02-24
196.244384765625,2011-02-25
198.9210662841797,2011-02-28
198.4984130859375,2011-03-01
196.9487762451172,2011-03-02
197.79403686523438,2011-03-03
202.44300842285156,2011-03-04
200.04808044433594,2011-03-07
206.10589599609375,2011-03-08
206.38760375976562,2011-03-09
201.17510986328125,2011-03-10
206.24676513671875,2011-03-11
201.31600952148438,2011-03-14
199.317138671875,2011-03-15
195.03378295898438,2011-03-16
199.0315704345703,2011-03-17
195.74765014648438,2011-03-18
198.88877868652344,2011-03-21
199.0315704345703,2011-03-22
199.74542236328125,2011-03-23
200.6021270751953,2011-03-24
198.74598693847656,2011-03-25
195.60488891601562,2011-03-28
201.7443389892578,2011-03-29
200.88763427734375,2011-03-30
201.6015625,2011-03-31
207.7409210205078,2011-04-01
207.59820556640625,2011-04-04
206.17042541503906,2011-04-05
201.7443389892578,2011-04-06
201.7443389892578,2011-04-07
206.5987548828125,2011-04-08
204.17152404785156,2011-04-11
202.6009521484375,2011-04-12
205.59930419921875,2011-04-13
205.45651245117188,2011-04-14
207.7409210205078,2011-04-15
202.02987670898438,2011-04-18
202.31546020507812,2011-04-19
204.02874755859375,2011-04-20
204.17152404785156,2011-04-21
203.3148651123047,2011-04-25
204.8854217529297,2011-04-26
207.1698455810547,2011-04-27
207.7409210205078,2011-04-28
208.02650451660156,2011-04-29
209.31149291992188,2011-05-02
205.31375122070312,2011-05-03
201.88710021972656,2011-05-04
199.8882598876953,2011-05-05
203.17208862304688,2011-05-06
204.3143310546875,2011-05-09
205.74209594726562,2011-05-10
204.74266052246094,2011-05-11
201.88710021972656,2011-05-12
199.74542236328125,2011-05-13
201.17324829101562,2011-05-16
199.17433166503906,2011-05-17
200.1737823486328,2011-05-18
200.74488830566406,2011-05-19
199.0315704345703,2011-05-20
194.3199005126953,2011-05-23
197.46104431152344,2011-05-24
196.17601013183594,2011-05-25
196.88990783691406,2011-05-26
199.05511474609375,2011-05-27
203.24118041992188,2011-05-31
202.8081512451172,2011-06-01
204.25161743164062,2011-06-02
202.9524688720703,2011-06-03
199.34381103515625,2011-06-06
200.06552124023438,2011-06-07
200.20989990234375,2011-06-08
202.51942443847656,2011-06-09
197.3229217529297,2011-06-10
193.7142791748047,2011-06-13
193.42555236816406,2011-06-14
192.70382690429688,2011-06-15
190.2499237060547,2011-06-16
190.6829833984375,2011-06-17
188.95077514648438,2011-06-20
190.2499237060547,2011-06-21
187.65170288085938,2011-06-22
185.91949462890625,2011-06-23
182.88819885253906,2011-06-24
187.3629608154297,2011-06-27
186.06381225585938,2011-06-28
185.48646545410156,2011-06-29
184.1873321533203,2011-06-30
184.4759979248047,2011-07-01
184.3316650390625,2011-07-05
186.7855682373047,2011-07-06
187.3629608154297,2011-07-07
185.48646545410156,2011-07-08
179.5681915283203,2011-07-11
175.81517028808594,2011-07-12
177.25865173339844,2011-07-13
173.505615234375,2011-07-14
171.62908935546875,2011-07-15
170.61866760253906,2011-07-18
173.505615234375,2011-07-19
174.08299255371094,2011-07-20
176.82559204101562,2011-07-21
178.12472534179688,2011-07-22
180.4342803955078,2011-07-25
183.3212127685547,2011-07-26
180.8673095703125,2011-07-27
180.00123596191406,2011-07-28
178.99081420898438,2011-07-29
180.72299194335938,2011-08-01
175.81517028808594,2011-08-02
177.5473175048828,2011-08-03
169.7525634765625,2011-08-04
169.7525634765625,2011-08-05
157.9160919189453,2011-08-08
155.6065216064453,2011-08-09
146.2239532470703,2011-08-10
148.8221893310547,2011-08-11
150.4100341796875,2011-08-12
157.6273956298828,2011-08-15
157.6273956298828,2011-08-16
160.22564697265625,2011-08-17
154.30738830566406,2011-08-18
151.27610778808594,2011-08-19
152.86395263671875,2011-08-22
157.48304748535156,2011-08-23
160.5143585205078,2011-08-24
156.18392944335938,2011-08-25
155.02914428710938,2011-08-26
158.9265594482422,2011-08-29
160.081298828125,2011-08-30
164.98910522460938,2011-08-31
165.27780151367188,2011-09-01
162.24652099609375,2011-09-02
156.90562438964844,2011-09-06
152.71957397460938,2011-09-07
154.16307067871094,2011-09-08
148.38914489746094,2011-09-09
148.10044860839844,2011-09-12
147.6674346923828,2011-09-13
150.8430633544922,2011-09-14
152.14218139648438,2011-09-15
150.4100341796875,2011-09-16
152.28652954101562,2011-09-19
153.00827026367188,2011-09-20
147.811767578125,2011-09-21
139.29527282714844,2011-09-22
140.4500274658203,2011-09-23
143.33700561523438,2011-09-26
145.0691680908203,2011-09-27
140.01699829101562,2011-09-28
143.04830932617188,2011-09-29
137.56309509277344,2011-09-30
134.5317840576172,2011-10-03
132.22225952148438,2011-10-04
136.2639617919922,2011-10-05
141.17178344726562,2011-10-06
139.7283172607422,2011-10-07
144.6361083984375,2011-10-10
142.1822052001953,2011-10-11
147.5230712890625,2011-10-12
145.64654541015625,2011-10-13
146.65699768066406,2011-10-14
143.48133850097656,2011-10-17
149.25523376464844,2011-10-18
149.3995819091797,2011-10-19
149.1109161376953,2011-10-20
154.4517364501953,2011-10-21
160.3699951171875,2011-10-24
157.6273956298828,2011-10-25
164.12301635742188,2011-10-26
169.46388244628906,2011-10-27
165.9995574951172,2011-10-28
158.49346923828125,2011-10-31
152.57522583007812,2011-11-01
157.19435119628906,2011-11-02
162.53521728515625,2011-11-03
163.40127563476562,2011-11-04
164.55604553222656,2011-11-07
163.25692749023438,2011-11-08
155.75086975097656,2011-11-09
156.90562438964844,2011-11-10
162.53521728515625,2011-11-11
158.7821807861328,2011-11-14
159.3595428466797,2011-11-15
160.65867614746094,2011-11-16
159.50389099121094,2011-11-17
161.0917205810547,2011-11-18
158.34912109375,2011-11-21
164.12301635742188,2011-11-22
162.39085388183594,2011-11-23
162.10215759277344,2011-11-25
169.31951904296875,2011-11-28
170.8206024169922,2011-11-29
178.9263153076172,2011-11-30
177.42526245117188,2011-12-01
173.22227478027344,2011-12-02
177.275146484375,2011-12-05
167.3681640625,2011-12-06
165.86709594726562,2011-12-07
156.41043090820312,2011-12-08
155.05946350097656,2011-12-09
150.10597229003906,2011-12-12
146.3533172607422,2011-12-13
144.2518310546875,2011-12-14
142.45057678222656,2011-12-15
140.7993927001953,2011-12-16
140.7993927001953,2011-12-19
143.6514129638672,2011-12-20
142.45057678222656,2011-12-21
143.2010955810547,2011-12-22
142.6006622314453,2011-12-23
141.85012817382812,2011-12-27
140.7993927001953,2011-12-28
141.85012817382812,2011-12-29
142.1503448486328,2011-12-30
146.80361938476562,2012-01-03
143.6514129638672,2012-01-04
150.25607299804688,2012-01-05
148.9051055908203,2012-01-06
151.7571258544922,2012-01-09
152.80784606933594,2012-01-10
155.3596954345703,2012-01-11
156.2602996826172,2012-01-12
157.4611358642578,2012-01-13
157.01083374023438,2012-01-17
158.96221923828125,2012-01-18
155.3596954345703,2012-01-19
153.85862731933594,2012-01-20
154.4590301513672,2012-01-23
154.1588134765625,2012-01-24
155.50978088378906,2012-01-25
155.80996704101562,2012-01-26
155.3596954345703,2012-01-27
157.91146850585938,2012-01-30
160.01296997070312,2012-01-31
162.86497497558594,2012-02-01
165.1165771484375,2012-02-02
169.16941833496094,2012-02-03
170.52037048339844,2012-02-06
170.37030029296875,2012-02-07
169.91993713378906,2012-02-08
170.8206024169922,2012-02-09
167.5182647705078,2012-02-10
168.86920166015625,2012-02-13
169.0193328857422,2012-02-14
179.82696533203125,2012-02-15
176.9748992919922,2012-02-16
183.27935791015625,2012-02-17
180.5775146484375,2012-02-21
181.92845153808594,2012-02-22
182.97918701171875,2012-02-23
187.63246154785156,2012-02-24
185.98129272460938,2012-02-27
182.5288543701172,2012-02-28
182.678955078125,2012-02-29
184.7804718017578,2012-03-01
182.5288543701172,2012-03-02
182.07852172851562,2012-03-05
175.62400817871094,2012-03-06
180.12716674804688,2012-03-07
181.02777099609375,2012-03-08
177.7254638671875,2012-03-09
177.42526245117188,2012-03-12
169.6197509765625,2012-03-13
170.97068786621094,2012-03-14
171.4210205078125,2012-03-15
165.71697998046875,2012-03-16
163.16519165039062,2012-03-19
156.56053161621094,2012-03-20
163.01507568359375,2012-03-21
168.56900024414062,2012-03-22
167.66836547851562,2012-03-23
165.2666778564453,2012-03-26
164.3660125732422,2012-03-27
168.11866760253906,2012-03-28
169.0193328857422,2012-03-29
167.5182647705078,2012-03-30
168.86920166015625,2012-04-02
165.1165771484375,2012-04-03
166.31739807128906,2012-04-04
166.91783142089844,2012-04-05
163.9156951904297,2012-04-09
158.81211853027344,2012-04-10
159.1123046875,2012-04-11
161.36390686035156,2012-04-12
157.4611358642578,2012-04-13
157.01083374023438,2012-04-16
156.86074829101562,2012-04-17
154.4590301513672,2012-04-18
153.1080780029297,2012-04-19
152.95797729492188,2012-04-20
147.404052734375,2012-04-23
149.5055389404297,2012-04-24
153.70848083496094,2012-04-25
152.20745849609375,2012-04-26
152.50767517089844,2012-04-27
152.95797729492188,2012-04-30
154.4590301513672,2012-05-01
152.3575439453125,2012-05-02
147.2539520263672,2012-05-03
144.70216369628906,2012-05-04
145.9029998779297,2012-05-07
143.9516143798828,2012-05-08
141.09959411621094,2012-05-09
142.1503448486328,2012-05-10
142.1503448486328,2012-05-11
136.44631958007812,2012-05-14
136.2962188720703,2012-05-15
137.4970703125,2012-05-16
130.8924102783203,2012-05-17
130.74229431152344,2012-05-18
131.64292907714844,2012-05-21
130.29197692871094,2012-05-22
129.84165954589844,2012-05-23
131.04251098632812,2012-05-24
109.72746276855469,2012-05-25
121.7359390258789,2012-05-29
113.17990112304688,2012-05-30
110.62810516357422,2012-05-31
108.52661895751953,2012-06-01
108.6767349243164,2012-06-04
108.6767349243164,2012-06-05
114.38072967529297,2012-06-06
119.0340347290039,2012-06-07
119.18413543701172,2012-06-08
114.98117065429688,2012-06-11
119.48433685302734,2012-06-12
113.48011016845703,2012-06-13
115.13127899169922,2012-06-14
116.78241729736328,2012-06-15
120.08476257324219,2012-06-18
122.1862564086914,2012-06-19
121.88603973388672,2012-06-20
115.8818130493164,2012-06-21
117.53296661376953,2012-06-22
114.0805435180664,2012-06-25
116.93253326416016,2012-06-26
120.23487854003906,2012-06-27
117.53296661376953,2012-06-28
121.7359390258789,2012-06-29
119.48433685302734,2012-07-02
122.93679809570312,2012-07-03
118.88391876220703,2012-07-05
116.78241729736328,2012-07-06
116.78241729736328,2012-07-09
116.33212280273438,2012-07-10
120.53508758544922,2012-07-11
119.3342514038086,2012-07-12
121.7359390258789,2012-07-13
123.0869140625,2012-07-16
125.63870239257812,2012-07-17
126.98963165283203,2012-07-18
130.8924102783203,2012-07-19
127.74018859863281,2012-07-20
119.0340347290039,2012-07-23
117.53296661376953,2012-07-24
118.28351593017578,2012-07-25
123.83741760253906,2012-07-26
127.28986358642578,2012-07-27
127.43995666503906,2012-07-30
125.93889617919922,2012-07-31
130.59219360351562,2012-08-01
130.59219360351562,2012-08-02
134.34486389160156,2012-08-03
135.24546813964844,2012-08-06
134.6450653076172,2012-08-07
137.0467529296875,2012-08-08
138.39768981933594,2012-08-09
141.2497100830078,2012-08-10
139.29833984375,2012-08-13
140.7993927001953,2012-08-14
153.1080780029297,2012-08-15
150.40618896484375,2012-08-16
162.11444091796875,2012-08-17
157.1609649658203,2012-08-20
156.41043090820312,2012-08-21
155.65989685058594,2012-08-22
154.75924682617188,2012-08-23
155.65989685058594,2012-08-24
156.1101837158203,2012-08-27
157.01083374023438,2012-08-28
157.4611358642578,2012-08-29
156.56053161621094,2012-08-30
159.56263732910156,2012-08-31
159.8628692626953,2012-09-04
164.9664764404297,2012-09-05
169.91993713378906,2012-09-06
175.3237762451172,2012-09-07
173.07215881347656,2012-09-10
176.07431030273438,2012-09-11
175.62400817871094,2012-09-12
179.97705078125,2012-09-13
179.37664794921875,2012-09-14
177.57537841796875,2012-09-17
179.37664794921875,2012-09-18
178.17578125,2012-09-19
175.1736602783203,2012-09-20
175.473876953125,2012-09-21
172.9220733642578,2012-09-24
174.12294006347656,2012-09-25
173.07215881347656,2012-09-26
176.8248291015625,2012-09-27
178.6260986328125,2012-09-28
178.02569580078125,2012-10-01
180.72756958007812,2012-10-02
184.02992248535156,2012-10-03
179.82696533203125,2012-10-04
176.5246124267578,2012-10-05
174.12294006347656,2012-10-08
171.1208038330078,2012-10-09
169.16941833496094,2012-10-10
170.37030029296875,2012-10-11
170.97068786621094,2012-10-12
168.7191162109375,2012-10-15
165.56689453125,2012-10-16
165.56689453125,2012-10-17
167.5182647705078,2012-10-18
166.46751403808594,2012-10-19
169.91993713378906,2012-10-22
163.16519165039062,2012-10-23
161.21380615234375,2012-10-24
160.7634735107422,2012-10-25
160.7634735107422,2012-10-26
165.41676330566406,2012-10-31
170.8206024169922,2012-11-01
170.07005310058594,2012-11-02
168.26881408691406,2012-11-05
169.6197509765625,2012-11-06
166.1673126220703,2012-11-07
162.86497497558594,2012-11-08
160.61337280273438,2012-11-09
160.16307067871094,2012-11-12
160.7634735107422,2012-11-13
164.3660125732422,2012-11-14
160.01296997070312,2012-11-15
159.56263732910156,2012-11-16
161.06369018554688,2012-11-19
162.26454162597656,2012-11-20
160.46327209472656,2012-11-21
161.51402282714844,2012-11-23
157.61126708984375,2012-11-26
151.7571258544922,2012-11-27
153.40829467773438,2012-11-28
153.85862731933594,2012-11-29
158.81211853027344,2012-11-30
155.05946350097656,2012-12-03
162.11444091796875,2012-12-04
160.91360473632812,2012-12-05
162.4146728515625,2012-12-06
164.66622924804688,2012-12-07
169.0193328857422,2012-12-10
168.86920166015625,2012-12-11
166.01718139648438,2012-12-12
166.61761474609375,2012-12-13
165.2666778564453,2012-12-14
170.97068786621094,2012-12-17
172.62185668945312,2012-12-18
168.86920166015625,2012-12-19
168.4188995361328,2012-12-20
162.86497497558594,2012-12-21
170.96771240234375,2012-12-24
173.88470458984375,2012-12-26
174.20880126953125,2012-12-27
168.86102294921875,2012-12-28
169.99537658691406,2012-12-31
173.2364501953125,2013-01-02
174.20880126953125,2013-01-03
177.61195373535156,2013-01-04
177.93606567382812,2013-01-07
171.29180908203125,2013-01-08
173.56056213378906,2013-01-09
173.0744171142578,2013-01-10
171.61593627929688,2013-01-11
174.20880126953125,2013-01-14
178.09812927246094,2013-01-15
190.73837280273438,2013-01-16
192.8450927734375,2013-01-17
192.8450927734375,2013-01-18
195.9241180419922,2013-01-22
195.76206970214844,2013-01-23
198.03082275390625,2013-01-24
194.9518280029297,2013-01-25
194.9518280029297,2013-01-28
193.33128356933594,2013-01-29
192.8450927734375,2013-01-30
194.627685546875,2013-01-31
197.86878967285156,2013-02-01
198.6790771484375,2013-02-04
200.29962158203125,2013-02-05
199.32728576660156,2013-02-06
197.38262939453125,2013-02-07
199.97547912597656,2013-02-08
203.3787078857422,2013-02-11
200.13754272460938,2013-02-12
200.9478302001953,2013-02-13
197.54470825195312,2013-02-14
198.8411102294922,2013-02-15
200.6237335205078,2013-02-19
196.08616638183594,2013-02-20
191.0625,2013-02-21
196.5723419189453,2013-02-22
191.0625,2013-02-25
188.14549255371094,2013-02-26
191.38661193847656,2013-02-27
193.49330139160156,2013-02-28
193.6553497314453,2013-03-01
191.38661193847656,2013-03-04
196.4102783203125,2013-03-05
202.56838989257812,2013-03-06
201.1099090576172,2013-03-07
198.35494995117188,2013-03-08
198.6790771484375,2013-03-11
195.76206970214844,2013-03-12
194.627685546875,2013-03-13
194.3035888671875,2013-03-14
190.73837280273438,2013-03-15
185.87677001953125,2013-03-18
187.4972686767578,2013-03-19
190.73837280273438,2013-03-20
189.76605224609375,2013-03-21
192.03482055664062,2013-03-22
189.1178436279297,2013-03-25
188.63165283203125,2013-03-26
191.2245635986328,2013-03-27
192.68304443359375,2013-03-28
193.49330139160156,2013-04-01
199.003173828125,2013-04-02
192.68304443359375,2013-04-03
187.17320251464844,2013-04-04
189.44195556640625,2013-04-05
190.0901336669922,2013-04-08
193.49330139160156,2013-04-09
194.14154052734375,2013-04-10
194.9518280029297,2013-04-11
199.003173828125,2013-04-12
194.46563720703125,2013-04-15
196.5723419189453,2013-04-16
194.14154052734375,2013-04-17
200.461669921875,2013-04-18
201.2719268798828,2013-04-19
199.32728576660156,2013-04-22
198.1929168701172,2013-04-23
198.51699829101562,2013-04-24
206.02169799804688,2013-04-25
201.3759307861328,2013-04-26
197.98094177246094,2013-04-29
195.65806579589844,2013-04-30
195.12205505371094,2013-05-01
191.54837036132812,2013-05-02
191.19100952148438,2013-05-03
191.54837036132812,2013-05-06
192.97781372070312,2013-05-07
200.3038330078125,2013-05-08
198.8743896484375,2013-05-09
201.73330688476562,2013-05-10
201.01856994628906,2013-05-13
202.09066772460938,2013-05-14
195.65806579589844,2013-05-15
191.19100952148438,2013-05-16
191.19100952148438,2013-05-17
193.15650939941406,2013-05-20
194.94332885742188,2013-05-21
189.940185546875,2013-05-22
187.2599639892578,2013-05-23
185.6518096923828,2013-05-24
186.18788146972656,2013-05-28
184.04368591308594,2013-05-29
180.47003173828125,2013-05-30
177.78977966308594,2013-05-31
177.43238830566406,2013-06-03
175.64556884765625,2013-06-04
174.394775390625,2013-06-05
172.42926025390625,2013-06-06
177.0750274658203,2013-06-07
178.14712524414062,2013-06-10
176.7176513671875,2013-06-11
176.7176513671875,2013-06-12
179.39791870117188,2013-06-13
182.97154235839844,2013-06-14
182.43551635742188,2013-06-17
185.6518096923828,2013-06-18
183.864990234375,2013-06-19
178.5045166015625,2013-06-20
176.0029296875,2013-06-21
172.96533203125,2013-06-24
174.03741455078125,2013-06-25
175.64556884765625,2013-06-26
182.25680541992188,2013-06-27
179.75527954101562,2013-06-28
180.11264038085938,2013-07-01
177.9684295654297,2013-07-02
174.9308319091797,2013-07-03
178.14712524414062,2013-07-05
177.0750274658203,2013-07-08
176.7176513671875,2013-07-09
177.9684295654297,2013-07-10
181.5421142578125,2013-07-11
185.47312927246094,2013-07-12
186.72393798828125,2013-07-15
185.8304901123047,2013-07-16
186.00917053222656,2013-07-17
185.29444885253906,2013-07-18
186.72393798828125,2013-07-19
185.8304901123047,2013-07-22
190.118896484375,2013-07-23
188.5107421875,2013-07-24
185.29444885253906,2013-07-25
183.68630981445312,2013-07-26
181.5421142578125,2013-07-29
179.21922302246094,2013-07-30
178.8618621826172,2013-07-31
180.11264038085938,2013-08-01
178.8618621826172,2013-08-02
178.32579040527344,2013-08-05
176.53897094726562,2013-08-06
184.40103149414062,2013-08-07
190.118896484375,2013-08-08
191.19100952148438,2013-08-09
189.58285522460938,2013-08-12
191.9057159423828,2013-08-13
191.54837036132812,2013-08-14
192.08441162109375,2013-08-15
193.69256591796875,2013-08-16
192.62046813964844,2013-08-19
192.97781372070312,2013-08-20
192.26312255859375,2013-08-21
193.15650939941406,2013-08-22
196.90887451171875,2013-08-23
197.80227661132812,2013-08-26
192.97781372070312,2013-08-27
193.33518981933594,2013-08-28
192.7991485595703,2013-08-29
191.72705078125,2013-08-30
191.54837036132812,2013-09-03
191.72705078125,2013-09-04
197.08755493164062,2013-09-05
195.47940063476562,2013-09-06
197.44493103027344,2013-09-09
200.4825439453125,2013-09-10
202.98406982421875,2013-09-11
199.58909606933594,2013-09-12
199.7677764892578,2013-09-13
200.3038330078125,2013-09-16
199.58909606933594,2013-09-17
200.83990478515625,2013-09-18
201.73330688476562,2013-09-19
201.73330688476562,2013-09-20
199.41043090820312,2013-09-23
201.5546112060547,2013-09-24
201.01856994628906,2013-09-25
200.4825439453125,2013-09-26
201.19725036621094,2013-09-27
209.9527130126953,2013-09-30
222.46055603027344,2013-10-01
224.60472106933594,2013-10-02
221.567138671875,2013-10-03
221.567138671875,2013-10-04
222.46055603027344,2013-10-07
219.60162353515625,2013-10-08
