MPC,Date
51.41368103027344,2018-11-23
53.4542350769043,2018-11-26
53.087772369384766,2018-11-27
54.37040328979492,2018-11-28
54.053916931152344,2018-11-29
54.270469665527344,2018-11-30
53.854026794433594,2018-12-03
52.754615783691406,2018-12-04
52.92951965332031,2018-12-06
51.272098541259766,2018-12-07
50.789031982421875,2018-12-10
51.0888671875,2018-12-11
51.6718864440918,2018-12-12
51.738502502441406,2018-12-13
49.864524841308594,2018-12-14
49.00666809082031,2018-12-17
49.10660171508789,2018-12-18
48.831756591796875,2018-12-19
47.82395935058594,2018-12-20
47.25761032104492,2018-12-21
45.24204635620117,2018-12-24
48.59855651855469,2018-12-26
49.223209381103516,2018-12-27
48.50693893432617,2018-12-28
49.14824295043945,2018-12-31
49.67295455932617,2019-01-02
48.9483528137207,2019-01-03
51.347049713134766,2019-01-04
51.855106353759766,2019-01-07
52.36316680908203,2019-01-08
53.48755645751953,2019-01-09
52.99615478515625,2019-01-10
54.028934478759766,2019-01-11
54.03725051879883,2019-01-14
53.57917404174805,2019-01-15
53.587493896484375,2019-01-16
54.7951774597168,2019-01-17
55.045040130615234,2019-01-18
53.98728942871094,2019-01-22
54.01226806640625,2019-01-23
52.56306076049805,2019-01-24
53.37095260620117,2019-01-25
53.07112121582031,2019-01-28
53.42092514038086,2019-01-29
54.412052154541016,2019-01-30
55.18663787841797,2019-01-31
54.528663635253906,2019-02-01
54.89512634277344,2019-02-04
55.952884674072266,2019-02-05
55.69468688964844,2019-02-06
53.05445861816406,2019-02-07
52.23823928833008,2019-02-08
51.40534973144531,2019-02-11
51.53028869628906,2019-02-12
53.0128173828125,2019-02-13
53.33763885498047,2019-02-14
54.26213455200195,2019-02-15
54.58962631225586,2019-02-19
54.67359161376953,2019-02-20
54.29573059082031,2019-02-21
54.59801483154297,2019-02-22
54.37129211425781,2019-02-25
54.2369384765625,2019-02-26
53.23768615722656,2019-02-27
52.07048416137695,2019-02-28
52.63309860229492,2019-03-01
52.07048416137695,2019-03-04
51.062828063964844,2019-03-05
50.323890686035156,2019-03-06
49.40860366821289,2019-03-07
48.283390045166016,2019-03-08
49.710899353027344,2019-03-11
49.42539978027344,2019-03-12
50.02159118652344,2019-03-13
50.122352600097656,2019-03-14
50.76054000854492,2019-03-15
52.1292724609375,2019-03-18
52.087284088134766,2019-03-19
52.22163772583008,2019-03-20
52.725467681884766,2019-03-21
51.47428894042969,2019-03-22
51.3651237487793,2019-03-25
52.02850341796875,2019-03-26
52.22163772583008,2019-03-27
51.180389404296875,2019-03-28
50.256710052490234,2019-03-29
51.264366149902344,2019-04-01
50.315486907958984,2019-04-02
50.70175552368164,2019-04-03
51.51627731323242,2019-04-04
53.29646682739258,2019-04-05
53.2040901184082,2019-04-08
52.196441650390625,2019-04-09
53.4056282043457,2019-04-10
52.99418258666992,2019-04-11
51.717811584472656,2019-04-12
50.83611297607422,2019-04-15
50.39945983886719,2019-04-16
50.584197998046875,2019-04-17
50.22312927246094,2019-04-18
51.33154296875,2019-04-22
51.272762298583984,2019-04-23
49.962806701660156,2019-04-24
50.92848587036133,2019-04-25
50.71015167236328,2019-04-26
51.213993072509766,2019-04-29
51.113216400146484,2019-04-30
50.3406867980957,2019-05-01
49.28265380859375,2019-05-02
50.34907913208008,2019-05-03
49.95441818237305,2019-05-06
49.90403366088867,2019-05-07
46.37724304199219,2019-05-08
44.47110366821289,2019-05-09
44.63064193725586,2019-05-10
42.59015655517578,2019-05-13
43.085575103759766,2019-05-14
43.43345260620117,2019-05-15
44.850406646728516,2019-05-16
44.078285217285156,2019-05-17
44.222530364990234,2019-05-20
45.20676040649414,2019-05-21
44.0528450012207,2019-05-22
42.54255676269531,2019-05-23
42.66981887817383,2019-05-24
41.57529830932617,2019-05-28
41.56680679321289,2019-05-29
39.971675872802734,2019-05-30
39.02138900756836,2019-05-31
39.988643646240234,2019-06-03
41.1425666809082,2019-06-04
40.463783264160156,2019-06-05
40.811668395996094,2019-06-06
39.869850158691406,2019-06-07
40.45530319213867,2019-06-10
40.53166580200195,2019-06-11
39.85288619995117,2019-06-12
40.64197540283203,2019-06-13
40.69287109375,2019-06-14
41.32924270629883,2019-06-17
42.11832046508789,2019-06-18
42.135284423828125,2019-06-19
44.078285217285156,2019-06-20
44.68071365356445,2019-06-21
43.78133010864258,2019-06-24
43.6031494140625,2019-06-25
45.995853424072266,2019-06-26
46.1316032409668,2019-06-27
47.412811279296875,2019-06-28
46.76795196533203,2019-07-01
46.23341369628906,2019-07-02
46.08917999267578,2019-07-03
46.555850982666016,2019-07-05
46.10614776611328,2019-07-08
46.360694885253906,2019-07-09
46.64917755126953,2019-07-10
47.03947830200195,2019-07-11
47.07342529296875,2019-07-12
46.52191162109375,2019-07-15
47.243106842041016,2019-07-16
46.0806999206543,2019-07-17
46.97159957885742,2019-07-18
46.869773864746094,2019-07-19
46.852813720703125,2019-07-22
47.2685546875,2019-07-23
48.88915252685547,2019-07-24
47.93886184692383,2019-07-25
48.22733688354492,2019-07-26
47.65037155151367,2019-07-29
48.405521392822266,2019-07-30
47.845523834228516,2019-07-31
46.97159957885742,2019-08-01
45.4952392578125,2019-08-02
42.992252349853516,2019-08-05
42.07589340209961,2019-08-06
40.83711624145508,2019-08-07
42.016502380371094,2019-08-08
41.057716369628906,2019-08-09
39.32682800292969,2019-08-12
40.005615234375,2019-08-13
37.86745071411133,2019-08-14
38.52078628540039,2019-08-15
39.216529846191406,2019-08-16
40.56560516357422,2019-08-19
40.08513259887695,2019-08-20
40.522708892822266,2019-08-21
40.230987548828125,2019-08-22
39.2614631652832,2019-08-23
39.501705169677734,2019-08-26
38.89253616333008,2019-08-27
39.750526428222656,2019-08-28
41.663822174072266,2019-08-29
42.22152328491211,2019-08-30
42.59046173095703,2019-09-03
43.465599060058594,2019-09-04
45.02713394165039,2019-09-05
45.01856994628906,2019-09-06
45.970924377441406,2019-09-09
46.74311447143555,2019-09-10
46.425655364990234,2019-09-11
45.63630294799805,2019-09-12
45.722110748291016,2019-09-13
44.967079162597656,2019-09-16
45.8250617980957,2019-09-17
46.1253547668457,2019-09-18
46.26264190673828,2019-09-19
47.27507019042969,2019-09-20
47.85849380493164,2019-09-23
47.60110855102539,2019-09-24
51.60789489746094,2019-09-25
52.19990921020508,2019-09-26
53.555519104003906,2019-09-27
52.1226921081543,2019-09-30
51.80523681640625,2019-10-01
50.79281234741211,2019-10-02
51.47919464111328,2019-10-03
52.11410903930664,2019-10-04
51.82239532470703,2019-10-07
51.32476043701172,2019-10-08
51.95967483520508,2019-10-09
53.13511276245117,2019-10-10
54.413516998291016,2019-10-11
54.17327117919922,2019-10-14
54.95404052734375,2019-10-15
53.78717803955078,2019-10-16
54.9969367980957,2019-10-17
55.889251708984375,2019-10-18
55.48599624633789,2019-10-21
55.92356872558594,2019-10-22
56.51557159423828,2019-10-23
56.927406311035156,2019-10-24
58.35167694091797,2019-10-25
57.98273468017578,2019-10-28
58.3602409362793,2019-10-29
56.790130615234375,2019-10-30
54.868247985839844,2019-10-31
57.03038024902344,2019-11-01
58.29161834716797,2019-11-04
57.004634857177734,2019-11-05
55.151390075683594,2019-11-06
56.841617584228516,2019-11-07
56.824459075927734,2019-11-08
56.3782958984375,2019-11-11
55.6833381652832,2019-11-12
55.12564468383789,2019-11-13
55.29723358154297,2019-11-14
55.50315856933594,2019-11-15
55.37445831298828,2019-11-18
53.505859375,2019-11-19
53.46260452270508,2019-11-20
54.708343505859375,2019-11-21
53.94706344604492,2019-11-22
54.00761032104492,2019-11-25
53.35014343261719,2019-11-26
53.177127838134766,2019-11-27
52.4590950012207,2019-11-29
52.65807342529297,2019-12-02
51.93140411376953,2019-12-03
51.93140411376953,2019-12-04
51.77567672729492,2019-12-05
52.07846450805664,2019-12-06
50.5472526550293,2019-12-09
50.75486373901367,2019-12-10
49.405330657958984,2019-12-11
51.04035949707031,2019-12-12
50.70297622680664,2019-12-13
52.55426788330078,2019-12-16
52.95219802856445,2019-12-17
52.69267654418945,2019-12-18
52.88299560546875,2019-12-19
53.298240661621094,2019-12-20
52.476402282714844,2019-12-23
52.74457931518555,2019-12-24
52.31203842163086,2019-12-26
52.23417663574219,2019-12-27
51.61996078491211,2019-12-30
52.12171173095703,2019-12-31
53.55776596069336,2020-01-02
50.37423324584961,2020-01-03
50.36558151245117,2020-01-06
51.16146469116211,2020-01-07
50.62510681152344,2020-01-08
51.37773513793945,2020-01-09
52.095767974853516,2020-01-10
51.57670974731445,2020-01-13
51.76702117919922,2020-01-14
50.287723541259766,2020-01-15
49.7686767578125,2020-01-16
49.21501541137695,2020-01-17
48.60080337524414,2020-01-21
48.41913604736328,2020-01-22
47.865474700927734,2020-01-23
47.138790130615234,2020-01-24
45.59028244018555,2020-01-27
45.78925323486328,2020-01-28
46.360206604003906,2020-01-29
47.01768112182617,2020-01-30
47.1474494934082,2020-01-31
45.036624908447266,2020-02-03
46.187198638916016,2020-02-04
48.04713821411133,2020-02-05
47.97792434692383,2020-02-06
47.31180953979492,2020-02-07
47.64054489135742,2020-02-10
49.10254669189453,2020-02-11
50.979801177978516,2020-02-12
51.472896575927734,2020-02-13
50.46074295043945,2020-02-14
49.342308044433594,2020-02-18
50.40831756591797,2020-02-19
52.6539306640625,2020-02-20
51.66655731201172,2020-02-21
48.81803894042969,2020-02-24
46.41514205932617,2020-02-25
45.67243576049805,2020-02-26
41.88022232055664,2020-02-27
41.43460464477539,2020-02-28
41.705474853515625,2020-03-02
39.46860122680664,2020-03-03
40.08898162841797,2020-03-04
36.0084342956543,2020-03-05
34.208457946777344,2020-03-06
29.551212310791016,2020-03-09
30.162857055664062,2020-03-10
27.401710510253906,2020-03-11
20.000802993774414,2020-03-12
21.774574279785156,2020-03-13
17.72897720336914,2020-03-16
17.737712860107422,2020-03-17
14.635801315307617,2020-03-18
14.609586715698242,2020-03-19
16.55811882019043,2020-03-20
14.522207260131836,2020-03-23
15.291132926940918,2020-03-24
18.445476531982422,2020-03-25
20.219247817993164,2020-03-26
20.22798728942871,2020-03-27
21.25904655456543,2020-03-30
20.63866424560547,2020-03-31
18.23577117919922,2020-04-01
18.54159164428711,2020-04-02
17.52800750732422,2020-04-03
20.17555809020996,2020-04-06
19.66876792907715,2020-04-07
21.24156951904297,2020-04-08
22.394954681396484,2020-04-09
22.13282012939453,2020-04-13
22.980390548706055,2020-04-14
20.953218460083008,2020-04-15
19.179452896118164,2020-04-16
22.237674713134766,2020-04-17
21.713411331176758,2020-04-20
20.72603988647461,2020-04-21
21.573604583740234,2020-04-22
22.66583251953125,2020-04-23
22.508544921875,2020-04-24
23.111454010009766,2020-04-27
24.841543197631836,2020-04-28
28.869659423828125,2020-04-29
28.03083610534668,2020-04-30
25.549299240112305,2020-05-01
27.55025291442871,2020-05-04
27.20948028564453,2020-05-05
25.802696228027344,2020-05-06
26.894920349121094,2020-05-07
28.860925674438477,2020-05-08
28.57257080078125,2020-05-11
28.14442253112793,2020-05-12
27.130842208862305,2020-05-13
26.991039276123047,2020-05-14
26.475505828857422,2020-05-15
30.5385799407959,2020-05-18
30.654085159301758,2020-05-19
32.715457916259766,2020-05-20
31.711435317993164,2020-05-21
31.60480499267578,2020-05-22
32.72434616088867,2020-05-26
32.502220153808594,2020-05-27
31.258281707763672,2020-05-28
31.222742080688477,2020-05-29
32.431129455566406,2020-06-01
33.515132904052734,2020-06-02
34.28814697265625,2020-06-03
33.799468994140625,2020-06-04
36.92707061767578,2020-06-05
37.50460433959961,2020-06-08
35.90526580810547,2020-06-09
34.821266174316406,2020-06-10
31.391559600830078,2020-06-11
32.537757873535156,2020-06-12
33.62176513671875,2020-06-15
34.33257293701172,2020-06-16
32.99089813232422,2020-06-17
34.18153381347656,2020-06-18
33.9327392578125,2020-06-19
34.305931091308594,2020-06-22
34.474735260009766,2020-06-23
32.19123077392578,2020-06-24
32.599952697753906,2020-06-25
31.427101135253906,2020-06-26
31.45375633239746,2020-06-29
33.213035583496094,2020-06-30
31.70254135131836,2020-07-01
32.04906463623047,2020-07-02
32.30674362182617,2020-07-06
30.82290267944336,2020-07-07
30.343107223510742,2020-07-08
29.63228416442871,2020-07-09
32.16457748413086,2020-07-10
31.37380027770996,2020-07-13
32.16457748413086,2020-07-14
33.3818473815918,2020-07-15
33.221920013427734,2020-07-16
33.70172882080078,2020-07-17
32.653263092041016,2020-07-20
34.24372482299805,2020-07-21
34.412540435791016,2020-07-22
34.54582214355469,2020-07-23
34.38588333129883,2020-07-24
34.22595977783203,2020-07-27
33.870548248291016,2020-07-28
35.460994720458984,2020-07-29
33.83501052856445,2020-07-30
33.941627502441406,2020-07-31
34.270381927490234,2020-08-03
33.48847961425781,2020-08-04
32.36894226074219,2020-08-05
31.746973037719727,2020-08-06
32.58218765258789,2020-08-07
32.99089813232422,2020-08-10
32.830970764160156,2020-08-11
33.879432678222656,2020-08-12
33.106414794921875,2020-08-13
34.07490539550781,2020-08-14
34.341461181640625,2020-08-17
33.592750549316406,2020-08-18
33.53862762451172,2020-08-19
32.13141632080078,2020-08-20
31.932958602905273,2020-08-21
33.204872131347656,2020-08-24
32.880123138427734,2020-08-25
31.869815826416016,2020-08-26
31.554088592529297,2020-08-27
33.45743942260742,2020-08-28
31.987092971801758,2020-08-31
31.545080184936523,2020-09-01
31.581159591674805,2020-09-02
30.90460777282715,2020-09-03
30.3453311920166,2020-09-04
29.163637161254883,2020-09-08
28.65848159790039,2020-09-09
27.305391311645508,2020-09-10
28.189411163330078,2020-09-11
28.88399314880371,2020-09-14
28.045076370239258,2020-09-15
29.19069480895996,2020-09-16
28.974201202392578,2020-09-17
29.1185302734375,2020-09-18
28.189411163330078,2020-09-21
27.999975204467773,2020-09-22
25.916210174560547,2020-09-23
25.816986083984375,2020-09-24
25.826004028320312,2020-09-25
27.01673126220703,2020-09-28
26.547657012939453,2020-09-29
26.46647071838379,2020-09-30
24.99610710144043,2020-10-01
25.501266479492188,2020-10-02
26.376262664794922,2020-10-05
26.006418228149414,2020-10-06
26.34920310974121,2020-10-07
28.072139739990234,2020-10-08
27.170080184936523,2020-10-09
27.50383758544922,2020-10-12
26.502553939819336,2020-10-13
26.98064613342285,2020-10-14
27.548946380615234,2020-10-15
26.4935359954834,2020-10-16
25.483224868774414,2020-10-19
26.376262664794922,2020-10-20
25.997400283813477,2020-10-21
26.619821548461914,2020-10-22
26.962602615356445,2020-10-23
25.798946380615234,2020-10-26
25.42910385131836,2020-10-27
24.806676864624023,2020-10-28
26.006418228149414,2020-10-29
26.610801696777344,2020-10-30
28.234512329101562,2020-11-02
28.78476905822754,2020-11-03
28.595333099365234,2020-11-04
28.712602615356445,2020-11-05
28.487089157104492,2020-11-06
32.89816665649414,2020-11-09
33.953575134277344,2020-11-10
33.547645568847656,2020-11-11
31.301511764526367,2020-11-12
33.88140869140625,2020-11-13
36.74094009399414,2020-11-16
37.161888122558594,2020-11-17
35.26765060424805,2020-11-18
35.761802673339844,2020-11-19
35.01142120361328,2020-11-20
37.720096588134766,2020-11-23
38.84566116333008,2020-11-24
37.9580192565918,2020-11-25
37.903114318847656,2020-11-27
35.57877731323242,2020-11-30
36.100379943847656,2020-12-01
37.13444137573242,2020-12-02
37.50962448120117,2020-12-03
39.266597747802734,2020-12-04
38.626033782958984,2020-12-07
38.84566116333008,2020-12-08
39.01952362060547,2020-12-09
40.10848617553711,2020-12-10
39.266597747802734,2020-12-11
37.29914855957031,2020-12-14
38.66263961791992,2020-12-15
38.113582611083984,2020-12-16
37.13444137573242,2020-12-17
36.92396545410156,2020-12-18
36.374908447265625,2020-12-21
36.30169677734375,2020-12-22
37.80244827270508,2020-12-23
37.7109375,2020-12-24
37.31745147705078,2020-12-28
37.271697998046875,2020-12-29
38.040374755859375,2020-12-30
37.848209381103516,2020-12-31
37.29000473022461,2021-01-04
38.51622772216797,2021-01-05
39.30320358276367,2021-01-06
40.41960906982422,2021-01-07
39.51367950439453,2021-01-08
39.88886642456055,2021-01-11
41.709896087646484,2021-01-12
40.5568733215332,2021-01-13
41.65499496459961,2021-01-14
40.24574661254883,2021-01-15
42.17658996582031,2021-01-19
42.24979782104492,2021-01-20
41.536033630371094,2021-01-21
41.86546325683594,2021-01-22
42.30470275878906,2021-01-25
41.325557708740234,2021-01-26
40.20914840698242,2021-01-27
40.96866989135742,2021-01-28
39.49537658691406,2021-01-29
39.760746002197266,2021-02-01
41.316402435302734,2021-02-02
43.28385543823242,2021-02-03
43.31131362915039,2021-02-04
43.6041374206543,2021-02-05
45.27875518798828,2021-02-08
44.72054672241211,2021-02-09
45.58074188232422,2021-02-10
45.53497314453125,2021-02-11
46.175540924072266,2021-02-12
47.63821029663086,2021-02-16
48.03627395629883,2021-02-17
47.41603088378906,2021-02-18
49.0638313293457,2021-02-19
50.776432037353516,2021-02-22
51.628108978271484,2021-02-23
52.4427604675293,2021-02-24
50.98009490966797,2021-02-25
50.56352615356445,2021-02-26
51.93359375,2021-03-01
51.86880874633789,2021-03-02
51.90583419799805,2021-03-03
52.31315231323242,2021-03-04
53.062992095947266,2021-03-05
52.91488265991211,2021-03-08
51.72068786621094,2021-03-09
53.859130859375,2021-03-10
53.6924934387207,2021-03-11
53.46106719970703,2021-03-12
53.562896728515625,2021-03-15
52.03543472290039,2021-03-16
52.03543472290039,2021-03-17
48.92497634887695,2021-03-18
49.76738739013672,2021-03-19
49.38783645629883,2021-03-22
48.5454216003418,2021-03-23
49.2212028503418,2021-03-24
49.87847900390625,2021-03-25
50.93381881713867,2021-03-26
49.554473876953125,2021-03-29
49.61927032470703,2021-03-30
49.51744842529297,2021-03-31
51.6558837890625,2021-04-01
49.952537536621094,2021-04-05
49.69333267211914,2021-04-06
49.98031234741211,2021-04-07
49.3970947265625,2021-04-08
48.906455993652344,2021-04-09
48.33250045776367,2021-04-12
48.665767669677734,2021-04-13
49.86922073364258,2021-04-14
49.86922073364258,2021-04-15
50.23025131225586,2021-04-16
49.461891174316406,2021-04-19
48.18438720703125,2021-04-20
49.35081100463867,2021-04-21
48.19364929199219,2021-04-22
49.0638313293457,2021-04-23
49.313777923583984,2021-04-26
49.887733459472656,2021-04-27
51.32262420654297,2021-04-28
51.8780632019043,2021-04-29
51.51702880859375,2021-04-30
52.91488265991211,2021-05-03
53.04448699951172,2021-05-04
54.960750579833984,2021-05-05
55.044063568115234,2021-05-06
55.54396057128906,2021-05-07
55.36806869506836,2021-05-10
54.28496551513672,2021-05-11
54.590457916259766,2021-05-12
54.414573669433594,2021-05-13
55.61802291870117,2021-05-14
56.951072692871094,2021-05-17
56.38100814819336,2021-05-18
55.65205764770508,2021-05-19
55.76420974731445,2021-05-20
55.6894416809082,2021-05-21
56.754817962646484,2021-05-24
56.081947326660156,2021-05-25
56.82024383544922,2021-05-26
57.3809700012207,2021-05-27
57.75477981567383,2021-05-28
58.408966064453125,2021-06-01
58.857540130615234,2021-06-02
59.11921691894531,2021-06-03
59.50238037109375,2021-06-04
59.1939811706543,2021-06-07
59.8948860168457,2021-06-08
59.44630432128906,2021-06-09
59.28743362426758,2021-06-10
59.04445266723633,2021-06-11
58.86689376831055,2021-06-14
59.50238037109375,2021-06-15
59.13790512084961,2021-06-16
56.96976089477539,2021-06-17
55.01656723022461,2021-06-18
57.05387878417969,2021-06-21
57.324886322021484,2021-06-22
57.521148681640625,2021-06-23
58.259437561035156,2021-06-24
58.455692291259766,2021-06-25
56.53987503051758,2021-06-28
56.14737319946289,2021-06-29
56.465110778808594,2021-06-30
57.25947952270508,2021-07-01
57.072566986083984,2021-07-02
55.11002731323242,2021-07-06
54.15679168701172,2021-07-07
53.68952560424805,2021-07-08
54.83900451660156,2021-07-09
54.51192092895508,2021-07-12
53.642799377441406,2021-07-13
51.51203536987305,2021-07-14
50.698974609375,2021-07-15
49.77378463745117,2021-07-16
47.5495719909668,2021-07-19
48.708404541015625,2021-07-20
50.54011154174805,2021-07-21
49.8952751159668,2021-07-22
49.932647705078125,2021-07-23
51.08214569091797,2021-07-26
50.7830924987793,2021-07-27
51.66156005859375,2021-07-28
52.269012451171875,2021-07-29
51.605491638183594,2021-07-30
50.895240783691406,2021-08-02
52.27835464477539,2021-08-03
50.82047653198242,2021-08-04
52.7923583984375,2021-08-05
53.652137756347656,2021-08-06
53.47457504272461,2021-08-09
54.652099609375,2021-08-10
55.268898010253906,2021-08-11
55.6427116394043,2021-08-12
55.27824020385742,2021-08-13
54.558650970458984,2021-08-16
53.89789962768555,2021-08-17
53.123878479003906,2021-08-18
51.188846588134766,2021-08-19
51.69856643676758,2021-08-20
53.63359832763672,2021-08-23
54.70967102050781,2021-08-24
55.34210205078125,2021-08-25
54.83238220214844,2021-08-26
56.65414047241211,2021-08-27
55.62527847290039,2021-08-30
55.94620895385742,2021-08-31
54.03948974609375,2021-09-01
54.653038024902344,2021-09-02
54.97397232055664,2021-09-03
55.285457611083984,2021-09-07
53.9073371887207,2021-09-08
54.03948974609375,2021-09-09
53.68079376220703,2021-09-10
55.323219299316406,2021-09-13
54.33210372924805,2021-09-14
56.22938537597656,2021-09-15
55.78573989868164,2021-09-16
55.5592041015625,2021-09-17
53.92622375488281,2021-09-20
54.59640884399414,2021-09-21
56.55031967163086,2021-09-22
58.334327697753906,2021-09-23
58.41928482055664,2021-09-24
59.5519905090332,2021-09-27
59.004512786865234,2021-09-28
58.45703887939453,2021-09-29
58.343772888183594,2021-09-30
59.995628356933594,2021-10-01
59.48591613769531,2021-10-04
59.7030143737793,2021-10-05
59.33488845825195,2021-10-06
59.93899917602539,2021-10-07
61.505916595458984,2021-10-08
60.93954849243164,2021-10-11
61.10945510864258,2021-10-12
61.60029602050781,2021-10-13
62.9406623840332,2021-10-14
63.05392837524414,2021-10-15
62.67637252807617,2021-10-18
63.082252502441406,2021-10-19
63.440940856933594,2021-10-20
63.27104568481445,2021-10-21
63.73354721069336,2021-10-22
64.37541961669922,2021-10-25
64.63027954101562,2021-10-26
62.440391540527344,2021-10-27
62.93122482299805,2021-10-28
62.232723236083984,2021-10-29
63.48814392089844,2021-11-01
61.01506423950195,2021-11-02
60.10890197753906,2021-11-03
60.00507354736328,2021-11-04
62.11944580078125,2021-11-05
61.987300872802734,2021-11-08
63.36541748046875,2021-11-09
61.84571075439453,2021-11-10
62.29879379272461,2021-11-11
62.11001968383789,2021-11-12
62.41207504272461,2021-11-15
61.74547576904297,2021-11-16
60.54561233520508,2021-11-17
59.707611083984375,2021-11-18
57.40310287475586,2021-11-19
58.745819091796875,2021-11-22
60.8027229309082,2021-11-23
61.46932601928711,2021-11-24
58.422035217285156,2021-11-26
58.83151626586914,2021-11-29
57.94589614868164,2021-11-30
58.0030403137207,2021-12-01
60.30754852294922,2021-12-02
58.72676467895508,2021-12-03
59.85997772216797,2021-12-06
61.164588928222656,2021-12-07
61.00270462036133,2021-12-08
60.31707000732422,2021-12-09
60.650367736816406,2021-12-10
58.86009216308594,2021-12-13
59.46954345703125,2021-12-14
59.49811553955078,2021-12-15
59.77427291870117,2021-12-16
59.46954345703125,2021-12-17
58.0030403137207,2021-12-20
60.393253326416016,2021-12-21
60.088523864746094,2021-12-22
60.03138732910156,2021-12-23
61.02174758911133,2021-12-27
61.297908782958984,2021-12-28
60.897953033447266,2021-12-29
60.40277099609375,2021-12-30
60.9360466003418,2021-12-31
62.52634811401367,2022-01-03
64.57373046875,2022-01-04
64.98320770263672,2022-01-05
66.80206298828125,2022-01-06
67.54483795166016,2022-01-07
67.08773803710938,2022-01-10
69.22083282470703,2022-01-11
69.59221649169922,2022-01-12
69.63031768798828,2022-01-13
71.17298889160156,2022-01-14
70.9920654296875,2022-01-18
69.84933471679688,2022-01-19
68.55423736572266,2022-01-20
67.3258056640625,2022-01-21
67.03060150146484,2022-01-24
68.0876235961914,2022-01-25
67.59243774414062,2022-01-26
68.46853637695312,2022-01-27
68.37330627441406,2022-01-28
68.3257064819336,2022-01-31
70.48735809326172,2022-02-01
74.75354766845703,2022-02-02
73.29656982421875,2022-02-03
74.4583511352539,2022-02-04
76.02007293701172,2022-02-07
75.50585174560547,2022-02-08
75.98198699951172,2022-02-09
75.93436431884766,2022-02-10
77.31517028808594,2022-02-11
75.38204956054688,2022-02-14
75.2189712524414,2022-02-15
74.88321685791016,2022-02-16
73.82797241210938,2022-02-17
73.88553619384766,2022-02-18
72.55211639404297,2022-02-22
72.6384506225586,2022-02-23
71.42972564697266,2022-02-24
73.4250717163086,2022-02-25
74.7009506225586,2022-02-28
71.95734405517578,2022-03-01
73.85675048828125,2022-03-02
74.22129821777344,2022-03-03
74.566650390625,2022-03-04
71.50646209716797,2022-03-07
73.11808776855469,2022-03-08
72.36024475097656,2022-03-09
74.75849914550781,2022-03-10
75.31490325927734,2022-03-11
73.54019165039062,2022-03-14
71.37216186523438,2022-03-15
71.81344604492188,2022-03-16
74.01024627685547,2022-03-17
75.13262176513672,2022-03-18
76.72506713867188,2022-03-21
76.02479553222656,2022-03-22
77.18553924560547,2022-03-23
78.07769012451172,2022-03-24
78.88351440429688,2022-03-25
78.63408660888672,2022-03-28
79.7564697265625,2022-03-29
81.87652587890625,2022-03-30
82.02042388916016,2022-03-31
81.35850524902344,2022-04-01
81.60792541503906,2022-04-04
81.26258087158203,2022-04-05
82.08757781982422,2022-04-06
82.35619354248047,2022-04-07
83.36345672607422,2022-04-08
81.4256591796875,2022-04-11
82.30821990966797,2022-04-12
84.02537536621094,2022-04-13
83.6512451171875,2022-04-14
86.44282531738281,2022-04-18
86.7593765258789,2022-04-19
87.27741241455078,2022-04-20
85.12857055664062,2022-04-21
83.53612518310547,2022-04-22
80.83088684082031,2022-04-25
81.99165344238281,2022-04-26
83.69921875,2022-04-27
86.03990173339844,2022-04-28
83.70880889892578,2022-04-29
85.49311065673828,2022-05-02
88.87945556640625,2022-05-03
92.42886352539062,2022-05-04
90.27043914794922,2022-05-05
92.01637268066406,2022-05-06
87.16230773925781,2022-05-09
87.98729705810547,2022-05-10
88.217529296875,2022-05-11
88.96578979492188,2022-05-12
91.97799682617188,2022-05-13
92.54398345947266,2022-05-16
94.14606475830078,2022-05-17
92.85282897949219,2022-05-18
92.41852569580078,2022-05-19
93.19061279296875,2022-05-20
93.52839660644531,2022-05-23
93.90479278564453,2022-05-24
95.56476593017578,2022-05-25
96.00872802734375,2022-05-26
98.53730010986328,2022-05-27
98.23811340332031,2022-05-31
100.28414916992188,2022-06-01
100.6315689086914,2022-06-02
101.93447875976562,2022-06-03
105.57292175292969,2022-06-06
109.68427276611328,2022-06-07
108.9314956665039,2022-06-08
107.47417449951172,2022-06-09
104.55955505371094,2022-06-10
98.6048583984375,2022-06-13
99.08740234375,2022-06-14
95.44895935058594,2022-06-15
88.77043914794922,2022-06-16
84.24407958984375,2022-06-17
88.17206573486328,2022-06-21
85.95231628417969,2022-06-22
81.67689514160156,2022-06-23
82.69026184082031,2022-06-24
84.87140655517578,2022-06-27
85.59523010253906,2022-06-28
81.53213500976562,2022-06-29
79.34133911132812,2022-06-30
81.53213500976562,2022-07-01
78.88773345947266,2022-07-05
76.54254150390625,2022-07-06
80.51876068115234,2022-07-07
80.36434936523438,2022-07-08
80.7117919921875,2022-07-11
79.86250305175781,2022-07-12
79.08077239990234,2022-07-13
77.86473083496094,2022-07-14
81.47423553466797,2022-07-15
82.25596618652344,2022-07-18
84.78453826904297,2022-07-19
85.69173431396484,2022-07-20
83.43338775634766,2022-07-21
82.66130065917969,2022-07-22
85.7013931274414,2022-07-25
84.89070129394531,2022-07-26
86.8402099609375,2022-07-27
86.46382141113281,2022-07-28
88.46160125732422,2022-07-29
87.16834259033203,2022-08-01
90.35319519042969,2022-08-02
89.44599151611328,2022-08-03
87.0235824584961,2022-08-04
87.07183074951172,2022-08-05
87.23590850830078,2022-08-08
90.09262084960938,2022-08-09
91.85877227783203,2022-08-10
