MGM,Date
35.61748504638672,2006-01-09
35.74028396606445,2006-01-10
36.41088104248047,2006-01-11
35.63637161254883,2006-01-12
35.74028396606445,2006-01-13
34.852439880371094,2006-01-17
34.94689178466797,2006-01-18
34.56908416748047,2006-01-19
34.09682846069336,2006-01-20
33.46400451660156,2006-01-23
34.52185821533203,2006-01-24
34.65408706665039,2006-01-25
35.551361083984375,2006-01-26
35.74971389770508,2006-01-27
35.34357833862305,2006-01-30
35.00356674194336,2006-01-31
35.56082534790039,2006-02-01
35.031890869140625,2006-02-02
34.6446418762207,2006-02-03
34.682430267333984,2006-02-06
34.474632263183594,2006-02-07
36.306983947753906,2006-02-08
36.08031463623047,2006-02-09
36.43921661376953,2006-02-10
36.02362823486328,2006-02-13
35.674171447753906,2006-02-14
36.85479736328125,2006-02-15
36.87369155883789,2006-02-16
37.506507873535156,2006-02-17
36.46755599975586,2006-02-21
37.345947265625,2006-02-22
35.82528305053711,2006-02-23
36.00473403930664,2006-02-24
35.58916091918945,2006-02-27
34.91855239868164,2006-02-28
35.05078125,2006-03-01
35.551361083984375,2006-03-02
36.07085418701172,2006-03-03
37.31761169433594,2006-03-06
37.11927032470703,2006-03-07
36.694236755371094,2006-03-08
36.42033004760742,2006-03-09
36.5620002746582,2006-03-10
36.429771423339844,2006-03-13
36.10863494873047,2006-03-14
36.042510986328125,2006-03-15
36.11807632446289,2006-03-16
37.10981750488281,2006-03-17
37.02481460571289,2006-03-20
38.25266647338867,2006-03-21
39.631656646728516,2006-03-22
39.20663070678711,2006-03-23
39.10273361206055,2006-03-24
39.7166633605957,2006-03-27
40.19837188720703,2006-03-28
40.557273864746094,2006-03-29
40.613956451416016,2006-03-30
40.69895935058594,2006-03-31
40.547828674316406,2006-04-03
40.77451705932617,2006-04-04
41.33177947998047,2006-04-05
41.82292938232422,2006-04-06
42.13461685180664,2006-04-07
41.82292938232422,2006-04-10
41.341224670410156,2006-04-11
41.48289489746094,2006-04-12
41.44512176513672,2006-04-13
40.96342468261719,2006-04-17
41.671810150146484,2006-04-18
41.8890380859375,2006-04-19
42.3140754699707,2006-04-20
41.879600524902344,2006-04-21
41.076759338378906,2006-04-24
41.44512176513672,2006-04-25
41.50178909301758,2006-04-26
42.12516784667969,2006-04-27
42.408531188964844,2006-04-28
42.01183319091797,2006-05-01
41.360107421875,2006-05-02
41.227882385253906,2006-05-03
41.97405242919922,2006-05-04
42.7957763671875,2006-05-05
43.06966781616211,2006-05-08
43.10746383666992,2006-05-09
42.67299270629883,2006-05-10
42.71076583862305,2006-05-11
41.32234191894531,2006-05-12
41.50178909301758,2006-05-15
40.85007858276367,2006-05-16
39.962242126464844,2006-05-17
39.75444030761719,2006-05-18
39.98112106323242,2006-05-19
39.59387969970703,2006-05-22
39.47109603881836,2006-05-23
39.22553253173828,2006-05-24
40.09447479248047,2006-05-25
39.47109603881836,2006-05-26
38.602149963378906,2006-05-30
39.159400939941406,2006-05-31
40.43450164794922,2006-06-01
39.75444030761719,2006-06-02
38.77215576171875,2006-06-05
37.85598373413086,2006-06-06
37.997657775878906,2006-06-07
37.27982711791992,2006-06-08
38.04488754272461,2006-06-09
37.345947265625,2006-06-12
37.06259536743164,2006-06-13
37.21371841430664,2006-06-14
38.02599334716797,2006-06-15
37.629302978515625,2006-06-16
37.91264724731445,2006-06-19
37.70485305786133,2006-06-20
38.36602020263672,2006-06-21
37.59151840209961,2006-06-22
37.827640533447266,2006-06-23
36.7131233215332,2006-06-26
36.09918975830078,2006-06-27
36.665889739990234,2006-06-28
38.03544616699219,2006-06-29
38.53602981567383,2006-06-30
38.56437301635742,2006-07-03
38.01654815673828,2006-07-05
37.761531829833984,2006-07-06
36.11807632446289,2006-07-07
36.042510986328125,2006-07-10
35.79695510864258,2006-07-11
35.900840759277344,2006-07-12
35.18302536010742,2006-07-13
34.2196159362793,2006-07-14
34.663543701171875,2006-07-17
34.559635162353516,2006-07-18
36.14641571044922,2006-07-19
35.16412353515625,2006-07-20
34.25740051269531,2006-07-21
35.56082534790039,2006-07-24
35.702491760253906,2006-07-25
34.937442779541016,2006-07-26
33.34121322631836,2006-07-27
33.898475646972656,2006-07-28
33.567901611328125,2006-07-31
33.33177185058594,2006-08-01
35.89141082763672,2006-08-02
33.35067367553711,2006-08-03
32.99174880981445,2006-08-04
33.38844299316406,2006-08-07
32.91618728637695,2006-08-08
32.79340362548828,2006-08-09
33.12397766113281,2006-08-10
33.42622756958008,2006-08-11
33.378997802734375,2006-08-14
33.832366943359375,2006-08-15
35.18302536010742,2006-08-16
35.63637161254883,2006-08-17
35.23970031738281,2006-08-18
35.14524459838867,2006-08-21
33.90792465209961,2006-08-22
33.36955642700195,2006-08-23
33.17120361328125,2006-08-24
32.7272834777832,2006-08-25
33.322330474853516,2006-08-28
33.378997802734375,2006-08-29
33.36012649536133,2006-08-30
33.70014572143555,2006-08-31
33.26565933227539,2006-09-01
33.4073371887207,2006-09-05
33.1334228515625,2006-09-06
33.16175842285156,2006-09-07
33.01064682006836,2006-09-08
33.16175842285156,2006-09-11
34.35184860229492,2006-09-12
33.889034271240234,2006-09-13
34.76743698120117,2006-09-14
36.363651275634766,2006-09-15
36.47698974609375,2006-09-18
36.977596282958984,2006-09-19
37.48762512207031,2006-09-20
37.83708572387695,2006-09-21
36.7414665222168,2006-09-22
37.081478118896484,2006-09-25
37.43095779418945,2006-09-26
36.59978103637695,2006-09-27
37.1664924621582,2006-09-28
37.29872512817383,2006-09-29
38.432132720947266,2006-10-02
38.17710876464844,2006-10-03
39.31998062133789,2006-10-04
40.122806549072266,2006-10-05
39.395530700683594,2006-10-06
39.2160758972168,2006-10-09
39.46165466308594,2006-10-10
39.008277893066406,2006-10-11
39.47109603881836,2006-10-12
40.44394302368164,2006-10-13
40.43450164794922,2006-10-16
40.462825775146484,2006-10-17
40.462825775146484,2006-10-18
40.49116897583008,2006-10-19
40.68006134033203,2006-10-20
40.831180572509766,2006-10-23
40.255035400390625,2006-10-24
40.821746826171875,2006-10-25
41.03898239135742,2006-10-26
41.02008819580078,2006-10-27
40.77451705932617,2006-10-30
40.632835388183594,2006-10-31
40.43450164794922,2006-11-01
41.227882385253906,2006-11-02
42.46518325805664,2006-11-03
42.153507232666016,2006-11-06
42.50297927856445,2006-11-07
42.62575912475586,2006-11-08
42.229068756103516,2006-11-09
42.266849517822266,2006-11-10
43.277469635009766,2006-11-13
43.28691482543945,2006-11-14
43.25859069824219,2006-11-15
45.29872131347656,2006-11-16
45.20427322387695,2006-11-17
46.23379135131836,2006-11-20
46.281009674072266,2006-11-21
51.2019157409668,2006-11-22
51.21135330200195,2006-11-24
50.92799758911133,2006-11-27
50.64464569091797,2006-11-28
51.44749069213867,2006-11-29
50.78633499145508,2006-11-30
50.69187545776367,2006-12-01
53.22315979003906,2006-12-04
53.1948356628418,2006-12-05
53.12871551513672,2006-12-06
53.15705490112305,2006-12-07
52.62812042236328,2006-12-08
53.15705490112305,2006-12-11
52.429771423339844,2006-12-12
52.316436767578125,2006-12-13
53.08149719238281,2006-12-14
52.240875244140625,2006-12-15
53.25151443481445,2006-12-18
53.0626106262207,2006-12-19
54.592708587646484,2006-12-20
54.34713363647461,2006-12-21
53.20428466796875,2006-12-22
53.29872512817383,2006-12-26
54.025997161865234,2006-12-27
54.21490478515625,2006-12-28
54.16767883300781,2006-12-29
54.37546920776367,2007-01-03
53.93154525756836,2007-01-04
53.74264907836914,2007-01-05
56.48173904418945,2007-01-08
57.652923583984375,2007-01-09
60.080322265625,2007-01-10
64.74620056152344,2007-01-11
63.9906005859375,2007-01-12
65.29399871826172,2007-01-16
64.40618133544922,2007-01-17
64.13228607177734,2007-01-18
63.527793884277344,2007-01-19
64.09449005126953,2007-01-22
66.25740814208984,2007-01-23
68.09919738769531,2007-01-24
66.0685043334961,2007-01-25
66.37075805664062,2007-01-26
65.23733520507812,2007-01-29
63.75446319580078,2007-01-30
66.08740234375,2007-01-31
68.4581069946289,2007-02-01
67.5702896118164,2007-02-02
68.56201171875,2007-02-05
68.08031463623047,2007-02-06
69.2892837524414,2007-02-07
70.27157592773438,2007-02-08
67.3436050415039,2007-02-09
65.54903411865234,2007-02-12
66.3424072265625,2007-02-13
66.47463989257812,2007-02-14
66.85245513916016,2007-02-15
65.14290618896484,2007-02-16
66.11573791503906,2007-02-20
65.87959289550781,2007-02-21
68.2503433227539,2007-02-22
68.56201171875,2007-02-23
68.5903549194336,2007-02-26
64.87841796875,2007-02-27
67.11690521240234,2007-02-28
67.7025146484375,2007-03-01
65.32232666015625,2007-03-02
61.51595687866211,2007-03-05
63.083858489990234,2007-03-06
61.600975036621094,2007-03-07
63.593910217285156,2007-03-08
63.63167953491211,2007-03-09
64.0472412109375,2007-03-12
63.423892974853516,2007-03-13
63.26331329345703,2007-03-14
63.84891128540039,2007-03-15
63.0555305480957,2007-03-16
64.0378189086914,2007-03-19
66.72025299072266,2007-03-20
67.29637908935547,2007-03-21
68.14643859863281,2007-03-22
67.31527709960938,2007-03-23
67.62693786621094,2007-03-26
66.39908599853516,2007-03-27
65.4545669555664,2007-03-28
66.01184844970703,2007-03-29
65.66238403320312,2007-03-30
67.60807037353516,2007-04-02
68.55257415771484,2007-04-03
68.97760009765625,2007-04-04
68.07088470458984,2007-04-05
68.54312133789062,2007-04-09
67.78752136230469,2007-04-10
67.12635040283203,2007-04-11
67.90084075927734,2007-04-12
68.51480102539062,2007-04-13
68.0519790649414,2007-04-16
68.04254913330078,2007-04-17
68.42980194091797,2007-04-18
67.36249542236328,2007-04-19
67.21134948730469,2007-04-20
66.55021667480469,2007-04-23
65.93629455566406,2007-04-24
65.7568359375,2007-04-25
66.6163330078125,2007-04-26
65.14290618896484,2007-04-27
63.518333435058594,2007-04-30
63.11219024658203,2007-05-01
64.52896118164062,2007-05-02
61.75210189819336,2007-05-03
61.072052001953125,2007-05-04
60.174766540527344,2007-05-07
60.732032775878906,2007-05-08
60.94926452636719,2007-05-09
59.475826263427734,2007-05-10
59.608062744140625,2007-05-11
58.72966003417969,2007-05-14
57.86071014404297,2007-05-15
58.909122467041016,2007-05-16
60.146427154541016,2007-05-17
59.31525421142578,2007-05-18
59.45694351196289,2007-05-21
75.54196166992188,2007-05-22
74.04962921142578,2007-05-23
72.50064086914062,2007-05-24
72.50064086914062,2007-05-25
75.19248962402344,2007-05-29
74.8241195678711,2007-05-30
75.11691284179688,2007-05-31
74.72967529296875,2007-06-01
75.39083862304688,2007-06-04
78.9516372680664,2007-06-05
77.73320770263672,2007-06-06
76.55257415771484,2007-06-07
77.89380645751953,2007-06-08
77.88433837890625,2007-06-11
77.27037048339844,2007-06-12
77.47819519042969,2007-06-13
77.65766906738281,2007-06-14
80.94456481933594,2007-06-15
81.8890609741211,2007-06-18
81.70015716552734,2007-06-19
76.1275405883789,2007-06-20
76.7886962890625,2007-06-21
76.72258758544922,2007-06-22
77.82766723632812,2007-06-25
79.07440185546875,2007-06-26
78.58326721191406,2007-06-27
77.59153747558594,2007-06-28
77.90323638916016,2007-06-29
77.72374725341797,2007-07-02
78.29048156738281,2007-07-03
82.78636169433594,2007-07-05
83.4191665649414,2007-07-06
83.0697021484375,2007-07-09
80.66119384765625,2007-07-10
79.79224395751953,2007-07-11
81.00121307373047,2007-07-12
80.74620056152344,2007-07-13
80.78396606445312,2007-07-16
80.60454559326172,2007-07-17
79.16886901855469,2007-07-18
78.76272583007812,2007-07-19
76.92095184326172,2007-07-20
76.36366271972656,2007-07-23
74.0685043334961,2007-07-24
71.6694564819336,2007-07-25
67.93864440917969,2007-07-26
67.43804931640625,2007-07-27
68.90204620361328,2007-07-30
69.05315399169922,2007-07-31
68.2881088256836,2007-08-01
70.7343978881836,2007-08-02
71.60333251953125,2007-08-03
70.36605072021484,2007-08-06
73.4829330444336,2007-08-07
72.08502197265625,2007-08-08
71.24443054199219,2007-08-09
70.69661712646484,2007-08-10
69.84654235839844,2007-08-13
68.70369720458984,2007-08-14
67.22079467773438,2007-08-15
64.80287170410156,2007-08-16
66.20075225830078,2007-08-17
68.14643859863281,2007-08-20
70.19603729248047,2007-08-21
76.44867706298828,2007-08-22
78.2054672241211,2007-08-23
78.84774780273438,2007-08-24
78.17716217041016,2007-08-27
77.82766723632812,2007-08-28
78.2999267578125,2007-08-29
78.4887924194336,2007-08-30
79.31055450439453,2007-08-31
79.3388900756836,2007-09-04
78.57382202148438,2007-09-05
79.38611602783203,2007-09-06
78.2999267578125,2007-09-07
78.01655578613281,2007-09-10
79.26331329345703,2007-09-11
79.29165649414062,2007-09-12
78.81939697265625,2007-09-13
78.6305160522461,2007-09-14
78.86662292480469,2007-09-17
80.99176788330078,2007-09-18
80.47228240966797,2007-09-19
80.670654296875,2007-09-20
81.00121307373047,2007-09-21
80.62339782714844,2007-09-24
81.90796661376953,2007-09-25
85.317626953125,2007-09-26
84.93036651611328,2007-09-27
84.4770278930664,2007-09-28
87.69780731201172,2007-10-01
89.63404083251953,2007-10-02
86.61161041259766,2007-10-03
87.22554016113281,2007-10-04
87.82058715820312,2007-10-05
92.8359375,2007-10-08
94.21492767333984,2007-10-09
93.27041625976562,2007-10-10
92.08976745605469,2007-10-11
91.0508041381836,2007-10-12
89.01068115234375,2007-10-15
89.2562484741211,2007-10-16
89.6812744140625,2007-10-17
89.44512939453125,2007-10-18
86.84774780273438,2007-10-19
86.81939697265625,2007-10-22
87.30109405517578,2007-10-23
86.63996887207031,2007-10-24
86.62104797363281,2007-10-25
87.52777862548828,2007-10-26
87.76393127441406,2007-10-29
86.22437286376953,2007-10-30
86.52661895751953,2007-10-31
84.53369903564453,2007-11-01
86.42271423339844,2007-11-02
84.8075942993164,2007-11-05
86.98941802978516,2007-11-06
85.4215316772461,2007-11-07
84.64703369140625,2007-11-08
83.4191665649414,2007-11-09
82.03073120117188,2007-11-12
83.68363189697266,2007-11-13
83.116943359375,2007-11-14
82.73912811279297,2007-11-15
83.7025146484375,2007-11-16
82.39908599853516,2007-11-19
82.6729965209961,2007-11-20
82.4085464477539,2007-11-21
82.60688018798828,2007-11-23
81.19010162353516,2007-11-26
80.17949676513672,2007-11-27
81.81350708007812,2007-11-28
81.22791290283203,2007-11-29
81.70015716552734,2007-11-30
79.84892272949219,2007-12-03
80.7745590209961,2007-12-04
82.98470306396484,2007-12-05
85.8748779296875,2007-12-06
87.54669189453125,2007-12-07
87.16888427734375,2007-12-10
85.015380859375,2007-12-11
85.0059585571289,2007-12-12
84.81706237792969,2007-12-13
82.52189636230469,2007-12-14
78.857177734375,2007-12-17
77.52542114257812,2007-12-18
79.57500457763672,2007-12-19
78.83829498291016,2007-12-20
78.39436340332031,2007-12-21
78.92330932617188,2007-12-24
80.8973159790039,2007-12-26
79.57500457763672,2007-12-27
80.34005737304688,2007-12-28
79.3577651977539,2007-12-31
77.07205963134766,2008-01-02
73.67182159423828,2008-01-03
68.94926452636719,2008-01-04
67.9575424194336,2008-01-07
66.09686279296875,2008-01-08
69.6954345703125,2008-01-09
70.0543441772461,2008-01-10
68.89260864257812,2008-01-11
65.77571868896484,2008-01-14
62.781620025634766,2008-01-15
66.65410614013672,2008-01-16
64.0472412109375,2008-01-17
64.21725463867188,2008-01-18
66.02129364013672,2008-01-22
67.05079650878906,2008-01-23
68.99650573730469,2008-01-24
66.87135314941406,2008-01-25
68.08031463623047,2008-01-28
69.18538665771484,2008-01-29
67.09803009033203,2008-01-30
68.68480682373047,2008-01-31
69.75210571289062,2008-02-01
68.20308685302734,2008-02-04
66.51244354248047,2008-02-05
65.82293701171875,2008-02-06
67.82530212402344,2008-02-07
64.16059875488281,2008-02-08
64.22672271728516,2008-02-11
66.4463119506836,2008-02-12
66.54075622558594,2008-02-13
66.4652099609375,2008-02-14
62.46992111206055,2008-02-15
62.517154693603516,2008-02-19
61.00593566894531,2008-02-20
60.76980209350586,2008-02-21
60.82646942138672,2008-02-22
62.36603546142578,2008-02-25
63.60333251953125,2008-02-26
62.29046630859375,2008-02-27
58.701332092285156,2008-02-28
58.17240524291992,2008-02-29
56.90675354003906,2008-03-03
56.528968811035156,2008-03-04
59.05079650878906,2008-03-05
57.95515823364258,2008-03-06
56.226715087890625,2008-03-07
55.72611999511719,2008-03-10
57.6812629699707,2008-03-11
59.97642517089844,2008-03-12
60.30699920654297,2008-03-13
58.88078689575195,2008-03-14
55.149959564208984,2008-03-17
56.88786315917969,2008-03-18
55.225528717041016,2008-03-19
58.38019561767578,2008-03-20
59.693058013916016,2008-03-24
61.13815689086914,2008-03-25
59.81584167480469,2008-03-26
57.52067947387695,2008-03-27
55.48054504394531,2008-03-28
55.508880615234375,2008-03-31
58.07794952392578,2008-04-01
58.55020523071289,2008-04-02
58.68243408203125,2008-04-03
57.804046630859375,2008-04-04
54.66827392578125,2008-04-07
54.592708587646484,2008-04-08
51.456939697265625,2008-04-09
50.059059143066406,2008-04-10
48.708412170410156,2008-04-11
48.94453048706055,2008-04-14
46.82883071899414,2008-04-15
46.64936828613281,2008-04-16
46.772159576416016,2008-04-17
47.83945846557617,2008-04-18
46.33769226074219,2008-04-21
47.915008544921875,2008-04-22
47.31998062133789,2008-04-23
48.24560546875,2008-04-24
48.72730255126953,2008-04-25
48.50061798095703,2008-04-28
47.943359375,2008-04-29
48.31171417236328,2008-04-30
46.39434814453125,2008-05-01
46.82883071899414,2008-05-02
45.922088623046875,2008-05-05
48.97287368774414,2008-05-06
46.41324996948242,2008-05-07
46.29990768432617,2008-05-08
48.406166076660156,2008-05-09
48.075592041015625,2008-05-12
47.65055465698242,2008-05-13
48.60450744628906,2008-05-14
50.219627380371094,2008-05-15
49.14289474487305,2008-05-16
49.095672607421875,2008-05-19
48.075592041015625,2008-05-20
46.517147064208984,2008-05-21
45.82765197753906,2008-05-22
44.55255889892578,2008-05-23
44.533668518066406,2008-05-27
45.01537322998047,2008-05-28
46.281009674072266,2008-05-29
46.4793586730957,2008-05-30
45.25149917602539,2008-06-02
44.4392204284668,2008-06-03
44.80757522583008,2008-06-04
45.17594528198242,2008-06-05
43.37192916870117,2008-06-06
42.5690803527832,2008-06-09
42.21017074584961,2008-06-10
39.9716796875,2008-06-11
39.11217498779297,2008-06-12
39.78278732299805,2008-06-13
40.632835388183594,2008-06-16
40.26447677612305,2008-06-17
38.838279724121094,2008-06-18
38.9610481262207,2008-06-19
36.647010803222656,2008-06-20
35.39080810546875,2008-06-23
36.1841926574707,2008-06-24
36.7414665222168,2008-06-25
34.56908416748047,2008-06-26
32.661163330078125,2008-06-27
32.009456634521484,2008-06-30
30.80992889404297,2008-07-01
29.553733825683594,2008-07-02
27.012998580932617,2008-07-03
29.053144454956055,2008-07-07
29.685964584350586,2008-07-08
27.938621520996094,2008-07-09
21.855972290039062,2008-07-10
23.187732696533203,2008-07-11
22.36600685119629,2008-07-14
22.356565475463867,2008-07-15
23.943342208862305,2008-07-16
24.651721954345703,2008-07-17
24.557270050048828,2008-07-18
25.974037170410156,2008-07-21
29.043701171875,2008-07-22
30.31878662109375,2008-07-23
27.239686965942383,2008-07-24
26.48407554626465,2008-07-25
26.18182945251465,2008-07-28
28.165300369262695,2008-07-29
27.64582633972168,2008-07-30
27.409696578979492,2008-07-31
28.127527236938477,2008-08-01
29.27982521057129,2008-08-04
33.86070251464844,2008-08-05
33.05786895751953,2008-08-06
30.791038513183594,2008-08-07
31.58443260192871,2008-08-08
34.4935302734375,2008-08-11
32.11336135864258,2008-08-12
30.27155876159668,2008-08-13
32.52894592285156,2008-08-14
32.15113830566406,2008-08-15
29.56317710876465,2008-08-18
26.786319732666016,2008-08-19
26.635194778442383,2008-08-20
26.191274642944336,2008-08-21
31.40497398376465,2008-08-22
28.552553176879883,2008-08-25
28.391990661621094,2008-08-26
29.506511688232422,2008-08-27
31.622220993041992,2008-08-28
33.23731994628906,2008-08-29
32.56673049926758,2008-09-02
32.58561325073242,2008-09-03
30.63991928100586,2008-09-04
30.80992889404297,2008-09-05
31.72611427307129,2008-09-08
30.77215576171875,2008-09-09
30.64936637878418,2008-09-10
30.366016387939453,2008-09-11
29.95987319946289,2008-09-12
28.174747467041016,2008-09-15
27.390810012817383,2008-09-16
25.473451614379883,2008-09-17
30.696596145629883,2008-09-18
33.038978576660156,2008-09-19
28.61866569519043,2008-09-22
28.099185943603516,2008-09-23
28.33531379699707,2008-09-24
28.269195556640625,2008-09-25
28.344762802124023,2008-09-26
24.547836303710938,2008-09-29
26.918550491333008,2008-09-30
25.303436279296875,2008-10-01
22.252670288085938,2008-10-02
19.8347225189209,2008-10-03
17.94570541381836,2008-10-06
16.05668067932129,2008-10-07
16.765064239501953,2008-10-08
15.357739448547363,2008-10-09
15.867775917053223,2008-10-10
17.851245880126953,2008-10-13
16.434478759765625,2008-10-14
14.148765563964844,2008-10-15
13.600950241088867,2008-10-16
14.167656898498535,2008-10-17
13.062582969665527,2008-10-20
13.610397338867188,2008-10-21
11.749710083007812,2008-10-22
10.247941017150879,2008-10-23
10.578518867492676,2008-10-24
9.492330551147461,2008-10-27
9.756793975830078,2008-10-28
12.987018585205078,2008-10-29
14.51712703704834,2008-10-30
15.546646118164062,2008-10-31
14.583242416381836,2008-11-03
13.988202095031738,2008-11-04
15.10272216796875,2008-11-05
12.571436882019043,2008-11-06
11.636369705200195,2008-11-07
11.957504272460938,2008-11-10
10.72964096069336,2008-11-11
9.445103645324707,2008-11-12
10.172377586364746,2008-11-13
9.870134353637695,2008-11-14
9.992919921875,2008-11-17
10.059035301208496,2008-11-18
9.634007453918457,2008-11-19
8.302247047424316,2008-11-20
8.840619087219238,2008-11-21
10.465176582336426,2008-11-24
10.80519962310791,2008-11-25
11.13577938079834,2008-11-26
11.315237998962402,2008-11-28
10.002366065979004,2008-12-01
10.389617919921875,2008-12-02
10.417952537536621,2008-12-03
9.615118980407715,2008-12-04
10.087371826171875,2008-12-05
10.672969818115234,2008-12-08
10.465176582336426,2008-12-09
10.43683910369873,2008-12-10
9.756793975830078,2008-12-11
10.096819877624512,2008-12-12
10.861870765686035,2008-12-15
12.731999397277832,2008-12-16
13.081469535827637,2008-12-17
12.78867244720459,2008-12-18
12.750893592834473,2008-12-19
12.146404266357422,2008-12-22
12.042510032653809,2008-12-23
12.136959075927734,2008-12-24
12.278635025024414,2008-12-26
12.033064842224121,2008-12-29
12.051952362060547,2008-12-30
12.996465682983398,2008-12-31
14.583242416381836,2009-01-02
15.20661735534668,2009-01-05
15.074387550354004,2009-01-06
13.714292526245117,2009-01-07
13.506499290466309,2009-01-08
12.646995544433594,2009-01-09
11.711930274963379,2009-01-12
12.080289840698242,2009-01-13
9.945696830749512,2009-01-14
9.350653648376465,2009-01-15
9.37899112701416,2009-01-16
8.462814331054688,2009-01-20
8.680051803588867,2009-01-21
8.850064277648926,2009-01-22
8.878397941589355,2009-01-23
8.651716232299805,2009-01-26
8.595044136047363,2009-01-27
8.82172966003418,2009-01-28
8.179461479187012,2009-01-29
7.556084632873535,2009-01-30
7.678869724273682,2009-02-02
6.564348220825195,2009-02-03
5.619836807250977,2009-02-04
5.780404567718506,2009-02-05
6.129873752593994,2009-02-06
5.950417518615723,2009-02-09
5.213697910308838,2009-02-10
5.289259433746338,2009-02-11
5.544277667999268,2009-02-12
4.949234962463379,2009-02-13
4.533651351928711,2009-02-17
4.48642635345459,2009-02-18
3.8724935054779053,2009-02-19
3.9669439792633057,2009-02-20
4.033060073852539,2009-02-23
4.203070640563965,2009-02-24
3.7780423164367676,2009-02-25
4.203070640563965,2009-02-26
3.305786371231079,2009-02-27
2.8807568550109863,2009-03-02
2.4746174812316895,2009-03-03
2.0873684883117676,2009-03-04
1.7851252555847168,2009-03-05
1.8795758485794067,2009-03-06
2.2007088661193848,2009-03-09
2.7107455730438232,2009-03-10
2.550177812576294,2009-03-11
2.9940989017486572,2009-03-12
3.3341219425201416,2009-03-13
3.0507686138153076,2009-03-16
2.8618667125701904,2009-03-17
2.7107455730438232,2009-03-18
3.0413243770599365,2009-03-19
2.8807568550109863,2009-03-20
2.937427520751953,2009-03-23
2.852421283721924,2009-03-24
2.7012999057769775,2009-03-25
2.9185378551483154,2009-03-26
2.691854238510132,2009-03-27
2.2668256759643555,2009-03-30
2.2007088661193848,2009-03-31
2.484062910079956,2009-04-01
2.9657630920410156,2009-04-02
4.391973495483398,2009-04-03
5.223142147064209,2009-04-06
4.203070640563965,2009-04-07
4.48642635345459,2009-04-08
5.005905628204346,2009-04-09
5.9031901359558105,2009-04-13
6.233769416809082,2009-04-14
6.035421371459961,2009-04-15
5.5726118087768555,2009-04-16
5.950417518615723,2009-04-17
4.7414422035217285,2009-04-20
5.100355625152588,2009-04-21
5.213697910308838,2009-04-22
5.402599811553955,2009-04-23
5.7426252365112305,2009-04-24
5.204252243041992,2009-04-27
5.478161334991455,2009-04-28
5.837075710296631,2009-04-29
7.914999008178711,2009-04-30
7.423852443695068,2009-05-01
8.916179656982422,2009-05-04
12.089734077453613,2009-05-05
11.126335144042969,2009-05-06
10.909098625183105,2009-05-07
11.881943702697754,2009-05-08
12.373087882995605,2009-05-11
11.711930274963379,2009-05-12
8.217239379882812,2009-05-13
7.329401969909668,2009-05-14
7.244394779205322,2009-05-15
8.255022048950195,2009-05-18
7.877216815948486,2009-05-19
7.71665096282959,2009-05-20
7.357737064361572,2009-05-21
7.168835163116455,2009-05-22
6.743805408477783,2009-05-26
6.838256359100342,2009-05-27
6.743805408477783,2009-05-28
7.046048641204834,2009-05-29
7.896108150482178,2009-06-01
7.480524063110352,2009-06-02
7.074382781982422,2009-06-03
7.1121649742126465,2009-06-04
7.102718353271484,2009-06-05
6.90437126159668,2009-06-08
6.753249645233154,2009-06-09
6.649354457855225,2009-06-10
6.5926833152771,2009-06-11
6.7343597412109375,2009-06-12
6.1676530838012695,2009-06-15
6.280994415283203,2009-06-16
6.0920915603637695,2009-06-17
6.0165324211120605,2009-06-18
6.205434799194336,2009-06-19
5.591501712799072,2009-06-22
5.515941619873047,2009-06-23
6.318775653839111,2009-06-24
6.394336223602295,2009-06-25
6.403781890869141,2009-06-26
6.280994415283203,2009-06-29
6.035421371459961,2009-06-30
5.9031901359558105,2009-07-01
5.591501712799072,2009-07-02
5.374264717102051,2009-07-06
5.563167572021484,2009-07-07
5.213697910308838,2009-07-08
5.525386333465576,2009-07-09
5.393155574798584,2009-07-10
5.525386333465576,2009-07-13
5.648172378540039,2009-07-14
6.101537227630615,2009-07-15
6.177098751068115,2009-07-16
5.9881978034973145,2009-07-17
6.469897270202637,2009-07-20
6.262104034423828,2009-07-21
6.611572742462158,2009-07-22
6.857146263122559,2009-07-23
7.301066875457764,2009-07-24
7.36718225479126,2009-07-27
7.064938545227051,2009-07-28
6.517123222351074,2009-07-29
6.989378452301025,2009-07-30
6.828810214996338,2009-07-31
7.036602973937988,2009-08-03
7.669425010681152,2009-08-04
7.688316345214844,2009-08-05
7.641092300415039,2009-08-06
8.340031623840332,2009-08-07
8.377806663513184,2009-08-10
7.877216815948486,2009-08-11
7.811103343963623,2009-08-12
8.283355712890625,2009-08-13
8.443922996520996,2009-08-14
7.6127543449401855,2009-08-17
8.085010528564453,2009-08-18
7.9716668128967285,2009-08-19
8.17001724243164,2009-08-20
8.037784576416016,2009-08-21
8.09445571899414,2009-08-24
8.283355712890625,2009-08-25
8.103900909423828,2009-08-26
8.16057014465332,2009-08-27
8.226686477661133,2009-08-28
8.000004768371582,2009-08-31
7.319956302642822,2009-09-01
7.386073589324951,2009-09-02
7.839437961578369,2009-09-03
8.27391242980957,2009-09-04
8.887840270996094,2009-09-08
9.530112266540527,2009-09-09
10.61629581451416,2009-09-10
11.183003425598145,2009-09-11
11.655259132385254,2009-09-14
12.628105163574219,2009-09-15
11.711930274963379,2009-09-16
12.561988830566406,2009-09-17
12.486429214477539,2009-09-18
12.373087882995605,2009-09-21
