NXPI,Date
108.05962371826172,2018-01-04
108.22464752197266,2018-01-05
108.43548583984375,2018-01-08
108.59134674072266,2018-01-09
109.23309326171875,2018-01-10
109.32476806640625,2018-01-11
109.6272964477539,2018-01-12
109.46227264404297,2018-01-16
109.40726470947266,2018-01-17
110.0123291015625,2018-01-18
110.42489624023438,2018-01-19
111.00243377685547,2018-01-22
110.79161071777344,2018-01-23
110.43403625488281,2018-01-24
110.19568634033203,2018-01-25
110.32402801513672,2018-01-26
110.51657104492188,2018-01-29
110.20487213134766,2018-01-30
110.30570220947266,2018-01-31
111.20413208007812,2018-02-01
110.58073425292969,2018-02-02
108.35299682617188,2018-02-05
108.31632995605469,2018-02-06
106.72113800048828,2018-02-07
106.2902603149414,2018-02-08
106.14358520507812,2018-02-09
106.8403091430664,2018-02-12
106.52860260009766,2018-02-13
105.31847381591797,2018-02-14
107.1886978149414,2018-02-15
108.63719940185547,2018-02-16
115.10956573486328,2018-02-20
115.14624786376953,2018-02-21
115.2470932006836,2018-02-22
114.99956512451172,2018-02-23
114.10112762451172,2018-02-26
114.27529907226562,2018-02-27
114.28449249267578,2018-02-28
113.46855926513672,2018-03-01
113.76192474365234,2018-03-02
114.39448547363281,2018-03-05
114.04611206054688,2018-03-06
113.47772216796875,2018-03-07
113.40438842773438,2018-03-08
113.38604736328125,2018-03-09
113.33104705810547,2018-03-12
112.4234390258789,2018-03-13
112.12091827392578,2018-03-14
111.73587799072266,2018-03-15
112.07505798339844,2018-03-16
112.4234390258789,2018-03-19
112.85430908203125,2018-03-20
111.8092041015625,2018-03-21
110.85576629638672,2018-03-22
110.1865234375,2018-03-23
111.48834991455078,2018-03-26
111.40581512451172,2018-03-27
106.5836181640625,2018-03-28
107.26202392578125,2018-03-29
105.63017272949219,2018-04-02
106.72113800048828,2018-04-03
105.82270050048828,2018-04-04
105.226806640625,2018-04-05
104.26419830322266,2018-04-06
104.82341003417969,2018-04-09
106.90450286865234,2018-04-10
106.23523712158203,2018-04-11
104.66756439208984,2018-04-12
103.99833679199219,2018-04-13
103.4391098022461,2018-04-16
103.74162292480469,2018-04-17
103.58577728271484,2018-04-18
98.25017547607422,2018-04-19
96.39830017089844,2018-04-20
94.58308410644531,2018-04-23
93.24462127685547,2018-04-24
92.76789855957031,2018-04-25
93.95970153808594,2018-04-26
96.62751007080078,2018-04-27
96.16912078857422,2018-04-30
95.3348617553711,2018-05-01
94.17056274414062,2018-05-02
84.6728515625,2018-05-03
91.93365478515625,2018-05-04
90.2651138305664,2018-05-07
90.56766510009766,2018-05-08
90.43014526367188,2018-05-09
91.02603149414062,2018-05-10
90.76933288574219,2018-05-11
101.52305603027344,2018-05-14
100.89047241210938,2018-05-15
99.78118896484375,2018-05-16
97.8284683227539,2018-05-17
101.77973937988281,2018-05-18
105.10763549804688,2018-05-21
105.85018920898438,2018-05-22
103.18241119384766,2018-05-23
102.22897338867188,2018-05-24
107.06951141357422,2018-05-25
106.60195922851562,2018-05-29
105.9602279663086,2018-05-30
104.51170349121094,2018-05-31
104.51170349121094,2018-06-01
101.48637390136719,2018-06-04
106.67527770996094,2018-06-05
104.98844146728516,2018-06-06
110.07653045654297,2018-06-07
110.16819763183594,2018-06-08
108.44464874267578,2018-06-11
105.65768432617188,2018-06-12
102.17395782470703,2018-06-13
103.60411834716797,2018-06-14
103.74162292480469,2018-06-15
102.17395782470703,2018-06-18
99.918701171875,2018-06-19
103.5216064453125,2018-06-20
103.4482650756836,2018-06-21
105.49263763427734,2018-06-22
100.97299194335938,2018-06-25
100.6429443359375,2018-06-26
100.2579116821289,2018-06-27
101.07384490966797,2018-06-28
100.1753921508789,2018-06-29
99.74452209472656,2018-07-02
97.97514343261719,2018-07-03
97.80097198486328,2018-07-05
98.52521514892578,2018-07-06
98.43354797363281,2018-07-09
101.1746597290039,2018-07-10
98.64439392089844,2018-07-11
99.36863708496094,2018-07-12
98.57105255126953,2018-07-13
95.38985443115234,2018-07-16
95.04149627685547,2018-07-17
97.62677764892578,2018-07-18
94.92231750488281,2018-07-19
94.74812316894531,2018-07-20
96.34329986572266,2018-07-23
92.28202056884766,2018-07-24
90.1826171875,2018-07-25
85.08536529541016,2018-07-26
87.06560516357422,2018-07-27
86.93724822998047,2018-07-30
87.4048080444336,2018-07-31
87.45979309082031,2018-08-01
87.6431655883789,2018-08-02
87.93651580810547,2018-08-03
88.2757339477539,2018-08-06
87.98237609863281,2018-08-07
87.82650756835938,2018-08-08
87.71649169921875,2018-08-09
86.68971252441406,2018-08-10
85.40625762939453,2018-08-13
83.60020446777344,2018-08-14
82.28921508789062,2018-08-15
82.17921447753906,2018-08-16
82.29839324951172,2018-08-17
82.62841796875,2018-08-20
84.3061294555664,2018-08-21
83.62770080566406,2018-08-22
83.13265228271484,2018-08-23
84.32447052001953,2018-08-24
84.62698364257812,2018-08-27
85.43374633789062,2018-08-28
86.01129913330078,2018-08-29
84.51697540283203,2018-08-30
85.38790130615234,2018-08-31
86.78141021728516,2018-09-04
86.06631469726562,2018-09-05
86.16714477539062,2018-09-06
86.19464874267578,2018-09-07
85.8829574584961,2018-09-10
82.11504364013672,2018-09-11
81.40912628173828,2018-09-12
84.26026916503906,2018-09-13
85.0395278930664,2018-09-14
82.64677429199219,2018-09-17
84.04943084716797,2018-09-18
84.50779724121094,2018-09-19
86.07546997070312,2018-09-20
85.92879486083984,2018-09-21
83.73185729980469,2018-09-24
79.52183532714844,2018-09-25
78.400390625,2018-09-26
78.6117935180664,2018-09-27
78.59341430664062,2018-09-28
78.161376953125,2018-10-01
78.20734405517578,2018-10-02
79.16332244873047,2018-10-03
76.24939727783203,2018-10-04
76.4884033203125,2018-10-05
75.5140151977539,2018-10-08
74.43856048583984,2018-10-09
71.8463363647461,2018-10-10
71.04659271240234,2018-10-11
72.21401977539062,2018-10-12
71.59814453125,2018-10-15
74.6315689086914,2018-10-16
73.41819763183594,2018-10-17
71.42347717285156,2018-10-18
71.42347717285156,2018-10-19
70.30205535888672,2018-10-22
71.44186401367188,2018-10-23
65.47613525390625,2018-10-24
67.79257202148438,2018-10-25
65.21875,2018-10-26
65.00732421875,2018-10-29
69.39201354980469,2018-10-30
68.93238067626953,2018-10-31
77.29730987548828,2018-11-01
77.28812408447266,2018-11-02
76.16667938232422,2018-11-05
77.71094512939453,2018-11-06
78.54747009277344,2018-11-07
77.78451538085938,2018-11-08
76.92961120605469,2018-11-09
72.87586212158203,2018-11-12
75.1463394165039,2018-11-13
75.4496841430664,2018-11-14
77.78451538085938,2018-11-15
78.10623931884766,2018-11-16
74.78783416748047,2018-11-19
74.83380889892578,2018-11-20
76.42404174804688,2018-11-21
75.9368667602539,2018-11-23
75.32099914550781,2018-11-26
74.35580444335938,2018-11-27
76.31373596191406,2018-11-28
76.21263885498047,2018-11-29
76.63550567626953,2018-11-30
78.74968719482422,2018-12-03
75.21068572998047,2018-12-04
75.42210388183594,2018-12-06
70.32042694091797,2018-12-07
69.8608169555664,2018-12-10
72.50816345214844,2018-12-11
73.2987060546875,2018-12-12
72.69013214111328,2018-12-13
71.52825164794922,2018-12-14
69.40738677978516,2018-12-17
71.0118637084961,2018-12-18
65.75582122802734,2018-12-19
66.34598541259766,2018-12-20
64.86135864257812,2018-12-21
62.43621826171875,2018-12-24
66.17999267578125,2018-12-26
67.32341003417969,2018-12-27
66.51194763183594,2018-12-28
67.5723876953125,2018-12-31
69.18608856201172,2019-01-02
66.36442565917969,2019-01-03
69.5733642578125,2019-01-04
70.08975982666016,2019-01-07
70.48625946044922,2019-01-08
73.71366119384766,2019-01-09
73.79664611816406,2019-01-10
73.28948974609375,2019-01-11
72.48725891113281,2019-01-14
71.98931121826172,2019-01-15
72.23827362060547,2019-01-16
72.9759750366211,2019-01-17
74.49745178222656,2019-01-18
72.92984771728516,2019-01-22
72.75465393066406,2019-01-23
77.68795776367188,2019-01-24
78.60084533691406,2019-01-25
78.98814392089844,2019-01-28
79.06188201904297,2019-01-29
80.88768768310547,2019-01-30
80.25144958496094,2019-01-31
81.51470947265625,2019-02-01
81.79135131835938,2019-02-04
83.21141815185547,2019-02-05
85.24928283691406,2019-02-06
83.66325378417969,2019-02-07
80.69404602050781,2019-02-08
82.29852294921875,2019-02-11
85.96853637695312,2019-02-12
84.72367858886719,2019-02-13
84.60379791259766,2019-02-14
85.7933120727539,2019-02-15
85.2953872680664,2019-02-19
86.90906524658203,2019-02-20
87.00131225585938,2019-02-21
87.14883422851562,2019-02-22
89.5739974975586,2019-02-25
86.77076721191406,2019-02-26
84.67756652832031,2019-02-27
84.20729064941406,2019-02-28
86.90906524658203,2019-03-01
86.19906616210938,2019-03-04
86.03307342529297,2019-03-05
84.72367858886719,2019-03-06
86.7523193359375,2019-03-07
85.92242431640625,2019-03-08
86.936767578125,2019-03-11
86.6693344116211,2019-03-12
86.12529754638672,2019-03-13
85.61812591552734,2019-03-14
86.33931732177734,2019-03-15
85.31299591064453,2019-03-18
85.821533203125,2019-03-19
84.16650390625,2019-03-20
87.18069458007812,2019-03-21
83.82440948486328,2019-03-22
82.2248306274414,2019-03-25
82.55768585205078,2019-03-26
80.76396179199219,2019-03-27
79.44178771972656,2019-03-28
81.72555541992188,2019-03-29
87.27316284179688,2019-04-01
85.7938003540039,2019-04-02
88.92820739746094,2019-04-03
89.28878021240234,2019-04-04
90.7496566772461,2019-04-05
91.17497253417969,2019-04-08
90.23188781738281,2019-04-09
90.73117065429688,2019-04-10
90.28736877441406,2019-04-11
92.77455139160156,2019-04-12
91.74822998046875,2019-04-15
93.07040405273438,2019-04-16
93.5419692993164,2019-04-17
93.00569152832031,2019-04-18
91.04552459716797,2019-04-22
91.56330871582031,2019-04-23
92.58036804199219,2019-04-24
90.31509399414062,2019-04-25
91.53557586669922,2019-04-26
90.51850128173828,2019-04-29
97.65644836425781,2019-04-30
97.07393646240234,2019-05-01
98.56255340576172,2019-05-02
99.93095397949219,2019-05-03
98.02629852294922,2019-05-06
94.73469543457031,2019-05-07
93.84708404541016,2019-05-08
92.7652816772461,2019-05-09
92.61737823486328,2019-05-10
86.09890747070312,2019-05-13
90.76815795898438,2019-05-14
92.61737823486328,2019-05-15
90.28736877441406,2019-05-16
87.95735931396484,2019-05-17
85.61813354492188,2019-05-20
89.3905029296875,2019-05-21
86.5797119140625,2019-05-22
84.98014831542969,2019-05-23
84.88768005371094,2019-05-24
82.85356903076172,2019-05-28
82.4005126953125,2019-05-29
84.0278091430664,2019-05-30
81.51290893554688,2019-05-31
82.87205505371094,2019-06-03
87.49507141113281,2019-06-04
86.4040298461914,2019-06-05
85.33148193359375,2019-06-06
85.65511322021484,2019-06-07
88.19775390625,2019-06-10
88.26248931884766,2019-06-11
86.6906509399414,2019-06-12
87.55284118652344,2019-06-13
84.26172637939453,2019-06-14
83.15850830078125,2019-06-17
87.86802673339844,2019-06-18
89.2030258178711,2019-06-19
90.86249542236328,2019-06-20
90.9088363647461,2019-06-21
90.52875518798828,2019-06-24
88.17396545410156,2019-06-25
90.05594635009766,2019-06-26
91.99352264404297,2019-06-27
90.49166870117188,2019-06-28
92.63320922851562,2019-07-01
90.92740631103516,2019-07-02
90.55654907226562,2019-07-03
89.49043273925781,2019-07-05
88.58189392089844,2019-07-08
88.92491149902344,2019-07-09
89.11959075927734,2019-07-10
87.25616455078125,2019-07-11
89.91687774658203,2019-07-12
91.92864227294922,2019-07-15
89.9354248046875,2019-07-16
89.36990356445312,2019-07-17
90.03739929199219,2019-07-18
90.81612396240234,2019-07-19
91.53925323486328,2019-07-22
93.57882690429688,2019-07-23
97.80628204345703,2019-07-24
94.34827423095703,2019-07-25
94.895263671875,2019-07-26
96.62889099121094,2019-07-29
98.07512664794922,2019-07-30
95.85015869140625,2019-07-31
92.70735931396484,2019-08-01
93.13381958007812,2019-08-02
89.83343505859375,2019-08-05
92.95767211914062,2019-08-06
94.904541015625,2019-08-07
94.0794448852539,2019-08-08
92.59612274169922,2019-08-09
91.08499908447266,2019-08-12
94.71910095214844,2019-08-13
92.69810485839844,2019-08-14
92.494140625,2019-08-15
96.00774383544922,2019-08-16
95.91503143310547,2019-08-19
95.36808013916016,2019-08-20
95.82232666015625,2019-08-21
95.7574462890625,2019-08-22
90.84395599365234,2019-08-23
91.51144409179688,2019-08-26
91.52071380615234,2019-08-27
92.96694946289062,2019-08-28
94.15362548828125,2019-08-29
94.69129943847656,2019-08-30
91.93789672851562,2019-09-03
94.42245483398438,2019-09-04
98.26981353759766,2019-09-05
98.09364318847656,2019-09-06
99.5584487915039,2019-09-09
99.9941635131836,2019-09-10
101.97810363769531,2019-09-11
102.00590515136719,2019-09-12
103.00592803955078,2019-09-13
100.06636810302734,2019-09-16
100.24308776855469,2019-09-17
100.29891967773438,2019-09-18
100.8012466430664,2019-09-19
97.48959350585938,2019-09-20
98.65238952636719,2019-09-23
96.65235900878906,2019-09-24
100.67100524902344,2019-09-25
100.84777069091797,2019-09-26
99.0988998413086,2019-09-27
101.50822448730469,2019-09-30
101.36869049072266,2019-10-01
99.25704193115234,2019-10-02
99.83379364013672,2019-10-03
102.2152099609375,2019-10-04
100.45706939697266,2019-10-07
96.5128173828125,2019-10-08
98.56864929199219,2019-10-09
99.7686767578125,2019-10-10
103.03382873535156,2019-10-11
103.48036193847656,2019-10-14
104.15940856933594,2019-10-15
101.03379821777344,2019-10-16
102.15007781982422,2019-10-17
101.40589904785156,2019-10-18
102.3082504272461,2019-10-21
100.26170349121094,2019-10-22
96.01048278808594,2019-10-23
98.67098236083984,2019-10-24
98.47562408447266,2019-10-25
101.07100677490234,2019-10-28
106.4292221069336,2019-10-29
106.80132293701172,2019-10-30
105.75015258789062,2019-10-31
109.76881408691406,2019-11-01
109.65718078613281,2019-11-04
110.38278198242188,2019-11-05
108.34553527832031,2019-11-06
109.21065521240234,2019-11-07
109.4153060913086,2019-11-08
110.01066589355469,2019-11-11
110.64323425292969,2019-11-12
110.4850845336914,2019-11-13
109.75949096679688,2019-11-14
109.28507232666016,2019-11-15
107.83389282226562,2019-11-18
106.05713653564453,2019-11-19
106.7362060546875,2019-11-20
106.2896957397461,2019-11-21
107.18273162841797,2019-11-22
108.91297149658203,2019-11-25
108.49435424804688,2019-11-26
109.21995544433594,2019-11-27
107.51760864257812,2019-11-29
106.75480651855469,2019-12-02
106.61526489257812,2019-12-03
108.16877746582031,2019-12-04
108.94088745117188,2019-12-05
110.39205932617188,2019-12-06
109.6292724609375,2019-12-09
110.79207611083984,2019-12-10
112.93164825439453,2019-12-11
115.3316650390625,2019-12-12
115.58826446533203,2019-12-13
115.98014831542969,2019-12-16
117.50105285644531,2019-12-17
117.37040710449219,2019-12-18
117.51970672607422,2019-12-19
119.14324951171875,2019-12-20
119.46047973632812,2019-12-23
120.55216979980469,2019-12-24
120.06698608398438,2019-12-26
119.60977935791016,2019-12-27
119.01262664794922,2019-12-30
118.7420425415039,2019-12-31
119.93632507324219,2020-01-02
118.77935028076172,2020-01-03
117.93956756591797,2020-01-06
119.46981048583984,2020-01-07
119.76837921142578,2020-01-08
120.53350830078125,2020-01-09
120.96269226074219,2020-01-10
123.14607238769531,2020-01-13
123.8272476196289,2020-01-14
123.63129425048828,2020-01-15
125.19883728027344,2020-01-16
124.88159942626953,2020-01-17
124.99356079101562,2020-01-21
125.6280288696289,2020-01-22
127.27960205078125,2020-01-23
126.22522735595703,2020-01-24
121.718505859375,2020-01-27
123.79924774169922,2020-01-28
123.78057098388672,2020-01-29
122.81017303466797,2020-01-30
118.36878967285156,2020-01-31
117.28643798828125,2020-02-03
121.77445220947266,2020-02-04
125.24549865722656,2020-02-05
126.28118896484375,2020-02-06
123.4073257446289,2020-02-07
124.2751235961914,2020-02-10
126.44915771484375,2020-02-11
128.6045379638672,2020-02-12
129.406982421875,2020-02-13
127.90473175048828,2020-02-14
124.90959167480469,2020-02-18
125.91727447509766,2020-02-19
125.77735137939453,2020-02-20
121.76516723632812,2020-02-21
115.73754119873047,2020-02-24
112.73307037353516,2020-02-25
111.47342681884766,2020-02-26
106.96673583984375,2020-02-27
106.080322265625,2020-02-28
112.04261016845703,2020-03-02
108.75820922851562,2020-03-03
113.1529541015625,2020-03-04
107.55455780029297,2020-03-05
104.21418762207031,2020-03-06
95.14478302001953,2020-03-09
99.69813537597656,2020-03-10
93.79182434082031,2020-03-11
85.81410217285156,2020-03-12
89.5101318359375,2020-03-13
75.25070190429688,2020-03-16
75.0258560180664,2020-03-17
60.48539352416992,2020-03-18
71.3157958984375,2020-03-19
68.93609619140625,2020-03-20
72.3932113647461,2020-03-23
80.31927490234375,2020-03-24
79.50418853759766,2020-03-25
84.05744934082031,2020-03-26
76.16886901855469,2020-03-27
79.56974792480469,2020-03-30
77.69599151611328,2020-03-31
70.01354217529297,2020-04-01
72.87102508544922,2020-04-02
70.96915435791016,2020-04-03
81.45289611816406,2020-04-06
78.96077728271484,2020-04-07
85.8000717163086,2020-04-08
84.29167938232422,2020-04-09
83.48593139648438,2020-04-13
86.45588684082031,2020-04-14
81.64028930664062,2020-04-15
83.39225769042969,2020-04-16
84.47904205322266,2020-04-17
81.22805786132812,2020-04-20
75.94401550292969,2020-04-21
83.43911743164062,2020-04-22
82.52095794677734,2020-04-23
88.47018432617188,2020-04-24
90.9997787475586,2020-04-27
92.13340759277344,2020-04-28
100.03136444091797,2020-04-29
93.2857666015625,2020-04-30
89.47264862060547,2020-05-01
90.46575164794922,2020-05-04
92.93912506103516,2020-05-05
94.0446548461914,2020-05-06
96.1807632446289,2020-05-07
98.22318267822266,2020-05-08
96.08708190917969,2020-05-11
92.1240234375,2020-05-12
87.15852355957031,2020-05-13
87.68319702148438,2020-05-14
84.7413558959961,2020-05-15
95.62801361083984,2020-05-18
92.78922271728516,2020-05-19
97.06143188476562,2020-05-20
92.6487045288086,2020-05-21
92.1240234375,2020-05-22
95.57176971435547,2020-05-26
97.80158233642578,2020-05-27
92.99534606933594,2020-05-28
90.03478240966797,2020-05-29
92.92976379394531,2020-06-01
95.04713439941406,2020-06-02
101.69901275634766,2020-06-03
102.63590240478516,2020-06-04
106.63642883300781,2020-06-05
106.89873504638672,2020-06-08
104.47219848632812,2020-06-09
103.32921600341797,2020-06-10
96.00275421142578,2020-06-11
99.8345947265625,2020-06-12
102.92826080322266,2020-06-15
106.50151824951172,2020-06-16
109.78325653076172,2020-06-17
110.19700622558594,2020-06-18
110.272216796875,2020-06-19
110.05594635009766,2020-06-22
112.76409912109375,2020-06-23
106.31344604492188,2020-06-24
106.6049575805664,2020-06-25
101.6964340209961,2020-06-26
104.92176818847656,2020-06-29
107.2349624633789,2020-06-30
105.23208618164062,2020-07-01
105.99373626708984,2020-07-02
109.57637786865234,2020-07-06
108.5420150756836,2020-07-07
109.48233795166016,2020-07-08
110.86461639404297,2020-07-09
110.11237335205078,2020-07-10
110.05594635009766,2020-07-13
113.26245880126953,2020-07-14
114.56011199951172,2020-07-15
113.90189361572266,2020-07-16
115.38760375976562,2020-07-17
116.18687438964844,2020-07-20
116.12104797363281,2020-07-21
114.1181640625,2020-07-22
112.06824493408203,2020-07-23
108.8429183959961,2020-07-24
113.06500244140625,2020-07-27
108.36334991455078,2020-07-28
111.98361206054688,2020-07-29
110.22521209716797,2020-07-30
110.5167007446289,2020-07-31
112.04003143310547,2020-08-03
113.69502258300781,2020-08-04
112.70767211914062,2020-08-05
115.14311218261719,2020-08-06
113.50694274902344,2020-08-07
114.14636993408203,2020-08-10
114.0899658203125,2020-08-11
117.45631408691406,2020-08-12
115.41580200195312,2020-08-13
115.69791412353516,2020-08-14
117.35289764404297,2020-08-17
116.95795440673828,2020-08-18
116.36554718017578,2020-08-19
114.20278930664062,2020-08-20
114.24981689453125,2020-08-21
116.3937759399414,2020-08-24
119.7131118774414,2020-08-25
119.91998291015625,2020-08-26
118.52828979492188,2020-08-27
119.63790130615234,2020-08-28
118.25559997558594,2020-08-31
120.55000305175781,2020-09-01
124.21727752685547,2020-09-02
118.57530212402344,2020-09-03
118.79159545898438,2020-09-04
112.57601928710938,2020-09-08
116.8263168334961,2020-09-09
115.75434112548828,2020-09-10
117.30587768554688,2020-09-11
118.55555725097656,2020-09-14
120.16836547851562,2020-09-15
121.28131103515625,2020-09-16
120.49848175048828,2020-09-17
118.92340850830078,2020-09-18
114.45281219482422,2020-09-21
115.66006469726562,2020-09-22
113.12296295166016,2020-09-23
112.38728332519531,2020-09-24
113.01921081542969,2020-09-25
116.95218658447266,2020-09-28
116.28254699707031,2020-09-29
117.71614837646484,2020-09-30
123.54491424560547,2020-10-01
120.14952850341797,2020-10-02
124.49750518798828,2020-10-05
123.46002960205078,2020-10-06
126.00654602050781,2020-10-07
127.16661834716797,2020-10-08
133.48582458496094,2020-10-09
134.00457763671875,2020-10-12
129.0624237060547,2020-10-13
129.31704711914062,2020-10-14
129.09071350097656,2020-10-15
129.4302520751953,2020-10-16
128.5813751220703,2020-10-19
127.52503204345703,2020-10-20
128.13809204101562,2020-10-21
127.2232437133789,2020-10-22
129.38307189941406,2020-10-23
127.2232437133789,2020-10-26
125.65757751464844,2020-10-27
122.39424133300781,2020-10-28
128.43048095703125,2020-10-29
127.4401626586914,2020-10-30
129.50567626953125,2020-11-02
130.98648071289062,2020-11-03
131.45802307128906,2020-11-04
136.1738739013672,2020-11-05
138.380859375,2020-11-06
136.6265869140625,2020-11-09
132.26914978027344,2020-11-10
136.8246612548828,2020-11-11
136.09840393066406,2020-11-12
138.16392517089844,2020-11-13
141.46502685546875,2020-11-16
140.8990936279297,2020-11-17
139.72955322265625,2020-11-18
142.74771118164062,2020-11-19
142.01205444335938,2020-11-20
147.0485076904297,2020-11-23
149.46302795410156,2020-11-24
148.70848083496094,2020-11-25
149.90628051757812,2020-11-27
149.41586303710938,2020-11-30
150.03834533691406,2020-12-01
151.41534423828125,2020-12-02
149.76480102539062,2020-12-03
154.66929626464844,2020-12-04
155.70675659179688,2020-12-07
156.91397094726562,2020-12-08
148.3783721923828,2020-12-09
149.27438354492188,2020-12-10
148.17086791992188,2020-12-11
149.8111572265625,2020-12-14
151.32382202148438,2020-12-15
148.695556640625,2020-12-16
149.43301391601562,2020-12-17
147.02218627929688,2020-12-18
148.459228515625,2020-12-21
147.84471130371094,2020-12-22
148.29852294921875,2020-12-23
148.74288940429688,2020-12-24
149.5370330810547,2020-12-28
147.40036010742188,2020-12-29
150.6904296875,2020-12-30
150.3311309814453,2020-12-31
153.19578552246094,2021-01-04
156.62767028808594,2021-01-05
159.5111846923828,2021-01-06
165.43898010253906,2021-01-07
165.47677612304688,2021-01-08
163.75613403320312,2021-01-11
166.46946716308594,2021-01-12
167.73631286621094,2021-01-13
170.175537109375,2021-01-14
162.82015991210938,2021-01-15
165.4484100341797,2021-01-19
164.96621704101562,2021-01-20
164.1437530517578,2021-01-21
162.89578247070312,2021-01-22
164.90008544921875,2021-01-25
159.53955078125,2021-01-26
151.7965850830078,2021-01-27
155.36077880859375,2021-01-28
151.71148681640625,2021-01-29
162.16783142089844,2021-02-01
167.5377960205078,2021-02-02
164.59756469726562,2021-02-03
171.54638671875,2021-02-04
172.05690002441406,2021-02-05
177.85232543945312,2021-02-08
177.7766876220703,2021-02-09
177.64431762695312,2021-02-10
183.411376953125,2021-02-11
183.78012084960938,2021-02-12
184.76333618164062,2021-02-16
179.33660888671875,2021-02-17
175.73460388183594,2021-02-18
181.1329345703125,2021-02-19
175.47933959960938,2021-02-22
171.19654846191406,2021-02-23
176.0465850830078,2021-02-24
168.7762908935547,2021-02-25
172.58631896972656,2021-02-26
177.07705688476562,2021-03-01
172.3216552734375,2021-03-02
166.38438415527344,2021-03-03
158.14979553222656,2021-03-04
171.02639770507812,2021-03-05
161.66673278808594,2021-03-08
173.7870330810547,2021-03-09
170.58204650878906,2021-03-10
178.2115936279297,2021-03-11
173.97573852539062,2021-03-12
189.56500244140625,2021-03-15
192.2864532470703,2021-03-16
197.55877685546875,2021-03-17
188.31333923339844,2021-03-18
191.58474731445312,2021-03-19
190.02964782714844,2021-03-22
181.7040252685547,2021-03-23
177.5885772705078,2021-03-24
181.41001892089844,2021-03-25
188.70208740234375,2021-03-26
184.09361267089844,2021-03-29
187.5357208251953,2021-03-30
190.9209747314453,2021-03-31
197.31224060058594,2021-04-01
203.5896453857422,2021-04-05
201.89227294921875,2021-04-06
201.16209411621094,2021-04-07
198.38372802734375,2021-04-08
198.3647918701172,2021-04-09
197.17945861816406,2021-04-12
191.5468292236328,2021-04-13
189.54603576660156,2021-04-14
191.3287353515625,2021-04-15
189.06243896484375,2021-04-16
184.68150329589844,2021-04-19
183.8280792236328,2021-04-20
190.7218780517578,2021-04-21
186.09437561035156,2021-04-22
191.12960815429688,2021-04-23
194.41055297851562,2021-04-26
192.87440490722656,2021-04-27
188.37020874023438,2021-04-28
190.3710174560547,2021-04-29
182.54791259765625,2021-04-30
181.91259765625,2021-05-03
181.201416015625,2021-05-04
180.55661010742188,2021-05-05
182.55743408203125,2021-05-06
187.67796325683594,2021-05-07
179.24803161621094,2021-05-10
182.57635498046875,2021-05-11
173.32142639160156,2021-05-12
176.7920684814453,2021-05-13
182.32034301757812,2021-05-14
181.28672790527344,2021-05-17
181.3531494140625,2021-05-18
184.8521728515625,2021-05-19
189.33741760253906,2021-05-20
189.49862670898438,2021-05-21
193.80369567871094,2021-05-24
194.16400146484375,2021-05-25
195.47259521484375,2021-05-26
199.34149169921875,2021-05-27
200.47940063476562,2021-05-28
197.1510009765625,2021-06-01
197.09410095214844,2021-06-02
190.3615264892578,2021-06-03
191.5468292236328,2021-06-04
190.7408447265625,2021-06-07
187.9909210205078,2021-06-08
187.16595458984375,2021-06-09
190.64601135253906,2021-06-10
190.7218780517578,2021-06-11
193.57745361328125,2021-06-14
193.0259246826172,2021-06-15
190.42991638183594,2021-06-16
188.68975830078125,2021-06-17
183.6213836669922,2021-06-18
188.7183074951172,2021-06-21
187.71029663085938,2021-06-22
189.3744659423828,2021-06-23
193.82470703125,2021-06-24
194.1479949951172,2021-06-25
196.05934143066406,2021-06-28
197.50474548339844,2021-06-29
195.62191772460938,2021-06-30
191.951416015625,2021-07-01
192.77870178222656,2021-07-02
191.83729553222656,2021-07-06
188.61370849609375,2021-07-07
186.3695526123047,2021-07-08
190.51553344726562,2021-07-09
194.37625122070312,2021-07-12
193.9863739013672,2021-07-13
193.55844116210938,2021-07-14
184.8671112060547,2021-07-15
180.77818298339844,2021-07-16
179.36129760742188,2021-07-19
183.8210906982422,2021-07-20
188.8704376220703,2021-07-21
184.77197265625,2021-07-22
186.7119140625,2021-07-23
188.4330291748047,2021-07-26
184.7149658203125,2021-07-27
188.83241271972656,2021-07-28
194.24310302734375,2021-07-29
196.259033203125,2021-07-30
198.72189331054688,2021-08-02
200.19583129882812,2021-08-03
202.0025634765625,2021-08-04
202.44947814941406,2021-08-05
203.2577667236328,2021-08-06
206.4528350830078,2021-08-09
206.59547424316406,2021-08-10
207.69851684570312,2021-08-11
203.9994659423828,2021-08-12
204.6936492919922,2021-08-13
202.71571350097656,2021-08-16
196.36363220214844,2021-08-17
193.8152313232422,2021-08-18
193.054443359375,2021-08-19
194.937255859375,2021-08-20
200.29090881347656,2021-08-23
203.98997497558594,2021-08-24
207.09947204589844,2021-08-25
211.33103942871094,2021-08-26
215.39141845703125,2021-08-27
216.4659423828125,2021-08-30
204.5700225830078,2021-08-31
201.11819458007812,2021-09-01
201.50807189941406,2021-09-02
202.5350799560547,2021-09-03
202.41146850585938,2021-09-07
197.90411376953125,2021-09-08
200.12924194335938,2021-09-09
201.70777893066406,2021-09-10
204.22769165039062,2021-09-13
201.62774658203125,2021-09-14
202.44766235351562,2021-09-15
203.1055450439453,2021-09-16
199.57791137695312,2021-09-17
193.33302307128906,2021-09-20
196.4602508544922,2021-09-21
