FMCN,Date
25.309999465942383,2013-02-11
25.420000076293945,2013-02-12
25.389999389648438,2013-02-13
25.40999984741211,2013-02-14
25.459999084472656,2013-02-15
25.395000457763672,2013-02-19
25.309999465942383,2013-02-20
25.1299991607666,2013-02-21
25.190000534057617,2013-02-22
25.049999237060547,2013-02-25
25.200000762939453,2013-02-26
25.139999389648438,2013-02-27
25.219999313354492,2013-02-28
25.040000915527344,2013-03-01
25.149999618530273,2013-03-04
25.200000762939453,2013-03-05
25.190000534057617,2013-03-06
25.25,2013-03-07
25.8799991607666,2013-03-08
25.899999618530273,2013-03-11
26.149999618530273,2013-03-12
26.09000015258789,2013-03-13
26.149999618530273,2013-03-14
26.100000381469727,2013-03-15
26.170000076293945,2013-03-18
26.15999984741211,2013-03-19
26.1299991607666,2013-03-20
26.18000030517578,2013-03-21
26.149999618530273,2013-03-22
26.68000030517578,2013-03-25
26.850000381469727,2013-03-26
26.68000030517578,2013-03-27
26.809999465942383,2013-03-28
26.75,2013-04-01
26.719999313354492,2013-04-02
26.600000381469727,2013-04-03
26.68000030517578,2013-04-04
26.65999984741211,2013-04-05
26.68000030517578,2013-04-08
26.670000076293945,2013-04-09
26.719999313354492,2013-04-10
26.719999313354492,2013-04-11
26.709999084472656,2013-04-12
26.56999969482422,2013-04-15
26.68000030517578,2013-04-16
26.709999084472656,2013-04-17
26.670000076293945,2013-04-18
26.639999389648438,2013-04-19
26.920000076293945,2013-04-22
26.860000610351562,2013-04-23
26.959999084472656,2013-04-24
27.1200008392334,2013-04-25
27.200000762939453,2013-04-26
27.200000762939453,2013-04-29
27.270000457763672,2013-04-30
27.229999542236328,2013-05-01
27.25,2013-05-02
27.239999771118164,2013-05-03
27.229999542236328,2013-05-06
27.219999313354492,2013-05-07
27.239999771118164,2013-05-08
27.239999771118164,2013-05-09
27.290000915527344,2013-05-10
27.219999313354492,2013-05-13
27.290000915527344,2013-05-14
27.260000228881836,2013-05-15
27.229999542236328,2013-05-16
27.3799991607666,2013-05-17
27.3700008392334,2013-05-20
27.43000030517578,2013-05-21
27.420000076293945,2013-05-22
27.420000076293945,2013-05-23
27.420000076293945,2013-05-24
