PH,Date
79.45957946777344,2013-02-14
79.23681640625,2013-02-15
80.40838623046875,2013-02-19
78.39527130126953,2013-02-20
76.94319915771484,2013-02-21
77.99925994873047,2013-02-22
74.9961166381836,2013-02-25
75.61490631103516,2013-02-26
77.19073486328125,2013-02-27
77.94976043701172,2013-02-28
77.92501831054688,2013-03-01
77.26498413085938,2013-03-04
79.57508850097656,2013-03-05
79.55033874511719,2013-03-06
80.22686004638672,2013-03-07
80.81266021728516,2013-03-08
80.79615783691406,2013-03-11
80.07012176513672,2013-03-12
80.0206298828125,2013-03-13
80.23509979248047,2013-03-14
79.79786682128906,2013-03-15
79.26984405517578,2013-03-18
78.52729797363281,2013-03-19
78.35404205322266,2013-03-20
75.92018127441406,2013-03-21
75.96967315673828,2013-03-22
75.06210327148438,2013-03-25
74.48460388183594,2013-03-26
74.37734985351562,2013-03-27
75.55715942382812,2013-03-28
73.96485900878906,2013-04-01
73.25528717041016,2013-04-02
72.21572875976562,2013-04-03
73.77506256103516,2013-04-04
73.74205780029297,2013-04-05
74.17108917236328,2013-04-08
74.70734405517578,2013-04-09
74.59187316894531,2013-04-10
74.22058868408203,2013-04-11
73.4615707397461,2013-04-12
70.92041778564453,2013-04-15
72.6199951171875,2013-04-16
72.39725494384766,2013-04-17
70.89567565917969,2013-04-18
70.58216094970703,2013-04-19
71.47319030761719,2013-04-22
72.33952331542969,2013-04-23
73.73383331298828,2013-04-24
74.70734405517578,2013-04-25
73.21404266357422,2013-04-26
73.28829193115234,2013-04-29
73.07378387451172,2013-04-30
71.94346618652344,2013-05-01
73.0077896118164,2013-05-02
75.39213562011719,2013-05-03
75.80465698242188,2013-05-06
76.8442153930664,2013-05-07
77.29190826416016,2013-05-08
77.05976104736328,2013-05-09
77.97172546386719,2013-05-10
77.92196655273438,2013-05-13
80.152099609375,2013-05-14
81.10550689697266,2013-05-15
80.90654754638672,2013-05-16
82.91282653808594,2013-05-17
83.38538360595703,2013-05-20
83.70042419433594,2013-05-21
82.5895004272461,2013-05-22
82.34080505371094,2013-05-23
81.48684692382812,2013-05-24
81.4951400756836,2013-05-28
81.18842315673828,2013-05-29
82.78848266601562,2013-05-30
82.70555877685547,2013-05-31
81.8930892944336,2013-06-03
81.61124420166016,2013-06-04
80.0443115234375,2013-06-05
80.45883178710938,2013-06-06
81.52832794189453,2013-06-07
81.75213623046875,2013-06-10
81.39568328857422,2013-06-11
80.31790924072266,2013-06-12
81.2630386352539,2013-06-13
80.7573013305664,2013-06-14
81.05577850341797,2013-06-17
81.8267822265625,2013-06-18
81.10550689697266,2013-06-19
79.34795379638672,2013-06-20
78.63494873046875,2013-06-21
77.01004028320312,2013-06-24
78.18727111816406,2013-06-25
79.19868469238281,2013-06-26
79.8951187133789,2013-06-27
79.09093475341797,2013-06-28
80.40081787109375,2013-07-01
79.20699310302734,2013-07-02
79.02461242675781,2013-07-03
80.93143463134766,2013-07-05
79.91996765136719,2013-07-08
81.25473022460938,2013-07-09
81.35421752929688,2013-07-10
82.84651184082031,2013-07-11
82.20814514160156,2013-07-12
82.68069458007812,2013-07-15
82.81333923339844,2013-07-16
82.7138671875,2013-07-17
83.7750473022461,2013-07-18
85.48284149169922,2013-07-19
85.2756118774414,2013-07-22
85.15953063964844,2013-07-23
83.99059295654297,2013-07-24
84.073486328125,2013-07-25
84.66211700439453,2013-07-26
84.01546478271484,2013-07-29
84.9854507446289,2013-07-30
85.6238021850586,2013-07-31
88.53376770019531,2013-08-01
87.24874114990234,2013-08-02
86.99172973632812,2013-08-05
84.1480712890625,2013-08-06
84.52945709228516,2013-08-07
86.16266632080078,2013-08-08
86.33678436279297,2013-08-09
87.87051391601562,2013-08-12
88.60009002685547,2013-08-13
88.0280532836914,2013-08-14
86.03001403808594,2013-08-15
85.72330474853516,2013-08-16
84.9439926147461,2013-08-19
84.88595581054688,2013-08-20
84.38023376464844,2013-08-21
85.97200775146484,2013-08-22
85.83879089355469,2013-08-23
85.3475112915039,2013-08-26
83.6988525390625,2013-08-27
83.79046630859375,2013-08-28
83.93199920654297,2013-08-29
83.22422790527344,2013-08-30
84.09019470214844,2013-09-03
85.01445007324219,2013-09-04
85.8221206665039,2013-09-05
85.947021484375,2013-09-06
87.22931671142578,2013-09-09
88.10360717773438,2013-09-10
87.42915344238281,2013-09-11
87.03781127929688,2013-09-12
86.89624786376953,2013-09-13
87.4124984741211,2013-09-16
87.61233520507812,2013-09-17
89.58575439453125,2013-09-18
90.06037139892578,2013-09-19
89.5440902709961,2013-09-20
88.5532455444336,2013-09-23
90.518310546875,2013-09-24
90.87635803222656,2013-09-25
91.52584075927734,2013-09-26
90.71817016601562,2013-09-27
90.52666473388672,2013-09-30
91.05123901367188,2013-10-01
90.62655639648438,2013-10-02
89.06949615478516,2013-10-03
89.57743072509766,2013-10-04
88.47831726074219,2013-10-07
86.82964324951172,2013-10-08
86.57152557373047,2013-10-09
89.14441680908203,2013-10-10
89.74396514892578,2013-10-11
89.89384460449219,2013-10-14
87.9620361328125,2013-10-15
87.9620361328125,2013-10-16
88.94458770751953,2013-10-17
93.59915924072266,2013-10-18
95.80570983886719,2013-10-21
95.18120574951172,2013-10-22
94.5650405883789,2013-10-23
95.26448059082031,2013-10-24
96.9381332397461,2013-10-25
96.97975158691406,2013-10-28
97.29618835449219,2013-10-29
96.2719955444336,2013-10-30
97.18791198730469,2013-10-31
96.5800552368164,2013-11-01
96.8465347290039,2013-11-04
96.5384521484375,2013-11-05
96.91461181640625,2013-11-06
95.73599243164062,2013-11-07
97.07343292236328,2013-11-08
97.38272094726562,2013-11-11
97.05669403076172,2013-11-12
97.8006820678711,2013-11-13
97.65855407714844,2013-11-14
98.3105697631836,2013-11-15
97.73381042480469,2013-11-18
96.42976379394531,2013-11-19
95.98678588867188,2013-11-20
97.55825805664062,2013-11-21
99.15481567382812,2013-11-22
99.2049789428711,2013-11-25
98.45266723632812,2013-11-26
98.84555053710938,2013-11-27
98.50283813476562,2013-11-29
98.00129699707031,2013-12-02
97.4161376953125,2013-12-03
97.55825805664062,2013-12-04
97.39107513427734,2013-12-05
101.22785186767578,2013-12-06
100.96875762939453,2013-12-09
100.04924774169922,2013-12-10
98.62820434570312,2013-12-11
98.86226654052734,2013-12-12
99.44738006591797,2013-12-13
100.7096176147461,2013-12-16
100.24148559570312,2013-12-17
102.3980941772461,2013-12-18
103.54329681396484,2013-12-19
105.49932098388672,2013-12-20
105.490966796875,2013-12-23
106.33522033691406,2013-12-24
106.89527893066406,2013-12-26
107.08755493164062,2013-12-27
107.7311782836914,2013-12-30
107.53055572509766,2013-12-31
106.36029815673828,2014-01-02
106.36865997314453,2014-01-03
105.1983871459961,2014-01-06
106.68628692626953,2014-01-07
106.72808837890625,2014-01-08
106.1011734008789,2014-01-09
106.32686614990234,2014-01-10
105.0061264038086,2014-01-13
106.79498291015625,2014-01-14
107.79803466796875,2014-01-15
107.97357177734375,2014-01-16
106.51912689208984,2014-01-17
106.00920104980469,2014-01-21
102.33123016357422,2014-01-22
99.26348876953125,2014-01-23
95.81953430175781,2014-01-24
95.6105728149414,2014-01-27
96.32110595703125,2014-01-28
95.29296112060547,2014-01-29
95.75269317626953,2014-01-30
94.76634979248047,2014-01-31
91.43943786621094,2014-02-03
92.69328308105469,2014-02-04
94.13939666748047,2014-02-05
95.93588256835938,2014-02-06
99.62120819091797,2014-02-07
97.0272216796875,2014-02-10
97.80791473388672,2014-02-11
98.39556884765625,2014-02-12
98.01782989501953,2014-02-13
98.9328384399414,2014-02-14
98.95805358886719,2014-02-18
98.0094223022461,2014-02-19
98.88248443603516,2014-02-20
98.86566925048828,2014-02-21
99.59603118896484,2014-02-24
98.89087677001953,2014-02-25
99.87305450439453,2014-02-26
100.88043975830078,2014-02-27
101.19944763183594,2014-02-28
100.22566223144531,2014-03-03
101.68634796142578,2014-03-04
102.34117126464844,2014-03-05
102.79447174072266,2014-03-06
104.4146499633789,2014-03-07
103.44085693359375,2014-03-10
101.36734771728516,2014-03-11
100.15011596679688,2014-03-12
98.05977630615234,2014-03-13
97.5393295288086,2014-03-14
100.59500885009766,2014-03-17
100.636962890625,2014-03-18
100.45230102539062,2014-03-19
100.09133911132812,2014-03-20
100.21725463867188,2014-03-21
99.83108520507812,2014-03-24
101.68634796142578,2014-03-25
99.67160034179688,2014-03-26
99.0671615600586,2014-03-27
100.09972381591797,2014-03-28
100.49429321289062,2014-03-31
102.40827941894531,2014-04-01
103.88578033447266,2014-04-02
103.47441864013672,2014-04-03
102.248779296875,2014-04-04
100.15011596679688,2014-04-07
100.46070098876953,2014-04-08
102.86162567138672,2014-04-09
100.58662414550781,2014-04-10
100.01576232910156,2014-04-11
101.0147476196289,2014-04-14
101.80386352539062,2014-04-15
104.28034210205078,2014-04-16
105.22893524169922,2014-04-17
105.09461975097656,2014-04-21
104.884765625,2014-04-22
104.74205017089844,2014-04-23
104.48181915283203,2014-04-24
102.75247955322266,2014-04-25
103.02951049804688,2014-04-28
105.65709686279297,2014-04-29
106.51334381103516,2014-04-30
105.85015106201172,2014-05-01
105.00230407714844,2014-05-02
104.3222885131836,2014-05-05
103.5919418334961,2014-05-06
104.4094467163086,2014-05-07
104.69597625732422,2014-05-08
104.6706771850586,2014-05-09
106.59219360351562,2014-05-12
106.22136688232422,2014-05-13
105.2943344116211,2014-05-14
103.28855895996094,2014-05-15
103.68465423583984,2014-05-16
104.3420181274414,2014-05-19
102.1929931640625,2014-05-20
103.21272277832031,2014-05-21
102.71549987792969,2014-05-22
103.74366760253906,2014-05-23
105.16793823242188,2014-05-27
104.83082580566406,2014-05-28
105.0667724609375,2014-05-29
105.53874206542969,2014-05-30
105.98539733886719,2014-06-02
105.95169067382812,2014-06-03
106.05281829833984,2014-06-04
107.35908508300781,2014-06-05
108.0417251586914,2014-06-06
109.06148529052734,2014-06-09
109.15418243408203,2014-06-10
108.63166809082031,2014-06-11
106.87872314453125,2014-06-12
107.17369079589844,2014-06-13
107.18211364746094,2014-06-16
107.23269653320312,2014-06-17
107.86474609375,2014-06-18
107.43494415283203,2014-06-19
107.63719940185547,2014-06-20
107.02201080322266,2014-06-23
105.9432601928711,2014-06-24
106.1202621459961,2014-06-25
105.89268493652344,2014-06-26
105.87586212158203,2014-06-27
105.96012115478516,2014-06-30
106.92085266113281,2014-07-01
106.39835357666016,2014-07-02
107.34224700927734,2014-07-03
106.1370849609375,2014-07-07
105.12578582763672,2014-07-08
104.90666961669922,2014-07-09
103.4739761352539,2014-07-10
103.67622375488281,2014-07-11
103.67622375488281,2014-07-14
104.07235717773438,2014-07-15
105.02462768554688,2014-07-16
102.74922180175781,2014-07-17
104.0217514038086,2014-07-18
103.66783142089844,2014-07-21
104.18191528320312,2014-07-22
103.90376281738281,2014-07-23
103.93748474121094,2014-07-24
103.60038757324219,2014-07-25
102.56378173828125,2014-07-28
99.2264633178711,2014-07-29
99.1169204711914,2014-07-30
96.87516784667969,2014-07-31
96.20096588134766,2014-08-01
97.397705078125,2014-08-04
96.93415832519531,2014-08-05
92.32427978515625,2014-08-06
92.57708740234375,2014-08-07
94.01822662353516,2014-08-08
94.18677520751953,2014-08-11
94.79356384277344,2014-08-12
95.39192199707031,2014-08-13
95.67005157470703,2014-08-14
95.04637908935547,2014-08-15
96.55490112304688,2014-08-18
97.18700408935547,2014-08-19
99.27703094482422,2014-08-20
98.64495849609375,2014-08-21
97.88648986816406,2014-08-22
98.61968231201172,2014-08-25
98.19656372070312,2014-08-26
98.07809448242188,2014-08-27
97.10493469238281,2014-08-28
97.73960876464844,2014-08-29
98.16273498535156,2014-09-02
97.66343688964844,2014-09-03
99.04281616210938,2014-09-04
99.8974838256836,2014-09-05
99.49974822998047,2014-09-08
100.18524169921875,2014-09-09
100.22750854492188,2014-09-10
100.15135955810547,2014-09-11
99.66900634765625,2014-09-12
99.09357452392578,2014-09-15
99.00047302246094,2014-09-16
98.6789321899414,2014-09-17
99.22896575927734,2014-09-18
98.69586944580078,2014-09-19
97.09646606445312,2014-09-22
96.20791625976562,2014-09-23
97.01184844970703,2014-09-24
95.4886474609375,2014-09-25
96.36026000976562,2014-09-26
96.49564361572266,2014-09-29
96.5971908569336,2014-09-30
94.49852752685547,2014-10-01
94.04158782958984,2014-10-02
94.9724349975586,2014-10-03
95.00628662109375,2014-10-06
92.83992004394531,2014-10-07
95.12474060058594,2014-10-08
92.68760681152344,2014-10-09
92.22220611572266,2014-10-10
87.2379150390625,2014-10-13
88.16873931884766,2014-10-14
87.12787628173828,2014-10-15
88.9388198852539,2014-10-16
88.3633804321289,2014-10-17
90.40280151367188,2014-10-20
94.17697143554688,2014-10-21
92.35755920410156,2014-10-22
98.49275970458984,2014-10-23
98.64505004882812,2014-10-24
99.2120361328125,2014-10-27
104.04399871826172,2014-10-28
104.90716552734375,2014-10-29
105.49952697753906,2014-10-30
107.49662017822266,2014-10-31
107.276611328125,2014-11-03
106.94659423828125,2014-11-04
108.13133239746094,2014-11-05
108.82015228271484,2014-11-06
109.2793960571289,2014-11-07
109.21986389160156,2014-11-10
108.92221069335938,2014-11-11
109.33891296386719,2014-11-12
107.97824096679688,2014-11-13
109.2283706665039,2014-11-14
109.38141632080078,2014-11-17
110.95471954345703,2014-11-18
109.90870666503906,2014-11-19
110.92070007324219,2014-11-20
112.11980438232422,2014-11-21
112.79164123535156,2014-11-24
112.91920471191406,2014-11-25
111.99224090576172,2014-11-26
109.73011016845703,2014-11-28
108.5650405883789,2014-12-01
109.40693664550781,2014-12-02
111.82215881347656,2014-12-03
110.3593978881836,2014-12-04
110.51249694824219,2014-12-05
108.6075439453125,2014-12-08
109.31340026855469,2014-12-09
106.49851989746094,2014-12-10
107.22136688232422,2014-12-11
104.67010498046875,2014-12-12
103.68362426757812,2014-12-15
103.18184661865234,2014-12-16
105.0357666015625,2014-12-17
107.72311401367188,2014-12-18
109.08377838134766,2014-12-19
110.26589965820312,2014-12-22
111.45645141601562,2014-12-23
111.2778549194336,2014-12-24
111.22683715820312,2014-12-26
111.25239562988281,2014-12-29
110.82717895507812,2014-12-30
109.66205596923828,2014-12-31
109.8406982421875,2015-01-02
105.12934112548828,2015-01-05
103.59005737304688,2015-01-06
104.39796447753906,2015-01-07
107.69760131835938,2015-01-08
107.02576446533203,2015-01-09
106.9747314453125,2015-01-12
105.59703826904297,2015-01-13
104.06629180908203,2015-01-14
101.99125671386719,2015-01-15
102.05081176757812,2015-01-16
103.0032730102539,2015-01-20
103.84518432617188,2015-01-21
104.59354400634766,2015-01-22
103.72613525390625,2015-01-23
104.39796447753906,2015-01-26
103.1988525390625,2015-01-27
99.55904388427734,2015-01-28
100.86019897460938,2015-01-29
99.040283203125,2015-01-30
101.74462127685547,2015-02-02
103.11380004882812,2015-02-03
101.81269073486328,2015-02-04
102.3314437866211,2015-02-05
103.083740234375,2015-02-06
103.30602264404297,2015-02-09
103.70780181884766,2015-02-10
102.90421295166016,2015-02-11
104.1523666381836,2015-02-12
106.05879211425781,2015-02-13
105.3235855102539,2015-02-17
105.02435302734375,2015-02-18
105.3663330078125,2015-02-19
105.74247741699219,2015-02-20
105.27229309082031,2015-02-23
105.6056900024414,2015-02-24
105.52874755859375,2015-02-25
105.33212280273438,2015-02-26
104.88758087158203,2015-02-27
105.81087493896484,2015-03-02
105.46891784667969,2015-03-03
103.8531494140625,2015-03-04
104.48577117919922,2015-03-05
101.1089096069336,2015-03-06
101.22860717773438,2015-03-09
99.89496612548828,2015-03-10
100.57032012939453,2015-03-11
101.22860717773438,2015-03-12
100.63874053955078,2015-03-13
102.62208557128906,2015-03-16
102.10062408447266,2015-03-17
103.98993682861328,2015-03-18
102.22029113769531,2015-03-19
102.74176025390625,2015-03-20
101.76719665527344,2015-03-23
102.18611145019531,2015-03-24
100.01464080810547,2015-03-25
100.33097839355469,2015-03-26
101.00633239746094,2015-03-27
101.99799346923828,2015-03-30
101.5449447631836,2015-03-31
101.22860717773438,2015-04-01
100.87810516357422,2015-04-02
103.83607482910156,2015-04-06
102.53659057617188,2015-04-07
102.33995819091797,2015-04-08
102.39127349853516,2015-04-09
103.04100799560547,2015-04-10
103.01533508300781,2015-04-13
103.5967025756836,2015-04-14
105.58004760742188,2015-04-15
105.42615509033203,2015-04-16
103.84461212158203,2015-04-17
105.00727844238281,2015-04-20
104.4173812866211,2015-04-21
105.55439758300781,2015-04-22
105.52018737792969,2015-04-23
104.71661376953125,2015-04-24
106.76835632324219,2015-04-27
102.8272705078125,2015-04-28
102.31432342529297,2015-04-29
102.0407485961914,2015-04-30
103.18631744384766,2015-05-01
103.98138427734375,2015-05-04
104.48577117919922,2015-05-05
104.03031921386719,2015-05-06
103.94438934326172,2015-05-07
104.39984130859375,2015-05-08
105.08729553222656,2015-05-11
104.51154327392578,2015-05-12
105.84352111816406,2015-05-13
107.06375122070312,2015-05-14
105.12167358398438,2015-05-15
105.44823455810547,2015-05-18
104.9326171875,2015-05-19
105.44823455810547,2015-05-20
107.54497528076172,2015-05-21
107.19264221191406,2015-05-22
105.37945556640625,2015-05-26
105.9981689453125,2015-05-27
105.07011413574219,2015-05-28
103.48895263671875,2015-05-29
103.51472473144531,2015-06-01
103.67800903320312,2015-06-02
104.19359588623047,2015-06-03
102.715576171875,2015-06-04
102.92179870605469,2015-06-05
102.19136047363281,2015-06-08
102.39762115478516,2015-06-09
103.29987335205078,2015-06-10
103.29987335205078,2015-06-11
102.40619659423828,2015-06-12
101.57266235351562,2015-06-15
101.45232391357422,2015-06-16
101.71015930175781,2015-06-17
102.12261962890625,2015-06-18
101.8476333618164,2015-06-19
102.37181091308594,2015-06-22
102.12261962890625,2015-06-23
102.72415924072266,2015-06-24
101.60701751708984,2015-06-25
101.5468521118164,2015-06-26
99.40715026855469,2015-06-29
99.96568298339844,2015-06-30
100.67035675048828,2015-07-01
99.94852447509766,2015-07-02
99.08918762207031,2015-07-06
99.3813705444336,2015-07-07
96.88929748535156,2015-07-08
97.11273956298828,2015-07-09
97.31037139892578,2015-07-10
97.86894226074219,2015-07-13
98.49625396728516,2015-07-14
97.13851165771484,2015-07-15
98.0407943725586,2015-07-16
97.2760009765625,2015-07-17
97.61973571777344,2015-07-20
96.3049545288086,2015-07-21
95.81513977050781,2015-07-22
95.31674194335938,2015-07-23
94.55191802978516,2015-07-24
93.80431365966797,2015-07-27
94.31130981445312,2015-07-28
96.01278686523438,2015-07-29
96.74323272705078,2015-07-30
96.88929748535156,2015-07-31
96.59713745117188,2015-08-03
92.72157287597656,2015-08-04
95.21361541748047,2015-08-05
95.40266418457031,2015-08-06
95.55734252929688,2015-08-07
98.64234924316406,2015-08-10
96.7518081665039,2015-08-11
97.3017807006836,2015-08-12
97.3447494506836,2015-08-13
97.67986297607422,2015-08-14
96.76901245117188,2015-08-17
96.88929748535156,2015-08-18
95.6432876586914,2015-08-19
92.94500732421875,2015-08-20
91.0974349975586,2015-08-21
88.2100830078125,2015-08-24
86.29377746582031,2015-08-25
89.13883209228516,2015-08-26
92.71024322509766,2015-08-27
92.5113754272461,2015-08-28
93.09941101074219,2015-08-31
91.3871841430664,2015-09-01
92.14815521240234,2015-09-02
91.04129028320312,2015-09-03
89.76141357421875,2015-09-04
92.53730773925781,2015-09-08
91.20557403564453,2015-09-09
90.92887115478516,2015-09-10
91.88008880615234,2015-09-11
90.74726104736328,2015-09-14
93.54041290283203,2015-09-15
94.12842559814453,2015-09-16
92.25191497802734,2015-09-17
88.15300750732422,2015-09-18
88.61998748779297,2015-09-21
87.96275329589844,2015-09-22
86.98560333251953,2015-09-23
84.66803741455078,2015-09-24
83.63898468017578,2015-09-25
82.03921508789062,2015-09-28
83.44874572753906,2015-09-29
84.14055633544922,2015-09-30
83.05960083007812,2015-10-01
84.86695098876953,2015-10-02
88.31729888916016,2015-10-05
88.61998748779297,2015-10-06
89.9689712524414,2015-10-07
92.36434173583984,2015-10-08
91.5428466796875,2015-10-09
91.94927978515625,2015-10-12
89.55391693115234,2015-10-13
88.46431732177734,2015-10-14
88.52484130859375,2015-10-15
87.01153564453125,2015-10-16
86.51863861083984,2015-10-19
88.32594299316406,2015-10-20
87.98870086669922,2015-10-21
87.1412353515625,2015-10-22
89.13018035888672,2015-10-23
88.02332305908203,2015-10-26
87.76386260986328,2015-10-27
89.05235290527344,2015-10-28
90.37543487548828,2015-10-29
90.53971862792969,2015-10-30
92.355712890625,2015-11-02
92.64106750488281,2015-11-03
91.49095916748047,2015-11-04
91.82821655273438,2015-11-05
91.22798156738281,2015-11-06
89.2532730102539,2015-11-09
88.90526580810547,2015-11-10
89.22715759277344,2015-11-11
86.3912353515625,2015-11-12
86.86099243164062,2015-11-13
88.64431762695312,2015-11-16
87.74829864501953,2015-11-17
89.20975494384766,2015-11-18
90.2188720703125,2015-11-19
90.23626708984375,2015-11-20
89.84480285644531,2015-11-23
90.1144790649414,2015-11-24
90.25367736816406,2015-11-25
90.2101821899414,2015-11-27
91.04527282714844,2015-11-30
90.03619384765625,2015-12-01
88.68782043457031,2015-12-02
88.13107299804688,2015-12-03
89.11406707763672,2015-12-04
87.19158172607422,2015-12-07
85.03417205810547,2015-12-08
84.97328186035156,2015-12-09
85.25164794921875,2015-12-10
83.1290512084961,2015-12-11
83.06816864013672,2015-12-14
83.24215698242188,2015-12-15
85.87796783447266,2015-12-16
82.80718231201172,2015-12-17
81.44144439697266,2015-12-18
81.92858123779297,2015-12-21
83.93805694580078,2015-12-22
86.53912353515625,2015-12-23
86.86099243164062,2015-12-24
85.79967498779297,2015-12-28
86.57390594482422,2015-12-29
85.54741668701172,2015-12-30
84.36433410644531,2015-12-31
84.08597564697266,2016-01-04
82.69410705566406,2016-01-05
81.59800720214844,2016-01-06
80.21484375,2016-01-07
78.77079010009766,2016-01-08
78.61421966552734,2016-01-11
78.73599243164062,2016-01-12
78.04874420166016,2016-01-13
78.85779571533203,2016-01-14
76.54380798339844,2016-01-15
76.43940734863281,2016-01-19
75.25633239746094,2016-01-20
76.50899505615234,2016-01-21
78.1357421875,2016-01-22
76.65686798095703,2016-01-25
79.83207702636719,2016-01-26
79.76248931884766,2016-01-27
81.84159088134766,2016-01-28
84.52091979980469,2016-01-29
83.83369445800781,2016-02-01
82.92898559570312,2016-02-02
85.01678466796875,2016-02-03
87.97447967529297,2016-02-04
88.30503845214844,2016-02-05
88.48886108398438,2016-02-08
87.29840850830078,2016-02-09
84.09463500976562,2016-02-10
84.81240844726562,2016-02-11
85.12752532958984,2016-02-12
87.2283706665039,2016-02-16
88.43636322021484,2016-02-17
88.20000457763672,2016-02-18
87.4384536743164,2016-02-19
89.95947265625,2016-02-22
88.20874786376953,2016-02-23
88.55890655517578,2016-02-24
88.9615707397461,2016-02-25
89.46924591064453,2016-02-26
88.58515167236328,2016-02-29
91.53509521484375,2016-03-01
92.57672882080078,2016-03-02
93.3820571899414,2016-03-03
93.10195922851562,2016-03-04
94.85265350341797,2016-03-07
93.24201202392578,2016-03-08
93.86351013183594,2016-03-09
93.37332153320312,2016-03-10
94.88764953613281,2016-03-11
94.940185546875,2016-03-14
94.73884582519531,2016-03-15
96.23571014404297,2016-03-16
98.49409484863281,2016-03-17
98.37154388427734,2016-03-18
98.31903839111328,2016-03-21
98.10894775390625,2016-03-22
96.8309326171875,2016-03-23
97.11979675292969,2016-03-24
96.55082702636719,2016-03-28
97.25984954833984,2016-03-29
97.15481567382812,2016-03-30
97.23358917236328,2016-03-31
97.88136291503906,2016-04-01
96.09563446044922,2016-04-04
95.28156280517578,2016-04-05
95.8417739868164,2016-04-06
95.43914031982422,2016-04-07
96.20944213867188,2016-04-08
96.7171401977539,2016-04-11
97.62750244140625,2016-04-12
98.22274017333984,2016-04-13
98.2752456665039,2016-04-14
99.54451751708984,2016-04-15
99.24689483642578,2016-04-18
99.83338165283203,2016-04-19
99.34318542480469,2016-04-20
98.78296661376953,2016-04-21
99.79837036132812,2016-04-22
99.27316284179688,2016-04-25
100.10472106933594,2016-04-26
102.34561157226562,2016-04-27
101.05010986328125,2016-04-28
101.55781555175781,2016-04-29
101.10261535644531,2016-05-02
99.50951385498047,2016-05-03
97.25108337402344,2016-05-04
97.99514770507812,2016-05-05
99.1131362915039,2016-05-06
97.75745391845703,2016-05-09
99.75574493408203,2016-05-10
99.35077667236328,2016-05-11
99.06912231445312,2016-05-12
96.63069152832031,2016-05-13
98.8138198852539,2016-05-16
98.51453399658203,2016-05-17
97.2557144165039,2016-05-18
95.95283508300781,2016-05-19
96.36659240722656,2016-05-20
96.48104858398438,2016-05-23
97.53738403320312,2016-05-24
99.4388427734375,2016-05-25
100.03743743896484,2016-05-26
100.33672332763672,2016-05-27
101.09382629394531,2016-05-31
101.5867691040039,2016-06-01
102.00931549072266,2016-06-02
102.11495208740234,2016-06-03
102.34383392333984,2016-06-06
102.22059631347656,2016-06-07
102.64315032958984,2016-06-08
101.55158996582031,2016-06-09
99.20996856689453,2016-06-10
98.2152099609375,2016-06-13
98.4969253540039,2016-06-14
98.25926208496094,2016-06-15
98.16240692138672,2016-06-16
98.75220489501953,2016-06-17
100.16069030761719,2016-06-20
99.81735229492188,2016-06-21
99.48285675048828,2016-06-22
100.36315155029297,2016-06-23
93.23271179199219,2016-06-24
88.49669647216797,2016-06-27
90.1428451538086,2016-06-28
91.60414123535156,2016-06-29
95.11656951904297,2016-06-30
96.25214385986328,2016-07-01
94.25384521484375,2016-07-05
95.41588592529297,2016-07-06
95.2662124633789,2016-07-07
98.00393676757812,2016-07-08
98.4969253540039,2016-07-11
99.69412994384766,2016-07-12
99.54447937011719,2016-07-13
100.19591522216797,2016-07-14
100.07266998291016,2016-07-15
99.56208801269531,2016-07-18
98.98110961914062,2016-07-19
99.5972900390625,2016-07-20
98.84024047851562,2016-07-21
99.5972900390625,2016-07-22
99.03390502929688,2016-07-25
101.03217315673828,2016-07-26
101.17301940917969,2016-07-27
100.76811981201172,2016-07-28
100.52161407470703,2016-07-29
99.69412994384766,2016-08-01
99.50045013427734,2016-08-02
100.16069030761719,2016-08-03
104.72062683105469,2016-08-04
106.61331176757812,2016-08-05
107.98656463623047,2016-08-08
107.33512878417969,2016-08-09
107.54644012451172,2016-08-10
108.81404876708984,2016-08-11
108.10982513427734,2016-08-12
109.26303100585938,2016-08-15
109.25418853759766,2016-08-16
109.47423553466797,2016-08-17
109.19258117675781,2016-08-18
109.48309326171875,2016-08-19
109.2189712524414,2016-08-22
109.60633087158203,2016-08-23
108.55875396728516,2016-08-24
109.32857513427734,2016-08-25
109.04542541503906,2016-08-26
109.48782348632812,2016-08-29
109.01002502441406,2016-08-30
108.41719055175781,2016-08-31
108.70918273925781,2016-09-01
109.2843017578125,2016-09-02
109.0277099609375,2016-09-06
109.84173583984375,2016-09-07
110.0275650024414,2016-09-08
106.86876678466797,2016-09-09
108.70918273925781,2016-09-12
106.92183685302734,2016-09-13
106.9306869506836,2016-09-14
108.44374084472656,2016-09-15
107.52352905273438,2016-09-16
108.2933120727539,2016-09-19
107.97479248046875,2016-09-20
109.23124694824219,2016-09-21
109.6824951171875,2016-09-22
107.88628387451172,2016-09-23
107.37310028076172,2016-09-26
108.55874633789062,2016-09-27
110.40802001953125,2016-09-28
109.70902252197266,2016-09-29
111.07164764404297,2016-09-30
110.3372573852539,2016-10-03
109.408203125,2016-10-04
112.73511505126953,2016-10-05
112.30155944824219,2016-10-06
110.30184936523438,2016-10-07
110.68234252929688,2016-10-10
108.89497375488281,2016-10-11
109.65592956542969,2016-10-12
109.2046890258789,2016-10-13
110.1956787109375,2016-10-14
110.06295013427734,2016-10-17
108.6738052368164,2016-10-18
109.47896575927734,2016-10-19
108.65607452392578,2016-10-20
109.01002502441406,2016-10-21
106.87760925292969,2016-10-24
107.37310028076172,2016-10-25
107.80665588378906,2016-10-26
107.6916275024414,2016-10-27
