ULTA,Date
153.55999755859375,2015-04-15
154.16000366210938,2015-04-16
152.0500030517578,2015-04-17
151.58999633789062,2015-04-20
152.97000122070312,2015-04-21
153.94000244140625,2015-04-22
156.99000549316406,2015-04-23
157.0800018310547,2015-04-24
155.91000366210938,2015-04-27
154.47000122070312,2015-04-28
151.8300018310547,2015-04-29
151.08999633789062,2015-04-30
154.27000427246094,2015-05-01
153.85000610351562,2015-05-04
153.47000122070312,2015-05-05
152.0399932861328,2015-05-06
153.83999633789062,2015-05-07
154.2899932861328,2015-05-08
154.27000427246094,2015-05-11
153.19000244140625,2015-05-12
152.1300048828125,2015-05-13
149.8300018310547,2015-05-14
151.0,2015-05-15
151.50999450683594,2015-05-18
152.13999938964844,2015-05-19
150.8300018310547,2015-05-20
152.25,2015-05-21
151.24000549316406,2015-05-22
150.16000366210938,2015-05-26
154.77999877929688,2015-05-27
156.27000427246094,2015-05-28
152.6199951171875,2015-05-29
153.8699951171875,2015-06-01
154.35000610351562,2015-06-02
156.25999450683594,2015-06-03
155.89999389648438,2015-06-04
156.27999877929688,2015-06-05
153.69000244140625,2015-06-08
153.77000427246094,2015-06-09
154.97999572753906,2015-06-10
155.3699951171875,2015-06-11
155.32000732421875,2015-06-12
154.57000732421875,2015-06-15
155.5,2015-06-16
155.6199951171875,2015-06-17
156.47999572753906,2015-06-18
154.72999572753906,2015-06-19
155.69000244140625,2015-06-22
156.36000061035156,2015-06-23
155.58999633789062,2015-06-24
154.83999633789062,2015-06-25
157.97999572753906,2015-06-26
153.67999267578125,2015-06-29
154.4499969482422,2015-06-30
155.4199981689453,2015-07-01
156.22999572753906,2015-07-02
157.22999572753906,2015-07-06
159.4199981689453,2015-07-07
158.5500030517578,2015-07-08
159.91000366210938,2015-07-09
163.11000061035156,2015-07-10
166.9499969482422,2015-07-13
167.0,2015-07-14
168.25,2015-07-15
167.32000732421875,2015-07-16
166.91000366210938,2015-07-17
167.94000244140625,2015-07-20
166.7899932861328,2015-07-21
170.52000427246094,2015-07-22
169.22000122070312,2015-07-23
169.5399932861328,2015-07-24
166.38999938964844,2015-07-27
166.00999450683594,2015-07-28
166.49000549316406,2015-07-29
166.82000732421875,2015-07-30
166.02999877929688,2015-07-31
165.27000427246094,2015-08-03
165.07000732421875,2015-08-04
167.00999450683594,2015-08-05
164.8000030517578,2015-08-06
165.61000061035156,2015-08-07
168.36000061035156,2015-08-10
168.50999450683594,2015-08-11
166.94000244140625,2015-08-12
169.27999877929688,2015-08-13
171.0399932861328,2015-08-14
171.38999938964844,2015-08-17
173.32000732421875,2015-08-18
172.6199951171875,2015-08-19
171.3000030517578,2015-08-20
162.57000732421875,2015-08-21
158.72000122070312,2015-08-24
153.25999450683594,2015-08-25
158.0500030517578,2015-08-26
160.24000549316406,2015-08-27
159.0,2015-08-28
158.08999633789062,2015-08-31
153.75999450683594,2015-09-01
158.50999450683594,2015-09-02
158.92999267578125,2015-09-03
157.6999969482422,2015-09-04
164.61000061035156,2015-09-08
163.39999389648438,2015-09-09
164.8300018310547,2015-09-10
165.05999755859375,2015-09-11
163.0,2015-09-14
164.05999755859375,2015-09-15
164.72000122070312,2015-09-16
168.13999938964844,2015-09-17
167.22999572753906,2015-09-18
168.69000244140625,2015-09-21
165.77999877929688,2015-09-22
168.10000610351562,2015-09-23
168.00999450683594,2015-09-24
169.14999389648438,2015-09-25
164.36000061035156,2015-09-28
161.7100067138672,2015-09-29
163.35000610351562,2015-09-30
165.58999633789062,2015-10-01
165.75999450683594,2015-10-02
168.0399932861328,2015-10-05
165.91000366210938,2015-10-06
165.0500030517578,2015-10-07
163.94000244140625,2015-10-08
165.8000030517578,2015-10-09
166.07000732421875,2015-10-12
163.85000610351562,2015-10-13
159.25999450683594,2015-10-14
161.05999755859375,2015-10-15
166.11000061035156,2015-10-16
168.36000061035156,2015-10-19
169.2100067138672,2015-10-20
168.22000122070312,2015-10-21
168.02000427246094,2015-10-22
165.91000366210938,2015-10-23
169.1999969482422,2015-10-26
169.08999633789062,2015-10-27
172.9600067138672,2015-10-28
173.3000030517578,2015-10-29
173.9600067138672,2015-10-30
172.75999450683594,2015-11-02
172.9499969482422,2015-11-03
170.1199951171875,2015-11-04
172.52999877929688,2015-11-05
172.63999938964844,2015-11-06
171.55999755859375,2015-11-09
174.0800018310547,2015-11-10
170.69000244140625,2015-11-11
169.36000061035156,2015-11-12
155.1999969482422,2015-11-13
159.47999572753906,2015-11-16
162.6999969482422,2015-11-17
164.99000549316406,2015-11-18
164.5,2015-11-19
170.50999450683594,2015-11-20
170.83999633789062,2015-11-23
170.8300018310547,2015-11-24
170.11000061035156,2015-11-25
170.97999572753906,2015-11-27
167.0,2015-11-30
165.8300018310547,2015-12-01
163.52000427246094,2015-12-02
163.19000244140625,2015-12-03
184.0800018310547,2015-12-04
184.24000549316406,2015-12-07
185.0800018310547,2015-12-08
184.05999755859375,2015-12-09
183.11000061035156,2015-12-10
182.47000122070312,2015-12-11
185.5399932861328,2015-12-14
185.4199981689453,2015-12-15
187.27000427246094,2015-12-16
185.42999267578125,2015-12-17
184.94000244140625,2015-12-18
186.49000549316406,2015-12-21
186.1199951171875,2015-12-22
186.27000427246094,2015-12-23
184.92999267578125,2015-12-24
184.77000427246094,2015-12-28
185.30999755859375,2015-12-29
185.61000061035156,2015-12-30
185.0,2015-12-31
181.80999755859375,2016-01-04
182.6699981689453,2016-01-05
183.2100067138672,2016-01-06
182.97999572753906,2016-01-07
182.1699981689453,2016-01-08
182.0,2016-01-11
185.6199951171875,2016-01-12
179.08999633789062,2016-01-13
177.8800048828125,2016-01-14
170.4499969482422,2016-01-15
175.30999755859375,2016-01-19
174.25999450683594,2016-01-20
176.5,2016-01-21
179.72999572753906,2016-01-22
175.66000366210938,2016-01-25
179.1300048828125,2016-01-26
173.92999267578125,2016-01-27
174.33999633789062,2016-01-28
181.1699981689453,2016-01-29
180.57000732421875,2016-02-01
177.02999877929688,2016-02-02
173.4600067138672,2016-02-03
168.8800048828125,2016-02-04
159.7100067138672,2016-02-05
155.33999633789062,2016-02-08
151.97999572753906,2016-02-09
153.83999633789062,2016-02-10
153.30999755859375,2016-02-11
158.49000549316406,2016-02-12
159.02000427246094,2016-02-16
158.9199981689453,2016-02-17
154.5500030517578,2016-02-18
150.07000732421875,2016-02-19
156.27000427246094,2016-02-22
159.1699981689453,2016-02-23
160.75,2016-02-24
164.25,2016-02-25
164.75,2016-02-26
165.19000244140625,2016-02-29
168.41000366210938,2016-03-01
168.32000732421875,2016-03-02
169.3800048828125,2016-03-03
168.97000122070312,2016-03-04
164.63999938964844,2016-03-07
162.9600067138672,2016-03-08
159.00999450683594,2016-03-09
163.38999938964844,2016-03-10
191.6199951171875,2016-03-11
190.02000427246094,2016-03-14
187.8699951171875,2016-03-15
190.02000427246094,2016-03-16
188.00999450683594,2016-03-17
191.38999938964844,2016-03-18
192.35000610351562,2016-03-21
191.64999389648438,2016-03-22
191.57000732421875,2016-03-23
191.75999450683594,2016-03-24
191.91000366210938,2016-03-28
193.3699951171875,2016-03-29
194.11000061035156,2016-03-30
193.74000549316406,2016-03-31
194.17999267578125,2016-04-01
193.1199951171875,2016-04-04
193.75,2016-04-05
194.6699981689453,2016-04-06
194.1199951171875,2016-04-07
200.50999450683594,2016-04-08
202.10000610351562,2016-04-11
203.94000244140625,2016-04-12
207.4199981689453,2016-04-13
205.6699981689453,2016-04-14
204.05999755859375,2016-04-15
206.91000366210938,2016-04-18
204.0399932861328,2016-04-19
204.4199981689453,2016-04-20
205.86000061035156,2016-04-21
205.38999938964844,2016-04-22
207.3699951171875,2016-04-25
208.1300048828125,2016-04-26
212.52000427246094,2016-04-27
206.99000549316406,2016-04-28
208.27999877929688,2016-04-29
210.72000122070312,2016-05-02
209.91000366210938,2016-05-03
209.97000122070312,2016-05-04
206.2100067138672,2016-05-05
208.67999267578125,2016-05-06
208.4600067138672,2016-05-09
208.27000427246094,2016-05-10
202.85000610351562,2016-05-11
207.42999267578125,2016-05-12
205.1999969482422,2016-05-13
208.1300048828125,2016-05-16
204.44000244140625,2016-05-17
206.4499969482422,2016-05-18
207.88999938964844,2016-05-19
208.47000122070312,2016-05-20
206.02000427246094,2016-05-23
206.58999633789062,2016-05-24
211.47999572753906,2016-05-25
213.69000244140625,2016-05-26
233.14999389648438,2016-05-27
233.00999450683594,2016-05-31
236.67999267578125,2016-06-01
237.05999755859375,2016-06-02
236.57000732421875,2016-06-03
236.74000549316406,2016-06-06
239.17999267578125,2016-06-07
239.36000061035156,2016-06-08
240.00999450683594,2016-06-09
239.97999572753906,2016-06-10
237.9499969482422,2016-06-13
237.8800048828125,2016-06-14
238.22999572753906,2016-06-15
239.82000732421875,2016-06-16
238.0399932861328,2016-06-17
240.1999969482422,2016-06-20
240.47000122070312,2016-06-21
238.22999572753906,2016-06-22
242.0800018310547,2016-06-23
239.16000366210938,2016-06-24
235.0399932861328,2016-06-27
236.2100067138672,2016-06-28
240.66000366210938,2016-06-29
243.63999938964844,2016-06-30
243.74000549316406,2016-07-01
244.72000122070312,2016-07-05
247.77000427246094,2016-07-06
247.2899932861328,2016-07-07
250.82000732421875,2016-07-08
252.2899932861328,2016-07-11
253.25,2016-07-12
250.1300048828125,2016-07-13
255.11000061035156,2016-07-14
255.80999755859375,2016-07-15
256.0899963378906,2016-07-18
256.9100036621094,2016-07-19
255.8000030517578,2016-07-20
254.91000366210938,2016-07-21
258.6000061035156,2016-07-22
259.54998779296875,2016-07-25
259.0199890136719,2016-07-26
257.7300109863281,2016-07-27
260.4800109863281,2016-07-28
261.2099914550781,2016-07-29
260.57000732421875,2016-08-01
256.9800109863281,2016-08-02
258.9100036621094,2016-08-03
260.67999267578125,2016-08-04
262.3500061035156,2016-08-05
261.3299865722656,2016-08-08
261.9100036621094,2016-08-09
263.0899963378906,2016-08-10
265.95001220703125,2016-08-11
266.79998779296875,2016-08-12
266.9700012207031,2016-08-15
265.8999938964844,2016-08-16
265.7900085449219,2016-08-17
271.5899963378906,2016-08-18
274.54998779296875,2016-08-19
270.70001220703125,2016-08-22
275.8900146484375,2016-08-23
273.9800109863281,2016-08-24
271.45001220703125,2016-08-25
254.85000610351562,2016-08-26
254.08999633789062,2016-08-29
244.97000122070312,2016-08-30
247.2100067138672,2016-08-31
245.52000427246094,2016-09-01
246.4600067138672,2016-09-02
249.63999938964844,2016-09-06
246.74000549316406,2016-09-07
243.57000732421875,2016-09-08
238.72999572753906,2016-09-09
242.38999938964844,2016-09-12
236.75999450683594,2016-09-13
237.27000427246094,2016-09-14
232.99000549316406,2016-09-15
233.7899932861328,2016-09-16
234.5500030517578,2016-09-19
233.1999969482422,2016-09-20
239.74000549316406,2016-09-21
238.3800048828125,2016-09-22
237.00999450683594,2016-09-23
237.80999755859375,2016-09-26
243.66000366210938,2016-09-27
240.1999969482422,2016-09-28
237.1199951171875,2016-09-29
237.97999572753906,2016-09-30
237.60000610351562,2016-10-03
238.5500030517578,2016-10-04
235.60000610351562,2016-10-05
241.57000732421875,2016-10-06
239.07000732421875,2016-10-07
240.36000061035156,2016-10-10
236.66000366210938,2016-10-11
238.97000122070312,2016-10-12
266.1400146484375,2016-10-13
262.75,2016-10-14
258.7200012207031,2016-10-17
256.0400085449219,2016-10-18
256.45001220703125,2016-10-19
254.42999267578125,2016-10-20
252.36000061035156,2016-10-21
252.25,2016-10-24
246.99000549316406,2016-10-25
245.9199981689453,2016-10-26
239.86000061035156,2016-10-27
242.30999755859375,2016-10-28
243.33999633789062,2016-10-31
240.17999267578125,2016-11-01
239.2899932861328,2016-11-02
231.61000061035156,2016-11-03
228.1699981689453,2016-11-04
232.58999633789062,2016-11-07
232.6300048828125,2016-11-08
236.33999633789062,2016-11-09
236.61000061035156,2016-11-10
238.8699951171875,2016-11-11
240.41000366210938,2016-11-14
244.47000122070312,2016-11-15
246.6199951171875,2016-11-16
251.1300048828125,2016-11-17
250.08999633789062,2016-11-18
251.0,2016-11-21
258.3900146484375,2016-11-22
262.0199890136719,2016-11-23
263.6199951171875,2016-11-25
261.6000061035156,2016-11-28
260.4100036621094,2016-11-29
259.5,2016-11-30
257.4100036621094,2016-12-01
253.38999938964844,2016-12-02
257.6000061035156,2016-12-05
254.22000122070312,2016-12-06
253.94000244140625,2016-12-07
253.2899932861328,2016-12-08
251.13999938964844,2016-12-09
251.61000061035156,2016-12-12
255.02000427246094,2016-12-13
252.92999267578125,2016-12-14
256.69000244140625,2016-12-15
262.1300048828125,2016-12-16
259.9700012207031,2016-12-19
260.8900146484375,2016-12-20
262.95001220703125,2016-12-21
257.30999755859375,2016-12-22
256.8599853515625,2016-12-23
258.7300109863281,2016-12-27
255.75,2016-12-28
257.3399963378906,2016-12-29
254.94000244140625,2016-12-30
256.67999267578125,2017-01-03
260.9200134277344,2017-01-04
264.1400146484375,2017-01-05
263.29998779296875,2017-01-06
260.7900085449219,2017-01-09
262.5,2017-01-10
262.1499938964844,2017-01-11
260.95001220703125,2017-01-12
261.3999938964844,2017-01-13
263.05999755859375,2017-01-17
265.5,2017-01-18
266.1199951171875,2017-01-19
266.2200012207031,2017-01-20
266.0199890136719,2017-01-23
268.80999755859375,2017-01-24
272.010009765625,2017-01-25
272.4200134277344,2017-01-26
271.44000244140625,2017-01-27
270.17999267578125,2017-01-30
272.2799987792969,2017-01-31
269.5400085449219,2017-02-01
270.75,2017-02-02
272.05999755859375,2017-02-03
273.0799865722656,2017-02-06
272.489990234375,2017-02-07
272.82000732421875,2017-02-08
272.8699951171875,2017-02-09
269.8399963378906,2017-02-10
268.1199951171875,2017-02-13
271.4599914550781,2017-02-14
273.6400146484375,2017-02-15
272.0899963378906,2017-02-16
275.1499938964844,2017-02-17
277.260009765625,2017-02-21
277.19000244140625,2017-02-22
274.6000061035156,2017-02-23
276.3299865722656,2017-02-24
275.69000244140625,2017-02-27
273.42999267578125,2017-02-28
274.8299865722656,2017-03-01
277.45001220703125,2017-03-02
278.1499938964844,2017-03-03
275.5899963378906,2017-03-06
269.9200134277344,2017-03-07
275.4700012207031,2017-03-08
273.7699890136719,2017-03-09
286.4200134277344,2017-03-10
286.9100036621094,2017-03-13
285.3800048828125,2017-03-14
287.7799987792969,2017-03-15
286.32000732421875,2017-03-16
288.80999755859375,2017-03-17
285.7099914550781,2017-03-20
281.2799987792969,2017-03-21
283.260009765625,2017-03-22
281.2200012207031,2017-03-23
281.5299987792969,2017-03-24
280.1400146484375,2017-03-27
282.8599853515625,2017-03-28
283.42999267578125,2017-03-29
285.510009765625,2017-03-30
285.2300109863281,2017-03-31
282.0299987792969,2017-04-03
281.57000732421875,2017-04-04
281.6499938964844,2017-04-05
284.9599914550781,2017-04-06
284.5,2017-04-07
286.5899963378906,2017-04-10
286.6499938964844,2017-04-11
283.7799987792969,2017-04-12
282.67999267578125,2017-04-13
283.1700134277344,2017-04-17
282.8599853515625,2017-04-18
279.4599914550781,2017-04-19
278.7300109863281,2017-04-20
279.5,2017-04-21
278.2099914550781,2017-04-24
277.989990234375,2017-04-25
279.69000244140625,2017-04-26
281.67999267578125,2017-04-27
281.44000244140625,2017-04-28
283.2200012207031,2017-05-01
288.5899963378906,2017-05-02
290.3599853515625,2017-05-03
292.2099914550781,2017-05-04
295.4700012207031,2017-05-05
297.5400085449219,2017-05-08
299.57000732421875,2017-05-09
299.4700012207031,2017-05-10
299.9100036621094,2017-05-11
297.54998779296875,2017-05-12
295.4100036621094,2017-05-15
293.3299865722656,2017-05-16
292.0899963378906,2017-05-17
297.82000732421875,2017-05-18
294.0799865722656,2017-05-19
294.94000244140625,2017-05-22
290.54998779296875,2017-05-23
280.510009765625,2017-05-24
293.0400085449219,2017-05-25
302.3999938964844,2017-05-26
303.0,2017-05-30
304.8399963378906,2017-05-31
306.7200012207031,2017-06-01
311.4700012207031,2017-06-02
313.7300109863281,2017-06-05
306.9599914550781,2017-06-06
307.94000244140625,2017-06-07
307.2699890136719,2017-06-08
307.8699951171875,2017-06-09
301.0199890136719,2017-06-12
302.69000244140625,2017-06-13
302.2099914550781,2017-06-14
300.1300048828125,2017-06-15
295.94000244140625,2017-06-16
294.1700134277344,2017-06-19
296.5,2017-06-20
288.8399963378906,2017-06-21
284.1400146484375,2017-06-22
284.7099914550781,2017-06-23
289.7200012207031,2017-06-26
282.8599853515625,2017-06-27
285.2799987792969,2017-06-28
285.8800048828125,2017-06-29
287.3399963378906,2017-06-30
283.3599853515625,2017-07-03
279.0400085449219,2017-07-05
273.239990234375,2017-07-06
276.9700012207031,2017-07-07
268.82000732421875,2017-07-10
255.97999572753906,2017-07-11
261.8599853515625,2017-07-12
257.3999938964844,2017-07-13
261.739990234375,2017-07-14
253.94000244140625,2017-07-17
258.75,2017-07-18
256.75,2017-07-19
255.74000549316406,2017-07-20
253.39999389648438,2017-07-21
252.0800018310547,2017-07-24
256.6099853515625,2017-07-25
247.24000549316406,2017-07-26
249.42999267578125,2017-07-27
248.60000610351562,2017-07-28
251.2100067138672,2017-07-31
255.27000427246094,2017-08-01
247.97000122070312,2017-08-02
251.27999877929688,2017-08-03
250.1999969482422,2017-08-04
248.80999755859375,2017-08-07
250.63999938964844,2017-08-08
253.0800018310547,2017-08-09
246.8699951171875,2017-08-10
251.0500030517578,2017-08-11
248.47000122070312,2017-08-14
237.6699981689453,2017-08-15
243.42999267578125,2017-08-16
241.42999267578125,2017-08-17
244.1999969482422,2017-08-18
234.2100067138672,2017-08-21
231.64999389648438,2017-08-22
232.05999755859375,2017-08-23
233.7100067138672,2017-08-24
212.36000061035156,2017-08-25
207.75,2017-08-28
211.77999877929688,2017-08-29
213.57000732421875,2017-08-30
221.00999450683594,2017-08-31
221.72999572753906,2017-09-01
223.89999389648438,2017-09-05
228.0,2017-09-06
230.52999877929688,2017-09-07
226.97999572753906,2017-09-08
228.60000610351562,2017-09-11
226.8800048828125,2017-09-12
226.41000366210938,2017-09-13
223.92999267578125,2017-09-14
224.6699981689453,2017-09-15
227.0800018310547,2017-09-18
224.4499969482422,2017-09-19
223.83999633789062,2017-09-20
219.74000549316406,2017-09-21
219.1699981689453,2017-09-22
218.88999938964844,2017-09-25
218.99000549316406,2017-09-26
227.66000366210938,2017-09-27
226.88999938964844,2017-09-28
226.05999755859375,2017-09-29
223.8000030517578,2017-10-02
227.6199951171875,2017-10-03
223.52000427246094,2017-10-04
220.6300048828125,2017-10-05
219.91000366210938,2017-10-06
217.33999633789062,2017-10-09
212.69000244140625,2017-10-10
207.88999938964844,2017-10-11
190.16000366210938,2017-10-12
198.5800018310547,2017-10-13
193.6999969482422,2017-10-16
202.27999877929688,2017-10-17
198.3699951171875,2017-10-18
204.6199951171875,2017-10-19
204.83999633789062,2017-10-20
202.36000061035156,2017-10-23
203.30999755859375,2017-10-24
201.2899932861328,2017-10-25
200.50999450683594,2017-10-26
198.92999267578125,2017-10-27
201.69000244140625,2017-10-30
201.7899932861328,2017-10-31
204.8300018310547,2017-11-01
202.89999389648438,2017-11-02
202.0500030517578,2017-11-03
201.3300018310547,2017-11-06
198.00999450683594,2017-11-07
195.89999389648438,2017-11-08
199.19000244140625,2017-11-09
200.75999450683594,2017-11-10
198.02999877929688,2017-11-13
199.0500030517578,2017-11-14
199.99000549316406,2017-11-15
205.9600067138672,2017-11-16
215.10000610351562,2017-11-17
209.16000366210938,2017-11-20
209.9600067138672,2017-11-21
212.3000030517578,2017-11-22
210.3699951171875,2017-11-24
206.69000244140625,2017-11-27
217.07000732421875,2017-11-28
223.10000610351562,2017-11-29
221.7100067138672,2017-11-30
212.5800018310547,2017-12-01
221.63999938964844,2017-12-04
223.97000122070312,2017-12-05
223.13999938964844,2017-12-06
221.58999633789062,2017-12-07
224.5399932861328,2017-12-08
216.13999938964844,2017-12-11
214.8699951171875,2017-12-12
215.02999877929688,2017-12-13
217.1699981689453,2017-12-14
218.25,2017-12-15
222.66000366210938,2017-12-18
227.47000122070312,2017-12-19
226.0,2017-12-20
228.57000732421875,2017-12-21
226.27000427246094,2017-12-22
226.67999267578125,2017-12-26
225.64999389648438,2017-12-27
225.3300018310547,2017-12-28
223.66000366210938,2017-12-29
229.6300048828125,2018-01-02
245.1199951171875,2018-01-03
244.8800048828125,2018-01-04
237.9600067138672,2018-01-05
231.13999938964844,2018-01-08
232.9199981689453,2018-01-09
230.4499969482422,2018-01-10
233.14999389648438,2018-01-11
237.32000732421875,2018-01-12
237.1199951171875,2018-01-16
238.69000244140625,2018-01-17
243.14999389648438,2018-01-18
244.1300048828125,2018-01-19
235.00999450683594,2018-01-22
228.7899932861328,2018-01-23
224.30999755859375,2018-01-24
227.2899932861328,2018-01-25
227.69000244140625,2018-01-26
229.14999389648438,2018-01-29
226.0500030517578,2018-01-30
222.10000610351562,2018-01-31
219.39999389648438,2018-02-01
219.47000122070312,2018-02-02
212.99000549316406,2018-02-05
218.58999633789062,2018-02-06
218.05999755859375,2018-02-07
209.08999633789062,2018-02-08
218.5500030517578,2018-02-09
209.47999572753906,2018-02-12
206.7899932861328,2018-02-13
206.75999450683594,2018-02-14
204.0,2018-02-15
203.14999389648438,2018-02-16
201.1300048828125,2018-02-20
201.19000244140625,2018-02-21
204.0500030517578,2018-02-22
207.11000061035156,2018-02-23
198.92999267578125,2018-02-26
203.05999755859375,2018-02-27
203.35000610351562,2018-02-28
200.7100067138672,2018-03-01
194.0,2018-03-02
197.8800048828125,2018-03-05
200.22000122070312,2018-03-06
201.07000732421875,2018-03-07
206.5399932861328,2018-03-08
205.9199981689453,2018-03-09
207.6199951171875,2018-03-12
208.39999389648438,2018-03-13
201.99000549316406,2018-03-14
206.13999938964844,2018-03-15
221.8800048828125,2018-03-16
215.60000610351562,2018-03-19
215.6300048828125,2018-03-20
213.0,2018-03-21
207.36000061035156,2018-03-22
202.2899932861328,2018-03-23
207.89999389648438,2018-03-26
204.9199981689453,2018-03-27
205.11000061035156,2018-03-28
204.27000427246094,2018-03-29
203.1300048828125,2018-04-02
204.3800048828125,2018-04-03
206.32000732421875,2018-04-04
206.9199981689453,2018-04-05
208.25999450683594,2018-04-06
212.14999389648438,2018-04-09
221.05999755859375,2018-04-10
213.3000030517578,2018-04-11
217.80999755859375,2018-04-12
220.8800048828125,2018-04-13
227.92999267578125,2018-04-16
233.58999633789062,2018-04-17
233.0399932861328,2018-04-18
234.16000366210938,2018-04-19
235.0500030517578,2018-04-20
238.64999389648438,2018-04-23
233.94000244140625,2018-04-24
236.1999969482422,2018-04-25
243.61000061035156,2018-04-26
248.80999755859375,2018-04-27
250.91000366210938,2018-04-30
250.6199951171875,2018-05-01
248.4199981689453,2018-05-02
246.8699951171875,2018-05-03
253.74000549316406,2018-05-04
253.07000732421875,2018-05-07
249.22999572753906,2018-05-08
248.89999389648438,2018-05-09
247.5,2018-05-10
250.0,2018-05-11
247.0399932861328,2018-05-14
250.38999938964844,2018-05-15
252.02000427246094,2018-05-16
257.6000061035156,2018-05-17
255.58999633789062,2018-05-18
254.77000427246094,2018-05-21
252.69000244140625,2018-05-22
252.97000122070312,2018-05-23
251.72000122070312,2018-05-24
251.0500030517578,2018-05-25
253.69000244140625,2018-05-29
253.47999572753906,2018-05-30
246.91000366210938,2018-05-31
245.14999389648438,2018-06-01
256.6000061035156,2018-06-04
253.92999267578125,2018-06-05
255.85000610351562,2018-06-06
256.9200134277344,2018-06-07
253.05999755859375,2018-06-08
251.83999633789062,2018-06-11
248.2899932861328,2018-06-12
247.52000427246094,2018-06-13
246.60000610351562,2018-06-14
247.8800048828125,2018-06-15
247.25999450683594,2018-06-18
246.25999450683594,2018-06-19
251.27999877929688,2018-06-20
250.35000610351562,2018-06-21
249.75999450683594,2018-06-22
241.61000061035156,2018-06-25
238.75,2018-06-26
236.0500030517578,2018-06-27
239.6699981689453,2018-06-28
233.4600067138672,2018-06-29
232.5399932861328,2018-07-02
235.27999877929688,2018-07-03
237.86000061035156,2018-07-05
242.61000061035156,2018-07-06
250.6999969482422,2018-07-09
254.61000061035156,2018-07-10
252.1999969482422,2018-07-11
252.8699951171875,2018-07-12
259.8699951171875,2018-07-13
255.5,2018-07-16
253.0800018310547,2018-07-17
250.63999938964844,2018-07-18
257.4100036621094,2018-07-19
254.52000427246094,2018-07-20
255.0500030517578,2018-07-23
249.24000549316406,2018-07-24
253.38999938964844,2018-07-25
251.8800048828125,2018-07-26
249.99000549316406,2018-07-27
243.5399932861328,2018-07-30
244.38999938964844,2018-07-31
238.0,2018-08-01
234.80999755859375,2018-08-02
235.02000427246094,2018-08-03
236.10000610351562,2018-08-06
239.0500030517578,2018-08-07
236.0,2018-08-08
236.14999389648438,2018-08-09
236.52000427246094,2018-08-10
233.44000244140625,2018-08-13
236.02000427246094,2018-08-14
231.97999572753906,2018-08-15
233.1699981689453,2018-08-16
235.0399932861328,2018-08-17
239.32000732421875,2018-08-20
242.17999267578125,2018-08-21
234.6999969482422,2018-08-22
239.39999389648438,2018-08-23
241.6699981689453,2018-08-24
240.83999633789062,2018-08-27
242.47000122070312,2018-08-28
241.72999572753906,2018-08-29
244.41000366210938,2018-08-30
260.0,2018-08-31
274.3699951171875,2018-09-04
274.92999267578125,2018-09-05
275.6600036621094,2018-09-06
285.79998779296875,2018-09-07
285.9599914550781,2018-09-10
286.7300109863281,2018-09-11
283.6300048828125,2018-09-12
280.5199890136719,2018-09-13
279.1000061035156,2018-09-14
281.45001220703125,2018-09-17
282.8699951171875,2018-09-18
287.1600036621094,2018-09-19
284.760009765625,2018-09-20
280.7699890136719,2018-09-21
280.989990234375,2018-09-24
277.4599914550781,2018-09-25
278.3299865722656,2018-09-26
279.2799987792969,2018-09-27
282.1199951171875,2018-09-28
282.9599914550781,2018-10-01
279.9700012207031,2018-10-02
278.8699951171875,2018-10-03
275.0,2018-10-04
269.8500061035156,2018-10-05
273.489990234375,2018-10-08
275.67999267578125,2018-10-09
268.1300048828125,2018-10-10
267.57000732421875,2018-10-11
275.6400146484375,2018-10-12
281.7300109863281,2018-10-15
285.4100036621094,2018-10-16
281.9200134277344,2018-10-17
273.44000244140625,2018-10-18
270.7799987792969,2018-10-19
274.6099853515625,2018-10-22
272.04998779296875,2018-10-23
267.0299987792969,2018-10-24
272.239990234375,2018-10-25
274.8900146484375,2018-10-26
278.5,2018-10-29
266.989990234375,2018-10-30
274.5199890136719,2018-10-31
272.95001220703125,2018-11-01
281.95001220703125,2018-11-02
285.1300048828125,2018-11-05
291.7900085449219,2018-11-06
290.510009765625,2018-11-07
304.489990234375,2018-11-08
308.1199951171875,2018-11-09
308.989990234375,2018-11-12
314.25,2018-11-13
313.1300048828125,2018-11-14
311.80999755859375,2018-11-15
313.55999755859375,2018-11-16
313.2799987792969,2018-11-19
302.1400146484375,2018-11-20
303.760009765625,2018-11-21
303.32000732421875,2018-11-23
301.1099853515625,2018-11-26
296.8299865722656,2018-11-27
295.1400146484375,2018-11-28
300.3699951171875,2018-11-29
297.7900085449219,2018-11-30
306.489990234375,2018-12-03
291.1300048828125,2018-12-04
292.9200134277344,2018-12-06
254.47000122070312,2018-12-07
251.10000610351562,2018-12-10
247.86000061035156,2018-12-11
255.14999389648438,2018-12-12
251.52000427246094,2018-12-13
246.85000610351562,2018-12-14
241.9499969482422,2018-12-17
240.91000366210938,2018-12-18
239.22999572753906,2018-12-19
234.00999450683594,2018-12-20
230.49000549316406,2018-12-21
229.05999755859375,2018-12-24
242.1999969482422,2018-12-26
242.27000427246094,2018-12-27
239.4499969482422,2018-12-28
244.83999633789062,2018-12-31
247.97000122070312,2019-01-02
243.36000061035156,2019-01-03
255.02999877929688,2019-01-04
271.0,2019-01-07
276.0,2019-01-08
281.19000244140625,2019-01-09
277.0299987792969,2019-01-10
284.1099853515625,2019-01-11
274.8999938964844,2019-01-14
278.489990234375,2019-01-15
282.010009765625,2019-01-16
