MCIC,Date
3446.9697265625,2001-12-26
3446.9697265625,2001-12-27
6886.36376953125,2001-12-28
3446.9697265625,2001-12-31
3446.9697265625,2002-01-02
10333.3330078125,2002-01-03
10333.3330078125,2002-01-04
3446.9697265625,2002-01-07
3446.9697265625,2002-01-08
3446.9697265625,2002-01-09
3446.9697265625,2002-01-10
3446.9697265625,2002-01-11
3446.9697265625,2002-01-14
3446.9697265625,2002-01-15
3446.9697265625,2002-01-16
3446.9697265625,2002-01-17
3446.9697265625,2002-01-18
3446.9697265625,2002-01-22
3446.9697265625,2002-01-23
3446.9697265625,2002-01-24
3446.9697265625,2002-01-25
3446.9697265625,2002-01-28
3446.9697265625,2002-01-29
3446.9697265625,2002-01-30
3446.9697265625,2002-01-31
3446.9697265625,2002-02-01
3446.9697265625,2002-02-04
3446.9697265625,2002-02-05
3446.9697265625,2002-02-06
3446.9697265625,2002-02-07
3446.9697265625,2002-02-08
3446.9697265625,2002-02-11
3446.9697265625,2002-02-12
3446.9697265625,2002-02-13
3446.9697265625,2002-02-14
3446.9697265625,2002-02-15
3446.9697265625,2002-02-19
3446.9697265625,2002-02-20
3446.9697265625,2002-02-21
3446.9697265625,2002-02-22
3446.9697265625,2002-02-25
3446.9697265625,2002-02-26
3446.9697265625,2002-02-27
3446.9697265625,2002-02-28
3446.9697265625,2002-03-01
3446.9697265625,2002-03-04
3446.9697265625,2002-03-05
3446.9697265625,2002-03-06
3446.9697265625,2002-03-07
3446.9697265625,2002-03-08
3446.9697265625,2002-03-11
3446.9697265625,2002-03-12
3446.9697265625,2002-03-13
3446.9697265625,2002-03-14
3446.9697265625,2002-03-15
3446.9697265625,2002-03-18
3446.9697265625,2002-03-19
3446.9697265625,2002-03-20
3446.9697265625,2002-03-21
3446.9697265625,2002-03-22
6886.36376953125,2002-03-25
13772.7275390625,2002-03-26
13772.7275390625,2002-03-27
13772.7275390625,2002-03-28
17219.697265625,2002-04-01
17219.697265625,2002-04-02
10333.3330078125,2002-04-03
17219.697265625,2002-04-04
20659.091796875,2002-04-05
17219.697265625,2002-04-08
13772.7275390625,2002-04-09
13772.7275390625,2002-04-10
6886.36376953125,2002-04-11
6886.36376953125,2002-04-12
6886.36376953125,2002-04-15
6886.36376953125,2002-04-16
6886.36376953125,2002-04-17
6886.36376953125,2002-04-18
6886.36376953125,2002-04-19
6886.36376953125,2002-04-22
6886.36376953125,2002-04-23
6886.36376953125,2002-04-24
6886.36376953125,2002-04-25
6886.36376953125,2002-04-26
6886.36376953125,2002-04-29
10333.3330078125,2002-04-30
10333.3330078125,2002-05-01
10333.3330078125,2002-05-02
10333.3330078125,2002-05-03
10333.3330078125,2002-05-06
3446.9697265625,2002-05-07
3446.9697265625,2002-05-08
3446.9697265625,2002-05-09
3446.9697265625,2002-05-10
3446.9697265625,2002-05-13
10333.3330078125,2002-05-14
10333.3330078125,2002-05-15
6886.36376953125,2002-05-16
6886.36376953125,2002-05-17
6886.36376953125,2002-05-20
3446.9697265625,2002-05-21
3446.9697265625,2002-05-22
3446.9697265625,2002-05-23
3446.9697265625,2002-05-24
3446.9697265625,2002-05-28
3446.9697265625,2002-05-29
3446.9697265625,2002-05-30
3446.9697265625,2002-05-31
3446.9697265625,2002-06-03
3446.9697265625,2002-06-04
3446.9697265625,2002-06-05
3446.9697265625,2002-06-06
3446.9697265625,2002-06-07
3446.9697265625,2002-06-10
3446.9697265625,2002-06-11
3446.9697265625,2002-06-12
3446.9697265625,2002-06-13
3446.9697265625,2002-06-14
3446.9697265625,2002-06-17
3446.9697265625,2002-06-18
3446.9697265625,2002-06-19
3446.9697265625,2002-06-20
3446.9697265625,2002-06-21
3446.9697265625,2002-06-24
3446.9697265625,2002-06-25
3446.9697265625,2002-06-26
3446.9697265625,2002-06-27
3446.9697265625,2002-06-28
3446.9697265625,2002-07-01
3446.9697265625,2002-07-02
3446.9697265625,2002-07-03
3446.9697265625,2002-07-05
3446.9697265625,2002-07-08
3446.9697265625,2002-07-09
3446.9697265625,2002-07-10
3446.9697265625,2002-07-11
3446.9697265625,2002-07-12
3446.9697265625,2002-07-15
3446.9697265625,2002-07-16
3446.9697265625,2002-07-17
3446.9697265625,2002-07-18
3446.9697265625,2002-07-19
3446.9697265625,2002-07-22
3446.9697265625,2002-07-23
3446.9697265625,2002-07-24
3446.9697265625,2002-07-25
3446.9697265625,2002-07-26
3446.9697265625,2002-07-29
3446.9697265625,2002-07-30
3446.9697265625,2002-07-31
3446.9697265625,2002-08-01
3446.9697265625,2002-08-02
3446.9697265625,2002-08-05
3446.9697265625,2002-08-06
3446.9697265625,2002-08-07
3446.9697265625,2002-08-08
3446.9697265625,2002-08-09
3446.9697265625,2002-08-12
3446.9697265625,2002-08-13
3446.9697265625,2002-08-14
3446.9697265625,2002-08-15
3446.9697265625,2002-08-16
3446.9697265625,2002-08-19
3446.9697265625,2002-08-20
3446.9697265625,2002-08-21
3446.9697265625,2002-08-22
3446.9697265625,2002-08-23
3446.9697265625,2002-08-26
3446.9697265625,2002-08-27
3446.9697265625,2002-08-28
3446.9697265625,2002-08-29
3446.9697265625,2002-08-30
3446.9697265625,2002-09-03
3446.9697265625,2002-09-04
3446.9697265625,2002-09-05
3446.9697265625,2002-09-06
3446.9697265625,2002-09-09
3446.9697265625,2002-09-10
3446.9697265625,2002-09-11
3446.9697265625,2002-09-12
3446.9697265625,2002-09-13
3446.9697265625,2002-09-16
3446.9697265625,2002-09-17
3446.9697265625,2002-09-18
3446.9697265625,2002-09-19
3446.9697265625,2002-09-20
3446.9697265625,2002-09-23
3446.9697265625,2002-09-24
3446.9697265625,2002-09-25
3446.9697265625,2002-09-26
3446.9697265625,2002-09-27
3446.9697265625,2002-09-30
3446.9697265625,2002-10-01
3446.9697265625,2002-10-02
3446.9697265625,2002-10-03
3446.9697265625,2002-10-04
3446.9697265625,2002-10-07
3446.9697265625,2002-10-08
3446.9697265625,2002-10-09
3446.9697265625,2002-10-10
3446.9697265625,2002-10-11
3446.9697265625,2002-10-14
3446.9697265625,2002-10-15
3446.9697265625,2002-10-16
3446.9697265625,2002-10-17
3446.9697265625,2002-10-18
3446.9697265625,2002-10-21
3446.9697265625,2002-10-22
3446.9697265625,2002-10-23
3446.9697265625,2002-10-24
3446.9697265625,2002-10-25
3446.9697265625,2002-10-28
3446.9697265625,2002-10-29
3446.9697265625,2002-10-30
3446.9697265625,2002-10-31
3446.9697265625,2002-11-01
3446.9697265625,2002-11-04
3446.9697265625,2002-11-05
3446.9697265625,2002-11-06
3446.9697265625,2002-11-07
3446.9697265625,2002-11-08
3446.9697265625,2002-11-11
3446.9697265625,2002-11-12
3446.9697265625,2002-11-13
3446.9697265625,2002-11-14
3446.9697265625,2002-11-15
3446.9697265625,2002-11-18
3446.9697265625,2002-11-19
3446.9697265625,2002-11-20
3446.9697265625,2002-11-21
3446.9697265625,2002-11-22
3446.9697265625,2002-11-25
3446.9697265625,2002-11-26
3446.9697265625,2002-11-27
3446.9697265625,2002-11-29
3446.9697265625,2002-12-02
3446.9697265625,2002-12-03
3446.9697265625,2002-12-04
3446.9697265625,2002-12-05
3446.9697265625,2002-12-06
3446.9697265625,2002-12-09
3446.9697265625,2002-12-10
3446.9697265625,2002-12-11
3446.9697265625,2002-12-12
3446.9697265625,2002-12-13
3446.9697265625,2002-12-16
3446.9697265625,2002-12-17
3446.9697265625,2002-12-18
3446.9697265625,2002-12-19
3446.9697265625,2002-12-20
3446.9697265625,2002-12-23
3446.9697265625,2002-12-24
3446.9697265625,2002-12-26
3446.9697265625,2002-12-27
3446.9697265625,2002-12-30
3446.9697265625,2002-12-31
3446.9697265625,2003-01-02
3446.9697265625,2003-01-03
3446.9697265625,2003-01-06
3446.9697265625,2003-01-07
3446.9697265625,2003-01-08
3446.9697265625,2003-01-09
3446.9697265625,2003-01-10
3446.9697265625,2003-01-13
3446.9697265625,2003-01-14
3446.9697265625,2003-01-15
3446.9697265625,2003-01-16
3446.9697265625,2003-01-17
3446.9697265625,2003-01-21
3446.9697265625,2003-01-22
3446.9697265625,2003-01-23
3446.9697265625,2003-01-24
3446.9697265625,2003-01-27
3446.9697265625,2003-01-28
3446.9697265625,2003-01-29
3446.9697265625,2003-01-30
3446.9697265625,2003-01-31
3446.9697265625,2003-02-03
3446.9697265625,2003-02-04
3446.9697265625,2003-02-05
3446.9697265625,2003-02-06
3446.9697265625,2003-02-07
3446.9697265625,2003-02-10
3446.9697265625,2003-02-11
3446.9697265625,2003-02-12
3446.9697265625,2003-02-13
3446.9697265625,2003-02-14
3446.9697265625,2003-02-18
3446.9697265625,2003-02-19
3446.9697265625,2003-02-20
3446.9697265625,2003-02-21
3446.9697265625,2003-02-24
3446.9697265625,2003-02-25
3446.9697265625,2003-02-26
3446.9697265625,2003-02-27
3446.9697265625,2003-02-28
3446.9697265625,2003-03-03
3446.9697265625,2003-03-04
3446.9697265625,2003-03-05
3446.9697265625,2003-03-06
3446.9697265625,2003-03-07
3446.9697265625,2003-03-10
3446.9697265625,2003-03-11
3446.9697265625,2003-03-12
3446.9697265625,2003-03-13
3446.9697265625,2003-03-14
3446.9697265625,2003-03-17
3446.9697265625,2003-03-18
3446.9697265625,2003-03-19
3446.9697265625,2003-03-20
3446.9697265625,2003-03-21
3446.9697265625,2003-03-24
3446.9697265625,2003-03-25
3446.9697265625,2003-03-26
3446.9697265625,2003-03-27
3446.9697265625,2003-03-28
3446.9697265625,2003-03-31
3446.9697265625,2003-04-01
3446.9697265625,2003-04-02
3446.9697265625,2003-04-03
3446.9697265625,2003-04-04
3446.9697265625,2003-04-07
3446.9697265625,2003-04-08
3446.9697265625,2003-04-09
3446.9697265625,2003-04-10
3446.9697265625,2003-04-11
3446.9697265625,2003-04-14
3446.9697265625,2003-04-15
3446.9697265625,2003-04-16
3446.9697265625,2003-04-17
3446.9697265625,2003-04-21
3446.9697265625,2003-04-22
3446.9697265625,2003-04-23
3446.9697265625,2003-04-24
3446.9697265625,2003-04-25
3446.9697265625,2003-04-28
3446.9697265625,2003-04-29
3446.9697265625,2003-04-30
3446.9697265625,2003-05-01
3446.9697265625,2003-05-02
3446.9697265625,2003-05-05
3446.9697265625,2003-05-06
3446.9697265625,2003-05-07
3446.9697265625,2003-05-08
3446.9697265625,2003-05-09
3446.9697265625,2003-05-12
3446.9697265625,2003-05-13
3446.9697265625,2003-05-14
3446.9697265625,2003-05-15
3446.9697265625,2003-05-16
3446.9697265625,2003-05-19
3446.9697265625,2003-05-20
3446.9697265625,2003-05-21
3446.9697265625,2003-05-22
6886.36376953125,2003-05-23
6886.36376953125,2003-05-27
6886.36376953125,2003-05-28
6886.36376953125,2003-05-29
6886.36376953125,2003-05-30
6886.36376953125,2003-06-02
6886.36376953125,2003-06-03
6886.36376953125,2003-06-04
6886.36376953125,2003-06-05
6886.36376953125,2003-06-06
6886.36376953125,2003-06-09
6886.36376953125,2003-06-10
6886.36376953125,2003-06-11
6886.36376953125,2003-06-12
6886.36376953125,2003-06-13
6886.36376953125,2003-06-16
6886.36376953125,2003-06-17
6886.36376953125,2003-06-18
6886.36376953125,2003-06-19
6886.36376953125,2003-06-20
6886.36376953125,2003-06-23
6886.36376953125,2003-06-24
6886.36376953125,2003-06-25
6886.36376953125,2003-06-26
6886.36376953125,2003-06-27
6886.36376953125,2003-06-30
6886.36376953125,2003-07-01
6886.36376953125,2003-07-02
6886.36376953125,2003-07-03
6886.36376953125,2003-07-07
6886.36376953125,2003-07-08
6886.36376953125,2003-07-09
6886.36376953125,2003-07-10
6886.36376953125,2003-07-11
6886.36376953125,2003-07-14
6886.36376953125,2003-07-15
6886.36376953125,2003-07-16
6886.36376953125,2003-07-17
6886.36376953125,2003-07-18
6886.36376953125,2003-07-21
6886.36376953125,2003-07-22
6886.36376953125,2003-07-23
6886.36376953125,2003-07-24
6886.36376953125,2003-07-25
6886.36376953125,2003-07-28
6886.36376953125,2003-07-29
6886.36376953125,2003-07-30
6886.36376953125,2003-07-31
6886.36376953125,2003-08-01
6886.36376953125,2003-08-04
6886.36376953125,2003-08-05
6886.36376953125,2003-08-06
6886.36376953125,2003-08-07
6886.36376953125,2003-08-08
6886.36376953125,2003-08-11
6886.36376953125,2003-08-12
6886.36376953125,2003-08-13
6886.36376953125,2003-08-14
6886.36376953125,2003-08-15
6886.36376953125,2003-08-18
6886.36376953125,2003-08-19
6886.36376953125,2003-08-20
6886.36376953125,2003-08-21
6886.36376953125,2003-08-22
6886.36376953125,2003-08-25
6886.36376953125,2003-08-26
6886.36376953125,2003-08-27
6886.36376953125,2003-08-28
6886.36376953125,2003-08-29
6886.36376953125,2003-09-02
6886.36376953125,2003-09-03
6886.36376953125,2003-09-04
6886.36376953125,2003-09-05
6886.36376953125,2003-09-08
6886.36376953125,2003-09-09
6886.36376953125,2003-09-10
6886.36376953125,2003-09-11
6886.36376953125,2003-09-12
6886.36376953125,2003-09-15
6886.36376953125,2003-09-16
6886.36376953125,2003-09-17
6886.36376953125,2003-09-18
6886.36376953125,2003-09-19
6886.36376953125,2003-09-22
6886.36376953125,2003-09-23
6886.36376953125,2003-09-24
6886.36376953125,2003-09-25
6886.36376953125,2003-09-26
6886.36376953125,2003-09-29
6886.36376953125,2003-09-30
6886.36376953125,2003-10-01
6886.36376953125,2003-10-02
6886.36376953125,2003-10-03
6886.36376953125,2003-10-06
6886.36376953125,2003-10-07
6886.36376953125,2003-10-08
6886.36376953125,2003-10-09
6886.36376953125,2003-10-10
6886.36376953125,2003-10-13
6886.36376953125,2003-10-14
6886.36376953125,2003-10-15
6886.36376953125,2003-10-16
6886.36376953125,2003-10-17
6886.36376953125,2003-10-20
6886.36376953125,2003-10-21
6886.36376953125,2003-10-22
6886.36376953125,2003-10-23
6886.36376953125,2003-10-24
6886.36376953125,2003-10-27
6886.36376953125,2003-10-28
6886.36376953125,2003-10-29
6886.36376953125,2003-10-30
6886.36376953125,2003-10-31
6886.36376953125,2003-11-03
6886.36376953125,2003-11-04
6886.36376953125,2003-11-05
6886.36376953125,2003-11-06
3446.9697265625,2003-11-07
3446.9697265625,2003-11-10
3446.9697265625,2003-11-11
3446.9697265625,2003-11-12
3446.9697265625,2003-11-13
3446.9697265625,2003-11-14
3446.9697265625,2003-11-17
3446.9697265625,2003-11-18
3446.9697265625,2003-11-19
3446.9697265625,2003-11-20
3446.9697265625,2003-11-21
3446.9697265625,2003-11-24
3446.9697265625,2003-11-25
3446.9697265625,2003-11-26
3446.9697265625,2003-11-28
3446.9697265625,2003-12-01
3446.9697265625,2003-12-02
3446.9697265625,2003-12-03
3446.9697265625,2003-12-04
3446.9697265625,2003-12-05
3446.9697265625,2003-12-08
3446.9697265625,2003-12-09
3446.9697265625,2003-12-10
3446.9697265625,2003-12-11
3446.9697265625,2003-12-12
3446.9697265625,2003-12-15
3446.9697265625,2003-12-16
3446.9697265625,2003-12-17
3446.9697265625,2003-12-18
3446.9697265625,2003-12-19
3446.9697265625,2003-12-22
3446.9697265625,2003-12-23
3446.9697265625,2003-12-24
3446.9697265625,2003-12-26
3446.9697265625,2003-12-29
340.9090881347656,2003-12-30
272.7272644042969,2003-12-31
272.7272644042969,2004-01-02
272.7272644042969,2004-01-05
272.7272644042969,2004-01-06
272.7272644042969,2004-01-07
272.7272644042969,2004-01-08
272.7272644042969,2004-01-09
272.7272644042969,2004-01-12
136.36363220214844,2004-01-13
136.36363220214844,2004-01-14
106.06060791015625,2004-01-15
68.18181610107422,2004-01-16
68.18181610107422,2004-01-20
68.18181610107422,2004-01-21
68.18181610107422,2004-01-22
68.18181610107422,2004-01-23
68.18181610107422,2004-01-26
68.18181610107422,2004-01-27
68.18181610107422,2004-01-28
68.18181610107422,2004-01-29
68.18181610107422,2004-01-30
68.18181610107422,2004-02-02
68.18181610107422,2004-02-03
68.18181610107422,2004-02-04
68.18181610107422,2004-02-05
68.18181610107422,2004-02-06
68.18181610107422,2004-02-09
68.18181610107422,2004-02-10
68.18181610107422,2004-02-11
68.18181610107422,2004-02-12
68.18181610107422,2004-02-13
68.18181610107422,2004-02-17
68.18181610107422,2004-02-18
68.18181610107422,2004-02-19
68.18181610107422,2004-02-20
68.18181610107422,2004-02-23
68.18181610107422,2004-02-24
68.18181610107422,2004-02-25
68.18181610107422,2004-02-26
68.18181610107422,2004-02-27
68.18181610107422,2004-03-01
68.18181610107422,2004-03-02
68.18181610107422,2004-03-03
68.18181610107422,2004-03-04
68.18181610107422,2004-03-05
68.18181610107422,2004-03-08
68.18181610107422,2004-03-09
204.5454559326172,2004-03-10
204.5454559326172,2004-03-11
204.5454559326172,2004-03-12
204.5454559326172,2004-03-15
204.5454559326172,2004-03-16
204.5454559326172,2004-03-17
204.5454559326172,2004-03-18
204.5454559326172,2004-03-19
106.06060791015625,2004-03-22
106.06060791015625,2004-03-23
106.06060791015625,2004-03-24
106.06060791015625,2004-03-25
106.06060791015625,2004-03-26
106.06060791015625,2004-03-29
106.06060791015625,2004-03-30
106.06060791015625,2004-03-31
106.06060791015625,2004-04-01
340.9090881347656,2004-04-02
340.9090881347656,2004-04-05
340.9090881347656,2004-04-06
174.24241638183594,2004-04-07
98.48484802246094,2004-04-08
128.78787231445312,2004-04-12
151.51515197753906,2004-04-13
204.5454559326172,2004-04-14
272.7272644042969,2004-04-15
219.6969757080078,2004-04-16
181.81817626953125,2004-04-19
181.81817626953125,2004-04-20
166.6666717529297,2004-04-21
189.39393615722656,2004-04-22
174.24241638183594,2004-04-23
159.09091186523438,2004-04-26
90.90908813476562,2004-04-27
90.90908813476562,2004-04-28
75.75757598876953,2004-04-29
98.48484802246094,2004-04-30
83.33333587646484,2004-05-03
90.90908813476562,2004-05-04
75.75757598876953,2004-05-05
174.24241638183594,2004-05-06
189.39393615722656,2004-05-07
189.39393615722656,2004-05-10
204.5454559326172,2004-05-11
181.81817626953125,2004-05-12
166.6666717529297,2004-05-13
174.24241638183594,2004-05-14
212.1212158203125,2004-05-17
250.0,2004-05-18
227.27272033691406,2004-05-19
242.4242401123047,2004-05-20
257.57574462890625,2004-05-21
242.4242401123047,2004-05-24
204.5454559326172,2004-05-25
189.39393615722656,2004-05-26
234.84848022460938,2004-05-27
227.27272033691406,2004-05-28
189.39393615722656,2004-06-01
189.39393615722656,2004-06-02
189.39393615722656,2004-06-03
159.09091186523438,2004-06-04
159.09091186523438,2004-06-07
189.39393615722656,2004-06-08
174.24241638183594,2004-06-09
181.81817626953125,2004-06-10
174.24241638183594,2004-06-14
174.24241638183594,2004-06-15
196.96969604492188,2004-06-16
189.39393615722656,2004-06-17
174.24241638183594,2004-06-18
121.21212005615234,2004-06-21
121.21212005615234,2004-06-22
90.90908813476562,2004-06-23
83.33333587646484,2004-06-24
60.60606002807617,2004-06-25
53.030303955078125,2004-06-28
45.45454406738281,2004-06-29
45.45454406738281,2004-06-30
37.878787994384766,2004-07-01
53.030303955078125,2004-07-02
45.45454406738281,2004-07-06
37.878787994384766,2004-07-07
37.878787994384766,2004-07-08
37.878787994384766,2004-07-09
37.878787994384766,2004-07-12
30.303030014038086,2004-07-13
30.303030014038086,2004-07-14
30.303030014038086,2004-07-15
15.151515007019043,2004-07-16
7.575757026672363,2004-07-19
15.151515007019043,2004-07-20
15.151515007019043,2004-07-21
7.575757026672363,2004-07-22
7.575757026672363,2004-07-23
7.575757026672363,2004-07-26
7.575757026672363,2004-07-27
7.575757026672363,2004-07-28
7.575757026672363,2004-07-29
7.575757026672363,2004-07-30
7.575757026672363,2004-08-02
7.575757026672363,2004-08-03
7.575757026672363,2004-08-04
7.575757026672363,2004-08-05
7.575757026672363,2004-08-06
7.575757026672363,2004-08-09
7.575757026672363,2004-08-10
7.575757026672363,2004-08-11
7.575757026672363,2004-08-12
7.575757026672363,2004-08-13
7.575757026672363,2004-08-16
7.575757026672363,2004-08-17
7.575757026672363,2004-08-18
7.575757026672363,2004-08-19
7.575757026672363,2004-08-20
7.575757026672363,2004-08-23
7.575757026672363,2004-08-24
7.575757026672363,2004-08-25
7.575757026672363,2004-08-26
7.575757026672363,2004-08-27
7.575757026672363,2004-08-30
7.575757026672363,2004-08-31
7.575757026672363,2004-09-01
7.575757026672363,2004-09-02
7.575757026672363,2004-09-03
7.575757026672363,2004-09-07
7.575757026672363,2004-09-08
7.575757026672363,2004-09-09
7.575757026672363,2004-09-10
7.575757026672363,2004-09-13
7.575757026672363,2004-09-14
7.575757026672363,2004-09-15
7.575757026672363,2004-09-16
7.575757026672363,2004-09-17
7.575757026672363,2004-09-20
7.575757026672363,2004-09-21
7.575757026672363,2004-09-22
7.575757026672363,2004-09-23
7.575757026672363,2004-09-24
7.575757026672363,2004-09-27
7.575757026672363,2004-09-28
7.575757026672363,2004-09-29
7.575757026672363,2004-09-30
7.575757026672363,2004-10-01
7.575757026672363,2004-10-04
7.575757026672363,2004-10-05
7.575757026672363,2004-10-06
7.575757026672363,2004-10-07
7.575757026672363,2004-10-08
7.575757026672363,2004-10-11
7.575757026672363,2004-10-12
7.575757026672363,2004-10-13
7.575757026672363,2004-10-14
7.575757026672363,2004-10-15
7.575757026672363,2004-10-18
7.575757026672363,2004-10-19
7.575757026672363,2004-10-20
7.575757026672363,2004-10-21
7.575757026672363,2004-10-22
7.575757026672363,2004-10-25
7.575757026672363,2004-10-26
7.575757026672363,2004-10-27
7.575757026672363,2004-10-28
7.575757026672363,2004-10-29
7.575757026672363,2004-11-01
7.575757026672363,2004-11-02
7.575757026672363,2004-11-03
7.575757026672363,2004-11-04
7.575757026672363,2004-11-05
7.575757026672363,2004-11-08
7.575757026672363,2004-11-09
7.575757026672363,2004-11-10
7.575757026672363,2004-11-11
7.575757026672363,2004-11-12
7.575757026672363,2004-11-15
7.575757026672363,2004-11-16
7.575757026672363,2004-11-17
7.575757026672363,2004-11-18
7.575757026672363,2004-11-19
7.575757026672363,2004-11-22
7.575757026672363,2004-11-23
7.575757026672363,2004-11-24
7.575757026672363,2004-11-26
7.575757026672363,2004-11-29
7.575757026672363,2004-11-30
7.575757026672363,2004-12-01
7.575757026672363,2004-12-02
7.575757026672363,2004-12-03
7.575757026672363,2004-12-06
7.575757026672363,2004-12-07
7.575757026672363,2004-12-08
7.575757026672363,2004-12-09
7.575757026672363,2004-12-10
7.575757026672363,2004-12-13
7.575757026672363,2004-12-14
7.575757026672363,2004-12-15
7.575757026672363,2004-12-16
7.575757026672363,2004-12-17
7.575757026672363,2004-12-20
7.575757026672363,2004-12-21
7.575757026672363,2004-12-22
7.575757026672363,2004-12-23
7.575757026672363,2004-12-27
7.575757026672363,2004-12-28
7.575757026672363,2004-12-29
7.575757026672363,2004-12-30
7.575757026672363,2004-12-31
7.575757026672363,2005-01-03
7.575757026672363,2005-01-04
