HES,Date
16.597694396972656,2001-09-20
16.349224090576172,2001-09-21
15.501935958862305,2001-09-24
14.78884220123291,2001-09-25
14.783865928649902,2001-09-26
15.233591079711914,2001-09-27
15.777738571166992,2001-09-28
15.370262145996094,2001-10-01
15.752891540527344,2001-10-02
15.65351676940918,2001-10-03
16.20013999938965,2001-10-04
16.374065399169922,2001-10-05
16.543025970458984,2001-10-08
16.76664161682129,2001-10-09
16.736833572387695,2001-10-10
17.049909591674805,2001-10-11
16.950519561767578,2001-10-12
16.55544662475586,2001-10-15
16.647380828857422,2001-10-16
16.51818084716797,2001-10-17
15.85228157043457,2001-10-18
15.906949043273926,2001-10-19
16.04111671447754,2001-10-22
15.529273986816406,2001-10-23
15.402562141418457,2001-10-24
15.613755226135254,2001-10-25
15.869680404663086,2001-10-26
15.693260192871094,2001-10-29
15.037308692932129,2001-10-30
14.597522735595703,2001-10-31
14.823634147644043,2001-11-01
14.500612258911133,2001-11-02
14.426078796386719,2001-11-05
14.301841735839844,2001-11-06
14.483223915100098,2001-11-07
14.696910858154297,2001-11-08
15.370262145996094,2001-11-09
15.094450950622559,2001-11-12
15.077055931091309,2001-11-13
14.165183067321777,2001-11-14
13.454562187194824,2001-11-15
13.78751277923584,2001-11-16
13.78999137878418,2001-11-19
14.296876907348633,2001-11-20
13.946534156799316,2001-11-21
14.135368347167969,2001-11-23
14.1005859375,2001-11-26
14.162705421447754,2001-11-27
14.063310623168945,2001-11-28
14.309288024902344,2001-11-29
14.436017036437988,2001-11-30
14.510553359985352,2001-12-03
14.597522735595703,2001-12-04
14.972713470458984,2001-12-05
14.607455253601074,2001-12-06
14.532923698425293,2001-12-07
14.418623924255371,2001-12-10
14.294386863708496,2001-12-11
14.413651466369629,2001-12-12
14.336223602294922,2001-12-13
14.548526763916016,2001-12-14
14.453614234924316,2001-12-17
14.6759033203125,2001-12-18
14.935646057128906,2001-12-19
14.998088836669922,2001-12-20
15.090495109558105,2001-12-21
15.265332221984863,2001-12-24
15.410198211669922,2001-12-26
15.632486343383789,2001-12-27
15.804814338684082,2001-12-28
15.610010147094727,2001-12-31
15.52258586883545,2002-01-02
15.31778335571289,2002-01-03
15.400209426879883,2002-01-04
15.485121726989746,2002-01-07
15.197896957397461,2002-01-08
15.257838249206543,2002-01-09
15.232864379882812,2002-01-10
14.963123321533203,2002-01-11
14.73084545135498,2002-01-14
15.098004341125488,2002-01-15
14.830743789672852,2002-01-16
14.645927429199219,2002-01-17
14.556018829345703,2002-01-18
14.4236421585083,2002-01-22
14.536029815673828,2002-01-23
14.86072063446045,2002-01-24
14.935646057128906,2002-01-25
14.888193130493164,2002-01-28
14.738333702087402,2002-01-29
14.825759887695312,2002-01-30
15.325274467468262,2002-01-31
15.63497257232666,2002-02-01
15.207884788513184,2002-02-04
15.29531192779541,2002-02-05
15.425179481506348,2002-02-06
15.367734909057617,2002-02-07
15.490113258361816,2002-02-08
15.772346496582031,2002-02-11
15.954662322998047,2002-02-12
16.10453224182129,2002-02-13
16.339303970336914,2002-02-14
16.441699981689453,2002-02-15
16.234413146972656,2002-02-19
16.371774673461914,2002-02-20
16.64150619506836,2002-02-21
17.200977325439453,2002-02-22
17.33584976196289,2002-02-25
17.200977325439453,2002-02-26
17.320863723754883,2002-02-27
17.30087661743164,2002-02-28
17.96523666381836,2002-03-01
18.282440185546875,2002-03-04
17.92527961730957,2002-03-05
18.354869842529297,2002-03-06
18.48224449157715,2002-03-07
18.557172775268555,2002-03-08
18.744497299194336,2002-03-11
18.921825408935547,2002-03-12
18.854381561279297,2002-03-13
18.525903701782227,2002-03-14
18.741546630859375,2002-03-15
19.03493309020996,2002-03-18
19.493818283081055,2002-03-19
19.396020889282227,2002-03-20
19.55399513244629,2002-03-21
19.380970001220703,2002-03-22
19.61417579650879,2002-03-25
19.64677619934082,2002-03-26
19.995332717895508,2002-03-27
19.900039672851562,2002-03-28
20.178380966186523,2002-04-01
20.60466194152832,2002-04-02
20.246082305908203,2002-04-03
19.591615676879883,2002-04-04
19.36091423034668,2002-04-05
19.817293167114258,2002-04-08
19.564027786254883,2002-04-09
19.73202896118164,2002-04-10
19.596620559692383,2002-04-11
18.844358444213867,2002-04-12
19.250577926635742,2002-04-15
19.45370101928711,2002-04-16
19.7470760345459,2002-04-17
19.684396743774414,2002-04-18
19.872465133666992,2002-04-19
19.832334518432617,2002-04-22
19.935157775878906,2002-04-23
19.574064254760742,2002-04-24
19.754600524902344,2002-04-25
19.564027786254883,2002-04-26
19.283180236816406,2002-04-29
19.27816390991211,2002-04-30
19.30825424194336,2002-05-01
19.446163177490234,2002-05-02
19.76713752746582,2002-05-03
19.08258056640625,2002-05-06
19.12771224975586,2002-05-07
19.478763580322266,2002-05-08
19.333328247070312,2002-05-09
19.666841506958008,2002-05-10
20.258617401123047,2002-05-13
20.421619415283203,2002-05-14
20.40656852722168,2002-05-15
20.877981185913086,2002-05-16
20.88802146911621,2002-05-17
20.717504501342773,2002-05-20
20.885513305664062,2002-05-21
21.1162109375,2002-05-22
21.091129302978516,2002-05-23
20.850400924682617,2002-05-24
20.855424880981445,2002-05-28
20.780193328857422,2002-05-29
20.579586029052734,2002-05-30
20.624731063842773,2002-05-31
20.298755645751953,2002-06-03
20.180891036987305,2002-06-04
20.093122482299805,2002-06-05
19.937654495239258,2002-06-06
19.922607421875,2002-06-07
19.581586837768555,2002-06-10
19.38347625732422,2002-06-11
19.546480178833008,2002-06-12
19.64716148376465,2002-06-13
19.576675415039062,2002-06-14
20.09019660949707,2002-06-17
19.94420623779297,2002-06-18
19.65219497680664,2002-06-19
20.075101852416992,2002-06-20
19.762958526611328,2002-06-21
19.828405380249023,2002-06-24
20.024751663208008,2002-06-25
19.959300994873047,2002-06-26
20.326826095581055,2002-06-27
20.76734161376953,2002-06-28
20.77237319946289,2002-07-01
20.228649139404297,2002-07-02
20.097753524780273,2002-07-03
20.578548431396484,2002-07-05
20.35199546813965,2002-07-08
20.014692306518555,2002-07-09
19.4180850982666,2002-07-10
18.881921768188477,2002-07-11
18.96247100830078,2002-07-12
18.94485092163086,2002-07-15
18.917158126831055,2002-07-16
18.90457534790039,2002-07-17
18.599987030029297,2002-07-18
17.479808807373047,2002-07-19
16.359634399414062,2002-07-22
16.304250717163086,2002-07-23
16.513172149658203,2002-07-24
15.974489212036133,2002-07-25
16.123014450073242,2002-07-26
16.87566566467285,2002-07-29
16.495561599731445,2002-07-30
17.218019485473633,2002-07-31
16.130563735961914,2002-08-01
16.110422134399414,2002-08-02
15.466007232666016,2002-08-05
15.969456672668457,2002-08-06
16.415008544921875,2002-08-07
16.991464614868164,2002-08-08
17.351430892944336,2002-08-09
17.437007904052734,2002-08-12
17.117321014404297,2002-08-13
17.625816345214844,2002-08-14
18.078914642333984,2002-08-15
17.905223846435547,2002-08-16
18.010953903198242,2002-08-19
17.746639251708984,2002-08-20
17.809566497802734,2002-08-21
18.139326095581055,2002-08-22
18.1418399810791,2002-08-23
18.428815841674805,2002-08-26
18.645299911499023,2002-08-27
18.23750877380371,2002-08-28
18.149398803710938,2002-08-29
18.401121139526367,2002-08-30
17.723976135253906,2002-09-03
17.76426124572754,2002-09-04
17.79446792602539,2002-09-05
18.000883102416992,2002-09-06
18.010953903198242,2002-09-09
17.998361587524414,2002-09-10
17.85739517211914,2002-09-11
17.53635025024414,2002-09-12
17.725942611694336,2002-09-13
17.80431365966797,2002-09-16
17.195070266723633,2002-09-17
17.14199447631836,2002-09-18
16.656620025634766,2002-09-19
16.772905349731445,2002-09-20
16.70718002319336,2002-09-23
16.29765510559082,2002-09-24
16.659149169921875,2002-09-25
17.293664932250977,2002-09-26
17.172317504882812,2002-09-27
17.159687042236328,2002-09-30
17.53129768371582,2002-10-01
17.351802825927734,2002-10-02
17.442825317382812,2002-10-03
16.949867248535156,2002-10-04
16.6136474609375,2002-10-07
16.330522537231445,2002-10-08
15.76172924041748,2002-10-09
16.40129852294922,2002-10-10
16.0575008392334,2002-10-11
16.558032989501953,2002-10-14
17.0914249420166,2002-10-15
16.633869171142578,2002-10-16
16.886667251586914,2002-10-17
16.44426918029785,2002-10-18
16.633869171142578,2002-10-21
16.24709701538086,2002-10-22
16.646512985229492,2002-10-23
14.603930473327637,2002-10-24
13.180696487426758,2002-10-25
13.221146583557129,2002-10-28
12.55882453918457,2002-10-29
12.892512321472168,2002-10-30
12.968351364135742,2002-10-31
13.104866027832031,2002-11-01
13.031550407409668,2002-11-04
12.968351364135742,2002-11-05
13.08969783782959,2002-11-06
12.930438995361328,2002-11-07
13.125082969665527,2002-11-08
13.1832275390625,2002-11-11
13.248952865600586,2002-11-12
12.955710411071777,2002-11-13
13.430963516235352,2002-11-14
13.420854568481445,2002-11-15
13.410740852355957,2002-11-18
13.557365417480469,2002-11-19
13.898634910583496,2002-11-20
14.098344802856445,2002-11-21
14.118570327758789,2002-11-22
14.15395450592041,2002-11-25
13.966896057128906,2002-11-26
14.14132308959961,2002-11-27
14.156489372253418,2002-11-29
14.07812213897705,2002-12-02
14.384001731872559,2002-12-03
14.290464401245117,2002-12-04
14.457313537597656,2002-12-05
14.550851821899414,2002-12-06
14.36630916595459,2002-12-09
14.603930473327637,2002-12-10
14.662071228027344,2002-12-11
14.702738761901855,2002-12-12
14.331730842590332,2002-12-13
14.407967567443848,2002-12-16
14.291074752807617,2002-12-17
14.17419147491455,2002-12-18
14.103033065795898,2002-12-19
14.207215309143066,2002-12-20
14.230090141296387,2002-12-23
14.130993843078613,2002-12-24
14.120820045471191,2002-12-26
13.889581680297852,2002-12-27
14.009010314941406,2002-12-30
13.988693237304688,2002-12-31
14.1665620803833,2003-01-02
14.169099807739258,2003-01-03
14.496901512145996,2003-01-06
14.130993843078613,2003-01-07
13.97597885131836,2003-01-08
14.194518089294434,2003-01-09
14.044598579406738,2003-01-10
14.113197326660156,2003-01-13
14.143698692321777,2003-01-14
14.331730842590332,2003-01-15
14.433380126953125,2003-01-16
14.222468376159668,2003-01-17
14.161483764648438,2003-01-21
14.181809425354004,2003-01-22
14.331730842590332,2003-01-23
14.077627182006836,2003-01-24
13.61768627166748,2003-01-27
13.841302871704102,2003-01-28
14.301243782043457,2003-01-29
12.298868179321289,2003-01-30
11.993936538696289,2003-01-31
11.897372245788574,2003-02-03
11.968523979187012,2003-02-04
11.760153770446777,2003-02-05
11.661050796508789,2003-02-06
11.64072036743164,2003-02-07
11.574657440185547,2003-02-10
11.470468521118164,2003-02-11
11.231606483459473,2003-02-12
11.183327674865723,2003-02-13
11.18586540222168,2003-02-14
11.267183303833008,2003-02-18
11.257018089294434,2003-02-19
10.941917419433594,2003-02-20
11.104555130004883,2003-02-21
11.206194877624512,2003-02-24
11.132509231567383,2003-02-25
11.254475593566895,2003-02-26
11.190945625305176,2003-02-27
11.315463066101074,2003-02-28
11.165538787841797,2003-03-03
11.043572425842285,2003-03-04
10.921594619750977,2003-03-05
10.962251663208008,2003-03-06
10.952092170715332,2003-03-07
10.913972854614258,2003-03-10
10.840283393859863,2003-03-11
10.598870277404785,2003-03-12
10.642390251159668,2003-03-13
10.696136474609375,2003-03-14
11.069823265075684,2003-03-17
11.149168968200684,2003-03-18
11.315537452697754,2003-03-19
11.33600902557373,2003-03-20
11.325769424438477,2003-03-21
11.20035457611084,2003-03-24
11.31297492980957,2003-03-25
11.310419082641602,2003-03-26
11.423035621643066,2003-03-27
11.497262001037598,2003-03-28
11.328330993652344,2003-03-31
11.678987503051758,2003-04-01
11.630352973937988,2003-04-02
11.543333053588867,2003-04-03
11.591958999633789,2003-04-04
11.543333053588867,2003-04-07
11.30017375946045,2003-04-08
11.208035469055176,2003-04-09
11.266904830932617,2003-04-10
11.210593223571777,2003-04-11
11.3052978515625,2003-04-14
11.433277130126953,2003-04-15
11.371848106384277,2003-04-16
11.576608657836914,2003-04-17
11.6175537109375,2003-04-21
11.742974281311035,2003-04-22
11.563809394836426,2003-04-23
11.533096313476562,2003-04-24
11.47678279876709,2003-04-25
11.55869197845459,2003-04-28
11.474221229553223,2003-04-29
11.556130409240723,2003-04-30
11.55869197845459,2003-05-01
11.702018737792969,2003-05-02
11.648268699645996,2003-05-05
11.684100151062012,2003-05-06
11.712258338928223,2003-05-07
11.640593528747559,2003-05-08
11.727615356445312,2003-05-09
11.809517860412598,2003-05-12
11.932371139526367,2003-05-13
11.973326683044434,2003-05-14
12.04242992401123,2003-05-15
12.196005821228027,2003-05-16
12.029632568359375,2003-05-19
11.812076568603516,2003-05-20
12.129454612731934,2003-05-21
12.2471923828125,2003-05-22
12.472430229187012,2003-05-23
12.682308197021484,2003-05-27
12.52362060546875,2003-05-28
12.418676376342773,2003-05-29
12.541533470153809,2003-05-30
12.587602615356445,2003-06-02
12.541533470153809,2003-06-03
12.567130088806152,2003-06-04
12.546648979187012,2003-06-05
12.508259773254395,2003-06-06
12.464751243591309,2003-06-09
12.569693565368652,2003-06-10
13.068794250488281,2003-06-11
13.017298698425293,2003-06-12
12.78300666809082,2003-06-13
12.793307304382324,2003-06-16
12.690321922302246,2003-06-17
12.659423828125,2003-06-18
12.607933044433594,2003-06-19
12.87826919555664,2003-06-20
12.860241889953613,2003-06-23
12.911742210388184,2003-06-24
12.940056800842285,2003-06-25
12.775287628173828,2003-06-26
12.690321922302246,2003-06-27
12.66200065612793,2003-06-30
12.752110481262207,2003-07-01
12.615657806396484,2003-07-02
12.474052429199219,2003-07-03
12.445732116699219,2003-07-07
12.42771053314209,2003-07-08
12.625960350036621,2003-07-09
12.448308944702148,2003-07-10
12.355622291564941,2003-07-11
12.234611511230469,2003-07-14
12.27065658569336,2003-07-15
12.314423561096191,2003-07-16
12.386514663696289,2003-07-17
12.546147346496582,2003-07-18
12.551290512084961,2003-07-21
12.577037811279297,2003-07-22
12.615657806396484,2003-07-23
12.564164161682129,2003-07-24
12.389089584350586,2003-07-25
12.152226448059082,2003-07-28
12.306699752807617,2003-07-29
12.216593742370605,2003-07-30
12.093008041381836,2003-07-31
11.938530921936035,2003-08-01
11.784049987792969,2003-08-04
11.670767784118652,2003-08-05
11.794352531433105,2003-08-06
12.152226448059082,2003-08-07
12.172821044921875,2003-08-08
12.100732803344727,2003-08-11
12.095582008361816,2003-08-12
12.129051208496094,2003-08-13
12.082710266113281,2003-08-14
12.036367416381836,2003-08-15
12.000321388244629,2003-08-18
11.853568077087402,2003-08-19
11.972006797790527,2003-08-20
12.090434074401855,2003-08-21
11.923084259033203,2003-08-22
12.126480102539062,2003-08-25
11.920511245727539,2003-08-26
11.966851234436035,2003-08-27
12.082710266113281,2003-08-28
12.139351844787598,2003-08-29
12.345319747924805,2003-09-02
12.438011169433594,2003-09-03
12.396812438964844,2003-09-04
12.474052429199219,2003-09-05
12.667146682739258,2003-09-08
12.788162231445312,2003-09-09
12.62080192565918,2003-09-10
12.607853889465332,2003-09-11
12.662249565124512,2003-09-12
12.610444068908691,2003-09-15
12.680388450622559,2003-09-16
12.486105918884277,2003-09-17
12.532732963562012,2003-09-18
12.739973068237305,2003-09-19
12.66742992401123,2003-09-22
12.78918743133545,2003-09-23
13.024920463562012,2003-09-24
12.93425178527832,2003-09-25
12.848767280578613,2003-09-26
12.897984504699707,2003-09-29
12.978291511535645,2003-09-30
13.273606300354004,2003-10-01
13.44198989868164,2003-10-02
13.654401779174805,2003-10-03
13.680315017700195,2003-10-06
13.672538757324219,2003-10-07
13.607779502868652,2003-10-08
13.745075225830078,2003-10-09
13.944536209106445,2003-10-10
13.947131156921387,2003-10-13
13.859049797058105,2003-10-14
13.75543212890625,2003-10-15
13.838335990905762,2003-10-16
13.72175407409668,2003-10-17
13.672538757324219,2003-10-20
13.654401779174805,2003-10-21
13.654401779174805,2003-10-22
13.708806037902832,2003-10-23
13.695852279663086,2003-10-24
13.773568153381348,2003-10-27
13.884960174560547,2003-10-28
14.035207748413086,2003-10-29
13.574100494384766,2003-10-30
13.372048377990723,2003-10-31
13.159622192382812,2003-11-03
13.079325675964355,2003-11-04
12.9472074508667,2003-11-05
12.92388916015625,2003-11-06
12.9472074508667,2003-11-07
12.768462181091309,2003-11-10
12.745145797729492,2003-11-11
12.874671936035156,2003-11-12
12.913532257080078,2003-11-13
12.944613456726074,2003-11-14
12.545684814453125,2003-11-17
12.455018997192383,2003-11-18
12.576766967773438,2003-11-19
12.335855484008789,2003-11-20
12.180424690246582,2003-11-21
12.157106399536133,2003-11-24
12.22705364227295,2003-11-25
12.330673217773438,2003-11-26
12.271092414855957,2003-11-28
12.175244331359863,2003-12-01
12.012044906616211,2003-12-02
11.97059440612793,2003-12-03
12.221872329711914,2003-12-04
12.172652244567871,2003-12-05
12.299591064453125,2003-12-08
12.859131813049316,2003-12-09
12.949797630310059,2003-12-10
13.056645393371582,2003-12-11
13.077493667602539,2003-12-12
12.947192192077637,2003-12-15
13.056645393371582,2003-12-16
13.270353317260742,2003-12-17
13.942723274230957,2003-12-18
13.87236499786377,2003-12-19
13.801997184753418,2003-12-22
13.666481018066406,2003-12-23
13.916665077209473,2003-12-24
13.869763374328613,2003-12-26
13.880186080932617,2003-12-29
13.984429359436035,2003-12-30
13.856725692749023,2003-12-31
14.002664566040039,2004-01-02
14.354498863220215,2004-01-05
14.646380424499512,2004-01-06
14.60989761352539,2004-01-07
14.805357933044434,2004-01-08
14.974751472473145,2004-01-09
14.985184669494629,2004-01-12
14.95651626586914,2004-01-13
14.974751472473145,2004-01-14
14.693288803100586,2004-01-15
14.78189468383789,2004-01-16
15.175421714782715,2004-01-20
15.316154479980469,2004-01-21
14.972142219543457,2004-01-22
14.966928482055664,2004-01-23
14.891355514526367,2004-01-26
14.899173736572266,2004-01-27
14.776690483093262,2004-01-28
14.695897102355957,2004-01-29
14.695897102355957,2004-01-30
14.920022010803223,2004-02-02
15.037300109863281,2004-02-03
14.917414665222168,2004-02-04
14.695897102355957,2004-02-05
14.857479095458984,2004-02-06
15.141548156738281,2004-02-09
15.5142240524292,2004-02-10
15.764405250549316,2004-02-11
15.798284530639648,2004-02-12
15.725312232971191,2004-02-13
15.842582702636719,2004-02-17
15.96247386932373,2004-02-18
16.035444259643555,2004-02-19
16.040647506713867,2004-02-20
16.01459503173828,2004-02-23
16.019804000854492,2004-02-24
16.24393653869629,2004-02-25
16.2413272857666,2004-02-26
16.770370483398438,2004-02-27
17.25510025024414,2004-03-01
16.916305541992188,2004-03-02
17.05182647705078,2004-03-03
16.96322250366211,2004-03-04
17.455772399902344,2004-03-05
17.549592971801758,2004-03-08
17.268129348754883,2004-03-09
16.96322250366211,2004-03-10
16.732820510864258,2004-03-11
16.913475036621094,2004-03-12
16.913475036621094,2004-03-15
17.083656311035156,2004-03-16
17.32190704345703,2004-03-17
17.458059310913086,2004-03-18
17.230274200439453,2004-03-19
17.109830856323242,2004-03-22
16.916088104248047,2004-03-23
16.580965042114258,2004-03-24
16.29033851623535,2004-03-25
16.397693634033203,2004-03-26
16.402925491333008,2004-03-29
16.732820510864258,2004-03-30
17.091508865356445,2004-03-31
16.533836364746094,2004-04-01
16.41600799560547,2004-04-02
16.450050354003906,2004-04-05
16.381973266601562,2004-04-06
16.505027770996094,2004-04-07
16.7721004486084,2004-04-08
17.293106079101562,2004-04-12
16.950130462646484,2004-04-13
16.821836471557617,2004-04-14
17.054855346679688,2004-04-15
17.10460662841797,2004-04-16
17.46852684020996,2004-04-19
17.222414016723633,2004-04-20
17.20147705078125,2004-04-21
17.63085174560547,2004-04-22
17.575870513916016,2004-04-23
17.670129776000977,2004-04-26
18.225181579589844,2004-04-27
18.59958839416504,2004-04-28
18.429407119750977,2004-04-29
18.623136520385742,2004-04-30
19.353626251220703,2004-05-03
19.348388671875,2004-05-04
19.311735153198242,2004-05-05
19.12322425842285,2004-05-06
18.738340377807617,2004-05-07
18.1047420501709,2004-05-10
18.644094467163086,2004-05-11
18.890209197998047,2004-05-12
18.772382736206055,2004-05-13
19.2200927734375,2004-05-14
19.335289001464844,2004-05-17
18.858795166015625,2004-05-18
18.384897232055664,2004-05-19
18.327289581298828,2004-05-20
18.26445960998535,2004-05-21
18.88758659362793,2004-05-24
18.850923538208008,2004-05-25
18.615293502807617,2004-05-26
18.33514976501465,2004-05-27
18.481760025024414,2004-05-28
19.078716278076172,2004-06-01
18.9635066986084,2004-06-02
18.672883987426758,2004-06-03
18.353479385375977,2004-06-04
18.882343292236328,2004-06-07
18.644094467163086,2004-06-08
18.25136375427246,2004-06-09
18.589109420776367,2004-06-10
18.291996002197266,2004-06-14
18.507606506347656,2004-06-15
18.7600154876709,2004-06-16
19.496217727661133,2004-06-17
19.527767181396484,2004-06-18
19.54353904724121,2004-06-21
19.91164779663086,2004-06-22
20.713581085205078,2004-06-23
20.37966537475586,2004-06-24
20.31130027770996,2004-06-25
19.840654373168945,2004-06-28
20.3060359954834,2004-06-29
20.821374893188477,2004-06-30
21.00542640686035,2004-07-01
20.858190536499023,2004-07-02
20.99754524230957,2004-07-06
21.541805267333984,2004-07-07
21.215778350830078,2004-07-08
21.589130401611328,2004-07-09
21.344608306884766,2004-07-12
21.21314239501953,2004-07-13
21.57861328125,2004-07-14
21.533924102783203,2004-07-15
22.235942840576172,2004-07-16
21.991409301757812,2004-07-19
21.873098373413086,2004-07-20
21.37090301513672,2004-07-21
21.62068748474121,2004-07-22
21.331464767456055,2004-07-23
21.060653686523438,2004-07-26
21.536537170410156,2004-07-27
21.710081100463867,2004-07-28
21.92831802368164,2004-07-29
21.9151668548584,2004-07-30
21.744266510009766,2004-08-02
21.980897903442383,2004-08-03
21.20000457763672,2004-08-04
21.023841857910156,2004-08-05
20.542680740356445,2004-08-06
20.839780807495117,2004-08-09
20.626808166503906,2004-08-10
20.453275680541992,2004-08-11
20.37966537475586,2004-08-12
20.626808166503906,2004-08-13
20.734622955322266,2004-08-16
19.951080322265625,2004-08-17
20.298154830932617,2004-08-18
20.271852493286133,2004-08-19
20.440139770507812,2004-08-20
20.348108291625977,2004-08-23
20.05100440979004,2004-08-24
20.219270706176758,2004-08-25
20.390178680419922,2004-08-26
20.852933883666992,2004-08-27
20.78456687927246,2004-08-30
21.16581153869629,2004-08-31
21.4077205657959,2004-09-01
21.686416625976562,2004-09-02
21.633827209472656,2004-09-03
21.528661727905273,2004-09-07
21.47081756591797,2004-09-08
21.733745574951172,2004-09-09
21.55495834350586,2004-09-10
21.57335662841797,2004-09-13
21.805585861206055,2004-09-14
21.665721893310547,2004-09-15
21.64461326599121,2004-09-16
22.16448402404785,2004-09-17
22.489065170288086,2004-09-20
23.167282104492188,2004-09-21
22.829505920410156,2004-09-22
22.652692794799805,2004-09-23
22.82158088684082,2004-09-24
22.797828674316406,2004-09-27
23.542015075683594,2004-09-28
23.272836685180664,2004-09-29
23.486591339111328,2004-09-30
23.761045455932617,2004-10-01
23.724098205566406,2004-10-04
23.863969802856445,2004-10-05
24.518413543701172,2004-10-06
24.11202049255371,2004-10-07
24.164806365966797,2004-10-08
23.908823013305664,2004-10-11
23.61062240600586,2004-10-12
23.011587142944336,2004-10-13
23.006303787231445,2004-10-14
23.067007064819336,2004-10-15
22.692285537719727,2004-10-18
22.75824546813965,2004-10-19
23.346731185913086,2004-10-20
23.357282638549805,2004-10-21
23.322988510131836,2004-10-22
23.243804931640625,2004-10-25
23.505062103271484,2004-10-26
22.12755012512207,2004-10-27
20.94001007080078,2004-10-28
21.298908233642578,2004-10-29
21.066680908203125,2004-11-01
20.73417854309082,2004-11-02
21.098346710205078,2004-11-03
21.232934951782227,2004-11-04
21.180160522460938,2004-11-05
20.789594650268555,2004-11-08
20.22222137451172,2004-11-09
20.49139404296875,2004-11-10
20.240690231323242,2004-11-11
20.757923126220703,2004-11-12
20.319862365722656,2004-11-15
20.396392822265625,2004-11-16
21.064041137695312,2004-11-17
21.494197845458984,2004-11-18
21.84781265258789,2004-11-19
22.77935218811035,2004-11-22
22.884912490844727,2004-11-23
23.162002563476562,2004-11-24
23.222700119018555,2004-11-26
23.143529891967773,2004-11-29
23.44700813293457,2004-11-30
22.417827606201172,2004-12-01
21.78183364868164,2004-12-02
22.25948143005371,2004-12-03
22.328083038330078,2004-12-06
21.668357849121094,2004-12-07
21.850440979003906,2004-12-08
21.871559143066406,2004-12-09
21.652530670166016,2004-12-10
22.1292781829834,2004-12-13
22.147815704345703,2004-12-14
22.537168502807617,2004-12-15
22.38884162902832,2004-12-16
22.513334274291992,2004-12-17
22.420635223388672,2004-12-20
22.447124481201172,2004-12-21
22.18225860595703,2004-12-22
22.28555679321289,2004-12-23
21.694908142089844,2004-12-27
21.782312393188477,2004-12-28
21.92798614501953,2004-12-29
21.82997703552246,2004-12-30
21.819395065307617,2004-12-31
21.016864776611328,2005-01-03
21.05659294128418,2005-01-04
20.924150466918945,2005-01-05
21.19432258605957,2005-01-06
21.189027786254883,2005-01-07
21.35588264465332,2005-01-10
21.241987228393555,2005-01-11
21.565120697021484,2005-01-12
21.87766456604004,2005-01-13
22.187545776367188,2005-01-14
22.274959564208984,2005-01-18
22.187545776367188,2005-01-19
22.094850540161133,2005-01-20
22.317331314086914,2005-01-21
22.30144500732422,2005-01-24
22.372955322265625,2005-01-25
22.48949432373047,2005-01-26
22.447124481201172,2005-01-27
22.394140243530273,2005-01-28
22.950359344482422,2005-01-31
23.20197296142578,2005-02-01
23.80320930480957,2005-02-02
24.147533416748047,2005-02-03
24.181964874267578,2005-02-04
24.05748176574707,2005-02-07
24.30644989013672,2005-02-08
24.367374420166016,2005-02-09
25.130172729492188,2005-02-10
25.214929580688477,2005-02-11
25.037466049194336,2005-02-14
25.175201416015625,2005-02-15
25.694326400756836,2005-02-16
25.201692581176758,2005-02-17
25.6413631439209,2005-02-18
25.572494506835938,2005-02-22
25.723472595214844,2005-02-23
26.459779739379883,2005-02-24
26.735252380371094,2005-02-25
26.59221649169922,2005-02-28
26.02276611328125,2005-03-01
26.30615997314453,2005-03-02
27.05573844909668,2005-03-03
27.500688552856445,2005-03-04
27.37355613708496,2005-03-07
27.108694076538086,2005-03-08
25.985692977905273,2005-03-09
25.855493545532227,2005-03-10
25.839550018310547,2005-03-11
25.690786361694336,2005-03-14
25.209911346435547,2005-03-15
25.252418518066406,2005-03-16
25.666868209838867,2005-03-17
25.369314193725586,2005-03-18
25.624361038208008,2005-03-21
25.385251998901367,2005-03-22
25.06113052368164,2005-03-23
25.106294631958008,2005-03-24
25.13020896911621,2005-03-28
24.827335357666016,2005-03-29
25.013309478759766,2005-03-30
25.560598373413086,2005-03-31
26.15040397644043,2005-04-01
26.09195327758789,2005-04-04
26.076013565063477,2005-04-05
26.246051788330078,2005-04-06
26.0733585357666,2005-04-07
25.87674903869629,2005-04-08
26.227455139160156,2005-04-11
25.773141860961914,2005-04-12
25.247108459472656,2005-04-13
25.015966415405273,2005-04-14
24.094072341918945,2005-04-15
24.70247459411621,2005-04-18
25.337434768676758,2005-04-19
24.771543502807617,2005-04-20
25.223188400268555,2005-04-21
25.403852462768555,2005-04-22
26.057409286499023,2005-04-25
25.371963500976562,2005-04-26
24.468677520751953,2005-04-27
24.644020080566406,2005-04-28
24.88047981262207,2005-04-29
25.207252502441406,2005-05-02
24.68653678894043,2005-05-03
25.09300994873047,2005-05-04
25.178030014038086,2005-05-05
25.244443893432617,2005-05-06
25.65624237060547,2005-05-09
25.06378936767578,2005-05-10
25.164737701416016,2005-05-11
23.958581924438477,2005-05-12
23.445823669433594,2005-05-13
23.3926944732666,2005-05-16
23.75402069091797,2005-05-17
23.66633415222168,2005-05-18
24.25879669189453,2005-05-19
23.92669677734375,2005-05-20
24.21628189086914,2005-05-23
24.388973236083984,2005-05-24
24.742324829101562,2005-05-25
24.636049270629883,2005-05-26
25.199283599853516,2005-05-27
24.667930603027344,2005-05-31
25.35338020324707,2005-06-01
25.73859977722168,2005-06-02
25.754539489746094,2005-06-03
