HUM,Date
10.936613082885742,2001-10-03
10.63006591796875,2001-10-04
10.503837585449219,2001-10-05
10.098111152648926,2001-10-08
9.935818672180176,2001-10-09
10.467775344848633,2001-10-10
10.395641326904297,2001-10-11
10.48580551147461,2001-10-12
10.3685941696167,2001-10-15
10.449742317199707,2001-10-16
10.3685941696167,2001-10-17
10.098111152648926,2001-10-18
9.214529037475586,2001-10-19
9.89975357055664,2001-10-22
9.737468719482422,2001-10-23
9.647300720214844,2001-10-24
10.034998893737793,2001-10-25
10.098111152648926,2001-10-26
10.350563049316406,2001-10-29
10.188274383544922,2001-10-30
10.413679122924805,2001-10-31
10.48580551147461,2001-11-01
10.864483833312988,2001-11-02
11.062841415405273,2001-11-05
11.30627727508545,2001-11-06
11.270215034484863,2001-11-07
11.062841415405273,2001-11-08
10.9546480178833,2001-11-09
10.999728202819824,2001-11-12
11.017762184143066,2001-11-13
11.008742332458496,2001-11-14
10.9546480178833,2001-11-15
10.594001770019531,2001-11-16
10.909567832946777,2001-11-19
11.61282730102539,2001-11-20
11.405455589294434,2001-11-21
11.432502746582031,2001-11-23
11.495617866516113,2001-11-26
11.31529712677002,2001-11-27
11.270215034484863,2001-11-28
11.342345237731934,2001-11-29
11.342345237731934,2001-11-30
11.297259330749512,2001-12-03
11.621845245361328,2001-12-04
11.775121688842773,2001-12-05
11.45053768157959,2001-12-06
11.089890480041504,2001-12-07
10.72022533416748,2001-12-10
10.512855529785156,2001-12-11
10.287452697753906,2001-12-12
10.76530933380127,2001-12-13
10.3685941696167,2001-12-14
10.53990650177002,2001-12-17
10.801372528076172,2001-12-18
10.594001770019531,2001-12-19
10.657113075256348,2001-12-20
10.440726280212402,2001-12-21
10.503837585449219,2001-12-24
10.40466022491455,2001-12-26
10.76530933380127,2001-12-27
10.927600860595703,2001-12-28
10.63006591796875,2001-12-31
10.3685941696167,2002-01-02
10.3685941696167,2002-01-03
10.413679122924805,2002-01-04
10.350563049316406,2002-01-07
10.332533836364746,2002-01-08
10.891535758972168,2002-01-09
11.107922554016113,2002-01-10
11.540696144104004,2002-01-11
11.423490524291992,2002-01-14
11.675941467285156,2002-01-15
11.630861282348633,2002-01-16
11.468567848205566,2002-01-17
11.721024513244629,2002-01-18
11.540696144104004,2002-01-22
11.459551811218262,2002-01-23
11.81118392944336,2002-01-24
11.639878273010254,2002-01-25
11.721024513244629,2002-01-28
11.585783958435059,2002-01-29
11.495617866516113,2002-01-30
11.225136756896973,2002-01-31
11.61282730102539,2002-02-01
10.900550842285156,2002-02-04
11.693973541259766,2002-02-05
11.540696144104004,2002-02-06
11.910361289978027,2002-02-07
11.874296188354492,2002-02-08
12.081672668457031,2002-02-11
12.261992454528809,2002-02-12
12.16281509399414,2002-02-13
11.90134334564209,2002-02-14
11.675941467285156,2002-02-15
11.540696144104004,2002-02-19
11.531682014465332,2002-02-20
11.748069763183594,2002-02-21
11.820199966430664,2002-02-22
11.630861282348633,2002-02-25
12.171830177307129,2002-02-26
11.721024513244629,2002-02-27
11.81118392944336,2002-02-28
12.171830177307129,2002-03-01
11.225136756896973,2002-03-04
11.225136756896973,2002-03-05
11.324310302734375,2002-03-06
11.252179145812988,2002-03-07
11.576762199401855,2002-03-08
11.630861282348633,2002-03-11
11.630861282348633,2002-03-12
11.874296188354492,2002-03-13
11.847247123718262,2002-03-14
11.648893356323242,2002-03-15
12.018556594848633,2002-03-18
11.766101837158203,2002-03-19
11.630861282348633,2002-03-20
11.721024513244629,2002-03-21
11.495617866516113,2002-03-22
11.342345237731934,2002-03-25
11.730039596557617,2002-03-26
11.964462280273438,2002-03-27
12.19887924194336,2002-03-28
12.234943389892578,2002-04-01
12.280022621154785,2002-04-02
12.622637748718262,2002-04-03
12.60460376739502,2002-04-04
12.92918872833252,2002-04-05
12.98328685760498,2002-04-08
13.497206687927246,2002-04-09
13.244756698608398,2002-04-10
13.055414199829102,2002-04-11
13.11852741241455,2002-04-12
12.902139663696289,2002-04-15
13.055414199829102,2002-04-16
13.542293548583984,2002-04-17
14.23653507232666,2002-04-18
14.41685676574707,2002-04-19
14.200469017028809,2002-04-22
13.948015213012695,2002-04-23
14.173420906066895,2002-04-24
14.921764373779297,2002-04-25
14.777501106262207,2002-04-26
14.29964828491211,2002-04-29
14.741438865661621,2002-04-30
15.002910614013672,2002-05-01
15.147167205810547,2002-05-02
14.939790725708008,2002-05-03
14.993895530700684,2002-05-06
14.59718132019043,2002-05-07
14.543082237243652,2002-05-08
14.443903923034668,2002-05-09
14.200469017028809,2002-05-10
13.875885009765625,2002-05-13
13.82179069519043,2002-05-14
13.884905815124512,2002-05-15
13.812773704528809,2002-05-16
13.920969009399414,2002-05-17
13.09147834777832,2002-05-20
13.055414199829102,2002-05-21
13.037384986877441,2002-05-22
13.43409252166748,2002-05-23
13.37098503112793,2002-05-24
13.352948188781738,2002-05-28
13.352948188781738,2002-05-29
13.740643501281738,2002-05-30
13.722609519958496,2002-05-31
13.668514251708984,2002-06-03
13.515238761901855,2002-06-04
13.641469955444336,2002-06-05
13.578353881835938,2002-06-06
13.875885009765625,2002-06-07
13.966052055358887,2002-06-10
15.011926651000977,2002-06-11
15.32748794555664,2002-06-12
14.885698318481445,2002-06-13
14.777501106262207,2002-06-14
15.28240966796875,2002-06-17
15.066017150878906,2002-06-18
15.408638954162598,2002-06-19
15.111099243164062,2002-06-20
14.921764373779297,2002-06-21
14.0562105178833,2002-06-24
13.452127456665039,2002-06-25
13.704578399658203,2002-06-26
13.929983139038086,2002-06-27
14.09227466583252,2002-06-28
13.560319900512695,2002-07-01
12.802963256835938,2002-07-02
12.6316556930542,2002-07-03
13.325898170471191,2002-07-05
13.325898170471191,2002-07-08
12.171830177307129,2002-07-09
12.532475471496582,2002-07-10
12.261992454528809,2002-07-11
12.622637748718262,2002-07-12
12.216911315917969,2002-07-15
11.991508483886719,2002-07-16
12.541494369506836,2002-07-17
12.325103759765625,2002-07-18
12.10871696472168,2002-07-19
11.16202163696289,2002-07-22
11.125955581665039,2002-07-23
12.000521659851074,2002-07-24
11.666927337646484,2002-07-25
11.730039596557617,2002-07-26
11.16202163696289,2002-07-29
10.9546480178833,2002-07-30
11.098906517028809,2002-07-31
11.207098960876465,2002-08-01
10.891535758972168,2002-08-02
10.233352661132812,2002-08-05
10.819404602050781,2002-08-06
10.819404602050781,2002-08-07
11.31529712677002,2002-08-08
11.468567848205566,2002-08-09
11.558732032775879,2002-08-12
11.134970664978027,2002-08-13
11.675941467285156,2002-08-14
11.549713134765625,2002-08-15
11.495617866516113,2002-08-16
11.630861282348633,2002-08-19
11.675941467285156,2002-08-20
11.666927337646484,2002-08-21
12.325103759765625,2002-08-22
12.19887924194336,2002-08-23
12.325103759765625,2002-08-26
12.018556594848633,2002-08-27
11.576762199401855,2002-08-28
11.946425437927246,2002-08-29
11.991508483886719,2002-08-30
11.621845245361328,2002-09-03
11.721024513244629,2002-09-04
11.874296188354492,2002-09-05
11.991508483886719,2002-09-06
11.90134334564209,2002-09-09
11.594795227050781,2002-09-10
11.675941467285156,2002-09-11
11.70298957824707,2002-09-12
11.97347354888916,2002-09-13
11.946425437927246,2002-09-16
11.684954643249512,2002-09-17
11.721024513244629,2002-09-18
11.45053768157959,2002-09-19
11.234146118164062,2002-09-20
10.801372528076172,2002-09-23
10.801372528076172,2002-09-24
11.252179145812988,2002-09-25
10.819404602050781,2002-09-26
10.981697082519531,2002-09-27
11.180048942565918,2002-09-30
11.31529712677002,2002-10-01
11.549713134765625,2002-10-02
11.712005615234375,2002-10-03
11.234146118164062,2002-10-04
10.774324417114258,2002-10-07
11.30627727508545,2002-10-08
11.089890480041504,2002-10-09
11.522665977478027,2002-10-10
11.70298957824707,2002-10-11
11.910361289978027,2002-10-14
12.261992454528809,2002-10-15
12.514447212219238,2002-10-16
12.19887924194336,2002-10-17
12.397233009338379,2002-10-18
12.52346134185791,2002-10-21
12.667719841003418,2002-10-22
12.757881164550781,2002-10-23
12.541494369506836,2002-10-24
12.532475471496582,2002-10-25
11.721024513244629,2002-10-28
11.270215034484863,2002-10-29
11.234146118164062,2002-10-30
10.981697082519531,2002-10-31
11.035795211791992,2002-11-01
11.062841415405273,2002-11-04
10.882519721984863,2002-11-05
11.225136756896973,2002-11-06
11.216116905212402,2002-11-07
9.944835662841797,2002-11-08
9.854676246643066,2002-11-11
9.917787551879883,2002-11-12
9.998933792114258,2002-11-13
9.782546043395996,2002-11-14
10.034998893737793,2002-11-15
10.007950782775879,2002-11-18
9.89975357055664,2002-11-19
9.926806449890137,2002-11-20
9.710415840148926,2002-11-21
9.67435073852539,2002-11-22
8.898959159851074,2002-11-25
8.99813461303711,2002-11-26
9.412882804870605,2002-11-27
9.385831832885742,2002-11-29
9.106334686279297,2002-12-02
9.196493148803711,2002-12-03
9.466978073120117,2002-12-04
8.99813461303711,2002-12-05
9.286657333374023,2002-12-06
9.106334686279297,2002-12-09
9.061250686645508,2002-12-10
9.016173362731934,2002-12-11
9.214529037475586,2002-12-12
9.115346908569336,2002-12-13
9.187479972839355,2002-12-16
9.304688453674316,2002-12-17
9.33173942565918,2002-12-18
9.142398834228516,2002-12-19
9.295671463012695,2002-12-20
9.42189884185791,2002-12-23
9.304688453674316,2002-12-24
9.39484977722168,2002-12-26
9.205509185791016,2002-12-27
9.133380889892578,2002-12-30
9.016173362731934,2002-12-31
9.295671463012695,2003-01-02
9.376819610595703,2003-01-03
9.304688453674316,2003-01-06
9.295671463012695,2003-01-07
9.376819610595703,2003-01-08
9.521078109741211,2003-01-09
9.277636528015137,2003-01-10
9.214529037475586,2003-01-13
9.2415771484375,2003-01-14
9.286657333374023,2003-01-15
9.304688453674316,2003-01-16
9.656318664550781,2003-01-17
9.39484977722168,2003-01-21
9.512062072753906,2003-01-22
9.33173942565918,2003-01-23
9.196493148803711,2003-01-24
8.835846900939941,2003-01-27
9.007156372070312,2003-01-28
8.926009178161621,2003-01-29
8.583394050598145,2003-01-30
8.962074279785156,2003-01-31
8.457165718078613,2003-02-03
8.150616645812988,2003-02-04
8.024393081665039,2003-02-05
7.979310512542725,2003-02-06
8.195699691772461,2003-02-07
8.141603469848633,2003-02-10
8.114551544189453,2003-02-11
7.826035499572754,2003-02-12
8.060455322265625,2003-02-13
8.060455322265625,2003-02-14
8.312910079956055,2003-02-18
8.357989311218262,2003-02-19
8.385039329528809,2003-02-20
8.799783706665039,2003-02-21
8.394052505493164,2003-02-24
8.529298782348633,2003-02-25
8.619461059570312,2003-02-26
8.799783706665039,2003-02-27
8.835846900939941,2003-02-28
8.583394050598145,2003-03-03
8.330939292907715,2003-03-04
8.457165718078613,2003-03-05
8.330939292907715,2003-03-06
8.565361976623535,2003-03-07
8.430118560791016,2003-03-10
8.249794006347656,2003-03-11
8.41208553314209,2003-03-12
8.348973274230957,2003-03-13
8.114551544189453,2003-03-14
8.421103477478027,2003-03-17
8.502250671386719,2003-03-18
8.556344985961914,2003-03-19
8.574377059936523,2003-03-20
9.05223560333252,2003-03-21
8.790762901306152,2003-03-24
8.520281791687012,2003-03-25
8.294878959655762,2003-03-26
8.294878959655762,2003-03-27
8.448153495788574,2003-03-28
8.655522346496582,2003-03-31
8.421103477478027,2003-04-01
8.493229866027832,2003-04-02
8.430118560791016,2003-04-03
8.475200653076172,2003-04-04
8.502250671386719,2003-04-07
8.357989311218262,2003-04-08
8.321925163269043,2003-04-09
8.195699691772461,2003-04-10
8.258813858032227,2003-04-11
8.628475189208984,2003-04-14
8.646507263183594,2003-04-15
8.321925163269043,2003-04-16
8.88994312286377,2003-04-17
8.664539337158203,2003-04-21
9.088301658630371,2003-04-22
9.286657333374023,2003-04-23
9.557145118713379,2003-04-24
9.466978073120117,2003-04-25
9.196493148803711,2003-04-28
9.656318664550781,2003-04-29
9.962871551513672,2003-04-30
9.989914894104004,2003-05-01
10.116146087646484,2003-05-02
10.575967788696289,2003-05-05
10.548917770385742,2003-05-06
10.594001770019531,2003-05-07
10.386629104614258,2003-05-08
10.557934761047363,2003-05-09
10.738256454467773,2003-05-12
11.098906517028809,2003-05-13
11.243167877197266,2003-05-14
11.405455589294434,2003-05-15
11.937408447265625,2003-05-16
11.405455589294434,2003-05-19
11.61282730102539,2003-05-20
11.820199966430664,2003-05-21
11.793149948120117,2003-05-22
11.675941467285156,2003-05-23
11.594795227050781,2003-05-27
11.675941467285156,2003-05-28
11.630861282348633,2003-05-29
11.712005615234375,2003-05-30
11.684954643249512,2003-06-02
11.937408447265625,2003-06-03
11.88331127166748,2003-06-04
12.234943389892578,2003-06-05
12.622637748718262,2003-06-06
12.370187759399414,2003-06-09
12.58657455444336,2003-06-10
13.253772735595703,2003-06-11
13.587370872497559,2003-06-12
13.704578399658203,2003-06-13
14.011131286621094,2003-06-16
14.425870895385742,2003-06-17
14.137356758117676,2003-06-18
13.533273696899414,2003-06-19
13.866870880126953,2003-06-20
13.343932151794434,2003-06-23
13.262787818908691,2003-06-24
13.244756698608398,2003-06-25
13.533273696899414,2003-06-26
13.614418983459473,2003-06-27
13.614418983459473,2003-06-30
13.79473876953125,2003-07-01
14.074240684509277,2003-07-02
13.920969009399414,2003-07-03
14.110307693481445,2003-07-07
14.407841682434082,2003-07-08
14.966842651367188,2003-07-09
14.813570022583008,2003-07-10
15.174211502075195,2003-07-11
15.0570068359375,2003-07-14
14.59718132019043,2003-07-15
14.23653507232666,2003-07-16
14.182438850402832,2003-07-17
14.164400100708008,2003-07-18
14.579150199890137,2003-07-21
14.525050163269043,2003-07-22
14.488985061645508,2003-07-23
14.66029167175293,2003-07-24
15.174211502075195,2003-07-25
15.940589904785156,2003-07-28
15.814364433288574,2003-07-29
16.12091064453125,2003-07-30
15.796330451965332,2003-07-31
15.74223518371582,2003-08-01
15.498795509338379,2003-08-04
15.219298362731934,2003-08-05
14.371777534484863,2003-08-06
14.642263412475586,2003-08-07
14.488985061645508,2003-08-08
14.651285171508789,2003-08-11
14.813570022583008,2003-08-12
14.903733253479004,2003-08-13
15.075035095214844,2003-08-14
15.020939826965332,2003-08-15
15.102088928222656,2003-08-18
15.543882369995117,2003-08-19
15.30044174194336,2003-08-20
15.435685157775879,2003-08-21
15.543882369995117,2003-08-22
15.516833305358887,2003-08-25
15.525846481323242,2003-08-26
15.525846481323242,2003-08-27
15.895513534545898,2003-08-28
15.859443664550781,2003-08-29
16.33730125427246,2003-09-02
16.202062606811523,2003-09-03
16.427467346191406,2003-09-04
16.129934310913086,2003-09-05
16.67991065979004,2003-09-08
16.238128662109375,2003-09-09
16.003705978393555,2003-09-10
16.175018310546875,2003-09-11
16.184032440185547,2003-09-12
16.138946533203125,2003-09-15
16.301233291625977,2003-09-16
16.44548988342285,2003-09-17
16.400423049926758,2003-09-18
16.129934310913086,2003-09-19
16.22010040283203,2003-09-22
15.95862102508545,2003-09-23
15.68813419342041,2003-09-24
15.6701021194458,2003-09-25
15.679122924804688,2003-09-26
16.12091064453125,2003-09-29
16.27418327331543,2003-09-30
16.607776641845703,2003-10-01
16.743022918701172,2003-10-02
16.97744369506836,2003-10-03
16.8692569732666,2003-10-06
17.076631546020508,2003-10-07
17.121706008911133,2003-10-08
17.302032470703125,2003-10-09
17.5093994140625,2003-10-10
17.338092803955078,2003-10-13
17.27498435974121,2003-10-14
17.446292877197266,2003-10-15
17.79791831970215,2003-10-16
17.455303192138672,2003-10-17
17.39219093322754,2003-10-20
17.608583450317383,2003-10-21
17.09465980529785,2003-10-22
17.139738082885742,2003-10-23
17.815948486328125,2003-10-24
17.707759857177734,2003-10-27
17.554487228393555,2003-10-28
17.770870208740234,2003-10-29
17.48234748840332,2003-10-30
18.29380989074707,2003-10-31
17.80693244934082,2003-11-03
17.78890609741211,2003-11-04
17.861026763916016,2003-11-05
17.80693244934082,2003-11-06
17.987260818481445,2003-11-07
17.770870208740234,2003-11-10
17.689729690551758,2003-11-11
18.47413444519043,2003-11-12
19.06920051574707,2003-11-13
18.63642120361328,2003-11-14
18.420032501220703,2003-11-17
18.429058074951172,2003-11-18
19.024124145507812,2003-11-19
18.537240982055664,2003-11-20
18.573314666748047,2003-11-21
19.835575103759766,2003-11-24
19.565092086791992,2003-11-25
19.880657196044922,2003-11-26
20.133108139038086,2003-11-28
20.385555267333984,2003-12-01
20.872434616088867,2003-12-02
20.845388412475586,2003-12-03
20.493755340576172,2003-12-04
20.115076065063477,2003-12-05
20.466705322265625,2003-12-08
20.33147430419922,2003-12-09
19.835575103759766,2003-12-10
20.4126033782959,2003-12-11
20.27736473083496,2003-12-12
20.340484619140625,2003-12-15
20.50277328491211,2003-12-16
20.28639030456543,2003-12-17
20.628992080688477,2003-12-18
20.421621322631836,2003-12-19
20.538835525512695,2003-12-22
20.43965721130371,2003-12-23
20.466705322265625,2003-12-24
20.45768928527832,2003-12-26
20.998661041259766,2003-12-29
20.881452560424805,2003-12-30
20.601951599121094,2003-12-31
20.674081802368164,2004-01-02
19.28558921813965,2004-01-05
19.49295997619629,2004-01-06
19.312637329101562,2004-01-07
18.834781646728516,2004-01-08
18.365943908691406,2004-01-09
18.708560943603516,2004-01-12
19.294601440429688,2004-01-13
19.916717529296875,2004-01-14
20.0339298248291,2004-01-15
20.385555267333984,2004-01-16
21.37734031677246,2004-01-20
21.22406578063965,2004-01-21
21.30521011352539,2004-01-22
21.215055465698242,2004-01-23
21.557662963867188,2004-01-26
21.188003540039062,2004-01-27
21.070791244506836,2004-01-28
21.007675170898438,2004-01-29
21.03472137451172,2004-01-30
20.701126098632812,2004-02-02
19.565092086791992,2004-02-03
20.00688362121582,2004-02-04
19.646240234375,2004-02-05
20.23229217529297,2004-02-06
20.0970458984375,2004-02-09
19.844589233398438,2004-02-10
19.54706382751465,2004-02-11
19.68230628967285,2004-02-12
19.538042068481445,2004-02-13
19.74541664123535,2004-02-17
19.52902603149414,2004-02-18
19.051164627075195,2004-02-19
19.483943939208984,2004-02-20
19.33968162536621,2004-02-23
19.105266571044922,2004-02-24
19.330671310424805,2004-02-25
19.28558921813965,2004-02-26
19.763444900512695,2004-02-27
19.384763717651367,2004-03-01
19.68230628967285,2004-03-02
19.74541664123535,2004-03-03
19.73639488220215,2004-03-04
19.82656478881836,2004-03-05
19.41181755065918,2004-03-08
19.033143997192383,2004-03-09
18.84379768371582,2004-03-10
18.492168426513672,2004-03-11
18.78067970275879,2004-03-12
18.492168426513672,2004-03-15
19.393781661987305,2004-03-16
18.897899627685547,2004-03-17
18.97002410888672,2004-03-18
18.961009979248047,2004-03-19
18.20364761352539,2004-03-22
17.852018356323242,2004-03-23
17.39219093322754,2004-03-24
17.662683486938477,2004-03-25
17.455303192138672,2004-03-26
17.599567413330078,2004-03-29
17.17580223083496,2004-03-30
17.148754119873047,2004-03-31
16.88728141784668,2004-04-01
17.067615509033203,2004-04-02
17.455303192138672,2004-04-05
17.34711456298828,2004-04-06
17.184816360473633,2004-04-07
17.121706008911133,2004-04-08
17.27498435974121,2004-04-12
17.27498435974121,2004-04-13
16.779094696044922,2004-04-14
16.021738052368164,2004-04-15
16.319265365600586,2004-04-16
16.589757919311523,2004-04-19
16.211078643798828,2004-04-20
16.292217254638672,2004-04-21
16.46352767944336,2004-04-22
17.139738082885742,2004-04-23
15.96763801574707,2004-04-26
15.733221054077148,2004-04-27
15.534862518310547,2004-04-28
15.038973808288574,2004-04-29
14.68734359741211,2004-04-30
15.32748794555664,2004-05-03
14.750456809997559,2004-05-04
14.921764373779297,2004-05-05
14.516033172607422,2004-05-06
14.281617164611816,2004-05-07
14.110307693481445,2004-05-10
14.02014446258545,2004-05-11
14.516033172607422,2004-05-12
14.443903923034668,2004-05-13
15.011926651000977,2004-05-14
14.5701322555542,2004-05-17
14.723402976989746,2004-05-18
14.543082237243652,2004-05-19
14.218499183654785,2004-05-20
14.272594451904297,2004-05-21
14.110307693481445,2004-05-24
15.489786148071289,2004-05-25
15.093066215515137,2004-05-26
15.102088928222656,2004-05-27
15.390600204467773,2004-05-28
15.273399353027344,2004-06-01
15.426671981811523,2004-06-02
15.038973808288574,2004-06-03
14.93078327178955,2004-06-04
15.237329483032227,2004-06-07
15.075035095214844,2004-06-08
14.651285171508789,2004-06-09
14.606197357177734,2004-06-10
14.534067153930664,2004-06-14
14.434885025024414,2004-06-15
14.552098274230957,2004-06-16
14.696362495422363,2004-06-17
14.786519050598145,2004-06-18
14.786519050598145,2004-06-21
14.615209579467773,2004-06-22
14.552098274230957,2004-06-23
14.651285171508789,2004-06-24
14.98487663269043,2004-06-25
14.750456809997559,2004-06-28
14.696362495422363,2004-06-29
15.237329483032227,2004-06-30
14.7955322265625,2004-07-01
14.5701322555542,2004-07-02
14.516033172607422,2004-07-06
14.308663368225098,2004-07-07
14.155386924743652,2004-07-08
14.200469017028809,2004-07-09
14.516033172607422,2004-07-12
15.606986045837402,2004-07-13
15.55289077758789,2004-07-14
15.516833305358887,2004-07-15
15.634038925170898,2004-07-16
15.50781536102295,2004-07-19
15.86845588684082,2004-07-20
15.805355072021484,2004-07-21
15.769279479980469,2004-07-22
15.372570037841797,2004-07-23
16.156980514526367,2004-07-26
15.922558784484863,2004-07-27
16.283206939697266,2004-07-28
16.607776641845703,2004-07-29
16.328289031982422,2004-07-30
16.102880477905273,2004-08-02
16.166000366210938,2004-08-03
16.021738052368164,2004-08-04
15.976652145385742,2004-08-05
16.021738052368164,2004-08-06
16.147960662841797,2004-08-09
16.706966400146484,2004-08-10
17.040563583374023,2004-08-11
16.806135177612305,2004-08-12
16.833187103271484,2004-08-13
16.959423065185547,2004-08-16
16.86023712158203,2004-08-17
17.24793243408203,2004-08-18
17.004501342773438,2004-08-19
16.9954776763916,2004-08-20
16.73401641845703,2004-08-23
16.878271102905273,2004-08-24
17.121706008911133,2004-08-25
16.959423065185547,2004-08-26
17.121706008911133,2004-08-27
17.085649490356445,2004-08-30
17.13072395324707,2004-08-31
16.914331436157227,2004-09-01
17.284006118774414,2004-09-02
17.374164581298828,2004-09-03
17.581525802612305,2004-09-07
17.329078674316406,2004-09-08
17.581525802612305,2004-09-09
17.581525802612305,2004-09-10
17.71677589416504,2004-09-13
17.77988624572754,2004-09-14
17.581525802612305,2004-09-15
17.626609802246094,2004-09-16
17.53645133972168,2004-09-17
17.311044692993164,2004-09-20
17.53645133972168,2004-09-21
17.25695037841797,2004-09-22
17.09465980529785,2004-09-23
17.320056915283203,2004-09-24
17.5093994140625,2004-09-27
17.879064559936523,2004-09-28
17.84300422668457,2004-09-29
18.014312744140625,2004-09-30
18.392986297607422,2004-10-01
18.383974075317383,2004-10-04
18.302825927734375,2004-10-05
18.16758918762207,2004-10-06
17.960216522216797,2004-10-07
17.662683486938477,2004-10-08
17.572519302368164,2004-10-11
17.56350326538086,2004-10-12
17.356130599975586,2004-10-13
17.455303192138672,2004-10-14
17.229900360107422,2004-10-15
17.311044692993164,2004-10-18
16.24714469909668,2004-10-19
16.211078643798828,2004-10-20
15.922558784484863,2004-10-21
16.328289031982422,2004-10-22
16.283206939697266,2004-10-25
16.797122955322266,2004-10-26
17.320056915283203,2004-10-27
17.238922119140625,2004-10-28
17.265958786010742,2004-10-29
18.3479061126709,2004-11-01
17.752840042114258,2004-11-02
19.19542694091797,2004-11-03
20.313432693481445,2004-11-04
20.19622230529785,2004-11-05
20.079008102416992,2004-11-08
20.565881729125977,2004-11-09
20.322446823120117,2004-11-10
20.43965721130371,2004-11-11
20.7371883392334,2004-11-12
21.215055465698242,2004-11-15
21.016691207885742,2004-11-16
21.169971466064453,2004-11-17
21.07981300354004,2004-11-18
20.98063087463379,2004-11-19
21.043743133544922,2004-11-22
21.359312057495117,2004-11-23
21.593732833862305,2004-11-24
21.810117721557617,2004-11-26
22.31502342224121,2004-11-29
22.378137588500977,2004-11-30
24.46086883544922,2004-12-01
24.028093338012695,2004-12-02
23.820722579956055,2004-12-03
24.632179260253906,2004-12-06
24.523984909057617,2004-12-07
24.956762313842773,2004-12-08
25.101016998291016,2004-12-09
25.50674819946289,2004-12-10
26.056734085083008,2004-12-13
27.066547393798828,2004-12-14
27.048513412475586,2004-12-15
26.624755859375,2004-12-16
26.82310676574707,2004-12-17
26.42639923095703,2004-12-20
26.543603897094727,2004-12-21
26.525575637817383,2004-12-22
26.543603897094727,2004-12-23
26.318204879760742,2004-12-27
26.73294448852539,2004-12-28
26.778026580810547,2004-12-29
26.940317153930664,2004-12-30
26.769014358520508,2004-12-31
26.29115867614746,2005-01-03
26.2370548248291,2005-01-04
26.778026580810547,2005-01-05
26.723928451538086,2005-01-06
26.525575637817383,2005-01-07
27.634567260742188,2005-01-10
28.1124210357666,2005-01-11
28.391921997070312,2005-01-12
29.230419158935547,2005-01-13
29.987791061401367,2005-01-14
29.987791061401367,2005-01-18
29.699262619018555,2005-01-19
29.230419158935547,2005-01-20
29.627140045166016,2005-01-21
29.4648380279541,2005-01-24
29.57303810119629,2005-01-25
29.762367248535156,2005-01-26
30.204177856445312,2005-01-27
30.303354263305664,2005-01-28
30.89841651916504,2005-01-31
31.394302368164062,2005-02-01
31.24103355407715,2005-02-02
30.880386352539062,2005-02-03
31.24103355407715,2005-02-04
30.790225982666016,2005-02-07
30.82628631591797,2005-02-08
29.95172691345215,2005-02-09
29.798437118530273,2005-02-10
30.132034301757812,2005-02-11
29.870576858520508,2005-02-14
29.807466506958008,2005-02-15
30.123022079467773,2005-02-16
30.357454299926758,2005-02-17
30.07794761657715,2005-02-18
28.581268310546875,2005-02-22
29.21239471435547,2005-02-23
29.888608932495117,2005-02-24
30.05089569091797,2005-02-25
29.996797561645508,2005-02-28
30.627931594848633,2005-03-01
30.75416374206543,2005-03-02
30.880386352539062,2005-03-03
31.43037223815918,2005-03-04
31.132844924926758,2005-03-07
30.447607040405273,2005-03-08
30.068931579589844,2005-03-09
30.1771297454834,2005-03-10
30.429576873779297,2005-03-11
30.772201538085938,2005-03-14
30.474658966064453,2005-03-15
30.429576873779297,2005-03-16
30.104990005493164,2005-03-17
28.78863525390625,2005-03-18
28.455039978027344,2005-03-21
28.148481369018555,2005-03-22
27.92308235168457,2005-03-23
28.35585594177246,2005-03-24
28.157501220703125,2005-03-28
28.725515365600586,2005-03-29
29.600093841552734,2005-03-30
28.79764747619629,2005-03-31
29.36566925048828,2005-04-01
29.26649284362793,2005-04-04
30.150070190429688,2005-04-05
30.65497589111328,2005-04-06
31.09677505493164,2005-04-07
30.736120223999023,2005-04-08
30.663991928100586,2005-04-11
30.736120223999023,2005-04-12
30.709077835083008,2005-04-13
29.518945693969727,2005-04-14
29.158300399780273,2005-04-15
28.47307014465332,2005-04-18
29.32058334350586,2005-04-19
28.400938034057617,2005-04-20
28.283727645874023,2005-04-21
27.9140625,2005-04-22
28.59929656982422,2005-04-25
28.98698616027832,2005-04-26
29.60910987854004,2005-04-27
29.21239471435547,2005-04-28
31.24103355407715,2005-04-29
31.3402042388916,2005-05-02
31.0156307220459,2005-05-03
31.66480255126953,2005-05-04
31.529556274414062,2005-05-05
31.62872886657715,2005-05-06
32.75575256347656,2005-05-09
32.90903091430664,2005-05-10
32.8909797668457,2005-05-11
32.35902786254883,2005-05-12
31.277090072631836,2005-05-13
31.980348587036133,2005-05-16
32.25986862182617,2005-05-17
32.88199234008789,2005-05-18
32.945091247558594,2005-05-19
32.72869110107422,2005-05-20
32.75575256347656,2005-05-23
32.6926383972168,2005-05-24
32.62049865722656,2005-05-25
33.04426574707031,2005-05-26
33.26066970825195,2005-05-27
32.782798767089844,2005-05-31
33.558189392089844,2005-06-01
33.747520446777344,2005-06-02
34.06309127807617,2005-06-03
34.45077896118164,2005-06-06
34.41472244262695,2005-06-07
33.8106575012207,2005-06-08
34.766357421875,2005-06-09
34.396697998046875,2005-06-10
34.77536392211914,2005-06-13
35.5958366394043,2005-06-14
35.07290267944336,2005-06-15
34.92864990234375,2005-06-16
