JNPR,Date
19.525102615356445,2011-11-14
19.391048431396484,2011-11-15
18.910018920898438,2011-11-16
17.92429542541504,2011-11-17
17.790239334106445,2011-11-18
17.214580535888672,2011-11-21
16.883380889892578,2011-11-22
16.20520782470703,2011-11-23
15.905550956726074,2011-11-25
16.709896087646484,2011-11-28
16.44178009033203,2011-11-29
17.908519744873047,2011-11-30
17.545787811279297,2011-12-01
17.82178497314453,2011-12-02
18.421092987060547,2011-12-05
17.91640853881836,2011-12-06
16.804519653320312,2011-12-07
15.810914039611816,2011-12-08
15.692626953125,2011-12-09
15.637432098388672,2011-12-12
14.975027084350586,2011-12-13
14.888286590576172,2011-12-14
14.667488098144531,2011-12-15
14.470341682434082,2011-12-16
14.288968086242676,2011-12-19
15.566458702087402,2011-12-20
15.337775230407715,2011-12-21
16.362924575805664,2011-12-22
16.42600440979004,2011-12-23
16.394458770751953,2011-12-27
16.134231567382812,2011-12-28
16.157888412475586,2011-12-29
16.09480094909668,2011-12-30
16.59160804748535,2012-01-03
16.362924575805664,2012-01-04
16.27617645263672,2012-01-05
16.110578536987305,2012-01-06
16.978004455566406,2012-01-09
16.828176498413086,2012-01-10
16.804519653320312,2012-01-11
16.788753509521484,2012-01-12
16.599489212036133,2012-01-13
16.74932098388672,2012-01-17
17.75080680847168,2012-01-18
18.83115577697754,2012-01-19
18.129322052001953,2012-01-20
17.77447509765625,2012-01-23
18.255496978759766,2012-01-24
17.837554931640625,2012-01-25
17.640413284301758,2012-01-26
17.10418128967285,2012-01-27
16.631038665771484,2012-01-30
16.504858016967773,2012-01-31
17.096298217773438,2012-02-01
17.041099548339844,2012-02-02
17.7823543548584,2012-02-03
17.91640853881836,2012-02-06
18.152978897094727,2012-02-07
18.208181381225586,2012-02-08
18.27915382385254,2012-02-09
17.91640853881836,2012-02-10
17.71926498413086,2012-02-13
17.798126220703125,2012-02-14
19.051959991455078,2012-02-15
18.941560745239258,2012-02-16
19.0835018157959,2012-02-17
18.744417190551758,2012-02-21
18.75229835510254,2012-02-22
18.539390563964844,2012-02-23
18.704984664916992,2012-02-24
18.5709228515625,2012-02-27
18.720754623413086,2012-02-28
17.947952270507812,2012-02-29
17.57732391357422,2012-03-01
17.340749740600586,2012-03-02
16.82029151916504,2012-03-05
16.631038665771484,2012-03-06
16.883380889892578,2012-03-07
16.899147033691406,2012-03-08
16.891265869140625,2012-03-09
16.67835235595703,2012-03-12
16.804519653320312,2012-03-13
16.24463653564453,2012-03-14
16.82029151916504,2012-03-15
16.899147033691406,2012-03-16
17.080520629882812,2012-03-19
16.67835235595703,2012-03-20
16.702001571655273,2012-03-21
16.5206356048584,2012-03-22
16.646808624267578,2012-03-23
16.891265869140625,2012-03-26
17.530006408691406,2012-03-27
17.67194938659668,2012-03-28
18.034698486328125,2012-03-29
18.042579650878906,2012-03-30
17.92429542541504,2012-04-02
17.285552978515625,2012-04-03
17.03321075439453,2012-04-04
16.75720977783203,2012-04-05
16.48909568786621,2012-04-09
16.465431213378906,2012-04-10
17.1514949798584,2012-04-11
17.364412307739258,2012-04-12
16.71778106689453,2012-04-13
16.43389320373535,2012-04-16
17.048980712890625,2012-04-17
16.686227798461914,2012-04-18
16.504858016967773,2012-04-19
16.24463653564453,2012-04-20
15.905550956726074,2012-04-23
17.05686378479004,2012-04-24
16.44178009033203,2012-04-25
16.804519653320312,2012-04-26
16.765092849731445,2012-04-27
16.899147033691406,2012-04-30
16.92280387878418,2012-05-01
16.56795310974121,2012-05-02
16.031723022460938,2012-05-03
15.54279899597168,2012-05-04
15.180054664611816,2012-05-07
14.927718162536621,2012-05-08
14.990799903869629,2012-05-09
14.249536514282227,2012-05-10
14.154912948608398,2012-05-11
13.855252265930176,2012-05-14
13.934112548828125,2012-05-15
13.626568794250488,2012-05-16
13.40576171875,2012-05-17
13.823711395263672,2012-05-18
14.178568840026855,2012-05-21
14.186453819274902,2012-05-22
13.587141036987305,2012-05-23
13.40576171875,2012-05-24
13.52405071258545,2012-05-25
13.729077339172363,2012-05-29
13.610795021057129,2012-05-30
13.563481330871582,2012-05-31
13.263823509216309,2012-06-01
13.177075386047363,2012-06-04
13.40576171875,2012-06-05
13.784280776977539,2012-06-06
13.066679000854492,2012-06-07
13.319022178649902,2012-06-08
12.93262004852295,2012-06-11
13.098224639892578,2012-06-12
12.901076316833496,2012-06-13
12.774906158447266,2012-06-14
12.956280708312988,2012-06-15
12.893194198608398,2012-06-18
12.979935646057129,2012-06-19
13.192850112915039,2012-06-20
12.522563934326172,2012-06-21
12.648735046386719,2012-06-22
12.293875694274902,2012-06-25
12.18347454071045,2012-06-26
12.285991668701172,2012-06-27
12.246562957763672,2012-06-28
12.861648559570312,2012-06-29
12.498907089233398,2012-07-02
12.727590560913086,2012-07-03
12.719704627990723,2012-07-05
12.285991668701172,2012-07-06
11.986332893371582,2012-07-09
11.702444076538086,2012-07-10
11.576272010803223,2012-07-11
11.442214965820312,2012-07-12
11.434330940246582,2012-07-13
11.268726348876953,2012-07-16
11.25295639038086,2012-07-17
11.994215965270996,2012-07-18
12.49101734161377,2012-07-19
12.341190338134766,2012-07-20
12.00210189819336,2012-07-23
11.68667221069336,2012-07-24
13.011478424072266,2012-07-25
13.271707534790039,2012-07-26
14.028741836547852,2012-07-27
13.8394775390625,2012-07-30
13.823711395263672,2012-07-31
13.965648651123047,2012-08-01
13.863136291503906,2012-08-02
14.257425308227539,2012-08-03
14.691141128540039,2012-08-06
15.022343635559082,2012-08-07
14.801545143127441,2012-08-08
15.298343658447266,2012-08-09
15.17216968536377,2012-08-10
14.919828414916992,2012-08-13
14.249536514282227,2012-08-14
14.541316032409668,2012-08-15
14.659597396850586,2012-08-16
14.549198150634766,2012-08-17
14.45456314086914,2012-08-20
14.35205364227295,2012-08-21
14.399367332458496,2012-08-22
14.375711441040039,2012-08-23
13.98930835723877,2012-08-24
13.997198104858398,2012-08-27
14.462454795837402,2012-08-28
14.572854042053223,2012-08-29
13.997198104858398,2012-08-30
13.752738952636719,2012-08-31
13.949882507324219,2012-09-04
13.79216480255127,2012-09-05
14.375711441040039,2012-09-06
14.754223823547363,2012-09-07
14.359939575195312,2012-09-10
14.620172500610352,2012-09-11
15.243144989013672,2012-09-12
15.306225776672363,2012-09-13
15.243144989013672,2012-09-14
15.274685859680176,2012-09-17
14.935599327087402,2012-09-18
14.888286590576172,2012-09-19
14.651713371276855,2012-09-20
14.580744743347168,2012-09-21
14.407254219055176,2012-09-24
14.083938598632812,2012-09-25
13.705422401428223,2012-09-26
13.934112548828125,2012-09-27
13.492511749267578,2012-09-28
13.224394798278809,2012-10-01
13.192850112915039,2012-10-02
13.098224639892578,2012-10-03
13.169190406799316,2012-10-04
13.129761695861816,2012-10-05
13.098224639892578,2012-10-08
13.074563980102539,2012-10-09
12.893194198608398,2012-10-10
12.893194198608398,2012-10-11
12.893194198608398,2012-10-12
13.240168571472168,2012-10-15
13.784280776977539,2012-10-16
13.650223731994629,2012-10-17
14.35205364227295,2012-10-18
14.028741836547852,2012-10-19
13.965648651123047,2012-10-22
13.855252265930176,2012-10-23
12.609306335449219,2012-10-24
12.672392845153809,2012-10-25
13.074563980102539,2012-10-26
13.066679000854492,2012-10-31
13.618680000305176,2012-11-01
13.500399589538574,2012-11-02
13.752738952636719,2012-11-05
13.831594467163086,2012-11-06
14.012971878051758,2012-11-07
13.878911972045898,2012-11-08
13.918338775634766,2012-11-09
14.028741836547852,2012-11-12
13.681764602661133,2012-11-13
13.8394775390625,2012-11-14
13.326910018920898,2012-11-15
12.869532585144043,2012-11-16
12.901076316833496,2012-11-19
12.73547649383545,2012-11-20
12.782793998718262,2012-11-21
13.169190406799316,2012-11-23
13.255934715270996,2012-11-26
13.476737022399902,2012-11-27
14.028741836547852,2012-11-28
14.210113525390625,2012-11-29
14.178568840026855,2012-11-30
14.099711418151855,2012-12-03
14.210113525390625,2012-12-04
14.486112594604492,2012-12-05
15.061772346496582,2012-12-06
15.21159839630127,2012-12-07
15.203717231750488,2012-12-10
15.116969108581543,2012-12-11
14.959260940551758,2012-12-12
15.266799926757812,2012-12-13
15.448172569274902,2012-12-14
15.598006248474121,2012-12-17
15.976519584655762,2012-12-18
15.897662162780762,2012-12-19
16.0474910736084,2012-12-20
15.905550956726074,2012-12-21
15.779380798339844,2012-12-24
15.684747695922852,2012-12-26
15.605891227722168,2012-12-27
15.282567024230957,2012-12-28
15.511260032653809,2012-12-31
16.20520782470703,2013-01-02
15.905550956726074,2013-01-03
16.071147918701172,2013-01-04
15.889774322509766,2013-01-07
15.550687789916992,2013-01-08
15.732064247131348,2013-01-09
16.0080623626709,2013-01-10
16.29195213317871,2013-01-11
16.418119430541992,2013-01-14
16.56795310974121,2013-01-15
16.54429054260254,2013-01-16
16.78086280822754,2013-01-17
16.94646453857422,2013-01-18
16.95435333251953,2013-01-22
16.78086280822754,2013-01-23
16.95435333251953,2013-01-24
17.798126220703125,2013-01-25
17.506349563598633,2013-01-28
17.017438888549805,2013-01-29
17.017438888549805,2013-01-30
17.648292541503906,2013-01-31
17.60097885131836,2013-02-01
17.537891387939453,2013-02-04
17.656177520751953,2013-02-05
17.648292541503906,2013-02-06
17.640413284301758,2013-02-07
17.222463607788086,2013-02-08
17.119949340820312,2013-02-11
17.041099548339844,2013-02-12
17.088407516479492,2013-02-13
17.096298217773438,2013-02-14
17.238235473632812,2013-02-15
17.545787811279297,2013-02-19
17.119949340820312,2013-02-20
16.82029151916504,2013-02-21
16.914920806884766,2013-02-22
16.339262008666992,2013-02-25
16.134231567382812,2013-02-26
16.339262008666992,2013-02-27
16.307716369628906,2013-02-28
16.157888412475586,2013-03-01
15.874006271362305,2013-03-04
15.755722999572754,2013-03-05
15.86611557006836,2013-03-06
16.654691696166992,2013-03-07
16.315603256225586,2013-03-08
16.47331428527832,2013-03-11
16.378690719604492,2013-03-12
16.197324752807617,2013-03-13
16.173664093017578,2013-03-14
15.905550956726074,2013-03-15
15.937089920043945,2013-03-18
15.09331226348877,2013-03-19
15.22736930847168,2013-03-20
14.896171569824219,2013-03-21
14.76211166381836,2013-03-22
14.951369285583496,2013-03-25
14.706911087036133,2013-03-26
14.722684860229492,2013-03-27
14.620172500610352,2013-03-28
14.620172500610352,2013-04-01
14.407254219055176,2013-04-02
14.407254219055176,2013-04-03
14.288968086242676,2013-04-04
13.8394775390625,2013-04-05
14.060280799865723,2013-04-08
14.194339752197266,2013-04-09
14.856741905212402,2013-04-10
14.635941505432129,2013-04-11
14.76211166381836,2013-04-12
14.273200988769531,2013-04-15
14.304742813110352,2013-04-16
13.957767486572266,2013-04-17
13.65810775756836,2013-04-18
13.484624862670898,2013-04-19
13.500399589538574,2013-04-22
13.689651489257812,2013-04-23
12.372733116149902,2013-04-24
12.546220779418945,2013-04-25
12.451590538024902,2013-04-26
12.664505004882812,2013-04-29
13.050905227661133,2013-04-30
12.861648559570312,2013-05-01
12.853765487670898,2013-05-02
12.995704650878906,2013-05-03
13.350564956665039,2013-05-06
13.248053550720215,2013-05-07
13.63444995880127,2013-05-08
13.673881530761719,2013-05-09
13.689651489257812,2013-05-10
13.618680000305176,2013-05-13
13.484624862670898,2013-05-14
13.460965156555176,2013-05-15
14.020851135253906,2013-05-16
13.886796951293945,2013-05-17
13.863136291503906,2013-05-20
13.910456657409668,2013-05-21
13.736967086791992,2013-05-22
13.626568794250488,2013-05-23
13.681764602661133,2013-05-24
13.776391983032227,2013-05-28
14.186453819274902,2013-05-29
14.202224731445312,2013-05-30
13.981423377990723,2013-05-31
13.800052642822266,2013-06-03
13.713309288024902,2013-06-04
14.620172500610352,2013-06-05
14.564967155456543,2013-06-06
15.030230522155762,2013-06-07
15.006574630737305,2013-06-10
14.430912971496582,2013-06-11
14.501886367797852,2013-06-12
15.19582748413086,2013-06-13
15.022343635559082,2013-06-14
15.030230522155762,2013-06-17
15.085431098937988,2013-06-18
15.085431098937988,2013-06-19
15.132744789123535,2013-06-20
14.817316055297852,2013-06-21
14.580744743347168,2013-06-24
14.517654418945312,2013-06-25
14.557087898254395,2013-06-26
15.022343635559082,2013-06-27
15.22736930847168,2013-06-28
15.361433029174805,2013-07-01
15.085431098937988,2013-07-02
15.219481468200684,2013-07-03
15.463940620422363,2013-07-05
15.203717231750488,2013-07-08
15.511260032653809,2013-07-09
15.519145965576172,2013-07-10
15.897662162780762,2013-07-11
16.0474910736084,2013-07-12
16.12635040283203,2013-07-15
16.20520782470703,2013-07-16
16.355037689208984,2013-07-17
16.583724975585938,2013-07-18
16.59160804748535,2013-07-19
16.362924575805664,2013-07-22
16.828176498413086,2013-07-23
17.080520629882812,2013-07-24
17.403839111328125,2013-07-25
16.970121383666992,2013-07-26
16.95435333251953,2013-07-29
17.26978302001953,2013-07-30
17.088407516479492,2013-07-31
17.32497787475586,2013-08-01
17.190919876098633,2013-08-02
17.364412307739258,2013-08-05
17.340749740600586,2013-08-06
17.3486328125,2013-08-07
17.474811553955078,2013-08-08
16.496980667114258,2013-08-09
16.23674964904785,2013-08-12
16.686227798461914,2013-08-13
16.638919830322266,2013-08-14
16.0080623626709,2013-08-15
16.118467330932617,2013-08-16
15.818800926208496,2013-08-19
16.01594352722168,2013-08-20
15.692626953125,2013-08-21
15.700511932373047,2013-08-22
15.566458702087402,2013-08-23
15.392970085144043,2013-08-26
14.943490028381348,2013-08-27
14.990799903869629,2013-08-28
14.880399703979492,2013-08-29
14.904056549072266,2013-08-30
15.337775230407715,2013-09-03
16.339262008666992,2013-09-04
16.165781021118164,2013-09-05
16.42600440979004,2013-09-06
16.457548141479492,2013-09-09
16.67835235595703,2013-09-10
16.883380889892578,2013-09-11
16.686227798461914,2013-09-12
16.575830459594727,2013-09-13
16.607378005981445,2013-09-16
16.891265869140625,2013-09-17
17.080520629882812,2013-09-18
16.891265869140625,2013-09-19
16.55217742919922,2013-09-20
16.173664093017578,2013-09-23
15.92920207977295,2013-09-24
15.850345611572266,2013-09-25
15.889774322509766,2013-09-26
15.732064247131348,2013-09-27
15.661088943481445,2013-09-30
15.889774322509766,2013-10-01
15.913431167602539,2013-10-02
15.874006271362305,2013-10-03
16.44178009033203,2013-10-04
16.213088989257812,2013-10-07
16.071147918701172,2013-10-08
15.779380798339844,2013-10-09
15.779380798339844,2013-10-10
15.913431167602539,2013-10-11
16.252517700195312,2013-10-14
15.826690673828125,2013-10-15
16.583724975585938,2013-10-16
16.307716369628906,2013-10-17
16.418119430541992,2013-10-18
16.44178009033203,2013-10-21
16.055376052856445,2013-10-22
15.022343635559082,2013-10-23
14.659597396850586,2013-10-24
14.746342658996582,2013-10-25
14.864628791809082,2013-10-28
14.982915878295898,2013-10-29
14.730572700500488,2013-10-30
14.699033737182617,2013-10-31
14.572854042053223,2013-11-01
14.564967155456543,2013-11-04
14.635941505432129,2013-11-05
14.754223823547363,2013-11-06
14.730572700500488,2013-11-07
15.19582748413086,2013-11-08
15.038114547729492,2013-11-11
15.456058502197266,2013-11-12
15.21159839630127,2013-11-13
15.298343658447266,2013-11-14
15.645318984985352,2013-11-15
15.448172569274902,2013-11-18
15.298343658447266,2013-11-19
15.692626953125,2013-11-20
15.874006271362305,2013-11-21
16.213088989257812,2013-11-22
16.157888412475586,2013-11-25
15.921318054199219,2013-11-26
16.03960418701172,2013-11-27
15.984404563903809,2013-11-29
16.01594352722168,2013-12-02
16.063262939453125,2013-12-03
16.43389320373535,2013-12-04
16.83606719970703,2013-12-05
17.088407516479492,2013-12-06
17.096298217773438,2013-12-09
17.025325775146484,2013-12-10
16.812408447265625,2013-12-11
16.27617645263672,2013-12-12
16.299827575683594,2013-12-13
16.59160804748535,2013-12-16
16.528522491455078,2013-12-17
16.788753509521484,2013-12-18
16.71778106689453,2013-12-19
17.16726303100586,2013-12-20
17.096298217773438,2013-12-23
17.198808670043945,2013-12-24
17.277667999267578,2013-12-26
17.522125244140625,2013-12-27
17.766586303710938,2013-12-30
17.798126220703125,2013-12-31
17.727153778076172,2014-01-02
17.955846786499023,2014-01-03
17.837554931640625,2014-01-06
17.869096755981445,2014-01-07
18.074127197265625,2014-01-08
18.003158569335938,2014-01-09
18.56304168701172,2014-01-10
19.966705322265625,2014-01-13
20.045564651489258,2014-01-14
20.408302307128906,2014-01-15
20.337337493896484,2014-01-16
20.502939224243164,2014-01-17
20.526592254638672,2014-01-21
20.644880294799805,2014-01-22
20.510826110839844,2014-01-23
21.859283447265625,2014-01-24
22.016992568969727,2014-01-27
21.693683624267578,2014-01-28
21.867172241210938,2014-01-29
21.97757339477539,2014-01-30
20.983963012695312,2014-01-31
20.7789363861084,2014-02-03
21.102251052856445,2014-02-04
21.118024826049805,2014-02-05
21.299394607543945,2014-02-06
21.488651275634766,2014-02-07
21.867172241210938,2014-02-10
21.811969757080078,2014-02-11
21.370370864868164,2014-02-12
21.662145614624023,2014-02-13
21.622711181640625,2014-02-14
21.65425682067871,2014-02-18
21.449228286743164,2014-02-19
21.614830017089844,2014-02-20
22.04065704345703,2014-02-21
21.748882293701172,2014-02-24
21.36248779296875,2014-02-25
21.204771041870117,2014-02-26
21.299394607543945,2014-02-27
21.08648109436035,2014-02-28
20.889339447021484,2014-03-03
20.707965850830078,2014-03-04
20.79471206665039,2014-03-05
20.84990692138672,2014-03-06
20.707965850830078,2014-03-07
20.723737716674805,2014-03-10
20.02190589904785,2014-03-11
20.092878341674805,2014-03-12
19.80110740661621,2014-03-13
20.203279495239258,2014-03-14
19.998247146606445,2014-03-17
20.431964874267578,2014-03-18
20.857797622680664,2014-03-19
20.873567581176758,2014-03-20
20.471393585205078,2014-03-21
20.368871688842773,2014-03-24
20.66065216064453,2014-03-25
20.26636505126953,2014-03-26
19.974590301513672,2014-03-27
20.203279495239258,2014-03-28
20.313678741455078,2014-03-31
20.842025756835938,2014-04-01
20.7789363861084,2014-04-02
21.1337947845459,2014-04-03
20.424083709716797,2014-04-04
19.974590301513672,2014-04-07
19.911500930786133,2014-04-08
19.958820343017578,2014-04-09
19.5960693359375,2014-04-10
19.15447425842285,2014-04-11
19.46990394592285,2014-04-14
19.627613067626953,2014-04-15
19.753793716430664,2014-04-16
19.848417282104492,2014-04-17
20.045564651489258,2014-04-21
20.416189193725586,2014-04-22
19.60396385192871,2014-04-23
19.90361213684082,2014-04-24
19.304302215576172,2014-04-25
18.94944190979004,2014-04-28
19.146583557128906,2014-04-29
19.46990394592285,2014-04-30
19.643383026123047,2014-05-01
19.517210006713867,2014-05-02
19.556642532348633,2014-05-05
19.398935317993164,2014-05-06
19.454130172729492,2014-05-07
19.43047523498535,2014-05-08
19.398935317993164,2014-05-09
19.540874481201172,2014-05-12
19.611848831176758,2014-05-13
19.406816482543945,2014-05-14
19.485671997070312,2014-05-15
19.249099731445312,2014-05-16
19.414701461791992,2014-05-19
19.170246124267578,2014-05-20
19.391048431396484,2014-05-21
19.477785110473633,2014-05-22
19.540874481201172,2014-05-23
19.730134963989258,2014-05-27
19.89573097229004,2014-05-28
20.06922149658203,2014-05-29
19.288530349731445,2014-05-30
19.320072174072266,2014-06-02
19.335844039916992,2014-06-03
19.462020874023438,2014-06-04
19.556642532348633,2014-06-05
19.627613067626953,2014-06-06
19.509336471557617,2014-06-09
19.50144386291504,2014-06-10
19.446245193481445,2014-06-11
19.422590255737305,2014-06-12
19.391048431396484,2014-06-13
19.659162521362305,2014-06-16
19.864192962646484,2014-06-17
19.911500930786133,2014-06-18
19.091386795043945,2014-06-19
19.130813598632812,2014-06-20
19.264881134033203,2014-06-23
19.028297424316406,2014-06-24
19.036184310913086,2014-06-25
19.11504554748535,2014-06-26
19.296415328979492,2014-06-27
19.35161781311035,2014-06-30
19.320072174072266,2014-07-01
19.540874481201172,2014-07-02
19.438358306884766,2014-07-03
19.485671997070312,2014-07-07
18.988874435424805,2014-07-08
19.225444793701172,2014-07-09
19.233327865600586,2014-07-10
19.138704299926758,2014-07-11
19.028297424316406,2014-07-14
19.059844970703125,2014-07-15
18.79172134399414,2014-07-16
18.80750274658203,2014-07-17
18.925790786743164,2014-07-18
19.280643463134766,2014-07-21
19.572418212890625,2014-07-22
17.687725067138672,2014-07-23
18.302812576293945,2014-07-24
18.334354400634766,2014-07-25
18.704984664916992,2014-07-28
18.69710350036621,2014-07-29
18.704984664916992,2014-07-30
18.56304168701172,2014-07-31
18.35012435913086,2014-08-01
18.2949275970459,2014-08-04
18.381669998168945,2014-08-05
18.41321563720703,2014-08-06
18.13721466064453,2014-08-07
18.32646942138672,2014-08-08
18.389554977416992,2014-08-11
18.40532684326172,2014-08-12
18.59458351135254,2014-08-13
18.13721466064453,2014-08-14
18.129322052001953,2014-08-15
18.334354400634766,2014-08-18
18.681320190429688,2014-08-19
18.760183334350586,2014-08-20
18.91790008544922,2014-08-21
18.96521759033203,2014-08-22
18.728639602661133,2014-08-25
18.539390563964844,2014-08-26
18.31858253479004,2014-08-27
18.358186721801758,2014-08-28
18.366100311279297,2014-08-29
18.366100311279297,2014-09-02
18.3106632232666,2014-09-03
18.350265502929688,2014-09-04
18.47697639465332,2014-09-05
18.619543075561523,2014-09-08
18.492822647094727,2014-09-09
18.80168914794922,2014-09-10
18.770017623901367,2014-09-11
18.34234619140625,2014-09-12
18.2393856048584,2014-09-15
18.057231903076172,2014-09-16
18.07306671142578,2014-09-17
18.04930877685547,2014-09-18
17.92259407043457,2014-09-19
17.898832321166992,2014-09-22
17.843395233154297,2014-09-23
17.85923194885254,2014-09-24
17.55035972595215,2014-09-25
17.597881317138672,2014-09-26
17.566200256347656,2014-09-29
17.542438507080078,2014-09-30
17.170207977294922,2014-10-01
17.38404655456543,2014-10-02
17.471158981323242,2014-10-03
17.15436553955078,2014-10-06
16.861330032348633,2014-10-07
16.79006004333496,2014-10-08
16.584138870239258,2014-10-09
15.079368591308594,2014-10-10
14.707136154174805,2014-10-13
14.86553955078125,2014-10-14
15.150647163391113,2014-10-15
15.198165893554688,2014-10-16
15.427845001220703,2014-10-17
15.681282043457031,2014-10-20
15.982230186462402,2014-10-21
15.58624267578125,2014-10-22
16.093107223510742,2014-10-23
15.047691345214844,2014-10-24
15.617915153503418,2014-10-27
16.401987075805664,2014-10-28
16.599977493286133,2014-10-29
16.60789680480957,2014-10-30
16.687091827392578,2014-10-31
16.687091827392578,2014-11-03
16.782136917114258,2014-11-04
16.972219467163086,2014-11-05
17.114770889282227,2014-11-06
17.35235595703125,2014-11-07
17.02764892578125,2014-11-10
16.061433792114258,2014-11-11
16.528703689575195,2014-11-12
16.196069717407227,2014-11-13
16.623735427856445,2014-11-14
16.89301300048828,2014-11-17
17.09101104736328,2014-11-18
16.9959716796875,2014-11-19
16.940532684326172,2014-11-20
17.304847717285156,2014-11-21
17.463237762451172,2014-11-24
17.62955665588379,2014-11-25
17.582042694091797,2014-11-26
17.629772186279297,2014-11-28
17.31155014038086,2014-12-01
17.128564834594727,2014-12-02
17.74910545349121,2014-12-03
17.69341468811035,2014-12-04
17.772972106933594,2014-12-05
17.263813018798828,2014-12-08
17.383148193359375,2014-12-09
17.049013137817383,2014-12-10
17.001277923583984,2014-12-11
16.786468505859375,2014-12-12
16.913766860961914,2014-12-15
17.001277923583984,2014-12-16
17.041051864624023,2014-12-17
17.42292594909668,2014-12-18
17.884353637695312,2014-12-19
18.02755355834961,2014-12-22
18.146896362304688,2014-12-23
18.162799835205078,2014-12-24
18.0832462310791,2014-12-26
17.971866607666016,2014-12-29
18.035507202148438,2014-12-30
17.757061004638672,2014-12-31
17.860485076904297,2015-01-02
17.661598205566406,2015-01-05
17.414966583251953,2015-01-06
17.80479621887207,2015-01-07
18.321916580200195,2015-01-08
18.33783531188965,2015-01-09
17.860485076904297,2015-01-12
17.820709228515625,2015-01-13
17.701374053955078,2015-01-14
17.01718521118164,2015-01-15
17.208118438720703,2015-01-16
17.279720306396484,2015-01-20
17.375194549560547,2015-01-21
17.542261123657227,2015-01-22
17.51044273376465,2015-01-23
17.621816635131836,2015-01-26
17.367238998413086,2015-01-27
18.01959991455078,2015-01-28
18.067333221435547,2015-01-29
18.0832462310791,2015-01-30
17.947999954223633,2015-02-02
18.47307014465332,2015-02-03
18.09120750427246,2015-02-04
18.488985061645508,2015-02-05
18.640138626098633,2015-02-06
18.41738510131836,2015-02-09
18.393516540527344,2015-02-10
18.528770446777344,2015-02-11
18.815176010131836,2015-02-12
18.96632957458496,2015-02-13
19.037925720214844,2015-02-17
18.89472198486328,2015-02-18
19.093616485595703,2015-02-19
19.252729415893555,2015-02-20
19.197044372558594,2015-02-23
19.451618194580078,2015-02-24
19.49140167236328,2015-02-25
19.181127548217773,2015-02-26
19.101242065429688,2015-02-27
19.181127548217773,2015-03-02
19.077272415161133,2015-03-03
18.542028427124023,2015-03-04
18.494096755981445,2015-03-05
18.82962417602539,2015-03-06
19.109230041503906,2015-03-09
18.677831649780273,2015-03-10
18.71778106689453,2015-03-11
18.82962417602539,2015-03-12
18.71778106689453,2015-03-13
18.90152359008789,2015-03-16
18.773704528808594,2015-03-17
18.98940086364746,2015-03-18
18.893535614013672,2015-03-19
18.917495727539062,2015-03-20
19.05331039428711,2015-03-23
18.69380760192871,2015-03-24
18.1425838470459,2015-03-25
17.823034286499023,2015-03-26
17.80705451965332,2015-03-27
17.99878692626953,2015-03-30
18.038728713989258,2015-03-31
17.974817276000977,2015-04-01
18.038728713989258,2015-04-02
18.134593963623047,2015-04-06
18.709787368774414,2015-04-07
18.6458797454834,2015-04-08
18.909507751464844,2015-04-09
18.98940086364746,2015-04-10
18.853586196899414,2015-04-13
19.165149688720703,2015-04-14
19.476715087890625,2015-04-15
19.40481948852539,2015-04-16
18.957439422607422,2015-04-17
19.28498649597168,2015-04-20
19.30895233154297,2015-04-21
19.484704971313477,2015-04-22
19.17313575744629,2015-04-23
20.882740020751953,2015-04-24
21.122411727905273,2015-04-27
21.433971405029297,2015-04-28
21.274200439453125,2015-04-29
21.114425659179688,2015-04-30
21.497886657714844,2015-05-01
21.62570571899414,2015-05-04
21.31414031982422,2015-05-05
21.306156158447266,2015-05-06
21.35408592224121,2015-05-07
21.55380630493164,2015-05-08
21.64168357849121,2015-05-11
21.609725952148438,2015-05-12
21.69760513305664,2015-05-13
21.921297073364258,2015-05-14
21.825422286987305,2015-05-15
22.065093994140625,2015-05-18
21.99319076538086,2015-05-19
22.049110412597656,2015-05-20
22.041122436523438,2015-05-21
22.049110412597656,2015-05-22
21.55380630493164,2015-05-26
22.216875076293945,2015-05-27
22.08905601501465,2015-05-28
22.28950309753418,2015-05-29
21.696178436279297,2015-06-01
21.848522186279297,2015-06-02
21.95275115966797,2015-06-03
21.76834487915039,2015-06-04
21.95275115966797,2015-06-05
21.792396545410156,2015-06-08
21.96879005432129,2015-06-09
22.19328498840332,2015-06-10
22.385713577270508,2015-06-11
21.96076774597168,2015-06-12
21.792396545410156,2015-06-15
22.0008602142334,2015-06-16
21.984821319580078,2015-06-17
22.361658096313477,2015-06-18
21.856536865234375,2015-06-19
21.664108276367188,2015-06-22
21.8004150390625,2015-06-23
21.551864624023438,2015-06-24
21.61600685119629,2015-06-25
21.319347381591797,2015-06-26
20.934490203857422,2015-06-29
20.822237014770508,2015-06-30
21.08682632446289,2015-07-01
20.934490203857422,2015-07-02
20.64584732055664,2015-07-06
20.758102416992188,2015-07-07
20.533601760864258,2015-07-08
20.613773345947266,2015-07-09
20.966567993164062,2015-07-10
20.95854377746582,2015-07-13
20.89440155029297,2015-07-14
20.966567993164062,2015-07-15
21.126916885375977,2015-07-16
21.15899085998535,2015-07-17
21.13493537902832,2015-07-20
21.1189022064209,2015-07-21
20.998628616333008,2015-07-22
21.239166259765625,2015-07-23
22.081043243408203,2015-07-24
21.992843627929688,2015-07-27
22.105091094970703,2015-07-28
22.032930374145508,2015-07-29
22.417783737182617,2015-07-30
22.786605834960938,2015-07-31
