BKNG,Date
1717.7542724609375,2017-11-13
1715.1109619140625,2017-11-14
1722.3724365234375,2017-11-15
1727.22998046875,2017-11-16
1742.7601318359375,2017-11-17
1749.5428466796875,2017-11-20
1762.16064453125,2017-11-21
1754.6995849609375,2017-11-22
1753.931640625,2017-11-24
1758.89892578125,2017-11-27
1747.5479736328125,2017-11-28
1730.022705078125,2017-11-29
1735.269287109375,2017-11-30
1730.8707275390625,2017-12-01
1718.8414306640625,2017-12-04
1720.4771728515625,2017-12-05
1714.6522216796875,2017-12-06
1715.2305908203125,2017-12-07
1715.4500732421875,2017-12-08
1711.14111328125,2017-12-11
1719.3201904296875,2017-12-12
1738.1619873046875,2017-12-13
1756.42529296875,2017-12-14
1755.507568359375,2017-12-15
1776.8031005859375,2017-12-18
1776.074951171875,2017-12-19
1769.4718017578125,2017-12-20
1774.2496337890625,2017-12-21
1770.7286376953125,2017-12-22
1750.8394775390625,2017-12-26
1753.3929443359375,2017-12-27
1759.587158203125,2017-12-28
1733.304443359375,2017-12-29
1780.1944580078125,2018-01-02
1819.50390625,2018-01-03
1802.636962890625,2018-01-04
1818.8853759765625,2018-01-05
1847.083251953125,2018-01-08
1860.52880859375,2018-01-09
1868.12939453125,2018-01-10
1888.267822265625,2018-01-11
1914.500732421875,2018-01-12
1914.570556640625,2018-01-16
1944.9228515625,2018-01-17
1921.7919921875,2018-01-18
1905.3341064453125,2018-01-19
1910.8800048828125,2018-01-22
1957.9295654296875,2018-01-23
1950.249267578125,2018-01-24
1944.6934814453125,2018-01-25
1945.5013427734375,2018-01-26
1924.3055419921875,2018-01-29
1916.6253662109375,2018-01-30
1907.1695556640625,2018-01-31
1898.830810546875,2018-02-01
1854.3546142578125,2018-02-02
1821.2694091796875,2018-02-05
1853.915771484375,2018-02-06
1877.87451171875,2018-02-07
1801.4500732421875,2018-02-08
1760.494873046875,2018-02-09
1785.4310302734375,2018-02-12
1793.2708740234375,2018-02-13
1813.7685546875,2018-02-14
1865.4761962890625,2018-02-15
1880.1884765625,2018-02-16
1889.783935546875,2018-02-20
1875.879638671875,2018-02-21
1872.3486328125,2018-02-22
1902.15234375,2018-02-23
1900.77587890625,2018-02-26
1900.1474609375,2018-02-27
2028.84814453125,2018-02-28
2023.1925048828125,2018-03-01
2028.5987548828125,2018-03-02
2067.369384765625,2018-03-05
2080.186767578125,2018-03-06
2117.51123046875,2018-03-07
2144.592041015625,2018-03-08
2165.069580078125,2018-03-09
2200.458984375,2018-03-12
2164.4609375,2018-03-13
2183.312744140625,2018-03-14
2182.185791015625,2018-03-15
2165.947265625,2018-03-16
2141.409912109375,2018-03-19
2133.64990234375,2018-03-20
2139.5048828125,2018-03-21
2108.404541015625,2018-03-22
2081.682861328125,2018-03-23
2128.263671875,2018-03-26
2072.257080078125,2018-03-27
2049.4453125,2018-03-28
2075.07958984375,2018-03-29
2025.6761474609375,2018-04-02
2062.29248046875,2018-04-03
2065.7236328125,2018-04-04
2085.75244140625,2018-04-05
2028.2197265625,2018-04-06
2043.5106201171875,2018-04-09
2072.287109375,2018-04-10
2075.339111328125,2018-04-11
2080.486083984375,2018-04-12
2080.535888671875,2018-04-13
2091.238525390625,2018-04-16
2156.790771484375,2018-04-17
2175.0341796875,2018-04-18
2153.439208984375,2018-04-19
2125.9296875,2018-04-20
2128.24365234375,2018-04-23
2062.01318359375,2018-04-24
2072.306884765625,2018-04-25
2106.40966796875,2018-04-26
2136.253173828125,2018-04-27
2172.440673828125,2018-04-30
2173.826904296875,2018-05-01
2144.33251953125,2018-05-02
2146.71630859375,2018-05-03
2170.156494140625,2018-05-04
2189.357421875,2018-05-07
2156.08251953125,2018-05-08
2178.016357421875,2018-05-09
2074.710693359375,2018-05-10
2066.701171875,2018-05-11
2066.731201171875,2018-05-14
2062.47216796875,2018-05-15
2069.294677734375,2018-05-16
2083.777587890625,2018-05-17
2061.065673828125,2018-05-18
2066.2724609375,2018-05-21
2071.887939453125,2018-05-22
2079.927490234375,2018-05-23
2082.94970703125,2018-05-24
2105.232666015625,2018-05-25
2070.73095703125,2018-05-29
2092.644775390625,2018-05-30
2103.536865234375,2018-05-31
2123.505859375,2018-06-01
2120.3740234375,2018-06-04
2135.525146484375,2018-06-05
2148.282470703125,2018-06-06
2126.5380859375,2018-06-07
2131.08642578125,2018-06-08
2118.86767578125,2018-06-11
2126.55810546875,2018-06-12
2100.983642578125,2018-06-13
2117.640869140625,2018-06-14
2135.98388671875,2018-06-15
2139.744384765625,2018-06-18
2133.799560546875,2018-06-19
2140.29296875,2018-06-20
2117.072265625,2018-06-21
2097.482666015625,2018-06-22
2045.2860107421875,2018-06-25
2035.171875,2018-06-26
1996.39111328125,2018-06-27
2014.335205078125,2018-06-28
2021.915771484375,2018-06-29
2042.7125244140625,2018-07-02
2054.97119140625,2018-07-03
2063.868408203125,2018-07-05
2081.60302734375,2018-07-06
2076.33642578125,2018-07-09
2058.771484375,2018-07-10
2047.6102294921875,2018-07-11
2051.859375,2018-07-12
2026.254638671875,2018-07-13
2014.8438720703125,2018-07-16
2025.337158203125,2018-07-17
2018.7440185546875,2018-07-18
2005.4678955078125,2018-07-19
2004.540283203125,2018-07-20
1990.875244140625,2018-07-23
2021.0780029296875,2018-07-24
2060.417236328125,2018-07-25
2077.812744140625,2018-07-26
2079.7080078125,2018-07-27
2024.7186279296875,2018-07-30
2023.5416259765625,2018-07-31
2017.9659423828125,2018-08-01
2027.8804931640625,2018-08-02
2024.529052734375,2018-08-03
2070.551513671875,2018-08-06
2072.685791015625,2018-08-07
2039.7801513671875,2018-08-08
1937.4320068359375,2018-08-09
1892.8162841796875,2018-08-10
1849.5269775390625,2018-08-13
1828.869873046875,2018-08-14
1858.7333984375,2018-08-15
1820.3316650390625,2018-08-16
1835.981689453125,2018-08-17
1853.8558349609375,2018-08-20
1893.235107421875,2018-08-21
1912.1068115234375,2018-08-22
1890.063232421875,2018-08-23
1898.481689453125,2018-08-24
1930.759033203125,2018-08-27
1926.300537109375,2018-08-28
1939.06787109375,2018-08-29
1939.0379638671875,2018-08-30
1946.5687255859375,2018-08-31
1920.4454345703125,2018-09-04
1887.3502197265625,2018-09-05
1904.6259765625,2018-09-06
1896.9556884765625,2018-09-07
1870.97216796875,2018-09-10
1876.12890625,2018-09-11
1871.291259765625,2018-09-12
1877.8045654296875,2018-09-13
1911.378662109375,2018-09-14
1885.933837890625,2018-09-17
1906.2318115234375,2018-09-18
1921.8619384765625,2018-09-19
1942.768310546875,2018-09-20
1951.745361328125,2018-09-21
1953.76025390625,2018-09-24
1950.019775390625,2018-09-25
1962.4879150390625,2018-09-26
1964.313232421875,2018-09-27
1978.935791015625,2018-09-28
1984.1324462890625,2018-10-01
1971.544677734375,2018-10-02
1967.5948486328125,2018-10-03
1928.4649658203125,2018-10-04
1898.9803466796875,2018-10-05
1896.0479736328125,2018-10-08
1865.7255859375,2018-10-09
1784.1741943359375,2018-10-10
1777.162109375,2018-10-11
1802.5572509765625,2018-10-12
1806.70654296875,2018-10-15
1825.5982666015625,2018-10-16
1845.78662109375,2018-10-17
1807.0855712890625,2018-10-18
1801.130859375,2018-10-19
1822.6258544921875,2018-10-22
1825.328857421875,2018-10-23
1749.1038818359375,2018-10-24
1799.9239501953125,2018-10-25
1766.2900390625,2018-10-26
1783.466064453125,2018-10-29
1831.3135986328125,2018-10-30
1869.7950439453125,2018-10-31
1891.2501220703125,2018-11-01
1870.2239990234375,2018-11-02
1866.343994140625,2018-11-05
1944.48388671875,2018-11-06
1993.0697021484375,2018-11-07
1972.5621337890625,2018-11-08
1932.6942138671875,2018-11-09
1901.4141845703125,2018-11-12
1905.2044677734375,2018-11-13
1883.5499267578125,2018-11-14
1884.048583984375,2018-11-15
1850.584228515625,2018-11-16
1775.45654296875,2018-11-19
1745.9620361328125,2018-11-20
1755.9066162109375,2018-11-21
1759.5771484375,2018-11-23
1797.8392333984375,2018-11-26
1819.95263671875,2018-11-27
1864.67822265625,2018-11-28
1860.38916015625,2018-11-29
1887.0509033203125,2018-11-30
1914.7999267578125,2018-12-03
1858.38427734375,2018-12-04
1877.435546875,2018-12-06
1829.827392578125,2018-12-07
1821.34912109375,2018-12-10
1847.621826171875,2018-12-11
1851.4122314453125,2018-12-12
1828.3909912109375,2018-12-13
1802.5272216796875,2018-12-14
1735.079833984375,2018-12-17
1764.903564453125,2018-12-18
1732.197265625,2018-12-19
1700.8275146484375,2018-12-20
1629.2208251953125,2018-12-21
1612.7030029296875,2018-12-24
1698.9024658203125,2018-12-26
1713.4154052734375,2018-12-27
1711.4503173828125,2018-12-28
1718.0235595703125,2018-12-31
1717.3052978515625,2019-01-02
1658.8748779296875,2019-01-03
1713.166015625,2019-01-04
1707.4505615234375,2019-01-07
1682.6141357421875,2019-01-08
1645.2796630859375,2019-01-09
1673.048583984375,2019-01-10
1661.6378173828125,2019-01-11
1688.5589599609375,2019-01-14
1693.97509765625,2019-01-15
1676.2802734375,2019-01-16
1720.108154296875,2019-01-17
1755.7669677734375,2019-01-18
1704.6177978515625,2019-01-22
1739.857666015625,2019-01-23
1791.0865478515625,2019-01-24
1797.599853515625,2019-01-25
1808.970703125,2019-01-28
1804.18310546875,2019-01-29
1814.0577392578125,2019-01-30
1828.1318359375,2019-01-31
1832.2711181640625,2019-02-01
1856.23974609375,2019-02-04
1897.4044189453125,2019-02-05
1902.0626220703125,2019-02-06
1872.268798828125,2019-02-07
1866.31396484375,2019-02-08
1860.2396240234375,2019-02-11
1890.4522705078125,2019-02-12
1915.0692138671875,2019-02-13
1897.4742431640625,2019-02-14
1928.634521484375,2019-02-15
1930.5595703125,2019-02-19
1921.25341796875,2019-02-20
1901.4442138671875,2019-02-21
1905.6434326171875,2019-02-22
1885.2056884765625,2019-02-25
1910.840087890625,2019-02-26
1901.1348876953125,2019-02-27
1692.7083740234375,2019-02-28
1709.7047119140625,2019-03-01
1703.460693359375,2019-03-04
1741.4735107421875,2019-03-05
1747.14892578125,2019-03-06
1720.60693359375,2019-03-07
1711.4403076171875,2019-03-08
1705.5355224609375,2019-03-11
1731.56884765625,2019-03-12
1756.2156982421875,2019-03-13
1739.4287109375,2019-03-14
1747.6976318359375,2019-03-15
1751.846923828125,2019-03-18
1759.52734375,2019-03-19
1769.9007568359375,2019-03-20
1769.8309326171875,2019-03-21
1717.195556640625,2019-03-22
1747.9169921875,2019-03-25
1764.35498046875,2019-03-26
1747.6376953125,2019-03-27
1724.47705078125,2019-03-28
1740.4561767578125,2019-03-29
1754.739501953125,2019-04-01
1759.048583984375,2019-04-02
1770.3995361328125,2019-04-03
1776.054931640625,2019-04-04
1764.9334716796875,2019-04-05
1784.154296875,2019-04-08
1789.8895263671875,2019-04-09
1801.39013671875,2019-04-10
1813.947998046875,2019-04-11
1828.3909912109375,2019-04-12
1841.5174560546875,2019-04-15
1836.9990234375,2019-04-16
1835.093994140625,2019-04-17
1839.6024169921875,2019-04-18
1839.4627685546875,2019-04-22
1882.9114990234375,2019-04-23
1862.5137939453125,2019-04-24
1861.496337890625,2019-04-25
1863.23193359375,2019-04-26
1871.5306396484375,2019-04-29
1850.255126953125,2019-04-30
1824.85009765625,2019-05-01
1803.385009765625,2019-05-02
1819.4139404296875,2019-05-03
1795.9141845703125,2019-05-06
1780.4437255859375,2019-05-07
1747.158935546875,2019-05-08
1731.5987548828125,2019-05-09
1825.1793212890625,2019-05-10
1772.7235107421875,2019-05-13
1789.0916748046875,2019-05-14
1784.862548828125,2019-05-15
1798.7071533203125,2019-05-16
1782.7279052734375,2019-05-17
1747.7574462890625,2019-05-20
1767.6663818359375,2019-05-21
1740.5657958984375,2019-05-22
1712.547607421875,2019-05-23
1704.1190185546875,2019-05-24
1681.4970703125,2019-05-28
1681.61669921875,2019-05-29
1668.78955078125,2019-05-30
1651.992431640625,2019-05-31
1646.2471923828125,2019-06-03
1742.5706787109375,2019-06-04
1760.494873046875,2019-06-05
1750.3807373046875,2019-06-06
1773.7509765625,2019-06-07
1776.57373046875,2019-06-10
1799.0262451171875,2019-06-11
1794.308349609375,2019-06-12
1804.9012451171875,2019-06-13
1770.968017578125,2019-06-14
1776.8629150390625,2019-06-17
1804.37255859375,2019-06-18
1837.358154296875,2019-06-19
1856.55908203125,2019-06-20
1875.2012939453125,2019-06-21
1866.0347900390625,2019-06-24
1840.7593994140625,2019-06-25
1825.54833984375,2019-06-26
1840.460205078125,2019-06-27
1869.9248046875,2019-06-28
1893.5743408203125,2019-07-01
1903.119873046875,2019-07-02
1914.7501220703125,2019-07-03
1919.8370361328125,2019-07-05
1870.97216796875,2019-07-08
1873.07666015625,2019-07-09
1864.618408203125,2019-07-10
1869.38623046875,2019-07-11
1877.6749267578125,2019-07-12
1877.1064453125,2019-07-15
1884.07861328125,2019-07-16
1862.9725341796875,2019-07-17
1881.09619140625,2019-07-18
1877.285888671875,2019-07-19
1888.8662109375,2019-07-22
1895.3995361328125,2019-07-23
1914.35107421875,2019-07-24
1921.2135009765625,2019-07-25
1961.82958984375,2019-07-26
1914.650390625,2019-07-29
1911.6978759765625,2019-07-30
1881.79443359375,2019-07-31
1875.0616455078125,2019-08-01
1841.3677978515625,2019-08-02
1784.0345458984375,2019-08-05
1781.9599609375,2019-08-06
1816.9105224609375,2019-08-07
1936.0555419921875,2019-08-08
1912.7950439453125,2019-08-09
1911.9971923828125,2019-08-12
1938.22998046875,2019-08-13
1886.3626708984375,2019-08-14
1899.808349609375,2019-08-15
1917.2835693359375,2019-08-16
1938.7685546875,2019-08-19
1929.46240234375,2019-08-20
1950.7579345703125,2019-08-21
1947.486328125,2019-08-22
1893.82373046875,2019-08-23
1911.9173583984375,2019-08-26
1915.0892333984375,2019-08-27
1937.04296875,2019-08-28
1952.1444091796875,2019-08-29
1961.3907470703125,2019-08-30
1936.8236083984375,2019-09-03
1953.7901611328125,2019-09-04
1989.34912109375,2019-09-05
1962.607666015625,2019-09-06
1987.164794921875,2019-09-09
2013.6070556640625,2019-09-10
2044.9268798828125,2019-09-11
2036.1993408203125,2019-09-12
2058.6318359375,2019-09-13
2067.65869140625,2019-09-16
2072.13720703125,2019-09-17
2053.1162109375,2019-09-18
2053.3154296875,2019-09-19
2026.3843994140625,2019-09-20
2004.281005859375,2019-09-23
1985.558837890625,2019-09-24
1988.4415283203125,2019-09-25
1973.39990234375,2019-09-26
1939.2872314453125,2019-09-27
1957.6004638671875,2019-09-30
1972.9810791015625,2019-10-01
1936.484375,2019-10-02
1956.443359375,2019-10-03
1978.1378173828125,2019-10-04
1946.5787353515625,2019-10-07
1933.24267578125,2019-10-08
1938.36962890625,2019-10-09
1957.899658203125,2019-10-10
1972.13330078125,2019-10-11
1983.6737060546875,2019-10-14
2011.2431640625,2019-10-15
2022.4544677734375,2019-10-16
2023.3521728515625,2019-10-17
2008.3905029296875,2019-10-18
2017.0782470703125,2019-10-21
2017.88623046875,2019-10-22
2027.042724609375,2019-10-23
2038.5333251953125,2019-10-24
2050.68212890625,2019-10-25
2051.79931640625,2019-10-28
2037.5858154296875,2019-10-29
2044.318603515625,2019-10-30
2043.54052734375,2019-10-31
2026.833251953125,2019-11-01
2002.555419921875,2019-11-04
2020.2601318359375,2019-11-05
2006.9541015625,2019-11-06
1845.2081298828125,2019-11-07
1874.393310546875,2019-11-08
1891.200439453125,2019-11-11
1871.0518798828125,2019-11-12
1854.3446044921875,2019-11-13
1860.7882080078125,2019-11-14
1844.100830078125,2019-11-15
1833.3385009765625,2019-11-18
1840.58984375,2019-11-19
1847.0931396484375,2019-11-20
1868.5284423828125,2019-11-21
1872.7376708984375,2019-11-22
1892.696533203125,2019-11-25
1882.6422119140625,2019-11-26
1901.583740234375,2019-11-27
1899.169921875,2019-11-29
1879.6298828125,2019-12-02
1875.1812744140625,2019-12-03
1916.6253662109375,2019-12-04
1899.359375,2019-12-05
1925.343017578125,2019-12-06
1900.925537109375,2019-12-09
1899.7684326171875,2019-12-10
1920.9642333984375,2019-12-11
1943.5064697265625,2019-12-12
1968.5623779296875,2019-12-13
1989.927734375,2019-12-16
1996.76025390625,2019-12-17
1986.4266357421875,2019-12-18
1998.0069580078125,2019-12-19
2018.0955810546875,2019-12-20
2026.9129638671875,2019-12-23
2038.78271484375,2019-12-24
2059.05078125,2019-12-26
2067.249755859375,2019-12-27
2048.627685546875,2019-12-30
2048.48779296875,2019-12-31
2069.28466796875,2020-01-02
2060.207763671875,2020-01-03
2042.174072265625,2020-01-06
2062.771240234375,2020-01-07
2057.63427734375,2020-01-08
2078.969970703125,2020-01-09
2081.572998046875,2020-01-10
2075.189453125,2020-01-13
2066.192626953125,2020-01-14
2059.888671875,2020-01-15
2049.505126953125,2020-01-16
2049.4453125,2020-01-17
1985.489013671875,2020-01-21
1995.6729736328125,2020-01-22
1988.1123046875,2020-01-23
1957.949462890625,2020-01-24
1904.017578125,2020-01-27
1912.5556640625,2020-01-28
1889.1156005859375,2020-01-29
1867.3114013671875,2020-01-30
1825.8775634765625,2020-01-31
1834.3359375,2020-02-03
1859.7508544921875,2020-02-04
1934.3399658203125,2020-02-05
1955.894775390625,2020-02-06
1904.7156982421875,2020-02-07
1881.8243408203125,2020-02-10
1904.426513671875,2020-02-11
1955.356201171875,2020-02-12
1954.9371337890625,2020-02-13
1985.8780517578125,2020-02-14
1971.235595703125,2020-02-18
1963.4654541015625,2020-02-19
1965.8792724609375,2020-02-20
1923.796875,2020-02-21
1787.964599609375,2020-02-24
1722.1728515625,2020-02-25
1673.9163818359375,2020-02-26
1655.6131591796875,2020-02-27
1691.331787109375,2020-02-28
1724.5667724609375,2020-03-02
1678.72412109375,2020-03-03
1727.708740234375,2020-03-04
1643.23486328125,2020-03-05
1607.97509765625,2020-03-06
1523.9002685546875,2020-03-09
1555.0206298828125,2020-03-10
1438.8179931640625,2020-03-11
1277.1318359375,2020-03-12
1417.7020263671875,2020-03-13
1286.378173828125,2020-03-16
1364.7674560546875,2020-03-17
1230.600830078125,2020-03-18
1188.438720703125,2020-03-19
1174.4246826171875,2020-03-20
1149.298828125,2020-03-23
1256.255126953125,2020-03-24
1362.3636474609375,2020-03-25
1402.4111328125,2020-03-26
1251.9462890625,2020-03-27
1304.8907470703125,2020-03-30
1341.885986328125,2020-03-31
1268.3841552734375,2020-04-01
1256.7838134765625,2020-04-02
1227.5386962890625,2020-04-03
1353.2171630859375,2020-04-06
1372.8568115234375,2020-04-07
1368.557861328125,2020-04-08
1417.0137939453125,2020-04-09
1417.3828125,2020-04-13
1445.7203369140625,2020-04-14
1420.9736328125,2020-04-15
1403.8076171875,2020-04-16
1467.1156005859375,2020-04-17
1408.02685546875,2020-04-20
1338.7939453125,2020-04-21
1351.5413818359375,2020-04-22
1356.528564453125,2020-04-23
1359.29150390625,2020-04-24
1399.4088134765625,2020-04-27
1435.6461181640625,2020-04-28
1516.6488037109375,2020-04-29
1476.790771484375,2020-04-30
1445.092041015625,2020-05-01
1409.692626953125,2020-05-04
1389.643798828125,2020-05-05
1375.390380859375,2020-05-06
1440.2244873046875,2020-05-07
1427.177734375,2020-05-08
1407.3984375,2020-05-11
1382.3824462890625,2020-05-12
1362.5830078125,2020-05-13
1378.9810791015625,2020-05-14
1380.776611328125,2020-05-15
1553.4547119140625,2020-05-18
1543.60986328125,2020-05-19
1595.0682373046875,2020-05-20
1591.6070556640625,2020-05-21
1627.1361083984375,2020-05-22
1742.4510498046875,2020-05-26
1694.3939208984375,2020-05-27
1644.7808837890625,2020-05-28
1635.2353515625,2020-05-29
1666.4654541015625,2020-06-01
1650.775634765625,2020-06-02
1721.564453125,2020-06-03
1738.19189453125,2020-06-04
1808.01318359375,2020-06-05
1836.2110595703125,2020-06-08
1773.431640625,2020-06-09
1728.8857421875,2020-06-10
1584.315673828125,2020-06-11
1619.7750244140625,2020-06-12
1646.4566650390625,2020-06-15
1669.4677734375,2020-06-16
1634.058349609375,2020-06-17
1624.193603515625,2020-06-18
1622.75732421875,2020-06-19
1629.3504638671875,2020-06-22
1672.8192138671875,2020-06-23
1606.2196044921875,2020-06-24
1611.2667236328125,2020-06-25
1537.31591796875,2020-06-26
1589.1533203125,2020-06-29
1588.2755126953125,2020-06-30
1654.555908203125,2020-07-01
1665.71728515625,2020-07-02
1699.4111328125,2020-07-06
1653.21923828125,2020-07-07
1657.0595703125,2020-07-08
1666.0166015625,2020-07-09
1703.0418701171875,2020-07-10
1682.45458984375,2020-07-13
1691.900390625,2020-07-14
1794.7471923828125,2020-07-15
1742.331298828125,2020-07-16
1727.7685546875,2020-07-17
1709.27587890625,2020-07-20
1707.3408203125,2020-07-21
1716.1483154296875,2020-07-22
1691.13232421875,2020-07-23
1696.95751953125,2020-07-24
1698.4835205078125,2020-07-27
1677.457275390625,2020-07-28
1703.1815185546875,2020-07-29
1683.4320068359375,2020-07-30
1657.887451171875,2020-07-31
1646.0277099609375,2020-08-03
1670.854248046875,2020-08-04
1720.3675537109375,2020-08-05
1747.318603515625,2020-08-06
1750.001708984375,2020-08-07
1764.065673828125,2020-08-10
1800.492431640625,2020-08-11
1803.454833984375,2020-08-12
1788.3934326171875,2020-08-13
1774.3294677734375,2020-08-14
1748.4456787109375,2020-08-17
1774.369384765625,2020-08-18
1762.95849609375,2020-08-19
1764.17529296875,2020-08-20
1774.828125,2020-08-21
1829.757568359375,2020-08-24
1849.0682373046875,2020-08-25
1862.2044677734375,2020-08-26
1888.6668701171875,2020-08-27
1940.2847900390625,2020-08-28
1905.573486328125,2020-08-31
1923.9365234375,2020-09-01
1943.755859375,2020-09-02
1940.484130859375,2020-09-03
1912.844970703125,2020-09-04
1886.7716064453125,2020-09-08
1866.2940673828125,2020-09-09
1811.953125,2020-09-10
1779.18701171875,2020-09-11
1780.0347900390625,2020-09-14
1782.438720703125,2020-09-15
1802.0484619140625,2020-09-16
1782.6480712890625,2020-09-17
1727.8583984375,2020-09-18
1648.1722412109375,2020-09-21
1669.72705078125,2020-09-22
1634.2877197265625,2020-09-23
1646.3568115234375,2020-09-24
1653.53857421875,2020-09-25
1696.0596923828125,2020-09-28
1668.709716796875,2020-09-29
1706.3134765625,2020-09-30
1738.531005859375,2020-10-01
1706.3433837890625,2020-10-02
1702.4334716796875,2020-10-05
1705.345947265625,2020-10-06
1754.3604736328125,2020-10-07
1784.244140625,2020-10-08
1813.2498779296875,2020-10-09
1840.2906494140625,2020-10-12
1776.424072265625,2020-10-13
1728.177490234375,2020-10-14
1697.765380859375,2020-10-15
1663.61279296875,2020-10-16
1648.8006591796875,2020-10-19
1667.44287109375,2020-10-20
1697.685546875,2020-10-21
1787.4459228515625,2020-10-22
1818.8953857421875,2020-10-23
1744.824951171875,2020-10-26
1693.3765869140625,2020-10-27
1600.953125,2020-10-28
1626.0987548828125,2020-10-29
1618.3585205078125,2020-10-30
1600.035400390625,2020-11-02
1665.318359375,2020-11-03
1708.9466552734375,2020-11-04
1763.79638671875,2020-11-05
1779.197021484375,2020-11-06
2112.833251953125,2020-11-09
2002.31591796875,2020-11-10
1994.9149169921875,2020-11-11
1957.90966796875,2020-11-12
2047.630126953125,2020-11-13
2104.225341796875,2020-11-16
2075.9375,2020-11-17
2039.381103515625,2020-11-18
2005.8369140625,2020-11-19
1987.6834716796875,2020-11-20
2014.684326171875,2020-11-23
2098.080810546875,2020-11-24
2058.5322265625,2020-11-25
2047.430419921875,2020-11-27
2023.2723388671875,2020-11-30
2047.430419921875,2020-12-01
2073.11474609375,2020-12-02
2091.2783203125,2020-12-03
2119.60595703125,2020-12-04
2123.34619140625,2020-12-07
2081.32373046875,2020-12-08
2101.731689453125,2020-12-09
2099.497314453125,2020-12-10
2083.877197265625,2020-12-11
2060.736572265625,2020-12-14
2092.69482421875,2020-12-15
2093.35302734375,2020-12-16
2108.035400390625,2020-12-17
2094.29052734375,2020-12-18
2062.9208984375,2020-12-21
2047.5802001953125,2020-12-22
2095.487548828125,2020-12-23
2083.01953125,2020-12-24
2132.462890625,2020-12-28
2179.821533203125,2020-12-29
2199.631103515625,2020-12-30
2221.5849609375,2020-12-31
2158.55615234375,2021-01-04
2182.485107421875,2021-01-05
2244.0673828125,2021-01-06
2234.1328125,2021-01-07
2275.71630859375,2021-01-08
2215.60009765625,2021-01-11
2190.73388671875,2021-01-12
2176.849365234375,2021-01-13
2177.01904296875,2021-01-14
2113.820556640625,2021-01-15
2157.518798828125,2021-01-19
2154.53662109375,2021-01-20
2104.55419921875,2021-01-21
2060.9658203125,2021-01-22
2013.2779541015625,2021-01-25
1978.0980224609375,2021-01-26
1881.2757568359375,2021-01-27
2028.907958984375,2021-01-28
1939.3670654296875,2021-01-29
1985.3792724609375,2021-02-01
2060.2578125,2021-02-02
2022.1253662109375,2021-02-03
2077.623291015625,2021-02-04
2091.06884765625,2021-02-05
2094.200927734375,2021-02-08
2079.957275390625,2021-02-09
2136.293212890625,2021-02-10
2153.74853515625,2021-02-11
2145.0908203125,2021-02-12
2178.584716796875,2021-02-16
2228.068359375,2021-02-17
2254.02197265625,2021-02-18
2287.197021484375,2021-02-19
2344.021484375,2021-02-22
2353.347900390625,2021-02-23
2437.262939453125,2021-02-24
2267.397705078125,2021-02-25
2322.56640625,2021-02-26
2314.576904296875,2021-03-01
2276.384521484375,2021-03-02
2269.193115234375,2021-03-03
2213.685302734375,2021-03-04
2301.211181640625,2021-03-05
2362.69384765625,2021-03-08
2360.748779296875,2021-03-09
2363.2724609375,2021-03-10
2356.03076171875,2021-03-11
2394.911376953125,2021-03-12
2433.273193359375,2021-03-15
2390.44287109375,2021-03-16
2455.496337890625,2021-03-17
2340.959228515625,2021-03-18
2281.900390625,2021-03-19
2226.19287109375,2021-03-22
2209.34619140625,2021-03-23
2197.107421875,2021-03-24
2263.118408203125,2021-03-25
2317.59912109375,2021-03-26
2345.358154296875,2021-03-29
2328.93017578125,2021-03-30
2323.89306640625,2021-03-31
2376.378662109375,2021-04-01
2403.030517578125,2021-04-05
2415.81787109375,2021-04-06
2404.48681640625,2021-04-07
2421.79248046875,2021-04-08
2443.80615234375,2021-04-09
2402.90087890625,2021-04-12
2398.153076171875,2021-04-13
2447.95556640625,2021-04-14
2426.999267578125,2021-04-15
2470.57763671875,2021-04-16
2449.930419921875,2021-04-19
2339.014404296875,2021-04-20
2351.7119140625,2021-04-21
2341.05908203125,2021-04-22
2389.315673828125,2021-04-23
2451.975341796875,2021-04-26
2457.860107421875,2021-04-27
2498.705810546875,2021-04-28
2495.044921875,2021-04-29
2459.785400390625,2021-04-30
2434.210693359375,2021-05-03
2376.857421875,2021-05-04
2331.952392578125,2021-05-05
2273.531982421875,2021-05-06
2321.14013671875,2021-05-07
2257.323486328125,2021-05-10
2241.942626953125,2021-05-11
2166.705322265625,2021-05-12
2201.635986328125,2021-05-13
2276.65380859375,2021-05-14
2217.475341796875,2021-05-17
2205.974853515625,2021-05-18
2264.2158203125,2021-05-19
2300.163818359375,2021-05-20
2287.526123046875,2021-05-21
2342.4853515625,2021-05-24
2333.03955078125,2021-05-25
2341.00927734375,2021-05-26
2328.820556640625,2021-05-27
2355.522216796875,2021-05-28
2322.337158203125,2021-06-01
2312.00341796875,2021-06-02
2289.949951171875,2021-06-03
2309.779052734375,2021-06-04
2292.653076171875,2021-06-07
2297.859619140625,2021-06-08
2308.1533203125,2021-06-09
2318.516845703125,2021-06-10
2298.48828125,2021-06-11
2299.156494140625,2021-06-14
2296.084228515625,2021-06-15
2292.36376953125,2021-06-16
2288.14453125,2021-06-17
2236.8857421875,2021-06-18
2257.29345703125,2021-06-21
2245.154541015625,2021-06-22
2240.54638671875,2021-06-23
2240.496337890625,2021-06-24
2275.8359375,2021-06-25
2198.9228515625,2021-06-28
2166.6455078125,2021-06-29
2182.5048828125,2021-06-30
2204.37890625,2021-07-01
2233.175048828125,2021-07-02
2216.6474609375,2021-07-06
