MU,Date
46.7885856628418,2017-11-20
48.51713180541992,2017-11-21
48.261783599853516,2017-11-22
48.79212951660156,2017-11-24
47.19125747680664,2017-11-27
47.07340621948242,2017-11-28
42.958282470703125,2017-11-29
41.63241195678711,2017-11-30
41.23956298828125,2017-12-01
39.18690872192383,2017-12-04
40.4734992980957,2017-12-05
40.83688735961914,2017-12-06
42.42793273925781,2017-12-07
42.4377555847168,2017-12-08
42.2413330078125,2017-12-11
41.11188507080078,2017-12-12
41.29848861694336,2017-12-13
41.48509216308594,2017-12-14
41.64223861694336,2017-12-15
42.92881774902344,2017-12-18
43.194000244140625,2017-12-19
44.932369232177734,2017-12-20
43.62613296508789,2017-12-21
43.33150100708008,2017-12-22
41.49491882324219,2017-12-26
41.720802307128906,2017-12-27
41.06277847290039,2017-12-28
40.38510513305664,2017-12-29
42.8895378112793,2018-01-02
44.176124572753906,2018-01-03
46.042171478271484,2018-01-04
44.98147201538086,2018-01-05
44.735939025878906,2018-01-08
42.20204544067383,2018-01-09
42.53597640991211,2018-01-10
42.05472183227539,2018-01-11
42.04490661621094,2018-01-12
42.15293884277344,2018-01-16
43.46898651123047,2018-01-17
43.203819274902344,2018-01-18
41.985984802246094,2018-01-19
42.1136589050293,2018-01-22
43.16453170776367,2018-01-23
42.31008529663086,2018-01-24
42.2413330078125,2018-01-25
42.8895378112793,2018-01-26
42.516326904296875,2018-01-29
40.92527770996094,2018-01-30
42.938636779785156,2018-01-31
41.730621337890625,2018-02-01
40.09047317504883,2018-02-02
38.69585037231445,2018-02-05
43.09578323364258,2018-02-06
41.25920104980469,2018-02-07
39.285125732421875,2018-02-08
39.68779754638672,2018-02-09
41.43598556518555,2018-02-12
41.86812210083008,2018-02-13
42.67346954345703,2018-02-14
42.72257995605469,2018-02-15
43.41988754272461,2018-02-16
44.09754943847656,2018-02-20
43.743988037109375,2018-02-21
43.459171295166016,2018-02-22
45.698421478271484,2018-02-23
47.12251281738281,2018-02-26
47.711788177490234,2018-02-27
47.93768310546875,2018-02-28
46.76893997192383,2018-03-01
48.23231887817383,2018-03-02
51.100128173828125,2018-03-05
52.77956771850586,2018-03-06
53.00546646118164,2018-03-07
54.233123779296875,2018-03-08
53.614376068115234,2018-03-09
58.30894470214844,2018-03-12
58.36787414550781,2018-03-13
58.71162414550781,2018-03-14
57.78841781616211,2018-03-15
59.49732971191406,2018-03-16
59.065189361572266,2018-03-19
60.05713653564453,2018-03-20
59.978572845458984,2018-03-21
57.86698913574219,2018-03-22
53.24117660522461,2018-03-23
54.567039489746094,2018-03-26
51.46352005004883,2018-03-27
50.56977844238281,2018-03-28
51.208160400390625,2018-03-29
49.16533660888672,2018-04-02
50.62870788574219,2018-04-03
52.43581771850586,2018-04-04
48.94926834106445,2018-04-05
47.59393310546875,2018-04-06
47.102874755859375,2018-04-09
49.57783126831055,2018-04-10
49.57783126831055,2018-04-11
51.650123596191406,2018-04-12
51.29655456542969,2018-04-13
50.726924896240234,2018-04-16
51.32602310180664,2018-04-17
53.044734954833984,2018-04-18
50.50102615356445,2018-04-19
49.71532440185547,2018-04-20
48.1439323425293,2018-04-23
46.26805877685547,2018-04-24
46.749298095703125,2018-04-25
49.24390411376953,2018-04-26
46.67072677612305,2018-04-27
45.15825271606445,2018-04-30
45.95377731323242,2018-05-01
45.069862365722656,2018-05-02
45.78681564331055,2018-05-03
46.72966003417969,2018-05-04
47.61357116699219,2018-05-07
47.701969146728516,2018-05-08
50.098358154296875,2018-05-09
51.71886444091797,2018-05-10
50.89387893676758,2018-05-11
52.052791595458984,2018-05-14
53.044734954833984,2018-05-15
55.49024200439453,2018-05-16
53.722412109375,2018-05-17
52.43581771850586,2018-05-18
54.488468170166016,2018-05-21
57.97502517700195,2018-05-22
58.898231506347656,2018-05-23
60.39106750488281,2018-05-24
60.25356674194336,2018-05-25
61.50086975097656,2018-05-29
61.45176315307617,2018-05-30
56.56076431274414,2018-05-31
57.690216064453125,2018-06-01
58.04377365112305,2018-06-04
58.348228454589844,2018-06-05
58.358055114746094,2018-06-06
58.56431198120117,2018-06-07
60.292850494384766,2018-06-08
60.292850494384766,2018-06-11
59.46786117553711,2018-06-12
58.9767951965332,2018-06-13
58.12234115600586,2018-06-14
57.18932342529297,2018-06-15
57.405391693115234,2018-06-18
58.191097259521484,2018-06-19
57.89645767211914,2018-06-20
58.37770080566406,2018-06-21
56.07951354980469,2018-06-22
52.20993423461914,2018-06-25
53.614376068115234,2018-06-26
51.32602310180664,2018-06-27
52.19029235839844,2018-06-28
51.502803802490234,2018-06-29
53.50634765625,2018-07-02
50.559959411621094,2018-07-03
51.895660400390625,2018-07-05
52.2786865234375,2018-07-06
53.33938980102539,2018-07-09
54.74382019042969,2018-07-10
53.21170425415039,2018-07-11
54.459007263183594,2018-07-12
55.34292221069336,2018-07-13
55.1464958190918,2018-07-16
55.942020416259766,2018-07-17
56.42327117919922,2018-07-18
55.21525573730469,2018-07-19
54.03669357299805,2018-07-20
53.31974411010742,2018-07-23
52.21975326538086,2018-07-24
52.43581771850586,2018-07-25
52.79921340942383,2018-07-26
52.995635986328125,2018-07-27
52.06261444091797,2018-07-30
51.84654998779297,2018-07-31
51.35547637939453,2018-08-01
52.44564437866211,2018-08-02
51.866180419921875,2018-08-03
51.72869110107422,2018-08-06
52.09207534790039,2018-08-07
52.43581771850586,2018-08-08
51.32602310180664,2018-08-09
50.451927185058594,2018-08-10
50.42245864868164,2018-08-13
49.71532440185547,2018-08-14
46.64126968383789,2018-08-15
46.258235931396484,2018-08-16
46.26805877685547,2018-08-17
47.21090316772461,2018-08-20
49.04747772216797,2018-08-21
49.34212112426758,2018-08-22
48.81177520751953,2018-08-23
49.79389953613281,2018-08-24
51.1394157409668,2018-08-27
51.40459442138672,2018-08-28
50.90370559692383,2018-08-29
51.817081451416016,2018-08-30
51.58137130737305,2018-08-31
51.00191879272461,2018-09-04
48.65462875366211,2018-09-05
43.85202407836914,2018-09-06
44.05827713012695,2018-09-07
44.09754943847656,2018-09-10
42.82079315185547,2018-09-11
40.9940299987793,2018-09-12
42.840431213378906,2018-09-13
43.508277893066406,2018-09-14
42.8011474609375,2018-09-17
44.519874572753906,2018-09-18
44.254695892333984,2018-09-19
45.2368278503418,2018-09-20
43.9404182434082,2018-09-21
44.352909088134766,2018-09-24
43.842201232910156,2018-09-25
43.5573844909668,2018-09-26
44.18595504760742,2018-09-27
44.421661376953125,2018-09-28
44.34309005737305,2018-10-01
44.94218444824219,2018-10-02
44.34309005737305,2018-10-03
43.37078094482422,2018-10-04
42.8011474609375,2018-10-05
42.30025863647461,2018-10-08
41.51456069946289,2018-10-09
40.86635208129883,2018-10-10
41.21991729736328,2018-10-11
41.71098327636719,2018-10-12
41.583309173583984,2018-10-15
42.4377555847168,2018-10-16
41.59312438964844,2018-10-17
40.561893463134766,2018-10-18
39.72708511352539,2018-10-19
39.04941177368164,2018-10-22
37.98872375488281,2018-10-23
34.79679489135742,2018-10-24
36.1226692199707,2018-10-25
34.76734161376953,2018-10-26
34.04056167602539,2018-10-29
35.36643600463867,2018-10-30
37.045875549316406,2018-10-31
39.402976989746094,2018-11-01
39.59940719604492,2018-11-02
39.20655822753906,2018-11-05
39.088706970214844,2018-11-06
40.19850540161133,2018-11-07
39.71725845336914,2018-11-08
38.411033630371094,2018-11-09
36.7708740234375,2018-11-12
37.17355728149414,2018-11-13
37.3503303527832,2018-11-14
39.196739196777344,2018-11-15
38.73513412475586,2018-11-16
36.171775817871094,2018-11-19
35.47446823120117,2018-11-20
35.729827880859375,2018-11-21
35.74946594238281,2018-11-23
35.91642379760742,2018-11-26
36.3387451171875,2018-11-27
38.018184661865234,2018-11-28
37.232479095458984,2018-11-29
37.87086486816406,2018-11-30
39.31459045410156,2018-12-03
36.220890045166016,2018-12-04
36.996761322021484,2018-12-06
34.6789436340332,2018-12-07
34.17805862426758,2018-12-10
34.58073425292969,2018-12-11
35.38607406616211,2018-12-12
34.394134521484375,2018-12-13
33.588775634765625,2018-12-14
33.27449417114258,2018-12-17
33.50039291381836,2018-12-18
30.84864616394043,2018-12-19
30.72096824645996,2018-12-20
29.77812385559082,2018-12-21
28.501358032226562,2018-12-24
30.337936401367188,2018-12-26
31.359350204467773,2018-12-27
31.005786895751953,2018-12-28
31.162927627563477,2018-12-31
32.16469955444336,2019-01-02
30.445972442626953,2019-01-03
32.115596771240234,2019-01-04
33.392356872558594,2019-01-07
33.13700866699219,2019-01-08
34.80661392211914,2019-01-09
35.26822280883789,2019-01-10
35.36643600463867,2019-01-11
34.050384521484375,2019-01-14
33.382537841796875,2019-01-15
32.97986602783203,2019-01-16
33.27449417114258,2019-01-17
35.12090301513672,2019-01-18
33.264678955078125,2019-01-22
33.62807083129883,2019-01-23
35.936073303222656,2019-01-24
38.263710021972656,2019-01-25
37.399444580078125,2019-01-28
36.72176742553711,2019-01-29
37.556583404541016,2019-01-30
37.53693771362305,2019-01-31
38.89227294921875,2019-02-01
38.76460647583008,2019-02-04
38.6663818359375,2019-02-05
40.77796173095703,2019-02-06
38.67620849609375,2019-02-07
37.890506744384766,2019-02-08
37.890506744384766,2019-02-11
39.677978515625,2019-02-12
40.93510055541992,2019-02-13
41.47527313232422,2019-02-14
41.23956298828125,2019-02-15
41.21009826660156,2019-02-19
41.455631256103516,2019-02-20
40.787776947021484,2019-02-21
41.80918884277344,2019-02-22
41.985984802246094,2019-02-25
42.192222595214844,2019-02-26
40.58153533935547,2019-02-27
40.14940643310547,2019-02-28
40.83688735961914,2019-03-01
40.32618713378906,2019-03-04
39.27531051635742,2019-03-05
37.25212097167969,2019-03-06
37.15391540527344,2019-03-07
37.959251403808594,2019-03-08
38.33245849609375,2019-03-11
38.54853057861328,2019-03-12
38.136043548583984,2019-03-13
37.723541259765625,2019-03-14
38.833343505859375,2019-03-15
38.902099609375,2019-03-18
39.648521423339844,2019-03-19
39.412803649902344,2019-03-20
43.203819274902344,2019-03-21
40.87617111206055,2019-03-22
39.8253059387207,2019-03-25
39.59940719604492,2019-03-26
38.52888488769531,2019-03-27
38.63692092895508,2019-03-28
40.59136199951172,2019-03-29
41.49491882324219,2019-04-01
41.6815185546875,2019-04-02
43.11542510986328,2019-04-03
42.12348175048828,2019-04-04
42.54579544067383,2019-04-05
