URBN,Date
26.540000915527344,2017-01-31
26.229999542236328,2017-02-01
26.229999542236328,2017-02-02
26.31999969482422,2017-02-03
26.190000534057617,2017-02-06
25.989999771118164,2017-02-07
26.65999984741211,2017-02-08
26.8700008392334,2017-02-09
27.440000534057617,2017-02-10
27.09000015258789,2017-02-13
27.610000610351562,2017-02-14
27.31999969482422,2017-02-15
26.920000076293945,2017-02-16
27.479999542236328,2017-02-17
27.649999618530273,2017-02-21
27.729999542236328,2017-02-22
26.299999237060547,2017-02-23
26.8799991607666,2017-02-24
26.790000915527344,2017-02-27
26.030000686645508,2017-02-28
25.479999542236328,2017-03-01
26.93000030517578,2017-03-02
26.059999465942383,2017-03-03
25.68000030517578,2017-03-06
25.40999984741211,2017-03-07
24.75,2017-03-08
24.719999313354492,2017-03-09
25.170000076293945,2017-03-10
24.209999084472656,2017-03-13
23.860000610351562,2017-03-14
24.09000015258789,2017-03-15
23.969999313354492,2017-03-16
23.610000610351562,2017-03-17
23.18000030517578,2017-03-20
22.579999923706055,2017-03-21
22.709999084472656,2017-03-22
23.0,2017-03-23
22.940000534057617,2017-03-24
23.209999084472656,2017-03-27
23.350000381469727,2017-03-28
24.40999984741211,2017-03-29
24.459999084472656,2017-03-30
23.760000228881836,2017-03-31
23.200000762939453,2017-04-03
22.489999771118164,2017-04-04
22.010000228881836,2017-04-05
22.309999465942383,2017-04-06
22.329999923706055,2017-04-07
22.389999389648438,2017-04-10
22.81999969482422,2017-04-11
22.850000381469727,2017-04-12
22.420000076293945,2017-04-13
22.719999313354492,2017-04-17
22.790000915527344,2017-04-18
23.1299991607666,2017-04-19
23.489999771118164,2017-04-20
23.239999771118164,2017-04-21
23.440000534057617,2017-04-24
23.309999465942383,2017-04-25
23.700000762939453,2017-04-26
23.149999618530273,2017-04-27
22.8799991607666,2017-04-28
22.81999969482422,2017-05-01
23.280000686645508,2017-05-02
23.450000762939453,2017-05-03
23.040000915527344,2017-05-04
23.59000015258789,2017-05-05
23.270000457763672,2017-05-08
23.239999771118164,2017-05-09
23.690000534057617,2017-05-10
23.010000228881836,2017-05-11
21.610000610351562,2017-05-12
20.950000762939453,2017-05-15
20.459999084472656,2017-05-16
19.600000381469727,2017-05-17
19.399999618530273,2017-05-18
19.450000762939453,2017-05-19
19.139999389648438,2017-05-22
18.809999465942383,2017-05-23
18.799999237060547,2017-05-24
18.81999969482422,2017-05-25
19.06999969482422,2017-05-26
19.010000228881836,2017-05-30
18.8700008392334,2017-05-31
19.59000015258789,2017-06-01
18.93000030517578,2017-06-02
18.600000381469727,2017-06-05
18.190000534057617,2017-06-06
18.229999542236328,2017-06-07
16.350000381469727,2017-06-08
17.6200008392334,2017-06-09
18.170000076293945,2017-06-12
17.959999084472656,2017-06-13
18.239999771118164,2017-06-14
18.18000030517578,2017-06-15
18.09000015258789,2017-06-16
18.139999389648438,2017-06-19
17.600000381469727,2017-06-20
17.270000457763672,2017-06-21
17.469999313354492,2017-06-22
17.760000228881836,2017-06-23
18.059999465942383,2017-06-26
18.18000030517578,2017-06-27
18.190000534057617,2017-06-28
18.440000534057617,2017-06-29
18.540000915527344,2017-06-30
19.079999923706055,2017-07-03
19.1299991607666,2017-07-05
17.989999771118164,2017-07-06
18.40999984741211,2017-07-07
17.75,2017-07-10
17.559999465942383,2017-07-11
17.6200008392334,2017-07-12
18.489999771118164,2017-07-13
18.329999923706055,2017-07-14
18.469999313354492,2017-07-17
17.84000015258789,2017-07-18
18.149999618530273,2017-07-19
18.1299991607666,2017-07-20
17.950000762939453,2017-07-21
17.469999313354492,2017-07-24
18.420000076293945,2017-07-25
18.639999389648438,2017-07-26
19.290000915527344,2017-07-27
19.3799991607666,2017-07-28
19.59000015258789,2017-07-31
19.579999923706055,2017-08-01
19.079999923706055,2017-08-02
18.760000228881836,2017-08-03
19.280000686645508,2017-08-04
18.709999084472656,2017-08-07
18.920000076293945,2017-08-08
18.299999237060547,2017-08-09
17.190000534057617,2017-08-10
17.760000228881836,2017-08-11
17.729999542236328,2017-08-14
16.81999969482422,2017-08-15
19.760000228881836,2017-08-16
18.940000534057617,2017-08-17
19.270000457763672,2017-08-18
18.889999389648438,2017-08-21
19.459999084472656,2017-08-22
19.549999237060547,2017-08-23
20.0,2017-08-24
21.6200008392334,2017-08-25
21.190000534057617,2017-08-28
20.770000457763672,2017-08-29
20.290000915527344,2017-08-30
20.440000534057617,2017-08-31
21.100000381469727,2017-09-01
21.8700008392334,2017-09-05
22.010000228881836,2017-09-06
21.979999542236328,2017-09-07
21.6200008392334,2017-09-08
21.790000915527344,2017-09-11
22.459999084472656,2017-09-12
23.540000915527344,2017-09-13
22.770000457763672,2017-09-14
22.760000228881836,2017-09-15
22.68000030517578,2017-09-18
23.09000015258789,2017-09-19
23.3700008392334,2017-09-20
22.739999771118164,2017-09-21
22.8700008392334,2017-09-22
23.43000030517578,2017-09-25
23.940000534057617,2017-09-26
24.43000030517578,2017-09-27
23.93000030517578,2017-09-28
23.899999618530273,2017-09-29
23.989999771118164,2017-10-02
23.110000610351562,2017-10-03
23.030000686645508,2017-10-04
23.59000015258789,2017-10-05
23.1299991607666,2017-10-06
22.950000762939453,2017-10-09
23.190000534057617,2017-10-10
23.0,2017-10-11
22.190000534057617,2017-10-12
22.540000915527344,2017-10-13
22.940000534057617,2017-10-16
23.329999923706055,2017-10-17
23.770000457763672,2017-10-18
23.719999313354492,2017-10-19
24.6299991607666,2017-10-20
24.700000762939453,2017-10-23
24.829999923706055,2017-10-24
24.889999389648438,2017-10-25
25.020000457763672,2017-10-26
25.139999389648438,2017-10-27
24.549999237060547,2017-10-30
24.520000457763672,2017-10-31
24.940000534057617,2017-11-01
24.850000381469727,2017-11-02
24.719999313354492,2017-11-03
24.979999542236328,2017-11-06
24.31999969482422,2017-11-07
24.190000534057617,2017-11-08
24.969999313354492,2017-11-09
25.399999618530273,2017-11-10
24.950000762939453,2017-11-13
25.100000381469727,2017-11-14
25.68000030517578,2017-11-15
26.450000762939453,2017-11-16
27.899999618530273,2017-11-17
28.270000457763672,2017-11-20
29.31999969482422,2017-11-21
29.799999237060547,2017-11-22
30.15999984741211,2017-11-24
30.600000381469727,2017-11-27
31.56999969482422,2017-11-28
32.09000015258789,2017-11-29
31.1200008392334,2017-11-30
31.31999969482422,2017-12-01
32.130001068115234,2017-12-04
32.310001373291016,2017-12-05
32.63999938964844,2017-12-06
32.529998779296875,2017-12-07
33.09000015258789,2017-12-08
32.27000045776367,2017-12-11
32.380001068115234,2017-12-12
32.70000076293945,2017-12-13
32.310001373291016,2017-12-14
32.779998779296875,2017-12-15
34.5,2017-12-18
34.58000183105469,2017-12-19
34.90999984741211,2017-12-20
35.0,2017-12-21
34.720001220703125,2017-12-22
35.630001068115234,2017-12-26
35.29999923706055,2017-12-27
35.2599983215332,2017-12-28
35.060001373291016,2017-12-29
35.84000015258789,2018-01-02
35.630001068115234,2018-01-03
34.349998474121094,2018-01-04
34.2599983215332,2018-01-05
33.7400016784668,2018-01-08
32.369998931884766,2018-01-09
32.939998626708984,2018-01-10
34.2400016784668,2018-01-11
34.63999938964844,2018-01-12
33.310001373291016,2018-01-16
33.77000045776367,2018-01-17
33.84000015258789,2018-01-18
34.81999969482422,2018-01-19
35.099998474121094,2018-01-22
35.310001373291016,2018-01-23
34.56999969482422,2018-01-24
34.09000015258789,2018-01-25
34.9900016784668,2018-01-26
35.279998779296875,2018-01-29
34.41999816894531,2018-01-30
34.11000061035156,2018-01-31
33.68000030517578,2018-02-01
32.619998931884766,2018-02-02
32.09000015258789,2018-02-05
33.08000183105469,2018-02-06
33.939998626708984,2018-02-07
32.36000061035156,2018-02-08
34.22999954223633,2018-02-09
33.70000076293945,2018-02-12
34.13999938964844,2018-02-13
35.900001525878906,2018-02-14
36.06999969482422,2018-02-15
35.380001068115234,2018-02-16
35.22999954223633,2018-02-20
35.540000915527344,2018-02-21
35.380001068115234,2018-02-22
37.04999923706055,2018-02-23
37.11000061035156,2018-02-26
35.970001220703125,2018-02-27
35.290000915527344,2018-02-28
35.15999984741211,2018-03-01
36.47999954223633,2018-03-02
36.22999954223633,2018-03-05
36.97999954223633,2018-03-06
37.06999969482422,2018-03-07
35.130001068115234,2018-03-08
35.880001068115234,2018-03-09
35.060001373291016,2018-03-12
35.459999084472656,2018-03-13
35.29999923706055,2018-03-14
35.380001068115234,2018-03-15
35.93000030517578,2018-03-16
35.75,2018-03-19
36.380001068115234,2018-03-20
36.529998779296875,2018-03-21
36.0099983215332,2018-03-22
36.220001220703125,2018-03-23
37.790000915527344,2018-03-26
36.13999938964844,2018-03-27
36.380001068115234,2018-03-28
36.959999084472656,2018-03-29
36.90999984741211,2018-04-02
36.91999816894531,2018-04-03
37.060001373291016,2018-04-04
38.54999923706055,2018-04-05
38.540000915527344,2018-04-06
37.880001068115234,2018-04-09
38.58000183105469,2018-04-10
38.22999954223633,2018-04-11
38.97999954223633,2018-04-12
38.939998626708984,2018-04-13
39.61000061035156,2018-04-16
39.36000061035156,2018-04-17
39.68000030517578,2018-04-18
39.439998626708984,2018-04-19
38.349998474121094,2018-04-20
38.83000183105469,2018-04-23
38.63999938964844,2018-04-24
39.560001373291016,2018-04-25
39.97999954223633,2018-04-26
40.79999923706055,2018-04-27
40.27000045776367,2018-04-30
39.630001068115234,2018-05-01
39.810001373291016,2018-05-02
39.540000915527344,2018-05-03
38.709999084472656,2018-05-04
38.47999954223633,2018-05-07
39.0099983215332,2018-05-08
39.790000915527344,2018-05-09
39.08000183105469,2018-05-10
39.880001068115234,2018-05-11
40.63999938964844,2018-05-14
40.79999923706055,2018-05-15
42.31999969482422,2018-05-16
42.7599983215332,2018-05-17
42.27000045776367,2018-05-18
42.290000915527344,2018-05-21
41.209999084472656,2018-05-22
40.79999923706055,2018-05-23
42.189998626708984,2018-05-24
42.189998626708984,2018-05-25
41.70000076293945,2018-05-29
41.689998626708984,2018-05-30
41.540000915527344,2018-05-31
42.79999923706055,2018-06-01
44.209999084472656,2018-06-04
46.41999816894531,2018-06-05
46.810001373291016,2018-06-06
46.400001525878906,2018-06-07
46.41999816894531,2018-06-08
47.02000045776367,2018-06-11
47.900001525878906,2018-06-12
46.88999938964844,2018-06-13
45.9900016784668,2018-06-14
45.75,2018-06-15
45.52000045776367,2018-06-18
45.34000015258789,2018-06-19
46.31999969482422,2018-06-20
46.650001525878906,2018-06-21
46.04999923706055,2018-06-22
45.220001220703125,2018-06-25
46.27000045776367,2018-06-26
45.54999923706055,2018-06-27
46.0099983215332,2018-06-28
44.54999923706055,2018-06-29
45.099998474121094,2018-07-02
46.400001525878906,2018-07-03
45.7599983215332,2018-07-05
46.2599983215332,2018-07-06
45.79999923706055,2018-07-09
45.81999969482422,2018-07-10
45.400001525878906,2018-07-11
44.290000915527344,2018-07-12
44.560001373291016,2018-07-13
44.47999954223633,2018-07-16
45.91999816894531,2018-07-17
46.439998626708984,2018-07-18
46.97999954223633,2018-07-19
45.9900016784668,2018-07-20
46.459999084472656,2018-07-23
45.16999816894531,2018-07-24
45.84000015258789,2018-07-25
45.91999816894531,2018-07-26
43.72999954223633,2018-07-27
43.95000076293945,2018-07-30
44.400001525878906,2018-07-31
43.689998626708984,2018-08-01
44.77000045776367,2018-08-02
44.709999084472656,2018-08-03
46.0,2018-08-06
46.4900016784668,2018-08-07
46.709999084472656,2018-08-08
47.540000915527344,2018-08-09
48.279998779296875,2018-08-10
47.400001525878906,2018-08-13
48.7400016784668,2018-08-14
45.33000183105469,2018-08-15
45.56999969482422,2018-08-16
46.619998931884766,2018-08-17
47.5099983215332,2018-08-20
47.7400016784668,2018-08-21
45.47999954223633,2018-08-22
47.16999816894531,2018-08-23
45.599998474121094,2018-08-24
44.970001220703125,2018-08-27
45.40999984741211,2018-08-28
45.380001068115234,2018-08-29
45.349998474121094,2018-08-30
46.47999954223633,2018-08-31
48.2599983215332,2018-09-04
47.7400016784668,2018-09-05
43.540000915527344,2018-09-06
43.459999084472656,2018-09-07
43.959999084472656,2018-09-10
44.72999954223633,2018-09-11
44.25,2018-09-12
44.25,2018-09-13
42.529998779296875,2018-09-14
41.11000061035156,2018-09-17
41.58000183105469,2018-09-18
41.88999938964844,2018-09-19
42.04999923706055,2018-09-20
40.720001220703125,2018-09-21
40.369998931884766,2018-09-24
40.08000183105469,2018-09-25
41.619998931884766,2018-09-26
41.58000183105469,2018-09-27
40.900001525878906,2018-09-28
40.040000915527344,2018-10-01
39.970001220703125,2018-10-02
40.61000061035156,2018-10-03
39.7400016784668,2018-10-04
40.099998474121094,2018-10-05
39.560001373291016,2018-10-08
39.880001068115234,2018-10-09
38.95000076293945,2018-10-10
38.06999969482422,2018-10-11
38.59000015258789,2018-10-12
38.220001220703125,2018-10-15
37.83000183105469,2018-10-16
37.880001068115234,2018-10-17
36.869998931884766,2018-10-18
36.13999938964844,2018-10-19
37.45000076293945,2018-10-22
37.4900016784668,2018-10-23
37.5,2018-10-24
37.77000045776367,2018-10-25
38.599998474121094,2018-10-26
38.95000076293945,2018-10-29
40.29999923706055,2018-10-30
39.459999084472656,2018-10-31
40.06999969482422,2018-11-01
39.93000030517578,2018-11-02
40.290000915527344,2018-11-05
40.349998474121094,2018-11-06
40.68000030517578,2018-11-07
41.36000061035156,2018-11-08
40.439998626708984,2018-11-09
39.869998931884766,2018-11-12
39.27000045776367,2018-11-13
38.22999954223633,2018-11-14
37.97999954223633,2018-11-15
37.040000915527344,2018-11-16
35.61000061035156,2018-11-19
36.58000183105469,2018-11-20
37.400001525878906,2018-11-21
36.15999984741211,2018-11-23
36.900001525878906,2018-11-26
37.150001525878906,2018-11-27
37.970001220703125,2018-11-28
37.08000183105469,2018-11-29
38.09000015258789,2018-11-30
39.310001373291016,2018-12-03
37.5,2018-12-04
37.84000015258789,2018-12-06
37.040000915527344,2018-12-07
37.68000030517578,2018-12-10
35.150001525878906,2018-12-11
35.20000076293945,2018-12-12
33.61000061035156,2018-12-13
33.220001220703125,2018-12-14
33.400001525878906,2018-12-17
33.7400016784668,2018-12-18
33.060001373291016,2018-12-19
32.77000045776367,2018-12-20
31.8799991607666,2018-12-21
31.729999542236328,2018-12-24
34.060001373291016,2018-12-26
33.63999938964844,2018-12-27
33.380001068115234,2018-12-28
33.20000076293945,2018-12-31
33.189998626708984,2019-01-02
32.540000915527344,2019-01-03
32.290000915527344,2019-01-04
32.5099983215332,2019-01-07
32.7400016784668,2019-01-08
33.709999084472656,2019-01-09
32.560001373291016,2019-01-10
32.619998931884766,2019-01-11
32.27000045776367,2019-01-14
31.950000762939453,2019-01-15
31.93000030517578,2019-01-16
31.920000076293945,2019-01-17
32.54999923706055,2019-01-18
31.989999771118164,2019-01-22
32.02000045776367,2019-01-23
31.489999771118164,2019-01-24
32.2400016784668,2019-01-25
32.52000045776367,2019-01-28
32.029998779296875,2019-01-29
32.22999954223633,2019-01-30
32.29999923706055,2019-01-31
31.260000228881836,2019-02-01
31.600000381469727,2019-02-04
31.520000457763672,2019-02-05
31.1200008392334,2019-02-06
31.540000915527344,2019-02-07
30.899999618530273,2019-02-08
31.149999618530273,2019-02-11
31.360000610351562,2019-02-12
30.799999237060547,2019-02-13
30.290000915527344,2019-02-14
30.229999542236328,2019-02-15
30.190000534057617,2019-02-19
30.18000030517578,2019-02-20
30.020000457763672,2019-02-21
30.290000915527344,2019-02-22
30.309999465942383,2019-02-25
30.190000534057617,2019-02-26
30.860000610351562,2019-02-27
30.850000381469727,2019-02-28
31.1299991607666,2019-03-01
30.200000762939453,2019-03-04
30.350000381469727,2019-03-05
30.31999969482422,2019-03-06
29.6200008392334,2019-03-07
29.139999389648438,2019-03-08
29.920000076293945,2019-03-11
29.739999771118164,2019-03-12
29.350000381469727,2019-03-13
28.860000610351562,2019-03-14
28.610000610351562,2019-03-15
29.110000610351562,2019-03-18
29.59000015258789,2019-03-19
28.59000015258789,2019-03-20
28.09000015258789,2019-03-21
27.920000076293945,2019-03-22
27.979999542236328,2019-03-25
28.030000686645508,2019-03-26
28.850000381469727,2019-03-27
29.270000457763672,2019-03-28
29.639999389648438,2019-03-29
30.540000915527344,2019-04-01
30.65999984741211,2019-04-02
31.770000457763672,2019-04-03
33.40999984741211,2019-04-04
33.95000076293945,2019-04-05
33.59000015258789,2019-04-08
33.41999816894531,2019-04-09
33.470001220703125,2019-04-10
32.33000183105469,2019-04-11
31.549999237060547,2019-04-12
31.520000457763672,2019-04-15
30.43000030517578,2019-04-16
30.6299991607666,2019-04-17
30.93000030517578,2019-04-18
29.079999923706055,2019-04-22
29.309999465942383,2019-04-23
29.81999969482422,2019-04-24
29.6200008392334,2019-04-25
29.31999969482422,2019-04-26
29.829999923706055,2019-04-29
29.729999542236328,2019-04-30
29.700000762939453,2019-05-01
30.100000381469727,2019-05-02
30.010000228881836,2019-05-03
29.600000381469727,2019-05-06
28.280000686645508,2019-05-07
28.34000015258789,2019-05-08
28.25,2019-05-09
28.049999237060547,2019-05-10
26.809999465942383,2019-05-13
26.729999542236328,2019-05-14
26.510000228881836,2019-05-15
26.790000915527344,2019-05-16
26.979999542236328,2019-05-17
26.950000762939453,2019-05-20
27.0,2019-05-21
24.34000015258789,2019-05-22
23.84000015258789,2019-05-23
24.43000030517578,2019-05-24
23.989999771118164,2019-05-28
23.559999465942383,2019-05-29
22.670000076293945,2019-05-30
22.469999313354492,2019-05-31
22.829999923706055,2019-06-03
23.739999771118164,2019-06-04
23.75,2019-06-05
23.219999313354492,2019-06-06
23.329999923706055,2019-06-07
23.049999237060547,2019-06-10
22.969999313354492,2019-06-11
22.780000686645508,2019-06-12
23.15999984741211,2019-06-13
23.850000381469727,2019-06-14
24.059999465942383,2019-06-17
23.760000228881836,2019-06-18
23.459999084472656,2019-06-19
23.440000534057617,2019-06-20
23.530000686645508,2019-06-21
23.170000076293945,2019-06-24
23.110000610351562,2019-06-25
22.90999984741211,2019-06-26
23.139999389648438,2019-06-27
22.75,2019-06-28
22.790000915527344,2019-07-01
22.639999389648438,2019-07-02
22.959999084472656,2019-07-03
23.600000381469727,2019-07-05
24.200000762939453,2019-07-08
23.459999084472656,2019-07-09
23.280000686645508,2019-07-10
23.3799991607666,2019-07-11
24.0,2019-07-12
23.549999237060547,2019-07-15
23.81999969482422,2019-07-16
23.270000457763672,2019-07-17
22.739999771118164,2019-07-18
22.770000457763672,2019-07-19
22.399999618530273,2019-07-22
22.389999389648438,2019-07-23
23.049999237060547,2019-07-24
23.06999969482422,2019-07-25
23.299999237060547,2019-07-26
23.43000030517578,2019-07-29
23.549999237060547,2019-07-30
23.809999465942383,2019-07-31
22.010000228881836,2019-08-01
21.899999618530273,2019-08-02
21.360000610351562,2019-08-05
22.0,2019-08-06
22.059999465942383,2019-08-07
21.989999771118164,2019-08-08
21.09000015258789,2019-08-09
20.920000076293945,2019-08-12
21.8700008392334,2019-08-13
20.25,2019-08-14
19.860000610351562,2019-08-15
20.510000228881836,2019-08-16
20.850000381469727,2019-08-19
20.90999984741211,2019-08-20
22.360000610351562,2019-08-21
23.889999389648438,2019-08-22
22.68000030517578,2019-08-23
22.459999084472656,2019-08-26
22.389999389648438,2019-08-27
23.549999237060547,2019-08-28
23.440000534057617,2019-08-29
23.40999984741211,2019-08-30
22.600000381469727,2019-09-03
22.68000030517578,2019-09-04
24.729999542236328,2019-09-05
23.860000610351562,2019-09-06
24.889999389648438,2019-09-09
25.690000534057617,2019-09-10
26.479999542236328,2019-09-11
26.34000015258789,2019-09-12
26.75,2019-09-13
25.739999771118164,2019-09-16
24.75,2019-09-17
23.84000015258789,2019-09-18
23.920000076293945,2019-09-19
24.209999084472656,2019-09-20
24.549999237060547,2019-09-23
24.290000915527344,2019-09-24
24.84000015258789,2019-09-25
24.93000030517578,2019-09-26
26.200000762939453,2019-09-27
28.09000015258789,2019-09-30
28.18000030517578,2019-10-01
27.5,2019-10-02
28.219999313354492,2019-10-03
27.31999969482422,2019-10-04
27.239999771118164,2019-10-07
26.3700008392334,2019-10-08
26.809999465942383,2019-10-09
26.989999771118164,2019-10-10
27.780000686645508,2019-10-11
26.440000534057617,2019-10-14
26.770000457763672,2019-10-15
27.1200008392334,2019-10-16
27.579999923706055,2019-10-17
27.690000534057617,2019-10-18
27.780000686645508,2019-10-21
28.790000915527344,2019-10-22
28.940000534057617,2019-10-23
28.84000015258789,2019-10-24
29.450000762939453,2019-10-25
30.0,2019-10-28
29.3700008392334,2019-10-29
29.059999465942383,2019-10-30
28.700000762939453,2019-10-31
29.610000610351562,2019-11-01
29.809999465942383,2019-11-04
30.270000457763672,2019-11-05
30.31999969482422,2019-11-06
30.56999969482422,2019-11-07
29.940000534057617,2019-11-08
30.559999465942383,2019-11-11
30.829999923706055,2019-11-12
30.809999465942383,2019-11-13
30.729999542236328,2019-11-14
31.059999465942383,2019-11-15
30.15999984741211,2019-11-18
28.790000915527344,2019-11-19
24.40999984741211,2019-11-20
25.100000381469727,2019-11-21
25.530000686645508,2019-11-22
25.84000015258789,2019-11-25
26.15999984741211,2019-11-26
25.889999389648438,2019-11-27
25.65999984741211,2019-11-29
25.309999465942383,2019-12-02
24.309999465942383,2019-12-03
25.18000030517578,2019-12-04
25.3700008392334,2019-12-05
26.1200008392334,2019-12-06
26.709999084472656,2019-12-09
27.34000015258789,2019-12-10
26.59000015258789,2019-12-11
27.3799991607666,2019-12-12
26.75,2019-12-13
26.780000686645508,2019-12-16
27.40999984741211,2019-12-17
28.010000228881836,2019-12-18
27.690000534057617,2019-12-19
27.639999389648438,2019-12-20
27.40999984741211,2019-12-23
27.1299991607666,2019-12-24
28.139999389648438,2019-12-26
27.75,2019-12-27
27.56999969482422,2019-12-30
27.770000457763672,2019-12-31
27.829999923706055,2020-01-02
27.950000762939453,2020-01-03
28.690000534057617,2020-01-06
29.059999465942383,2020-01-07
28.489999771118164,2020-01-08
27.690000534057617,2020-01-09
26.389999389648438,2020-01-10
26.09000015258789,2020-01-13
26.459999084472656,2020-01-14
26.15999984741211,2020-01-15
26.899999618530273,2020-01-16
26.93000030517578,2020-01-17
26.40999984741211,2020-01-21
26.450000762939453,2020-01-22
26.469999313354492,2020-01-23
26.219999313354492,2020-01-24
26.049999237060547,2020-01-27
26.75,2020-01-28
26.520000457763672,2020-01-29
26.479999542236328,2020-01-30
25.600000381469727,2020-01-31
26.229999542236328,2020-02-03
26.0,2020-02-04
27.110000610351562,2020-02-05
26.559999465942383,2020-02-06
25.93000030517578,2020-02-07
26.3799991607666,2020-02-10
26.940000534057617,2020-02-11
28.709999084472656,2020-02-12
28.219999313354492,2020-02-13
28.25,2020-02-14
27.809999465942383,2020-02-18
27.81999969482422,2020-02-19
28.239999771118164,2020-02-20
28.610000610351562,2020-02-21
27.3700008392334,2020-02-24
25.84000015258789,2020-02-25
24.920000076293945,2020-02-26
24.290000915527344,2020-02-27
23.510000228881836,2020-02-28
23.020000457763672,2020-03-02
23.1299991607666,2020-03-03
21.399999618530273,2020-03-04
19.729999542236328,2020-03-05
19.06999969482422,2020-03-06
16.65999984741211,2020-03-09
17.100000381469727,2020-03-10
15.84000015258789,2020-03-11
14.619999885559082,2020-03-12
15.680000305175781,2020-03-13
13.390000343322754,2020-03-16
14.920000076293945,2020-03-17
15.130000114440918,2020-03-18
16.1200008392334,2020-03-19
15.430000305175781,2020-03-20
13.850000381469727,2020-03-23
15.550000190734863,2020-03-24
16.010000228881836,2020-03-25
15.779999732971191,2020-03-26
14.5600004196167,2020-03-27
14.5600004196167,2020-03-30
14.239999771118164,2020-03-31
13.170000076293945,2020-04-01
13.079999923706055,2020-04-02
12.770000457763672,2020-04-03
15.329999923706055,2020-04-06
16.68000030517578,2020-04-07
17.43000030517578,2020-04-08
18.65999984741211,2020-04-09
17.739999771118164,2020-04-13
18.450000762939453,2020-04-14
17.1200008392334,2020-04-15
16.979999542236328,2020-04-16
18.639999389648438,2020-04-17
17.489999771118164,2020-04-20
16.93000030517578,2020-04-21
15.920000076293945,2020-04-22
15.470000267028809,2020-04-23
15.729999542236328,2020-04-24
16.690000534057617,2020-04-27
17.770000457763672,2020-04-28
18.860000610351562,2020-04-29
17.34000015258789,2020-04-30
16.770000457763672,2020-05-01
16.860000610351562,2020-05-04
15.920000076293945,2020-05-05
16.170000076293945,2020-05-06
16.649999618530273,2020-05-07
17.719999313354492,2020-05-08
17.170000076293945,2020-05-11
16.479999542236328,2020-05-12
15.75,2020-05-13
15.6899995803833,2020-05-14
16.649999618530273,2020-05-15
18.780000686645508,2020-05-18
17.93000030517578,2020-05-19
16.540000915527344,2020-05-20
17.6299991607666,2020-05-21
17.170000076293945,2020-05-22
17.920000076293945,2020-05-26
19.020000457763672,2020-05-27
17.719999313354492,2020-05-28
16.940000534057617,2020-05-29
17.31999969482422,2020-06-01
17.989999771118164,2020-06-02
19.639999389648438,2020-06-03
20.459999084472656,2020-06-04
20.93000030517578,2020-06-05
21.290000915527344,2020-06-08
19.5,2020-06-09
18.649999618530273,2020-06-10
17.489999771118164,2020-06-11
17.43000030517578,2020-06-12
17.229999542236328,2020-06-15
18.350000381469727,2020-06-16
17.40999984741211,2020-06-17
17.950000762939453,2020-06-18
16.920000076293945,2020-06-19
17.280000686645508,2020-06-22
17.170000076293945,2020-06-23
16.18000030517578,2020-06-24
15.8100004196167,2020-06-25
14.699999809265137,2020-06-26
15.029999732971191,2020-06-29
15.220000267028809,2020-06-30
15.0600004196167,2020-07-01
15.34000015258789,2020-07-02
16.610000610351562,2020-07-06
16.5,2020-07-07
17.530000686645508,2020-07-08
16.760000228881836,2020-07-09
16.5,2020-07-10
16.239999771118164,2020-07-13
15.960000038146973,2020-07-14
17.270000457763672,2020-07-15
16.889999389648438,2020-07-16
16.389999389648438,2020-07-17
15.260000228881836,2020-07-20
16.010000228881836,2020-07-21
15.90999984741211,2020-07-22
16.040000915527344,2020-07-23
15.420000076293945,2020-07-24
15.40999984741211,2020-07-27
15.739999771118164,2020-07-28
17.329999923706055,2020-07-29
16.25,2020-07-30
16.540000915527344,2020-07-31
17.610000610351562,2020-08-03
18.389999389648438,2020-08-04
18.969999313354492,2020-08-05
19.149999618530273,2020-08-06
19.309999465942383,2020-08-07
19.450000762939453,2020-08-10
19.420000076293945,2020-08-11
19.190000534057617,2020-08-12
19.360000610351562,2020-08-13
20.040000915527344,2020-08-14
19.799999237060547,2020-08-17
19.43000030517578,2020-08-18
19.700000762939453,2020-08-19
18.84000015258789,2020-08-20
18.850000381469727,2020-08-21
20.31999969482422,2020-08-24
20.799999237060547,2020-08-25
25.25,2020-08-26
24.049999237060547,2020-08-27
23.809999465942383,2020-08-28
23.540000915527344,2020-08-31
23.440000534057617,2020-09-01
23.809999465942383,2020-09-02
23.850000381469727,2020-09-03
24.40999984741211,2020-09-04
24.719999313354492,2020-09-08
24.799999237060547,2020-09-09
23.309999465942383,2020-09-10
22.639999389648438,2020-09-11
23.700000762939453,2020-09-14
23.18000030517578,2020-09-15
23.170000076293945,2020-09-16
22.610000610351562,2020-09-17
21.899999618530273,2020-09-18
21.020000457763672,2020-09-21
21.100000381469727,2020-09-22
20.549999237060547,2020-09-23
20.43000030517578,2020-09-24
20.40999984741211,2020-09-25
22.09000015258789,2020-09-28
20.889999389648438,2020-09-29
20.809999465942383,2020-09-30
21.700000762939453,2020-10-01
22.670000076293945,2020-10-02
23.59000015258789,2020-10-05
22.81999969482422,2020-10-06
24.209999084472656,2020-10-07
23.469999313354492,2020-10-08
23.600000381469727,2020-10-09
23.540000915527344,2020-10-12
23.440000534057617,2020-10-13
23.709999084472656,2020-10-14
24.469999313354492,2020-10-15
24.040000915527344,2020-10-16
22.90999984741211,2020-10-19
22.670000076293945,2020-10-20
23.079999923706055,2020-10-21
24.639999389648438,2020-10-22
24.690000534057617,2020-10-23
23.790000915527344,2020-10-26
