SRE,Date
11.82390022277832,2011-02-23
11.857470512390137,2011-02-24
11.958185195922852,2011-02-25
11.913421630859375,2011-02-28
11.88209342956543,2011-03-01
11.926854133605957,2011-03-02
12.029807090759277,2011-03-03
12.005186080932617,2011-03-04
11.996234893798828,2011-03-07
12.092469215393066,2011-03-08
12.101423263549805,2011-03-09
11.964898109436035,2011-03-10
12.032044410705566,2011-03-11
11.861947059631348,2011-03-14
11.624710083007812,2011-03-15
11.542617797851562,2011-03-16
11.686277389526367,2011-03-17
11.720479965209961,2011-03-18
11.909738540649414,2011-03-21
11.943944931030273,2011-03-22
11.866415023803711,2011-03-23
11.962187767028809,2011-03-24
11.969026565551758,2011-03-25
11.943944931030273,2011-03-28
12.032873153686523,2011-03-29
12.256338119506836,2011-03-30
12.199328422546387,2011-03-31
12.270017623901367,2011-04-01
12.292821884155273,2011-04-04
12.254054069519043,2011-04-05
12.336142539978027,2011-04-06
12.1879301071167,2011-04-07
12.19020938873291,2011-04-08
12.085318565368652,2011-04-11
11.987272262573242,2011-04-12
11.964468002319336,2011-04-13
12.041994094848633,2011-04-14
12.260897636413574,2011-04-15
12.128643989562988,2011-04-18
12.07619571685791,2011-04-19
12.192492485046387,2011-04-20
12.1879301071167,2011-04-21
12.292821884155273,2011-04-25
12.386311531066895,2011-04-26
12.516281127929688,2011-04-27
12.566455841064453,2011-04-28
12.564172744750977,2011-04-29
12.5869722366333,2011-05-02
12.655378341674805,2011-05-03
12.491203308105469,2011-05-04
12.395428657531738,2011-05-05
12.509440422058105,2011-05-06
12.545928001403809,2011-05-09
12.63029956817627,2011-05-10
12.539084434509277,2011-05-11
12.58241081237793,2011-05-12
12.566455841064453,2011-05-13
12.54136848449707,2011-05-16
12.5299654006958,2011-05-17
12.516281127929688,2011-05-18
12.555049896240234,2011-05-19
12.623456001281738,2011-05-20
12.484362602233887,2011-05-23
12.4729585647583,2011-05-24
12.441036224365234,2011-05-25
12.43647575378418,2011-05-26
12.468403816223145,2011-05-27
12.580126762390137,2011-05-31
12.36123275756836,2011-06-01
12.256338119506836,2011-06-02
12.158284187316895,2011-06-03
12.073912620544434,2011-06-06
12.055672645568848,2011-06-07
12.069358825683594,2011-06-08
12.099002838134766,2011-06-09
11.991826057434082,2011-06-10
12.014625549316406,2011-06-13
12.069358825683594,2011-06-14
11.994110107421875,2011-06-15
12.046555519104004,2011-06-16
12.133201599121094,2011-06-17
12.146883010864258,2011-06-20
12.11268138885498,2011-06-21
12.20556926727295,2011-06-22
12.061595916748047,2011-06-23
12.054625511169434,2011-06-24
12.135905265808105,2011-06-27
12.091778755187988,2011-06-28
12.145190238952637,2011-06-29
12.279881477355957,2011-06-30
12.405275344848633,2011-07-01
12.314719200134277,2011-07-05
12.363479614257812,2011-07-06
12.349547386169434,2011-07-07
12.265947341918945,2011-07-08
12.084814071655273,2011-07-11
12.126616477966309,2011-07-12
12.084814071655273,2011-07-13
12.047661781311035,2011-07-14
12.098746299743652,2011-07-15
11.971026420593262,2011-07-18
12.066234588623047,2011-07-19
12.049983024597168,2011-07-20
12.270594596862793,2011-07-21
12.13126277923584,2011-07-22
12.091778755187988,2011-07-25
12.033727645874023,2011-07-26
11.94548511505127,2011-07-27
11.852592468261719,2011-07-28
11.77131462097168,2011-07-29
11.710938453674316,2011-08-01
11.527481079101562,2011-08-02
11.536770820617676,2011-08-03
11.125741004943848,2011-08-04
11.25810718536377,2011-08-05
10.586986541748047,2011-08-08
11.079292297363281,2011-08-09
10.614850997924805,2011-08-10
11.13967227935791,2011-08-11
11.095555305480957,2011-08-12
11.492650985717773,2011-08-15
11.441560745239258,2011-08-16
11.599471092224121,2011-08-17
11.446208000183105,2011-08-18
11.323129653930664,2011-08-19
11.344025611877441,2011-08-22
11.627336502075195,2011-08-23
11.903682708740234,2011-08-24
11.736481666564941,2011-08-25
11.852592468261719,2011-08-26
12.091778755187988,2011-08-29
12.119649887084961,2011-08-30
12.196282386779785,2011-08-31
12.18931770324707,2011-09-01
11.99656867980957,2011-09-02
11.801504135131836,2011-09-06
12.108037948608398,2011-09-07
12.010506629943848,2011-09-08
11.68307113647461,2011-09-09
11.703971862792969,2011-09-12
11.822408676147461,2011-09-13
11.954769134521484,2011-09-14
12.135905265808105,2011-09-15
12.382060050964355,2011-09-16
12.207895278930664,2011-09-19
12.330967903137207,2011-09-20
11.919939041137695,2011-09-21
11.546060562133789,2011-09-22
11.652883529663086,2011-09-23
11.766669273376465,2011-09-26
12.07438850402832,2011-09-27
11.963136672973633,2011-09-28
12.169072151184082,2011-09-29
12.190375328063965,2011-09-30
11.795074462890625,2011-10-03
11.78323745727539,2011-10-04
11.840048789978027,2011-10-05
12.072017669677734,2011-10-06
12.055453300476074,2011-10-07
12.306361198425293,2011-10-10
12.256657600402832,2011-10-11
12.147767066955566,2011-10-12
12.251914024353027,2011-10-13
12.370274543762207,2011-10-14
12.38447380065918,2011-10-17
12.533594131469727,2011-10-18
12.580939292907715,2011-10-19
12.67562198638916,2011-10-20
12.907598495483398,2011-10-21
12.869723320007324,2011-10-24
12.749004364013672,2011-10-25
12.827115058898926,2011-10-26
12.94073486328125,2011-10-27
12.817648887634277,2011-10-28
12.718232154846191,2011-10-31
12.30872917175293,2011-11-01
12.545435905456543,2011-11-02
12.668523788452148,2011-11-03
12.682720184326172,2011-11-04
12.730063438415527,2011-11-07
12.864991188049316,2011-11-08
12.49335765838623,2011-11-09
12.557268142700195,2011-11-10
12.777408599853516,2011-11-11
12.609342575073242,2011-11-14
12.618815422058105,2011-11-15
12.453120231628418,2011-11-16
12.365541458129883,2011-11-17
12.588042259216309,2011-11-18
12.325295448303223,2011-11-21
12.190375328063965,2011-11-22
12.012848854064941,2011-11-23
12.043618202209473,2011-11-25
12.15723705291748,2011-11-28
12.228245735168457,2011-11-29
12.590410232543945,2011-11-30
12.590410232543945,2011-12-01
12.526497840881348,2011-12-02
12.618815422058105,2011-12-05
12.682720184326172,2011-12-06
12.55254077911377,2011-12-07
12.311097145080566,2011-12-08
12.434182167053223,2011-12-09
12.296892166137695,2011-12-12
12.488625526428223,2011-12-13
12.292158126831055,2011-12-14
12.488625526428223,2011-12-15
12.507563591003418,2011-12-16
12.322931289672852,2011-12-19
12.807648658752441,2011-12-20
13.101859092712402,2011-12-21
13.048802375793457,2011-12-22
13.171788215637207,2011-12-23
13.261015892028809,2011-12-27
13.135619163513184,2011-12-28
13.345418930053711,2011-12-29
13.263431549072266,2011-12-30
13.222434997558594,2012-01-03
13.328542709350586,2012-01-04
13.393654823303223,2012-01-05
13.468409538269043,2012-01-06
13.475645065307617,2012-01-09
13.516643524169922,2012-01-10
13.386414527893066,2012-01-11
13.388825416564941,2012-01-12
13.364715576171875,2012-01-13
13.485289573669434,2012-01-17
13.393654823303223,2012-01-18
13.417764663696289,2012-01-19
13.57692813873291,2012-01-20
13.557634353637695,2012-01-23
13.557634353637695,2012-01-24
13.79155158996582,2012-01-25
14.030293464660645,2012-01-26
13.907306671142578,2012-01-27
13.738499641418457,2012-01-30
13.721617698669434,2012-01-31
13.938654899597168,2012-02-01
13.892837524414062,2012-02-02
14.059234619140625,2012-02-03
13.85666275024414,2012-02-06
14.068876266479492,2012-02-07
14.061649322509766,2012-02-08
14.027887344360352,2012-02-09
13.866312980651855,2012-02-10
13.871136665344238,2012-02-13
13.863899230957031,2012-02-14
13.854256629943848,2012-02-15
13.977242469787598,2012-02-16
14.064056396484375,2012-02-17
14.044759750366211,2012-02-21
14.052002906799316,2012-02-22
13.907306671142578,2012-02-23
13.99653434753418,2012-02-24
13.962772369384766,2012-02-27
14.078522682189941,2012-02-28
14.285920143127441,2012-02-29
14.300384521484375,2012-03-01
14.201515197753906,2012-03-02
14.203922271728516,2012-03-05
14.064056396484375,2012-03-06
14.0568208694458,2012-03-07
14.09540843963623,2012-03-08
14.26904010772705,2012-03-09
14.387201309204102,2012-03-12
14.457135200500488,2012-03-13
14.24733829498291,2012-03-14
14.266624450683594,2012-03-15
14.158106803894043,2012-03-16
14.03270435333252,2012-03-19
14.155695915222168,2012-03-20
14.191866874694824,2012-03-21
14.351882934570312,2012-03-22
14.310036659240723,2012-03-23
14.430654525756836,2012-03-26
14.53650951385498,2012-03-27
14.366649627685547,2012-03-28
14.58574390411377,2012-03-29
14.76052474975586,2012-03-30
15.05101490020752,2012-04-02
15.331648826599121,2012-04-03
15.302109718322754,2012-04-04
15.368570327758789,2012-04-05
15.334114074707031,2012-04-09
15.262716293334961,2012-04-10
15.4301176071167,2012-04-11
15.481815338134766,2012-04-12
15.358723640441895,2012-04-13
15.553202629089355,2012-04-16
15.762451171875,2012-04-17
15.619671821594238,2012-04-18
15.634441375732422,2012-04-19
15.88061237335205,2012-04-20
15.622135162353516,2012-04-23
15.777217864990234,2012-04-24
15.784602165222168,2012-04-25
15.73290729522705,2012-04-26
15.95199966430664,2012-04-27
15.937237739562988,2012-04-30
16.016008377075195,2012-05-01
15.7255277633667,2012-05-02
15.86584186553955,2012-05-03
15.981546401977539,2012-05-04
16.011085510253906,2012-05-07
15.937237739562988,2012-05-08
15.801843643188477,2012-05-09
15.993849754333496,2012-05-10
15.97415542602539,2012-05-11
15.937237739562988,2012-05-14
15.816609382629395,2012-05-15
15.735373497009277,2012-05-16
15.686139106750488,2012-05-17
15.617204666137695,2012-05-18
15.764912605285645,2012-05-21
15.759989738464355,2012-05-22
15.612284660339355,2012-05-23
15.767378807067871,2012-05-24
15.841225624084473,2012-05-25
15.934774398803711,2012-05-29
15.890461921691895,2012-05-30
16.003704071044922,2012-05-31
15.772299766540527,2012-06-01
15.838767051696777,2012-06-04
15.77475643157959,2012-06-05
16.09232521057129,2012-06-06
16.29172134399414,2012-06-07
16.427122116088867,2012-06-08
16.37542152404785,2012-06-11
16.481271743774414,2012-06-12
16.508350372314453,2012-06-13
16.614208221435547,2012-06-14
16.702829360961914,2012-06-15
16.919466018676758,2012-06-18
17.049938201904297,2012-06-19
16.867769241333008,2012-06-20
16.705289840698242,2012-06-21
16.542818069458008,2012-06-22
16.69571304321289,2012-06-25
16.971431732177734,2012-06-26
17.03659439086914,2012-06-27
17.091739654541016,2012-06-28
17.264690399169922,2012-06-29
17.395023345947266,2012-07-02
17.367456436157227,2012-07-03
17.239627838134766,2012-07-05
17.222076416015625,2012-07-06
17.166929244995117,2012-07-09
17.069183349609375,2012-07-10
17.15941619873047,2012-07-11
17.146883010864258,2012-07-12
17.30228614807129,2012-07-13
17.20954704284668,2012-07-16
17.422597885131836,2012-07-17
17.61058235168457,2012-07-18
17.6531925201416,2012-07-19
17.718360900878906,2012-07-20
17.402542114257812,2012-07-23
17.23711395263672,2012-07-24
17.061662673950195,2012-07-25
17.465208053588867,2012-07-26
17.760971069335938,2012-07-27
17.760971069335938,2012-07-30
17.648176193237305,2012-07-31
17.565467834472656,2012-08-01
17.352415084838867,2012-08-02
17.600549697875977,2012-08-03
17.475231170654297,2012-08-06
17.410062789916992,2012-08-07
17.267192840576172,2012-08-08
17.264690399169922,2012-08-09
17.30228614807129,2012-08-10
17.194507598876953,2012-08-13
17.377483367919922,2012-08-14
17.367456436157227,2012-08-15
17.27471351623535,2012-08-16
17.229598999023438,2012-08-17
17.252155303955078,2012-08-20
16.981460571289062,2012-08-21
16.981460571289062,2012-08-22
16.780935287475586,2012-08-23
16.838586807250977,2012-08-24
16.85111427307129,2012-08-27
16.728300094604492,2012-08-28
16.7508544921875,2012-08-29
16.643077850341797,2012-08-30
16.592945098876953,2012-08-31
16.575407028198242,2012-09-04
16.477645874023438,2012-09-05
16.74083137512207,2012-09-06
16.69571304321289,2012-09-07
16.685686111450195,2012-09-10
16.690704345703125,2012-09-11
16.615509033203125,2012-09-12
16.848609924316406,2012-09-13
16.490182876586914,2012-09-14
16.404956817626953,2012-09-17
16.21196937561035,2012-09-18
16.224496841430664,2012-09-19
16.239532470703125,2012-09-20
16.1768741607666,2012-09-21
16.294679641723633,2012-09-24
16.297183990478516,2012-09-25
16.378896713256836,2012-09-26
16.35846710205078,2012-09-27
16.46827507019043,2012-09-28
16.506580352783203,2012-10-01
16.626602172851562,2012-10-02
16.869192123413086,2012-10-03
16.953460693359375,2012-10-04
17.02751350402832,2012-10-05
17.086252212524414,2012-10-08
17.04283905029297,2012-10-09
17.047948837280273,2012-10-10
17.111791610717773,2012-10-11
17.07858657836914,2012-10-12
17.24713134765625,2012-10-15
17.333951950073242,2012-10-16
17.456525802612305,2012-10-17
17.45397186279297,2012-10-18
17.30841636657715,2012-10-19
17.387577056884766,2012-10-22
17.30331039428711,2012-10-23
17.277774810791016,2012-10-24
17.530580520629883,2012-10-25
17.614849090576172,2012-10-26
17.811477661132812,2012-10-31
17.61740493774414,2012-11-01
17.653154373168945,2012-11-02
17.425880432128906,2012-11-05
17.558664321899414,2012-11-06
17.109237670898438,2012-11-07
16.869192123413086,2012-11-08
16.800249099731445,2012-11-09
16.79513931274414,2012-11-12
16.902393341064453,2012-11-13
16.777263641357422,2012-11-14
16.647031784057617,2012-11-15
16.874298095703125,2012-11-16
16.83089256286621,2012-11-19
16.99942398071289,2012-11-20
16.930477142333984,2012-11-21
16.866640090942383,2012-11-23
17.053050994873047,2012-11-26
17.009641647338867,2012-11-27
17.231815338134766,2012-11-28
17.30841636657715,2012-11-29
17.47184181213379,2012-11-30
17.533132553100586,2012-12-03
17.425880432128906,2012-12-04
17.95193099975586,2012-12-05
18.258363723754883,2012-12-06
18.21750831604004,2012-12-07
18.186857223510742,2012-12-10
18.266023635864258,2012-12-11
18.22260856628418,2012-12-12
18.2430419921875,2012-12-13
18.258363723754883,2012-12-14
18.57500648498535,2012-12-17
18.55202293395996,2012-12-18
18.452438354492188,2012-12-19
18.37327766418457,2012-12-20
18.375825881958008,2012-12-21
18.31198501586914,2012-12-24
18.436643600463867,2012-12-26
18.371723175048828,2012-12-27
18.2288818359375,2012-12-28
18.423664093017578,2012-12-31
18.745697021484375,2013-01-02
18.688562393188477,2013-01-03
18.69894790649414,2013-01-04
18.65999412536621,2013-01-07
18.39769172668457,2013-01-08
18.53533172607422,2013-01-09
18.662586212158203,2013-01-10
18.654804229736328,2013-01-11
18.763879776000977,2013-01-14
18.880746841430664,2013-01-15
18.756088256835938,2013-01-16
18.87295913696289,2013-01-17
19.00800323486328,2013-01-18
19.22096824645996,2013-01-22
19.137863159179688,2013-01-23
19.2105712890625,2013-01-24
19.31185531616211,2013-01-25
19.36899757385254,2013-01-28
19.457298278808594,2013-01-29
19.49885368347168,2013-01-30
19.49106216430664,2013-01-31
19.667661666870117,2013-02-01
19.607933044433594,2013-02-04
19.683238983154297,2013-02-05
19.670259475708008,2013-02-06
19.654678344726562,2013-02-07
19.77414321899414,2013-02-08
19.67545509338379,2013-02-11
19.69363021850586,2013-02-12
19.8234806060791,2013-02-13
19.5689754486084,2013-02-14
19.63909339904785,2013-02-15
19.85724639892578,2013-02-19
19.72998809814453,2013-02-20
19.69363021850586,2013-02-21
19.942955017089844,2013-02-22
19.667661666870117,2013-02-25
20.010475158691406,2013-02-26
20.179279327392578,2013-02-27
20.194868087768555,2013-02-28
20.374067306518555,2013-03-01
20.51171112060547,2013-03-04
20.65454864501953,2013-03-05
20.576641082763672,2013-03-06
20.38185691833496,2013-03-07
20.42601203918457,2013-03-08
20.574037551879883,2013-03-11
20.464963912963867,2013-03-12
20.496118545532227,2013-03-13
20.579235076904297,2013-03-14
20.522096633911133,2013-03-15
20.454578399658203,2013-03-18
20.555864334106445,2013-03-19
20.750638961791992,2013-03-20
20.58702278137207,2013-03-21
20.73765754699707,2013-03-22
20.574037551879883,2013-03-25
21.159914016723633,2013-03-26
20.996286392211914,2013-03-27
21.096572875976562,2013-03-28
21.09393310546875,2013-04-01
21.268110275268555,2013-04-02
21.212692260742188,2013-04-03
21.418540954589844,2013-04-04
21.524097442626953,2013-04-05
21.780086517333984,2013-04-08
21.584793090820312,2013-04-09
21.661327362060547,2013-04-10
21.753694534301758,2013-04-11
21.753694534301758,2013-04-12
21.371042251586914,2013-04-15
21.455480575561523,2013-04-16
21.437009811401367,2013-04-17
21.442289352416992,2013-04-18
21.785369873046875,2013-04-19
21.661327362060547,2013-04-22
21.524097442626953,2013-04-23
21.524097442626953,2013-04-24
21.513545989990234,2013-04-25
21.582162857055664,2013-04-26
21.766889572143555,2013-04-29
21.864534378051758,2013-04-30
21.666601181030273,2013-05-01
21.97273826599121,2013-05-02
22.141639709472656,2013-05-03
21.83814239501953,2013-05-06
21.991214752197266,2013-05-07
21.85661506652832,2013-05-08
21.608545303344727,2013-05-09
21.534656524658203,2013-05-10
21.521455764770508,2013-05-13
21.719385147094727,2013-05-14
22.04663848876953,2013-05-15
21.901487350463867,2013-05-16
22.286787033081055,2013-05-17
22.326366424560547,2013-05-20
22.12052345275879,2013-05-21
21.547853469848633,2013-05-22
20.9725399017334,2013-05-23
21.006847381591797,2013-05-24
21.66924476623535,2013-05-28
21.31297492980957,2013-05-29
21.555770874023438,2013-05-30
21.455480575561523,2013-05-31
21.471317291259766,2013-06-03
21.144071578979492,2013-06-04
20.824752807617188,2013-06-05
21.1256046295166,2013-06-06
21.162553787231445,2013-06-07
21.05435562133789,2013-06-10
20.991010665893555,2013-06-11
20.679607391357422,2013-06-12
21.107135772705078,2013-06-13
21.204774856567383,2013-06-14
21.29450225830078,2013-06-17
21.656044006347656,2013-06-18
21.384227752685547,2013-06-19
20.771970748901367,2013-06-20
21.004207611083984,2013-06-21
21.17310333251953,2013-06-24
21.373672485351562,2013-06-25
22.08139419555664,2013-06-26
22.100154876708984,2013-06-27
21.91786766052246,2013-06-28
21.59349250793457,2013-07-01
21.55327796936035,2013-07-02
21.534515380859375,2013-07-03
21.373672485351562,2013-07-05
21.547922134399414,2013-07-08
21.70340919494629,2013-07-09
21.88838005065918,2013-07-10
22.2744083404541,2013-07-11
22.459383010864258,2013-07-12
22.909738540649414,2013-07-15
22.612178802490234,2013-07-16
22.740854263305664,2013-07-17
23.041105270385742,2013-07-18
23.28236961364746,2013-07-19
23.08934783935547,2013-07-22
23.28236961364746,2013-07-23
23.04378318786621,2013-07-24
23.35207176208496,2013-07-25
23.386919021606445,2013-07-26
23.344026565551758,2013-07-29
23.365474700927734,2013-07-30
23.491472244262695,2013-07-31
23.722017288208008,2013-08-01
23.751510620117188,2013-08-02
23.443212509155273,2013-08-05
23.49950408935547,2013-08-06
23.55581283569336,2013-08-07
23.456626892089844,2013-08-08
23.16977882385254,2013-08-09
23.094722747802734,2013-08-12
23.027708053588867,2013-08-13
22.917787551879883,2013-08-14
22.46205711364746,2013-08-15
22.215429306030273,2013-08-16
22.009010314941406,2013-08-19
22.306581497192383,2013-08-20
22.105520248413086,2013-08-21
22.34142303466797,2013-08-22
22.51835823059082,2013-08-23
22.395042419433594,2013-08-26
22.454017639160156,2013-08-27
22.633636474609375,2013-08-28
22.510311126708984,2013-08-29
22.630949020385742,2013-08-30
22.357511520385742,2013-09-03
22.319982528686523,2013-09-04
22.196666717529297,2013-09-05
22.411130905151367,2013-09-06
22.389677047729492,2013-09-09
22.416486740112305,2013-09-10
22.504953384399414,2013-09-11
22.614871978759766,2013-09-12
22.700651168823242,2013-09-13
22.845409393310547,2013-09-16
23.075960159301758,2013-09-17
23.797077178955078,2013-09-18
23.545089721679688,2013-09-19
23.255565643310547,2013-09-20
23.598703384399414,2013-09-23
23.51291847229004,2013-09-24
23.586347579956055,2013-09-25
23.673385620117188,2013-09-26
23.55915641784668,2013-09-27
23.2817325592041,2013-09-30
23.213729858398438,2013-10-01
23.28717041015625,2013-10-02
23.230051040649414,2013-10-03
23.251808166503906,2013-10-04
23.2436466217041,2013-10-07
23.23549461364746,2013-10-08
23.181093215942383,2013-10-09
23.730499267578125,2013-10-10
23.801223754882812,2013-10-11
23.676105499267578,2013-10-14
23.298053741455078,2013-10-15
23.850177764892578,2013-10-16
24.345182418823242,2013-10-17
24.59540367126465,2013-10-18
24.41318130493164,2013-10-21
24.68515968322754,2013-10-22
24.64708137512207,2013-10-23
24.49748992919922,2013-10-24
24.807558059692383,2013-10-25
24.793947219848633,2013-10-28
25.049625396728516,2013-10-29
24.97345733642578,2013-10-30
24.78851318359375,2013-10-31
24.946266174316406,2013-11-01
25.00338363647461,2013-11-04
24.6090030670166,2013-11-05
25.01426887512207,2013-11-06
24.51653480529785,2013-11-07
24.377826690673828,2013-11-08
24.38054084777832,2013-11-11
24.160236358642578,2013-11-12
24.339736938476562,2013-11-13
24.47846031188965,2013-11-14
24.793947219848633,2013-11-15
24.747724533081055,2013-11-18
24.61716651916504,2013-11-19
24.293500900268555,2013-11-20
24.426776885986328,2013-11-21
24.339736938476562,2013-11-22
24.29622459411621,2013-11-25
24.03240203857422,2013-11-26
24.07592010498047,2013-11-27
24.054162979125977,2013-11-29
23.950807571411133,2013-12-02
24.01609230041504,2013-12-03
23.9317684173584,2013-12-04
23.765857696533203,2013-12-05
23.95352554321289,2013-12-06
23.863771438598633,2013-12-09
23.901845932006836,2013-12-10
23.618995666503906,2013-12-11
23.556438446044922,2013-12-12
23.523794174194336,2013-12-13
23.63530731201172,2013-12-16
23.730499267578125,2013-12-17
24.054162979125977,2013-12-18
24.01880645751953,2013-12-19
24.424060821533203,2013-12-20
24.19831657409668,2013-12-23
24.33159065246582,2013-12-24
24.32886505126953,2013-12-26
24.604747772216797,2013-12-27
24.68749237060547,2013-12-30
24.761974334716797,2013-12-31
24.397836685180664,2014-01-02
24.497140884399414,2014-01-03
24.59645652770996,2014-01-06
24.96612548828125,2014-01-07
24.7564640045166,2014-01-08
24.91922378540039,2014-01-09
25.360620498657227,2014-01-10
25.065431594848633,2014-01-13
25.288883209228516,2014-01-14
25.379924774169922,2014-01-15
25.41855239868164,2014-01-16
25.366130828857422,2014-01-17
25.636491775512695,2014-01-21
25.603374481201172,2014-01-22
25.43785858154297,2014-01-23
24.90543556213379,2014-01-24
24.844743728637695,2014-01-27
24.883358001708984,2014-01-28
24.888879776000977,2014-01-29
25.241989135742188,2014-01-30
25.575794219970703,2014-01-31
25.366130828857422,2014-02-03
25.145437240600586,2014-02-04
24.960603713989258,2014-02-05
25.167497634887695,2014-02-06
25.44612693786621,2014-02-07
25.56751823425293,2014-02-10
25.793731689453125,2014-02-11
25.498554229736328,2014-02-12
25.628204345703125,2014-02-13
25.697172164916992,2014-02-14
25.771656036376953,2014-02-18
25.55371856689453,2014-02-19
25.636491775512695,2014-02-20
25.655794143676758,2014-02-21
25.537172317504883,2014-02-24
25.6778564453125,2014-02-25
25.46268081665039,2014-02-26
25.959253311157227,2014-02-27
26.061323165893555,2014-02-28
25.953731536865234,2014-03-03
26.190975189208984,2014-03-04
25.837860107421875,2014-03-05
25.824073791503906,2014-03-06
25.840621948242188,2014-03-07
25.97579574584961,2014-03-10
25.920629501342773,2014-03-11
26.091663360595703,2014-03-12
26.356494903564453,2014-03-13
26.461326599121094,2014-03-14
26.59099006652832,2014-03-17
26.604782104492188,2014-03-18
26.3868408203125,2014-03-19
26.530288696289062,2014-03-20
26.566158294677734,2014-03-21
26.52202033996582,2014-03-24
26.882848739624023,2014-03-25
26.8297061920166,2014-03-26
26.908023834228516,2014-03-27
26.78214454650879,2014-03-28
27.064668655395508,2014-03-31
26.980745315551758,2014-04-01
26.86606216430664,2014-04-02
26.877254486083984,2014-04-03
26.975149154663086,2014-04-04
26.73180389404297,2014-04-07
26.93039321899414,2014-04-08
27.08143424987793,2014-04-09
27.056264877319336,2014-04-10
26.96955680847168,2014-04-11
27.028301239013672,2014-04-14
27.089832305908203,2014-04-15
27.512195587158203,2014-04-16
27.16814613342285,2014-04-17
27.103816986083984,2014-04-21
27.036678314208984,2014-04-22
27.123394012451172,2014-04-23
27.184934616088867,2014-04-24
27.596105575561523,2014-04-25
27.81707763671875,2014-04-28
27.607295989990234,2014-04-29
27.582120895385742,2014-04-30
27.612886428833008,2014-05-01
27.436674118041992,2014-05-02
27.579322814941406,2014-05-05
27.621278762817383,2014-05-06
28.085596084594727,2014-05-07
27.8674259185791,2014-05-08
27.5093936920166,2014-05-09
27.37793731689453,2014-05-12
27.324792861938477,2014-05-13
27.54854965209961,2014-05-14
27.366750717163086,2014-05-15
27.467439651489258,2014-05-16
27.15416145324707,2014-05-19
27.176544189453125,2014-05-20
27.45345115661621,2014-05-21
27.55134391784668,2014-05-22
27.730361938476562,2014-05-23
27.70798683166504,2014-05-27
27.889795303344727,2014-05-28
27.984907150268555,2014-05-29
28.068815231323242,2014-05-30
28.10237693786621,2014-06-02
28.116361618041992,2014-06-03
28.040834426879883,2014-06-04
28.281381607055664,2014-06-05
28.169506072998047,2014-06-06
28.253414154052734,2014-06-09
28.018461227416992,2014-06-10
27.74994659423828,2014-06-11
27.89539909362793,2014-06-12
28.28418731689453,2014-06-13
28.438030242919922,2014-06-16
28.365310668945312,2014-06-17
29.126117706298828,2014-06-18
29.27155876159668,2014-06-19
29.078571319580078,2014-06-20
29.000242233276367,2014-06-23
29.134506225585938,2014-06-24
29.291135787963867,2014-06-25
29.235191345214844,2014-06-26
29.470325469970703,2014-06-27
29.662952423095703,2014-06-30
29.32018280029297,2014-07-01
28.94341278076172,2014-07-02
28.53547477722168,2014-07-03
28.742280960083008,2014-07-07
28.889591217041016,2014-07-08
28.963237762451172,2014-07-09
29.022729873657227,2014-07-10
28.963237762451172,2014-07-11
28.65445899963379,2014-07-14
28.841434478759766,2014-07-15
28.960412979125977,2014-07-16
28.779104232788086,2014-07-17
29.039735794067383,2014-07-18
28.926416397094727,2014-07-21
28.957571029663086,2014-07-22
28.91225242614746,2014-07-23
28.91791534423828,2014-07-24
28.764944076538086,2014-07-25
29.204042434692383,2014-07-28
29.164384841918945,2014-07-29
28.728120803833008,2014-07-30
28.246524810791016,2014-07-31
28.26068687438965,2014-08-01
28.21536636352539,2014-08-04
27.705446243286133,2014-08-05
27.549650192260742,2014-08-06
28.192707061767578,2014-08-07
28.594972610473633,2014-08-08
28.59781265258789,2014-08-11
28.5524845123291,2014-08-12
28.68279457092285,2014-08-13
29.00006103515625,2014-08-14
29.189884185791016,2014-08-15
29.124723434448242,2014-08-18
29.436330795288086,2014-08-19
29.416500091552734,2014-08-20
29.46466636657715,2014-08-21
29.283361434936523,2014-08-22
29.357013702392578,2014-08-25
29.028404235839844,2014-08-26
29.444841384887695,2014-08-27
29.711116790771484,2014-08-28
30.019906997680664,2014-08-29
29.906593322753906,2014-09-02
30.04257583618164,2014-09-03
30.05955696105957,2014-09-04
30.413679122924805,2014-09-05
30.371171951293945,2014-09-08
29.94624137878418,2014-09-09
29.711116790771484,2014-09-10
30.022735595703125,2014-09-11
29.351343154907227,2014-09-12
29.549644470214844,2014-09-15
29.784774780273438,2014-09-16
29.8414363861084,2014-09-17
29.838592529296875,2014-09-18
30.028396606445312,2014-09-19
29.835773468017578,2014-09-22
29.878799438476562,2014-09-23
29.896013259887695,2014-09-24
29.62060546875,2014-09-25
29.766931533813477,2014-09-26
30.07387924194336,2014-09-29
30.231664657592773,2014-09-30
30.142732620239258,2014-10-01
30.091094970703125,2014-10-02
30.633296966552734,2014-10-03
30.68781852722168,2014-10-06
30.51280975341797,2014-10-07
30.994768142700195,2014-10-08
30.326343536376953,2014-10-09
30.323467254638672,2014-10-10
29.45421600341797,2014-10-13
29.261999130249023,2014-10-14
28.757089614868164,2014-10-15
29.150115966796875,2014-10-16
29.652170181274414,2014-10-17
30.00790786743164,2014-10-20
30.35788917541504,2014-10-21
30.363630294799805,2014-10-22
30.5931339263916,2014-10-23
30.943134307861328,2014-10-24
30.914445877075195,2014-10-27
31.281658172607422,2014-10-28
31.129610061645508,2014-10-29
31.6976261138916,2014-10-30
31.557065963745117,2014-10-31
31.79804039001465,2014-11-03
31.81525421142578,2014-11-04
32.54393768310547,2014-11-05
