IEX,Date
18.9244327545166,2005-01-10
18.88896942138672,2005-01-11
18.822891235351562,2005-01-12
19.07704734802246,2005-01-13
19.397289276123047,2005-01-14
19.321043014526367,2005-01-18
19.321043014526367,2005-01-19
19.51927947998047,2005-01-20
19.061796188354492,2005-01-21
19.092296600341797,2005-01-24
19.163467407226562,2005-01-25
19.427785873413086,2005-01-26
19.29562759399414,2005-01-27
19.097387313842773,2005-01-28
19.59552574157715,2005-01-31
19.59552574157715,2005-02-01
19.793771743774414,2005-02-02
20.164840698242188,2005-02-03
20.169923782348633,2005-02-04
20.078426361083984,2005-02-07
20.42408561706543,2005-02-08
19.824264526367188,2005-02-09
20.119098663330078,2005-02-10
20.108928680419922,2005-02-11
19.95134925842285,2005-02-14
19.976764678955078,2005-02-15
19.910682678222656,2005-02-16
19.697189331054688,2005-02-17
19.483701705932617,2005-02-18
19.788684844970703,2005-02-22
19.590442657470703,2005-02-23
19.69210433959961,2005-02-24
19.90560531616211,2005-02-25
20.078426361083984,2005-02-28
20.408830642700195,2005-03-01
20.83073616027832,2005-03-02
20.790063858032227,2005-03-03
21.35938262939453,2005-03-04
21.06964683532715,2005-03-07
21.06964683532715,2005-03-08
20.749404907226562,2005-03-09
20.64774513244629,2005-03-10
20.66298484802246,2005-03-11
20.876480102539062,2005-03-14
20.759571075439453,2005-03-15
20.540996551513672,2005-03-16
20.44441032409668,2005-03-17
20.71381950378418,2005-03-18
20.50033187866211,2005-03-21
20.861234664916992,2005-03-22
20.434242248535156,2005-03-23
20.347837448120117,2005-03-24
20.540996551513672,2005-03-28
20.180095672607422,2005-03-29
20.586746215820312,2005-03-30
20.510499954223633,2005-03-31
20.119098663330078,2005-04-01
20.429170608520508,2005-04-04
20.485076904296875,2005-04-05
20.383411407470703,2005-04-06
20.393585205078125,2005-04-07
20.754480361938477,2005-04-08
20.60706901550293,2005-04-11
20.942564010620117,2005-04-12
20.493942260742188,2005-04-13
19.810810089111328,2005-04-14
19.515125274658203,2005-04-15
19.520219802856445,2005-04-18
19.841405868530273,2005-04-19
19.433557510375977,2005-04-20
20.264528274536133,2005-04-21
19.448850631713867,2005-04-22
20.086105346679688,2005-04-25
19.372379302978516,2005-04-26
19.515125274658203,2005-04-27
19.23983383178711,2005-04-28
18.990032196044922,2005-04-29
19.805706024169922,2005-05-02
19.520219802856445,2005-05-03
19.55080795288086,2005-05-04
19.74453353881836,2005-05-05
19.55080795288086,2005-05-06
19.713947296142578,2005-05-09
19.53551483154297,2005-05-10
19.627281188964844,2005-05-11
19.448850631713867,2005-05-12
18.96453857421875,2005-05-13
18.888071060180664,2005-05-16
19.015531539916992,2005-05-17
19.525318145751953,2005-05-18
19.540613174438477,2005-05-19
19.290813446044922,2005-05-20
19.647672653198242,2005-05-23
19.586498260498047,2005-05-24
19.474342346191406,2005-05-25
19.55080795288086,2005-05-26
19.53041648864746,2005-05-27
19.581396102905273,2005-05-31
19.438655853271484,2005-06-01
19.27042579650879,2005-06-02
18.944150924682617,2005-06-03
18.862581253051758,2005-06-06
19.02571678161621,2005-06-07
18.847286224365234,2005-06-08
18.908462524414062,2005-06-09
18.928848266601562,2005-06-10
19.148075103759766,2005-06-13
19.331594467163086,2005-06-14
19.459047317504883,2005-06-15
19.922962188720703,2005-06-16
20.162572860717773,2005-06-17
20.050411224365234,2005-06-20
19.912769317626953,2005-06-21
19.805706024169922,2005-06-22
19.17865753173828,2005-06-23
19.331594467163086,2005-06-24
19.076692581176758,2005-06-27
19.27552032470703,2005-06-28
19.300996780395508,2005-06-29
19.683359146118164,2005-06-30
19.87708282470703,2005-07-01
20.024925231933594,2005-07-05
20.177867889404297,2005-07-06
20.162572860717773,2005-07-07
20.315513610839844,2005-07-08
20.371585845947266,2005-07-11
20.22884178161621,2005-07-12
20.279979705810547,2005-07-13
20.198162078857422,2005-07-14
20.366905212402344,2005-07-15
20.223731994628906,2005-07-18
20.607242584228516,2005-07-19
20.990747451782227,2005-07-20
21.517433166503906,2005-07-21
21.548118591308594,2005-07-22
21.589025497436523,2005-07-25
21.732202529907227,2005-07-26
21.90605354309082,2005-07-27
22.141281127929688,2005-07-28
22.335582733154297,2005-07-29
22.350933074951172,2005-08-01
22.448087692260742,2005-08-02
22.17197036743164,2005-08-03
22.013444900512695,2005-08-04
21.696414947509766,2005-08-05
21.762887954711914,2005-08-08
21.640161514282227,2005-08-09
22.11570930480957,2005-08-10
22.299795150756836,2005-08-11
22.18729591369629,2005-08-12
22.345813751220703,2005-08-15
22.09525489807129,2005-08-16
22.08502769470215,2005-08-17
21.93673324584961,2005-08-18
21.85491943359375,2005-08-19
22.074798583984375,2005-08-22
22.15150260925293,2005-08-23
21.98787498474121,2005-08-24
21.98787498474121,2005-08-25
21.798669815063477,2005-08-26
21.94696617126465,2005-08-29
21.73731231689453,2005-08-30
22.243553161621094,2005-08-31
22.243553161621094,2005-09-01
22.131052017211914,2005-09-02
22.26911735534668,2005-09-06
22.422515869140625,2005-09-07
22.166847229003906,2005-09-08
22.719099044799805,2005-09-09
23.112842559814453,2005-09-12
22.96454429626465,2005-09-13
22.92363739013672,2005-09-14
22.81625747680664,2005-09-15
22.928749084472656,2005-09-16
22.811141967773438,2005-09-19
22.35605239868164,2005-09-20
21.701519012451172,2005-09-21
22.039020538330078,2005-09-22
22.008329391479492,2005-09-23
21.71686363220215,2005-09-26
21.701519012451172,2005-09-27
21.48164176940918,2005-09-28
21.655500411987305,2005-09-29
21.75777244567871,2005-09-30
22.054349899291992,2005-10-03
22.079923629760742,2005-10-04
21.53789520263672,2005-10-05
21.185062408447266,2005-10-06
21.25665283203125,2005-10-07
21.087905883789062,2005-10-10
21.021434783935547,2005-10-11
21.02654457092285,2005-10-12
21.113727569580078,2005-10-13
21.293224334716797,2005-10-14
21.513744354248047,2005-10-17
21.52913475036621,2005-10-18
21.231679916381836,2005-10-19
20.77012825012207,2005-10-20
21.231679916381836,2005-10-21
21.077821731567383,2005-10-24
21.026538848876953,2005-10-25
20.657302856445312,2005-10-26
20.10342788696289,2005-10-27
20.46755027770996,2005-10-28
20.52396011352539,2005-10-31
20.600881576538086,2005-11-01
20.74960708618164,2005-11-02
21.006031036376953,2005-11-03
21.088085174560547,2005-11-04
21.195783615112305,2005-11-07
21.195783615112305,2005-11-08
21.12911605834961,2005-11-09
21.298351287841797,2005-11-10
21.503482818603516,2005-11-11
21.380401611328125,2005-11-14
21.58553695678711,2005-11-15
21.636829376220703,2005-11-16
21.872732162475586,2005-11-17
22.103513717651367,2005-11-18
22.257368087768555,2005-11-21
22.472761154174805,2005-11-22
22.5445613861084,2005-11-23
22.693283081054688,2005-11-25
22.28813362121582,2005-11-28
22.447113037109375,2005-11-29
22.636871337890625,2005-11-30
22.78046417236328,2005-12-01
22.80097007751465,2005-12-02
22.744564056396484,2005-12-05
21.79068374633789,2005-12-06
21.754785537719727,2005-12-07
21.652217864990234,2005-12-08
21.770166397094727,2005-12-09
21.667606353759766,2005-12-12
21.61118507385254,2005-12-13
21.80607032775879,2005-12-14
21.800939559936523,2005-12-15
21.7086181640625,2005-12-16
21.2573299407959,2005-12-19
21.216297149658203,2005-12-20
21.50861930847168,2005-12-21
21.41629981994629,2005-12-22
21.513744354248047,2005-12-23
21.144502639770508,2005-12-27
21.288095474243164,2005-12-28
21.231679916381836,2005-12-29
21.082956314086914,2005-12-30
21.236804962158203,2006-01-03
21.45732879638672,2006-01-04
21.621435165405273,2006-01-05
21.74964714050293,2006-01-06
22.257368087768555,2006-01-09
22.180438995361328,2006-01-10
21.89244842529297,2006-01-11
21.650741577148438,2006-01-12
21.445035934448242,2006-01-13
21.41417694091797,2006-01-17
21.6558895111084,2006-01-18
21.882164001464844,2006-01-19
21.722747802734375,2006-01-20
21.68160057067871,2006-01-23
22.643287658691406,2006-01-24
22.3707218170166,2006-01-25
22.926132202148438,2006-01-26
23.39925193786621,2006-01-27
23.6461124420166,2006-01-30
23.65639305114746,2006-01-31
23.66153907775879,2006-02-01
23.543270111083984,2006-02-02
23.455833435058594,2006-02-03
23.388967514038086,2006-02-06
23.0084171295166,2006-02-07
22.98784637451172,2006-02-08
22.992992401123047,2006-02-09
23.615257263183594,2006-02-10
22.967273712158203,2006-02-13
23.358118057250977,2006-02-14
24.000959396362305,2006-02-15
24.160383224487305,2006-02-16
24.42780113220215,2006-02-17
23.75410270690918,2006-02-21
23.784963607788086,2006-02-22
24.55122184753418,2006-02-23
24.45865821838379,2006-02-24
24.61294174194336,2006-02-27
24.29923439025879,2006-02-28
24.30436897277832,2006-03-01
24.242660522460938,2006-03-02
24.37636947631836,2006-03-03
24.263233184814453,2006-03-06
24.29408836364746,2006-03-07
24.2066707611084,2006-03-08
24.165523529052734,2006-03-09
24.18095588684082,2006-03-10
24.29923439025879,2006-03-13
24.690078735351562,2006-03-14
24.798072814941406,2006-03-15
24.993501663208008,2006-03-16
24.95749855041504,2006-03-17
25.116918563842773,2006-03-20
24.76721954345703,2006-03-21
26.27916717529297,2006-03-22
26.9220027923584,2006-03-23
26.155736923217773,2006-03-24
25.83689308166504,2006-03-27
26.71629524230957,2006-03-28
27.050579071044922,2006-03-29
26.747150421142578,2006-03-30
26.829444885253906,2006-03-31
26.36659812927246,2006-04-03
26.742023468017578,2006-04-04
26.711162567138672,2006-04-05
26.150604248046875,2006-04-06
25.867752075195312,2006-04-07
25.636329650878906,2006-04-10
25.404212951660156,2006-04-11
25.63633155822754,2006-04-12
25.641490936279297,2006-04-13
25.66213035583496,2006-04-17
26.45132827758789,2006-04-18
26.564807891845703,2006-04-19
26.90009117126465,2006-04-20
26.93619728088379,2006-04-21
26.44617462158203,2006-04-24
26.528711318969727,2006-04-25
26.544179916381836,2006-04-26
26.2037353515625,2006-04-27
26.2037353515625,2006-04-28
26.822725296020508,2006-05-01
26.791776657104492,2006-05-02
26.97746467590332,2006-05-03
27.261171340942383,2006-05-04
27.390119552612305,2006-05-05
27.395273208618164,2006-05-08
27.4107666015625,2006-05-09
27.15284538269043,2006-05-10
26.56996726989746,2006-05-11
26.296586990356445,2006-05-12
26.167633056640625,2006-05-15
26.167633056640625,2006-05-16
25.76527976989746,2006-05-17
25.502214431762695,2006-05-18
25.631166458129883,2006-05-19
25.677597045898438,2006-05-22
25.507375717163086,2006-05-23
25.46611976623535,2006-05-24
25.3577880859375,2006-05-25
25.497058868408203,2006-05-26
24.85228157043457,2006-05-30
24.939971923828125,2006-05-31
25.2752628326416,2006-06-01
25.502214431762695,2006-06-02
24.924495697021484,2006-06-05
24.094024658203125,2006-06-06
23.769058227539062,2006-06-07
23.789691925048828,2006-06-08
23.72779083251953,2006-06-09
23.531776428222656,2006-06-12
23.340927124023438,2006-06-13
23.21197509765625,2006-06-14
23.315134048461914,2006-06-15
23.217132568359375,2006-06-16
22.964374542236328,2006-06-19
22.58782958984375,2006-06-20
23.036590576171875,2006-06-21
23.072704315185547,2006-06-22
23.129438400268555,2006-06-23
23.27902603149414,2006-06-26
22.954065322875977,2006-06-27
23.15523338317871,2006-06-28
24.078548431396484,2006-06-29
24.346786499023438,2006-06-30
24.44478416442871,2006-07-03
24.057920455932617,2006-07-05
24.274568557739258,2006-07-06
23.805160522460938,2006-07-07
23.619462966918945,2006-07-10
23.521461486816406,2006-07-11
23.56788444519043,2006-07-12
23.060718536376953,2006-07-13
22.279260635375977,2006-07-14
22.124008178710938,2006-07-17
22.175756454467773,2006-07-18
22.993436813354492,2006-07-19
21.233877182006836,2006-07-20
21.228696823120117,2006-07-21
21.65306282043457,2006-07-24
22.118833541870117,2006-07-25
22.149890899658203,2006-07-26
22.108470916748047,2006-07-27
22.41899871826172,2006-07-28
22.486268997192383,2006-07-31
22.4655704498291,2006-08-01
22.812307357788086,2006-08-02
22.993436813354492,2006-08-03
22.739858627319336,2006-08-04
22.56389808654785,2006-08-07
22.299964904785156,2006-08-08
21.865236282348633,2006-08-09
21.839374542236328,2006-08-10
21.730690002441406,2006-08-11
21.735864639282227,2006-08-14
22.09812355041504,2006-08-15
22.460384368896484,2006-08-16
22.68292236328125,2006-08-17
22.356891632080078,2006-08-18
22.160236358642578,2006-08-21
22.025680541992188,2006-08-22
21.829030990600586,2006-08-23
21.7720890045166,2006-08-24
21.678937911987305,2006-08-25
21.88595199584961,2006-08-28
21.689289093017578,2006-08-29
21.601301193237305,2006-08-30
21.730690002441406,2006-08-31
21.76173973083496,2006-09-01
21.839374542236328,2006-09-05
21.575435638427734,2006-09-06
21.4460506439209,2006-09-07
21.311500549316406,2006-09-08
21.083784103393555,2006-09-11
21.409828186035156,2006-09-12
21.81867218017578,2006-09-13
22.03085708618164,2006-09-14
21.927345275878906,2006-09-15
21.720338821411133,2006-09-18
22.01532554626465,2006-09-19
21.953224182128906,2006-09-20
21.52886390686035,2006-09-21
21.684106826782227,2006-09-22
21.89112091064453,2006-09-25
22.1654109954834,2006-09-26
22.39829444885254,2006-09-27
22.444869995117188,2006-09-28
22.279260635375977,2006-09-29
22.4810848236084,2006-10-02
22.4810848236084,2006-10-03
22.796789169311523,2006-10-04
23.355701446533203,2006-10-05
23.474735260009766,2006-10-06
23.759370803833008,2006-10-09
23.987083435058594,2006-10-10
24.054357528686523,2006-10-11
24.609895706176758,2006-10-12
24.93699073791504,2006-10-13
25.134288787841797,2006-10-16
24.921409606933594,2006-10-17
24.879878997802734,2006-10-18
24.84872817993164,2006-10-19
24.568363189697266,2006-10-20
24.568363189697266,2006-10-23
24.46451759338379,2006-10-24
24.485294342041016,2006-10-25
24.521636962890625,2006-10-26
24.303573608398438,2006-10-27
24.43856430053711,2006-10-30
24.35030174255371,2006-10-31
24.319150924682617,2006-11-01
23.986862182617188,2006-11-02
23.86225700378418,2006-11-03
23.93494415283203,2006-11-06
24.11665916442871,2006-11-07
24.31395149230957,2006-11-08
24.168581008911133,2006-11-09
24.293193817138672,2006-11-10
24.506067276000977,2006-11-13
24.6358585357666,2006-11-14
24.81238555908203,2006-11-15
24.692970275878906,2006-11-16
24.72931480407715,2006-11-17
24.84872817993164,2006-11-20
24.81757926940918,2006-11-21
25.264081954956055,2006-11-22
25.170629501342773,2006-11-24
24.215307235717773,2006-11-27
25.139476776123047,2006-11-28
24.91621971130371,2006-11-29
24.89545249938965,2006-11-30
24.661815643310547,2006-12-01
24.698158264160156,2006-12-04
24.81757926940918,2006-12-05
24.84872817993164,2006-12-06
25.04601287841797,2006-12-07
24.85391616821289,2006-12-08
24.428178787231445,2006-12-11
24.246456146240234,2006-12-12
24.319150924682617,2006-12-13
24.371065139770508,2006-12-14
24.422990798950195,2006-12-15
24.422990798950195,2006-12-18
24.428178787231445,2006-12-19
24.43337059020996,2006-12-20
24.27760124206543,2006-12-21
24.11665916442871,2006-12-22
24.38145637512207,2006-12-26
24.713729858398438,2006-12-27
24.83834457397461,2006-12-28
24.615083694458008,2006-12-29
24.589130401611328,2007-01-03
24.391830444335938,2007-01-04
23.940135955810547,2007-01-05
23.986862182617188,2007-01-08
24.173778533935547,2007-01-09
24.163347244262695,2007-01-10
24.423789978027344,2007-01-11
24.673812866210938,2007-01-12
24.882156372070312,2007-01-16
25.022794723510742,2007-01-17
24.85611343383789,2007-01-18
25.14260482788086,2007-01-19
25.028005599975586,2007-01-22
25.4290714263916,2007-01-23
25.44991111755371,2007-01-24
25.210309982299805,2007-01-25
25.028005599975586,2007-01-26
25.054046630859375,2007-01-29
26.538541793823242,2007-01-30
27.03336524963379,2007-01-31
27.179224014282227,2007-02-01
27.075035095214844,2007-02-02
26.840648651123047,2007-02-05
26.923986434936523,2007-02-06
26.9917049407959,2007-02-07
26.923986434936523,2007-02-08
26.55937957763672,2007-02-09
26.705223083496094,2007-02-12
26.77293586730957,2007-02-13
26.976076126098633,2007-02-14
27.038583755493164,2007-02-15
27.137540817260742,2007-02-16
27.325061798095703,2007-02-20
27.252145767211914,2007-02-21
27.262548446655273,2007-02-22
27.340688705444336,2007-02-23
27.418811798095703,2007-02-26
27.085460662841797,2007-02-27
27.090667724609375,2007-02-28
26.710424423217773,2007-03-01
26.137460708618164,2007-03-02
25.600961685180664,2007-03-05
25.600961685180664,2007-03-06
25.60617446899414,2007-03-07
25.814533233642578,2007-03-08
26.09058952331543,2007-03-09
26.28852653503418,2007-03-12
25.736387252807617,2007-03-13
25.590553283691406,2007-03-14
25.455120086669922,2007-03-15
25.41345977783203,2007-03-16
25.79368782043457,2007-03-19
25.981201171875,2007-03-20
26.330188751220703,2007-03-21
26.444782257080078,2007-03-22
26.616676330566406,2007-03-23
26.449995040893555,2007-03-26
26.17392349243164,2007-03-27
26.11663818359375,2007-03-28
26.30935287475586,2007-03-29
26.5020809173584,2007-03-30
26.476030349731445,2007-04-02
26.59062957763672,2007-04-03
26.77293586730957,2007-04-04
27.012540817260742,2007-04-05
26.981281280517578,2007-04-09
26.522903442382812,2007-04-10
26.28852653503418,2007-04-11
26.356473922729492,2007-04-12
26.40873908996582,2007-04-13
26.832162857055664,2007-04-16
26.926259994506836,2007-04-17
26.84262466430664,2007-04-18
27.056947708129883,2007-04-19
27.433320999145508,2007-04-20
27.313095092773438,2007-04-23
27.271272659301758,2007-04-24
27.48037338256836,2007-04-25
27.45946502685547,2007-04-26
27.637189865112305,2007-04-27
27.42808723449707,2007-04-30
27.386272430419922,2007-05-01
27.882888793945312,2007-05-02
27.976959228515625,2007-05-03
27.96128273010254,2007-05-04
28.154695510864258,2007-05-07
28.14946746826172,2007-05-08
28.410846710205078,2007-05-09
28.20696449279785,2007-05-10
28.348106384277344,2007-05-11
28.269699096679688,2007-05-14
28.139009475708008,2007-05-15
28.290603637695312,2007-05-16
28.358570098876953,2007-05-17
28.531070709228516,2007-05-18
28.47879981994629,2007-05-21
28.666990280151367,2007-05-22
28.337656021118164,2007-05-23
27.937755584716797,2007-05-24
28.12594985961914,2007-05-25
29.239377975463867,2007-05-29
29.25505256652832,2007-05-30
29.560853958129883,2007-05-31
29.7412052154541,2007-06-01
29.72551918029785,2007-06-04
29.592239379882812,2007-06-05
29.066879272460938,2007-06-06
28.58072280883789,2007-06-07
29.051185607910156,2007-06-08
29.349153518676758,2007-06-11
28.87868881225586,2007-06-12
29.18448829650879,2007-06-13
29.466777801513672,2007-06-14
29.49028968811035,2007-06-15
29.560853958129883,2007-06-18
29.38837242126465,2007-06-19
29.22370147705078,2007-06-20
29.019813537597656,2007-06-21
28.996318817138672,2007-06-22
28.58072280883789,2007-06-25
28.87868881225586,2007-06-26
29.36484146118164,2007-06-27
29.537338256835938,2007-06-28
30.219512939453125,2007-06-29
30.46257972717285,2007-07-02
30.650774002075195,2007-07-03
30.588045120239258,2007-07-05
30.642934799194336,2007-07-06
30.956584930419922,2007-07-09
30.219512939453125,2007-07-10
30.588045120239258,2007-07-11
31.154327392578125,2007-07-12
31.185821533203125,2007-07-13
31.107154846191406,2007-07-16
31.185821533203125,2007-07-17
30.941972732543945,2007-07-18
31.24873161315918,2007-07-19
30.879070281982422,2007-07-20
30.90265655517578,2007-07-23
29.64421844482422,2007-07-24
29.777917861938477,2007-07-25
29.046449661254883,2007-07-26
29.180164337158203,2007-07-27
28.7082576751709,2007-07-30
28.48015785217285,2007-07-31
29.25094223022461,2007-08-01
29.880178451538086,2007-08-02
29.911638259887695,2007-08-03
30.19476890563965,2007-08-06
29.754331588745117,2007-08-07
32.06672668457031,2007-08-08
32.640892028808594,2007-08-09
30.257701873779297,2007-08-10
29.730731964111328,2007-08-13
29.384658813476562,2007-08-14
28.629594802856445,2007-08-15
28.33857536315918,2007-08-16
28.11836051940918,2007-08-17
28.865554809570312,2007-08-20
28.13408088684082,2007-08-21
28.4722957611084,2007-08-22
28.54307746887207,2007-08-23
28.873424530029297,2007-08-24
28.802621841430664,2007-08-27
28.33857536315918,2007-08-28
29.32174301147461,2007-08-29
29.620616912841797,2007-08-30
30.257701873779297,2007-08-31
30.855470657348633,2007-09-04
30.2183837890625,2007-09-05
30.304899215698242,2007-09-06
29.67567253112793,2007-09-07
29.408254623413086,2007-09-10
28.77903175354004,2007-09-11
29.007122039794922,2007-09-12
28.975666046142578,2007-09-13
29.038589477539062,2007-09-14
28.975666046142578,2007-09-17
30.24982261657715,2007-09-18
30.39140510559082,2007-09-19
29.7622013092041,2007-09-20
30.029603958129883,2007-09-21
29.73858642578125,2007-09-24
30.202648162841797,2007-09-25
30.627370834350586,2007-09-26
30.17119789123535,2007-09-27
28.621723175048828,2007-09-28
30.210508346557617,2007-10-01
29.785783767700195,2007-10-02
29.832975387573242,2007-10-03
29.801517486572266,2007-10-04
29.943090438842773,2007-10-05
29.974552154541016,2007-10-08
30.147598266601562,2007-10-09
30.068927764892578,2007-10-10
30.14784049987793,2007-10-11
30.218839645385742,2007-10-12
29.997926712036133,2007-10-15
29.769119262695312,2007-10-16
29.83222770690918,2007-10-17
27.978073120117188,2007-10-18
27.615144729614258,2007-10-19
27.828166961669922,2007-10-22
27.709815979003906,2007-10-23
27.670364379882812,2007-10-24
27.804508209228516,2007-10-25
27.938636779785156,2007-10-26
28.14376449584961,2007-10-29
27.875511169433594,2007-10-30
27.946514129638672,2007-10-31
27.615144729614258,2007-11-01
27.899171829223633,2007-11-02
27.812393188476562,2007-11-05
28.53037452697754,2007-11-06
28.12009620666504,2007-11-07
28.13587760925293,2007-11-08
27.50467872619629,2007-11-09
27.386333465576172,2007-11-12
27.85973358154297,2007-11-13
28.57772445678711,2007-11-14
28.538267135620117,2007-11-15
29.177371978759766,2007-11-16
26.905033111572266,2007-11-19
26.684110641479492,2007-11-20
26.313282012939453,2007-11-21
26.44740867614746,2007-11-23
26.37639808654785,2007-11-26
26.423744201660156,2007-11-27
27.46523666381836,2007-11-28
27.843950271606445,2007-11-29
28.167442321777344,2007-11-30
27.646692276000977,2007-12-03
27.820280075073242,2007-12-04
28.325239181518555,2007-12-05
29.445629119873047,2007-12-06
29.642887115478516,2007-12-07
29.816452026367188,2007-12-10
28.617176055908203,2007-12-11
28.65662384033203,2007-12-12
29.114238739013672,2007-12-13
28.222671508789062,2007-12-14
27.449440002441406,2007-12-17
27.788728713989258,2007-12-18
28.159543991088867,2007-12-19
28.57772445678711,2007-12-20
29.03533363342285,2007-12-21
29.374622344970703,2007-12-24
28.79865264892578,2007-12-26
28.522491455078125,2007-12-27
29.256277084350586,2007-12-28
28.5067138671875,2007-12-31
28.072751998901367,2008-01-02
28.151649475097656,2008-01-03
27.14173126220703,2008-01-04
26.778799057006836,2008-01-07
25.83199119567871,2008-01-08
25.35069465637207,2008-01-09
25.4769344329834,2008-01-10
24.138545989990234,2008-01-11
24.708749771118164,2008-01-14
24.494924545288086,2008-01-15
24.463253021240234,2008-01-16
22.831829071044922,2008-01-17
23.21988868713379,2008-01-18
23.093168258666992,2008-01-22
23.584177017211914,2008-01-23
23.679216384887695,2008-01-24
24.035600662231445,2008-01-25
23.972238540649414,2008-01-28
23.75048828125,2008-01-29
23.782175064086914,2008-01-30
24.73250389099121,2008-01-31
25.738283157348633,2008-02-01
25.350221633911133,2008-02-04
22.8555965423584,2008-02-05
23.21196746826172,2008-02-06
23.132766723632812,2008-02-07
23.394113540649414,2008-02-08
23.671295166015625,2008-02-11
23.932634353637695,2008-02-12
24.494924545288086,2008-02-13
24.447412490844727,2008-02-14
24.59787940979004,2008-02-15
24.20189666748047,2008-02-19
24.431568145751953,2008-02-20
24.494924545288086,2008-02-21
24.787940979003906,2008-02-22
24.859216690063477,2008-02-25
25.397741317749023,2008-02-26
25.350221633911133,2008-02-27
24.502843856811523,2008-02-28
23.8851261138916,2008-02-29
23.86136245727539,2008-03-03
23.742568969726562,2008-03-04
23.734649658203125,2008-03-05
23.7584228515625,2008-03-06
23.798006057739258,2008-03-07
23.124855041503906,2008-03-10
23.916807174682617,2008-03-11
23.932634353637695,2008-03-12
24.170225143432617,2008-03-13
23.34660530090332,2008-03-14
22.792236328125,2008-03-17
23.623777389526367,2008-03-18
22.942707061767578,2008-03-19
23.093168258666992,2008-03-20
23.893041610717773,2008-03-24
24.526601791381836,2008-03-25
24.035600662231445,2008-03-26
23.932634353637695,2008-03-27
23.916807174682617,2008-03-28
24.304853439331055,2008-03-31
25.104724884033203,2008-04-01
25.492782592773438,2008-04-02
25.461097717285156,2008-04-03
25.88081932067871,2008-04-04
26.142168045043945,2008-04-07
26.09465217590332,2008-04-08
25.682846069335938,2008-04-09
26.300556182861328,2008-04-10
25.617019653320312,2008-04-11
25.974679946899414,2008-04-14
25.90314292907715,2008-04-15
26.626436233520508,2008-04-16
26.634382247924805,2008-04-17
26.785396575927734,2008-04-18
26.76155662536621,2008-04-21
26.984106063842773,2008-04-22
27.739173889160156,2008-04-23
28.47835922241211,2008-04-24
28.772457122802734,2008-04-25
29.042692184448242,2008-04-28
29.066530227661133,2008-04-29
29.161909103393555,2008-04-30
30.06800651550293,2008-05-01
29.607009887695312,2008-05-02
29.281126022338867,2008-05-05
29.30497169494629,2008-05-06
29.05063247680664,2008-05-07
29.16986083984375,2008-05-08
29.042692184448242,2008-05-09
29.89314842224121,2008-05-12
29.869298934936523,2008-05-13
30.04416275024414,2008-05-14
30.131572723388672,2008-05-15
29.909053802490234,2008-05-16
29.956716537475586,2008-05-19
29.877241134643555,2008-05-20
29.16986083984375,2008-05-21
29.32880973815918,2008-05-22
29.146005630493164,2008-05-23
29.471893310546875,2008-05-27
30.19518280029297,2008-05-28
30.37797737121582,2008-05-29
30.87078094482422,2008-05-30
30.401817321777344,2008-06-02
30.38591766357422,2008-06-03
30.680017471313477,2008-06-04
31.244338989257812,2008-06-05
30.43361473083496,2008-06-06
30.226961135864258,2008-06-09
29.988529205322266,2008-06-10
29.861356735229492,2008-06-11
30.211076736450195,2008-06-12
31.09331703186035,2008-06-13
31.55430793762207,2008-06-16
31.55430793762207,2008-06-17
31.61790657043457,2008-06-18
32.35707473754883,2008-06-19
30.719743728637695,2008-06-20
30.59257698059082,2008-06-23
29.82955551147461,2008-06-24
30.03620719909668,2008-06-25
28.836036682128906,2008-06-26
28.343238830566406,2008-06-27
29.281126022338867,2008-06-30
29.034748077392578,2008-07-01
27.580215454101562,2008-07-02
27.34177017211914,2008-07-03
26.976152420043945,2008-07-07
27.3497257232666,2008-07-08
27.000009536743164,2008-07-09
26.904630661010742,2008-07-10
26.31436538696289,2008-07-11
26.72913932800293,2008-07-14
26.03519058227539,2008-07-15
26.68925666809082,2008-07-16
27.877742767333984,2008-07-17
28.0053768157959,2008-07-18
29.010412216186523,2008-07-21
29.712331771850586,2008-07-22
30.653566360473633,2008-07-23
30.198915481567383,2008-07-24
30.462133407592773,2008-07-25
30.063297271728516,2008-07-28
30.517963409423828,2008-07-29
31.004533767700195,2008-07-30
30.174978256225586,2008-07-31
30.446170806884766,2008-08-01
29.999494552612305,2008-08-04
31.35549545288086,2008-08-05
31.34750747680664,2008-08-06
30.9327392578125,2008-08-07
31.451221466064453,2008-08-08
31.98561668395996,2008-08-11
31.546926498413086,2008-08-12
31.61073112487793,2008-08-13
31.913827896118164,2008-08-14
31.85002899169922,2008-08-15
31.51502227783203,2008-08-18
31.004533767700195,2008-08-19
30.669519424438477,2008-08-20
30.430217742919922,2008-08-21
30.342491149902344,2008-08-22
29.728303909301758,2008-08-25
29.560787200927734,2008-08-26
29.680429458618164,2008-08-27
29.776145935058594,2008-08-28
29.568763732910156,2008-08-29
29.361379623413086,2008-09-02
29.409225463867188,2008-09-03
27.89370346069336,2008-09-04
27.694299697875977,2008-09-05
27.96549415588379,2008-09-08
26.848791122436523,2008-09-09
26.96843910217285,2008-09-10
26.62544822692871,2008-09-11
26.00328254699707,2008-09-12
25.022180557250977,2008-09-15
24.814790725708008,2008-09-16
23.929405212402344,2008-09-17
25.32528305053711,2008-09-18
26.800928115844727,2008-09-19
26.370201110839844,2008-09-22
25.7719669342041,2008-09-23
