PRGO,Date
33.030574798583984,2008-09-19
30.982816696166992,2008-09-22
30.849641799926758,2008-09-23
31.63211441040039,2008-09-24
31.80691146850586,2008-09-25
32.43123245239258,2008-09-26
32.864097595214844,2008-09-29
32.0150260925293,2008-09-30
31.515560150146484,2008-10-01
31.224218368530273,2008-10-02
31.02444076538086,2008-10-03
29.134838104248047,2008-10-06
29.34294319152832,2008-10-07
28.82683563232422,2008-10-08
27.053775787353516,2008-10-09
26.079837799072266,2008-10-10
28.718626022338867,2008-10-13
29.9339542388916,2008-10-14
27.486635208129883,2008-10-15
27.82793426513672,2008-10-16
26.76243019104004,2008-10-17
27.137012481689453,2008-10-20
26.570960998535156,2008-10-21
25.29736328125,2008-10-22
25.397258758544922,2008-10-23
24.381704330444336,2008-10-24
23.524293899536133,2008-10-27
24.93109893798828,2008-10-28
26.121456146240234,2008-10-29
28.30240249633789,2008-10-30
28.30240249633789,2008-10-31
28.693647384643555,2008-11-03
27.93614959716797,2008-11-04
26.970531463623047,2008-11-05
26.43778419494629,2008-11-06
26.512704849243164,2008-11-07
27.811277389526367,2008-11-10
27.753015518188477,2008-11-11
27.35344696044922,2008-11-12
28.67700958251953,2008-11-13
27.69474220275879,2008-11-14
26.995498657226562,2008-11-17
28.119279861450195,2008-11-18
26.645885467529297,2008-11-19
25.788488388061523,2008-11-20
25.813461303710938,2008-11-21
27.38674545288086,2008-11-24
28.158031463623047,2008-11-25
28.25808334350586,2008-11-26
28.691673278808594,2008-11-28
26.890625,2008-12-01
27.691091537475586,2008-12-02
27.77446937561035,2008-12-03
26.66548728942871,2008-12-04
26.60711669921875,2008-12-05
27.49930763244629,2008-12-08
27.25750160217285,2008-12-09
27.032363891601562,2008-12-10
26.873947143554688,2008-12-11
26.915637969970703,2008-12-12
25.5314998626709,2008-12-15
26.106834411621094,2008-12-16
26.74887466430664,2008-12-17
27.69942855834961,2008-12-18
27.599367141723633,2008-12-19
27.065723419189453,2008-12-22
27.34088897705078,2008-12-23
26.206892013549805,2008-12-24
26.473712921142578,2008-12-26
25.931732177734375,2008-12-29
26.548751831054688,2008-12-30
26.940656661987305,2008-12-31
26.36532211303711,2009-01-02
25.848356246948242,2009-01-05
24.947830200195312,2009-01-06
24.189048767089844,2009-01-07
24.147357940673828,2009-01-08
24.405841827392578,2009-01-09
24.422527313232422,2009-01-12
24.822757720947266,2009-01-13
24.397506713867188,2009-01-14
24.6059627532959,2009-01-15
24.580949783325195,2009-01-16
24.180715560913086,2009-01-20
24.355815887451172,2009-01-21
24.08899688720703,2009-01-22
24.139020919799805,2009-01-23
24.43919563293457,2009-01-26
24.572608947753906,2009-01-27
24.84776496887207,2009-01-28
24.839427947998047,2009-01-29
24.47255516052246,2009-01-30
24.255760192871094,2009-02-02
19.127782821655273,2009-02-03
19.4613094329834,2009-02-04
19.89488983154297,2009-02-05
20.395185470581055,2009-02-06
20.103349685668945,2009-02-09
19.753135681152344,2009-02-10
20.019969940185547,2009-02-11
20.361827850341797,2009-02-12
20.195068359375,2009-02-13
19.953258514404297,2009-02-17
19.63640785217285,2009-02-18
19.202821731567383,2009-02-19
18.70253562927246,2009-02-20
17.86037254333496,2009-02-23
17.126615524291992,2009-02-24
17.548824310302734,2009-02-25
17.022119522094727,2009-02-26
16.796375274658203,2009-02-27
15.793109893798828,2009-03-02
16.094091415405273,2009-03-03
16.587364196777344,2009-03-04
16.06064224243164,2009-03-05
16.169328689575195,2009-03-06
16.085725784301758,2009-03-09
16.344900131225586,2009-03-10
17.088991165161133,2009-03-11
18.29291343688965,2009-03-12
18.39324188232422,2009-03-13
18.819637298583984,2009-03-16
19.429946899414062,2009-03-17
19.48011589050293,2009-03-18
18.80291175842285,2009-03-19
18.52701187133789,2009-03-20
19.50520133972168,2009-03-23
19.1874942779541,2009-03-24
19.806171417236328,2009-03-25
20.96829605102539,2009-03-26
20.926502227783203,2009-03-27
20.750925064086914,2009-03-30
20.759279251098633,2009-03-31
20.684040069580078,2009-04-01
20.199125289916992,2009-04-02
19.87306785583496,2009-04-03
19.939945220947266,2009-04-06
19.839622497558594,2009-04-07
20.14895248413086,2009-04-08
20.3496150970459,2009-04-09
20.458295822143555,2009-04-13
19.73093032836914,2009-04-14
19.672414779663086,2009-04-15
20.22420310974121,2009-04-16
20.391420364379883,2009-04-17
19.9901123046875,2009-04-20
19.822898864746094,2009-04-21
19.939945220947266,2009-04-22
20.650592803955078,2009-04-23
21.244184494018555,2009-04-24
21.5953369140625,2009-04-27
21.235836029052734,2009-04-28
21.963197708129883,2009-04-29
21.670581817626953,2009-04-30
21.58696937561035,2009-05-01
22.05517578125,2009-05-04
21.620420455932617,2009-05-05
21.018457412719727,2009-05-06
22.473194122314453,2009-05-07
22.707292556762695,2009-05-08
22.57352638244629,2009-05-11
22.52336311340332,2009-05-12
22.3812313079834,2009-05-13
22.32270622253418,2009-05-14
22.21401596069336,2009-05-15
22.389591217041016,2009-05-18
22.640405654907227,2009-05-19
22.665485382080078,2009-05-20
22.32270622253418,2009-05-21
22.50663948059082,2009-05-22
22.648775100708008,2009-05-26
22.929410934448242,2009-05-27
22.485403060913086,2009-05-28
22.502161026000977,2009-05-29
22.61945343017578,2009-06-01
22.393251419067383,2009-06-02
22.10003662109375,2009-06-03
22.133546829223633,2009-06-04
22.108409881591797,2009-06-05
21.999507904052734,2009-06-08
21.605762481689453,2009-06-09
21.521987915039062,2009-06-10
21.999507904052734,2009-06-11
22.167055130004883,2009-06-12
21.664405822753906,2009-06-15
21.73979949951172,2009-06-16
22.2257022857666,2009-06-17
22.493791580200195,2009-06-18
22.46027946472168,2009-06-19
21.622514724731445,2009-06-22
21.8403263092041,2009-06-23
22.234079360961914,2009-06-24
22.761865615844727,2009-06-25
23.281278610229492,2009-06-26
23.574499130249023,2009-06-29
23.272899627685547,2009-06-30
23.507469177246094,2009-07-01
23.180744171142578,2009-07-02
23.2393856048584,2009-07-06
22.812135696411133,2009-07-07
22.912668228149414,2009-07-08
22.703235626220703,2009-07-09
22.309476852416992,2009-07-10
22.85402488708496,2009-07-13
23.147239685058594,2009-07-14
23.24776840209961,2009-07-15
23.272899627685547,2009-07-16
23.3985595703125,2009-07-17
23.708532333374023,2009-07-20
23.700159072875977,2009-07-21
23.3985595703125,2009-07-22
23.68340492248535,2009-07-23
23.7169132232666,2009-07-24
23.700159072875977,2009-07-27
23.314790725708008,2009-07-28
23.222633361816406,2009-07-29
22.921037673950195,2009-07-30
22.736736297607422,2009-07-31
23.482341766357422,2009-08-03
23.45720863342285,2009-08-04
22.954551696777344,2009-08-05
22.52729606628418,2009-08-06
22.4267520904541,2009-08-07
22.410009384155273,2009-08-10
22.200572967529297,2009-08-11
22.2257022857666,2009-08-12
22.4267520904541,2009-08-13
22.200572967529297,2009-08-14
22.200572967529297,2009-08-17
23.356672286987305,2009-08-18
23.574499130249023,2009-08-19
24.01850128173828,2009-08-20
24.29496192932129,2009-08-21
24.655200958251953,2009-08-24
25.182985305786133,2009-08-25
24.84306526184082,2009-08-26
24.84306526184082,2009-08-27
24.977359771728516,2009-08-28
24.77593231201172,2009-08-31
24.58289909362793,2009-09-01
24.57450294494629,2009-09-02
24.44860076904297,2009-09-03
24.943788528442383,2009-09-04
25.48093605041504,2009-09-08
25.858612060546875,2009-09-09
26.026470184326172,2009-09-10
26.18593978881836,2009-09-11
26.018081665039062,2009-09-14
26.177541732788086,2009-09-15
27.00005531311035,2009-09-16
27.033618927001953,2009-09-17
26.756656646728516,2009-09-18
27.26023292541504,2009-09-21
27.31898307800293,2009-09-22
27.02522850036621,2009-09-23
26.84058380126953,2009-09-24
26.488086700439453,2009-09-25
27.125944137573242,2009-09-28
28.141496658325195,2009-09-29
28.527568817138672,2009-09-30
28.460420608520508,2009-10-01
28.275781631469727,2009-10-02
28.535951614379883,2009-10-05
29.274545669555664,2009-10-06
29.459186553955078,2009-10-07
30.147403717041016,2009-10-08
30.248111724853516,2009-10-09
30.374011993408203,2009-10-12
31.129362106323242,2009-10-13
31.65812110900879,2009-10-14
31.76723861694336,2009-10-15
31.397958755493164,2009-10-16
32.37992858886719,2009-10-19
31.91830825805664,2009-10-20
31.095796585083008,2009-10-21
30.53347396850586,2009-10-22
30.86081314086914,2009-10-23
30.79364776611328,2009-10-26
30.969900131225586,2009-10-27
30.52507972717285,2009-10-28
30.919553756713867,2009-10-29
31.213302612304688,2009-10-30
31.97705841064453,2009-11-02
32.119728088378906,2009-11-03
31.733675003051758,2009-11-04
32.514217376708984,2009-11-05
32.88351821899414,2009-11-06
33.25279235839844,2009-11-09
33.12689971923828,2009-11-10
33.51297378540039,2009-11-11
33.31993103027344,2009-11-12
33.73117446899414,2009-11-13
33.571720123291016,2009-11-16
33.35350799560547,2009-11-17
33.001007080078125,2009-11-18
32.87511444091797,2009-11-19
32.99260711669922,2009-11-20
33.36190414428711,2009-11-23
33.566162109375,2009-11-24
34.104164123535156,2009-11-25
34.19663619995117,2009-11-27
33.742698669433594,2009-11-30
34.33113098144531,2009-12-01
33.482093811035156,2009-12-02
33.120628356933594,2009-12-03
33.1963005065918,2009-12-04
33.339195251464844,2009-12-07
33.280357360839844,2009-12-08
33.20468521118164,2009-12-09
33.851985931396484,2009-12-10
33.28876495361328,2009-12-11
33.549354553222656,2009-12-14
32.96931838989258,2009-12-15
32.69191360473633,2009-12-16
32.254783630371094,2009-12-17
32.044639587402344,2009-12-18
32.591041564941406,2009-12-21
33.002933502197266,2009-12-22
32.81800842285156,2009-12-23
33.187889099121094,2009-12-24
33.1963005065918,2009-12-28
33.01136016845703,2009-12-29
33.364418029785156,2009-12-30
33.482093811035156,2009-12-31
33.91923141479492,2010-01-04
32.60785675048828,2010-01-05
32.19594955444336,2010-01-06
31.93537139892578,2010-01-07
31.758821487426758,2010-01-08
33.15424728393555,2010-01-11
34.55811309814453,2010-01-12
35.23060989379883,2010-01-13
35.415531158447266,2010-01-14
35.43235778808594,2010-01-15
36.155303955078125,2010-01-19
35.96194839477539,2010-01-20
35.768611907958984,2010-01-21
35.777008056640625,2010-01-22
34.95321273803711,2010-01-25
35.72657775878906,2010-01-26
36.18891525268555,2010-01-27
36.5924186706543,2010-01-28
37.22288513183594,2010-01-29
37.1556396484375,2010-02-01
38.60150909423828,2010-02-02
38.89573669433594,2010-02-03
38.483821868896484,2010-02-04
38.071922302246094,2010-02-05
38.450199127197266,2010-02-08
38.93775939941406,2010-02-09
38.50904083251953,2010-02-10
39.55982971191406,2010-02-11
40.81237030029297,2010-02-12
40.745113372802734,2010-02-16
40.45088195800781,2010-02-17
41.3587646484375,2010-02-18
41.93040084838867,2010-02-19
41.3587646484375,2010-02-22
41.165401458740234,2010-02-23
40.99959945678711,2010-02-24
41.79081344604492,2010-02-25
41.72346878051758,2010-02-26
43.06178283691406,2010-03-01
44.3411865234375,2010-03-02
43.97084045410156,2010-03-03
43.16279983520508,2010-03-04
42.69985580444336,2010-03-05
42.203250885009766,2010-03-08
41.5214729309082,2010-03-09
42.1695671081543,2010-03-10
42.733516693115234,2010-03-11
42.65776443481445,2010-03-12
42.87660598754883,2010-03-15
43.36479949951172,2010-03-16
42.13591384887695,2010-03-17
42.24531936645508,2010-03-18
42.40524673461914,2010-03-19
43.03654861450195,2010-03-22
48.14569854736328,2010-03-23
48.650726318359375,2010-03-24
47.581756591796875,2010-03-25
47.80062484741211,2010-03-26
49.0042610168457,2010-03-29
49.39143753051758,2010-03-30
49.425113677978516,2010-03-31
49.728111267089844,2010-04-01
51.352622985839844,2010-04-05
51.08327102661133,2010-04-06
50.14896774291992,2010-04-07
49.66077423095703,2010-04-08
49.66077423095703,2010-04-09
50.42673110961914,2010-04-12
51.15060043334961,2010-04-13
51.33578872680664,2010-04-14
52.16907501220703,2010-04-15
50.79709243774414,2010-04-16
50.05638122558594,2010-04-19
50.50249481201172,2010-04-20
49.71970748901367,2010-04-21
50.39306640625,2010-04-22
50.990692138671875,2010-04-23
50.70449447631836,2010-04-26
50.01430130004883,2010-04-27
49.69445037841797,2010-04-28
53.423221588134766,2010-04-29
51.4620475769043,2010-04-30
52.91819381713867,2010-05-03
52.1522331237793,2010-05-04
51.90813446044922,2010-05-05
49.93855285644531,2010-05-06
48.457130432128906,2010-05-07
52.16907501220703,2010-05-10
53.389549255371094,2010-05-11
54.16391372680664,2010-05-12
52.564674377441406,2010-05-13
50.931766510009766,2010-05-14
50.477237701416016,2010-05-17
49.248329162597656,2010-05-18
49.07158279418945,2010-05-19
47.177738189697266,2010-05-20
49.315673828125,2010-05-21
48.01102828979492,2010-05-24
47.21984100341797,2010-05-25
48.958221435546875,2010-05-26
50.761512756347656,2010-05-27
50.062095642089844,2010-05-28
47.6268424987793,2010-06-01
48.44420623779297,2010-06-02
49.632347106933594,2010-06-03
48.01444625854492,2010-06-04
47.0369758605957,2010-06-07
48.595882415771484,2010-06-08
49.160465240478516,2010-06-09
50.21378707885742,2010-06-10
50.47500228881836,2010-06-11
50.35703659057617,2010-06-14
50.71095275878906,2010-06-15
49.91042709350586,2010-06-16
50.070518493652344,2010-06-17
49.52279281616211,2010-06-18
50.534000396728516,2010-06-21
49.8430061340332,2010-06-22
49.337425231933594,2010-06-23
48.688560485839844,2010-06-24
49.876708984375,2010-06-25
49.96940612792969,2010-06-28
49.89357376098633,2010-06-29
49.775596618652344,2010-06-30
48.44420623779297,2010-07-01
48.24197769165039,2010-07-02
48.08186340332031,2010-07-06
47.55942153930664,2010-07-07
48.45262908935547,2010-07-08
48.91608810424805,2010-07-09
47.93018341064453,2010-07-12
48.31779861450195,2010-07-13
48.123992919921875,2010-07-14
49.54808807373047,2010-07-15
48.27565383911133,2010-07-16
46.58193588256836,2010-07-19
46.83473587036133,2010-07-20
46.44711685180664,2010-07-21
47.197078704833984,2010-07-22
47.3403205871582,2010-07-23
49.0003547668457,2010-07-26
48.654876708984375,2010-07-27
47.32346725463867,2010-07-28
46.556663513183594,2010-07-29
47.197078704833984,2010-07-30
47.79536437988281,2010-08-02
48.54530715942383,2010-08-03
49.05936050415039,2010-08-04
48.78126907348633,2010-08-05
48.932945251464844,2010-08-06
49.66605758666992,2010-08-09
49.69976806640625,2010-08-10
47.98917770385742,2010-08-11
49.89357376098633,2010-08-12
49.66605758666992,2010-08-13
49.505950927734375,2010-08-16
49.716617584228516,2010-08-17
49.54808807373047,2010-08-18
49.564937591552734,2010-08-19
49.04249572753906,2010-08-20
48.88238525390625,2010-08-23
48.45262908935547,2010-08-24
48.48888397216797,2010-08-25
48.42985534667969,2010-08-26
49.0372200012207,2010-08-27
48.607017517089844,2010-08-30
48.09242630004883,2010-08-31
48.919132232666016,2010-09-01
48.84318923950195,2010-09-02
49.14689636230469,2010-09-03
48.93599319458008,2010-09-07
49.68678665161133,2010-09-08
49.6783447265625,2010-09-09
49.68678665161133,2010-09-10
50.93527603149414,2010-09-13
52.436859130859375,2010-09-14
54.351783752441406,2010-09-15
53.34792709350586,2010-09-16
52.25969696044922,2010-09-17
53.24668502807617,2010-09-20
53.60099792480469,2010-09-21
54.42770004272461,2010-09-22
54.183067321777344,2010-09-23
56.216087341308594,2010-09-24
55.54964828491211,2010-09-27
55.22066879272461,2010-09-28
54.419254302978516,2010-09-29
54.17462921142578,2010-09-30
54.38554000854492,2010-10-01
54.14087677001953,2010-10-04
55.43998718261719,2010-10-05
55.46529006958008,2010-10-06
55.51592254638672,2010-10-07
56.03892135620117,2010-10-08
55.31344223022461,2010-10-11
56.24138259887695,2010-10-12
56.148582458496094,2010-10-13
55.389366149902344,2010-10-14
54.85791778564453,2010-10-15
54.554229736328125,2010-10-18
53.71910095214844,2010-10-19
54.377098083496094,2010-10-20
54.56266403198242,2010-10-21
54.832611083984375,2010-10-22
55.844913482666016,2010-10-25
55.99675369262695,2010-10-26
56.12329864501953,2010-10-27
56.148582458496094,2010-10-28
55.574947357177734,2010-10-29
56.49447250366211,2010-11-01
55.94614791870117,2010-11-02
53.778141021728516,2010-11-03
54.24211120605469,2010-11-04
53.913124084472656,2010-11-05
54.01432800292969,2010-11-08
50.395408630371094,2010-11-09
50.893096923828125,2010-11-10
50.893096923828125,2010-11-11
49.830196380615234,2010-11-12
50.682220458984375,2010-11-15
50.18449783325195,2010-11-16
50.34477615356445,2010-11-17
51.37395477294922,2010-11-18
51.30646896362305,2010-11-19
53.10327911376953,2010-11-22
52.376983642578125,2010-11-23
53.297523498535156,2010-11-24
52.71479034423828,2010-11-26
51.5240364074707,2010-11-29
50.87376403808594,2010-11-30
51.6253662109375,2010-12-01
53.07793045043945,2010-12-02
54.15048599243164,2010-12-03
54.31092834472656,2010-12-06
54.505191802978516,2010-12-07
55.594608306884766,2010-12-08
56.29555892944336,2010-12-09
55.78885269165039,2010-12-10
56.09287643432617,2010-12-13
55.63681411743164,2010-12-14
55.983097076416016,2010-12-15
57.427181243896484,2010-12-16
56.60803985595703,2010-12-17
56.13509750366211,2010-12-20
55.645263671875,2010-12-21
55.33279800415039,2010-12-22
55.645263671875,2010-12-23
55.23147964477539,2010-12-27
54.79231262207031,2010-12-28
54.96122741699219,2010-12-29
53.50865173339844,2010-12-30
53.48332977294922,2010-12-31
53.80422592163086,2011-01-03
53.43263244628906,2011-01-04
53.34819030761719,2011-01-05
55.77194595336914,2011-01-06
55.65370559692383,2011-01-07
55.95774459838867,2011-01-10
56.43911361694336,2011-01-11
55.86484909057617,2011-01-12
55.873291015625,2011-01-13
56.63334655761719,2011-01-14
56.41379165649414,2011-01-18
55.94929504394531,2011-01-19
60.1127815246582,2011-01-20
59.285152435302734,2011-01-21
59.77497482299805,2011-01-24
62.03826141357422,2011-01-25
62.22407531738281,2011-01-26
62.553409576416016,2011-01-27
61.472450256347656,2011-01-28
61.41333770751953,2011-01-31
62.494327545166016,2011-02-01
61.44710922241211,2011-02-02
60.45059585571289,2011-02-03
60.52658462524414,2011-02-04
60.31543731689453,2011-02-07
60.703948974609375,2011-02-08
60.80528259277344,2011-02-09
60.75458908081055,2011-02-10
62.03826141357422,2011-02-11
63.051719665527344,2011-02-14
62.114295959472656,2011-02-15
62.75609588623047,2011-02-16
64.28466796875,2011-02-17
63.92999267578125,2011-02-18
62.68010711669922,2011-02-22
61.851707458496094,2011-02-23
61.20082473754883,2011-02-24
64.16786193847656,2011-02-25
64.60740661621094,2011-02-28
64.2946548461914,2011-03-01
64.43834686279297,2011-03-02
65.46963500976562,2011-03-03
65.59645080566406,2011-03-04
64.24393463134766,2011-03-07
65.24987030029297,2011-03-08
64.70038604736328,2011-03-09
65.24987030029297,2011-03-10
65.19071960449219,2011-03-11
64.0664291381836,2011-03-14
63.779022216796875,2011-03-15
62.58712387084961,2011-03-16
63.364810943603516,2011-03-17
63.550777435302734,2011-03-18
64.15096282958984,2011-03-21
64.0748519897461,2011-03-22
63.24650192260742,2011-03-23
63.32254409790039,2011-03-24
64.17630767822266,2011-03-25
64.37921905517578,2011-03-28
65.08079528808594,2011-03-29
66.39103698730469,2011-03-30
67.21945190429688,2011-03-31
67.54065704345703,2011-04-01
67.50685119628906,2011-04-04
68.10704803466797,2011-04-05
68.25920867919922,2011-04-06
68.50431823730469,2011-04-07
68.7156753540039,2011-04-08
71.26848602294922,2011-04-11
72.18990325927734,2011-04-12
73.96507263183594,2011-04-13
74.54833984375,2011-04-14
74.86955261230469,2011-04-15
73.53392791748047,2011-04-18
73.88897705078125,2011-04-19
74.55679321289062,2011-04-20
75.32599639892578,2011-04-21
74.615966796875,2011-04-25
75.73176574707031,2011-04-26
77.55763244628906,2011-04-27
76.44184112548828,2011-04-28
76.3826675415039,2011-04-29
76.06140899658203,2011-05-02
74.83576202392578,2011-05-03
73.51704406738281,2011-05-04
72.69711303710938,2011-05-05
73.11129760742188,2011-05-06
73.9397201538086,2011-05-09
73.90592193603516,2011-05-10
73.65228271484375,2011-05-11
73.99040985107422,2011-05-12
73.20426940917969,2011-05-13
72.4012451171875,2011-05-16
71.9363021850586,2011-05-17
72.79010772705078,2011-05-18
73.45787048339844,2011-05-19
72.2744369506836,2011-05-20
70.25415802001953,2011-05-23
70.13578033447266,2011-05-24
70.30498504638672,2011-05-25
71.6670913696289,2011-05-26
71.91244506835938,2011-05-27
72.38623046875,2011-05-31
71.32867431640625,2011-06-01
72.56388854980469,2011-06-02
71.32023620605469,2011-06-03
69.92426300048828,2011-06-06
71.99706268310547,2011-06-07
71.04104614257812,2011-06-08
71.65017700195312,2011-06-09
70.60955810546875,2011-06-10
70.31346130371094,2011-06-13
71.62480163574219,2011-06-14
70.88031768798828,2011-06-15
70.9564437866211,2011-06-16
70.83799743652344,2011-06-17
72.04780578613281,2011-06-20
74.09518432617188,2011-06-21
73.90058135986328,2011-06-22
73.2745361328125,2011-06-23
72.64002990722656,2011-06-24
72.42007446289062,2011-06-27
73.24919128417969,2011-06-28
73.56219482421875,2011-06-29
74.34056854248047,2011-06-30
75.54190063476562,2011-07-01
76.1341552734375,2011-07-05
76.82787322998047,2011-07-06
77.00554656982422,2011-07-07
77.11549377441406,2011-07-08
76.07491302490234,2011-07-11
76.54023742675781,2011-07-12
77.94463348388672,2011-07-13
78.3676528930664,2011-07-14
77.66545104980469,2011-07-15
76.68407440185547,2011-07-18
78.79065704345703,2011-07-19
78.24075317382812,2011-07-20
79.79742431640625,2011-07-21
79.25598907470703,2011-07-22
78.88371276855469,2011-07-25
79.25598907470703,2011-07-26
77.17472839355469,2011-07-27
76.94631958007812,2011-07-28
76.40483856201172,2011-07-29
75.64346313476562,2011-08-01
72.58927154541016,2011-08-02
74.43363189697266,2011-08-03
70.8887710571289,2011-08-04
69.39971923828125,2011-08-05
65.3049545288086,2011-08-08
72.29314422607422,2011-08-09
70.7618408203125,2011-08-10
74.79741668701172,2011-08-11
74.45899200439453,2011-08-12
74.77202606201172,2011-08-15
75.77033996582031,2011-08-16
75.72803497314453,2011-08-17
71.92091369628906,2011-08-18
72.04780578613281,2011-08-19
73.20686340332031,2011-08-22
76.69251251220703,2011-08-23
79.30873107910156,2011-08-24
76.99729919433594,2011-08-25
77.62385559082031,2011-08-26
79.25796508789062,2011-08-29
81.39159393310547,2011-08-30
80.21469116210938,2011-08-31
79.10556030273438,2011-09-01
76.09139251708984,2011-09-02
76.84487915039062,2011-09-06
78.90237426757812,2011-09-07
79.35110473632812,2011-09-08
76.95494842529297,2011-09-09
76.65016174316406,2011-09-12
75.75267791748047,2011-09-13
78.73301696777344,2011-09-14
80.0792236328125,2011-09-15
81.57786560058594,2011-09-16
81.65406036376953,2011-09-19
82.3737564086914,2011-09-20
81.18840026855469,2011-09-21
79.49501037597656,2011-09-22
80.42638397216797,2011-09-23
80.41790771484375,2011-09-26
82.79708099365234,2011-09-27
81.89115905761719,2011-09-28
83.42359161376953,2011-09-29
82.22136688232422,2011-09-30
77.12432861328125,2011-10-03
78.59754180908203,2011-10-04
80.01996612548828,2011-10-05
82.39068603515625,2011-10-06
80.69732666015625,2011-10-07
83.25431823730469,2011-10-10
83.16118621826172,2011-10-11
82.2890853881836,2011-10-12
82.71243286132812,2011-10-13
82.88176727294922,2011-10-14
82.59391021728516,2011-10-17
83.01722717285156,2011-10-18
81.39159393310547,2011-10-19
81.54398345947266,2011-10-20
82.26368713378906,2011-10-21
85.5234146118164,2011-10-24
83.13575744628906,2011-10-25
83.67765808105469,2011-10-26
76.57398986816406,2011-10-27
76.15061950683594,2011-10-28
76.43850708007812,2011-10-31
74.63507843017578,2011-11-01
76.08290100097656,2011-11-02
75.7103500366211,2011-11-03
75.21929168701172,2011-11-04
75.66802978515625,2011-11-07
77.76781463623047,2011-11-08
75.61721801757812,2011-11-09
76.44696044921875,2011-11-10
77.65774536132812,2011-11-11
77.75932312011719,2011-11-14
79.56275177001953,2011-11-15
77.69161987304688,2011-11-16
76.42159271240234,2011-11-17
77.42911529541016,2011-11-18
76.16755676269531,2011-11-21
76.26925659179688,2011-11-22
76.24382781982422,2011-11-23
75.90486145019531,2011-11-25
80.62506866455078,2011-11-28
82.82841491699219,2011-11-29
82.96398162841797,2011-11-30
82.33690643310547,2011-12-01
83.86227416992188,2011-12-02
86.02323150634766,2011-12-05
85.44700622558594,2011-12-06
84.34532928466797,2011-12-07
82.53182220458984,2011-12-08
84.43004608154297,2011-12-09
83.37075805664062,2011-12-12
82.38775634765625,2011-12-13
81.20983123779297,2011-12-14
82.17586517333984,2011-12-15
83.2012939453125,2011-12-16
83.07415771484375,2011-12-19
85.42155456542969,2011-12-20
86.8367919921875,2011-12-21
85.40462493896484,2011-12-22
85.55718994140625,2011-12-23
85.31986236572266,2011-12-27
83.81143951416016,2011-12-28
83.93008422851562,2011-12-29
82.4555435180664,2011-12-30
83.51483154296875,2012-01-03
80.58271026611328,2012-01-04
81.48096466064453,2012-01-05
81.40471649169922,2012-01-06
81.82843017578125,2012-01-09
84.3877182006836,2012-01-10
82.5572509765625,2012-01-11
82.61656188964844,2012-01-12
82.2182388305664,2012-01-13
82.95555114746094,2012-01-17
84.61652374267578,2012-01-18
84.26061248779297,2012-01-19
83.45550537109375,2012-01-20
84.45550537109375,2012-01-23
82.65892791748047,2012-01-24
83.7012710571289,2012-01-25
81.46405792236328,2012-01-26
81.43863677978516,2012-01-27
80.69288635253906,2012-01-30
81.0149154663086,2012-01-31
80.49797058105469,2012-02-01
78.9217529296875,2012-02-02
79.37089538574219,2012-02-03
79.66746520996094,2012-02-06
80.72676849365234,2012-02-07
79.61662292480469,2012-02-08
79.70138549804688,2012-02-09
79.07428741455078,2012-02-10
80.48101043701172,2012-02-13
80.27767181396484,2012-02-14
79.23529052734375,2012-02-15
80.09969329833984,2012-02-16
80.42169952392578,2012-02-17
79.95561981201172,2012-02-21
80.30306243896484,2012-02-22
81.35387420654297,2012-02-23
81.55729675292969,2012-02-24
83.05722045898438,2012-02-27
85.08260345458984,2012-02-28
87.40640258789062,2012-02-29
90.84977722167969,2012-03-01
89.73025512695312,2012-03-02
89.47582244873047,2012-03-05
87.5929946899414,2012-03-06
89.08567810058594,2012-03-07
89.51821899414062,2012-03-08
89.12806701660156,2012-03-09
88.67011260986328,2012-03-12
88.4156723022461,2012-03-13
87.93225860595703,2012-03-14
87.01629638671875,2012-03-15
85.90526580810547,2012-03-16
86.66857147216797,2012-03-19
86.58375549316406,2012-03-20
87.0926284790039,2012-03-21
87.81352233886719,2012-03-22
86.99932861328125,2012-03-23
87.5760498046875,2012-03-26
87.1520004272461,2012-03-27
87.07564544677734,2012-03-28
87.33857727050781,2012-03-29
87.61848449707031,2012-03-30
89.17049407958984,2012-04-02
89.23834991455078,2012-04-03
88.56831359863281,2012-04-04
89.61150360107422,2012-04-05
88.45809936523438,2012-04-09
87.49121856689453,2012-04-10
87.60150909423828,2012-04-11
88.15278625488281,2012-04-12
88.32237243652344,2012-04-13
88.65312957763672,2012-04-16
90.35786437988281,2012-04-17
91.16354370117188,2012-04-18
89.7387466430664,2012-04-19
89.62845611572266,2012-04-20
88.88214111328125,2012-04-23
88.44111633300781,2012-04-24
88.75492858886719,2012-04-25
89.5860595703125,2012-04-26
90.05254364013672,2012-04-27
88.96694946289062,2012-04-30
88.91607666015625,2012-05-01
88.50049591064453,2012-05-02
88.35630798339844,2012-05-03
87.05021667480469,2012-05-04
88.0170669555664,2012-05-07
84.81121826171875,2012-05-08
84.03095245361328,2012-05-09
85.50663757324219,2012-05-10
86.17666625976562,2012-05-11
84.73485565185547,2012-05-14
86.41414642333984,2012-05-15
86.5498275756836,2012-05-16
84.84512329101562,2012-05-17
84.2344970703125,2012-05-18
85.33705139160156,2012-05-21
86.02400970458984,2012-05-22
85.84590911865234,2012-05-23
87.28768920898438,2012-05-24
87.35553741455078,2012-05-25
88.43263244628906,2012-05-29
88.80610656738281,2012-05-30
88.1780014038086,2012-05-31
86.09854888916016,2012-06-01
