BIIB,Date
270.55999755859375,2016-04-14
268.5,2016-04-15
272.9200134277344,2016-04-18
271.0,2016-04-19
265.8900146484375,2016-04-20
279.6000061035156,2016-04-21
282.70001220703125,2016-04-22
284.8500061035156,2016-04-25
281.70001220703125,2016-04-26
280.05999755859375,2016-04-27
281.0799865722656,2016-04-28
274.989990234375,2016-04-29
273.69000244140625,2016-05-02
273.7099914550781,2016-05-03
263.1199951171875,2016-05-04
264.6199951171875,2016-05-05
263.6099853515625,2016-05-06
270.1700134277344,2016-05-09
273.2699890136719,2016-05-10
267.25,2016-05-11
262.7099914550781,2016-05-12
262.0299987792969,2016-05-13
266.260009765625,2016-05-16
263.5199890136719,2016-05-17
264.2900085449219,2016-05-18
258.7200012207031,2016-05-19
263.6600036621094,2016-05-20
264.8500061035156,2016-05-23
272.94000244140625,2016-05-24
279.70001220703125,2016-05-25
282.0,2016-05-26
282.7900085449219,2016-05-27
289.7300109863281,2016-05-31
286.82000732421875,2016-06-01
289.7300109863281,2016-06-02
290.2300109863281,2016-06-03
289.8399963378906,2016-06-06
252.86000061035156,2016-06-07
254.1699981689453,2016-06-08
250.4600067138672,2016-06-09
246.1300048828125,2016-06-10
244.35000610351562,2016-06-13
241.6999969482422,2016-06-14
238.91000366210938,2016-06-15
242.19000244140625,2016-06-16
238.2100067138672,2016-06-17
237.38999938964844,2016-06-20
233.0,2016-06-21
234.60000610351562,2016-06-22
238.6199951171875,2016-06-23
229.02000427246094,2016-06-24
224.60000610351562,2016-06-27
228.52000427246094,2016-06-28
238.91000366210938,2016-06-29
241.82000732421875,2016-06-30
245.05999755859375,2016-07-01
242.02999877929688,2016-07-05
247.47999572753906,2016-07-06
247.27000427246094,2016-07-07
251.3000030517578,2016-07-08
252.5399932861328,2016-07-11
253.36000061035156,2016-07-12
251.19000244140625,2016-07-13
252.8699951171875,2016-07-14
260.29998779296875,2016-07-15
261.5,2016-07-18
259.82000732421875,2016-07-19
262.4100036621094,2016-07-20
282.45001220703125,2016-07-21
287.7799987792969,2016-07-22
287.3500061035156,2016-07-25
287.0400085449219,2016-07-26
288.3500061035156,2016-07-27
289.0299987792969,2016-07-28
289.92999267578125,2016-07-29
301.8299865722656,2016-08-01
330.1099853515625,2016-08-02
321.3399963378906,2016-08-03
314.55999755859375,2016-08-04
315.9599914550781,2016-08-05
313.6499938964844,2016-08-08
314.4200134277344,2016-08-09
308.8699951171875,2016-08-10
314.489990234375,2016-08-11
313.94000244140625,2016-08-12
313.3900146484375,2016-08-15
313.4200134277344,2016-08-16
313.82000732421875,2016-08-17
313.3800048828125,2016-08-18
316.80999755859375,2016-08-19
316.80999755859375,2016-08-22
318.1700134277344,2016-08-23
309.3299865722656,2016-08-24
306.8500061035156,2016-08-25
308.1700134277344,2016-08-26
306.1300048828125,2016-08-29
307.8599853515625,2016-08-30
305.6300048828125,2016-08-31
306.0299987792969,2016-09-01
313.5899963378906,2016-09-02
310.6700134277344,2016-09-06
312.29998779296875,2016-09-07
307.7300109863281,2016-09-08
296.1000061035156,2016-09-09
302.6600036621094,2016-09-12
297.4100036621094,2016-09-13
299.7900085449219,2016-09-14
302.82000732421875,2016-09-15
304.510009765625,2016-09-16
303.5,2016-09-19
307.04998779296875,2016-09-20
312.0,2016-09-21
314.80999755859375,2016-09-22
312.5799865722656,2016-09-23
309.82000732421875,2016-09-26
314.5299987792969,2016-09-27
310.54998779296875,2016-09-28
305.7799987792969,2016-09-29
313.0299987792969,2016-09-30
311.5899963378906,2016-10-03
311.4800109863281,2016-10-04
309.70001220703125,2016-10-05
305.989990234375,2016-10-06
305.5899963378906,2016-10-07
304.5899963378906,2016-10-10
298.29998779296875,2016-10-11
291.8800048828125,2016-10-12
294.4100036621094,2016-10-13
290.5,2016-10-14
291.6700134277344,2016-10-17
295.04998779296875,2016-10-18
295.1400146484375,2016-10-19
299.6600036621094,2016-10-20
290.6499938964844,2016-10-21
290.7799987792969,2016-10-24
286.0,2016-10-25
296.4599914550781,2016-10-26
290.8900146484375,2016-10-27
283.6400146484375,2016-10-28
280.17999267578125,2016-10-31
282.55999755859375,2016-11-01
277.260009765625,2016-11-02
273.489990234375,2016-11-03
277.0,2016-11-04
295.6199951171875,2016-11-07
295.6000061035156,2016-11-08
319.8599853515625,2016-11-09
324.3999938964844,2016-11-10
319.17999267578125,2016-11-11
321.489990234375,2016-11-14
322.5799865722656,2016-11-15
317.6499938964844,2016-11-16
319.29998779296875,2016-11-17
317.0,2016-11-18
318.32000732421875,2016-11-21
318.1099853515625,2016-11-22
305.92999267578125,2016-11-23
305.20001220703125,2016-11-25
303.7799987792969,2016-11-28
302.7699890136719,2016-11-29
294.07000732421875,2016-11-30
295.7799987792969,2016-12-01
297.19000244140625,2016-12-02
290.2200012207031,2016-12-05
291.1600036621094,2016-12-06
285.29998779296875,2016-12-07
289.5400085449219,2016-12-08
287.7699890136719,2016-12-09
286.489990234375,2016-12-12
287.3800048828125,2016-12-13
286.25,2016-12-14
286.9700012207031,2016-12-15
286.3999938964844,2016-12-16
278.7699890136719,2016-12-19
285.5899963378906,2016-12-20
283.1099853515625,2016-12-21
283.07000732421875,2016-12-22
287.5299987792969,2016-12-23
291.1199951171875,2016-12-27
289.25,2016-12-28
287.0299987792969,2016-12-29
283.5799865722656,2016-12-30
291.7099914550781,2017-01-03
294.04998779296875,2017-01-04
293.57000732421875,2017-01-05
295.0,2017-01-06
299.0199890136719,2017-01-09
297.7900085449219,2017-01-10
287.1099853515625,2017-01-11
287.7699890136719,2017-01-12
284.75,2017-01-13
283.010009765625,2017-01-17
283.6099853515625,2017-01-18
280.3500061035156,2017-01-19
280.6600036621094,2017-01-20
276.0199890136719,2017-01-23
273.82000732421875,2017-01-24
273.239990234375,2017-01-25
278.8900146484375,2017-01-26
278.2099914550781,2017-01-27
276.05999755859375,2017-01-30
277.239990234375,2017-01-31
281.69000244140625,2017-02-01
264.2300109863281,2017-02-02
264.6700134277344,2017-02-03
264.9100036621094,2017-02-06
266.1099853515625,2017-02-07
268.739990234375,2017-02-08
270.44000244140625,2017-02-09
274.760009765625,2017-02-10
278.9100036621094,2017-02-13
285.1400146484375,2017-02-14
292.6400146484375,2017-02-15
290.1300048828125,2017-02-16
288.94000244140625,2017-02-17
286.8999938964844,2017-02-21
287.6300048828125,2017-02-22
284.75,2017-02-23
285.1300048828125,2017-02-24
291.1300048828125,2017-02-27
288.6000061035156,2017-02-28
293.260009765625,2017-03-01
293.5899963378906,2017-03-02
297.8500061035156,2017-03-03
295.6600036621094,2017-03-06
291.1000061035156,2017-03-07
294.0899963378906,2017-03-08
293.05999755859375,2017-03-09
292.239990234375,2017-03-10
292.95001220703125,2017-03-13
292.4700012207031,2017-03-14
292.6400146484375,2017-03-15
278.9599914550781,2017-03-16
276.0899963378906,2017-03-17
274.79998779296875,2017-03-20
275.7900085449219,2017-03-21
277.8699951171875,2017-03-22
275.4100036621094,2017-03-23
274.82000732421875,2017-03-24
275.2300109863281,2017-03-27
274.1099853515625,2017-03-28
268.5299987792969,2017-03-29
269.05999755859375,2017-03-30
273.4200134277344,2017-03-31
272.69000244140625,2017-04-03
274.239990234375,2017-04-04
270.44000244140625,2017-04-05
270.94000244140625,2017-04-06
268.7300109863281,2017-04-07
269.29998779296875,2017-04-10
268.6499938964844,2017-04-11
268.9200134277344,2017-04-12
271.8800048828125,2017-04-13
274.04998779296875,2017-04-17
271.1600036621094,2017-04-18
271.94000244140625,2017-04-19
272.4599914550781,2017-04-20
272.94000244140625,2017-04-21
276.8599853515625,2017-04-24
286.8900146484375,2017-04-25
279.9800109863281,2017-04-26
276.57000732421875,2017-04-27
271.2099914550781,2017-04-28
271.0299987792969,2017-05-01
271.3399963378906,2017-05-02
271.3599853515625,2017-05-03
268.6000061035156,2017-05-04
262.1499938964844,2017-05-05
260.4200134277344,2017-05-08
261.2799987792969,2017-05-09
257.9200134277344,2017-05-10
254.14999389648438,2017-05-11
254.83999633789062,2017-05-12
258.5299987792969,2017-05-15
257.6400146484375,2017-05-16
251.33999633789062,2017-05-17
252.80999755859375,2017-05-18
250.08999633789062,2017-05-19
250.0399932861328,2017-05-22
248.10000610351562,2017-05-23
253.3300018310547,2017-05-24
252.97000122070312,2017-05-25
250.8000030517578,2017-05-26
246.5399932861328,2017-05-30
247.77000427246094,2017-05-31
252.3800048828125,2017-06-01
256.6499938964844,2017-06-02
258.5,2017-06-05
257.1600036621094,2017-06-06
255.42999267578125,2017-06-07
257.1700134277344,2017-06-08
259.8900146484375,2017-06-09
262.1099853515625,2017-06-12
261.4200134277344,2017-06-13
253.3699951171875,2017-06-14
255.02000427246094,2017-06-15
251.74000549316406,2017-06-16
260.5400085449219,2017-06-19
266.0,2017-06-20
278.6000061035156,2017-06-21
280.57000732421875,2017-06-22
280.32000732421875,2017-06-23
279.80999755859375,2017-06-26
271.25,2017-06-27
274.6400146484375,2017-06-28
271.8800048828125,2017-06-29
271.3599853515625,2017-06-30
272.5199890136719,2017-07-03
277.7099914550781,2017-07-05
271.9599914550781,2017-07-06
273.92999267578125,2017-07-07
273.5799865722656,2017-07-10
271.760009765625,2017-07-11
275.0799865722656,2017-07-12
278.3599853515625,2017-07-13
280.80999755859375,2017-07-14
282.6499938964844,2017-07-17
282.6000061035156,2017-07-18
281.95001220703125,2017-07-19
281.44000244140625,2017-07-20
282.9200134277344,2017-07-21
284.70001220703125,2017-07-24
282.9599914550781,2017-07-25
295.6099853515625,2017-07-26
287.95001220703125,2017-07-27
287.44000244140625,2017-07-28
289.5899963378906,2017-07-31
291.1499938964844,2017-08-01
288.0,2017-08-02
286.0899963378906,2017-08-03
288.2699890136719,2017-08-04
291.010009765625,2017-08-07
289.260009765625,2017-08-08
288.739990234375,2017-08-09
281.1499938964844,2017-08-10
283.67999267578125,2017-08-11
286.04998779296875,2017-08-14
287.9200134277344,2017-08-15
294.0799865722656,2017-08-16
284.4200134277344,2017-08-17
281.7699890136719,2017-08-18
283.1499938964844,2017-08-21
286.7200012207031,2017-08-22
282.6400146484375,2017-08-23
285.45001220703125,2017-08-24
285.05999755859375,2017-08-25
292.29998779296875,2017-08-28
293.5799865722656,2017-08-29
303.75,2017-08-30
316.55999755859375,2017-08-31
321.010009765625,2017-09-01
315.8299865722656,2017-09-05
317.3599853515625,2017-09-06
323.8999938964844,2017-09-07
326.3299865722656,2017-09-08
326.5400085449219,2017-09-11
329.69000244140625,2017-09-12
324.04998779296875,2017-09-13
323.6600036621094,2017-09-14
321.260009765625,2017-09-15
318.17999267578125,2017-09-18
317.92999267578125,2017-09-19
319.0,2017-09-20
315.0299987792969,2017-09-21
318.4599914550781,2017-09-22
317.510009765625,2017-09-25
317.05999755859375,2017-09-26
312.79998779296875,2017-09-27
310.0,2017-09-28
313.1199951171875,2017-09-29
316.1700134277344,2017-10-02
317.3900146484375,2017-10-03
314.9200134277344,2017-10-04
326.739990234375,2017-10-05
327.4800109863281,2017-10-06
329.010009765625,2017-10-09
332.8299865722656,2017-10-10
333.19000244140625,2017-10-11
333.30999755859375,2017-10-12
337.6400146484375,2017-10-13
335.67999267578125,2017-10-16
344.4700012207031,2017-10-17
344.5799865722656,2017-10-18
342.4200134277344,2017-10-19
338.1000061035156,2017-10-20
328.54998779296875,2017-10-23
315.7300109863281,2017-10-24
314.6400146484375,2017-10-25
307.6400146484375,2017-10-26
307.739990234375,2017-10-27
315.79998779296875,2017-10-30
311.6600036621094,2017-10-31
315.7300109863281,2017-11-01
309.3999938964844,2017-11-02
314.1400146484375,2017-11-03
315.4700012207031,2017-11-06
313.57000732421875,2017-11-07
312.5799865722656,2017-11-08
309.9599914550781,2017-11-09
310.44000244140625,2017-11-10
315.7099914550781,2017-11-13
309.69000244140625,2017-11-14
310.2799987792969,2017-11-15
313.9800109863281,2017-11-16
313.9700012207031,2017-11-17
309.4599914550781,2017-11-20
309.05999755859375,2017-11-21
309.79998779296875,2017-11-22
308.9700012207031,2017-11-24
311.7300109863281,2017-11-27
317.1400146484375,2017-11-28
319.9599914550781,2017-11-29
322.1700134277344,2017-11-30
319.3500061035156,2017-12-01
317.3999938964844,2017-12-04
319.8699951171875,2017-12-05
314.6600036621094,2017-12-06
319.57000732421875,2017-12-07
325.7699890136719,2017-12-08
328.0299987792969,2017-12-11
327.75,2017-12-12
330.7099914550781,2017-12-13
323.54998779296875,2017-12-14
327.94000244140625,2017-12-15
325.95001220703125,2017-12-18
327.0199890136719,2017-12-19
333.4700012207031,2017-12-20
322.5199890136719,2017-12-21
319.5,2017-12-22
319.7799987792969,2017-12-26
320.07000732421875,2017-12-27
320.3299865722656,2017-12-28
318.57000732421875,2017-12-29
334.1700134277344,2018-01-02
339.8500061035156,2018-01-03
339.989990234375,2018-01-04
342.489990234375,2018-01-05
329.6499938964844,2018-01-08
336.3599853515625,2018-01-09
336.7200012207031,2018-01-10
333.07000732421875,2018-01-11
335.95001220703125,2018-01-12
338.8500061035156,2018-01-16
344.8699951171875,2018-01-17
344.44000244140625,2018-01-18
342.4100036621094,2018-01-19
347.6400146484375,2018-01-22
346.75,2018-01-23
346.5,2018-01-24
353.739990234375,2018-01-25
367.9100036621094,2018-01-26
358.4800109863281,2018-01-29
352.5899963378906,2018-01-30
347.80999755859375,2018-01-31
346.0,2018-02-01
343.8299865722656,2018-02-02
328.30999755859375,2018-02-05
332.8599853515625,2018-02-06
326.8900146484375,2018-02-07
311.7900085449219,2018-02-08
316.7799987792969,2018-02-09
316.6300048828125,2018-02-12
316.989990234375,2018-02-13
296.0799865722656,2018-02-14
299.3800048828125,2018-02-15
291.8699951171875,2018-02-16
287.45001220703125,2018-02-20
286.1000061035156,2018-02-21
284.80999755859375,2018-02-22
292.7799987792969,2018-02-23
290.010009765625,2018-02-26
290.1000061035156,2018-02-27
288.989990234375,2018-02-28
282.3500061035156,2018-03-01
286.9599914550781,2018-03-02
286.95001220703125,2018-03-05
285.9800109863281,2018-03-06
284.5400085449219,2018-03-07
284.69000244140625,2018-03-08
286.1000061035156,2018-03-09
279.8999938964844,2018-03-12
283.239990234375,2018-03-13
285.7200012207031,2018-03-14
286.70001220703125,2018-03-15
287.6199951171875,2018-03-16
278.3699951171875,2018-03-19
279.67999267578125,2018-03-20
277.2900085449219,2018-03-21
271.8900146484375,2018-03-22
260.1300048828125,2018-03-23
268.20001220703125,2018-03-26
265.1600036621094,2018-03-27
271.82000732421875,2018-03-28
273.82000732421875,2018-03-29
266.8900146484375,2018-04-02
266.4800109863281,2018-04-03
272.3999938964844,2018-04-04
264.9800109863281,2018-04-05
257.6499938964844,2018-04-06
257.5199890136719,2018-04-09
265.0899963378906,2018-04-10
265.989990234375,2018-04-11
267.44000244140625,2018-04-12
265.3900146484375,2018-04-13
263.1099853515625,2018-04-16
264.75,2018-04-17
268.0299987792969,2018-04-18
266.0199890136719,2018-04-19
263.0199890136719,2018-04-20
259.29998779296875,2018-04-23
262.1499938964844,2018-04-24
269.45001220703125,2018-04-25
273.8599853515625,2018-04-26
276.79998779296875,2018-04-27
273.6000061035156,2018-04-30
274.6099853515625,2018-05-01
274.1300048828125,2018-05-02
266.44000244140625,2018-05-03
270.3399963378906,2018-05-04
269.70001220703125,2018-05-07
269.7300109863281,2018-05-08
274.0299987792969,2018-05-09
274.0,2018-05-10
282.3900146484375,2018-05-11
282.3399963378906,2018-05-14
276.05999755859375,2018-05-15
281.510009765625,2018-05-16
280.57000732421875,2018-05-17
280.3999938964844,2018-05-18
277.6700134277344,2018-05-21
279.69000244140625,2018-05-22
283.75,2018-05-23
284.4100036621094,2018-05-24
286.2099914550781,2018-05-25
287.0899963378906,2018-05-29
294.3999938964844,2018-05-30
293.9599914550781,2018-05-31
297.0899963378906,2018-06-01
298.9100036621094,2018-06-04
298.6400146484375,2018-06-05
303.75,2018-06-06
305.3699951171875,2018-06-07
303.2900085449219,2018-06-08
306.67999267578125,2018-06-11
306.19000244140625,2018-06-12
306.9100036621094,2018-06-13
305.67999267578125,2018-06-14
305.0299987792969,2018-06-15
289.1199951171875,2018-06-18
292.0400085449219,2018-06-19
296.8599853515625,2018-06-20
297.3399963378906,2018-06-21
296.0400085449219,2018-06-22
292.19000244140625,2018-06-25
291.9200134277344,2018-06-26
287.92999267578125,2018-06-27
288.75,2018-06-28
290.239990234375,2018-06-29
295.7699890136719,2018-07-02
293.510009765625,2018-07-03
298.80999755859375,2018-07-05
357.4800109863281,2018-07-06
354.0,2018-07-09
344.82000732421875,2018-07-10
344.1000061035156,2018-07-11
347.6600036621094,2018-07-12
348.4800109863281,2018-07-13
353.0299987792969,2018-07-16
354.9800109863281,2018-07-17
358.510009765625,2018-07-18
358.1099853515625,2018-07-19
358.7099914550781,2018-07-20
358.1300048828125,2018-07-23
372.8399963378906,2018-07-24
383.8299865722656,2018-07-25
344.739990234375,2018-07-26
340.3999938964844,2018-07-27
331.4599914550781,2018-07-30
334.3699951171875,2018-07-31
344.05999755859375,2018-08-01
347.92999267578125,2018-08-02
344.2099914550781,2018-08-03
341.1700134277344,2018-08-06
350.1000061035156,2018-08-07
350.0899963378906,2018-08-08
346.8999938964844,2018-08-09
343.0,2018-08-10
340.7900085449219,2018-08-13
343.6300048828125,2018-08-14
340.7200012207031,2018-08-15
342.92999267578125,2018-08-16
345.2200012207031,2018-08-17
344.1099853515625,2018-08-20
343.2799987792969,2018-08-21
344.9800109863281,2018-08-22
341.8900146484375,2018-08-23
342.3299865722656,2018-08-24
342.70001220703125,2018-08-27
345.5299987792969,2018-08-28
349.989990234375,2018-08-29
352.739990234375,2018-08-30
353.489990234375,2018-08-31
346.7200012207031,2018-09-04
346.6000061035156,2018-09-05
341.3399963378906,2018-09-06
339.6499938964844,2018-09-07
340.25,2018-09-10
337.70001220703125,2018-09-11
340.0299987792969,2018-09-12
340.5799865722656,2018-09-13
338.67999267578125,2018-09-14
334.3999938964844,2018-09-17
336.8900146484375,2018-09-18
338.9100036621094,2018-09-19
341.239990234375,2018-09-20
345.4100036621094,2018-09-21
347.0199890136719,2018-09-24
341.6499938964844,2018-09-25
349.3699951171875,2018-09-26
355.6000061035156,2018-09-27
353.30999755859375,2018-09-28
352.55999755859375,2018-10-01
345.4100036621094,2018-10-02
352.75,2018-10-03
343.1000061035156,2018-10-04
342.0799865722656,2018-10-05
343.0299987792969,2018-10-08
344.57000732421875,2018-10-09
337.5299987792969,2018-10-10
327.2699890136719,2018-10-11
330.94000244140625,2018-10-12
328.4100036621094,2018-10-15
338.6099853515625,2018-10-16
338.2300109863281,2018-10-17
330.1499938964844,2018-10-18
320.4100036621094,2018-10-19
315.5400085449219,2018-10-22
316.1499938964844,2018-10-23
302.04998779296875,2018-10-24
298.4700012207031,2018-10-25
300.1700134277344,2018-10-26
300.9599914550781,2018-10-29
306.2799987792969,2018-10-30
304.2699890136719,2018-10-31
315.3299865722656,2018-11-01
312.70001220703125,2018-11-02
317.1499938964844,2018-11-05
320.2799987792969,2018-11-06
331.510009765625,2018-11-07
326.0400085449219,2018-11-08
325.20001220703125,2018-11-09
318.8999938964844,2018-11-12
319.0799865722656,2018-11-13
313.54998779296875,2018-11-14
321.7200012207031,2018-11-15
324.04998779296875,2018-11-16
319.2099914550781,2018-11-19
319.4800109863281,2018-11-20
315.55999755859375,2018-11-21
320.0799865722656,2018-11-23
319.5,2018-11-26
323.80999755859375,2018-11-27
332.239990234375,2018-11-28
326.6099853515625,2018-11-29
333.7200012207031,2018-11-30
332.19000244140625,2018-12-03
322.7300109863281,2018-12-04
326.70001220703125,2018-12-06
316.7300109863281,2018-12-07
319.44000244140625,2018-12-10
319.7900085449219,2018-12-11
322.6099853515625,2018-12-12
320.1400146484375,2018-12-13
314.54998779296875,2018-12-14
313.1000061035156,2018-12-17
294.75,2018-12-18
292.69000244140625,2018-12-19
292.3299865722656,2018-12-20
280.6000061035156,2018-12-21
278.5,2018-12-24
295.1700134277344,2018-12-26
294.4100036621094,2018-12-27
293.5199890136719,2018-12-28
300.9200134277344,2018-12-31
304.69000244140625,2019-01-02
307.0,2019-01-03
318.3299865722656,2019-01-04
322.3999938964844,2019-01-07
324.44000244140625,2019-01-08
326.6300048828125,2019-01-09
331.19000244140625,2019-01-10
333.2099914550781,2019-01-11
330.4200134277344,2019-01-14
337.5400085449219,2019-01-15
332.0299987792969,2019-01-16
338.3399963378906,2019-01-17
337.4200134277344,2019-01-18
338.9599914550781,2019-01-22
337.2200012207031,2019-01-23
332.8699951171875,2019-01-24
336.7699890136719,2019-01-25
330.010009765625,2019-01-28
334.4800109863281,2019-01-29
327.8599853515625,2019-01-30
333.7799987792969,2019-01-31
330.9100036621094,2019-02-01
334.07000732421875,2019-02-04
336.989990234375,2019-02-05
333.239990234375,2019-02-06
308.7300109863281,2019-02-07
315.1199951171875,2019-02-08
316.8699951171875,2019-02-11
319.42999267578125,2019-02-12
321.5400085449219,2019-02-13
324.7099914550781,2019-02-14
332.8699951171875,2019-02-15
333.0,2019-02-19
335.1600036621094,2019-02-20
321.1700134277344,2019-02-21
325.3299865722656,2019-02-22
327.4800109863281,2019-02-25
327.6199951171875,2019-02-26
328.8900146484375,2019-02-27
328.010009765625,2019-02-28
334.1000061035156,2019-03-01
327.260009765625,2019-03-04
326.8699951171875,2019-03-05
317.9700012207031,2019-03-06
315.2900085449219,2019-03-07
307.92999267578125,2019-03-08
311.4599914550781,2019-03-11
312.7200012207031,2019-03-12
320.55999755859375,2019-03-13
321.5199890136719,2019-03-14
329.8699951171875,2019-03-15
325.6499938964844,2019-03-18
323.760009765625,2019-03-19
320.5899963378906,2019-03-20
226.8800048828125,2019-03-21
216.7100067138672,2019-03-22
220.25999450683594,2019-03-25
232.91000366210938,2019-03-26
229.9499969482422,2019-03-27
232.82000732421875,2019-03-28
236.3800048828125,2019-03-29
232.49000549316406,2019-04-01
233.27000427246094,2019-04-02
231.39999389648438,2019-04-03
235.0399932861328,2019-04-04
241.72000122070312,2019-04-05
239.74000549316406,2019-04-08
237.5800018310547,2019-04-09
240.27999877929688,2019-04-10
233.8300018310547,2019-04-11
234.5,2019-04-12
232.3699951171875,2019-04-15
228.72000122070312,2019-04-16
227.17999267578125,2019-04-17
226.38999938964844,2019-04-18
228.80999755859375,2019-04-22
230.2100067138672,2019-04-23
224.39999389648438,2019-04-24
229.88999938964844,2019-04-25
230.52999877929688,2019-04-26
229.3800048828125,2019-04-29
229.24000549316406,2019-04-30
229.5,2019-05-01
230.52000427246094,2019-05-02
231.17999267578125,2019-05-03
236.07000732421875,2019-05-06
229.02000427246094,2019-05-07
230.97999572753906,2019-05-08
228.47000122070312,2019-05-09
226.22999572753906,2019-05-10
225.66000366210938,2019-05-13
229.17999267578125,2019-05-14
230.58999633789062,2019-05-15
230.8699951171875,2019-05-16
229.27999877929688,2019-05-17
230.75999450683594,2019-05-20
232.9199981689453,2019-05-21
235.0399932861328,2019-05-22
229.11000061035156,2019-05-23
227.05999755859375,2019-05-24
225.5399932861328,2019-05-28
223.39999389648438,2019-05-29
223.77999877929688,2019-05-30
219.2899932861328,2019-05-31
223.3699951171875,2019-06-03
227.0,2019-06-04
226.08999633789062,2019-06-05
224.35000610351562,2019-06-06
227.22999572753906,2019-06-07
228.39999389648438,2019-06-10
229.0800018310547,2019-06-11
230.42999267578125,2019-06-12
231.25999450683594,2019-06-13
227.6699981689453,2019-06-14
231.77999877929688,2019-06-17
233.00999450683594,2019-06-18
233.88999938964844,2019-06-19
234.97000122070312,2019-06-20
239.08999633789062,2019-06-21
235.91000366210938,2019-06-24
240.2899932861328,2019-06-25
238.07000732421875,2019-06-26
239.77000427246094,2019-06-27
233.8699951171875,2019-06-28
235.49000549316406,2019-07-01
236.3699951171875,2019-07-02
238.27000427246094,2019-07-03
234.25,2019-07-05
230.83999633789062,2019-07-08
234.22000122070312,2019-07-09
232.42999267578125,2019-07-10
231.60000610351562,2019-07-11
231.4199981689453,2019-07-12
233.6199951171875,2019-07-15
231.5500030517578,2019-07-16
229.44000244140625,2019-07-17
232.22999572753906,2019-07-18
231.27000427246094,2019-07-19
232.47999572753906,2019-07-22
243.8800048828125,2019-07-23
241.24000549316406,2019-07-24
238.2100067138672,2019-07-25
238.2100067138672,2019-07-26
237.11000061035156,2019-07-29
241.50999450683594,2019-07-30
237.82000732421875,2019-07-31
243.05999755859375,2019-08-01
242.27000427246094,2019-08-02
235.2100067138672,2019-08-05
240.1699981689453,2019-08-06
237.5800018310547,2019-08-07
238.22999572753906,2019-08-08
235.8000030517578,2019-08-09
230.9600067138672,2019-08-12
233.22999572753906,2019-08-13
226.72000122070312,2019-08-14
227.6300048828125,2019-08-15
231.67999267578125,2019-08-16
235.72000122070312,2019-08-19
231.27999877929688,2019-08-20
233.17999267578125,2019-08-21
232.05999755859375,2019-08-22
225.85000610351562,2019-08-23
223.75999450683594,2019-08-26
220.7899932861328,2019-08-27
221.07000732421875,2019-08-28
220.16000366210938,2019-08-29
219.75,2019-08-30
217.44000244140625,2019-09-03
219.2899932861328,2019-09-04
223.9600067138672,2019-09-05
224.57000732421875,2019-09-06
230.0,2019-09-09
233.0,2019-09-10
235.9600067138672,2019-09-11
232.30999755859375,2019-09-12
236.6300048828125,2019-09-13
236.1199951171875,2019-09-16
238.6999969482422,2019-09-17
235.1699981689453,2019-09-18
235.6199951171875,2019-09-19
238.7899932861328,2019-09-20
239.9600067138672,2019-09-23
236.1999969482422,2019-09-24
235.89999389648438,2019-09-25
230.22000122070312,2019-09-26
230.22000122070312,2019-09-27
232.82000732421875,2019-09-30
227.1999969482422,2019-10-01
221.25999450683594,2019-10-02
222.5,2019-10-03
224.0,2019-10-04
226.99000549316406,2019-10-07
221.94000244140625,2019-10-08
222.1300048828125,2019-10-09
223.0,2019-10-10
223.2100067138672,2019-10-11
225.75999450683594,2019-10-14
226.05999755859375,2019-10-15
227.72000122070312,2019-10-16
225.60000610351562,2019-10-17
220.05999755859375,2019-10-18
223.50999450683594,2019-10-21
281.8699951171875,2019-10-22
278.82000732421875,2019-10-23
285.67999267578125,2019-10-24
288.0400085449219,2019-10-25
295.5400085449219,2019-10-28
297.5,2019-10-29
299.8900146484375,2019-10-30
298.7099914550781,2019-10-31
299.20001220703125,2019-11-01
293.42999267578125,2019-11-04
292.17999267578125,2019-11-05
289.0,2019-11-06
286.8699951171875,2019-11-07
293.25,2019-11-08
294.1400146484375,2019-11-11
291.3999938964844,2019-11-12
281.8900146484375,2019-11-13
275.1499938964844,2019-11-14
282.2699890136719,2019-11-15
282.6199951171875,2019-11-18
285.42999267578125,2019-11-19
285.3999938964844,2019-11-20
288.4599914550781,2019-11-21
299.0799865722656,2019-11-22
302.6099853515625,2019-11-25
302.989990234375,2019-11-26
303.3500061035156,2019-11-27
299.80999755859375,2019-11-29
292.3900146484375,2019-12-02
290.70001220703125,2019-12-03
289.5199890136719,2019-12-04
299.3900146484375,2019-12-05
300.260009765625,2019-12-06
295.54998779296875,2019-12-09
297.20001220703125,2019-12-10
292.2300109863281,2019-12-11
293.8500061035156,2019-12-12
296.8299865722656,2019-12-13
301.3999938964844,2019-12-16
297.1099853515625,2019-12-17
296.6099853515625,2019-12-18
297.5799865722656,2019-12-19
301.04998779296875,2019-12-20
301.55999755859375,2019-12-23
304.07000732421875,2019-12-24
301.7900085449219,2019-12-26
300.0899963378906,2019-12-27
296.010009765625,2019-12-30
296.7300109863281,2019-12-31
294.239990234375,2020-01-02
290.8500061035156,2020-01-03
290.82000732421875,2020-01-06
290.0899963378906,2020-01-07
292.6600036621094,2020-01-08
294.29998779296875,2020-01-09
296.510009765625,2020-01-10
293.8999938964844,2020-01-13
298.9700012207031,2020-01-14
293.0899963378906,2020-01-15
286.1400146484375,2020-01-16
285.5,2020-01-17
287.19000244140625,2020-01-21
288.1000061035156,2020-01-22
284.2099914550781,2020-01-23
