AVY,Date
18.458242416381836,1997-01-03
18.5239315032959,1997-01-06
18.5239315032959,1997-01-07
18.326858520507812,1997-01-08
18.39255142211914,1997-01-09
18.655298233032227,1997-01-10
18.589618682861328,1997-01-13
18.655298233032227,1997-01-14
18.326858520507812,1997-01-15
18.589618682861328,1997-01-16
18.78667640686035,1997-01-17
18.5239315032959,1997-01-20
18.918048858642578,1997-01-21
18.720989227294922,1997-01-22
18.5239315032959,1997-01-23
18.261173248291016,1997-01-24
17.801366806030273,1997-01-27
17.53861427307129,1997-01-28
18.655298233032227,1997-01-29
19.1151180267334,1997-01-30
19.246492385864258,1997-01-31
19.1151180267334,1997-02-03
19.77199935913086,1997-02-04
19.574934005737305,1997-02-05
19.246492385864258,1997-02-06
19.903371810913086,1997-02-07
19.574934005737305,1997-02-10
20.166128158569336,1997-02-11
20.8229923248291,1997-02-12
21.085758209228516,1997-02-13
21.28281021118164,1997-02-14
21.151439666748047,1997-02-18
20.757312774658203,1997-02-19
20.691612243652344,1997-02-20
20.8229923248291,1997-02-21
21.28281021118164,1997-02-24
21.151439666748047,1997-02-25
21.085758209228516,1997-02-26
20.888681411743164,1997-02-27
21.21712875366211,1997-02-28
21.240875244140625,1997-03-03
21.174915313720703,1997-03-04
21.3728084564209,1997-03-05
21.306835174560547,1997-03-06
22.164390563964844,1997-03-07
22.032461166381836,1997-03-10
22.62614631652832,1997-03-11
22.296316146850586,1997-03-12
22.428239822387695,1997-03-13
22.692106246948242,1997-03-14
22.494218826293945,1997-03-17
22.955970764160156,1997-03-18
22.890010833740234,1997-03-19
22.692106246948242,1997-03-20
22.494218826293945,1997-03-21
21.96648406982422,1997-03-24
21.438762664794922,1997-03-25
21.570697784423828,1997-03-26
21.240875244140625,1997-03-27
20.317359924316406,1997-03-31
20.449283599853516,1997-04-01
20.383323669433594,1997-04-02
20.119449615478516,1997-04-03
20.119449615478516,1997-04-04
20.515254974365234,1997-04-07
20.911046981811523,1997-04-08
20.515254974365234,1997-04-09
20.383323669433594,1997-04-10
19.78961944580078,1997-04-11
19.59172821044922,1997-04-14
20.185422897338867,1997-04-15
19.78961944580078,1997-04-16
19.657697677612305,1997-04-17
19.59172821044922,1997-04-18
20.053495407104492,1997-04-21
19.06401252746582,1997-04-22
18.800153732299805,1997-04-23
18.800153732299805,1997-04-24
18.536293029785156,1997-04-25
18.73418617248535,1997-04-28
19.261911392211914,1997-04-29
19.39383316040039,1997-04-30
19.195940017700195,1997-05-01
19.987525939941406,1997-05-02
20.647184371948242,1997-05-05
20.515254974365234,1997-05-06
20.77910804748535,1997-05-07
20.581212997436523,1997-05-08
20.515254974365234,1997-05-09
20.84507942199707,1997-05-12
20.581212997436523,1997-05-13
20.581212997436523,1997-05-14
20.581212997436523,1997-05-15
20.317359924316406,1997-05-16
20.317359924316406,1997-05-19
20.317359924316406,1997-05-20
20.581212997436523,1997-05-21
20.383323669433594,1997-05-22
20.251392364501953,1997-05-23
20.119449615478516,1997-05-27
19.921552658081055,1997-05-28
20.119449615478516,1997-05-29
19.855600357055664,1997-05-30
19.879444122314453,1997-06-02
20.078245162963867,1997-06-03
19.945722579956055,1997-06-04
19.680646896362305,1997-06-05
19.879444122314453,1997-06-06
19.879444122314453,1997-06-09
19.48186492919922,1997-06-10
19.614398956298828,1997-06-11
20.67462730407715,1997-06-12
20.740890502929688,1997-06-13
20.807165145874023,1997-06-16
20.740890502929688,1997-06-17
20.608367919921875,1997-06-18
20.608367919921875,1997-06-19
20.343311309814453,1997-06-20
19.813186645507812,1997-06-23
20.44270896911621,1997-06-24
20.67462730407715,1997-06-25
20.508968353271484,1997-06-26
20.608367919921875,1997-06-27
21.271018981933594,1997-06-30
21.204753875732422,1997-07-01
21.502931594848633,1997-07-02
21.99992561340332,1997-07-03
21.867399215698242,1997-07-07
22.331249237060547,1997-07-08
21.801130294799805,1997-07-09
22.16558265686035,1997-07-10
22.231857299804688,1997-07-11
21.99992561340332,1997-07-14
21.76799964904785,1997-07-15
21.502931594848633,1997-07-16
21.602336883544922,1997-07-17
21.271018981933594,1997-07-18
21.271018981933594,1997-07-21
21.99992561340332,1997-07-22
22.662578582763672,1997-07-23
22.72884178161621,1997-07-24
22.5963191986084,1997-07-25
22.56317901611328,1997-07-28
22.463773727416992,1997-07-29
22.99390411376953,1997-07-30
23.391494750976562,1997-07-31
23.027023315429688,1997-08-01
22.96077537536621,1997-08-04
22.79511260986328,1997-08-05
23.358354568481445,1997-08-06
23.358354568481445,1997-08-07
22.89449691772461,1997-08-08
23.060155868530273,1997-08-11
22.927642822265625,1997-08-12
23.027023315429688,1997-08-13
23.060155868530273,1997-08-14
22.231857299804688,1997-08-15
22.132455825805664,1997-08-18
22.39751625061035,1997-08-19
22.56317901611328,1997-08-20
21.93366050720215,1997-08-21
22.16558265686035,1997-08-22
21.900531768798828,1997-08-25
21.93366050720215,1997-08-26
22.496915817260742,1997-08-27
21.76799964904785,1997-08-28
21.858497619628906,1997-08-29
22.257732391357422,1997-09-02
22.191198348999023,1997-09-03
21.99156951904297,1997-09-04
21.858497619628906,1997-09-05
21.292903900146484,1997-09-08
21.12655258178711,1997-09-09
20.660776138305664,1997-09-10
20.793853759765625,1997-09-11
20.92693328857422,1997-09-12
20.86039161682129,1997-09-15
21.02674102783203,1997-09-16
21.193090438842773,1997-09-17
21.15981674194336,1997-09-18
21.060009002685547,1997-09-19
21.259624481201172,1997-09-22
20.760576248168945,1997-09-23
20.494413375854492,1997-09-24
20.39459991455078,1997-09-25
20.760576248168945,1997-09-26
21.292903900146484,1997-09-29
21.292903900146484,1997-09-30
21.925039291381836,1997-10-01
21.825223922729492,1997-10-02
22.091386795043945,1997-10-03
22.091386795043945,1997-10-06
22.324275970458984,1997-10-07
21.825223922729492,1997-10-08
21.95830726623535,1997-10-09
21.89175796508789,1997-10-10
21.858497619628906,1997-10-13
21.925039291381836,1997-10-14
21.75868797302246,1997-10-15
21.55906867980957,1997-10-16
21.42597770690918,1997-10-17
21.326169967651367,1997-10-20
21.492521286010742,1997-10-21
21.326169967651367,1997-10-22
21.725414276123047,1997-10-23
21.292903900146484,1997-10-24
20.361337661743164,1997-10-27
21.75868797302246,1997-10-28
21.259624481201172,1997-10-29
21.193090438842773,1997-10-30
21.193090438842773,1997-10-31
21.825223922729492,1997-11-03
21.492521286010742,1997-11-04
21.359447479248047,1997-11-05
21.3927059173584,1997-11-06
21.193090438842773,1997-11-07
21.060009002685547,1997-11-10
21.12655258178711,1997-11-11
20.727306365966797,1997-11-12
20.727306365966797,1997-11-13
20.793853759765625,1997-11-14
21.15981674194336,1997-11-17
21.292903900146484,1997-11-18
21.592323303222656,1997-11-19
21.725414276123047,1997-11-20
22.091386795043945,1997-11-21
21.791955947875977,1997-11-24
22.058115005493164,1997-11-25
22.191198348999023,1997-11-26
22.29100227355957,1997-11-28
22.570539474487305,1997-12-01
22.971790313720703,1997-12-02
23.07210922241211,1997-12-03
23.105545043945312,1997-12-04
23.00524139404297,1997-12-05
22.67085075378418,1997-12-08
22.838041305541992,1997-12-09
22.63742446899414,1997-12-10
22.43679428100586,1997-12-11
22.470232009887695,1997-12-12
23.00524139404297,1997-12-15
22.93836784362793,1997-12-16
22.971790313720703,1997-12-17
22.470232009887695,1997-12-18
22.503673553466797,1997-12-19
22.77117347717285,1997-12-22
22.93836784362793,1997-12-23
22.77117347717285,1997-12-24
23.406505584716797,1997-12-26
23.707433700561523,1997-12-29
24.075252532958984,1997-12-30
23.94150161743164,1997-12-31
23.740875244140625,1998-01-02
23.57368278503418,1998-01-05
23.54024314880371,1998-01-06
23.473377227783203,1998-01-07
22.904935836791992,1998-01-08
22.236162185668945,1998-01-09
22.369915008544922,1998-01-12
22.67085075378418,1998-01-13
22.87148666381836,1998-01-14
22.5371036529541,1998-01-15
23.138992309570312,1998-01-16
22.77117347717285,1998-01-20
23.138992309570312,1998-01-21
22.804616928100586,1998-01-22
22.704299926757812,1998-01-23
23.07210922241211,1998-01-26
23.33962059020996,1998-01-27
23.439922332763672,1998-01-28
23.673999786376953,1998-01-29
24.008386611938477,1998-01-30
24.509939193725586,1998-02-02
24.81087875366211,1998-02-03
25.245576858520508,1998-02-04
25.279010772705078,1998-02-05
25.680267333984375,1998-02-06
26.516212463378906,1998-02-09
26.583078384399414,1998-02-10
26.282154083251953,1998-02-11
26.41590690612793,1998-02-12
26.41590690612793,1998-02-13
27.285280227661133,1998-02-17
27.452470779418945,1998-02-18
27.71998405456543,1998-02-19
29.024045944213867,1998-02-20
28.388736724853516,1998-02-23
26.81714630126953,1998-02-24
26.716829299926758,1998-02-25
26.349021911621094,1998-02-26
27.017780303955078,1998-02-27
26.86197280883789,1998-03-02
27.365642547607422,1998-03-03
27.432798385620117,1998-03-04
27.298490524291992,1998-03-05
27.768566131591797,1998-03-06
27.634262084960938,1998-03-09
27.869300842285156,1998-03-10
27.802156448364258,1998-03-11
28.037195205688477,1998-03-12
27.56711196899414,1998-03-13
27.600688934326172,1998-03-16
27.73499298095703,1998-03-17
28.00361442565918,1998-03-18
28.07077980041504,1998-03-19
28.13791847229004,1998-03-20
28.339406967163086,1998-03-23
28.44013786315918,1998-03-24
28.641590118408203,1998-03-25
28.37296485900879,1998-03-26
27.93646812438965,1998-03-27
28.205074310302734,1998-03-30
28.6751651763916,1998-03-31
28.977357864379883,1998-04-01
29.548194885253906,1998-04-02
29.044519424438477,1998-04-03
29.010948181152344,1998-04-06
28.708742141723633,1998-04-07
28.80946922302246,1998-04-08
28.977357864379883,1998-04-09
28.641590118408203,1998-04-13
28.742321014404297,1998-04-14
29.34671974182129,1998-04-15
29.34671974182129,1998-04-16
29.6825008392334,1998-04-17
29.7160701751709,1998-04-20
29.41386604309082,1998-04-21
29.010948181152344,1998-04-22
29.34671974182129,1998-04-23
29.514598846435547,1998-04-24
28.205074310302734,1998-04-27
28.07077980041504,1998-04-28
28.205074310302734,1998-04-29
28.13791847229004,1998-04-30
28.205074310302734,1998-05-01
28.60801124572754,1998-05-04
28.339406967163086,1998-05-05
27.768566131591797,1998-05-06
27.298490524291992,1998-05-07
27.56711196899414,1998-05-08
27.365642547607422,1998-05-11
27.298490524291992,1998-05-12
27.499961853027344,1998-05-13
27.701419830322266,1998-05-14
27.02987289428711,1998-05-15
26.7276668548584,1998-05-18
26.7276668548584,1998-05-19
26.92913246154785,1998-05-20
26.996294021606445,1998-05-21
27.432798385620117,1998-05-22
27.365642547607422,1998-05-26
27.1977596282959,1998-05-27
27.533531188964844,1998-05-28
27.83574104309082,1998-05-29
28.21870994567871,1998-06-01
28.724441528320312,1998-06-02
28.117570877075195,1998-06-03
28.016433715820312,1998-06-04
28.623292922973633,1998-06-05
28.96043586730957,1998-06-08
29.331283569335938,1998-06-09
28.69072151184082,1998-06-10
28.117570877075195,1998-06-11
27.84786033630371,1998-06-12
26.701597213745117,1998-06-15
27.072437286376953,1998-06-16
27.20729637145996,1998-06-17
28.050161361694336,1998-06-18
28.083860397338867,1998-06-19
27.83943748474121,1998-06-22
28.286142349243164,1998-06-23
28.319854736328125,1998-06-24
28.657007217407227,1998-06-25
28.623292922973633,1998-06-26
28.454730987548828,1998-06-29
28.9941463470459,1998-06-30
29.668434143066406,1998-07-01
29.533571243286133,1998-07-02
29.870704650878906,1998-07-06
30.30899429321289,1998-07-07
30.578704833984375,1998-07-08
31.320425033569336,1998-07-09
31.3541202545166,1998-07-10
31.151853561401367,1998-07-13
31.724990844726562,1998-07-14
31.18556785583496,1998-07-15
31.11814308166504,1998-07-16
30.713558197021484,1998-07-17
31.11814308166504,1998-07-20
31.859844207763672,1998-07-21
31.994705200195312,1998-07-22
31.691267013549805,1998-07-23
32.02840042114258,1998-07-24
32.77012252807617,1998-07-27
32.432979583740234,1998-07-28
32.331844329833984,1998-07-29
32.36555099487305,1998-07-30
30.983264923095703,1998-07-31
30.814706802368164,1998-08-03
29.870704650878906,1998-08-04
30.37643051147461,1998-08-05
30.47757339477539,1998-08-06
30.578704833984375,1998-08-07
30.814706802368164,1998-08-10
30.78099250793457,1998-08-11
31.3541202545166,1998-08-12
30.37643051147461,1998-08-13
29.466150283813477,1998-08-14
30.41014862060547,1998-08-17
30.814706802368164,1998-08-18
30.78099250793457,1998-08-19
31.3541202545166,1998-08-20
31.151853561401367,1998-08-21
31.691267013549805,1998-08-24
31.758716583251953,1998-08-25
31.657567977905273,1998-08-26
30.005563735961914,1998-08-27
30.072986602783203,1998-08-28
29.06993865966797,1998-08-31
26.937904357910156,1998-09-01
26.024181365966797,1998-09-02
26.22723960876465,1998-09-03
25.482717514038086,1998-09-04
26.396455764770508,1998-09-08
26.565650939941406,1998-09-09
25.719623565673828,1998-09-10
26.058029174804688,1998-09-11
26.531822204589844,1998-09-14
26.80255889892578,1998-09-15
27.614742279052734,1998-09-16
27.276338577270508,1998-09-17
27.276338577270508,1998-09-18
27.276338577270508,1998-09-21
27.851640701293945,1998-09-22
28.494626998901367,1998-09-23
28.02084732055664,1998-09-24
28.088529586791992,1998-09-25
26.870227813720703,1998-09-28
23.384538650512695,1998-09-29
23.655271530151367,1998-09-30
22.640031814575195,1998-10-01
22.301616668701172,1998-10-02
22.436983108520508,1998-10-05
22.572351455688477,1998-10-06
22.775402069091797,1998-10-07
22.809240341186523,1998-10-08
23.756803512573242,1998-10-09
24.907421112060547,1998-10-12
25.55040740966797,1998-10-13
24.433631896972656,1998-10-14
24.839733123779297,1998-10-15
24.399789810180664,1998-10-16
24.26441764831543,1998-10-19
22.707717895507812,1998-10-20
22.53850555419922,1998-10-21
22.673877716064453,1998-10-22
22.1662540435791,1998-10-23
22.741561889648438,1998-10-26
23.55375862121582,1998-10-27
22.3354549407959,1998-10-28
22.13240623474121,1998-10-29
22.436983108520508,1998-10-30
23.41838836669922,1998-11-02
24.365943908691406,1998-11-03
24.704383850097656,1998-11-04
24.738218307495117,1998-11-05
24.670522689819336,1998-11-06
24.19674301147461,1998-11-09
23.2153377532959,1998-11-10
22.87691879272461,1998-11-11
23.350704193115234,1998-11-12
24.467477798461914,1998-11-13
24.670522689819336,1998-11-16
25.04277992248535,1998-11-17
24.97509002685547,1998-11-18
25.07662010192871,1998-11-19
25.07662010192871,1998-11-20
26.261085510253906,1998-11-23
25.95649528503418,1998-11-24
25.95649528503418,1998-11-25
26.024181365966797,1998-11-27
26.08677101135254,1998-11-30
25.950716018676758,1998-12-01
25.032426834106445,1998-12-02
24.28415298461914,1998-12-03
24.18212890625,1998-12-04
24.76033592224121,1998-12-07
24.590267181396484,1998-12-08
24.82835578918457,1998-12-09
24.114107131958008,1998-12-10
24.18212890625,1998-12-11
23.944040298461914,1998-12-14
24.080081939697266,1998-12-15
23.467910766601562,1998-12-16
23.12778091430664,1998-12-17
22.583593368530273,1998-12-18
23.53591537475586,1998-12-21
23.70598030090332,1998-12-22
24.114107131958008,1998-12-23
24.216142654418945,1998-12-24
24.31817054748535,1998-12-28
24.896371841430664,1998-12-29
24.998403549194336,1998-12-30
24.52223777770996,1998-12-31
24.45421028137207,1999-01-04
23.22980499267578,1999-01-05
23.808012008666992,1999-01-06
23.467910766601562,1999-01-07
23.60393524169922,1999-01-08
23.501895904541016,1999-01-11
23.05975914001465,1999-01-12
22.14144515991211,1999-01-13
22.583593368530273,1999-01-14
22.753644943237305,1999-01-15
22.17545509338379,1999-01-19
21.971378326416016,1999-01-20
21.86934471130371,1999-01-21
21.631269454956055,1999-01-22
22.14144515991211,1999-01-25
23.433883666992188,1999-01-26
26.12078285217285,1999-01-27
26.49489974975586,1999-01-28
26.90305519104004,1999-01-29
26.80101203918457,1999-02-01
26.49489974975586,1999-02-02
27.07309913635254,1999-02-03
27.311174392700195,1999-02-04
28.29751205444336,1999-02-05
28.22948455810547,1999-02-08
27.991411209106445,1999-02-09
28.025419235229492,1999-02-10
27.583271026611328,1999-02-11
27.991411209106445,1999-02-12
28.39955711364746,1999-02-16
28.739660263061523,1999-02-17
28.535593032836914,1999-02-18
28.535593032836914,1999-02-19
29.72599983215332,1999-02-22
29.419897079467773,1999-02-23
29.181806564331055,1999-02-24
28.773672103881836,1999-02-25
29.215810775756836,1999-02-26
29.107858657836914,1999-03-01
28.868717193603516,1999-03-02
28.766218185424805,1999-03-03
28.1854305267334,1999-03-04
28.561233520507812,1999-03-05
28.2196102142334,1999-03-08
28.1854305267334,1999-03-09
29.176189422607422,1999-03-10
30.71358871459961,1999-03-11
29.688650131225586,1999-03-12
29.756980895996094,1999-03-15
29.996126174926758,1999-03-16
29.756980895996094,1999-03-17
30.33776092529297,1999-03-18
29.722829818725586,1999-03-19
29.210355758666992,1999-03-22
29.449514389038086,1999-03-23
30.371938705444336,1999-03-24
30.67941665649414,1999-03-25
30.986892700195312,1999-03-26
31.601850509643555,1999-03-29
32.250972747802734,1999-03-30
31.431026458740234,1999-03-31
31.670175552368164,1999-04-01
31.704345703125,1999-04-05
30.95271873474121,1999-04-06
30.986892700195312,1999-04-07
31.157711029052734,1999-04-08
31.499351501464844,1999-04-09
31.9434871673584,1999-04-12
32.045982360839844,1999-04-13
33.58335876464844,1999-04-14
34.437469482421875,1999-04-15
34.26666259765625,1999-04-16
35.872371673583984,1999-04-19
35.25741958618164,1999-04-20
34.57413864135742,1999-04-21
33.61752700805664,1999-04-22
33.344207763671875,1999-04-23
32.216796875,1999-04-26
33.41254425048828,1999-04-27
35.01825714111328,1999-04-28
36.69230270385742,1999-04-29
37.3072509765625,1999-04-30
37.75138854980469,1999-05-03
37.17060089111328,1999-05-04
37.78556823730469,1999-05-05
37.64891052246094,1999-05-06
37.44390106201172,1999-05-07
36.384830474853516,1999-05-10
36.350669860839844,1999-05-11
35.462398529052734,1999-05-12
35.25741958618164,1999-05-13
34.710784912109375,1999-05-14
33.99332046508789,1999-05-17
33.5491943359375,1999-05-18
34.19832992553711,1999-05-19
33.58335876464844,1999-05-20
33.41254425048828,1999-05-21
34.47163009643555,1999-05-24
34.06166076660156,1999-05-25
34.779117584228516,1999-05-26
33.17339324951172,1999-05-27
32.859195709228516,1999-05-28
32.6191291809082,1999-06-01
32.824920654296875,1999-06-02
34.0254020690918,1999-06-03
34.50559616088867,1999-06-04
35.29448699951172,1999-06-07
36.2205924987793,1999-06-08
35.22589874267578,1999-06-09
35.32880401611328,1999-06-10
34.2655029296875,1999-06-11
34.88290786743164,1999-06-14
34.2998046875,1999-06-15
34.57419967651367,1999-06-16
34.60849380493164,1999-06-17
34.60849380493164,1999-06-18
34.2998046875,1999-06-21
34.402713775634766,1999-06-22
34.57419967651367,1999-06-23
33.99110794067383,1999-06-24
33.54520797729492,1999-06-25
33.476600646972656,1999-06-28
33.44230651855469,1999-06-29
33.13359069824219,1999-06-30
33.476600646972656,1999-07-01
33.92250061035156,1999-07-02
33.99110794067383,1999-07-06
34.162601470947266,1999-07-07
34.1968994140625,1999-07-08
34.60849380493164,1999-07-09
34.60849380493164,1999-07-12
34.57419967651367,1999-07-13
34.91720962524414,1999-07-14
34.2655029296875,1999-07-15
34.50559616088867,1999-07-16
34.50559616088867,1999-07-19
33.853904724121094,1999-07-20
34.402713775634766,1999-07-21
35.08869171142578,1999-07-22
34.64280700683594,1999-07-23
34.57419967651367,1999-07-26
34.745704650878906,1999-07-27
34.12828826904297,1999-07-28
33.750999450683594,1999-07-29
33.682395935058594,1999-07-30
33.81962203979492,1999-08-02
34.162601470947266,1999-08-03
34.162601470947266,1999-08-04
34.05970001220703,1999-08-05
33.06501770019531,1999-08-06
33.030723571777344,1999-08-09
31.898818969726562,1999-08-10
31.830223083496094,1999-08-11
31.04132843017578,1999-08-12
31.00702667236328,1999-08-13
31.487211227416992,1999-08-16
32.036006927490234,1999-08-17
31.624418258666992,1999-08-18
31.418617248535156,1999-08-19
31.65871810913086,1999-08-20
31.487211227416992,1999-08-23
31.178518295288086,1999-08-24
30.766918182373047,1999-08-25
30.93842315673828,1999-08-26
30.38962745666504,1999-08-27
29.626235961914062,1999-08-30
30.246307373046875,1999-08-31
30.831954956054688,1999-09-01
30.418550491333008,1999-09-02
31.417585372924805,1999-09-03
31.69317054748535,1999-09-07
31.1075439453125,1999-09-08
31.03864288330078,1999-09-09
31.89985466003418,1999-09-10
32.07212829589844,1999-09-13
30.969764709472656,1999-09-14
30.521913528442383,1999-09-15
30.728607177734375,1999-09-16
30.76307487487793,1999-09-17
30.521913528442383,1999-09-20
29.9018497467041,1999-09-21
29.59177589416504,1999-09-22
29.109493255615234,1999-09-23
29.59177589416504,1999-09-24
29.350635528564453,1999-09-27
29.143945693969727,1999-09-28
28.86834716796875,1999-09-29
29.075054168701172,1999-09-30
28.765010833740234,1999-10-01
29.143945693969727,1999-10-04
29.59177589416504,1999-10-05
29.45398712158203,1999-10-06
30.10852813720703,1999-10-07
30.2807674407959,1999-10-08
30.177413940429688,1999-10-11
29.764034271240234,1999-10-12
29.488449096679688,1999-10-13
29.488449096679688,1999-10-14
28.558313369750977,1999-10-15
29.419536590576172,1999-10-18
29.798477172851562,1999-10-19
30.625261306762695,1999-10-20
30.556364059448242,1999-10-21
31.383142471313477,1999-10-22
31.48647689819336,1999-10-25
30.590797424316406,1999-10-26
32.03767013549805,1999-10-27
32.55439758300781,1999-10-28
34.44911575317383,1999-10-29
33.58787536621094,1999-11-01
33.58787536621094,1999-11-02
34.00126266479492,1999-11-03
33.691226959228516,1999-11-04
34.6213493347168,1999-11-05
34.5869026184082,1999-11-08
33.93235778808594,1999-11-09
33.691226959228516,1999-11-10
34.345760345458984,1999-11-11
34.414669036865234,1999-11-12
34.51801300048828,1999-11-15
34.17351531982422,1999-11-16
34.17351531982422,1999-11-17
34.82805252075195,1999-11-18
34.035709381103516,1999-11-19
33.450077056884766,1999-11-22
33.174503326416016,1999-11-23
32.93334197998047,1999-11-24
32.864437103271484,1999-11-26
32.66789627075195,1999-11-29
32.87552261352539,1999-11-30
32.564064025878906,1999-12-01
32.84092330932617,1999-12-02
32.94472885131836,1999-12-03
32.63328170776367,1999-12-06
32.52946853637695,1999-12-07
32.52946853637695,1999-12-08
32.87552261352539,1999-12-09
34.15592575073242,1999-12-10
34.08671569824219,1999-12-13
34.709632873535156,1999-12-14
35.332542419433594,1999-12-15
35.955448150634766,1999-12-16
37.5819091796875,1999-12-17
37.54730224609375,1999-12-20
37.616519927978516,1999-12-21
38.066383361816406,1999-12-22
37.8587760925293,1999-12-23
38.3432502746582,1999-12-27
38.79310989379883,1999-12-28
39.79671096801758,1999-12-29
39.7620849609375,1999-12-30
40.350399017333984,1999-12-31
39.51985549926758,2000-01-03
39.00074768066406,2000-01-04
40.28117370605469,2000-01-05
41.70001220703125,2000-01-06
41.838436126708984,2000-01-07
43.18804931640625,2000-01-10
42.945823669433594,2000-01-11
42.56514358520508,2000-01-12
42.21908950805664,2000-01-13
42.35751724243164,2000-01-14
41.49237060546875,2000-01-18
38.03178024291992,2000-01-19
36.820587158203125,2000-01-20
38.48165512084961,2000-01-21
37.27045822143555,2000-01-24
37.7895393371582,2000-01-25
38.135616302490234,2000-01-26
37.893375396728516,2000-01-27
36.820587158203125,2000-01-28
37.512699127197266,2000-01-31
37.13204574584961,2000-02-01
36.889793395996094,2000-02-02
36.57834243774414,2000-02-03
37.16664505004883,2000-02-04
36.43993377685547,2000-02-07
36.40531921386719,2000-02-08
35.78242874145508,2000-02-09
35.99004364013672,2000-02-10
35.12491226196289,2000-02-11
36.37071228027344,2000-02-14
37.37428283691406,2000-02-15
36.37071228027344,2000-02-16
37.062828063964844,2000-02-17
35.02109146118164,2000-02-18
35.81703186035156,2000-02-22
35.71321487426758,2000-02-23
34.259761810302734,2000-02-24
33.63684844970703,2000-02-25
33.33513259887695,2000-02-28
33.752254486083984,2000-02-29
32.639930725097656,2000-03-01
33.439395904541016,2000-03-02
35.2469482421875,2000-03-03
32.500877380371094,2000-03-06
30.76287269592285,2000-03-07
31.90994644165039,2000-03-08
33.19609451293945,2000-03-09
33.647979736328125,2000-03-10
32.778968811035156,2000-03-13
32.292320251464844,2000-03-14
34.93411636352539,2000-03-15
37.64539337158203,2000-03-16
35.21218490600586,2000-03-17
35.594539642333984,2000-03-20
35.594539642333984,2000-03-21
34.551727294921875,2000-03-22
35.907386779785156,2000-03-23
33.717498779296875,2000-03-24
32.500877380371094,2000-03-27
31.944719314575195,2000-03-28
32.778968811035156,2000-03-29
33.891300201416016,2000-03-30
33.96082305908203,2000-03-31
33.05704879760742,2000-04-03
33.02229309082031,2000-04-04
32.46611785888672,2000-04-05
32.327083587646484,2000-04-06
32.11852264404297,2000-04-07
33.23085021972656,2000-04-10
35.45551681518555,2000-04-11
36.8111572265625,2000-04-12
37.471595764160156,2000-04-13
34.03034973144531,2000-04-14
34.69077682495117,2000-04-17
34.48222351074219,2000-04-18
33.717498779296875,2000-04-19
34.82981872558594,2000-04-20
33.5436897277832,2000-04-24
35.28171920776367,2000-04-25
35.9769172668457,2000-04-26
36.25498962402344,2000-04-27
36.498313903808594,2000-04-28
36.5330810546875,2000-05-01
36.567848205566406,2000-05-02
36.5330810546875,2000-05-03
37.22827911376953,2000-05-04
37.40208053588867,2000-05-05
36.8111572265625,2000-05-08
36.498313903808594,2000-05-09
36.77640151977539,2000-05-10
37.471595764160156,2000-05-11
36.3940315246582,2000-05-12
36.9849739074707,2000-05-15
37.05447769165039,2000-05-16
36.9849739074707,2000-05-17
36.1159553527832,2000-05-18
35.559791564941406,2000-05-19
35.00363540649414,2000-05-22
34.79507064819336,2000-05-23
35.9769172668457,2000-05-24
34.23890686035156,2000-05-25
34.864585876464844,2000-05-26
35.42075729370117,2000-05-30
34.065093994140625,2000-05-31
34.93411636352539,2000-06-01
35.42075729370117,2000-06-02
35.64137268066406,2000-06-05
35.292293548583984,2000-06-06
35.50172805786133,2000-06-07
35.047916412353516,2000-06-08
35.292293548583984,2000-06-09
35.18755340576172,2000-06-12
35.25737380981445,2000-06-13
36.40934753417969,2000-06-14
36.095176696777344,2000-06-15
37.351863861083984,2000-06-16
37.70094680786133,2000-06-19
36.89805603027344,2000-06-20
37.0377082824707,2000-06-21
36.68861770629883,2000-06-22
37.10749435424805,2000-06-23
37.21223831176758,2000-06-26
38.92274856567383,2000-06-27
37.9104118347168,2000-06-28
37.38677978515625,2000-06-29
37.49150848388672,2000-06-30
38.60858154296875,2000-07-03
38.18968200683594,2000-07-05
37.38677978515625,2000-07-06
36.304630279541016,2000-07-07
35.990447998046875,2000-07-10
36.304630279541016,2000-07-11
36.269718170166016,2000-07-12
37.770774841308594,2000-07-13
36.65370559692383,2000-07-14
35.65882110595703,2000-07-17
35.64137268066406,2000-07-18
36.02536392211914,2000-07-19
36.06026077270508,2000-07-20
36.479164123535156,2000-07-21
36.095176696777344,2000-07-24
34.594120025634766,2000-07-25
29.63714027404785,2000-07-26
30.125873565673828,2000-07-27
31.10328483581543,2000-07-28
30.3004093170166,2000-07-31
30.195667266845703,2000-08-01
30.998567581176758,2000-08-02
30.056034088134766,2000-08-03
30.26548194885254,2000-08-04
31.62691879272461,2000-08-07
31.975997924804688,2000-08-08
31.801456451416016,2000-08-09
31.836380004882812,2000-08-10
32.77889633178711,2000-08-11
32.77889633178711,2000-08-14
32.359989166259766,2000-08-15
32.29018020629883,2000-08-16
32.604339599609375,2000-08-17
31.76653480529785,2000-08-18
30.963665008544922,2000-08-21
30.998567581176758,2000-08-22
30.754209518432617,2000-08-23
30.928747177124023,2000-08-24
30.928747177124023,2000-08-25
30.858936309814453,2000-08-28
30.57965850830078,2000-08-29
30.335309982299805,2000-08-30
30.195667266845703,2000-08-31
29.680648803710938,2000-09-01
29.856075286865234,2000-09-05
29.119306564331055,2000-09-06
27.961549758911133,2000-09-07
27.22480010986328,2000-09-08
26.593307495117188,2000-09-11
26.803796768188477,2000-09-12
26.593307495117188,2000-09-13
