AMT,Date
39.780460357666016,2010-12-14
39.53596878051758,2010-12-15
39.42555618286133,2010-12-16
39.12584686279297,2010-12-17
40.26154327392578,2010-12-20
40.00128173828125,2010-12-21
40.056480407714844,2010-12-22
39.851436614990234,2010-12-23
40.095924377441406,2010-12-27
40.166900634765625,2010-12-28
40.36405563354492,2010-12-29
40.592777252197266,2010-12-30
40.72684097290039,2010-12-31
40.718971252441406,2011-01-03
40.592777252197266,2011-01-04
40.03281784057617,2011-01-05
39.92241668701172,2011-01-06
39.8277587890625,2011-01-07
39.75680160522461,2011-01-10
39.80410385131836,2011-01-11
39.985496520996094,2011-01-12
40.024940490722656,2011-01-13
39.31513595581055,2011-01-14
39.03120422363281,2011-01-18
38.786720275878906,2011-01-19
39.685813903808594,2011-01-20
39.843544006347656,2011-01-21
40.22999572753906,2011-01-24
40.51390838623047,2011-01-25
40.96345520019531,2011-01-26
41.01078414916992,2011-01-27
40.47447204589844,2011-01-28
40.111690521240234,2011-01-31
40.837257385253906,2011-02-01
40.93979263305664,2011-02-02
41.54706954956055,2011-02-03
42.2647590637207,2011-02-04
42.31996154785156,2011-02-07
42.80893325805664,2011-02-08
43.053436279296875,2011-02-09
43.37678146362305,2011-02-10
44.74117660522461,2011-02-11
44.17332458496094,2011-02-14
44.01561737060547,2011-02-15
43.865753173828125,2011-02-16
43.100738525390625,2011-02-17
42.793174743652344,2011-02-18
41.78367614746094,2011-02-22
40.892478942871094,2011-02-23
41.68113708496094,2011-02-24
42.398826599121094,2011-02-25
42.55656433105469,2011-02-28
41.578617095947266,2011-03-01
41.23160171508789,2011-03-02
42.05971908569336,2011-03-03
41.854652404785156,2011-03-04
41.8625373840332,2011-03-07
41.105411529541016,2011-03-08
41.160621643066406,2011-03-09
40.048583984375,2011-03-10
40.0722541809082,2011-03-11
39.60694885253906,2011-03-14
39.44921112060547,2011-03-15
39.780460357666016,2011-03-16
40.2536506652832,2011-03-17
39.92241668701172,2011-03-18
36.75985336303711,2011-03-21
38.42393493652344,2011-03-22
39.01542282104492,2011-03-23
38.69997024536133,2011-03-24
39.149513244628906,2011-03-25
39.43343734741211,2011-03-28
39.83565902709961,2011-03-29
40.80570983886719,2011-03-30
40.868812561035156,2011-03-31
41.271026611328125,2011-04-01
40.987125396728516,2011-04-04
40.01704788208008,2011-04-05
40.14323425292969,2011-04-06
40.040706634521484,2011-04-07
39.65426254272461,2011-04-08
39.53596878051758,2011-04-11
39.14162826538086,2011-04-12
39.71736145019531,2011-04-13
39.57540512084961,2011-04-14
39.890872955322266,2011-04-15
39.08640670776367,2011-04-18
39.05487823486328,2011-04-19
40.26154327392578,2011-04-20
40.46659469604492,2011-04-21
40.26154327392578,2011-04-25
40.84514617919922,2011-04-26
41.696903228759766,2011-04-27
41.310462951660156,2011-04-28
41.255271911621094,2011-04-29
40.647987365722656,2011-05-02
41.42088317871094,2011-05-03
40.80570983886719,2011-05-04
41.76789474487305,2011-05-05
41.3341178894043,2011-05-06
41.854652404785156,2011-05-09
42.3436279296875,2011-05-10
42.20956039428711,2011-05-11
42.0439338684082,2011-05-12
41.75213623046875,2011-05-13
41.40510177612305,2011-05-16
41.168514251708984,2011-05-17
41.136966705322266,2011-05-18
41.073875427246094,2011-05-19
42.30418014526367,2011-05-20
41.91774368286133,2011-05-23
42.69853210449219,2011-05-24
42.82472610473633,2011-05-25
43.55028533935547,2011-05-26
43.30580139160156,2011-05-27
43.75532913208008,2011-05-31
42.690643310546875,2011-06-01
42.88779830932617,2011-06-02
40.387725830078125,2011-06-03
40.82937240600586,2011-06-06
40.45081329345703,2011-06-07
39.551734924316406,2011-06-08
39.31513595581055,2011-06-09
39.43343734741211,2011-06-10
39.5044059753418,2011-06-13
39.99338912963867,2011-06-14
40.00128173828125,2011-06-15
39.528076171875,2011-06-16
39.59116744995117,2011-06-17
39.969730377197266,2011-06-20
40.837257385253906,2011-06-21
40.96345520019531,2011-06-22
41.397216796875,2011-06-23
40.8136100769043,2011-06-24
40.900360107421875,2011-06-27
41.01078414916992,2011-06-28
41.22370147705078,2011-06-29
41.271026611328125,2011-06-30
42.80893325805664,2011-07-01
42.2647590637207,2011-07-05
42.383060455322266,2011-07-06
42.33574676513672,2011-07-07
42.17798614501953,2011-07-08
41.84675216674805,2011-07-11
41.72845458984375,2011-07-12
41.89409255981445,2011-07-13
41.263145446777344,2011-07-14
41.980831146240234,2011-07-15
41.184268951416016,2011-07-18
41.72845458984375,2011-07-19
41.42088317871094,2011-07-20
41.854652404785156,2011-07-21
42.051815032958984,2011-07-22
41.60227584838867,2011-07-25
41.59437561035156,2011-07-26
40.39561462402344,2011-07-27
41.48397445678711,2011-07-28
41.42876434326172,2011-07-29
41.40510177612305,2011-08-01
39.8277587890625,2011-08-02
42.327850341796875,2011-08-03
40.22999572753906,2011-08-04
39.41767883300781,2011-08-05
36.55479431152344,2011-08-08
38.80250549316406,2011-08-09
37.3592414855957,2011-08-10
38.92079544067383,2011-08-11
39.59116744995117,2011-08-12
40.600669860839844,2011-08-15
40.245765686035156,2011-08-16
40.10380172729492,2011-08-17
38.13213348388672,2011-08-18
38.510704040527344,2011-08-19
38.573795318603516,2011-08-22
40.03281784057617,2011-08-23
40.6164436340332,2011-08-24
39.83565902709961,2011-08-25
40.900360107421875,2011-08-26
41.2000617980957,2011-08-29
41.95720291137695,2011-08-30
42.477691650390625,2011-08-31
42.793174743652344,2011-09-01
41.90985107421875,2011-09-02
41.83888244628906,2011-09-06
42.193782806396484,2011-09-07
42.122798919677734,2011-09-08
41.310462951660156,2011-09-09
41.24737548828125,2011-09-12
41.72057342529297,2011-09-13
42.71430969238281,2011-09-14
43.266357421875,2011-09-15
43.29792022705078,2011-09-16
43.54241180419922,2011-09-19
43.49508285522461,2011-09-20
42.6669807434082,2011-09-21
41.24737548828125,2011-09-22
41.23948287963867,2011-09-23
42.193782806396484,2011-09-26
43.04553985595703,2011-09-27
42.55656433105469,2011-09-28
42.2647590637207,2011-09-29
42.43037414550781,2011-09-30
41.68903350830078,2011-10-03
42.59598159790039,2011-10-04
43.424102783203125,2011-10-05
43.84209060668945,2011-10-06
43.321563720703125,2011-10-07
44.102359771728516,2011-10-10
43.589717864990234,2011-10-11
43.71590042114258,2011-10-12
43.49508285522461,2011-10-13
44.0313606262207,2011-10-14
43.43199920654297,2011-10-17
43.90517044067383,2011-10-18
43.36888885498047,2011-10-19
43.41621017456055,2011-10-20
44.4336051940918,2011-10-21
45.14339065551758,2011-10-24
44.12602233886719,2011-10-25
43.873634338378906,2011-10-26
44.78849792480469,2011-10-27
44.41782760620117,2011-10-28
43.45563888549805,2011-10-31
44.891021728515625,2011-11-01
44.71752166748047,2011-11-02
45.28535842895508,2011-11-03
45.679683685302734,2011-11-04
46.0030403137207,2011-11-07
46.026710510253906,2011-11-08
45.0960693359375,2011-11-09
44.66230392456055,2011-11-10
45.88474655151367,2011-11-11
45.2380485534668,2011-11-14
46.06614685058594,2011-11-15
45.088191986083984,2011-11-16
44.898921966552734,2011-11-17
44.76484298706055,2011-11-18
44.086585998535156,2011-11-21
44.16545867919922,2011-11-22
43.70802307128906,2011-11-23
43.94462966918945,2011-11-25
44.59922790527344,2011-11-28
45.537723541259766,2011-11-29
46.53145217895508,2011-11-30
46.21598815917969,2011-12-01
46.59455490112305,2011-12-02
46.63398361206055,2011-12-05
46.72074508666992,2011-12-06
46.7680549621582,2011-12-07
45.87158203125,2011-12-08
46.482444763183594,2011-12-09
46.133365631103516,2011-12-12
46.11751174926758,2011-12-13
46.006439208984375,2011-12-14
46.6490478515625,2011-12-15
46.918800354003906,2011-12-16
45.36381530761719,2011-12-19
47.44240188598633,2011-12-20
47.117130279541016,2011-12-21
47.593135833740234,2011-12-22
47.95015335083008,2011-12-23
48.156410217285156,2011-12-27
47.65660858154297,2011-12-28
48.06915283203125,2011-12-29
47.609004974365234,2011-12-30
46.656982421875,2012-01-03
47.33134078979492,2012-01-04
47.87874221801758,2012-01-05
47.79941940307617,2012-01-06
47.93427276611328,2012-01-09
48.64036560058594,2012-01-10
49.3861198425293,2012-01-11
49.5447883605957,2012-01-12
49.441654205322266,2012-01-13
49.05291748046875,2012-01-17
49.52097702026367,2012-01-18
49.34644317626953,2012-01-19
48.79903030395508,2012-01-20
49.03703689575195,2012-01-23
49.5606575012207,2012-01-24
49.95731735229492,2012-01-25
49.306766510009766,2012-01-26
49.98905944824219,2012-01-27
49.87007141113281,2012-01-30
50.385738372802734,2012-01-31
50.25879669189453,2012-02-01
50.1635856628418,2012-02-02
50.27466583251953,2012-02-03
50.08426284790039,2012-02-06
50.27466583251953,2012-02-07
50.65547561645508,2012-02-08
50.60786819458008,2012-02-09
50.21120071411133,2012-02-10
50.78241729736328,2012-02-13
51.07596206665039,2012-02-14
50.41746520996094,2012-02-15
49.632049560546875,2012-02-16
49.58445358276367,2012-02-17
49.97319412231445,2012-02-21
50.18739700317383,2012-02-22
50.70308303833008,2012-02-23
50.90142059326172,2012-02-24
50.060455322265625,2012-02-27
49.40198516845703,2012-02-28
49.64791488647461,2012-02-29
50.01285171508789,2012-03-01
49.65585708618164,2012-03-02
49.89387130737305,2012-03-05
49.33058166503906,2012-03-06
49.33058166503906,2012-03-07
49.53684616088867,2012-03-08
49.362308502197266,2012-03-09
49.187767028808594,2012-03-12
49.108436584472656,2012-03-13
49.949398040771484,2012-03-14
50.11599349975586,2012-03-15
50.25086212158203,2012-03-16
50.65547561645508,2012-03-19
49.92560577392578,2012-03-20
49.53684616088867,2012-03-21
49.171897888183594,2012-03-22
48.98942947387695,2012-03-23
49.40198516845703,2012-03-26
49.26710891723633,2012-03-27
49.394046783447266,2012-03-28
49.48925018310547,2012-03-29
49.99699020385742,2012-03-30
50.78241729736328,2012-04-02
50.171512603759766,2012-04-03
49.70345687866211,2012-04-04
50.30641174316406,2012-04-05
49.59001922607422,2012-04-09
49.048736572265625,2012-04-10
50.21883773803711,2012-04-11
50.79194641113281,2012-04-12
50.274559020996094,2012-04-13
50.72031784057617,2012-04-16
51.2297477722168,2012-04-17
51.02279281616211,2012-04-18
50.82379913330078,2012-04-19
50.94319534301758,2012-04-20
50.250675201416016,2012-04-23
50.56907653808594,2012-04-24
51.5322151184082,2012-04-25
51.62773132324219,2012-04-26
51.81876754760742,2012-04-27
52.20085144042969,2012-04-30
52.08145523071289,2012-05-01
52.471492767333984,2012-05-02
53.3709602355957,2012-05-03
52.8853874206543,2012-05-04
53.530155181884766,2012-05-07
53.92812728881836,2012-05-08
53.33115005493164,2012-05-09
53.76097869873047,2012-05-10
53.82466506958008,2012-05-11
53.490333557128906,2012-05-14
53.94405746459961,2012-05-15
53.187870025634766,2012-05-16
51.579986572265625,2012-05-17
51.277496337890625,2012-05-18
52.14513397216797,2012-05-21
51.794898986816406,2012-05-22
51.882450103759766,2012-05-23
52.4157600402832,2012-05-24
52.336181640625,2012-05-25
52.781917572021484,2012-05-29
51.89040756225586,2012-05-30
51.6436653137207,2012-05-31
50.266605377197266,2012-06-01
50.21883773803711,2012-06-04
51.01484680175781,2012-06-05
52.36801528930664,2012-06-06
52.00980758666992,2012-06-07
52.77396774291992,2012-06-08
52.24861526489258,2012-06-11
52.8455924987793,2012-06-12
52.71027374267578,2012-06-13
53.490333557128906,2012-06-14
53.936100006103516,2012-06-15
54.620635986328125,2012-06-18
54.915157318115234,2012-06-19
54.50125503540039,2012-06-20
53.43462371826172,2012-06-21
54.01569747924805,2012-06-22
53.61770248413086,2012-06-25
54.5649299621582,2012-06-26
55.42459487915039,2012-06-27
55.64019775390625,2012-06-28
55.82386779785156,2012-06-29
57.0934944152832,2012-07-02
57.037601470947266,2012-07-03
56.86992263793945,2012-07-05
56.526546478271484,2012-07-06
57.349002838134766,2012-07-09
55.81586456298828,2012-07-10
56.055416107177734,2012-07-11
56.76609420776367,2012-07-12
57.612510681152344,2012-07-13
57.71633529663086,2012-07-16
58.31521224975586,2012-07-17
55.97557830810547,2012-07-18
56.31092834472656,2012-07-19
56.63035202026367,2012-07-20
55.847808837890625,2012-07-23
55.2089958190918,2012-07-24
55.304832458496094,2012-07-25
56.718177795410156,2012-07-26
57.75624084472656,2012-07-27
57.580589294433594,2012-07-30
57.74026870727539,2012-07-31
57.14138412475586,2012-08-01
57.64445495605469,2012-08-02
58.347137451171875,2012-08-03
57.8919792175293,2012-08-06
56.31092834472656,2012-08-07
55.92764663696289,2012-08-08
56.11930847167969,2012-08-09
56.30295944213867,2012-08-10
56.861907958984375,2012-08-13
56.9976692199707,2012-08-14
56.85393524169922,2012-08-15
56.73414993286133,2012-08-16
56.86992263793945,2012-08-17
56.941768646240234,2012-08-20
56.03145980834961,2012-08-21
55.791900634765625,2012-08-22
55.2649040222168,2012-08-23
55.44856262207031,2012-08-24
55.4964599609375,2012-08-27
55.488494873046875,2012-08-28
55.69608688354492,2012-08-29
55.99153518676758,2012-08-30
56.21512222290039,2012-08-31
56.51856231689453,2012-09-04
56.64631271362305,2012-09-05
57.20527267456055,2012-09-06
57.42886734008789,2012-09-07
57.013633728027344,2012-09-10
57.28514099121094,2012-09-11
57.45280838012695,2012-09-12
58.12358856201172,2012-09-13
56.98169708251953,2012-09-14
56.845943450927734,2012-09-17
56.78205871582031,2012-09-18
56.4227409362793,2012-09-19
56.526546478271484,2012-09-20
56.22310256958008,2012-09-21
56.614376068115234,2012-09-24
55.96757888793945,2012-09-25
56.47064971923828,2012-09-26
56.92728805541992,2012-09-27
57.19165802001953,2012-09-28
56.9352912902832,2012-10-01
57.40796661376953,2012-10-02
58.209068298339844,2012-10-03
57.616249084472656,2012-10-04
58.33725357055664,2012-10-05
58.08888626098633,2012-10-08
57.39192581176758,2012-10-09
58.12092590332031,2012-10-10
57.41596221923828,2012-10-11
57.816505432128906,2012-10-12
60.364070892333984,2012-10-15
59.89141845703125,2012-10-16
59.91544723510742,2012-10-17
60.47622299194336,2012-10-18
59.15437698364258,2012-10-19
58.930057525634766,2012-10-22
58.825923919677734,2012-10-23
58.88200378417969,2012-10-24
58.73780059814453,2012-10-25
58.777854919433594,2012-10-26
60.31599426269531,2012-10-31
59.74721908569336,2012-11-01
59.659095764160156,2012-11-02
59.27452850341797,2012-11-05
59.09828567504883,2012-11-06
60.275936126708984,2012-11-07
59.66710662841797,2012-11-08
59.95549011230469,2012-11-09
59.875404357910156,2012-11-12
59.46683120727539,2012-11-13
58.83393478393555,2012-11-14
57.96070098876953,2012-11-15
59.17041015625,2012-11-16
59.05025100708008,2012-11-19
59.08229446411133,2012-11-20
59.37868118286133,2012-11-21
60.067665100097656,2012-11-23
59.562957763671875,2012-11-26
59.442787170410156,2012-11-27
59.4507942199707,2012-11-28
60.00356674194336,2012-11-29
60.02760314941406,2012-11-30
59.987548828125,2012-12-03
59.94749069213867,2012-12-04
59.77123260498047,2012-12-05
60.067665100097656,2012-12-06
60.44417953491211,2012-12-07
60.1798210144043,2012-12-10
60.25189208984375,2012-12-11
61.03701400756836,2012-12-12
61.149513244628906,2012-12-13
61.61562728881836,2012-12-14
61.80047607421875,2012-12-17
61.7200927734375,2012-12-18
61.18166732788086,2012-12-19
62.08979415893555,2012-12-20
61.69598388671875,2012-12-21
61.88083267211914,2012-12-24
61.31024169921875,2012-12-26
61.31024169921875,2012-12-27
60.98878860473633,2012-12-28
62.097835540771484,2012-12-31
63.528316497802734,2013-01-02
61.977272033691406,2013-01-03
61.92101287841797,2013-01-04
61.84870147705078,2013-01-07
62.097835540771484,2013-01-08
62.46751022338867,2013-01-09
63.22291946411133,2013-01-10
63.31133270263672,2013-01-11
63.24702072143555,2013-01-14
63.74528884887695,2013-01-15
63.24702072143555,2013-01-16
63.38369369506836,2013-01-17
63.76939010620117,2013-01-18
63.68904495239258,2013-01-22
63.46403121948242,2013-01-23
63.99441909790039,2013-01-24
64.21142578125,2013-01-25
63.391700744628906,2013-01-28
63.18273162841797,2013-01-29
61.84066390991211,2013-01-30
61.19774627685547,2013-01-31
61.599544525146484,2013-02-01
61.446868896484375,2013-02-04
61.66386032104492,2013-02-05
61.03699493408203,2013-02-06
60.98878860473633,2013-02-07
61.929073333740234,2013-02-08
61.38258361816406,2013-02-11
60.7476806640625,2013-02-12
59.46988296508789,2013-02-13
59.05202102661133,2013-02-14
60.41819381713867,2013-02-15
59.96816635131836,2013-02-19
59.4296875,2013-02-20
59.2930793762207,2013-02-21
59.88778305053711,2013-02-22
59.1966667175293,2013-02-25
60.683414459228516,2013-02-26
62.20227813720703,2013-02-27
62.363037109375,2013-02-28
62.7889518737793,2013-03-01
63.375633239746094,2013-03-04
63.20684814453125,2013-03-05
62.28266143798828,2013-03-06
62.33088302612305,2013-03-07
61.993343353271484,2013-03-08
61.80047607421875,2013-03-11
61.10129928588867,2013-03-12
61.17361831665039,2013-03-13
61.40672302246094,2013-03-14
60.72359085083008,2013-03-15
60.31371307373047,2013-03-18
59.89582443237305,2013-03-19
60.530723571777344,2013-03-20
61.31024169921875,2013-03-21
61.66386032104492,2013-03-22
61.2861442565918,2013-03-25
60.98878860473633,2013-03-26
61.76832580566406,2013-03-27
61.8165397644043,2013-03-28
62.48357391357422,2013-04-01
63.271141052246094,2013-04-02
62.70054626464844,2013-04-03
63.15059280395508,2013-04-04
62.539817810058594,2013-04-05
63.700965881347656,2013-04-08
63.93478775024414,2013-04-09
64.40247344970703,2013-04-10
64.76532745361328,2013-04-11
65.04753112792969,2013-04-12
64.04767608642578,2013-04-15
64.9830551147461,2013-04-16
64.32991027832031,2013-04-17
64.5556640625,2013-04-18
65.3539810180664,2013-04-19
65.32976531982422,2013-04-22
66.03934478759766,2013-04-23
65.31362915039062,2013-04-24
67.60364532470703,2013-04-25
66.90213775634766,2013-04-26
66.95858001708984,2013-04-29
67.72461700439453,2013-04-30
67.67621612548828,2013-05-01
67.61172485351562,2013-05-02
67.37786102294922,2013-05-03
66.99082946777344,2013-05-06
67.36981964111328,2013-05-07
68.24065399169922,2013-05-08
67.37786102294922,2013-05-09
67.0069580078125,2013-05-10
66.89405059814453,2013-05-13
67.51496124267578,2013-05-14
67.99876403808594,2013-05-15
67.09562683105469,2013-05-16
68.09553527832031,2013-05-17
67.66815948486328,2013-05-20
68.24870300292969,2013-05-21
66.25704956054688,2013-05-22
65.78131866455078,2013-05-23
65.89420318603516,2013-05-24
65.71680450439453,2013-05-28
64.05573272705078,2013-05-29
63.51548767089844,2013-05-30
62.765594482421875,2013-05-31
62.42694091796875,2013-06-03
61.789920806884766,2013-06-04
61.17711639404297,2013-06-05
63.28165054321289,2013-06-06
63.51548767089844,2013-06-07
61.644779205322266,2013-06-10
61.13681411743164,2013-06-11
60.153053283691406,2013-06-12
61.893001556396484,2013-06-13
62.58086013793945,2013-06-14
62.24907684326172,2013-06-17
62.54850769042969,2013-06-18
60.242088317871094,2013-06-19
57.00498580932617,2013-06-20
58.25935363769531,2013-06-21
57.531028747558594,2013-06-24
58.99580383300781,2013-06-25
59.7484245300293,2013-06-26
60.072120666503906,2013-06-27
59.21430206298828,2013-06-28
58.275543212890625,2013-07-01
58.4050407409668,2013-07-02
58.574974060058594,2013-07-03
58.000404357910156,2013-07-05
58.30790710449219,2013-07-08
58.96342086791992,2013-07-09
61.29412841796875,2013-07-10
62.49993896484375,2013-07-11
62.99357986450195,2013-07-12
61.6340217590332,2013-07-15
60.460575103759766,2013-07-16
59.78077697753906,2013-07-17
60.242088317871094,2013-07-18
60.80049133300781,2013-07-19
60.14496612548828,2013-07-22
60.492942810058594,2013-07-23
59.83746337890625,2013-07-24
58.5183219909668,2013-07-25
58.736839294433594,2013-07-26
58.607322692871094,2013-07-29
58.809654235839844,2013-07-30
57.28824996948242,2013-07-31
57.684776306152344,2013-08-01
57.05356216430664,2013-08-02
57.40963363647461,2013-08-05
56.867435455322266,2013-08-06
55.912471771240234,2013-08-07
55.8315544128418,2013-08-08
56.77840042114258,2013-08-09
56.37377166748047,2013-08-12
56.066253662109375,2013-08-13
56.406124114990234,2013-08-14
56.22809600830078,2013-08-15
55.499752044677734,2013-08-16
55.32171630859375,2013-08-19
56.147151947021484,2013-08-20
55.86391830444336,2013-08-21
55.74253463745117,2013-08-22
56.69748306274414,2013-08-23
56.600364685058594,2013-08-26
56.69748306274414,2013-08-27
55.912471771240234,2013-08-28
56.39804458618164,2013-08-29
56.236209869384766,2013-08-30
56.025794982910156,2013-09-03
56.033870697021484,2013-09-04
55.6373291015625,2013-09-05
58.19462966918945,2013-09-06
60.09640884399414,2013-09-09
60.355384826660156,2013-09-10
60.71145248413086,2013-09-11
59.98309326171875,2013-09-12
59.65129470825195,2013-09-13
60.1044921875,2013-09-16
59.821266174316406,2013-09-17
61.30220031738281,2013-09-18
60.774234771728516,2013-09-19
60.043209075927734,2013-09-20
59.263397216796875,2013-09-23
59.17406463623047,2013-09-24
59.921348571777344,2013-09-25
60.619903564453125,2013-09-26
60.53057861328125,2013-09-27
60.213768005371094,2013-09-30
60.156925201416016,2013-10-01
60.10004806518555,2013-10-02
59.645172119140625,2013-10-03
59.044105529785156,2013-10-04
59.32027816772461,2013-10-07
58.394283294677734,2013-10-08
58.17496109008789,2013-10-09
59.775142669677734,2013-10-10
60.4655876159668,2013-10-11
60.628028869628906,2013-10-14
60.70114517211914,2013-10-15
62.64246368408203,2013-10-16
64.44571685791016,2013-10-17
64.17768859863281,2013-10-18
64.58380126953125,2013-10-21
65.08740234375,2013-10-22
64.16954803466797,2013-10-23
65.29046630859375,2013-10-24
65.64787292480469,2013-10-25
65.22551727294922,2013-10-28
65.21736907958984,2013-10-29
65.54228973388672,2013-10-30
64.4538345336914,2013-10-31
64.47010040283203,2013-11-01
64.16954803466797,2013-11-04
63.844642639160156,2013-11-05
64.60002136230469,2013-11-06
63.98272705078125,2013-11-07
63.18671798706055,2013-11-08
62.9105110168457,2013-11-11
63.32477569580078,2013-11-12
63.495365142822266,2013-11-13
64.25078582763672,2013-11-14
64.39698791503906,2013-11-15
63.82027816772461,2013-11-18
63.4384880065918,2013-11-19
63.462852478027344,2013-11-20
63.02423858642578,2013-11-21
62.772438049316406,2013-11-22
62.54499053955078,2013-11-25
63.38166046142578,2013-11-26
63.65778732299805,2013-11-27
63.17045211791992,2013-11-29
63.527854919433594,2013-12-02
63.12172317504883,2013-12-03
62.894283294677734,2013-12-04
63.154212951660156,2013-12-05
63.42224884033203,2013-12-06
64.0395736694336,2013-12-09
64.34012603759766,2013-12-10
63.20292282104492,2013-12-11
62.526241302490234,2013-12-12
62.583316802978516,2013-12-13
62.037044525146484,2013-12-16
62.28163528442383,2013-12-17
63.77366638183594,2013-12-18
63.68396759033203,2013-12-19
63.55351257324219,2013-12-20
63.93670654296875,2013-12-23
64.17317962646484,2013-12-24
64.27914428710938,2013-12-26
64.26282501220703,2013-12-27
65.06183624267578,2013-12-30
65.07816314697266,2013-12-31
64.7764892578125,2014-01-02
64.96400451660156,2014-01-03
65.37983703613281,2014-01-06
66.28482055664062,2014-01-07
66.8066177368164,2014-01-08
66.93707275390625,2014-01-09
67.37730407714844,2014-01-10
66.96971130371094,2014-01-13
67.39364624023438,2014-01-14
67.88285064697266,2014-01-15
67.8909683227539,2014-01-16
67.79314422607422,2014-01-17
68.18450927734375,2014-01-21
68.01327514648438,2014-01-22
67.89912414550781,2014-01-23
64.91510772705078,2014-01-24
64.6134262084961,2014-01-27
65.68146514892578,2014-01-28
64.86619567871094,2014-01-29
66.18699645996094,2014-01-30
65.94239807128906,2014-01-31
64.27098846435547,2014-02-03
64.52375030517578,2014-02-04
64.41776275634766,2014-02-05
65.02925109863281,2014-02-06
65.53470611572266,2014-02-07
66.46417236328125,2014-02-10
66.7903060913086,2014-02-11
66.68433380126953,2014-02-12
67.25505065917969,2014-02-13
67.83393096923828,2014-02-14
68.10294342041016,2014-02-18
68.2823257446289,2014-02-19
68.90196990966797,2014-02-20
68.52691650390625,2014-02-21
67.6545639038086,2014-02-24
65.35537719726562,2014-02-25
65.90161895751953,2014-02-26
66.41526794433594,2014-02-27
66.42343139648438,2014-02-28
66.41526794433594,2014-03-03
66.48049926757812,2014-03-04
65.87715911865234,2014-03-05
66.7903060913086,2014-03-06
66.29295349121094,2014-03-07
66.18699645996094,2014-03-10
66.61092376708984,2014-03-11
65.90975952148438,2014-03-12
65.51023864746094,2014-03-13
65.5428695678711,2014-03-14
66.64356994628906,2014-03-17
66.69245910644531,2014-03-18
65.77932739257812,2014-03-19
66.2277603149414,2014-03-20
66.0972900390625,2014-03-21
65.9587173461914,2014-03-24
66.61908721923828,2014-03-25
65.88532257080078,2014-03-26
65.77118682861328,2014-03-27
66.9615249633789,2014-03-28
66.74954223632812,2014-03-31
66.53756713867188,2014-04-01
66.26036071777344,2014-04-02
66.24407196044922,2014-04-03
65.82008361816406,2014-04-04
65.77118682861328,2014-04-07
66.71249389648438,2014-04-08
67.01536560058594,2014-04-09
66.75344848632812,2014-04-10
65.93490600585938,2014-04-11
66.55697631835938,2014-04-14
66.85984802246094,2014-04-15
67.43284606933594,2014-04-16
67.65384674072266,2014-04-17
68.01399993896484,2014-04-21
68.70160675048828,2014-04-22
68.78348541259766,2014-04-23
68.39874267578125,2014-04-24
68.00584411621094,2014-04-25
68.3168716430664,2014-04-28
67.94036865234375,2014-04-29
68.3659896850586,2014-04-30
70.58429718017578,2014-05-01
71.21458435058594,2014-05-02
72.3605728149414,2014-05-05
71.37830352783203,2014-05-06
72.31964111328125,2014-05-07
72.23779296875,2014-05-08
72.56521606445312,2014-05-09
72.28690338134766,2014-05-12
72.46695709228516,2014-05-13
72.6552505493164,2014-05-14
72.5733871459961,2014-05-15
72.73711395263672,2014-05-16
71.90217590332031,2014-05-19
72.05770111083984,2014-05-20
72.34418487548828,2014-05-21
72.40966796875,2014-05-22
72.36876678466797,2014-05-23
72.85169982910156,2014-05-27
73.00723266601562,2014-05-28
73.1627426147461,2014-05-29
73.36739349365234,2014-05-30
72.35237121582031,2014-06-02
72.62252044677734,2014-06-03
72.85987854003906,2014-06-04
73.44925689697266,2014-06-05
74.01405334472656,2014-06-06
73.3919448852539,2014-06-09
73.11363983154297,2014-06-10
72.66342163085938,2014-06-11
72.22960662841797,2014-06-12
72.67332458496094,2014-06-13
72.2542724609375,2014-06-16
72.50077819824219,2014-06-17
72.36927032470703,2014-06-18
72.92806243896484,2014-06-19
73.21566772460938,2014-06-20
73.20742797851562,2014-06-23
73.33892059326172,2014-06-24
73.36357879638672,2014-06-25
72.82946014404297,2014-06-26
73.1499252319336,2014-06-27
73.93878173828125,2014-06-30
73.7169189453125,2014-07-01
73.7415542602539,2014-07-02
73.96343231201172,2014-07-03
74.55508422851562,2014-07-07
74.25105285644531,2014-07-08
74.6701431274414,2014-07-09
75.11388397216797,2014-07-10
75.3028564453125,2014-07-11
75.57402038574219,2014-07-14
75.29462432861328,2014-07-15
75.63975524902344,2014-07-16
74.64544677734375,2014-07-17
75.9848861694336,2014-07-18
75.48363494873047,2014-07-21
76.32177734375,2014-07-22
76.38751983642578,2014-07-23
75.90271759033203,2014-07-24
75.7794418334961,2014-07-25
75.92736053466797,2014-07-28
75.88628387451172,2014-07-29
79.09101104736328,2014-07-30
77.56257629394531,2014-07-31
77.52973937988281,2014-08-01
78.52401733398438,2014-08-04
77.89127349853516,2014-08-05
78.59796905517578,2014-08-06
79.9045181274414,2014-08-07
80.61941528320312,2014-08-08
80.55368041992188,2014-08-11
79.46898651123047,2014-08-12
79.8798599243164,2014-08-13
80.15926361083984,2014-08-14
80.70158386230469,2014-08-15
81.99168395996094,2014-08-18
81.4000473022461,2014-08-19
81.07133483886719,2014-08-20
81.29322052001953,2014-08-21
80.63584899902344,2014-08-22
81.2685775756836,2014-08-25
81.02204132080078,2014-08-26
81.18638610839844,2014-08-27
81.16997528076172,2014-08-28
81.02204132080078,2014-08-29
