MCO,Date
28.286300659179688,2008-09-24
27.899494171142578,2008-09-25
27.32340431213379,2008-09-26
25.529272079467773,2008-09-29
27.98179817199707,2008-09-30
26.335805892944336,2008-10-01
24.7885799407959,2008-10-02
24.689823150634766,2008-10-03
23.274263381958008,2008-10-06
22.69817352294922,2008-10-07
22.22083854675293,2008-10-08
19.68601417541504,2008-10-09
19.142839431762695,2008-10-10
20.42671775817871,2008-10-13
22.67348861694336,2008-10-14
20.09750747680664,2008-10-15
20.591312408447266,2008-10-16
20.54193115234375,2008-10-17
21.603599548339844,2008-10-20
19.998748779296875,2008-10-21
17.784902572631836,2008-10-22
17.398088455200195,2008-10-23
15.875563621520996,2008-10-24
14.78096866607666,2008-10-27
16.961902618408203,2008-10-28
17.324020385742188,2008-10-29
19.727170944213867,2008-10-30
21.068653106689453,2008-10-31
20.986343383789062,2008-11-03
20.879358291625977,2008-11-04
19.052310943603516,2008-11-05
18.632585525512695,2008-11-06
18.937091827392578,2008-11-07
17.62852668762207,2008-11-10
17.04420280456543,2008-11-11
15.72741985321045,2008-11-12
18.229310989379883,2008-11-13
15.908478736877441,2008-11-14
15.538119316101074,2008-11-17
15.811162948608398,2008-11-18
14.272239685058594,2008-11-19
12.931893348693848,2008-11-20
14.702482223510742,2008-11-21
16.54752540588379,2008-11-24
16.530977249145508,2008-11-25
17.62311363220215,2008-11-26
17.962339401245117,2008-11-28
15.57949161529541,2008-12-01
16.870206832885742,2008-12-02
17.7554988861084,2008-12-03
17.399717330932617,2008-12-04
18.30984115600586,2008-12-05
19.17030906677246,2008-12-08
18.376026153564453,2008-12-09
18.541505813598633,2008-12-10
17.507278442382812,2008-12-11
17.499011993408203,2008-12-12
16.67990493774414,2008-12-15
17.846513748168945,2008-12-16
18.1278133392334,2008-12-17
17.995431900024414,2008-12-18
19.04619789123535,2008-12-19
18.078170776367188,2008-12-22
17.316984176635742,2008-12-23
17.25080108642578,2008-12-24
17.010852813720703,2008-12-26
16.415143966674805,2008-12-29
16.605449676513672,2008-12-30
16.62198829650879,2008-12-31
18.334651947021484,2009-01-02
18.34292984008789,2009-01-05
19.013107299804688,2009-01-06
18.831085205078125,2009-01-07
18.74007225036621,2009-01-08
19.05447006225586,2009-01-09
19.021381378173828,2009-01-12
19.05447006225586,2009-01-13
19.691553115844727,2009-01-14
18.58287239074707,2009-01-15
17.697580337524414,2009-01-16
16.166929244995117,2009-01-20
17.134960174560547,2009-01-21
17.424545288085938,2009-01-22
17.59002113342285,2009-01-23
17.408000946044922,2009-01-26
18.23537254333496,2009-01-27
19.368877410888672,2009-01-28
18.185728073120117,2009-01-29
17.722400665283203,2009-01-30
17.813413619995117,2009-02-02
18.00370979309082,2009-02-03
18.301563262939453,2009-02-04
19.18686294555664,2009-02-05
20.560300827026367,2009-02-06
20.667863845825195,2009-02-09
20.47756576538086,2009-02-10
20.535480499267578,2009-02-11
19.823930740356445,2009-02-12
19.74947166442871,2009-02-13
18.94691276550293,2009-02-17
18.531415939331055,2009-02-18
18.34028434753418,2009-02-19
15.9220552444458,2009-02-20
14.866683006286621,2009-02-23
15.373597145080566,2009-02-24
15.016260147094727,2009-02-25
14.966398239135742,2009-02-26
14.916540145874023,2009-02-27
13.744826316833496,2009-03-02
13.412420272827148,2009-03-03
13.944265365600586,2009-03-04
13.595247268676758,2009-03-05
13.329322814941406,2009-03-06
13.404112815856934,2009-03-09
14.991334915161133,2009-03-10
14.858368873596191,2009-03-11
15.107677459716797,2009-03-12
15.174155235290527,2009-03-13
15.041196823120117,2009-03-16
15.672754287719727,2009-03-17
16.35417938232422,2009-03-18
15.838957786560059,2009-03-19
15.606277465820312,2009-03-20
17.16025161743164,2009-03-23
18.182388305664062,2009-03-24
18.48155403137207,2009-03-25
19.453828811645508,2009-03-26
19.362415313720703,2009-03-27
18.19901466369629,2009-03-30
19.046632766723633,2009-03-31
17.899850845336914,2009-04-01
18.398454666137695,2009-04-02
19.561853408813477,2009-04-03
19.171297073364258,2009-04-06
18.44831657409668,2009-04-07
18.897052764892578,2009-04-08
20.3513126373291,2009-04-09
21.15738868713379,2009-04-13
20.04384422302246,2009-04-14
20.2349796295166,2009-04-15
22.736297607421875,2009-04-16
23.80829429626465,2009-04-17
22.48699378967285,2009-04-20
22.960676193237305,2009-04-21
22.62826919555664,2009-04-22
23.18503761291504,2009-04-23
23.9661865234375,2009-04-24
24.614370346069336,2009-04-27
22.844335556030273,2009-04-28
23.924636840820312,2009-04-29
24.53127670288086,2009-04-30
24.514652252197266,2009-05-01
25.179445266723633,2009-05-04
25.927364349365234,2009-05-05
25.869186401367188,2009-05-06
24.606061935424805,2009-05-07
25.952280044555664,2009-05-08
25.811017990112305,2009-05-11
24.88860511779785,2009-05-12
23.16842269897461,2009-05-13
23.60055160522461,2009-05-14
23.60055160522461,2009-05-15
24.776405334472656,2009-05-18
24.501197814941406,2009-05-19
23.959131240844727,2009-05-20
23.44209861755371,2009-05-21
23.25862693786621,2009-05-22
24.125930786132812,2009-05-26
23.475454330444336,2009-05-27
22.424686431884766,2009-05-28
22.841655731201172,2009-05-29
23.80903434753418,2009-06-01
23.88408851623535,2009-06-02
23.97581672668457,2009-06-03
24.075889587402344,2009-06-04
24.13426971435547,2009-06-05
23.942462921142578,2009-06-08
24.45951271057129,2009-06-09
24.2676944732666,2009-06-10
23.867399215698242,2009-06-11
23.633899688720703,2009-06-12
22.08277702331543,2009-06-15
21.407285690307617,2009-06-16
22.049415588378906,2009-06-17
21.62411117553711,2009-06-18
21.71583366394043,2009-06-19
20.40654945373535,2009-06-22
20.965290069580078,2009-06-23
21.440635681152344,2009-06-24
21.398942947387695,2009-06-25
21.690824508666992,2009-06-26
22.08277702331543,2009-06-29
21.97435760498047,2009-06-30
22.449710845947266,2009-07-01
21.41562271118164,2009-07-02
22.049415588378906,2009-07-06
21.774211883544922,2009-07-07
22.1077880859375,2009-07-08
22.224536895751953,2009-07-09
21.940998077392578,2009-07-10
22.950069427490234,2009-07-13
23.317012786865234,2009-07-14
23.959131240844727,2009-07-15
24.234342575073242,2009-07-16
24.20932960510254,2009-07-17
23.850723266601562,2009-07-20
22.349628448486328,2009-07-21
22.116130828857422,2009-07-22
21.282188415527344,2009-07-23
21.62411117553711,2009-07-24
22.307937622070312,2009-07-27
23.033462524414062,2009-07-28
21.282188415527344,2009-07-29
19.997915267944336,2009-07-30
19.797771453857422,2009-07-31
20.072969436645508,2009-08-03
20.92359733581543,2009-08-04
20.590017318725586,2009-08-05
20.373197555541992,2009-08-06
21.27385139465332,2009-08-07
21.03200340270996,2009-08-10
20.556655883789062,2009-08-11
20.881895065307617,2009-08-12
20.723447799682617,2009-08-13
20.44824981689453,2009-08-14
19.71436882019043,2009-08-17
20.049367904663086,2009-08-18
20.953861236572266,2009-08-19
21.19672393798828,2009-08-20
21.81645965576172,2009-08-21
22.31058120727539,2009-08-24
22.44457244873047,2009-08-25
22.369205474853516,2009-08-26
23.014066696166992,2009-08-27
23.081058502197266,2009-08-28
22.81307029724121,2009-08-31
22.126331329345703,2009-09-01
21.85833740234375,2009-09-02
20.317365646362305,2009-09-03
20.451364517211914,2009-09-04
19.80650520324707,2009-09-08
20.560232162475586,2009-09-09
20.677486419677734,2009-09-10
21.138097763061523,2009-09-11
21.087848663330078,2009-09-14
21.02085304260254,2009-09-15
21.707590103149414,2009-09-16
20.174999237060547,2009-09-17
19.75625991821289,2009-09-18
18.625648498535156,2009-09-21
18.72614288330078,2009-09-22
17.16005516052246,2009-09-23
16.39794158935547,2009-09-24
15.786577224731445,2009-09-25
15.71957778930664,2009-09-28
17.428041458129883,2009-09-29
17.13492774963379,2009-09-30
17.076305389404297,2009-10-01
16.423059463500977,2009-10-02
16.766437530517578,2009-10-05
17.201927185058594,2009-10-06
17.453170776367188,2009-10-07
18.44977378845215,2009-10-08
18.717771530151367,2009-10-09
19.086265563964844,2009-10-12
18.910398483276367,2009-10-13
19.75625991821289,2009-10-14
20.066129684448242,2009-10-15
20.116371154785156,2009-10-16
20.09963035583496,2009-10-19
20.88686180114746,2009-10-20
21.02922821044922,2009-10-21
21.422842025756836,2009-10-22
20.96223258972168,2009-10-23
21.02085304260254,2009-10-26
21.087848663330078,2009-10-27
20.618865966796875,2009-10-28
20.325733184814453,2009-10-29
19.831626892089844,2009-10-30
19.34588623046875,2009-11-02
19.31238555908203,2009-11-03
19.588747024536133,2009-11-04
19.948867797851562,2009-11-05
19.982378005981445,2009-11-06
20.602113723754883,2009-11-09
19.915372848510742,2009-11-10
20.2084903717041,2009-11-11
19.873502731323242,2009-11-12
19.75625991821289,2009-11-13
20.082866668701172,2009-11-16
19.80650520324707,2009-11-17
19.91584014892578,2009-11-18
19.50373077392578,2009-11-19
19.3018856048584,2009-11-20
19.327112197875977,2009-11-23
19.823328018188477,2009-11-24
19.730810165405273,2009-11-25
19.29347038269043,2009-11-27
19.537372589111328,2009-11-30
19.68033790588379,2009-12-01
19.80650520324707,2009-12-02
19.79808807373047,2009-12-03
21.32878303527832,2009-12-04
21.05965805053711,2009-12-07
20.77370262145996,2009-12-08
20.983957290649414,2009-12-09
21.15216827392578,2009-12-10
22.447368621826172,2009-12-11
22.338027954101562,2009-12-14
21.85863494873047,2009-12-15
22.5987548828125,2009-12-16
22.800596237182617,2009-12-17
22.523059844970703,2009-12-18
22.842655181884766,2009-12-21
23.010868072509766,2009-12-22
23.010868072509766,2009-12-23
23.271595001220703,2009-12-24
22.83424949645996,2009-12-28
22.800596237182617,2009-12-29
22.867895126342773,2009-12-30
22.53988265991211,2009-12-31
22.935176849365234,2010-01-04
22.69967269897461,2010-01-05
22.220291137695312,2010-01-06
22.153003692626953,2010-01-07
22.573522567749023,2010-01-08
22.43895721435547,2010-01-11
22.556699752807617,2010-01-12
23.28000259399414,2010-01-13
23.364103317260742,2010-01-14
23.061325073242188,2010-01-15
23.29681396484375,2010-01-19
23.23794174194336,2010-01-20
22.977222442626953,2010-01-21
22.682861328125,2010-01-22
22.144594192504883,2010-01-25
22.39690399169922,2010-01-26
24.24720001220703,2010-01-27
23.81826400756836,2010-01-28
23.20431137084961,2010-01-29
23.481849670410156,2010-02-01
23.86031723022461,2010-02-02
23.63323211669922,2010-02-03
22.19505500793457,2010-02-04
22.994049072265625,2010-02-05
22.2707462310791,2010-02-08
22.506237030029297,2010-02-09
22.422138214111328,2010-02-10
22.80901527404785,2010-02-11
22.691272735595703,2010-02-12
22.90993881225586,2010-02-16
22.85506248474121,2010-02-17
22.711528778076172,2010-02-18
22.871952056884766,2010-02-19
22.62710189819336,2010-02-22
22.559558868408203,2010-02-23
22.812854766845703,2010-02-24
22.67776870727539,2010-02-25
22.47513198852539,2010-02-26
22.939489364624023,2010-03-01
22.973268508911133,2010-03-02
22.94792938232422,2010-03-03
23.032367706298828,2010-03-04
23.73312759399414,2010-03-05
23.817556381225586,2010-03-08
23.674034118652344,2010-03-09
23.429174423217773,2010-03-10
23.85976791381836,2010-03-11
23.85976791381836,2010-03-12
24.146835327148438,2010-03-15
24.25659942626953,2010-03-16
24.265029907226562,2010-03-17
25.04178237915039,2010-03-18
25.04178237915039,2010-03-19
25.345727920532227,2010-03-22
25.59902572631836,2010-03-23
25.60746192932129,2010-03-24
25.759428024291992,2010-03-25
25.548364639282227,2010-03-26
25.784772872924805,2010-03-29
25.523029327392578,2010-03-30
25.117774963378906,2010-03-31
24.796945571899414,2010-04-01
24.93202781677246,2010-04-05
24.856037139892578,2010-04-06
24.771617889404297,2010-04-07
24.48455047607422,2010-04-08
24.374792098999023,2010-04-09
24.17215919494629,2010-04-12
24.17215919494629,2010-04-13
24.40012550354004,2010-04-14
25.03334617614746,2010-04-15
23.142126083374023,2010-04-16
22.82973289489746,2010-04-19
22.89727783203125,2010-04-20
21.68993377685547,2010-04-21
22.002321243286133,2010-04-22
22.154300689697266,2010-04-23
22.002321243286133,2010-04-26
20.98072624206543,2010-04-27
21.622392654418945,2010-04-28
21.293119430541992,2010-04-29
20.870969772338867,2010-04-30
21.301563262939453,2010-05-03
20.651458740234375,2010-05-04
20.75277328491211,2010-05-05
19.87469482421875,2010-05-06
19.722734451293945,2010-05-07
18.380294799804688,2010-05-10
18.371854782104492,2010-05-11
18.819334030151367,2010-05-12
18.321199417114258,2010-05-13
18.21143913269043,2010-05-14
18.2029972076416,2010-05-17
17.84242057800293,2010-05-18
18.24966049194336,2010-05-19
17.995134353637695,2010-05-20
18.682357788085938,2010-05-21
17.944229125976562,2010-05-24
18.020586013793945,2010-05-25
17.715150833129883,2010-05-26
17.715150833129883,2010-05-27
17.392749786376953,2010-05-28
16.37464141845703,2010-06-01
16.88368797302246,2010-06-02
16.70552635192871,2010-06-03
16.02678108215332,2010-06-04
15.908004760742188,2010-06-07
16.0861759185791,2010-06-08
15.941943168640137,2010-06-09
16.5273494720459,2010-06-10
16.697036743164062,2010-06-11
16.892175674438477,2010-06-14
18.012102127075195,2010-06-15
18.46176528930664,2010-06-16
17.664241790771484,2010-06-17
17.90180778503418,2010-06-18
17.995134353637695,2010-06-21
17.587881088256836,2010-06-22
17.92725944519043,2010-06-23
17.477590560913086,2010-06-24
18.673871994018555,2010-06-25
18.029069900512695,2010-06-28
16.977025985717773,2010-06-29
16.900659561157227,2010-06-30
16.798851013183594,2010-07-01
16.968534469604492,2010-07-02
16.747949600219727,2010-07-06
17.282453536987305,2010-07-07
18.071489334106445,2010-07-08
18.699329376220703,2010-07-09
18.673871994018555,2010-07-12
19.233835220336914,2010-07-13
18.996273040771484,2010-07-14
19.06414794921875,2010-07-15
18.61448860168457,2010-07-16
18.529638290405273,2010-07-19
18.9368896484375,2010-07-20
18.818103790283203,2010-07-21
19.04718589782715,2010-07-22
19.191410064697266,2010-07-23
19.590171813964844,2010-07-26
19.412002563476562,2010-07-27
19.208385467529297,2010-07-28
20.056808471679688,2010-07-29
19.980449676513672,2010-07-30
20.03136444091797,2010-08-02
20.26043128967285,2010-08-03
20.413143157958984,2010-08-04
20.2349853515625,2010-08-05
19.963483810424805,2010-08-06
20.056808471679688,2010-08-09
19.793800354003906,2010-08-10
18.9368896484375,2010-08-11
18.8520450592041,2010-08-12
18.580549240112305,2010-08-13
18.88597297668457,2010-08-16
18.8690128326416,2010-08-17
19.21425437927246,2010-08-18
18.770977020263672,2010-08-19
18.50672149658203,2010-08-20
18.327709197998047,2010-08-23
17.986722946166992,2010-08-24
18.106063842773438,2010-08-25
17.961151123046875,2010-08-26
18.276567459106445,2010-08-27
18.05491828918457,2010-08-30
18.020822525024414,2010-08-31
18.711313247680664,2010-09-01
19.46147346496582,2010-09-02
19.73424530029297,2010-09-03
18.967037200927734,2010-09-07
19.316547393798828,2010-09-08
20.092281341552734,2010-09-09
21.268665313720703,2010-09-10
21.60964584350586,2010-09-13
21.38800811767578,2010-09-14
21.166364669799805,2010-09-15
21.183420181274414,2010-09-16
21.3112850189209,2010-09-17
22.155210494995117,2010-09-20
21.780132293701172,2010-09-21
21.686363220214844,2010-09-22
21.047021865844727,2010-09-23
21.967674255371094,2010-09-24
21.396530151367188,2010-09-27
21.677841186523438,2010-09-28
21.43915557861328,2010-09-29
21.29423713684082,2010-09-30
21.50735092163086,2010-10-01
21.29423713684082,2010-10-04
21.797182083129883,2010-10-05
22.20635223388672,2010-10-06
22.57291603088379,2010-10-07
22.930944442749023,2010-10-08
23.502084732055664,2010-10-11
23.595861434936523,2010-10-12
23.76634979248047,2010-10-13
22.726354598999023,2010-10-14
22.5899600982666,2010-10-15
22.683734893798828,2010-10-18
22.5388126373291,2010-10-19
23.109960556030273,2010-10-20
23.02471351623535,2010-10-21
22.879791259765625,2010-10-22
22.57291603088379,2010-10-25
23.323076248168945,2010-10-26
23.127004623413086,2010-10-27
22.649639129638672,2010-10-28
23.067333221435547,2010-10-29
22.641111373901367,2010-11-01
22.786026000976562,2010-11-02
22.607011795043945,2010-11-03
23.902732849121094,2010-11-04
24.533546447753906,2010-11-05
23.92831039428711,2010-11-08
23.70667266845703,2010-11-09
24.226669311523438,2010-11-10
24.0647029876709,2010-11-11
23.629955291748047,2010-11-12
23.783397674560547,2010-11-15
23.14405059814453,2010-11-16
22.934389114379883,2010-11-17
23.396499633789062,2010-11-18
23.105541229248047,2010-11-19
23.019968032836914,2010-11-22
22.532182693481445,2010-11-23
22.823143005371094,2010-11-24
22.806032180786133,2010-11-26
22.865928649902344,2010-11-29
22.960067749023438,2010-11-30
23.054197311401367,2010-12-01
23.251028060913086,2010-12-02
23.139774322509766,2010-12-03
22.85737419128418,2010-12-06
22.865928649902344,2010-12-07
23.42218017578125,2010-12-08
23.233905792236328,2010-12-09
23.379390716552734,2010-12-10
23.319494247436523,2010-12-13
23.3879451751709,2010-12-14
23.054197311401367,2010-12-15
22.934389114379883,2010-12-16
22.54930305480957,2010-12-17
22.5578670501709,2010-12-20
22.480836868286133,2010-12-21
22.574975967407227,2010-12-22
22.532182693481445,2010-12-23
22.54930305480957,2010-12-27
22.634885787963867,2010-12-28
22.703336715698242,2010-12-29
22.669105529785156,2010-12-30
22.711902618408203,2010-12-31
23.01140785217285,2011-01-03
22.797475814819336,2011-01-04
23.379390716552734,2011-01-05
25.390432357788086,2011-01-06
25.06524085998535,2011-01-07
24.58601188659668,2011-01-10
24.54322624206543,2011-01-11
24.799945831298828,2011-01-12
24.774276733398438,2011-01-13
24.76572608947754,2011-01-14
25.26207160949707,2011-01-18
24.81706428527832,2011-01-19
24.851299285888672,2011-01-20
24.80851936340332,2011-01-21
24.911203384399414,2011-01-24
24.825624465942383,2011-01-25
25.02245330810547,2011-01-26
25.227828979492188,2011-01-27
24.842744827270508,2011-01-28
25.13370704650879,2011-01-31
25.296283721923828,2011-02-01
25.390432357788086,2011-02-02
25.484567642211914,2011-02-03
25.544469833374023,2011-02-04
25.698503494262695,2011-02-07
25.64716339111328,2011-02-08
25.84398651123047,2011-02-09
25.9381160736084,2011-02-10
26.066478729248047,2011-02-11
26.1007080078125,2011-02-14
26.186288833618164,2011-02-15
26.199169158935547,2011-02-16
26.181989669799805,2011-02-17
26.362380981445312,2011-02-18
26.121868133544922,2011-02-22
25.53774642944336,2011-02-23
25.563520431518555,2011-02-24
26.83481788635254,2011-02-25
27.401752471923828,2011-02-28
26.929311752319336,2011-03-01
26.980852127075195,2011-03-02
27.461877822875977,2011-03-03
27.255735397338867,2011-03-04
27.333038330078125,2011-03-07
27.736766815185547,2011-03-08
27.822660446166992,2011-03-09
27.281497955322266,2011-03-10
27.79688262939453,2011-03-11
27.43611717224121,2011-03-14
27.212778091430664,2011-03-15
26.980852127075195,2011-03-16
27.00661849975586,2011-03-17
27.71099090576172,2011-03-18
28.40677261352539,2011-03-21
27.65086555480957,2011-03-22
28.131900787353516,2011-03-23
28.028823852539062,2011-03-24
28.372419357299805,2011-03-25
28.673059463500977,2011-03-28
28.8190860748291,2011-03-29
29.592180252075195,2011-03-30
29.128332138061523,2011-03-31
29.695262908935547,2011-04-01
29.712432861328125,2011-04-04
30.03026580810547,2011-04-05
30.41681480407715,2011-04-06
31.069639205932617,2011-04-07
30.322317123413086,2011-04-08
30.494121551513672,2011-04-11
30.236412048339844,2011-04-12
30.554235458374023,2011-04-13
30.468360900878906,2011-04-14
30.80335235595703,2011-04-15
30.494121551513672,2011-04-18
30.41681480407715,2011-04-19
30.399627685546875,2011-04-20
30.777591705322266,2011-04-21
30.69168472290039,2011-04-25
30.846309661865234,2011-04-26
32.9250602722168,2011-04-27
33.285831451416016,2011-04-28
33.620845794677734,2011-04-29
33.48340606689453,2011-05-02
33.423274993896484,2011-05-03
32.8992805480957,2011-05-04
32.61581802368164,2011-05-05
32.52132797241211,2011-05-06
32.90788269042969,2011-05-09
33.06249237060547,2011-05-10
32.48698043823242,2011-05-11
32.57286071777344,2011-05-12
32.761844635009766,2011-05-13
32.787620544433594,2011-05-16
33.045310974121094,2011-05-17
33.42465591430664,2011-05-18
33.66604995727539,2011-05-19
33.355674743652344,2011-05-20
32.674591064453125,2011-05-23
32.52805709838867,2011-05-24
32.79530334472656,2011-05-25
33.52810287475586,2011-05-26
33.441890716552734,2011-05-27
34.40747833251953,2011-05-31
33.97640609741211,2011-06-01
34.217803955078125,2011-06-02
33.99365997314453,2011-06-03
33.398799896240234,2011-06-06
33.864341735839844,2011-06-07
33.99365997314453,2011-06-08
35.99378967285156,2011-06-09
35.50238037109375,2011-06-10
35.52825927734375,2011-06-13
35.881710052490234,2011-06-14
34.666114807128906,2011-06-15
32.99359130859375,2011-06-16
31.338298797607422,2011-06-17
32.148719787597656,2011-06-20
32.622886657714844,2011-06-21
32.59701919555664,2011-06-22
32.47631072998047,2011-06-23
31.94179916381836,2011-06-24
32.03662872314453,2011-06-27
32.24354934692383,2011-06-28
32.34700012207031,2011-06-29
33.06257247924805,2011-06-30
33.63157272338867,2011-07-01
33.510868072509766,2011-07-05
34.019508361816406,2011-07-06
34.29538345336914,2011-07-07
33.96779251098633,2011-07-08
32.415977478027344,2011-07-11
31.28656578063965,2011-07-12
31.59694480895996,2011-07-13
31.312440872192383,2011-07-14
31.424518585205078,2011-07-15
30.622751235961914,2011-07-18
31.631418228149414,2011-07-19
31.450380325317383,2011-07-20
32.03662872314453,2011-07-21
32.04524612426758,2011-07-22
32.22630310058594,2011-07-25
32.26078414916992,2011-07-26
30.562400817871094,2011-07-27
30.381357192993164,2011-07-28
30.700336456298828,2011-07-29
30.476171493530273,2011-08-01
29.588184356689453,2011-08-02
30.71758270263672,2011-08-03
28.932971954345703,2011-08-04
28.34673309326172,2011-08-05
25.691370010375977,2011-08-08
27.303556442260742,2011-08-09
25.130996704101562,2011-08-10
27.06215476989746,2011-08-11
27.46735191345215,2011-08-12
28.191547393798828,2011-08-15
26.99318504333496,2011-08-16
27.201032638549805,2011-08-17
24.187349319458008,2011-08-18
23.416610717773438,2011-08-19
23.347332000732422,2011-08-22
24.654985427856445,2011-08-23
25.88471221923828,2011-08-24
25.33913230895996,2011-08-25
25.780786514282227,2011-08-26
26.681432723999023,2011-08-29
26.61214828491211,2011-08-30
26.698745727539062,2011-08-31
26.231103897094727,2011-09-01
25.408414840698242,2011-09-02
25.157272338867188,2011-09-06
26.213794708251953,2011-09-07
26.04924964904785,2011-09-08
25.087984085083008,2011-09-09
25.54697036743164,2011-09-12
26.38698959350586,2011-09-13
27.40886116027832,2011-09-14
28.058361053466797,2011-09-15
28.47405433654785,2011-09-16
28.318166732788086,2011-09-19
28.46537208557129,2011-09-20
27.50412368774414,2011-09-21
26.352346420288086,2011-09-22
26.300392150878906,2011-09-23
26.94123077392578,2011-09-26
27.270299911499023,2011-09-27
26.620807647705078,2011-09-28
26.802675247192383,2011-09-29
26.369667053222656,2011-09-30
25.062009811401367,2011-10-03
26.48224639892578,2011-10-04
26.23976707458496,2011-10-05
27.313610076904297,2011-10-06
26.698745727539062,2011-10-07
27.391544342041016,2011-10-10
27.183713912963867,2011-10-11
27.71196746826172,2011-10-12
27.339582443237305,2011-10-13
27.867843627929688,2011-10-14
27.322261810302734,2011-10-17
28.023733139038086,2011-10-18
27.76392936706543,2011-10-19
26.78534698486328,2011-10-20
27.175045013427734,2011-10-21
28.352807998657227,2011-10-24
27.789905548095703,2011-10-25
29.15818214416504,2011-10-26
31.825462341308594,2011-10-27
31.080705642700195,2011-10-28
30.734298706054688,2011-10-31
29.487266540527344,2011-11-01
30.093467712402344,2011-11-02
30.803579330444336,2011-11-03
30.699663162231445,2011-11-04
30.49181365966797,2011-11-07
30.89018440246582,2011-11-08
29.461280822753906,2011-11-09
29.591175079345703,2011-11-10
30.33594512939453,2011-11-11
29.210147857666016,2011-11-14
30.050161361694336,2011-11-15
28.70242691040039,2011-11-16
28.302467346191406,2011-11-17
28.51983070373535,2011-11-18
28.476360321044922,2011-11-21
28.467662811279297,2011-11-22
27.54598045349121,2011-11-23
27.502504348754883,2011-11-25
28.041597366333008,2011-11-28
27.798139572143555,2011-11-29
30.180587768554688,2011-11-30
30.25014877319336,2011-12-01
30.389270782470703,2011-12-02
30.902286529541016,2011-12-05
30.615327835083008,2011-12-06
30.676206588745117,2011-12-07
30.284927368164062,2011-12-08
30.79793357849121,2011-12-09
29.963212966918945,2011-12-12
29.13718605041504,2011-12-13
28.589399337768555,2011-12-14
28.128562927246094,2011-12-15
28.345930099487305,2011-12-16
28.163330078125,2011-12-19
29.311080932617188,2011-12-20
29.337167739868164,2011-12-21
29.780616760253906,2011-12-22
30.03278350830078,2011-12-23
29.624099731445312,2011-12-27
29.145875930786133,2011-12-28
29.65888023376465,2011-12-29
29.28499984741211,2011-12-30
30.571870803833008,2012-01-03
30.493608474731445,2012-01-04
31.032718658447266,2012-01-05
31.15443992614746,2012-01-06
31.15443992614746,2012-01-09
31.589204788208008,2012-01-10
31.110965728759766,2012-01-11
31.928302764892578,2012-01-12
31.24138832092285,2012-01-13
30.71099090576172,2012-01-17
30.91097640991211,2012-01-18
31.780479431152344,2012-01-19
31.710926055908203,2012-01-20
31.95438003540039,2012-01-23
32.06742477416992,2012-01-24
33.26734161376953,2012-01-25
33.09343719482422,2012-01-26
32.745635986328125,2012-01-27
32.21523666381836,2012-01-30
32.37174606323242,2012-01-31
32.6934700012207,2012-02-01
32.57172775268555,2012-02-02
33.476016998291016,2012-02-03
33.59775161743164,2012-02-06
33.89337921142578,2012-02-07
33.31080627441406,2012-02-08
33.36299514770508,2012-02-09
33.42384338378906,2012-02-10
33.65861892700195,2012-02-13
33.61515426635742,2012-02-14
33.38813400268555,2012-02-15
33.57147216796875,2012-02-16
33.64133071899414,2012-02-17
33.73738479614258,2012-02-21
33.85087966918945,2012-02-22
34.182674407958984,2012-02-23
33.94692611694336,2012-02-24
34.252498626708984,2012-02-27
33.73738479614258,2012-02-28
33.711185455322266,2012-02-29
34.252498626708984,2012-03-01
33.99931716918945,2012-03-02
33.65007019042969,2012-03-05
32.611053466796875,2012-03-06
32.611053466796875,2012-03-07
33.64133071899414,2012-03-08
33.91201400756836,2012-03-09
34.96848678588867,2012-03-12
36.2344970703125,2012-03-13
36.25196075439453,2012-03-14
36.6972770690918,2012-03-15
37.19493103027344,2012-03-16
36.57501220703125,2012-03-19
36.29563522338867,2012-03-20
36.452789306640625,2012-03-21
36.20831298828125,2012-03-22
36.33055877685547,2012-03-23
36.95045471191406,2012-03-26
36.95045471191406,2012-03-27
36.688533782958984,2012-03-28
36.25196075439453,2012-03-29
36.75837707519531,2012-03-30
36.96792984008789,2012-04-02
37.51799392700195,2012-04-03
36.8980712890625,2012-04-04
36.95045471191406,2012-04-05
36.321815490722656,2012-04-09
35.59712600708008,2012-04-10
36.54009246826172,2012-04-11
37.46561813354492,2012-04-12
36.391666412353516,2012-04-13
36.33927917480469,2012-04-16
37.30845260620117,2012-04-17
36.88933563232422,2012-04-18
35.99001693725586,2012-04-19
36.33055877685547,2012-04-20
36.16465759277344,2012-04-23
36.33927917480469,2012-04-24
36.644874572753906,2012-04-25
36.33055877685547,2012-04-26
36.29563522338867,2012-04-27
35.7542839050293,2012-04-30
35.44869613647461,2012-05-01
35.04705047607422,2012-05-02
34.47080993652344,2012-05-03
34.0604362487793,2012-05-04
33.85087966918945,2012-05-07
33.83342742919922,2012-05-08
33.48417282104492,2012-05-09
33.475433349609375,2012-05-10
33.4929084777832,2012-05-11
33.07381820678711,2012-05-14
33.07381820678711,2012-05-15
32.52374267578125,2012-05-16
31.375022888183594,2012-05-17
31.19964599609375,2012-05-18
31.86608123779297,2012-05-21
31.813457489013672,2012-05-22
32.076534271240234,2012-05-23
32.66404342651367,2012-05-24
32.760501861572266,2012-05-25
33.04985809326172,2012-05-29
32.304527282714844,2012-05-30
32.08528518676758,2012-05-31
31.01549530029297,2012-06-01
30.919042587280273,2012-06-04
31.620546340942383,2012-06-05
32.216835021972656,2012-06-06
