JPM,Date
15.33413314819336,2002-02-26
15.33413314819336,2002-02-27
15.487689971923828,2002-02-28
15.704781532287598,2002-03-01
17.208541870117188,2002-03-04
17.213836669921875,2002-03-05
18.02926254272461,2002-03-06
18.02926254272461,2002-03-07
18.394603729248047,2002-03-08
19.220617294311523,2002-03-11
19.19414710998535,2002-03-12
18.728187561035156,2002-03-13
18.59052276611328,2002-03-14
19.06705665588379,2002-03-15
18.71230697631836,2002-03-18
19.10942840576172,2002-03-19
18.63287925720215,2002-03-20
18.42108154296875,2002-03-21
18.63817596435547,2002-03-22
18.505802154541016,2002-03-25
18.611698150634766,2002-03-26
18.79703140258789,2002-03-27
18.876453399658203,2002-03-28
18.855268478393555,2002-04-01
18.696428298950195,2002-04-02
18.717803955078125,2002-04-03
18.413061141967773,2002-04-04
18.637609481811523,2002-04-05
18.701763153076172,2002-04-08
18.814035415649414,2002-04-09
18.733844757080078,2002-04-10
17.88911247253418,2002-04-11
18.3275146484375,2002-04-12
18.391677856445312,2002-04-15
18.91562271118164,2002-04-16
19.926090240478516,2002-04-17
19.920743942260742,2002-04-18
20.188066482543945,2002-04-19
19.567888259887695,2002-04-22
19.567888259887695,2002-04-23
19.188289642333984,2002-04-24
18.728498458862305,2002-04-25
18.707117080688477,2002-04-26
18.359594345092773,2002-04-29
18.76593589782715,2002-04-30
18.979782104492188,2002-05-01
19.380762100219727,2002-05-02
19.07600975036621,2002-05-03
18.391677856445312,2002-05-06
18.514646530151367,2002-05-07
19.733625411987305,2002-05-08
19.12413215637207,2002-05-09
18.75523567199707,2002-05-10
19.428884506225586,2002-05-13
20.097179412841797,2002-05-14
19.760356903076172,2002-05-15
20.225494384765625,2002-05-16
20.36984634399414,2002-05-17
20.027681350708008,2002-05-20
20.059764862060547,2002-05-21
20.081134796142578,2002-05-22
20.51419448852539,2002-05-23
20.209463119506836,2002-05-24
19.888673782348633,2002-05-28
19.765703201293945,2002-05-29
19.25244140625,2002-05-30
19.220373153686523,2002-05-31
18.530685424804688,2002-06-03
18.525333404541016,2002-06-04
18.55206871032715,2002-06-05
18.012083053588867,2002-06-06
18.012083053588867,2002-06-07
18.11366081237793,2002-06-10
17.605751037597656,2002-06-11
17.73406219482422,2002-06-12
17.461397171020508,2002-06-13
17.64317512512207,2002-06-14
18.969087600708008,2002-06-17
18.7231502532959,2002-06-18
18.503957748413086,2002-06-19
17.846343994140625,2002-06-20
17.63783073425293,2002-06-21
17.73940658569336,2002-06-24
17.605751037597656,2002-06-25
16.83587074279785,2002-06-26
17.49348258972168,2002-06-27
18.13504409790039,2002-06-28
16.766366958618164,2002-07-01
16.879878997802734,2002-07-02
16.72852325439453,2002-07-03
17.614952087402344,2002-07-05
17.44739532470703,2002-07-08
16.901491165161133,2002-07-09
16.296125411987305,2002-07-10
16.523136138916016,2002-07-11
16.328554153442383,2002-07-12
16.258298873901367,2002-07-15
15.40429401397705,2002-07-16
15.20971965789795,2002-07-17
14.701644897460938,2002-07-18
14.107094764709473,2002-07-19
13.253103256225586,2002-07-22
10.853277206420898,2002-07-23
12.593693733215332,2002-07-24
12.080215454101562,2002-07-25
12.026167869567871,2002-07-26
13.566596031188965,2002-07-29
13.453091621398926,2002-07-30
13.490922927856445,2002-07-31
13.523348808288574,2002-08-01
12.890963554382324,2002-08-02
12.080215454101562,2002-08-05
12.78286075592041,2002-08-06
12.99366283416748,2002-08-07
14.25843620300293,2002-08-08
14.242218971252441,2002-08-09
13.761176109313965,2002-08-12
13.188240051269531,2002-08-13
13.588212966918945,2002-08-14
13.399033546447754,2002-08-15
13.436878204345703,2002-08-16
14.707056045532227,2002-08-19
14.344913482666016,2002-08-20
14.528681755065918,2002-08-21
14.425985336303711,2002-08-22
13.896293640136719,2002-08-23
14.317888259887695,2002-08-26
14.458425521850586,2002-08-27
14.204386711120605,2002-08-28
14.377348899841309,2002-08-29
14.269246101379395,2002-08-30
13.377419471740723,2002-09-03
13.723341941833496,2002-09-04
13.02609634399414,2002-09-05
12.923395156860352,2002-09-06
12.750435829162598,2002-09-09
12.512614250183105,2002-09-10
12.420724868774414,2002-09-11
11.896442413330078,2002-09-12
11.912663459777832,2002-09-13
11.734294891357422,2002-09-16
11.647809982299805,2002-09-17
11.04785442352295,2002-09-18
10.739771842956543,2002-09-19
10.907328605651855,2002-09-20
10.404658317565918,2002-09-23
10.07495403289795,2002-09-24
10.210076332092285,2002-09-25
10.415472030639648,2002-09-26
9.912798881530762,2002-09-27
10.264129638671875,2002-09-30
10.669500350952148,2002-10-01
10.037028312683105,2002-10-02
9.690550804138184,2002-10-03
9.096580505371094,2002-10-04
9.223067283630371,2002-10-07
9.129573822021484,2002-10-08
8.497105598449707,2002-10-09
8.7720947265625,2002-10-10
9.454058647155762,2002-10-11
9.2835693359375,2002-10-14
10.235023498535156,2002-10-15
10.059033393859863,2002-10-16
10.334020614624023,2002-10-17
10.43301773071289,2002-10-18
11.147981643676758,2002-10-21
10.949986457824707,2002-10-22
10.87299633026123,2002-10-23
10.834497451782227,2002-10-24
11.202980041503906,2002-10-25
11.686959266662598,2002-10-28
11.252474784851074,2002-10-29
11.576963424682617,2002-10-30
11.411972999572754,2002-10-31
11.835448265075684,2002-11-01
12.104935646057129,2002-11-04
12.357930183410645,2002-11-05
12.132434844970703,2002-11-06
11.329473495483398,2002-11-07
11.10948371887207,2002-11-08
11.23048210144043,2002-11-11
11.29647159576416,2002-11-12
11.521968841552734,2002-11-13
12.055440902709961,2002-11-14
12.148933410644531,2002-11-15
12.038941383361816,2002-11-18
12.07193660736084,2002-11-19
13.045392036437988,2002-11-20
13.688862800598145,2002-11-21
13.743860244750977,2002-11-22
13.721861839294434,2002-11-25
13.303881645202637,2002-11-26
13.85385513305664,2002-11-27
13.842856407165527,2002-11-29
13.870356559753418,2002-12-02
13.534869194030762,2002-12-03
13.584366798400879,2002-12-04
12.984892845153809,2002-12-05
13.435880661010742,2002-12-06
12.792411804199219,2002-12-09
13.281878471374512,2002-12-10
13.248885154724121,2002-12-11
13.281878471374512,2002-12-12
12.990396499633789,2002-12-13
13.639366149902344,2002-12-16
13.760356903076172,2002-12-17
13.199386596679688,2002-12-18
12.830904960632324,2002-12-19
13.677863121032715,2002-12-20
13.589869499206543,2002-12-23
13.3093843460083,2002-12-24
13.446878433227539,2002-12-26
13.089393615722656,2002-12-27
13.193889617919922,2002-12-30
13.199386596679688,2002-12-31
14.19240665435791,2003-01-02
14.471345901489258,2003-01-03
15.609416007995605,2003-01-06
15.531315803527832,2003-01-07
14.934388160705566,2003-01-08
15.230062484741211,2003-01-09
15.112905502319336,2003-01-10
15.218904495239258,2003-01-13
15.391847610473633,2003-01-14
15.10733413696289,2003-01-15
14.939963340759277,2003-01-16
14.610817909240723,2003-01-17
14.181251525878906,2003-01-21
13.779577255249023,2003-01-22
14.019468307495117,2003-01-23
13.283068656921387,2003-01-24
12.992971420288086,2003-01-27
13.115696907043457,2003-01-28
13.110125541687012,2003-01-29
12.853499412536621,2003-01-30
13.020870208740234,2003-01-31
13.15475082397461,2003-02-03
12.85908317565918,2003-02-04
12.797718048095703,2003-02-05
12.446253776550293,2003-02-06
12.262150764465332,2003-02-07
12.329094886779785,2003-02-10
12.273311614990234,2003-02-11
11.999954223632812,2003-02-12
11.877216339111328,2003-02-13
12.189629554748535,2003-02-14
12.55225658416748,2003-02-18
12.55225658416748,2003-02-19
12.658246040344238,2003-02-20
12.764236450195312,2003-02-21
12.440674781799316,2003-02-24
12.580141067504883,2003-02-25
12.462989807128906,2003-02-26
12.641508102416992,2003-02-27
12.652665138244629,2003-02-28
12.74750804901123,2003-03-03
12.496459007263184,2003-03-04
12.725188255310059,2003-03-05
12.273311614990234,2003-03-06
12.435089111328125,2003-03-07
11.960897445678711,2003-03-10
11.575965881347656,2003-03-11
11.575965881347656,2003-03-12
12.117106437683105,2003-03-13
11.860478401184082,2003-03-14
12.585716247558594,2003-03-17
12.725188255310059,2003-03-18
13.015288352966309,2003-03-19
13.126862525939941,2003-03-20
13.751686096191406,2003-03-21
13.182649612426758,2003-03-24
13.467167854309082,2003-03-25
13.483907699584961,2003-03-26
13.456012725830078,2003-03-27
13.64011287689209,2003-03-28
13.22728443145752,2003-03-31
13.517370223999023,2003-04-01
14.207667350769043,2003-04-02
14.111483573913574,2003-04-03
14.473603248596191,2003-04-04
14.507553100585938,2003-04-07
14.70559024810791,2003-04-08
14.558472633361816,2003-04-09
14.552824974060059,2003-04-10
14.479264259338379,2003-04-11
15.016792297363281,2003-04-14
15.203511238098145,2003-04-15
14.994152069091797,2003-04-16
15.452468872070312,2003-04-17
15.53168773651123,2003-04-21
16.227638244628906,2003-04-22
16.657665252685547,2003-04-23
16.15974998474121,2003-04-24
15.820252418518066,2003-04-25
16.301193237304688,2003-04-28
16.487918853759766,2003-04-29
16.60673713684082,2003-04-30
16.567138671875,2003-05-01
16.895301818847656,2003-05-02
17.1782169342041,2003-05-05
17.376253128051758,2003-05-06
17.43848991394043,2003-05-07
16.95188331604004,2003-05-08
17.019784927368164,2003-05-09
17.506391525268555,2003-05-12
17.381912231445312,2003-05-13
17.251779556274414,2003-05-14
17.562973022460938,2003-05-15
17.681795120239258,2003-05-16
17.21217155456543,2003-05-19
17.217823028564453,2003-05-20
17.285722732543945,2003-05-21
17.251779556274414,2003-05-22
17.483753204345703,2003-05-23
18.13444709777832,2003-05-27
18.417356491088867,2003-05-28
18.258922576904297,2003-05-29
18.592758178710938,2003-05-30
19.192520141601562,2003-06-02
19.135942459106445,2003-06-03
19.628198623657227,2003-06-04
19.860198974609375,2003-06-05
19.877166748046875,2003-06-06
19.101993560791016,2003-06-09
19.28306007385254,2003-06-10
19.5433292388916,2003-06-11
19.633859634399414,2003-06-12
19.633859634399414,2003-06-13
20.341136932373047,2003-06-16
20.42035675048828,2003-06-17
19.84321403503418,2003-06-18
19.492408752441406,2003-06-19
19.690448760986328,2003-06-20
19.152912139892578,2003-06-23
19.407541275024414,2003-06-24
19.232133865356445,2003-06-25
19.46411895751953,2003-06-26
19.181211471557617,2003-06-27
19.339630126953125,2003-06-30
19.55109405517578,2003-07-01
19.642528533935547,2003-07-02
19.505369186401367,2003-07-03
20.042585372924805,2003-07-07
20.231176376342773,2003-07-08
20.379762649536133,2003-07-09
20.00829315185547,2003-07-10
20.43692970275879,2003-07-11
21.317035675048828,2003-07-14
21.311323165893555,2003-07-15
20.71695899963379,2003-07-16
20.025440216064453,2003-07-17
20.191181182861328,2003-07-18
19.67682647705078,2003-07-21
19.968290328979492,2003-07-22
19.922571182250977,2003-07-23
19.762556076049805,2003-07-24
20.27118492126465,2003-07-25
20.282611846923828,2003-07-28
20.13974380493164,2003-07-29
20.0368709564209,2003-07-30
20.031156539916992,2003-07-31
19.065319061279297,2003-08-01
19.27677345275879,2003-08-04
18.722410202026367,2003-08-05
18.85386085510254,2003-08-06
18.77385711669922,2003-08-07
18.85386085510254,2003-08-08
18.985309600830078,2003-08-11
19.225343704223633,2003-08-12
19.105327606201172,2003-08-13
19.373929977416992,2003-08-14
19.23676872253418,2003-08-15
19.45965003967285,2003-08-18
19.539663314819336,2003-08-19
19.905427932739258,2003-08-20
19.773975372314453,2003-08-21
19.385351181030273,2003-08-22
19.282489776611328,2003-08-25
19.07674789428711,2003-08-26
19.008167266845703,2003-08-27
19.379648208618164,2003-08-28
19.55680274963379,2003-08-29
19.831132888793945,2003-09-02
19.922571182250977,2003-09-03
19.819704055786133,2003-09-04
19.539663314819336,2003-09-05
19.80255889892578,2003-09-08
19.579662322998047,2003-09-09
19.07674789428711,2003-09-10
19.248199462890625,2003-09-11
19.431081771850586,2003-09-12
19.41393280029297,2003-09-15
19.773975372314453,2003-09-16
19.80826759338379,2003-09-17
20.42549705505371,2003-09-18
20.282611846923828,2003-09-19
19.996871948242188,2003-09-22
20.259756088256836,2003-09-23
19.928285598754883,2003-09-24
19.705402374267578,2003-09-25
19.539663314819336,2003-09-26
19.80255889892578,2003-09-29
19.619678497314453,2003-09-30
20.219743728637695,2003-10-01
20.208200454711914,2003-10-02
20.294767379760742,2003-10-03
20.514041900634766,2003-10-06
20.82564926147461,2003-10-07
20.548667907714844,2003-10-08
20.600608825683594,2003-10-09
20.49673080444336,2003-10-10
21.027620315551758,2003-10-13
21.22381591796875,2003-10-14
21.11994171142578,2003-10-15
21.258440017700195,2003-10-16
20.96990966796875,2003-10-17
21.11994171142578,2003-10-20
21.16033363342285,2003-10-21
20.185129165649414,2003-10-22
20.196664810180664,2003-10-23
20.063955307006836,2003-10-24
20.167810440063477,2003-10-27
20.514041900634766,2003-10-28
20.73332405090332,2003-10-29
20.68138313293457,2003-10-30
20.716020584106445,2003-10-31
21.18341636657715,2003-11-03
21.11994171142578,2003-11-04
21.079551696777344,2003-11-05
20.952606201171875,2003-11-06
20.796804428100586,2003-11-07
20.710243225097656,2003-11-10
20.796804428100586,2003-11-11
20.710243225097656,2003-11-12
20.69293975830078,2003-11-13
20.462108612060547,2003-11-14
20.43324851989746,2003-11-17
20.133195877075195,2003-11-18
20.05817413330078,2003-11-19
19.983163833618164,2003-11-20
20.196664810180664,2003-11-21
20.352462768554688,2003-11-24
20.502506256103516,2003-11-25
20.49095916748047,2003-11-26
20.427494049072266,2003-11-28
20.5775203704834,2003-12-01
20.664087295532227,2003-12-02
20.658315658569336,2003-12-03
20.42171287536621,2003-12-04
20.173583984375,2003-12-05
20.462108612060547,2003-12-08
20.098567962646484,2003-12-09
20.006242752075195,2003-12-10
20.185129165649414,2003-12-11
20.24860191345215,2003-12-12
20.34670639038086,2003-12-15
20.612146377563477,2003-12-16
20.5775203704834,2003-12-17
20.571746826171875,2003-12-18
20.646764755249023,2003-12-19
20.831417083740234,2003-12-22
20.871814727783203,2003-12-23
20.84873390197754,2003-12-24
20.900663375854492,2003-12-26
21.079551696777344,2003-12-29
21.11994171142578,2003-12-30
21.19496726989746,2003-12-31
21.328914642333984,2004-01-02
21.28815460205078,2004-01-05
21.824003219604492,2004-01-06
22.144338607788086,2004-01-07
22.522924423217773,2004-01-08
22.57533836364746,2004-01-09
22.592815399169922,2004-01-12
22.65688133239746,2004-01-13
22.843263626098633,2004-01-14
22.668535232543945,2004-01-15
22.872390747070312,2004-01-16
22.767559051513672,2004-01-20
23.355802536010742,2004-01-21
23.262619018554688,2004-01-22
23.06458854675293,2004-01-23
23.448999404907227,2004-01-26
23.31504249572754,2004-01-27
22.785017013549805,2004-01-28
22.74424934387207,2004-01-29
22.651060104370117,2004-01-30
22.720956802368164,2004-02-02
22.79083824157715,2004-02-03
22.668535232543945,2004-02-04
22.691835403442383,2004-02-05
23.14031410217285,2004-02-06
23.012165069580078,2004-02-09
22.99469757080078,2004-02-10
23.454832077026367,2004-02-11
23.507251739501953,2004-02-12
23.39075469970703,2004-02-13
23.68197250366211,2004-02-17
23.577144622802734,2004-02-18
23.77515983581543,2004-02-19
23.629562377929688,2004-02-20
23.478118896484375,2004-02-23
23.41405487060547,2004-02-24
23.501419067382812,2004-02-25
23.623735427856445,2004-02-26
23.891651153564453,2004-02-27
24.188695907592773,2004-03-01
24.270233154296875,2004-03-02
24.52067756652832,2004-03-03
24.8118953704834,2004-03-04
25.050710678100586,2004-03-05
25.009931564331055,2004-03-08
24.73619842529297,2004-03-09
24.47991943359375,2004-03-10
24.060558319091797,2004-03-11
24.18288230895996,2004-03-12
23.839237213134766,2004-03-15
24.07221221923828,2004-03-16
24.625530242919922,2004-03-17
24.47409439086914,2004-03-18
24.07221221923828,2004-03-19
23.763521194458008,2004-03-22
23.868358612060547,2004-03-23
23.728574752807617,2004-03-24
24.171232223510742,2004-03-25
24.02561378479004,2004-03-26
24.497392654418945,2004-03-29
24.450788497924805,2004-03-30
24.43332290649414,2004-03-31
24.61387825012207,2004-04-01
24.384885787963867,2004-04-02
24.51406478881836,2004-04-05
24.367284774780273,2004-04-06
24.290939331054688,2004-04-07
24.161766052246094,2004-04-08
24.40249252319336,2004-04-12
23.5100154876709,2004-04-13
23.05790138244629,2004-04-14
22.76431655883789,2004-04-15
23.052030563354492,2004-04-16
23.110736846923828,2004-04-19
22.629270553588867,2004-04-20
22.124311447143555,2004-04-21
22.535324096679688,2004-04-22
22.488340377807617,2004-04-23
22.635141372680664,2004-04-26
22.676240921020508,2004-04-27
22.271106719970703,2004-04-28
22.106693267822266,2004-04-29
22.07733154296875,2004-04-30
22.229997634887695,2004-05-03
22.494220733642578,2004-05-04
22.341554641723633,2004-05-05
22.07733154296875,2004-05-06
21.419713973999023,2004-05-07
20.79144859313965,2004-05-10
20.662263870239258,2004-05-11
21.00283432006836,2004-05-12
20.991085052490234,2004-05-13
20.938234329223633,2004-05-14
20.73273277282715,2004-05-17
20.88539695739746,2004-05-18
20.98521614074707,2004-05-19
21.085031509399414,2004-05-20
21.184839248657227,2004-05-21
21.184839248657227,2004-05-24
21.63109588623047,2004-05-25
21.625219345092773,2004-05-26
21.695680618286133,2004-05-27
21.63109588623047,2004-05-28
21.636953353881836,2004-06-01
21.90119171142578,2004-06-02
21.701547622680664,2004-06-03
21.88943862915039,2004-06-04
22.394399642944336,2004-06-07
22.347431182861328,2004-06-08
22.124311447143555,2004-06-09
22.19477081298828,2004-06-10
22.059720993041992,2004-06-14
21.87183380126953,2004-06-15
21.912927627563477,2004-06-16
21.912927627563477,2004-06-17
21.860088348388672,2004-06-18
21.725038528442383,2004-06-21
21.701547622680664,2004-06-22
22.089073181152344,2004-06-23
22.177154541015625,2004-06-24
22.306325912475586,2004-06-25
22.282846450805664,2004-06-28
22.48247528076172,2004-06-29
22.76431655883789,2004-06-30
22.610294342041016,2004-07-01
22.556995391845703,2004-07-02
22.06534767150879,2004-07-06
21.834312438964844,2004-07-07
21.76915168762207,2004-07-08
21.816539764404297,2004-07-09
21.85800552368164,2004-07-12
22.000171661376953,2004-07-13
21.591449737548828,2004-07-14
21.32488250732422,2004-07-15
21.24787712097168,2004-07-16
21.32488250732422,2004-07-19
21.56183433532715,2004-07-20
21.810623168945312,2004-07-21
21.78692626953125,2004-07-22
21.63884162902832,2004-07-23
21.60329818725586,2004-07-26
21.86392593383789,2004-07-27
21.95870590209961,2004-07-28
22.000171661376953,2004-07-29
22.112720489501953,2004-07-30
22.160120010375977,2004-08-02
21.95870590209961,2004-08-03
22.041637420654297,2004-08-04
21.490747451782227,2004-08-05
21.378196716308594,2004-08-06
21.366355895996094,2004-08-09
21.911319732666016,2004-08-10
21.85800552368164,2004-08-11
21.834312438964844,2004-08-12
21.840238571166992,2004-08-13
22.3555908203125,2004-08-16
22.468151092529297,2004-08-17
22.699159622192383,2004-08-18
22.50960350036621,2004-08-19
22.894638061523438,2004-08-20
22.835399627685547,2004-08-23
22.859098434448242,2004-08-24
23.36260414123535,2004-08-25
23.368532180786133,2004-08-26
23.528461456298828,2004-08-27
23.161195755004883,2004-08-30
23.445526123046875,2004-08-31
23.255966186523438,2004-09-01
23.611398696899414,2004-09-02
23.6054630279541,2004-09-03
23.6173038482666,2004-09-07
23.321134567260742,2004-09-08
23.540311813354492,2004-09-09
23.575843811035156,2004-09-10
23.19674301147461,2004-09-13
23.392215728759766,2004-09-14
23.149351119995117,2004-09-15
23.445526123046875,2004-09-16
23.486997604370117,2004-09-17
23.327062606811523,2004-09-20
23.753551483154297,2004-09-21
23.6054630279541,2004-09-22
23.374441146850586,2004-09-23
23.546222686767578,2004-09-24
23.178966522216797,2004-09-27
23.327062606811523,2004-09-28
23.504762649536133,2004-09-29
23.53438377380371,2004-09-30
23.89571762084961,2004-10-01
23.752344131469727,2004-10-04
23.5731258392334,2004-10-05
23.591047286987305,2004-10-06
23.61494255065918,2004-10-07
23.686647415161133,2004-10-08
23.52534294128418,2004-10-11
23.602991104125977,2004-10-12
23.44170379638672,2004-10-13
23.017549514770508,2004-10-14
23.14301109313965,2004-10-15
23.298328399658203,2004-10-18
22.6889705657959,2004-10-19
22.252891540527344,2004-10-20
22.521713256835938,2004-10-21
22.38431739807129,2004-10-22
22.115495681762695,2004-10-25
22.396263122558594,2004-10-26
22.712886810302734,2004-10-27
22.9876766204834,2004-10-28
23.059377670288086,2004-10-29
22.999629974365234,2004-11-01
23.029495239257812,2004-11-02
23.208717346191406,2004-11-03
23.68065071105957,2004-11-04
23.507410049438477,2004-11-05
23.465585708618164,2004-11-08
23.36403465270996,2004-11-09
23.268457412719727,2004-11-10
23.405855178833008,2004-11-11
23.399885177612305,2004-11-12
23.39390754699707,2004-11-15
22.981708526611328,2004-11-16
22.86223030090332,2004-11-17
22.59339714050293,2004-11-18
22.35445213317871,2004-11-19
22.432100296020508,2004-11-22
22.43807601928711,2004-11-23
22.521713256835938,2004-11-24
22.515735626220703,2004-11-26
22.288724899291992,2004-11-29
22.49184799194336,2004-11-30
22.86819839477539,2004-12-01
22.963790893554688,2004-12-02
22.736772537231445,2004-12-03
22.77261734008789,2004-12-06
22.587430953979492,2004-12-07
22.432100296020508,2004-12-08
22.515735626220703,2004-12-09
22.479894638061523,2004-12-10
22.850284576416016,2004-12-13
23.14301109313965,2004-12-14
23.316247940063477,2004-12-15
23.256505966186523,2004-12-16
23.01158905029297,2004-12-17
23.059377670288086,2004-12-20
23.340139389038086,2004-12-21
23.316247940063477,2004-12-22
23.39390754699707,2004-12-23
23.30429458618164,2004-12-27
23.423776626586914,2004-12-28
23.39390754699707,2004-12-29
23.346118927001953,2004-12-30
23.30429458618164,2004-12-31
23.387929916381836,2005-01-03
23.14689064025879,2005-01-04
23.195093154907227,2005-01-05
23.32767677307129,2005-01-06
23.1408634185791,2005-01-07
23.062517166137695,2005-01-10
22.83955192565918,2005-01-11
22.89378547668457,2005-01-12
22.76120376586914,2005-01-13
22.785310745239258,2005-01-14
23.1408634185791,2005-01-18
22.803390502929688,2005-01-19
22.44784164428711,2005-01-20
22.206790924072266,2005-01-21
22.224876403808594,2005-01-24
22.212810516357422,2005-01-25
22.194746017456055,2005-01-26
22.146520614624023,2005-01-27
22.29718017578125,2005-01-28
22.496047973632812,2005-01-31
22.598499298095703,2005-02-01
22.61054039001465,2005-02-02
22.532203674316406,2005-02-03
22.712989807128906,2005-02-04
22.88172721862793,2005-02-07
22.755176544189453,2005-02-08
22.598499298095703,2005-02-09
22.568361282348633,2005-02-10
22.586441040039062,2005-02-11
22.598499298095703,2005-02-14
22.628620147705078,2005-02-15
22.496047973632812,2005-02-16
22.164592742919922,2005-02-17
22.00189781188965,2005-02-18
21.652368545532227,2005-02-22
21.983814239501953,2005-02-23
22.104339599609375,2005-02-24
22.279102325439453,2005-02-25
22.0260009765625,2005-02-28
22.351411819458008,2005-03-01
22.291168212890625,2005-03-02
22.303203582763672,2005-03-03
22.604524612426758,2005-03-04
22.502073287963867,2005-03-07
22.261022567749023,2005-03-08
21.977792739868164,2005-03-09
21.911502838134766,2005-03-10
21.760848999023438,2005-03-11
21.965740203857422,2005-03-14
21.845212936401367,2005-03-15
21.845212936401367,2005-03-16
21.78495979309082,2005-03-17
21.700580596923828,2005-03-18
21.568002700805664,2005-03-21
21.128082275390625,2005-03-22
21.049753189086914,2005-03-23
21.049753189086914,2005-03-24
21.001529693603516,2005-03-28
20.838830947875977,2005-03-29
21.061800003051758,2005-03-30
20.850879669189453,2005-03-31
20.63996124267578,2005-04-01
20.55474853515625,2005-04-04
21.047773361206055,2005-04-05
21.1086368560791,2005-04-06
21.181671142578125,2005-04-07
20.999080657958984,2005-04-08
21.072107315063477,2005-04-11
21.327762603759766,2005-04-12
21.041677474975586,2005-04-13
20.810380935668945,2005-04-14
20.65213394165039,2005-04-15
21.08428955078125,2005-04-18
21.272974014282227,2005-04-19
21.157331466674805,2005-04-20
21.327762603759766,2005-04-21
21.224275588989258,2005-04-22
21.406885147094727,2005-04-25
21.352108001708984,2005-04-26
21.607749938964844,2005-04-27
21.31557273864746,2005-04-28
21.60165786743164,2005-04-29
21.650348663330078,2005-05-02
21.607749938964844,2005-05-03
21.97294807434082,2005-05-04
21.851215362548828,2005-05-05
21.674701690673828,2005-05-06
21.887725830078125,2005-05-09
21.388629913330078,2005-05-10
21.486003875732422,2005-05-11
21.199939727783203,2005-05-12
20.974721908569336,2005-05-13
21.145153045654297,2005-05-16
21.431232452392578,2005-05-17
21.942516326904297,2005-05-18
22.027719497680664,2005-05-19
21.948598861694336,2005-05-20
21.8572940826416,2005-05-23
21.845125198364258,2005-05-24
21.8572940826416,2005-05-25
21.87555503845215,2005-05-26
21.790342330932617,2005-05-27
21.75990104675293,2005-05-31
21.765989303588867,2005-06-01
21.753820419311523,2005-06-02
21.63817596435547,2005-06-03
21.613821029663086,2005-06-06
21.59557342529297,2005-06-07
21.711214065551758,2005-06-08
21.607749938964844,2005-06-09
21.56513023376465,2005-06-10
21.607749938964844,2005-06-13
21.668598175048828,2005-06-14
21.735565185546875,2005-06-15
21.851215362548828,2005-06-16
21.960765838623047,2005-06-17
21.942516326904297,2005-06-20
21.936426162719727,2005-06-21
22.07032585144043,2005-06-22
21.869468688964844,2005-06-23
21.650348663330078,2005-06-24
21.662521362304688,2005-06-27
21.86337661743164,2005-06-28
21.887725830078125,2005-06-29
21.498184204101562,2005-06-30
21.547351837158203,2005-07-01
21.49203872680664,2005-07-05
21.26464080810547,2005-07-06
21.178592681884766,2005-07-07
21.393707275390625,2005-07-08
21.485898971557617,2005-07-11
21.664119720458984,2005-07-12
21.811620712280273,2005-07-13
21.934532165527344,2005-07-14
22.03901481628418,2005-07-15
21.82390594482422,2005-07-18
21.639537811279297,2005-07-19
21.608806610107422,2005-07-20
21.756309509277344,2005-07-21
21.879215240478516,2005-07-22
21.780893325805664,2005-07-25
21.737873077392578,2005-07-26
21.7255802154541,2005-07-27
21.793184280395508,2005-07-28
21.596519470214844,2005-07-29
21.694847106933594,2005-08-01
21.848491668701172,2005-08-02
21.885372161865234,2005-08-03
21.793184280395508,2005-08-04
21.664119720458984,2005-08-05
21.50432586669922,2005-08-08
21.528907775878906,2005-08-09
21.387561798095703,2005-08-10
21.393707275390625,2005-08-11
21.086414337158203,2005-08-12
21.295373916625977,2005-08-15
21.25235939025879,2005-08-16
21.178592681884766,2005-08-17
21.301517486572266,2005-08-18
21.22776985168457,2005-08-19
21.209331512451172,2005-08-22
21.110994338989258,2005-08-23
20.803699493408203,2005-08-24
20.969629287719727,2005-08-25
20.680784225463867,2005-08-26
20.840579986572266,2005-08-29
20.63776397705078,2005-08-30
20.828283309936523,2005-08-31
20.932762145996094,2005-09-01
20.963499069213867,2005-09-02
21.246204376220703,2005-09-06
21.442869186401367,2005-09-07
21.28922462463379,2005-09-08
21.399843215942383,2005-09-09
21.246204376220703,2005-09-12
20.98807144165039,2005-09-13
21.04338836669922,2005-09-14
20.97579002380371,2005-09-15
21.50432586669922,2005-09-16
21.258502960205078,2005-09-19
21.221616744995117,2005-09-20
20.902029037475586,2005-09-21
21.049537658691406,2005-09-22
20.93891143798828,2005-09-23
20.846723556518555,2005-09-26
20.8221435546875,2005-09-27
20.846723556518555,2005-09-28
21.110994338989258,2005-09-29
20.85286521911621,2005-09-30
20.969629287719727,2005-10-03
20.857892990112305,2005-10-04
20.76478385925293,2005-10-05
20.895151138305664,2005-10-06
21.04413604736328,2005-10-07
20.808238983154297,2005-10-10
20.677879333496094,2005-10-11
20.653047561645508,2005-10-12
20.951013565063477,2005-10-13
21.155872344970703,2005-10-14
21.1062068939209,2005-10-17
20.96343231201172,2005-10-18
21.559371948242188,2005-10-19
21.571788787841797,2005-10-20
21.807682037353516,2005-10-21
22.19875717163086,2005-10-24
22.17393684387207,2005-10-25
22.40982437133789,2005-10-26
22.366374969482422,2005-10-27
22.620885848999023,2005-10-28
22.732633590698242,2005-10-31
22.87540626525879,2005-11-01
23.09267807006836,2005-11-02
23.024391174316406,2005-11-03
23.16095733642578,2005-11-04
