RIG,Date
93.07395935058594,2007-08-14
91.63616180419922,2007-08-15
89.39544677734375,2007-08-16
92.98993682861328,2007-08-17
93.34471893310547,2007-08-20
91.50546264648438,2007-08-21
94.42771911621094,2007-08-22
96.70580291748047,2007-08-23
97.04190826416016,2007-08-24
95.58543395996094,2007-08-27
93.22332000732422,2007-08-28
96.9578628540039,2007-08-29
95.44538879394531,2007-08-30
98.1155776977539,2007-08-31
100.79511260986328,2007-09-04
100.36565399169922,2007-09-05
100.262939453125,2007-09-06
101.31794738769531,2007-09-07
101.12187194824219,2007-09-10
99.85214233398438,2007-09-11
99.6093978881836,2007-09-12
100.4403305053711,2007-09-13
99.11457824707031,2007-09-14
97.93818664550781,2007-09-17
101.21524810791016,2007-09-18
103.69869995117188,2007-09-19
105.27654266357422,2007-09-20
106.61166381835938,2007-09-21
105.01514434814453,2007-09-24
105.21119689941406,2007-09-25
104.11886596679688,2007-09-26
106.25686645507812,2007-09-27
105.54731750488281,2007-09-28
106.63031005859375,2007-10-01
105.25787353515625,2007-10-02
103.96014404296875,2007-10-03
104.88441467285156,2007-10-04
105.37926483154297,2007-10-05
102.58766174316406,2007-10-08
103.90409851074219,2007-10-09
106.84507751464844,2007-10-10
107.62930297851562,2007-10-11
108.21748352050781,2007-10-12
106.97573852539062,2007-10-15
106.99443054199219,2007-10-16
106.0608139038086,2007-10-17
109.0484390258789,2007-10-18
103.35327911376953,2007-10-19
101.962158203125,2007-10-22
104.99646759033203,2007-10-23
106.75169372558594,2007-10-24
109.0764389038086,2007-10-25
109.1698226928711,2007-10-26
111.71861267089844,2007-10-29
107.24654388427734,2007-10-30
111.44786834716797,2007-10-31
113.40849304199219,2007-11-01
116.17207336425781,2007-11-02
115.74258422851562,2007-11-05
121.03630828857422,2007-11-06
117.44180297851562,2007-11-07
118.11400604248047,2007-11-08
117.04032897949219,2007-11-09
110.25279235839844,2007-11-12
112.87632751464844,2007-11-13
111.13978576660156,2007-11-14
107.04112243652344,2007-11-15
110.40220642089844,2007-11-16
109.1044692993164,2007-11-19
113.9219970703125,2007-11-20
113.69792938232422,2007-11-21
117.89930725097656,2007-11-23
120.8028793334961,2007-11-26
107.94593811035156,2007-11-27
108.4469223022461,2007-11-28
108.08113861083984,2007-11-29
109.17052459716797,2007-11-30
109.37728118896484,2007-12-03
103.42135620117188,2007-12-04
101.18689727783203,2007-12-05
106.63389587402344,2007-12-06
107.40522766113281,2007-12-07
109.35343933105469,2007-12-10
108.08906555175781,2007-12-11
110.25994110107422,2007-12-12
110.10088348388672,2007-12-13
108.14474487304688,2007-12-14
104.81291961669922,2007-12-17
106.65775299072266,2007-12-18
107.1587142944336,2007-12-19
108.85245513916016,2007-12-20
114.44258117675781,2007-12-21
115.29342651367188,2007-12-24
118.52186584472656,2007-12-26
116.81221771240234,2007-12-27
116.1124496459961,2007-12-28
113.83028411865234,2007-12-31
116.05679321289062,2008-01-02
116.0488510131836,2008-01-03
113.28160858154297,2008-01-04
111.40499114990234,2008-01-07
110.53028106689453,2008-01-08
111.99341583251953,2008-01-09
109.4488525390625,2008-01-10
108.45487213134766,2008-01-11
112.71703338623047,2008-01-14
105.81484985351562,2008-01-15
103.381591796875,2008-01-16
100.01798248291016,2008-01-17
102.10930633544922,2008-01-18
98.72978973388672,2008-01-22
99.6681137084961,2008-01-23
101.7991943359375,2008-01-24
101.07557678222656,2008-01-25
102.18882751464844,2008-01-28
100.57461547851562,2008-01-29
98.0220718383789,2008-01-30
97.21098327636719,2008-01-31
99.74761962890625,2008-02-01
99.9464111328125,2008-02-04
96.32833099365234,2008-02-05
97.25870513916016,2008-02-06
97.11557006835938,2008-02-07
99.54087829589844,2008-02-08
102.00593566894531,2008-02-11
100.20087432861328,2008-02-12
104.39942932128906,2008-02-13
103.11124420166016,2008-02-14
102.63414764404297,2008-02-15
103.09532928466797,2008-02-19
110.31558990478516,2008-02-20
109.87824249267578,2008-02-21
109.70330810546875,2008-02-22
111.84236145019531,2008-02-25
114.31535339355469,2008-02-26
112.66934204101562,2008-02-27
114.41079711914062,2008-02-28
111.73101043701172,2008-02-29
110.72908020019531,2008-03-03
108.8206558227539,2008-03-04
112.24790954589844,2008-03-05
110.0770263671875,2008-03-06
108.39125061035156,2008-03-07
104.9640121459961,2008-03-10
111.03125762939453,2008-03-11
109.27388763427734,2008-03-12
110.76885223388672,2008-03-13
109.37728118896484,2008-03-14
105.234375,2008-03-17
110.68138122558594,2008-03-18
105.10713958740234,2008-03-19
104.2801513671875,2008-03-20
104.21653747558594,2008-03-24
104.85269165039062,2008-03-25
107.51654815673828,2008-03-26
106.62594604492188,2008-03-27
106.68955993652344,2008-03-28
107.50859069824219,2008-03-31
108.54232788085938,2008-04-01
110.1963119506836,2008-04-02
111.62764739990234,2008-04-03
114.14039611816406,2008-04-04
114.78450775146484,2008-04-07
114.38693237304688,2008-04-08
117.83802032470703,2008-04-09
117.21778106689453,2008-04-10
115.364990234375,2008-04-11
120.78018188476562,2008-04-14
118.7206802368164,2008-04-15
121.47994232177734,2008-04-16
121.68666076660156,2008-04-17
126.18740844726562,2008-04-18
126.97465515136719,2008-04-21
125.72621154785156,2008-04-22
124.66067504882812,2008-04-23
120.75634002685547,2008-04-24
123.03850555419922,2008-04-25
121.04258728027344,2008-04-28
116.87586212158203,2008-04-29
117.25752258300781,2008-04-30
115.90572357177734,2008-05-01
120.80403137207031,2008-05-02
122.35462951660156,2008-05-05
125.51945495605469,2008-05-06
125.16162109375,2008-05-07
125.08210754394531,2008-05-08
122.18766784667969,2008-05-09
118.02091217041016,2008-05-12
118.50596618652344,2008-05-13
117.0507583618164,2008-05-14
123.5712890625,2008-05-15
127.65852355957031,2008-05-16
128.3344268798828,2008-05-19
128.34234619140625,2008-05-20
123.25321960449219,2008-05-21
123.33271026611328,2008-05-22
120.87556457519531,2008-05-23
121.91730499267578,2008-05-27
125.48766326904297,2008-05-28
120.93126678466797,2008-05-29
119.4283676147461,2008-05-30
118.15608215332031,2008-06-02
114.80838775634766,2008-06-03
113.329345703125,2008-06-04
117.26544952392578,2008-06-05
114.10861206054688,2008-06-06
117.76644897460938,2008-06-09
115.69895935058594,2008-06-10
115.7069320678711,2008-06-11
114.88787841796875,2008-06-12
116.09654998779297,2008-06-13
115.87390899658203,2008-06-16
117.45630645751953,2008-06-17
119.39655303955078,2008-06-18
117.75849914550781,2008-06-19
118.33102416992188,2008-06-20
122.98283386230469,2008-06-23
120.5097885131836,2008-06-24
120.05655670166016,2008-06-25
120.29515075683594,2008-06-26
121.2652359008789,2008-06-27
121.17778778076172,2008-06-30
121.0028305053711,2008-07-01
116.1363296508789,2008-07-02
113.63946533203125,2008-07-03
111.80259704589844,2008-07-07
116.0488510131836,2008-07-08
114.76065063476562,2008-07-09
116.50210571289062,2008-07-10
115.3172836303711,2008-07-11
117.33704376220703,2008-07-14
115.10258483886719,2008-07-15
114.61752319335938,2008-07-16
113.01126861572266,2008-07-17
114.52210998535156,2008-07-18
117.66304779052734,2008-07-21
116.63727569580078,2008-07-22
109.50450897216797,2008-07-23
107.12690734863281,2008-07-24
105.77510833740234,2008-07-25
106.48281860351562,2008-07-28
105.8546142578125,2008-07-29
112.78064727783203,2008-07-30
108.16858673095703,2008-07-31
109.42499542236328,2008-08-01
104.76522827148438,2008-08-04
105.90233612060547,2008-08-05
105.12303924560547,2008-08-06
104.47100067138672,2008-08-07
101.1153335571289,2008-08-08
99.89871215820312,2008-08-11
99.76351928710938,2008-08-12
104.51074981689453,2008-08-13
102.73751068115234,2008-08-14
100.38375854492188,2008-08-15
98.52303314208984,2008-08-18
100.9483413696289,2008-08-19
103.83484649658203,2008-08-20
104.7334213256836,2008-08-21
103.16690826416016,2008-08-22
101.89459991455078,2008-08-25
103.57244873046875,2008-08-26
103.74739074707031,2008-08-27
102.98400115966797,2008-08-28
101.14714050292969,2008-08-29
98.72978973388672,2008-09-02
97.10761260986328,2008-09-03
96.20906066894531,2008-09-04
97.22691345214844,2008-09-05
95.75579833984375,2008-09-08
91.2232666015625,2008-09-09
92.43193054199219,2008-09-10
95.35820770263672,2008-09-11
97.56085968017578,2008-09-12
92.86929321289062,2008-09-15
95.80353546142578,2008-09-16
92.09001922607422,2008-09-17
91.2789306640625,2008-09-18
99.71581268310547,2008-09-19
99.7078628540039,2008-09-22
96.90882873535156,2008-09-23
98.99220275878906,2008-09-24
101.00399780273438,2008-09-25
96.87699890136719,2008-09-26
85.29121398925781,2008-09-29
87.34278106689453,2008-09-30
84.3687973022461,2008-10-01
76.48060607910156,2008-10-02
75.26397705078125,2008-10-03
70.2781753540039,2008-10-06
63.9246711730957,2008-10-07
64.95841217041016,2008-10-08
61.761775970458984,2008-10-09
54.90731430053711,2008-10-10
65.81720733642578,2008-10-13
67.46324157714844,2008-10-14
54.3586311340332,2008-10-15
56.163700103759766,2008-10-16
55.869483947753906,2008-10-17
63.26467514038086,2008-10-20
62.660335540771484,2008-10-21
54.772125244140625,2008-10-22
57.10996627807617,2008-10-23
52.68875503540039,2008-10-24
50.84393310546875,2008-10-27
52.951168060302734,2008-10-28
58.048274993896484,2008-10-29
63.32033157348633,2008-10-30
65.46733093261719,2008-10-31
61.97648239135742,2008-11-03
67.20877838134766,2008-11-04
63.89285659790039,2008-11-05
60.31454086303711,2008-11-06
61.316471099853516,2008-11-07
61.698158264160156,2008-11-10
59.479610443115234,2008-11-11
53.802005767822266,2008-11-12
59.78178787231445,2008-11-13
56.370445251464844,2008-11-14
55.12202072143555,2008-11-17
55.949005126953125,2008-11-18
53.25333786010742,2008-11-19
44.053077697753906,2008-11-20
45.38899230957031,2008-11-21
49.46826934814453,2008-11-24
50.50199890136719,2008-11-25
53.27717971801758,2008-11-26
53.18177032470703,2008-11-28
46.00127410888672,2008-12-01
44.03718185424805,2008-12-02
42.95572280883789,2008-12-03
38.152828216552734,2008-12-04
39.361507415771484,2008-12-05
43.13861846923828,2008-12-08
42.57404327392578,2008-12-09
45.38899230957031,2008-12-10
46.2080192565918,2008-12-11
45.1265754699707,2008-12-12
45.50031661987305,2008-12-15
45.396934509277344,2008-12-16
43.782718658447266,2008-12-17
38.08921432495117,2008-12-18
37.150901794433594,2008-12-19
35.1708984375,2008-12-22
34.63017654418945,2008-12-23
33.5884895324707,2008-12-24
35.13113784790039,2008-12-26
36.88053894042969,2008-12-29
37.31788635253906,2008-12-30
37.57234191894531,2008-12-31
41.3574104309082,2009-01-02
43.19428253173828,2009-01-05
45.26176452636719,2009-01-06
43.66343688964844,2009-01-07
45.03116226196289,2009-01-08
43.33742141723633,2009-01-09
40.1805419921875,2009-01-12
41.3574104309082,2009-01-13
39.4410285949707,2009-01-14
39.77500534057617,2009-01-15
39.830665588378906,2009-01-16
36.88848876953125,2009-01-20
39.74319076538086,2009-01-21
39.40126037597656,2009-01-22
41.5244026184082,2009-01-23
43.57597732543945,2009-01-26
43.31355667114258,2009-01-27
45.015254974365234,2009-01-28
43.568023681640625,2009-01-29
43.432838439941406,2009-01-30
42.65355682373047,2009-02-02
42.69331741333008,2009-02-03
43.93380355834961,2009-02-04
46.00127410888672,2009-02-05
47.49622344970703,2009-02-06
48.29935836791992,2009-02-09
47.122474670410156,2009-02-10
46.661277770996094,2009-02-11
47.86199188232422,2009-02-12
47.830196380615234,2009-02-13
44.4109001159668,2009-02-17
45.484405517578125,2009-02-18
47.40874481201172,2009-02-19
47.329227447509766,2009-02-20
44.10078430175781,2009-02-23
46.23982620239258,2009-02-24
46.200069427490234,2009-02-25
47.52007293701172,2009-02-26
47.52802658081055,2009-02-27
43.71910095214844,2009-03-02
44.20415496826172,2009-03-03
44.88006591796875,2009-03-04
41.261985778808594,2009-03-05
40.641746520996094,2009-03-06
39.54439926147461,2009-03-09
41.5880126953125,2009-03-10
42.18439865112305,2009-03-11
44.379112243652344,2009-03-12
43.92584991455078,2009-03-13
44.59379959106445,2009-03-16
45.85813903808594,2009-03-17
47.15428924560547,2009-03-18
48.959346771240234,2009-03-19
47.41669845581055,2009-03-20
51.58345413208008,2009-03-23
50.621280670166016,2009-03-24
51.32899475097656,2009-03-25
50.8757438659668,2009-03-26
48.87187957763672,2009-03-27
47.790435791015625,2009-03-30
46.78850555419922,2009-03-31
47.170188903808594,2009-04-01
49.794288635253906,2009-04-02
52.100318908691406,2009-04-03
51.16200256347656,2009-04-06
49.76248550415039,2009-04-07
50.2554931640625,2009-04-08
53.134063720703125,2009-04-09
52.863704681396484,2009-04-13
53.04658508300781,2009-04-14
52.72852325439453,2009-04-15
53.14201354980469,2009-04-16
54.84369659423828,2009-04-17
50.96321105957031,2009-04-20
51.18586349487305,2009-04-21
50.90754699707031,2009-04-22
51.917423248291016,2009-04-23
54.23141098022461,2009-04-24
52.943214416503906,2009-04-27
52.00489807128906,2009-04-28
53.49188232421875,2009-04-29
53.65888214111328,2009-04-30
56.15574645996094,2009-05-01
58.84346008300781,2009-05-04
58.0244255065918,2009-05-05
59.312618255615234,2009-05-06
57.976722717285156,2009-05-07
59.9805793762207,2009-05-08
58.57309341430664,2009-05-11
58.795753479003906,2009-05-12
56.27501678466797,2009-05-13
56.33864212036133,2009-05-14
54.3586311340332,2009-05-15
56.24321365356445,2009-05-18
57.46779251098633,2009-05-19
58.13574981689453,2009-05-20
57.14973068237305,2009-05-21
57.08610916137695,2009-05-22
59.00249099731445,2009-05-26
59.11381912231445,2009-05-27
62.58876419067383,2009-05-28
63.20106887817383,2009-05-29
66.3499755859375,2009-06-01
66.60444641113281,2009-06-02
63.51116943359375,2009-06-03
65.22080993652344,2009-06-04
65.54684448242188,2009-06-05
64.7516860961914,2009-06-08
66.04781341552734,2009-06-09
66.75552368164062,2009-06-10
67.31214904785156,2009-06-11
65.66613006591797,2009-06-12
64.13936614990234,2009-06-15
62.628536224365234,2009-06-16
61.69020080566406,2009-06-17
61.443702697753906,2009-06-18
61.23696517944336,2009-06-19
57.539363861083984,2009-06-22
58.03237533569336,2009-06-23
58.31069564819336,2009-06-24
60.45767593383789,2009-06-25
60.33839416503906,2009-06-26
60.211185455322266,2009-06-29
59.07406234741211,2009-06-30
58.42202377319336,2009-07-01
56.25116729736328,2009-07-02
55.63888931274414,2009-07-06
53.52370071411133,2009-07-07
53.61116027832031,2009-07-08
54.29501724243164,2009-07-09
54.89140701293945,2009-07-10
55.4241828918457,2009-07-13
55.98875045776367,2009-07-14
57.6824951171875,2009-07-15
58.46176528930664,2009-07-16
59.11381912231445,2009-07-17
59.9964714050293,2009-07-20
61.761775970458984,2009-07-21
61.45164489746094,2009-07-22
63.56684875488281,2009-07-23
65.18107604980469,2009-07-24
64.99022674560547,2009-07-27
64.13142395019531,2009-07-28
62.016239166259766,2009-07-29
62.56490707397461,2009-07-30
63.36804962158203,2009-07-31
65.25262451171875,2009-08-03
63.876953125,2009-08-04
61.70611572265625,2009-08-05
61.316471099853516,2009-08-06
59.68634796142578,2009-08-07
60.26683044433594,2009-08-10
59.05815124511719,2009-08-11
59.8851432800293,2009-08-12
61.6186408996582,2009-08-13
60.08393859863281,2009-08-14
57.65864181518555,2009-08-17
58.74008560180664,2009-08-18
59.312618255615234,2009-08-19
59.916954040527344,2009-08-20
61.65044403076172,2009-08-21
62.509246826171875,2009-08-24
61.3801155090332,2009-08-25
60.879119873046875,2009-08-26
61.499359130859375,2009-08-27
61.6743049621582,2009-08-28
60.30659103393555,2009-08-31
59.58298873901367,2009-09-01
59.153587341308594,2009-09-02
59.821529388427734,2009-09-03
61.181312561035156,2009-09-04
63.733821868896484,2009-09-08
63.56684875488281,2009-09-09
64.70394897460938,2009-09-10
64.79937744140625,2009-09-11
65.13334655761719,2009-09-14
66.26251983642578,2009-09-15
68.13117980957031,2009-09-16
67.70975494384766,2009-09-17
68.74348449707031,2009-09-18
67.26444244384766,2009-09-21
69.268310546875,2009-09-22
67.29624938964844,2009-09-23
66.1829833984375,2009-09-24
66.15119171142578,2009-09-25
67.0735855102539,2009-09-28
68.01985931396484,2009-09-29
68.01190948486328,2009-09-30
65.91264343261719,2009-10-01
65.1253890991211,2009-10-02
66.36587524414062,2009-10-05
68.07553100585938,2009-10-06
69.72950744628906,2009-10-07
73.24421691894531,2009-10-08
71.78902435302734,2009-10-09
71.3675765991211,2009-10-12
70.11915588378906,2009-10-13
71.79698944091797,2009-10-14
72.74324798583984,2009-10-15
72.42518615722656,2009-10-16
73.71337127685547,2009-10-19
72.62397766113281,2009-10-20
72.82276916503906,2009-10-21
73.75313568115234,2009-10-22
71.4550552368164,2009-10-23
70.08733367919922,2009-10-26
69.48300170898438,2009-10-27
66.60444641113281,2009-10-28
69.05360412597656,2009-10-29
66.72370910644531,2009-10-30
66.98612213134766,2009-11-02
68.31409454345703,2009-11-03
67.12130737304688,2009-11-04
68.25047302246094,2009-11-05
67.9085464477539,2009-11-06
70.09529113769531,2009-11-09
70.37358856201172,2009-11-10
71.43119812011719,2009-11-11
69.47503662109375,2009-11-12
69.42733001708984,2009-11-13
71.18468475341797,2009-11-16
70.82685089111328,2009-11-17
69.41143798828125,2009-11-18
67.76541137695312,2009-11-19
66.63624572753906,2009-11-20
67.59046936035156,2009-11-23
67.93240356445312,2009-11-24
68.67191314697266,2009-11-25
67.51890563964844,2009-11-27
67.90058898925781,2009-11-30
68.86275482177734,2009-12-01
68.44129180908203,2009-12-02
66.97022247314453,2009-12-03
66.00010681152344,2009-12-04
66.00010681152344,2009-12-07
62.93864440917969,2009-12-08
63.741783142089844,2009-12-09
64.17117309570312,2009-12-10
63.829261779785156,2009-12-11
64.7119140625,2009-12-14
66.286376953125,2009-12-15
66.93045806884766,2009-12-16
65.86492156982422,2009-12-17
65.67406463623047,2009-12-18
66.54877471923828,2009-12-21
65.89672088623047,2009-12-22
66.98612213134766,2009-12-23
67.04178619384766,2009-12-24
67.59046936035156,2009-12-28
66.83504486083984,2009-12-29
66.48516845703125,2009-12-30
65.84105682373047,2009-12-31
69.00588989257812,2010-01-04
70.42131805419922,2010-01-05
72.88638305664062,2010-01-06
72.36951446533203,2010-01-07
73.95191955566406,2010-01-08
73.57022857666016,2010-01-11
71.73336791992188,2010-01-12
73.28396606445312,2010-01-13
73.41915130615234,2010-01-14
73.03746032714844,2010-01-15
73.96781158447266,2010-01-19
72.35362243652344,2010-01-20
70.96202850341797,2010-01-21
68.16300201416016,2010-01-22
69.28421020507812,2010-01-25
69.4511947631836,2010-01-26
69.41143798828125,2010-01-27
67.69384002685547,2010-01-28
67.38371276855469,2010-01-29
69.4511947631836,2010-02-01
70.88252258300781,2010-02-02
69.53072357177734,2010-02-03
66.27046203613281,2010-02-04
66.78732299804688,2010-02-05
66.31818389892578,2010-02-08
67.40757751464844,2010-02-09
67.43937683105469,2010-02-10
68.36973571777344,2010-02-11
66.30226135253906,2010-02-12
65.88082885742188,2010-02-16
66.89864349365234,2010-02-17
66.25456237792969,2010-02-18
67.68589782714844,2010-02-19
67.82902526855469,2010-02-22
67.20083618164062,2010-02-23
63.49525833129883,2010-02-24
63.01020431518555,2010-02-25
63.47140884399414,2010-02-26
63.82130432128906,2010-03-01
64.56080627441406,2010-03-02
65.68998718261719,2010-03-03
66.10345458984375,2010-03-04
67.0259017944336,2010-03-05
67.5824966430664,2010-03-08
67.50299072265625,2010-03-09
68.34587860107422,2010-03-10
68.01985931396484,2010-03-11
68.44129180908203,2010-03-12
67.35189819335938,2010-03-15
68.67191314697266,2010-03-16
67.96419525146484,2010-03-17
66.53287506103516,2010-03-18
65.07768249511719,2010-03-19
64.83118438720703,2010-03-22
65.74564361572266,2010-03-23
65.21286010742188,2010-03-24
64.52106475830078,2010-03-25
65.07768249511719,2010-03-26
65.98420715332031,2010-03-29
66.13528442382812,2010-03-30
68.68780517578125,2010-03-31
70.58830261230469,2010-04-01
70.8666000366211,2010-04-05
70.24636840820312,2010-04-06
69.09335327148438,2010-04-07
69.37167358398438,2010-04-08
68.10733795166016,2010-04-09
68.23456573486328,2010-04-12
67.29624938964844,2010-04-13
69.48300170898438,2010-04-14
69.99190521240234,2010-04-15
69.1490249633789,2010-04-16
70.20661163330078,2010-04-19
73.18060302734375,2010-04-20
71.860595703125,2010-04-21
71.79698944091797,2010-04-22
71.4789047241211,2010-04-23
69.97600555419922,2010-04-26
67.20877838134766,2010-04-27
67.45529174804688,2010-04-28
62.42974090576172,2010-04-29
57.5075569152832,2010-04-30
57.976722717285156,2010-05-03
57.84153366088867,2010-05-04
57.85744094848633,2010-05-05
55.4241828918457,2010-05-06
54.080322265625,2010-05-07
52.75236511230469,2010-05-10
54.75623321533203,2010-05-11
54.1837043762207,2010-05-12
53.030677795410156,2010-05-13
52.73646545410156,2010-05-14
51.678871154785156,2010-05-17
49.83405685424805,2010-05-18
49.98514175415039,2010-05-19
46.12849807739258,2010-05-20
47.1065788269043,2010-05-21
42.908016204833984,2010-05-24
45.45258712768555,2010-05-25
46.581756591796875,2010-05-26
47.48031234741211,2010-05-27
45.142478942871094,2010-05-28
39.790897369384766,2010-06-01
38.447044372558594,2010-06-02
40.641746520996094,2010-06-03
39.91813278198242,2010-06-04
39.099098205566406,2010-06-07
36.840782165527344,2010-06-08
33.858848571777344,2010-06-09
35.20270919799805,2010-06-10
37.25426483154297,2010-06-11
35.60824966430664,2010-06-14
38.57427215576172,2010-06-15
37.38945388793945,2010-06-16
39.305843353271484,2010-06-17
43.42488098144531,2010-06-18
42.86825180053711,2010-06-21
41.739105224609375,2010-06-22
41.95379638671875,2010-06-23
39.560298919677734,2010-06-24
39.576210021972656,2010-06-25
39.822715759277344,2010-06-28
37.23041534423828,2010-06-29
36.840782165527344,2010-06-30
38.87644958496094,2010-07-01
38.06535339355469,2010-07-02
38.28801727294922,2010-07-06
40.66559982299805,2010-07-07
41.40512466430664,2010-07-08
41.21428298950195,2010-07-09
42.98752975463867,2010-07-12
41.341514587402344,2010-07-13
41.63572692871094,2010-07-14
43.49645233154297,2010-07-15
41.41307830810547,2010-07-16
38.23234939575195,2010-07-19
38.96391677856445,2010-07-20
37.969940185546875,2010-07-21
37.111141204833984,2010-07-22
35.98992919921875,2010-07-23
36.634029388427734,2010-07-26
37.50872802734375,2010-07-27
37.19066619873047,2010-07-28
37.68367385864258,2010-07-29
36.745357513427734,2010-07-30
40.2998161315918,2010-08-02
40.0692138671875,2010-08-03
42.589942932128906,2010-08-04
46.06489181518555,2010-08-05
45.41283416748047,2010-08-06
45.1822395324707,2010-08-09
44.89596176147461,2010-08-10
43.06705093383789,2010-08-11
42.852359771728516,2010-08-12
43.05909729003906,2010-08-13
42.70922088623047,2010-08-16
43.36127471923828,2010-08-17
43.003440856933594,2010-08-18
41.595970153808594,2010-08-19
40.55427932739258,2010-08-20
40.450904846191406,2010-08-23
41.66753387451172,2010-08-24
40.88825225830078,2010-08-25
40.27596664428711,2010-08-26
41.37331008911133,2010-08-27
41.61981964111328,2010-08-30
40.47476577758789,2010-08-31
43.20223617553711,2010-09-01
42.9398193359375,2010-09-02
43.20223617553711,2010-09-03
42.18439865112305,2010-09-07
42.733070373535156,2010-09-08
43.97356033325195,2010-09-09
46.772605895996094,2010-09-10
46.78850555419922,2010-09-13
46.39886474609375,2010-09-14
47.53596878051758,2010-09-15
47.5995979309082,2010-09-16
47.83814239501953,2010-09-17
47.88585662841797,2010-09-20
47.44850158691406,2010-09-21
47.62344741821289,2010-09-22
47.28947448730469,2010-09-23
47.75862503051758,2010-09-24
49.587547302246094,2010-09-27
50.2554931640625,2010-09-28
51.790191650390625,2010-09-29
51.12224578857422,2010-09-30
51.16995620727539,2010-10-01
50.12826919555664,2010-10-04
50.66899108886719,2010-10-05
50.33501052856445,2010-10-06
49.33308029174805,2010-10-07
50.08055877685547,2010-10-08
49.22971725463867,2010-10-11
51.535743713378906,2010-10-12
53.14201354980469,2010-10-13
53.02272033691406,2010-10-14
53.340816497802734,2010-10-15
54.374534606933594,2010-10-18
52.100318908691406,2010-10-19
52.52176284790039,2010-10-20
51.742488861083984,2010-10-21
51.87767028808594,2010-10-22
51.480072021484375,2010-10-25
51.18586349487305,2010-10-26
51.28923416137695,2010-10-27
51.01887512207031,2010-10-28
50.38272476196289,2010-10-29
50.01694107055664,2010-11-01
50.573570251464844,2010-11-02
50.85983657836914,2010-11-03
51.058631896972656,2010-11-04
50.828025817871094,2010-11-05
53.293094635009766,2010-11-08
53.92924118041992,2010-11-09
55.551414489746094,2010-11-10
55.177669525146484,2010-11-11
53.841773986816406,2010-11-12
53.45212936401367,2010-11-15
52.6092414855957,2010-11-16
53.66682434082031,2010-11-17
54.191646575927734,2010-11-18
54.33478927612305,2010-11-19
53.754295349121094,2010-11-22
52.720558166503906,2010-11-23
52.744415283203125,2010-11-24
52.88755416870117,2010-11-26
54.605133056640625,2010-11-29
53.30104446411133,2010-11-30
53.86561965942383,2010-12-01
56.402252197265625,2010-12-02
56.06828308105469,2010-12-03
56.402252197265625,2010-12-06
55.40827560424805,2010-12-07
56.48176193237305,2010-12-08
56.68852615356445,2010-12-09
57.43598937988281,2010-12-10
57.6268424987793,2010-12-13
57.88924789428711,2010-12-14
57.165626525878906,2010-12-15
55.11406707763672,2010-12-16
55.13791275024414,2010-12-17
55.63888931274414,2010-12-20
55.32876205444336,2010-12-21
55.09020233154297,2010-12-22
55.12202072143555,2010-12-23
54.430206298828125,2010-12-27
54.27912521362305,2010-12-28
55.09020233154297,2010-12-29
54.970916748046875,2010-12-30
55.27309799194336,2010-12-31
55.21743392944336,2011-01-03
55.38442611694336,2011-01-04
58.2470703125,2011-01-05
58.080074310302734,2011-01-06
59.67044448852539,2011-01-07
58.668521881103516,2011-01-10
60.57696533203125,2011-01-11
61.26081466674805,2011-01-12
61.483455657958984,2011-01-13
62.82732391357422,2011-01-14
65.95238494873047,2011-01-18
62.97840118408203,2011-01-19
62.31840896606445,2011-01-20
62.366119384765625,2011-01-21
62.692142486572266,2011-01-24
62.222984313964844,2011-01-25
63.62250518798828,2011-01-26
63.50322341918945,2011-01-27
62.70009994506836,2011-01-28
63.55888748168945,2011-01-31
64.42562866210938,2011-02-01
63.733821868896484,2011-02-02
64.10758209228516,2011-02-03
63.60659408569336,2011-02-04
63.415767669677734,2011-02-07
63.24876403808594,2011-02-08
60.26683044433594,2011-02-09
62.628536224365234,2011-02-10
61.411903381347656,2011-02-11
63.26467514038086,2011-02-14
63.17720413208008,2011-02-15
64.00418090820312,2011-02-16
66.1114273071289,2011-02-17
66.31818389892578,2011-02-18
64.90274047851562,2011-02-22
65.22876739501953,2011-02-23
64.10758209228516,2011-02-24
65.84105682373047,2011-02-25
67.29624938964844,2011-02-28
65.61045837402344,2011-03-01
67.96419525146484,2011-03-02
67.86876678466797,2011-03-03
67.55069732666016,2011-03-04
66.59648895263672,2011-03-07
66.70781707763672,2011-03-08
65.60252380371094,2011-03-09
62.79551315307617,2011-03-10
63.988277435302734,2011-03-11
63.686119079589844,2011-03-14
62.2866096496582,2011-03-15
60.54514694213867,2011-03-16
62.62056350708008,2011-03-17
62.374080657958984,2011-03-18
63.741783142089844,2011-03-21
63.83720779418945,2011-03-22
63.6384162902832,2011-03-23
63.813358306884766,2011-03-24
62.15141677856445,2011-03-25
62.16731643676758,2011-03-28
63.65431213378906,2011-03-29
62.77961349487305,2011-03-30
61.98442840576172,2011-03-31
62.67625045776367,2011-04-01
63.45552062988281,2011-04-04
64.40178680419922,2011-04-05
64.05192565917969,2011-04-06
64.28250885009766,2011-04-07
63.296470642089844,2011-04-08
64.21888732910156,2011-04-11
63.224910736083984,2011-04-12
62.310455322265625,2011-04-13
62.016239166259766,2011-04-14
60.099857330322266,2011-04-15
58.97865295410156,2011-04-18
59.12178421020508,2011-04-19
60.12369918823242,2011-04-20
59.96467971801758,2011-04-21
58.366363525390625,2011-04-25
57.25310134887695,2011-04-26
56.61696243286133,2011-04-27
