CB,Date
128.92205810546875,2017-06-14
129.5460205078125,2017-06-15
129.70423889160156,2017-06-16
129.29115295410156,2017-06-19
129.1329803466797,2017-06-20
128.86048889160156,2017-06-21
127.92008209228516,2017-06-22
127.30487823486328,2017-06-23
127.78826904296875,2017-06-26
127.2433853149414,2017-06-27
128.62115478515625,2017-06-28
128.03826904296875,2017-06-29
128.400390625,2017-06-30
129.257080078125,2017-07-03
128.92149353027344,2017-07-05
128.453369140625,2017-07-06
129.40719604492188,2017-07-07
128.3120880126953,2017-07-10
127.5790023803711,2017-07-11
127.57017517089844,2017-07-12
127.93225860595703,2017-07-13
128.2237091064453,2017-07-14
128.5417022705078,2017-07-17
128.68299865722656,2017-07-18
129.4337615966797,2017-07-19
129.49554443359375,2017-07-20
129.83116149902344,2017-07-21
129.73403930664062,2017-07-24
130.14913940429688,2017-07-25
127.09324645996094,2017-07-26
126.28067016601562,2017-07-27
128.37387084960938,2017-07-28
129.35427856445312,2017-07-31
130.77621459960938,2017-08-01
131.5269012451172,2017-08-02
132.365966796875,2017-08-03
132.30413818359375,2017-08-04
131.87135314941406,2017-08-07
131.1913299560547,2017-08-08
131.8537139892578,2017-08-09
131.005859375,2017-08-10
129.33657836914062,2017-08-11
130.18443298339844,2017-08-14
130.68788146972656,2017-08-15
130.7321014404297,2017-08-16
128.90383911132812,2017-08-17
128.453369140625,2017-08-18
128.3562774658203,2017-08-21
128.33859252929688,2017-08-22
127.3935546875,2017-08-23
126.08636474609375,2017-08-24
126.85476684570312,2017-08-25
125.22083282470703,2017-08-28
125.31798553466797,2017-08-29
124.67327880859375,2017-08-30
124.90289306640625,2017-08-31
124.08150482177734,2017-09-01
120.86663818359375,2017-09-05
121.626220703125,2017-09-06
119.12673950195312,2017-09-07
124.39949035644531,2017-09-08
128.8419952392578,2017-09-11
129.83998107910156,2017-09-12
127.66735076904297,2017-09-13
126.1128921508789,2017-09-14
126.74874114990234,2017-09-15
126.80178833007812,2017-09-18
126.71347045898438,2017-09-19
127.0755844116211,2017-09-20
126.25421142578125,2017-09-21
125.93626403808594,2017-09-22
126.48387145996094,2017-09-25
125.07071685791016,2017-09-26
125.33564758300781,2017-09-27
126.21443176269531,2017-09-28
126.53398895263672,2017-09-29
129.1436767578125,2017-10-02
128.4424285888672,2017-10-03
128.48680114746094,2017-10-04
129.33897399902344,2017-10-05
129.7294921875,2017-10-06
129.64076232910156,2017-10-09
130.7325439453125,2017-10-10
130.8124237060547,2017-10-11
130.11119079589844,2017-10-12
132.11727905273438,2017-10-13
133.43101501464844,2017-10-16
133.2179718017578,2017-10-17
134.13221740722656,2017-10-18
136.6798095703125,2017-10-19
136.6975555419922,2017-10-20
137.7538299560547,2017-10-23
137.05255126953125,2017-10-24
136.8395538330078,2017-10-25
137.36326599121094,2017-10-26
135.58798217773438,2017-10-27
135.71221923828125,2017-10-30
133.8748321533203,2017-10-31
134.3097686767578,2017-11-01
132.4900665283203,2017-11-02
131.61131286621094,2017-11-03
132.43682861328125,2017-11-06
132.9694061279297,2017-11-07
133.23570251464844,2017-11-08
134.60267639160156,2017-11-09
134.3452606201172,2017-11-10
134.33636474609375,2017-11-13
133.7593994140625,2017-11-14
134.17662048339844,2017-11-15
132.13504028320312,2017-11-16
131.9308624267578,2017-11-17
132.25927734375,2017-11-20
132.41903686523438,2017-11-21
131.5935821533203,2017-11-22
132.1971435546875,2017-11-24
132.4900665283203,2017-11-27
134.54055786132812,2017-11-28
135.4903106689453,2017-11-29
135.0198974609375,2017-11-30
134.60267639160156,2017-12-01
133.8748321533203,2017-12-04
133.30670166015625,2017-12-05
133.919189453125,2017-12-06
132.64984130859375,2017-12-07
133.1913299560547,2017-12-08
133.3599853515625,2017-12-11
133.59078979492188,2017-12-12
131.76220703125,2017-12-13
129.70286560058594,2017-12-14
132.01075744628906,2017-12-15
131.24737548828125,2017-12-18
131.0343475341797,2017-12-19
129.56976318359375,2017-12-20
128.7175750732422,2017-12-21
128.88623046875,2017-12-22
128.98388671875,2017-12-26
129.74725341796875,2017-12-27
130.3716278076172,2017-12-28
130.3448944091797,2017-12-29
126.92860412597656,2018-01-02
127.92764282226562,2018-01-03
128.44497680664062,2018-01-04
128.67684936523438,2018-01-05
128.0257568359375,2018-01-08
130.09515380859375,2018-01-09
129.5956268310547,2018-01-10
128.89096069335938,2018-01-11
129.90780639648438,2018-01-12
129.9345703125,2018-01-16
131.60256958007812,2018-01-17
131.7364044189453,2018-01-18
132.1912841796875,2018-01-19
133.6094970703125,2018-01-22
136.7314453125,2018-01-23
138.2389373779297,2018-01-24
138.08724975585938,2018-01-25
138.9703369140625,2018-01-26
137.47183227539062,2018-01-29
136.52630615234375,2018-01-30
139.28250122070312,2018-01-31
138.68487548828125,2018-02-01
136.6957550048828,2018-02-02
131.43309020996094,2018-02-05
130.12191772460938,2018-02-06
131.58473205566406,2018-02-07
125.22491455078125,2018-02-08
128.90879821777344,2018-02-09
128.98910522460938,2018-02-12
129.44395446777344,2018-02-13
131.3795928955078,2018-02-14
131.18333435058594,2018-02-15
131.12094116210938,2018-02-16
129.7294158935547,2018-02-20
128.1951904296875,2018-02-21
127.61544036865234,2018-02-22
128.4539031982422,2018-02-23
130.35379028320312,2018-02-26
128.61448669433594,2018-02-27
126.5896224975586,2018-02-28
124.70758056640625,2018-03-01
124.75216674804688,2018-03-02
126.26856231689453,2018-03-05
126.5985336303711,2018-03-06
125.44792175292969,2018-03-07
126.58075714111328,2018-03-08
128.44497680664062,2018-03-09
127.63323974609375,2018-03-12
126.60751342773438,2018-03-13
125.55496215820312,2018-03-14
125.82257080078125,2018-03-15
125.7511978149414,2018-03-16
125.14466094970703,2018-03-19
126.05445098876953,2018-03-20
125.10896301269531,2018-03-21
122.77198791503906,2018-03-22
120.03360748291016,2018-03-23
122.2189712524414,2018-03-26
121.93353271484375,2018-03-27
123.96885681152344,2018-03-28
122.6329116821289,2018-03-29
119.5215835571289,2018-04-02
121.11759185791016,2018-04-03
122.1038589477539,2018-04-04
121.73625946044922,2018-04-05
120.26581573486328,2018-04-06
120.29266357421875,2018-04-09
121.20722961425781,2018-04-10
120.2030029296875,2018-04-11
120.8486099243164,2018-04-12
120.14921569824219,2018-04-13
121.75418090820312,2018-04-16
122.25631713867188,2018-04-17
122.39979553222656,2018-04-18
123.39507293701172,2018-04-19
123.44881439208984,2018-04-20
123.99579620361328,2018-04-23
122.03215789794922,2018-04-24
123.07225799560547,2018-04-25
122.30113220214844,2018-04-26
123.1170883178711,2018-04-27
121.6465835571289,2018-04-30
121.87974548339844,2018-05-01
119.00153350830078,2018-05-02
116.73306274414062,2018-05-03
119.02840423583984,2018-05-04
118.9925537109375,2018-05-07
119.10909271240234,2018-05-08
120.76786041259766,2018-05-09
121.53002166748047,2018-05-10
122.09494018554688,2018-05-11
121.0906982421875,2018-05-14
120.57959747314453,2018-05-15
120.66029357910156,2018-05-16
120.55269622802734,2018-05-17
119.73674774169922,2018-05-18
120.05057525634766,2018-05-21
121.24311828613281,2018-05-22
119.97884368896484,2018-05-23
119.64708709716797,2018-05-24
119.6829833984375,2018-05-25
116.49095153808594,2018-05-29
118.63389587402344,2018-05-30
117.18134307861328,2018-05-31
117.26204681396484,2018-06-01
118.15869903564453,2018-06-04
117.41447448730469,2018-06-05
117.77313995361328,2018-06-06
118.56217956542969,2018-06-07
119.71886444091797,2018-06-08
119.25255584716797,2018-06-11
118.64286804199219,2018-06-12
119.00153350830078,2018-06-13
116.65233612060547,2018-06-14
117.35171508789062,2018-06-15
116.06055450439453,2018-06-18
116.24884033203125,2018-06-19
113.61274719238281,2018-06-20
112.67485046386719,2018-06-21
113.07164001464844,2018-06-22
112.82815551757812,2018-06-25
112.34114837646484,2018-06-26
112.9093017578125,2018-06-27
114.22599792480469,2018-06-28
114.5506362915039,2018-06-29
114.36125183105469,2018-07-02
115.05567932128906,2018-07-03
115.65989685058594,2018-07-05
116.50762939453125,2018-07-06
119.12291717529297,2018-07-09
120.40350341796875,2018-07-10
118.90650939941406,2018-07-11
119.51073455810547,2018-07-12
119.16803741455078,2018-07-13
120.27727508544922,2018-07-16
120.28630828857422,2018-07-17
121.74726104736328,2018-07-18
120.04277801513672,2018-07-19
120.1510238647461,2018-07-20
120.79132843017578,2018-07-23
121.3504409790039,2018-07-24
122.30640411376953,2018-07-25
123.785400390625,2018-07-26
124.35356140136719,2018-07-27
126.12117004394531,2018-07-30
126.00390625,2018-07-31
124.85855865478516,2018-08-01
124.12812805175781,2018-08-02
125.18328094482422,2018-08-03
125.08405303955078,2018-08-06
125.0389175415039,2018-08-07
123.98380279541016,2018-08-08
123.62310028076172,2018-08-09
122.54988861083984,2018-08-10
121.72920989990234,2018-08-13
120.04277801513672,2018-08-14
119.65498352050781,2018-08-15
121.21520233154297,2018-08-16
120.88150787353516,2018-08-17
121.61198425292969,2018-08-20
121.77432250976562,2018-08-21
120.06087493896484,2018-08-22
120.2412109375,2018-08-23
121.85548400878906,2018-08-24
123.10900115966797,2018-08-27
122.9737777709961,2018-08-28
123.00081634521484,2018-08-29
121.88250732421875,2018-08-30
121.96373748779297,2018-08-31
122.82945251464844,2018-09-04
123.80345916748047,2018-09-05
123.85753631591797,2018-09-06
123.1991958618164,2018-09-07
122.16211700439453,2018-09-10
122.25224304199219,2018-09-11
121.44065856933594,2018-09-12
122.89257049560547,2018-09-13
124.55197143554688,2018-09-14
124.75936889648438,2018-09-17
125.02991485595703,2018-09-18
126.36465454101562,2018-09-19
126.91763305664062,2018-09-20
126.79071044921875,2018-09-21
124.2705307006836,2018-09-24
122.76560974121094,2018-09-25
121.2969741821289,2018-09-26
120.90718078613281,2018-09-27
121.15196990966797,2018-09-28
120.72583770751953,2018-10-01
121.0885009765625,2018-10-02
120.9615707397461,2018-10-03
121.90438842773438,2018-10-04
121.89534759521484,2018-10-05
123.43646240234375,2018-10-08
123.8263168334961,2018-10-09
120.06405639648438,2018-10-10
114.96923065185547,2018-10-11
114.4525146484375,2018-10-12
112.99295806884766,2018-10-15
113.2196044921875,2018-10-16
115.25028228759766,2018-10-17
115.57662963867188,2018-10-18
116.2928237915039,2018-10-19
115.25028228759766,2018-10-22
114.90579223632812,2018-10-23
113.3193359375,2018-10-24
112.1226577758789,2018-10-25
111.90509796142578,2018-10-26
111.52434539794922,2018-10-29
113.65475463867188,2018-10-30
113.23773956298828,2018-10-31
113.79071807861328,2018-11-01
114.43440246582031,2018-11-02
116.5738525390625,2018-11-05
118.20564270019531,2018-11-06
119.38418579101562,2018-11-07
119.44763946533203,2018-11-08
118.91276550292969,2018-11-09
115.30467224121094,2018-11-12
115.6491470336914,2018-11-13
114.87858581542969,2018-11-14
117.9427719116211,2018-11-15
120.15473937988281,2018-11-16
121.77745056152344,2018-11-19
120.52641296386719,2018-11-20
120.02781677246094,2018-11-21
119.03968811035156,2018-11-23
120.9615707397461,2018-11-26
120.80743408203125,2018-11-27
122.61150360107422,2018-11-28
121.668701171875,2018-11-29
121.24262237548828,2018-11-30
121.03407287597656,2018-12-03
119.96439361572266,2018-12-04
119.19377899169922,2018-12-06
118.72237396240234,2018-12-07
118.0696792602539,2018-12-10
115.9664535522461,2018-12-11
116.62824249267578,2018-12-12
117.08152770996094,2018-12-13
116.14777374267578,2018-12-14
115.70355224609375,2018-12-17
114.05362701416016,2018-12-18
114.81513977050781,2018-12-19
113.27417755126953,2018-12-20
113.87599182128906,2018-12-21
109.5904769897461,2018-12-24
114.00362396240234,2018-12-26
116.87581634521484,2018-12-27
116.53843688964844,2018-12-28
117.78761291503906,2018-12-31
116.06431579589844,2019-01-02
113.67536163330078,2019-01-03
117.076416015625,2019-01-04
116.1281509399414,2019-01-07
115.23457336425781,2019-01-08
116.67521667480469,2019-01-09
118.10677337646484,2019-01-10
118.09765625,2019-01-11
119.30121612548828,2019-01-14
120.7692642211914,2019-01-15
121.23428344726562,2019-01-16
121.14308166503906,2019-01-17
121.8087158203125,2019-01-18
119.58386993408203,2019-01-22
120.41362762451172,2019-01-23
120.73279571533203,2019-01-24
120.62335968017578,2019-01-25
120.34981536865234,2019-01-28
119.81185913085938,2019-01-29
121.08834838867188,2019-01-30
121.31633758544922,2019-01-31
121.79048919677734,2019-02-01
122.11870574951172,2019-02-04
122.6475601196289,2019-02-05
118.42589569091797,2019-02-06
119.10063171386719,2019-02-07
118.85443878173828,2019-02-08
119.0550537109375,2019-02-11
120.57776641845703,2019-02-12
120.823974609375,2019-02-13
119.19183349609375,2019-02-14
121.46224212646484,2019-02-15
121.96373748779297,2019-02-19
122.92113494873047,2019-02-20
122.82994079589844,2019-02-21
122.6475601196289,2019-02-22
123.4317398071289,2019-02-25
123.24938201904297,2019-02-26
121.29812622070312,2019-02-27
122.09138488769531,2019-02-28
122.29198455810547,2019-03-01
121.79048919677734,2019-03-04
121.76312255859375,2019-03-05
121.53514862060547,2019-03-06
120.97896575927734,2019-03-07
120.68719482421875,2019-03-08
121.64459228515625,2019-03-11
122.27375030517578,2019-03-12
122.65673065185547,2019-03-13
123.45906066894531,2019-03-14
124.3253402709961,2019-03-15
125.26447296142578,2019-03-18
123.73262023925781,2019-03-19
122.83905792236328,2019-03-20
124.837646484375,2019-03-21
125.25019836425781,2019-03-22
125.29603576660156,2019-03-25
125.90108489990234,2019-03-26
127.28543853759766,2019-03-27
127.50545501708984,2019-03-28
128.42222595214844,2019-03-29
129.6874237060547,2019-04-01
128.26638793945312,2019-04-02
126.3686294555664,2019-04-03
125.38772583007812,2019-04-04
126.13947296142578,2019-04-05
125.74524688720703,2019-04-08
125.20436096191406,2019-04-09
125.97443389892578,2019-04-10
126.50619506835938,2019-04-11
127.58795928955078,2019-04-12
127.39544677734375,2019-04-15
128.54144287109375,2019-04-16
126.32282257080078,2019-04-17
127.12040710449219,2019-04-18
126.5520248413086,2019-04-22
127.0654296875,2019-04-23
128.85311889648438,2019-04-24
129.91661071777344,2019-04-25
131.0809326171875,2019-04-26
131.6768341064453,2019-04-29
133.1161346435547,2019-04-30
132.22689819335938,2019-05-01
132.3185577392578,2019-05-02
132.97865295410156,2019-05-03
132.7769317626953,2019-05-06
130.90672302246094,2019-05-07
130.89752197265625,2019-05-08
130.77835083007812,2019-05-09
132.6852569580078,2019-05-10
131.4201202392578,2019-05-13
131.906005859375,2019-05-14
131.71347045898438,2019-05-15
133.50120544433594,2019-05-16
132.92361450195312,2019-05-17
133.62034606933594,2019-05-20
134.0421142578125,2019-05-21
135.70144653320312,2019-05-22
134.8305206298828,2019-05-23
135.83895874023438,2019-05-24
134.27125549316406,2019-05-28
133.81288146972656,2019-05-29
133.6478729248047,2019-05-30
133.91372680664062,2019-05-31
135.5089111328125,2019-06-03
135.0872344970703,2019-06-04
136.9849395751953,2019-06-05
136.28817749023438,2019-06-06
137.00326538085938,2019-06-07
136.5907440185547,2019-06-10
136.2423553466797,2019-06-11
136.3890380859375,2019-06-12
136.4532012939453,2019-06-13
137.75502014160156,2019-06-14
136.04066467285156,2019-06-17
135.79310607910156,2019-06-18
137.012451171875,2019-06-19
137.62057495117188,2019-06-20
137.87855529785156,2019-06-21
138.2839813232422,2019-06-24
139.0763702392578,2019-06-25
135.44606018066406,2019-06-26
135.59347534179688,2019-06-27
135.7132568359375,2019-06-28
136.22006225585938,2019-07-01
136.75442504882812,2019-07-02
138.44061279296875,2019-07-03
137.86016845703125,2019-07-05
137.68505859375,2019-07-08
137.51918029785156,2019-07-09
137.4270782470703,2019-07-10
137.1046142578125,2019-07-11
137.62974548339844,2019-07-12
139.46339416503906,2019-07-15
139.53707885742188,2019-07-16
138.62490844726562,2019-07-17
138.790771484375,2019-07-18
136.62547302246094,2019-07-19
136.17396545410156,2019-07-22
135.20652770996094,2019-07-23
139.66607666015625,2019-07-24
139.14089965820312,2019-07-25
140.9468536376953,2019-07-26
141.23248291015625,2019-07-29
141.2600860595703,2019-07-30
140.8270263671875,2019-07-31
139.2791290283203,2019-08-01
140.3018798828125,2019-08-02
136.81898498535156,2019-08-05
140.13597106933594,2019-08-06
142.03408813476562,2019-08-07
145.37875366210938,2019-08-08
147.07415771484375,2019-08-09
144.69692993164062,2019-08-12
146.3462371826172,2019-08-13
140.68885803222656,2019-08-14
141.8313751220703,2019-08-15
143.18582153320312,2019-08-16
143.4991455078125,2019-08-19
142.52244567871094,2019-08-20
142.771240234375,2019-08-21
143.02000427246094,2019-08-22
141.17715454101562,2019-08-23
143.01077270507812,2019-08-26
143.30564880371094,2019-08-27
144.6600799560547,2019-08-28
145.00100708007812,2019-08-29
143.99667358398438,2019-08-30
146.09747314453125,2019-09-03
147.28610229492188,2019-09-04
148.00477600097656,2019-09-05
148.37332153320312,2019-09-06
147.6638641357422,2019-09-09
146.79776000976562,2019-09-10
147.18472290039062,2019-09-11
147.51646423339844,2019-09-12
146.47525024414062,2019-09-13
146.08827209472656,2019-09-16
147.16629028320312,2019-09-17
146.95436096191406,2019-09-18
146.73220825195312,2019-09-19
145.97308349609375,2019-09-20
146.0008544921875,2019-09-23
147.04696655273438,2019-09-24
147.0006561279297,2019-09-25
148.54666137695312,2019-09-26
148.59295654296875,2019-09-27
149.45391845703125,2019-09-30
146.85256958007812,2019-10-01
145.1676788330078,2019-10-02
144.83441162109375,2019-10-03
150.0278778076172,2019-10-04
147.80609130859375,2019-10-07
143.93638610839844,2019-10-08
145.15841674804688,2019-10-09
143.8531036376953,2019-10-10
143.5846405029297,2019-10-11
143.89939880371094,2019-10-14
143.68646240234375,2019-10-15
143.16806030273438,2019-10-16
141.65904235839844,2019-10-17
141.3535919189453,2019-10-18
141.9182586669922,2019-10-21
137.4746856689453,2019-10-22
139.0113983154297,2019-10-23
139.900146484375,2019-10-24
138.06712341308594,2019-10-25
137.2339324951172,2019-10-28
137.594970703125,2019-10-29
141.98309326171875,2019-10-30
141.10357666015625,2019-10-31
139.27061462402344,2019-11-01
136.75254821777344,2019-11-04
137.78013610839844,2019-11-05
140.88143920898438,2019-11-06
141.5664520263672,2019-11-07
140.26116943359375,2019-11-08
140.08526611328125,2019-11-11
140.15931701660156,2019-11-12
141.0017547607422,2019-11-13
140.11305236816406,2019-11-14
140.05747985839844,2019-11-15
141.47390747070312,2019-11-18
141.48313903808594,2019-11-19
141.18692016601562,2019-11-20
138.83547973632812,2019-11-21
139.90939331054688,2019-11-22
138.83547973632812,2019-11-25
140.50184631347656,2019-11-26
140.7888641357422,2019-11-27
140.23338317871094,2019-11-29
138.65960693359375,2019-12-02
138.28933715820312,2019-12-03
139.84457397460938,2019-12-04
139.1317138671875,2019-12-05
140.89993286132812,2019-12-06
141.64053344726562,2019-12-09
141.6035614013672,2019-12-10
140.68704223632812,2019-12-11
142.27008056640625,2019-12-12
143.15878295898438,2019-12-13
143.98272705078125,2019-12-16
144.60292053222656,2019-12-17
143.13101196289062,2019-12-18
143.7263946533203,2019-12-19
144.69384765625,2019-12-20
143.44728088378906,2019-12-23
143.20541381835938,2019-12-24
143.95895385742188,2019-12-26
144.95433044433594,2019-12-27
144.47988891601562,2019-12-30
144.8054962158203,2019-12-31
145.14035034179688,2020-01-02
144.9171142578125,2020-01-03
146.10784912109375,2020-01-06
143.18682861328125,2020-01-07
142.2100372314453,2020-01-08
143.21473693847656,2020-01-09
140.4611358642578,2020-01-10
140.3773956298828,2020-01-13
140.24716186523438,2020-01-14
140.74020385742188,2020-01-15
142.0146942138672,2020-01-16
142.97286987304688,2020-01-17
142.08908081054688,2020-01-21
143.10308837890625,2020-01-22
141.4844512939453,2020-01-23
141.4099884033203,2020-01-24
139.89369201660156,2020-01-27
140.43324279785156,2020-01-28
140.36810302734375,2020-01-29
143.3914794921875,2020-01-30
141.39141845703125,2020-01-31
142.544921875,2020-02-03
143.5403289794922,2020-02-04
153.80120849609375,2020-02-05
151.8383026123047,2020-02-06
151.3824920654297,2020-02-07
151.9592742919922,2020-02-10
152.6941680908203,2020-02-11
152.4615936279297,2020-02-12
153.3360595703125,2020-02-13
153.08489990234375,2020-02-14
152.09878540039062,2020-02-18
152.75926208496094,2020-02-19
151.77320861816406,2020-02-20
152.33135986328125,2020-02-21
149.29869079589844,2020-02-24
146.24742126464844,2020-02-25
147.01023864746094,2020-02-26
139.64251708984375,2020-02-27
134.916748046875,2020-02-28
141.2239532470703,2020-03-02
135.98655700683594,2020-03-03
141.3449249267578,2020-03-04
134.78652954101562,2020-03-05
134.7213897705078,2020-03-06
125.55824279785156,2020-03-09
129.40025329589844,2020-03-10
122.13487243652344,2020-03-11
108.59945678710938,2020-03-12
113.36241912841797,2020-03-13
94.34777069091797,2020-03-16
102.40387725830078,2020-03-17
92.85003662109375,2020-03-18
92.35326385498047,2020-03-19
95.19331359863281,2020-03-20
88.2947006225586,2020-03-23
96.13062286376953,2020-03-24
95.41827392578125,2020-03-25
102.37312316894531,2020-03-26
101.61389923095703,2020-03-27
106.89095306396484,2020-03-30
104.68828582763672,2020-03-31
97.63969421386719,2020-04-01
99.28936767578125,2020-04-02
96.37433624267578,2020-04-03
103.81656646728516,2020-04-06
105.0069580078125,2020-04-07
107.42523193359375,2020-04-08
114.60502624511719,2020-04-09
112.11178588867188,2020-04-13
114.82059478759766,2020-04-14
109.19674682617188,2020-04-15
104.93197631835938,2020-04-16
111.34318542480469,2020-04-17
107.45333099365234,2020-04-20
105.3443832397461,2020-04-21
99.5611801147461,2020-04-22
97.55533599853516,2020-04-23
97.49909973144531,2020-04-24
99.85174560546875,2020-04-27
103.48851776123047,2020-04-28
105.04444885253906,2020-04-29
101.23896026611328,2020-04-30
95.22142791748047,2020-05-01
93.11248016357422,2020-05-04
93.88108825683594,2020-05-05
89.27886199951172,2020-05-06
92.78443145751953,2020-05-07
95.5588607788086,2020-05-08
95.44639587402344,2020-05-11
95.22142791748047,2020-05-12
92.33451843261719,2020-05-13
92.6531982421875,2020-05-14
93.25305938720703,2020-05-15
98.73635864257812,2020-05-18
95.63383483886719,2020-05-19
98.0521011352539,2020-05-20
105.99113464355469,2020-05-21
109.66539764404297,2020-05-22
110.90264129638672,2020-05-26
115.26114654541016,2020-05-27
115.9547348022461,2020-05-28
114.29570770263672,2020-05-29
112.06491088867188,2020-06-01
114.07076263427734,2020-06-02
118.52299499511719,2020-06-03
126.09644317626953,2020-06-04
131.8515625,2020-06-05
131.87966918945312,2020-06-08
129.05838012695312,2020-06-09
122.76899719238281,2020-06-10
113.82706451416016,2020-06-11
117.81063079833984,2020-06-12
121.1005859375,2020-06-15
122.28160095214844,2020-06-16
121.56924438476562,2020-06-17
122.25762939453125,2020-06-18
120.65455627441406,2020-06-19
120.11705780029297,2020-06-22
122.00300598144531,2020-06-23
118.97603607177734,2020-06-24
121.22976684570312,2020-06-25
116.89205932617188,2020-06-26
118.53285217285156,2020-06-29
119.400390625,2020-06-30
118.49512481689453,2020-07-01
118.4102554321289,2020-07-02
120.03218078613281,2020-07-06
119.91902160644531,2020-07-07
120.56968688964844,2020-07-08
117.2503890991211,2020-07-09
121.107177734375,2020-07-10
120.99402618408203,2020-07-13
123.28547668457031,2020-07-14
125.22801971435547,2020-07-15
128.2738800048828,2020-07-16
128.19842529296875,2020-07-17
126.62361907958984,2020-07-20
127.82123565673828,2020-07-21
128.0380859375,2020-07-22
127.62317657470703,2020-07-23
127.21772003173828,2020-07-24
124.84138488769531,2020-07-27
124.4359130859375,2020-07-28
124.41706848144531,2020-07-29
122.5876693725586,2020-07-30
119.98503875732422,2020-07-31
119.24008178710938,2020-08-03
117.64644622802734,2020-08-04
118.50454711914062,2020-08-05
119.34380340576172,2020-08-06
122.5405044555664,2020-08-07
123.492919921875,2020-08-10
124.48304748535156,2020-08-11
122.85171508789062,2020-08-12
123.71922302246094,2020-08-13
122.71968078613281,2020-08-14
118.66485595703125,2020-08-17
117.94819641113281,2020-08-18
116.86376953125,2020-08-19
116.40170288085938,2020-08-20
114.96836853027344,2020-08-21
117.32582092285156,2020-08-24
118.73086547851562,2020-08-25
118.42911529541016,2020-08-26
120.47537994384766,2020-08-27
119.18348693847656,2020-08-28
117.87275695800781,2020-08-31
117.7407455444336,2020-09-01
118.65544891357422,2020-09-02
116.93919372558594,2020-09-03
118.40081787109375,2020-09-04
114.20455932617188,2020-09-08
115.25125122070312,2020-09-09
112.43175506591797,2020-09-10
113.78964233398438,2020-09-11
113.9876480102539,2020-09-14
110.9512710571289,2020-09-15
111.8282470703125,2020-09-16
111.08783721923828,2020-09-17
111.45804595947266,2020-09-18
110.10064697265625,2020-09-21
110.14810943603516,2020-09-22
108.06930541992188,2020-09-23
108.20219421386719,2020-09-24
108.06930541992188,2020-09-25
111.03089141845703,2020-09-28
108.53443145751953,2020-09-29
110.22404479980469,2020-09-30
109.99623107910156,2020-10-01
110.6417007446289,2020-10-02
113.05274963378906,2020-10-05
111.30616760253906,2020-10-06
113.0622329711914,2020-10-07
115.12206268310547,2020-10-08
114.33418273925781,2020-10-09
117.1818618774414,2020-10-12
112.54964447021484,2020-10-13
112.5401611328125,2020-10-14
114.05892181396484,2020-10-15
113.20460510253906,2020-10-16
110.98342895507812,2020-10-19
113.24258422851562,2020-10-20
121.70967864990234,2020-10-21
121.14962768554688,2020-10-22
122.46903991699219,2020-10-23
119.59290313720703,2020-10-26
117.1438980102539,2020-10-27
120.95028686523438,2020-10-28
126.00965118408203,2020-10-29
123.3138656616211,2020-10-30
127.78471374511719,2020-11-02
128.4111785888672,2020-11-03
126.19950866699219,2020-11-04
129.78758239746094,2020-11-05
130.69883728027344,2020-11-06
139.5171356201172,2020-11-09
143.80764770507812,2020-11-10
141.46304321289062,2020-11-11
138.7577362060547,2020-11-12
141.68136596679688,2020-11-13
143.67474365234375,2020-11-16
142.41226196289062,2020-11-17
141.7003631591797,2020-11-18
139.88734436035156,2020-11-19
141.32069396972656,2020-11-20
141.46304321289062,2020-11-23
146.89263916015625,2020-11-24
144.78530883789062,2020-11-25
143.73171997070312,2020-11-27
140.323974609375,2020-11-30
144.88027954101562,2020-12-01
145.40231323242188,2020-12-02
146.17120361328125,2020-12-03
147.5286407470703,2020-12-04
144.60499572753906,2020-12-07
144.6619415283203,2020-12-08
145.2599639892578,2020-12-09
145.87693786621094,2020-12-10
145.93389892578125,2020-12-11
143.20013427734375,2020-12-14
146.55087280273438,2020-12-15
146.3325653076172,2020-12-16
146.36119079589844,2020-12-17
145.3594512939453,2020-12-18
144.77743530273438,2020-12-21
143.27005004882812,2020-12-22
144.11915588378906,2020-12-23
143.8997344970703,2020-12-24
144.90150451660156,2020-12-28
143.96652221679688,2020-12-29
144.94915771484375,2020-12-30
146.84774780273438,2020-12-31
142.85025024414062,2021-01-04
142.9647674560547,2021-01-05
149.76719665527344,2021-01-06
148.6986541748047,2021-01-07
148.259765625,2021-01-08
147.04812622070312,2021-01-11
149.41416931152344,2021-01-12
149.90072631835938,2021-01-13
148.66046142578125,2021-01-14
148.0594024658203,2021-01-15
148.22161865234375,2021-01-19
148.66046142578125,2021-01-20
149.9484405517578,2021-01-21
145.52157592773438,2021-01-22
145.67428588867188,2021-01-25
143.2987060546875,2021-01-26
138.4330291748047,2021-01-27
140.3697509765625,2021-01-28
138.97683715820312,2021-01-29
141.23794555664062,2021-02-01
143.7184600830078,2021-02-02
148.18345642089844,2021-02-03
155.25296020507812,2021-02-04
155.08123779296875,2021-02-05
158.54444885253906,2021-02-08
156.9702911376953,2021-02-09
156.7317657470703,2021-02-10
158.22964477539062,2021-02-11
156.61727905273438,2021-02-12
156.9989013671875,2021-02-16
158.73526000976562,2021-02-17
157.2087860107422,2021-02-18
157.13246154785156,2021-02-19
160.8150634765625,2021-02-22
160.99635314941406,2021-02-23
162.81861877441406,2021-02-24
157.36141967773438,2021-02-25
155.10986328125,2021-02-26
159.6702423095703,2021-03-01
159.9087371826172,2021-03-02
159.80380249023438,2021-03-03
